
[00:00:00.000 --> 00:00:04.600]  其實今天是2020年的第一個主日,第一個週末
[00:02:24.600 --> 00:02:26.400]  就是這麼說
[00:02:26.400 --> 00:02:28.200]  乖不乖不知道
[00:02:28.200 --> 00:02:30.400]  但如果Teddy哥信耶穌不同
[00:02:30.400 --> 00:02:32.200]  Teddy哥十四基
[00:02:32.200 --> 00:02:33.600]  十四基信耶穌
[00:02:33.600 --> 00:02:35.000]  然後信耶穌之後
[00:02:35.000 --> 00:02:38.400]  他成為一個很愛主的黑社會人
[00:02:38.400 --> 00:02:39.600]  他仍然是黑社會的
[00:02:39.600 --> 00:02:41.200]  他死的時候也是黑社會的
[00:02:41.200 --> 00:02:45.200]  但他信耶穌很不同
[00:02:45.200 --> 00:02:46.200]  西門
[00:02:46.200 --> 00:02:49.000]  這個粉瑞黨西門就好像Teddy哥一樣
[00:02:49.000 --> 00:02:51.800]  他的人生的轉變
[00:02:51.800 --> 00:02:53.800]  被人看到一個很大的轉變
[00:02:53.800 --> 00:02:59.000]  這個轉變成為了我們今天很多地方可以去思考
[00:02:59.000 --> 00:03:00.000]  不過
[00:03:00.000 --> 00:03:03.400]  這邊你說容易講也可以
[00:03:03.400 --> 00:03:05.400]  你說很難講也可以
[00:03:05.400 --> 00:03:08.600]  你想聽容易講還是難講?
[00:03:08.600 --> 00:03:12.800]  民意調查 現在喜歡民意
[00:03:12.800 --> 00:03:15.000]  不如我先講容易講
[00:03:15.000 --> 00:03:19.000]  容易講就是這個粉瑞黨西門
[00:03:19.000 --> 00:03:21.000]  其實沒有什麼資料
[00:03:21.000 --> 00:03:22.400]  所以我不需要識經
[00:03:22.400 --> 00:03:25.000]  所以今天我這篇讀的不需要識經
[00:03:25.000 --> 00:03:28.200]  因為每一次它的名字出現
[00:03:28.200 --> 00:03:29.600]  就是這樣的名字
[00:03:29.600 --> 00:03:31.400]  就是叫粉瑞黨西門
[00:03:31.400 --> 00:03:34.600]  就是出現在十二個門徒的名列當中
[00:03:34.600 --> 00:03:35.800]  是這麼多的
[00:03:35.800 --> 00:03:37.800]  所以各位弟兄姊妹
[00:03:37.800 --> 00:03:39.000]  粉瑞黨西門
[00:03:39.000 --> 00:03:42.000]  我說完了
[00:03:42.000 --> 00:03:43.200]  沒有資料
[00:03:43.200 --> 00:03:45.000]  我不用識經 完全不用
[00:03:45.000 --> 00:03:47.800]  所以很容易
[00:03:47.800 --> 00:03:49.600]  但你說很難講也可以
[00:03:49.600 --> 00:03:51.800]  因為沒有資料
[00:03:51.800 --> 00:03:54.800]  沒有資料我要講三十分鐘都很晚
[00:03:54.800 --> 00:03:56.200]  所以我就開始想
[00:03:56.200 --> 00:03:59.000]  怎樣去思考這個人物
[00:03:59.000 --> 00:04:01.000]  怎樣從那三個字
[00:04:01.000 --> 00:04:03.200]  粉瑞黨三個字
[00:04:03.200 --> 00:04:05.800]  去思考這個門徒
[00:04:05.800 --> 00:04:08.800]  究竟對我們的生命有什麼提醒
[00:04:08.800 --> 00:04:14.000]  為什麼我說這個門徒跟隨耶穌的轉化
[00:04:14.000 --> 00:04:15.800]  可以用一個新的人生
[00:04:15.800 --> 00:04:17.200]  我希望大家今天
[00:04:17.200 --> 00:04:20.200]  在2020年第一個週末的第一個主日
[00:04:20.200 --> 00:04:23.200]  我都希望我們能夠在向前望的時候
[00:04:23.200 --> 00:04:26.200]  我和你都會有一個新的立志
[00:04:26.200 --> 00:04:27.400]  而這個新的立志
[00:04:27.400 --> 00:04:29.600]  是要超越我們去年的立志
[00:04:29.600 --> 00:04:31.000]  能夠去到神的面前
[00:04:31.000 --> 00:04:32.800]  我們最低限度我們的立志
[00:04:32.800 --> 00:04:34.600]  我們可以愛主近心
[00:04:34.600 --> 00:04:35.400]  Amen
[00:04:35.400 --> 00:04:39.000]  你跟隔壁說我們要愛主近心
[00:04:39.000 --> 00:04:41.800]  正因為這篇稿子很難講
[00:04:41.800 --> 00:04:43.200]  去到一個地步
[00:04:43.200 --> 00:04:44.600]  我今天這篇稿子
[00:04:44.600 --> 00:04:47.800]  你又要跟自己說
[00:04:47.800 --> 00:04:49.600]  合聽就聽
[00:04:49.600 --> 00:04:53.200]  不合聽就算了
[00:04:53.200 --> 00:04:54.800]  因為不用識經
[00:04:54.800 --> 00:04:55.600]  我都是
[00:04:55.600 --> 00:04:57.400]  我覺得自己合聽就說些話
[00:04:57.400 --> 00:04:58.600]  但他覺得是扯鎖的
[00:04:58.600 --> 00:04:59.800]  不合聽就算了
[00:04:59.800 --> 00:05:01.000]  不要罵我
[00:05:01.000 --> 00:05:02.600]  不要在Facebook罵我
[00:05:02.600 --> 00:05:06.200]  罵我講廢話就行了
[00:05:06.200 --> 00:05:08.600]  這個粉腰黨西門
[00:05:08.600 --> 00:05:11.400]  我從三個方面去看
[00:05:11.400 --> 00:05:12.800]  第一
[00:05:12.800 --> 00:05:14.200]  這個粉腰黨西門
[00:05:14.200 --> 00:05:16.600]  未跟耶穌之前
[00:05:16.600 --> 00:05:18.400]  是一個怎樣的人
[00:05:18.400 --> 00:05:20.000]  是一個怎樣的人
[00:05:20.000 --> 00:05:21.400]  未跟耶穌之前
[00:05:21.400 --> 00:05:23.000]  是一個怎樣的人
[00:05:23.000 --> 00:05:24.600]  耶穌時代
[00:05:24.600 --> 00:05:26.400]  其實有四大政黨
[00:05:26.400 --> 00:05:27.400]  或者是
[00:05:27.400 --> 00:05:28.600]  政黨或者是
[00:05:28.600 --> 00:05:31.200]  有些政黨是有宗教的味道
[00:05:31.200 --> 00:05:33.000]  有些是沒有宗教味道
[00:05:33.000 --> 00:05:34.400]  這四大政黨
[00:05:34.400 --> 00:05:35.200]  第一
[00:05:35.200 --> 00:05:36.800]  就是我們很熟悉的
[00:05:36.800 --> 00:05:39.000]  就是
[00:05:39.000 --> 00:05:40.400]  最熟悉的那個黨
[00:05:40.400 --> 00:05:43.000]  經常被耶穌罵的那個
[00:05:43.000 --> 00:05:46.200]  法利塞黨
[00:05:46.200 --> 00:05:47.200]  法利塞人
[00:05:47.200 --> 00:05:49.400]  法利塞人我今天嘗試
[00:05:49.400 --> 00:05:52.200]  幫他有少少平反
[00:05:52.200 --> 00:05:54.400]  少少平反不是說耶穌錯
[00:05:54.400 --> 00:05:55.800]  耶穌絕對沒有錯
[00:05:55.800 --> 00:05:57.400]  耶穌責備他們
[00:05:57.400 --> 00:05:59.800]  他們是假冒為善
[00:05:59.800 --> 00:06:02.800]  就是耶穌責備得最嚴厲的一次
[00:06:02.800 --> 00:06:03.400]  就是說
[00:06:03.400 --> 00:06:05.600]  這班法利塞人是粉色的墳墓
[00:06:05.600 --> 00:06:07.800]  粉色的墳墓就是外面很漂亮
[00:06:07.800 --> 00:06:09.000]  但是裡面裝什麼
[00:06:09.000 --> 00:06:09.600]  死人
[00:06:09.600 --> 00:06:10.800]  就是說裡面死人
[00:06:10.800 --> 00:06:11.800]  外面漂亮
[00:06:11.800 --> 00:06:14.800]  但是我有少少的平反
[00:06:14.800 --> 00:06:16.800]  就是因為這班法利塞人
[00:06:16.800 --> 00:06:18.000]  所謂法利塞黨
[00:06:18.000 --> 00:06:21.200]  他們稱之為自己是正統的人
[00:06:21.200 --> 00:06:23.200]  正統是名門正派
[00:06:23.200 --> 00:06:23.600]  為什麼
[00:06:23.600 --> 00:06:27.400]  就是因為他們是嚴守舊約的一班人
[00:06:27.400 --> 00:06:29.800]  所以在他們來說他們是正統
[00:06:29.800 --> 00:06:32.200]  他們因為嚴守舊約的法
[00:06:32.200 --> 00:06:33.400]  而另一方面
[00:06:33.400 --> 00:06:36.200]  這個黨的前身
[00:06:36.200 --> 00:06:38.400]  是要回到主前二百多年
[00:06:38.400 --> 00:06:39.200]  二百多年的時候
[00:06:39.200 --> 00:06:40.800]  當時有個馬加比王朝
[00:06:40.800 --> 00:06:43.400]  這個王朝曾經有個中興
[00:06:43.400 --> 00:06:44.600]  猶太國的中興
[00:06:44.600 --> 00:06:46.400]  而猶太人一直有個觀點
[00:06:46.400 --> 00:06:48.400]  當他們犯罪的時候
[00:06:48.400 --> 00:06:50.200]  神就會興起一些外邦人
[00:06:50.200 --> 00:06:51.400]  來打敗他們
[00:06:51.400 --> 00:06:53.200]  來將他們分散到不同的地方
[00:06:53.200 --> 00:06:54.000]  甚至秘魯
[00:06:54.000 --> 00:06:55.600]  但是他們一聽到耶穌的話
[00:06:55.600 --> 00:06:56.800]  他們就復國了
[00:06:56.800 --> 00:06:58.600]  他們經常有這個觀點
[00:06:58.600 --> 00:06:59.800]  於是有一班猶太人
[00:06:59.800 --> 00:07:00.400]  真是的
[00:07:00.400 --> 00:07:02.000]  他們真的有一班猶太人在一起
[00:07:02.000 --> 00:07:03.200]  他們說我們決定
[00:07:03.200 --> 00:07:04.400]  從今天開始
[00:07:04.400 --> 00:07:07.200]  我們大家要嚴守舊約的律法
[00:07:07.200 --> 00:07:12.000]  希望能夠再一次看到一個復國的機會
[00:07:12.000 --> 00:07:14.000]  所以法利塞人的前身
[00:07:14.000 --> 00:07:16.800]  的而且確是一班很有心的人
[00:07:16.800 --> 00:07:19.600]  他們願意遵守神的律法
[00:07:19.600 --> 00:07:20.600]  舊約的律法
[00:07:20.600 --> 00:07:23.600]  也是有一個好的行為
[00:07:23.600 --> 00:07:26.000]  不過經過幾百年之後
[00:07:26.000 --> 00:07:27.800]  他們只虛有其表
[00:07:27.800 --> 00:07:29.600]  外在做一些好事
[00:07:29.600 --> 00:07:33.000]  但是內心已經沒有了那種熱誠
[00:07:33.000 --> 00:07:34.000]  第二
[00:07:34.000 --> 00:07:35.400]  薩都該黨
[00:07:35.400 --> 00:07:37.600]  薩都該黨其實是一些貴族
[00:07:37.600 --> 00:07:39.800]  或者是一些大祭司的級數
[00:07:39.800 --> 00:07:42.000]  或者是高級祭司的那些人
[00:07:42.000 --> 00:07:43.200]  才可以進入這個黨
[00:07:43.200 --> 00:07:46.200]  這個黨通常都有地位有錢
[00:07:46.200 --> 00:07:48.800]  而且他們霸佔了工會
[00:07:48.800 --> 00:07:52.400]  今天來說是議會的席數
[00:07:52.400 --> 00:07:57.400]  用今天來說他們是建制派
[00:07:57.400 --> 00:07:59.000]  這班建制派的人
[00:07:59.000 --> 00:08:04.800]  他們佔了70個工會那邊的人數的超過一半
[00:08:04.800 --> 00:08:07.200]  以至到羅馬的政策
[00:08:07.200 --> 00:08:09.200]  去到那個工會一定通過的
[00:08:09.200 --> 00:08:09.800]  大家明白嗎
[00:08:09.800 --> 00:08:11.600]  一定通過的
[00:08:11.600 --> 00:08:16.400]  因為他們是完全奉承羅馬政府的人
[00:08:16.400 --> 00:08:18.600]  完全奉承
[00:08:18.600 --> 00:08:19.600]  第三
[00:08:19.600 --> 00:08:21.000]  希格勒黨
[00:08:21.000 --> 00:08:24.000]  希格勒黨就是這個大希格
[00:08:24.000 --> 00:08:28.000]  歸化了猶太人的一個以土買人
[00:08:28.000 --> 00:08:29.400]  一個以東人
[00:08:29.400 --> 00:08:31.200]  他受了國禮
[00:08:31.200 --> 00:08:32.800]  歸化
[00:08:32.800 --> 00:08:36.000]  而羅馬政府就要這個大希格
[00:08:36.000 --> 00:08:38.600]  去管理猶太人
[00:08:38.600 --> 00:08:44.000]  所以這個人表面上有羅馬政府那種的差派
[00:08:44.000 --> 00:08:49.200]  他接受羅馬政府那種的責任去管理猶太人
[00:08:49.200 --> 00:08:51.600]  但他心裏面其實很想有一天
[00:08:51.600 --> 00:08:54.400]  他真的做一個皇帝
[00:08:54.400 --> 00:08:56.600]  所以當他知道耶穌會出世的時候
[00:08:56.600 --> 00:08:59.400]  他就殺了兩歲以下的人
[00:08:59.400 --> 00:09:03.800]  而希格勒黨是很多猶太人加入的
[00:09:03.800 --> 00:09:07.800]  因為他們很想一樣成為一個猶太國
[00:09:07.800 --> 00:09:11.200]  不過這個大希格想要自己的家族去管
[00:09:11.200 --> 00:09:13.000]  所以就成為了一個希格勒黨
[00:09:13.000 --> 00:09:15.800]  是一個完全是政治的黨
[00:09:15.800 --> 00:09:17.000]  第四
[00:09:17.000 --> 00:09:18.600]  就是粉瑞黨
[00:09:18.600 --> 00:09:21.600]  粉瑞黨又是政黨
[00:09:21.600 --> 00:09:24.600]  而這個粉瑞黨是一群猶太人
[00:09:24.600 --> 00:09:27.600]  是一群很愛國的激進分子
[00:09:27.600 --> 00:09:29.600]  大家明白什麼叫激進分子
[00:09:29.600 --> 00:09:35.600]  他們這群人是一心想保存自己猶太人的
[00:09:35.600 --> 00:09:40.400]  政治、宗教、文化那種自由
[00:09:40.400 --> 00:09:41.800]  我們要我們的自由
[00:09:41.800 --> 00:09:43.000]  我們的宗教自由
[00:09:43.000 --> 00:09:44.000]  我們的政治自由
[00:09:44.000 --> 00:09:46.000]  我們一切各方面的自由
[00:09:46.000 --> 00:09:49.400]  他要成為一個自由的地方
[00:09:49.400 --> 00:09:52.600]  以至到他可以用暴力
[00:09:52.600 --> 00:09:56.800]  他可以用暴力去爭取這件事
[00:09:56.800 --> 00:09:58.400]  所以他們激進到一個地步
[00:09:58.400 --> 00:10:00.400]  他們可以用暴力
[00:10:00.400 --> 00:10:04.200]  去隨時去殺一些羅馬的高官
[00:10:04.200 --> 00:10:06.400]  所以他們用今天的術語
[00:10:06.400 --> 00:10:09.000]  他們隨時可以在公眾地方
[00:10:09.000 --> 00:10:16.400]  私了那些羅馬高官
[00:10:16.400 --> 00:10:17.400]  他們是這樣
[00:10:17.400 --> 00:10:20.400]  所以他們有幾次想推翻羅馬政府
[00:10:20.400 --> 00:10:22.400]  輸了、失敗了
[00:10:22.400 --> 00:10:24.800]  直至到主前70年
[00:10:24.800 --> 00:10:28.600]  為什麼尼祿會攻陷耶路撒冷
[00:10:28.600 --> 00:10:31.600]  就因為他見到這群粉瑞黨
[00:10:31.600 --> 00:10:33.600]  又想推翻羅馬政府
[00:10:33.600 --> 00:10:36.200]  所以他就一次過不予消滅他們
[00:10:36.200 --> 00:10:40.600]  所以主後70年就沒有再有粉瑞黨出現
[00:10:40.600 --> 00:10:45.000]  因為被羅馬政府完全毀滅
[00:10:45.000 --> 00:10:46.600]  我講這麼多是什麼意思
[00:10:46.600 --> 00:10:50.200]  耶穌出世的環境
[00:10:50.200 --> 00:10:53.000]  和今天我們香港所面對的環境
[00:10:53.000 --> 00:10:54.600]  其實沒什麼大分別
[00:10:54.600 --> 00:10:57.400]  甚至可能比今天更嚴峻
[00:10:57.400 --> 00:11:00.600]  以至到我們看回今天的香港
[00:11:00.600 --> 00:11:04.200]  看回昔日耶穌基督的環境
[00:11:04.200 --> 00:11:06.000]  其實沒什麼大分別
[00:11:06.000 --> 00:11:07.400]  所以聖經有句說話
[00:11:07.400 --> 00:11:11.000]  日光之下無生事
[00:11:11.000 --> 00:11:14.000]  但耶穌正正在一個環境那邊
[00:11:14.000 --> 00:11:16.800]  他用了33年的時間
[00:11:16.800 --> 00:11:18.200]  用了3年的侍奉
[00:11:18.200 --> 00:11:20.000]  成為了我們一個榜樣
[00:11:20.000 --> 00:11:21.800]  以至到他的人生
[00:11:21.800 --> 00:11:23.000]  那3年的服侍
[00:11:23.000 --> 00:11:25.000]  正正是我們的借鏡
[00:11:25.000 --> 00:11:27.200]  耶穌他揀選門徒
[00:11:27.200 --> 00:11:28.400]  我曾經講過
[00:11:28.400 --> 00:11:31.200]  他的光譜很闊
[00:11:31.200 --> 00:11:33.200]  有粉瑞黨西門
[00:11:33.200 --> 00:11:35.200]  有瑞利馬太
[00:11:35.200 --> 00:11:37.600]  有漁夫有商人
[00:11:37.600 --> 00:11:41.000]  耶穌呼召西門
[00:11:41.000 --> 00:11:43.200]  絕對不是一個問題
[00:11:43.200 --> 00:11:46.400]  因為耶穌的心胸很闊
[00:11:46.400 --> 00:11:47.400]  但我要問
[00:11:47.400 --> 00:11:49.600]  為什麼粉瑞黨西門要跟耶穌
[00:11:49.600 --> 00:11:51.200]  大家明白嗎
[00:11:51.200 --> 00:11:52.800]  我 耶穌的心胸很闊
[00:11:52.800 --> 00:11:53.600]  我呼召他
[00:11:53.600 --> 00:11:55.000]  他不一定跟他
[00:11:55.000 --> 00:11:56.000]  為什麼他要跟他
[00:11:56.000 --> 00:11:57.800]  我又猜一猜
[00:11:57.800 --> 00:11:59.200]  有兩個可能性
[00:11:59.200 --> 00:12:00.400]  第一個可能性
[00:12:00.400 --> 00:12:02.400]  他想做臥底
[00:12:02.400 --> 00:12:03.200]  做臥底做什麼
[00:12:03.200 --> 00:12:06.800]  他想遊說耶穌加入粉瑞黨
[00:12:06.800 --> 00:12:07.800]  他想遊說他
[00:12:07.800 --> 00:12:10.000]  因為當時很多粉瑞黨的人
[00:12:10.000 --> 00:12:11.400]  是遊說那些猶太人
[00:12:11.400 --> 00:12:12.200]  加入這個黨
[00:12:12.200 --> 00:12:14.000]  所以有一個可能性
[00:12:14.000 --> 00:12:16.400]  第二 我覺得比較對
[00:12:16.400 --> 00:12:18.600]  就是其實耶穌的門徒
[00:12:18.600 --> 00:12:20.000]  個個都一樣
[00:12:20.000 --> 00:12:22.400]  很想耶穌做什麼
[00:12:22.400 --> 00:12:24.200]  做皇帝
[00:12:24.200 --> 00:12:25.600]  他很想耶穌做皇帝
[00:12:25.600 --> 00:12:26.800]  所以其實當時猶太人
[00:12:26.800 --> 00:12:28.200]  很想耶穌做皇帝
[00:12:28.200 --> 00:12:30.200]  所以耶穌進去聖城的時候
[00:12:30.200 --> 00:12:32.000]  最後的星期進去耶路撒冷的時候
[00:12:32.000 --> 00:12:33.800]  你見到所有的百姓
[00:12:33.800 --> 00:12:35.000]  個個都唱什麼
[00:12:35.000 --> 00:12:36.400]  Hallelujah
[00:12:36.400 --> 00:12:37.800]  個個都出聲
[00:12:37.800 --> 00:12:38.800]  和珊啦 和珊啦
[00:12:38.800 --> 00:12:40.000]  剛才那首歌不是
[00:12:40.000 --> 00:12:40.800]  和珊啦
[00:12:40.800 --> 00:12:41.800]  哇 歡迎他
[00:12:41.800 --> 00:12:42.800]  但是四天之後
[00:12:42.800 --> 00:12:43.600]  要遊說耶穌
[00:12:43.600 --> 00:12:44.800]  又要那幫人
[00:12:44.800 --> 00:12:46.800]  你說我們百姓多危險
[00:12:46.800 --> 00:12:49.000]  所以民意很危險
[00:12:49.000 --> 00:12:50.600]  四天之前是歡迎耶穌
[00:12:50.600 --> 00:12:52.000]  四天之後
[00:12:52.000 --> 00:12:53.600]  是殺耶穌
[00:12:53.600 --> 00:12:55.400]  所以我們又要小心
[00:12:55.400 --> 00:12:57.400]  民意 要小心民意
[00:12:57.400 --> 00:12:58.600]  我們要謹慎
[00:12:58.600 --> 00:12:59.800]  我這樣說不是
[00:12:59.800 --> 00:13:01.600]  大家千萬不要倒入
[00:13:01.600 --> 00:13:03.200]  沒有任何的宗教氣氛
[00:13:03.200 --> 00:13:04.600]  沒有任何的政治味道
[00:13:04.600 --> 00:13:05.200]  我沒有
[00:13:05.200 --> 00:13:08.400]  只是給大家明白
[00:13:08.400 --> 00:13:10.000]  耶穌進去的時候
[00:13:10.000 --> 00:13:13.000]  很多人想祂推翻羅馬
[00:13:13.000 --> 00:13:14.600]  但是耶穌進去的時候
[00:13:14.600 --> 00:13:17.000]  祂騎什麼的
[00:13:17.000 --> 00:13:19.000]  祂不是騎馬的
[00:13:19.000 --> 00:13:21.400]  祂騎驢驅
[00:13:21.400 --> 00:13:23.200]  騎馬 馬是怎樣的
[00:13:23.200 --> 00:13:24.600]  頭兇兇
[00:13:24.600 --> 00:13:25.800]  騎驢驅
[00:13:25.800 --> 00:13:27.000]  頭凹凹的
[00:13:27.000 --> 00:13:30.000]  你知道那些戲
[00:13:30.000 --> 00:13:31.400]  這樣走的
[00:13:31.400 --> 00:13:33.000]  耶穌已經跟你說
[00:13:33.000 --> 00:13:36.400]  我不是要直入羅馬的最中心
[00:13:36.400 --> 00:13:38.600]  來將羅馬政權奪去
[00:13:38.600 --> 00:13:40.000]  祂不是這樣的人
[00:13:40.000 --> 00:13:41.200]  耶穌給我們的榜樣
[00:13:41.200 --> 00:13:44.400]  祂沒有奪去羅馬的政權
[00:13:44.400 --> 00:13:45.600]  但是
[00:13:45.600 --> 00:13:48.000]  耶穌揀選西門
[00:13:48.000 --> 00:13:49.800]  是祂的心胸
[00:13:49.800 --> 00:13:52.200]  而這幫門徒跟耶穌
[00:13:52.200 --> 00:13:55.400]  他們是很想耶穌做皇帝
[00:13:55.400 --> 00:13:57.600]  這個是真的
[00:13:57.600 --> 00:13:58.600]  這個西門
[00:13:58.600 --> 00:14:00.000]  這個憤怒的西門
[00:14:00.000 --> 00:14:04.200]  他一跟耶穌之後
[00:14:04.200 --> 00:14:07.200]  他有什麼改變
[00:14:07.200 --> 00:14:08.600]  他改變很有趣
[00:14:08.600 --> 00:14:11.000]  他的人生一跟耶穌之後
[00:14:11.000 --> 00:14:14.400]  無論他帶著什麼心態去跟耶穌
[00:14:14.400 --> 00:14:16.800]  無論他是帶著做一個臥底也好
[00:14:16.800 --> 00:14:19.800]  帶著一個心態想耶穌做皇帝也好
[00:14:19.800 --> 00:14:21.400]  但是當他一跟耶穌
[00:14:21.400 --> 00:14:23.600]  他的生命完全改變
[00:14:23.600 --> 00:14:25.800]  他有一個新的人生
[00:14:25.800 --> 00:14:27.200]  最低限度有三樣東西
[00:14:27.200 --> 00:14:29.400]  的改變給我們看到
[00:14:29.400 --> 00:14:30.800]  第一
[00:14:30.800 --> 00:14:34.000]  他開始真心地跟耶穌
[00:14:34.000 --> 00:14:36.600]  什麼意思叫真心地跟耶穌
[00:14:36.600 --> 00:14:37.200]  就是說
[00:14:37.200 --> 00:14:38.600]  原本他一跟耶穌
[00:14:38.600 --> 00:14:43.000]  還有他自己內在的那種議程
[00:14:43.000 --> 00:14:44.800]  我們叫做Hidden Agenda
[00:14:44.800 --> 00:14:46.600]  有他自己的議程
[00:14:46.600 --> 00:14:48.600]  但是當他一跟耶穌之後
[00:14:48.600 --> 00:14:50.000]  他發現耶穌很有趣
[00:14:50.000 --> 00:14:51.600]  耶穌
[00:14:51.600 --> 00:14:53.800]  他的門徒光譜很廣闊
[00:14:53.800 --> 00:14:56.200]  耶穌能夠約納這麼多人
[00:14:56.200 --> 00:14:59.200]  耶穌能夠愛這個憤怒的西門
[00:14:59.200 --> 00:15:02.400]  耶穌能夠愛瑞利馬太
[00:15:02.400 --> 00:15:05.800]  瑞利馬太被稱為當時的漢奸
[00:15:05.800 --> 00:15:07.000]  他是漢奸
[00:15:07.000 --> 00:15:08.800]  他是反右黨革命黨
[00:15:08.800 --> 00:15:11.400]  所以如果這兩個人不跟耶穌
[00:15:11.400 --> 00:15:15.200]  這個反右黨西門隨時在街上看到馬太
[00:15:15.200 --> 00:15:16.600]  撕掉他
[00:15:16.600 --> 00:15:18.400]  隨時撕掉他
[00:15:18.400 --> 00:15:20.200]  兩個人是不可能的
[00:15:20.200 --> 00:15:22.200]  但是他看到耶穌這麼愛這些人
[00:15:22.200 --> 00:15:23.800]  於是他就開始覺得
[00:15:23.800 --> 00:15:25.400]  耶穌的生命很有趣
[00:15:25.400 --> 00:15:27.400]  因為耶穌的生命影響了他們的生命
[00:15:27.400 --> 00:15:28.600]  他就開始覺得
[00:15:28.600 --> 00:15:29.800]  這個耶穌很有趣
[00:15:29.800 --> 00:15:35.000]  以至到他開始學習去愛馬太
[00:15:35.000 --> 00:15:39.600]  而馬太也學習去愛西門
[00:15:39.600 --> 00:15:40.800]  你知道的
[00:15:40.800 --> 00:15:44.000]  一起三年是很難的
[00:15:44.000 --> 00:15:46.400]  不跟政見走在一起三年
[00:15:46.400 --> 00:15:48.400]  我們不跟政見在WhatsApp那邊
[00:15:48.400 --> 00:15:49.600]  不用見面
