
[00:00:00.000 --> 00:00:02.000]  大兄姐妹,早晨
[00:02:16.000 --> 00:02:18.000]  所以我很感謝
[00:02:18.000 --> 00:02:20.000]  朱牧師今天聽我的講道
[00:02:20.000 --> 00:02:21.000]  很感恩
[00:02:21.000 --> 00:02:23.000]  很感謝朱牧師,嚴強牧師
[00:02:23.000 --> 00:02:25.000]  還有我的傳導,雪芬傳導
[00:02:25.000 --> 00:02:27.000]  還有我的團契的大兄姐妹
[00:02:27.000 --> 00:02:30.000]  還有今天我的家人也坐在這裡
[00:02:30.000 --> 00:02:32.000]  其實我的家人也是我的團契
[00:02:32.000 --> 00:02:35.000]  所以很感謝大家對我的包容
[00:02:35.000 --> 00:02:38.000]  其實很感謝教會
[00:02:38.000 --> 00:02:40.000]  很感謝朱牧師
[00:02:40.000 --> 00:02:42.000]  因為這麼多病患的一個人
[00:02:42.000 --> 00:02:44.000]  其實我沒有想過自己
[00:02:44.000 --> 00:02:46.000]  可以站在港台那裡
[00:02:46.000 --> 00:02:48.000]  其實今天我是第一次
[00:02:48.000 --> 00:02:49.000]  在舞會講道
[00:02:49.000 --> 00:02:51.000]  所以我也很緊張
[00:02:51.000 --> 00:02:54.000]  希望大家都包容包容
[00:02:54.000 --> 00:02:58.000]  其實真的很不容易
[00:02:58.000 --> 00:03:00.000]  你見到今天我擺了一張
[00:03:00.000 --> 00:03:02.000]  自己小時候的照片
[00:03:02.000 --> 00:03:04.000]  其實在我小時候
[00:03:04.000 --> 00:03:07.000]  有沒有見到有些豬耳繩
[00:03:07.000 --> 00:03:09.000]  豬鏈
[00:03:09.000 --> 00:03:11.000]  戴到頸都是
[00:03:11.000 --> 00:03:13.000]  其實我小時候
[00:03:13.000 --> 00:03:16.000]  我想已經開始有些強迫症
[00:03:16.000 --> 00:03:19.000]  我那時候不戴這些豬耳繩
[00:03:19.000 --> 00:03:21.000]  豬鏈戴在街上
[00:03:21.000 --> 00:03:23.000]  我是會哭的
[00:03:23.000 --> 00:03:26.000]  那時候老師也有說我是很頑皮
[00:03:26.000 --> 00:03:28.000]  我記得小朋友的時候
[00:03:28.000 --> 00:03:29.000]  因為我有過度活躍
[00:03:29.000 --> 00:03:31.000]  其實我也是幾年前才感染到
[00:03:31.000 --> 00:03:33.000]  有過度活躍
[00:03:33.000 --> 00:03:36.000]  但是回想起來
[00:03:36.000 --> 00:03:38.000]  因為我小時候
[00:03:38.000 --> 00:03:39.000]  讀幼稚園的時候
[00:03:39.000 --> 00:03:41.000]  已經經常被人唸膠紙
[00:03:41.000 --> 00:03:43.000]  坐無影椅
[00:03:43.000 --> 00:03:46.000]  我也不知道為什麼
[00:03:46.000 --> 00:03:50.000]  我試過撕破別人的家貨冊
[00:03:50.000 --> 00:03:53.000]  所謂那時候的年代
[00:03:53.000 --> 00:03:55.000]  叫做很頑皮的小朋友
[00:03:55.000 --> 00:03:57.000]  但是其實現在
[00:03:57.000 --> 00:03:59.000]  我以前也試過短時間
[00:03:59.000 --> 00:04:01.000]  在陰廟家長團體那裡侍奉
[00:04:01.000 --> 00:04:03.000]  所以其實我覺得
[00:04:03.000 --> 00:04:05.000]  真的很感謝這間教會
[00:04:05.000 --> 00:04:08.000]  有很多對弟兄姊妹的包容
[00:04:08.000 --> 00:04:10.000]  和服侍
[00:04:10.000 --> 00:04:13.000]  我們進入到經文那裡
[00:04:13.000 --> 00:04:15.000]  剛才主席也讀了
[00:04:15.000 --> 00:04:16.000]  我不再讀多一次
[00:04:16.000 --> 00:04:18.000]  待會我會一直帶著讀經文
[00:04:18.000 --> 00:04:21.000]  其實羅馬書的背景
[00:04:21.000 --> 00:04:23.000]  老實說我不是聖經學者
[00:04:23.000 --> 00:04:25.000]  我不敢在這裡敲雪包
[00:04:25.000 --> 00:04:27.000]  但是也有學過一些
[00:04:27.000 --> 00:04:29.000]  其實那時候保羅
[00:04:29.000 --> 00:04:32.000]  他寫這封信
[00:04:32.000 --> 00:04:35.000]  寫這封羅馬書給羅馬的弟兄姊妹的時候
[00:04:35.000 --> 00:04:38.000]  其實他是沒有去過羅馬的
[00:04:38.000 --> 00:04:42.000]  保羅他很用愛心
[00:04:42.000 --> 00:04:44.000]  很慈悲
[00:04:44.000 --> 00:04:46.000]  很溫柔的心
[00:04:46.000 --> 00:04:48.000]  很想寫這封信
[00:04:48.000 --> 00:04:52.000]  講述他自己的神學觀
[00:04:52.000 --> 00:04:55.000]  和對羅馬弟兄姊妹的激勵
[00:04:55.000 --> 00:04:57.000]  很切勿
[00:04:57.000 --> 00:05:00.000]  很想去見羅馬的弟兄姊妹
[00:05:00.000 --> 00:05:02.000]  這個羅馬書其實分兩部分
[00:05:02.000 --> 00:05:05.000]  第一部分一至十一章
[00:05:05.000 --> 00:05:09.000]  就是講述我們的福音
[00:05:09.000 --> 00:05:13.000]  到羅馬書十二章後
[00:05:13.000 --> 00:05:15.000]  十六章就是講述我們
[00:05:15.000 --> 00:05:17.000]  得到神給我們的福音
[00:05:17.000 --> 00:05:19.000]  神那麼愛我們到底
[00:05:19.000 --> 00:05:21.000]  我們怎樣回應呢
[00:05:21.000 --> 00:05:22.000]  分這兩部分
[00:05:22.000 --> 00:05:23.000]  所以我今天的經文
[00:05:23.000 --> 00:05:26.000]  就是講述十二章的一至六節
[00:05:26.000 --> 00:05:31.000]  就是中間的一個接合的情況
[00:05:31.000 --> 00:05:35.000]  神真的很愛我們
[00:05:35.000 --> 00:05:38.000]  保羅也是去表達這件事
[00:05:38.000 --> 00:05:42.000]  我們大家在座都有自由意志
[00:05:42.000 --> 00:05:44.000]  你們都選擇上中堂
[00:05:44.000 --> 00:05:46.000]  不會選擇上祖堂
[00:05:46.000 --> 00:05:48.000]  今次我早上也有講
[00:05:48.000 --> 00:05:51.000]  因為我平時很少回祖堂
[00:05:51.000 --> 00:05:53.000]  因為很想睡覺
[00:05:53.000 --> 00:05:54.000]  你有這個自由意志
[00:05:54.000 --> 00:05:56.000]  就選擇了回中堂
[00:05:56.000 --> 00:06:00.000]  其實這個自由意志就是神
[00:06:00.000 --> 00:06:03.000]  給我們很大很大的禮物
[00:06:03.000 --> 00:06:06.000]  就是一個爸爸的心
[00:06:06.000 --> 00:06:08.000]  我們生小朋友
[00:06:08.000 --> 00:06:10.000]  有些在座可能都有家人
[00:06:10.000 --> 00:06:12.000]  有弟兄姊妹
[00:06:12.000 --> 00:06:14.000]  有朋友有家人
[00:06:14.000 --> 00:06:19.000]  但是我們有時做爸爸媽媽
[00:06:19.000 --> 00:06:23.000]  知道可能小朋友都會頑皮
[00:06:23.000 --> 00:06:25.000]  或者甚至很激心
[00:06:25.000 --> 00:06:27.000]  但是維護的心
[00:06:27.000 --> 00:06:30.000]  你們會不會說如果小朋友頑皮
[00:06:30.000 --> 00:06:32.000]  所以我就不生他
[00:06:32.000 --> 00:06:34.000]  會不會這樣
[00:06:34.000 --> 00:06:37.000]  有時也想生一塊叉燒
[00:06:37.000 --> 00:06:41.000]  但其實神真的對我們很好
[00:06:41.000 --> 00:06:44.000]  知道我們會反叛
[00:06:44.000 --> 00:06:47.000]  知道我們會選擇的時候
[00:06:47.000 --> 00:06:49.000]  如果我們是下當下挖
[00:06:49.000 --> 00:06:51.000]  我們都會選擇
[00:06:51.000 --> 00:06:53.000]  很想眼睛明亮
[00:06:53.000 --> 00:06:55.000]  很想像神那麼厲害
[00:06:55.000 --> 00:06:57.000]  就這樣選擇
[00:06:57.000 --> 00:07:00.000]  但是神卻照樣給我們
[00:07:00.000 --> 00:07:02.000]  有這個自由意志去選擇
[00:07:02.000 --> 00:07:05.000]  而且那個代價
[00:07:05.000 --> 00:07:08.000]  是祂親自為我們付的
[00:07:08.000 --> 00:07:11.000]  就是說祂親自來到這個世界
[00:07:11.000 --> 00:07:13.000]  為我們死
[00:07:13.000 --> 00:07:14.000]  為我們復活
[00:07:14.000 --> 00:07:16.000]  付這個罪的代價
[00:07:16.000 --> 00:07:19.000]  所以保羅就很想告訴我們
[00:07:19.000 --> 00:07:23.000]  我們怎樣去感受神給我們的愛
[00:07:23.000 --> 00:07:25.000]  很想羅馬的弟兄姊妹
[00:07:25.000 --> 00:07:27.000]  知道神給我們的愛
[00:07:27.000 --> 00:07:30.000]  這個福音有多麼重要
[00:07:30.000 --> 00:07:35.000]  所以羅馬書的十二章一至二節
[00:07:35.000 --> 00:07:38.000]  其實是很重要的經文
[00:07:38.000 --> 00:07:41.000]  因為都在說
[00:07:41.000 --> 00:07:43.000]  所以弟兄們
[00:07:43.000 --> 00:07:46.000]  我以上帝的恩慈慈悲
[00:07:46.000 --> 00:07:48.000]  去勸你們
[00:07:48.000 --> 00:07:49.000]  保羅就這樣說
[00:07:49.000 --> 00:07:52.000]  其實就是在說神很愛我們
[00:07:52.000 --> 00:07:56.000]  而保羅也是用了神的慈悲
[00:07:56.000 --> 00:08:00.000]  神的愛去勸羅馬的弟兄姊妹
[00:08:00.000 --> 00:08:03.000]  這個勸這個字
[00:08:03.000 --> 00:08:05.000]  這個慈悲去勸
[00:08:05.000 --> 00:08:08.000]  不是一個命令
[00:08:08.000 --> 00:08:11.000]  可能舊約我們就會有律法書
[00:08:11.000 --> 00:08:14.000]  但是保羅不是想寫一個律法書
[00:08:14.000 --> 00:08:21.000]  而是一個很溫柔的勸勉
[00:08:21.000 --> 00:08:24.000]  勸勉羅馬的弟兄姊妹
[00:08:24.000 --> 00:08:27.000]  其實就是去反映到
[00:08:27.000 --> 00:08:30.000]  神主動去憐憫我們
[00:08:30.000 --> 00:08:31.000]  去愛我們
[00:08:31.000 --> 00:08:33.000]  原本我們是有罪
[00:08:33.000 --> 00:08:35.000]  本身是不可以和神在一起
[00:08:35.000 --> 00:08:37.000]  不可以禱告
[00:08:37.000 --> 00:08:40.000]  不可以直接和神結連
[00:08:40.000 --> 00:08:42.000]  但是神卻說
[00:08:42.000 --> 00:08:44.000]  這個羅馬書十一章說
[00:08:44.000 --> 00:08:45.000]  神的慈悲
[00:08:45.000 --> 00:08:48.000]  祂的恩慈是不會撤回
[00:08:48.000 --> 00:08:50.000]  我們是不信服上帝
[00:08:50.000 --> 00:08:53.000]  但是神卻憐憫我們
[00:08:53.000 --> 00:08:55.000]  所以我都很希望
[00:08:55.000 --> 00:08:59.000]  今天弟兄姊妹都得到一個訊息
[00:08:59.000 --> 00:09:02.000]  其實我很想和大家分享
[00:09:02.000 --> 00:09:04.000]  神在我們身上
[00:09:04.000 --> 00:09:08.000]  有很多的作為和愛給了我們
[00:09:08.000 --> 00:09:11.000]  我們怎樣做呢
[00:09:11.000 --> 00:09:14.000]  其實這個經文大家都很熟悉
[00:09:14.000 --> 00:09:17.000]  將身體獻上當作活祭
[00:09:17.000 --> 00:09:23.000]  在座有很多比較成熟的弟兄姊妹
[00:09:23.000 --> 00:09:26.000]  在教會都有一段時間
[00:09:26.000 --> 00:09:30.000]  這個活祭大家都明白
[00:09:30.000 --> 00:09:33.000]  這個繁祭
[00:09:33.000 --> 00:09:35.000]  這個活祭
[00:09:35.000 --> 00:09:37.000]  當我們侍奉
[00:09:37.000 --> 00:09:39.000]  當我們在教會
[00:09:39.000 --> 00:09:41.000]  當我們和弟兄姊妹在團契裡
[00:09:41.000 --> 00:09:43.000]  在家庭裡團契
[00:09:43.000 --> 00:09:45.000]  和弟兄姊妹的團契
[00:09:45.000 --> 00:09:48.000]  其實是一個敬拜的行動
[00:09:48.000 --> 00:09:50.000]  是一個敬拜的行動
[00:09:50.000 --> 00:09:55.000]  就是說我們要完完全全
[00:09:55.000 --> 00:09:56.000]  好像耶穌
[00:09:56.000 --> 00:09:57.000]  學校耶穌那樣
[00:09:57.000 --> 00:10:00.000]  將祂的身體獻上當作活祭
[00:10:00.000 --> 00:10:01.000]  像耶穌那樣
[00:10:01.000 --> 00:10:03.000]  祂是順服至死
[00:10:03.000 --> 00:10:05.000]  且死在十架上
[00:10:05.000 --> 00:10:10.000]  幻想一下我們以前的人獻祭
[00:10:10.000 --> 00:10:14.000]  可能窮一點的就會獻一隻白鴿
[00:10:14.000 --> 00:10:16.000]  如果有錢一點的就獻一隻羊
[00:10:16.000 --> 00:10:17.000]  獻一隻牛
[00:10:17.000 --> 00:10:22.000]  有些祭他們可以拿一些回家吃的
[00:10:22.000 --> 00:10:24.000]  但是如果這個繁祭
[00:10:24.000 --> 00:10:26.000]  就是說是完完全全
[00:10:26.000 --> 00:10:29.000]  在祭壇裡燒盡
[00:10:29.000 --> 00:10:32.000]  就是說當我們去服侍
[00:10:32.000 --> 00:10:34.000]  當我們在家庭裡服侍
[00:10:34.000 --> 00:10:36.000]  或者在教會裡
[00:10:36.000 --> 00:10:37.000]  或者在團契裡服侍
[00:10:37.000 --> 00:10:40.000]  其實我們是要放下我們自己
[00:10:40.000 --> 00:10:44.000]  我們是真的完完全全地擺上
[00:10:44.000 --> 00:10:46.000]  就是好像耶穌那樣
[00:10:46.000 --> 00:10:48.000]  祂是三一神
[00:10:48.000 --> 00:10:51.000]  其實祂是一個虛己的行為
[00:10:51.000 --> 00:10:53.000]  就是祂倒空祂自己
[00:10:53.000 --> 00:10:58.000]  去完完全全地聽祂父的旨意
[00:10:58.000 --> 00:11:00.000]  我們其實是很難的
[00:11:00.000 --> 00:11:03.000]  我不知道剛才也在說家庭
[00:11:03.000 --> 00:11:05.000]  有時候看到小孩
[00:11:05.000 --> 00:11:06.000]  有時候家人
[00:11:06.000 --> 00:11:09.000]  有時候自己都會生氣
[00:11:09.000 --> 00:11:12.000]  我們就是去了解我們自己
[00:11:12.000 --> 00:11:15.000]  就是究竟我們擺上了些什麼
[00:11:15.000 --> 00:11:18.000]  我們回來教會侍奉
[00:11:18.000 --> 00:11:20.000]  我們在團契裡侍奉
[00:11:20.000 --> 00:11:22.000]  其實我們犧牲了些什麼
[00:11:22.000 --> 00:11:24.000]  我們都要慢慢去想
[00:11:24.000 --> 00:11:25.000]  我們自己去想
[00:11:25.000 --> 00:11:28.000]  有時候我們真的很想放棄
[00:11:28.000 --> 00:11:31.000]  就是我也說一下
[00:11:31.000 --> 00:11:34.000]  我媽媽現在回到伊利亞團契
[00:11:34.000 --> 00:11:38.000]  其實她在50歲尾的時候
[00:11:38.000 --> 00:11:40.000]  現在她也差不多70歲了
[00:11:40.000 --> 00:11:42.000]  在60歲頭50歲尾的時候
[00:11:42.000 --> 00:11:46.000]  她已經開始很嚴重很嚴重的老人癡呆
[00:11:46.000 --> 00:11:49.000]  這個老人癡呆不是正常的老人癡呆
[00:11:49.000 --> 00:11:51.000]  是因為她醉酒
[00:11:51.000 --> 00:11:53.000]  她年輕的時候
[00:11:53.000 --> 00:11:54.000]  其實她已經
[00:11:54.000 --> 00:11:56.000]  我十幾歲的時候
[00:11:56.000 --> 00:11:59.000]  她已經和我爸爸離婚離開了家庭
[00:11:59.000 --> 00:12:03.000]  也做了很多我們覺得很傷心的事
[00:12:03.000 --> 00:12:07.000]  我也試過和媽媽分離了十年
[00:12:07.000 --> 00:12:08.000]  沒有見過面
[00:12:08.000 --> 00:12:11.000]  後來又找回她
[00:12:11.000 --> 00:12:13.000]  又帶她回教會
[00:12:13.000 --> 00:12:16.000]  所以其實在她慢慢病發
[00:12:16.000 --> 00:12:19.000]  其實她現在已經完全不認得我了
[00:12:19.000 --> 00:12:21.000]  她只是60歲尾
[00:12:21.000 --> 00:12:23.000]  今年69歲
[00:12:23.000 --> 00:12:25.000]  今早早上也有很多
[00:12:25.000 --> 00:12:28.000]  伊利亞團契的弟兄姊妹都認識她
[00:12:28.000 --> 00:12:29.000]  所以有時候
[00:12:29.000 --> 00:12:32.000]  我在這個道路裡的掙扎
[00:12:32.000 --> 00:12:37.000]  我父親也是我想我也是遺傳他們那些
[00:12:37.000 --> 00:12:39.000]  角度活躍那些問題
[00:12:39.000 --> 00:12:41.000]  我自己爸爸媽媽
[00:12:41.000 --> 00:12:43.000]  也是有很多這些家庭的問題
[00:12:43.000 --> 00:12:46.000]  但是很艱難
[00:12:46.000 --> 00:12:48.000]  有時候真的很想放棄
[00:12:48.000 --> 00:12:50.000]  我很記得嚴強牧師
[00:12:50.000 --> 00:12:54.000]  之前有試過鼓勵我激勵我
[00:12:54.000 --> 00:12:57.000]  那時候我媽媽真的很難搞
[00:12:57.000 --> 00:13:00.000]  我真的想放棄想不搞了
[00:13:00.000 --> 00:13:04.000]  但是嚴強牧師一句話幫助了我很多
[00:13:04.000 --> 00:13:07.000]  他說這個你媽媽來的
[00:13:07.000 --> 00:13:09.000]  是你的份
[00:13:09.000 --> 00:13:11.000]  你也走不掉的
[00:13:11.000 --> 00:13:14.000]  雖然勸勉好像很艱難
[00:13:14.000 --> 00:13:16.000]  我不知道大家是不是
[00:13:16.000 --> 00:13:18.000]  自己可能自己也是別人的重擔
[00:13:18.000 --> 00:13:20.000]  我也是別人的重擔
[00:13:20.000 --> 00:13:23.000]  在座現在我老公坐在這裡聽
[00:13:23.000 --> 00:13:26.000]  他可能也覺得我很難受
[00:13:26.000 --> 00:13:29.000]  其實我們有時候想放棄
[00:13:29.000 --> 00:13:33.000]  現今世代很邪惡很難
[00:13:33.000 --> 00:13:35.000]  我們有時候甚至很多弟兄姊妹
[00:13:35.000 --> 00:13:38.000]  基督徒都會離婚或者放棄
[00:13:38.000 --> 00:13:40.000]  是很艱難的
[00:13:40.000 --> 00:13:44.000]  當我們自己把自己放上祭壇那裡
[00:13:44.000 --> 00:13:47.000]  那些紅紅烈火在燒我們的時候
[00:13:47.000 --> 00:13:49.000]  我們真的想走下來
[00:13:49.000 --> 00:13:51.000]  真的受不了
[00:13:51.000 --> 00:13:54.000]  我想弟兄姊妹都很明白
[00:13:54.000 --> 00:13:57.000]  我想大家都是很資深的信徒
[00:13:57.000 --> 00:14:01.000]  所以這個經文提醒我們
[00:14:01.000 --> 00:14:03.000]  其實我們都是不住不住
[00:14:03.000 --> 00:14:06.000]  是聖潔的不住放上
[00:14:06.000 --> 00:14:07.000]  是一個過程
[00:14:07.000 --> 00:14:09.000]  一會兒我也會再說
[00:14:09.000 --> 00:14:12.000]  是上帝喜悅的
[00:14:12.000 --> 00:14:16.000]  我們如此行是理所當然的
[00:14:16.000 --> 00:14:20.000]  所以保羅又鼓勵我們
[00:14:20.000 --> 00:14:23.000]  我們如此的侍奉是理所當然的
[00:14:23.000 --> 00:14:25.000]  什麼叫理所當然呢
[00:14:25.000 --> 00:14:28.000]  是很理性的
[00:14:28.000 --> 00:14:29.000]  是很務實的
[00:14:29.000 --> 00:14:31.000]  是很合理的
[00:14:31.000 --> 00:14:33.000]  是很合理的
[00:14:33.000 --> 00:14:35.000]  我不知道大家
[00:14:35.000 --> 00:14:37.000]  現在快要冬天了
[00:14:37.000 --> 00:14:41.000]  神造我們真的很合理
[00:14:41.000 --> 00:14:44.000]  我不知道大家信了耶穌那麼久
[00:14:44.000 --> 00:14:47.000]  有時候當然覺得世界很多東西很不合理
[00:14:47.000 --> 00:14:50.000]  但是神造我們這個宇宙
[00:14:50.000 --> 00:14:52.000]  卻是很美麗很漂亮
[00:14:52.000 --> 00:14:55.000]  四時有聚春夏秋冬
[00:14:55.000 --> 00:14:57.000]  海水又這麼巧
[00:14:57.000 --> 00:14:59.000]  我們香港一個小島這麼小
[00:14:59.000 --> 00:15:00.000]  但是海水這麼巧
[00:15:00.000 --> 00:15:03.000]  就是被一個這麼小的小島突出來
[00:15:03.000 --> 00:15:05.000]  我們在這裡生活
[00:15:05.000 --> 00:15:08.000]  神所以我們越看聖經
[00:15:08.000 --> 00:15:10.000]  我不知道大家有沒有這個感覺
[00:15:10.000 --> 00:15:12.000]  以前小時候就覺得
[00:15:12.000 --> 00:15:14.000]  很多東西都很難受
[00:15:14.000 --> 00:15:17.000]  但是到我們慢慢信耶穌日子
[00:15:17.000 --> 00:15:19.000]  慢慢越來越長的時候
[00:15:19.000 --> 00:15:21.000]  我們其實是覺得
[00:15:21.000 --> 00:15:24.000]  神其實我還是要信服
[00:15:24.000 --> 00:15:25.000]  是合理的
[00:15:25.000 --> 00:15:27.000]  就是要撐下去
[00:15:27.000 --> 00:15:28.000]  是要繼續
[00:15:28.000 --> 00:15:30.000]  但是我們不是靠自己的能力
[00:15:30.000 --> 00:15:32.000]  不是靠自己的能力去撐下去
[00:15:32.000 --> 00:15:34.000]  而是神真的是
[00:15:34.000 --> 00:15:35.000]  是一個合理
[00:15:35.000 --> 00:15:37.000]  很合理我們這樣的奉獻
[00:15:37.000 --> 00:15:39.000]  是經過心思熟慮
[00:15:39.000 --> 00:15:41.000]  是一個整存我們全人的奉獻
[00:15:41.000 --> 00:15:43.000]  因為神耶穌基督
[00:15:43.000 --> 00:15:46.000]  已經給了我們一個很大的demo
[00:15:46.000 --> 00:15:48.000]  給了我們一個很大的榜樣
[00:15:48.000 --> 00:15:50.000]  就是祂自己已經是這樣做
[00:15:50.000 --> 00:15:51.000]  而我們呢
[00:15:51.000 --> 00:15:52.000]  所以都是
[00:15:52.000 --> 00:15:54.000]  所以我們可以做到
[00:15:54.000 --> 00:15:56.000]  神是我們的爸爸
[00:15:56.000 --> 00:15:59.000]  就是我們是子女
[00:15:59.000 --> 00:16:01.000]  我們不再是奴僕
[00:16:01.000 --> 00:16:03.000]  我們是子女的命分
[00:16:03.000 --> 00:16:04.000]  我們可以求
[00:16:04.000 --> 00:16:05.000]  我們可以繼續
[00:16:05.000 --> 00:16:07.000]  每一次回到祂的面前
[00:16:07.000 --> 00:16:08.000]  這麼難撐
[00:16:08.000 --> 00:16:10.000]  都要可以有力量
[00:16:10.000 --> 00:16:12.000]  神是不會讓我們
[00:16:12.000 --> 00:16:15.000]  超越過我們能力範圍
[00:16:15.000 --> 00:16:17.000]  做不到的事
[00:16:17.000 --> 00:16:21.000]  寶羅很detail
[00:16:21.000 --> 00:16:23.000]  他很貼心的說
[00:16:23.000 --> 00:16:27.000]  教導我們不要效法這個世界
[00:16:27.000 --> 00:16:30.000]  我相信大家在座很多年長一點
[00:16:30.000 --> 00:16:33.000]  我們都是Facebook的朋友
[00:16:33.000 --> 00:16:34.000]  都會用Facebook
[00:16:34.000 --> 00:16:36.000]  或者上網
[00:16:36.000 --> 00:16:39.000]  小時候的就會Instagram
[00:16:39.000 --> 00:16:42.000]  但是我們現在在這個世界裡面的時候
[00:16:42.000 --> 00:16:44.000]  其實真的很艱難
[00:16:44.000 --> 00:16:47.000]  我們這個世代真的邪惡
[00:16:47.000 --> 00:16:48.000]  我不知道
[00:16:48.000 --> 00:16:53.000]  以前過往的年代
[00:16:53.000 --> 00:16:54.000]  其實以前的人
[00:16:54.000 --> 00:16:56.000]  真的吃東西吃得很清淡
[00:16:56.000 --> 00:16:57.000]  我不知道
[00:16:57.000 --> 00:16:59.000]  耶穌可能祂的最後晚餐
[00:16:59.000 --> 00:17:00.000]  都是一些麵包
[00:17:00.000 --> 00:17:02.000]  一些葡萄汁
[00:17:02.000 --> 00:17:03.000]  很簡單
[00:17:03.000 --> 00:17:05.000]  其實真的做時做節
[00:17:05.000 --> 00:17:06.000]  以前我小時候也是
[00:17:06.000 --> 00:17:09.000]  做時做節才有雞吃
[00:17:09.000 --> 00:17:10.000]  是吧
[00:17:10.000 --> 00:17:11.000]  但是現在
[00:17:11.000 --> 00:17:14.000]  每餐都有雞有魚有肉
[00:17:14.000 --> 00:17:16.000]  有牛肉豬肉
[00:17:16.000 --> 00:17:18.000]  我們很多的試探
[00:17:18.000 --> 00:17:19.000]  很多的
[00:17:19.000 --> 00:17:23.000]  叫我們要多點去享受
[00:17:23.000 --> 00:17:24.000]  都不是的
[00:17:24.000 --> 00:17:26.000]  都是好的神賜給我們
[00:17:26.000 --> 00:17:28.000]  但是其實我們在這個年代
[00:17:28.000 --> 00:17:30.000]  真的很富足
[00:17:30.000 --> 00:17:32.000]  但是我不知道
[00:17:32.000 --> 00:17:34.000]  我們在座很多女士
[00:17:34.000 --> 00:17:35.000]  你們有沒有發現
[00:17:35.000 --> 00:17:36.000]  我不知道
[00:17:36.000 --> 00:17:37.000]  可能我是特別
[00:17:37.000 --> 00:17:38.000]  不知道
[00:17:38.000 --> 00:17:39.000]  我是比較特別
[00:17:39.000 --> 00:17:40.000]  貪美
[00:17:40.000 --> 00:17:42.000]  我們的臉書
[00:17:42.000 --> 00:17:44.000]  經常彈那些
[00:17:44.000 --> 00:17:46.000]  做臉書的
[00:17:46.000 --> 00:17:48.000]  有些姐妹的額頭
[00:17:48.000 --> 00:17:50.000]  因為你按過一次進去
[00:17:50.000 --> 00:17:51.000]  它就不斷彈給你看
