
[00:00:00.000 --> 00:00:06.480]  我今天的講題是來自啟示錄第十九章
[00:03:06.840 --> 00:03:09.920]  海將戰鬥
[00:03:09.920 --> 00:03:13.560]  不過在這一切的混雜裏面
[00:03:13.560 --> 00:03:16.200]  Hallelujah
[00:03:16.200 --> 00:03:20.280]  這個就是我們作為主的群體
[00:03:20.280 --> 00:03:26.080]  是要懂得調整好我們的耳朵
[00:03:26.080 --> 00:03:28.880]  你要懂得唱歌
[00:03:28.880 --> 00:03:32.840]  最基本是音準
[00:03:32.840 --> 00:03:39.120]  音準就是耳朵要操練得靈敏
[00:03:39.120 --> 00:03:42.880]  據說沒有人是真正通Deaf的
[00:03:42.880 --> 00:03:47.120]  沒有人是真正絕對要五音不全的
[00:03:47.120 --> 00:03:49.560]  你信不信呢
[00:03:49.560 --> 00:03:52.680]  如果你覺得你自己就是那個五音不全的
[00:03:52.680 --> 00:03:55.120]  我今天有一個好消息告訴你
[00:03:55.120 --> 00:03:58.240]  You are not
[00:03:58.240 --> 00:04:01.040]  因為任何一個懂得說話的人
[00:04:01.040 --> 00:04:04.520]  其實語言根本就是一種音樂
[00:04:04.520 --> 00:04:06.800]  每一個字都有它不同的音韻
[00:04:06.800 --> 00:04:08.160]  你能夠說話
[00:04:08.160 --> 00:04:11.960]  即是你都能夠繼續操練一下這個聽覺
[00:04:11.960 --> 00:04:14.960]  然後這個聽覺操練得越好的時候
[00:04:14.960 --> 00:04:19.520]  你的歌唱的音準也會繼續進步
[00:04:19.520 --> 00:04:23.960]  不過就算你這個肉身的音準不準的話
[00:04:23.960 --> 00:04:26.040]  我今天來鼓勵你另外一樣東西
[00:04:26.040 --> 00:04:30.640]  就是心靈的耳朵調校好音準
[00:04:30.640 --> 00:04:34.000]  你始終會聽見Hallelujah
[00:04:34.000 --> 00:04:36.360]  聽見天上的旺運
[00:04:36.360 --> 00:04:38.200]  因為詩篇是這樣告訴我們
[00:04:38.200 --> 00:04:40.720]  山雖然是搖動到海心
[00:04:40.720 --> 00:04:42.880]  地雖然是震動
[00:04:42.880 --> 00:04:45.360]  山雖因海漲而顫抖
[00:04:45.360 --> 00:04:49.080]  我們也不害怕
[00:04:49.080 --> 00:04:51.760]  我今天站在這裏
[00:04:51.760 --> 00:04:55.320]  要宣告給這個社會
[00:04:55.320 --> 00:04:57.640]  給這個教會的信息
[00:04:57.640 --> 00:05:00.480]  不要害怕
[00:05:00.480 --> 00:05:03.800]  害怕就輸了
[00:05:03.800 --> 00:05:07.800]  害怕就會委曲求全
[00:05:07.800 --> 00:05:13.640]  害怕就會擅離職守
[00:05:13.640 --> 00:05:20.800]  害怕就會一直害怕下去
[00:05:20.800 --> 00:05:24.040]  害怕是一個無底坑
[00:05:24.040 --> 00:05:28.720]  主耶穌說得最多的其中一句話是
[00:05:28.720 --> 00:05:33.400]  只要信不要怕
[00:05:33.400 --> 00:05:37.800]  天父對這個約書亞來說也是說剛強壯膽
[00:05:37.800 --> 00:05:39.720]  不要懼怕
[00:05:39.720 --> 00:05:41.960]  我今天站在這裏
[00:05:41.960 --> 00:05:45.920]  是向聽見這篇信息的每一位說
[00:05:45.920 --> 00:05:47.360]  不要怕
[00:05:47.360 --> 00:05:48.960]  只要信
[00:05:48.960 --> 00:05:52.840]  要害怕其實很多事情是可以害怕的
[00:05:52.840 --> 00:05:57.160]  但是你知不知道你害怕的每一樣事情
[00:05:57.160 --> 00:06:02.040]  其實不是每一樣事情都會發生
[00:06:02.040 --> 00:06:04.280]  做媽媽的就知道
[00:06:04.280 --> 00:06:05.840]  照顧弟弟
[00:06:05.840 --> 00:06:08.000]  什麼事情都害怕
[00:06:08.000 --> 00:06:09.840]  但是你是不是很感恩
[00:06:09.840 --> 00:06:12.680]  你害怕的很多事情沒有發生過
[00:06:12.680 --> 00:06:16.200]  怕他出馬路就被車撞死他還沒死
[00:06:16.200 --> 00:06:19.040]  怕他跌倒等等
[00:06:19.040 --> 00:06:22.000]  其實被火燒
[00:06:22.000 --> 00:06:23.480]  滾水燙傷
[00:06:23.480 --> 00:06:26.520]  害怕很多事情
[00:06:26.520 --> 00:06:28.120]  不是說我們不小心
[00:06:28.120 --> 00:06:29.960]  當然要小心
[00:06:29.960 --> 00:06:36.040]  不過害怕到令你失去力量的害怕是很不健康
[00:06:36.040 --> 00:06:39.840]  害怕到我們不敢挺起胸膛
[00:06:39.840 --> 00:06:41.640]  來跟從耶穌基督
[00:06:41.640 --> 00:06:44.720]  害怕到我們不敢背十字架
[00:06:44.720 --> 00:06:47.080]  那我們就輸了
[00:06:47.080 --> 00:06:50.040]  求主幫助我們
[00:06:50.040 --> 00:06:52.280]  外邦雖然軒揚
[00:06:52.280 --> 00:06:54.920]  列國雖然動搖
[00:06:54.920 --> 00:06:57.040]  但是神出聲
[00:06:57.040 --> 00:06:58.720]  我們要聽那把聲
[00:06:58.720 --> 00:07:00.400]  我們要說那把聲
[00:07:00.400 --> 00:07:02.760]  求主勒住我的舌頭
[00:07:02.760 --> 00:07:04.480]  廢除我的口才
[00:07:04.480 --> 00:07:06.320]  如果我所說的
[00:07:06.320 --> 00:07:09.160]  不是忠於上主
[00:07:09.160 --> 00:07:13.240]  不是鼓勵弟兄姊妹尋求上主的真理
[00:07:13.240 --> 00:07:17.840]  不是堅固神兒女
[00:07:17.840 --> 00:07:19.760]  那些混雜的聲音
[00:07:19.760 --> 00:07:23.760]  啟示錄裡面所說的七角、七碗、七印
[00:07:23.760 --> 00:07:27.200]  七頭十角
[00:07:27.200 --> 00:07:29.680]  全部都要過去
[00:07:29.680 --> 00:07:32.640]  啟示錄鼓勵的教會是什麼呢?
[00:07:32.640 --> 00:07:34.400]  要醒
[00:07:34.400 --> 00:07:36.280]  要悔改
[00:07:36.280 --> 00:07:38.840]  鼓勵教會是怎樣呢?
[00:07:38.840 --> 00:07:40.080]  不要懼怕
[00:07:40.080 --> 00:07:41.520]  要勇敢
[00:07:41.520 --> 00:07:43.720]  要對主忠誠
[00:07:43.720 --> 00:07:47.280]  啟示錄是帶來安慰和鼓勵的訊息
[00:07:47.280 --> 00:07:48.640]  親愛的弟兄姊妹
[00:07:48.640 --> 00:07:50.920]  你需要嗎?
[00:07:50.920 --> 00:07:53.640]  我們實在是感恩
[00:07:53.640 --> 00:08:00.160]  因為啟示錄就是將從主而來的天上的意象
[00:08:00.160 --> 00:08:04.360]  透過他的僕人約翰
[00:08:04.360 --> 00:08:07.000]  傳達給七教會
[00:08:07.000 --> 00:08:10.600]  即是等於全部屬主的兒女
[00:08:10.600 --> 00:08:12.600]  歷世歷代的人
[00:08:12.600 --> 00:08:14.840]  雖然原裝原本的
[00:08:14.840 --> 00:08:19.080]  就是第一世紀的那七個小亞細亞的教會
[00:08:19.080 --> 00:08:24.040]  但裡面的訊息是萬古常新的訊息
[00:08:24.040 --> 00:08:27.880]  而這個意象是有看到的
[00:08:27.880 --> 00:08:30.640]  但亦有聽到的
[00:08:30.640 --> 00:08:32.760]  他說:此後
[00:08:32.760 --> 00:08:34.760]  有時序
[00:08:34.760 --> 00:08:37.680]  即是說那些混雜的東西
[00:08:37.680 --> 00:08:40.640]  那些巴比倫的淫威
[00:08:40.640 --> 00:08:43.480]  那些是會終止的
[00:08:43.480 --> 00:08:45.240]  邪惡醜陋的事情
[00:08:45.240 --> 00:08:46.960]  罪惡痛苦的事情
[00:08:46.960 --> 00:08:48.800]  是會終止的
[00:08:48.800 --> 00:08:50.080]  親愛的弟兄姊妹
[00:08:50.080 --> 00:08:52.080]  他們這些東西
[00:08:52.080 --> 00:08:58.920]  是會有過期的日子的
[00:08:58.920 --> 00:09:01.920]  真正不會過期的是甚麼?
[00:09:01.920 --> 00:09:03.160]  Hallelujah
[00:09:03.160 --> 00:09:07.400]  我聽見天上有大聲音
[00:09:07.400 --> 00:09:10.680]  這個大聲音說的是
[00:09:10.680 --> 00:09:14.240]  楊尚主得著他應得的讚美
[00:09:14.240 --> 00:09:17.640]  有這位是配授歌頌讚美的
[00:09:17.640 --> 00:09:20.000]  為甚麼?因為是救恩
[00:09:20.000 --> 00:09:23.200]  他是會介入來拯救的
[00:09:23.200 --> 00:09:24.720]  救恩這個字
[00:09:24.720 --> 00:09:28.240]  有時我們中文聖經的一些翻譯
[00:09:28.240 --> 00:09:33.320]  令我們有先入為主的一種思想
[00:09:33.320 --> 00:09:36.000]  所以要去研讀聖經、研讀原文
[00:09:36.000 --> 00:09:38.200]  所以要有人解釋
[00:09:38.200 --> 00:09:40.400]  其實這個救恩
[00:09:40.400 --> 00:09:43.680]  就是介入來拯救
[00:09:43.680 --> 00:09:47.000]  當以色列的百姓在
[00:09:47.000 --> 00:09:49.080]  埃及地受痛苦
[00:09:49.080 --> 00:09:51.400]  他們哀哭的聲音
[00:09:51.400 --> 00:09:52.680]  呼求的聲音
[00:09:52.680 --> 00:09:54.120]  被奴役的聲音
[00:09:54.120 --> 00:09:57.080]  是達到上天的時候
[00:09:57.080 --> 00:09:59.480]  尚主親自進入來
[00:09:59.480 --> 00:10:02.200]  來伸手解救
[00:10:02.200 --> 00:10:05.080]  釋放、拯救
[00:10:05.080 --> 00:10:07.440]  救恩來自他
[00:10:07.440 --> 00:10:10.680]  榮耀、權能都屬於他
[00:10:10.680 --> 00:10:12.120]  榮耀、權能
[00:10:12.120 --> 00:10:17.080]  不會屬於任何其他的東西
[00:10:17.080 --> 00:10:20.320]  大家要請記住
[00:10:20.320 --> 00:10:23.640]  基督徒最忌諱的一件事
[00:10:23.640 --> 00:10:26.640]  就是忘記了尚主是哪一位
[00:10:26.640 --> 00:10:29.360]  忘記了他拯救的大能
[00:10:29.360 --> 00:10:31.000]  忘記了他的權能
[00:10:31.000 --> 00:10:33.320]  忘記了他的榮耀
[00:10:33.320 --> 00:10:36.520]  然後我們不覺不覺、側側膊、不多覺
[00:10:36.520 --> 00:10:40.440]  去拜了其他的東西都不自知
[00:10:40.440 --> 00:10:43.000]  我們當然不會拜假神
[00:10:43.000 --> 00:10:45.000]  當你信了主之後
[00:10:45.000 --> 00:10:46.480]  但你會不會拜偶像?
[00:10:46.480 --> 00:10:47.600]  會
[00:10:47.600 --> 00:10:50.640]  因為不按照主應當得的一切
[00:10:50.640 --> 00:10:52.040]  來拜他的時候
[00:10:52.040 --> 00:10:55.720]  我們就是掛了尚主的外殼
[00:10:55.720 --> 00:10:59.200]  但那個餡已經漸漸在改變
[00:10:59.200 --> 00:11:02.840]  這是我們時常都要警醒提醒的
[00:11:02.840 --> 00:11:04.760]  然後他說讚美這位尚主
[00:11:04.760 --> 00:11:08.280]  因為這位尚主還在做事
[00:11:08.280 --> 00:11:09.960]  那些不好的東西會過去
[00:11:09.960 --> 00:11:13.360]  因為這位尚主會施行審判
[00:11:13.360 --> 00:11:17.720]  而他的審判是真實、是公義的
[00:11:17.720 --> 00:11:20.240]  他審判了什麼呢?
[00:11:20.240 --> 00:11:26.680]  他審判了那個用淫行敗壞世界的大淫婦
[00:11:26.680 --> 00:11:30.840]  並且向這個淫婦追討她的罪
[00:11:30.840 --> 00:11:34.040]  就是流她瀑人血的罪
[00:11:34.040 --> 00:11:35.960]  就是迫害她的兒女
[00:11:35.960 --> 00:11:38.560]  迫害、殘害她的教會
[00:11:38.560 --> 00:11:42.000]  所以殘害教會的人你們聽著
[00:11:42.000 --> 00:11:45.400]  聖經這裡說的不是我陳恩明說的
[00:11:45.400 --> 00:11:50.160]  一個是流上帝瀑人血的罪
[00:11:50.160 --> 00:11:54.640]  上帝是會追討的
[00:11:54.640 --> 00:11:58.400]  為他們伸冤
[00:11:58.400 --> 00:12:00.200]  有些人不喜歡聽這些訊息
[00:12:00.200 --> 00:12:04.240]  我曾經說過這一類的訊息
[00:12:04.240 --> 00:12:06.880]  有些人說不喜歡
[00:12:06.880 --> 00:12:08.640]  為什麼呢?
[00:12:08.640 --> 00:12:11.840]  因為我實在不懂得笑笑口地說
[00:12:11.840 --> 00:12:14.720]  你知不知道尚主是會追討你的罪的
[00:12:14.720 --> 00:12:16.720]  尚主是會審判的
[00:12:16.720 --> 00:12:18.960]  做不到嘛,朋友
[00:12:18.960 --> 00:12:21.800]  你以為做牧師一定要經常嘻嘻嘻
[00:12:21.800 --> 00:12:23.080]  謙謙君子
[00:12:23.080 --> 00:12:25.720]  不穩不火地做人才行
[00:12:25.720 --> 00:12:27.560]  我覺得這樣做人還是很辛苦
[00:12:27.560 --> 00:12:29.120]  這樣做牧師更加辛苦
[00:12:29.120 --> 00:12:33.320]  不能怪他抑鬱
[00:12:33.320 --> 00:12:37.120]  做人要做一個真實的人
[00:12:37.120 --> 00:12:40.480]  我經常說我不想做牧師
[00:12:40.480 --> 00:12:42.680]  我只想做人
[00:12:42.680 --> 00:12:45.880]  不過我想做一個聽上帝的話的人
[00:12:45.880 --> 00:12:48.160]  結果上帝讓我
[00:12:48.160 --> 00:12:51.400]  由二十二歲開始跟隨他
[00:12:51.400 --> 00:12:54.240]  應該是三十五歲被安立
[00:12:54.240 --> 00:12:57.240]  剛剛現在是三十五年
[00:12:57.240 --> 00:13:01.760]  即是生日的時候才是
[00:13:01.760 --> 00:13:04.800]  還沒到
[00:13:04.800 --> 00:13:07.120]  多謝
[00:13:07.120 --> 00:13:09.040]  即是上帝是會審判
[00:13:09.040 --> 00:13:10.760]  是會施行審判
[00:13:10.760 --> 00:13:12.400]  而這些審判
[00:13:12.400 --> 00:13:14.520]  天上的回應是
[00:13:14.520 --> 00:13:16.080]  Hallelujah
[00:13:16.080 --> 00:13:18.840]  哎呀,不要啦
[00:13:18.840 --> 00:13:19.920]  做什麼?
[00:13:19.920 --> 00:13:22.080]  別人影響了這個世界
[00:13:22.080 --> 00:13:24.160]  只不過是犯了淫亂
[00:13:24.160 --> 00:13:26.880]  只不過是影響更多人去淫亂
[00:13:26.880 --> 00:13:29.640]  只不過是流了你幾個僕人的血
[00:13:29.640 --> 00:13:32.000]  為什麼要審判他?
[00:13:32.000 --> 00:13:34.320]  聖經不是這樣說
[00:13:34.320 --> 00:13:36.560]  我們經常說號稱自己是尊重聖經
[00:13:36.560 --> 00:13:37.480]  是跟隨聖經
[00:13:37.480 --> 00:13:40.080]  就拜託我們跟從到底
[00:13:40.080 --> 00:13:42.560]  包括我們很不習慣的事情
[00:13:42.560 --> 00:13:43.960]  Hallelujah
[00:13:43.960 --> 00:13:45.720]  燒淫婦的煙
[00:13:45.720 --> 00:13:47.680]  上到上面去
[00:13:47.680 --> 00:13:49.120]  直到永永遠遠
[00:13:49.120 --> 00:13:52.120]  That's the end of it
[00:13:52.120 --> 00:13:53.080]  不是臨時的
[00:13:53.080 --> 00:13:55.760]  有時候惡是臨時制止的
[00:13:55.760 --> 00:13:57.680]  但這個是終極制止的
[00:13:57.680 --> 00:14:01.320]  親愛的,這個就是人類的盼望
[00:14:01.320 --> 00:14:03.320]  當我們回歸到上主的時候
[00:14:03.320 --> 00:14:04.920]  當我們倚靠上主的時候
[00:14:04.920 --> 00:14:08.240]  我們真的什麼苦楚都不用怕
[00:14:08.240 --> 00:14:09.560]  但我們最要怕的是什麼?
[00:14:09.560 --> 00:14:10.520]  我告訴你
[00:14:10.520 --> 00:14:13.720]  有時候我們以為上帝審判就是審判他
[00:14:13.720 --> 00:14:17.320]  其實上帝審判也審判了我
[00:14:17.320 --> 00:14:20.480]  因為我跟他的罪都有份
[00:14:20.480 --> 00:14:22.600]  上帝吩咐我要從巴比倫出來
[00:14:22.600 --> 00:14:25.520]  但是我會走回進去
[00:14:25.520 --> 00:14:30.200]  很可憐
[00:14:30.200 --> 00:14:33.520]  但感謝主他仍然愛我們
[00:14:33.520 --> 00:14:36.240]  今天仍然是得救的日子
[00:14:36.240 --> 00:14:37.880]  仍然是赦免的日子
[00:14:37.880 --> 00:14:43.360]  但不要忘記審判是一定會來到的
[00:14:43.360 --> 00:14:45.520]  這一切就是Hallelujah的理由
[00:14:45.520 --> 00:14:46.680]  記不記得?
[00:14:46.680 --> 00:14:48.560]  Hallelujah的理由是什麼?
[00:14:48.560 --> 00:14:50.040]  審判
[00:14:50.040 --> 00:14:52.160]  罪一定會追討
[00:14:52.160 --> 00:14:53.480]  Hallelujah的理由是什麼?
[00:14:53.480 --> 00:14:58.680]  申冤、公義一定會臨到
[00:14:58.680 --> 00:15:01.280]  所以我鼓勵任何人
[00:15:01.280 --> 00:15:04.480]  想用自己的暴力、自己的武力
[00:15:04.480 --> 00:15:07.400]  自己的奸計
[00:15:07.400 --> 00:15:11.120]  說去追求公義、追求真理的人
[00:15:11.120 --> 00:15:14.280]  當你用的手法不合真理的時候
[00:15:14.280 --> 00:15:16.440]  你同時追求的東西都會歪掉
[00:15:16.440 --> 00:15:18.080]  到你追求到的時候
[00:15:18.080 --> 00:15:20.560]  你都會污染了你追求的東西
[00:15:20.560 --> 00:15:23.040]  所以我呼籲
[00:15:23.040 --> 00:15:25.960]  特別是年輕人
[00:15:25.960 --> 00:15:28.640]  有人覺得我偏幫年輕人
[00:15:28.640 --> 00:15:30.160]  我是
[00:15:30.160 --> 00:15:32.440]  我想他們聽我的訊息
[00:15:32.440 --> 00:15:35.920]  然後他們跟我一起跟從耶穌基督
[00:15:35.920 --> 00:15:39.920]  然後他們得安慰、得釋放、得意志
[00:15:39.920 --> 00:15:42.000]  在我今天的偏見看來
[00:15:42.000 --> 00:15:44.560]  我對不起也要說
[00:15:44.560 --> 00:15:48.960]  新一代是受盡很多的誤解和欺壓
[00:15:48.960 --> 00:15:52.240]  而他們自己也有走錯的地方
[00:15:52.240 --> 00:15:54.480]  他們不是完全純潔
[00:15:54.480 --> 00:15:57.400]  因為他們都只不過是一個人
[00:15:57.400 --> 00:15:59.760]  但他們在這個年輕的過程裡
[00:15:59.760 --> 00:16:01.600]  他們有一些反應
[00:16:01.600 --> 00:16:09.440]  有一些反應比成年人更加純真、更加正直
[00:16:09.440 --> 00:16:11.600]  所以這些要肯定他們
[00:16:11.600 --> 00:16:14.880]  但過程中他們也會犯錯
[00:16:14.880 --> 00:16:16.640]  所以我要
[00:16:16.640 --> 00:16:20.200]  一樣呼喚他們悔改
[00:16:20.200 --> 00:16:22.440]  我希望他們看到我
[00:16:22.440 --> 00:16:25.480]  未聽我說話已經討厭我
[00:16:25.480 --> 00:16:26.800]  我希望他們喜歡我
[00:16:26.800 --> 00:16:30.200]  然後發覺原來我跟他們不同
[00:16:30.200 --> 00:16:33.720]  原來我也是跟耶穌的
[00:16:33.720 --> 00:16:35.400]  原來我想的就是
[00:16:35.400 --> 00:16:39.000]  我們無論年紀大年紀小
[00:16:39.000 --> 00:16:41.520]  都一起悔改跟從耶穌基督
[00:16:41.520 --> 00:16:45.120]  因為真正的公義在他那裡
[00:16:45.120 --> 00:16:47.240]  不要說沒有公義
[00:16:47.240 --> 00:16:49.160]  不要說自己喜歡怎樣
[00:16:49.160 --> 00:16:51.360]  也很怕一些基督徒這樣說
[00:16:51.360 --> 00:16:52.480]  你追求什麼公義
[00:16:52.480 --> 00:16:54.040]  我們不知道什麼是公義
[00:16:54.040 --> 00:16:56.560]  只有耶穌才是公義
[00:16:56.560 --> 00:17:00.520]  你是不是在侮辱主耶穌?
[00:17:00.520 --> 00:17:04.600]  他不是教導你辨別真理的嗎?
[00:17:04.600 --> 00:17:06.800]  他不是教你選擇的嗎?
[00:17:06.800 --> 00:17:08.200]  然後你跟了他這麼多年
[00:17:08.200 --> 00:17:11.680]  你不知道什麼是對什麼是錯的
[00:17:11.680 --> 00:17:13.480]  對不起,我們不知道所有事情
[00:17:13.480 --> 00:17:15.720]  所以我不說話
[00:17:15.720 --> 00:17:17.160]  那你所有事情都不用說了
[00:17:17.160 --> 00:17:22.240]  因為我們永遠不會知道所有事情
[00:17:22.240 --> 00:17:24.320]  我們所知的所聽見的
[00:17:24.320 --> 00:17:27.000]  我們不能不說
[00:17:27.000 --> 00:17:31.760]  就你知多少就說多少
[00:17:31.760 --> 00:17:34.600]  是其是非其非
[00:17:34.600 --> 00:17:36.760]  為什麼不說?
[00:17:36.760 --> 00:17:39.960]  今天的教會其中被人詬病的一件事
[00:17:39.960 --> 00:17:42.520]  就是你是默默無聲
[00:17:42.520 --> 00:17:44.400]  然後這些默默無聲的教會
[00:17:44.400 --> 00:17:46.240]  還自己稱讚自己
[00:17:46.240 --> 00:17:48.480]  我們是學習耶穌基督
[00:17:48.480 --> 00:17:50.320]  被拖到宰殺之地
[00:17:50.320 --> 00:17:51.200]  默默無聲
[00:17:51.200 --> 00:17:55.960]  那麻煩真的宰殺了
[00:17:55.960 --> 00:17:58.520]  對不起,這些不是聖經所說的
[00:17:58.520 --> 00:18:02.800]  是我的法老蘇所說的
[00:18:02.800 --> 00:18:04.960]  回到聖經
[00:18:04.960 --> 00:18:07.080]  這位Hallelujah
[00:18:07.080 --> 00:18:09.200]  這位主值得讚頌
[00:18:09.200 --> 00:18:11.840]  二十四位長老和四活脈
[00:18:11.840 --> 00:18:15.800]  俯伏在坐寶座的神面前說
[00:18:15.800 --> 00:18:17.040]  阿們
[00:18:17.040 --> 00:18:18.760]  Hallelujah
[00:18:18.760 --> 00:18:23.240]  這就是敬拜的迴響
[00:18:23.240 --> 00:18:25.240]  還沒停
[00:18:25.240 --> 00:18:27.520]  啟示錄十九章很精彩
[00:18:27.520 --> 00:18:29.360]  我最喜歡的就是
[00:18:29.360 --> 00:18:32.560]  Hallelujah
[00:18:32.560 --> 00:18:36.840]  第一節、第三節、第四節、第六節
[00:18:36.840 --> 00:18:38.200]  我懷疑
[00:18:38.200 --> 00:18:43.000]  韓德爾的尼塞亞的Hallelujah篇
[00:18:43.000 --> 00:18:46.120]  除了十一章十五節啟發
[00:18:46.120 --> 00:18:47.400]  Hallelujah
[00:18:47.400 --> 00:18:51.240]  我們的主神全能者作王了
[00:18:51.240 --> 00:18:52.800]  接著就是十九章
[00:18:52.800 --> 00:18:54.640]  這四個Hallelujah
[00:18:54.640 --> 00:18:56.120]  五個Hallelujah
[00:18:56.120 --> 00:18:57.880]  其實Hallelujah這個字
[00:18:57.880 --> 00:18:59.800]  在全本聖經裡面
[00:18:59.800 --> 00:19:03.760]  是沒有出現過的
[00:19:03.760 --> 00:19:05.760]  新約,對不起
[00:19:05.760 --> 00:19:06.920]  舊約當然有
[00:19:06.920 --> 00:19:10.040]  詩篇有很多Hallelujah
[00:19:10.040 --> 00:19:13.960]  新約只有啟示錄十九章這裡
[00:19:13.960 --> 00:19:16.160]  一連四次的出現
[00:19:16.160 --> 00:19:20.040]  然後長老們他們Hallelujah之後
[00:19:20.040 --> 00:19:24.720]  有聲音從寶座出來說
[00:19:24.720 --> 00:19:26.800]  神的眾僕人
[00:19:26.800 --> 00:19:29.040]  凡敬畏他的
[00:19:29.040 --> 00:19:31.160]  無論大小
[00:19:31.160 --> 00:19:35.280]  都要讚美我們的神
[00:19:35.280 --> 00:19:39.840]  是神喜歡呼召人
[00:19:39.840 --> 00:19:41.760]  來敬拜他
[00:19:41.760 --> 00:19:43.160]  歸榮耀給他
[00:19:43.160 --> 00:19:44.880]  然後第六節
[00:19:44.880 --> 00:19:46.360]  再聽見
[00:19:46.360 --> 00:19:47.760]  是約翰再寫
[00:19:47.760 --> 00:19:48.840]  我聽見
[00:19:48.840 --> 00:19:50.360]  第一節說了我聽見
[00:19:50.360 --> 00:19:53.360]  第六節再說我聽見
[00:19:53.360 --> 00:19:56.680]  好像群眾的聲音
[00:19:56.680 --> 00:19:59.120]  眾水的聲音
[00:19:59.120 --> 00:20:00.640]  大雷的聲音
[00:20:00.640 --> 00:20:03.280]  你記不記得第一節說什麼?
[00:20:03.280 --> 00:20:05.120]  是天上的大聲
[00:20:05.120 --> 00:20:08.280]  是很概括地說天上的大聲
[00:20:08.280 --> 00:20:09.800]  但是再聽的時候
[00:20:09.800 --> 00:20:13.240]  他好像將它有層次的
[00:20:13.240 --> 00:20:14.800]  再說一次
[00:20:14.800 --> 00:20:16.600]  群眾的聲音
