
[00:00:00.000 --> 00:00:01.640]  各位早晨感謝主
[00:07:32.360 --> 00:07:33.360]  有一晚
[00:07:33.360 --> 00:07:35.360]  他認識了幫團裏面的大哥
[00:07:35.360 --> 00:07:36.360]  那個大哥
[00:07:36.360 --> 00:07:38.360]  屬於一個幫團
[00:07:38.360 --> 00:07:40.360]  叫做鬼影幫
[00:07:40.360 --> 00:07:42.360]  他叫阿寧
[00:07:42.360 --> 00:07:44.360]  二個幫團大哥
[00:07:44.360 --> 00:07:46.360]  一個叫尼基古茲
[00:07:46.360 --> 00:07:47.360]  一個叫以色列
[00:07:47.360 --> 00:07:49.360]  請叫你們的小朋友
[00:07:49.360 --> 00:07:50.360]  今晚參加聚會
[00:07:50.360 --> 00:07:52.360]  在聚會當中
[00:07:52.360 --> 00:07:54.360]  牧師講道真是很厲害
[00:07:54.360 --> 00:07:56.360]  就叫做講人治港
[00:07:56.360 --> 00:07:58.360]  因為他一路講道的時候
[00:07:58.360 --> 00:08:00.360]  下面嘈圈巴閉
[00:08:00.360 --> 00:08:01.360]  都不知道有沒有人聽的
[00:08:01.360 --> 00:08:02.360]  在那裏玩
[00:08:02.360 --> 00:08:04.360]  在那裏嘈
[00:08:04.360 --> 00:08:05.360]  在那裏喧嘩鬼叫
[00:08:05.360 --> 00:08:07.360]  牧師仍然在上面
[00:08:07.360 --> 00:08:09.360]  講自己的道理
[00:08:09.360 --> 00:08:11.360]  這種能耐非常之厲害
[00:08:11.360 --> 00:08:13.360]  一路講到半路中間的時候
[00:08:13.360 --> 00:08:15.360]  牧師突然之間
[00:08:15.360 --> 00:08:16.360]  講了一句說話
[00:08:16.360 --> 00:08:17.360]  他說大家靜一點
[00:08:17.360 --> 00:08:18.360]  大家靜一點
[00:08:18.360 --> 00:08:20.360]  全場都嘔了嘴
[00:08:20.360 --> 00:08:22.360]  聽到牧師講這句說話
[00:08:22.360 --> 00:08:24.360]  你猜牧師講什麼呢
[00:08:24.360 --> 00:08:26.360]  你猜年輕人
[00:08:26.360 --> 00:08:27.360]  牧師講什麼呢
[00:08:27.360 --> 00:08:29.360]  可以令到那班年輕人
[00:08:29.360 --> 00:08:30.360]  靜下來
[00:08:30.360 --> 00:08:31.360]  嘔了嘴
[00:08:31.360 --> 00:08:33.360]  你眼望我眼
[00:08:33.360 --> 00:08:35.360]  講什麼
[00:08:35.360 --> 00:08:37.360]  耶穌愛你
[00:08:37.360 --> 00:08:39.360]  這些經常講的
[00:08:39.360 --> 00:08:41.360]  很厲害
[00:08:41.360 --> 00:08:43.360]  這個牧師真是厲害
[00:08:43.360 --> 00:08:44.360]  他說大家靜一點
[00:08:44.360 --> 00:08:45.360]  大家靜一點
[00:08:45.360 --> 00:08:46.360]  現在我要
[00:08:46.360 --> 00:08:47.360]  收奉獻
[00:08:47.360 --> 00:08:48.360]  哇
[00:08:48.360 --> 00:08:50.360]  對著百多個非營青年
[00:08:50.360 --> 00:08:52.360]  那班年輕人
[00:08:52.360 --> 00:08:53.360]  未信耶穌
[00:08:53.360 --> 00:08:54.360]  什麼都不懂
[00:08:54.360 --> 00:08:56.360]  聚會的程序
[00:08:56.360 --> 00:08:57.360]  牧師跟他們說
[00:08:57.360 --> 00:08:58.360]  麻煩大家靜一點
[00:08:58.360 --> 00:08:59.360]  我要收奉獻
[00:08:59.360 --> 00:09:01.360]  全場嘩然
[00:09:01.360 --> 00:09:02.360]  靜下來
[00:09:02.360 --> 00:09:04.360]  我們有沒有聽錯了
[00:09:04.360 --> 00:09:05.360]  你眼望我眼
[00:09:05.360 --> 00:09:07.360]  再聽多一次
[00:09:07.360 --> 00:09:08.360]  牧師repeat
[00:09:08.360 --> 00:09:09.360]  他說大家靜一點
[00:09:09.360 --> 00:09:11.360]  我現在要收奉獻
[00:09:11.360 --> 00:09:13.360]  全場嘩然
[00:09:13.360 --> 00:09:14.360]  嘔了牧師
[00:09:14.360 --> 00:09:15.360]  在踩他台
[00:09:15.360 --> 00:09:16.360]  在講髒話
[00:09:16.360 --> 00:09:17.360]  罵他
[00:09:17.360 --> 00:09:19.360]  在吹口哨
[00:09:19.360 --> 00:09:20.360]  就說牧師
[00:09:20.360 --> 00:09:21.360]  有些人就說
[00:09:21.360 --> 00:09:22.360]  你有沒有搞錯
[00:09:22.360 --> 00:09:24.360]  今天你來到我們這個地方
[00:09:24.360 --> 00:09:26.360]  太古城這裡
[00:09:26.360 --> 00:09:27.360]  是我的環球
[00:09:27.360 --> 00:09:28.360]  哈林區
[00:09:28.360 --> 00:09:30.360]  是我們幫團的
[00:09:30.360 --> 00:09:31.360]  你今天在這裡
[00:09:31.360 --> 00:09:33.360]  我不幫你收奉獻
[00:09:33.360 --> 00:09:34.360]  你都偷笑了
[00:09:34.360 --> 00:09:35.360]  你收我們回來
[00:09:35.360 --> 00:09:37.360]  他以為收奉獻是收奉獻
[00:09:37.360 --> 00:09:39.360]  兩種語言
[00:09:39.360 --> 00:09:41.360]  牧師不理他們那麼多
[00:09:41.360 --> 00:09:43.360]  大家靜一點
[00:09:43.360 --> 00:09:44.360]  阿尼耶穌
[00:09:44.360 --> 00:09:45.360]  麻煩出來幫幫忙
[00:09:45.360 --> 00:09:47.360]  竟然叫他兩個幫團
[00:09:47.360 --> 00:09:48.360]  帶他出來
[00:09:48.360 --> 00:09:49.360]  全場
[00:09:49.360 --> 00:09:50.360]  那套福音電影
[00:09:50.360 --> 00:09:51.360]  很精彩
[00:09:51.360 --> 00:09:53.360]  我們又看下去的時候
[00:09:53.360 --> 00:09:54.360]  全場嘔完
[00:09:54.360 --> 00:09:55.360]  又靜
[00:09:55.360 --> 00:09:56.360]  靜完又再嘔
[00:09:56.360 --> 00:09:58.360]  全場都在問
[00:09:58.360 --> 00:09:59.360]  阿尼耶穌
[00:09:59.360 --> 00:10:00.360]  你出來
[00:10:00.360 --> 00:10:02.360]  全場都看著
[00:10:02.360 --> 00:10:04.360]  兩個幫團的大哥
[00:10:04.360 --> 00:10:06.360]  結果兩個幫團大哥
[00:10:06.360 --> 00:10:08.360]  全場靜下來的時候
[00:10:08.360 --> 00:10:09.360]  他們兩個起來
[00:10:09.360 --> 00:10:10.360]  飄下飄下
[00:10:10.360 --> 00:10:11.360]  搖搖搖搖
[00:10:11.360 --> 00:10:12.360]  那些態度
[00:10:12.360 --> 00:10:14.360]  真的非常輕佻
[00:10:14.360 --> 00:10:15.360]  因為你知道
[00:10:15.360 --> 00:10:16.360]  我們教會
[00:10:16.360 --> 00:10:17.360]  真的侍奉的人
[00:10:17.360 --> 00:10:18.360]  很莊重
[00:10:18.360 --> 00:10:19.360]  但是那天牧師
[00:10:19.360 --> 00:10:21.360]  竟然叫兩個飛營大哥出來
[00:10:21.360 --> 00:10:22.360]  就在前面
[00:10:22.360 --> 00:10:23.360]  就把奉獻袋
[00:10:23.360 --> 00:10:25.360]  交給他們兩個年輕人
[00:10:25.360 --> 00:10:26.360]  麻煩
[00:10:26.360 --> 00:10:27.360]  今天你收這裡
[00:10:27.360 --> 00:10:28.360]  這個收這裡
[00:10:28.360 --> 00:10:30.360]  兩個一路收的時候
[00:10:30.360 --> 00:10:31.360]  各位
[00:10:31.360 --> 00:10:32.360]  那天收奉獻
[00:10:32.360 --> 00:10:33.360]  是截然不同的
[00:10:33.360 --> 00:10:35.360]  因為尼基古茲以色列
[00:10:35.360 --> 00:10:36.360]  兩個拿著
[00:10:36.360 --> 00:10:38.360]  奉獻袋過去的時候
[00:10:38.360 --> 00:10:39.360]  麻煩拿錢包出來
[00:10:39.360 --> 00:10:40.360]  全部
[00:10:40.360 --> 00:10:41.360]  清袋倒下去
[00:10:41.360 --> 00:10:44.360]  因為他們當收奉獻袋是老笠
[00:10:44.360 --> 00:10:46.360]  老笠是沒有錢剩的
[00:10:46.360 --> 00:10:48.360]  全部就倒進奉獻袋
[00:10:48.360 --> 00:10:49.360]  嘩
[00:10:49.360 --> 00:10:51.360]  全場那些年輕人
[00:10:51.360 --> 00:10:53.360]  個個都在叫
[00:10:53.360 --> 00:10:54.360]  有沒有搞錯
[00:10:54.360 --> 00:10:56.360]  今天我們是不是中了伏
[00:10:56.360 --> 00:10:57.360]  這個牧師是不是假的
[00:10:57.360 --> 00:11:00.360]  是不是和我們大哥在賺錢
[00:11:00.360 --> 00:11:01.360]  全場在猜
[00:11:01.360 --> 00:11:02.360]  在講
[00:11:02.360 --> 00:11:03.360]  在聊天
[00:11:03.360 --> 00:11:04.360]  在賣磚
[00:11:04.360 --> 00:11:05.360]  他們看到最後
[00:11:05.360 --> 00:11:07.360]  他們就開始說
[00:11:07.360 --> 00:11:09.360]  難道這個牧師是假的
[00:11:09.360 --> 00:11:12.360]  今天我們被大哥收了這些錢
[00:11:12.360 --> 00:11:13.360]  他們誰會先走呢
[00:11:13.360 --> 00:11:15.360]  虎爺亡魂有下集
[00:11:15.360 --> 00:11:17.360]  下集就講圖
[00:11:17.360 --> 00:11:19.360]  圖這本書叫Run
[00:11:19.360 --> 00:11:20.360]  Run這本書
[00:11:20.360 --> 00:11:22.360]  就是尼基古茲和以色列
[00:11:22.360 --> 00:11:23.360]  兩個年輕人
[00:11:23.360 --> 00:11:25.360]  後來原來他們信了主
[00:11:25.360 --> 00:11:28.360]  信了主他們聯合寫下集出來的時候
[00:11:28.360 --> 00:11:30.360]  他講回那一幕
[00:11:30.360 --> 00:11:31.360]  他說當時我們收了奉獻
[00:11:31.360 --> 00:11:34.360]  兩個袋子都滿了銀紙的時候
[00:11:34.360 --> 00:11:35.360]  他說去到最後
[00:11:35.360 --> 00:11:36.360]  那一行位
[00:11:36.360 --> 00:11:37.360]  旁邊就是一個鐵閘
[00:11:37.360 --> 00:11:39.360]  他要原本是衝出去
[00:11:39.360 --> 00:11:41.360]  拿著奉獻袋就走了
[00:11:41.360 --> 00:11:42.360]  他說這麼多錢
[00:11:42.360 --> 00:11:44.360]  他說我們一生人在逃
[00:11:44.360 --> 00:11:45.360]  逃避責任
[00:11:45.360 --> 00:11:47.360]  逃避很多我們要面對的挑戰
[00:11:47.360 --> 00:11:49.360]  我們一生人的目的就是錢
[00:11:49.360 --> 00:11:51.360]  今天有這麼多錢在我面前
[00:11:51.360 --> 00:11:53.360]  我不走什麼時候走
[00:11:53.360 --> 00:11:55.360]  但是他說突然之間
[00:11:55.360 --> 00:11:57.360]  電光火石之間
[00:11:57.360 --> 00:12:00.360]  竟然在我們內心裏面有一句說話閃出來
[00:12:00.360 --> 00:12:03.360]  就是說這些是上帝的錢
[00:12:03.360 --> 00:12:04.360]  不能拿的
[00:12:04.360 --> 00:12:06.360]  他說我就看著對方
[00:12:06.360 --> 00:12:07.360]  對方就看著我
[00:12:07.360 --> 00:12:10.360]  於是他們就有一個神後傳
[00:12:10.360 --> 00:12:12.360]  兩位年輕人都未信主的
[00:12:12.360 --> 00:12:15.360]  竟然在內心裏面有這種說話
[00:12:15.360 --> 00:12:17.360]  感動閃出來
[00:12:17.360 --> 00:12:18.360]  他們就馴服
[00:12:18.360 --> 00:12:20.360]  將那個奉獻袋拿回前面
[00:12:20.360 --> 00:12:21.360]  交給牧師
[00:12:21.360 --> 00:12:23.360]  牧師就出來在前面
[00:12:23.360 --> 00:12:25.360]  他說感謝主
[00:12:25.360 --> 00:12:28.360]  剛才我就在籃球場的角落
[00:12:28.360 --> 00:12:30.360]  為你們的生命祈禱
[00:12:30.360 --> 00:12:31.360]  各位年輕人
[00:12:31.360 --> 00:12:32.360]  你們有沒有想過
[00:12:32.360 --> 00:12:33.360]  你們的生命
[00:12:33.360 --> 00:12:36.360]  有很多基督徒的朋友弟兄姊妹
[00:12:36.360 --> 00:12:38.360]  是為著你們的禱告
[00:12:38.360 --> 00:12:40.360]  我們需要去明白
[00:12:40.360 --> 00:12:42.360]  原來是有一位愛我們的主
[00:12:42.360 --> 00:12:44.360]  愛我們的神
[00:12:44.360 --> 00:12:45.360]  那兩位年輕人
[00:12:45.360 --> 00:12:48.360]  他們不單是將生命交上
[00:12:48.360 --> 00:12:50.360]  將奉獻袋交上
[00:12:50.360 --> 00:12:52.360]  而且是將他們的一生
[00:12:52.360 --> 00:12:53.360]  生命的主權
[00:12:53.360 --> 00:12:54.360]  來交上
[00:12:54.360 --> 00:12:55.360]  到今天
[00:12:55.360 --> 00:12:57.360]  兩位年輕人
[00:12:57.360 --> 00:12:58.360]  一個成為牧師
[00:12:58.360 --> 00:13:00.360]  另一個成為社區裏面的領袖
[00:13:00.360 --> 00:13:03.360]  繼續在很多美國的社區裏面
[00:13:03.360 --> 00:13:04.360]  去服侍年輕人
[00:13:04.360 --> 00:13:05.360]  各位
[00:13:05.360 --> 00:13:07.360]  原來有一種的經歷
[00:13:07.360 --> 00:13:08.360]  這種經歷是什麼呢?
[00:13:08.360 --> 00:13:10.360]  是叫做祈禱
[00:13:10.360 --> 00:13:12.360]  祈禱是滿有能力
[00:13:12.360 --> 00:13:13.360]  到今天
[00:13:13.360 --> 00:13:14.360]  高科技的社會
[00:13:14.360 --> 00:13:16.360]  有時候我們慢慢就忘記了
[00:13:16.360 --> 00:13:19.360]  原來祈禱是這麼真實的嗎?
[00:13:19.360 --> 00:13:21.360]  原來祈禱是這麼有能力的嗎?
[00:13:21.360 --> 00:13:23.360]  原來祈禱是這麼有可靠的嗎?
[00:13:23.360 --> 00:13:24.360]  沒錯
[00:13:24.360 --> 00:13:25.360]  是
