
[00:00:00.000 --> 00:00:05.000]  我們今天研究的聖經是《新命記》第十一章
[00:06:57.000 --> 00:06:59.000]  因為我是你們的元帥
[00:06:59.000 --> 00:07:00.000]  所以要跟從我
[00:07:00.000 --> 00:07:01.000]  聽我的話
[00:07:01.000 --> 00:07:03.000]  走在我的道當中
[00:07:03.000 --> 00:07:05.000]  不要再像以前那樣背逆的話
[00:07:05.000 --> 00:07:07.000]  你以後就在我的恩典當中
[00:07:07.000 --> 00:07:08.000]  繼續過生活
[00:07:08.000 --> 00:07:10.000]  得到我所應許給你的禮物
[00:07:10.000 --> 00:07:12.000]  就是這個流瓦遠雲之地
[00:07:12.000 --> 00:07:14.000]  很美麗的一個講章
[00:07:14.000 --> 00:07:15.000]  講完之後就講十八
[00:07:15.000 --> 00:07:16.000]  到二十五節
[00:07:16.000 --> 00:07:17.000]  你明白了嗎
[00:07:17.000 --> 00:07:18.000]  那幅圖畫要這樣看
[00:07:18.000 --> 00:07:20.000]  你就知道這段話雖然短
[00:07:20.000 --> 00:07:22.000]  但是很精彩
[00:07:22.000 --> 00:07:23.000]  剛才我說過
[00:07:23.000 --> 00:07:24.000]  十樣東西我現在數給你聽
[00:07:24.000 --> 00:07:25.000]  好嗎
[00:07:25.000 --> 00:07:26.000]  你寫下它
[00:07:26.000 --> 00:07:28.000]  不過不要寫在聖經上
[00:07:28.000 --> 00:07:29.000]  不要亂來
[00:07:29.000 --> 00:07:31.000]  你自己有聖經就好了
[00:07:31.000 --> 00:07:32.000]  那就記下
[00:07:32.000 --> 00:07:35.000]  不然你可以寫在程序單旁邊
[00:07:35.000 --> 00:07:36.000]  十樣
[00:07:36.000 --> 00:07:38.000]  我數給大家聽
[00:07:38.000 --> 00:07:39.000]  第一
[00:07:39.000 --> 00:07:45.000]  你要將神自己的教導要求放在心裡
[00:07:45.000 --> 00:07:46.000]  十八節有四樣東西
[00:07:46.000 --> 00:07:47.000]  講了
[00:07:47.000 --> 00:07:48.000]  你看清楚
[00:07:48.000 --> 00:07:49.000]  十八節講了四樣東西
[00:07:49.000 --> 00:07:50.000]  第一
[00:07:50.000 --> 00:07:53.000]  你要將它放在心裡
[00:07:53.000 --> 00:07:54.000]  第二
[00:07:54.000 --> 00:07:57.000]  要傳在你的意念中
[00:07:57.000 --> 00:07:59.000]  原來文字的意思就是
[00:07:59.000 --> 00:08:00.000]  你放在你裡面
[00:08:00.000 --> 00:08:02.000]  放在你裡面
[00:08:02.000 --> 00:08:04.000]  放在心裡
[00:08:04.000 --> 00:08:05.000]  存在你裡面
[00:08:05.000 --> 00:08:06.000]  第三
[00:08:06.000 --> 00:08:09.000]  還要將它寫出來
[00:08:09.000 --> 00:08:12.000]  繫在你的手上作為記號
[00:08:12.000 --> 00:08:13.000]  綁在這裡
[00:08:13.000 --> 00:08:14.000]  寫了它
[00:08:14.000 --> 00:08:17.000]  綁在你的手上
[00:08:17.000 --> 00:08:18.000]  第四
[00:08:18.000 --> 00:08:22.000]  戴在額頭上當作頭帶
[00:08:22.000 --> 00:08:25.000]  原來的愚民的意思就是
[00:08:25.000 --> 00:08:26.000]  放在你兩眼之間
[00:08:26.000 --> 00:08:28.000]  有些猶太人仍然是這樣
[00:08:28.000 --> 00:08:29.000]  今天可能沒有了
[00:08:29.000 --> 00:08:31.000]  以往的猶太人
[00:08:31.000 --> 00:08:32.000]  真的綁一條帶
[00:08:32.000 --> 00:08:33.000]  有個盒子
[00:08:33.000 --> 00:08:36.000]  將神的律法書
[00:08:36.000 --> 00:08:37.000]  寫了的
[00:08:37.000 --> 00:08:39.000]  放在盒子裡
[00:08:39.000 --> 00:08:40.000]  就是說人又看到
[00:08:40.000 --> 00:08:41.000]  你又看到
[00:08:41.000 --> 00:08:42.000]  去到哪裡
[00:08:42.000 --> 00:08:44.000]  大家都知道
[00:08:44.000 --> 00:08:45.000]  第五樣
[00:08:45.000 --> 00:08:46.000]  還要什麼呢
[00:08:46.000 --> 00:08:51.000]  要不斷地將神的說話要求
[00:08:51.000 --> 00:08:54.000]  向你的兒女來講論
[00:08:54.000 --> 00:08:55.000]  去教訓他
[00:08:55.000 --> 00:08:58.000]  這是第十九節
[00:08:58.000 --> 00:08:59.000]  很具體的
[00:08:59.000 --> 00:09:00.000]  不單說
[00:09:00.000 --> 00:09:01.000]  要記住
[00:09:01.000 --> 00:09:02.000]  要說給兒女聽
[00:09:02.000 --> 00:09:03.000]  不是這麼簡單
[00:09:03.000 --> 00:09:04.000]  說一次嗎
[00:09:04.000 --> 00:09:05.000]  不是
[00:09:05.000 --> 00:09:06.000]  臨死前說
[00:09:06.000 --> 00:09:07.000]  沒戲了
[00:09:07.000 --> 00:09:08.000]  要說什麼呢
[00:09:08.000 --> 00:09:10.000]  要坐在家裡又說
[00:09:10.000 --> 00:09:12.000]  走路又說
[00:09:12.000 --> 00:09:14.000]  躺下來又說
[00:09:14.000 --> 00:09:15.000]  起來又說
[00:09:15.000 --> 00:09:16.000]  是不是很沉迷
[00:09:16.000 --> 00:09:17.000]  不是
[00:09:17.000 --> 00:09:18.000]  很具體
[00:09:18.000 --> 00:09:20.000]  事實上這樣說
[00:09:20.000 --> 00:09:21.000]  不斷地說
[00:09:21.000 --> 00:09:23.000]  就是說你整個生活都是說
[00:09:23.000 --> 00:09:25.000]  你不明白我說什麼意思嗎
[00:09:25.000 --> 00:09:27.000]  你整個生活都是說給你兒女聽
[00:09:27.000 --> 00:09:29.000]  神要求我們什麼
[00:09:29.000 --> 00:09:32.000]  要求用神對你的要求
[00:09:32.000 --> 00:09:34.000]  要求他去遵行
[00:09:34.000 --> 00:09:36.000]  一代一代地傳下去
[00:09:36.000 --> 00:09:37.000]  這是第五樣
[00:09:37.000 --> 00:09:38.000]  第六樣
[00:09:38.000 --> 00:09:39.000]  二十節
[00:09:39.000 --> 00:09:41.000]  還要寫出來
[00:09:41.000 --> 00:09:42.000]  還要寫在這裡
[00:09:42.000 --> 00:09:43.000]  就貼在這裡
[00:09:43.000 --> 00:09:44.000]  貼在哪裡呢
[00:09:44.000 --> 00:09:45.000]  在家裡
[00:09:45.000 --> 00:09:47.000]  貼在門柱上
[00:09:47.000 --> 00:09:49.000]  就是說你家裡去到哪裡都看到
[00:09:49.000 --> 00:09:50.000]  那你出門怎麼辦呢
[00:09:50.000 --> 00:09:52.000]  貼在城門上
[00:09:52.000 --> 00:09:53.000]  出街又見
[00:09:53.000 --> 00:09:54.000]  在家裡又見
[00:09:54.000 --> 00:09:56.000]  走到哪裡都看到
[00:09:56.000 --> 00:09:58.000]  不停地說給
[00:09:58.000 --> 00:10:00.000]  傳授給你的子女聽
[00:10:00.000 --> 00:10:02.000]  讓他們不會忘記
[00:10:02.000 --> 00:10:03.000]  然後呢
[00:10:03.000 --> 00:10:04.000]  接著
[00:10:04.000 --> 00:10:06.000]  還有四樣東西
[00:10:06.000 --> 00:10:08.000]  第二十二節
[00:10:08.000 --> 00:10:10.000]  叫做二十二節
[00:10:10.000 --> 00:10:11.000]  二十二節那裡就說
[00:10:11.000 --> 00:10:14.000]  你要因勤謹守遵行
[00:10:14.000 --> 00:10:16.000]  所吩咐的誡命
[00:10:16.000 --> 00:10:19.000]  用因勤的心態度
[00:10:19.000 --> 00:10:22.000]  謹守進行
[00:10:22.000 --> 00:10:24.000]  這樣的話呢
[00:10:24.000 --> 00:10:29.000]  就表現出你對神三種的態度
[00:10:29.000 --> 00:10:31.000]  就是我們的第八點
[00:10:31.000 --> 00:10:32.000]  第二節那裡說
[00:10:32.000 --> 00:10:34.000]  你就愛耶和華
[00:10:34.000 --> 00:10:36.000]  你的神
[00:10:36.000 --> 00:10:37.000]  第二
[00:10:37.000 --> 00:10:39.000]  行在祂一切的道路當中
[00:10:39.000 --> 00:10:40.000]  第三
[00:10:40.000 --> 00:10:42.000]  緊緊的依靠祂
[00:10:42.000 --> 00:10:44.000]  我覺得幾千年前的作品
[00:10:44.000 --> 00:10:46.000]  很美麗
[00:10:46.000 --> 00:10:48.000]  如果你想抄金句
[00:10:48.000 --> 00:10:49.000]  就要看這幾節
[00:10:49.000 --> 00:10:52.000]  愛耶華你的神
[00:10:52.000 --> 00:10:55.000]  行在祂一切的道路當中
[00:10:55.000 --> 00:10:57.000]  緊緊的依靠祂
[00:10:57.000 --> 00:10:59.000]  我想如果你真的能夠呢
[00:10:59.000 --> 00:11:02.000]  明白體會和實踐這三句話
[00:11:02.000 --> 00:11:04.000]  一世都受益
[00:11:04.000 --> 00:11:05.000]  是不是
[00:11:05.000 --> 00:11:07.000]  愛你的神
[00:11:07.000 --> 00:11:10.000]  行在祂一切的道路當中
[00:11:10.000 --> 00:11:13.000]  然後緊緊的依靠祂
[00:11:13.000 --> 00:11:15.000]  最蒙福的三句話
[00:11:15.000 --> 00:11:17.000]  就結束了這十點
[00:11:17.000 --> 00:11:19.000]  十點怎麼說呢
[00:11:19.000 --> 00:11:21.000]  我也想了很久
[00:11:21.000 --> 00:11:23.000]  可以說幾堂書了
[00:11:23.000 --> 00:11:25.000]  不如我們總結一下
[00:11:25.000 --> 00:11:27.000]  重點在哪裡
[00:11:27.000 --> 00:11:30.000]  其實前面第一第二第三第四
[00:11:30.000 --> 00:11:32.000]  接著到第六要寫
[00:11:32.000 --> 00:11:33.000]  就是說
[00:11:33.000 --> 00:11:34.000]  說什麼呢
[00:11:34.000 --> 00:11:35.000]  你要放在心裡
[00:11:35.000 --> 00:11:37.000]  存在你裡面
[00:11:37.000 --> 00:11:39.000]  還要是
[00:11:39.000 --> 00:11:40.000]  綁在手上
[00:11:40.000 --> 00:11:42.000]  戴在額上
[00:11:42.000 --> 00:11:43.000]  寫在柱子上
[00:11:43.000 --> 00:11:44.000]  走到外面的時候
[00:11:44.000 --> 00:11:45.000]  寫在城門上
[00:11:45.000 --> 00:11:47.000]  說這麼多是為了什麼
[00:11:47.000 --> 00:11:49.000]  我相信是很直接的一件事
[00:11:49.000 --> 00:11:51.000]  使你記得
[00:11:51.000 --> 00:11:53.000]  記得
[00:11:53.000 --> 00:11:55.000]  為什麼要記得呢
[00:11:55.000 --> 00:11:57.000]  因為這樣才可以遵行
[00:11:57.000 --> 00:12:00.000]  神所要求
[00:12:00.000 --> 00:12:03.000]  為什麼摩西在最後總結的時候
[00:12:03.000 --> 00:12:05.000]  還要說這件事呢
[00:12:05.000 --> 00:12:07.000]  因為最大的問題
[00:12:07.000 --> 00:12:08.000]  摩西的意思就是說
[00:12:08.000 --> 00:12:10.000]  我剛才說了幾章聖經
[00:12:10.000 --> 00:12:11.000]  所說的歷史啊
[00:12:11.000 --> 00:12:12.000]  那些十誡啊
[00:12:12.000 --> 00:12:13.000]  那些東西
[00:12:13.000 --> 00:12:16.000]  以色列人你都聽過了
[00:12:16.000 --> 00:12:17.000]  你聽了很多
[00:12:17.000 --> 00:12:18.000]  你知道的
[00:12:18.000 --> 00:12:21.000]  不過你不做而已
[00:12:21.000 --> 00:12:23.000]  你看到分別嗎
[00:12:23.000 --> 00:12:25.000]  其實我們剛才所讀的這些聖經
[00:12:25.000 --> 00:12:27.000]  如果我們再看看前面那幾章的經
[00:12:27.000 --> 00:12:28.000]  很多話其實
[00:12:28.000 --> 00:12:30.000]  重複了很多次了
[00:12:30.000 --> 00:12:31.000]  如果你有心機讀聖經
[00:12:31.000 --> 00:12:32.000]  出埃及記
[00:12:32.000 --> 00:12:33.000]  新冥記
[00:12:33.000 --> 00:12:34.000]  利美記
[00:12:34.000 --> 00:12:35.000]  有很多話
[00:12:35.000 --> 00:12:36.000]  說完又說
[00:12:36.000 --> 00:12:37.000]  說完又說
[00:12:37.000 --> 00:12:38.000]  為什麼這麼沉呢
[00:12:38.000 --> 00:12:39.000]  重複又重複
[00:12:39.000 --> 00:12:40.000]  何必浪費那麼多字呢
[00:12:40.000 --> 00:12:41.000]  不是
[00:12:41.000 --> 00:12:42.000]  以色列人聽過了這些東西
[00:12:42.000 --> 00:12:43.000]  為什麼還要說
[00:12:43.000 --> 00:12:45.000]  因為他們沒有做
[00:12:45.000 --> 00:12:47.000]  沒有做就等於知道是沒用的
[00:12:47.000 --> 00:12:49.000]  只是知道是沒用的
[00:12:49.000 --> 00:12:50.000]  摩西的意思就是說
[00:12:50.000 --> 00:12:52.000]  你要記得
[00:12:52.000 --> 00:12:53.000]  你還要遵行
[00:12:53.000 --> 00:12:55.000]  你將它放在心裡面
[00:12:55.000 --> 00:12:56.000]  這個就是摩西心裡面
[00:12:56.000 --> 00:12:59.000]  最想跟以色列人說的話
[00:12:59.000 --> 00:13:01.000]  等於今天你和我都有一個問題
[00:13:01.000 --> 00:13:04.000]  今天我們這個資訊爆炸的時間
[00:13:04.000 --> 00:13:06.000]  我們知道很多東西
[00:13:06.000 --> 00:13:07.000]  如果今天問你
[00:13:07.000 --> 00:13:10.000]  你以為你不知道怎麼為之愛神呢
[00:13:10.000 --> 00:13:13.000]  你以為你不知道怎麼做一個基督徒嗎
[00:13:13.000 --> 00:13:17.000]  難道你不知道怎麼才可以不犯罪嗎
[00:13:17.000 --> 00:13:18.000]  是不是
[00:13:18.000 --> 00:13:20.000]  難道你不會讀聖經嗎
[00:13:20.000 --> 00:13:21.000]  這些你都知道的
[00:13:21.000 --> 00:13:22.000]  坦白說
[00:13:22.000 --> 00:13:24.000]  尤其是今天資訊那麼多
[00:13:24.000 --> 00:13:26.000]  一上網就什麼都有了
[00:13:26.000 --> 00:13:29.000]  以前我們很多年前教主學的時候
[00:13:29.000 --> 00:13:30.000]  找到一本秘密武器
[00:13:30.000 --> 00:13:31.000]  嘩!
[00:13:31.000 --> 00:13:32.000]  多高興
[00:13:32.000 --> 00:13:33.000]  整個學幾年
[00:13:33.000 --> 00:13:34.000]  拿著那本書就可以教了
[00:13:34.000 --> 00:13:35.000]  現在你一邊上面講
[00:13:35.000 --> 00:13:37.000]  一邊在下面的iPad數
[00:13:37.000 --> 00:13:39.000]  什麼都被人知道了
[00:13:39.000 --> 00:13:41.000]  資訊是有的
[00:13:41.000 --> 00:13:44.000]  不過做不做到
[00:13:44.000 --> 00:13:45.000]  有沒有去做
[00:13:45.000 --> 00:13:47.000]  摩西說你知道的
[00:13:47.000 --> 00:13:48.000]  你們聽了四十年了
[00:13:48.000 --> 00:13:49.000]  知道
[00:13:49.000 --> 00:13:50.000]  有沒有做
[00:13:50.000 --> 00:13:51.000]  要做
[00:13:51.000 --> 00:13:53.000]  怎麼才可以做得到
[00:13:53.000 --> 00:13:56.000]  要將這些說話神的教訓
[00:13:56.000 --> 00:13:58.000]  放在心裡
[00:13:58.000 --> 00:13:59.000]  放在你裡面
[00:13:59.000 --> 00:14:00.000]  都說得很抽象
[00:14:00.000 --> 00:14:02.000]  什麼叫放在我裡面
[00:14:02.000 --> 00:14:04.000]  什麼叫放在心裡
[00:14:04.000 --> 00:14:06.000]  我一直很想來解釋
[00:14:06.000 --> 00:14:07.000]  了解
[00:14:07.000 --> 00:14:09.000]  告訴大家這句說話是什麼意思
[00:14:09.000 --> 00:14:10.000]  直到後來我想起
[00:14:10.000 --> 00:14:12.000]  有另外一段短短的經文
[00:14:12.000 --> 00:14:15.000]  我覺得是最好最好的解釋
[00:14:15.000 --> 00:14:19.000]  就是耶利米蘇三十一章
[00:14:19.000 --> 00:14:20.000]  如果你不記得的話
[00:14:20.000 --> 00:14:22.000]  我讀給你聽
[00:14:22.000 --> 00:14:23.000]  短短的
[00:14:23.000 --> 00:14:24.000]  耶利米蘇三十一章
[00:14:24.000 --> 00:14:27.000]  三十一至三十三節
[00:14:27.000 --> 00:14:29.000]  那段說話和這段差不多一樣
[00:14:29.000 --> 00:14:31.000]  不過加以解釋
[00:14:31.000 --> 00:14:33.000]  作為一個最好的意思的詮釋
[00:14:33.000 --> 00:14:34.000]  耶利米蘇三十一章
[00:14:34.000 --> 00:14:35.000]  三十一節說
[00:14:35.000 --> 00:14:37.000]  耶和華說日子將到
[00:14:37.000 --> 00:14:40.000]  我要與以色列家和猶太家
[00:14:40.000 --> 00:14:42.000]  另立新約
[00:14:42.000 --> 00:14:44.000]  新約不是新約聖經
[00:14:44.000 --> 00:14:46.000]  新約聖經當然也是
[00:14:46.000 --> 00:14:47.000]  新的約
[00:14:47.000 --> 00:14:49.000]  什麼叫新約
[00:14:49.000 --> 00:14:50.000]  約是一種關係
