
[00:00:00.000 --> 00:00:05.220]  我想大家想像一個情景
[00:03:04.960 --> 00:03:09.240]  我們需要理解聖經一直以來
[00:03:09.240 --> 00:03:12.960]  怎樣用羊和木人這個比喻
[00:03:12.960 --> 00:03:16.800]  來傳遞神的訊息
[00:03:16.800 --> 00:03:19.400]  在聖經一開始的第一卷書是甚麼書
[00:03:19.400 --> 00:03:21.600]  大家都知道是《創世紀》
[00:03:21.600 --> 00:03:23.760]  最後一本書是《啟示錄》
[00:03:23.760 --> 00:03:25.560]  聖經很多時候是用
[00:03:25.560 --> 00:03:29.440]  牧羊人和羊來比喻
[00:03:29.440 --> 00:03:31.720]  神和祂的子民
[00:03:31.720 --> 00:03:35.640]  在《創世紀》的四十八章十五節
[00:03:35.640 --> 00:03:37.600]  以色列人的祖先雅各
[00:03:37.600 --> 00:03:39.720]  當他快要死了
[00:03:39.720 --> 00:03:42.280]  就和他的兒子約瑟祝福的時候
[00:03:42.280 --> 00:03:43.480]  他這樣說
[00:03:43.480 --> 00:03:45.280]  願我祖阿伯拉罕
[00:03:45.280 --> 00:03:48.440]  和我以撒所侍奉的神
[00:03:48.440 --> 00:03:52.680]  就是一生牧養我直到今日的神
[00:03:52.680 --> 00:03:53.960]  去到最後一卷書
[00:03:53.960 --> 00:03:57.640]  《啟示錄》的七章十五到十七節
[00:03:57.640 --> 00:03:59.520]  約瑟在一個意象裏面
[00:03:59.520 --> 00:04:03.400]  看到神坐在寶座上
[00:04:03.400 --> 00:04:06.600]  那些人來到神的寶座前面的時候
[00:04:06.600 --> 00:04:10.160]  神說這班人不再飢不再渴
[00:04:10.160 --> 00:04:12.000]  一頭和炎熱
[00:04:12.000 --> 00:04:14.680]  也不能夠傷害神的子民
[00:04:14.680 --> 00:04:18.000]  因為寶座上的羔羊
[00:04:18.000 --> 00:04:21.160]  別牧養牠們
[00:04:21.160 --> 00:04:22.560]  在兩節的經文
[00:04:22.560 --> 00:04:23.960]  從《創世紀》到《啟示錄》
[00:04:23.960 --> 00:04:25.160]  從開始到結尾
[00:04:25.160 --> 00:04:27.280]  聖經都是同樣一個觀念
[00:04:27.280 --> 00:04:32.080]  神就是牧養我們的大牧人
[00:04:32.080 --> 00:04:36.280]  雖然我們未做過牧羊人
[00:04:36.280 --> 00:04:39.480]  但我想大概我們都不難去理解
[00:04:39.480 --> 00:04:41.000]  牧羊人的工作
[00:04:41.000 --> 00:04:41.560]  很簡單
[00:04:41.560 --> 00:04:44.800]  就是帶羊去吃草、喝水
[00:04:44.800 --> 00:04:47.200]  有野獸來的就保護羊
[00:04:47.200 --> 00:04:49.400]  有羊走失的時候就找他們
[00:04:49.400 --> 00:04:51.240]  有受傷的羊就和他們包紮
[00:04:51.240 --> 00:04:53.160]  這些都是牧羊人
[00:04:53.160 --> 00:04:55.320]  我們可以想像到的工作
[00:04:55.320 --> 00:04:56.920]  其實很簡單
[00:04:56.920 --> 00:05:00.200]  神也都期望
[00:05:00.200 --> 00:05:02.760]  宗教、民族的領袖
[00:05:02.760 --> 00:05:07.080]  同樣承擔剛才我所說的那些責任
[00:05:07.080 --> 00:05:08.640]  那就是甚麼領袖
[00:05:08.640 --> 00:05:09.840]  在聖經裏面說的領袖
[00:05:09.840 --> 00:05:11.760]  包括先知、祭司、審判官
[00:05:11.760 --> 00:05:12.760]  甚至君王
[00:05:12.760 --> 00:05:15.920]  在這班所謂的領袖裏面
[00:05:15.920 --> 00:05:21.080]  他們都是分擔著牧養神子民的責任
[00:05:21.080 --> 00:05:22.200]  不過很可惜
[00:05:22.200 --> 00:05:23.920]  歷史告訴我們
[00:05:23.920 --> 00:05:30.520]  這班神所挑選去牧養他的子民的領袖
[00:05:30.520 --> 00:05:33.120]  做得一塌糊塗的工作
[00:05:33.120 --> 00:05:34.960]  在他們的領導下
[00:05:34.960 --> 00:05:40.080]  百姓漸漸離開神的島
[00:05:40.080 --> 00:05:44.360]  最後以色列的北國和南國
[00:05:44.360 --> 00:05:48.200]  都分別被不同的國家所消滅
[00:05:48.200 --> 00:05:50.680]  而在南國被消滅的時候
[00:05:50.680 --> 00:05:53.240]  有一個先知叫做以西傑
[00:05:53.240 --> 00:05:58.520]  他在他寫的書卷裏面
[00:05:58.520 --> 00:06:04.040]  來記錄了神對當時以色列的牧人
[00:06:04.040 --> 00:06:05.640]  一段的責備
[00:06:05.640 --> 00:06:09.680]  在以西傑書的三十四章二到六節
[00:06:09.680 --> 00:06:10.520]  他那裏說
[00:06:10.520 --> 00:06:16.640]  禍災以色列的牧人只懂得牧養他們自己
[00:06:16.640 --> 00:06:20.760]  牧人豈不是應該要牧養神的子民的嗎?
[00:06:20.760 --> 00:06:21.280]  你們
[00:06:21.280 --> 00:06:23.360]  因為你們就是指那班的牧人
[00:06:23.360 --> 00:06:25.920]  你們吃之油穿羊毛
[00:06:25.920 --> 00:06:30.960]  宰肥壯的卻不牧養群羊
[00:06:30.960 --> 00:06:32.880]  瘦弱的你們沒有養壯
[00:06:32.880 --> 00:06:34.360]  有病的你們沒有醫治
[00:06:34.360 --> 00:06:36.200]  受傷的你們沒有前果
[00:06:36.200 --> 00:06:37.920]  被俗的你們沒有領會
[00:06:37.920 --> 00:06:41.360]  失喪的你們沒有尋找
[00:06:41.360 --> 00:06:44.160]  是一段很嚴厲的責備
[00:06:44.160 --> 00:06:45.560]  而這一段的說話
[00:06:45.560 --> 00:06:49.880]  是寫在主耶穌之前的六百年
[00:06:49.880 --> 00:06:50.640]  你可能說
[00:06:50.640 --> 00:06:52.880]  嘩!經過六百年這麼長的時間
[00:06:52.880 --> 00:06:54.120]  經過了以色列人
[00:06:54.120 --> 00:06:57.680]  經過了這個國破家亡的慘痛教訓
[00:06:57.680 --> 00:07:01.120]  這一班的領袖應該學到功課了吧
[00:07:01.120 --> 00:07:03.000]  學不學到?
[00:07:03.000 --> 00:07:04.560]  這一班人
[00:07:04.560 --> 00:07:08.000]  這一班以色列的領袖卻是一次又一次的
[00:07:08.000 --> 00:07:10.680]  犯同樣的錯誤
[00:07:10.680 --> 00:07:11.480]  我們怎麼知道?
[00:07:11.480 --> 00:07:14.640]  因為在《約翰福音》的十章十二到十三節那裡
[00:07:14.640 --> 00:07:17.720]  耶穌用當時的宗教領袖
[00:07:17.720 --> 00:07:23.080]  和不關心羊群的故宮來做了一個比較
[00:07:23.080 --> 00:07:24.920]  就是剛才我們所讀的經文
[00:07:24.920 --> 00:07:26.880]  第十二節那裡說到
[00:07:26.880 --> 00:07:29.840]  如果故宮不是牧人的時候
[00:07:29.840 --> 00:07:31.880]  羊都不是我的
[00:07:31.880 --> 00:07:34.720]  所以那些故宮看到狼來了的時候
[00:07:34.720 --> 00:07:37.040]  嘩!第一個時間逃跑
[00:07:37.040 --> 00:07:40.560]  那些羊不是我的又不用理
[00:07:40.560 --> 00:07:44.240]  故宮所關心的是什麼?
[00:07:44.240 --> 00:07:45.800]  故宮所關心的就是
[00:07:45.800 --> 00:07:48.120]  他們有沒有人工出
[00:07:48.120 --> 00:07:49.160]  是不是?
[00:07:49.160 --> 00:07:50.520]  或者他們自身的安全
[00:07:50.520 --> 00:07:52.200]  他們有沒有危險
[00:07:52.200 --> 00:07:53.560]  當然了
[00:07:53.560 --> 00:07:54.200]  想深一層
[00:07:54.200 --> 00:07:56.800]  其實他們的顧慮都是很合理的
[00:07:56.800 --> 00:07:58.000]  我們都是人
[00:07:58.000 --> 00:07:59.760]  但是
[00:07:59.760 --> 00:08:01.800]  好的故宮
[00:08:01.800 --> 00:08:03.760]  除了逃跑之外
[00:08:03.760 --> 00:08:07.600]  如果他們真的有一點點顧念羊群的心態的時候
[00:08:07.600 --> 00:08:09.440]  是不是一狼來了就要馬上走呢?
[00:08:09.440 --> 00:08:12.520]  還是在他們自身的安全的情況下
[00:08:12.520 --> 00:08:15.440]  仍然可以有一些事情做得到呢?
[00:08:15.440 --> 00:08:18.800]  有一次我跟一家商店的老闆聊天
[00:08:18.800 --> 00:08:21.560]  他告訴我
[00:08:21.560 --> 00:08:24.680]  我的櫃台下面有一把大刀
[00:08:24.680 --> 00:08:26.720]  為什麼要有一把大刀在櫃台?
[00:08:26.720 --> 00:08:28.960]  就是當一些賊
[00:08:28.960 --> 00:08:31.280]  拿一把小刀來打劫的時候
[00:08:31.280 --> 00:08:33.400]  馬上拿一把大刀出來
[00:08:33.400 --> 00:08:35.120]  可以壓牆
[00:08:35.120 --> 00:08:36.480]  我聽了之後我就說
[00:08:36.480 --> 00:08:37.080]  咦?
[00:08:37.080 --> 00:08:39.600]  如果那個賊拿一把槍進來怎麼辦?
[00:08:39.600 --> 00:08:41.040]  看著我說
[00:08:41.040 --> 00:08:42.440]  那就自己倒霉了
[00:08:42.440 --> 00:08:43.400]  那就被他搶了
[00:08:43.400 --> 00:08:45.520]  沒辦法了
[00:08:45.520 --> 00:08:46.600]  我想問問大家
[00:08:46.600 --> 00:08:48.400]  這個店主
[00:08:48.400 --> 00:08:52.880]  願意冒某一個程度的風險
[00:08:52.880 --> 00:08:54.680]  來保護他的商店
[00:08:54.680 --> 00:08:56.480]  為什麼?
[00:08:56.480 --> 00:08:57.080]  很簡單
[00:08:57.080 --> 00:08:58.720]  那個商店是他的
[00:08:58.720 --> 00:08:59.560]  是不是?
[00:08:59.560 --> 00:09:02.240]  所以他在安全的情況下
[00:09:02.240 --> 00:09:05.200]  他願意冒某一個程度的險
[00:09:05.200 --> 00:09:06.360]  但是
[00:09:06.360 --> 00:09:07.800]  很可惜
[00:09:07.800 --> 00:09:09.120]  以色列的領袖
[00:09:09.120 --> 00:09:13.200]  卻從不關心上帝的指紋
[00:09:13.200 --> 00:09:14.400]  因此
[00:09:14.400 --> 00:09:15.520]  在以色列書上
[00:09:15.520 --> 00:09:17.640]  上帝這樣去說
[00:09:17.640 --> 00:09:20.800]  神說我指著我的永生來興盛
[00:09:20.800 --> 00:09:22.040]  很嚴厲
[00:09:22.040 --> 00:09:23.560]  其實是什麼?
[00:09:23.560 --> 00:09:27.200]  他說我必與木人為敵
[00:09:27.200 --> 00:09:32.560]  別向他們的手追討我的羊
[00:09:32.560 --> 00:09:35.560]  使他們不再放牧群羊
[00:09:35.560 --> 00:09:37.480]  木人也不再牧養自己
[00:09:37.480 --> 00:09:38.960]  我必救我的羊
[00:09:38.960 --> 00:09:42.160]  脫離他們的口
[00:09:42.160 --> 00:09:44.080]  換句話來說
[00:09:44.080 --> 00:09:49.400]  神是從這群失敗的牧羊人手中
[00:09:49.400 --> 00:09:50.080]  做什麼?
[00:09:50.080 --> 00:09:53.920]  取回牧羊人的職責
[00:09:53.920 --> 00:09:55.360]  那麼你說
[00:09:55.360 --> 00:09:58.800]  以色列人沒有牧羊人
[00:09:58.800 --> 00:10:01.520]  那麼誰再牧養這群以色列人呢?
[00:10:01.520 --> 00:10:06.440]  我們再看以色列書34章11節
[00:10:06.440 --> 00:10:07.160]  神說
[00:10:07.160 --> 00:10:08.000]  漢吶
[00:10:08.000 --> 00:10:12.520]  我必親自尋找我的羊
[00:10:12.520 --> 00:10:15.760]  將他們尋見
[00:10:15.760 --> 00:10:17.720]  我想大家再聽清楚一次
[00:10:17.720 --> 00:10:20.080]  神的說話
[00:10:20.080 --> 00:10:20.640]  神說
[00:10:20.640 --> 00:10:22.320]  漢吶
[00:10:22.320 --> 00:10:26.280]  我必親自尋找我的羊
[00:10:26.280 --> 00:10:29.960]  將他們尋見
[00:10:29.960 --> 00:10:32.200]  我想問一問大家
[00:10:32.200 --> 00:10:36.920]  這一句說話除了神在以色列書講之外
[00:10:36.920 --> 00:10:40.440]  你覺得這一句說話有沒有似曾相識的感覺?
[00:10:40.440 --> 00:10:42.400]  在聖經裏面有哪一個人
[00:10:42.400 --> 00:10:45.880]  是講過類似的說話的?
[00:10:45.880 --> 00:10:47.960]  誰?
[00:10:47.960 --> 00:10:50.240]  如果大家有聖經學識
[00:10:50.240 --> 00:10:53.400]  在路加福音的十九章九到十節
[00:10:53.400 --> 00:10:54.040]  主耶穌說
[00:10:54.040 --> 00:10:56.400]  人子來
[00:10:56.400 --> 00:11:00.840]  謂要尋找拯救失喪的人
[00:11:00.840 --> 00:11:02.200]  主耶穌說人子來
[00:11:02.200 --> 00:11:04.040]  人子就是指他自己
[00:11:04.040 --> 00:11:05.880]  主耶穌說我來到這個世界
[00:11:05.880 --> 00:11:09.920]  謂的就是要尋找拯救失喪的人
[00:11:09.920 --> 00:11:10.520]  換句話說
[00:11:10.520 --> 00:11:12.000]  即是告訴我們什麼?
[00:11:12.000 --> 00:11:15.120]  神在以色列書裏面所講的
[00:11:15.120 --> 00:11:18.320]  其實就是神的應許和預言
[00:11:18.320 --> 00:11:21.760]  而當主耶穌宣告祂說祂自己就是好牧人的時候
[00:11:21.760 --> 00:11:24.320]  祂就是兌現在六百年之前
[00:11:24.320 --> 00:11:28.000]  在以色列書中神所做過的應許
[00:11:28.000 --> 00:11:30.680]  亦都在這個宣告裏面告訴我們
[00:11:30.680 --> 00:11:32.960]  祂就是在神的預言
[00:11:32.960 --> 00:11:35.200]  被應驗了
[00:11:35.200 --> 00:11:36.360]  不單止是這樣
[00:11:36.360 --> 00:11:38.960]  大家如果有留意聽我們所講的時候
[00:11:38.960 --> 00:11:41.560]  主耶穌的宣告其實超出了
[00:11:41.560 --> 00:11:44.880]  我們對牧羊人的期望
[00:11:44.880 --> 00:11:46.560]  為了預備這一篇講者
[00:11:46.560 --> 00:11:49.440]  我走上網來看看究竟牧羊人的職責是什麼
[00:11:49.440 --> 00:11:51.400]  我查一下他的工作描述
[00:11:51.400 --> 00:11:55.040]  牧羊人的職位的要求
[00:11:55.040 --> 00:11:57.280]  有些要求是超乎我的想像
[00:11:57.280 --> 00:11:58.960]  哇!有這樣的要求
[00:11:58.960 --> 00:11:59.920]  大家很難想像
[00:11:59.920 --> 00:12:01.280]  然後其中一個要求是什麼?
[00:12:01.280 --> 00:12:03.920]  要幫羊洗腳
[00:12:03.920 --> 00:12:05.320]  Foot bathing
[00:12:05.320 --> 00:12:07.880]  咦?牧羊人要幫羊洗腳?
[00:12:07.880 --> 00:12:09.120]  我在想
[00:12:09.120 --> 00:12:12.720]  所以會不會洗完腳之後做足部按摩呢?
[00:12:12.720 --> 00:12:16.600]  是的話做羊都很舒服
[00:12:16.600 --> 00:12:18.680]  但是我一直看的時候
[00:12:18.680 --> 00:12:21.760]  我在這個職位的責任上
[00:12:21.760 --> 00:12:22.880]  我找不到
[00:12:22.880 --> 00:12:24.800]  我從來找不到
[00:12:24.800 --> 00:12:28.920]  牧羊人是需要為羊捨命
[00:12:28.920 --> 00:12:31.320]  我想如果大概在這個要求裏面
[00:12:31.320 --> 00:12:34.880]  不會再有人想做牧羊人
[00:12:34.880 --> 00:12:36.160]  但問題就是說
[00:12:36.160 --> 00:12:39.480]  為什麼耶穌要為羊捨命?
[00:12:39.480 --> 00:12:41.720]  為什麼?
[00:12:41.720 --> 00:12:44.160]  如果我們看第17到第18節
[00:12:44.160 --> 00:12:47.440]  其實這兩節的經文給了我們一個提示
[00:12:47.440 --> 00:12:49.560]  17節他說
[00:12:49.560 --> 00:12:51.080]  在17節當中
[00:12:51.080 --> 00:12:54.840]  主耶穌說祂捨去生命的原因是為了什麼?
[00:12:54.840 --> 00:12:55.760]  很有趣
[00:12:55.760 --> 00:12:58.720]  為了祂可以取回生命
[00:12:58.720 --> 00:12:59.760]  而在第18節
[00:12:59.760 --> 00:13:02.160]  主耶穌也很清楚說
[00:13:02.160 --> 00:13:05.640]  沒有一個人能夠奪走祂的性命
[00:13:05.640 --> 00:13:09.160]  而是主耶穌自己願意捨去祂的性命
[00:13:09.160 --> 00:13:12.240]  我想問大家主耶穌是怎麼死的?
[00:13:12.240 --> 00:13:14.640]  主耶穌是怎麼死的?
[00:13:14.640 --> 00:13:16.840]  歷史告訴我們
[00:13:16.840 --> 00:13:19.720]  主耶穌就是在當時的大祭司
[00:13:19.720 --> 00:13:22.720]  和羅馬的司法制度底下
[00:13:22.720 --> 00:13:24.400]  首先被人抓
[00:13:24.400 --> 00:13:25.880]  然後審判
[00:13:25.880 --> 00:13:26.800]  定罪
[00:13:26.800 --> 00:13:29.760]  然後被釘在十字架上
[00:13:29.760 --> 00:13:32.640]  這個就是歷史告訴我們的事實
[00:13:32.640 --> 00:13:34.720]  是不是?
[00:13:34.720 --> 00:13:38.000]  但是在歷史以外
[00:13:38.000 --> 00:13:39.520]  究竟是什麼呢?
[00:13:39.520 --> 00:13:40.520]  聖經在這兩節
[00:13:40.520 --> 00:13:41.440]  17、18節
[00:13:41.440 --> 00:13:44.120]  這兩節經文也同時告訴我們
[00:13:44.120 --> 00:13:46.720]  其實在主耶穌還沒死之前
[00:13:46.720 --> 00:13:49.080]  祂已經說過祂會死
[00:13:49.080 --> 00:13:50.280]  祂的死亡
[00:13:50.280 --> 00:13:51.320]  大家要留意
[00:13:51.320 --> 00:13:57.080]  並不是人類審判下一個受害者的懲罰
[00:13:57.080 --> 00:13:59.120]  而是祂自己的選擇
[00:13:59.120 --> 00:14:02.080]  是神從創世開始
[00:14:02.080 --> 00:14:04.400]  已經所定下來的計劃
[00:14:04.400 --> 00:14:05.600]  不僅如此
[00:14:05.600 --> 00:14:07.480]  大家留意耶穌怎麼說
[00:14:07.480 --> 00:14:10.320]  祂說祂捨去和取回生命
[00:14:10.320 --> 00:14:13.280]  都是帶著權柄的
[00:14:13.280 --> 00:14:14.280]  主耶穌說
[00:14:14.280 --> 00:14:17.360]  「我有權柄捨去生命」
[00:14:17.360 --> 00:14:19.840]  覺不覺得主耶穌說這句話很奇怪
[00:14:19.840 --> 00:14:23.040]  什麼死也要權柄的嗎?
[00:14:23.040 --> 00:14:24.920]  死也要權柄的嗎?
[00:14:24.920 --> 00:14:28.120]  主耶穌這麼說是什麼意思呢?
[00:14:28.120 --> 00:14:30.080]  首先我們需要明白
[00:14:30.080 --> 00:14:32.640]  耶穌作為一個牧羊人
[00:14:32.640 --> 00:14:35.440]  或者作為一個好牧人
[00:14:35.440 --> 00:14:40.440]  並不是要成為一個完美牧羊人的榜樣
[00:14:40.440 --> 00:14:43.920]  以致所有牧羊人的學徒
[00:14:43.920 --> 00:14:46.680]  可以學習耶穌這個榜樣成為好牧人
[00:14:46.680 --> 00:14:50.120]  從來都不是這個意思
[00:14:50.120 --> 00:14:53.840]  使徒彼得在彼得後書的二章
[00:14:53.840 --> 00:14:56.680]  二十五節
[00:14:56.680 --> 00:14:57.520]  他說
[00:14:57.520 --> 00:15:02.040]  「你們(信徒)從前好像迷路的羊
[00:15:02.040 --> 00:15:04.920]  如今卻歸到你們
[00:15:04.920 --> 00:15:10.120]  靈魂的牧人監督了」
[00:15:10.120 --> 00:15:12.840]  接著我們再回到希伯來書
[00:15:12.840 --> 00:15:15.400]  希伯來書的作者告訴我們
[00:15:15.400 --> 00:15:19.680]  怎樣才可以成為一個靈魂的牧人呢?
[00:15:19.680 --> 00:15:22.040]  就是要從死裡復活
[00:15:22.040 --> 00:15:23.280]  換句話來說
[00:15:23.280 --> 00:15:25.280]  主耶穌的死
[00:15:25.280 --> 00:15:29.840]  和我和你將要面對的死是兩回事
[00:15:29.840 --> 00:15:34.960]  祂的死是為了要代替、取代我們的死
[00:15:34.960 --> 00:15:39.800]  而主耶穌的復活是為了要打開永生之門
[00:15:39.800 --> 00:15:42.680]  主耶穌復活之後
[00:15:42.680 --> 00:15:44.360]  升天之前
[00:15:44.360 --> 00:15:46.600]  祂和門徒這樣說
[00:15:46.600 --> 00:15:51.840]  「天上地下所有的權柄都賜給我了」
[00:15:51.840 --> 00:15:55.920]  所以當我們帶著認罪、悔改和信心
[00:15:55.920 --> 00:16:00.400]  來到主耶穌面前祈求的時候
[00:16:00.400 --> 00:16:01.440]  主耶穌應許說
[00:16:01.440 --> 00:16:03.520]  「祂就賜給我們永生」
[00:16:03.520 --> 00:16:08.640]  以致我們可以稱耶穌為我們的救主
[00:16:08.640 --> 00:16:11.480]  和我們生命的主
[00:16:11.480 --> 00:16:14.160]  因此我們要很清楚明白
[00:16:14.160 --> 00:16:17.200]  主耶穌的死並非偶然
[00:16:17.200 --> 00:16:18.760]  而是神的計劃
[00:16:18.760 --> 00:16:21.760]  主耶穌的死不是被強迫的
[00:16:21.760 --> 00:16:24.840]  主耶穌的死是祂自己自願的
[00:16:24.840 --> 00:16:27.320]  我想大家想一想
[00:16:27.320 --> 00:16:33.320]  當耶穌死在被釘在十字架上的時候
[00:16:33.320 --> 00:16:37.680]  當耶穌掛在十字架上的時候
[00:16:37.680 --> 00:16:43.480]  是甚麼將耶穌掛在十字架上?
[00:16:43.480 --> 00:16:49.520]  是甚麼將主耶穌掛在十字架上?
[00:16:49.520 --> 00:16:51.760]  就是那個技巧釘
[00:16:51.760 --> 00:16:54.280]  手腳都釘了釘
[00:16:54.280 --> 00:16:57.480]  如果我們用我們身體的眼睛
[00:16:57.480 --> 00:17:00.040]  來看整個十字架的事件的時候
[00:17:00.040 --> 00:17:00.760]  沒錯
[00:17:00.760 --> 00:17:02.400]  是這幾口釘釘了主耶穌
[00:17:02.400 --> 00:17:05.720]  掛了身體在十字架上
[00:17:05.720 --> 00:17:07.640]  但是如果我們用屬靈的眼睛
[00:17:07.640 --> 00:17:09.440]  來看整個事件的時候
[00:17:09.440 --> 00:17:10.800]  我們可以知道
[00:17:10.800 --> 00:17:13.040]  將主耶穌掛在十字架上
[00:17:13.040 --> 00:17:14.640]  並不是這幾口釘
[00:17:14.640 --> 00:17:16.760]  是甚麼?
[00:17:16.760 --> 00:17:20.440]  神的愛
[00:17:20.440 --> 00:17:22.520]  在羅馬書寺保羅說
[00:17:22.520 --> 00:17:25.040]  因我們還軟弱的時候
[00:17:25.040 --> 00:17:29.040]  基督就按所定的日期為罪人而死
[00:17:29.040 --> 00:17:30.480]  為二人死是少有的
[00:17:30.480 --> 00:17:32.880]  為人人死或者有感作的
[00:17:32.880 --> 00:17:35.640]  但是唯有基督在我們還足罪人的時候
[00:17:35.640 --> 00:17:37.240]  為我們死
[00:17:37.240 --> 00:17:38.240]  這一句最重要
[00:17:38.240 --> 00:17:43.000]  神的愛在此就向我們顯明了
[00:17:43.000 --> 00:17:45.520]  不過我相信主耶穌說的這番話
[00:17:45.520 --> 00:17:48.840]  對當時聽入耳中的猶太人裡面
[00:17:48.840 --> 00:17:50.000]  不是所有人都明白
[00:17:50.000 --> 00:17:53.720]  主耶穌說的究竟是甚麼
[00:17:53.720 --> 00:17:56.960]  他們不單止不理解主耶穌的意思
[00:17:56.960 --> 00:18:00.680]  甚至有些人在那裡說
[00:18:00.680 --> 00:18:03.200]  這個人他是被鬼附的
[00:18:03.200 --> 00:18:04.200]  而且瘋了
[00:18:04.200 --> 00:18:06.400]  用不著聽他說話
[00:18:06.400 --> 00:18:08.440]  你要留意這班人不單止自己不相信
[00:18:08.440 --> 00:18:10.440]  他們還煽動其他人
[00:18:10.440 --> 00:18:12.640]  不要相信這個傻的人
[00:18:12.640 --> 00:18:14.280]  但是同一個時間
[00:18:14.280 --> 00:18:16.040]  也有一班人說
[00:18:16.040 --> 00:18:19.000]  這並不是一個鬼附之人
