
[00:00:00.000 --> 00:00:01.860]  我們一家大士在這裏
[00:06:37.280 --> 00:06:38.280]  這些門徒就是這樣
[00:06:38.280 --> 00:06:41.280]  面對祭司
[00:06:41.280 --> 00:06:43.280]  面對法利場的質疑
[00:06:43.280 --> 00:06:45.280]  那些追捕
[00:06:45.280 --> 00:06:47.280]  他們怕被人抓
[00:06:47.280 --> 00:06:49.280]  他們只能躲在一起
[00:06:49.280 --> 00:06:50.280]  躲起來
[00:06:50.280 --> 00:06:51.280]  自己躲起來
[00:06:51.280 --> 00:06:54.280]  門徒就好像坐過山車一樣
[00:06:54.280 --> 00:06:55.280]  近時回想
[00:06:55.280 --> 00:06:58.280]  從前在和耶穌在一起的時候
[00:06:58.280 --> 00:06:59.280]  很開心
[00:06:59.280 --> 00:07:00.280]  現在想開派對
[00:07:00.280 --> 00:07:02.280]  不過主角不在
[00:07:02.280 --> 00:07:04.280]  試過開生日會
[00:07:04.280 --> 00:07:05.280]  很開心
[00:07:05.280 --> 00:07:07.280]  但是主角突然不在
[00:07:07.280 --> 00:07:09.280]  所以不能開生日會
[00:07:09.280 --> 00:07:11.280]  取消生日會
[00:07:11.280 --> 00:07:12.280]  很失望
[00:07:12.280 --> 00:07:16.280]  門徒
[00:07:16.280 --> 00:07:18.280]  近時和主耶穌
[00:07:18.280 --> 00:07:20.280]  度過很開心
[00:07:20.280 --> 00:07:21.280]  很辛苦
[00:07:21.280 --> 00:07:22.280]  一起服侍
[00:07:22.280 --> 00:07:25.280]  甚至主耶穌受難的時候
[00:07:25.280 --> 00:07:27.280]  他們在十字架下面
[00:07:27.280 --> 00:07:29.280]  仍然看到祂
[00:07:29.280 --> 00:07:31.280]  仍然知道在哪裡找祂
[00:07:31.280 --> 00:07:34.280]  但是主耶穌復活了
[00:07:34.280 --> 00:07:36.280]  沒有人相信
[00:07:36.280 --> 00:07:37.280]  自己也不知道
[00:07:37.280 --> 00:07:39.280]  怎樣去找主耶穌慶祝
[00:07:39.280 --> 00:07:41.280]  唯有做一件事
[00:07:41.280 --> 00:07:42.280]  等待
[00:07:42.280 --> 00:07:44.280]  等待
[00:07:44.280 --> 00:07:48.280]  這個等可能滿心快樂地等
[00:07:48.280 --> 00:07:50.280]  主耶穌何時再出現
[00:07:50.280 --> 00:07:54.280]  也可能等到沒有心情
[00:07:54.280 --> 00:07:55.280]  過下一天
[00:07:55.280 --> 00:07:57.280]  過下一天
[00:07:57.280 --> 00:07:59.280]  主耶穌復活了
[00:07:59.280 --> 00:08:02.280]  祂說回去見天父
[00:08:02.280 --> 00:08:04.280]  不知道是否和天父喝茶
[00:08:04.280 --> 00:08:05.280]  喝得太久
[00:08:05.280 --> 00:08:06.280]  忘記了我
[00:08:06.280 --> 00:08:09.280]  又問
[00:08:09.280 --> 00:08:11.280]  是不是主耶穌復活
[00:08:11.280 --> 00:08:12.280]  祂去那裡
[00:08:12.280 --> 00:08:14.280]  誰知道我剛剛不在那裡
[00:08:14.280 --> 00:08:16.280]  祂和那些門徒聊天
[00:08:16.280 --> 00:08:17.280]  沒有我的份
[00:08:17.280 --> 00:08:18.280]  忘記了我
[00:08:18.280 --> 00:08:21.280]  不知道那些門徒
[00:08:21.280 --> 00:08:23.280]  懷著什麼心情
[00:08:23.280 --> 00:08:24.280]  在等待
[00:08:24.280 --> 00:08:27.280]  見那個復活的耶穌
[00:08:27.280 --> 00:08:30.280]  彷彿有點相似
[00:08:31.280 --> 00:08:32.280]  有時候我們在禮拜堂
[00:08:32.280 --> 00:08:34.280]  有一段很長的日子
[00:08:34.280 --> 00:08:36.280]  我們會有很多回憶
[00:08:36.280 --> 00:08:39.280]  過去和主怎樣親密
[00:08:39.280 --> 00:08:41.280]  過去和神一起的時候
[00:08:41.280 --> 00:08:42.280]  和主耶穌一起的時候
[00:08:42.280 --> 00:08:43.280]  很實在
[00:08:43.280 --> 00:08:45.280]  服事主又開心
[00:08:45.280 --> 00:08:47.280]  我們熟悉生命的高峰
[00:08:47.280 --> 00:08:49.280]  有時候甚至經歷
[00:08:49.280 --> 00:08:52.280]  生命裡很低沉的時候
[00:08:52.280 --> 00:08:54.280]  對自己生命很失望的時候
[00:08:54.280 --> 00:08:55.280]  會想起主耶穌那個時候
[00:08:55.280 --> 00:08:56.280]  怎樣教導
[00:08:56.280 --> 00:08:57.280]  怎樣提醒我
[00:08:57.280 --> 00:09:00.280]  傳福音的時候又有力
[00:09:02.280 --> 00:09:03.280]  又熱心又查經
[00:09:03.280 --> 00:09:06.280]  但現在呢
[00:09:06.280 --> 00:09:12.280]  似乎在等神啊
[00:09:12.280 --> 00:09:14.280]  主耶穌
[00:09:14.280 --> 00:09:16.280]  祢現在有沒有忘記我
[00:09:16.280 --> 00:09:20.280]  讀聖經提不起勁
[00:09:20.280 --> 00:09:22.280]  似乎每一段都差不多
[00:09:22.280 --> 00:09:23.280]  祈禱的時候
[00:09:23.280 --> 00:09:24.280]  有時候不知道
[00:09:24.280 --> 00:09:26.280]  神啊其實祢有沒有在聽
[00:09:26.280 --> 00:09:27.280]  因為我對著空氣說話
[00:09:29.280 --> 00:09:31.280]  有些時候找回三五知己
[00:09:31.280 --> 00:09:32.280]  回憶當年
[00:09:32.280 --> 00:09:33.280]  想當年
[00:09:33.280 --> 00:09:35.280]  覺得
[00:09:35.280 --> 00:09:37.280]  今日不如當年
[00:09:37.280 --> 00:09:40.280]  回憶過去
[00:09:40.280 --> 00:09:41.280]  過自己的生活
[00:09:41.280 --> 00:09:42.280]  就好像其他人一樣
[00:09:42.280 --> 00:09:44.280]  就好像這七個門徒一樣
[00:09:44.280 --> 00:09:47.280]  回去過自己的生活
[00:09:47.280 --> 00:09:48.280]  走回去打魚
[00:09:48.280 --> 00:09:50.280]  主啊祢在哪
[00:09:50.280 --> 00:09:53.280]  過去的光輝
[00:09:53.280 --> 00:09:54.280]  過去美好的時候
[00:09:54.280 --> 00:09:55.280]  是不是已經完了
[00:09:57.280 --> 00:09:59.280]  這是不是祢曾經問過的問題
[00:09:59.280 --> 00:10:01.280]  祢是不是正在等待
[00:10:01.280 --> 00:10:03.280]  這個復活的主
[00:10:03.280 --> 00:10:05.280]  重新和祢有一個
[00:10:05.280 --> 00:10:06.280]  親密關係的日子
[00:10:06.280 --> 00:10:11.280]  在這段經文裏面
[00:10:11.280 --> 00:10:12.280]  主耶穌跟我們說
[00:10:12.280 --> 00:10:13.280]  祂沒有忘記
[00:10:13.280 --> 00:10:15.280]  到了時候
[00:10:15.280 --> 00:10:16.280]  祂就會在身邊出現
[00:10:16.280 --> 00:10:18.280]  今日就是
[00:10:18.280 --> 00:10:20.280]  那七個門徒
[00:10:20.280 --> 00:10:21.280]  他們打魚
[00:10:21.280 --> 00:10:22.280]  整晚打通宵
[00:10:22.280 --> 00:10:23.280]  沒有收穫的時候
[00:10:23.280 --> 00:10:25.280]  一無所獲的時候
[00:10:25.280 --> 00:10:27.280]  肚餓沒吃早餐的時候
[00:10:27.280 --> 00:10:29.280]  他們沒有想過的時候
[00:10:29.280 --> 00:10:30.280]  主耶穌出現了
[00:10:30.280 --> 00:10:32.280]  主耶穌出現了
[00:10:32.280 --> 00:10:35.280]  但主耶穌出現的時候
[00:10:35.280 --> 00:10:37.280]  他們還在船上打魚的時候
[00:10:37.280 --> 00:10:38.280]  他們不認得主耶穌
[00:10:38.280 --> 00:10:41.280]  他們認不出祂的身影
[00:10:41.280 --> 00:10:42.280]  見到祂
[00:10:42.280 --> 00:10:44.280]  遠遠來見
[00:10:44.280 --> 00:10:45.280]  都看不見祂
[00:10:45.280 --> 00:10:47.280]  主耶穌在那裏
[00:10:47.280 --> 00:10:49.280]  不過認不出
[00:10:49.280 --> 00:10:52.280]  但當主耶穌叫他們
[00:10:52.280 --> 00:10:53.280]  在另一邊打魚
[00:10:53.280 --> 00:10:55.280]  當他們打了很多魚的時候
[00:10:55.280 --> 00:10:57.280]  他們開始想起
[00:10:57.280 --> 00:10:59.280]  他們曾經經驗過同一幕
[00:10:59.280 --> 00:11:01.280]  在生活裏面
[00:11:01.280 --> 00:11:02.280]  他們經驗過
[00:11:02.280 --> 00:11:04.280]  耶穌的大能
[00:11:04.280 --> 00:11:07.280]  重複的片段出現
[00:11:07.280 --> 00:11:10.280]  重新勾起他們很多回憶
[00:11:10.280 --> 00:11:12.280]  曾經的恩典
[00:11:12.280 --> 00:11:18.280]  接著主耶穌在岸上等待他們回來
[00:11:18.280 --> 00:11:22.280]  主耶穌
[00:11:23.280 --> 00:11:24.280]  所謂討愛的他們
[00:11:24.280 --> 00:11:25.280]  準備食物
[00:11:25.280 --> 00:11:26.280]  包括餅
[00:11:26.280 --> 00:11:27.280]  包括魚
[00:11:27.280 --> 00:11:29.280]  這些都是家常便飯
[00:11:29.280 --> 00:11:32.280]  但它是家人吃的東西
[00:11:32.280 --> 00:11:33.280]  很溫馨
[00:11:33.280 --> 00:11:35.280]  過去是他們準備食物給主耶穌
[00:11:35.280 --> 00:11:38.280]  現在是主耶穌準備給他們
[00:11:38.280 --> 00:11:41.280]  主耶穌這次和他們顯現的時候
[00:11:41.280 --> 00:11:42.280]  有火
[00:11:42.280 --> 00:11:43.280]  在烤那些魚
[00:11:43.280 --> 00:11:44.280]  烤那些餅
[00:11:44.280 --> 00:11:46.280]  還是帶著溫暖
[00:11:46.280 --> 00:11:49.280]  我想彼得特別感覺到那種溫暖
[00:11:49.280 --> 00:11:51.280]  因為餅都是從水裏過來的
[00:11:52.280 --> 00:11:53.280]  有餅
[00:11:53.280 --> 00:11:54.280]  有魚
[00:11:54.280 --> 00:11:56.280]  代表主耶穌對他們的看顧
[00:11:56.280 --> 00:11:58.280]  顧念他們的需要
[00:11:58.280 --> 00:12:01.280]  而且這次是特別
[00:12:01.280 --> 00:12:04.280]  是主耶穌親自做的BBQ
[00:12:04.280 --> 00:12:08.280]  BBQ魚
[00:12:08.280 --> 00:12:09.280]  BBQ餅
[00:12:09.280 --> 00:12:15.280]  但主耶穌不是說準備好就算了
[00:12:15.280 --> 00:12:18.280]  主耶穌準備了很多
[00:12:19.280 --> 00:12:22.280]  但主耶穌也說在你們網上拿一些過來
[00:12:22.280 --> 00:12:24.280]  在說什麼呢
[00:12:24.280 --> 00:12:28.280]  就是你們辛辛苦苦那些東西
[00:12:28.280 --> 00:12:31.280]  主耶穌都重視得看重
[00:12:31.280 --> 00:12:34.280]  都會拿過來我們一起分享
[00:12:34.280 --> 00:12:35.280]  一起吃
[00:12:35.280 --> 00:12:38.280]  主耶穌欣賞他們勞苦所得
[00:12:38.280 --> 00:12:42.280]  主耶穌等待
[00:12:42.280 --> 00:12:44.280]  主耶穌看顧
[00:12:44.280 --> 00:12:45.280]  主耶穌準備
[00:12:47.280 --> 00:12:49.280]  那些門徒有什麼回應呢
[00:12:49.280 --> 00:12:50.280]  有些很激動的回應
[00:12:50.280 --> 00:12:51.280]  好像彼得那樣
[00:12:51.280 --> 00:12:54.280]  馬上跳進水裏游去主耶穌那裏
[00:12:54.280 --> 00:12:58.280]  但也有另外六個門徒又不是那麼激動
[00:12:58.280 --> 00:13:00.280]  不過他們知道要做好
[00:13:00.280 --> 00:13:01.280]  繼續做的事
[00:13:01.280 --> 00:13:03.280]  就是把船撐到岸邊
[00:13:03.280 --> 00:13:06.280]  如果全部跳進水裏
[00:13:06.280 --> 00:13:07.280]  那船怎麼辦
[00:13:07.280 --> 00:13:09.280]  不行的
[00:13:09.280 --> 00:13:12.280]  所以每一個人有不同的回應
[00:13:12.280 --> 00:13:14.280]  可能彼得知道
[00:13:14.280 --> 00:13:17.280]  肯定有人和我搶船稅
[00:13:17.280 --> 00:13:18.280]  我不管了
[00:13:18.280 --> 00:13:19.280]  就跳進海裏
[00:13:19.280 --> 00:13:22.280]  但無論什麼回應
[00:13:22.280 --> 00:13:23.280]  無論那個步伐
[00:13:23.280 --> 00:13:24.280]  有些人很衝動
[00:13:24.280 --> 00:13:25.280]  有些人很快
[00:13:25.280 --> 00:13:26.280]  有些人很有理性
[00:13:26.280 --> 00:13:27.280]  做完要做的事
[00:13:27.280 --> 00:13:29.280]  結果是什麼呢
[00:13:29.280 --> 00:13:31.280]  都要回到主耶穌基督的面前
[00:13:31.280 --> 00:13:35.280]  因為他們知道主來親近他們
[00:13:35.280 --> 00:13:38.280]  讓我想起一段經文
[00:13:38.280 --> 00:13:40.280]  《馬塔福音》七章
[00:13:40.280 --> 00:13:41.280]  主耶穌自己說
[00:13:41.280 --> 00:13:45.280]  你們祈求就給你們尋找就找到
[00:13:45.280 --> 00:13:47.280]  叩門就給你們開門
[00:13:47.280 --> 00:13:50.280]  因為凡祈求的就得著
[00:13:50.280 --> 00:13:52.280]  尋找的就找到
[00:13:52.280 --> 00:13:55.280]  叩門的就給他開門
[00:13:55.280 --> 00:13:59.280]  你們就像那些門徒一樣
[00:13:59.280 --> 00:14:01.280]  在等候
[00:14:01.280 --> 00:14:04.280]  在等待中
[00:14:04.280 --> 00:14:08.280]  縱然過去的回憶多好
[00:14:08.280 --> 00:14:10.280]  但今天如何
[00:14:11.280 --> 00:14:14.280]  你願不願意再次向復活的主求
[00:14:14.280 --> 00:14:18.280]  求祂讓你找得到祂
[00:14:18.280 --> 00:14:20.280]  尋找到祂
[00:14:20.280 --> 00:14:23.280]  你願不願意在生活裏
[00:14:23.280 --> 00:14:26.280]  再一次發現祂的影子
[00:14:26.280 --> 00:14:29.280]  祂的身影
[00:14:29.280 --> 00:14:33.280]  你願不願意懷著信心向祂求
[00:14:33.280 --> 00:14:35.280]  求祂開你的眼睛
[00:14:35.280 --> 00:14:37.280]  看得見祂
[00:14:39.280 --> 00:14:41.280]  祂的看顧
[00:14:41.280 --> 00:14:42.280]  祂的預備
[00:14:42.280 --> 00:14:44.280]  祂的等待
[00:14:44.280 --> 00:14:50.280]  不單止我們在等待
[00:14:50.280 --> 00:14:52.280]  不單止門徒在等待
[00:14:52.280 --> 00:14:55.280]  耶穌也在等待
[00:14:55.280 --> 00:14:58.280]  由第十五到十九節
[00:14:58.280 --> 00:15:00.280]  就是耶穌問彼得三次
[00:15:00.280 --> 00:15:01.280]  約翰的兒子西門
[00:15:01.280 --> 00:15:03.280]  你愛我比這些更深嗎
[00:15:03.280 --> 00:15:05.280]  你愛我嗎 你愛我嗎
[00:15:05.280 --> 00:15:08.280]  彼得同樣回答了三次
[00:15:08.280 --> 00:15:10.280]  你知道我愛你
[00:15:10.280 --> 00:15:14.280]  其實為什麼耶穌會問彼得呢
[00:15:14.280 --> 00:15:16.280]  聖經裏沒有說
[00:15:16.280 --> 00:15:21.280]  可能是依次彼得三次不認祂的傷痛
[00:15:21.280 --> 00:15:25.280]  也可能因為其他的原因
[00:15:25.280 --> 00:15:26.280]  不過肯定的是
[00:15:26.280 --> 00:15:30.280]  這是主耶穌對彼得從起初的呼召
[00:15:30.280 --> 00:15:32.280]  呼召祂做得人如呼
[00:15:32.280 --> 00:15:34.280]  直至而今持續的呼召
[00:15:34.280 --> 00:15:36.280]  而且也不是最後的呼召
[00:15:38.280 --> 00:15:40.280]  這次主耶穌呼召彼得做什麼
[00:15:40.280 --> 00:15:43.280]  餵養我的小羊
[00:15:43.280 --> 00:15:44.280]  牧養我的羊
[00:15:44.280 --> 00:15:45.280]  餵養我的羊
[00:15:45.280 --> 00:15:47.280]  其實
[00:15:47.280 --> 00:15:49.280]  看這些字
[00:15:49.280 --> 00:15:51.280]  有時候也挺辛苦的
[00:15:51.280 --> 00:15:53.280]  想想餵養和牧養有什麼分別
[00:15:53.280 --> 00:15:55.280]  小羊和羊有什麼分別呢
[00:15:55.280 --> 00:15:57.280]  餵養小羊 牧養羊
[00:15:57.280 --> 00:15:59.280]  然後牧養小羊
[00:15:59.280 --> 00:16:01.280]  其實來來去去
[00:16:01.280 --> 00:16:03.280]  不斷重複用不同的字語文
[00:16:03.280 --> 00:16:04.280]  其實是不同的字
[00:16:04.280 --> 00:16:06.280]  用不同的字也是說的一樣東西
[00:16:07.280 --> 00:16:08.280]  牧養
[00:16:08.280 --> 00:16:10.280]  培育
[00:16:10.280 --> 00:16:11.280]  養育
[00:16:11.280 --> 00:16:12.280]  照顧
[00:16:12.280 --> 00:16:15.280]  屬主耶穌的跟隨者
[00:16:15.280 --> 00:16:18.280]  主耶穌只不過想強調一件事
[00:16:18.280 --> 00:16:21.280]  耶穌呼召彼得
[00:16:21.280 --> 00:16:23.280]  去培育那些跟耶穌的人
[00:16:23.280 --> 00:16:27.280]  這個和第一個呼召很不一樣
[00:16:27.280 --> 00:16:30.280]  第一個呼召
[00:16:30.280 --> 00:16:32.280]  主耶穌是呼召彼得
[00:16:32.280 --> 00:16:34.280]  做得人如呼
[00:16:34.280 --> 00:16:36.280]  大家記得吧
[00:16:38.280 --> 00:16:39.280]  得人如呼是什麼呢
[00:16:39.280 --> 00:16:41.280]  是他事功的成功
[00:16:41.280 --> 00:16:43.280]  他做事做得好
[00:16:43.280 --> 00:16:45.280]  網語網得好
[00:16:45.280 --> 00:16:47.280]  現在變成網人
[00:16:47.280 --> 00:16:50.280]  也是自己的成就
[00:16:50.280 --> 00:16:53.280]  網語
[00:16:53.280 --> 00:16:55.280]  很大網語是誰的成就呢
[00:16:55.280 --> 00:16:57.280]  是漁夫的成就
[00:16:57.280 --> 00:16:59.280]  不是魚的成就
[00:16:59.280 --> 00:17:03.280]  但是牧養主耶穌的羊
[00:17:03.280 --> 00:17:05.280]  餵養主耶穌的羊呢
[00:17:06.280 --> 00:17:08.280]  怎樣才算成功呢
[00:17:08.280 --> 00:17:09.280]  是羊成熟
[00:17:09.280 --> 00:17:11.280]  羊長大
[00:17:11.280 --> 00:17:14.280]  一開始的呼召
[00:17:14.280 --> 00:17:17.280]  可能彼得會想到事功的成功
