
[00:00:00.000 --> 00:00:02.520]  由於疫症仍在
[00:03:57.040 --> 00:04:02.440]  誤爐獨破,受凍死亦足」
[00:04:02.440 --> 00:04:05.440]  這就是杜甫的悲願
[00:04:05.440 --> 00:04:08.440]  他說如果有一天
[00:04:08.440 --> 00:04:11.440]  真的有這麼多間這些屋
[00:04:11.440 --> 00:04:14.440]  能夠為人遮風擋雨
[00:04:14.440 --> 00:04:16.440]  如果是這樣的話
[00:04:16.440 --> 00:04:19.960]  就算唯獨自己的茅屋
[00:04:19.960 --> 00:04:21.960]  被風吹爛
[00:04:21.960 --> 00:04:23.960]  自己凍死
[00:04:23.960 --> 00:04:25.960]  也無憾了
[00:04:25.960 --> 00:04:27.960]  這個悲願
[00:04:27.960 --> 00:04:32.960]  說出了施聖杜甫之為聖的理由
[00:04:32.960 --> 00:04:34.960]  一般的人
[00:04:34.960 --> 00:04:36.960]  遭逢時勢不佳
[00:04:36.960 --> 00:04:38.960]  處境淒涼的時候
[00:04:38.960 --> 00:04:41.960]  多數都會自憐自怨
[00:04:41.960 --> 00:04:43.960]  控訴上蒼
[00:04:43.960 --> 00:04:45.960]  唯有人間的聖者
[00:04:45.960 --> 00:04:48.960]  在自身遭遇橫逆的時候
[00:04:48.960 --> 00:04:51.960]  能夠超越自身的痛苦
[00:04:51.960 --> 00:04:55.960]  而去承擔他人的苦難
[00:04:55.960 --> 00:04:57.960]  去盼望那個
[00:04:57.960 --> 00:05:00.960]  不再有痛苦的明天
[00:05:00.960 --> 00:05:02.960]  就好像耶穌在十字架上
[00:05:02.960 --> 00:05:05.960]  祂自己都受著極大的苦楚
[00:05:05.960 --> 00:05:08.960]  但是祂記掛的是身邊的人
[00:05:08.960 --> 00:05:10.960]  祂仍然鼓舞著
[00:05:10.960 --> 00:05:11.960]  在十字架上
[00:05:11.960 --> 00:05:13.960]  耶穌仍然鼓舞著
[00:05:13.960 --> 00:05:17.960]  祂旁邊那個同樣被釘十字架
[00:05:17.960 --> 00:05:20.960]  而將死的囚徒
[00:05:20.960 --> 00:05:23.960]  在施聖杜甫的話劇裏面
[00:05:23.960 --> 00:05:27.960]  有一幕李白和杜甫相遇
[00:05:27.960 --> 00:05:32.960]  師仙和師聖對飲
[00:05:32.960 --> 00:05:37.960]  師仙李白超越於人間的苦難之上
[00:05:37.960 --> 00:05:40.960]  活一個出世的人生
[00:05:40.960 --> 00:05:42.960]  施聖杜甫
[00:05:42.960 --> 00:05:45.960]  雖然他有超世的靈魂
[00:05:45.960 --> 00:05:48.960]  卻是深入於人間的苦難之中
[00:05:48.960 --> 00:05:52.960]  我們就看到仙和聖的分別
[00:05:52.960 --> 00:05:55.960]  仙者脫俗飄逸
[00:05:55.960 --> 00:05:59.960]  聖者卑敏沉重
[00:05:59.960 --> 00:06:05.960]  唯有聖者在漫漫長夜裏
[00:06:05.960 --> 00:06:08.960]  與千萬悲痛的靈魂同在
[00:06:08.960 --> 00:06:12.960]  盼望著塵世不可企及的明天
[00:06:12.960 --> 00:06:16.960]  唯有聖者情願自己一個人受苦
[00:06:16.960 --> 00:06:19.960]  期望蒼生得到解救
[00:06:19.960 --> 00:06:24.960]  唯有聖者孤獨背負起人間的十字架
[00:06:24.960 --> 00:06:30.960]  在黑暗的深處指出光明的所在
[00:06:30.960 --> 00:06:34.960]  只要我們的私心仍然存在
[00:06:34.960 --> 00:06:38.960]  即人性的黑暗仍然籠罩著我們
[00:06:38.960 --> 00:06:41.960]  只要一個社群與另一個社群
[00:06:41.960 --> 00:06:44.960]  仍然暴力相待
[00:06:44.960 --> 00:06:48.960]  這個社會的黑暗仍然瀰漫大地
[00:06:48.960 --> 00:06:52.960]  只要國家與國家仍然武力相向
[00:06:52.960 --> 00:06:57.960]  即歷史仍然在漫漫的長夜裏
[00:06:57.960 --> 00:07:00.960]  看回我們的世界
[00:07:00.960 --> 00:07:03.960]  我們知道我們仍然在黑暗裏
[00:07:03.960 --> 00:07:05.960]  我們仍然在等待光明
[00:07:05.960 --> 00:07:09.960]  張林祺提示的盼望和等待
[00:07:09.960 --> 00:07:11.960]  對我們每一個人來說
[00:07:11.960 --> 00:07:15.960]  仍然是一個很重要的提示
[00:07:15.960 --> 00:07:18.960]  在耶穌出生的前夕
[00:07:18.960 --> 00:07:22.960]  以色列人在歷史的長夜裏等待
[00:07:22.960 --> 00:07:24.960]  他們等了很久很久
[00:07:24.960 --> 00:07:29.960]  他們等一個被稱為彌賽亞的聖者
[00:07:29.960 --> 00:07:31.960]  彌賽亞是希伯來文
[00:07:31.960 --> 00:07:34.960]  他的希臘文是基督
[00:07:34.960 --> 00:07:39.960]  兩個字的意思都是受高納的人
[00:07:39.960 --> 00:07:44.960]  一般聖經的用語就是受高者
[00:07:44.960 --> 00:07:48.960]  受高納的人是哪些人呢?
[00:07:48.960 --> 00:07:50.960]  有幾類人都是受高納的人
[00:07:50.960 --> 00:07:54.960]  他可以是先知,可以是祭司,可以是君王
[00:07:54.960 --> 00:07:58.960]  而以色列人不斷在歷史裏等待
[00:07:58.960 --> 00:08:02.960]  最主要的就是他們等待一個君王
[00:08:02.960 --> 00:08:07.960]  一個救世主形態的君王
[00:08:07.960 --> 00:08:12.960]  一個以神的真理統治的君王
[00:08:12.960 --> 00:08:17.960]  他們期望這個君王能夠帶領他們驅逐羅馬人
[00:08:17.960 --> 00:08:20.960]  建立一個正義的國度
[00:08:20.960 --> 00:08:22.960]  過安樂的日子
[00:08:22.960 --> 00:08:26.960]  他們稱在一個新的國度下
[00:08:26.960 --> 00:08:31.960]  這種生活的狀態叫做「Salom」
[00:08:31.960 --> 00:08:35.960]  即是我們一般所說的和平或平安
[00:08:35.960 --> 00:08:40.960]  我們正在等待一個真正和平的生活
[00:08:40.960 --> 00:08:43.960]  當耶穌出生的時候
[00:08:43.960 --> 00:08:45.960]  天使在天上唱歌
[00:08:45.960 --> 00:08:50.960]  祂說「在至高之處榮耀歸比真神
[00:08:50.960 --> 00:08:55.960]  在地上平安,Salom
[00:08:55.960 --> 00:08:58.960]  歸與他所喜悅的人」
[00:08:58.960 --> 00:09:03.960]  平安指的就是這種活在神的統治下
[00:09:03.960 --> 00:09:06.960]  過一個整全的幸福的生活
[00:09:06.960 --> 00:09:09.960]  所以這不是普普通通的開開心心
[00:09:09.960 --> 00:09:11.960]  不是這樣的
[00:09:11.960 --> 00:09:17.960]  這是一個全新的時代的光景
[00:09:17.960 --> 00:09:20.960]  在耶穌出生的前夕
[00:09:20.960 --> 00:09:22.960]  在那個時代
[00:09:22.960 --> 00:09:26.960]  以色列人被外族統治了幾百年
[00:09:26.960 --> 00:09:29.960]  生命很艱苦
[00:09:29.960 --> 00:09:34.960]  每一代他們都期望救主君王會來
[00:09:34.960 --> 00:09:36.960]  幾百年過去了
[00:09:36.960 --> 00:09:40.960]  他們的期待從來都沒有停止過
[00:09:40.960 --> 00:09:43.960]  在耶穌出生的前夕
[00:09:43.960 --> 00:09:45.960]  有一個人物叫做施洗約翰
[00:09:45.960 --> 00:09:48.960]  他來到這個世界
[00:09:48.960 --> 00:09:50.960]  以色列人就問他
[00:09:50.960 --> 00:09:53.960]  「那將要來的是你嗎?」
[00:09:53.960 --> 00:09:54.960]  「是不是你啊?」
[00:09:54.960 --> 00:09:58.960]  「我們等了很久了,是不是你啊?」
[00:09:58.960 --> 00:10:04.960]  一個帶給那些人一點希望的人
[00:10:04.960 --> 00:10:06.960]  他們都問他
[00:10:06.960 --> 00:10:09.960]  「你是不是彌賽亞?」
[00:10:09.960 --> 00:10:11.960]  「你是不是基督啊?」
[00:10:11.960 --> 00:10:15.960]  「你是不是那個救主君王啊?」
[00:10:15.960 --> 00:10:17.960]  耶穌誕生的前夕
[00:10:17.960 --> 00:10:19.960]  他們的期待
[00:10:19.960 --> 00:10:23.960]  就不是我們點幾支張臨奇的蠟燭
[00:10:23.960 --> 00:10:26.960]  輕輕鬆鬆就可以體會到
[00:10:26.960 --> 00:10:30.960]  他們期待的是一個改變天地的聖者
[00:10:30.960 --> 00:10:34.960]  是一個改變他們人間命運的救主王者
[00:10:34.960 --> 00:10:40.960]  是一個改變整個歷史軌跡的關鍵時刻
[00:10:40.960 --> 00:10:43.960]  這並不是一般的等待
[00:10:43.960 --> 00:10:45.960]  我們在張臨奇裡面的等待
[00:10:45.960 --> 00:10:50.960]  可能只是等待布置家中的聖誕樹
[00:10:50.960 --> 00:10:57.960]  可能只是等待最舊的聖誕晚餐
[00:10:57.960 --> 00:10:59.960]  又或者我們可能等待
[00:10:59.960 --> 00:11:04.960]  一個溫馨而令人感動的平安夜聚會
[00:11:04.960 --> 00:11:06.960]  我們的等待
[00:11:06.960 --> 00:11:12.960]  大大概概類似於上菜前等開飯
[00:11:12.960 --> 00:11:14.960]  以色列人的等待
[00:11:14.960 --> 00:11:16.960]  它不是這樣的
[00:11:16.960 --> 00:11:21.960]  他們其實好像是一個無期徒刑的囚犯
[00:11:21.960 --> 00:11:24.960]  在等待皇恩大赦
[00:11:24.960 --> 00:11:26.960]  是一種生死的等待
[00:11:26.960 --> 00:11:31.960]  是在絕望裡面等待著真正的希望
[00:11:31.960 --> 00:11:36.960]  而這就是真正張臨奇應有的等待
[00:11:36.960 --> 00:11:38.960]  在這個等待之下
[00:11:38.960 --> 00:11:42.960]  有一個天使對一個婢女瑪麗亞說
[00:11:42.960 --> 00:11:46.960]  你的等待沒有落空
[00:11:46.960 --> 00:11:50.960]  救主君王真的要來了
[00:11:50.960 --> 00:11:55.960]  不過我們大家都想像不到
[00:11:55.960 --> 00:11:59.960]  救主的君王要由一個女士
[00:11:59.960 --> 00:12:02.960]  一個婢女生下來
[00:12:02.960 --> 00:12:05.960]  我們聽聽這個婢女的心聲
[00:12:05.960 --> 00:12:07.960]  她有一個頌歌
[00:12:07.960 --> 00:12:12.960]  記載在盧家福音第一章第四十六節至第五十五節
[00:12:12.960 --> 00:12:14.960]  就是今天講到的經文
[00:12:14.960 --> 00:12:16.960]  經文這樣記載
[00:12:16.960 --> 00:12:18.960]  盧家福音第一章第四十六節
[00:12:18.960 --> 00:12:21.960]  瑪麗亞說:我心尊主為大
[00:12:21.960 --> 00:12:25.960]  我寧以神我的救主為樂
[00:12:25.960 --> 00:12:29.960]  因為祂顧念祂使女的卑微
[00:12:29.960 --> 00:12:33.960]  從今以後萬代要稱我有福
[00:12:33.960 --> 00:12:37.960]  那有權能的為我成就了大事
[00:12:37.960 --> 00:12:39.960]  祂的名為聖
[00:12:39.960 --> 00:12:43.960]  祂憐憫敬畏祂的人直到世世代代
[00:12:43.960 --> 00:12:46.960]  祂用旁臂施展大能
[00:12:46.960 --> 00:12:51.960]  那狂傲的人正心裡妄想就被祂趕散了
[00:12:51.960 --> 00:12:54.960]  祂叫有權柄的失位
[00:12:54.960 --> 00:12:56.960]  叫卑賤的升高
[00:12:56.960 --> 00:12:58.960]  叫飢餓的得飽美食
[00:12:58.960 --> 00:13:01.960]  叫富足的空手回去
[00:13:01.960 --> 00:13:04.960]  祂輔助了祂的僕人以色列
[00:13:04.960 --> 00:13:07.960]  為要紀念阿伯拉罕和他的後裔
[00:13:07.960 --> 00:13:10.960]  施憐憫直到永遠
[00:13:10.960 --> 00:13:15.960]  正如從前對我們列祖所說的話
[00:13:15.960 --> 00:13:19.960]  瑪麗亞這裡有一首頌歌
[00:13:19.960 --> 00:13:22.960]  這首頌歌英文一般稱為
[00:13:22.960 --> 00:13:24.960]  Magnificat
[00:13:24.960 --> 00:13:28.960]  我們中文一般翻譯為尊主頌
[00:13:28.960 --> 00:13:31.960]  Magnificat這個字你也猜到
[00:13:31.960 --> 00:13:33.960]  英文就是Magnify
[00:13:33.960 --> 00:13:39.960]  尊他為大這個字的原文
[00:13:39.960 --> 00:13:42.960]  這裡是一首頌歌
[00:13:42.960 --> 00:13:47.960]  頌讚講述一個訊息
[00:13:47.960 --> 00:13:49.960]  終於等到了
[00:13:49.960 --> 00:13:52.960]  終於等到我們等了這麼久的
[00:13:52.960 --> 00:13:54.960]  那一位救主基督
[00:13:54.960 --> 00:13:57.960]  救主君王終於等到了
[00:13:57.960 --> 00:13:59.960]  這首讚美詩
[00:13:59.960 --> 00:14:03.960]  它的開頭是兩節的經文
[00:14:03.960 --> 00:14:05.960]  是一個平衡的句子
[00:14:05.960 --> 00:14:08.960]  點出了究竟這首頌歌
[00:14:08.960 --> 00:14:12.960]  是要頌讚哪一個呢?
[00:14:12.960 --> 00:14:14.960]  第四十六節、第四十七節
[00:14:14.960 --> 00:14:18.960]  他告訴我們究竟我們要頌讚哪一個呢?
[00:14:18.960 --> 00:14:24.960]  他說「瑪麗亞說:我心尊主為大,我靈以神」
[00:14:24.960 --> 00:14:28.960]  接著我們會問這個神是誰?
[00:14:28.960 --> 00:14:30.960]  和我們有什麼關係?
[00:14:30.960 --> 00:14:32.960]  他就加了一個註腳
[00:14:32.960 --> 00:14:35.960]  這個神就是我的救主
[00:14:35.960 --> 00:14:38.960]  我以祂為樂
[00:14:38.960 --> 00:14:40.960]  非常平衡的句子
[00:14:40.960 --> 00:14:44.960]  我心就對我靈
[00:14:44.960 --> 00:14:47.960]  主就對神
[00:14:47.960 --> 00:14:49.960]  這個神再加一個註解
[00:14:49.960 --> 00:14:52.960]  就是我的救主
[00:14:52.960 --> 00:14:57.960]  尊主為大,以神為樂
[00:14:57.960 --> 00:15:02.960]  其實是一個非常平衡對稱的句子
[00:15:02.960 --> 00:15:05.960]  在這裡瑪麗亞以三個稱呼
[00:15:05.960 --> 00:15:09.960]  來描繪她頌讚的對象
[00:15:09.960 --> 00:15:11.960]  她頌讚的對象是什麼呢?
[00:15:11.960 --> 00:15:17.960]  是主、是神、是救主
[00:15:17.960 --> 00:15:18.960]  主是什麼呢?
[00:15:18.960 --> 00:15:21.960]  主就是生命之所屬
[00:15:21.960 --> 00:15:24.960]  一個僕人、一個奴隸
[00:15:24.960 --> 00:15:27.960]  總有一個主人
[00:15:27.960 --> 00:15:29.960]  屬於哪一個呢?
[00:15:29.960 --> 00:15:31.960]  接著就是神
[00:15:31.960 --> 00:15:32.960]  神是什麼呢?
[00:15:32.960 --> 00:15:36.960]  神是敬畏的對象
[00:15:36.960 --> 00:15:38.960]  第三是救主
[00:15:38.960 --> 00:15:40.960]  救主是什麼呢?
[00:15:40.960 --> 00:15:42.960]  在頌歌裡面特別說
[00:15:42.960 --> 00:15:44.960]  不是一般的救主
[00:15:44.960 --> 00:15:46.960]  是我的救主
[00:15:46.960 --> 00:15:48.960]  其實什麼叫救主呢?
[00:15:48.960 --> 00:15:51.960]  就是一個奴隸
[00:15:51.960 --> 00:15:53.960]  誰是救主呢?
[00:15:53.960 --> 00:15:56.960]  當然就是付錢贖他的人就是救主
[00:15:56.960 --> 00:15:58.960]  所以這個所謂救主
[00:15:58.960 --> 00:16:01.960]  就是把我從一個逆境、困境裡面
[00:16:01.960 --> 00:16:06.960]  搶救過來的一個恩人
[00:16:06.960 --> 00:16:09.960]  我要頌讚他
[00:16:09.960 --> 00:16:11.960]  我要尊主、我要尊神
[00:16:11.960 --> 00:16:14.960]  尊我的救主為大
[00:16:14.960 --> 00:16:19.960]  當然在人世間尊一個主、尊一個神
[00:16:19.960 --> 00:16:21.960]  尊一個救主為大
[00:16:21.960 --> 00:16:23.960]  這些都是人之常情
[00:16:23.960 --> 00:16:25.960]  但是這裡詩歌說
[00:16:25.960 --> 00:16:29.960]  我要以主、我的神、我的救主為樂
[00:16:29.960 --> 00:16:32.960]  以一個神、一個主、一個救主為樂
[00:16:32.960 --> 00:16:34.960]  在人間就很少
[00:16:34.960 --> 00:16:38.960]  我們很少以一個神為樂
[00:16:38.960 --> 00:16:40.960]  我都沒有聽過
[00:16:40.960 --> 00:16:44.960]  譬如以一個土地神、或者天后
[00:16:44.960 --> 00:16:46.960]  或者王大仙
[00:16:46.960 --> 00:16:48.960]  有人以他們為樂
[00:16:48.960 --> 00:16:50.960]  很少聽的
[00:16:50.960 --> 00:16:53.960]  但是這裡瑪利亞說
[00:16:53.960 --> 00:16:55.960]  我要以神為樂
[00:16:55.960 --> 00:16:57.960]  我們看得到
[00:16:57.960 --> 00:16:59.960]  這個神不是單單救我們
[00:16:59.960 --> 00:17:04.960]  祂和我們有一種很緊密、很親切的一種愛
[00:17:04.960 --> 00:17:06.960]  一種友誼
[00:17:06.960 --> 00:17:08.960]  一種很親近的關係
[00:17:08.960 --> 00:17:11.960]  我們才能以祂為樂
[00:17:11.960 --> 00:17:17.960]  這首頌歌要講明頌讚神的理由
[00:17:17.960 --> 00:17:19.960]  頌讚神的對象有了
[00:17:19.960 --> 00:17:21.960]  頌讚神的理由是甚麼呢?
[00:17:21.960 --> 00:17:26.960]  尊主還用兩段文字來說明理由
[00:17:26.960 --> 00:17:28.960]  我們先看第一段文字
[00:17:28.960 --> 00:17:33.960]  三節經文第48、49、50
[00:17:33.960 --> 00:17:35.960]  他說為甚麼要頌讚祂呢?
[00:17:35.960 --> 00:17:39.960]  因為祂顧念了祂使裡的卑微
[00:17:39.960 --> 00:17:43.960]  從今以後萬代要稱我有福
[00:17:43.960 --> 00:17:48.960]  第49節原文同樣有「因為」做一個開始
[00:17:48.960 --> 00:17:53.960]  因為那有權能的為我成就了大事
[00:17:53.960 --> 00:17:55.960]  祂的名為聖
[00:17:55.960 --> 00:17:59.960]  祂憐憫敬畏祂的人直到世世代代
[00:17:59.960 --> 00:18:04.960]  這首兩句又是一個很平衡的句子
[00:18:04.960 --> 00:18:07.960]  祂說使裡的卑微
[00:18:07.960 --> 00:18:12.960]  使裡的卑微就是自卑微者的卑微
[00:18:12.960 --> 00:18:14.960]  使裡即是一個奴僕
[00:18:14.960 --> 00:18:15.960]  一個奴婢
[00:18:15.960 --> 00:18:18.960]  奴婢的卑微就是自卑微者的卑微
[00:18:18.960 --> 00:18:20.960]  祂對甚麼呢?
[00:18:20.960 --> 00:18:23.960]  就是有權能者的大事
[00:18:23.960 --> 00:18:28.960]  有權能者就是自大能力者的大能
[00:18:28.960 --> 00:18:33.960]  自卑微者的卑微就是對自大能者的大能
[00:18:33.960 --> 00:18:36.960]  接著就是稱我有福
[00:18:36.960 --> 00:18:41.960]  對神名為聖
[00:18:41.960 --> 00:18:46.960]  在這裡強調神的無限偉大
[00:18:46.960 --> 00:18:51.960]  就更加凸顯人的無限渺小
[00:18:51.960 --> 00:18:54.960]  於是我們心裡就會有一個問題
[00:18:54.960 --> 00:18:57.960]  就是無限偉大的
[00:18:57.960 --> 00:19:00.960]  當他去面對一個無限渺小的人
[00:19:00.960 --> 00:19:03.960]  怎樣去對待他呢?
[00:19:03.960 --> 00:19:06.960]  接著第一章第48節的開頭
[00:19:06.960 --> 00:19:08.960]  他有一個動詞
[00:19:08.960 --> 00:19:11.960]  顧念
[00:19:11.960 --> 00:19:12.960]  一個很簡單的動詞
[00:19:12.960 --> 00:19:14.960]  他一點就點出了
[00:19:14.960 --> 00:19:19.960]  整個關係最醒目的一點
[00:19:19.960 --> 00:19:21.960]  無限偉大者
[00:19:21.960 --> 00:19:26.960]  他顧念無限微小者
[00:19:26.960 --> 00:19:31.960]  顧念其實就是向下去顧視
[00:19:31.960 --> 00:19:37.960]  垂念在他之下的那些卑微的人
[00:19:37.960 --> 00:19:42.960]  神顧念最微小的人
[00:19:42.960 --> 00:19:45.960]  道父之稱為師聖
[00:19:45.960 --> 00:19:47.960]  而不是師先
[00:19:47.960 --> 00:19:50.960]  因為他以偉大的心靈
[00:19:50.960 --> 00:19:55.960]  他顧念悲涼的蒼生
[00:19:55.960 --> 00:19:57.960]  在尊主頌裏面
[00:19:57.960 --> 00:20:00.960]  神也被稱為聖
[00:20:00.960 --> 00:20:02.960]  我們知道聖經用字
[00:20:02.960 --> 00:20:04.960]  跟我們一般中文的用字
[00:20:04.960 --> 00:20:06.960]  含義有少許不同
[00:20:06.960 --> 00:20:08.960]  在聖經裏面
[00:20:08.960 --> 00:20:09.960]  當他用聖這個字
[00:20:09.960 --> 00:20:11.960]  Holy這個字
[00:20:11.960 --> 00:20:18.960]  他專門指神和萬物之間的不同
[00:20:18.960 --> 00:20:20.960]  神是創造主
[00:20:20.960 --> 00:20:22.960]  萬物只不過是被造之物
[00:20:22.960 --> 00:20:24.960]  創造主和被造之物之間
[00:20:24.960 --> 00:20:27.960]  有一個很明確的界線
[00:20:27.960 --> 00:20:29.960]  我們跨不過的
[00:20:29.960 --> 00:20:31.960]  這個界線
[00:20:31.960 --> 00:20:33.960]  怎樣去標示呢?
[00:20:33.960 --> 00:20:35.960]  就叫做聖
[00:20:35.960 --> 00:20:37.960]  神聖的地你不可以闖入
[00:20:37.960 --> 00:20:39.960]  神聖的名你不可以亂說
[00:20:39.960 --> 00:20:41.960]  十誡裏面就是
[00:20:41.960 --> 00:20:43.960]  不能夠妄稱神的聖名
[00:20:43.960 --> 00:20:45.960]  上帝是聖的
[00:20:45.960 --> 00:20:48.960]  這裏有一條界線
[00:20:48.960 --> 00:20:50.960]  但在尊主頌裏面
[00:20:50.960 --> 00:20:53.960]  神被稱為聖
[00:20:53.960 --> 00:20:56.960]  但這個聖者如何聖呢?
[00:20:56.960 --> 00:21:03.960]  這個是一般的宗教
[00:21:03.960 --> 00:21:05.960]  未必有這樣的概念
[00:21:05.960 --> 00:21:07.960]  他說
[00:21:07.960 --> 00:21:10.960]  至聖者之所以為聖
[00:21:10.960 --> 00:21:12.960]  正正就在於
[00:21:12.960 --> 00:21:14.960]  他打破了這條界線
[00:21:14.960 --> 00:21:21.960]  他顧念那些至卑微的世人
[00:21:21.960 --> 00:21:23.960]  我們都知道希臘神話裏面
[00:21:23.960 --> 00:21:27.960]  那些神明在奧林匹克山上
[00:21:27.960 --> 00:21:29.960]  在他們的世界裏面
[00:21:29.960 --> 00:21:31.960]  胡作非為
[00:21:31.960 --> 00:21:34.960]  對這個世界的人任意妄為
[00:21:34.960 --> 00:21:37.960]  但我們的上帝
[00:21:37.960 --> 00:21:40.960]  他至聖至偉大
[00:21:40.960 --> 00:21:44.960]  卻是走過一條界線
[00:21:44.960 --> 00:21:47.960]  顧念最卑微的世人
[00:21:47.960 --> 00:21:49.960]  當然我們知道
[00:21:49.960 --> 00:21:52.960]  他走過這條界線的情景
[00:21:52.960 --> 00:21:55.960]  就是神成為人
[00:21:55.960 --> 00:21:58.960]  在這個歷史的黑暗長河裏面
[00:21:58.960 --> 00:21:59.960]  卑微的瑪利亞
[00:21:59.960 --> 00:22:01.960]  他引頸張望
[00:22:01.960 --> 00:22:04.960]  終於等到了
[00:22:04.960 --> 00:22:07.960]  體會到神的顧念
[00:22:07.960 --> 00:22:10.960]  救主君王真的要來了
[00:22:10.960 --> 00:22:12.960]  只不過他真的想不到
[00:22:12.960 --> 00:22:13.960]  這個救主君王
[00:22:13.960 --> 00:22:14.960]  是要透過他自己
[00:22:14.960 --> 00:22:18.960]  這個卑微的身體誕生而來
[00:22:18.960 --> 00:22:20.960]  無限偉大者
[00:22:20.960 --> 00:22:23.960]  要透過我們這些無限渺小的人
[00:22:23.960 --> 00:22:26.960]  去成就他的救贖
[00:22:26.960 --> 00:22:29.960]  神是聖者
