
[00:00:00.000 --> 00:00:05.640]  我們來看一種以創下書的經文第五十章的四部十一節
[00:09:52.460 --> 00:09:53.740]  壓力很大
[00:09:53.740 --> 00:09:54.520]  不同
[00:09:54.520 --> 00:09:55.800]  或許多人後退
[00:09:55.800 --> 00:09:57.840]  但以聖亞紮終於
[00:09:57.840 --> 00:09:59.640]  承擔托付的責任
[00:09:59.640 --> 00:10:00.400]  給他
[00:10:00.400 --> 00:10:03.480]  他對以聖亞紮做出一個安慰
[00:10:03.480 --> 00:10:04.520]  輔助
[00:10:04.520 --> 00:10:06.300]  的教導
[00:10:07.580 --> 00:10:11.420]  至少今天在廟術道目的地的議黨
[00:10:11.420 --> 00:10:17.480]  關於我的義學我並沒有違背任何退後
[00:10:17.480 --> 00:10:19.560]  人家打我的腿,我人家貪污
[00:10:19.560 --> 00:10:20.580]  人家罵我
[00:10:20.580 --> 00:10:22.620]  傷我的鬍鬚,我又貪污
[00:10:22.620 --> 00:10:25.440]  人家碌我、偷我,我並不掩面
[00:10:25.440 --> 00:10:28.520]  這樣的
[00:10:28.520 --> 00:10:29.800]  掩面舉動
[00:10:29.800 --> 00:10:32.620]  這樣的
[00:10:32.620 --> 00:10:34.660]  地打不還手
[00:10:34.660 --> 00:10:36.200]  地罵不還口
[00:10:36.720 --> 00:10:37.740]  那麼容易
[00:10:37.740 --> 00:10:39.540]  這樣的受辱
[00:10:39.540 --> 00:10:41.080]  甚至是
[00:10:41.080 --> 00:10:43.880]  如瑞根說的服人車的屬於真實
[00:10:43.880 --> 00:10:44.900]  寫照
[00:10:44.900 --> 00:10:47.480]  但在當事人的面對
[00:10:47.480 --> 00:10:49.780]  人心所面對的處境
[00:10:49.780 --> 00:10:51.560]  被罵不還口
[00:10:51.560 --> 00:10:53.100]  被打不還手
[00:10:53.100 --> 00:10:55.660]  如果有個戰略
[00:10:55.660 --> 00:10:56.940]  一個民調議員
[00:10:56.940 --> 00:10:58.480]  校法爺屬於
[00:10:58.480 --> 00:11:00.540]  正非復師的方向
[00:11:00.540 --> 00:11:02.060]  難面對這個挑戰
[00:11:03.340 --> 00:11:07.700]  當時我挑戰是可能帶著侮辱,或者可能帶著
[00:11:07.700 --> 00:11:08.980]  一些的艱難
[00:11:08.980 --> 00:11:12.820]  但因為我們校法爺屬於正非復師的方向
[00:11:12.820 --> 00:11:15.620]  我們才能夠面對更多的挑戰
[00:11:15.620 --> 00:11:17.680]  才能夠支持下去
[00:11:17.680 --> 00:11:19.740]  這份是一份的
[00:11:19.740 --> 00:11:20.740]  負責
[00:11:20.740 --> 00:11:22.800]  任何不能違背
[00:11:22.800 --> 00:11:24.080]  不能退後的
[00:11:24.080 --> 00:11:24.840]  肖兵
[00:11:24.840 --> 00:11:28.420]  我們想起多年
[00:11:28.420 --> 00:11:30.220]  我一起坐船
[00:11:30.480 --> 00:11:35.600]  回海的時候,我接受裝備,接受栽培、輪渡訓練
[00:11:35.600 --> 00:11:40.460]  今天背了船腳,大家應該也有經歷過
[00:11:40.460 --> 00:11:43.020]  就是陪我到舊場拍三次
[00:11:43.020 --> 00:11:45.580]  你肯要跟我走到社紀
[00:11:45.580 --> 00:11:47.880]  天天陪你看十字架內更重
[00:11:47.880 --> 00:11:54.540]  好重的時候,我初中的時候,就已經被提醒作門徒
[00:11:54.540 --> 00:11:56.340]  要互相代駕
[00:11:56.340 --> 00:11:57.860]  可能
[00:11:59.400 --> 00:12:02.740]  我們去法輪教會、兵行差教會、洛杉磯
[00:12:02.740 --> 00:12:06.060]  正式跟神同仁去聽誡交流
[00:12:06.060 --> 00:12:08.360]  所以我覺得很容易
[00:12:08.360 --> 00:12:10.140]  很忙很累
[00:12:10.140 --> 00:12:12.700]  做那些事要多年付出
[00:12:12.700 --> 00:12:15.520]  用那些東西去綏綏自己工作
[00:12:15.520 --> 00:12:22.700]  在這裏,我和教長有一個我初中的時候很深刻的經歷
[00:12:22.700 --> 00:12:26.800]  我初中的時候,有一個弟兄帶我去宋主
[00:12:27.060 --> 00:12:30.380]  當時的團體團長
[00:12:30.380 --> 00:12:33.720]  他幫助我一班人出道的弟兄
[00:12:33.720 --> 00:12:35.760]  每星期都做栽培
[00:12:35.760 --> 00:12:39.340]  很重視栽培的時間
[00:12:39.340 --> 00:12:43.960]  所以在新年的時候,他們在很短的時段
[00:12:43.960 --> 00:12:46.520]  遇到我們,我們就去做栽培
[00:12:46.520 --> 00:12:49.840]  所以我和他請假
[00:12:49.840 --> 00:12:52.140]  除了病,還要他請假
[00:12:53.160 --> 00:12:57.780]  第一次,在第五年,他相約我和其他組員
[00:12:57.780 --> 00:12:59.060]  去滑雪
[00:12:59.060 --> 00:13:03.660]  我剛剛去加拿大,就被指責很興奮地做滑雪
[00:13:03.660 --> 00:13:05.460]  心裡真的很想去滑雪
[00:13:05.460 --> 00:13:09.040]  在我病了要栽培的時間
[00:13:09.040 --> 00:13:13.120]  我便經過連假的掙扎
[00:13:13.120 --> 00:13:16.700]  我最後全職再次去栽培
[00:13:16.700 --> 00:13:18.500]  就去了滑雪
[00:13:19.780 --> 00:13:23.360]  後來他幫我栽培的時間,我就很生氣
[00:13:23.360 --> 00:13:25.420]  他叫我不要出現
[00:13:25.420 --> 00:13:32.320]  我突然很後悔
[00:13:32.320 --> 00:13:37.440]  我選擇去滑雪,但我不可以選擇受創、被訓練
[00:13:37.440 --> 00:13:43.840]  經過很多的病,幫我求診、滑雪
[00:13:43.840 --> 00:13:45.900]  我找到的弟兄就同意
[00:13:46.400 --> 00:13:51.520]  他寫了一份2,000字的經文法程文章給我
[00:13:51.520 --> 00:13:55.360]  我第一次不認真去寫2,000字的經文法程
[00:13:55.360 --> 00:13:57.160]  他給我一份經文
[00:13:57.160 --> 00:13:59.460]  我經文是由香港十五章
[00:13:59.460 --> 00:14:00.740]  一到八字
[00:14:00.740 --> 00:14:03.040]  我寫下了這本書
[00:14:03.040 --> 00:14:05.080]  我父是栽培的人
[00:14:05.080 --> 00:14:08.160]  但最多只會講出一些詩詞,他就剪去
[00:14:08.160 --> 00:14:10.720]  反而那些詩詞,他就收了一些
[00:14:10.720 --> 00:14:12.520]  才知道這些詩詞更多
[00:14:12.520 --> 00:14:15.580]  現在的音樂很久沒聽到,已經乾淨了
[00:14:16.340 --> 00:14:18.140]  你不要常常在我裡面
[00:14:18.140 --> 00:14:19.420]  我也是常常在你門裡面
[00:14:19.420 --> 00:14:21.980]  至少你不常常步入切磋
[00:14:21.980 --> 00:14:23.780]  死也不能跌過紙
[00:14:23.780 --> 00:14:26.580]  你不要不常常在我裡面,也會死
[00:14:26.580 --> 00:14:29.400]  我寫這本書,令我知智
[00:14:29.400 --> 00:14:31.960]  常常在門的,我也是常常在卡裡面
[00:14:31.960 --> 00:14:33.760]  死人有多跌過紙
[00:14:33.760 --> 00:14:36.820]  因為你令我,就不能做甚麼
[00:14:36.820 --> 00:14:38.620]  你不要不常常在我裡面
[00:14:38.620 --> 00:14:40.920]  就像知智照在我面前那樣
[00:14:40.920 --> 00:14:43.720]  人生最愛,被愛燒掉
[00:14:43.720 --> 00:14:45.520]  你不要常常在我裡面
[00:14:45.780 --> 00:14:47.560]  我要說,常常在你門裡面
[00:14:47.560 --> 00:14:50.640]  凡你門所面見,你靠著我門的成就
[00:14:50.640 --> 00:14:52.180]  對門多跌過紙
[00:14:52.180 --> 00:14:54.220]  我負責因此的榮耀
[00:14:54.220 --> 00:14:56.020]  你門也就是我的門徒了
[00:14:56.020 --> 00:15:00.880]  當時我剛坐上去看這篇文
[00:15:00.880 --> 00:15:03.180]  已經有很多很多的人提醒
[00:15:03.180 --> 00:15:06.780]  採陪我們的父神,他用盡心機
[00:15:06.780 --> 00:15:08.820]  方法去採陪我們
[00:15:08.820 --> 00:15:10.860]  希望你知智多智
[00:15:10.860 --> 00:15:12.400]  秘訣就是
[00:15:12.400 --> 00:15:14.200]  要常常在主人面
[00:15:14.700 --> 00:15:17.000]  要連於我的知智
[00:15:17.000 --> 00:15:18.540]  連於基督
[00:15:18.540 --> 00:15:21.360]  你開心住,就不能做甚麼
[00:15:21.360 --> 00:15:23.140]  甚至要在外面的
[00:15:23.140 --> 00:15:24.180]  被燒光
[00:15:24.180 --> 00:15:26.220]  要在外面被火燒掉
[00:15:26.220 --> 00:15:29.040]  不連於知智
[00:15:29.040 --> 00:15:30.580]  不連於基督的話
[00:15:30.580 --> 00:15:33.380]  不受藏匿變成你粗粗的挑戰
[00:15:33.380 --> 00:15:35.680]  我就是可以面對這些挑戰
[00:15:35.680 --> 00:15:37.480]  我們的確
[00:15:37.480 --> 00:15:40.300]  需要常常表示愛智的生命
[00:15:40.300 --> 00:15:42.100]  入到連於基督
[00:15:42.360 --> 00:15:44.920]  用常常的結合智
[00:15:44.920 --> 00:15:47.720]  從12年以來,不斷的結合智
[00:15:47.720 --> 00:15:49.020]  才能夠
[00:15:49.020 --> 00:15:51.580]  為特定的結合智
[00:15:51.580 --> 00:15:54.140]  並且父神一切的榮耀
[00:15:54.140 --> 00:15:55.940]  我們就是你的主人門徒
[00:15:55.940 --> 00:16:00.540]  我在基督裡面,有很多很多人提醒
[00:16:00.540 --> 00:16:05.400]  現在我的弟兄在我手上也非常恩惠
[00:16:05.400 --> 00:16:09.500]  再一次給我機會跟他學習成長
[00:16:10.520 --> 00:16:13.840]  那次的跟從主義
[00:16:13.840 --> 00:16:15.640]  結尾就說
[00:16:15.640 --> 00:16:18.460]  大家有沒有空,不停進步
[00:16:18.460 --> 00:16:20.500]  堅定面對不同的挑戰
[00:16:20.500 --> 00:16:27.160]  即是說我主義的我,必幫助我,所以我會徒弟
[00:16:27.160 --> 00:16:31.260]  我眼中面有很多堅石,大家知道我必不自容收
[00:16:31.260 --> 00:16:33.300]  請各位為我相近
[00:16:33.300 --> 00:16:34.580]  誰的分分
[00:16:34.580 --> 00:16:36.380]  可以與我一同站立
[00:16:36.380 --> 00:16:38.680]  誰的坐低,不可以就近我來
[00:16:38.940 --> 00:16:41.500]  主人的幫助,我誰人定我罪
[00:16:41.500 --> 00:16:43.800]  他不就將依徒前前舊舊
[00:16:43.800 --> 00:16:45.600]  為主從所求
[00:16:45.600 --> 00:16:50.460]  即是說我肯定主人的幫助他,並且是站在
[00:16:50.460 --> 00:16:52.520]  他是站在主人身邊
[00:16:52.520 --> 00:16:54.800]  不怕與敵人就算
[00:16:54.800 --> 00:16:56.340]  對立,親吻
[00:16:56.340 --> 00:16:59.420]  敵人只要是依徒讓人前前舊舊
[00:16:59.420 --> 00:17:00.960]  危同所居
[00:17:00.960 --> 00:17:03.760]  會過去,甚至會滅亡
[00:17:03.760 --> 00:17:06.340]  這份從主義來講,仍然肯定
[00:17:06.340 --> 00:17:08.640]  使神的獨人能夠站穩
[00:17:09.140 --> 00:17:11.200]  能夠堅定,好似堅石
[00:17:11.200 --> 00:17:17.080]  獨人,必有無窗間限,必能受多少惡劣、苦楚、心酸
[00:17:17.080 --> 00:17:22.720]  只要認定是由神親自的呼召,是神親自差的獨人
[00:17:22.720 --> 00:17:25.800]  對你的讓步,就絕對不會失敗
[00:17:25.800 --> 00:17:28.860]  所以我們仕途亦更遠
[00:17:28.860 --> 00:17:31.420]  是在二華神當中
[00:17:31.420 --> 00:17:35.520]  不在人的身上,不在人的身上
[00:17:36.040 --> 00:17:40.900]  這就是我們服侍民族的工作、服侍的基礎
[00:17:40.900 --> 00:17:43.980]  最後,我們讀到第11節
[00:17:43.980 --> 00:17:47.300]  你和今晚瑞士經過的耶和華經,從單純之下的
[00:17:47.300 --> 00:17:49.600]  只能行在夢中,會有兩段
[00:17:49.600 --> 00:17:52.680]  當靠耶和華的力,將來之一層
[00:17:52.680 --> 00:17:55.240]  法力和天火可以用火把為你的智力
[00:17:55.240 --> 00:17:57.300]  可以行在你夢中的火焰去
[00:17:57.300 --> 00:17:59.080]  並且能夠變成火把種
[00:17:59.080 --> 00:18:00.880]  這時我手所定力
[00:18:00.880 --> 00:18:03.180]  你不必躺在悲慘之中
[00:18:04.460 --> 00:18:06.000]  最後一個選擇
[00:18:06.000 --> 00:18:08.560]  就是重疊
[00:18:08.560 --> 00:18:11.620]  再用主耶和華為開始
[00:18:11.620 --> 00:18:13.940]  這不再是
[00:18:13.940 --> 00:18:15.720]  獨人的自白
[00:18:15.720 --> 00:18:17.260]  老實說
[00:18:17.260 --> 00:18:18.280]  不再是
[00:18:18.280 --> 00:18:19.300]  獨人
[00:18:19.300 --> 00:18:21.100]  而是耶和華自己
[00:18:21.100 --> 00:18:24.180]  獨人不已成為了灰暗前提
[00:18:24.180 --> 00:18:25.460]  主教的一種
[00:18:25.460 --> 00:18:29.540]  主耶和華沒有在宣言,但在宣言中
[00:18:29.540 --> 00:18:31.340]  耶和華有肯定
[00:18:31.600 --> 00:18:35.960]  而在信息對每個人的出現,提供了一份言論的痕跡
[00:18:35.960 --> 00:18:40.040]  第四圖寫的說話者是奧群
[00:18:40.040 --> 00:18:41.080]  但是
[00:18:41.080 --> 00:18:43.900]  第十三圖寫的說話者變成了
[00:18:43.900 --> 00:18:47.480]  從主耶和華傳到一份耶和華的用詞的改變
