
[00:00:00.000 --> 00:00:03.000]  鄭英子妹平安
[00:03:08.000 --> 00:03:13.000]  讓我們透過月色的見證來思想饒恕這個重要的課題
[00:03:13.000 --> 00:03:19.000]  讓我們透過月色的見證來思想饒恕這個重要的課題
[00:03:19.000 --> 00:03:22.000]  我和各位發問兩個重要的問題
[00:03:22.000 --> 00:03:25.000]  我和各位發問兩個重要的問題
[00:03:25.000 --> 00:03:29.000]  你有尚未癒合的傷口嗎
[00:03:29.000 --> 00:03:32.000]  你有尚未癒合的傷口嗎
[00:03:32.000 --> 00:03:35.000]  你想使你的傷口癒合嗎
[00:03:35.000 --> 00:03:38.000]  你想不想你的傷口癒合呢
[00:03:38.000 --> 00:03:43.000]  我們先來思想,你有尚未癒合的傷口嗎
[00:03:43.000 --> 00:03:47.000]  我們思想,你有沒有尚未癒合的傷口
[00:03:47.000 --> 00:03:49.000]  我想很多人都很快回答說我們沒有
[00:03:49.000 --> 00:03:52.000]  我想很多人都很快回答說我們沒有
[00:03:52.000 --> 00:03:56.000]  我今晚所問的不是你手上的傷口
[00:03:56.000 --> 00:04:00.000]  我今晚所問的不是你手上的傷口
[00:04:00.000 --> 00:04:02.000]  不是你的腳,你的臉,你的身體上的傷口
[00:04:02.000 --> 00:04:05.000]  不是你的腳,你的臉,你的身體上的傷口
[00:04:05.000 --> 00:04:09.000]  我很嚴肅地問,是你心靈裡面有沒有傷口
[00:04:09.000 --> 00:04:12.000]  我很嚴肅地問,是不是你心靈的傷口
[00:04:12.000 --> 00:04:15.000]  我的意思是說
[00:04:15.000 --> 00:04:18.000]  如果你曾經蒙受別人的重傷
[00:04:18.000 --> 00:04:22.000]  出賣、誣告、冤枉、陷害
[00:04:22.000 --> 00:04:26.000]  如果你曾經蒙受別人的重傷
[00:04:26.000 --> 00:04:29.000]  出賣、誣告、冤枉、陷害
[00:04:29.000 --> 00:04:32.000]  使你傷痕累累,灰心喪志的時候
[00:04:32.000 --> 00:04:35.000]  使你傷痕累累,灰心喪志的時候
[00:04:35.000 --> 00:04:39.000]  在這樣多年,我們不敢正視這些問題
[00:04:39.000 --> 00:04:42.000]  在這樣多年,我們不敢正視這些問題
[00:04:42.000 --> 00:04:44.000]  我們不去處理這些仇恨
[00:04:44.000 --> 00:04:46.000]  我們不去處理這些仇恨
[00:04:46.000 --> 00:04:49.000]  我們也不肯原諒對方
[00:04:49.000 --> 00:04:51.000]  我們也不肯原諒對方
[00:04:51.000 --> 00:04:54.000]  我以為時間可以沖淡一切
[00:04:54.000 --> 00:04:56.000]  我們就會以為時間可以沖淡一切
[00:04:56.000 --> 00:04:58.000]  但是,親愛的姐妹,你要記得
[00:04:58.000 --> 00:05:03.000]  你那一顆不饒恕的心,在你不知不覺當中
[00:05:03.000 --> 00:05:03.000]  你那一顆不饒恕的心,在你不知不覺當中
[00:05:03.000 --> 00:05:07.000]  會變成尚未癒合的傷口
[00:05:07.000 --> 00:05:11.000]  你那不肯饒恕的心,在不知不覺的時候
[00:05:11.000 --> 00:05:15.000]  就成為你自己尚未癒合的傷口
[00:05:15.000 --> 00:05:19.000]  你想想看,你多年來感到很痛、很憂傷
[00:05:19.000 --> 00:05:23.000]  你想想看,你多年來感到很痛苦、很憂傷
[00:05:23.000 --> 00:05:25.000]  人家一提起那件事,一提起那個人
[00:05:25.000 --> 00:05:26.000]  人家一提起那件事,一提起那個人
[00:05:26.000 --> 00:05:27.000]  你怒火中燒
[00:05:27.000 --> 00:05:28.000]  你怒火中燒
[00:05:28.000 --> 00:05:30.000]  你提起那個人、提起那件事的時候
[00:05:30.000 --> 00:05:31.000]  你就會怒火中燒
[00:05:31.000 --> 00:05:33.000]  你就坐立不安
[00:05:33.000 --> 00:05:34.000]  你就會坐立不安
[00:05:34.000 --> 00:05:39.000]  今晚我建議你和我一起面對你尚未癒合的傷口
[00:05:39.000 --> 00:05:44.000]  今晚我建議你和我一起面對你尚未癒合的傷口
[00:05:44.000 --> 00:05:46.000]  王維法牧師講了這段話
[00:05:46.000 --> 00:05:52.000]  我們受的傷害如果不好好妥善處理
[00:05:52.000 --> 00:05:55.000]  我們受的傷口如果不好妥善處理的話
[00:05:55.000 --> 00:05:58.000]  它會繼續的煩擾我們
[00:05:58.000 --> 00:06:00.000]  它會繼續的煩擾我們
[00:06:00.000 --> 00:06:01.000]  驚嚇我們
[00:06:01.000 --> 00:06:02.000]  驚嚇我們
[00:06:02.000 --> 00:06:03.000]  甚至傷害我們
[00:06:03.000 --> 00:06:04.000]  甚至傷害我們
[00:06:04.000 --> 00:06:09.000]  如果一個被傷害的情節沒有了結的話
[00:06:09.000 --> 00:06:14.000]  如果一個被傷害的情節不能夠沒有了結的話
[00:06:14.000 --> 00:06:16.000]  它會這一生都跟著我們
[00:06:16.000 --> 00:06:17.000]  它會一生都跟著我們
[00:06:17.000 --> 00:06:20.000]  我們也不斷地背負痛苦的回憶
[00:06:20.000 --> 00:06:24.000]  我們也不斷地背負痛苦的回憶
[00:06:24.000 --> 00:06:29.000]  不能夠消除的傷口
[00:06:29.000 --> 00:06:35.000]  和一顆不肯饒恕的心
[00:06:35.000 --> 00:06:37.000]  那麼這個傷害會持續
[00:06:37.000 --> 00:06:40.000]  好像一個永遠不能癒合的孔
[00:06:40.000 --> 00:06:42.000]  你的傷害就會繼續的去傷害你
[00:06:42.000 --> 00:06:44.000]  好像一個不能夠癒合的傷口一樣
[00:06:44.000 --> 00:06:49.000]  你仔細研究約瑟的生平的時候
[00:06:49.000 --> 00:06:55.000]  你會發現他的傷口,他受的傷害比我們這裡任何人都更多
[00:06:55.000 --> 00:06:59.000]  你會發現約瑟他所受的傷害比我們任何人都多
[00:06:59.000 --> 00:07:02.000]  他在前面三十歲的時間
[00:07:02.000 --> 00:07:03.000]  他前面三十歲的時候
[00:07:03.000 --> 00:07:07.000]  可能已經超過我們七八十歲的人所經歷過的一切
[00:07:07.000 --> 00:07:10.000]  可能已經超過我們七八十歲的人所經歷過的一切
[00:07:10.000 --> 00:07:14.000]  他的心靈的傷口比我們更深
[00:07:14.000 --> 00:07:16.000]  他受的傷口比我們更深
[00:07:16.000 --> 00:07:17.000]  他被哥哥出賣
[00:07:17.000 --> 00:07:18.000]  他被哥哥出賣
[00:07:18.000 --> 00:07:21.000]  被女主人誣告
[00:07:21.000 --> 00:07:23.000]  被女主人誣告
[00:07:23.000 --> 00:07:25.000]  被酒鎮遺忘
[00:07:25.000 --> 00:07:27.000]  被酒鎮遺忘
[00:07:27.000 --> 00:07:30.000]  為什麼我說他的傷口最深呢?
[00:07:30.000 --> 00:07:32.000]  為什麼我說他的傷口最深呢?
[00:07:32.000 --> 00:07:33.000]  我仔細來講
[00:07:33.000 --> 00:07:36.000]  第一點,他被最親愛的人出賣
[00:07:36.000 --> 00:07:40.000]  第一點,他被最親愛的人出賣
[00:07:40.000 --> 00:07:42.000]  雅各有十二個孩子
[00:07:42.000 --> 00:07:44.000]  雅各有十二個孩子
[00:07:44.000 --> 00:07:45.000]  他最寵愛的就是約瑟
[00:07:45.000 --> 00:07:47.000]  他最愛的就是約瑟
[00:07:47.000 --> 00:07:52.000]  這樣一寵愛就引起十二個兄弟眼紅和妒忌
[00:07:52.000 --> 00:07:56.000]  這樣一寵愛就引起他其他的兄弟妒忌
[00:07:56.000 --> 00:07:58.000]  在十七歲那一年
[00:07:58.000 --> 00:08:00.000]  兄弟就做了三件事在他身上
[00:08:00.000 --> 00:08:02.000]  在十七歲那一年
[00:08:02.000 --> 00:08:05.000]  他的兄弟就在他身上做了三件事
[00:08:05.000 --> 00:08:08.000]  第一,定義要把他殺死
[00:08:08.000 --> 00:08:10.000]  第一,定義要把他殺死
[00:08:10.000 --> 00:08:12.000]  還好有哥哥劉彬求情
[00:08:12.000 --> 00:08:16.000]  還好有哥哥劉彬求情
[00:08:16.000 --> 00:08:18.000]  來保住約瑟的小命
[00:08:18.000 --> 00:08:20.000]  來保住約瑟的小命
[00:08:20.000 --> 00:08:24.000]  第二,他們把他丟到一個沒有水的坑裏面
[00:08:24.000 --> 00:08:28.000]  第二,他們把他丟到一個沒有水的坑裏面
[00:08:28.000 --> 00:08:30.000]  他就苦苦哀求兄弟才把他拉上來
[00:08:30.000 --> 00:08:34.000]  他就苦苦哀求兄弟才把他拉上來
[00:08:34.000 --> 00:08:38.000]  第三,索性把他賣掉,賣給商人
[00:08:38.000 --> 00:08:41.000]  第三,索性把他賣給商人
[00:08:41.000 --> 00:08:44.000]  就賣到埃及做奴僕
[00:08:44.000 --> 00:08:46.000]  就賣到埃及做奴僕
[00:08:46.000 --> 00:08:47.000]  就賣到埃及做奴僕
[00:08:47.000 --> 00:08:52.000]  你想想,約瑟竟然被骨肉之親有這樣重的傷害
[00:08:52.000 --> 00:08:56.000]  你想想,約瑟竟然被骨肉之親有這樣重的傷害
[00:08:56.000 --> 00:09:00.000]  他們把他當成牛或駱駝一樣賣給埃及
[00:09:00.000 --> 00:09:04.000]  他們把他當成牛或駱駝一樣賣給商人
[00:09:04.000 --> 00:09:09.000]  我們都有被人出賣陷害的經歷
[00:09:09.000 --> 00:09:14.000]  我們都有被人出賣陷害的經歷
[00:09:14.000 --> 00:09:17.000]  如果那個出賣你的是個普通的朋友
[00:09:17.000 --> 00:09:20.000]  如果出賣你的人是普通的朋友
[00:09:20.000 --> 00:09:22.000]  你還可以接受一點
[00:09:22.000 --> 00:09:24.000]  你還可以接受一點
[00:09:24.000 --> 00:09:28.000]  但是如果陷害的是你的家人
[00:09:28.000 --> 00:09:31.000]  如果陷害的是你的家人
[00:09:31.000 --> 00:09:33.000]  你的心很難忍受
[00:09:33.000 --> 00:09:34.000]  你的心很難忍受
[00:09:34.000 --> 00:09:35.000]  的確是很難忍受
[00:09:35.000 --> 00:09:39.000]  原則上我的家人,我的兄弟姐妹,我的妻子
[00:09:39.000 --> 00:09:43.000]  原則上我的家人,我的妻子
[00:09:43.000 --> 00:09:45.000]  我的丈夫,我的父母
[00:09:45.000 --> 00:09:46.000]  我的丈夫,我的父母
[00:09:46.000 --> 00:09:47.000]  我的兒女
[00:09:47.000 --> 00:09:48.000]  我的兒女
[00:09:48.000 --> 00:09:51.000]  應該保護我,支持我,了解我,體諒我的
[00:09:51.000 --> 00:09:54.000]  應該保護我,支持我,體諒我的
[00:09:54.000 --> 00:09:58.000]  突然有一天,我發現他們在我背後捅了一刀
[00:09:58.000 --> 00:10:01.000]  在我背後捅了一刀
[00:10:01.000 --> 00:10:05.000]  被他們,被我最親愛的人陷害了
[00:10:05.000 --> 00:10:08.000]  他們被我最親愛的人出賣了
[00:10:08.000 --> 00:10:11.000]  最深的愛,產生了最大的心碎
[00:10:11.000 --> 00:10:13.000]  產生了最大的心碎
[00:10:13.000 --> 00:10:15.000]  這種被人出賣的經歷
[00:10:15.000 --> 00:10:17.000]  這種被人出賣的經歷
[00:10:17.000 --> 00:10:20.000]  使得月色的傷口有13年之久
[00:10:20.000 --> 00:10:22.000]  才能夠慢慢痊癒
[00:10:22.000 --> 00:10:25.000]  使得月色的傷口有13年之久
[00:10:25.000 --> 00:10:27.000]  才能夠慢慢痊癒
[00:10:27.000 --> 00:10:32.000]  我相信各位姐妹都記得,去年的分析會講員,蔡元雲醫生吧
[00:10:32.000 --> 00:10:36.000]  我相信大家都記得,去年培靈會的港元蔡元雲醫生
[00:10:36.000 --> 00:10:39.000]  他在加拿大拿到醫學學位之後
[00:10:39.000 --> 00:10:41.000]  他在加拿大獲得醫學學位之後
[00:10:41.000 --> 00:10:45.000]  但是卻蒙照放下醫生高薪的職位
[00:10:45.000 --> 00:10:48.000]  但是他蒙照放下醫生高薪的職位
[00:10:48.000 --> 00:10:50.000]  去搞一個叫做突破的機構
[00:10:50.000 --> 00:10:53.000]  去參加一個突破機構
[00:10:53.000 --> 00:10:55.000]  特別推動青少年的工作
[00:10:55.000 --> 00:10:57.000]  特別推動青少年的工作
[00:10:57.000 --> 00:11:00.000]  他的父親知道這個決定非常非常生氣
[00:11:00.000 --> 00:11:03.000]  他的父親知道他有一個這樣的決定,他非常的不高興
[00:11:03.000 --> 00:11:07.000]  抓他去房間罵了足足兩個小時
[00:11:07.000 --> 00:11:09.000]  抓他去房間罵了他足足兩個小時
[00:11:09.000 --> 00:11:13.000]  說他愚笨不孝,還說我永遠不能饒恕你
[00:11:13.000 --> 00:11:18.000]  覺得他很笨,覺得他不孝,覺得永遠不能饒恕他
[00:11:18.000 --> 00:11:23.000]  蔡醫生還是去美國讀神學那一天
[00:11:23.000 --> 00:11:26.000]  蔡醫生還是去美國讀神學那一天
[00:11:26.000 --> 00:11:28.000]  爸爸不肯去送飛機
[00:11:28.000 --> 00:11:29.000]  他爸爸不肯去送飛機
[00:11:29.000 --> 00:11:33.000]  在飛機上醫生的淚水奪框而出
[00:11:33.000 --> 00:11:37.000]  在飛機上蔡醫生的淚水奪框而出
[00:11:37.000 --> 00:11:41.000]  憂愁憤怒內疚都一起湧上來
[00:11:41.000 --> 00:11:45.000]  憂愁憤怒內疚都一起湧起來
[00:11:45.000 --> 00:11:48.000]  好多年了,學生回來爸爸還是不踩他
[00:11:48.000 --> 00:11:51.000]  好多年了,他學成回來他爸爸仍然不踩他
[00:11:51.000 --> 00:11:53.000]  不過蔡醫生學習饒恕
[00:11:53.000 --> 00:11:55.000]  蔡醫生學習饒恕
[00:11:55.000 --> 00:11:57.000]  用真愛來對父親
[00:11:57.000 --> 00:11:59.000]  用真愛來對父親
[00:11:59.000 --> 00:12:01.000]  每個禮拜最少一次去探望父親
[00:12:01.000 --> 00:12:03.000]  每個禮拜最少一次去探望父親
[00:12:03.000 --> 00:12:06.000]  他的傷痕有三十年之久
[00:12:06.000 --> 00:12:09.000]  他的傷痕有三十年之久
[00:12:09.000 --> 00:12:13.000]  到一九九三年九月十八號
[00:12:13.000 --> 00:12:16.000]  到一九九三年九月十八號
[00:12:16.000 --> 00:12:21.000]  蔡醫生在香港紅磡的體育館主辦萬人步道會
[00:12:21.000 --> 00:12:25.000]  蔡醫生在紅磡體育館舉辦萬人步道會
[00:12:25.000 --> 00:12:27.000]  護照的時候很多人到台前
[00:12:27.000 --> 00:12:29.000]  護照的時候很多人到台前
[00:12:29.000 --> 00:12:32.000]  他發現他爸爸站在台前決志信主
[00:12:32.000 --> 00:12:36.000]  他發現他爸爸站在台前決志信主
[00:12:36.000 --> 00:12:38.000]  他很激動就到前面抱住他爸爸
[00:12:38.000 --> 00:12:41.000]  他很激動就到台前抱住他爸爸
[00:12:41.000 --> 00:12:43.000]  父子互相擁抱
[00:12:43.000 --> 00:12:47.000]  把三十年的怨恨誤會完全化解
[00:12:47.000 --> 00:12:48.000]  父子互相擁抱
[00:12:48.000 --> 00:12:52.000]  將三十年的怨恨完全化解
[00:12:52.000 --> 00:12:55.000]  他說是神的愛
[00:12:55.000 --> 00:13:00.000]  使他們這三十年的怨恨重新修復起來
[00:13:00.000 --> 00:13:06.000]  他說是神的愛將他們三十年的傷口重新修復起來
[00:13:06.000 --> 00:13:13.000]  可能你和你的父親或者你和你的兒子已經很久沒有說話
[00:13:13.000 --> 00:13:16.000]  可能你和你的父親或者你的兒子很久沒有說話
[00:13:16.000 --> 00:13:19.000]  要用基督的愛來化解
[00:13:19.000 --> 00:13:20.000]  要用基督的愛來化解
[00:13:20.000 --> 00:13:23.000]  要為你們的關係迫切禱告
[00:13:23.000 --> 00:13:25.000]  要為你們的關係迫切禱告
[00:13:25.000 --> 00:13:28.000]  要學習真心的饒恕對方
[00:13:28.000 --> 00:13:30.000]  要學習真心的饒恕對方
[00:13:30.000 --> 00:13:35.000]  史密特博士是專門研究饒恕這個課題的專家
[00:13:35.000 --> 00:13:39.000]  史密特博士是專門研究饒恕這個課題的專家
[00:13:39.000 --> 00:13:42.000]  他寫了一本書叫做Forgive and Forget
[00:13:42.000 --> 00:13:47.000]  他寫了一本書叫做饒恕和忘記
[00:13:47.000 --> 00:13:49.000]  他說醫治痛苦
[00:13:49.000 --> 00:13:54.000]  唯一的方法就是饒恕那些傷害你的人
[00:13:54.000 --> 00:13:59.000]  他說醫治痛苦的唯一方法就是饒恕傷害你的人
[00:13:59.000 --> 00:14:02.000]  如果你一直記住這些仇恨
[00:14:02.000 --> 00:14:04.000]  一直記住它的缺點的時候
[00:14:04.000 --> 00:14:06.000]  你的人沒有辦法得到醫治
[00:14:06.000 --> 00:14:08.000]  如果你一直記住它的缺點的時候
[00:14:08.000 --> 00:14:10.000]  你就自己沒有辦法得到醫治
[00:14:10.000 --> 00:14:15.000]  第二 藉著饒恕你釋放了監牢裏面的犯人
[00:14:15.000 --> 00:14:18.000]  藉著饒恕就是你釋放了監牢裏面的犯人
[00:14:18.000 --> 00:14:20.000]  那個犯人就是你自己
[00:14:20.000 --> 00:14:21.000]  那個犯人就是你自己
[00:14:21.000 --> 00:14:23.000]  如果你不饒恕的話
[00:14:23.000 --> 00:14:25.000]  你是把自己放在監牢裏面坐
[00:14:25.000 --> 00:14:26.000]  如果你不饒恕的話
[00:14:26.000 --> 00:14:28.000]  你就自己放在監牢裏面坐
[00:14:28.000 --> 00:14:30.000]  你在天天睡不著
[00:14:30.000 --> 00:14:32.000]  那個仇人睡得很舒服
[00:14:32.000 --> 00:14:35.000]  你天天睡不著而你的仇人就睡得很舒服
[00:14:35.000 --> 00:14:37.000]  你在天天生氣那個仇人若無其事
[00:14:37.000 --> 00:14:39.000]  你天天在發脾氣 生氣
[00:14:39.000 --> 00:14:42.000]  但是那個仇人就沒事
[00:14:42.000 --> 00:14:45.000]  為什麼我說約瑟受的傷害最深
[00:14:45.000 --> 00:14:48.000]  為什麼我們說約瑟受的傷害最深呢
[00:14:48.000 --> 00:14:50.000]  第一 被親人出賣
[00:14:50.000 --> 00:14:52.000]  第一 他被親人出賣
[00:14:52.000 --> 00:14:56.000]  第二 他被最信任他的人誣告
[00:14:56.000 --> 00:15:01.000]  第二 他被最信任他的人誣告
[00:15:01.000 --> 00:15:03.000]  就是波提法
[00:15:03.000 --> 00:15:04.000]  就是波提法
[00:15:04.000 --> 00:15:06.000]  波提法很信任他
[00:15:06.000 --> 00:15:07.000]  波提法很信任他
[00:15:07.000 --> 00:15:09.000]  聖經說波提法把一切
[00:15:09.000 --> 00:15:12.000]  所有的都交在約瑟的手中
[00:15:12.000 --> 00:15:14.000]  聖經說波提法將一切
[00:15:14.000 --> 00:15:16.000]  所有的都交在約瑟的手裏
[00:15:16.000 --> 00:15:17.000]  除了自己吃的飯
[00:15:17.000 --> 00:15:19.000]  別的事一概不管
[00:15:19.000 --> 00:15:20.000]  除了自己吃的飯
[00:15:20.000 --> 00:15:21.000]  別的事一概不管
[00:15:21.000 --> 00:15:25.000]  可是波提法的太太天天來引誘約瑟
[00:15:25.000 --> 00:15:28.000]  但是波提法的太太天天來引誘約瑟
[00:15:28.000 --> 00:15:30.000]  約瑟拒絕他的引誘
[00:15:30.000 --> 00:15:31.000]  約瑟拒絕他的引誘
[00:15:31.000 --> 00:15:34.000]  保持他的誠信和聖潔
[00:15:34.000 --> 00:15:36.000]  保持他的誠信和清潔
[00:15:36.000 --> 00:15:39.000]  波提法太太得不到約瑟的愛情
[00:15:39.000 --> 00:15:42.000]  波提法太太得不到約瑟的愛情
[00:15:42.000 --> 00:15:46.000]  惱羞成怒誣告了約瑟
[00:15:46.000 --> 00:15:48.000]  惱羞成怒就誣告約瑟
[00:15:48.000 --> 00:15:50.000]  說約瑟非禮他 侮辱他
[00:15:50.000 --> 00:15:53.000]  說約瑟非禮他 侮辱他
[00:15:53.000 --> 00:15:56.000]  波提法好像不由分說地
[00:15:56.000 --> 00:15:59.000]  就把約瑟抓到監牢裏面
[00:15:59.000 --> 00:16:01.000]  波提法好像不由分說地
[00:16:01.000 --> 00:16:03.000]  就把約瑟抓到監牢裏面
[00:16:03.000 --> 00:16:05.000]  你會不會覺得很矛盾
[00:16:05.000 --> 00:16:07.000]  你會不會覺得很矛盾呢
[00:16:07.000 --> 00:16:08.000]  矛盾嗎
[00:16:08.000 --> 00:16:09.000]  是矛盾
[00:16:09.000 --> 00:16:12.000]  一直以來 波提法完全信任約瑟
[00:16:12.000 --> 00:16:15.000]  一直以來 波提法完全信任約瑟
[00:16:15.000 --> 00:16:18.000]  除了三餐飯 飯碗的時候
[00:16:18.000 --> 00:16:20.000]  其他所有東西都交給約瑟
[00:16:20.000 --> 00:16:22.000]  除了三餐飯碗的時候
[00:16:22.000 --> 00:16:24.000]  其他所有的事都交給約瑟
[00:16:24.000 --> 00:16:25.000]  令人費解的
[00:16:25.000 --> 00:16:30.000]  是為甚麼這次他咬定約瑟非禮自己的太太呢
[00:16:30.000 --> 00:16:31.000]  令人費解的就是
[00:16:31.000 --> 00:16:34.000]  為甚麼這次他咬定約瑟非禮他太太呢
[00:16:34.000 --> 00:16:35.000]  為甚麼這次他咬定約瑟非禮他太太呢
[00:16:35.000 --> 00:16:36.000]  你有沒有想過這個問題
[00:16:36.000 --> 00:16:37.000]  你有沒有想過這個問題
[00:16:37.000 --> 00:16:38.000]  我的分析是這樣
[00:16:38.000 --> 00:16:39.000]  我的分析就是這樣
[00:16:39.000 --> 00:16:41.000]  其實直到那一刻
[00:16:41.000 --> 00:16:43.000]  其實直到那一刻
[00:16:43.000 --> 00:16:46.000]  波提法還是信任約瑟
[00:16:46.000 --> 00:16:47.000]  波提法還是信任約瑟
[00:16:47.000 --> 00:16:48.000]  多過信任自己的太太
[00:16:48.000 --> 00:16:49.000]  多過信任自己的太太
[00:16:49.000 --> 00:16:51.000]  其實他信任約瑟多過信任他太太
[00:16:51.000 --> 00:16:54.000]  他對自己的太太放蕩 瞭如指掌
[00:16:54.000 --> 00:16:56.000]  他對自己的太太放蕩 瞭如指掌
[00:16:56.000 --> 00:16:58.000]  他是對太太不尊重
[00:16:58.000 --> 00:17:01.000]  他是對太太不尊重
[00:17:01.000 --> 00:17:04.000]  但是為了保護自己的名聲
[00:17:04.000 --> 00:17:06.000]  但是為了保護自己的名聲
[00:17:06.000 --> 00:17:08.000]  為了保護太太的面子
[00:17:08.000 --> 00:17:09.000]  為了保護太太的面子
[00:17:09.000 --> 00:17:11.000]  他沒做良心
[00:17:11.000 --> 00:17:12.000]  他就掩著良心
[00:17:12.000 --> 00:17:15.000]  寧願讓約瑟成為一個戴罪的羔羊
[00:17:15.000 --> 00:17:18.000]  寧願讓約瑟成為一個戴罪的羔羊
[00:17:18.000 --> 00:17:20.000]  原來在波提法的心目中
[00:17:20.000 --> 00:17:22.000]  原來在波提法的心目當中
[00:17:22.000 --> 00:17:27.000]  忠心耿耿的約瑟只是一個可有可無的棋子
[00:17:27.000 --> 00:17:31.000]  忠心耿耿的約瑟只不過是一隻有可無的棋子
[00:17:31.000 --> 00:17:32.000]  忠心耿耿的約瑟只是一個可有可無的棋子
[00:17:32.000 --> 00:17:34.000]  你們有沒有看到人性多麼醜
[00:17:34.000 --> 00:17:34.000]  你們有沒有看到人性多麼醜
[00:17:34.000 --> 00:17:36.000]  你們有沒有看到人性多麼醜
[00:17:36.000 --> 00:17:39.000]  波提法為了保障自己的利益
[00:17:39.000 --> 00:17:42.000]  波提法為了保障自己的利益
[00:17:42.000 --> 00:17:45.000]  寧願冤枉自己最信任的人
[00:17:45.000 --> 00:17:47.000]  寧願冤枉自己最信任的人
[00:17:47.000 --> 00:17:50.000]  寧願犧牲一個無辜的人 太恐怖了
[00:17:50.000 --> 00:17:51.000]  寧願犧牲一個無辜的人 太恐怖了
[00:17:51.000 --> 00:17:54.000]  寧願犧牲一個無辜的人 太恐怖了
[00:17:54.000 --> 00:17:57.000]  他的傷口 約瑟的傷口很深
[00:17:57.000 --> 00:17:59.000]  約瑟的傷口很深
[00:17:59.000 --> 00:18:03.000]  過去最信任的人為了面子 為了個人的利益
[00:18:03.000 --> 00:18:05.000]  竟然黑白不分
