
[00:00:00.000 --> 00:00:04.940]  今天我們就要講《摩西五經》裏面的利美記
[00:03:56.820 --> 00:03:58.820]  在他們進去之前
[00:03:58.820 --> 00:04:02.820]  我想大概大家有個明白
[00:04:02.820 --> 00:04:05.820]  我們今天要看的《利未記》
[00:04:05.820 --> 00:04:09.820]  我給的題目叫《聖潔君王保衛者》
[00:04:09.820 --> 00:04:12.820]  我做了一個海報
[00:04:12.820 --> 00:04:14.820]  很色彩繽紛
[00:04:14.820 --> 00:04:16.820]  好像很有意思
[00:04:16.820 --> 00:04:18.820]  很多故事很精彩
[00:04:18.820 --> 00:04:20.820]  但如果你看本書
[00:04:20.820 --> 00:04:23.820]  我希望就算你之前一星期沒有看
[00:04:23.820 --> 00:04:25.820]  有27章的《利未記》
[00:04:25.820 --> 00:04:27.820]  你今個星期都可以回去再看
[00:04:27.820 --> 00:04:29.820]  由頭到尾看一次
[00:04:29.820 --> 00:04:31.820]  你會有什麼感覺呢
[00:04:31.820 --> 00:04:32.820]  很多人看《利未記》
[00:04:32.820 --> 00:04:34.820]  第一個感覺當然是超悶
[00:04:35.820 --> 00:04:37.820]  真的很悶
[00:04:37.820 --> 00:04:40.820]  悶得來又另外一個問題
[00:04:40.820 --> 00:04:42.820]  就是非常之頭痛
[00:04:42.820 --> 00:04:46.820]  即是剛才這位朋友
[00:04:46.820 --> 00:04:47.820]  弟兄姊妹
[00:04:47.820 --> 00:04:50.820]  已經還會問那些產前產後
[00:04:50.820 --> 00:04:52.820]  我就一早skip了
[00:04:52.820 --> 00:04:54.820]  我完全是沒有辦法
[00:04:54.820 --> 00:04:58.820]  明白為什麼我們要學這些東西
[00:04:58.820 --> 00:05:00.820]  那個角度就是
[00:05:00.820 --> 00:05:01.820]  很多人讀《利未記》的時候
[00:05:01.820 --> 00:05:04.820]  一是覺得它異常的沉悶
[00:05:04.820 --> 00:05:07.820]  一是覺得它非常之頭痛
[00:05:07.820 --> 00:05:08.820]  我們就這樣看《利未記》
[00:05:08.820 --> 00:05:10.820]  我們覺得九成九的東西
[00:05:10.820 --> 00:05:12.820]  和我們今天好像沒有什麼關係
[00:05:12.820 --> 00:05:14.820]  沒有人你回來教會的時候
[00:05:14.820 --> 00:05:15.820]  會教你那些東西
[00:05:15.820 --> 00:05:18.820]  雖然有一些異端會做這件事
[00:05:18.820 --> 00:05:19.820]  會和你去看《利未記》
[00:05:19.820 --> 00:05:21.820]  很多我忘記了是什麼
[00:05:21.820 --> 00:05:22.820]  見證人還是什麼
[00:05:22.820 --> 00:05:23.820]  哦不是
[00:05:23.820 --> 00:05:25.820]  可能是安息日會
[00:05:25.820 --> 00:05:28.820]  我想他們會和你看很多舊約的東西
[00:05:28.820 --> 00:05:31.820]  和你說潔淨不潔淨那些東西
[00:05:31.820 --> 00:05:32.820]  這些我已經講了
[00:05:32.820 --> 00:05:33.820]  是異端的
[00:05:33.820 --> 00:05:34.820]  如果你正統的基督教
[00:05:34.820 --> 00:05:36.820]  是知道這些是影子
[00:05:36.820 --> 00:05:39.820]  它不會和你說這些東西
[00:05:39.820 --> 00:05:41.820]  於是我們看《利未記》
[00:05:41.820 --> 00:05:43.820]  有一個很特別的挑戰
[00:05:43.820 --> 00:05:44.820]  就是我們有九成五的東西
[00:05:44.820 --> 00:05:46.820]  都和我們今天沒有關係
[00:05:46.820 --> 00:05:48.820]  那有什麼好看呢
[00:05:48.820 --> 00:05:50.820]  看來做什麼呢
[00:05:50.820 --> 00:05:54.820]  或者我們可以用另一個角度去問
[00:05:54.820 --> 00:05:59.820]  就是如果聖經沒有了《利未記》的時候
[00:05:59.820 --> 00:06:00.820]  聖經會少了些什麼
[00:06:00.820 --> 00:06:02.820]  你有沒有想過
[00:06:02.820 --> 00:06:04.820]  就是聖經有六十六本書
[00:06:04.820 --> 00:06:08.820]  《利未記》都是數一數二最悶的那個
[00:06:08.820 --> 00:06:11.820]  如果你將《利未記》剷了
[00:06:11.820 --> 00:06:13.820]  假設你讀聖經裡面
[00:06:13.820 --> 00:06:14.820]  你就是讀六十五本
[00:06:14.820 --> 00:06:16.820]  你不讀第六十六本
[00:06:16.820 --> 00:06:18.820]  你決定讀少一本
[00:06:18.820 --> 00:06:19.820]  讀少《利未記》
[00:06:19.820 --> 00:06:21.820]  那你會少了些什麼呢
[00:06:21.820 --> 00:06:23.820]  你會少了些什麼呢
[00:06:23.820 --> 00:06:24.820]  簡單來說
[00:06:24.820 --> 00:06:27.820]  你會少了上帝的聖潔
[00:06:27.820 --> 00:06:28.820]  是不是
[00:06:28.820 --> 00:06:29.820]  這個是最中心的東西
[00:06:29.820 --> 00:06:32.820]  如果你沒有了上帝是一個憤怒的上帝
[00:06:32.820 --> 00:06:34.820]  或者上帝是一個聖潔
[00:06:34.820 --> 00:06:37.820]  或者《利未記》裡面有一個圖畫
[00:06:37.820 --> 00:06:38.820]  有一個圖像
[00:06:38.820 --> 00:06:42.820]  就是上帝是一個燃燒著的憤怒
[00:06:42.820 --> 00:06:43.820]  OK
[00:06:43.820 --> 00:06:46.820]  那你沒有了上帝是聖潔的話
[00:06:46.820 --> 00:06:51.820]  你也沒有了上帝是一個值得我們去
[00:06:51.820 --> 00:06:52.820]  No fear of God
[00:06:52.820 --> 00:06:55.820]  沒有對上帝有一種敬畏的心
[00:06:55.820 --> 00:06:56.820]  OK
[00:06:56.820 --> 00:06:57.820]  那就沒有敬畏
[00:06:57.820 --> 00:07:00.820]  其實中文真的翻譯得好
[00:07:00.820 --> 00:07:01.820]  叫敬畏
[00:07:01.820 --> 00:07:02.820]  英文如果你就這樣
[00:07:02.820 --> 00:07:03.820]  No fear
[00:07:03.820 --> 00:07:04.820]  就是說不怕祂
[00:07:04.820 --> 00:07:05.820]  不恐懼
[00:07:05.820 --> 00:07:08.820]  那你說不恐懼上帝是好事
[00:07:08.820 --> 00:07:09.820]  是不是
[00:07:09.820 --> 00:07:10.820]  也不是
[00:07:10.820 --> 00:07:14.820]  你記得在《針研》第九章第十節
[00:07:14.820 --> 00:07:15.820]  有一句金句
[00:07:15.820 --> 00:07:16.820]  我們大家都認識
[00:07:16.820 --> 00:07:17.820]  驚慰耶和華
[00:07:17.820 --> 00:07:19.820]  英文就是Fear of the Lord
[00:07:19.820 --> 00:07:21.820]  你可以說恐懼耶和華
[00:07:21.820 --> 00:07:22.820]  不過中文真的翻譯得好
[00:07:22.820 --> 00:07:23.820]  是敬畏
[00:07:23.820 --> 00:07:26.820]  驚慰耶和華是智慧的開端
[00:07:26.820 --> 00:07:29.820]  就是願意認識致勝者便是聰明
[00:07:29.820 --> 00:07:30.820]  是不是
[00:07:30.820 --> 00:07:31.820]  所以如果你沒有了
[00:07:31.820 --> 00:07:32.820]  你還沒有記住的話
[00:07:32.820 --> 00:07:33.820]  你就糟糕了
[00:07:33.820 --> 00:07:34.820]  為什麼
[00:07:34.820 --> 00:07:37.820]  因為你不會對耶和華有懼怕
[00:07:37.820 --> 00:07:39.820]  你不會敬畏祂
[00:07:39.820 --> 00:07:42.820]  耶和華是一個很軟的上帝
[00:07:42.820 --> 00:07:43.820]  甚至我們說
[00:07:43.820 --> 00:07:44.820]  如果你沒有了
[00:07:44.820 --> 00:07:45.820]  你還沒有記住的話
[00:07:45.820 --> 00:07:47.820]  耶和華變成了聖誕老人
[00:07:47.820 --> 00:07:48.820]  是不是
[00:07:48.820 --> 00:07:49.820]  每個人都說
[00:07:49.820 --> 00:07:50.820]  今年乖不乖
[00:07:50.820 --> 00:07:51.820]  很乖
[00:07:51.820 --> 00:07:52.820]  想要什麼禮物
[00:07:52.820 --> 00:07:53.820]  聖誕老人
[00:07:53.820 --> 00:07:54.820]  很開心
[00:07:54.820 --> 00:07:56.820]  剋剋你
[00:07:56.820 --> 00:07:58.820]  這個是一個很大的問題
[00:07:58.820 --> 00:08:00.820]  我想說其實利未記
[00:08:00.820 --> 00:08:01.820]  對於我們今天的教會
[00:08:01.820 --> 00:08:02.820]  是一個很重要的東西
[00:08:02.820 --> 00:08:03.820]  或者我們其實
[00:08:03.820 --> 00:08:05.820]  我們現在漸漸淡淡地
[00:08:05.820 --> 00:08:07.820]  失去了利未記裏面
[00:08:07.820 --> 00:08:08.820]  給我們最重要的東西
[00:08:08.820 --> 00:08:11.820]  就是上帝是一個大而可畏的上帝
[00:08:11.820 --> 00:08:13.820]  上帝是一個聖潔
[00:08:13.820 --> 00:08:15.820]  恨惡邪惡
[00:08:15.820 --> 00:08:19.820]  恨惡一些很隨便的敬拜的上帝
[00:08:19.820 --> 00:08:21.820]  你明白嗎
[00:08:21.820 --> 00:08:25.820]  我們的上帝就越來越像聖誕老人
[00:08:25.820 --> 00:08:27.820]  我們的聖誕節就越來越像聖誕
[00:08:27.820 --> 00:08:28.820]  是不是
[00:08:28.820 --> 00:08:30.820]  這個是一個很大的問題
[00:08:30.820 --> 00:08:31.820]  我不知道有沒有看過
[00:08:31.820 --> 00:08:33.820]  Santa的英文
[00:08:33.820 --> 00:08:35.820]  反過來串
[00:08:35.820 --> 00:08:37.820]  變成Satan
[00:08:37.820 --> 00:08:40.820]  所以我們今天將上帝變成Santa
[00:08:40.820 --> 00:08:42.820]  其實有一點將上帝
[00:08:42.820 --> 00:08:45.820]  其實是撒旦的工作
[00:08:45.820 --> 00:08:46.820]  令我們教會
[00:08:46.820 --> 00:08:48.820]  令我們今天的人
[00:08:48.820 --> 00:08:50.820]  只說上帝是愛
[00:08:50.820 --> 00:08:52.820]  不說上帝是憤怒
[00:08:52.820 --> 00:08:54.820]  你明白我的意思嗎
[00:08:54.820 --> 00:08:56.820]  如果我們只說上帝是愛
[00:08:56.820 --> 00:08:59.820]  但不說上帝是聖潔憤怒的上帝
[00:08:59.820 --> 00:09:01.820]  其實我們所說的愛
[00:09:01.820 --> 00:09:04.820]  就不是聖經裏面所說的愛
[00:09:04.820 --> 00:09:05.820]  我們說的愛
[00:09:05.820 --> 00:09:07.820]  也是沒有什麼意思
[00:09:07.820 --> 00:09:12.820]  沒有什麼背景的一種愛
[00:09:12.820 --> 00:09:13.820]  還有另外一件事
[00:09:13.820 --> 00:09:15.820]  你可以去問你自己
[00:09:15.820 --> 00:09:18.820]  如果你沒有了利未記之後
[00:09:18.820 --> 00:09:20.820]  你會失去了什麼呢
[00:09:20.820 --> 00:09:22.820]  其實其中一件事
[00:09:22.820 --> 00:09:25.820]  你會發現你會失去了希伯來書
[00:09:25.820 --> 00:09:27.820]  你會失去了希伯來書
[00:09:27.820 --> 00:09:28.820]  你要知道
[00:09:28.820 --> 00:09:30.820]  如果你將利未記拆毀了
[00:09:30.820 --> 00:09:33.820]  其實新約裏面所說的
[00:09:33.820 --> 00:09:34.820]  很多利未記的東西
[00:09:34.820 --> 00:09:36.820]  都要拆毀了
[00:09:36.820 --> 00:09:37.820]  那你會拆了什麼呢
[00:09:37.820 --> 00:09:38.820]  你會拆了希伯來書
[00:09:38.820 --> 00:09:40.820]  希伯來書是另外一本書裏面
[00:09:40.820 --> 00:09:42.820]  講到上帝是烈火
[00:09:42.820 --> 00:09:43.820]  有沒有聽過
[00:09:43.820 --> 00:09:45.820]  如果我們今天還有時間
[00:09:45.820 --> 00:09:46.820]  去到最後那張slide
[00:09:46.820 --> 00:09:47.820]  最後那張slide就是
[00:09:47.820 --> 00:09:49.820]  你當敬拜耶和華
[00:09:49.820 --> 00:09:50.820]  因為祂是烈火
[00:09:50.820 --> 00:09:53.820]  你要敬畏祂
[00:09:53.820 --> 00:09:57.820]  我覺得今天我們很需要利未記
[00:09:57.820 --> 00:09:58.820]  我們很需要利未記
[00:09:58.820 --> 00:10:01.820]  幫我們去敬拜上帝
[00:10:01.820 --> 00:10:02.820]  今天很多人
[00:10:02.820 --> 00:10:03.820]  我們今天說敬拜
[00:10:03.820 --> 00:10:05.820]  就是用詩篇的
[00:10:05.820 --> 00:10:06.820]  其實是搞錯了
[00:10:06.820 --> 00:10:09.820]  因為詩篇當然是很難讀的一本書
[00:10:09.820 --> 00:10:11.820]  因為我之前有講過
[00:10:11.820 --> 00:10:13.820]  詩篇是很容易讀錯的一本書
[00:10:13.820 --> 00:10:14.820]  你去讀詩篇
[00:10:14.820 --> 00:10:16.820]  其中一個最大的難度
[00:10:16.820 --> 00:10:18.820]  就是你會很容易將詩篇
[00:10:18.820 --> 00:10:20.820]  變成以個人為中心
[00:10:20.820 --> 00:10:22.820]  你讀著詩篇
[00:10:22.820 --> 00:10:24.820]  很明顯這個是關於我的
[00:10:24.820 --> 00:10:27.820]  關於我現在的苦況
[00:10:27.820 --> 00:10:29.820]  關於我現在的疾病等等
[00:10:29.820 --> 00:10:31.820]  於是耶和華拯救我
[00:10:31.820 --> 00:10:33.820]  耶和華就拯救我
[00:10:33.820 --> 00:10:35.820]  你如果用詩篇
[00:10:35.820 --> 00:10:39.820]  做你的崇拜的一本書的話
[00:10:39.820 --> 00:10:40.820]  其實很危險
[00:10:40.820 --> 00:10:41.820]  因為你很容易
[00:10:41.820 --> 00:10:43.820]  你的崇拜變成以自我為中心
[00:10:43.820 --> 00:10:44.820]  你用崇拜
[00:10:44.820 --> 00:10:46.820]  你應該用什麼書呢
[00:10:46.820 --> 00:10:49.820]  不如嘗試一下用《利美記》
[00:10:49.820 --> 00:10:52.820]  《利美記》是一本關於崇拜耶和華
[00:10:52.820 --> 00:10:53.820]  《利美記》其中一本
[00:10:53.820 --> 00:10:58.820]  其中為什麼你讀《利美記》這麼難受呢
[00:10:58.820 --> 00:11:00.820]  因為《利美記》所有的東西
[00:11:00.820 --> 00:11:01.820]  99%都是關於耶和華
[00:11:01.820 --> 00:11:03.820]  跟你沒有關係的
[00:11:03.820 --> 00:11:05.820]  所以我們就覺得難受
[00:11:05.820 --> 00:11:06.820]  我們現在現代人看書
[00:11:06.820 --> 00:11:08.820]  一定要和我有關的
[00:11:08.820 --> 00:11:10.820]  我有什麼好處呢
[00:11:10.820 --> 00:11:11.820]  如果我沒有好處的話
[00:11:11.820 --> 00:11:13.820]  我不看的
[00:11:13.820 --> 00:11:15.820]  所以我們覺得《利美記》是超難讀
[00:11:15.820 --> 00:11:17.820]  或者是非常難受
[00:11:17.820 --> 00:11:19.820]  不是單單因為它遙遠
[00:11:19.820 --> 00:11:21.820]  不是單單因為裡面的東西很精密
[00:11:21.820 --> 00:11:24.820]  或者跟我們太沒有關係
[00:11:24.820 --> 00:11:26.820]  其中一件事最難受的就是
[00:11:26.820 --> 00:11:29.820]  所有東西都是跟耶和華有關的
[00:11:29.820 --> 00:11:30.820]  耶和華就是這樣
[00:11:30.820 --> 00:11:31.820]  我們很不服氣
[00:11:31.820 --> 00:11:33.820]  我們說為什麼要這樣
[00:11:33.820 --> 00:11:35.820]  為什麼不可以按照我喜歡怎樣
[00:11:35.820 --> 00:11:36.820]  敬拜就怎樣
[00:11:36.820 --> 00:11:37.820]  就是不行
[00:11:37.820 --> 00:11:38.820]  為什麼
[00:11:38.820 --> 00:11:40.820]  因為耶和華是聖潔的上帝
[00:11:40.820 --> 00:11:41.820]  因為耶和華是上帝
[00:11:41.820 --> 00:11:42.820]  你不是
[00:11:42.820 --> 00:11:43.820]  因為不可以
[00:11:43.820 --> 00:11:46.820]  這個世界不是圍繞著你
[00:11:46.820 --> 00:11:48.820]  你去到希伯來書
[00:11:48.820 --> 00:11:52.820]  其實都是有同一樣的意義在
[00:11:52.820 --> 00:11:55.820]  上帝是一個聖潔的上帝
[00:11:55.820 --> 00:11:58.820]  上帝是一個烈火
[00:11:58.820 --> 00:12:01.820]  我想如果你都可能會聽過
[00:12:01.820 --> 00:12:03.820]  有些異端就會說
[00:12:03.820 --> 00:12:05.820]  舊約的上帝很惡
[00:12:05.820 --> 00:12:07.820]  新約的上帝很nice
[00:12:07.820 --> 00:12:09.820]  這個是經典的異端
[00:12:09.820 --> 00:12:11.820]  於是覺得舊約和新約
[00:12:11.820 --> 00:12:13.820]  是present(展示)兩個不同的上帝
[00:12:13.820 --> 00:12:14.820]  其實不是的
[00:12:14.820 --> 00:12:16.820]  其實是同一個上帝
[00:12:16.820 --> 00:12:17.820]  你會發現
[00:12:17.820 --> 00:12:18.820]  我希望一會兒會讓你看到
[00:12:18.820 --> 00:12:22.820]  尼米奇的上帝不單只是聖潔無邪
[00:12:22.820 --> 00:12:24.820]  恨惡罪惡
[00:12:24.820 --> 00:12:25.820]  是烈火
[00:12:25.820 --> 00:12:27.820]  他也是恩慈的化身
[00:12:27.820 --> 00:12:29.820]  我希望一會兒你會看到
[00:12:29.820 --> 00:12:32.820]  在尼米奇裏面充滿著上帝的恩慈
[00:12:32.820 --> 00:12:33.820]  去到新約
[00:12:33.820 --> 00:12:37.820]  上帝耶穌當然是恩慈的化身
[00:12:37.820 --> 00:12:39.820]  但是耶穌惡不惡
[00:12:39.820 --> 00:12:41.820]  當然是惡
[00:12:41.820 --> 00:12:43.820]  耶穌的信息的中心是甚麼
[00:12:43.820 --> 00:12:44.820]  不是我愛你
[00:12:44.820 --> 00:12:45.820]  我愛你
[00:12:45.820 --> 00:12:46.820]  我為你上十字架
[00:12:46.820 --> 00:12:48.820]  耶穌的信息是repent
[00:12:48.820 --> 00:12:49.820]  你要悔改
[00:12:49.820 --> 00:12:52.820]  因為天國已經近了
[00:12:52.820 --> 00:12:54.820]  所以你要這樣去明白
[00:12:54.820 --> 00:12:56.820]  你就會開始比較明白
[00:12:56.820 --> 00:12:59.820]  尼米奇和新約
[00:12:59.820 --> 00:13:01.820]  兩件事是在說同一件事
[00:13:01.820 --> 00:13:04.820]  尼米奇是一個很不容易的書
[00:13:04.820 --> 00:13:05.820]  有27章
[00:13:05.820 --> 00:13:09.820]  我想用三個角度帶你去看
[00:13:09.820 --> 00:13:12.820]  當然沒有辦法很仔細地去回答這些問題
[00:13:12.820 --> 00:13:14.820]  這三個角度是甚麼呢
[00:13:14.820 --> 00:13:15.820]  第一
[00:13:15.820 --> 00:13:18.820]  尼米人究竟是做些甚麼的呢
[00:13:18.820 --> 00:13:20.820]  尼米人究竟是做些甚麼的呢
[00:13:20.820 --> 00:13:23.820]  保衛上主聖潔
[00:13:23.820 --> 00:13:26.820]  使命拯救神子民
[00:13:26.820 --> 00:13:32.820]  第二個主題我想和你一起去看
[00:13:32.820 --> 00:13:34.820]  尼米奇的主題是甚麼
[00:13:34.820 --> 00:13:37.820]  尼米的主題是你們要成為聖
[00:13:37.820 --> 00:13:39.820]  因為我是神聖的
[00:13:39.820 --> 00:13:41.820]  Be holy
[00:13:41.820 --> 00:13:44.820]  因為耶和華是holy
[00:13:44.820 --> 00:13:48.820]  你們要和這個世界所有人分別出來
[00:13:48.820 --> 00:13:49.820]  為甚麼
[00:13:49.820 --> 00:13:51.820]  因為我是一個與眾不同
[00:13:51.820 --> 00:13:54.820]  我是和這個世界分別出來的耶和華
[00:13:54.820 --> 00:13:58.820]  這是尼米奇的主題
[00:13:58.820 --> 00:14:00.820]  最後
[00:14:00.820 --> 00:14:02.820]  尼米奇的中心
[00:14:02.820 --> 00:14:05.820]  祭司潔淨獻祭
[00:14:05.820 --> 00:14:08.820]  待罪山羊贖罪日
[00:14:08.820 --> 00:14:09.820]  我想你
[00:14:09.820 --> 00:14:12.820]  每一段我都和你看了聖經
[00:14:12.820 --> 00:14:15.820]  第一個這段不是在尼米奇那裏
[00:14:15.820 --> 00:14:17.820]  就是尼米的角色
[00:14:17.820 --> 00:14:20.820]  在舊約裏面尼米人扮演的角色
[00:14:20.820 --> 00:14:22.820]  是保衛上主的聖潔
[00:14:22.820 --> 00:14:24.820]  使命拯救神子民
[00:14:24.820 --> 00:14:27.820]  我會帶你去看金牛族的故事
[00:14:27.820 --> 00:14:29.820]  在金牛族裏面的故事
[00:14:29.820 --> 00:14:32.820]  令我們看到究竟是尼米人
[00:14:32.820 --> 00:14:35.820]  在舊約裏面他們要扮演的角色是甚麼
[00:14:35.820 --> 00:14:36.820]  第二
[00:14:36.820 --> 00:14:38.820]  我們進入尼米奇
[00:14:38.820 --> 00:14:40.820]  講尼米奇的主題
[00:14:40.820 --> 00:14:41.820]  大主題是甚麼
[00:14:41.820 --> 00:14:43.820]  你們要成為聖潔
[00:14:43.820 --> 00:14:45.820]  整個以色列人不是單單祭司
[00:14:45.820 --> 00:14:46.820]  所有人都要成為聖潔
[00:14:46.820 --> 00:14:49.820]  因為上帝是聖潔的
[00:14:49.820 --> 00:14:50.820]  第三
[00:14:50.820 --> 00:14:52.820]  就是尼米奇的中心
[00:14:52.820 --> 00:14:55.820]  我就不會讓你看到整個尼米奇的架構
[00:14:55.820 --> 00:14:56.820]  其實有個中心
[00:14:56.820 --> 00:14:58.820]  那個中心是贖罪日
[00:14:58.820 --> 00:15:03.820]  是猶太人每年最重要的日子
[00:15:03.820 --> 00:15:05.820]  一會兒帶你去看
[00:15:05.820 --> 00:15:08.820]  我們要講重要的東西
[00:15:08.820 --> 00:15:10.820]  就是所有東西都是指向十字架的
[00:15:10.820 --> 00:15:12.820]  我們不是做影子戲
[00:15:12.820 --> 00:15:14.820]  我們也不需要回到舊約裏面
[00:15:14.820 --> 00:15:16.820]  做回以色列人那些
[00:15:16.820 --> 00:15:18.820]  聖潔不聖潔那些東西
[00:15:18.820 --> 00:15:20.820]  而這些東西是指向新約
[00:15:20.820 --> 00:15:26.820]  我想先和你們看看尼米人的角色
[00:15:26.820 --> 00:15:27.820]  尼米人在舊約聖經裏面的角色
[00:15:27.820 --> 00:15:29.820]  我想帶你去看出埃及記
[00:15:29.820 --> 00:15:31.820]  出埃及記金牛族的故事
[00:15:31.820 --> 00:15:33.820]  第32章第7節開始
[00:15:33.820 --> 00:15:36.820]  耶和華吩咐摩西下去吧
