
[00:00:00.000 --> 00:00:03.020]  各位電視媒員平安!
[00:01:39.260 --> 00:01:41.260]  主我們在祢面前仰望祢
[00:01:41.260 --> 00:01:44.380]  求祢賜給我們堅固的信心
[00:01:44.380 --> 00:01:46.020]  在一切的處境裡面
[00:01:46.020 --> 00:01:47.620]  我們知道緊緊地
[00:01:47.620 --> 00:01:50.380]  來仰望祢、等候祢
[00:01:50.380 --> 00:01:52.020]  讓我們能夠經歷
[00:01:52.020 --> 00:01:56.500]  又得著祢要給我們豐盛的生命
[00:01:56.500 --> 00:01:58.220]  主今天我們等候祢自己
[00:01:58.220 --> 00:02:00.540]  賜下祢自己聖經的說話
[00:02:00.540 --> 00:02:04.500]  讓我們在祢面前再次蒙人
[00:02:04.500 --> 00:02:05.900]  我們仰望祈禱
[00:02:05.900 --> 00:02:08.060]  奉耶穌基督聖名求
[00:02:08.060 --> 00:02:11.020]  阿們
[00:02:11.020 --> 00:02:12.700]  大家剛才看到的短片
[00:02:12.700 --> 00:02:14.060]  就是牧師和我們分享到
[00:02:14.060 --> 00:02:15.540]  我們新的一個季度
[00:02:15.540 --> 00:02:18.220]  我們會思想十屆
[00:02:18.220 --> 00:02:19.700]  也從十屆去思想
[00:02:19.700 --> 00:02:21.660]  我們今天的人生
[00:02:21.660 --> 00:02:23.140]  我們怎麼可以活出
[00:02:23.140 --> 00:02:25.020]  主對我們的心意
[00:02:25.020 --> 00:02:28.380]  可以去緊緊地跟隨主
[00:02:28.380 --> 00:02:32.020]  大家都知道十屆是神透過摩西
[00:02:32.020 --> 00:02:35.860]  親自頒布給我們的命令
[00:02:35.860 --> 00:02:40.620]  也是神和人納約的核心的部分
[00:02:40.620 --> 00:02:42.900]  因此我們需要留心去學習
[00:02:42.900 --> 00:02:44.980]  留心去認識
[00:02:44.980 --> 00:02:47.060]  你要發覺在十屆裡面
[00:02:47.060 --> 00:02:49.420]  不單單說這些不可
[00:02:49.420 --> 00:02:52.740]  更加是將人在世上的生活
[00:02:52.740 --> 00:02:54.740]  我們個人的道德的準則
[00:02:54.740 --> 00:02:57.020]  或者是公共的道德準則
[00:02:57.020 --> 00:02:58.660]  來總結一起
[00:02:58.660 --> 00:03:01.300]  很清楚地來向我們介紹
[00:03:01.300 --> 00:03:02.940]  在頂尖這段時間
[00:03:02.940 --> 00:03:04.540]  我們這個季度裡面
[00:03:04.540 --> 00:03:06.540]  大家一起同心學習
[00:03:06.540 --> 00:03:08.020]  認識十屆
[00:03:08.020 --> 00:03:10.860]  認識去敬畏神
[00:03:10.860 --> 00:03:12.860]  今天我們會思想第一屆
[00:03:12.860 --> 00:03:14.820]  但第一屆開始的時候
[00:03:14.820 --> 00:03:17.660]  神先有說話跟我們說
[00:03:17.660 --> 00:03:19.940]  剛才大家讀到聖經的
[00:03:19.940 --> 00:03:25.660]  出埃及地二十章在二十章的
[00:03:25.660 --> 00:03:27.940]  第一第二節
[00:03:27.940 --> 00:03:30.500]  神吩咐這一切的話說
[00:03:30.500 --> 00:03:33.020]  我是耶和華你的神
[00:03:33.020 --> 00:03:38.660]  曾將你從埃及地圍爐之家領出
[00:03:38.660 --> 00:03:40.900]  當神跟我們說到十屆的時候
[00:03:40.900 --> 00:03:44.020]  祂首先去介紹祂的身份
[00:03:44.020 --> 00:03:48.220]  以及祂曾經為祂的子民所做的事情
[00:03:48.220 --> 00:03:51.980]  主說我是耶和華你的神
[00:03:51.980 --> 00:03:53.540]  耶和華這個名字
[00:03:53.540 --> 00:03:57.900]  是神向我們介紹祂自己的名字
[00:03:57.900 --> 00:03:59.500]  在聖經第一章第3章
[00:03:59.500 --> 00:04:01.260]  大家記得當時摩西
[00:04:01.260 --> 00:04:04.220]  祂在燒著的荊棘蟲當中
[00:04:04.220 --> 00:04:06.180]  祂遇見神
[00:04:06.180 --> 00:04:07.260]  神就告訴祂
[00:04:07.260 --> 00:04:09.620]  我是耶和華你的神
[00:04:09.620 --> 00:04:10.860]  然後告訴祂
[00:04:10.860 --> 00:04:14.500]  我就是自有永有的神
[00:04:14.500 --> 00:04:16.980]  耶和華是什麼意思呢?
[00:04:16.980 --> 00:04:18.340]  耶和華的意思就是
[00:04:18.340 --> 00:04:22.100]  我是自有永有的
[00:04:22.100 --> 00:04:24.700]  這句話如果把它直譯
[00:04:24.700 --> 00:04:26.220]  有兩個含義
[00:04:26.220 --> 00:04:30.460]  第一就是我就是我所是
[00:04:30.460 --> 00:04:32.980]  I am who I am
[00:04:32.980 --> 00:04:34.580]  或者同時說
[00:04:34.580 --> 00:04:39.100]  我將會是我將會所是
[00:04:39.100 --> 00:04:40.620]  這兩句話裡面
[00:04:40.620 --> 00:04:42.420]  你會看得到在背後
[00:04:42.420 --> 00:04:44.900]  有很豐富的含義
[00:04:44.900 --> 00:04:45.980]  第一你會發覺
[00:04:45.980 --> 00:04:47.980]  神告訴我們知道
[00:04:47.980 --> 00:04:51.540]  祂是自存、自有的
[00:04:51.540 --> 00:04:53.980]  祂不是源於什麼其他
[00:04:53.980 --> 00:04:56.900]  祂是從始到終
[00:04:56.900 --> 00:05:00.460]  祂都是自存、自有的
[00:05:00.460 --> 00:05:03.140]  而且祂是永恆的
[00:05:03.140 --> 00:05:06.060]  祂是掌管永遠
[00:05:06.060 --> 00:05:07.900]  所以你可以說
[00:05:07.900 --> 00:05:10.580]  祂是無始亦無終
[00:05:10.580 --> 00:05:12.020]  或者說祂就是始
[00:05:12.020 --> 00:05:13.620]  祂就是終
[00:05:13.620 --> 00:05:15.860]  因為永遠是屬於祂的
[00:05:15.860 --> 00:05:18.300]  祂是永恆的
[00:05:18.300 --> 00:05:19.260]  當你這樣看的時候
[00:05:19.260 --> 00:05:21.420]  你就會發覺神告訴我們知道
[00:05:21.420 --> 00:05:23.900]  祂是無窮無盡
[00:05:23.900 --> 00:05:26.340]  永無窮盡的上帝
[00:05:26.340 --> 00:05:31.300]  也是一個完全自主的上帝
[00:05:31.300 --> 00:05:33.900]  也意味著這位的主
[00:05:33.900 --> 00:05:38.700]  祂是天地間最高的權柄的主
[00:05:38.700 --> 00:05:40.980]  I am who I am
[00:05:40.980 --> 00:05:42.340]  很清楚讓我們知道
[00:05:42.340 --> 00:05:46.660]  祂是掌權最高的上帝
[00:05:46.660 --> 00:05:47.260]  所以你會發覺
[00:05:47.260 --> 00:05:48.620]  在後來的經文
[00:05:48.620 --> 00:05:49.660]  特別是第四節
[00:05:49.660 --> 00:05:50.700]  就會再說到
[00:05:50.700 --> 00:05:51.500]  這位的主
[00:05:51.500 --> 00:05:54.620]  祂其實是創造天地的主
[00:05:54.620 --> 00:05:56.980]  祂是創造萬有的上帝
[00:05:56.980 --> 00:06:00.660]  你和我都是祂所創造的
[00:06:00.660 --> 00:06:02.420]  都是因為祂的權柄
[00:06:02.420 --> 00:06:05.580]  我們可以存在的
[00:06:05.580 --> 00:06:07.900]  這位耶和華
[00:06:07.900 --> 00:06:12.740]  就是那位宣佈十誡的神
[00:06:12.740 --> 00:06:14.820]  不是一個普通的說話
[00:06:14.820 --> 00:06:16.580]  而是這位最高的上帝
[00:06:16.580 --> 00:06:18.500]  所講述的說話
[00:06:18.500 --> 00:06:22.780]  因此你和我更加要留心去聽
[00:06:22.780 --> 00:06:24.380]  當說到耶和華的時候
[00:06:24.380 --> 00:06:27.380]  你會發覺後面接著有三個字
[00:06:27.380 --> 00:06:30.740]  耶和華:你的神
[00:06:30.740 --> 00:06:33.100]  很清楚將那種關係說出來
[00:06:33.100 --> 00:06:34.980]  是有特殊的關係的
[00:06:34.980 --> 00:06:38.300]  神和祂的指紋有特殊的關係
[00:06:38.300 --> 00:06:41.740]  你會留意到當主講十誡之前
[00:06:41.740 --> 00:06:44.420]  祂已經和摩西說了一段說話
[00:06:44.420 --> 00:06:48.740]  就在之前十九章的一段經文說
[00:06:48.740 --> 00:06:50.260]  主說給摩西知道
[00:06:50.260 --> 00:06:52.020]  我向埃及人所行的事
[00:06:52.020 --> 00:06:54.220]  你們都看見了
[00:06:54.220 --> 00:06:57.220]  我如應將你們背在翅膀上
[00:06:57.220 --> 00:07:00.340]  帶你們來歸我
[00:07:00.340 --> 00:07:02.060]  以此你不會忘記
[00:07:02.060 --> 00:07:03.340]  神怎樣好奇妙地
[00:07:03.340 --> 00:07:07.060]  將他們從埃及圍爐的地方釋放出來
[00:07:07.060 --> 00:07:09.340]  行了其事神蹟
[00:07:09.340 --> 00:07:12.260]  以大能顯明出祂是神
[00:07:12.260 --> 00:07:13.460]  他們都經過
[00:07:13.460 --> 00:07:15.100]  他們都明白
[00:07:15.100 --> 00:07:17.700]  因此他們被釋放出來
[00:07:17.700 --> 00:07:18.700]  他們知道
[00:07:18.700 --> 00:07:22.100]  好似應將他們背在翅膀上
[00:07:22.100 --> 00:07:23.420]  帶著能力
[00:07:23.420 --> 00:07:26.940]  將他們帶來歸向上帝
[00:07:26.940 --> 00:07:27.860]  請繼續說
[00:07:27.860 --> 00:07:28.900]  神告訴他們知道
[00:07:28.900 --> 00:07:33.060]  你們要在萬民中作屬我的指紋
[00:07:33.060 --> 00:07:35.580]  全地有許多不同的民族
[00:07:35.580 --> 00:07:37.980]  但是神揀選了以色列人
[00:07:37.980 --> 00:07:40.260]  讓他們屬於神
[00:07:40.260 --> 00:07:43.660]  成為神國的子民
[00:07:43.660 --> 00:07:44.500]  今天
[00:07:44.500 --> 00:07:48.180]  我們在新約的信徒弟兄姊妹
[00:07:48.180 --> 00:07:49.740]  我們在宿命上面
[00:07:49.740 --> 00:07:52.500]  都是阿巴拉罕的子孫
[00:07:52.500 --> 00:07:54.860]  而我們因為耶穌基督的救贖
[00:07:54.860 --> 00:07:56.980]  我們都得到釋放
[00:07:56.980 --> 00:07:59.420]  都領受自由
[00:07:59.420 --> 00:08:00.940]  你知道
[00:08:00.940 --> 00:08:03.060]  神會同樣跟我們說
[00:08:03.060 --> 00:08:05.940]  我們是屬於祂的
[00:08:05.940 --> 00:08:09.420]  你發覺當聖經說到這句話的時候
[00:08:09.420 --> 00:08:11.620]  我是耶和華你的神
[00:08:11.620 --> 00:08:15.700]  曾把你們從埃及圍爐之地領出來
[00:08:15.700 --> 00:08:17.420]  這兩句話之間
[00:08:17.420 --> 00:08:20.020]  其實有一個很重要的含義
[00:08:20.020 --> 00:08:21.940]  就是我的神
[00:08:21.940 --> 00:08:27.340]  就是那位將你們從埃及領出來的神
[00:08:27.340 --> 00:08:28.580]  所以祂告訴我們
[00:08:28.580 --> 00:08:29.420]  祂是我們的神
[00:08:29.420 --> 00:08:31.580]  但是因為祂曾經在我們身上
[00:08:31.580 --> 00:08:34.140]  做了特別的工作
[00:08:34.140 --> 00:08:36.700]  祂將我們拯救出來
[00:08:36.700 --> 00:08:39.860]  因此我們跟祂之間有特殊的關係
[00:08:39.860 --> 00:08:44.500]  而因此祂向我們發出這十句話
[00:08:44.500 --> 00:08:45.660]  當你這樣去了解的時候
[00:08:45.660 --> 00:08:48.260]  你就體會到一件很重要的事情
[00:08:48.260 --> 00:08:51.820]  因為上帝叫我們得到自由
[00:08:51.820 --> 00:08:57.860]  因此祂先將祂的誡命給我們
[00:08:57.860 --> 00:09:01.700]  或者說其實自由很好
[00:09:01.700 --> 00:09:04.300]  但是又再將誡命給我們
[00:09:04.300 --> 00:09:07.460]  好像又重新失去自由了
[00:09:07.460 --> 00:09:08.660]  因為我們聽見誡命
[00:09:08.660 --> 00:09:10.220]  就想起很多的規條
[00:09:10.220 --> 00:09:11.060]  很多的限制
[00:09:11.060 --> 00:09:14.300]  好像剛才轉面所提
[00:09:14.300 --> 00:09:15.100]  但是你會發覺
[00:09:15.100 --> 00:09:19.340]  當聖經說到這位上帝是自有永有的時候
[00:09:19.340 --> 00:09:22.260]  祂是那位創造天地的主
[00:09:22.260 --> 00:09:24.260]  因此祂創造你和我
[00:09:24.260 --> 00:09:28.100]  有祂的目的 有祂的心意
[00:09:28.100 --> 00:09:30.820]  祂是要我們成為光明
[00:09:30.820 --> 00:09:32.900]  進入神的光明當中
[00:09:32.900 --> 00:09:35.180]  與祂聯合的
[00:09:35.180 --> 00:09:39.060]  祂是要我們能夠與祂生命聯合一起
[00:09:39.060 --> 00:09:43.180]  以致我們能夠得到神給我們的豐富
[00:09:43.180 --> 00:09:46.060]  這是祂對我們創造的目的
[00:09:46.060 --> 00:09:46.620]  所以什麼時候
[00:09:46.620 --> 00:09:51.300]  我們順著祂對我們創造的設計走的時候
[00:09:51.300 --> 00:09:57.180]  我們就會進入了那種真正的美善
[00:09:57.180 --> 00:10:02.420]  我以前曾經提過一件很多年前的雨時
[00:10:02.420 --> 00:10:06.580]  每次想起的時候都覺得很好笑
[00:10:06.580 --> 00:10:11.180]  很多年前我家裡買了一個電子牙餐
[00:10:11.180 --> 00:10:14.300]  我自己是從未用過的
[00:10:14.300 --> 00:10:16.420]  買回來之後我沒試過用
[00:10:16.420 --> 00:10:20.260]  有一個晚上突然間想煮個麵
[00:10:20.260 --> 00:10:24.380]  我進去看見用這個牙餐
[00:10:24.380 --> 00:10:28.100]  煮著煮著怎麼這麼久
[00:10:28.100 --> 00:10:29.340]  有點心急
[00:10:29.340 --> 00:10:31.340]  整個鍋子清高距離
[00:10:31.340 --> 00:10:34.740]  把蛋放在煤氣爐上
[00:10:34.740 --> 00:10:37.900]  就開了一個火鍋
[00:10:37.900 --> 00:10:40.460]  我沒有這種概念
[00:10:40.460 --> 00:10:43.460]  煮的時候「快點啦」
[00:10:43.460 --> 00:10:47.540]  誰知道接著的後果是什麼
[00:10:47.540 --> 00:10:50.980]  馬上爆開了
[00:10:50.980 --> 00:10:51.820]  很深刻
[00:10:51.820 --> 00:10:55.220]  突然間鍋子爆開了
[00:10:55.220 --> 00:10:58.300]  我有沒有看過那本說明書
[00:10:58.300 --> 00:11:00.020]  肯定沒有
[00:11:00.020 --> 00:11:02.220]  我不知道廠家的設計
[00:11:02.220 --> 00:11:05.100]  對於那個電子牙餐
[00:11:05.100 --> 00:11:09.980]  是放在電子的底部上面
[00:11:09.980 --> 00:11:13.820]  不是放在火上面
[00:11:13.820 --> 00:11:16.220]  各位聽著你明白我的意思
[00:11:16.220 --> 00:11:18.420]  就是創造你的上帝
[00:11:18.420 --> 00:11:21.140]  祂對你有設計
[00:11:21.140 --> 00:11:23.820]  當你按著祂的心意去生活的時候
[00:11:23.820 --> 00:11:26.660]  你會發覺你會行在光明裡面
[00:11:26.660 --> 00:11:29.700]  你會能夠發揮出你的美善
[00:11:29.700 --> 00:11:33.420]  但什麼時候你違背祂對你的設計的心意
[00:11:33.420 --> 00:11:36.780]  你就真的失去自由
[00:11:36.780 --> 00:11:40.580]  甚至你會進入了毀滅裡面
[00:11:40.580 --> 00:11:44.620]  你記得主尤蘇當他跟門徒講述真理的時候
[00:11:44.620 --> 00:11:46.620]  他說「你們要遵守我的真理
[00:11:46.620 --> 00:11:49.340]  就真是我的門徒了
[00:11:49.340 --> 00:11:51.860]  因為你們必要得到真理
[00:11:51.860 --> 00:11:57.340]  真理必要你們得以自由」
[00:11:57.340 --> 00:11:59.340]  當你行在真理裡面的時候
[00:11:59.340 --> 00:12:02.580]  你發覺你得到真正生命的自由
[00:12:02.580 --> 00:12:08.380]  二十屆就是神要我們得到自由的真理
[00:12:08.380 --> 00:12:09.780]  在你讀的時候
[00:12:09.780 --> 00:12:12.020]  你會體會到背後神的心意
[00:12:12.020 --> 00:12:14.220]  正如剛才短片所說
[00:12:14.220 --> 00:12:19.060]  神的愛因此祂賜給我們這十句的說話
[00:12:19.060 --> 00:12:23.260]  叫我們跟從祂的心意來行
[00:12:23.260 --> 00:12:26.220]  在我們讀完這個開始的說話之後
[00:12:26.220 --> 00:12:29.540]  聖經提及第一屆
[00:12:29.540 --> 00:12:33.820]  「除了我以外,你不可有別的神」
[00:12:33.820 --> 00:12:36.700]  這句說話包含了一個很重要的含義
[00:12:36.700 --> 00:12:41.220]  就是這位上帝是一位記邪的上帝
[00:12:41.220 --> 00:12:42.700]  當我們提到記邪的時候
[00:12:42.700 --> 00:12:44.420]  可能我們馬上有一個反應
[00:12:44.420 --> 00:12:48.820]  「咦!什麼神都是會妒忌人的嗎?」
[00:12:48.820 --> 00:12:51.620]  聖經不是在說上帝妒忌人
[00:12:51.620 --> 00:12:58.860]  而是在說愛的一種完全的偉生的表達
[00:12:58.860 --> 00:13:04.060]  因為偉生的愛必然是排他的
[00:13:04.060 --> 00:13:08.220]  如果你想想夫妻之間的愛你就明白
[00:13:08.220 --> 00:13:12.300]  如果有一個丈夫跟你說
[00:13:12.300 --> 00:13:20.260]  「我很大方的,我太太隨時帶多一兩個男人回家一起住,沒問題的」
[00:13:20.260 --> 00:13:23.220]  你會不會覺得他大方呢?
[00:13:23.220 --> 00:13:27.980]  你只會懷疑他是否真正愛他的太太
[00:13:27.980 --> 00:13:34.660]  真正的愛是要求一個忠貞的偉生
[00:13:34.660 --> 00:13:39.180]  因此什麼時候人不願意去繼續愛神的時候
[00:13:39.180 --> 00:13:44.740]  他的心偏離的時候才會說上帝是記邪的上帝
[00:13:44.740 --> 00:13:49.180]  神在當中拒不許越這件事
[00:13:49.180 --> 00:13:52.580]  你會想起聖經在《舊約》裡很多人物
[00:13:52.580 --> 00:13:55.300]  他們本來是一直跟隨神的
[00:13:55.300 --> 00:13:58.700]  但是什麼時候當他們的心偏向別神的時候
[00:13:58.700 --> 00:14:01.900]  神的怒氣就出現了
[00:14:01.900 --> 00:14:04.260]  所羅門是一個很明顯的例子
[00:14:04.260 --> 00:14:10.420]  神將很多恩惠賜給他,你記得神將財富尊榮賜給他
[00:14:10.420 --> 00:14:13.500]  要求他遵守神的道
[00:14:13.500 --> 00:14:14.900]  他一生都是謹慎
[00:14:14.900 --> 00:14:17.180]  但是到了晚年的時候
[00:14:17.180 --> 00:14:21.140]  聖經就說有很多的妃嬪誘惑他的心
[00:14:21.140 --> 00:14:25.180]  以致他跟隨了別神
[00:14:25.180 --> 00:14:29.340]  聖經就說到他惹動神的怒氣
[00:14:29.340 --> 00:14:34.380]  你會發覺有一個很特別的一種情況,人什麼時候偏向別神
[00:14:34.380 --> 00:14:38.500]  偏向其他,是會惹動神的怒氣
[00:14:38.500 --> 00:14:42.780]  然後也帶來了他們國家的訓練
[00:14:42.780 --> 00:14:48.380]  各位政治媒體,你會留意到聖所說到這位記邪的神在說一件事情
[00:14:48.380 --> 00:14:52.540]  他渴望能夠傳言的愛你
[00:14:52.540 --> 00:14:56.100]  也渴望我們傳言的愛神
[00:14:56.100 --> 00:15:01.260]  我想在新約的《雅各書》有一句話
[00:15:01.260 --> 00:15:06.740]  聖經就提到,何時我們跟世俗為友,到時就跟神為敵
[00:15:06.740 --> 00:15:08.860]  但是他對哪些人說呢?
[00:15:08.860 --> 00:15:11.020]  是對那些淫亂的人
[00:15:11.020 --> 00:15:13.740]  所謂的淫亂,不是說身體的淫亂
[00:15:13.740 --> 00:15:16.540]  是一種屬靈的淫亂
[00:15:16.540 --> 00:15:20.580]  是人向神變了心
[00:15:20.580 --> 00:15:23.500]  去轉移愛其他
[00:15:23.500 --> 00:15:28.380]  在這個時候聖經就說,你以世俗為友,其實就是與神為敵
[00:15:28.380 --> 00:15:29.740]  但是為什麼呢?
[00:15:29.740 --> 00:15:37.980]  跟著聖經說,神愛安置在我們裡面的靈,愛到嫉妒的地步
[00:15:37.980 --> 00:15:41.060]  神愛我們好心
[00:15:41.060 --> 00:15:44.420]  祂將祂的生命賜在我們裡面
[00:15:44.420 --> 00:15:46.860]  也向我們吹靈氣
[00:15:46.860 --> 00:15:50.300]  給我們裡面有寶貴的靈魂
[00:15:50.300 --> 00:15:53.460]  但是神極愛祂所創造的生命
[00:15:53.460 --> 00:15:56.620]  何時我們轉移去愛其他
[00:15:56.620 --> 00:16:00.300]  祂愛到嫉妒
[00:16:00.300 --> 00:16:01.700]  你會明白的
[00:16:01.700 --> 00:16:04.300]  如果在人世間的生活
[00:16:04.300 --> 00:16:06.460]  越愛你的人
[00:16:06.460 --> 00:16:09.180]  會因為你變心
[00:16:09.180 --> 00:16:13.420]  而越會傷痛
[00:16:13.420 --> 00:16:15.180]  因為祂很愛你
[00:16:15.180 --> 00:16:17.700]  祂知道當你轉移你的心的時候
[00:16:17.700 --> 00:16:19.820]  不單止祂自己受傷
[00:16:19.820 --> 00:16:25.300]  而且你會失去了真正的美善、真正的愛
[00:16:25.300 --> 00:16:27.380]  因此心難過
[00:16:27.380 --> 00:16:30.300]  所以你明白聖經為什麼在新約裡面順順看
[00:16:30.300 --> 00:16:34.500]  我們不要叫聖靈擔憂
[00:16:34.500 --> 00:16:36.860]  這句話其實好像很簡單
[00:16:36.860 --> 00:16:38.900]  但是你深思一想你會發覺
[00:16:38.900 --> 00:16:42.380]  原來人可以叫神擔憂
[00:16:42.380 --> 00:16:45.460]  擔憂這個字眼是一個很個人化的字眼
[00:16:45.460 --> 00:16:48.780]  是使祂傷痛的意思
[00:16:48.780 --> 00:16:51.940]  "Don't grieve the spirits"
[00:16:51.940 --> 00:16:54.340]  竟然我們這些人
[00:16:54.340 --> 00:16:59.020]  可以令創造天地的上帝傷痛
[00:16:59.020 --> 00:17:00.660]  為什麼?
[00:17:00.660 --> 00:17:01.580]  如果祂不愛你
[00:17:01.580 --> 00:17:03.660]  你不會令祂傷痛
[00:17:03.660 --> 00:17:05.940]  但因為祂愛你
[00:17:05.940 --> 00:17:07.780]  深刻的愛你
[00:17:07.780 --> 00:17:10.020]  你愛的轉移
[00:17:10.020 --> 00:17:12.740]  令祂傷痛
[00:17:12.740 --> 00:17:14.060]  聖經中說
[00:17:14.060 --> 00:17:16.220]  神安置在我們裡面的靈
[00:17:16.220 --> 00:17:18.220]  愛我們到一個地步
[00:17:18.220 --> 00:17:20.780]  會擲倒
[00:17:20.780 --> 00:17:21.820]  也在表達
[00:17:21.820 --> 00:17:25.140]  祂渴望我們能夠全然地轉向祂
[00:17:25.140 --> 00:17:27.660]  歸向祂
[00:17:27.660 --> 00:17:29.220]  我想說一件
[00:17:29.220 --> 00:17:32.060]  也是陳年往事
[00:17:32.060 --> 00:17:35.020]  大家不介意我分享一下
[00:17:35.020 --> 00:17:36.060]  很多很多年前
[00:17:36.060 --> 00:17:39.140]  在我青年的時期
[00:17:39.140 --> 00:17:41.980]  我去學習小提琴
[00:17:41.980 --> 00:17:44.140]  我很開心當時我父親接受
[00:17:44.140 --> 00:17:47.420]  讓我去外面有私人的教授
[00:17:47.420 --> 00:17:48.660]  慢慢學習的時候
[00:17:48.660 --> 00:17:50.940]  有些進步的心很高興
[00:17:50.940 --> 00:17:54.940]  後來加入了香港的青年管弦樂團
[00:17:54.940 --> 00:17:57.100]  我裡面很高興很興奮
[00:17:57.100 --> 00:17:59.580]  因此用很多時間去練琴
[00:17:59.580 --> 00:18:02.580]  一直自己很醉心在裡面
[00:18:02.580 --> 00:18:03.980]  醉心不一定有問題
[00:18:03.980 --> 00:18:05.700]  但是醉心到一個地步
[00:18:05.700 --> 00:18:08.060]  我就不再讀聖經
[00:18:08.060 --> 00:18:09.860]  那條腎我已經信得住
[00:18:09.860 --> 00:18:11.980]  但是對屬靈的事情
[00:18:11.980 --> 00:18:14.980]  開始放輕了
[00:18:14.980 --> 00:18:16.420]  在那段時間一直到
[00:18:16.420 --> 00:18:19.700]  醉醺醺在小提琴的事上的時候
[00:18:19.700 --> 00:18:23.340]  我有一次突然遇到一個意外
[00:18:23.340 --> 00:18:24.700]  在巴士上
[00:18:24.700 --> 00:18:26.540]  巴士在我還沒站穩的時候
[00:18:26.540 --> 00:18:27.620]  已經開車
[00:18:27.620 --> 00:18:30.420]  我整個人就掉在地上
[00:18:30.420 --> 00:18:33.660]  然後左手就骨折
[00:18:33.660 --> 00:18:37.820]  在腕骨的位置骨折
[00:18:37.820 --> 00:18:41.780]  當然後來我要打一塊大的石膏
[00:18:41.780 --> 00:18:43.340]  大家可以想像
[00:18:43.340 --> 00:18:46.460]  那塊石膏是怎麼按琴的
[00:18:46.460 --> 00:18:50.020]  因此要放下小提琴一段長時間
[00:18:50.020 --> 00:18:51.500]  在那段時間我自己一直在想
[00:18:51.500 --> 00:18:54.700]  為什麼神會讓我發生這些事情
[00:18:54.700 --> 00:18:57.460]  但是接著我有一次靈修的時候
[00:18:57.460 --> 00:18:59.580]  我開始讀回聖經了
[00:18:59.580 --> 00:19:00.380]  我靈修的時候
[00:19:00.380 --> 00:19:02.460]  突然看到詩篇一百三十七篇
[00:19:02.460 --> 00:19:05.780]  說到以色列人他們被擄到外邦
[00:19:05.780 --> 00:19:07.460]  外邦人取笑他們
[00:19:07.460 --> 00:19:12.220]  你們不如彈一首石安詩歌給我聽吧
[00:19:12.220 --> 00:19:14.020]  詩人就說
[00:19:14.020 --> 00:19:18.180]  「耶路撒冷,讓我忘記你」
[00:19:18.180 --> 00:19:22.020]  「情願我的右手忘記技巧」
[00:19:22.020 --> 00:19:23.780]  「讓我忘記耶路撒冷」
[00:19:23.780 --> 00:19:28.580]  「情願我的舌頭貼於上堂」
[00:19:28.580 --> 00:19:31.060]  在當時我立刻有很深刻的體會
[00:19:31.060 --> 00:19:33.220]  好像上帝在提醒我
[00:19:33.220 --> 00:19:39.180]  「你愛我比你的小提琴更多」
[00:19:39.180 --> 00:19:42.820]  在那個時候我知道一個的管教
[00:19:42.820 --> 00:19:45.860]  其實是一種愛
[00:19:45.860 --> 00:19:49.260]  是要我回到神的面前
[00:19:49.260 --> 00:19:51.340]  知道祂愛我
[00:19:51.340 --> 00:19:53.500]  除他以外
[00:19:53.500 --> 00:19:56.500]  不容許有其他的東西
[00:19:56.500 --> 00:20:00.180]  佔了神的位置
