
[00:00:00.000 --> 00:00:04.560]  我們今天要分享的題目是「我追緊啲乜」
[00:01:27.360 --> 00:01:32.360]  原來我忘記了真正的目標是什麼
[00:01:32.360 --> 00:01:35.360]  今天我們也問自己一個問題
[00:01:35.360 --> 00:01:37.360]  其實我們的生命
[00:01:37.360 --> 00:01:40.360]  有沒有在找最重要的東西呢?
[00:01:40.360 --> 00:01:41.360]  當我們追啊
[00:01:41.360 --> 00:01:43.360]  我們追這個生命不同的東西
[00:01:43.360 --> 00:01:45.360]  追這個,追那個,追那個的時候
[00:01:45.360 --> 00:01:48.360]  其實究竟我們在追什麼呢?
[00:01:48.360 --> 00:01:51.360]  這時候我就想起我的貓
[00:01:51.360 --> 00:01:55.360]  我和蘇怡養了一隻很可愛的貓
[00:01:55.360 --> 00:02:00.360]  最近Joyce和Angel送了一個玩具給牠玩
[00:02:00.360 --> 00:02:01.360]  這是什麼玩具呢?
[00:02:01.360 --> 00:02:04.360]  就是一支鐳射筆
[00:02:04.360 --> 00:02:08.360]  這個鐳射筆會發出一點紅點
[00:02:08.360 --> 00:02:10.360]  當我們貓看到紅點的時候
[00:02:10.360 --> 00:02:13.360]  牠就會很興奮地追著紅點
[00:02:13.360 --> 00:02:16.360]  你知道其實貓很喜歡追著東西玩
[00:02:16.360 --> 00:02:18.360]  但是我比較遲鈍
[00:02:18.360 --> 00:02:20.360]  我拿著這個玩具很慢
[00:02:20.360 --> 00:02:21.360]  覺得不夠刺激
[00:02:21.360 --> 00:02:24.360]  但是那個紅點的筆很刺激
[00:02:24.360 --> 00:02:26.360]  牠要很快地動來動去
[00:02:26.360 --> 00:02:27.360]  所以牠看到紅點的筆
[00:02:27.360 --> 00:02:30.360]  其實不用我和蘇怡拿著鐳射筆
[00:02:30.360 --> 00:02:33.360]  牠已經很興奮地等著追著紅點
[00:02:33.360 --> 00:02:35.360]  所以牠看到紅點就很快地追著
[00:02:35.360 --> 00:02:38.360]  但是有時候我看到牠追著紅點的時候
[00:02:38.360 --> 00:02:42.360]  我就想如果生命都像這樣就慘了
[00:02:42.360 --> 00:02:46.360]  因為大部分時間牠都追不到紅點
[00:02:46.360 --> 00:02:49.360]  因為紅點好像永遠都在牠的前面
[00:02:49.360 --> 00:02:51.360]  就算有一天紅點停了
[00:02:51.360 --> 00:02:53.360]  牠把手一按到紅點的時候
[00:02:53.360 --> 00:02:57.360]  牠就會發現紅點原來不是一個實物
[00:02:57.360 --> 00:03:00.360]  我們的人生是不是都是這樣呢
[00:03:00.360 --> 00:03:04.360]  是不是我們追來追去都不知道追什麼
[00:03:04.360 --> 00:03:07.360]  都以為我們追到的時候一按下去
[00:03:07.360 --> 00:03:09.360]  發現那個東西是不真實的
[00:03:09.360 --> 00:03:12.360]  所以今天我們要問我們自己
[00:03:12.360 --> 00:03:13.360]  當我們很忙
[00:03:13.360 --> 00:03:16.360]  我們用很多時間去追尋不同人生的目標
[00:03:16.360 --> 00:03:19.360]  其實最重要的究竟是什麼呢
[00:03:19.360 --> 00:03:22.360]  我們追的又是什麼呢
[00:03:22.360 --> 00:03:26.360]  而我們人生的目標應該是什麼呢
[00:03:26.360 --> 00:03:29.360]  今天很想用肥辣秘書一段的經文
[00:03:29.360 --> 00:03:32.360]  我們一起去看三個的功課
[00:03:32.360 --> 00:03:34.360]  第一個功課是我們的生命
[00:03:34.360 --> 00:03:37.360]  其實要較正我們生命的目標
[00:03:37.360 --> 00:03:40.360]  我們一起去讀第三章的第二至第六節
[00:03:40.360 --> 00:03:42.360]  我們一起讀
[00:03:52.360 --> 00:03:55.360]  是我們者以神的靈敬拜
[00:03:55.360 --> 00:03:58.360]  在基督耶穌裡誇口
[00:03:58.360 --> 00:04:00.360]  不靠著肉體的
[00:04:00.360 --> 00:04:03.360]  其實我也可以靠肉體
[00:04:03.360 --> 00:04:06.360]  若是別人想他可以靠肉體
[00:04:06.360 --> 00:04:09.360]  我更可以靠著了
[00:04:09.360 --> 00:04:11.360]  我第八天受割禮
[00:04:11.360 --> 00:04:13.360]  我是以色列族
[00:04:13.360 --> 00:04:15.360]  變阿敏支派的人
[00:04:15.360 --> 00:04:18.360]  是希伯來人所生的希伯來人
[00:04:18.360 --> 00:04:21.360]  就律法說我是法利賽人
[00:04:21.360 --> 00:04:24.360]  就熱心說我是碧巴教會的
[00:04:24.360 --> 00:04:26.360]  就律法上的而說
[00:04:26.360 --> 00:04:29.360]  我是無可指責的
[00:04:29.360 --> 00:04:30.360]  在第二節開始
[00:04:30.360 --> 00:04:33.360]  保羅和肥辣秘教說要防備犬類
[00:04:33.360 --> 00:04:35.360]  防備作惡
[00:04:35.360 --> 00:04:37.360]  防備妄自行割
[00:04:37.360 --> 00:04:40.360]  為什麼保羅說要小心這些人呢
[00:04:40.360 --> 00:04:42.360]  因為保羅說這些人
[00:04:42.360 --> 00:04:46.360]  是給你一個錯誤的生命方向
[00:04:46.360 --> 00:04:47.360]  那些人告訴你
[00:04:47.360 --> 00:04:49.360]  如果成為一個真正的基督徒
[00:04:49.360 --> 00:04:51.360]  你要受肉身的割禮
[00:04:51.360 --> 00:04:53.360]  即是說你要割包皮
[00:04:53.360 --> 00:04:55.360]  才能成為真正的基督徒
[00:04:55.360 --> 00:04:57.360]  另外那些人會告訴你
[00:04:57.360 --> 00:04:59.360]  你要靠著一些宗教
[00:04:59.360 --> 00:05:02.360]  或者道德上的善行
[00:05:02.360 --> 00:05:03.360]  才能夠得救
[00:05:03.360 --> 00:05:05.360]  保羅叫這些人做犬類
[00:05:05.360 --> 00:05:07.360]  叫這些人做作惡
[00:05:07.360 --> 00:05:08.360]  他說你要小心
[00:05:08.360 --> 00:05:11.360]  因為他們的生命方向是錯的
[00:05:11.360 --> 00:05:15.360]  所以保羅說這些人是妄自行割
[00:05:15.360 --> 00:05:17.360]  他不說妄自割禮
[00:05:17.360 --> 00:05:19.360]  因為這根本不是割禮
[00:05:19.360 --> 00:05:21.360]  那些人妄自行割
[00:05:21.360 --> 00:05:22.360]  即是說
[00:05:22.360 --> 00:05:24.360]  這根本不是真正的割禮
[00:05:24.360 --> 00:05:27.360]  他們在自己傷害自己
[00:05:27.360 --> 00:05:29.360]  自己割自己
[00:05:29.360 --> 00:05:30.360]  所以保羅說
[00:05:30.360 --> 00:05:35.360]  你不要跟隨那些錯誤的生命方向
[00:05:35.360 --> 00:05:37.360]  真正的割禮是怎樣呢
[00:05:37.360 --> 00:05:39.360]  保羅說真正的割禮
[00:05:39.360 --> 00:05:42.360]  即是真正神子們的記號
[00:05:42.360 --> 00:05:46.360]  是留給那些跟耶穌進入盟約關係的人
[00:05:46.360 --> 00:05:49.360]  是跟耶穌有一個真正關係的人
[00:05:49.360 --> 00:05:52.360]  我們怎樣跟耶穌有一個真正的關係呢
[00:05:52.360 --> 00:05:55.360]  我們的生命要開放給耶穌
[00:05:55.360 --> 00:05:59.360]  我們的生命要被聖靈去改變
[00:05:59.360 --> 00:06:00.360]  就好像洗禮一樣
[00:06:00.360 --> 00:06:03.360]  水禮是一個外在的儀式
[00:06:03.360 --> 00:06:05.360]  但是這個外在的儀式
[00:06:05.360 --> 00:06:09.360]  是代表著我們的生命被聖靈去改變
[00:06:09.360 --> 00:06:12.360]  所以他說真正受割禮的人
[00:06:12.360 --> 00:06:15.360]  真正神的子民是怎樣的
[00:06:15.360 --> 00:06:19.360]  是以神的靈敬拜
[00:06:19.360 --> 00:06:22.360]  他跟耶穌有一個真正的關係
[00:06:22.360 --> 00:06:25.360]  並且這些人會怎樣呢
[00:06:25.360 --> 00:06:28.360]  「在基督耶穌裡跨口」
[00:06:28.360 --> 00:06:32.360]  即是說這些人會以耶穌為榮
[00:06:32.360 --> 00:06:36.360]  他們的生命會去降服跟隨耶穌
[00:06:36.360 --> 00:06:41.360]  並且在所有的事上依靠耶穌
[00:06:41.360 --> 00:06:42.360]  所以保羅說
[00:06:42.360 --> 00:06:44.360]  你要校正你生命的目標
[00:06:44.360 --> 00:06:47.360]  你不要去跟隨這些錯誤的價值觀
[00:06:47.360 --> 00:06:49.360]  但這個時候可能有人會說
[00:06:49.360 --> 00:06:52.360]  保羅你當然是叫別人不要跟隨
[00:06:52.360 --> 00:06:54.360]  因為你自己拿不到
[00:06:54.360 --> 00:06:56.360]  所以你就叫別人不要跟隨
[00:06:56.360 --> 00:07:00.360]  保羅為了去抵擋別人對他的攻擊
[00:07:00.360 --> 00:07:02.360]  他說如果我要跟隨
[00:07:02.360 --> 00:07:03.360]  保羅說
[00:07:03.360 --> 00:07:05.360]  如果我要靠肉體
[00:07:05.360 --> 00:07:08.360]  我可以比你更加靠肉體
[00:07:08.360 --> 00:07:11.360]  如果你去追尋這個世界覺得正的東西
[00:07:11.360 --> 00:07:13.360]  我其實比你有更加多
[00:07:13.360 --> 00:07:14.360]  保羅說
[00:07:14.360 --> 00:07:17.360]  保羅說我是第八天就受割禮
[00:07:17.360 --> 00:07:18.360]  即是說
[00:07:18.360 --> 00:07:22.360]  以色列人所追求的愛在禮儀
[00:07:22.360 --> 00:07:24.360]  他已經遵守了
[00:07:24.360 --> 00:07:26.360]  他說我是以色列血統
[00:07:26.360 --> 00:07:28.360]  是純正以色列血統的人
[00:07:28.360 --> 00:07:31.360]  我是變亞敏茲派
[00:07:31.360 --> 00:07:34.360]  變亞敏茲派是在南國
[00:07:34.360 --> 00:07:38.360]  聖城、聖殿都在那裡
[00:07:38.360 --> 00:07:43.360]  並且我們知道以色列第一個王 索羅王
[00:07:43.360 --> 00:07:45.360]  就是在變亞民族那裡出來
[00:07:45.360 --> 00:07:49.360]  並且跟保羅以前的名字是同名的
[00:07:49.360 --> 00:07:51.360]  所以如果要說血統
[00:07:51.360 --> 00:07:52.360]  要說出生
[00:07:52.360 --> 00:07:53.360]  要說地位
[00:07:53.360 --> 00:07:54.360]  保羅說我有
[00:07:54.360 --> 00:07:55.360]  不單止這樣
[00:07:55.360 --> 00:07:58.360]  保羅說這個世界覺得正的東西
[00:07:58.360 --> 00:07:59.360]  我之前都做過了
[00:07:59.360 --> 00:08:00.360]  他說什麼
[00:08:00.360 --> 00:08:02.360]  他說我是法利賽人
[00:08:02.360 --> 00:08:03.360]  即是什麼
[00:08:03.360 --> 00:08:05.360]  我是一個熟讀律法宗教的人
[00:08:05.360 --> 00:08:08.360]  以前那些人覺得一個熱心的人
[00:08:08.360 --> 00:08:09.360]  應該要做的事
[00:08:09.360 --> 00:08:10.360]  就是逼迫基督教會
[00:08:10.360 --> 00:08:12.360]  我以前都做過了
[00:08:12.360 --> 00:08:15.360]  而如果說要遵守愛在行為
[00:08:15.360 --> 00:08:16.360]  而得救
[00:08:16.360 --> 00:08:18.360]  他說我以前已經遵守了
[00:08:18.360 --> 00:08:20.360]  如果在律法上
[00:08:20.360 --> 00:08:22.360]  在愛在的生命
[00:08:22.360 --> 00:08:24.360]  愛在的表裡面
[00:08:24.360 --> 00:08:27.360]  我已經是無可指責了
[00:08:27.360 --> 00:08:28.360]  但是保羅說
[00:08:28.360 --> 00:08:31.360]  今天我們不要跟隨那些錯誤的價值觀
[00:08:31.360 --> 00:08:35.360]  我們要校正我們生命的目標
[00:08:35.360 --> 00:08:38.360]  我不知道大家有沒有去過迪士尼
[00:08:38.360 --> 00:08:40.360]  應該一定有去過迪士尼
[00:08:40.360 --> 00:08:41.360]  我不知道你去迪士尼
[00:08:41.360 --> 00:08:43.360]  你最喜歡玩什麼
[00:08:43.360 --> 00:08:47.360]  有一次我跟蘇兒和一些朋友去迪士尼的時候
[00:08:47.360 --> 00:08:51.360]  他們說一定要玩巴斯光年
[00:08:51.360 --> 00:08:53.360]  大家有沒有玩過巴斯光年
[00:08:53.360 --> 00:08:55.360]  巴斯光年是怎麼玩的呢
[00:08:55.360 --> 00:08:58.360]  就是你坐在一輛車上
[00:08:58.360 --> 00:09:00.360]  那輛車就會在那裡移動
[00:09:00.360 --> 00:09:03.360]  移動的時候會看到很多不同的卡通人物
[00:09:03.360 --> 00:09:05.360]  那輛車就有兩支槍
[00:09:05.360 --> 00:09:07.360]  就像我和蘇兒一樣坐在那裡
[00:09:07.360 --> 00:09:10.360]  有兩支雷射槍
[00:09:10.360 --> 00:09:12.360]  我們拿著雷射槍的時候
[00:09:12.360 --> 00:09:14.360]  那些卡通人物出來的時候
[00:09:14.360 --> 00:09:17.360]  就會有一個圓形的紅點的目標
[00:09:17.360 --> 00:09:20.360]  你拿著雷射槍就這樣射
[00:09:20.360 --> 00:09:23.360]  你拿著雷射槍射中目標的時候
[00:09:23.360 --> 00:09:25.360]  就會有分數
[00:09:25.360 --> 00:09:28.360]  我的槍有計分牌
[00:09:28.360 --> 00:09:30.360]  蘇兒的槍也有計分牌
[00:09:30.360 --> 00:09:31.360]  我們很開心
[00:09:31.360 --> 00:09:33.360]  移動的時候看到不同的卡通人物
[00:09:33.360 --> 00:09:35.360]  看到那些紅點就射中目標
[00:09:35.360 --> 00:09:37.360]  就是這樣玩的
[00:09:37.360 --> 00:09:40.360]  那一次我發現我們排了很久隊
[00:09:40.360 --> 00:09:43.360]  才可以玩到很短的時間
[00:09:43.360 --> 00:09:44.360]  不過沒關係
[00:09:44.360 --> 00:09:46.360]  我們排隊玩得很開心
[00:09:46.360 --> 00:09:49.360]  坐在裡面拿著雷射槍射中目標
[00:09:49.360 --> 00:09:51.360]  當我玩得很開心
[00:09:51.360 --> 00:09:53.360]  射完之後
[00:09:53.360 --> 00:09:55.360]  我看到旁邊有一個小朋友
[00:09:55.360 --> 00:09:57.360]  他也是全程很開心
[00:09:57.360 --> 00:10:02.360]  全程拿著雷射槍在射中目標
[00:10:02.360 --> 00:10:04.360]  但是玩完之後
[00:10:04.360 --> 00:10:07.360]  我看一看他的計分牌
[00:10:07.360 --> 00:10:09.360]  是零分
[00:10:09.360 --> 00:10:11.360]  就是說他玩得很開心
[00:10:11.360 --> 00:10:13.360]  拿著雷射槍射中目標
[00:10:13.360 --> 00:10:15.360]  他一分都拿不到
[00:10:15.360 --> 00:10:18.360]  我們的生命不要這樣
[00:10:18.360 --> 00:10:22.360]  我們的生命不要拿著雷射槍很開心
[00:10:22.360 --> 00:10:27.360]  原來開心完,追完之後
[00:10:27.360 --> 00:10:30.360]  原來發現你追錯了目標
[00:10:30.360 --> 00:10:33.360]  最後你的計分牌是零
[00:10:33.360 --> 00:10:35.360]  今天我們的計分牌不要是零
[00:10:35.360 --> 00:10:37.360]  我們不要追來追去之後
[00:10:37.360 --> 00:10:38.360]  追尋這個世界的東西
[00:10:38.360 --> 00:10:40.360]  原來跟隨了錯誤的目標
[00:10:40.360 --> 00:10:42.360]  發現我們一分都沒有
[00:10:42.360 --> 00:10:45.360]  至於我和Zoe究竟哪一個高分一點
[00:10:45.360 --> 00:10:47.360]  今天Zoe在這個崇拜裡面
[00:10:47.360 --> 00:10:50.360]  我們遲一點告訴你
[00:10:50.360 --> 00:10:54.360]  如果當我們去校正我們的目標的時候
[00:10:54.360 --> 00:10:57.360]  保羅跟著給我們第二個的教導
[00:10:57.360 --> 00:11:01.360]  就是今天我們要以耶穌基督為至寶
[00:11:01.360 --> 00:11:03.360]  我們一起讀七節到第八節
[00:11:03.360 --> 00:11:04.360]  我們一起讀
[00:11:04.360 --> 00:11:05.360]  一二三
[00:11:05.360 --> 00:11:09.360]  「只是我先前以為與我有益的
[00:11:09.360 --> 00:11:13.360]  我現在因基督都當作有損的
[00:11:13.360 --> 00:11:17.360]  不但如此,我也將萬事當作有損的
[00:11:17.360 --> 00:11:22.360]  因我已認識我主基督耶穌為至寶
[00:11:22.360 --> 00:11:25.360]  我為祂已經凋棄萬事
[00:11:25.360 --> 00:11:29.360]  看作糞土,唯要得著基督」
[00:11:29.360 --> 00:11:31.360]  聖經在第七節保羅說
[00:11:31.360 --> 00:11:34.360]  我以前做這些所有的宗教行為
[00:11:34.360 --> 00:11:36.360]  在宗教上面覺得正的東西
[00:11:36.360 --> 00:11:38.360]  這個世界上覺得正的東西
[00:11:38.360 --> 00:11:40.360]  我以前覺得有益的
[00:11:40.360 --> 00:11:43.360]  今天因為耶穌
[00:11:43.360 --> 00:11:45.360]  我看為是有損的
[00:11:45.360 --> 00:11:47.360]  以前我覺得很正的東西
[00:11:47.360 --> 00:11:49.360]  以前這個世界追尋的東西
[00:11:49.360 --> 00:11:52.360]  因著現在耶穌我覺得是有損是損失
[00:11:52.360 --> 00:11:55.360]  你會問為什麼是損失
[00:11:55.360 --> 00:11:58.360]  因為當你追尋這個世界說正的東西
[00:11:58.360 --> 00:12:02.360]  當你用你所有的精力去追尋這個世界的東西的時候
[00:12:02.360 --> 00:12:06.360]  它令你損失了一樣最重要的東西
[00:12:06.360 --> 00:12:08.360]  就是耶穌
[00:12:08.360 --> 00:12:11.360]  所以今天我們不要去追這個世界追的東西
[00:12:11.360 --> 00:12:14.360]  發現原來最後我們損失了最重要的東西
[00:12:14.360 --> 00:12:15.360]  就是耶穌
[00:12:15.360 --> 00:12:17.360]  當作這個字
[00:12:17.360 --> 00:12:21.360]  其實原文是譯作計算
[00:12:21.360 --> 00:12:23.360]  英文是count
[00:12:23.360 --> 00:12:26.360]  就是說今天你要好好地計算
[00:12:26.360 --> 00:12:30.360]  不要讓自己去追尋這個世界覺得正的東西的時候
[00:12:30.360 --> 00:12:33.360]  反而損失了最重要的東西
[00:12:33.360 --> 00:12:37.360]  當作這個字其實是過去現在式
[00:12:37.360 --> 00:12:40.360]  我們不只是信耶穌那一刻
[00:12:40.360 --> 00:12:43.360]  耶穌真的正啊
[00:12:43.360 --> 00:12:46.360]  我們信了耶穌我們繼續走的時候
[00:12:46.360 --> 00:12:51.360]  我們沒有繼續將耶穌放在我們生命的首要
[00:12:51.360 --> 00:12:53.360]  所以如果我們看第八節
[00:12:53.360 --> 00:12:55.360]  保羅說不但如此
[00:12:55.360 --> 00:12:58.360]  英文譯作in fact
[00:12:58.360 --> 00:13:00.360]  就是說我更加有一個重要的宣佈
[00:13:00.360 --> 00:13:03.360]  他說我不單止將以前我覺得正的東西
[00:13:03.360 --> 00:13:06.360]  現在我視為有損
[00:13:06.360 --> 00:13:09.360]  我甚至將現在其他所有這個世界
[00:13:09.360 --> 00:13:11.360]  告訴我這個是正的
[00:13:11.360 --> 00:13:13.360]  世界說我們應該追尋的這些東西
[00:13:13.360 --> 00:13:15.360]  我都會當作有損
[00:13:15.360 --> 00:13:17.360]  我不會去追這些東西
[00:13:17.360 --> 00:13:19.360]  因為我如果去追這些東西的時候
[00:13:19.360 --> 00:13:20.360]  我就得不到耶穌
[00:13:20.360 --> 00:13:22.360]  我為了得著耶穌
[00:13:22.360 --> 00:13:24.360]  我不再去追這些東西
[00:13:24.360 --> 00:13:26.360]  所以這裡我們發現
[00:13:26.360 --> 00:13:28.360]  這個動詞
[00:13:28.360 --> 00:13:30.360]  由過去現在式
[00:13:30.360 --> 00:13:32.360]  變為現在式
[00:13:32.360 --> 00:13:34.360]  就是說我今天的生命
[00:13:34.360 --> 00:13:36.360]  是不斷的依靠上帝
[00:13:36.360 --> 00:13:38.360]  我今天的生命
[00:13:38.360 --> 00:13:42.360]  是不斷以基督為生命的守衛
[00:13:42.360 --> 00:13:47.360]  如果我們看保羅整個的生命
[00:13:47.360 --> 00:13:49.360]  他有很多不同的遭遇
[00:13:49.360 --> 00:13:53.360]  也都經歷過很多不同的困難和挑戰
[00:13:53.360 --> 00:13:56.360]  但是在他每一次的變更裡面
[00:13:56.360 --> 00:14:00.360]  有一樣東西在保羅的生命是沒有改變
[00:14:00.360 --> 00:14:02.360]  就是他的生命繼續
[00:14:02.360 --> 00:14:06.360]  以耶穌基督為他生命的自保
[00:14:06.360 --> 00:14:11.360]  繼續以耶穌基督為他生命的首要
[00:14:11.360 --> 00:14:13.360]  我不知道如果今天
[00:14:13.360 --> 00:14:15.360]  有一樣東西
[00:14:15.360 --> 00:14:17.360]  你覺得很棒
[00:14:17.360 --> 00:14:20.360]  你會想怎樣去得到它
[00:14:20.360 --> 00:14:25.360]  最近我在網上看到一件很喜歡的球衣
[00:14:25.360 --> 00:14:29.360]  你猜這件球衣是屬於什麼球隊的?
[00:14:29.360 --> 00:14:31.360]  是屬於什麼的?
[00:14:31.360 --> 00:14:33.360]  大家知不知道我屬於什麼球隊的?
[00:14:33.360 --> 00:14:37.360]  這個是第一堂猜不到的
[00:14:37.360 --> 00:14:41.360]  我喜歡愛華頓的
[00:14:41.360 --> 00:14:43.360]  大家不知道的嗎?
[00:14:43.360 --> 00:14:45.360]  原來不知道我喜歡愛華頓的
[00:14:45.360 --> 00:14:49.360]  但是這次不是愛華頓的球衣
[00:14:49.360 --> 00:14:53.360]  你猜這次我在網上看到很喜歡的球衣是屬於什麼球隊的?
[00:14:53.360 --> 00:14:56.360]  曼聯?
[00:14:56.360 --> 00:14:58.360]  不是
[00:14:58.360 --> 00:15:02.360]  這一堂沒有人猜是利物浦
[00:15:02.360 --> 00:15:04.360]  如果你知道我喜歡愛華頓
[00:15:04.360 --> 00:15:06.360]  你不會喜歡利物浦的
[00:15:06.360 --> 00:15:09.360]  因為他們是同時的宿敵
[00:15:09.360 --> 00:15:11.360]  給大家一個提示
[00:15:11.360 --> 00:15:17.360]  在地域上是近一點的
[00:15:17.360 --> 00:15:20.360]  猜不到嗎?
[00:15:20.360 --> 00:15:23.360]  那我開估吧,因為我怕overrun
[00:15:23.360 --> 00:15:26.360]  是香港隊
[00:15:26.360 --> 00:15:30.360]  我們香港人當然支持香港隊的
[00:15:30.360 --> 00:15:33.360]  為什麼這麼好笑?
[00:15:33.360 --> 00:15:37.360]  我在網上看到一件香港隊的球衣
[00:15:37.360 --> 00:15:38.360]  是我很喜歡的
[00:15:38.360 --> 00:15:40.360]  我喜歡它有兩個原因
[00:15:40.360 --> 00:15:42.360]  當然我很支持香港隊
[00:15:42.360 --> 00:15:45.360]  但我喜歡它因為它有一個很特別的顏色
[00:15:45.360 --> 00:15:47.360]  是橙色的
[00:15:47.360 --> 00:15:48.360]  漂亮嗎?
[00:15:48.360 --> 00:15:50.360]  看到是不是很喜歡?
[00:15:50.360 --> 00:15:54.360]  第二個原因是我很喜歡這件球衣
[00:15:54.360 --> 00:15:56.360]  大家猜到是什麼嗎?
[00:15:56.360 --> 00:16:00.360]  因為它是家家大碼的
[00:16:00.360 --> 00:16:03.360]  如果那件是細碼怎麼穿呢?
[00:16:03.360 --> 00:16:06.360]  很難得找到一件這麼漂亮的顏色
[00:16:06.360 --> 00:16:08.360]  也是家家大碼的
[00:16:08.360 --> 00:16:10.360]  於是我就很想得到這件球衣
[00:16:10.360 --> 00:16:13.360]  但我發現我要得到這件球衣
[00:16:13.360 --> 00:16:17.360]  首先要加入球迷群組
[00:16:17.360 --> 00:16:19.360]  我其實很怕加入新的群組
[00:16:19.360 --> 00:16:23.360]  因為加入新的群組又不知道要跟誰溝通
[00:16:23.360 --> 00:16:25.360]  又不知道會不會拿走我的資訊
[00:16:25.360 --> 00:16:27.360]  但是為了這件球衣
[00:16:27.360 --> 00:16:29.360]  我就要加入球迷群組
[00:16:29.360 --> 00:16:31.360]  加入了球迷群組
[00:16:31.360 --> 00:16:35.360]  你就在球衣下面寫我有興趣
[00:16:35.360 --> 00:16:38.360]  然後它就會回覆你多少錢
[00:16:38.360 --> 00:16:40.360]  回覆多少錢我覺得OK
[00:16:40.360 --> 00:16:44.360]  然後大家要我Payme它
[00:16:44.360 --> 00:16:46.360]  你知道我很怕用這些
[00:16:46.360 --> 00:16:47.360]  就算我Payme
[00:16:47.360 --> 00:16:49.360]  我也是Payme好朋友
[00:16:49.360 --> 00:16:51.360]  因為我怕我按錯了按鈕
[00:16:51.360 --> 00:16:53.360]  我也可以問我好朋友拿回來
[00:16:53.360 --> 00:16:56.360]  但是要我去Payme一個不認識的人
[00:16:56.360 --> 00:16:59.360]  對於我來說是一個生命的突破
[00:16:59.360 --> 00:17:01.360]  但是為了那件球衣
[00:17:01.360 --> 00:17:03.360]  我要做人生一個突破
[00:17:03.360 --> 00:17:06.360]  就是要Payme一個我不認識的人
[00:17:06.360 --> 00:17:08.360]  Payme了它其實生命也很害怕
[00:17:08.360 --> 00:17:10.360]  其實它會不會覆機
[00:17:10.360 --> 00:17:12.360]  主要它是覆機
[00:17:12.360 --> 00:17:16.360]  它就說你來荃灣這裡拿吧
[00:17:16.360 --> 00:17:18.360]  我還沒去過那裡
[00:17:18.360 --> 00:17:20.360]  不知道怎麼去
[00:17:20.360 --> 00:17:23.360]  我去過荃灣不知道怎麼去
[00:17:23.360 --> 00:17:24.360]  但是你又會想
[00:17:24.360 --> 00:17:26.360]  我怎樣也要找到怎樣去
[00:17:26.360 --> 00:17:27.360]  我知道怎樣去
[00:17:27.360 --> 00:17:28.360]  我就問那幾點
[00:17:28.360 --> 00:17:31.360]  它說一定要晚上
[00:17:31.360 --> 00:17:33.360]  大家知道做傳導人
[00:17:33.360 --> 00:17:35.360]  我們晚上很忙
[00:17:35.360 --> 00:17:38.360]  我們有小組、查經、門女、Training
[00:17:38.360 --> 00:17:39.360]  很難晚上去
[00:17:39.360 --> 00:17:40.360]  於是我就問它
[00:17:40.360 --> 00:17:42.360]  可否傍晚
[00:17:42.360 --> 00:17:44.360]  早一點去拿
[00:17:44.360 --> 00:17:46.360]  晚上回來工作可以嗎
[00:17:46.360 --> 00:17:47.360]  它說不可以
[00:17:47.360 --> 00:17:48.360]  一定要晚上
[00:17:48.360 --> 00:17:51.360]  但是你為了這件球衣
[00:17:51.360 --> 00:17:53.360]  你為了一件你喜歡的東西
[00:17:53.360 --> 00:17:55.360]  你就會加入一個你不認識的群組
[00:17:55.360 --> 00:17:57.360]  去Payme一個你不認識的人
[00:17:57.360 --> 00:17:59.360]  去一個你不認識的地方
