
[00:00:00.000 --> 00:00:02.000]  電影姊妹平安
[00:01:37.000 --> 00:01:40.000]  讓我們有機會一起去崇拜去敬拜祢
[00:01:40.000 --> 00:01:42.000]  求祢透過這樣的經文
[00:01:42.000 --> 00:01:43.000]  讓我們有反思
[00:01:43.000 --> 00:01:44.000]  讓我們學習
[00:01:44.000 --> 00:01:46.000]  怎樣在艱難裏面
[00:01:46.000 --> 00:01:48.000]  活出一個敬畏祢的身影
[00:01:48.000 --> 00:01:49.000]  多謝祢
[00:01:49.000 --> 00:01:51.000]  聽我們祈禱奉主明求
[00:01:51.000 --> 00:01:52.000]  阿們
[00:01:52.000 --> 00:01:54.000]  剛才Haste傳道都說了
[00:01:54.000 --> 00:01:56.000]  今天是國際婦女節
[00:01:56.000 --> 00:01:58.000]  上網看一些歷史起源
[00:01:58.000 --> 00:02:00.000]  才知道原來都挺特別的
[00:02:00.000 --> 00:02:02.000]  你有興趣可以了解一下
[00:02:02.000 --> 00:02:05.000]  而我就想透過聖經中幾位
[00:02:05.000 --> 00:02:06.000]  很低調
[00:02:06.000 --> 00:02:08.000]  但是影響很深的女士
[00:02:08.000 --> 00:02:12.000]  去給我們一些提醒和反思
[00:02:12.000 --> 00:02:13.000]  所以我們一起看出
[00:02:13.000 --> 00:02:16.000]  埃及記二章一至十節
[00:02:16.000 --> 00:02:19.000]  這段經文應該都不陌生的了
[00:02:19.000 --> 00:02:22.000]  就是寄述摩西英孩時的一個危機
[00:02:22.000 --> 00:02:26.000]  而摩西在整個神拯救計劃裏面
[00:02:26.000 --> 00:02:28.000]  是一個很重要的角色
[00:02:28.000 --> 00:02:29.000]  我們來看看
[00:02:29.000 --> 00:02:31.000]  由聖經的舊約到新約
[00:02:31.000 --> 00:02:35.000]  有一個一個我們很熟悉的人物事件
[00:02:35.000 --> 00:02:37.000]  當他們串連在一起的時候
[00:02:37.000 --> 00:02:40.000]  就成就了神拯救的計劃
[00:02:40.000 --> 00:02:42.000]  神在不同的時代
[00:02:42.000 --> 00:02:44.000]  使用不同的人
[00:02:44.000 --> 00:02:45.000]  猜派不同的人
[00:02:45.000 --> 00:02:47.000]  去完成祂的拯救計劃
[00:02:47.000 --> 00:02:49.000]  如果其中一個斷了
[00:02:49.000 --> 00:02:50.000]  停了
[00:02:50.000 --> 00:02:52.000]  可能都是很大的一件事
[00:02:52.000 --> 00:02:55.000]  而摩西就在這段階段裏面
[00:02:55.000 --> 00:02:57.000]  其中一個很重要的位置
[00:02:57.000 --> 00:02:58.000]  今天的經文
[00:02:58.000 --> 00:03:00.000]  就是摩西英孩的時期
[00:03:00.000 --> 00:03:02.000]  神猜派幾位女士
[00:03:02.000 --> 00:03:05.000]  令到摩西得以存活
[00:03:05.000 --> 00:03:08.000]  令到摩西可以完成神拯救的計劃
[00:03:08.000 --> 00:03:10.000]  令到這個神拯救的歷史線
[00:03:10.000 --> 00:03:12.000]  是沒有斷的
[00:03:12.000 --> 00:03:15.000]  我們今天就看下這幾位女士
[00:03:15.000 --> 00:03:19.000]  有什麼我們值得學習反思的地方
[00:03:19.000 --> 00:03:21.000]  我預備的時候在想
[00:03:21.000 --> 00:03:23.000]  不知道我們這些男士聽的時候
[00:03:23.000 --> 00:03:24.000]  會不會覺得
[00:03:24.000 --> 00:03:25.000]  今天都不關我的事
[00:03:25.000 --> 00:03:27.000]  因為在說那些女士
[00:03:27.000 --> 00:03:28.000]  我想應該不會的
[00:03:28.000 --> 00:03:30.000]  因為平時說保羅說阿伯拉罕
[00:03:30.000 --> 00:03:33.000]  難道那些女士又會覺得跟自己無關嗎
[00:03:33.000 --> 00:03:34.000]  那不會的
[00:03:34.000 --> 00:03:36.000]  那我們就一起去看
[00:03:36.000 --> 00:03:39.000]  看下經文的背景和前文後理
[00:03:39.000 --> 00:03:42.000]  今天經文是在二章一至十節
[00:03:42.000 --> 00:03:44.000]  而二章一至十節之後
[00:03:44.000 --> 00:03:46.000]  接著記載另一個故事
[00:03:46.000 --> 00:03:49.000]  和今天經文很有趣的關連
[00:03:49.000 --> 00:03:51.000]  在第十一至十五節
[00:03:51.000 --> 00:03:54.000]  如果你有聖經可以打開來看
[00:03:54.000 --> 00:03:56.000]  我會等你才繼續說
[00:03:56.000 --> 00:03:59.000]  只要你按暫停我就一定會等你
[00:03:59.000 --> 00:04:01.000]  第十一至十五節
[00:04:01.000 --> 00:04:03.000]  說到摩西長大了
[00:04:03.000 --> 00:04:06.000]  他遇見埃及人欺負自己的同胞
[00:04:06.000 --> 00:04:08.000]  就打埃及人
[00:04:08.000 --> 00:04:10.000]  甚至竟然殺死他
[00:04:10.000 --> 00:04:12.000]  到第二天又有兩個人打架
[00:04:12.000 --> 00:04:15.000]  還來指控摩西這個殺人犯
[00:04:15.000 --> 00:04:18.000]  結果法老就去追殺摩西
[00:04:18.000 --> 00:04:20.000]  有學者看這兩個記載
[00:04:20.000 --> 00:04:24.000]  是作者刻意放在一起的對比
[00:04:24.000 --> 00:04:26.000]  我們看下PowerPoint就知道
[00:04:26.000 --> 00:04:27.000]  前面的記載
[00:04:27.000 --> 00:04:29.000]  即是我們今天讀的經文一至十節
[00:04:29.000 --> 00:04:33.000]  它說的都是圍繞幾個女士的事跡
[00:04:33.000 --> 00:04:35.000]  而後面十一至十五節
[00:04:35.000 --> 00:04:39.000]  說的是圍繞幾個男士的事跡
[00:04:39.000 --> 00:04:43.000]  前面的故事是說人怎樣拯救一個生命
[00:04:43.000 --> 00:04:46.000]  後面是說人怎樣去殺害生命
[00:04:46.000 --> 00:04:50.000]  前面說的人是用冷靜和智慧
[00:04:50.000 --> 00:04:54.000]  但後面說的是一些衝動和無知
[00:04:54.000 --> 00:04:56.000]  有人認為作者這個鋪排
[00:04:56.000 --> 00:05:00.000]  用後面男人的故事去強調
[00:05:00.000 --> 00:05:03.000]  去襯托女士好的一面
[00:05:03.000 --> 00:05:05.000]  被神使用的一面
[00:05:05.000 --> 00:05:08.000]  我認為無論作者有沒有很刻意的對比
[00:05:08.000 --> 00:05:10.000]  但在經文中我們都見到
[00:05:10.000 --> 00:05:14.000]  這幾個女士有很多地方提醒我們
[00:05:14.000 --> 00:05:16.000]  所以我們入正題
[00:05:16.000 --> 00:05:18.000]  我們首先看第一個米利欽
[00:05:18.000 --> 00:05:21.000]  即是摩西的姐姐
[00:05:21.000 --> 00:05:23.000]  我記得Haste傳道上年講到
[00:05:23.000 --> 00:05:24.000]  都有講過米利欽
[00:05:24.000 --> 00:05:26.000]  如果你記得是有一條線
[00:05:26.000 --> 00:05:28.000]  有上有落
[00:05:28.000 --> 00:05:31.000]  米利欽比摩西大七歲
[00:05:31.000 --> 00:05:34.000]  經文講米利欽看見法老的女兒
[00:05:34.000 --> 00:05:35.000]  發現了孩子
[00:05:35.000 --> 00:05:38.000]  就立即主動上前建議
[00:05:38.000 --> 00:05:42.000]  要向她介紹一個奶媽來照顧這個嬰孩
[00:05:42.000 --> 00:05:44.000]  簡單兩句的記載
[00:05:44.000 --> 00:05:45.000]  我們已經可以知道
[00:05:45.000 --> 00:05:48.000]  米利欽這個大約七歲的女孩
[00:05:48.000 --> 00:05:51.000]  比一般人有智慧和勇氣
[00:05:51.000 --> 00:05:53.000]  米利欽不是跟公主說
[00:05:53.000 --> 00:05:56.000]  找嬰孩的媽媽來照顧
[00:05:56.000 --> 00:05:59.000]  他沒有暴露他們家庭任何一個人的身份
[00:05:59.000 --> 00:06:01.000]  他向公主說
[00:06:01.000 --> 00:06:05.000]  我去希伯來府人中叫一個奶媽來
[00:06:05.000 --> 00:06:08.000]  在沒有暴露任何人的身份情況下
[00:06:08.000 --> 00:06:12.000]  去達到一個他們一家最想得到的結果
[00:06:12.000 --> 00:06:13.000]  同樣地
[00:06:13.000 --> 00:06:16.000]  米利欽對抗法老王的勇氣
[00:06:16.000 --> 00:06:18.000]  都叫我們很驚訝
[00:06:18.000 --> 00:06:20.000]  當時的王下令
[00:06:20.000 --> 00:06:23.000]  不可以留生生男嬰的性命
[00:06:23.000 --> 00:06:28.000]  米利欽知道自己在做違抗王命的行為
[00:06:28.000 --> 00:06:31.000]  其實他一家決定保存摩西的那一刻
[00:06:31.000 --> 00:06:33.000]  就知道他們在對抗
[00:06:33.000 --> 00:06:37.000]  是一個擁有千軍萬馬的法老王
[00:06:37.000 --> 00:06:39.000]  有人這樣說勇氣是什麼呢
[00:06:39.000 --> 00:06:42.000]  真正的勇氣不是比肌肉大
[00:06:42.000 --> 00:06:43.000]  不是比聲量大
[00:06:43.000 --> 00:06:46.000]  不是比面貌凶狠
[00:06:46.000 --> 00:06:49.000]  而是比對困境的時候
[00:06:49.000 --> 00:06:53.000]  你是堅忍的態度和堅持的力度
[00:06:53.000 --> 00:06:55.000]  你是堅忍和堅持
[00:06:55.000 --> 00:06:58.000]  去讓人看到你是一個有勇氣的人
[00:06:58.000 --> 00:07:00.000]  米利欽這個女孩子
[00:07:00.000 --> 00:07:03.000]  很明顯她沒有很強壯的身體
[00:07:03.000 --> 00:07:05.000]  她沒有很雄壯的聲線
[00:07:05.000 --> 00:07:09.000]  不過她有面對困境時的堅忍
[00:07:09.000 --> 00:07:12.000]  她有面對困難時的堅持
[00:07:12.000 --> 00:07:16.000]  所以我們感受到她是一個有勇氣的人
[00:07:16.000 --> 00:07:18.000]  在希伯來書十章三十五節
[00:07:18.000 --> 00:07:19.000]  他這樣說
[00:07:19.000 --> 00:07:22.000]  你們不可丟棄勇敢的心
[00:07:22.000 --> 00:07:25.000]  全這樣的心必得大賞賜
[00:07:25.000 --> 00:07:27.000]  經文的處境其實是說
[00:07:27.000 --> 00:07:31.000]  面對患難 面對戰爭 面對逼迫
[00:07:31.000 --> 00:07:35.000]  要有勇敢的心去完成神的旨意
[00:07:35.000 --> 00:07:37.000]  反思我們今天的處境
[00:07:37.000 --> 00:07:41.000]  當我們面對困難 壓迫的時候
[00:07:41.000 --> 00:07:45.000]  我們有沒有好像米利欽的智慧和勇氣
[00:07:45.000 --> 00:07:46.000]  不單止去面對
[00:07:46.000 --> 00:07:51.000]  並且堅持去完成神在她生命的旨意
[00:07:51.000 --> 00:07:53.000]  記得在前幾天
[00:07:53.000 --> 00:07:56.000]  我看一宗新聞我覺得很特別
[00:07:56.000 --> 00:07:57.000]  不知道大家有沒有看
[00:07:57.000 --> 00:08:02.000]  話說在敘利亞的伊特利卜省
[00:08:02.000 --> 00:08:05.000]  那個地方一直受到轟炸機的轟襲
[00:08:05.000 --> 00:08:07.000]  當中有一對婦女
[00:08:07.000 --> 00:08:08.000]  Paul Paul看到
[00:08:08.000 --> 00:08:11.000]  他們用很特別的方法去面對
[00:08:11.000 --> 00:08:14.000]  父親為了幫三歲的女兒
[00:08:14.000 --> 00:08:17.000]  能夠冷靜地克服這個恐懼
[00:08:17.000 --> 00:08:19.000]  他就跟她說
[00:08:19.000 --> 00:08:22.000]  當我們一聽到轟炸機轟炸的時間
[00:08:22.000 --> 00:08:25.000]  我們一起放聲大笑
[00:08:25.000 --> 00:08:27.000]  在這個很無助的時候
[00:08:27.000 --> 00:08:31.000]  至少有些笑聲能夠對抗你的恐懼
[00:08:31.000 --> 00:08:35.000]  這個很無厘頭的舉動引來很大的迴響
[00:08:35.000 --> 00:08:39.000]  他們大笑的短片在網上瘋傳
[00:08:39.000 --> 00:08:43.000]  最後 管理當地的土耳其政府
[00:08:43.000 --> 00:08:45.000]  他們留意到了
[00:08:45.000 --> 00:08:48.000]  並且安排送他們去到土耳其另一個地方
[00:08:48.000 --> 00:08:51.000]  安排他們去讀書
[00:08:51.000 --> 00:08:56.000]  這麼特別的舉動改變了他們一家的前路
[00:08:56.000 --> 00:08:58.000]  我們看回米利暗一家
[00:08:58.000 --> 00:09:02.000]  他們用盡方法保存一個男嬰
[00:09:02.000 --> 00:09:06.000]  冒死違背擁有千軍萬馬的法老王
[00:09:06.000 --> 00:09:08.000]  表面上跟剛才的新聞一樣
[00:09:08.000 --> 00:09:10.000]  都是一個很傻的行為
[00:09:10.000 --> 00:09:12.000]  一個很無厘頭的行為
[00:09:12.000 --> 00:09:16.000]  不過神祭偏偏要藉著他們的勇敢
[00:09:16.000 --> 00:09:21.000]  令摩西長大後拯救他們脫離法老
[00:09:21.000 --> 00:09:25.000]  當我們面對困境壓迫的時候
[00:09:25.000 --> 00:09:30.000]  我們有沒有智慧和勇氣去完成神的旨意呢
[00:09:30.000 --> 00:09:32.000]  接著我們看第二個
[00:09:32.000 --> 00:09:35.000]  就是約基別 即是摩西的媽媽
[00:09:35.000 --> 00:09:38.000]  民訴記第26章是這樣說
[00:09:38.000 --> 00:09:41.000]  摩西的母親是生於埃及
[00:09:41.000 --> 00:09:44.000]  她生於埃及是什麼意思呢
[00:09:44.000 --> 00:09:45.000]  有什麼特別呢
[00:09:45.000 --> 00:09:48.000]  我們用小時間看看這個歷史
[00:09:48.000 --> 00:09:50.000]  在約瑟死後的日子
[00:09:50.000 --> 00:09:53.000]  以色列人在埃及被輔代
[00:09:53.000 --> 00:09:54.000]  約瑟 大家知道是誰嗎
[00:09:54.000 --> 00:09:57.000]  即是被賣到埃及做了宰相的約瑟
[00:09:57.000 --> 00:10:02.000]  從約瑟死後到摩西誕生
[00:10:02.000 --> 00:10:04.000]  這個聖經可能是揭一頁的日子
[00:10:04.000 --> 00:10:07.000]  是相隔了大概四百年
[00:10:07.000 --> 00:10:09.000]  在這四百年裏面
[00:10:09.000 --> 00:10:12.000]  以色列民被輔代 在埃及被輔代
[00:10:12.000 --> 00:10:15.000]  四百年是一個什麼概念呢
[00:10:15.000 --> 00:10:17.000]  現在我們三十歲為之一代
[00:10:17.000 --> 00:10:20.000]  古時可能二十歲為之一代
[00:10:20.000 --> 00:10:22.000]  平均二十五歲一代
[00:10:22.000 --> 00:10:25.000]  大概一百年就有四代
[00:10:25.000 --> 00:10:27.000]  四百年即是有十六代
[00:10:27.000 --> 00:10:31.000]  由你的爺爺 爺爺的爺爺 爺爺的爺爺的爺爺
[00:10:31.000 --> 00:10:34.000]  即是由你爺爺的五次方開始
[00:10:34.000 --> 00:10:37.000]  已經在埃及被輔代做奴隸
[00:10:37.000 --> 00:10:43.000]  想像下你一出生就是一個被輔代做奴僕的環境
[00:10:43.000 --> 00:10:46.000]  是一個痛苦沒有盼望的環境
[00:10:46.000 --> 00:10:49.000]  甚至長達十幾代
[00:10:49.000 --> 00:10:52.000]  就好像最近三個月的疫情
[00:10:52.000 --> 00:10:55.000]  我們被這個肺炎搞到人心惶惶
[00:10:55.000 --> 00:10:57.000]  但都是三個月
[00:10:57.000 --> 00:11:03.000]  幻想如果是跨過一代 跨過兩代 跨過十幾代
[00:11:03.000 --> 00:11:06.000]  你還會對神有信心嗎
[00:11:06.000 --> 00:11:09.000]  然而摩西的母親
[00:11:09.000 --> 00:11:12.000]  還有後面會說的有兩個接生婆
[00:11:12.000 --> 00:11:14.000]  他們是生於埃及的一代
[00:11:14.000 --> 00:11:19.000]  是一個極之艱難的環境去到成長的一代
[00:11:19.000 --> 00:11:21.000]  生於埃及 簡單那四個字
[00:11:21.000 --> 00:11:26.000]  但背後帶來的是他們經歷了很多艱難的事
[00:11:26.000 --> 00:11:30.000]  但是他們竟然對神仍然有信心
[00:11:30.000 --> 00:11:33.000]  竟然仍然對神充滿敬畏
[00:11:33.000 --> 00:11:36.000]  他們明明是一個沒有會幕
[00:11:36.000 --> 00:11:39.000]  沒有聖殿 沒有教堂 沒有網上崇拜
[00:11:39.000 --> 00:11:42.000]  沒有聖經 沒有錄音 沒有短片
[00:11:42.000 --> 00:11:46.000]  他們唯一有的就是嘴巴
[00:11:46.000 --> 00:11:50.000]  去將亞伯拉罕 以撒亞國的神
[00:11:50.000 --> 00:11:55.000]  將這個同人納約的神 拯救人的神的事跡
[00:11:55.000 --> 00:12:00.000]  一代傳一代 一傳傳了十幾代
[00:12:00.000 --> 00:12:04.000]  因為他們有一代傳一代的家庭教育
[00:12:04.000 --> 00:12:07.000]  以致摩西 米利安 阿倫
[00:12:07.000 --> 00:12:11.000]  可以透過父母認識我們這個神
[00:12:11.000 --> 00:12:15.000]  看回我們今天的經文第九節這樣說
[00:12:15.000 --> 00:12:17.000]  法老的女兒對他說
[00:12:17.000 --> 00:12:20.000]  你把這孩子抱去 為我奶他
[00:12:20.000 --> 00:12:22.000]  我必給你公駕
[00:12:22.000 --> 00:12:24.000]  婦人就抱了孩子去奶他
[00:12:24.000 --> 00:12:28.000]  在古代孩子的哺乳期是長達幾年
[00:12:28.000 --> 00:12:32.000]  所以摩西的母親約基別有充足的時間
[00:12:32.000 --> 00:12:38.000]  去教導摩西認識亞伯拉罕 以撒亞國的神
[00:12:38.000 --> 00:12:44.000]  摩西的母親對摩西的成長有很重要的角色
[00:12:44.000 --> 00:12:47.000]  我們去思想我們現在的社會
[00:12:47.000 --> 00:12:51.000]  我們社會越進步 我們的教育就越專業化
[00:12:51.000 --> 00:12:56.000]  從前的父母是主要的教育的源頭
[00:12:56.000 --> 00:12:59.000]  現在轉為一個學府式的教育
[00:12:59.000 --> 00:13:01.000]  由專業的人去教育
[00:13:01.000 --> 00:13:04.000]  即是交給一些厲害的人去教我們的孩子
[00:13:04.000 --> 00:13:07.000]  其實很合理 如果你要做醫生
[00:13:07.000 --> 00:13:09.000]  當然由專業的醫生教
[00:13:09.000 --> 00:13:13.000]  如果你要做建築 當然由有經驗的人去教
[00:13:13.000 --> 00:13:16.000]  如果你要做警察 當然由成龍大哥教
[00:13:16.000 --> 00:13:19.000]  說笑 由學堂的阿Sir去教
[00:13:19.000 --> 00:13:22.000]  古代和現在的分別是什麼呢
[00:13:22.000 --> 00:13:25.000]  你會發現古代繼承父業
[00:13:25.000 --> 00:13:27.000]  是一個很常見的情況
[00:13:27.000 --> 00:13:30.000]  家裡做木匠的話 下一代會做什麼呢
[00:13:30.000 --> 00:13:34.000]  就是做木匠 因為父母能夠教的
[00:13:34.000 --> 00:13:36.000]  就是教他怎樣成為一個木匠
[00:13:36.000 --> 00:13:39.000]  他不會突然做一個漁夫 做一個飛機師
[00:13:39.000 --> 00:13:44.000]  相反 在現在發達的社會 這麼專業的社會
[00:13:44.000 --> 00:13:48.000]  我們父母很多都要外出工作的情況下
[00:13:48.000 --> 00:13:52.000]  孩子的教育就會交給專業的人去教
[00:13:52.000 --> 00:13:55.000]  這是無可厚非的
[00:13:55.000 --> 00:13:58.000]  不過 我們有沒有忘卻了一些家庭教育
[00:13:58.000 --> 00:14:01.000]  當中外面未必教到他的東西
[00:14:01.000 --> 00:14:03.000]  我們有沒有重視呢
[00:14:03.000 --> 00:14:06.000]  所以我想由古代以色列的教育傳統
[00:14:06.000 --> 00:14:10.000]  我們去有些反思 讓我們一起去思想
[00:14:10.000 --> 00:14:14.000]  這個不是絕對答案 但是互相啟發
[00:14:14.000 --> 00:14:17.000]  傳統的以色列家庭教育
[00:14:17.000 --> 00:14:19.000]  他們所重視的是什麼呢
[00:14:19.000 --> 00:14:22.000]  第一 他們重視智慧
[00:14:22.000 --> 00:14:26.000]  他們的家庭教育是很重視智慧的
[00:14:26.000 --> 00:14:28.000]  傳統的以色列家庭
[00:14:28.000 --> 00:14:32.000]  他們會在孩子的成長階段 問他們一個問題
[00:14:32.000 --> 00:14:34.000]  看你們會不會回答
[00:14:34.000 --> 00:14:38.000]  他說 兒子 如果我們家裡要逃亡
[00:14:38.000 --> 00:14:42.000]  你只能夠帶一樣東西 你會帶走什麼呢
[00:14:42.000 --> 00:14:46.000]  小朋友可能會趕帶他最喜歡的東西
[00:14:46.000 --> 00:14:49.000]  可能是玩具 可能是iPhone
[00:14:49.000 --> 00:14:51.000]  或者成熟的孩子可能會想
[00:14:51.000 --> 00:14:55.000]  要去逃亡 要去別的地方生活
[00:14:55.000 --> 00:14:57.000]  要帶一些有高價值的東西
[00:14:57.000 --> 00:14:59.000]  到時可以去變賣
[00:14:59.000 --> 00:15:02.000]  其實兩種都很合理 很正常的答案
[00:15:02.000 --> 00:15:05.000]  但是父母會這樣跟他們說
[00:15:05.000 --> 00:15:08.000]  如果只能夠帶一樣東西走
[00:15:08.000 --> 00:15:10.000]  你要帶走智慧
[00:15:10.000 --> 00:15:13.000]  是一個很扭打的答案
[00:15:13.000 --> 00:15:16.000]  但是他們灌輸的是什麼呢
[00:15:16.000 --> 00:15:18.000]  他們讓孩子知道
[00:15:18.000 --> 00:15:21.000]  智慧是最寶貴的資產
[00:15:21.000 --> 00:15:24.000]  你不能夠用金錢去換取智慧
[00:15:24.000 --> 00:15:28.000]  但是你可以用智慧獲得利益 獲得益處
[00:15:28.000 --> 00:15:31.000]  智慧其中一個說法是
[00:15:31.000 --> 00:15:34.000]  做出一個正確的選擇
[00:15:34.000 --> 00:15:36.000]  你不一定要有很多學識
[00:15:36.000 --> 00:15:38.000]  但是有智慧的人
[00:15:38.000 --> 00:15:40.000]  會在必要的時間
[00:15:40.000 --> 00:15:42.000]  做出一個最正確的選擇
[00:15:42.000 --> 00:15:44.000]  這就是一個智慧的人
[00:15:44.000 --> 00:15:46.000]  聖經裏面說
[00:15:46.000 --> 00:15:49.000]  敬威耶和華是智慧的開端
[00:15:49.000 --> 00:15:54.000]  當你認識並且選擇去敬畏神的時候
[00:15:54.000 --> 00:15:56.000]  這是最明智的選擇
[00:15:56.000 --> 00:16:00.000]  也是一個最能表達你的智慧
[00:16:00.000 --> 00:16:02.000]  開啟你的智慧的方法
[00:16:02.000 --> 00:16:04.000]  所以我想分享的是
[00:16:04.000 --> 00:16:07.000]  他們一個重視智慧的家庭教育
[00:16:07.000 --> 00:16:09.000]  第二 他們是什麼呢
[00:16:09.000 --> 00:16:11.000]  不知道大家能否猜到
[00:16:11.000 --> 00:16:14.000]  是一個重視歷史的家庭教育
[00:16:14.000 --> 00:16:16.000]  我們今天的中學教育
[00:16:16.000 --> 00:16:18.000]  都有歷史科的
[00:16:18.000 --> 00:16:20.000]  我小時候的中史是極之差的
[00:16:20.000 --> 00:16:23.000]  我唯一認識的就是三國史
[00:16:23.000 --> 00:16:24.000]  就是打機的時候
[00:16:24.000 --> 00:16:26.000]  你一定會認識到他們
[00:16:26.000 --> 00:16:28.000]  真的 一般的家庭
[00:16:28.000 --> 00:16:30.000]  他們很少會講歷史
[00:16:30.000 --> 00:16:33.000]  你們家裏有沒有空會講一下歷史
[00:16:33.000 --> 00:16:34.000]  不會的
[00:16:34.000 --> 00:16:37.000]  但是我們確實很需要學習歷史
[00:16:37.000 --> 00:16:39.000]  學習歷史是指什麼呢
[00:16:39.000 --> 00:16:41.000]  我們要去欣賞
[00:16:41.000 --> 00:16:46.000]  去效法我們過去國家做得好的地方
[00:16:46.000 --> 00:16:47.000]  繼續去做
[00:16:47.000 --> 00:16:50.000]  同樣地 學習歷史是指
[00:16:50.000 --> 00:16:52.000]  我們要去面對
[00:16:52.000 --> 00:16:56.000]  承認我們國家過去做錯的地方
[00:16:56.000 --> 00:16:58.000]  避免再去做
[00:16:58.000 --> 00:17:00.000]  而有個哲學家黑格爾
[00:17:00.000 --> 00:17:02.000]  他有一個很出名的名言
[00:17:02.000 --> 00:17:03.000]  大家都可能聽過
[00:17:03.000 --> 00:17:05.000]  他這樣說
[00:17:05.000 --> 00:17:08.000]  他說人類從歷史中學到唯一的教訓
[00:17:08.000 --> 00:17:14.000]  就是人類從沒有在歷史中學到任何教訓
[00:17:14.000 --> 00:17:16.000]  很諷刺但是很寫實的
[00:17:16.000 --> 00:17:19.000]  我們人類重重複複犯同樣的錯
[00:17:19.000 --> 00:17:22.000]  我們明明有歷史讓我們學到很多東西
[00:17:22.000 --> 00:17:25.000]  但是我們沒有去學到
[00:17:25.000 --> 00:17:28.000]  我們去重複犯我們的錯
[00:17:28.000 --> 00:17:31.000]  以色列家庭教育他們很重視歷史
[00:17:31.000 --> 00:17:33.000]  他們重視家譜
[00:17:33.000 --> 00:17:35.000]  他們在過節期的時候
[00:17:35.000 --> 00:17:39.000]  他們家庭會講述過去列祖的事蹟
[00:17:39.000 --> 00:17:41.000]  相比今天的我們
[00:17:41.000 --> 00:17:44.000]  他們在一個沒有圖書館
[00:17:44.000 --> 00:17:45.000]  沒有網絡世界
[00:17:45.000 --> 00:17:47.000]  沒有錄音的時代底下
[00:17:47.000 --> 00:17:51.000]  將歷史更加迫切地傳給下一代
[00:17:51.000 --> 00:17:53.000]  所以第二
[00:17:53.000 --> 00:17:56.000]  他們重視歷史的家庭教育
[00:17:56.000 --> 00:17:57.000]  第三
[00:17:57.000 --> 00:18:01.000]  他們是重視信仰的家庭教育
[00:18:01.000 --> 00:18:03.000]  和歷史很相近
[00:18:03.000 --> 00:18:06.000]  以色列家庭把握每一次的節期
[00:18:06.000 --> 00:18:08.000]  將信仰
[00:18:08.000 --> 00:18:10.000]  即是將耶和華的拯救
[00:18:10.000 --> 00:18:11.000]  揀選
