
[00:00:00.000 --> 00:00:03.820]  今天跟大家分享彼得厚書第一章19到21節
[00:04:58.160 --> 00:05:00.160]  是他自己去經歷
[00:05:00.160 --> 00:05:05.160]  或者他真的很感恩上帝會給他有這個經歷
[00:05:05.160 --> 00:05:08.980]  但是呢 他有這麼美好的經歷
[00:05:08.980 --> 00:05:13.240]  應該覺得很光榮、很重要
[00:05:13.240 --> 00:05:14.520]  他沒有說不重要
[00:05:14.520 --> 00:05:18.860]  只不過他覺得 哇!我這種經歷
[00:05:18.860 --> 00:05:22.020]  人的經歷不及《聖經》
[00:05:22.020 --> 00:05:26.740]  不及神的話語那麼重要
[00:05:26.740 --> 00:05:31.780]  對於他來說 他說 人的經歷是可以見證上帝
[00:05:31.780 --> 00:05:36.180]  不過更確鑿的 更確可以信的
[00:05:36.180 --> 00:05:40.040]  是上帝的話語、上帝的啟示
[00:05:40.040 --> 00:05:45.140]  所以當他說 特別他說關於主再來的應許的時候
[00:05:45.140 --> 00:05:48.260]  不是憑我說話 我是很有感覺的
[00:05:48.260 --> 00:05:50.200]  我經歷了很多事情
[00:05:50.200 --> 00:05:53.660]  但是他說 特別是上帝要再來
[00:05:53.660 --> 00:05:55.880]  耶穌基督再來的應許
[00:05:55.880 --> 00:06:01.020]  我們要回去看《聖經》 看看先知的預言
[00:06:01.020 --> 00:06:02.880]  看先知怎麼去說
[00:06:02.880 --> 00:06:06.520]  當然啦 不單有先知的預言
[00:06:06.520 --> 00:06:09.260]  耶穌基督親自的啟示 是吧?
[00:06:09.260 --> 00:06:12.680]  這些其實我們都可以透過《聖經》去看見
[00:06:12.680 --> 00:06:15.420]  耶穌活現了這個啟示
[00:06:15.420 --> 00:06:17.380]  但是他說 他見證了
[00:06:17.380 --> 00:06:26.500]  但是他這種見證 不及先知的啟示、預言那麼重要
[00:06:26.500 --> 00:06:28.460]  因為對於他來說
[00:06:28.460 --> 00:06:35.060]  神的啟示才是最重要、最重要、最重要、更確的
[00:06:35.060 --> 00:06:40.680]  沒有東西可以比得上上帝的啟示
[00:06:40.680 --> 00:06:45.460]  所以他說 我們要重視上帝的啟示
[00:06:45.460 --> 00:06:50.820]  上帝的話語多過重視人的經驗
[00:06:50.820 --> 00:06:52.940]  人的經驗都很好的
[00:06:52.940 --> 00:06:56.880]  只不過上帝的話語來得更確鑿
[00:06:56.880 --> 00:07:01.920]  因為我們不要看重這些話語多過上帝的話語
[00:07:01.920 --> 00:07:06.500]  否則我們很容易走入一些異端裏面
[00:07:06.500 --> 00:07:09.600]  或者走入個人主義裏面
[00:07:09.600 --> 00:07:13.040]  而且很重要
[00:07:13.040 --> 00:07:15.680]  當我們很看人的經驗的時候
[00:07:15.680 --> 00:07:18.100]  「這個人的經驗很好、很好、很好」
[00:07:18.100 --> 00:07:21.840]  其實是很好的 有很多好的才會分享得很好
[00:07:21.840 --> 00:07:25.780]  但我們每次都是學習別人的分享的時候
[00:07:25.780 --> 00:07:27.900]  別人的經驗的時候
[00:07:27.900 --> 00:07:31.920]  其實這個信仰是一個二手的信仰
[00:07:31.920 --> 00:07:37.260]  我們好像不是從上帝的話語去學習
[00:07:37.260 --> 00:07:39.680]  可能都有經歷的
[00:07:39.680 --> 00:07:43.180]  但是原來很多東西都是靠經驗
[00:07:43.180 --> 00:07:45.600]  很實質的憑據
[00:07:45.600 --> 00:07:49.560]  而聖經就是我們的信仰的憑據
[00:07:49.560 --> 00:07:52.900]  否則我們很容易動搖
[00:07:52.900 --> 00:07:56.380]  因為憑經驗、憑個人的分享
[00:07:56.380 --> 00:07:59.260]  那我沒有感覺了 是不是不行呢?
[00:07:59.260 --> 00:08:02.580]  或者很多時候 大家不知道有沒有聽過
[00:08:02.580 --> 00:08:06.460]  有一些領袖 教一些領袖
[00:08:06.460 --> 00:08:09.680]  失格的時候 會有很多人「哎呀 很失望了」
[00:08:09.680 --> 00:08:11.980]  「哎呀 都不信得過了」
[00:08:11.980 --> 00:08:14.120]  會離開信仰
[00:08:14.120 --> 00:08:19.980]  就是他將那位領袖的經驗、教導看得太重了
[00:08:19.980 --> 00:08:24.640]  以致他自己的信仰不是掛在聖經裏面
[00:08:24.640 --> 00:08:28.060]  而是掛在那個領袖的分享裏面
[00:08:28.060 --> 00:08:30.980]  所以彼得提
[00:08:30.980 --> 00:08:38.320]  我們不要將人的經驗看重多於聖經、神的話語、神的啟示
[00:08:38.320 --> 00:08:42.500]  無論如何 你都要回到神的啟示裏面
[00:08:42.500 --> 00:08:44.540]  看看上帝怎麼說
[00:08:44.540 --> 00:08:47.900]  這個才是我們的信仰憑據
[00:08:47.900 --> 00:08:50.640]  聖經是有絕對的權威
[00:08:50.640 --> 00:08:52.660]  所以彼得很提醒大家
[00:08:52.660 --> 00:08:57.400]  最重要、最確鑿的是上帝的啟示
[00:08:57.400 --> 00:09:00.540]  對於他來說 他那個年代沒有新約
[00:09:00.540 --> 00:09:03.740]  當然是舊約 特別是關於先知的啟示
[00:09:03.740 --> 00:09:06.100]  特別是他在這裏提 關於主在泥
[00:09:06.100 --> 00:09:08.180]  為什麼他覺得這麼重要呢?
[00:09:08.180 --> 00:09:14.100]  因為他都覺得主在泥會帶來他們生命的不一樣
[00:09:14.100 --> 00:09:19.740]  所以他要大家回到聖經 回到上帝的話語裏面
[00:09:19.740 --> 00:09:23.120]  那是不是這樣就不用分享了 不用見證了
[00:09:23.120 --> 00:09:25.660]  大家一起聖經算了
[00:09:25.660 --> 00:09:30.140]  而事實上彼得又沒有說 哎呀 那就不見證了 不是
[00:09:30.140 --> 00:09:32.780]  而是他自己都有去做見證
[00:09:32.780 --> 00:09:34.520]  這三千人信耶穌 是不是?
[00:09:34.520 --> 00:09:37.940]  而保羅都說 提一下提摩泰
[00:09:37.940 --> 00:09:39.480]  打美好的仗 是不是?
[00:09:39.480 --> 00:09:43.300]  你為真道打美好的仗 賜定永生
[00:09:43.300 --> 00:09:45.340]  你要為此備詔
[00:09:45.340 --> 00:09:49.300]  在很多見證人面前做美好的見證
[00:09:49.300 --> 00:09:52.740]  每一個都明夢照去做見證
[00:09:52.740 --> 00:09:55.920]  所以其實見證都是重要的
[00:09:55.920 --> 00:09:59.340]  如果是這樣 為什麼彼得又要這樣說呢?
[00:09:59.340 --> 00:10:04.260]  他只是說 聖經更重要
[00:10:04.260 --> 00:10:09.420]  神的啟示更可確信 更加好
[00:10:09.420 --> 00:10:13.940]  你知道啦 有時候人的見證或者我們的經驗都主觀性
[00:10:13.940 --> 00:10:16.520]  這樣會加了很多 哇 我好興奮啊
[00:10:16.520 --> 00:10:19.740]  比如彼得上山 在登山變相的時候
[00:10:19.740 --> 00:10:21.300]  他都很興奮 是不是?
[00:10:21.300 --> 00:10:26.580]  有時候我們興奮會抹殺了很多客觀的條件
[00:10:26.580 --> 00:10:29.780]  但當然這些都是真真實實的見證
[00:10:29.780 --> 00:10:31.880]  真真實實的經驗
[00:10:31.880 --> 00:10:34.320]  無論如何 上得了我們的經驗
[00:10:34.320 --> 00:10:35.920]  我們就去經驗
[00:10:35.920 --> 00:10:39.220]  但是如果有些人沒有了這個經驗
[00:10:39.220 --> 00:10:43.000]  那怎麼辦呢?是不是就不信呢?
[00:10:43.000 --> 00:10:46.660]  所以要信呢 要有確據
[00:10:46.660 --> 00:10:49.460]  無論如何都要回到聖經裡面
[00:10:49.460 --> 00:10:53.420]  讓他們在聖經裡面去經歷那個確據
[00:10:53.420 --> 00:10:56.580]  所以我們的經驗只是一個輔助
[00:10:56.580 --> 00:11:01.180]  印證了 哇 原來神的話語是很可信的
[00:11:01.180 --> 00:11:02.800]  很可靠的
[00:11:02.800 --> 00:11:05.900]  因為我真真實實可以經驗到
[00:11:05.900 --> 00:11:08.200]  或者可以活現出來
[00:11:08.200 --> 00:11:11.560]  不知道大家有沒有看程序表呢?
[00:11:11.560 --> 00:11:15.140]  每個星期我們都有目者或者是理事
[00:11:15.140 --> 00:11:18.860]  他們都會寫下一些他們看聖經的得著
[00:11:18.860 --> 00:11:20.980]  這些就是他們的經驗
[00:11:20.980 --> 00:11:23.540]  不過是他們的經驗 他們的得著
[00:11:23.540 --> 00:11:26.360]  他們去經歷上帝的話語
[00:11:26.360 --> 00:11:28.140]  他們可以經驗到
[00:11:28.140 --> 00:11:29.600]  但是你自己呢?
[00:11:29.600 --> 00:11:32.900]  自己可不可以從神的話語去經驗呢?
[00:11:32.900 --> 00:11:36.020]  所以我們無論如何都要回到聖經裡面
[00:11:36.020 --> 00:11:38.940]  我們的經驗都是一些輔助
[00:11:38.940 --> 00:11:41.820]  無論如何都是看看聖經它怎麼說好
[00:11:41.820 --> 00:11:45.280]  所以我鼓勵我們好好讀聖經
[00:11:45.280 --> 00:11:46.560]  因為不好好讀聖經
[00:11:46.560 --> 00:11:51.120]  我們會面對另外一個問題 就是異端的教導
[00:11:51.120 --> 00:11:54.440]  有些異端它都會分享很多很好的
[00:11:54.440 --> 00:11:56.060]  不是很好很多 不是很好
[00:11:56.060 --> 00:11:59.640]  它們都用很多不同的見證
[00:11:59.640 --> 00:12:02.180]  分享、經驗去告訴你
[00:12:02.180 --> 00:12:05.940]  我怎樣怎樣經驗到我們的信仰
[00:12:05.940 --> 00:12:09.500]  它們都可以做很多東西出來
[00:12:09.500 --> 00:12:12.400]  最特別的就是異端 說到異端
[00:12:12.400 --> 00:12:14.920]  它有些是和基督教有些相似的
[00:12:14.920 --> 00:12:18.420]  最害怕的是什麼呢?九成真 一成假
[00:12:18.420 --> 00:12:22.780]  我們這些無知的婦孺就有些性別歧視
[00:12:22.780 --> 00:12:25.020]  有時我們對聖經不熟悉
[00:12:25.020 --> 00:12:28.340]  「啊!是哦!聖經都有說耶穌死了」
[00:12:28.340 --> 00:12:30.240]  「啊!是哦!是哦!」
[00:12:30.240 --> 00:12:33.340]  但其它東西可以不同的
[00:12:33.340 --> 00:12:36.620]  我們就以為「哎呀!都真啊」
[00:12:36.620 --> 00:12:39.100]  我們就很容易落單
[00:12:39.100 --> 00:12:41.500]  所以很多時候最重要的是
[00:12:41.500 --> 00:12:44.740]  你自己有沒有在神的話語裡面
[00:12:44.740 --> 00:12:46.860]  去好好去查考
[00:12:46.860 --> 00:12:50.140]  在神的話語裡去認識清楚
[00:12:50.140 --> 00:12:54.220]  以致當有別人去和你講信仰的時候
[00:12:54.220 --> 00:12:56.020]  你都可以對照
[00:12:56.020 --> 00:13:00.120]  你都可以去看聖經是不是真的這樣說的呢?
[00:13:00.120 --> 00:13:04.960]  所以這個也是彼得很想說
[00:13:04.960 --> 00:13:07.200]  聖經更重要
[00:13:07.200 --> 00:13:09.380]  不是靠別人的分享
[00:13:09.380 --> 00:13:13.300]  不是靠別人有多少美好的見證
[00:13:13.300 --> 00:13:19.420]  而是最證據確鑿的那樣東西是聖經
[00:13:19.420 --> 00:13:20.740]  我們要相信
[00:13:20.740 --> 00:13:24.060]  我們要回到聖經裡面
[00:13:24.060 --> 00:13:26.460]  聖經是我們的信仰意義
[00:13:26.460 --> 00:13:31.900]  所以他說你要在這個預言上去留意
[00:13:31.900 --> 00:13:34.640]  如果上帝的話語、先知的啟示
[00:13:34.640 --> 00:13:37.300]  先知的預言這麼重要的時候
[00:13:37.300 --> 00:13:40.020]  他就說你要去留意
[00:13:40.020 --> 00:13:40.840]  留意什麼呢?
[00:13:40.840 --> 00:13:43.680]  留意就是我去留心看
[00:13:43.680 --> 00:13:45.460]  存在心裡面
[00:13:45.460 --> 00:13:48.860]  甚至好像燈照在黑暗裡面是說什麼
[00:13:48.860 --> 00:13:51.160]  我真是黑漆漆的
[00:13:51.160 --> 00:13:55.480]  我不知道你有沒有試過黑漆漆好像找到一些光
[00:13:55.480 --> 00:13:56.940]  當我們黑漆漆的時候
[00:13:56.940 --> 00:14:00.680]  如果有燈你會覺得很開心
[00:14:00.680 --> 00:14:03.360]  他就說我們要留心
[00:14:03.360 --> 00:14:06.320]  留心找到什麼呢?
[00:14:06.320 --> 00:14:08.600]  其實是找到憑據
[00:14:08.600 --> 00:14:12.060]  找到耶穌基督在來的應許
[00:14:12.060 --> 00:14:14.520]  我們要去留心去看
[00:14:14.520 --> 00:14:18.360]  看到你發現的東西
[00:14:18.360 --> 00:14:23.860]  最近我不知道大家團體參與有沒有做OIA
[00:14:23.860 --> 00:14:26.520]  職程居我們在做OIA
[00:14:26.520 --> 00:14:28.720]  我經常跟靜姐妹說
[00:14:28.720 --> 00:14:31.000]  你只要留心觀察
[00:14:31.000 --> 00:14:35.880]  你對那段經文起碼都掌握六、七成
[00:14:35.880 --> 00:14:41.980]  如果你肯仔細地鑽進經文去看
[00:14:41.980 --> 00:14:46.020]  找回所有詳情出來
[00:14:46.020 --> 00:14:49.580]  你會對這段經文有很多掌握
[00:14:49.580 --> 00:14:50.980]  就是正正比得說
[00:14:50.980 --> 00:14:53.100]  其實你要去留心看
[00:14:53.100 --> 00:14:56.300]  不是我聽過了
[00:14:56.300 --> 00:15:00.260]  或者有些人會當崇拜那篇聖經
[00:15:00.260 --> 00:15:05.700]  這篇道的經文就叫做看過了
[00:15:05.700 --> 00:15:09.560]  一個禮拜就看了這篇經文
[00:15:09.560 --> 00:15:15.640]  我想這個是很少的
[00:15:15.640 --> 00:15:18.780]  起碼我們都多些去查考
[00:15:18.780 --> 00:15:21.280]  多些去觀察
[00:15:21.280 --> 00:15:24.460]  以致你找到
[00:15:24.460 --> 00:15:27.420]  原來聖經很可信
[00:15:27.420 --> 00:15:30.960]  因為當我們去留心去觀察的時候
[00:15:30.960 --> 00:15:32.760]  我不知道你會不會發現
[00:15:32.760 --> 00:15:37.760]  其實舊約的一些主題 新約會發生
[00:15:37.760 --> 00:15:39.960]  新約一樣會說的
[00:15:39.960 --> 00:15:41.240]  不是那麼獨特的
[00:15:41.240 --> 00:15:43.640]  雖然可能字眼會不同
[00:15:43.640 --> 00:15:45.940]  它的故事都會不同
[00:15:45.940 --> 00:15:49.180]  但是它會呈現同一個主題
[00:15:49.180 --> 00:15:51.520]  其實聖經是很貫穿的
[00:15:51.520 --> 00:15:53.200]  所以如果你有機會去看的時候
[00:15:53.200 --> 00:15:54.740]  你會發現其實呢
[00:15:54.740 --> 00:15:58.340]  其實聖經真的是我們信仰的一個憑據
[00:15:58.340 --> 00:16:01.240]  所以當我們去留心看的時候
[00:16:01.240 --> 00:16:03.620]  你可以找到一些憑據出來
[00:16:03.620 --> 00:16:08.040]  你可以找到一些確據給你的
[00:16:08.040 --> 00:16:11.600]  就好像它說的神聖
[00:16:11.600 --> 00:16:16.080]  神聖在你們心裏面出現這樣
[00:16:16.080 --> 00:16:18.140]  那神聖是甚麼呢?
[00:16:18.140 --> 00:16:20.460]  神聖在天亮之前會特別美麗
[00:16:20.460 --> 00:16:22.460]  是亮的 就是光的
[00:16:22.460 --> 00:16:26.440]  那就預告大家天亮了
[00:16:26.440 --> 00:16:31.680]  就是天就要亮的一個憑據、一個確據
[00:16:31.680 --> 00:16:33.240]  所以作者提出
[00:16:33.240 --> 00:16:36.240]  你要等到天亮
[00:16:36.240 --> 00:16:39.680]  神聖在你們心裏面出現
[00:16:39.680 --> 00:16:41.600]  其實他們提醒我們
[00:16:41.600 --> 00:16:47.160]  我們要去努力在上帝的話語上面去鑽研
[00:16:47.160 --> 00:16:50.580]  直至你找到那個憑據
[00:16:50.580 --> 00:16:53.920]  而不是說 哎呀 都是叫叮一聲的
[00:16:53.920 --> 00:16:56.720]  而是因為我很興奮見到
[00:16:56.720 --> 00:16:59.360]  哎呀 我找到那個確據
[00:16:59.360 --> 00:17:03.480]  我找到真真實實的上帝怎麼說
[00:17:03.480 --> 00:17:05.380]  而不是靠牧師說的
[00:17:05.380 --> 00:17:07.380]  靠傳道人說的
[00:17:07.380 --> 00:17:10.420]  而是我自己在上帝的話語裏面
[00:17:10.420 --> 00:17:12.420]  真的找到那個憑據
[00:17:12.420 --> 00:17:15.320]  靖姐妹當你自己在聖經話語裏面
[00:17:15.320 --> 00:17:18.040]  找到那個確據其實很興奮
[00:17:18.040 --> 00:17:19.480]  會很開心的
[00:17:19.480 --> 00:17:21.640]  開心過你聽完
[00:17:21.640 --> 00:17:26.980]  是呀 今天朱學老師教得很好 很有得著
[00:17:26.980 --> 00:17:29.580]  我不知道你多少上了朱學之後
[00:17:29.580 --> 00:17:31.940]  朱學老師講得很好
[00:17:31.940 --> 00:17:35.280]  過幾個星期你還有多少呢?
[00:17:35.280 --> 00:17:38.400]  但是當你自己在言經裏面
[00:17:38.400 --> 00:17:41.280]  找到亮光的時候
[00:17:41.280 --> 00:17:43.540]  會很不同
[00:17:43.540 --> 00:17:44.940]  彼得就提醒
[00:17:44.940 --> 00:17:48.140]  我們其實就是要在聖經裏面
[00:17:48.140 --> 00:17:50.520]  在上帝的話語裏面
[00:17:50.520 --> 00:17:54.400]  找到耶穌基督再來的確據
[00:17:54.400 --> 00:17:57.140]  如果我們在這個預言上
[00:17:57.140 --> 00:17:59.540]  會去留心的話
[00:17:59.540 --> 00:18:03.700]  我們就會更加去信靠上帝的話語
[00:18:03.700 --> 00:18:07.280]  當他成為主再來的確據的時候
[00:18:07.280 --> 00:18:10.140]  因為我們找到主再來的英許
[00:18:10.140 --> 00:18:11.680]  成為了確據的時候
[00:18:11.680 --> 00:18:15.760]  我們心裏面會有光輝
[00:18:15.760 --> 00:18:19.960]  其實就是在講我心裏面會有盼望
[00:18:19.960 --> 00:18:23.680]  我知道主再來的時候
[00:18:23.680 --> 00:18:26.620]  我會活在上帝的光亮當中
[00:18:26.620 --> 00:18:30.860]  這個是一個以前我們在柬埔寨
[00:18:30.860 --> 00:18:34.260]  有一個姐妹知道我突然間要查OIA的時候
[00:18:34.260 --> 00:18:35.720]  她畫的給一些人
[00:18:35.720 --> 00:18:38.040]  因為實在是雞同鴨講的時候
[00:18:38.040 --> 00:18:39.740]  我覺得這幅圖很好
[00:18:39.740 --> 00:18:42.440]  要我們要睜大眼睛去看
[00:18:42.440 --> 00:18:44.440]  我可不可以睜大眼睛
[00:18:44.440 --> 00:18:47.700]  找到耶穌基督再來去憑據
[00:18:47.700 --> 00:18:51.720]  以致我真的走在神的亮光當中
[00:18:51.720 --> 00:18:54.740]  我活得更有盼望
[00:18:54.740 --> 00:18:57.660]  如果我們在這件事上留心
[00:18:57.660 --> 00:19:02.380]  我們就真的上帝的光輝在我們生命裏面
[00:19:02.380 --> 00:19:07.660]  因為聖經是我們的憑據
[00:19:07.660 --> 00:19:09.480]  對我們有盼望
[00:19:09.480 --> 00:19:14.100]  以致我們會對天上的事有確實的盼望
[00:19:14.100 --> 00:19:15.280]  更有力量
[00:19:15.280 --> 00:19:18.860]  特別這個世界很污染
[00:19:18.860 --> 00:19:20.440]  除了空氣污染
[00:19:20.440 --> 00:19:22.500]  其實也有很多罪惡污染
[00:19:22.500 --> 00:19:25.280]  我怎樣在這個世界自存呢?
[00:19:25.280 --> 00:19:28.520]  我們很需要上帝的話語的引導
[00:19:28.520 --> 00:19:33.440]  也好如果我對主再來有盼望的話
[00:19:33.440 --> 00:19:39.280]  我不知道大家對主再來有多少確信、確求、盼望
[00:19:39.280 --> 00:19:44.300]  如果當我們對主再來有確信、有盼望的時候
[00:19:44.300 --> 00:19:47.900]  我相信我們活的生命都會不一
[00:19:47.900 --> 00:19:51.680]  因為當我肯定主再來的時候
[00:19:51.680 --> 00:19:53.140]  我就要想了
[00:19:53.140 --> 00:19:56.040]  我要面對主再來
[00:19:56.040 --> 00:20:00.240]  我要怎樣面對上帝的交仗
[00:20:00.240 --> 00:20:03.260]  面對主的審判
[00:20:03.260 --> 00:20:06.720]  那我這一刻是不是要做好一點呢?
[00:20:06.720 --> 00:20:09.020]  當我們有這種確距的時候
[00:20:09.020 --> 00:20:11.540]  這個比得上頂尖
[00:20:11.540 --> 00:20:17.140]  我們反而可能信仰生命會活得更好
[00:20:17.140 --> 00:20:21.480]  因為我們會更加願意尋求上帝的心意
[00:20:21.480 --> 00:20:25.480]  以致將來面對主再來的時候
[00:20:25.480 --> 00:20:27.900]  起碼都對得起上帝
[00:20:27.900 --> 00:20:33.000]  所以你得看我們要有確距
[00:20:33.000 --> 00:20:35.060]  找到那個確距的時候
[00:20:35.060 --> 00:20:38.340]  我們生命要活出這個盼望
[00:20:38.340 --> 00:20:46.260]  讓我們在這個世界裡面更有力量去見證上帝
[00:20:46.260 --> 00:20:52.880]  所以他告訴我們要去留心才知道的事情
[00:20:52.880 --> 00:20:57.260]  然後他就說最重要的是什麼呢?
[00:20:57.260 --> 00:20:59.100]  最重要的是什麼呢?
[00:20:59.100 --> 00:21:01.680]  就是當我們說我要留心了
[00:21:01.680 --> 00:21:02.900]  我要找證據了
