
[00:00:00.000 --> 00:00:02.400]  平安!我們一齊祈禱
[00:04:23.500 --> 00:04:27.500]  或者我叫他做不一樣的基督徒生活
[00:04:27.500 --> 00:04:29.500]  英文叫Radical Christian Living
[00:04:29.500 --> 00:04:33.500]  今天的主題就是門徒的代價
[00:04:33.500 --> 00:04:36.500]  我們先來看路加福音的經文
[00:04:36.500 --> 00:04:38.500]  在路加福音的經文
[00:04:38.500 --> 00:04:40.500]  我們讀了十四章
[00:04:40.500 --> 00:04:41.500]  由二十五節開始
[00:04:41.500 --> 00:04:43.500]  第二十五節一開始告訴我們
[00:04:43.500 --> 00:04:51.500]  當時有許許多多的人跟耶穌一起走
[00:04:51.500 --> 00:04:54.500]  為什麼有這麼多人跟著耶穌一起走呢?
[00:04:54.500 --> 00:04:56.500]  有什麼企圖呢?
[00:04:56.500 --> 00:04:58.500]  這群人有什麼企圖呢?
[00:04:58.500 --> 00:05:04.500]  我們不能夠肯定
[00:05:04.500 --> 00:05:07.500]  很多人可能有很多不同的原因
[00:05:07.500 --> 00:05:13.500]  但我相信有些人一定會帶著一種埋堆心態
[00:05:13.500 --> 00:05:17.500]  我記得看過一部電影叫Forest Gump
[00:05:17.500 --> 00:05:20.500]  男主角是金先生
[00:05:20.500 --> 00:05:24.500]  他是一位智力有點遲鈍的人
[00:05:24.500 --> 00:05:31.500]  有一次他突然想起要跑步橫跨美國
[00:05:31.500 --> 00:05:36.500]  結果他一跑就不停地跑了三年半
[00:05:36.500 --> 00:05:42.500]  沿途有很多人跟著他一起跑
[00:05:42.500 --> 00:05:44.500]  有一群人跟著他跑
[00:05:44.500 --> 00:05:47.500]  那些人都不知道自己的目的地
[00:05:47.500 --> 00:05:49.500]  有些人甚至問金先生
[00:05:49.500 --> 00:05:53.500]  你為什麼要跑?要跑多久?我們要去哪裡?
[00:05:53.500 --> 00:05:55.500]  金先生自己都不知道
[00:05:55.500 --> 00:05:59.500]  他興起就跑
[00:05:59.500 --> 00:06:07.500]  但仍然有很多人加入跑步的行列
[00:06:07.500 --> 00:06:09.500]  跟著他跑
[00:06:09.500 --> 00:06:12.500]  世界上有很多人喜歡跟風
[00:06:12.500 --> 00:06:16.500]  沒有問清楚就跟著群眾一起跑
[00:06:16.500 --> 00:06:19.500]  華人的心態就是
[00:06:19.500 --> 00:06:22.500]  執書行頭慘過敗家
[00:06:22.500 --> 00:06:26.500]  人人都一窩蜂地去,我也要去
[00:06:26.500 --> 00:06:29.500]  在跟著耶穌的群眾當中
[00:06:29.500 --> 00:06:33.500]  可能有些人聽過或見過耶穌行神蹟
[00:06:33.500 --> 00:06:38.500]  有可能很希望親眼看見耶穌行神蹟
[00:06:38.500 --> 00:06:40.500]  所以就跟著他走
[00:06:40.500 --> 00:06:46.500]  耶穌當日的地位真的像一個大明星
[00:06:46.500 --> 00:06:49.500]  我記得七十年代有一套歌劇
[00:06:49.500 --> 00:06:51.500]  叫Jesus Christ Superstar
[00:06:51.500 --> 00:06:54.500]  耶穌基督超級巨星
[00:06:54.500 --> 00:06:59.500]  耶穌當時真的吸引了一大批人
[00:06:59.500 --> 00:07:03.500]  但耶穌並沒有感到飄飄然
[00:07:03.500 --> 00:07:07.500]  祂知道那些群眾裡面
[00:07:07.500 --> 00:07:11.500]  很可能只是一群烏合之眾
[00:07:11.500 --> 00:07:14.500]  他們可能是一群想利用上帝
[00:07:14.500 --> 00:07:18.500]  去完成自己目的的人群
[00:07:18.500 --> 00:07:23.500]  所以耶穌轉過身來對群眾說
[00:07:23.500 --> 00:07:26.500]  到我這裡來的人
[00:07:26.500 --> 00:07:32.500]  要不是愛我勝過愛自己的父母妻子兒女兄弟姐妹
[00:07:32.500 --> 00:07:34.500]  甚至於他自己
[00:07:34.500 --> 00:07:37.500]  就不能作我的門徒
[00:07:37.500 --> 00:07:41.500]  不願意背起自己十字架來跟從我的
[00:07:41.500 --> 00:07:46.500]  也不能作我的門徒
[00:07:46.500 --> 00:07:49.500]  耶穌的意思是說
[00:07:49.500 --> 00:07:51.500]  你們跟著我
[00:07:51.500 --> 00:07:54.500]  假如想成為我的門徒
[00:07:54.500 --> 00:07:56.500]  我先告訴你們
[00:07:56.500 --> 00:08:00.500]  做門徒是要付代價的
[00:08:00.500 --> 00:08:02.500]  不是金錢的代價
[00:08:02.500 --> 00:08:04.500]  耶穌不需要錢
[00:08:04.500 --> 00:08:06.500]  不是物質的代價
[00:08:06.500 --> 00:08:11.500]  耶穌也不需要世界的物質
[00:08:11.500 --> 00:08:15.500]  今天我們這裡的人
[00:08:15.500 --> 00:08:17.500]  可能有些想信耶穌
[00:08:17.500 --> 00:08:20.500]  有些已經決定信耶穌
[00:08:20.500 --> 00:08:23.500]  有些甚至已經受洗加入教會
[00:08:23.500 --> 00:08:25.500]  我鼓勵大家
[00:08:25.500 --> 00:08:27.500]  無論在哪個情況
[00:08:27.500 --> 00:08:32.500]  都要留心耶穌對門徒的要求
[00:08:32.500 --> 00:08:34.500]  耶穌說
[00:08:34.500 --> 00:08:37.500]  不願意付代價的人
[00:08:37.500 --> 00:08:42.500]  是不能作我的門徒
[00:08:42.500 --> 00:08:46.500]  不是我們想跟耶穌
[00:08:46.500 --> 00:08:51.500]  耶穌就開心到這反應
[00:08:51.500 --> 00:08:54.500]  耶穌不一定收我們做門徒
[00:08:54.500 --> 00:08:56.500]  我們不付代價的人
[00:08:56.500 --> 00:09:02.500]  不能作耶穌的門徒
[00:09:02.500 --> 00:09:03.500]  首先主耶穌說
[00:09:03.500 --> 00:09:05.500]  做他門徒的人
[00:09:05.500 --> 00:09:09.500]  要校正他自己和上帝的關係
[00:09:09.500 --> 00:09:11.500]  將自己和上帝的關係
[00:09:11.500 --> 00:09:14.500]  放在最優先的地位
[00:09:14.500 --> 00:09:16.500]  在任何社會文化裡
[00:09:16.500 --> 00:09:18.500]  人與人之間的關係
[00:09:18.500 --> 00:09:23.500]  我想最密切的是家人之間的關係
[00:09:23.500 --> 00:09:24.500]  年少的時候
[00:09:24.500 --> 00:09:28.500]  我們會有父母兄弟姐妹的關係
[00:09:28.500 --> 00:09:29.500]  年紀大了
[00:09:29.500 --> 00:09:30.500]  如果我們結婚的話
[00:09:30.500 --> 00:09:33.500]  我們就有自己的妻子丈夫兒女
[00:09:33.500 --> 00:09:35.500]  這些家庭關係
[00:09:35.500 --> 00:09:38.500]  都應該非常重要
[00:09:38.500 --> 00:09:41.500]  不過耶穌在這裡說
[00:09:41.500 --> 00:09:43.500]  如果我們要成為他的門徒
[00:09:43.500 --> 00:09:48.500]  就要將關係重新排位
[00:09:48.500 --> 00:09:50.500]  要先愛上帝耶穌
[00:09:50.500 --> 00:09:54.500]  然後再愛其他人
[00:09:54.500 --> 00:09:55.500]  耶穌強調
[00:09:55.500 --> 00:09:57.500]  連我們自己的性命
[00:09:57.500 --> 00:10:00.500]  都要重新排位
[00:10:00.500 --> 00:10:04.500]  不要將自己的命放在最優先的地位
[00:10:04.500 --> 00:10:07.500]  而是要將我們和上帝的關係
[00:10:07.500 --> 00:10:12.500]  放在最優先的地位
[00:10:12.500 --> 00:10:16.500]  我想起猶太人的祖先阿布拉罕
[00:10:16.500 --> 00:10:21.500]  我們一般都叫他信心為人
[00:10:21.500 --> 00:10:24.500]  但是在他年輕的時候
[00:10:24.500 --> 00:10:29.500]  當他的生命可能遇到危險的時候
[00:10:29.500 --> 00:10:34.500]  他就叫他太太說半個謊話
[00:10:34.500 --> 00:10:36.500]  叫他太太告訴別人
[00:10:36.500 --> 00:10:38.500]  她是他妹妹
[00:10:38.500 --> 00:10:41.500]  不要告訴別人她是他妻子
[00:10:41.500 --> 00:10:45.500]  怕死啊
[00:10:45.500 --> 00:10:50.500]  阿布拉罕怕死啊
[00:10:50.500 --> 00:10:54.500]  他怕別人看到他太太那麼美貌
[00:10:54.500 --> 00:10:55.500]  就殺了他
[00:10:55.500 --> 00:10:58.500]  拿走他太太
[00:10:58.500 --> 00:11:00.500]  他看自己的生命
[00:11:00.500 --> 00:11:03.500]  比他妻子的貞潔更加重要
[00:11:03.500 --> 00:11:06.500]  他知道他的美女妻子不會死
[00:11:06.500 --> 00:11:11.500]  沒有人捨得殺美女
[00:11:11.500 --> 00:11:16.500]  最多被人搶去做老婆
[00:11:16.500 --> 00:11:17.500]  不會死的
[00:11:17.500 --> 00:11:19.500]  但是他自己可能會死
[00:11:19.500 --> 00:11:20.500]  他就很怕
[00:11:20.500 --> 00:11:24.500]  於是叫他太太說謊話
[00:11:24.500 --> 00:11:27.500]  但是耶穌要求跟隨他的人
[00:11:27.500 --> 00:11:31.500]  要調教好關係中的優先次序
[00:11:31.500 --> 00:11:34.500]  要將自己和上帝的關係
[00:11:34.500 --> 00:11:37.500]  放在最高最優先的地位
[00:11:37.500 --> 00:11:42.500]  高過所有其他人際關係
[00:11:42.500 --> 00:11:43.500]  有時候我們會覺得
[00:11:43.500 --> 00:11:45.500]  耶穌好像不太合理
[00:11:45.500 --> 00:11:48.500]  為什麼他要這樣的要求
[00:11:48.500 --> 00:11:50.500]  在這裡耶穌沒有解釋
[00:11:50.500 --> 00:11:52.500]  但是聖經中的其他經文
[00:11:52.500 --> 00:11:57.500]  讓我想到最少有一個很重要的原因
[00:11:57.500 --> 00:12:00.500]  就是因為人人都是罪人
[00:12:00.500 --> 00:12:02.500]  罪人的特色是什麼
[00:12:02.500 --> 00:12:05.500]  自我中心
[00:12:05.500 --> 00:12:06.500]  自我中心
[00:12:06.500 --> 00:12:08.500]  我第一
[00:12:08.500 --> 00:12:12.500]  我們不是真正懂得愛別人
[00:12:12.500 --> 00:12:15.500]  包括親人
[00:12:15.500 --> 00:12:18.500]  在《創世紀》第四章
[00:12:18.500 --> 00:12:23.500]  就記載了那個人殺了他的兄弟阿伯
[00:12:23.500 --> 00:12:26.500]  在十四章短短十二節經文裡
[00:12:26.500 --> 00:12:29.500]  第一節到第十二節
[00:12:29.500 --> 00:12:32.500]  兄弟這個詞
[00:12:32.500 --> 00:12:35.500]  出現了七次
[00:12:35.500 --> 00:12:39.500]  這個是猶太人文學的手法
[00:12:39.500 --> 00:12:44.500]  強調該人不是殺了一個普通人
[00:12:44.500 --> 00:12:50.500]  是殺了自己的親兄弟
[00:12:50.500 --> 00:12:52.500]  在聖經裡還記載了
[00:12:52.500 --> 00:12:56.500]  其他兄弟相殘的故事
[00:12:56.500 --> 00:12:59.500]  我們看到大衛的長子暗聯
[00:12:59.500 --> 00:13:04.500]  強姦了自己同父異母的妹妹塔瑪
[00:13:04.500 --> 00:13:07.500]  然後塔瑪同父同母的哥哥
[00:13:07.500 --> 00:13:09.500]  阿沙隆
[00:13:09.500 --> 00:13:11.500]  用計也用謀
[00:13:11.500 --> 00:13:14.500]  兩年後殺了暗聯
[00:13:14.500 --> 00:13:16.500]  為妹妹報仇
[00:13:16.500 --> 00:13:18.500]  過了幾年他還謀朝篡位
[00:13:18.500 --> 00:13:21.500]  連老爸都想殺
[00:13:21.500 --> 00:13:26.500]  這就是做人的表現
[00:13:26.500 --> 00:13:31.500]  耶穌對門徒提出這麼嚴格的要求
[00:13:31.500 --> 00:13:36.500]  是要門徒在校正了自己和上帝的關係之後
[00:13:36.500 --> 00:13:40.500]  再聽上帝的吩咐去做人
[00:13:40.500 --> 00:13:46.500]  才會懂得再主裡聽從父母
[00:13:46.500 --> 00:13:48.500]  尊敬父母
[00:13:48.500 --> 00:13:53.500]  才會學會愛自己的妻子
[00:13:53.500 --> 00:13:55.500]  好像基督愛教會
[00:13:55.500 --> 00:13:59.500]  為教會寫明
[00:13:59.500 --> 00:14:02.500]  唯有先校正我們和上帝的關係
[00:14:02.500 --> 00:14:04.500]  我們才會學到
[00:14:04.500 --> 00:14:13.500]  才會真正懂得愛人如己
[00:14:13.500 --> 00:14:15.500]  在這裡耶穌還有第二個要求
[00:14:15.500 --> 00:14:20.500]  就是要背起自己的十字架來跟從我
[00:14:20.500 --> 00:14:23.500]  對初期教會的門徒來說
[00:14:23.500 --> 00:14:26.500]  耶穌時代的門徒來說
[00:14:26.500 --> 00:14:30.500]  意思就是說要預備好
[00:14:30.500 --> 00:14:32.500]  為耶穌被殺
[00:14:32.500 --> 00:14:36.500]  為信仰殉道
[00:14:36.500 --> 00:14:40.500]  十字架就是一個死亡的刑具
[00:14:40.500 --> 00:14:42.500]  而根據教會歷史給我們看到
[00:14:42.500 --> 00:14:45.500]  早期的使徒
[00:14:45.500 --> 00:14:49.500]  全部都是為主殉道
[00:14:49.500 --> 00:14:51.500]  使徒彼得被釘十字架
[00:14:51.500 --> 00:14:55.500]  他還要倒轉來釘
[00:14:55.500 --> 00:14:58.500]  而死
[00:14:58.500 --> 00:15:00.500]  在耶穌的時代
[00:15:00.500 --> 00:15:03.500]  凡是被釘十字架死的囚犯
[00:15:03.500 --> 00:15:06.500]  他們都要背著自己的十字架
[00:15:06.500 --> 00:15:09.500]  一條橫幕去刑場
[00:15:09.500 --> 00:15:11.500]  所以耶穌也沒有例外
[00:15:11.500 --> 00:15:13.500]  我們在福音書看到
[00:15:13.500 --> 00:15:17.500]  記載了他背著十字架的其中一條木
[00:15:17.500 --> 00:15:19.500]  但是太重了
[00:15:19.500 --> 00:15:22.500]  他先前也被人打得快要半死
[00:15:22.500 --> 00:15:25.500]  所以羅馬兵要抓一個人
[00:15:25.500 --> 00:15:32.500]  來幫他背著那條橫幕
[00:15:32.500 --> 00:15:36.500]  對我們生活在這個自由社會的人來說
[00:15:36.500 --> 00:15:43.500]  我們沒有機會為信仰被人迫害至死
[00:15:43.500 --> 00:15:45.500]  很難
[00:15:45.500 --> 00:15:46.500]  不是我們不想
[00:15:46.500 --> 00:15:48.500]  可能我們也想
[00:15:48.500 --> 00:15:51.500]  不過沒有什麼機會
[00:15:51.500 --> 00:15:52.500]  對我們來說
[00:15:52.500 --> 00:15:56.500]  什麼是背著十字架跟隨主呢?
[00:15:56.500 --> 00:15:58.500]  我相信就是
[00:15:58.500 --> 00:16:01.500]  全然委身給上帝
[00:16:01.500 --> 00:16:04.500]  好好遵行聖經的教訓
[00:16:04.500 --> 00:16:08.500]  成為世上的光和炎
[00:16:08.500 --> 00:16:12.500]  上帝給每一個人有不同的使命
[00:16:12.500 --> 00:16:16.500]  保羅的人生就是為我們留下一個非常好的榜樣
[00:16:16.500 --> 00:16:19.500]  他說:現在活著的不再是我
[00:16:19.500 --> 00:16:23.500]  而是基督在我生命裡面活著
[00:16:23.500 --> 00:16:25.500]  而他的人生目標是什麼?
[00:16:25.500 --> 00:16:28.500]  他說:我把萬事看作虧損
[00:16:28.500 --> 00:16:31.500]  因為我要認識我主耶穌基督為至寶
[00:16:31.500 --> 00:16:33.500]  為了祂我損失一切
[00:16:33.500 --> 00:16:37.500]  當作垃圾
[00:16:37.500 --> 00:16:42.500]  我要贏得基督
[00:16:42.500 --> 00:16:45.500]  如果我們效法保羅
[00:16:45.500 --> 00:16:47.500]  立定心智
[00:16:47.500 --> 00:16:51.500]  不再在世界上隨波逐流
[00:16:51.500 --> 00:16:55.500]  全然委身給耶穌
[00:16:55.500 --> 00:16:58.500]  我相信就是我們這個時代的人
[00:16:58.500 --> 00:17:02.500]  背起十字架跟隨耶穌的意思
[00:17:02.500 --> 00:17:07.500]  接著在路加福音14:28-32
[00:17:07.500 --> 00:17:11.500]  主耶穌用了兩個比喻來勸導群眾
[00:17:11.500 --> 00:17:14.500]  你要小心計算代價
[00:17:14.500 --> 00:17:17.500]  如果你學過工商管理或者會計
[00:17:17.500 --> 00:17:19.500]  就很容易明白耶穌的比喻
[00:17:19.500 --> 00:17:23.500]  現代人叫做Cost-Benefit Analysis
[00:17:23.500 --> 00:17:25.500]  成本收益對比分析
[00:17:25.500 --> 00:17:27.500]  先計算一下
[00:17:27.500 --> 00:17:32.500]  就算沒有讀過會計
[00:17:32.500 --> 00:17:34.500]  其實你都明白
[00:17:34.500 --> 00:17:37.500]  這是一個最基本的投資道理
[00:17:37.500 --> 00:17:41.500]  沒有人願意做蝕本生意
[00:17:41.500 --> 00:17:43.500]  所以你要坐下來計算清楚
[00:17:43.500 --> 00:17:46.500]  無論你投資買股票、外匯、期貨、房地產
[00:17:46.500 --> 00:17:48.500]  或者任何生意
[00:17:48.500 --> 00:17:50.500]  你都一定會坐下來
[00:17:50.500 --> 00:17:54.500]  考慮一下成本和收益的問題
[00:17:54.500 --> 00:17:56.500]  除了成本和收益之外
[00:17:56.500 --> 00:18:00.500]  耶穌在這個比喻裡還提到一個問題
[00:18:00.500 --> 00:18:02.500]  面子問題
[00:18:02.500 --> 00:18:04.500]  蓋房子不能夠員工
[00:18:04.500 --> 00:18:06.500]  真的被人取笑
[00:18:06.500 --> 00:18:08.500]  當然要計算清楚代價
[00:18:08.500 --> 00:18:10.500]  我們教會預備曠堂都計算清楚
[00:18:10.500 --> 00:18:12.500]  還沒收到錢不能開工
[00:18:12.500 --> 00:18:14.500]  收不夠錢不能開工
[00:18:14.500 --> 00:18:18.500]  蓋到一半真的被人取笑
[00:18:18.500 --> 00:18:22.500]  打仗沒有把握贏
[00:18:22.500 --> 00:18:24.500]  不如早點去求和
[00:18:24.500 --> 00:18:26.500]  不求和打起來
[00:18:26.500 --> 00:18:29.500]  一萬軍隊對兩萬軍隊
[00:18:29.500 --> 00:18:31.500]  自己軍隊全部死了
[00:18:31.500 --> 00:18:33.500]  將來怎麼打?
[00:18:33.500 --> 00:18:34.500]  用手指跟別人打?
[00:18:34.500 --> 00:18:36.500]  沒得打了
[00:18:36.500 --> 00:18:37.500]  所以要計算清楚
[00:18:37.500 --> 00:18:38.500]  打不打得
[00:18:38.500 --> 00:18:40.500]  不打得快點求和
[00:18:40.500 --> 00:18:45.500]  對我們現代人來說
[00:18:45.500 --> 00:18:49.500]  信耶穌的成本和收益是什麼呢?
[00:18:49.500 --> 00:18:51.500]  我先說成本
[00:18:51.500 --> 00:18:53.500]  信耶穌有什麼成本?
[00:18:53.500 --> 00:18:55.500]  最重要的成本就是
[00:18:55.500 --> 00:18:58.500]  放棄管理自己生命的主權
[00:18:58.500 --> 00:19:00.500]  聽清楚再說一次
[00:19:00.500 --> 00:19:05.500]  放棄管理自己生命的主權
[00:19:05.500 --> 00:19:10.500]  正如耶穌在33節給的結論
[00:19:10.500 --> 00:19:12.500]  你們無論誰
[00:19:12.500 --> 00:19:14.500]  除非放棄所有的一切
[00:19:14.500 --> 00:19:21.500]  不能作我的門徒
[00:19:21.500 --> 00:19:24.500]  生命的主權
[00:19:24.500 --> 00:19:27.500]  包括了時間的運用
[00:19:27.500 --> 00:19:29.500]  金錢的分配
[00:19:29.500 --> 00:19:32.500]  人生的目標
[00:19:32.500 --> 00:19:36.500]  人際關係的優先次序等等
[00:19:36.500 --> 00:19:38.500]  耶穌要求我們
[00:19:38.500 --> 00:19:40.500]  將這些主權放棄
[00:19:40.500 --> 00:19:42.500]  交給祂
[00:19:42.500 --> 00:19:46.500]  這就是我們信耶穌的成本
[00:19:46.500 --> 00:19:48.500]  好自好意
[00:19:48.500 --> 00:19:51.500]  對很多人來說不容易
[00:19:51.500 --> 00:19:53.500]  很多人要忽略
[00:19:53.500 --> 00:19:55.500]  我喜歡說了算
[00:19:55.500 --> 00:19:58.500]  我不能讓耶穌說了算
[00:19:58.500 --> 00:20:01.500]  這樣的人不要做耶穌的門徒
[00:20:01.500 --> 00:20:02.500]  不能的
[00:20:02.500 --> 00:20:04.500]  在這段經文裡面
[00:20:04.500 --> 00:20:05.500]  耶穌提了三次
[00:20:05.500 --> 00:20:06.500]  不能的
[00:20:06.500 --> 00:20:08.500]  你不願意放棄的人
[00:20:08.500 --> 00:20:12.500]  是不能做耶穌的門徒的
[00:20:12.500 --> 00:20:17.500]  不是你想做就能做
[00:20:17.500 --> 00:20:21.500]  做基督徒有什麼好處?
[00:20:21.500 --> 00:20:23.500]  做基督徒有什麼好處?
[00:20:23.500 --> 00:20:25.500]  我們先來看看
[00:20:25.500 --> 00:20:26.500]  馬太福音
[00:20:26.500 --> 00:20:27.500]  今天我們讀過的經文
[00:20:27.500 --> 00:20:30.500]  十六章二十五節
[00:20:30.500 --> 00:20:32.500]  第一個好處
[00:20:32.500 --> 00:20:34.500]  因為那想救自己生命的
[00:20:34.500 --> 00:20:36.500]  反而要喪失生命
[00:20:36.500 --> 00:20:38.500]  那惟將我喪失生命的
[00:20:38.500 --> 00:20:40.500]  反而要得到生命
[00:20:40.500 --> 00:20:45.500]  這段經文裡面提到四次生命
[00:20:45.500 --> 00:20:48.500]  不過我們可以感覺到
[00:20:48.500 --> 00:20:53.500]  耶穌是在說兩種不同的生命
[00:20:53.500 --> 00:21:00.500]  一種是我們短暫在人世間的生命
[00:21:00.500 --> 00:21:04.500]  另外一種可以說是永恆的生命
[00:21:04.500 --> 00:21:08.500]  永恆的生命就是指一種靈性的生命
[00:21:08.500 --> 00:21:11.500]  靈性的生命就是從現在這個
[00:21:11.500 --> 00:21:14.500]  現世的物質世界超脫出來
[00:21:14.500 --> 00:21:20.500]  進入了上帝的屬靈和永恆的空間
[00:21:20.500 --> 00:21:22.500]  因此只有這一種的生命
[00:21:22.500 --> 00:21:26.500]  才是值得我們付任何代價去追求的
[00:21:26.500 --> 00:21:30.500]  可能有些人聽得朦朦的
[00:21:30.500 --> 00:21:32.500]  一塊雲 什麼屬靈空間
[00:21:32.500 --> 00:21:34.500]  我們相信有上帝的存在
[00:21:34.500 --> 00:21:38.500]  有一個看不見的非物質世界
[00:21:38.500 --> 00:21:40.500]  看不見的非物質世界
[00:21:40.500 --> 00:21:42.500]  是存在在這個空間裡面的
[00:21:42.500 --> 00:21:44.500]  看得見的都是物質的
[00:21:44.500 --> 00:21:47.500]  看得見的東西都會成為過去的
[00:21:47.500 --> 00:21:50.500]  物質不是永恆的
[00:21:50.500 --> 00:21:54.500]  永恆的生命也不是時間無限期地延長
[00:21:54.500 --> 00:21:59.500]  而是直接從這個空間裡面跳出來
[00:21:59.500 --> 00:22:03.500]  進入另外一個屬靈的空間
[00:22:03.500 --> 00:22:05.500]  是有些抽象的
[00:22:05.500 --> 00:22:08.500]  不過有些科學家和數學家都告訴我們
[00:22:08.500 --> 00:22:12.500]  這個世界是不止四維空間的
