
[00:00:00.000 --> 00:00:02.800]  好 今天跟大家說的題目是什麼呢?
[00:02:05.960 --> 00:02:09.000]  得罪了一個創會執事
[00:02:09.000 --> 00:02:10.800]  為什麼會得罪他呢?
[00:02:10.800 --> 00:02:12.120]  因為我是做牧師
[00:02:12.120 --> 00:02:13.600]  我要教導弟兄姊妹
[00:02:13.600 --> 00:02:16.400]  栽培他們屬靈生命的成長
[00:02:16.400 --> 00:02:17.320]  對不對?
[00:02:17.320 --> 00:02:19.800]  這個執事就很驕傲
[00:02:19.800 --> 00:02:21.800]  我一次兩次提醒他
[00:02:21.800 --> 00:02:24.520]  「做狗的領袖不要這麼驕傲,可以嗎?」
[00:02:24.520 --> 00:02:25.640]  他說「說得多呢?」
[00:02:25.640 --> 00:02:27.400]  「糟了」
[00:02:27.400 --> 00:02:28.560]  「你針對我?」
[00:02:28.560 --> 00:02:30.000]  他說我針對他
[00:02:30.000 --> 00:02:31.840]  OK?
[00:02:31.840 --> 00:02:33.400]  「你說我驕傲?」
[00:02:33.400 --> 00:02:35.640]  於是就開始攻擊我
[00:02:35.640 --> 00:02:38.200]  在我背後說了很多壞話
[00:02:38.200 --> 00:02:40.800]  還加上另外一個執事
[00:02:40.800 --> 00:02:41.960]  在對付我
[00:02:41.960 --> 00:02:44.960]  諸多流難
[00:02:44.960 --> 00:02:49.560]  那時候的感覺也是很難受
[00:02:49.560 --> 00:02:50.680]  很難過
[00:02:50.680 --> 00:02:53.160]  為什麼教會的領袖都會這樣呢?
[00:02:53.160 --> 00:02:54.920]  我也是出於好心
[00:02:54.920 --> 00:02:57.240]  我做牧師當然要幫助弟兄姊妹
[00:02:57.240 --> 00:03:00.680]  要了解自己的屬靈情況
[00:03:00.680 --> 00:03:03.360]  為什麼教會的領袖都會這樣呢?
[00:03:03.360 --> 00:03:05.320]  心裡面很難過
[00:03:05.320 --> 00:03:06.800]  但這些是不要跟會友說的
[00:03:06.800 --> 00:03:08.600]  現在過了就跟你們說而已
[00:03:08.600 --> 00:03:09.320]  對不對?
[00:03:09.320 --> 00:03:10.560]  當時很孤單
[00:03:10.560 --> 00:03:11.360]  覺得很無助
[00:03:11.360 --> 00:03:12.400]  What can I do?
[00:03:12.400 --> 00:03:15.920]  這兩個都是教會的領袖
[00:03:15.920 --> 00:03:20.240]  不知道大家有沒有類似這樣的經驗?
[00:03:20.240 --> 00:03:22.240]  在你人生的旅程當中
[00:03:22.240 --> 00:03:24.040]  在你出來工作的時候
[00:03:24.040 --> 00:03:26.760]  有沒有試過這樣的經驗?
[00:03:26.760 --> 00:03:29.400]  可不可以我們一起讀一篇詩篇呢?
[00:03:29.400 --> 00:03:30.800]  一起讀一篇詩篇
[00:03:30.800 --> 00:03:32.040]  詩篇十三篇
[00:03:32.040 --> 00:03:33.320]  只有幾節
[00:03:33.320 --> 00:03:34.640]  六節
[00:03:34.640 --> 00:03:35.640]  如果你不介意
[00:03:35.640 --> 00:03:37.400]  如果你不感覺到我突破就算了
[00:03:37.400 --> 00:03:38.240]  你不介意的話
[00:03:38.240 --> 00:03:39.120]  一起讀一讀
[00:03:39.120 --> 00:03:39.880]  這六節聖經
[00:03:39.880 --> 00:03:40.160]  好嗎?
[00:03:40.160 --> 00:03:41.240]  一起讀
[00:03:41.240 --> 00:03:42.400]  耶穌說
[00:03:42.400 --> 00:03:44.720]  「你忘記我,要到幾時呢?」
[00:03:44.720 --> 00:03:46.080]  要到永遠
[00:03:46.080 --> 00:03:49.520]  「你轉念不顧我,要到幾時呢?」
[00:03:49.520 --> 00:03:53.880]  「我心裡愁善,終日仇苦,要到幾時呢?」
[00:03:53.880 --> 00:03:57.800]  「我的仇敵,升高壓制我,要到幾時呢?」
[00:03:57.800 --> 00:03:58.760]  耶穌說
[00:03:58.760 --> 00:04:03.200]  「我的上帝,求你看顧我,應允我」
[00:04:03.200 --> 00:04:05.680]  「求你使我的眼目明亮」
[00:04:05.680 --> 00:04:08.080]  「免得我沉睡至死」
[00:04:08.080 --> 00:04:10.960]  「免得我的仇敵說,我性了他」
[00:04:10.960 --> 00:04:14.800]  「免得我的敵人在我動搖的時候起落」
[00:04:14.800 --> 00:04:17.680]  「但我已靠你的慈愛」
[00:04:17.680 --> 00:04:20.520]  「我的心因你的救恩快樂」
[00:04:20.520 --> 00:04:22.840]  「我要向耶和華歌唱」
[00:04:22.840 --> 00:04:27.280]  「因他厚厚地恩待我」
[00:04:27.280 --> 00:04:30.080]  大家知不知道這篇詩篇是誰寫的?
[00:04:30.080 --> 00:04:31.600]  站得很厲害
[00:04:31.600 --> 00:04:34.000]  聖靈在讀功還沒停
[00:04:34.000 --> 00:04:35.120]  這篇詩篇是誰寫的?
[00:04:35.120 --> 00:04:36.480]  有人知道嗎?
[00:04:36.480 --> 00:04:38.120]  猜猜
[00:04:38.120 --> 00:04:39.560]  大衛王寫的
[00:04:39.560 --> 00:04:40.040]  沒錯
[00:04:40.040 --> 00:04:41.440]  是大衛王
[00:04:41.440 --> 00:04:43.560]  那時候還沒做王
[00:04:43.560 --> 00:04:44.880]  是大衛寫的
[00:04:44.880 --> 00:04:48.960]  大衛小時候是一個很敬虔的人
[00:04:48.960 --> 00:04:50.360]  他敬拜上帝
[00:04:50.360 --> 00:04:53.120]  所以他少年時代還沒有資格當軍
[00:04:53.120 --> 00:04:54.640]  但他去探哥哥打仗
[00:04:54.640 --> 00:04:55.960]  跟菲律師人
[00:04:55.960 --> 00:04:57.160]  見到一個菲律師巨人
[00:04:57.160 --> 00:04:57.920]  叫什麼名字?
[00:04:57.920 --> 00:04:59.480]  哥尼亞
[00:04:59.480 --> 00:05:01.000]  神祝福他
[00:05:01.000 --> 00:05:02.120]  用一塊石頭
[00:05:02.120 --> 00:05:03.640]  一輪石
[00:05:03.640 --> 00:05:05.640]  打敗這個巨人
[00:05:05.640 --> 00:05:07.440]  身經百戰
[00:05:07.440 --> 00:05:11.240]  菲律師巨人的眉中心
[00:05:11.240 --> 00:05:15.320]  這樣就搞定了他
[00:05:15.320 --> 00:05:17.920]  所以這個少年人不得了
[00:05:17.920 --> 00:05:19.920]  當他海旋回去的時候
[00:05:19.920 --> 00:05:22.400]  那些婦女、小朋友、大人
[00:05:22.400 --> 00:05:23.640]  格渡歡呼
[00:05:23.640 --> 00:05:26.360]  說什麼?
[00:05:26.360 --> 00:05:28.920]  蘇羅殺死千千
[00:05:28.920 --> 00:05:30.240]  大衛呢?
[00:05:30.240 --> 00:05:31.760]  大衛殺死萬萬
[00:05:31.760 --> 00:05:33.520]  一路唱著入城
[00:05:33.520 --> 00:05:34.800]  蘇羅殺死千千
[00:05:34.800 --> 00:05:37.480]  不過大衛殺死萬萬
[00:05:37.480 --> 00:05:40.640]  這個蘇羅王的心理不太喜歡
[00:05:40.640 --> 00:05:43.560]  功高蓋主
[00:05:43.560 --> 00:05:44.720]  大家聽過嗎?
[00:05:44.720 --> 00:05:46.040]  心理不太喜歡
[00:05:46.040 --> 00:05:47.840]  但他又打仗回來
[00:05:47.840 --> 00:05:48.560]  沒辦法
[00:05:48.560 --> 00:05:49.760]  結果怎樣?
[00:05:49.760 --> 00:05:50.240]  好了
[00:05:50.240 --> 00:05:51.640]  答應了讓他女兒嫁給他
[00:05:51.640 --> 00:05:52.800]  就嫁女兒給他
[00:05:52.800 --> 00:05:53.760]  但他的心
[00:05:53.760 --> 00:05:56.560]  看他什麼時候弄死你
[00:05:56.560 --> 00:05:57.480]  事實上
[00:05:57.480 --> 00:06:01.680]  後來由暗變明
[00:06:01.680 --> 00:06:04.320]  公開追殺大衛
[00:06:04.320 --> 00:06:09.120]  所以大衛要四處逃走
[00:06:09.120 --> 00:06:10.600]  有時要裝瘋扮傻
[00:06:10.600 --> 00:06:13.520]  去到不同的地方
[00:06:13.520 --> 00:06:15.440]  很慘
[00:06:15.440 --> 00:06:18.320]  這篇的詩篇
[00:06:18.320 --> 00:06:25.240]  就是大衛在逃避蘇羅王追殺的時候寫的
[00:06:25.240 --> 00:06:27.040]  我想告訴大家是什麼
[00:06:27.040 --> 00:06:28.200]  大家有沒有看到?
[00:06:28.200 --> 00:06:31.240]  就算是很敬虔
[00:06:31.240 --> 00:06:34.160]  相信上帝的人
[00:06:34.160 --> 00:06:38.320]  有時都會惶恐不可終日
[00:06:38.320 --> 00:06:39.600]  有時都會有危險
[00:06:39.600 --> 00:06:40.280]  有恐懼
[00:06:40.280 --> 00:06:41.920]  有擔心
[00:06:41.920 --> 00:06:43.640]  有時有苦難
[00:06:43.640 --> 00:06:44.560]  我們會不會生病?
[00:06:44.560 --> 00:06:45.080]  會的
[00:06:45.080 --> 00:06:45.800]  還會生病?
[00:06:45.800 --> 00:06:46.320]  會不會死?
[00:06:46.320 --> 00:06:48.120]  當然會
[00:06:48.120 --> 00:06:48.920]  相信耶穌之後
[00:06:48.920 --> 00:06:53.240]  原來都會遇到這些事
[00:06:53.240 --> 00:06:54.240]  問題是
[00:06:54.240 --> 00:06:56.000]  當我們落到一個處境
[00:06:56.000 --> 00:06:57.440]  覺得很無助
[00:06:57.440 --> 00:06:58.400]  很孤單
[00:06:58.400 --> 00:07:00.440]  很煩惱
[00:07:00.440 --> 00:07:03.280]  又不知道有什麼出路的時候
[00:07:03.280 --> 00:07:04.760]  怎樣做?
[00:07:04.760 --> 00:07:06.120]  應該怎樣做?
[00:07:06.120 --> 00:07:09.240]  大家有沒有試過?
[00:07:09.240 --> 00:07:11.880]  其實這篇詩篇就很好
[00:07:11.880 --> 00:07:14.040]  這篇詩篇大衛教我們怎樣做
[00:07:14.040 --> 00:07:14.960]  他告訴我們
[00:07:14.960 --> 00:07:17.640]  他示範
[00:07:17.640 --> 00:07:18.360]  我們可以怎樣做?
[00:07:18.360 --> 00:07:19.320]  第一
[00:07:19.320 --> 00:07:23.320]  當我們有危難和煩惱
[00:07:23.320 --> 00:07:24.560]  搞不通的時候
[00:07:24.560 --> 00:07:26.240]  我們可以怎樣做?
[00:07:26.240 --> 00:07:28.360]  可以去到上帝的面前
[00:07:28.360 --> 00:07:31.240]  大膽地
[00:07:31.240 --> 00:07:34.000]  向神祈禱
[00:07:34.000 --> 00:07:35.720]  求幫助
[00:07:35.720 --> 00:07:37.200]  大膽向神祈禱
[00:07:37.200 --> 00:07:37.880]  我們可以這樣做嗎?
[00:07:37.880 --> 00:07:40.640]  我們可以這樣做嗎?
[00:07:40.640 --> 00:07:41.360]  第一節說的
[00:07:41.360 --> 00:07:42.440]  二號
[00:07:42.440 --> 00:07:44.440]  你忘記我要到什麼時候嗎?
[00:07:44.440 --> 00:07:46.080]  大家留意他的語氣
[00:07:46.080 --> 00:07:47.480]  你不記得我要到什麼時候嗎?
[00:07:47.480 --> 00:07:49.120]  到永遠嗎?
[00:07:49.120 --> 00:07:50.080]  你轉念不顧我
[00:07:50.080 --> 00:07:52.720]  要到什麼時候?
[00:07:52.720 --> 00:07:53.840]  大家有沒有感受到?
[00:07:53.840 --> 00:07:56.160]  有沒有感覺到有些擇鼻的口吻?
[00:07:56.160 --> 00:07:58.760]  為什麼你不理我?
[00:07:58.760 --> 00:08:01.880]  我這麼慘
[00:08:01.880 --> 00:08:05.200]  大家想像一下大衛那時候的心情
[00:08:05.200 --> 00:08:09.200]  我相信他會不會去祈禱?
[00:08:09.200 --> 00:08:10.040]  會
[00:08:10.040 --> 00:08:10.680]  一定會
[00:08:10.680 --> 00:08:11.920]  他是這麼堅強的人
[00:08:11.920 --> 00:08:14.160]  我相信他每天都會向神祈禱
[00:08:14.160 --> 00:08:15.600]  求神保護他和幫助他
[00:08:15.600 --> 00:08:16.960]  這很正常
[00:08:16.960 --> 00:08:20.200]  但好像上帝聾了
[00:08:20.200 --> 00:08:21.360]  上帝聽不到他講話
[00:08:21.360 --> 00:08:23.360]  聽不到他祈禱
[00:08:23.360 --> 00:08:25.240]  我相信大衛每天都會說
[00:08:25.240 --> 00:08:25.560]  神啊
[00:08:25.560 --> 00:08:27.280]  今天我要去哪裡?
[00:08:27.280 --> 00:08:28.320]  蘇尼加在追著我
[00:08:28.320 --> 00:08:30.400]  我已經跑到哪個方向了?
[00:08:30.400 --> 00:08:33.160]  我相信他一定會這樣向上帝祈禱
[00:08:33.160 --> 00:08:35.600]  但上帝好像看不到他一樣
[00:08:35.600 --> 00:08:36.400]  他看不到上帝
[00:08:36.400 --> 00:08:38.440]  不過上帝凌轉臉
[00:08:38.440 --> 00:08:43.120]  不看著他
[00:08:43.120 --> 00:08:46.560]  大家有沒有大衛在那個處境當中
[00:08:46.560 --> 00:08:50.320]  他的感覺是如何?
[00:08:50.320 --> 00:08:52.640]  大衛怎樣做?
[00:08:52.640 --> 00:08:54.440]  大衛怎樣做?
[00:08:54.440 --> 00:08:57.240]  他質問上帝
[00:08:57.240 --> 00:08:59.560]  他埋怨上帝
[00:08:59.560 --> 00:09:01.080]  他挑戰上帝
[00:09:01.080 --> 00:09:05.800]  為什麼上帝沒有做任何事?
[00:09:05.800 --> 00:09:07.480]  不知道大家有沒有試過
[00:09:07.480 --> 00:09:10.840]  這樣向上帝祈禱?
[00:09:10.840 --> 00:09:12.680]  大家夠膽嗎?
[00:09:12.680 --> 00:09:15.720]  這樣去挑戰上帝?
[00:09:15.720 --> 00:09:18.400]  如果大家沒有試過的話
[00:09:18.400 --> 00:09:21.600]  感謝讚美上帝
[00:09:21.600 --> 00:09:22.760]  為什麼你沒有機會試?
[00:09:22.760 --> 00:09:24.840]  因為上帝知道你軟弱
[00:09:24.840 --> 00:09:26.520]  知道你受不了
[00:09:26.520 --> 00:09:29.920]  所以沒有讓那些很難的困難
[00:09:29.920 --> 00:09:31.640]  很大的危險
[00:09:31.640 --> 00:09:33.000]  你解決不了的事情
[00:09:33.000 --> 00:09:34.200]  臨在你身上
[00:09:34.200 --> 00:09:37.200]  你根本沒有去到大衛的位置
[00:09:37.200 --> 00:09:38.720]  大家聽我說
[00:09:38.720 --> 00:09:41.000]  所以你怎樣跟上帝去爭辯這些事情?
[00:09:41.000 --> 00:09:42.720]  你怎樣跟神去擦亂上帝?
[00:09:42.720 --> 00:09:43.640]  怎樣敢?
[00:09:43.640 --> 00:09:44.360]  可以的
[00:09:44.360 --> 00:09:45.120]  你不是沒有苦難
[00:09:45.120 --> 00:09:47.120]  不過你是濕濕碎碎
[00:09:47.120 --> 00:09:49.520]  但大衛落在那個處境
[00:09:49.520 --> 00:09:51.000]  一點也不同
[00:09:51.000 --> 00:09:55.520]  所以你沒有試過這樣去挑戰上帝
[00:09:55.520 --> 00:09:56.800]  去質問上帝
[00:09:56.800 --> 00:09:58.680]  這個要這樣做
[00:09:58.680 --> 00:09:59.720]  不過也要告訴你
[00:09:59.720 --> 00:10:01.520]  可能你信心未到一個地步
[00:10:01.520 --> 00:10:04.120]  去經歷過這些事情
[00:10:04.120 --> 00:10:07.040]  你聽得懂牧師說的嗎?
[00:10:07.040 --> 00:10:09.600]  但是我告訴你
[00:10:09.600 --> 00:10:12.120]  如果有一天
[00:10:12.120 --> 00:10:15.240]  神讓你遇到這樣的苦難
[00:10:15.240 --> 00:10:19.200]  神讓你落在這麼大的仇苦當中
[00:10:19.200 --> 00:10:20.600]  神讓你覺得
[00:10:20.600 --> 00:10:22.920]  我沒有路走
[00:10:22.920 --> 00:10:25.120]  我沒有出路
[00:10:25.120 --> 00:10:27.040]  在那個時間
[00:10:27.040 --> 00:10:29.360]  我們可以學大衛一樣
[00:10:29.360 --> 00:10:31.040]  坦誠地
[00:10:31.040 --> 00:10:33.680]  大膽一點
[00:10:33.680 --> 00:10:35.280]  向上帝祈禱
[00:10:35.280 --> 00:10:36.800]  你甚至可以質問上帝
[00:10:36.800 --> 00:10:38.680]  你可以埋怨上帝
[00:10:38.680 --> 00:10:41.120]  你可以挑戰上帝
[00:10:41.120 --> 00:10:43.800]  這個就是大衛做的
[00:10:43.800 --> 00:10:46.000]  為何大衛夠膽這樣做?
[00:10:46.000 --> 00:10:49.360]  為何大衛夠膽跟上帝說話?
[00:10:49.360 --> 00:10:50.240]  為甚麼?
[00:10:50.240 --> 00:10:51.560]  很簡單
[00:10:51.560 --> 00:10:54.720]  不是因為難過這麼簡單
[00:10:54.720 --> 00:10:55.760]  簡單的原因是
[00:10:55.760 --> 00:11:00.800]  因為他跟上帝有一個很親密的關係
[00:11:00.800 --> 00:11:01.800]  他知道
[00:11:01.800 --> 00:11:07.800]  有時他可以跟上帝這樣說話
[00:11:07.800 --> 00:11:09.480]  大家有沒有試過
[00:11:09.480 --> 00:11:10.040]  質問老公
[00:11:10.040 --> 00:11:11.960]  為何你不接我電話?
[00:11:11.960 --> 00:11:13.120]  先問老婆
[00:11:13.120 --> 00:11:14.000]  有沒有試過?
[00:11:14.000 --> 00:11:14.480]  有沒有搞錯?
[00:11:14.480 --> 00:11:15.840]  打電話接不接我電話?
[00:11:15.840 --> 00:11:16.600]  都不接我電話
[00:11:16.600 --> 00:11:17.920]  又不回我
[00:11:17.920 --> 00:11:19.280]  有沒有想質問你老公?
[00:11:19.280 --> 00:11:21.360]  有沒有試過?
[00:11:21.360 --> 00:11:22.760]  有沒有埋怨過你媽媽?
[00:11:22.760 --> 00:11:26.240]  「媽媽,你今晚煮東西很難吃」
[00:11:26.240 --> 00:11:27.200]  有沒有埋怨過你媽媽?
[00:11:27.200 --> 00:11:29.480]  「我好忙,可否幫我照顧小孩」
[00:11:29.480 --> 00:11:30.640]  「看他幾個鐘頭不行」
[00:11:30.640 --> 00:11:32.800]  「為何你都說很多事要做」
[00:11:32.800 --> 00:11:35.760]  有沒有試過這樣埋怨你媽媽?
[00:11:35.760 --> 00:11:36.600]  有沒有試過投訴你老爸?
[00:11:36.600 --> 00:11:38.000]  「老爸,你支灣區這麼貴」
[00:11:38.000 --> 00:11:40.640]  「你不幫我付首期,我怎麼買屋?」
[00:11:40.640 --> 00:11:43.080]  「你明明有的,你不幫我」
[00:11:43.080 --> 00:11:46.320]  有沒有試過這樣差勁罵你老爸?
[00:11:46.320 --> 00:11:48.200]  為何你這樣差勁罵你老爸?
[00:11:48.200 --> 00:11:49.920]  為何你跟你媽媽這樣說話?
[00:11:49.920 --> 00:11:51.520]  為何你投訴你老公、你老婆?
[00:11:51.520 --> 00:11:53.280]  為何?
[00:11:53.280 --> 00:11:56.160]  很簡單,因為他是你老公
[00:11:56.160 --> 00:11:57.840]  因為他是你老婆
[00:11:57.840 --> 00:11:58.760]  因為他是你媽媽
[00:11:58.760 --> 00:12:00.720]  因為他是你老爸
[00:12:00.720 --> 00:12:03.120]  你知道他們肯包容你
[00:12:03.120 --> 00:12:03.960]  你知道他們疼你
[00:12:03.960 --> 00:12:05.320]  他們愛你
[00:12:05.320 --> 00:12:07.480]  所以有時你可以這樣跟他們說話
[00:12:07.480 --> 00:12:09.160]  「不要誤會,牧師鼓勵你們」
[00:12:09.160 --> 00:12:12.480]  「回去吧,散開他們」
[00:12:12.480 --> 00:12:14.120]  不是這個意思
[00:12:14.120 --> 00:12:16.560]  因為他理解,他愛我們
[00:12:16.560 --> 00:12:20.440]  他知道當時我們很苦
[00:12:20.440 --> 00:12:23.120]  所以有時他容許我們可以這樣跟他說話
[00:12:23.120 --> 00:12:25.320]  這是建基在甚麼上面?
[00:12:25.320 --> 00:12:31.040]  在一個很親密的關係上
[00:12:31.040 --> 00:12:32.400]  所以今天這個時間
[00:12:32.400 --> 00:12:35.360]  約旅大兄姐的朋友,我想告訴你
[00:12:35.360 --> 00:12:36.480]  我所認識的上帝
[00:12:36.480 --> 00:12:38.240]  我所敬拜的上帝
[00:12:38.240 --> 00:12:41.800]  是很願意跟你們每一個人
[00:12:41.800 --> 00:12:44.440]  建立一個這麼親密的關係
[00:12:44.440 --> 00:12:49.080]  他很想成為我們的天父爸爸
[00:12:49.080 --> 00:12:54.080]  但是我們想不想他成為我們的天父爸爸?
[00:12:54.080 --> 00:12:56.600]  我們想不想有一個這麼愛我們
[00:12:56.600 --> 00:12:57.800]  這麼疼愛我們
[00:12:57.800 --> 00:13:03.200]  以及這麼了解我們的上帝?
[00:13:03.200 --> 00:13:07.120]  當我們跟上帝的關係
[00:13:07.120 --> 00:13:09.280]  越來越密切的時候
[00:13:09.280 --> 00:13:10.360]  我們就可以隨時隨地
[00:13:10.360 --> 00:13:12.080]  去到天父上帝的面前
[00:13:12.080 --> 00:13:13.440]  求年須得幫助
[00:13:13.440 --> 00:13:16.440]  我們可以好像大衛那樣
[00:13:16.440 --> 00:13:18.280]  不怕去質問上帝
[00:13:18.280 --> 00:13:19.560]  為甚麼不聽我們祈禱?
[00:13:19.560 --> 00:13:21.400]  我們可以埋怨上帝
[00:13:21.400 --> 00:13:23.480]  為甚麼不理會我們、不幫助我們?
[00:13:23.480 --> 00:13:25.640]  我們可以要求上帝快點來
[00:13:25.640 --> 00:13:26.360]  我等不到
[00:13:26.360 --> 00:13:27.920]  等得好像都不見你那樣
[00:13:27.920 --> 00:13:30.120]  為甚麼你還不來?
[00:13:30.120 --> 00:13:31.400]  當我們落在這樣的情況
[00:13:31.400 --> 00:13:33.400]  如果我們跟神的關係好
[00:13:33.400 --> 00:13:37.560]  我們絕對可以這樣向上帝祈禱
[00:13:37.560 --> 00:13:40.200]  其實看節目我告訴你
[00:13:40.200 --> 00:13:43.520]  我讀了牧師幾十年
[00:13:43.520 --> 00:13:45.600]  這個星期
[00:13:45.600 --> 00:13:47.880]  過去的星期
[00:13:47.880 --> 00:13:52.120]  我遇到一個很大的屬靈生子
[00:13:52.120 --> 00:13:53.120]  我沒有任何把握
[00:13:53.120 --> 00:13:56.360]  會打贏這場仗
[00:13:56.360 --> 00:13:58.200]  我每天都在想方法
[00:13:58.200 --> 00:13:59.440]  怎樣去應付
[00:13:59.440 --> 00:14:02.720]  怎樣去回應
[00:14:02.720 --> 00:14:04.800]  我真的有點埋怨
[00:14:04.800 --> 00:14:06.360]  我讀牧師這麼久
[00:14:06.360 --> 00:14:10.120]  天父上帝為甚麼你不做點事?
[00:14:10.120 --> 00:14:11.680]  心裡有少許埋怨
[00:14:11.680 --> 00:14:14.760]  我一定要做點事
[00:14:14.760 --> 00:14:17.080]  我又覺得很苦惱
[00:14:17.080 --> 00:14:19.800]  很難過
[00:14:19.800 --> 00:14:24.840]  我真的問上帝
[00:14:24.840 --> 00:14:28.400]  為甚麼人會這麼軟弱?
[00:14:28.400 --> 00:14:31.480]  為甚麼會這麼不公平?
[00:14:31.480 --> 00:14:33.480]  有時我覺得很氣憤
[00:14:33.480 --> 00:14:35.000]  有點生氣
[00:14:35.000 --> 00:14:35.880]  我挑戰上帝
[00:14:35.880 --> 00:14:44.280]  為甚麼你讓這些不公平的事發生在我身上?
[00:14:44.280 --> 00:14:45.360]  結果怎樣?
[00:14:45.360 --> 00:14:47.480]  牧師晚上已經睡得不多
[00:14:47.480 --> 00:14:49.040]  現在肯定睡得少
[00:14:49.040 --> 00:14:50.640]  師父又咳到屍肺
[00:14:50.640 --> 00:14:52.800]  我根本不用睡
[00:14:52.800 --> 00:14:55.080]  這個星期真的很煩
[00:14:55.080 --> 00:14:58.440]  一閉上眼睛就在想甚麼?
[00:14:58.440 --> 00:15:00.680]  怎樣才算好?
[00:15:00.680 --> 00:15:02.280]  一閉上眼睛就在想
[00:15:02.280 --> 00:15:04.880]  怎樣去解決這些問題?
[00:15:04.880 --> 00:15:06.440]  一閉上眼睛就在想
[00:15:06.440 --> 00:15:11.400]  甚麼回應才合乎神的心意?
[00:15:11.400 --> 00:15:13.520]  正如大衛所說
[00:15:13.520 --> 00:15:16.200]  「我心裡愁船」
[00:15:16.200 --> 00:15:18.400]  一閉上眼睛就在想
[00:15:18.400 --> 00:15:22.920]  終日仇苦要到何時?
[00:15:22.920 --> 00:15:25.840]  仇敵升高壓制我
[00:15:25.840 --> 00:15:29.240]  要到何時呢?
[00:15:29.240 --> 00:15:32.240]  大家有沒有試過有這樣的滋味?
[00:15:32.240 --> 00:15:34.600]  曾經有過這樣的滋味
[00:15:34.600 --> 00:15:40.200]  我們日上夜上都要怎樣去應付別人的欺凌
[00:15:40.200 --> 00:15:46.280]  但發覺每一次自己都處於下風
