
[00:00:00.000 --> 00:00:05.420]  因爲我們這次講下去都是基於第一講一些很重要的觀念
[00:03:33.540 --> 00:03:35.260]  你想想當年多風光
[00:03:35.260 --> 00:03:37.820]  我們的老師是七點半就要回去訓練了
[00:03:37.820 --> 00:03:39.940]  然後就崇拜崇拜之後
[00:03:39.940 --> 00:03:43.300]  下週就會做很多所謂探訪的工作
[00:03:43.300 --> 00:03:45.660]  我想講這個是我的恆常生活
[00:03:45.660 --> 00:03:48.420]  所以昨晚跟着我大那班青年人就說
[00:03:48.420 --> 00:03:51.620]  我們少年事旺隊都沒有這麼厲害
[00:03:51.620 --> 00:03:54.660]  所以你看我操得他們這麼硬就是這個意思
[00:03:54.660 --> 00:03:56.180]  這個是我恆常生活來的
[00:03:56.180 --> 00:03:57.380]  但我沒你們這麼幸福
[00:03:57.380 --> 00:04:00.180]  就是我沒在一間教會可以長時間地成長
[00:04:00.180 --> 00:04:01.300]  因爲教會里面
[00:04:01.300 --> 00:04:03.060]  當年我們也遇到很多問題
[00:04:03.060 --> 00:04:06.300]  長執和執事之間的爭吵
[00:04:06.300 --> 00:04:08.300]  所以我們教會也有分裂過
[00:04:08.300 --> 00:04:11.860]  然後最大的重創就是我自己的牧者
[00:04:11.860 --> 00:04:13.660]  其實在婚外情裏面出了事
[00:04:13.660 --> 00:04:15.580]  所以是一個崇拜之後
[00:04:15.580 --> 00:04:17.260]  整間教會是散了
[00:04:17.260 --> 00:04:18.500]  那些日子是很難過
[00:04:18.500 --> 00:04:21.300]  在心裏面是很多很多的挑戰
[00:04:21.300 --> 00:04:22.980]  在這個階段裏面是怎樣的呢
[00:04:22.980 --> 00:04:25.980]  我們除了自己會用試鏡課程去讀之外
[00:04:25.980 --> 00:04:28.180]  我們是一班死性種的弟兄姊妹
[00:04:28.180 --> 00:04:29.180]  OK 很坦白
[00:04:29.180 --> 00:04:30.940]  我們就車着布袋
[00:04:30.940 --> 00:04:33.180]  然後每一天星期日的下週
[00:04:33.180 --> 00:04:36.340]  我們就在葵青區逐家逐戶派單張
[00:04:36.340 --> 00:04:38.220]  做逐家報道的工作
[00:04:38.220 --> 00:04:39.660]  因爲已經沒有事旺崗位了
[00:04:39.660 --> 00:04:42.180]  就說你多少年曆史去到一間新的教會
[00:04:42.180 --> 00:04:43.020]  人家不認識你
[00:04:43.020 --> 00:04:44.660]  但我們不想放棄事旺主
[00:04:44.660 --> 00:04:48.460]  所以我們就自己自行組隊去做這件事
[00:04:48.460 --> 00:04:50.220]  又很懷疑那些人會不會信主
[00:04:50.220 --> 00:04:52.540]  於是不如試試這樣的創印
[00:04:52.540 --> 00:04:54.660]  就做一個P.O. Box
[00:04:54.660 --> 00:04:56.700]  誰知道真的有人信主
[00:04:56.700 --> 00:04:57.660]  那太嚴重了
[00:04:57.660 --> 00:04:58.860]  信了主怎麼辦呢
[00:04:58.860 --> 00:05:00.220]  於是我們就自己搞了雜誌
[00:05:00.220 --> 00:05:01.500]  搞了一大輪的東西
[00:05:01.500 --> 00:05:03.020]  到頭來上帝都感動了
[00:05:03.020 --> 00:05:04.420]  當然牧師除了讀神學
[00:05:04.420 --> 00:05:07.260]  他是我們當中那一班人裏面的第一個神下山
[00:05:07.260 --> 00:05:09.940]  我們裏面其實也有很多個是做了傳道牧師的
[00:05:09.940 --> 00:05:11.380]  實際上你們知道爲什麼要分享呢
[00:05:11.380 --> 00:05:12.420]  我想告訴你們
[00:05:12.420 --> 00:05:13.940]  我們是很難寧可忍得起的
[00:05:13.940 --> 00:05:18.100]  因爲我們從出生到現在
[00:05:18.100 --> 00:05:22.020]  我們都是在傳統教會的教導裏面長大
[00:05:22.020 --> 00:05:24.140]  你們說現在教會很忙
[00:05:24.140 --> 00:05:26.260]  其實我們的教會不算忙的
[00:05:26.260 --> 00:05:27.700]  我們在小時候
[00:05:27.700 --> 00:05:29.740]  自小的教導就是不可以停止聚會
[00:05:29.740 --> 00:05:30.620]  你要去崇拜
[00:05:30.620 --> 00:05:31.180]  你要去主學
[00:05:31.180 --> 00:05:32.260]  你要有團體
[00:05:32.260 --> 00:05:33.860]  也要去查經祈禱會
[00:05:33.860 --> 00:05:36.380]  你想想你只去一年就去那麼多東西了
[00:05:36.380 --> 00:05:37.860]  每人要去粗靈脩讀經
[00:05:37.860 --> 00:05:40.140]  其實是很基本的東西
[00:05:40.140 --> 00:05:42.420]  最重要的是要粗默想
[00:05:42.420 --> 00:05:45.220]  當時青少年很小就喜歡玩
[00:05:45.220 --> 00:05:47.940]  我們的營地沒有東西是現在那麼精彩的
[00:05:47.940 --> 00:05:49.460]  無如人生
[00:05:49.460 --> 00:05:50.500]  很難的
[00:05:50.500 --> 00:05:53.060]  堂堂都是讀港道和查經的
[00:05:53.060 --> 00:05:56.460]  最有一樣東西很難搞的就是粗戀這個默想
[00:05:56.460 --> 00:05:57.820]  一個大草地
[00:05:57.820 --> 00:06:01.300]  然後小朋友就逐個一格格的放在那裏
[00:06:01.300 --> 00:06:02.420]  然後就一個小時
[00:06:02.420 --> 00:06:03.940]  只是給你一篇文章看
[00:06:03.940 --> 00:06:05.860]  看完之後就自己默想
[00:06:05.860 --> 00:06:06.940]  你明不明白
[00:06:06.940 --> 00:06:08.420]  就一個青少年
[00:06:08.420 --> 00:06:11.700]  要看着旁邊那個又不能說話又不能爭吵
[00:06:11.700 --> 00:06:15.540]  那小時真是蟑螂老鼠上來玩
[00:06:15.540 --> 00:06:17.060]  我們是這樣的
[00:06:17.060 --> 00:06:20.700]  什麼事都是找傳道牧師找掌心來處理
[00:06:20.700 --> 00:06:24.420]  努力的來聽從教會的教導和吩咐
[00:06:24.420 --> 00:06:26.900]  希望自己做一個好的基督徒
[00:06:26.900 --> 00:06:29.340]  而我們那個年代是告訴我們
[00:06:29.340 --> 00:06:32.580]  千萬不可以去靈恩的教會
[00:06:32.580 --> 00:06:34.100]  也不可以說靈恩的東西
[00:06:34.100 --> 00:06:36.340]  所以那些聚會從來不會去
[00:06:36.340 --> 00:06:37.860]  海報是不會見的
[00:06:37.860 --> 00:06:39.540]  你見我們對大家是很開放的
[00:06:39.540 --> 00:06:40.700]  什麼都給你們知道
[00:06:40.700 --> 00:06:43.060]  你們回來可以問
[00:06:43.060 --> 00:06:44.300]  但當時是沒有的
[00:06:44.300 --> 00:06:48.740]  我試過是錯誤地借了一本藝託星的書
[00:06:48.740 --> 00:06:49.540]  回了團契
[00:06:49.540 --> 00:06:51.220]  一進門口就被牧師罵了
[00:06:51.220 --> 00:06:52.700]  爲什麼你要看這些書
[00:06:52.700 --> 00:06:56.500]  我是那些很正常的宗教圖書館者
[00:06:56.500 --> 00:06:59.700]  我不知道那本書原來是看得到的
[00:06:59.700 --> 00:07:01.580]  很多很多的驚鴻
[00:07:01.580 --> 00:07:04.300]  唯一一件事就到我們自己做神學生
[00:07:04.300 --> 00:07:06.100]  進了神學院的時候
[00:07:06.100 --> 00:07:08.820]  學術研究就教你要開放
[00:07:08.820 --> 00:07:10.300]  要什麼都試一下
[00:07:10.300 --> 00:07:11.980]  於是那個年代很有趣
[00:07:11.980 --> 00:07:13.740]  香港是一窩蜂
[00:07:13.740 --> 00:07:16.700]  很多靈恩的聚會出現了
[00:07:16.700 --> 00:07:17.980]  第三波在當中
[00:07:17.980 --> 00:07:18.860]  我們感恩的
[00:07:18.860 --> 00:07:22.180]  第三波和方派容易溝通一點
[00:07:22.180 --> 00:07:24.100]  因爲大家都基於那本聖經
[00:07:24.100 --> 00:07:26.020]  可以討論一下
[00:07:26.020 --> 00:07:28.460]  但我們用一個很開放的心也好
[00:07:28.460 --> 00:07:29.700]  兩夫妻都是很害怕的
[00:07:29.700 --> 00:07:30.860]  去那些聚會
[00:07:30.860 --> 00:07:32.020]  經常都說有邪靈
[00:07:32.020 --> 00:07:32.940]  很害怕
[00:07:32.940 --> 00:07:35.100]  這樣的狀況是很擔心的
[00:07:35.100 --> 00:07:36.940]  然後去到很不舒服的
[00:07:36.940 --> 00:07:38.580]  覺得整個教會進去了
[00:07:38.580 --> 00:07:39.380]  都沒有人打過招呼
[00:07:39.380 --> 00:07:40.380]  就嗶哩叭啦 嗶哩叭啦
[00:07:40.380 --> 00:07:41.620]  不知道在做什麼
[00:07:41.620 --> 00:07:43.100]  真的很折騰
[00:07:43.100 --> 00:07:45.100]  但是參加這些集會
[00:07:45.100 --> 00:07:46.300]  就令自己更加瘋狂
[00:07:46.300 --> 00:07:47.540]  我剛纔已經說過了
[00:07:47.540 --> 00:07:49.180]  聚會的時間應該是聚會的
[00:07:49.180 --> 00:07:50.780]  爲什麼車中我們喫飯呢
[00:07:50.780 --> 00:07:53.420]  喫完飯爲什麼有人出來行時裝秀呢
[00:07:53.420 --> 00:07:56.300]  然後去到會場好像比洪碗還要大
[00:07:56.300 --> 00:07:57.860]  但在外面你沒進去會場就看到
[00:07:57.860 --> 00:08:00.820]  賣煲 賣刀 賣皮革
[00:08:00.820 --> 00:08:01.460]  其實很坦白
[00:08:01.460 --> 00:08:03.220]  如果不是阿根廷那麼遠
[00:08:03.220 --> 00:08:05.380]  我一定會買些東西回來
[00:08:05.380 --> 00:08:07.540]  整個狀況是很混亂的
[00:08:07.540 --> 00:08:08.260]  你明白嗎
[00:08:08.260 --> 00:08:11.020]  說西班牙話整個聚會是沒有人回來的
[00:08:11.020 --> 00:08:13.020]  那怎麼辦呢
[00:08:13.020 --> 00:08:14.940]  我們參加一些所謂的先知
[00:08:14.940 --> 00:08:16.700]  我們不認識那些先知
[00:08:16.700 --> 00:08:18.100]  很瘋狂地追
[00:08:18.100 --> 00:08:18.780]  但是
[00:08:18.780 --> 00:08:20.940]  例如明明說先知在這裏的工作坊
[00:08:20.940 --> 00:08:22.980]  有百多二百人在這裏等
[00:08:22.980 --> 00:08:24.460]  誰知道等了一個多小時
[00:08:24.460 --> 00:08:26.260]  就說他不喜歡來這裏
[00:08:26.260 --> 00:08:30.020]  他又感動要去了尖沙咀某酒店
[00:08:30.020 --> 00:08:31.740]  於是那些人就很快地
[00:08:31.740 --> 00:08:33.580]  比快搶 突然出去
[00:08:33.580 --> 00:08:35.820]  就搶的士就飛過去
[00:08:35.820 --> 00:08:37.700]  去追那個先知
[00:08:37.700 --> 00:08:39.380]  但是其實有另外一個牧者
[00:08:39.380 --> 00:08:41.140]  有預備說話的那些人都走了
[00:08:41.140 --> 00:08:41.700]  那糟了
[00:08:41.700 --> 00:08:43.380]  我們走還是不走
[00:08:43.380 --> 00:08:46.140]  整個感覺好像追星
[00:08:46.140 --> 00:08:48.060]  到底我們在搞什麼呢
[00:08:48.060 --> 00:08:48.940]  總之你問我
[00:08:48.940 --> 00:08:51.380]  那幾年雖然很開放 很努力
[00:08:51.380 --> 00:08:54.100]  但是全部都是有兩個字
[00:08:54.100 --> 00:08:55.300]  就是混亂
[00:08:55.300 --> 00:08:58.780]  但是怎麼去面對我們的上帝呢
[00:08:58.780 --> 00:08:59.220]  丁子梅
[00:08:59.220 --> 00:09:00.780]  我不知道你信了主之後
[00:09:00.780 --> 00:09:02.260]  你有沒有一個這樣的心情
[00:09:02.260 --> 00:09:04.140]  是很想聽到神的聲音
[00:09:04.140 --> 00:09:04.900]  但是前提
[00:09:04.900 --> 00:09:05.780]  你問我
[00:09:05.780 --> 00:09:08.140]  我們兩邊的教會丁子梅都熟悉的
[00:09:08.140 --> 00:09:09.500]  我們都是相信
[00:09:09.500 --> 00:09:11.580]  我們是可以聽到神的聲音的
[00:09:11.580 --> 00:09:12.900]  第二
[00:09:12.900 --> 00:09:14.820]  我想補充的是什麼呢
[00:09:14.820 --> 00:09:17.980]  其實任何人
[00:09:17.980 --> 00:09:19.740]  什麼教會里面
[00:09:19.740 --> 00:09:22.060]  如果你是一個真是信主的基督徒
[00:09:22.060 --> 00:09:25.740]  你有沒有經歷過感動啊
[00:09:25.740 --> 00:09:27.340]  感覺啊
[00:09:27.340 --> 00:09:28.740]  我很小的時候信耶穌的
[00:09:28.740 --> 00:09:30.700]  因爲爸爸做男輕女
[00:09:30.700 --> 00:09:33.260]  知道有個天父在天上面
[00:09:33.260 --> 00:09:35.660]  就有很大的安慰
[00:09:35.660 --> 00:09:37.540]  但是生活是沒有改變的
[00:09:37.540 --> 00:09:38.820]  回完教會很開心
[00:09:38.820 --> 00:09:40.260]  回到家就很不開心
[00:09:40.260 --> 00:09:41.580]  晚上含着啞淚睡覺
[00:09:41.580 --> 00:09:43.420]  睡醒又繼續上學
[00:09:43.420 --> 00:09:45.900]  但是每一次哭着和天父聊天
[00:09:45.900 --> 00:09:47.860]  告訴天父很多不開心的事情
[00:09:47.860 --> 00:09:49.500]  第二天起牀
[00:09:49.500 --> 00:09:50.820]  心又輕鬆了
[00:09:50.820 --> 00:09:52.380]  又覺得很平安
[00:09:52.380 --> 00:09:54.060]  於是又繼續第二天的生活
[00:09:54.060 --> 00:09:55.500]  其實小孩子一時間
[00:09:55.500 --> 00:09:57.140]  回教會聽道
[00:09:57.140 --> 00:09:58.060]  看聖經
[00:09:58.060 --> 00:10:00.020]  我都覺得好像神在跟我說話
[00:10:00.020 --> 00:10:01.180]  有很多的疑問
[00:10:01.180 --> 00:10:02.740]  神都在回答我的
[00:10:02.740 --> 00:10:04.220]  你們是不是這樣經歷的
[00:10:04.220 --> 00:10:05.500]  我們沒有什麼靈因的表現
[00:10:05.500 --> 00:10:07.620]  但是我們是覺得神是實在的
[00:10:07.620 --> 00:10:10.660]  我們相信祈禱是雙向的
[00:10:10.660 --> 00:10:11.340]  好了
[00:10:11.340 --> 00:10:12.260]  當我們明白
[00:10:12.260 --> 00:10:14.900]  原來我們還可以很具體的知道的時候
[00:10:14.900 --> 00:10:17.180]  就是我們去經歷趕鬼的時間
[00:10:17.180 --> 00:10:18.540]  到趕鬼的階段
[00:10:18.540 --> 00:10:20.340]  聽我講過書的
[00:10:20.340 --> 00:10:22.180]  等一陣子就知道了
[00:10:22.180 --> 00:10:24.100]  你不要說是講方言
[00:10:24.100 --> 00:10:25.860]  講粗口那隻鬼走
[00:10:25.860 --> 00:10:27.740]  我都想講粗口
[00:10:27.740 --> 00:10:29.500]  你明不明白那個情況
[00:10:29.500 --> 00:10:31.140]  你見到一個被鬼附近的人
[00:10:31.140 --> 00:10:33.380]  你根本不捨得丟下他
[00:10:33.380 --> 00:10:35.180]  那你趕他走嗎
[00:10:35.180 --> 00:10:38.140]  總之有什麼方法能夠令到鬼走呢
[00:10:38.140 --> 00:10:38.860]  你都想做
[00:10:38.860 --> 00:10:40.300]  但是不懂得做
[00:10:40.300 --> 00:10:41.780]  完全不知道怎麼做
[00:10:41.780 --> 00:10:43.220]  那時候在神學院唸書
[00:10:43.220 --> 00:10:44.620]  神學院宿舍的電話
[00:10:44.620 --> 00:10:46.220]  我們請來代討
[00:10:46.220 --> 00:10:49.100]  打到他吊起來不接我們電話
[00:10:49.100 --> 00:10:49.900]  回到神學院
[00:10:49.900 --> 00:10:51.220]  找了不同的教授
[00:10:51.220 --> 00:10:53.260]  分享了我們大浪層的東西
[00:10:53.260 --> 00:10:53.820]  怎麼辦
[00:10:53.820 --> 00:10:54.620]  那個人就在我家
[00:10:54.620 --> 00:10:55.460]  諸如此類
[00:10:55.460 --> 00:10:57.100]  其實真的沒有人求救
[00:10:57.100 --> 00:10:58.580]  他們都是安慰一下你
[00:10:58.580 --> 00:11:00.660]  然後你也是靜靜的自己回家
[00:11:00.660 --> 00:11:01.940]  仍然對着那個弟兄姊妹
[00:11:01.940 --> 00:11:03.020]  都不知道怎麼辦
[00:11:03.020 --> 00:11:04.260]  在整個過程裏面
[00:11:04.260 --> 00:11:05.340]  我們感謝上帝
[00:11:05.340 --> 00:11:07.700]  讓我們能夠在聖靈的教導裏面
[00:11:07.700 --> 00:11:09.100]  我們真的靠着主
[00:11:09.100 --> 00:11:12.900]  去面對很真實的靈界的爭戰
[00:11:12.900 --> 00:11:14.900]  也見到上帝的力量
[00:11:14.900 --> 00:11:16.580]  但是我想問
[00:11:16.580 --> 00:11:18.180]  這個不是結束
[00:11:18.180 --> 00:11:19.780]  當你能夠去親近到主
[00:11:19.780 --> 00:11:21.540]  你明白上帝的心意
[00:11:21.540 --> 00:11:23.980]  你和上帝開始做朋友的時間
[00:11:23.980 --> 00:11:28.100]  你發覺你那個屬靈的鍛鍊纔是開始
[00:11:28.100 --> 00:11:29.660]  因爲
[00:11:29.660 --> 00:11:33.300]  原來真正很難搞的是你自己
[00:11:33.300 --> 00:11:35.060]  你裏面的老我
[00:11:35.060 --> 00:11:36.860]  原來我不是很想和上帝很近的
[00:11:36.860 --> 00:11:38.300]  我不是很想上帝和我說
[00:11:38.300 --> 00:11:40.300]  他知道我做什麼的
[00:11:40.300 --> 00:11:42.860]  因爲很多東西不想做
[00:11:42.860 --> 00:11:43.780]  很坦白
[00:11:43.780 --> 00:11:45.540]  認識我在這間教會
[00:11:45.540 --> 00:11:46.820]  出了30年了
[00:11:46.820 --> 00:11:48.500]  知道我最不想做什麼
[00:11:48.500 --> 00:11:50.580]  是最不想做牧師
[00:11:50.580 --> 00:11:52.260]  我真的只是想做師母
[00:11:52.260 --> 00:11:53.620]  嫁了個老公就算了
[00:11:53.620 --> 00:11:55.020]  爲什麼要搞這些東西呢
[00:11:55.020 --> 00:11:58.020]  但是上帝的呼召和逼迫
[00:11:58.020 --> 00:11:59.380]  是一路一路地來
[00:11:59.380 --> 00:12:01.020]  我想我由零歲到八十歲
[00:12:01.020 --> 00:12:02.220]  都做過在這間教會
[00:12:02.220 --> 00:12:03.780]  最怕做什麼呢
[00:12:03.780 --> 00:12:05.340]  男人啊
[00:12:05.340 --> 00:12:06.420]  你明白嗎
[00:12:06.420 --> 00:12:09.180]  現在還要看着男士牧區
[00:12:09.180 --> 00:12:10.460]  我簡直人都瘋了
[00:12:10.460 --> 00:12:12.180]  所以黃牧師是否可以幫忙
[00:12:12.180 --> 00:12:12.980]  有啊
[00:12:12.980 --> 00:12:15.180]  幫我喫了男士牧區
[00:12:15.180 --> 00:12:16.980]  就是最大的幫手
[00:12:16.980 --> 00:12:18.100]  兄弟姐妹
[00:12:18.100 --> 00:12:19.660]  原來我們靠自己的能力
[00:12:19.660 --> 00:12:20.860]  去做一個好的基督徒
[00:12:20.860 --> 00:12:23.060]  那個感覺是什麼
[00:12:23.060 --> 00:12:24.820]  千斤草
[00:12:24.820 --> 00:12:26.420]  我不知道你有沒有經驗
[00:12:26.420 --> 00:12:28.660]  我們虔誠愛主的弟兄姐妹都經歷過
[00:12:28.660 --> 00:12:30.780]  我們用自己的方法
[00:12:30.780 --> 00:12:32.060]  聽了很多的教導
[00:12:32.060 --> 00:12:32.940]  很努力
[00:12:32.940 --> 00:12:34.340]  但是很多掙扎
[00:12:34.340 --> 00:12:34.940]  靈脩啊
[00:12:34.940 --> 00:12:35.860]  都知道要靈脩
[00:12:35.860 --> 00:12:37.180]  但是不知道爲什麼
[00:12:37.180 --> 00:12:38.700]  拉起他就會眼昏
[00:12:38.700 --> 00:12:39.940]  打開手機又很精神
[00:12:39.940 --> 00:12:41.220]  不知道爲什麼
[00:12:41.220 --> 00:12:43.020]  我們都知道要奉獻的
[00:12:43.020 --> 00:12:43.260]  是嗎
[00:12:43.260 --> 00:12:44.060]  什麼奉獻精神
[00:12:44.060 --> 00:12:45.180]  打開天上的窗戶
[00:12:45.180 --> 00:12:46.300]  我們都知道的
[00:12:46.300 --> 00:12:48.900]  但是每一次在計數和數錢的時候
[00:12:48.900 --> 00:12:50.900]  你就會覺得很困難
[00:12:50.900 --> 00:12:53.340]  當我們去經歷上帝的掙扎
[00:12:53.340 --> 00:12:55.100]  我們經歷了聖靈的大能
[00:12:55.100 --> 00:12:57.140]  和上帝這麼近的時候
[00:12:57.140 --> 00:12:58.140]  跟旁邊的人說
[00:12:58.140 --> 00:13:02.020]  其實我們做基督徒可以很輕鬆的
[00:13:02.020 --> 00:13:03.620]  因爲上帝愛我們
[00:13:03.620 --> 00:13:05.460]  其實我們知道我們的本相
[00:13:05.460 --> 00:13:07.980]  面對着這個課題的時候
[00:13:07.980 --> 00:13:10.020]  我想幫助我們教會的弟兄姐妹
[00:13:10.020 --> 00:13:12.740]  可能有很多是來自不同教會的背景的
[00:13:12.740 --> 00:13:15.860]  不要因爲害怕方言這兩個字
[00:13:15.860 --> 00:13:17.940]  就使你不敢追求
[00:13:17.940 --> 00:13:19.660]  去認識我們的神
[00:13:19.660 --> 00:13:20.820]  因爲
[00:13:20.820 --> 00:13:22.220]  害怕
[00:13:22.220 --> 00:13:23.260]  是正常的
[00:13:23.260 --> 00:13:26.460]  因爲我們的上帝是一位超自然的神
[00:13:26.460 --> 00:13:27.940]  既然不是這麼自然
[00:13:27.940 --> 00:13:29.980]  就真的有點害怕
[00:13:29.980 --> 00:13:33.980]  但是我們是否渴求去經歷上帝的真實
[00:13:33.980 --> 00:13:34.700]  是渴求的
[00:13:34.700 --> 00:13:36.020]  你想想上兩個星期
[00:13:36.020 --> 00:13:38.420]  我們弟兄姐妹去做醫治報道大會
[00:13:38.420 --> 00:13:40.100]  在外面爲別人祈禱時怕不怕
