
[00:00:00.000 --> 00:00:03.000]  首先說說譚以利的背景
[00:05:20.000 --> 00:05:22.000]  於是那些人就紛紛聚集
[00:05:22.000 --> 00:05:25.000]  發現彈意理在他的神面前
[00:05:25.000 --> 00:05:27.000]  祈禱懇求
[00:05:27.000 --> 00:05:29.000]  大家想到就想到了
[00:05:29.000 --> 00:05:31.000]  彈意理是毫無掩飾
[00:05:31.000 --> 00:05:33.000]  當然就被政敵發現了
[00:05:33.000 --> 00:05:36.000]  向王去告狀
[00:05:36.000 --> 00:05:38.000]  王很痛惜彈意理
[00:05:38.000 --> 00:05:40.000]  但是最後因為政敵的催逼
[00:05:40.000 --> 00:05:44.000]  和簽了的禁令是不可以更改的
[00:05:44.000 --> 00:05:45.000]  好不情願之下
[00:05:45.000 --> 00:05:48.000]  將彈意理送入獅子坑
[00:05:48.000 --> 00:05:49.000]  那一天
[00:05:49.000 --> 00:05:51.000]  王就終日禁食
[00:05:51.000 --> 00:05:52.000]  並且失眠
[00:05:52.000 --> 00:05:55.000]  第二天的黎明
[00:05:55.000 --> 00:05:59.000]  發現彈意理毫無損傷
[00:05:59.000 --> 00:06:00.000]  彈意理說
[00:06:00.000 --> 00:06:05.000]  因為是我的神差遣使者封住獅子的口
[00:06:05.000 --> 00:06:09.000]  而且加了一句經文就是紅色
[00:06:09.000 --> 00:06:11.000]  這幾個字大家一起讀
[00:06:11.000 --> 00:06:12.000]  一二三
[00:06:12.000 --> 00:06:16.000]  因為他信靠他的神
[00:06:16.000 --> 00:06:19.000]  這裡有一個很重要的真理想和大家分享
[00:06:19.000 --> 00:06:25.000]  但是首先他是憑信心去禱告
[00:06:25.000 --> 00:06:29.000]  他仍然是一天三次去禱告
[00:06:29.000 --> 00:06:30.000]  沒有改變
[00:06:30.000 --> 00:06:33.000]  但是他卻是將主權
[00:06:33.000 --> 00:06:34.000]  交給神
[00:06:34.000 --> 00:06:37.000]  這一種的心境
[00:06:37.000 --> 00:06:39.000]  他不會不知道他自己
[00:06:39.000 --> 00:06:41.000]  被封入獅子坑裡面
[00:06:41.000 --> 00:06:42.000]  是一個很危險的狀況
[00:06:42.000 --> 00:06:44.000]  他不會不知道
[00:06:44.000 --> 00:06:48.000]  但是他是憑信心去禱告
[00:06:48.000 --> 00:06:52.000]  仍然是忠於惹禍華
[00:06:52.000 --> 00:06:56.000]  而將主權交給神的意思是什麼呢
[00:06:56.000 --> 00:07:00.000]  就是甚至他會殉道
[00:07:00.000 --> 00:07:02.000]  亦都是在所不計
[00:07:02.000 --> 00:07:04.000]  因為他相信神
[00:07:04.000 --> 00:07:08.000]  亦都相信神背後有他的美意在裡面
[00:07:08.000 --> 00:07:11.000]  所以今天我們禱告都是
[00:07:11.000 --> 00:07:13.000]  我們要憑信心
[00:07:13.000 --> 00:07:16.000]  憑信心神必定會保守
[00:07:16.000 --> 00:07:17.000]  憑信心之後
[00:07:17.000 --> 00:07:19.000]  我們要交託給我們的主
[00:07:19.000 --> 00:07:22.000]  知道主權是在神的裡面
[00:07:22.000 --> 00:07:23.000]  無論什麼情況下
[00:07:23.000 --> 00:07:27.000]  他背後一定有他的美意
[00:07:27.000 --> 00:07:29.000]  接著王就很開心了
[00:07:29.000 --> 00:07:32.000]  不但將丹尼里的政敵
[00:07:32.000 --> 00:07:34.000]  和他們的妻兒
[00:07:34.000 --> 00:07:36.000]  瘋落獅子坑
[00:07:36.000 --> 00:07:39.000]  並且下旨要全國的人民
[00:07:39.000 --> 00:07:42.000]  都要在丹尼里的神的面前
[00:07:42.000 --> 00:07:45.000]  戰驚畏懼
[00:07:45.000 --> 00:07:48.000]  還說丹尼里的神是活的神
[00:07:48.000 --> 00:07:50.000]  大家A不Ament呢
[00:07:50.000 --> 00:07:53.000]  神的名被榮耀被高舉
[00:07:53.000 --> 00:07:54.000]  大家大聲點說
[00:07:54.000 --> 00:07:56.000]  阿門
[00:07:56.000 --> 00:08:00.000]  面對被甩入獅子坑
[00:08:00.000 --> 00:08:02.000]  這麼大的風險死到臨頭
[00:08:02.000 --> 00:08:05.000]  丹尼里仍然堅持一天三次的禱告習慣
[00:08:05.000 --> 00:08:06.000]  堅持不屈
[00:08:06.000 --> 00:08:07.000]  絕不畏懼
[00:08:07.000 --> 00:08:09.000]  好像平時一樣
[00:08:09.000 --> 00:08:10.000]  經文這樣說
[00:08:10.000 --> 00:08:12.000]  平時一樣是什麼意思呢
[00:08:12.000 --> 00:08:15.000]  是表明丹尼里禱告的生活
[00:08:15.000 --> 00:08:16.000]  是很有規律
[00:08:16.000 --> 00:08:18.000]  是持之以恆
[00:08:18.000 --> 00:08:19.000]  風雨不改的
[00:08:19.000 --> 00:08:22.000]  成為他生活的一部分
[00:08:22.000 --> 00:08:23.000]  丹尼姊妹
[00:08:23.000 --> 00:08:25.000]  好像吃飯睡覺
[00:08:25.000 --> 00:08:30.000]  工作是生活的一部分一樣
[00:08:30.000 --> 00:08:31.000]  丹尼姊妹
[00:08:31.000 --> 00:08:35.000]  禱告並不是在緊急關頭
[00:08:35.000 --> 00:08:37.000]  才會做的事
[00:08:37.000 --> 00:08:41.000]  平時就沒有跟神溝通祈禱
[00:08:41.000 --> 00:08:44.000]  當然有時找神是應該的
[00:08:44.000 --> 00:08:46.000]  好過不找神
[00:08:46.000 --> 00:08:49.000]  以及憑自己的力量去解決
[00:08:49.000 --> 00:08:51.000]  相信正正是每天的操練
[00:08:51.000 --> 00:08:56.000]  丹尼里同神建立了一個很緊密的關係
[00:08:56.000 --> 00:08:57.000]  祈禱的當中
[00:08:57.000 --> 00:09:00.000]  他同神建立了一個很緊密的關係
[00:09:00.000 --> 00:09:02.000]  以至到他有兩個很突出的地方
[00:09:02.000 --> 00:09:03.000]  第一個地方
[00:09:03.000 --> 00:09:04.000]  剛才大家都讀過了
[00:09:04.000 --> 00:09:07.000]  就是他有卓越的靈性
[00:09:07.000 --> 00:09:08.000]  在六雙三折
[00:09:08.000 --> 00:09:11.000]  那是一個很高尚的品格
[00:09:11.000 --> 00:09:13.000]  還有一個很大的
[00:09:13.000 --> 00:09:15.000]  很強的智力的能力
[00:09:15.000 --> 00:09:18.000]  連大流士王都認同
[00:09:18.000 --> 00:09:20.000]  大家信不信有一個
[00:09:20.000 --> 00:09:24.000]  很高尚的品格呢
[00:09:24.000 --> 00:09:27.000]  很備神喜悅的品格呢
[00:09:27.000 --> 00:09:28.000]  相信吧
[00:09:28.000 --> 00:09:30.000]  那我們要多多祈禱
[00:09:30.000 --> 00:09:32.000]  求神光照
[00:09:32.000 --> 00:09:36.000]  第二個
[00:09:36.000 --> 00:09:39.000]  就是面對死亡
[00:09:39.000 --> 00:09:41.000]  不是這個
[00:09:41.000 --> 00:09:42.000]  面對死亡
[00:09:42.000 --> 00:09:46.000]  仍然不對信仰的妥協
[00:09:46.000 --> 00:09:47.000]  可以心平氣和
[00:09:47.000 --> 00:09:50.000]  處之泰然那種高超的境界
[00:09:50.000 --> 00:09:53.000]  丹姊妹
[00:09:53.000 --> 00:09:57.000]  有很多時我們會因為時間緊迫
[00:09:57.000 --> 00:10:01.000]  又或者覺得有更重要做的事情
[00:10:01.000 --> 00:10:03.000]  而不能夠堅持禱告
[00:10:03.000 --> 00:10:04.000]  可能我們對自己說
[00:10:04.000 --> 00:10:06.000]  我沒有這麼多的時間
[00:10:06.000 --> 00:10:08.000]  好好地禱告
[00:10:08.000 --> 00:10:12.000]  但是你是一個國家的行政總裁
[00:10:12.000 --> 00:10:13.000]  行政總裁
[00:10:13.000 --> 00:10:14.000]  CEO
[00:10:14.000 --> 00:10:15.000]  他的工作量
[00:10:15.000 --> 00:10:17.000]  以及他要處理的事情
[00:10:17.000 --> 00:10:20.000]  工作範圍應該
[00:10:20.000 --> 00:10:23.000]  相信不會讓大家輕視
[00:10:23.000 --> 00:10:27.000]  問題是你將神放在哪一個位置呢
[00:10:27.000 --> 00:10:29.000]  有一個基督徒
[00:10:29.000 --> 00:10:30.000]  精神科醫生
[00:10:30.000 --> 00:10:33.000]  曾經在多間的學院
[00:10:33.000 --> 00:10:36.000]  神學院做過一個調查
[00:10:36.000 --> 00:10:39.000]  是研究神學生的心理健康
[00:10:39.000 --> 00:10:41.000]  調查發現
[00:10:41.000 --> 00:10:43.000]  每天有靈修
[00:10:43.000 --> 00:10:47.000]  並且持續三年或以上的神學生
[00:10:47.000 --> 00:10:49.000]  比沒有靈修
[00:10:49.000 --> 00:10:53.000]  或者是不持續靈修的神學生
[00:10:53.000 --> 00:10:56.000]  有很明顯的心理健康
[00:10:56.000 --> 00:10:59.000]  於是他就下了一個定論
[00:10:59.000 --> 00:11:01.000]  這個定論是什麼呢
[00:11:01.000 --> 00:11:02.000]  如果一個基督徒
[00:11:02.000 --> 00:11:04.000]  每天跟神相交
[00:11:04.000 --> 00:11:07.000]  他的心理健康會不斷改善
[00:11:07.000 --> 00:11:09.000]  這個是一個研究
[00:11:09.000 --> 00:11:11.000]  很實在的研究
[00:11:11.000 --> 00:11:14.000]  大家是否相信有心理健康
[00:11:14.000 --> 00:11:16.000]  現在這個世代
[00:11:16.000 --> 00:11:19.000]  那麼多的壓力
[00:11:19.000 --> 00:11:21.000]  又那麼混亂
[00:11:21.000 --> 00:11:23.000]  坐車又那麼多人
[00:11:23.000 --> 00:11:24.000]  有時候又黑雨
[00:11:24.000 --> 00:11:26.000]  有時候又打風
[00:11:26.000 --> 00:11:30.000]  很大很大的壓力
[00:11:30.000 --> 00:11:31.000]  在我們的生活當中
[00:11:31.000 --> 00:11:32.000]  不想吧
[00:11:32.000 --> 00:11:33.000]  想的話
[00:11:33.000 --> 00:11:35.000]  我們就要多一點的禱告
[00:11:35.000 --> 00:11:36.000]  是不是
[00:11:36.000 --> 00:11:38.000]  大家覺得我講得對不對呢
[00:11:38.000 --> 00:11:40.000]  大家回頭
[00:11:40.000 --> 00:11:42.000]  先問問大家
[00:11:42.000 --> 00:11:44.000]  給大家一點時間想一想
[00:11:44.000 --> 00:11:45.000]  是對的
[00:11:45.000 --> 00:11:47.000]  又是不對的
[00:11:47.000 --> 00:11:49.000]  這是一個結果
[00:11:49.000 --> 00:11:51.000]  我們不是因為我們要心理健康
[00:11:51.000 --> 00:11:55.000]  然後才去親近神祈禱
[00:11:55.000 --> 00:11:57.000]  而是應該反過來
[00:11:57.000 --> 00:12:01.000]  我們要將我們的禱告
[00:12:01.000 --> 00:12:02.000]  成為我們的生活
[00:12:02.000 --> 00:12:04.000]  以隨之而來
[00:12:04.000 --> 00:12:06.000]  帶來我們心理的健康
[00:12:06.000 --> 00:12:08.000]  所以不要反過來
[00:12:08.000 --> 00:12:09.000]  好
[00:12:09.000 --> 00:12:18.000]  所以我們真的不要給外來的壓力
[00:12:18.000 --> 00:12:19.000]  緊張的生活
[00:12:19.000 --> 00:12:20.000]  或者其他的原因
[00:12:20.000 --> 00:12:22.000]  干擾我們禱告的時間
[00:12:22.000 --> 00:12:24.000]  無論順境逆境
[00:12:24.000 --> 00:12:25.000]  我們都要恆常的禱告
[00:12:25.000 --> 00:12:27.000]  都應該的禱告
[00:12:27.000 --> 00:12:29.000]  都應該很自然的
[00:12:29.000 --> 00:12:31.000]  將我們的禱告
[00:12:31.000 --> 00:12:33.000]  融入我們的生活裡面
[00:12:33.000 --> 00:12:34.000]  因為這個
[00:12:34.000 --> 00:12:37.000]  是我們同神溝通
[00:12:37.000 --> 00:12:40.000]  建立親密關係的管道
[00:12:40.000 --> 00:12:41.000]  來到這裡
[00:12:41.000 --> 00:12:44.000]  大家的心都可能會盤算中
[00:12:44.000 --> 00:12:46.000]  剛才不是講過的
[00:12:46.000 --> 00:12:48.000]  但以你每天三次禱告
[00:12:48.000 --> 00:12:49.000]  大家可能都說
[00:12:49.000 --> 00:12:50.000]  我也有啊
[00:12:50.000 --> 00:12:51.000]  是不是
[00:12:51.000 --> 00:12:52.000]  早午晚三餐
[00:12:52.000 --> 00:12:53.000]  這個說笑而已
[00:12:53.000 --> 00:12:56.000]  我相信大家都看重禱告
[00:12:56.000 --> 00:12:58.000]  但是會不會仍然感到
[00:12:58.000 --> 00:13:02.000]  剛才初時都跟大家問這個問題
[00:13:02.000 --> 00:13:06.000]  剛才初時都跟大家問這個問題
[00:13:06.000 --> 00:13:09.000]  會感到無力無助的呢
[00:13:09.000 --> 00:13:11.000]  甚至都可能會有些挫敗感的呢
[00:13:11.000 --> 00:13:14.000]  真正讓禱告成為生活
[00:13:14.000 --> 00:13:16.000]  講的是不單止付出時間
[00:13:16.000 --> 00:13:19.000]  還有是有規律的禱告
[00:13:19.000 --> 00:13:22.000]  也都包括禱告是否有養份
[00:13:22.000 --> 00:13:23.000]  是否有內涵
[00:13:23.000 --> 00:13:24.000]  有正確的焦點
[00:13:24.000 --> 00:13:26.000]  如果不是的話
[00:13:26.000 --> 00:13:30.000]  禱告只是成為一些宗教儀式
[00:13:30.000 --> 00:13:31.000]  一些習慣
[00:13:31.000 --> 00:13:33.000]  不能夠真正幫助到我們
[00:13:33.000 --> 00:13:35.000]  正如我們吃飯
[00:13:35.000 --> 00:13:36.000]  大家會吃些什麼
[00:13:36.000 --> 00:13:38.000]  不會吃些醜食
[00:13:38.000 --> 00:13:40.000]  即是一些垃圾的食物
[00:13:40.000 --> 00:13:41.000]  如果要健康
[00:13:41.000 --> 00:13:43.000]  一定是有營養的
[00:13:43.000 --> 00:13:44.000]  有健康的食物
[00:13:44.000 --> 00:13:47.000]  睡眠我們都要優質的一樣
[00:13:47.000 --> 00:13:49.000]  但以你兩樣都注重
[00:13:49.000 --> 00:13:52.000]  成為它很大的幫助
[00:13:52.000 --> 00:13:54.000]  和生命的成長的泉源
[00:13:54.000 --> 00:13:57.000]  所以我們剛才所看的片段
[00:13:57.000 --> 00:13:59.000]  和稍後都會看的片段
[00:13:59.000 --> 00:14:02.000]  都不會覺得但以你禱告之後
[00:14:02.000 --> 00:14:06.000]  仍然是有無力和無助的感覺
[00:14:06.000 --> 00:14:10.000]  我們看看但以你有養份的禱告是什麼
[00:14:10.000 --> 00:14:12.000]  主要是有三個方向
[00:14:12.000 --> 00:14:14.000]  第一個方向
[00:14:14.000 --> 00:14:16.000]  就是認罪
[00:14:16.000 --> 00:14:17.000]  謙卑認罪
[00:14:17.000 --> 00:14:20.000]  為他人代求的禱告
[00:14:20.000 --> 00:14:21.000]  包括兩樣東西
[00:14:21.000 --> 00:14:22.000]  認罪和代求
[00:14:22.000 --> 00:14:25.000]  pray repentantly
[00:14:25.000 --> 00:14:27.000]  我們回到第九章
[00:14:27.000 --> 00:14:29.000]  第九章講到什麼呢
[00:14:29.000 --> 00:14:32.000]  就是馬袋族阿哈徐魯的兒子
[00:14:32.000 --> 00:14:34.000]  大流氏秘立為王
[00:14:34.000 --> 00:14:37.000]  在他的在位第一年
[00:14:37.000 --> 00:14:39.000]  經文這樣說
[00:14:39.000 --> 00:14:42.000]  我,但以你,從書上得知
[00:14:42.000 --> 00:14:46.000]  耶和華的話臨到耶利米先知
[00:14:46.000 --> 00:14:50.000]  論耶路撒冷方良其門
[00:14:50.000 --> 00:14:52.000]  的年數是七十年
[00:14:52.000 --> 00:14:55.000]  接著他就面向主神金色
[00:14:55.000 --> 00:14:57.000]  披麻蒙灰
[00:14:57.000 --> 00:15:00.000]  懇切禱告祈求
[00:15:00.000 --> 00:15:04.000]  我向耶和華我的神禱告認罪
[00:15:04.000 --> 00:15:08.000]  接著在四節的下到十九節
[00:15:08.000 --> 00:15:11.000]  即是差不多十六節的經文
[00:15:11.000 --> 00:15:13.000]  就記載了當中的禱告
[00:15:13.000 --> 00:15:16.000]  有讚美,有感恩,有認罪
[00:15:16.000 --> 00:15:17.000]  為了什麼認罪呢
[00:15:17.000 --> 00:15:19.000]  就是為了以色列民
[00:15:19.000 --> 00:15:22.000]  憨耶和華認為惡
[00:15:22.000 --> 00:15:25.000]  以色列民憨耶和華
[00:15:25.000 --> 00:15:27.000]  認為惡的事情去認罪
[00:15:27.000 --> 00:15:29.000]  包括不行公義
[00:15:29.000 --> 00:15:31.000]  不好憐憫
[00:15:31.000 --> 00:15:33.000]  欺壓一些孤兒寡婦
[00:15:33.000 --> 00:15:37.000]  以及去拜神所珍惠的偶像
[00:15:37.000 --> 00:15:39.000]  到了第二十節
[00:15:39.000 --> 00:15:42.000]  我正說話禱告承認我的罪
[00:15:42.000 --> 00:15:44.000]  我百姓以色列的罪
[00:15:44.000 --> 00:15:46.000]  為我神的聖身在耶和華
[00:15:46.000 --> 00:15:49.000]  我的神面前懇求
[00:15:49.000 --> 00:15:50.000]  就來到這裡
[00:15:50.000 --> 00:15:51.000]  接著經文這樣說
[00:15:51.000 --> 00:15:53.000]  丹尼利正在禱告的時候
[00:15:53.000 --> 00:15:57.000]  天使加伯列飛到他面前指教他
[00:15:57.000 --> 00:16:00.000]  說要給他有智慧,有聰明
[00:16:00.000 --> 00:16:02.000]  這個是透過禱告
[00:16:02.000 --> 00:16:03.000]  還跟丹尼利說
[00:16:03.000 --> 00:16:05.000]  他開始懇求的時候
[00:16:05.000 --> 00:16:07.000]  已經有命令發出
[00:16:07.000 --> 00:16:11.000]  我現在就來說這個異象給你知
[00:16:11.000 --> 00:16:16.000]  於是就將七十七的異象
[00:16:16.000 --> 00:16:18.000]  講給丹尼利知
[00:16:18.000 --> 00:16:20.000]  這個異象是關乎
[00:16:20.000 --> 00:16:21.000]  以色列民
[00:16:21.000 --> 00:16:23.000]  亦都關乎全人類的
[00:16:23.000 --> 00:16:28.000]  丹尼利在耶利米書二十九章十節
[00:16:28.000 --> 00:16:31.000]  得知到神這一個的應許
[00:16:31.000 --> 00:16:33.000]  我們一起讀吧
[00:16:33.000 --> 00:16:35.000]  耶和華如此說
[00:16:35.000 --> 00:16:38.000]  為巴比倫所定的七十年
[00:16:38.000 --> 00:16:39.000]  滿了以後
[00:16:39.000 --> 00:16:41.000]  我要眷顧你們
[00:16:41.000 --> 00:16:43.000]  向你們實現我的恩言
[00:16:43.000 --> 00:16:45.000]  使你們歸回此地
[00:16:45.000 --> 00:16:47.000]  但是你知道
[00:16:47.000 --> 00:16:50.000]  這個預言並且他意識到
[00:16:50.000 --> 00:16:52.000]  這七十年應該很快期滿
[00:16:52.000 --> 00:16:55.000]  於是就為同胞和國家
[00:16:55.000 --> 00:16:59.000]  他的未來去代求
[00:16:59.000 --> 00:17:01.000]  是祈求神施恩憐憫
[00:17:01.000 --> 00:17:06.000]  兌現讓以色列人回歸的應許
[00:17:06.000 --> 00:17:08.000]  我們一般去祈禱
[00:17:08.000 --> 00:17:10.000]  我們會是怎樣的
[00:17:10.000 --> 00:17:11.000]  如果神的應許
[00:17:11.000 --> 00:17:13.000]  神這是你的應許
[00:17:13.000 --> 00:17:14.000]  你應許我得依旨
[00:17:14.000 --> 00:17:17.000]  你應許這件事會是實現的
[00:17:17.000 --> 00:17:20.000]  求你就去成全或實現
[00:17:20.000 --> 00:17:22.000]  你的應許吧
[00:17:22.000 --> 00:17:24.000]  通常會是這樣的
[00:17:24.000 --> 00:17:26.000]  但是丹尼利的禱告
[00:17:26.000 --> 00:17:29.000]  是用了很長的篇幅
[00:17:29.000 --> 00:17:34.000]  首先他是懇切的認罪悔改
[00:17:34.000 --> 00:17:37.000]  而不是直接求神成就他的應許
[00:17:37.000 --> 00:17:41.000]  這裡說到禁食披麻蒙灰
[00:17:41.000 --> 00:17:42.000]  的意思是丹尼利是
[00:17:42.000 --> 00:17:47.000]  真心誠意向神認罪悔改的意思
[00:17:47.000 --> 00:17:50.000]  和懇切這兩個字是互相呼應
[00:17:50.000 --> 00:17:53.000]  丹尼利是一個靈性卓越的人
[00:17:53.000 --> 00:17:54.000]  剛才都提過了
[00:17:54.000 --> 00:17:58.000]  聖經沒有記載過去曾經犯過罪
[00:17:58.000 --> 00:18:02.000]  他不單單是謙卑去認罪悔改
[00:18:02.000 --> 00:18:06.000]  還代表全以色列的同胞去認罪
[00:18:06.000 --> 00:18:07.000]  來到這裡
[00:18:07.000 --> 00:18:11.000]  我們看到一個很重要的事情
[00:18:11.000 --> 00:18:15.000]  在這件事情裡認罪是禱告的第一步
[00:18:15.000 --> 00:18:17.000]  因為認罪才能夠恢復
[00:18:17.000 --> 00:18:21.000]  同神之間相交無阻
[00:18:21.000 --> 00:18:26.000]  才蒙神遂聽並且去應允我們的禱告
[00:18:26.000 --> 00:18:29.000]  人最大的問題是什麼呢
[00:18:29.000 --> 00:18:32.000]  就是不肯承認自己的罪
[00:18:32.000 --> 00:18:35.000]  我給大家一個例子
[00:18:35.000 --> 00:18:37.000]  這是一個比喻
