
[00:00:00.000 --> 00:00:04.860]  我們感謝祢,讓今天去到這個時刻,讓祢開啟我們的心
[00:02:39.740 --> 00:02:43.780]  還說,再打他,馬上躺在那裏
[00:02:43.780 --> 00:02:49.180]  當時我很大的掙扎,究竟我出聲不出聲阻止他
[00:02:49.180 --> 00:02:54.860]  因為我的個子又不是那麼大,他突然轉頭過來
[00:02:54.860 --> 00:03:00.740]  還說再打我,很害怕,但我想一想都停了幾秒
[00:03:00.740 --> 00:03:05.860]  我前面大概有三個人隔著才到我,打算搏一搏
[00:03:05.860 --> 00:03:09.700]  接著我見他還在爭論,你快停手,我報警了
[00:03:09.700 --> 00:03:13.740]  我馬上等,我怕他真的打過來,接著他望著我
[00:03:13.740 --> 00:03:17.060]  不過感恩,中間有幾個人,他來不到我那裏
[00:03:17.060 --> 00:03:23.700]  接著我又說,快點按掣,火車有個掣是按車掌
[00:03:23.700 --> 00:03:27.420]  快點按,很遠我按不到,在那個掣下面的人望一望
[00:03:27.420 --> 00:03:31.780]  我說,是呀,按掣吧,我按掣
[00:03:31.780 --> 00:03:34.860]  在那一刻我開始有點明白
[00:03:34.860 --> 00:03:39.380]  當然到了下一個站,在過獅子山隧道,去到大圍
[00:03:39.380 --> 00:03:42.660]  很快已經有工作人員,有警察來了
[00:03:42.660 --> 00:03:46.660]  就在那個時刻,這個人被人打到躺在那裏的時候
[00:03:46.660 --> 00:03:54.180]  我同樣又見到,不同的手在車裏面將那個男人扶起
[00:03:54.180 --> 00:03:59.980]  究竟在衝突,在分歧
[00:03:59.980 --> 00:04:03.180]  面對對方和我們有不同的時候
[00:04:03.180 --> 00:04:06.260]  我們可以怎樣回應
[00:04:06.260 --> 00:04:11.140]  我們可以擊碎,亦都可以建立
[00:04:11.140 --> 00:04:14.900]  今天,耶穌的教導是相當不容易
[00:04:14.900 --> 00:04:20.140]  我每次問,究竟我行不行,我做了多少,做不到多少
[00:04:20.140 --> 00:04:24.220]  耶穌今天在登山部份,我重開,在第七章
[00:04:24.220 --> 00:04:27.700]  祂在說一個衝突的處境,有三種的情況
[00:04:27.700 --> 00:04:33.260]  三類的人,好像三個步驟一樣,越踩越深
[00:04:33.260 --> 00:04:37.380]  祂鼓勵我們,究竟要怎樣去面對生命呢
[00:04:37.380 --> 00:04:41.380]  我們很快就進入第一類,第一個情況
[00:04:41.380 --> 00:04:46.500]  我們看一看,記載在馬達福音七章一到五節
[00:04:46.500 --> 00:04:48.580]  我們先讀頭兩節,好嗎?
[00:04:48.580 --> 00:04:50.380]  我們讀一二三
[00:04:50.380 --> 00:04:52.380]  「你們不要論斷人」
[00:04:52.380 --> 00:04:54.140]  「你們不要論斷人」
[00:04:54.140 --> 00:04:56.740]  「你們不要論斷人」
[00:04:56.740 --> 00:04:58.980]  「你們不要論斷人」
[00:04:58.980 --> 00:05:01.660]  「你們不要論斷人」
[00:05:01.660 --> 00:05:04.740]  「你們不要論斷人」
[00:05:04.740 --> 00:05:10.020]  這裏說第一件事,當我們的衝突在不同的時候
[00:05:10.020 --> 00:05:11.660]  祂說「喂,先停一停」
[00:05:11.660 --> 00:05:13.860]  因為每一次我們跟別人不同
[00:05:13.860 --> 00:05:17.620]  我們第一個反應一定很少會看著自己
[00:05:17.620 --> 00:05:19.460]  一定會看著別人,「為甚麼你這樣」
[00:05:19.460 --> 00:05:21.860]  我們叫Defense Mechanism,即刻保護
[00:05:21.860 --> 00:05:24.460]  「你你你,耶穌等等」
[00:05:24.460 --> 00:05:27.660]  「你不要論斷人」
[00:05:27.660 --> 00:05:30.180]  論斷這個意思在新約舊約說
[00:05:30.180 --> 00:05:33.620]  是一個審判官,拿著一個大鎚子
[00:05:33.620 --> 00:05:37.900]  一鎚就定音,定了,沒得說
[00:05:37.900 --> 00:05:40.820]  祂說「你們不要,當你們在衝突裏面」
[00:05:40.820 --> 00:05:42.340]  「特別你們當事人」
[00:05:42.340 --> 00:05:44.860]  「不要你說是這樣就是這樣」
[00:05:44.860 --> 00:05:47.100]  「因為如果這樣的話」
[00:05:47.100 --> 00:05:50.100]  「你又是爭執的中間」
[00:05:50.100 --> 00:05:51.940]  「你又凌駕別人」
[00:05:51.940 --> 00:05:55.140]  「又用你的原則,雙重原則」
[00:05:55.140 --> 00:05:57.860]  「去看別人,看自己,很危險」
[00:05:57.860 --> 00:05:59.500]  祂說「如果你這樣做」
[00:05:59.500 --> 00:06:04.140]  「同樣,人家會用這樣的情況來量度你」
[00:06:04.140 --> 00:06:07.700]  「第一個原則,神說不要忘人」
[00:06:07.700 --> 00:06:10.380]  「看自己」
[00:06:10.380 --> 00:06:11.820]  為甚麼這樣呢?
[00:06:11.820 --> 00:06:14.380]  還沒說完這個原則
[00:06:14.380 --> 00:06:16.060]  我們繼續看下去
[00:06:16.060 --> 00:06:18.620]  第三到第五節,我繼續讀,好嗎?
[00:06:18.620 --> 00:06:19.780]  1,2,3
[00:06:19.780 --> 00:06:23.380]  「為甚麼看見你弟兄眼中有痣」
[00:06:23.380 --> 00:06:33.540]  「為甚麼看見你弟兄眼中有痣」
[00:06:33.540 --> 00:06:35.900]  「你這假冒為善的人」
[00:06:35.900 --> 00:06:38.700]  「先去掉自己眼中的良目」
[00:06:38.700 --> 00:06:41.380]  「然後才能看得清楚」
[00:06:41.380 --> 00:06:44.980]  「去掉你弟兄眼中的痣」
[00:06:44.980 --> 00:06:47.820]  第二樣,祂說同一個點
[00:06:47.820 --> 00:06:51.180]  祂說這個人有兩個特性
[00:06:51.180 --> 00:06:54.660]  第一個特性,祂是甚麼呢?
[00:06:54.660 --> 00:06:57.540]  祂瞎了
[00:06:57.540 --> 00:07:00.940]  因為祂眼中有一個良目
[00:07:00.940 --> 00:07:04.100]  遮到祂眼睛甚麼都看不到
[00:07:04.100 --> 00:07:09.740]  但祂卻看到別人一點點的事
[00:07:09.740 --> 00:07:11.500]  祂自己的問題
[00:07:11.500 --> 00:07:13.740]  自己的苦處,祂看不到
[00:07:13.740 --> 00:07:20.180]  將自己的事投射在別人身上
[00:07:20.180 --> 00:07:26.460]  當祂批評、冷笑、論斷
[00:07:26.460 --> 00:07:30.900]  反映自己的不滿
[00:07:30.900 --> 00:07:33.820]  將祂看不到的事投射
[00:07:33.820 --> 00:07:35.540]  我記得很多年前有一次
[00:07:35.540 --> 00:07:37.220]  有一個比喻
[00:07:37.220 --> 00:07:39.340]  當我和舊同學
[00:07:39.340 --> 00:07:42.460]  我小時候有個乳名
[00:07:42.460 --> 00:07:47.340]  大家都不知道,我叫華仔
[00:07:47.340 --> 00:07:49.580]  有一次和朋友去沙灘
[00:07:49.580 --> 00:07:51.180]  風和日麗,很漂亮
[00:07:51.180 --> 00:07:54.780]  我的同學開著車去沙灘玩
[00:07:54.780 --> 00:07:57.180]  那時開著車,我的同學說
[00:07:57.180 --> 00:08:05.820]  「華仔,你說今天天很漂亮,有藍天,沒有雲」
[00:08:05.820 --> 00:08:07.100]  我說「是的,天很漂亮」
[00:08:07.100 --> 00:08:09.140]  他說「不是,為何灰塵塵的」
[00:08:09.140 --> 00:08:10.100]  我說「不是,很漂亮」
[00:08:10.100 --> 00:08:11.620]  他說「是嗎?我說不是」
[00:08:11.620 --> 00:08:14.460]  「是嗎?我說不是」
[00:08:14.460 --> 00:08:16.980]  很快就進入隧道
[00:08:16.980 --> 00:08:19.940]  進入隧道時,他說「為何今天的隧道這麼有趣」
[00:08:19.940 --> 00:08:22.860]  「以前進入隧道的光管不是這樣的」
[00:08:22.860 --> 00:08:24.660]  「今天的光管為何這麼灰」
[00:08:24.660 --> 00:08:26.380]  我說「不是,很光」
[00:08:26.380 --> 00:08:29.900]  「不是,很灰,很光,很灰」
[00:08:29.900 --> 00:08:31.100]  接著我望一望他
[00:08:31.100 --> 00:08:33.260]  我發現了,我知道發生甚麼事了
[00:08:33.260 --> 00:08:35.500]  你猜甚麼事了
[00:08:35.500 --> 00:08:38.700]  他戴著差不多黑色的太陽眼鏡
[00:08:38.700 --> 00:08:41.500]  「你先脫下來」
[00:08:41.500 --> 00:08:43.020]  這裡耶穌大概說了一件事
[00:08:43.020 --> 00:08:47.100]  我們每個人眼中都有些盲了
[00:08:47.100 --> 00:08:48.860]  我們要很小心
[00:08:48.860 --> 00:08:53.220]  不要將那件事這麼快投射在別人面前
[00:08:53.220 --> 00:08:54.460]  不僅如此
[00:08:54.460 --> 00:08:57.500]  剛才第三和第五節他繼續說
[00:08:57.500 --> 00:09:00.860]  還有一個警方在第一點看著自己
[00:09:00.860 --> 00:09:05.180]  「你這假冒為善的人」
[00:09:05.180 --> 00:09:11.340]  他盲得連自己都看不出來
[00:09:11.340 --> 00:09:14.420]  我們看看《假冒為善聖經》怎麼說
[00:09:14.420 --> 00:09:16.700]  在第23章
[00:09:16.700 --> 00:09:19.780]  裡面有一堆細則
[00:09:19.780 --> 00:09:21.860]  說到甚麼是假冒為善
[00:09:21.860 --> 00:09:24.940]  特別描述當時的法理賽人
[00:09:24.940 --> 00:09:26.820]  我抽了幾項東西
[00:09:26.820 --> 00:09:28.740]  他說他們有些特性
[00:09:28.740 --> 00:09:33.060]  第一,他喜歡在現席上坐首位
[00:09:33.060 --> 00:09:34.980]  在會堂高位
[00:09:34.980 --> 00:09:38.860]  他有名有利有位置,很自議
[00:09:38.860 --> 00:09:42.900]  當你碰到他的位置
[00:09:42.900 --> 00:09:45.940]  他不會告訴你
[00:09:45.940 --> 00:09:48.660]  他在旁邊就煽你
[00:09:48.660 --> 00:09:49.780]  在旁邊就說話
[00:09:49.780 --> 00:09:52.780]  難道告訴你,你威脅到我,不會的
[00:09:52.780 --> 00:09:56.700]  他說這種人可能假意著很長的祈禱
[00:09:56.700 --> 00:09:57.940]  很神聖
[00:09:57.940 --> 00:10:01.780]  但是他拿著別人的家財
[00:10:01.780 --> 00:10:04.180]  詆毀別人的聲譽
[00:10:04.180 --> 00:10:05.900]  高舉自己
[00:10:05.900 --> 00:10:08.980]  在比較的過程,嫉妒的過程
[00:10:08.980 --> 00:10:11.420]  他有東西出
[00:10:11.420 --> 00:10:14.020]  又或者他將薄荷回鄉芹菜獻上
[00:10:14.020 --> 00:10:15.820]  很神聖,很多東西獻給神
[00:10:15.820 --> 00:10:19.820]  所有人都看到,但是律法上要做的事
[00:10:19.820 --> 00:10:23.340]  公義、憐憫、信實,不要做
[00:10:23.340 --> 00:10:27.180]  當有人做得不好
[00:10:27.180 --> 00:10:30.820]  他馬上出聲
[00:10:30.820 --> 00:10:33.340]  有時候我在想,在我家裡
[00:10:33.340 --> 00:10:36.500]  當我兒子開始挑戰我的權威
[00:10:36.500 --> 00:10:38.540]  他說話也是對的
[00:10:38.540 --> 00:10:42.180]  嘩,這裡是誰作主的,馬上想
[00:10:42.180 --> 00:10:43.860]  接著我開始出聲
[00:10:43.860 --> 00:10:47.900]  我記得有一次,我跟兒子開始
[00:10:47.900 --> 00:10:51.180]  一個很長篇的講道之後
[00:10:51.180 --> 00:10:52.540]  然後我兒子跟我說
[00:10:52.540 --> 00:10:57.820]  「爸爸,其實你會不會看錯了呢?」
[00:10:57.820 --> 00:11:00.380]  我說「我都會看錯?」
[00:11:00.380 --> 00:11:06.100]  接著我兒子咬著嘴,拿去睡覺
[00:11:06.100 --> 00:11:08.220]  接著下午,我記得那次
[00:11:08.220 --> 00:11:10.060]  也不是那次,經常都是
[00:11:10.060 --> 00:11:11.820]  不妨告訴大家
[00:11:11.820 --> 00:11:13.460]  我的祈禱神跟我說
[00:11:13.460 --> 00:11:16.380]  「如果你今天這樣對待你兒子」
[00:11:16.380 --> 00:11:19.260]  「將來你兒子怎麼教下一代呢?」
[00:11:19.260 --> 00:11:21.780]  「請你把你的面子放下」
[00:11:21.780 --> 00:11:24.100]  那天晚上睡覺,我跟兒子祈禱
[00:11:24.100 --> 00:11:25.980]  我每晚都跟他牽著手祈禱
[00:11:25.980 --> 00:11:29.820]  他也升高中了,牽著手祈禱而已
[00:11:29.820 --> 00:11:32.860]  這是滿足爸爸的需要
[00:11:32.860 --> 00:11:34.660]  接著我跟兒子說
[00:11:34.660 --> 00:11:36.820]  「兒子,對不起」
[00:11:36.820 --> 00:11:40.100]  對我來說很難說,這麼喜歡說話
[00:11:40.100 --> 00:11:43.260]  我兒子就哭了,很委屈
[00:11:43.260 --> 00:11:45.060]  不僅如此
[00:11:45.060 --> 00:11:48.700]  家庭、教會、工作的地方
[00:11:48.700 --> 00:11:53.140]  他說「兒子,不要像外表公義裏」
[00:11:53.140 --> 00:11:57.540]  「裝滿了假善和不法的事」
[00:11:57.540 --> 00:11:59.660]  「論斷者的特性」
[00:11:59.660 --> 00:12:01.460]  第一種
[00:12:01.460 --> 00:12:04.060]  「恣意,正確,超越感」
[00:12:04.060 --> 00:12:06.420]  「裏面很沒有安全感」
[00:12:06.420 --> 00:12:09.620]  「很怕別人碰到,表裡不一」
[00:12:09.620 --> 00:12:10.700]  「當衝突的時候」
[00:12:10.700 --> 00:12:13.900]  「一定要對方聽我說的話」
[00:12:13.900 --> 00:12:18.140]  「接著一定要置對方於死地」
[00:12:18.140 --> 00:12:20.700]  「越說對方越興奮」
[00:12:20.700 --> 00:12:25.100]  「小心啊,耶穌說小心」
[00:12:25.100 --> 00:12:28.140]  「當自己的黑暗虎蝎投射的時候」
[00:12:28.140 --> 00:12:29.900]  「我們值得問自己一個問題」
[00:12:29.900 --> 00:12:33.340]  「為何批評呢?」
[00:12:33.340 --> 00:12:37.260]  「最艱難的」
[00:12:37.260 --> 00:12:40.420]  「這種人打不死人」
[00:12:40.420 --> 00:12:44.020]  「他打死自己」
[00:12:44.020 --> 00:12:47.060]  「他看不到,求生憐憫」
[00:12:47.060 --> 00:12:50.420]  「所以耶穌說他來甚麼叫黑暗的德漢堅」
[00:12:50.420 --> 00:12:53.940]  「我們眼睛有兩種,一種是眼睛」
[00:12:53.940 --> 00:12:56.660]  「嘩,這樣廢話說出來,一種是眼睛」
[00:12:56.660 --> 00:12:59.700]  「一種是心眼」
[00:12:59.700 --> 00:13:02.500]  「我們眼睛可以看到」
[00:13:02.500 --> 00:13:05.460]  「前陣子在九龍西有個弟兄跟我聊天」
[00:13:05.460 --> 00:13:07.660]  「他說很艱難,他很厲害」
[00:13:07.660 --> 00:13:09.460]  「他說但他跟很多人比較」
[00:13:09.460 --> 00:13:12.340]  「在工作上很艱難」
[00:13:12.340 --> 00:13:14.140]  「有一天他在祈禱」
[00:13:14.140 --> 00:13:16.140]  「他信了很久,很成熟」
[00:13:16.140 --> 00:13:20.100]  「神跟他說,問題不在對方身上」
[00:13:20.100 --> 00:13:22.100]  「將你的心開放」
[00:13:22.100 --> 00:13:28.100]  「他還沒經歷原來的釋放不是對方」
[00:13:28.100 --> 00:13:30.620]  「是自己,第一種」
[00:13:30.620 --> 00:13:32.540]  「耶穌很想我們知道」
[00:13:32.540 --> 00:13:35.660]  「我們的意志,我們的需要」
[00:13:35.660 --> 00:13:38.100]  「是自己,第一種」
[00:13:38.100 --> 00:13:39.900]  「但是很小心」
[00:13:39.900 --> 00:13:41.700]  「當我們看完第一種」
[00:13:41.700 --> 00:13:44.260]  「很多人就很簡單,嘩,這樣?」
[00:13:44.260 --> 00:13:46.260]  「我不知道大家有沒有見過這些人」
[00:13:46.260 --> 00:13:48.060]  「他們批評的量很高」
[00:13:48.060 --> 00:13:49.380]  「你吃東西就說你吃東西」
[00:13:49.380 --> 00:13:50.380]  「不吃東西就說你不吃東西」
[00:13:50.380 --> 00:13:51.300]  「胖就說你胖」
[00:13:51.300 --> 00:13:54.980]  「不吃東西就說你不夠營養」
[00:13:54.980 --> 00:13:58.300]  「這樣就算了,我甚麼都不說」
[00:13:58.300 --> 00:14:00.580]  「全部閉嘴」
[00:14:00.580 --> 00:14:02.580]  聖經不是這樣教的
[00:14:02.580 --> 00:14:04.100]  「兩個鐘擺,兩極」
[00:14:04.100 --> 00:14:05.260]  不是
[00:14:05.260 --> 00:14:07.540]  我們有一個叫Michael Wilkins
[00:14:07.540 --> 00:14:09.380]  他是馬大方的權威
[00:14:09.380 --> 00:14:11.500]  他說「小心啊,當我們聽到耶穌」
[00:14:11.500 --> 00:14:13.100]  「一開始說的那五節」
[00:14:13.100 --> 00:14:15.420]  「我們由另一邊,放到另一邊」
[00:14:15.420 --> 00:14:16.980]  「甚麼都不說,不是」
[00:14:16.980 --> 00:14:18.540]  他說「不是這樣的」
[00:14:18.540 --> 00:14:21.060]  「如果是這樣,叫naive acceptance」
[00:14:21.060 --> 00:14:25.260]  「甚麼都是,是無知的接受」
[00:14:25.260 --> 00:14:27.460]  他說「當我們如果真正知道」
[00:14:27.460 --> 00:14:30.220]  「對方是有問題的話」
[00:14:30.220 --> 00:14:32.340]  「你要出聲啊」
[00:14:32.340 --> 00:14:35.180]  「信仰不是簡化到,很多人都說」
[00:14:35.180 --> 00:14:36.660]  「不要論斷,甚麼都不要說」
[00:14:36.660 --> 00:14:38.060]  「走了,不關我的事」
[00:14:38.060 --> 00:14:39.260]  「信仰不是簡化到」
[00:14:39.260 --> 00:14:41.700]  「信仰可以是在不同的情況」
[00:14:41.700 --> 00:14:42.660]  「發生不同的事」
[00:14:42.660 --> 00:14:44.660]  我們看看馬大方第十八章
[00:14:44.660 --> 00:14:45.820]  耶穌同樣說
[00:14:45.820 --> 00:14:49.420]  「如果別人真的有問題的時候」
[00:14:49.420 --> 00:14:51.980]  這個挑戰比第一點更大
[00:14:51.980 --> 00:14:53.820]  第一點是看自己
[00:14:53.820 --> 00:14:56.460]  第二點是看別人
[00:14:56.460 --> 00:14:58.100]  我們讀讀這三節經文,好不好?
[00:14:58.100 --> 00:14:59.220]  一二三
[00:14:59.220 --> 00:15:02.820]  「倘若你的弟兄得罪你,你就去」
[00:15:02.820 --> 00:15:06.820]  「趁著只有他和你在一處的時候」
[00:15:06.820 --> 00:15:08.940]  「指出他的錯來」
[00:15:08.940 --> 00:15:14.060]  「倘若你的弟兄得罪你,你就去」
[00:15:14.060 --> 00:15:17.060]  「趁著只有他和你在一處的時候」
[00:15:17.060 --> 00:15:22.060]  「指出他的錯來」
[00:15:22.060 --> 00:15:25.660]  「若時不聽他們,就告訴教會」
[00:15:25.660 --> 00:15:27.460]  「若時不聽教會」
[00:15:27.460 --> 00:15:31.220]  「就看他障礙幫人和稅利一樣」
[00:15:31.220 --> 00:15:33.060]  我們停一停留這段經文
[00:15:33.060 --> 00:15:34.900]  第二個情況
[00:15:34.900 --> 00:15:36.380]  「若真的對方有問題」
[00:15:36.380 --> 00:15:42.220]  「若你的弟兄得罪你,你就去」
[00:15:42.220 --> 00:15:43.580]  很難
[00:15:43.580 --> 00:15:45.820]  通常若有弟兄得罪我們
[00:15:45.820 --> 00:15:46.540]  我們怎樣?
[00:15:46.540 --> 00:15:50.980]  我們跟A講、B講、C講、D講
[00:15:50.980 --> 00:15:55.660]  每個人都知道,除了他
[00:15:55.660 --> 00:15:57.300]  這一步是很勇敢的
[00:15:57.300 --> 00:15:59.500]  耶穌說「不是,為甚麼要」
[00:15:59.500 --> 00:16:04.420]  甚至說「因為你要挽回弟兄」
[00:16:04.420 --> 00:16:06.620]  他有些事做得不好
[00:16:06.620 --> 00:16:08.660]  如果你不出聲
[00:16:08.660 --> 00:16:10.500]  挽回不了他
[00:16:10.500 --> 00:16:12.900]  責任在誰手上?
[00:16:12.900 --> 00:16:14.660]  在你手上
[00:16:14.660 --> 00:16:16.140]  很有趣
[00:16:16.140 --> 00:16:19.900]  當他有事單獨跟他說不行
[00:16:19.900 --> 00:16:22.220]  兩三個人跟他說不行
[00:16:22.220 --> 00:16:23.860]  教會跟他說再不行
[00:16:23.860 --> 00:16:26.100]  「障礙幫人和稅利」
[00:16:26.100 --> 00:16:28.300]  即是他已經不在神的家
[00:16:28.300 --> 00:16:32.500]  剛才Ben Sir分享這是神的家事
[00:16:32.500 --> 00:16:34.020]  如果他不在神的家
[00:16:34.020 --> 00:16:36.900]  就真是我們的家事
[00:16:36.900 --> 00:16:39.500]  很難跟他說
[00:16:39.500 --> 00:16:44.100]  跟他吃頓飯,開開心心一點
[00:16:44.100 --> 00:16:45.900]  有人覺得很容易嗎?
[00:16:45.900 --> 00:16:47.620]  有人覺得不好
[00:16:47.620 --> 00:16:51.700]  我去跟他說,很難的
[00:16:51.700 --> 00:16:52.820]  公司很難的
[00:16:52.820 --> 00:16:54.940]  跟兒子說也很難
[00:16:54.940 --> 00:16:58.500]  但這裏說,問題不是說還是不說
[00:16:58.500 --> 00:16:59.700]  是怎樣說?
[00:16:59.700 --> 00:17:02.300]  用甚麼心態去說?
[00:17:02.300 --> 00:17:04.020]  所以去到第二種人
[00:17:04.020 --> 00:17:06.500]  亦是馬拉方第七章第六節
[00:17:06.500 --> 00:17:07.900]  剛才看到五節
[00:17:07.900 --> 00:17:11.300]  我們要辯稱對方
[00:17:11.300 --> 00:17:14.700]  以智慧勸勉行動
[00:17:14.700 --> 00:17:18.500]  我們看看第七章第六節這段經文
[00:17:18.500 --> 00:17:22.100]  我們一起讀,第七章第六節
[00:17:22.100 --> 00:17:25.900]  一二三,不如把聖物給狗
[00:17:25.900 --> 00:17:34.300]  也不要把你們的珍珠掉在珠市
[00:17:34.300 --> 00:17:37.100]  很有趣,我先解釋這句背景
[00:17:37.100 --> 00:17:38.900]  我們看看,停留一下經文
[00:17:38.900 --> 00:17:40.500]  不要將聖物
[00:17:40.500 --> 00:17:42.700]  聖物可能是陳設餅
[00:17:42.700 --> 00:17:47.300]  可能在聖殿裏的聖物很高貴
[00:17:47.300 --> 00:17:48.700]  不要給狗
[00:17:48.700 --> 00:17:51.500]  我們很多人將這段經文解作傳福音
[00:17:51.500 --> 00:17:52.700]  也不是不可以
[00:17:52.700 --> 00:17:54.300]  不過我們看上下文
[00:17:54.300 --> 00:17:55.900]  它說一件事
[00:17:55.900 --> 00:17:57.300]  我們稍後再說多一點
[00:17:57.300 --> 00:17:59.500]  它看一個很有趣的場面
[00:17:59.500 --> 00:18:03.300]  如果他不明白,他不接受
[00:18:03.300 --> 00:18:05.100]  他不知道那些好東西
[00:18:05.100 --> 00:18:08.500]  他會丟下,踩完,咬你
[00:18:08.500 --> 00:18:11.700]  耶穌這裏很幽默地說一個情景
[00:18:11.700 --> 00:18:14.700]  如果你將一些好東西
[00:18:14.700 --> 00:18:18.300]  給一些不明白的小狗
[00:18:18.300 --> 00:18:20.500]  我不知道大家有沒有人養狗
[00:18:20.500 --> 00:18:22.700]  狗真的很有趣
[00:18:22.700 --> 00:18:25.500]  你見到一隻狗很有趣
[00:18:25.500 --> 00:18:28.100]  走來吃東西,吃狗糧
[00:18:28.100 --> 00:18:30.500]  接著你見到真的太有趣了
[00:18:30.500 --> 00:18:32.500]  於是你就將你手上
[00:18:32.500 --> 00:18:34.700]  那個十卡的戒指取出來
[00:18:34.700 --> 00:18:37.100]  就跟你小狗說,聖物來的
[00:18:37.100 --> 00:18:39.700]  我給你戴
[00:18:39.700 --> 00:18:41.100]  那你的狗會怎樣
[00:18:41.100 --> 00:18:43.700]  嗚嗚,多謝主人
[00:18:43.700 --> 00:18:45.100]  接著戴了它
[00:18:45.100 --> 00:18:47.500]  接著跟主人說,多謝你
[00:18:47.500 --> 00:18:48.700]  我以後肚子餓
[00:18:48.700 --> 00:18:50.700]  就會將它變賣了
[00:18:50.700 --> 00:18:53.300]  一生都無憂了
[00:18:53.300 --> 00:18:54.700]  它會不會這樣
[00:18:54.700 --> 00:18:57.900]  不會,逼走了
[00:18:57.900 --> 00:19:01.300]  它不懂得欣賞
[00:19:01.300 --> 00:19:05.500]  大家見過豬吃東西嗎
[00:19:05.500 --> 00:19:07.100]  你見到一隻豬吃東西很有趣
[00:19:07.100 --> 00:19:09.700]  接著你弄一個很大的珍珠項鍊
[00:19:09.700 --> 00:19:11.700]  豬很粗才行
[00:19:11.700 --> 00:19:13.500]  接著你戴在豬上
[00:19:13.500 --> 00:19:15.700]  豬一看,哇,珍珠項鍊
[00:19:15.700 --> 00:19:17.500]  立刻站在那裏照一下鏡
[00:19:17.500 --> 00:19:18.700]  畫畫眼眉
[00:19:18.700 --> 00:19:20.500]  還有卡通片才有
[00:19:20.500 --> 00:19:23.100]  它逃走了,踩完去走
[00:19:23.100 --> 00:19:25.500]  耶穌說的一件事很有趣
[00:19:25.500 --> 00:19:31.100]  有時我們用心去跟別人說
[00:19:31.100 --> 00:19:35.700]  它會將你的良心當狗吠
[00:19:35.700 --> 00:19:37.900]  不過不等於你不說
[00:19:37.900 --> 00:19:40.700]  因為這是唯一的辦法挽回
[00:19:40.700 --> 00:19:42.500]  我們看看,我們要準備
[00:19:42.500 --> 00:19:44.500]  對方可能會聆聽
[00:19:44.500 --> 00:19:46.500]  並且正面回應,感謝主
[00:19:46.500 --> 00:19:49.700]  一個月,三個月,一年,兩年,五年
[00:19:49.700 --> 00:19:52.100]  但是對方可能不明白
[00:19:52.100 --> 00:19:56.100]  不接受,反面,咬你
[00:19:56.100 --> 00:19:59.100]  這不等於你不去做
[00:19:59.100 --> 00:20:01.700]  哇,開始難一點
[00:20:01.700 --> 00:20:04.300]  這個區域做好一點
[00:20:04.300 --> 00:20:07.700]  傳道Ben Sir做好一點
[00:20:07.700 --> 00:20:10.700]  那你怎樣做?咬它?
[00:20:10.700 --> 00:20:11.900]  它說不是
