
[00:00:00.000 --> 00:00:04.200]  知道父親節怎麼來的嗎
[00:06:06.200 --> 00:06:09.400]  我後來晚上去讀神學院
[00:06:09.400 --> 00:06:12.120]  去入學考試不通過
[00:06:12.120 --> 00:06:14.240]  不夠資格
[00:06:14.240 --> 00:06:17.640]  但是王院長開恩於我
[00:06:17.640 --> 00:06:21.840]  他收我做留校察看的學生
[00:06:21.840 --> 00:06:23.680]  到了我要畢業的時候
[00:06:23.680 --> 00:06:25.680]  兩三年之後的時候
[00:06:25.680 --> 00:06:27.320]  教務主任才跑來找我
[00:06:27.320 --> 00:06:28.840]  於同學功利
[00:06:28.840 --> 00:06:31.840]  學校正式收你們學生
[00:06:31.840 --> 00:06:32.840]  Hallelujah
[00:06:32.840 --> 00:06:35.080]  那就是我們王院長
[00:06:35.080 --> 00:06:36.320]  他愛我
[00:06:36.320 --> 00:06:39.000]  像是我的蜀林父親一樣
[00:06:39.000 --> 00:06:41.120]  他一路帶我
[00:06:41.120 --> 00:06:43.560]  我真的不好意思這麼講
[00:06:43.560 --> 00:06:45.600]  都是說希伯來文
[00:06:45.600 --> 00:06:48.640]  真學不來
[00:06:48.640 --> 00:06:50.160]  勉強通過
[00:06:50.160 --> 00:06:52.160]  還有希臘文
[00:06:52.160 --> 00:06:54.320]  還有系統神學
[00:06:54.320 --> 00:06:59.720]  真是靠我的蜀林父親的一路的帶領
[00:06:59.720 --> 00:07:01.520]  感謝神贊
[00:07:01.520 --> 00:07:03.440]  那麼
[00:07:03.440 --> 00:07:05.400]  我聽到的那部電視劇就是《阿爸父》
[00:07:05.400 --> 00:07:06.360]  爲什麼
[00:07:06.360 --> 00:07:08.480]  《阿爸father》
[00:07:08.480 --> 00:07:12.680]  它是席在今在永在的神
[00:07:12.680 --> 00:07:17.120]  那位創造天地宇宙萬物的神
[00:07:17.120 --> 00:07:18.400]  我們喜歡打號的時候
[00:07:18.400 --> 00:07:20.800]  我們讀到我們《The Lord's Prayer》
[00:07:20.800 --> 00:07:21.640]  我們說
[00:07:21.640 --> 00:07:22.280]  來
[00:07:22.280 --> 00:07:24.120]  我們在天上的父
[00:07:24.120 --> 00:07:26.640]  願人都尊你的名爲聖
[00:07:26.640 --> 00:07:27.960]  願你的國將領
[00:07:27.960 --> 00:07:29.840]  願你的子弟平在地上
[00:07:29.840 --> 00:07:31.560]  如同平在天上
[00:07:31.560 --> 00:07:33.080]  我們日用的飲食
[00:07:33.080 --> 00:07:34.560]  今日賜給我們
[00:07:34.560 --> 00:07:35.760]  免我們的贊
[00:07:35.760 --> 00:07:37.720]  如同我們免了人的贊
[00:07:37.720 --> 00:07:39.720]  不叫我們遇見勢壇
[00:07:39.720 --> 00:07:41.600]  救我們脫離兇惡
[00:07:41.600 --> 00:07:44.080]  因爲國度權柄榮耀
[00:07:44.080 --> 00:07:46.680]  全是你的阿門
[00:07:46.680 --> 00:07:48.360]  哈勒勒
[00:07:48.360 --> 00:07:49.440]  但是你真的瞭解
[00:07:49.440 --> 00:07:51.920]  我們在天上的父的意思嗎
[00:07:51.920 --> 00:07:54.240]  Our father in heaven
[00:07:54.240 --> 00:07:56.240]  你真的懂這個意思嗎
[00:07:56.240 --> 00:07:57.680]  讓我們記住《阿爸父》
[00:07:57.680 --> 00:08:00.320]  我們感謝神贊
[00:08:00.320 --> 00:08:01.760]  今天
[00:08:01.760 --> 00:08:03.720]  我們來紀念我們地上的父親
[00:08:03.720 --> 00:08:05.080]  我們要尊榮你
[00:08:05.080 --> 00:08:07.400]  我們天上的父親
[00:08:07.400 --> 00:08:08.400]  感謝神
[00:08:08.400 --> 00:08:10.840]  願你保佑我們今天的時間
[00:08:10.840 --> 00:08:13.640]  這樣纔算是奉主耶穌基督的名
[00:08:13.640 --> 00:08:15.760]  阿們
[00:08:15.760 --> 00:08:18.520]  馬丁路德他說
[00:08:18.520 --> 00:08:20.240]  你如果真知道
[00:08:20.240 --> 00:08:25.080]  我們在天上的父的意思的話
[00:08:25.080 --> 00:08:27.960]  你活出來的都不一樣
[00:08:27.960 --> 00:08:29.800]  你的生命會不一樣
[00:08:29.800 --> 00:08:31.800]  你的生活會不一樣
[00:08:31.800 --> 00:08:34.000]  完全的不一樣
[00:08:34.000 --> 00:08:35.520]  因爲
[00:08:35.520 --> 00:08:37.960]  我們的生命 如果我們知道
[00:08:37.960 --> 00:08:40.000]  他是我們天上的父
[00:08:40.000 --> 00:08:42.120]  那我這樣子問你
[00:08:42.120 --> 00:08:44.000]  如果你爸爸說
[00:08:44.000 --> 00:08:46.800]  女兒啊 兒子啊
[00:08:46.800 --> 00:08:49.240]  下個月我來看你
[00:08:49.240 --> 00:08:52.400]  你相信不相信
[00:08:52.400 --> 00:08:54.320]  怎麼樣 好歹要準備一下嘛
[00:08:54.320 --> 00:08:55.760]  對不對
[00:08:55.760 --> 00:08:57.480]  打掃打掃嘛
[00:08:57.480 --> 00:08:58.560]  那麼
[00:08:58.560 --> 00:09:01.080]  我們在天上的父
[00:09:01.080 --> 00:09:03.200]  他說我把我的兒子賜給你們
[00:09:03.200 --> 00:09:06.400]  叫你去信他的 不是對我們反折永生
[00:09:06.400 --> 00:09:08.280]  你信嗎
[00:09:08.280 --> 00:09:09.680]  你如果信
[00:09:09.680 --> 00:09:11.000]  我們天上的父
[00:09:11.000 --> 00:09:12.880]  你的生命會不一樣
[00:09:12.880 --> 00:09:15.080]  你活出來的是一個
[00:09:15.080 --> 00:09:18.480]  從毛毛蟲對變出來的一隻蝴蝶
[00:09:18.480 --> 00:09:21.800]  那麼美麗的生命
[00:09:21.800 --> 00:09:23.840]  希臘文的父親是什麼
[00:09:23.840 --> 00:09:24.880]  Paper
[00:09:24.880 --> 00:09:26.640]  P-A-P-E-R
[00:09:26.640 --> 00:09:28.600]  他有兩個意思
[00:09:28.600 --> 00:09:31.240]  一個是摯愛
[00:09:31.240 --> 00:09:35.160]  一個是傷痛
[00:09:35.160 --> 00:09:38.080]  所以父親這個名詞
[00:09:38.080 --> 00:09:41.080]  一個是摯愛 一個是傷痛
[00:09:41.080 --> 00:09:43.240]  什麼叫摯愛
[00:09:43.240 --> 00:09:46.240]  摯愛有固執的意思
[00:09:46.240 --> 00:09:48.960]  就是說他愛你是愛到底
[00:09:48.960 --> 00:09:51.400]  而他的摯愛他不是溺愛
[00:09:51.400 --> 00:09:52.880]  他不是關愛
[00:09:52.880 --> 00:09:54.320]  他不是恩愛
[00:09:54.320 --> 00:09:56.360]  他不是男歡女愛
[00:09:56.360 --> 00:10:00.000]  當然他也不能跟我們的天上的父的
[00:10:00.000 --> 00:10:02.120]  主天大愛來比
[00:10:02.120 --> 00:10:04.880]  但是我們在地上的父
[00:10:04.880 --> 00:10:07.280]  他是摯愛你
[00:10:07.280 --> 00:10:08.760]  他很固執的
[00:10:08.760 --> 00:10:12.440]  他說我愛你就是愛到底
[00:10:12.440 --> 00:10:14.520]  在一次大戰的時候
[00:10:14.520 --> 00:10:17.280]  德軍有一個將軍
[00:10:17.280 --> 00:10:19.320]  戰事喫緊
[00:10:19.320 --> 00:10:20.840]  對自己不利
[00:10:20.840 --> 00:10:23.440]  他就下了一道軍令
[00:10:23.440 --> 00:10:25.520]  說軍令一出
[00:10:25.520 --> 00:10:27.640]  誰要是違抗
[00:10:27.640 --> 00:10:30.120]  誰要是陣前逃脫
[00:10:30.120 --> 00:10:31.480]  槍斃
[00:10:31.480 --> 00:10:33.560]  當場喫緊
[00:10:33.560 --> 00:10:37.160]  結果他自己的兒子
[00:10:37.160 --> 00:10:40.800]  陣前退縮
[00:10:40.800 --> 00:10:42.960]  他的長官不敢槍斃他
[00:10:42.960 --> 00:10:46.920]  知道這就是統帥的兒子
[00:10:46.920 --> 00:10:50.120]  結果後來稍微緩和一下
[00:10:50.120 --> 00:10:52.480]  把這個兒子抓了送到父親裏面
[00:10:52.480 --> 00:10:54.240]  大家眼睛就一樣
[00:10:54.240 --> 00:10:55.800]  看着這個爸爸
[00:10:55.800 --> 00:10:57.880]  而且他是獨一的愛子
[00:10:57.880 --> 00:10:59.520]  就這麼一個兒子
[00:10:59.520 --> 00:11:01.480]  這個將軍
[00:11:01.480 --> 00:11:04.200]  就說槍斃就是槍斃
[00:11:04.200 --> 00:11:05.880]  結果當天就
[00:11:05.880 --> 00:11:08.480]  把全部隊的都叫來
[00:11:08.480 --> 00:11:11.600]  然後兒子就站在中間
[00:11:11.600 --> 00:11:13.400]  然後蒙着眼睛
[00:11:13.400 --> 00:11:14.880]  說準備槍斃
[00:11:14.880 --> 00:11:16.920]  那兒子心裏就一直在說
[00:11:16.920 --> 00:11:19.120]  爸爸爸爸爸爸
[00:11:19.120 --> 00:11:20.600]  你救我這個兒子
[00:11:20.600 --> 00:11:21.640]  你槍斃我
[00:11:21.640 --> 00:11:25.400]  你將來怎麼指望等等
[00:11:25.400 --> 00:11:28.440]  爸爸爲了怕他影響軍心
[00:11:28.440 --> 00:11:31.200]  就跟他說兒子
[00:11:31.200 --> 00:11:32.480]  我跟你講
[00:11:32.480 --> 00:11:35.840]  我非要做這個樣子不可
[00:11:35.840 --> 00:11:38.800]  等下你站在那邊的時候
[00:11:38.800 --> 00:11:41.520]  你回頭偷瞧一下
[00:11:41.520 --> 00:11:43.560]  那下面有一個包袱
[00:11:43.560 --> 00:11:45.480]  有一個包包
[00:11:45.480 --> 00:11:47.640]  而我們的敵情隊的槍彈
[00:11:47.640 --> 00:11:50.200]  都是空槍彈
[00:11:50.200 --> 00:11:51.840]  砰的一聲你就倒下去
[00:11:51.840 --> 00:11:54.120]  你就滾到山溝裏面
[00:11:54.120 --> 00:11:56.360]  趁着大家不注意的時候
[00:11:56.360 --> 00:12:00.120]  就帶着包包就逃生去吧
[00:12:00.120 --> 00:12:01.240]  你是我的兒子
[00:12:01.240 --> 00:12:03.240]  我是你的爸爸
[00:12:03.240 --> 00:12:05.160]  所以到了警場上的時候
[00:12:05.160 --> 00:12:07.040]  兒子可是
[00:12:07.040 --> 00:12:09.520]  昂然就醫啊
[00:12:09.520 --> 00:12:11.480]  不要用保障眼睛
[00:12:11.480 --> 00:12:13.200]  拿掉
[00:12:13.200 --> 00:12:14.680]  然後偷偷看下去
[00:12:14.680 --> 00:12:16.760]  果然有一個包包放在後面
[00:12:16.760 --> 00:12:19.240]  哇 底氣更足了
[00:12:19.240 --> 00:12:22.080]  又再次叫得兵萬歲
[00:12:22.080 --> 00:12:23.240]  得兵萬歲
[00:12:23.240 --> 00:12:25.720]  砰一槍 倒下去
[00:12:25.720 --> 00:12:26.920]  死了沒有
[00:12:26.920 --> 00:12:29.760]  死了
[00:12:29.760 --> 00:12:31.160]  這就是父親的愛
[00:12:31.160 --> 00:12:32.440]  Patter
[00:12:32.440 --> 00:12:34.000]  他固執
[00:12:34.000 --> 00:12:36.280]  他必須要這麼做的時候
[00:12:36.280 --> 00:12:39.960]  就好像我們天上的阿爸不一樣
[00:12:39.960 --> 00:12:43.400]  爲什麼要叫他的兒子嘛
[00:12:43.400 --> 00:12:46.360]  爲什麼要送他的兒子來嘛
[00:12:46.360 --> 00:12:49.200]  你不會派你親子來嗎
[00:12:49.200 --> 00:12:50.840]  是不是
[00:12:50.840 --> 00:12:54.520]  或者是你不要讓他死不就完了嗎
[00:12:54.520 --> 00:12:56.520]  但是您知道嗎
[00:12:56.520 --> 00:13:01.120]  叫那勝過長子節的薩達摩根
[00:13:01.120 --> 00:13:02.880]  這是神
[00:13:02.880 --> 00:13:06.240]  我們的天上的父神是這個樣子的
[00:13:06.240 --> 00:13:08.360]  Hallelujah 是的
[00:13:08.360 --> 00:13:11.040]  所以他是有一個摯愛
[00:13:11.040 --> 00:13:13.760]  他而且有一個傷痛
[00:13:13.760 --> 00:13:15.360]  別人我不知道
[00:13:15.360 --> 00:13:17.680]  我記得我的父親
[00:13:17.680 --> 00:13:19.240]  我的母親
[00:13:19.240 --> 00:13:21.200]  我從小到大
[00:13:21.200 --> 00:13:23.440]  我就看他們很傷痛
[00:13:23.440 --> 00:13:26.560]  因爲我父親實際上是一個很基本
[00:13:26.560 --> 00:13:29.120]  很低質的一個公務員
[00:13:29.120 --> 00:13:31.320]  沒有什麼有水可灘的
[00:13:31.320 --> 00:13:34.240]  也沒有什麼心水可塗的
[00:13:34.240 --> 00:13:38.560]  就是拉把這七個孩子長大
[00:13:38.560 --> 00:13:40.720]  含辛茹苦的
[00:13:40.720 --> 00:13:43.280]  真的是我們長大了以後
[00:13:43.280 --> 00:13:45.000]  我們真的愛我們的父親
[00:13:45.000 --> 00:13:46.040]  尤其我姐姐
[00:13:46.040 --> 00:13:47.440]  因爲我後來出國了
[00:13:47.440 --> 00:13:51.560]  就很難孝順他們了
[00:13:51.560 --> 00:13:53.840]  我有的時候回去的時候
[00:13:53.840 --> 00:13:56.280]  我看着爸爸穿着舊衣服
[00:13:56.280 --> 00:13:57.840]  我說姐姐
[00:13:57.840 --> 00:14:00.480]  你怎麼不給他買條新衣服呢
[00:14:00.480 --> 00:14:02.360]  姐姐說什麼
[00:14:02.360 --> 00:14:04.040]  你去他衣櫥看看
[00:14:04.040 --> 00:14:06.560]  哇全新的衣服啊
[00:14:06.560 --> 00:14:08.240]  拆開都沒拆開啊
[00:14:08.240 --> 00:14:13.040]  他還是穿着那條公務員的小夾克
[00:14:13.040 --> 00:14:14.440]  都已經泛黃
[00:14:14.440 --> 00:14:16.360]  都已經破損了
[00:14:16.360 --> 00:14:19.760]  他就是這樣子的姐姐
[00:14:19.760 --> 00:14:21.880]  我們的父親
[00:14:21.880 --> 00:14:26.400]  我記不記得那時候
[00:14:26.400 --> 00:14:28.720]  我每次回家
[00:14:28.720 --> 00:14:31.160]  我帶着我太太回家
[00:14:31.160 --> 00:14:33.960]  我爸爸就一看我回來好高興
[00:14:33.960 --> 00:14:37.920]  他就說阿賢阿賢來來來
[00:14:37.920 --> 00:14:40.600]  他說你從小就沒有牛奶喝
[00:14:40.600 --> 00:14:42.960]  你幾乎沒有喝過奶
[00:14:42.960 --> 00:14:46.840]  我來來來我給你泡奶喝
[00:14:46.840 --> 00:14:48.920]  你知道嗎
[00:14:48.920 --> 00:14:53.760]  那個時候是奶水要打的
[00:14:53.760 --> 00:14:55.800]  所以把奶粉下去
[00:14:55.800 --> 00:14:58.400]  然後加上熱水跟着
[00:14:58.400 --> 00:14:59.480]  會怎麼樣
[00:14:59.480 --> 00:15:03.280]  嗚浮出來了
[00:15:03.280 --> 00:15:06.240]  那個奶粉一打熱水一衝的話
[00:15:06.240 --> 00:15:08.240]  就泡泡都浮出來了
[00:15:08.240 --> 00:15:11.280]  就整個桌子上面就開始
[00:15:11.280 --> 00:15:13.520]  奶就開始在那邊跑了
[00:15:13.520 --> 00:15:15.320]  哇你知道我爸怎麼這樣
[00:15:15.320 --> 00:15:18.720]  趕快
[00:15:18.720 --> 00:15:21.360]  趕到杯子裏面
[00:15:21.360 --> 00:15:23.640]  然後趕上了
[00:15:23.640 --> 00:15:27.200]  阿弟給你喝
[00:15:27.200 --> 00:15:32.000]  我不敢
[00:15:32.000 --> 00:15:33.840]  我媽媽的脾氣就是這樣
[00:15:33.840 --> 00:15:35.120]  你知道嗎
[00:15:35.120 --> 00:15:38.600]  你從小沒喝過牛奶
[00:15:38.600 --> 00:15:41.360]  到了我弟弟我媽的時候呢
[00:15:41.360 --> 00:15:43.320]  我們一回家
[00:15:43.320 --> 00:15:46.320]  他就給我們煮一桌的菜飯
[00:15:46.320 --> 00:15:49.320]  雖然沒有滿漢全席嘛
[00:15:49.320 --> 00:15:52.120]  一大菜是少不了的
[00:15:52.120 --> 00:15:53.240]  高興
[00:15:53.240 --> 00:15:56.400]  我媽自家人很會做菜的
[00:15:56.400 --> 00:15:57.840]  但是
[00:15:57.840 --> 00:16:01.880]  你喫着喫着就喫到一根頭髮
[00:16:01.880 --> 00:16:04.480]  哇整個胃口就沒了
[00:16:04.480 --> 00:16:05.680]  你知道嗎
[00:16:05.680 --> 00:16:08.360]  後來我媽說阿賢你不喫了嗎
[00:16:08.360 --> 00:16:10.040]  哦我飽了我飽了
[00:16:10.040 --> 00:16:11.840]  沒有胃口了
[00:16:11.840 --> 00:16:12.920]  這是我們的父親
[00:16:12.920 --> 00:16:14.480]  我們的母親
[00:16:14.480 --> 00:16:16.320]  他們已經
[00:16:16.320 --> 00:16:18.600]  司昌昌發茫茫
[00:16:18.600 --> 00:16:23.160]  耳朵也被牙齒鬆動了
[00:16:23.160 --> 00:16:26.000]  他行動也緩慢了
[00:16:26.000 --> 00:16:29.440]  反應也不過來了
[00:16:29.440 --> 00:16:30.880]  感謝神
[00:16:30.880 --> 00:16:33.800]  但是他是我的深深之父
[00:16:33.800 --> 00:16:36.840]  他是養育我的父親
[00:16:36.840 --> 00:16:38.960]  哈羅路亞
[00:16:38.960 --> 00:16:40.840]  曾經那邊講了一段
[00:16:40.840 --> 00:16:44.120]  把大綱打出來的歷史
[00:16:44.120 --> 00:16:46.880]  F8EA
[00:16:46.880 --> 00:16:47.960]  父親就有了
[00:16:47.960 --> 00:16:49.720]  講過了嗎
[00:16:49.720 --> 00:16:52.760]  剛纔我們講的地上的父親
[00:16:52.760 --> 00:16:54.040]  好的
[00:16:54.040 --> 00:16:55.320]  地上的父親
[00:16:55.320 --> 00:16:58.040]  我們最明白的最好的一個歷史
[00:16:58.040 --> 00:17:01.640]  是陸加福音第十五章
[00:17:01.640 --> 00:17:03.160]  來放一個啊
[00:17:03.160 --> 00:17:07.000]  不過這是第二個是的好的
[00:17:07.000 --> 00:17:08.920]  請
[00:17:08.920 --> 00:17:13.040]  第二個再來下一個
[00:17:13.040 --> 00:17:15.760]  好了我們現在進入到二十節
[00:17:15.760 --> 00:17:17.120]  第二個就說
[00:17:17.120 --> 00:17:19.680]  一個人有兩個兒子
[00:17:19.680 --> 00:17:21.880]  小兒子對父親說
[00:17:21.880 --> 00:17:22.960]  父親
[00:17:22.960 --> 00:17:26.760]  請把我應得的家業分給我
[00:17:26.760 --> 00:17:30.600]  他父親就把產業分給他們
[00:17:30.600 --> 00:17:32.840]  過了不多幾日
[00:17:32.840 --> 00:17:36.280]  小兒子就把他一切所有的
[00:17:36.280 --> 00:17:38.080]  都收拾起來
[00:17:38.080 --> 00:17:40.200]  往遠方去了
[00:17:40.200 --> 00:17:42.920]  在那裏任意放蕩
[00:17:42.920 --> 00:17:44.960]  浪費資財
[00:17:44.960 --> 00:17:47.960]  既耗盡了一切所有的
[00:17:47.960 --> 00:17:51.920]  又遇着那地方大遭饑荒
[00:17:51.920 --> 00:17:54.160]  就窮苦起來
[00:17:54.160 --> 00:17:58.320]  於是去投靠那地方的一個人
[00:17:58.320 --> 00:18:02.400]  那人打發他到田裏去放樹
[00:18:02.400 --> 00:18:07.400]  他恨不得拿豬所喫的豆茶蔥機
[00:18:07.400 --> 00:18:09.320]  也沒有人給他
[00:18:09.320 --> 00:18:13.800]  好我們稍微停一下不動啊
