
[00:00:00.000 --> 00:00:04.160]  主明問候頂智慕成安
[00:10:18.960 --> 00:10:20.400]  是等於背叛上帝
[00:10:20.400 --> 00:10:21.520]  等於背叛上帝
[00:10:21.520 --> 00:10:24.320]  因為上帝將他的生命
[00:10:24.320 --> 00:10:26.160]  因為上帝將他的生命
[00:10:26.160 --> 00:10:29.040]  賦予先知的生命
[00:10:29.040 --> 00:10:31.120]  賦予先知的生命
[00:10:31.120 --> 00:10:33.200]  所以頂智文你學到一樣功課
[00:10:33.200 --> 00:10:35.280]  頂智文裡面有沒有學到一樣功課
[00:10:35.280 --> 00:10:37.520]  如果你奉差遣去全神的道
[00:10:37.520 --> 00:10:40.080]  如果奉差遣去全神的道
[00:10:40.080 --> 00:10:41.680]  人家拒絕的那個
[00:10:41.680 --> 00:10:43.040]  人家拒絕的那個
[00:10:43.040 --> 00:10:44.400]  表面是拒絕你
[00:10:44.400 --> 00:10:45.840]  表面是拒絕你
[00:10:45.840 --> 00:10:47.200]  其實他拒絕上帝
[00:10:47.200 --> 00:10:49.120]  其實他拒絕上帝
[00:10:49.120 --> 00:10:51.360]  其實耶穌派門徒出去傳福音的時候
[00:10:51.360 --> 00:10:54.800]  你看到很多這些現象
[00:10:54.800 --> 00:10:58.480]  耶穌派門徒去傳福音看到很多這樣的現象
[00:10:58.480 --> 00:11:00.000]  OK我們現在看第一點
[00:11:00.000 --> 00:11:02.160]  我們看第一點
[00:11:02.160 --> 00:11:02.960]  最嚴
[00:11:02.960 --> 00:11:03.920]  最嚴
[00:11:03.920 --> 00:11:07.120]  耶和華的話又來到耶利米
[00:11:07.120 --> 00:11:09.120]  耶和華的話又來到耶利米
[00:11:09.120 --> 00:11:13.520]  耶利米是要傾聽摩西之約的話
[00:11:13.520 --> 00:11:17.040]  耶利米是要傾聽摩西之約的話
[00:11:17.040 --> 00:11:19.840]  這個摩西之約的話是很籠統的
[00:11:19.840 --> 00:11:23.680]  摩西之約的話是很籠統的
[00:11:23.680 --> 00:11:24.880]  如果你有讀聖經的話
[00:11:24.880 --> 00:11:26.320]  如果你有讀聖經的話
[00:11:26.320 --> 00:11:27.840]  其實就是在講生命記
[00:11:27.840 --> 00:11:29.360]  也就是講生命記
[00:11:29.360 --> 00:11:32.320]  生命記就是在解釋耶和華
[00:11:32.320 --> 00:11:35.120]  要求以色列人要做的事情
[00:11:35.120 --> 00:11:40.720]  生命記就是在講耶和華要求以色列人要做的事情
[00:11:40.720 --> 00:11:42.160]  好,第二節呢
[00:11:42.160 --> 00:11:44.560]  第二節
[00:11:44.560 --> 00:11:46.480]  耶利米聽了這些話之後呢
[00:11:46.480 --> 00:11:47.840]  耶利米聽了這些話之後呢
[00:11:47.840 --> 00:11:49.680]  就要向猶太人講話了
[00:11:49.680 --> 00:11:51.120]  就要向猶太人講
[00:11:51.120 --> 00:11:53.360]  當聽這約的話
[00:11:53.360 --> 00:11:54.960]  當聽這約的話
[00:11:54.960 --> 00:11:56.720]  這個約呢
[00:11:56.720 --> 00:11:57.440]  這約呢
[00:11:57.440 --> 00:12:02.720]  就是上帝和以色列人的祖宗在西那山曠野那裏立的約
[00:12:02.720 --> 00:12:09.760]  就是由上帝與以色列的祖宗在西那山所立的約
[00:12:09.760 --> 00:12:12.960]  詳細再出埃及第十九章
[00:12:12.960 --> 00:12:16.000]  詳細再出埃及第十九章
[00:12:16.000 --> 00:12:17.920]  這個約的神韻是甚麼呢
[00:12:17.920 --> 00:12:21.840]  這個約的神韻是甚麼呢
[00:12:21.840 --> 00:12:26.400]  耶和華是以色列人的上帝
[00:12:26.400 --> 00:12:31.360]  耶和華是以色列人的上帝
[00:12:31.360 --> 00:12:33.840]  以色列人是耶和華的子民
[00:12:33.840 --> 00:12:37.760]  以色列人是耶和華的子民
[00:12:37.760 --> 00:12:40.720]  大家看不看得到人在約漢福音
[00:12:40.720 --> 00:12:43.040]  因為我們看耶和華福音
[00:12:43.040 --> 00:12:44.640]  耶穌說
[00:12:44.640 --> 00:12:46.960]  我是布木人
[00:12:46.960 --> 00:12:49.440]  我是你們的主
[00:12:49.440 --> 00:12:50.560]  我是你們的主
[00:12:50.560 --> 00:12:51.840]  你是我的門徒
[00:12:51.840 --> 00:12:52.720]  你是我的門徒
[00:12:52.720 --> 00:12:55.600]  大家讀新約聖經的時候一定要有舊約座
[00:12:55.600 --> 00:12:56.800]  大家就會明白很多
[00:12:56.800 --> 00:12:58.400]  所以你如果讀新約聖經
[00:12:58.400 --> 00:13:00.160]  你有舊約為基礎的話
[00:13:00.160 --> 00:13:01.280]  你就會明白很多
[00:13:01.280 --> 00:13:02.080]  耶穌說
[00:13:02.080 --> 00:13:02.960]  耶穌說
[00:13:02.960 --> 00:13:07.040]  我是來救失喪的羊
[00:13:07.040 --> 00:13:09.840]  我是來救失喪的羊
[00:13:09.840 --> 00:13:12.640]  其實這些羊
[00:13:12.640 --> 00:13:14.080]  牧羊群羊
[00:13:14.080 --> 00:13:17.520]  大衛有聖靈看到耶和華是我的牧者
[00:13:17.520 --> 00:13:20.000]  摩羊人大衛看到
[00:13:20.000 --> 00:13:23.200]  耶和華是我的牧者
[00:13:23.200 --> 00:13:26.160]  大衛看到牧羊人和上帝的關係
[00:13:26.160 --> 00:13:28.000]  牧羊人和上帝的關係
[00:13:28.000 --> 00:13:30.000]  大衛看到牧羊人和上帝的關係
[00:13:30.000 --> 00:13:32.560]  上帝是牧者 他是羊
[00:13:32.560 --> 00:13:34.240]  詩篇23篇大家很熟悉的
[00:13:34.240 --> 00:13:36.080]  詩篇23篇大家都很熟悉
[00:13:36.080 --> 00:13:38.000]  在新約耶穌最後講了15章
[00:13:38.000 --> 00:13:39.520]  在約翰福音第15章
[00:13:39.520 --> 00:13:40.880]  耶穌說我是好牧羊人
[00:13:40.880 --> 00:13:43.360]  我是好牧羊人
[00:13:43.360 --> 00:13:44.000]  牧羊人
[00:13:44.000 --> 00:13:44.880]  還有多一件事
[00:13:44.880 --> 00:13:46.400]  為羊捨命
[00:13:46.400 --> 00:13:49.520]  為羊捨命
[00:13:49.520 --> 00:13:52.960]  大家看不看到上帝很愛以色列民
[00:13:52.960 --> 00:13:55.600]  上帝很愛以色列民
[00:13:55.600 --> 00:13:58.400]  就算亡國幾百年之後
[00:13:58.400 --> 00:14:00.080]  就算亡國幾百年之後
[00:14:00.080 --> 00:14:01.920]  耶穌來
[00:14:01.920 --> 00:14:03.120]  保救這個關係
[00:14:03.120 --> 00:14:05.520]  也要補救這樣的關係
[00:14:05.520 --> 00:14:08.400]  但是上帝有什麼規矩呢
[00:14:08.400 --> 00:14:10.880]  上帝有什麼規矩呢
[00:14:10.880 --> 00:14:12.240]  你要做上帝的子民
[00:14:12.240 --> 00:14:14.240]  你要做上帝的子民
[00:14:14.240 --> 00:14:16.160]  你要守他的律例典章
[00:14:16.160 --> 00:14:17.760]  你要守他的律例典章
[00:14:17.760 --> 00:14:18.800]  要戒命
[00:14:18.800 --> 00:14:20.160]  戒命
[00:14:20.160 --> 00:14:21.760]  其實我剛才講的就是
[00:14:21.760 --> 00:14:23.840]  整個生命的神韻在這裡
[00:14:23.840 --> 00:14:27.040]  整個生命的神韻在這裡
[00:14:27.040 --> 00:14:28.080]  大衛
[00:14:28.080 --> 00:14:28.800]  大衛
[00:14:28.800 --> 00:14:30.000]  臨死之前
[00:14:30.000 --> 00:14:31.280]  臨死之前
[00:14:31.280 --> 00:14:32.720]  教他的兒子索羅門
[00:14:32.720 --> 00:14:34.480]  教他兒子索羅門
[00:14:34.480 --> 00:14:36.240]  聽不聽
[00:14:36.240 --> 00:14:38.720]  同樣一件事
[00:14:38.720 --> 00:14:41.200]  你要遵守耶和華的戒命
[00:14:41.200 --> 00:14:42.720]  你要遵守耶和華的戒命
[00:14:42.720 --> 00:14:44.320]  守他的律例典章
[00:14:44.320 --> 00:14:45.840]  守他的律例典章
[00:14:45.840 --> 00:14:47.600]  我們讀這個烈王記
[00:14:47.600 --> 00:14:48.720]  我們讀烈王記
[00:14:48.720 --> 00:14:51.600]  我在這裡是不是整個烈王記都講了
[00:14:51.600 --> 00:14:53.840]  在這裡整個帶你講烈王記
[00:14:53.840 --> 00:14:54.640]  看到什麼
[00:14:54.640 --> 00:14:55.440]  看到什麼
[00:14:55.440 --> 00:14:56.320]  以色列人
[00:14:56.320 --> 00:14:57.360]  以色列人
[00:14:57.360 --> 00:14:58.640]  就是不這麼做
[00:14:58.640 --> 00:14:59.920]  就是不這麼做
[00:14:59.920 --> 00:15:01.520]  OK
[00:15:01.520 --> 00:15:03.440]  來到耶利米的時候
[00:15:03.440 --> 00:15:04.800]  來到耶利米的時候
[00:15:04.800 --> 00:15:06.000]  北谷已經亡了
[00:15:06.000 --> 00:15:08.400]  北谷已經亡了
[00:15:08.400 --> 00:15:11.040]  上帝叫
[00:15:11.040 --> 00:15:12.240]  耶利米你告訴他
[00:15:12.240 --> 00:15:15.600]  你當聽這約的話
[00:15:15.600 --> 00:15:17.840]  他要耶利米告訴這名
[00:15:17.840 --> 00:15:20.160]  你當聽這約的話
[00:15:20.160 --> 00:15:22.240]  Hear ye
[00:15:22.240 --> 00:15:22.960]  原文呢
[00:15:22.960 --> 00:15:25.280]  這個Hear ye
[00:15:25.280 --> 00:15:28.320]  這個Hear ye是中數
[00:15:28.320 --> 00:15:30.720]  就是你要聽
[00:15:30.720 --> 00:15:32.080]  中文讀不到
[00:15:32.080 --> 00:15:33.040]  中文讀不到
[00:15:33.040 --> 00:15:34.240]  中文高數
[00:15:34.240 --> 00:15:35.440]  高數
[00:15:35.440 --> 00:15:36.320]  英文呢
[00:15:36.320 --> 00:15:37.120]  英文呢
[00:15:37.120 --> 00:15:39.360]  我懂英文
[00:15:39.360 --> 00:15:40.080]  可以告訴你
[00:15:40.080 --> 00:15:41.120]  你也懂英文
[00:15:41.120 --> 00:15:43.840]  Hear ye
[00:15:43.840 --> 00:15:45.360]  如果你懂英文
[00:15:45.360 --> 00:15:47.600]  將一個字走在前面是什麼意思
[00:15:47.600 --> 00:15:50.080]  如果在這個字走在前面是什麼意思
[00:15:50.080 --> 00:15:52.640]  Emphasis
[00:15:52.640 --> 00:15:54.000]  重點
[00:15:54.000 --> 00:15:55.840]  強調重點
[00:15:55.840 --> 00:15:57.840]  聽
[00:15:57.840 --> 00:15:59.520]  你們
[00:15:59.520 --> 00:16:00.400]  中文呢
[00:16:00.400 --> 00:16:03.120]  高數
[00:16:03.120 --> 00:16:04.240]  是不是弱了一點
[00:16:04.240 --> 00:16:05.200]  翻譯
[00:16:05.200 --> 00:16:07.760]  翻譯是不是稍微越來一點
[00:16:07.760 --> 00:16:10.960]  And speak
[00:16:10.960 --> 00:16:13.360]  高數
[00:16:13.360 --> 00:16:17.440]  中文的高數就是Hear you and speak
[00:16:17.440 --> 00:16:20.320]  將四個英文字加起來做兩個字講來翻譯
[00:16:20.320 --> 00:16:22.560]  就是說這個四個英文字
[00:16:22.560 --> 00:16:25.920]  變成兩個漢字
[00:16:25.920 --> 00:16:28.720]  高數猶大人和耶路撒冷的居民
[00:16:28.720 --> 00:16:31.920]  高數猶大人和耶路撒冷的居民
[00:16:31.920 --> 00:16:33.680]  大家要明白一樣東西
[00:16:33.680 --> 00:16:34.960]  大家要明白一件事
[00:16:34.960 --> 00:16:36.400]  如果你要侍奉上帝
[00:16:36.400 --> 00:16:38.480]  你要侍奉上帝
[00:16:38.480 --> 00:16:40.720]  你就要講上帝要講的話
[00:16:40.720 --> 00:16:43.440]  你就要講上帝要講的話
[00:16:43.440 --> 00:16:44.560]  聽清楚了沒有
[00:16:44.560 --> 00:16:46.080]  大家聽清楚了沒有
[00:16:46.080 --> 00:16:47.120]  做傳統人
[00:16:47.120 --> 00:16:48.080]  作為權大人
[00:16:48.080 --> 00:16:49.520]  要講上帝要講的話
[00:16:49.520 --> 00:16:51.600]  要講上帝要講的話
[00:16:51.600 --> 00:16:52.880]  不過非常可惜
[00:16:52.880 --> 00:16:53.920]  不過非常可惜
[00:16:53.920 --> 00:16:55.280]  因為今天這個社會
[00:16:55.280 --> 00:16:56.800]  很多人不喜歡聽上帝的話
[00:16:56.800 --> 00:16:58.960]  這個社會很多人不喜歡聽上帝的話
[00:16:58.960 --> 00:17:00.800]  所以很多人將上帝的話去改
[00:17:00.800 --> 00:17:04.160]  就是將上帝的話去改變
[00:17:04.160 --> 00:17:05.920]  如果你懂得聽耶利米蘇的話
[00:17:05.920 --> 00:17:07.440]  如果你懂得聽耶利米蘇的話
[00:17:07.440 --> 00:17:09.040]  這個就是假先知的定義
[00:17:09.040 --> 00:17:10.080]  這是假先知的定義
[00:17:10.080 --> 00:17:12.000]  不是我去condemn人
[00:17:12.000 --> 00:17:13.120]  不是我去
[00:17:13.120 --> 00:17:15.120]  不過我是讀耶利米蘇讀回來的
[00:17:15.120 --> 00:17:17.440]  我是從耶利米蘇讀來的
[00:17:17.440 --> 00:17:18.640]  OK 第二點
[00:17:18.640 --> 00:17:19.280]  第二點
[00:17:19.280 --> 00:17:22.400]  不守者約的人必守奏座三到五節
[00:17:22.400 --> 00:17:25.440]  不守者約的人必守奏座三到五節
[00:17:25.440 --> 00:17:28.480]  古晉東國際通常的條約是什麼呢
[00:17:28.480 --> 00:17:32.080]  在古晉東國際通常的條例是什麼呢
[00:17:32.080 --> 00:17:34.800]  古晉東國際條約
[00:17:34.800 --> 00:17:36.800]  古晉東就是當時的情形
[00:17:36.800 --> 00:17:38.800]  古晉東當時的情形
[00:17:38.800 --> 00:17:39.840]  條約
[00:17:39.840 --> 00:17:40.960]  這個條約
[00:17:40.960 --> 00:17:42.560]  通常就是
[00:17:42.560 --> 00:17:44.240]  當時的情形就是
[00:17:44.240 --> 00:17:45.840]  打贏的國家
[00:17:45.840 --> 00:17:47.440]  通常是打贏的國家
[00:17:47.440 --> 00:17:48.480]  和打敗的國家
[00:17:48.480 --> 00:17:50.640]  和打敗的國家
[00:17:50.640 --> 00:17:52.640]  OK
[00:17:52.640 --> 00:17:53.440]  有約
[00:17:53.440 --> 00:17:54.240]  有約
[00:17:54.240 --> 00:17:56.480]  如果你不守約我就滅了你
[00:17:56.480 --> 00:17:59.040]  如果你不守約我就滅你
[00:17:59.040 --> 00:18:00.000]  所以呢
[00:18:00.000 --> 00:18:00.480]  所以
[00:18:00.480 --> 00:18:02.000]  這個叫古晉東條約
[00:18:02.000 --> 00:18:03.680]  這個條約裡面有些什麼呢
[00:18:03.680 --> 00:18:06.000]  這個條約裡面通常會有什麼呢
[00:18:06.000 --> 00:18:06.800]  有祝福
[00:18:06.800 --> 00:18:07.760]  有祝福
[00:18:07.760 --> 00:18:08.480]  有奏座
[00:18:08.480 --> 00:18:09.680]  有奏奏
[00:18:09.680 --> 00:18:10.560]  很簡單
