
[00:00:00.000 --> 00:00:03.480]  高層前輩好,讓我們在聽神的說話之前
[00:05:21.040 --> 00:05:27.000]  我主要從青少年人團契的侍奉開始去學習侍奉
[00:05:27.000 --> 00:05:29.880]  我是從青少年團契開始學習侍奉的
[00:05:29.880 --> 00:05:32.680]  做青少年人團契的團長
[00:05:32.680 --> 00:05:34.840]  有時候有機會可以學習
[00:05:34.840 --> 00:05:37.560]  有機會做青少年團契的團長
[00:05:37.560 --> 00:05:40.880]  經常跟很多不同的人去傾談
[00:05:40.880 --> 00:05:42.520]  青少年有什麼問題呢?
[00:05:42.520 --> 00:05:43.680]  來來去去都是那些
[00:05:43.680 --> 00:05:46.560]  就是說和青少年去傾談有什麼問題呢?
[00:05:46.560 --> 00:05:47.360]  反反覆覆
[00:05:47.360 --> 00:05:48.240]  就是說一些問題
[00:05:48.240 --> 00:05:49.000]  要麼是讀書
[00:05:49.000 --> 00:05:50.400]  要麼是感情的問題
[00:05:50.400 --> 00:05:51.200]  要麼是讀書
[00:05:51.200 --> 00:05:52.280]  要麼是情感的問題
[00:05:52.280 --> 00:05:57.080]  有些團友很喜歡就來找團長聊聊天
[00:05:57.080 --> 00:06:02.360]  有一次有個弟兄來找我聊天
[00:06:02.360 --> 00:06:04.560]  有一次弟兄找我過來跟我傾談
[00:06:04.560 --> 00:06:05.600]  他就跟我說
[00:06:05.600 --> 00:06:06.080]  哎呀
[00:06:06.080 --> 00:06:08.240]  我看中了團契有一個姐妹
[00:06:08.240 --> 00:06:10.920]  我看中了團契有一個姐妹
[00:06:10.920 --> 00:06:14.200]  我就跟他說你想怎麼樣呢?
[00:06:14.200 --> 00:06:16.040]  我就說你想怎麼樣呢?
[00:06:16.040 --> 00:06:17.640]  我就很喜歡他
[00:06:17.640 --> 00:06:19.600]  喜歡到發燒了
[00:06:19.600 --> 00:06:22.000]  我真的非常喜歡他
[00:06:22.000 --> 00:06:23.680]  你說好不好啊
[00:06:23.680 --> 00:06:24.400]  團長
[00:06:24.400 --> 00:06:25.600]  你說好不好
[00:06:25.600 --> 00:06:26.960]  無緣無故把球交給我
[00:06:26.960 --> 00:06:28.800]  好像我說了好
[00:06:28.800 --> 00:06:30.160]  他就去了
[00:06:30.160 --> 00:06:32.280]  他在這個時候聽到我說好
[00:06:32.280 --> 00:06:34.240]  就說我說好
[00:06:34.240 --> 00:06:35.280]  他就可以去了
[00:06:35.280 --> 00:06:39.040]  其實團長通常在團契都會了解一些團友的情況
[00:06:39.040 --> 00:06:41.640]  其實那位女生跟我說
[00:06:41.640 --> 00:06:43.440]  她跟另一個弟兄在拍拖
[00:06:43.440 --> 00:06:45.920]  那個女生自己就很早就告訴我
[00:06:45.920 --> 00:06:48.120]  我另外一個弟兄真的在跟你談戀愛
[00:06:48.120 --> 00:06:52.240]  於是乎我又不太好意思直接
[00:06:52.240 --> 00:06:53.720]  一句話就打沉她
[00:06:53.720 --> 00:06:54.240]  是不是?
[00:06:54.240 --> 00:06:54.720]  不行
[00:06:54.720 --> 00:06:56.120]  我不能一句話就把她打沉
[00:06:56.120 --> 00:06:57.000]  我說
[00:06:57.000 --> 00:06:57.920]  你喜歡人而已
[00:06:57.920 --> 00:06:59.320]  人家未必一定喜歡你的
[00:06:59.320 --> 00:06:59.960]  但是
[00:06:59.960 --> 00:07:00.920]  你喜歡別人
[00:07:00.920 --> 00:07:02.880]  別人未必喜歡你
[00:07:02.880 --> 00:07:03.400]  不是
[00:07:03.400 --> 00:07:04.640]  我一定要追到這個女生
[00:07:04.640 --> 00:07:06.440]  我真的追不到她
[00:07:06.440 --> 00:07:08.360]  我茶飯不思
[00:07:08.360 --> 00:07:09.720]  我一定要追到她
[00:07:09.720 --> 00:07:11.760]  因為我追不到我茶飯不思
[00:07:11.760 --> 00:07:12.040]  是不是?
[00:07:12.040 --> 00:07:12.760]  你也是這樣
[00:07:12.760 --> 00:07:13.840]  以前呢
[00:07:13.840 --> 00:07:14.920]  搞什麼呢?
[00:07:14.920 --> 00:07:15.680]  沒有
[00:07:15.680 --> 00:07:16.520]  很傷心的
[00:07:16.520 --> 00:07:18.080]  這麼說
[00:07:18.080 --> 00:07:19.200]  其實我跟我說
[00:07:19.200 --> 00:07:19.760]  不要啊
[00:07:19.760 --> 00:07:22.840]  你先問清楚人家有沒有男朋友
[00:07:22.840 --> 00:07:25.880]  已經明語暗語告訴你
[00:07:25.880 --> 00:07:28.080]  你沒什麼行的了
[00:07:28.080 --> 00:07:31.080]  實際上你要問清楚
[00:07:31.080 --> 00:07:33.360]  因為姐妹跟弟兄關係都很好
[00:07:33.360 --> 00:07:38.080]  因為姐妹跟弟兄關係也挺好的
[00:07:38.080 --> 00:07:39.040]  而且做團長
[00:07:39.040 --> 00:07:41.240]  你知道這些不是維持治安的
[00:07:41.240 --> 00:07:44.160]  就是無謂搞出這麼多問題
[00:07:44.160 --> 00:07:49.000]  讓大家不好意思過下去
[00:07:49.000 --> 00:07:49.400]  是不是?
[00:07:49.400 --> 00:07:50.600]  作為團長來說
[00:07:50.600 --> 00:07:53.240]  並不是說去維持治安
[00:07:53.240 --> 00:07:55.400]  而是說不要維持
[00:07:55.400 --> 00:07:56.600]  而影響大家的關係
[00:07:56.600 --> 00:07:58.360]  最重要我擔心你的靈性
[00:07:58.360 --> 00:07:59.080]  是不是?
[00:07:59.080 --> 00:07:59.760]  最擔心的是靈性
[00:07:59.760 --> 00:08:01.680]  無謂為了這些感情的事情
[00:08:01.680 --> 00:08:03.400]  你控制一下自己
[00:08:03.400 --> 00:08:03.720]  是不是?
[00:08:03.720 --> 00:08:04.840]  為了感情的事情
[00:08:04.840 --> 00:08:05.760]  要控制一下自己
[00:08:05.760 --> 00:08:06.320]  他說不是啊
[00:08:06.320 --> 00:08:07.280]  我一定的了
[00:08:07.280 --> 00:08:08.000]  所以我一定要
[00:08:08.000 --> 00:08:09.080]  我一定要去嘛
[00:08:09.080 --> 00:08:10.120]  我一定要去
[00:08:10.120 --> 00:08:11.120]  那我說
[00:08:11.120 --> 00:08:15.760]  我知道我仍然比較單薄一點
[00:08:15.760 --> 00:08:18.040]  我知道我的人手不夠
[00:08:18.040 --> 00:08:21.920]  那我說你不如問一下你那個老闆
[00:08:21.920 --> 00:08:23.960]  跟團契的
[00:08:23.960 --> 00:08:25.040]  那你問一下他
[00:08:25.040 --> 00:08:27.240]  你知道你可問問你團契的
[00:08:27.240 --> 00:08:28.400]  他有什麼看法
[00:08:28.400 --> 00:08:29.640]  看他們怎麼看
[00:08:29.640 --> 00:08:31.560]  其實對方都知道什麼情況
[00:08:31.560 --> 00:08:33.280]  不過不好意思跟他說
[00:08:33.280 --> 00:08:35.000]  不過都明示暗示告訴他
[00:08:35.000 --> 00:08:35.560]  不要啦
[00:08:35.560 --> 00:08:36.160]  你不要去啦
[00:08:36.160 --> 00:08:37.840]  就明示暗示告訴他
[00:08:37.840 --> 00:08:38.760]  你不要去啦
[00:08:38.760 --> 00:08:40.440]  還有我最不喜歡的就是
[00:08:40.440 --> 00:08:41.800]  一對大英姐妹已經很好的
[00:08:41.800 --> 00:08:43.280]  你為什麼要插一隻腳下去呢
[00:08:43.280 --> 00:08:43.640]  是不是?
[00:08:43.640 --> 00:08:44.240]  就比如說
[00:08:44.240 --> 00:08:46.480]  就是
[00:08:46.480 --> 00:08:48.360]  這個就是
[00:08:48.360 --> 00:08:49.920]  他就這樣跟我說了一句話
[00:08:49.920 --> 00:08:50.840]  他就跟我講真話
[00:08:50.840 --> 00:08:51.640]  他說牧師
[00:08:51.640 --> 00:08:52.680]  不是不是牧師
[00:08:52.680 --> 00:08:53.640]  我現在做牧師
[00:08:53.640 --> 00:08:54.040]  他說
[00:08:54.040 --> 00:08:54.920]  啊團長
[00:08:54.920 --> 00:08:55.880]  團長
[00:08:55.880 --> 00:08:57.560]  他一天沒嫁
[00:08:57.560 --> 00:08:59.240]  所以他一日未嫁
[00:08:59.240 --> 00:09:00.440]  我都有機會
[00:09:00.440 --> 00:09:01.120]  我都有機會
[00:09:01.120 --> 00:09:02.920]  意思就是他還沒走到
[00:09:02.920 --> 00:09:07.080]  教堂前面跟上帝立誓的那一刻
[00:09:07.080 --> 00:09:08.200]  都不要緊的
[00:09:08.200 --> 00:09:09.560]  我還有機會的
[00:09:09.560 --> 00:09:11.200]  只要他沒有歷史
[00:09:11.200 --> 00:09:12.080]  我都還有機會
[00:09:12.080 --> 00:09:14.160]  我後來做牧師有些更壞的
[00:09:14.160 --> 00:09:15.080]  人家結了婚之後
[00:09:15.080 --> 00:09:16.960]  或者我還有機會
[00:09:16.960 --> 00:09:18.080]  他或者離婚
[00:09:18.080 --> 00:09:18.600]  是不是?
[00:09:18.600 --> 00:09:19.120]  嗯
[00:09:19.120 --> 00:09:20.920]  我做的牧師還有一個
[00:09:20.920 --> 00:09:22.720]  或者他結錯婚
[00:09:22.720 --> 00:09:23.480]  選錯對象
[00:09:23.480 --> 00:09:25.360]  很多或者或者或者
[00:09:25.360 --> 00:09:27.760]  或者或者或者
[00:09:27.760 --> 00:09:28.960]  這個弟兄一樣
[00:09:28.960 --> 00:09:29.440]  他就說
[00:09:29.440 --> 00:09:31.440]  或者將來他跟她分手了
[00:09:31.440 --> 00:09:33.000]  或者說他跟別人分手了
[00:09:33.000 --> 00:09:34.600]  或者他跟她性格不合
[00:09:34.600 --> 00:09:35.400]  或者性格不好
[00:09:35.400 --> 00:09:36.400]  或者怎麼樣呢?
[00:09:36.400 --> 00:09:36.960]  或者怎麼樣呢?
[00:09:36.960 --> 00:09:38.240]  那我就有機會了
[00:09:38.240 --> 00:09:39.040]  但是我不至於
[00:09:39.040 --> 00:09:40.400]  甚至保持機會
[00:09:40.400 --> 00:09:41.400]  最重要
[00:09:41.400 --> 00:09:42.880]  保持機會最重要
[00:09:42.880 --> 00:09:44.200]  這個一意孤行
[00:09:44.200 --> 00:09:45.440]  一意孤行
[00:09:45.440 --> 00:09:46.800]  結局下去怎麼樣呢?
[00:09:46.800 --> 00:09:47.960]  結局怎麼樣呢?
[00:09:47.960 --> 00:09:49.840]  結局就導致頭崩額裂
[00:09:49.840 --> 00:09:51.120]  那不是頭破血流
[00:09:51.120 --> 00:09:54.440]  搞得不僅這樣的情況混混亂亂
[00:09:54.440 --> 00:09:56.520]  那個情況很困難
[00:09:56.520 --> 00:09:59.160]  結果連我姐妹都搞得要進醫院
[00:09:59.160 --> 00:10:01.160]  讓這個姐妹最後去了醫院
[00:10:01.160 --> 00:10:01.680]  唉
[00:10:01.680 --> 00:10:03.040]  那個姐妹也是
[00:10:03.040 --> 00:10:04.320]  說也不聽
[00:10:04.320 --> 00:10:05.440]  說也不聽
[00:10:05.440 --> 00:10:06.040]  頭都暈
[00:10:06.040 --> 00:10:07.360]  所以那時候做團長
[00:10:07.360 --> 00:10:07.920]  很忙的
[00:10:07.920 --> 00:10:09.560]  經常要去探訪
[00:10:09.560 --> 00:10:11.640]  就是去醫院探一些
[00:10:11.640 --> 00:10:13.640]  進了廠的那些弟兄姐妹
[00:10:13.640 --> 00:10:14.280]  就是說
[00:10:14.280 --> 00:10:15.760]  做團長有時候也很忙
[00:10:15.760 --> 00:10:17.440]  你就自己擺了一個困局
[00:10:17.440 --> 00:10:18.200]  不僅如此
[00:10:18.200 --> 00:10:19.600]  就自己把這個困局弄走
[00:10:19.600 --> 00:10:20.960]  但最大問題的就是
[00:10:20.960 --> 00:10:22.000]  最大問題是
[00:10:22.000 --> 00:10:23.280]  你不信主的
[00:10:23.280 --> 00:10:24.120]  還有信主的
[00:10:24.120 --> 00:10:26.080]  看到這樣的團契狀況
[00:10:26.080 --> 00:10:28.760]  就不屑主的看到這種團契狀況
[00:10:28.760 --> 00:10:29.720]  一塌糊塗
[00:10:29.720 --> 00:10:31.920]  你猜他們對上帝的看法是怎樣?
[00:10:31.920 --> 00:10:32.520]  一塌糊塗
[00:10:32.520 --> 00:10:34.120]  你說他們對上帝的看法是怎樣?
[00:10:34.120 --> 00:10:36.280]  原來教會是一個好像
[00:10:36.280 --> 00:10:38.040]  交友
[00:10:38.040 --> 00:10:39.440]  就是認識朋友
[00:10:39.440 --> 00:10:41.920]  認識結婚對象的場所來的嗎?
[00:10:41.920 --> 00:10:45.400]  難道教會就是一個認識結婚對象的場所嗎?
[00:10:45.400 --> 00:10:47.640]  對上帝神的加尼雞
[00:10:47.640 --> 00:10:49.600]  是一個很大的一種侮辱來的
[00:10:49.600 --> 00:10:52.360]  對神的加尼雞是一個很大的侮辱
[00:10:52.360 --> 00:10:53.520]  但是弟兄姐妹
[00:10:53.520 --> 00:10:54.560]  這是什麼?
[00:10:54.560 --> 00:10:55.960]  在這樣的情況之下
[00:10:55.960 --> 00:10:56.760]  在這樣的情況之下
[00:10:56.760 --> 00:10:59.840]  所有一個人他以自己個人的看法
[00:10:59.840 --> 00:11:01.560]  自己的喜好去決定的事情
[00:11:01.560 --> 00:11:04.280]  要自己個人的喜好去決定的事情
[00:11:04.280 --> 00:11:06.360]  而是基於很多假設
[00:11:06.360 --> 00:11:07.560]  基於很多假設
[00:11:07.560 --> 00:11:09.680]  或者未必是這樣的
[00:11:09.680 --> 00:11:10.640]  未必是這樣
[00:11:10.640 --> 00:11:12.760]  或者可能這樣出現的
[00:11:12.760 --> 00:11:13.600]  或者這樣出現的
[00:11:13.600 --> 00:11:15.920]  為什麼用或者是沒得說的?
[00:11:15.920 --> 00:11:17.400]  如果是很多或者
[00:11:17.400 --> 00:11:18.760]  因為你用假設
[00:11:18.760 --> 00:11:22.400]  Everything by assumption
[00:11:22.400 --> 00:11:25.360]  Your turn out result is just a speculation
[00:11:25.360 --> 00:11:28.280]  你只是一個賭博來的
[00:11:28.280 --> 00:11:31.080]  這簡直只是一個賭博而已
[00:11:31.080 --> 00:11:34.640]  上帝的子民不是賭一場賭博在這個人生
[00:11:34.640 --> 00:11:37.240]  上帝的子民不是說這個人生是一場賭博
[00:11:37.240 --> 00:11:39.360]  我們知道我自己的路向是怎樣
[00:11:39.360 --> 00:11:41.480]  我知道自己的路向
[00:11:41.480 --> 00:11:43.600]  所以當一個人做一個決定
[00:11:43.600 --> 00:11:44.560]  當一個人做一個決定
[00:11:44.560 --> 00:11:45.920]  你要基於事實
[00:11:45.920 --> 00:11:46.640]  要基於事實
[00:11:46.640 --> 00:11:49.920]  以及基於一些自己的理解的基礎之下
[00:11:49.920 --> 00:11:51.240]  要基於自己理解的基礎之下
[00:11:51.240 --> 00:11:53.600]  這種是一種對自己的一種澄清
[00:11:53.600 --> 00:11:57.240]  讓自己摸得清楚前面的路是怎樣走
[00:11:57.240 --> 00:11:58.960]  讓自己摸得清楚前面的路是怎樣走
[00:11:58.960 --> 00:12:00.440]  使得自己能夠進步
[00:12:00.440 --> 00:12:01.640]  使得自己能夠進步
[00:12:01.640 --> 00:12:04.400]  能夠更達至上帝的心意
[00:12:04.400 --> 00:12:05.520]  更達至上帝的心意
[00:12:05.520 --> 00:12:08.040]  如果你只是為了一些假設的情況
[00:12:08.040 --> 00:12:09.920]  未必可能出現的
[00:12:09.920 --> 00:12:12.040]  如果是假設的情況未必能出現
[00:12:12.040 --> 00:12:13.680]  你的人生沒有根的
[00:12:13.680 --> 00:12:14.880]  你的人生是沒有根的
[00:12:14.880 --> 00:12:17.040]  結果你可能分分鐘碰下去
[00:12:17.040 --> 00:12:19.520]  一碰碰下去就已經是玩完的那一日子
[00:12:19.520 --> 00:12:21.920]  就是說你碰下去可能就會完結
[00:12:21.920 --> 00:12:23.040]  所以用英文講很容易
[00:12:23.040 --> 00:12:24.480]  所以用英文講很容易
[00:12:24.480 --> 00:12:26.840]  當你做一個決定基於不明的事實
[00:12:26.840 --> 00:12:29.320]  這只是一個猜測
[00:12:29.320 --> 00:12:31.040]  這是自我調查
[00:12:31.040 --> 00:12:35.400]  當你做一個決定基於事實和不明的事實
[00:12:35.400 --> 00:12:37.040]  這是一個澄清
[00:12:37.040 --> 00:12:38.480]  這使你進步
[00:12:38.480 --> 00:12:40.320]  這個世界其實就是這樣
[00:12:40.320 --> 00:12:42.760]  但是我們基督徒活在這個世界的時候
[00:12:42.760 --> 00:12:44.640]  我們就是在這種張力之下
[00:12:44.640 --> 00:12:45.920]  就是這個世界就是這樣
[00:12:45.920 --> 00:12:48.200]  我們基督徒就活在這種張力之下
[00:12:48.200 --> 00:12:51.720]  最可怕的就是更加很多人稱之為基督徒的人
[00:12:51.720 --> 00:12:53.600]  更可怕的是很多稱之為基督徒的人
[00:12:53.600 --> 00:12:55.280]  現在背著上帝的名
[00:12:55.280 --> 00:12:56.480]  現在背著上帝的名
[00:12:56.480 --> 00:12:58.320]  濫用耶穌基督的聖名
[00:12:58.320 --> 00:12:59.440]  濫用耶穌基督的聖名
[00:12:59.440 --> 00:13:01.440]  在做賭博性的人生
[00:13:01.440 --> 00:13:02.800]  做賭博性的人生
[00:13:02.800 --> 00:13:05.760]  還說自己在參與上帝的侍奉計劃
[00:13:05.760 --> 00:13:07.880]  說自己參與上帝的侍奉計劃
[00:13:07.880 --> 00:13:11.360]  結果做出來的只是一潭死水
[00:13:11.360 --> 00:13:13.120]  結果做出來的只是一潭死水
[00:13:13.120 --> 00:13:14.640]  而今天我們看的路德記呢
[00:13:14.640 --> 00:13:15.600]  今天我們所看的路德記
[00:13:15.600 --> 00:13:19.200]  我們所看的經文是從第十一節到第十四節
[00:13:19.200 --> 00:13:22.680]  我們所看的經文是從第十一節到第十四節
[00:13:22.680 --> 00:13:28.600]  今天就讓我看見這位人物叫做拿阿彌
[00:13:28.600 --> 00:13:30.680]  今天就讓我看見這位人物叫做拿阿彌
[00:13:30.680 --> 00:13:32.520]  他的人生就是這樣走的
[00:13:32.520 --> 00:13:33.560]  他的人生就是這樣走的
[00:13:33.560 --> 00:13:35.200]  他雖然是神的子民
[00:13:35.200 --> 00:13:36.240]  他雖然是神的子民
[00:13:36.240 --> 00:13:38.600]  但他的人生是碰碰跌跌
[00:13:38.600 --> 00:13:42.160]  在這裡可以說得樣樣事下事下
[00:13:42.160 --> 00:13:44.720]  而不直根於真正的事實
[00:13:44.720 --> 00:13:46.960]  因為他的人生就是這樣碰碰擦擦
[00:13:46.960 --> 00:13:50.600]  事下事下而不居真正的事實
[00:13:50.600 --> 00:13:54.520]  結果就搞了一盤泡出來
[00:13:54.520 --> 00:13:56.240]  結果論述一大堆
[00:13:56.240 --> 00:14:00.520]  這段聖經我們今天看的從第十一節到第十四節
[00:14:00.520 --> 00:14:04.200]  我們今天所看的經文是從第十一節到第十四節
[00:14:04.200 --> 00:14:10.080]  是承接從第七節開始的三回合勸退的說話
