
[00:00:00.000 --> 00:00:05.080]  上次我們看到大衛他很想為神來建殿
[00:09:07.520 --> 00:09:09.520]  來騙人的
[00:09:09.520 --> 00:09:11.520]  剛剛昨天
[00:09:11.520 --> 00:09:13.520]  上載的永善亂談
[00:09:13.520 --> 00:09:15.520]  就講到
[00:09:15.520 --> 00:09:17.520]  真假難分
[00:09:17.520 --> 00:09:19.520]  被ICAC揭發到
[00:09:19.520 --> 00:09:21.520]  有些人做電工
[00:09:21.520 --> 00:09:23.520]  只是挖泥土
[00:09:23.520 --> 00:09:25.520]  控制車
[00:09:25.520 --> 00:09:27.520]  原來你需要好一點的訓練
[00:09:27.520 --> 00:09:29.520]  但是原來
[00:09:29.520 --> 00:09:31.520]  有些人怎樣呢
[00:09:31.520 --> 00:09:33.520]  就做這些假的證書
[00:09:33.520 --> 00:09:35.520]  讓這些人來做事
[00:09:35.520 --> 00:09:37.520]  大學的入學
[00:09:37.520 --> 00:09:39.520]  資料
[00:09:39.520 --> 00:09:41.520]  都可以是虛假的
[00:09:41.520 --> 00:09:43.520]  我已經講過了
[00:09:43.520 --> 00:09:45.520]  因為我們要輸入專才
[00:09:45.520 --> 00:09:47.520]  特區政府一兩天就批了出來
[00:09:47.520 --> 00:09:49.520]  很多都沒審查到
[00:09:49.520 --> 00:09:51.520]  究竟是真是假
[00:09:51.520 --> 00:09:53.520]  現在很多人來到
[00:09:53.520 --> 00:09:55.520]  找不到工作
[00:09:55.520 --> 00:09:57.520]  我們的議員真的很好
[00:09:57.520 --> 00:09:59.520]  提供一些宿舍給他們住
[00:09:59.520 --> 00:10:01.520]  甚至為他們開一些舞會
[00:10:01.520 --> 00:10:03.520]  讓他們給錢認識
[00:10:03.520 --> 00:10:05.520]  你看我們的特區政府
[00:10:05.520 --> 00:10:07.520]  多有大愛
[00:10:07.520 --> 00:10:09.520]  但是你留意到
[00:10:09.520 --> 00:10:11.520]  輸入專才是需要的
[00:10:11.520 --> 00:10:13.520]  所羅門真的要去找人
[00:10:13.520 --> 00:10:15.520]  特別是海外
[00:10:15.520 --> 00:10:17.520]  你都是去幫忙的
[00:10:17.520 --> 00:10:19.520]  我們看看
[00:10:19.520 --> 00:10:21.520]  獵王記上第七章
[00:10:21.520 --> 00:10:23.520]  十三十四兩節
[00:10:23.520 --> 00:10:25.520]  所羅門王差遣人王推羅去
[00:10:25.520 --> 00:10:27.520]  將護蘭召了來
[00:10:27.520 --> 00:10:29.520]  他是拿伐他利之派中
[00:10:29.520 --> 00:10:31.520]  一個寡婦的兒子
[00:10:31.520 --> 00:10:33.520]  他父親是推羅人
[00:10:33.520 --> 00:10:35.520]  作銅像的
[00:10:35.520 --> 00:10:37.520]  護蘭滿有智慧
[00:10:37.520 --> 00:10:39.520]  聰明技能
[00:10:39.520 --> 00:10:41.520]  善於各樣銅像
[00:10:41.520 --> 00:10:43.520]  他來到所羅門王那裡
[00:10:43.520 --> 00:10:45.520]  做王一切所要做的
[00:10:45.520 --> 00:10:47.520]  特別提起護蘭
[00:10:47.520 --> 00:10:49.520]  有沒有留意到
[00:10:49.520 --> 00:10:51.520]  他是拿伐他利之派
[00:10:51.520 --> 00:10:53.520]  但是
[00:10:53.520 --> 00:10:55.520]  嫁了給
[00:10:55.520 --> 00:10:57.520]  一個外邦人
[00:10:57.520 --> 00:10:59.520]  這個時候
[00:10:59.520 --> 00:11:01.520]  他父親是推羅人
[00:11:01.520 --> 00:11:03.520]  就是某個程度
[00:11:03.520 --> 00:11:05.520]  他是混血兒
[00:11:05.520 --> 00:11:07.520]  不只是耶穌那個年代
[00:11:07.520 --> 00:11:09.520]  請你不要忘記
[00:11:09.520 --> 00:11:11.520]  在所羅門的年代
[00:11:11.520 --> 00:11:13.520]  他也是
[00:11:13.520 --> 00:11:15.520]  同樣的
[00:11:15.520 --> 00:11:17.520]  輕視那些混血兒
[00:11:17.520 --> 00:11:19.520]  但是
[00:11:19.520 --> 00:11:21.520]  在這些侍公上面
[00:11:21.520 --> 00:11:23.520]  他不是看一看
[00:11:23.520 --> 00:11:25.520]  他的血緣是怎樣
[00:11:25.520 --> 00:11:27.520]  是看他的技能是怎樣
[00:11:27.520 --> 00:11:29.520]  所以輸入專才
[00:11:29.520 --> 00:11:31.520]  都不是只看國籍
[00:11:31.520 --> 00:11:33.520]  最重要的就是
[00:11:33.520 --> 00:11:35.520]  真正的專才
[00:11:35.520 --> 00:11:37.520]  請他來做很多很多的事情
[00:11:37.520 --> 00:11:39.520]  要共赴主公
[00:11:39.520 --> 00:11:41.520]  共赴主公
[00:11:41.520 --> 00:11:43.520]  一起承擔神的工作
[00:11:43.520 --> 00:11:45.520]  這樣才做得成
[00:11:45.520 --> 00:11:47.520]  好了
[00:11:47.520 --> 00:11:49.520]  不單輸入專才
[00:11:49.520 --> 00:11:51.520]  領導是很重要
[00:11:51.520 --> 00:11:53.520]  我們看到大衛是
[00:11:53.520 --> 00:11:55.520]  強勢領導
[00:11:55.520 --> 00:11:57.520]  自己很深的體會到
[00:11:57.520 --> 00:11:59.520]  共赴主公並不是人
[00:11:59.520 --> 00:12:01.520]  都是領導
[00:12:01.520 --> 00:12:03.520]  當你研讀聖殿被建造的時候
[00:12:03.520 --> 00:12:05.520]  你就看到這個
[00:12:05.520 --> 00:12:07.520]  絕對的強勢領導
[00:12:07.520 --> 00:12:09.520]  你有沒有留意到
[00:12:09.520 --> 00:12:11.520]  大衛有心意
[00:12:11.520 --> 00:12:13.520]  要為神工作
[00:12:13.520 --> 00:12:15.520]  於是他想做
[00:12:15.520 --> 00:12:17.520]  但神阻止他去信服
[00:12:17.520 --> 00:12:19.520]  但是雖然是這樣
[00:12:19.520 --> 00:12:21.520]  但他要帶領全國的人
[00:12:21.520 --> 00:12:23.520]  向著這個目標
[00:12:23.520 --> 00:12:25.520]  去進化
[00:12:25.520 --> 00:12:27.520]  在整個過程上面
[00:12:27.520 --> 00:12:29.520]  你有沒有留意到
[00:12:29.520 --> 00:12:31.520]  聖殿建造是沒有
[00:12:31.520 --> 00:12:33.520]  跟什麼人來商量
[00:12:33.520 --> 00:12:35.520]  徵詢什麼意見
[00:12:35.520 --> 00:12:37.520]  是指民去信服
[00:12:37.520 --> 00:12:39.520]  我們在講求一個民主
[00:12:39.520 --> 00:12:41.520]  公平的
[00:12:41.520 --> 00:12:43.520]  社會當中
[00:12:43.520 --> 00:12:45.520]  我們就很想
[00:12:45.520 --> 00:12:47.520]  你們要採納民意
[00:12:47.520 --> 00:12:49.520]  這個是對的
[00:12:49.520 --> 00:12:51.520]  我絕對不會否定
[00:12:51.520 --> 00:12:53.520]  但有時候有些事情我們都需要
[00:12:53.520 --> 00:12:55.520]  特別是在信仰角度上
[00:12:55.520 --> 00:12:57.520]  是要學習信服
[00:12:57.520 --> 00:12:59.520]  你有沒有留意到
[00:12:59.520 --> 00:13:01.520]  神是頒布了當天
[00:13:01.520 --> 00:13:03.520]  在出禮的時候
[00:13:03.520 --> 00:13:05.520]  會幕裡面是怎樣來建造
[00:13:05.520 --> 00:13:07.520]  基路牌是怎樣
[00:13:07.520 --> 00:13:09.520]  約會是怎樣
[00:13:09.520 --> 00:13:11.520]  他有沒有說不如我們
[00:13:11.520 --> 00:13:13.520]  徵詢全國所有的子民
[00:13:13.520 --> 00:13:15.520]  大家有不同的設計
[00:13:15.520 --> 00:13:17.520]  當設計好了之後
[00:13:17.520 --> 00:13:19.520]  我們就公平的來投票
[00:13:19.520 --> 00:13:21.520]  一人一票來投
[00:13:21.520 --> 00:13:23.520]  選出最好的一個
[00:13:23.520 --> 00:13:25.520]  然後依著這個樣式
[00:13:25.520 --> 00:13:27.520]  去做
[00:13:27.520 --> 00:13:29.520]  沒有啊 這是神所指示
[00:13:29.520 --> 00:13:31.520]  所以你留意到
[00:13:31.520 --> 00:13:33.520]  如果每一件事
[00:13:33.520 --> 00:13:35.520]  都來大陸去徵詢的話
[00:13:35.520 --> 00:13:37.520]  那時工一定
[00:13:37.520 --> 00:13:39.520]  會拖延很久很久
[00:13:39.520 --> 00:13:41.520]  教會也是
[00:13:41.520 --> 00:13:43.520]  如果有
[00:13:43.520 --> 00:13:45.520]  木者屬靈的領袖有體會
[00:13:45.520 --> 00:13:47.520]  於是他一定要
[00:13:47.520 --> 00:13:49.520]  和一些的人
[00:13:49.520 --> 00:13:51.520]  特別是核心分子來大陸去商量
[00:13:51.520 --> 00:13:53.520]  大家彼此的分享
[00:13:53.520 --> 00:13:55.520]  尋求共識 大家同心合意
[00:13:55.520 --> 00:13:57.520]  都認為這件事要去做
[00:13:57.520 --> 00:13:59.520]  於是才去給會友
[00:13:59.520 --> 00:14:01.520]  的層面上
[00:14:01.520 --> 00:14:03.520]  大家了解 教育他們
[00:14:03.520 --> 00:14:05.520]  推廣 然後一起去做
[00:14:05.520 --> 00:14:07.520]  這是很重要的
[00:14:07.520 --> 00:14:09.520]  請你記住一件很重要的事
[00:14:09.520 --> 00:14:11.520]  這是我這麼多年來
[00:14:11.520 --> 00:14:13.520]  我木會和去教神學
[00:14:13.520 --> 00:14:15.520]  或者和一些人分享
[00:14:15.520 --> 00:14:17.520]  都是他說這件事
[00:14:17.520 --> 00:14:19.520]  強勢領導
[00:14:19.520 --> 00:14:21.520]  不等於強權領導
[00:14:21.520 --> 00:14:23.520]  特別在這個年代裡面更加需要
[00:14:23.520 --> 00:14:25.520]  強權領導是怎樣
[00:14:25.520 --> 00:14:27.520]  我用高壓手段
[00:14:27.520 --> 00:14:29.520]  不可以反抗
[00:14:29.520 --> 00:14:31.520]  我要收你們就收你們
[00:14:31.520 --> 00:14:33.520]  什麼時候輪到你們反抗
[00:14:33.520 --> 00:14:35.520]  如果你不肯的話
[00:14:35.520 --> 00:14:37.520]  我就用特別的方法
[00:14:37.520 --> 00:14:39.520]  用我自己的權力
[00:14:39.520 --> 00:14:41.520]  去迫使你們離開
[00:14:41.520 --> 00:14:43.520]  但是只會引來不滿
[00:14:43.520 --> 00:14:45.520]  和反抗
[00:14:45.520 --> 00:14:47.520]  大衛的強勢領導
[00:14:47.520 --> 00:14:49.520]  同樣屬靈裡面的
[00:14:49.520 --> 00:14:51.520]  強勢領導是什麼呢
[00:14:51.520 --> 00:14:53.520]  是用你的生命
[00:14:53.520 --> 00:14:55.520]  是用你的見證
[00:14:55.520 --> 00:14:57.520]  你的生活 你的服事
[00:14:57.520 --> 00:14:59.520]  來去感染其他人
[00:14:59.520 --> 00:15:03.520]  你要做一個好的榜樣
[00:15:03.520 --> 00:15:05.520]  要身善事盡
[00:15:05.520 --> 00:15:07.520]  這個是很重要
[00:15:07.520 --> 00:15:09.520]  如果不是不服的
[00:15:09.520 --> 00:15:11.520]  特別在教會裡面
[00:15:11.520 --> 00:15:13.520]  有一個牧者在台上說到
[00:15:13.520 --> 00:15:15.520]  眉飛色舞 口若懸河
[00:15:15.520 --> 00:15:17.520]  道理說得很對
[00:15:17.520 --> 00:15:19.520]  但是他自己沒有實踐
[00:15:19.520 --> 00:15:21.520]  會有是不會服的
[00:15:21.520 --> 00:15:25.520]  所以今天真正的強勢領導
[00:15:25.520 --> 00:15:29.520]  是在乎你的生命力
[00:15:29.520 --> 00:15:31.520]  是來自你自己的內涵
[00:15:31.520 --> 00:15:33.520]  而不只是來自你的崗位
[00:15:33.520 --> 00:15:35.520]  我們來看看
[00:15:35.520 --> 00:15:39.520]  大衛怎樣去表達
[00:15:39.520 --> 00:15:41.520]  他這個強勢領導
[00:15:41.520 --> 00:15:45.520]  他身善事盡
[00:15:45.520 --> 00:15:47.520]  他做很多的事情
[00:15:47.520 --> 00:15:49.520]  我們來看看
[00:15:49.520 --> 00:15:53.520]  他為聖殿的前期工作
[00:15:53.520 --> 00:15:55.520]  奉獻了多少
[00:15:55.520 --> 00:15:57.520]  他說到
[00:15:57.520 --> 00:16:01.520]  我為神的殿已經盡力
[00:16:01.520 --> 00:16:03.520]  他怎樣盡力呢
[00:16:03.520 --> 00:16:05.520]  我預備了金紙做金器
[00:16:05.520 --> 00:16:07.520]  銀紙做銀器 銅做銅器
[00:16:07.520 --> 00:16:09.520]  鐵做鐵器 木做木器
[00:16:09.520 --> 00:16:11.520]  不要介意這樣說
[00:16:11.520 --> 00:16:13.520]  銅當然是做銅器
[00:16:13.520 --> 00:16:15.520]  難道做木器嗎
[00:16:15.520 --> 00:16:17.520]  好像多了一點
[00:16:17.520 --> 00:16:19.520]  這個要說我
[00:16:19.520 --> 00:16:21.520]  我自己有時候心裡是這樣想的
[00:16:21.520 --> 00:16:23.520]  患有紅馬路
[00:16:23.520 --> 00:16:25.520]  我傷陷的寶石
[00:16:25.520 --> 00:16:27.520]  彩石和一切的寶石
[00:16:27.520 --> 00:16:29.520]  並許多看白玉
[00:16:29.520 --> 00:16:31.520]  特別是第三節
[00:16:31.520 --> 00:16:35.520]  且因我心中愛慕我神的殿
[00:16:35.520 --> 00:16:39.520]  就在預備建造聖殿的材料之外
[00:16:39.520 --> 00:16:43.520]  又將我自己積蓄的金銀獻上
[00:16:43.520 --> 00:16:45.520]  建造我神的殿
[00:16:45.520 --> 00:16:47.520]  就像鵝匪金
[00:16:47.520 --> 00:16:49.520]  三千他年得
[00:16:49.520 --> 00:16:51.520]  精煉的銀紙七千他年得
[00:16:51.520 --> 00:16:55.520]  以鐵長電
[00:16:55.520 --> 00:16:57.520]  看不看到
[00:16:57.520 --> 00:17:01.520]  它可以從國庫裡抽錢出來
[00:17:01.520 --> 00:17:03.520]  你留意到
[00:17:03.520 --> 00:17:05.520]  大衛不單單要群眾來奉獻
[00:17:05.520 --> 00:17:09.520]  他自己先來獻上
[00:17:09.520 --> 00:17:11.520]  好了 你留意一下那些黃金
[00:17:11.520 --> 00:17:13.520]  在哪裡呢
[00:17:13.520 --> 00:17:15.520]  原來是要海路運來的
[00:17:15.520 --> 00:17:17.520]  這些黃金很貴重
