
[00:00:00.000 --> 00:00:02.000]  是你會遇到很多的障礙
[00:06:44.400 --> 00:06:46.000]  神就告訴他就是這個
[00:06:46.000 --> 00:06:46.800]  選這個
[00:06:46.800 --> 00:06:48.200]  所以他們就選了大衛
[00:06:48.200 --> 00:06:49.600]  高吏的大衛
[00:06:49.600 --> 00:06:51.400]  可是他高吏的大衛之後
[00:06:51.400 --> 00:06:53.500]  就是已經有了那個儀式說
[00:06:53.500 --> 00:06:54.400]  你要做王了
[00:06:54.400 --> 00:06:55.900]  也按吏了
[00:06:55.900 --> 00:06:56.800]  接下來呢
[00:06:56.800 --> 00:06:57.900]  你知道發生什麼事了
[00:06:57.900 --> 00:06:59.900]  就是大衛的爸爸
[00:06:59.900 --> 00:07:01.100]  耶錫就叫大衛說
[00:07:01.100 --> 00:07:03.400]  繼續回去放羊去
[00:07:03.400 --> 00:07:07.100]  這就是人生其中一個很大的障礙
[00:07:07.100 --> 00:07:08.400]  想想看如果你
[00:07:08.400 --> 00:07:11.400]  比方說你現在花很多錢來美國讀書
[00:07:11.400 --> 00:07:12.200]  花很多學費
[00:07:12.200 --> 00:07:13.100]  花了四年
[00:07:13.100 --> 00:07:14.200]  甚至花了七年
[00:07:14.200 --> 00:07:15.800]  連Master也讀了
[00:07:15.800 --> 00:07:17.200]  然後出來找工作
[00:07:17.200 --> 00:07:18.400]  可是你找了一份工作
[00:07:18.400 --> 00:07:19.900]  你發現
[00:07:19.900 --> 00:07:21.800]  你小學畢業就可以做這份工作了
[00:07:21.800 --> 00:07:24.300]  就是你畢業前就可以做這樣的工作
[00:07:24.300 --> 00:07:25.800]  可是你花了這麼多錢
[00:07:25.800 --> 00:07:26.800]  拿了個學位
[00:07:26.800 --> 00:07:29.500]  你還是做這樣的工作
[00:07:29.500 --> 00:07:31.600]  就是普通你去office打一份工
[00:07:31.600 --> 00:07:32.800]  其實你不用大學畢業
[00:07:32.800 --> 00:07:34.200]  你知道你小學畢業
[00:07:34.200 --> 00:07:35.500]  只要正常的IQ
[00:07:35.500 --> 00:07:37.700]  你就可以做這樣的工作
[00:07:37.700 --> 00:07:39.200]  大衛也是
[00:07:39.200 --> 00:07:40.100]  你選我
[00:07:40.100 --> 00:07:41.400]  按吏我做王之前
[00:07:41.400 --> 00:07:43.700]  我就已經在放羊了
[00:07:43.700 --> 00:07:45.300]  那按吏完之後呢
[00:07:45.300 --> 00:07:46.500]  或許你會期待說
[00:07:46.500 --> 00:07:47.700]  現在下一步怎麼辦
[00:07:47.700 --> 00:07:49.500]  是不是要先讓我去財經部學一下
[00:07:49.500 --> 00:07:51.300]  怎麼樣管理整個國家的財經
[00:07:51.300 --> 00:07:52.900]  然後再去軍事部學習一下
[00:07:52.900 --> 00:07:54.100]  怎麼樣打仗
[00:07:54.100 --> 00:07:54.700]  不是啊
[00:07:54.700 --> 00:07:56.900]  就繼續給我放羊去
[00:07:56.900 --> 00:07:58.700]  所以繼續回家放羊
[00:07:58.700 --> 00:08:01.400]  是大衛所面臨第一個最大的障礙
[00:08:01.400 --> 00:08:04.100]  就是為什麼
[00:08:04.100 --> 00:08:05.800]  我們人生其實都會有
[00:08:05.800 --> 00:08:08.200]  對自己有個時間表
[00:08:08.200 --> 00:08:10.500]  我以前的Roommate常常告訴自己說
[00:08:10.500 --> 00:08:12.300]  我三十歲前一定要賺到第一個
[00:08:12.300 --> 00:08:13.100]  第一桶金
[00:08:13.100 --> 00:08:14.400]  第一個一百萬
[00:08:14.400 --> 00:08:15.700]  眼看快要三十歲了
[00:08:15.700 --> 00:08:16.600]  也沒什麼著落
[00:08:16.600 --> 00:08:17.800]  就還是打份工
[00:08:17.800 --> 00:08:19.200]  就一個月幾千塊
[00:08:19.200 --> 00:08:21.100]  那心裡壓力可大了
[00:08:21.100 --> 00:08:23.500]  總感覺說我人生好像
[00:08:23.500 --> 00:08:25.200]  going nowhere
[00:08:25.200 --> 00:08:27.800]  很多時候我們人生有一個時間表說
[00:08:27.800 --> 00:08:31.400]  我幾歲應該達到什麼樣的成就
[00:08:31.400 --> 00:08:32.300]  幾歲應該畢業
[00:08:32.300 --> 00:08:33.800]  幾歲應該工作
[00:08:33.800 --> 00:08:34.800]  幾歲應該結婚
[00:08:34.800 --> 00:08:36.000]  幾歲生孩子
[00:08:36.000 --> 00:08:37.200]  幾歲應該怎麼樣
[00:08:37.200 --> 00:08:39.400]  我們都有一個時間表
[00:08:39.400 --> 00:08:42.000]  萬一這個時間表有拖延的時候
[00:08:42.000 --> 00:08:45.500]  你發現是最折磨人的事情
[00:08:45.500 --> 00:08:47.300]  就是你發現你人生走的步伐
[00:08:47.300 --> 00:08:49.900]  不如你想像中那麼快
[00:08:49.900 --> 00:08:50.900]  我想像三十歲
[00:08:50.900 --> 00:08:53.200]  應該我有一點點出人頭地
[00:08:53.200 --> 00:08:55.200]  可是你發現沒有啊
[00:08:55.200 --> 00:08:56.400]  大衛也是
[00:08:56.400 --> 00:08:58.300]  不是高利我做王了嗎
[00:08:58.300 --> 00:09:00.000]  那現在我在幹嘛呢
[00:09:00.000 --> 00:09:03.000]  我的哥哥都已經有機會去打仗了
[00:09:03.000 --> 00:09:06.000]  我還在那邊替父親看養
[00:09:06.000 --> 00:09:08.600]  這就是我們所遇到
[00:09:08.600 --> 00:09:12.900]  其中一個非常非常大的障礙
[00:09:12.900 --> 00:09:14.900]  弟兄姊妹我希望你明白
[00:09:14.900 --> 00:09:16.500]  神給每一個人生
[00:09:16.500 --> 00:09:19.300]  都有一個很大的目標跟計畫
[00:09:19.300 --> 00:09:21.700]  非常永美的計畫
[00:09:21.700 --> 00:09:22.700]  你會有理想
[00:09:22.700 --> 00:09:24.700]  神會把一個感動放在你心裡面
[00:09:24.700 --> 00:09:28.800]  說我人生再次應該完成這件事
[00:09:28.800 --> 00:09:31.800]  但是我想你明白一點
[00:09:31.800 --> 00:09:33.700]  有時候神看我們
[00:09:33.700 --> 00:09:35.400]  祂所看重的
[00:09:35.400 --> 00:09:37.800]  並不只是你完成的一件事
[00:09:37.800 --> 00:09:40.600]  而是你完成那件事的過程當中
[00:09:40.600 --> 00:09:43.400]  你有沒有被磨練到
[00:09:43.400 --> 00:09:46.000]  英文有個字叫做Delay Gratification
[00:09:46.000 --> 00:09:49.100]  就是延遲滿足自己的需要
[00:09:49.100 --> 00:09:51.700]  所有心理學家都覺得Delay Gratification
[00:09:51.700 --> 00:09:54.000]  是人生成熟的一個表現
[00:09:54.000 --> 00:09:55.400]  你小孩子的時候對不對
[00:09:55.400 --> 00:09:57.200]  想尿尿馬上就尿了嗎
[00:09:57.200 --> 00:09:59.400]  想喝奶就哭了嗎
[00:09:59.400 --> 00:10:00.600]  想鬧就鬧
[00:10:00.600 --> 00:10:02.400]  你也不會管現在什麼場合不管
[00:10:02.400 --> 00:10:05.400]  反正馬上就要滿足我的需要
[00:10:05.400 --> 00:10:06.500]  可是你慢慢長大了
[00:10:06.500 --> 00:10:07.800]  發現現在不行了
[00:10:07.800 --> 00:10:09.200]  想尿尿不行在公眾地方
[00:10:09.200 --> 00:10:10.400]  要等一等
[00:10:10.400 --> 00:10:11.500]  突然想肚子餓了
[00:10:11.500 --> 00:10:13.000]  現在正在上課
[00:10:13.000 --> 00:10:14.800]  上完再想辦法
[00:10:14.800 --> 00:10:15.900]  很想玩
[00:10:15.900 --> 00:10:18.100]  可是明天考試
[00:10:18.100 --> 00:10:19.800]  得把政經試做完
[00:10:19.800 --> 00:10:21.000]  那我才可以玩
[00:10:21.000 --> 00:10:21.700]  所以你會
[00:10:21.700 --> 00:10:23.300]  雖然現在很想滿足
[00:10:23.300 --> 00:10:28.300]  可是你會延遲滿足你自己那個慾望的時間
[00:10:28.300 --> 00:10:31.100]  你一開始懂得延續了
[00:10:31.100 --> 00:10:32.800]  延遲滿足了
[00:10:32.800 --> 00:10:35.800]  就表示說你開始成熟了
[00:10:35.800 --> 00:10:37.800]  這是個成熟的表現
[00:10:37.800 --> 00:10:40.900]  所以神很多時候為什麼會延長這個計畫
[00:10:40.900 --> 00:10:42.700]  你說神三十歲還沒成功
[00:10:42.700 --> 00:10:44.200]  神說NO
[00:10:44.200 --> 00:10:47.100]  因為神看重的不是你做成那件事
[00:10:47.100 --> 00:10:50.400]  神看重的是你做成那件事的過程當中
[00:10:50.400 --> 00:10:53.300]  你被磨練的變成成熟
[00:10:53.300 --> 00:10:56.000]  因為將來神有更大的事給你
[00:10:56.000 --> 00:10:57.400]  人生在世短短幾十年
[00:10:57.400 --> 00:11:00.000]  那個目標其實是暫時的
[00:11:00.000 --> 00:11:02.300]  神只是預備你進入永恆
[00:11:02.300 --> 00:11:04.300]  因為我們的身分是神的兒女
[00:11:04.300 --> 00:11:06.100]  我們要繼承神的國
[00:11:06.100 --> 00:11:08.100]  將來你要管理
[00:11:08.100 --> 00:11:10.700]  世俗的有錢人都明白這一點
[00:11:10.700 --> 00:11:11.900]  Warren Buffet
[00:11:11.900 --> 00:11:14.000]  人稱華爾街股神
[00:11:14.000 --> 00:11:16.100]  很多年他都世界首富
[00:11:16.100 --> 00:11:18.000]  那最近幾年掉了一點
[00:11:18.000 --> 00:11:20.800]  大概遊走在三到五名之間
[00:11:20.800 --> 00:11:24.000]  他的孩子讀到大學的時候
[00:11:24.000 --> 00:11:25.100]  他跟他孩子說
[00:11:25.100 --> 00:11:26.700]  中學爸爸公理讀
[00:11:26.700 --> 00:11:28.900]  到了大學自己賺學費去
[00:11:28.900 --> 00:11:31.100]  一分錢都不給
[00:11:31.100 --> 00:11:33.500]  前一陣子看他的孫女接受訪問
[00:11:33.500 --> 00:11:34.700]  說我爺爺
[00:11:34.700 --> 00:11:35.700]  Warren Buffet的孫女
[00:11:35.700 --> 00:11:37.300]  她說我爺爺我讀大學的時候
[00:11:37.300 --> 00:11:39.300]  他一分錢都沒給我
[00:11:39.300 --> 00:11:40.600]  他的理念是什麼
[00:11:40.600 --> 00:11:41.700]  很簡單
[00:11:41.700 --> 00:11:43.100]  你們將來
[00:11:43.100 --> 00:11:46.200]  是要繼承我整個金融帝國
[00:11:46.200 --> 00:11:47.800]  要管理
[00:11:47.800 --> 00:11:50.400]  請問你連大學的學費都沒能力賺
[00:11:50.400 --> 00:11:54.300]  你憑什麼管理我這個金融帝國
[00:11:54.300 --> 00:11:55.300]  華人的家庭不是
[00:11:55.300 --> 00:11:56.000]  你不要打工
[00:11:56.000 --> 00:11:57.400]  你乖乖給我讀完那幾年
[00:11:57.400 --> 00:11:58.900]  如期畢業
[00:11:58.900 --> 00:12:00.900]  爸媽供你學費
[00:12:00.900 --> 00:12:02.600]  Warren Buffet的觀念是
[00:12:02.600 --> 00:12:04.000]  自己打工去
[00:12:04.000 --> 00:12:06.500]  我情願你這個計畫拖延
[00:12:06.500 --> 00:12:07.500]  因為打工的緣故
[00:12:07.500 --> 00:12:09.000]  你不能四年畢業
[00:12:09.000 --> 00:12:11.100]  你五年六年無所謂
[00:12:11.100 --> 00:12:12.500]  重點不是畢業
[00:12:12.500 --> 00:12:15.600]  是你要熬到畢業的這段階段
[00:12:15.600 --> 00:12:17.000]  你成長
[00:12:17.000 --> 00:12:18.800]  你懂得怎麼樣去管理錢
[00:12:18.800 --> 00:12:21.400]  你懂得怎麼樣去為你的人生做打算
[00:12:21.400 --> 00:12:23.700]  不然你以後怎麼樣管理
[00:12:23.700 --> 00:12:27.100]  我繼承給你的這個國度呢
[00:12:27.100 --> 00:12:28.600]  我們也一樣
[00:12:28.600 --> 00:12:30.700]  神看重的不是我們在世幾十年
[00:12:30.700 --> 00:12:32.100]  你完成了什麼目標
[00:12:32.100 --> 00:12:33.800]  所以為什麼目標可以延遲
[00:12:33.800 --> 00:12:35.800]  神覺得無所謂
[00:12:35.800 --> 00:12:37.300]  我們很短視覺得
[00:12:37.300 --> 00:12:38.300]  三十歲了
[00:12:38.300 --> 00:12:39.700]  已經很老了
[00:12:39.700 --> 00:12:41.200]  但神說
[00:12:41.200 --> 00:12:42.600]  我看的是永恆
[00:12:42.600 --> 00:12:45.100]  我看的是你在磨練你的過程當中
[00:12:45.100 --> 00:12:48.600]  你怎麼使自己變得更加成熟
[00:12:48.600 --> 00:12:49.800]  當目標延遲的時候
[00:12:49.800 --> 00:12:53.000]  你還是願意腳踏實地跟從神
[00:12:53.000 --> 00:12:55.300]  一步一步的走向你的目標
[00:12:55.300 --> 00:12:56.500]  而沒有放棄
[00:12:56.500 --> 00:12:57.700]  而這種的毅力
[00:12:57.700 --> 00:12:59.200]  這種品格的培養
[00:12:59.200 --> 00:13:01.200]  神說我看重的是這個
[00:13:01.200 --> 00:13:04.000]  因為這種的培養出來的品格
[00:13:04.000 --> 00:13:05.900]  將來才有資格
[00:13:05.900 --> 00:13:09.300]  在神國裡面管理更大的工作
[00:13:09.300 --> 00:13:10.500]  神所看重的是這個
[00:13:10.500 --> 00:13:12.000]  所以短短幾十年
[00:13:12.000 --> 00:13:12.900]  在你人生的路上
[00:13:12.900 --> 00:13:15.400]  其實只是個training ground
[00:13:15.400 --> 00:13:17.000]  是一個練習
[00:13:17.000 --> 00:13:18.400]  所以如果今天
[00:13:18.400 --> 00:13:21.100]  你也覺得我人生也有個時間表
[00:13:21.100 --> 00:13:22.300]  眼看快要到了
[00:13:22.300 --> 00:13:24.000]  一事無成
[00:13:24.000 --> 00:13:25.200]  我希望你不要
[00:13:25.200 --> 00:13:26.700]  真的不要放棄
[00:13:26.700 --> 00:13:29.600]  也不要覺得很失望
[00:13:29.600 --> 00:13:30.800]  大衛也經歷過
[00:13:30.800 --> 00:13:32.000]  大衛需要打敗格列
[00:13:32.000 --> 00:13:35.000]  他也需要經歷這個計畫的延遲
[00:13:35.000 --> 00:13:35.600]  不是案例了
[00:13:35.600 --> 00:13:37.400]  馬上就有事情發生
[00:13:37.400 --> 00:13:38.800]  給我放羊去
[00:13:38.800 --> 00:13:41.000]  可是不要小看那段放羊的時間
[00:13:41.000 --> 00:13:42.000]  在第二部分我告訴你
[00:13:42.000 --> 00:13:45.600]  為什麼那段時間非常的重要
[00:13:45.600 --> 00:13:46.600]  所以這是第一點
[00:13:46.600 --> 00:13:47.900]  我們需要去處理的
[00:13:47.900 --> 00:13:50.100]  就是時間的延遲
[00:13:50.100 --> 00:13:50.900]  對每個人來講
[00:13:50.900 --> 00:13:53.000]  都是非常大的障礙
[00:13:53.000 --> 00:13:54.500]  很多人都有夢想
[00:13:54.500 --> 00:13:58.600]  很多人最終一生沒有完成夢想
[00:13:58.600 --> 00:14:01.400]  是因為輸給了時間
[00:14:01.400 --> 00:14:03.200]  熬不住了
[00:14:03.200 --> 00:14:04.900]  好多年了
[00:14:04.900 --> 00:14:06.700]  我有朋友回去中國大陸創業
[00:14:06.700 --> 00:14:08.300]  跟我說我要放棄了
[00:14:08.300 --> 00:14:09.500]  不成功
[00:14:09.500 --> 00:14:11.700]  我說創業要花時間
[00:14:11.700 --> 00:14:13.000]  他說我花很多時間了
[00:14:13.000 --> 00:14:13.600]  我說多久
[00:14:13.600 --> 00:14:15.000]  他說三個月
[00:14:15.000 --> 00:14:17.500]  我心裡想哪有創業三個月成功的
[00:14:17.500 --> 00:14:19.900]  這沒有十年發展
[00:14:19.900 --> 00:14:21.600]  你不要跟我說
[00:14:21.600 --> 00:14:24.400]  我們生活在一個急功近利的世代
[00:14:24.400 --> 00:14:25.700]  大家都覺得馬上快
[00:14:25.700 --> 00:14:27.000]  什麼都快
[00:14:27.000 --> 00:14:29.800]  馬上二十歲賺個第一個一百萬的
[00:14:29.800 --> 00:14:31.400]  都要快
[00:14:31.400 --> 00:14:32.500]  但是你要明白
[00:14:32.500 --> 00:14:35.800]  神不是一位急功近利的神
[00:14:35.800 --> 00:14:37.400]  神是要我們腳踏實地
[00:14:37.400 --> 00:14:42.200]  活出一個真正的信仰跟品格的神
[00:14:42.200 --> 00:14:43.900]  所以眼光放遠一點
[00:14:43.900 --> 00:14:45.100]  神看的是永恆
[00:14:45.100 --> 00:14:47.300]  神看不是短短的幾十年
[00:14:47.300 --> 00:14:49.000]  所以如果你也遇到人生有些障礙
[00:14:49.000 --> 00:14:50.700]  覺得奇怪
[00:14:50.700 --> 00:14:52.400]  延遲好多怎麼辦
[00:14:52.400 --> 00:14:53.600]  不要灰心
[00:14:53.600 --> 00:14:54.900]  相信神
[00:14:54.900 --> 00:14:56.300]  照著祂的步伐走
[00:14:56.300 --> 00:14:57.800]  一定沒錯
[00:14:57.800 --> 00:14:59.000]  第二樣
[00:14:59.000 --> 00:15:00.500]  我們需要去面對的
[00:15:00.500 --> 00:15:01.600]  大衛也需要面對的
[00:15:01.600 --> 00:15:03.200]  那就是害怕失敗
[00:15:03.200 --> 00:15:04.500]  我想每個人都害怕
[00:15:04.500 --> 00:15:05.700]  都害怕
[00:15:05.700 --> 00:15:08.900]  撒慕爾基上十七章八到十一節
[00:15:08.900 --> 00:15:10.500]  那邊掃羅和他的軍隊
[00:15:10.500 --> 00:15:12.800]  聽到這話都驚慌
[00:15:12.800 --> 00:15:14.900]  非常的害怕
[00:15:14.900 --> 00:15:16.300]  戈仁據利亞出來
[00:15:16.300 --> 00:15:18.300]  每天早上晚上
[00:15:18.300 --> 00:15:19.900]  每天兩次在罵說
[00:15:19.900 --> 00:15:21.000]  你們誰敢來打我啊
[00:15:21.000 --> 00:15:23.200]  誰敢來打我啊
[00:15:23.200 --> 00:15:24.200]  我們看了都怕
[00:15:24.200 --> 00:15:25.800]  因為他真的很高大
[00:15:25.800 --> 00:15:26.700]  那出來
[00:15:26.700 --> 00:15:29.800]  據仁據利亞聽說有九尺九
[00:15:29.800 --> 00:15:31.800]  姚明是七尺六
[00:15:31.800 --> 00:15:34.700]  我們後面的藍框是十尺
[00:15:34.700 --> 00:15:36.100]  九尺九的意思就是說
[00:15:36.100 --> 00:15:36.900]  他差不多
[00:15:36.900 --> 00:15:38.400]  他一個拳頭左右
[00:15:38.400 --> 00:15:40.800]  他就一個頭就碰到藍框了
[00:15:40.800 --> 00:15:42.100]  所以你待會打球的時候
[00:15:42.100 --> 00:15:43.400]  你去藍框看一下
[00:15:43.400 --> 00:15:44.400]  就能夠感受到
[00:15:44.400 --> 00:15:46.600]  據仁據利亞大概就是那個高度
