
[00:00:00.680 --> 00:00:03.760]  有一次,有個爸爸,他忽然間
[00:03:06.100 --> 00:03:09.660]  情慾,或者我們那些
[00:03:09.660 --> 00:03:12.100]  敗壞
[00:03:12.100 --> 00:03:15.440]  貪心,或者希望安舒
[00:03:15.440 --> 00:03:18.460]  有時候選擇那些容易走的路
[00:03:18.460 --> 00:03:20.320]  不喜歡付代價等等
[00:03:21.060 --> 00:03:24.020]  今天我們來看看
[00:03:24.020 --> 00:03:27.160]  耶穌得聖魔鬼的試探
[00:03:27.160 --> 00:03:29.740]  接著我們上一次,在老九方第三章
[00:03:29.740 --> 00:03:32.220]  下來,接著我們來到第四章
[00:03:32.220 --> 00:03:35.340]  經文,我們知道我們人帶著罪
[00:03:35.340 --> 00:03:36.340]  聖
[00:03:36.340 --> 00:03:39.800]  很多時候都不能聖過試探
[00:03:39.800 --> 00:03:43.200]  或者在我們自己有的慾念
[00:03:43.200 --> 00:03:46.200]  或者是魔鬼透過這些東西
[00:03:46.200 --> 00:03:49.220]  來試探我們,叫我們犯罪
[00:03:49.220 --> 00:03:52.240]  或者叫我們離開神
[00:03:52.240 --> 00:03:55.320]  或者叫我們來選擇錯誤的道路
[00:03:55.320 --> 00:03:59.340]  主耶穌上一次我們提過
[00:03:59.340 --> 00:04:02.420]  在第三章
[00:04:02.420 --> 00:04:05.620]  他開始的時候,他受洗
[00:04:05.620 --> 00:04:08.660]  成為一個我們學校的榜樣
[00:04:08.660 --> 00:04:11.180]  所以當我們信了主,我們受洗
[00:04:11.180 --> 00:04:13.500]  因為耶穌自己也受洗
[00:04:13.500 --> 00:04:15.760]  所以他為我們做了一個榜樣
[00:04:15.760 --> 00:04:19.140]  接著呢,就介紹他的家譜
[00:04:19.140 --> 00:04:22.160]  我們剛才已經講過,就是因為這樣
[00:04:22.160 --> 00:04:25.180]  他是以一個人的身份來到這個世界
[00:04:25.180 --> 00:04:28.420]  合乎彌賽亞救主的資格
[00:04:28.420 --> 00:04:31.420]  他能夠可以連接到
[00:04:31.420 --> 00:04:34.720]  神為人所立好幾個重要的藥
[00:04:34.720 --> 00:04:37.500]  包括當人犯罪的時候,神預備了救人
[00:04:37.500 --> 00:04:40.840]  所以我們知道,當我們在基督裡面
[00:04:40.840 --> 00:04:42.540]  我們能夠回復
[00:04:42.540 --> 00:04:45.420]  我們跟神的關係
[00:04:45.420 --> 00:04:48.420]  恢復神創造的時候,我們應該有的形象
[00:04:48.420 --> 00:04:51.280]  這個就是耶穌基督
[00:04:51.280 --> 00:04:52.460]  他合乎資格
[00:04:52.460 --> 00:04:55.840]  作為救主,帶給我們今天
[00:04:55.840 --> 00:04:57.040]  在基督裡面的祝福
[00:04:57.040 --> 00:05:00.560]  所以來到第四章,在他開始
[00:05:00.560 --> 00:05:03.020]  正式出來傳道
[00:05:03.020 --> 00:05:06.360]  來彰顯天國的福音之前
[00:05:06.360 --> 00:05:09.120]  他也再一次作一個榜樣
[00:05:09.120 --> 00:05:11.760]  或者是能夠證明他的資格
[00:05:11.760 --> 00:05:14.540]  這個資格就是他以人的身份
[00:05:14.540 --> 00:05:17.320]  來勝過魔鬼的試探
[00:05:18.060 --> 00:05:20.600]  但是沒有犯罪
[00:05:20.600 --> 00:05:23.560]  所以他能夠以一個完全人的身份
[00:05:23.560 --> 00:05:24.560]  勝過罪
[00:05:24.560 --> 00:05:27.960]  才能夠搭救我們在罪惡裡面
[00:05:27.960 --> 00:05:30.060]  在試探當中的人
[00:05:30.060 --> 00:05:33.560]  所以耶穌為我們又做了這個榜樣
[00:05:33.560 --> 00:05:36.900]  就是我們能夠在祂的裡面勝過試探
[00:05:36.900 --> 00:05:40.200]  所以我們感謝神
[00:05:40.200 --> 00:05:41.200]  主耶穌基督
[00:05:41.200 --> 00:05:42.240]  祂
[00:05:42.240 --> 00:05:45.620]  面對魔鬼三次
[00:05:45.620 --> 00:05:48.560]  讓祂在不同方面的試探
[00:05:48.560 --> 00:05:51.500]  而每一次都能夠勝過
[00:05:51.500 --> 00:05:54.580]  讓我們知道祂真的能夠做我們的救主
[00:05:54.580 --> 00:05:56.240]  祂是一個完全的人
[00:05:56.240 --> 00:05:59.640]  能夠代替我們,承擔我們的罪
[00:05:59.640 --> 00:06:02.640]  又救我們,能夠作為一個
[00:06:02.640 --> 00:06:05.600]  得勝在罪裡面勝過
[00:06:05.600 --> 00:06:06.960]  試探的人
[00:06:06.960 --> 00:06:10.940]  我們有時候有一個錯誤的觀念,以為
[00:06:10.940 --> 00:06:14.260]  當我們的靈性越來越好,就不會有試探
[00:06:14.960 --> 00:06:18.000]  但反過來,靈性
[00:06:18.000 --> 00:06:19.000]  好呢
[00:06:19.000 --> 00:06:22.720]  可能試探也一樣多
[00:06:22.720 --> 00:06:25.980]  為什麼呢?耶穌自己也受試探
[00:06:25.980 --> 00:06:28.580]  所以我們知道
[00:06:28.580 --> 00:06:31.120]  我們越以為自己靈性好
[00:06:31.120 --> 00:06:32.560]  越需要小心
[00:06:32.560 --> 00:06:35.480]  因為每時每刻,試探都會來
[00:06:35.480 --> 00:06:37.960]  因為我們本來就是一個罪人
[00:06:37.960 --> 00:06:40.360]  而且,魔鬼很多時候
[00:06:40.360 --> 00:06:43.660]  會用各種方法來叫我們跌倒
[00:06:43.820 --> 00:06:46.780]  你越愛主,祂越希望你跌倒
[00:06:46.780 --> 00:06:48.140]  所以我們
[00:06:48.140 --> 00:06:50.840]  時刻都要謹慎
[00:06:50.840 --> 00:06:53.860]  一生跟隨主緊緊的
[00:06:53.860 --> 00:06:56.840]  不是剛剛那種緊緊
[00:06:56.840 --> 00:06:59.840]  是很嚴謹地跟隨主,不可以鬆懈
[00:06:59.840 --> 00:07:02.920]  因為我們知道,魔鬼用盡各種的試探
[00:07:02.920 --> 00:07:05.520]  叫我們遠離上帝
[00:07:05.520 --> 00:07:08.620]  這就是祂的詭計,也是祂
[00:07:08.620 --> 00:07:11.620]  破壞我們和神關係的作為
[00:07:11.920 --> 00:07:14.480]  所以求主幫助我們
[00:07:14.480 --> 00:07:17.680]  我們可能對這段經文都很熟悉,讀過很多次
[00:07:17.680 --> 00:07:20.980]  但今天再提醒我們
[00:07:20.980 --> 00:07:23.780]  無論多少次也好,我們信了主多久也好
[00:07:23.780 --> 00:07:26.780]  每時每刻都需要
[00:07:26.780 --> 00:07:29.420]  謹慎,這就是耶穌提醒我們
[00:07:29.420 --> 00:07:32.280]  過我們基督徒,屬靈
[00:07:32.280 --> 00:07:33.560]  增戰的生活
[00:07:33.560 --> 00:07:37.100]  我們感謝主,我們雖然是
[00:07:37.100 --> 00:07:39.900]  屬靈的增戰時刻謹慎,不過有耶穌
[00:07:39.900 --> 00:07:42.540]  這就是我們的保障
[00:07:42.540 --> 00:07:45.580]  如果靠我們自己,那就不行了
[00:07:45.580 --> 00:07:48.580]  耶穌成為一個最重要的榜樣
[00:07:48.580 --> 00:07:50.800]  以及我們可以依靠聖國試探的秘訣
[00:07:50.800 --> 00:07:54.180]  首先看看這個實地
[00:07:54.180 --> 00:07:57.140]  如果你現在去聖地
[00:07:57.140 --> 00:08:00.140]  相傳是一個
[00:08:00.140 --> 00:08:03.300]  試探山的地方,下方是曠野的地方
[00:08:03.300 --> 00:08:06.340]  其實剛剛祂在耶利哥的對面
[00:08:06.340 --> 00:08:09.140]  所以這幅相片
[00:08:09.140 --> 00:08:12.140]  我們去過聖地的人
[00:08:12.140 --> 00:08:15.140]  去過耶利哥
[00:08:15.140 --> 00:08:18.140]  剛剛我們那次,2019年去,第一關
[00:08:18.140 --> 00:08:21.140]  一過大河就在耶利哥對面
[00:08:21.140 --> 00:08:24.140]  在這裏可以看上去
[00:08:24.140 --> 00:08:27.140]  我們沒有上去上面
[00:08:27.140 --> 00:08:30.140]  不過這裏說有纜車可以上去
[00:08:30.140 --> 00:08:33.140]  在曠野,在山上
[00:08:33.140 --> 00:08:36.140]  耶穌當時在接受
[00:08:36.140 --> 00:08:39.140]  魔鬼的試探
[00:08:39.140 --> 00:08:42.140]  這是一個很真實的場景
[00:08:42.140 --> 00:08:45.140]  順便給大家看看這個地方
[00:08:45.140 --> 00:08:48.140]  如果你有一天去到,可以參觀一下
[00:08:48.140 --> 00:08:51.140]  盧教科第四章記載這段經文
[00:08:51.140 --> 00:08:54.140]  我們一起讀這幾節
[00:08:54.140 --> 00:08:57.140]  十五節,我們雖然熟悉
[00:08:57.140 --> 00:09:00.140]  我們用啟應的方式讀出來
[00:09:00.140 --> 00:09:03.140]  我讀一節,請弟兄姊妹讀一節
[00:09:03.140 --> 00:09:06.140]  十五節
[00:09:06.140 --> 00:09:09.140]  耶穌被聖靈充滿
[00:09:09.140 --> 00:09:12.140]  從約旦河回來
[00:09:12.140 --> 00:09:15.140]  聖靈將祂引到曠野
[00:09:15.140 --> 00:09:18.140]  請你讀
[00:09:18.140 --> 00:09:21.140]  (聖詩)
[00:09:21.140 --> 00:09:24.140]  (聖詩)
[00:09:24.140 --> 00:09:27.140]  (聖詩)
[00:09:27.140 --> 00:09:30.140]  魔鬼對祂說,你若是上帝的兒子
[00:09:30.140 --> 00:09:33.140]  可以吩咐這塊石頭變成食物
[00:09:33.140 --> 00:09:36.140]  (聖詩)
[00:09:36.140 --> 00:09:39.140]  (聖詩)
[00:09:39.140 --> 00:09:42.140]  (聖詩)
[00:09:42.140 --> 00:09:45.140]  (聖詩)
[00:09:45.140 --> 00:09:48.140]  魔鬼又令祂上了高山
[00:09:48.140 --> 00:09:51.140]  及時把天下的萬國都給祂看
[00:09:51.140 --> 00:09:54.140]  (聖詩)
[00:09:54.140 --> 00:09:57.140]  (聖詩)
[00:09:57.140 --> 00:10:00.140]  (聖詩)
[00:10:00.140 --> 00:10:03.140]  (聖詩)
[00:10:03.140 --> 00:10:06.140]  (聖詩)
[00:10:06.140 --> 00:10:09.140]  (聖詩)
[00:10:09.140 --> 00:10:12.140]  (聖詩)
[00:10:12.140 --> 00:10:15.140]  (聖詩)
[00:10:15.140 --> 00:10:18.140]  (聖詩)
[00:10:18.140 --> 00:10:21.140]  魔鬼又令祂到耶路撒冷去
[00:10:21.140 --> 00:10:24.140]  叫祂站在墊頂上
[00:10:24.140 --> 00:10:27.140]  對祂說,你若是上帝的兒子
[00:10:27.140 --> 00:10:30.140]  可以從這裡跳下去
[00:10:30.140 --> 00:10:33.140]  (聖詩)
[00:10:33.140 --> 00:10:36.140]  (聖詩)
[00:10:36.140 --> 00:10:39.140]  (聖詩)
[00:10:39.140 --> 00:10:42.140]  (聖詩)
[00:10:42.140 --> 00:10:45.140]  (聖詩)
[00:10:45.140 --> 00:10:48.140]  (聖詩)
[00:10:48.140 --> 00:10:51.140]  魔鬼用完了各樣的試探
[00:10:51.140 --> 00:10:54.140]  就暫時離開耶穌
[00:10:54.140 --> 00:10:57.140]  請讀
[00:10:57.140 --> 00:11:00.140]  (聖詩)
[00:11:00.140 --> 00:11:03.140]  (聖詩)
[00:11:03.140 --> 00:11:06.140]  (聖詩)
[00:11:06.140 --> 00:11:09.140]  (聖詩)
[00:11:09.140 --> 00:11:12.140]  (聖詩)
[00:11:12.140 --> 00:11:15.140]  (聖詩)
[00:11:15.140 --> 00:11:18.140]  主耶穌經過試探之後
[00:11:18.140 --> 00:11:21.140]  聖過
[00:11:21.140 --> 00:11:24.140]  大家留意,祂說只是暫時離開耶穌
[00:11:24.140 --> 00:11:27.140]  試探還有沒有來
[00:11:27.140 --> 00:11:30.140]  不過這三個試探可以總結
[00:11:30.140 --> 00:11:33.140]  魔鬼基本上有的技倆
[00:11:33.140 --> 00:11:36.140]  多數都是用這些來試探
[00:11:36.140 --> 00:11:39.140]  屬神的人
[00:11:39.140 --> 00:11:42.140]  所以我們在這裡看到
[00:11:42.140 --> 00:11:45.140]  主耶穌基督怎樣來聖過魔鬼試探
[00:11:45.140 --> 00:11:48.140]  (聖詩)
[00:11:48.140 --> 00:11:51.140]  (聖詩)
[00:11:51.140 --> 00:11:54.140]  (聖詩)
[00:11:54.140 --> 00:11:57.140]  (聖詩)
[00:11:57.140 --> 00:12:00.140]  (聖詩)
[00:12:00.140 --> 00:12:03.140]  (聖詩)
[00:12:03.140 --> 00:12:06.140]  很明顯這裡暗示出
[00:12:06.140 --> 00:12:09.140]  祂的秘訣就是
[00:12:09.140 --> 00:12:12.140]  先基督被聖靈充滿
[00:12:12.140 --> 00:12:15.140]  然後引導祂
[00:12:15.140 --> 00:12:18.140]  引導祂不單止進入曠野受魔鬼試探
[00:12:18.140 --> 00:12:21.140]  在試探的過程中
[00:12:21.140 --> 00:12:24.140]  聖靈也成為人子耶穌
[00:12:24.140 --> 00:12:27.140]  當時很重要的力量
[00:12:27.140 --> 00:12:30.140]  所以在整個過程中
[00:12:30.140 --> 00:12:33.140]  聖靈的充滿,聖靈的幫助
[00:12:33.140 --> 00:12:36.140]  就是德性魔鬼試探的
[00:12:36.140 --> 00:12:39.140]  其中一個很重要的秘訣
[00:12:39.140 --> 00:12:42.140]  是方向
[00:12:42.140 --> 00:12:45.140]  就是我們需要被聖靈充滿
[00:12:45.140 --> 00:12:48.140]  大家記得在路加福音說了很多
[00:12:48.140 --> 00:12:51.140]  一開始的時候說到薩加利亞等等
[00:12:51.140 --> 00:12:54.140]  伊利沙伯等等
[00:12:54.140 --> 00:12:57.140]  後來到瑪利亞
[00:12:57.140 --> 00:13:00.140]  當然耶穌很明顯地被聖靈充滿
[00:13:00.140 --> 00:13:03.140]  聖靈充滿代表著祂依靠神
[00:13:03.140 --> 00:13:06.140]  不是依靠自己
[00:13:06.140 --> 00:13:09.140]  而是上頭而來的力量
[00:13:09.140 --> 00:13:12.140]  不是單憑自己肉體的力量
[00:13:12.140 --> 00:13:15.140]  聖靈充滿對於我們來說
[00:13:15.140 --> 00:13:18.140]  就是事實上禱告在神的裡面
[00:13:18.140 --> 00:13:21.140]  緊緊依靠著主
[00:13:21.140 --> 00:13:24.140]  讓聖靈除去我們內心的
[00:13:24.140 --> 00:13:27.140]  不對的思想
[00:13:27.140 --> 00:13:30.140]  聖靈幫助我們明白神的旨意
[00:13:30.140 --> 00:13:33.140]  聖靈提供給我們裡面的人
[00:13:33.140 --> 00:13:36.140]  聖靈將上帝的愛囂觀在我們心裡
[00:13:36.140 --> 00:13:39.140]  聖靈時常會提醒
[00:13:39.140 --> 00:13:42.140]  引導我們
[00:13:42.140 --> 00:13:45.140]  所以當我們依靠聖靈
[00:13:45.140 --> 00:13:48.140]  這是一個很重要的秘訣
[00:13:48.140 --> 00:13:51.140]  因為祂提醒我們在主裡面
[00:13:51.140 --> 00:13:54.140]  不要離開了神
[00:13:54.140 --> 00:13:57.140]  我們在耶穌基督裡面
[00:13:57.140 --> 00:14:00.140]  連同這位德性的主
[00:14:00.140 --> 00:14:03.140]  和我們受試探是有點不同的
[00:14:03.140 --> 00:14:06.140]  第一,耶穌真的見到魔鬼
[00:14:06.140 --> 00:14:09.140]  所以魔鬼向祂顯現
[00:14:09.140 --> 00:14:12.140]  和祂對話、試探祂
[00:14:12.140 --> 00:14:15.140]  我們受試探很多時候未必見到魔鬼
[00:14:15.140 --> 00:14:18.140]  你有沒有見過魔鬼?
[00:14:18.140 --> 00:14:21.140]  相信沒有誰真的面對面見過魔鬼
[00:14:21.140 --> 00:14:24.140]  有些在靈界裡見過
[00:14:24.140 --> 00:14:27.140]  鬼魂或者邪靈
[00:14:27.140 --> 00:14:30.140]  我們基督徒不常會見到鬼魂
[00:14:30.140 --> 00:14:33.140]  所以魔鬼向我們
[00:14:33.140 --> 00:14:36.140]  試探很多時候是在意念上
[00:14:36.140 --> 00:14:39.140]  是一種我們內心的想法
[00:14:39.140 --> 00:14:42.140]  或者是在外面的環境裡
[00:14:42.140 --> 00:14:45.140]  引誘魔鬼
[00:14:45.140 --> 00:14:48.140]  背後是魔鬼的掌控
[00:14:48.140 --> 00:14:51.140]  好像一條魚餌一樣
[00:14:51.140 --> 00:14:54.140]  祂不會捉著你,一定要你這樣做
[00:14:54.140 --> 00:14:57.140]  祂會叫你什麼?叫你上吊
[00:14:57.140 --> 00:15:00.140]  所以這個
[00:15:00.140 --> 00:15:03.140]  我們知道和主耶穌所面對的
[00:15:03.140 --> 00:15:06.140]  有些少不同,不過基本上的意思
[00:15:06.140 --> 00:15:09.140]  都是這樣,但有時也因為這樣
[00:15:09.140 --> 00:15:12.140]  我們不太察覺到,原來這是出於魔鬼的試探
[00:15:12.140 --> 00:15:15.140]  或者引誘,所以我們基督徒更加需要
[00:15:15.140 --> 00:15:18.140]  倚靠聖靈的幫助去分辨
[00:15:18.140 --> 00:15:21.140]  和時常留意,在我們意念當中
[00:15:21.140 --> 00:15:24.140]  有沒有魔鬼叫我們一些
[00:15:24.140 --> 00:15:27.140]  引誘離開上帝
[00:15:27.140 --> 00:15:30.140]  第二點的澄清就是
[00:15:30.140 --> 00:15:33.140]  聖靈引導耶穌進入曠野
[00:15:33.140 --> 00:15:36.140]  受魔鬼的試探,因為祂要這樣表達出基督的德性
[00:15:36.140 --> 00:15:39.140]  但是聖經其他教導我們
[00:15:39.140 --> 00:15:42.140]  叫我們不要陷入魔鬼的試探
[00:15:42.140 --> 00:15:45.140]  就是說我們不要特意
[00:15:45.140 --> 00:15:48.140]  以為我們可以,特意陷入魔鬼的試探
[00:15:48.140 --> 00:15:51.140]  不應該去那些地方,又去
[00:15:51.140 --> 00:15:54.140]  不應該看那些東西,又看
[00:15:54.140 --> 00:15:57.140]  或者不應該去做那些事情,我們又不怕
[00:15:57.140 --> 00:16:00.140]  因為我們可以勝過祂
[00:16:00.140 --> 00:16:03.140]  以為自己可以
[00:16:03.140 --> 00:16:06.140]  聖經裡面對於面對試探
[00:16:06.140 --> 00:16:09.140]  其他很清楚的教導,包括耶穌叫我們每天的祈禱
[00:16:09.140 --> 00:16:12.140]  不叫我們
[00:16:12.140 --> 00:16:15.140]  遇見試探
[00:16:15.140 --> 00:16:18.140]  不叫我們脫離空岸
[00:16:18.140 --> 00:16:21.140]  耶穌叫我們逃避祂,不要讓我們陷在試探裡面
[00:16:21.140 --> 00:16:24.140]  不要有機會被魔鬼試探
[00:16:24.140 --> 00:16:27.140]  所以很多的
[00:16:27.140 --> 00:16:30.140]  無論普通書信,或者保羅書信
[00:16:30.140 --> 00:16:33.140]  都教導我們要逃避少年的私慾
[00:16:33.140 --> 00:16:36.140]  逃避試探,逃避魔鬼的引誘
[00:16:36.140 --> 00:16:39.140]  你逃避祂親近神
[00:16:39.140 --> 00:16:42.140]  神就與我們同在
[00:16:42.140 --> 00:16:45.140]  我們首先要明白這不是故意陷入試探
[00:16:45.140 --> 00:16:48.140]  其實聖國試探最好的方法是什麼
[00:16:48.140 --> 00:16:51.140]  就是未在試探之前
[00:16:51.140 --> 00:16:54.140]  就不要進去
[00:16:54.140 --> 00:16:57.140]  你明明走進試探當中
[00:16:57.140 --> 00:17:00.140]  可以贏,可以不贏,最好就不要進去
[00:17:00.140 --> 00:17:03.140]  所以這是最聰明的方法
[00:17:03.140 --> 00:17:06.140]  所以幫助我們聖國試探
[00:17:06.140 --> 00:17:09.140]  最好的就是不要讓它開始
[00:17:09.140 --> 00:17:12.140]  用智慧來選擇
[00:17:12.140 --> 00:17:15.140]  智慧來生活
[00:17:15.140 --> 00:17:18.140]  智慧來逃避和預防
[00:17:18.140 --> 00:17:21.140]  所謂預防勝於治療
[00:17:21.140 --> 00:17:24.140]  是真的,包括試探
[00:17:24.140 --> 00:17:27.140]  第三句要澄清的就是
[00:17:27.140 --> 00:17:30.140]  試探不代表犯罪
[00:17:30.140 --> 00:17:33.140]  我們會面對試探,但是你可以不犯罪
[00:17:33.140 --> 00:17:36.140]  試探有很多
[00:17:36.140 --> 00:17:39.140]  環境也有很多試探
[00:17:39.140 --> 00:17:42.140]  魔鬼透過這些來試探我們
[00:17:42.140 --> 00:17:45.140]  不過你可以不犯罪
[00:17:45.140 --> 00:17:48.140]  不要讓它成為你內心裡
[00:17:48.140 --> 00:17:51.140]  真的佔據了你,引致你犯罪
[00:17:51.140 --> 00:17:54.140]  就好像一個比喻
[00:17:54.140 --> 00:17:57.140]  你在櫃檯裡
[00:17:57.140 --> 00:18:00.140]  你是酒店的櫃檯員
[00:18:00.140 --> 00:18:03.140]  忽然有些人走進酒店的大廈
[00:18:03.140 --> 00:18:06.140]  他要租房間住在你那裡
[00:18:06.140 --> 00:18:09.140]  給不給他租?
[00:18:09.140 --> 00:18:12.140]  所以你看看他是什麼人
[00:18:12.140 --> 00:18:15.140]  如果你知道他是壞人
[00:18:15.140 --> 00:18:18.140]  就說對不起,我們已經不可以讓你租
[00:18:18.140 --> 00:18:21.140]  你有這個權利拒絕他
[00:18:21.140 --> 00:18:24.140]  最多他遊覽一會就出去
[00:18:24.140 --> 00:18:27.140]  你不讓他住了你進來
[00:18:27.140 --> 00:18:30.140]  那就怎樣?他就成為你的住客
[00:18:30.140 --> 00:18:33.140]  比喻,我們想想
[00:18:33.140 --> 00:18:36.140]  當試探來到的時候
[00:18:36.140 --> 00:18:39.140]  出去,我們就沒有你的地方
[00:18:39.140 --> 00:18:42.140]  所以這就是我們可以做的
[00:18:42.140 --> 00:18:45.140]  所以試探會來的,引誘會勒誘的
[00:18:45.140 --> 00:18:48.140]  不過你不要讓他成為你內心的一部分
[00:18:48.140 --> 00:18:51.140]  更加不要讓他掌管了你的行為
[00:18:51.140 --> 00:18:54.140]  你的言語,你的意念
[00:18:54.140 --> 00:18:57.140]  你的其他的東西
[00:18:57.140 --> 00:19:00.140]  這是第三個澄清
[00:19:00.140 --> 00:19:03.140]  第四個澄清就是,試探和試煉是不同的
[00:19:03.140 --> 00:19:06.140]  有人以為
[00:19:06.140 --> 00:19:09.140]  可能這些試探是神
[00:19:09.140 --> 00:19:12.140]  給我經歷一下
[00:19:12.140 --> 00:19:15.140]  所以他陷在試探裡面,看我能不能得勝
[00:19:15.140 --> 00:19:18.140]  我們再說不是,神不會用試探
[00:19:18.140 --> 00:19:21.140]  神不會試探我們
[00:19:21.140 --> 00:19:24.140]  在聖經裡,在亞國書裡這樣說
[00:19:24.140 --> 00:19:27.140]  這一章十三十四次請讀
[00:19:27.140 --> 00:19:30.140]  人被試探,不可說我是被上帝試探
[00:19:30.140 --> 00:19:33.140]  因為上帝不能被我試探
[00:19:33.140 --> 00:19:36.140]  他也不試探人
[00:19:36.140 --> 00:19:39.140]  但各人被試探
[00:19:39.140 --> 00:19:42.140]  乃是被自己的私慾牽引誘惑的
[00:19:42.140 --> 00:19:45.140]  所以魔鬼
[00:19:45.140 --> 00:19:48.140]  很懂得讓我們的內心
[00:19:48.140 --> 00:19:51.140]  被這些私慾牽引
[00:19:51.140 --> 00:19:54.140]  陷入試探裡面
[00:19:54.140 --> 00:19:57.140]  但神從來不會試探我們
[00:19:57.140 --> 00:20:00.140]  所以發覺有些地步
[00:20:00.140 --> 00:20:03.140]  讓我們的心想離開神
[00:20:03.140 --> 00:20:06.140]  這一定不是出於神要試探我們
[00:20:06.140 --> 00:20:09.140]  這是出於魔鬼要試探我們
[00:20:09.140 --> 00:20:12.140]  不過有時神容許這些試探
[00:20:12.140 --> 00:20:15.140]  讓我們知道自己是否真的愛神
[00:20:15.140 --> 00:20:18.140]  還是知道自己真的不行
[00:20:18.140 --> 00:20:21.140]  所以他不會主動讓試探臨到我們
[00:20:21.140 --> 00:20:24.140]  但魔鬼就會用各樣的試探
[00:20:24.140 --> 00:20:27.140]  來試探我們
[00:20:27.140 --> 00:20:30.140]  有時我們在這些試探忍耐的階段裡
[00:20:30.140 --> 00:20:33.140]  神會幫助我們,神也會看我們
[00:20:33.140 --> 00:20:36.140]  願不願意去勝過這些試探
