
[00:00:00.000 --> 00:00:01.440]  電影姐妹平安
[00:06:24.240 --> 00:06:28.120]  第一個就是約翰叫信徒不要犯罪
[00:06:28.120 --> 00:06:29.440]  遠離罪惡
[00:06:29.440 --> 00:06:33.640]  接著鼓勵他們要遵行主的命令
[00:06:33.640 --> 00:06:35.240]  不要礙世間
[00:06:35.240 --> 00:06:37.240]  那今天我們講到第四部分
[00:06:37.240 --> 00:06:42.440]  就是在真道上面站立得穩
[00:06:42.440 --> 00:06:44.200]  要抵禦敵基督
[00:06:44.200 --> 00:06:45.760]  所以待會我們會講到
[00:06:45.760 --> 00:06:52.320]  在約翰的一書裡面到底敵基督是指到什麼
[00:06:52.320 --> 00:06:55.080]  那今天的經文我也講分三部分
[00:06:55.080 --> 00:06:57.200]  第一個是不是
[00:06:57.200 --> 00:07:00.600]  約翰在告訴我們否認耶穌是基督的教師
[00:07:00.600 --> 00:07:04.800]  就是那些假教師是敵基督者是說謊者
[00:07:04.800 --> 00:07:07.000]  那接著就提醒我們這些信徒
[00:07:07.000 --> 00:07:10.200]  這些已經領受真理跟應許的信徒
[00:07:10.200 --> 00:07:13.960]  不要被這些的謊言所欺騙
[00:07:13.960 --> 00:07:16.920]  那第三部分就是要我們住在主的裡面
[00:07:16.920 --> 00:07:18.280]  我們正面怎麼做呢
[00:07:18.280 --> 00:07:19.560]  我們不要被他們欺騙
[00:07:19.560 --> 00:07:22.120]  我們正面就住在主的裡面
[00:07:22.120 --> 00:07:26.560]  因為我們要面對基督的審判台
[00:07:26.560 --> 00:07:29.240]  在面對基督的時候我們能夠坦然無懼
[00:07:29.240 --> 00:07:30.120]  就三部分
[00:07:30.120 --> 00:07:33.200]  那我們也從這三部分來看今天的經文
[00:07:33.200 --> 00:07:36.040]  第一部分講到
[00:07:36.040 --> 00:07:40.480]  否認耶穌是基督的這些假教師
[00:07:40.480 --> 00:07:42.760]  就是敵基督者
[00:07:42.760 --> 00:07:45.280]  那我們這裡看到一個漠視
[00:07:45.280 --> 00:07:47.560]  我不知道大家怎麼理解漠視這個詞
[00:07:47.560 --> 00:07:48.720]  如果提到漠視的時候
[00:07:48.720 --> 00:07:50.240]  有時候我們會想到
[00:07:50.240 --> 00:07:53.400]  這是一個比較窄的一個概念
[00:07:53.400 --> 00:07:56.720]  講到比如說基督再來前後
[00:07:56.720 --> 00:07:58.040]  比如說再細一點
[00:07:58.040 --> 00:08:00.480]  就是大災難的時候才是漠視
[00:08:00.480 --> 00:08:04.400]  但事實上聖經有很多的地方
[00:08:04.400 --> 00:08:08.760]  用漠視來表達一個很寬的時間範圍
[00:08:08.760 --> 00:08:09.560]  舉個例子
[00:08:09.560 --> 00:08:11.040]  就是除了約翰一書之外
[00:08:11.040 --> 00:08:14.200]  我們再看哥林多前書十章十一節
[00:08:14.200 --> 00:08:16.880]  我們一起來讀這句經文好不好
[00:08:16.880 --> 00:08:20.440]  這些事發生在他們身上
[00:08:20.440 --> 00:08:23.800]  作為借鑒並且記下來
[00:08:23.800 --> 00:08:28.040]  為了要警戒我們這些漠視的人
[00:08:28.040 --> 00:08:31.360]  那這些事情是講到什麼呢
[00:08:31.360 --> 00:08:32.760]  第十章十章十一節
[00:08:32.760 --> 00:08:34.320]  前面是講到就是
[00:08:34.320 --> 00:08:36.880]  摩西帶領以色列民出埃及的時候
[00:08:36.880 --> 00:08:38.760]  遇到不同的挑戰
[00:08:38.760 --> 00:08:41.360]  他們就貪圖肉身的需要
[00:08:41.360 --> 00:08:42.880]  就是去拜偶像
[00:08:42.880 --> 00:08:45.760]  那這些借鑒就成為了我們
[00:08:45.760 --> 00:08:47.360]  現在這些基督徒
[00:08:47.360 --> 00:08:48.400]  這些信徒
[00:08:48.400 --> 00:08:51.560]  他是說我們處在這個漠視當中的人
[00:08:51.560 --> 00:08:53.800]  的一個很好的借鑒
[00:08:53.800 --> 00:08:55.320]  所以這裡告訴我們
[00:08:55.320 --> 00:08:57.800]  聖經很多地方其實就說漠視的時候
[00:08:57.800 --> 00:08:59.160]  就是講到我們
[00:08:59.160 --> 00:09:02.240]  包括我們教會時期的這些信徒的情況
[00:09:02.240 --> 00:09:03.680]  那很快我們看
[00:09:03.680 --> 00:09:07.240]  裡面講到什麼是嫡基督
[00:09:07.240 --> 00:09:09.400]  因為聖經裡面說到
[00:09:09.400 --> 00:09:12.960]  在漠視的裡面會有嫡基督的出現
[00:09:12.960 --> 00:09:14.880]  那我不會從原文的裡面講
[00:09:14.880 --> 00:09:17.400]  很詳細的說嫡基督是怎麼解的
[00:09:17.400 --> 00:09:20.320]  但是因為約翰一書裡面
[00:09:20.320 --> 00:09:23.000]  已經明確的講到誰是嫡基督
[00:09:23.000 --> 00:09:26.320]  嫡基督就是那些否二十二節那邊說
[00:09:26.320 --> 00:09:28.520]  否認耶穌是基督的
[00:09:28.520 --> 00:09:29.960]  非常的清楚對不對
[00:09:29.960 --> 00:09:32.000]  否認耶穌是基督的
[00:09:32.000 --> 00:09:35.360]  約翰一書四章二到三節那邊更是講到
[00:09:35.360 --> 00:09:38.200]  關於靈界的一個判斷
[00:09:38.200 --> 00:09:38.960]  他那裡說
[00:09:38.960 --> 00:09:41.920]  你們可以這樣認出神的靈
[00:09:41.920 --> 00:09:46.160]  凡是承認耶穌基督是成了肉身來的
[00:09:46.160 --> 00:09:47.880]  那靈就是出於神
[00:09:47.880 --> 00:09:49.840]  凡是不承認耶穌的
[00:09:49.840 --> 00:09:52.640]  那靈就不是出於神等等
[00:09:52.640 --> 00:09:56.800]  所以我們看到重點是在約翰那個時代
[00:09:56.800 --> 00:09:58.920]  或者在第一世紀末那時候
[00:09:58.920 --> 00:10:00.680]  說到底基督的一個範圍
[00:10:00.680 --> 00:10:02.000]  指向的就是那些
[00:10:02.000 --> 00:10:07.920]  不承認耶穌是基督的那些的假教士
[00:10:07.920 --> 00:10:11.680]  所以正是針對當時的弱勢敵主義的
[00:10:11.680 --> 00:10:12.960]  這些異端的思想
[00:10:12.960 --> 00:10:16.480]  他們否認耶穌的神性
[00:10:16.480 --> 00:10:17.960]  他們不單止在說謊
[00:10:17.960 --> 00:10:21.400]  而且還在教會裡面去教導弟兄姐妹
[00:10:21.400 --> 00:10:23.280]  所謂的真理
[00:10:23.280 --> 00:10:26.280]  他們是被那些屬靈的惡者所利用
[00:10:26.280 --> 00:10:28.680]  那惡者想達到的目的是什麼呢
[00:10:28.680 --> 00:10:31.960]  就讓那些人遠離神
[00:10:31.960 --> 00:10:35.720]  而當時就有一些情況發生
[00:10:35.720 --> 00:10:38.960]  約翰說 他們從我們中間出去
[00:10:38.960 --> 00:10:39.600]  看到了嗎
[00:10:39.600 --> 00:10:41.920]  他們我們 我們他們
[00:10:41.920 --> 00:10:44.720]  事實是當時的這些假教師
[00:10:44.720 --> 00:10:48.120]  在小亞細亞這些教會的裡面
[00:10:48.120 --> 00:10:49.160]  因為有一段時間
[00:10:49.160 --> 00:10:52.760]  他們嘗試去教導這些假的神學
[00:10:52.760 --> 00:10:55.680]  但是那些領袖們 教會領袖們
[00:10:55.680 --> 00:10:56.880]  持守真理
[00:10:56.880 --> 00:10:59.600]  他們堅持耶穌是基督
[00:10:59.600 --> 00:11:01.760]  結果他們就這些假教師
[00:11:01.760 --> 00:11:05.040]  不得不就離開了真信徒
[00:11:05.040 --> 00:11:06.560]  就分開了
[00:11:06.560 --> 00:11:10.040]  這是當時的發生了一個情況
[00:11:10.040 --> 00:11:14.920]  約翰還在裡面講到一個很特別的一句話
[00:11:14.920 --> 00:11:16.200]  加上一句假定的話
[00:11:16.200 --> 00:11:19.280]  最後說 如果他們是屬於我們的
[00:11:19.280 --> 00:11:20.960]  他們就不會離開
[00:11:20.960 --> 00:11:23.560]  所以這個表達就是說到
[00:11:23.560 --> 00:11:26.880]  因為是他們信仰上有偏差
[00:11:26.880 --> 00:11:30.440]  而他們不能繼續在教會當中
[00:11:30.440 --> 00:11:32.280]  然後教導這個錯誤的信息
[00:11:32.280 --> 00:11:35.200]  所以他們就離開了這個教會
[00:11:35.200 --> 00:11:36.800]  那我們接著看下去
[00:11:36.800 --> 00:11:42.120]  約翰說 到底我們跟他們這些假教師
[00:11:42.120 --> 00:11:43.680]  最大的分別是什麼呢?
[00:11:43.680 --> 00:11:49.000]  就講到一個很特別的詞叫做「高摩」
[00:11:49.000 --> 00:11:50.520]  20節那邊講到
[00:11:50.520 --> 00:11:53.360]  你們是從了聖者得了高摩
[00:11:53.360 --> 00:11:55.760]  這是你們都知道的
[00:11:55.760 --> 00:11:59.920]  27節再重新講到高摩這個用語
[00:11:59.920 --> 00:12:04.760]  至於你們既然在裡面有重組領袖的高摩
[00:12:04.760 --> 00:12:06.880]  就不需要任何人教導你們了
[00:12:06.880 --> 00:12:10.280]  因為在一切的事上有他的高摩教導你們
[00:12:10.280 --> 00:12:12.920]  這高摩是真的 不是假的
[00:12:12.920 --> 00:12:16.240]  你們應當應該按照他所教導的
[00:12:16.240 --> 00:12:18.760]  住在他裡面
[00:12:18.760 --> 00:12:22.000]  高摩是什麼意思呢?
[00:12:22.000 --> 00:12:24.280]  如果在舊約的裡面
[00:12:24.280 --> 00:12:30.200]  我們知道有三類人士要用高游來暗戾他
[00:12:30.200 --> 00:12:35.120]  以致確定他在屬靈上的一個尊貴的身分
[00:12:35.120 --> 00:12:38.480]  有一個是祭司 有一個是先知
[00:12:38.480 --> 00:12:42.000]  還有一個是君王
[00:12:42.000 --> 00:12:43.120]  但是我們不要忘記了
[00:12:43.120 --> 00:12:45.880]  在新約的裡面 在彼得前書裡面
[00:12:45.880 --> 00:12:49.560]  基督徒同樣被稱為祭司
[00:12:49.560 --> 00:12:52.200]  我們一起來讀彼得前書二章九節
[00:12:52.200 --> 00:12:54.360]  這是我們很熟的經文
[00:12:54.360 --> 00:12:55.840]  一二三 請
[00:12:55.840 --> 00:12:59.840]  然而你們是蒙簡選的族類
[00:12:59.840 --> 00:13:01.880]  是君尊的祭司
[00:13:01.880 --> 00:13:04.120]  是聖潔的國度名
[00:13:04.120 --> 00:13:06.440]  是屬神的旨名
[00:13:06.440 --> 00:13:09.680]  所以我們是君尊的祭司
[00:13:09.680 --> 00:13:11.920]  同樣我們是被高摩的
[00:13:11.920 --> 00:13:14.680]  但是我們有沒有用油來高摩我們?
[00:13:14.680 --> 00:13:15.520]  沒有對不對
[00:13:15.520 --> 00:13:18.840]  那用什麼來高摩我們呢?
[00:13:18.840 --> 00:13:21.000]  聖靈對不對
[00:13:21.000 --> 00:13:22.040]  聖靈
[00:13:22.040 --> 00:13:25.720]  因為耶穌基督在他接受約翰洗禮的時候
[00:13:25.720 --> 00:13:27.960]  也是被稱為高摩
[00:13:27.960 --> 00:13:31.840]  那種高摩不是用油 而是受聖靈的高摩
[00:13:31.840 --> 00:13:34.360]  聖靈降在他身上
[00:13:34.360 --> 00:13:37.240]  同樣當人接受耶穌基督的時候
[00:13:37.240 --> 00:13:42.200]  耶穌就賜聖靈給這位的信徒
[00:13:42.200 --> 00:13:44.680]  而且很重要的一點是
[00:13:44.680 --> 00:13:46.800]  聖靈的工作就是教導我們
[00:13:46.800 --> 00:13:50.040]  在耶穌基督裡面的一切的真理
[00:13:50.040 --> 00:13:52.960]  約翰福音十四章二十六節這樣說
[00:13:52.960 --> 00:13:56.000]  但保會師就是復因我的名
[00:13:56.000 --> 00:13:59.680]  要拆來的聖靈要把一切的事教導你們
[00:13:59.680 --> 00:14:03.440]  你們也要使你們想起
[00:14:03.440 --> 00:14:07.920]  我對你們所說過的一切話
[00:14:07.920 --> 00:14:09.600]  在聖經裡面
[00:14:09.600 --> 00:14:13.240]  高摩這個詞是用在基督徒身上的
[00:14:13.240 --> 00:14:15.880]  的情況出現的頻率的
[00:14:15.880 --> 00:14:19.000]  基本上是除了約翰一書就沒有其他地方
[00:14:19.000 --> 00:14:23.200]  那為什麼約翰這麼特別用高摩這個詞來形容
[00:14:23.200 --> 00:14:26.000]  聖靈的淚珠呢
[00:14:26.000 --> 00:14:29.200]  其實他也是針對當時的一個
[00:14:29.200 --> 00:14:31.400]  洛斯底主義的神秘主義
[00:14:31.400 --> 00:14:34.320]  因為他們當時有一個觀點就是說
[00:14:34.320 --> 00:14:38.480]  他們要受一個神秘的高摩的禮儀
[00:14:38.480 --> 00:14:41.720]  人才可以進入這個團體當中
[00:14:41.720 --> 00:14:45.280]  才開始接受一些神秘的知識等等
[00:14:45.280 --> 00:14:49.200]  所以這高摩是用一個詞來比喻
[00:14:49.200 --> 00:14:52.320]  或者對比洛斯底主義的神秘性
[00:14:52.320 --> 00:14:55.320]  但是對信徒來說這是神秘的事情
[00:14:55.320 --> 00:14:58.880]  當我們接受了用信心來回應耶穌基督的時候
[00:14:58.880 --> 00:15:00.880]  我們就可以得到這個救恩
[00:15:00.880 --> 00:15:02.520]  一點都不神秘
[00:15:02.520 --> 00:15:04.200]  我們就得到這個高摩
[00:15:04.200 --> 00:15:07.840]  非常清楚這樣的一個信息
[00:15:07.840 --> 00:15:10.720]  我們接著看下面的一個經文
[00:15:10.720 --> 00:15:12.440]  之前我忘記了
[00:15:12.440 --> 00:15:15.800]  還有一個的情況讓大家的去思考
[00:15:15.800 --> 00:15:18.840]  就是剛才說到一個
[00:15:18.840 --> 00:15:21.120]  敵基督假教師這樣的情況
[00:15:21.120 --> 00:15:24.800]  那到底我們現在如今的社會
[00:15:24.800 --> 00:15:28.880]  或者現今的世代會不會遇見這種情況呢?
[00:15:28.880 --> 00:15:32.160]  我記得我2006年信主洗禮
[00:15:32.160 --> 00:15:35.760]  然後那時候有一套電影
[00:15:35.760 --> 00:15:38.920]  對我當時的信仰帶來一個不少衝擊
[00:15:38.920 --> 00:15:42.960]  電影的名字就叫做《達文西密碼》
[00:15:42.960 --> 00:15:46.200]  當時這個電影在全球公映
[00:15:46.200 --> 00:15:49.240]  帶出了一個信息就是
[00:15:49.240 --> 00:15:52.120]  2000多年來的基督信仰
[00:15:52.120 --> 00:15:55.880]  其實是建立在一個掩蓋真相的基礎上面
[00:15:55.880 --> 00:15:57.120]  他們這樣說
[00:15:57.120 --> 00:16:00.120]  就是說 耶穌基督其實是一個凡人
[00:16:00.120 --> 00:16:05.520]  他並且後來就娶了莫大拉的瑪利亞為妻子
[00:16:05.520 --> 00:16:07.000]  耶穌被釘十幾架之後
[00:16:07.000 --> 00:16:10.720]  莫大拉的瑪利亞就帶著耶穌的後代
[00:16:10.720 --> 00:16:13.800]  潛逃到法國去
[00:16:13.800 --> 00:16:17.320]  然後由一個名叫安西奎的神秘組織
[00:16:17.320 --> 00:16:19.800]  一直在暗中保護
[00:16:19.800 --> 00:16:20.800]  然後直到今天
[00:16:20.800 --> 00:16:24.200]  他的後代不斷的生活生活生活
[00:16:24.200 --> 00:16:25.160]  那所以呢
[00:16:25.160 --> 00:16:28.760]  這個其實《達文西密碼》這個套電影
[00:16:28.760 --> 00:16:32.800]  其實一直都是受到洛士迪主義的影響
[00:16:32.800 --> 00:16:36.120]  他引用了他們裡面的一個概念就是說
[00:16:36.120 --> 00:16:40.120]  耶穌不過只是一個手肉體的人
[00:16:40.120 --> 00:16:43.480]  因為他後面還要娶妻生子等等
[00:16:43.480 --> 00:16:45.280]  但是為什麼這套電影一方面
[00:16:45.280 --> 00:16:46.480]  他寫得很精彩
[00:16:46.480 --> 00:16:47.840]  另外一方面為什麼這麼多人
[00:16:47.840 --> 00:16:51.120]  去覺得這真是真的是事實呢
[00:16:51.120 --> 00:16:52.400]  因為這個作者
[00:16:52.400 --> 00:16:55.360]  然後丹布朗在這個書的裡面
[00:16:55.360 --> 00:16:58.880]  公開的引述有一個公開的聲明
[00:16:58.880 --> 00:17:02.160]  他說書裡面有很多的藝術品
[00:17:02.160 --> 00:17:03.400]  建築文獻
[00:17:03.400 --> 00:17:06.520]  甚至一些秘密的儀式的描述
[00:17:06.520 --> 00:17:10.360]  他就是聽通過非常精密的研究查稿
[00:17:10.360 --> 00:17:12.120]  來確認是真相
[00:17:12.120 --> 00:17:14.800]  他才寫在這個書上面
[00:17:14.800 --> 00:17:17.280]  所以當時很多人在看這個書
[00:17:17.280 --> 00:17:19.960]  2003年的時候他已經發行他的書
[00:17:19.960 --> 00:17:21.680]  2006年的時候
[00:17:21.680 --> 00:17:27.280]  有人借了他的書拍成了這個電影
[00:17:27.280 --> 00:17:29.280]  到2006年的時候
[00:17:29.280 --> 00:17:32.200]  這本書已經賣了4000萬本
[00:17:32.200 --> 00:17:33.680]  銷量非常的好
[00:17:33.680 --> 00:17:35.640]  很多人喜歡看
[00:17:35.640 --> 00:17:39.520]  可以見這本書帶來的影響非常的深遠
[00:17:39.520 --> 00:17:40.960]  但是這本書的內容
[00:17:40.960 --> 00:17:45.120]  卻是在挑戰耶穌基督神性的地位
[00:17:45.120 --> 00:17:46.520]  也是在挑戰
[00:17:46.520 --> 00:17:50.960]  其實在基督信仰的很多核心的內容
[00:17:50.960 --> 00:17:54.040]  真的假不了 假的真不了
[00:17:54.040 --> 00:17:55.480]  面對這樣的挑戰的時候
[00:17:55.480 --> 00:17:57.640]  當時我知道在基督教界
[00:17:57.640 --> 00:18:01.320]  很多的教牧童工就是根據了聖經
[00:18:01.320 --> 00:18:03.680]  根據了很多歷史的事實
[00:18:03.680 --> 00:18:07.280]  就是做出了對異端的回應
[00:18:07.280 --> 00:18:10.560]  或者說對異端思想的回應
[00:18:10.560 --> 00:18:13.840]  在不同的場合辦了很多的講座
[00:18:13.840 --> 00:18:17.200]  讓無論是信徒還是非信徒
[00:18:17.200 --> 00:18:19.440]  都有機會知道
[00:18:19.440 --> 00:18:23.280]  這個電影或者這本書背後所講的這些信息
[00:18:23.280 --> 00:18:25.680]  其實是不完全真實的
[00:18:25.680 --> 00:18:27.320]  是狂言
[00:18:27.320 --> 00:18:29.880]  一方面兼顧了信徒的信心
[00:18:29.880 --> 00:18:31.040]  那另外一方面
[00:18:31.040 --> 00:18:34.680]  也讓牧道的朋友有機會更多的了解
[00:18:34.680 --> 00:18:38.560]  聖經裡面所說到的耶穌基督
[00:18:38.560 --> 00:18:44.000]  所以我們要警惕假教師的攻擊
[00:18:44.000 --> 00:18:46.400]  他們不但只用一個大眾傳媒
[00:18:46.400 --> 00:18:48.480]  作為一個傳播的平臺
[00:18:48.480 --> 00:18:52.280]  甚至更是深入到基督身體的內部
[00:18:52.280 --> 00:18:55.160]  做一個顛覆的工作
[00:18:55.160 --> 00:18:57.000]  為什麼這樣說呢
[00:18:57.000 --> 00:19:00.800]  因為他們甚至進入了神學院裡面做教授
[00:19:00.800 --> 00:19:04.920]  教導神學生一些錯誤的神學思想
[00:19:04.920 --> 00:19:06.840]  那我不知道大家有沒有聽過
