
[00:00:00.000 --> 00:00:02.960]  早上好 願你們平安
[00:01:25.240 --> 00:01:27.560]  所以祂造出了男和女
[00:01:27.560 --> 00:01:30.400]  所以祂造出了男和女
[00:01:30.400 --> 00:01:32.520]  然後他們又成為父母
[00:01:32.520 --> 00:01:34.120]  他們就成為了父母
[00:01:34.120 --> 00:01:36.680]  所以父親的性情和母親的性情
[00:01:36.680 --> 00:01:37.840]  上帝都有
[00:01:37.840 --> 00:01:41.600]  所以父親的性情 母親的性情
[00:01:41.600 --> 00:01:43.240]  上帝都有
[00:01:43.240 --> 00:01:45.000]  更嚴格的說
[00:01:45.000 --> 00:01:46.320]  更加嚴格來講
[00:01:46.320 --> 00:01:49.520]  是男人 女人 父親 母親
[00:01:49.520 --> 00:01:51.600]  分享了上帝的性格
[00:01:51.600 --> 00:01:54.680]  是男人 女人 父親 母親
[00:01:54.680 --> 00:01:56.440]  分享了上帝的性格
[00:01:56.440 --> 00:01:58.440]  所以我一貫很反對
[00:01:58.440 --> 00:02:03.240]  把男性 女性的性格截然分開
[00:02:03.240 --> 00:02:08.040]  我一向很反對人將男性和女性
[00:02:08.040 --> 00:02:10.200]  這個性格截然地分開
[00:02:10.200 --> 00:02:14.200]  爸爸和做父親 做媽媽的性情
[00:02:14.200 --> 00:02:17.400]  好像完全是二分的
[00:02:17.400 --> 00:02:20.760]  好像父親和母親的性情
[00:02:20.760 --> 00:02:23.280]  就是一分為二的
[00:02:23.280 --> 00:02:24.320]  其實不是這樣
[00:02:24.320 --> 00:02:25.600]  其實都不是這樣的
[00:02:25.600 --> 00:02:26.880]  就是男人做了爸爸
[00:02:26.880 --> 00:02:30.080]  其實很多地方也有母性
[00:02:30.080 --> 00:02:31.920]  男人做了爸爸之後
[00:02:31.920 --> 00:02:34.640]  也都很多地方會有母性出現
[00:02:34.640 --> 00:02:37.000]  有些女人當了媽媽
[00:02:37.000 --> 00:02:38.480]  有些女人做了媽媽之後
[00:02:38.480 --> 00:02:40.080]  她其實比男人還兇
[00:02:40.080 --> 00:02:45.360]  她比男人還要兇
[00:02:45.360 --> 00:02:48.800]  你們大家看今天這段聖經
[00:02:48.800 --> 00:02:50.320]  不是有這麼一句嗎
[00:02:50.320 --> 00:02:55.680]  看看我們今天所讀的聖經其中有一句
[00:02:55.680 --> 00:03:00.520]  先知以賽亞說
[00:03:00.520 --> 00:03:06.600]  「婦人怎能忘記她吃奶的嬰孩
[00:03:06.600 --> 00:03:11.160]  不憐憫她親生的兒子呢
[00:03:11.160 --> 00:03:14.360]  所以你看先知在用以色列比喻
[00:03:14.360 --> 00:03:16.720]  把以色列比喻成吃奶的孩子
[00:03:16.720 --> 00:03:22.240]  所以先知在用以色列比喻成吃奶的嬰孩
[00:03:22.240 --> 00:03:25.640]  然後把耶和華上帝比喻成母親
[00:03:25.640 --> 00:03:28.760]  而把耶和華上帝比喻為母親
[00:03:28.760 --> 00:03:30.560]  僅僅是這裡嗎
[00:03:30.560 --> 00:03:32.080]  是不是只有這裡有提到呢
[00:03:32.080 --> 00:03:33.360]  不是 還有很多
[00:03:33.360 --> 00:03:34.920]  其實很多地方都有提到
[00:03:34.920 --> 00:03:39.560]  在詩篇131篇
[00:03:39.560 --> 00:03:41.680]  大衛的詩
[00:03:41.680 --> 00:03:46.320]  他說我的心平靜安穩
[00:03:46.320 --> 00:03:49.320]  好像斷了奶的孩子在他母親的懷中
[00:03:49.320 --> 00:03:52.760]  就好像斷了奶的孩子在他母親的懷中
[00:03:52.760 --> 00:03:55.440]  以色列你當仰望耶和華
[00:03:55.440 --> 00:03:58.240]  以色列你當仰望耶和華
[00:03:58.240 --> 00:03:59.760]  從今時至到永遠
[00:03:59.760 --> 00:04:01.880]  從今時至到永遠」
[00:04:01.880 --> 00:04:03.440]  你看先知這麼說了之後
[00:04:03.440 --> 00:04:06.400]  他們的王大衛也是這樣講
[00:04:06.400 --> 00:04:08.680]  所以先知也是這樣說
[00:04:08.680 --> 00:04:10.920]  他們的王大衛也是這樣說
[00:04:10.920 --> 00:04:13.280]  你看那區別在哪你們看出來了嗎
[00:04:13.280 --> 00:04:16.360]  你們有沒有看出其中的區別在哪呢
[00:04:16.360 --> 00:04:19.640]  先知這句說是吃奶的孩子
[00:04:19.640 --> 00:04:22.720]  先知那裡說的是吃奶的孩子
[00:04:22.720 --> 00:04:25.200]  大衛比喻的是斷了奶的孩子
[00:04:25.200 --> 00:04:28.600]  但是大衛所比喻的是斷了奶的孩子
[00:04:28.600 --> 00:04:32.480]  但是同樣都把天父上帝比喻成一個母親
[00:04:32.480 --> 00:04:35.800]  同樣都是將天父上帝比喻為一個母親
[00:04:35.800 --> 00:04:37.280]  這還不算完啊
[00:04:37.280 --> 00:04:38.960]  也不只是這樣
[00:04:38.960 --> 00:04:42.640]  我只是挑了很少的幾段
[00:04:42.640 --> 00:04:46.560]  我只是挑了很少的幾段經文
[00:04:46.560 --> 00:04:48.680]  聖經裡還有很多這樣的經文
[00:04:48.680 --> 00:04:52.800]  那你說只有天父上帝會被這麼比喻嗎
[00:04:52.800 --> 00:04:56.520]  是不是只有天父上帝可以這樣比喻呢
[00:04:56.520 --> 00:04:59.280]  我們的主耶穌同樣這麼比自己
[00:04:59.280 --> 00:05:02.320]  但是我們的主耶穌也是這樣比喻自己
[00:05:02.320 --> 00:05:06.400]  馬太福音23章
[00:05:06.400 --> 00:05:08.280]  耶穌說
[00:05:08.280 --> 00:05:10.880]  「我多次願意聚集你的兒女
[00:05:10.880 --> 00:05:12.960]  我多次願意聚集你的兒女
[00:05:12.960 --> 00:05:16.040]  好像母雞把小雞聚集在翅膀底下
[00:05:16.040 --> 00:05:19.240]  好像母雞把小雞聚集在翅膀底下
[00:05:19.240 --> 00:05:20.600]  只是你們不願意
[00:05:20.600 --> 00:05:22.520]  只是你們不願意
[00:05:22.520 --> 00:05:26.360]  主耶穌把神的心腸比喻成母雞
[00:05:26.360 --> 00:05:30.800]  主耶穌是將神的心腸比喻為母雞
[00:05:30.800 --> 00:05:33.360]  願意去保護這些孩子
[00:05:33.360 --> 00:05:35.360]  願意去保護這些孩子
[00:05:35.360 --> 00:05:37.840]  然後彼得前書再到使徒的時候
[00:05:37.840 --> 00:05:39.240]  彼得前書
[00:05:39.240 --> 00:05:42.280]  是來到彼得前書的地方
[00:05:42.280 --> 00:05:44.000]  彼得前書第二章
[00:05:44.000 --> 00:05:46.120]  彼得前書二章
[00:05:46.120 --> 00:05:50.800]  彼得說:就要愛慕那純淨的靈奶
[00:05:50.800 --> 00:05:54.920]  彼得說:就要愛慕那純淨的靈奶
[00:05:54.920 --> 00:05:57.960]  像財生的嬰孩愛慕奶一樣
[00:05:57.960 --> 00:06:00.800]  好像財生的嬰孩愛慕奶一樣
[00:06:00.800 --> 00:06:02.920]  叫你們因此見長
[00:06:02.920 --> 00:06:04.680]  叫你們因此見長
[00:06:04.680 --> 00:06:05.600]  以至得救
[00:06:05.600 --> 00:06:07.280]  以至得救
[00:06:07.280 --> 00:06:11.960]  愛慕靈奶其實就是比喻我們基督徒愛慕神的道
[00:06:11.960 --> 00:06:15.880]  愛慕靈奶就是比喻為我們基督徒愛慕神的道
[00:06:15.880 --> 00:06:18.760]  但是他把這個道比喻成母親的乳汁
[00:06:18.760 --> 00:06:22.200]  他就將這個道比喻為母親的乳汁
[00:06:22.200 --> 00:06:24.880]  然後提摩太后書一章
[00:06:24.880 --> 00:06:27.240]  提摩太后書一章
[00:06:27.240 --> 00:06:30.080]  說保羅寫給提摩太
[00:06:30.080 --> 00:06:32.160]  是保羅寫給提摩太
[00:06:32.160 --> 00:06:36.880]  他說這信是先在你外祖母羅以
[00:06:36.880 --> 00:06:39.840]  他說這信是先在你外祖母羅以
[00:06:39.840 --> 00:06:42.920]  和你母親有妮基心裡的
[00:06:42.920 --> 00:06:45.920]  和你母親有妮基心裡的
[00:06:45.920 --> 00:06:47.920]  我深信也在你心裡
[00:06:47.920 --> 00:06:50.040]  我深信也在你的心裡
[00:06:50.040 --> 00:06:52.000]  他一下提了兩代媽媽
[00:06:52.000 --> 00:06:55.040]  他一下在這裡就提了兩代的媽媽
[00:06:55.040 --> 00:06:57.320]  這裡又講的是信心的傳承
[00:06:57.320 --> 00:06:59.720]  這裡講的就是信心的傳承
[00:06:59.720 --> 00:07:02.920]  所以你看天父也這麼比喻
[00:07:02.920 --> 00:07:04.560]  你看看天父是這樣比喻
[00:07:04.560 --> 00:07:07.040]  我們的聖子主耶穌也是這麼比喻
[00:07:07.040 --> 00:07:09.560]  我們的聖子主耶穌也是這麼比喻
[00:07:09.560 --> 00:07:11.800]  到神的道 還有神的信
[00:07:11.800 --> 00:07:13.720]  是有神的道 神的信
[00:07:13.720 --> 00:07:17.080]  這麼多地方全都是用母親的形象
[00:07:17.080 --> 00:07:21.120]  這麼多地方都是用母親的形象來形容
[00:07:21.120 --> 00:07:23.960]  所以咱們的神
[00:07:23.960 --> 00:07:25.600]  所以我們的神
[00:07:25.600 --> 00:07:28.760]  說句老話就叫又當爹又當媽
[00:07:28.760 --> 00:07:33.840]  好像舊話說又做爸爸又做媽媽
[00:07:33.840 --> 00:07:37.400]  說起上帝他的母親的性情
[00:07:37.400 --> 00:07:39.840]  說起上帝他母親的性情
[00:07:39.840 --> 00:07:43.360]  其實真的是可以用來比喻我們人間的母親
[00:07:43.360 --> 00:07:45.840]  他真的可以比喻為我們人間的母親
[00:07:45.840 --> 00:07:47.320]  就我個人看
[00:07:47.320 --> 00:07:49.560]  就從我個人來看
[00:07:49.560 --> 00:07:54.280]  這個母親經常是一個任勞任怨的角色
[00:07:54.280 --> 00:07:58.480]  母親通常都是任勞任怨的角色
[00:07:58.480 --> 00:08:02.640]  你看我們的上帝其實就這麼一個任勞任怨的形象
[00:08:02.640 --> 00:08:08.520]  我們的上帝其實就這麼一個任勞任怨的形象
[00:08:08.520 --> 00:08:10.040]  往遠了講
[00:08:10.040 --> 00:08:11.360]  講遠一點
[00:08:11.360 --> 00:08:13.760]  你看以色列人出埃及
[00:08:13.760 --> 00:08:15.960]  以色列人出埃及之後
[00:08:15.960 --> 00:08:19.160]  上帝這麼保護照顧他們
[00:08:19.160 --> 00:08:21.720]  上帝是這樣去保護照顧他們
[00:08:21.720 --> 00:08:23.880]  然後他們一路上就是不停地抱怨
[00:08:23.880 --> 00:08:25.720]  他們不停地抱怨
[00:08:25.720 --> 00:08:27.160]  抱怨沒水喝
[00:08:27.160 --> 00:08:29.200]  他們說又沒水喝
[00:08:29.200 --> 00:08:30.320]  沒肉吃
[00:08:30.320 --> 00:08:33.120]  又沒肉吃
[00:08:33.120 --> 00:08:34.520]  然後到今天
[00:08:34.520 --> 00:08:35.760]  但是到了今天
[00:08:35.760 --> 00:08:39.080]  這個從東到西的基督徒
[00:08:39.080 --> 00:08:41.440]  從東到西的基督徒
[00:08:41.440 --> 00:08:43.200]  這不是整天都在抱怨嗎
[00:08:43.200 --> 00:08:44.760]  不是整天都在抱怨嗎
[00:08:44.760 --> 00:08:46.320]  在禱告裡抱怨嗎
[00:08:46.320 --> 00:08:48.400]  祈禱都是在抱怨
[00:08:48.400 --> 00:08:52.000]  上帝啊我求了這麼久都沒有
[00:08:52.000 --> 00:08:54.880]  上帝啊我求了這麼久都沒有
[00:08:54.880 --> 00:08:57.240]  我們以前有一次講道不就是講這個內容
[00:08:57.240 --> 00:09:03.160]  我們以前有一次講道就是講這個內容
[00:09:03.160 --> 00:09:09.480]  所以我們的神祂是一個母親的性情在養育著我們
[00:09:09.480 --> 00:09:13.960]  我們的神其實就是以母親的性情在養育著我們
[00:09:13.960 --> 00:09:17.400]  而且用母親的性情在照顧我們
[00:09:17.400 --> 00:09:20.360]  而且用母親的性情在照顧著我們
[00:09:20.360 --> 00:09:24.040]  而且也是用母親的性情在容忍我們
[00:09:24.040 --> 00:09:27.600]  也都是以母親的性情在容忍著我們
[00:09:27.600 --> 00:09:30.320]  我曾經聽過一個長輩說一句話
[00:09:30.320 --> 00:09:33.240]  我曾經聽過一個長輩說過
[00:09:33.240 --> 00:09:37.720]  說在家裡啊你唯一可以放心得罪的就是你媽
[00:09:37.720 --> 00:09:42.200]  在家裡你唯一可以放心得罪的就是你媽媽了
[00:09:42.200 --> 00:09:46.440]  說你如果放肆得罪你爸爸
[00:09:46.440 --> 00:09:48.240]  那個後果可能會很嚴重
[00:09:48.240 --> 00:09:51.120]  如果你很放肆地得罪你爸爸的話
[00:09:51.120 --> 00:09:53.720]  你可能後果就非常嚴重了
[00:09:53.720 --> 00:09:56.640]  但是媽媽經常能不斷地原諒你
[00:09:56.640 --> 00:10:01.080]  但是媽媽通常是不斷地原諒你
[00:10:01.080 --> 00:10:04.000]  但是我今天想講的主要內容
[00:10:04.000 --> 00:10:07.200]  我今天所想講的主要內容
[00:10:07.200 --> 00:10:10.560]  並不是我們日常生活中媽媽的一些性情
[00:10:10.560 --> 00:10:15.280]  並不是我們生活當中媽媽所有的性情
[00:10:15.280 --> 00:10:17.680]  而是既然今天是母親節
[00:10:17.680 --> 00:10:19.160]  既然今天是母親節
[00:10:19.160 --> 00:10:22.760]  我們就從母親節的意思裡面來看看上帝
[00:10:22.760 --> 00:10:27.080]  我們就從母親節的意思裡面來看看上帝
[00:10:27.080 --> 00:10:29.480]  母親節的由來呢
[00:10:29.480 --> 00:10:30.800]  母親節的由來
[00:10:30.800 --> 00:10:33.360]  其實是美國南北戰爭
[00:10:33.360 --> 00:10:37.240]  其實是來自美國南北戰爭
[00:10:37.240 --> 00:10:39.480]  美國那時候呢
[00:10:39.480 --> 00:10:45.080]  基本上家裡的那些青壯年男人
[00:10:45.080 --> 00:10:48.040]  美國當時那些青壯年的男人
[00:10:48.040 --> 00:10:50.840]  基本上就是說都不在家裡
[00:10:50.840 --> 00:10:52.680]  基本上都不會在家裡
[00:10:52.680 --> 00:10:54.320]  那不是去打仗了
[00:10:54.320 --> 00:10:55.560]  就是已經死了
[00:10:55.560 --> 00:10:56.960]  不是去了打仗
[00:10:56.960 --> 00:10:58.120]  就是已經死了
[00:10:58.120 --> 00:11:00.880]  或者就是有的時候甚至是逃在外面
[00:11:00.880 --> 00:11:04.920]  或者是逃在外面
[00:11:04.920 --> 00:11:07.200]  很多很多美國的家庭
[00:11:07.200 --> 00:11:08.880]  很多的美國家庭
[00:11:08.880 --> 00:11:12.080]  就是媽媽帶著孩子們
[00:11:12.080 --> 00:11:15.080]  就是母親帶著孩子們
[00:11:15.080 --> 00:11:18.720]  然後那些媽媽就在很艱苦的情況條件底下
[00:11:18.720 --> 00:11:19.560]  養育孩子
[00:11:19.560 --> 00:11:20.800]  教導孩子
[00:11:20.800 --> 00:11:23.120]  那些媽媽就在很艱苦的情況下
[00:11:23.120 --> 00:11:26.280]  在這裡養育教導這些孩子
[00:11:26.280 --> 00:11:28.840]  然後而且當他們長大之後
[00:11:28.840 --> 00:11:30.400]  有些就去參軍
[00:11:30.400 --> 00:11:33.360]  而且他們長大之後也都去參軍
[00:11:33.360 --> 00:11:34.840]  然後就死了
[00:11:34.840 --> 00:11:35.840]  然後就死了
[00:11:35.840 --> 00:11:37.080]  然後這個家裡的媽媽
[00:11:37.080 --> 00:11:39.240]  還要承受這個失去孩子的痛苦
[00:11:39.240 --> 00:11:42.280]  這個媽媽還要承受這些失去孩子的痛苦
[00:11:42.280 --> 00:11:43.960]  所以美國南北戰爭結束之後
[00:11:43.960 --> 00:11:48.640]  有一位叫賈維斯的女士
[00:11:48.640 --> 00:11:50.800]  所以南北戰爭結束之後
[00:11:50.800 --> 00:11:54.320]  有一位叫賈維斯的女士
[00:11:54.320 --> 00:11:57.280]  她是一個教會的主治學老師
[00:11:57.280 --> 00:11:59.960]  她是教會裡面的一個主要學老師
[00:11:59.960 --> 00:12:02.240]  有一天她在教孩子的時候
[00:12:02.240 --> 00:12:04.000]  她就很感動
[00:12:04.000 --> 00:12:07.560]  她有一天在教小孩子的時候就很感動
[00:12:07.560 --> 00:12:09.000]  因為她看著眼前的孩子
[00:12:09.000 --> 00:12:11.280]  想起的是他們背後的媽媽們
[00:12:11.280 --> 00:12:12.800]  她看見這些小孩子
[00:12:12.800 --> 00:12:14.800]  就是想起他們背後的媽媽
[00:12:14.800 --> 00:12:16.840]  所以她就
[00:12:16.840 --> 00:12:19.600]  怎麼說呢 從她的有限的力量去
[00:12:19.600 --> 00:12:22.920]  爭取能夠有這樣一個節日
[00:12:22.920 --> 00:12:26.000]  她就以她自己有限的力量去爭取
[00:12:26.000 --> 00:12:27.480]  去有這個節日
[00:12:27.480 --> 00:12:30.080]  後來她的女兒安娜
[00:12:30.080 --> 00:12:32.480]  之後她的女兒安娜
[00:12:32.480 --> 00:12:34.360]  最後就是做到了
[00:12:34.360 --> 00:12:38.240]  通過議員讓國會立了個法
[00:12:38.240 --> 00:12:43.000]  就通過議員讓這個國會立法
[00:12:43.000 --> 00:12:46.240]  最後就是五月的第二個星期天是母親節
[00:12:46.240 --> 00:12:52.000]  最後就是五月的第二個星期天是母親節
[00:12:52.000 --> 00:12:56.760]  所以你看她紀念母親的愛
[00:12:56.760 --> 00:12:58.520]  她是紀念母親的愛
[00:12:58.520 --> 00:13:00.440]  這個愛體現在在什麼上面
[00:13:00.440 --> 00:13:02.280]  這個愛在哪裡體現呢
[00:13:02.280 --> 00:13:06.640]  是養育 然後犧牲和痛苦
[00:13:06.640 --> 00:13:09.920]  就是養育 然後就是犧牲和痛苦
[00:13:09.920 --> 00:13:12.560]  然後她把孩子送上戰場
[00:13:12.560 --> 00:13:14.440]  其實是巨大的犧牲
[00:13:14.440 --> 00:13:18.360]  她把自己的孩子送上戰場就是巨大的犧牲
[00:13:18.360 --> 00:13:22.200]  然後孩子死了她有巨大的痛苦
[00:13:22.200 --> 00:13:25.480]  這些孩子死了他們還要承受巨大的痛苦
[00:13:25.480 --> 00:13:29.440]  所以她給我們一個畫面
[00:13:29.440 --> 00:13:31.440]  這個就是給我們看到一個畫面
[00:13:31.440 --> 00:13:33.160]  就是一個母親
[00:13:33.160 --> 00:13:39.280]  她付出了能夠盡了最大的努力去養育和教導
[00:13:39.280 --> 00:13:43.960]  這個母親是盡了最大的努力去養育和教導
[00:13:43.960 --> 00:13:47.280]  然後同時她還要承受人間最大的苦難
[00:13:47.280 --> 00:13:52.440]  她同時也要忍受人世間最大的苦難
[00:13:52.440 --> 00:13:54.400]  所以這正是我們的上帝
[00:13:54.400 --> 00:13:56.120]  這個就是我們的上帝
[00:13:56.120 --> 00:13:57.960]  真的是
[00:13:57.960 --> 00:14:00.200]  真是
[00:14:00.200 --> 00:14:03.360]  我們人犯罪
[00:14:03.360 --> 00:14:04.600]  我們人犯了罪
[00:14:04.600 --> 00:14:05.920]  我們離棄神
[00:14:05.920 --> 00:14:07.120]  我們離棄神
[00:14:07.120 --> 00:14:09.160]  我們得罪祂
[00:14:09.160 --> 00:14:10.120]  我們得罪了祂
[00:14:10.120 --> 00:14:11.520]  我們傷害了祂
[00:14:11.520 --> 00:14:13.400]  我們傷害了祂
[00:14:13.400 --> 00:14:15.040]  其實對於她來說
[00:14:15.040 --> 00:14:16.680]  她失去了孩子
[00:14:16.680 --> 00:14:17.680]  對於她來說
[00:14:17.680 --> 00:14:19.880]  她就是失去了孩子
[00:14:19.880 --> 00:14:24.640]  然後上帝附上她的獨生愛子耶穌基督
[00:14:24.640 --> 00:14:28.440]  然後上帝是附出祂的獨生愛子耶穌基督
[00:14:28.440 --> 00:14:30.120]  為罪人釘在十字架上
[00:14:30.120 --> 00:14:32.000]  為罪人釘在十字架上
[00:14:32.000 --> 00:14:33.240]  這是巨大的犧牲
[00:14:33.240 --> 00:14:36.000]  這個也是最巨大的犧牲
[00:14:36.000 --> 00:14:37.760]  然後同時主耶穌基督
[00:14:37.760 --> 00:14:40.680]  祂因著承擔了罪
[00:14:40.680 --> 00:14:43.800]  祂因著承擔了罪
[00:14:43.800 --> 00:14:46.440]  然後被上帝所棄絕
[00:14:46.440 --> 00:14:49.000]  然後被上帝所棄絕
[00:14:49.000 --> 00:14:51.080]  就如同失去了孩子一樣
[00:14:51.080 --> 00:14:53.400]  就好像失去了孩子一樣
[00:14:53.400 --> 00:14:56.040]  這是最大的一種痛苦
[00:14:56.040 --> 00:14:57.960]  這是最大的一種痛苦
[00:14:57.960 --> 00:15:02.440]  所以母親節的初衷
[00:15:02.440 --> 00:15:04.200]  所以母親節的初衷
[00:15:04.200 --> 00:15:07.160]  它體現了母親的一些特質
[00:15:07.160 --> 00:15:09.840]  它體現了母親的一些特質
[00:15:09.840 --> 00:15:12.400]  正像一個饒恕我們
[00:15:12.400 --> 00:15:15.600]  卻又為我們犧牲的神的形象
[00:15:15.600 --> 00:15:17.960]  就好像饒恕了我們
[00:15:17.960 --> 00:15:21.160]  也為我們犧牲的上帝的形象
[00:15:21.160 --> 00:15:24.040]  所以我覺得母親節
[00:15:24.040 --> 00:15:27.160]  我們來思想上帝的恩典
[00:15:27.160 --> 00:15:29.400]  所以我們在母親節的時候
[00:15:29.400 --> 00:15:31.280]  來思想上帝的恩典
[00:15:31.280 --> 00:15:32.680]  是非常合適的
[00:15:32.680 --> 00:15:35.960]  是非常合適的
[00:15:35.960 --> 00:15:38.160]  從前有一首古詩
[00:15:38.160 --> 00:15:39.760]  從前有一首古詩
[00:15:39.760 --> 00:15:42.080]  《慈母手中線,猶子身上衣》
[00:15:42.080 --> 00:15:43.080]  大家都知道吧
[00:15:43.080 --> 00:15:46.240]  《慈母手中線,猶子身上衣》
[00:15:46.240 --> 00:15:47.400]  是大家都認識的
[00:15:47.400 --> 00:15:52.080]  臨行覓覓逢,亦恐遲遲歸
[00:15:52.080 --> 00:15:59.320]  誰言寸草心,抱得三春暉
[00:15:59.320 --> 00:16:03.520]  我忘了把這首詩寫給傳譯
[00:16:03.520 --> 00:16:06.560]  它就是一個什麼樣的形象呢
[00:16:06.560 --> 00:16:07.920]  這是一個什麼樣的形象呢
[00:16:07.920 --> 00:16:10.320]  就是一個媽媽在那裡縫衣服
[00:16:10.320 --> 00:16:12.920]  就是一個媽媽在那裡縫衣服
[00:16:12.920 --> 00:16:17.200]  她比平時縫的那個針線更密
[00:16:17.200 --> 00:16:19.760]  她比平時要做衣服的時候
[00:16:19.760 --> 00:16:21.440]  那個針線更加密實
[00:16:21.440 --> 00:16:22.960]  因為她是擔心這個孩子
[00:16:22.960 --> 00:16:25.640]  可能會比原定的時間晚回
[00:16:25.640 --> 00:16:27.200]  她是擔心這個小朋友
[00:16:27.200 --> 00:16:30.200]  可能比原定的時間要更加晚回來
[00:16:30.200 --> 00:16:32.400]  那在外時間久
[00:16:32.400 --> 00:16:34.480]  衣服要更結實,免得破
[00:16:34.480 --> 00:16:36.840]  她在外面的時候
[00:16:36.840 --> 00:16:38.680]  衣服要更加結實,免得破
[00:16:38.680 --> 00:16:41.720]  這跟我們的天父上帝其實一樣
[00:16:41.720 --> 00:16:43.040]  我其實想說的就是
[00:16:43.040 --> 00:16:45.560]  我們的天父上帝也都好像這樣
[00:16:45.560 --> 00:16:48.480]  他的孩子很晚會回來
[00:16:48.480 --> 00:16:50.280]  他其實是很不願意
[00:16:50.280 --> 00:16:52.760]  他的小朋友很頑固
[00:16:52.760 --> 00:16:55.600]  所以你看我們今天選的這段聖經
[00:16:55.600 --> 00:16:56.680]  所以我們來看看
[00:16:56.680 --> 00:16:59.240]  我們今天所選的這段聖經
[00:16:59.240 --> 00:17:00.520]  它最後講
[00:17:00.520 --> 00:17:01.440]  最後講到
[00:17:01.440 --> 00:17:04.000]  它說你舉目四周觀看吧
[00:17:04.000 --> 00:17:06.840]  你舉目四周觀看
[00:17:06.840 --> 00:17:09.000]  他們都集合到你那裡來
[00:17:09.000 --> 00:17:11.000]  他們都聚集到你這裡來
[00:17:11.000 --> 00:17:13.800]  鼓勵弟兄姐妹們多去傳福音
[00:17:13.800 --> 00:17:17.680]  所以是很鼓勵弟兄姐妹多去傳福音
[00:17:17.680 --> 00:17:19.840]  讓他們能夠認識這個
[00:17:19.840 --> 00:17:22.840]  像母親一般愛我們的天父上帝
[00:17:22.840 --> 00:17:24.960]  讓他們多些人都認識這個
[00:17:24.960 --> 00:17:27.840]  好像母親一樣這麼愛我們的天父上帝
[00:17:27.840 --> 00:17:29.680]  但願我們每一個人
[00:17:29.680 --> 00:17:32.560]  都能夠由衷的讚美和感嘆
[00:17:32.560 --> 00:17:34.400]  但願我們每一個人
[00:17:34.400 --> 00:17:37.080]  都能夠由衷的讚美和感嘆
[00:17:37.080 --> 00:17:39.080]  他的兒女都聚集在這裡來
[00:17:39.080 --> 00:17:41.640]  他的兒女都聚集在一起
[00:17:41.640 --> 00:17:43.640]  阿們
