
[00:00:00.000 --> 00:00:01.140]  大姐姊妹 平安
[00:02:38.360 --> 00:02:42.360]  只有一個小小的屏幕
[00:02:42.360 --> 00:02:44.360]  然後盜滿了數字鍵
[00:02:44.360 --> 00:02:50.360]  裏面有一隻2D的戰機遊戲
[00:02:50.360 --> 00:02:52.360]  好玩到不得了
[00:02:52.360 --> 00:02:54.360]  所以那時候我玩到很沉迷
[00:02:54.360 --> 00:02:56.360]  沉迷到那個地步
[00:02:56.360 --> 00:02:58.360]  我爸爸去拿一部機來玩
[00:02:58.360 --> 00:03:00.360]  日又玩 夜又玩
[00:03:00.360 --> 00:03:02.360]  終於玩到我爸爸受不了
[00:03:02.360 --> 00:03:04.360]  他就不讓我再玩
[00:03:04.360 --> 00:03:06.360]  收回那部機
[00:03:06.360 --> 00:03:08.360]  有一次親戚來探我們
[00:03:08.360 --> 00:03:10.360]  於是我趁著我爸爸
[00:03:10.360 --> 00:03:12.360]  看著他應酬親戚的時候
[00:03:12.360 --> 00:03:14.360]  偷偷地拿著那部手機
[00:03:14.360 --> 00:03:16.360]  進去廁所玩
[00:03:16.360 --> 00:03:18.360]  本身一直都打得很開心
[00:03:18.360 --> 00:03:20.360]  誰知一下興奮得太多
[00:03:20.360 --> 00:03:22.360]  那時候一挫
[00:03:22.360 --> 00:03:24.360]  整部電話就掉到馬桶裏面
[00:03:24.360 --> 00:03:26.360]  我當然是急急忙忙
[00:03:26.360 --> 00:03:28.360]  立即拿一部電話出來
[00:03:28.360 --> 00:03:30.360]  去抹乾它
[00:03:30.360 --> 00:03:32.360]  誰知那部機越來越熱
[00:03:32.360 --> 00:03:34.360]  還燃起了白光
[00:03:34.360 --> 00:03:36.360]  嚇得我
[00:03:36.360 --> 00:03:38.360]  簡直是冒冷汗
[00:03:38.360 --> 00:03:40.360]  我簡直有一刻在想
[00:03:40.360 --> 00:03:42.360]  不如我將它扔到街上
[00:03:42.360 --> 00:03:44.360]  那就什麼事都沒有了
[00:03:44.360 --> 00:03:46.360]  但又怕爆炸
[00:03:46.360 --> 00:03:48.360]  終於我將它放在櫃桶裏
[00:03:48.360 --> 00:03:50.360]  當什麼事都沒有發生
[00:03:50.360 --> 00:03:52.360]  當然最後
[00:03:52.360 --> 00:03:54.360]  當然是被家人發言
[00:03:54.360 --> 00:03:56.360]  而被他們罵
[00:03:56.360 --> 00:03:58.360]  就不用說了
[00:03:58.360 --> 00:04:00.360]  但最難看的是什麼
[00:04:00.360 --> 00:04:02.360]  就是我要在親戚的面前
[00:04:02.360 --> 00:04:04.360]  哭著跪在那裏
[00:04:04.360 --> 00:04:06.360]  去求我爸媽原諒我
[00:04:06.360 --> 00:04:08.360]  當然你說
[00:04:08.360 --> 00:04:10.360]  小時候沉迷打機
[00:04:10.360 --> 00:04:12.360]  失敗了被人罵
[00:04:12.360 --> 00:04:14.360]  都是一些很平常的事
[00:04:14.360 --> 00:04:16.360]  但隨著人年紀越來越大
[00:04:16.360 --> 00:04:18.360]  誘惑越來越多
[00:04:18.360 --> 00:04:20.360]  人心越來越複雜的時候
[00:04:20.360 --> 00:04:22.360]  人可能會
[00:04:22.360 --> 00:04:24.360]  掉入一些更加嚴重的罪
[00:04:24.360 --> 00:04:26.360]  例如吸毒
[00:04:26.360 --> 00:04:28.360]  污酒
[00:04:28.360 --> 00:04:30.360]  濫交等問題
[00:04:30.360 --> 00:04:32.360]  即使不是每一個人
[00:04:32.360 --> 00:04:34.360]  都會染上這些心癮
[00:04:34.360 --> 00:04:36.360]  但每一個人
[00:04:36.360 --> 00:04:38.360]  總是有機會
[00:04:38.360 --> 00:04:40.360]  因為習慣了犯某些罪
[00:04:40.360 --> 00:04:42.360]  而去做一些違背上帝心意的事情
[00:04:42.360 --> 00:04:44.360]  導致我們
[00:04:44.360 --> 00:04:46.360]  落入罪惡的困局之中
[00:04:46.360 --> 00:04:48.360]  逐漸地和神
[00:04:48.360 --> 00:04:50.360]  和人疏遠
[00:04:50.360 --> 00:04:52.360]  究竟
[00:04:52.360 --> 00:04:54.360]  為什麼人會墮入罪惡的困局呢
[00:04:54.360 --> 00:04:56.360]  面對著
[00:04:56.360 --> 00:04:58.360]  這個困局的時候
[00:04:58.360 --> 00:05:00.360]  我們應該怎樣去回應呢
[00:05:00.360 --> 00:05:02.360]  最後為什麼只有這一位
[00:05:02.360 --> 00:05:04.360]  上帝才可以說我們破局呢
[00:05:04.360 --> 00:05:06.360]  我們帶著這三個問題
[00:05:06.360 --> 00:05:08.360]  一起進入到
[00:05:08.360 --> 00:05:10.360]  經文當中
[00:05:10.360 --> 00:05:12.360]  第一點 罪惡的困局
[00:05:12.360 --> 00:05:14.360]  罪惡的困局
[00:05:14.360 --> 00:05:16.360]  首先這個故事
[00:05:16.360 --> 00:05:18.360]  我們可以看見
[00:05:18.360 --> 00:05:20.360]  素羅對於上主所高納的王
[00:05:20.360 --> 00:05:22.360]  那種敵意
[00:05:22.360 --> 00:05:24.360]  是怎樣一步一步地加深
[00:05:24.360 --> 00:05:26.360]  首先
[00:05:26.360 --> 00:05:28.360]  十八章三十節至十九章七節
[00:05:28.360 --> 00:05:30.360]  提到由於上帝的
[00:05:30.360 --> 00:05:32.360]  受高者大衛
[00:05:32.360 --> 00:05:34.360]  不斷打贏非利士人
[00:05:34.360 --> 00:05:36.360]  所以他變得愈來愈出名
[00:05:36.360 --> 00:05:38.360]  於是
[00:05:38.360 --> 00:05:40.360]  素羅就向
[00:05:40.360 --> 00:05:42.360]  約拿丹和其他神僕提出
[00:05:42.360 --> 00:05:44.360]  要去殺死這個大衛
[00:05:44.360 --> 00:05:46.360]  但後來聽了約拿丹的勸告
[00:05:46.360 --> 00:05:48.360]  就發誓不再這樣做
[00:05:48.360 --> 00:05:50.360]  並且重新
[00:05:50.360 --> 00:05:52.360]  去接納大衛
[00:05:52.360 --> 00:05:54.360]  本來只要素羅去信守
[00:05:54.360 --> 00:05:56.360]  他的承諾 慢慢將主權
[00:05:56.360 --> 00:05:58.360]  移交給對方的時候
[00:05:58.360 --> 00:06:00.360]  事情就可以告一段落
[00:06:00.360 --> 00:06:02.360]  不過好景不常
[00:06:02.360 --> 00:06:04.360]  短短一節經文之後
[00:06:04.360 --> 00:06:06.360]  素羅就打回原形
[00:06:06.360 --> 00:06:08.360]  一如既往
[00:06:08.360 --> 00:06:10.360]  大衛打敗了非利士人之後
[00:06:10.360 --> 00:06:12.360]  素羅就好像第十八章一樣
[00:06:12.360 --> 00:06:14.360]  被邪靈附身
[00:06:14.360 --> 00:06:16.360]  然後趁著對方
[00:06:16.360 --> 00:06:18.360]  即是大衛幫他做音樂治療的時候
[00:06:18.360 --> 00:06:20.360]  一下子就將槍擲過去
[00:06:20.360 --> 00:06:24.360]  不過和以往不一樣的是
[00:06:24.360 --> 00:06:26.360]  這次這個舉動
[00:06:26.360 --> 00:06:28.360]  正式成為兩位王者之間的決裂
[00:06:28.360 --> 00:06:32.360]  第十一節 素羅一意孤行
[00:06:32.360 --> 00:06:34.360]  不再像第一節那樣
[00:06:34.360 --> 00:06:36.360]  去找神僕和自己的兒子商量
[00:06:36.360 --> 00:06:38.360]  而是直接派人暗殺大衛
[00:06:40.360 --> 00:06:42.360]  第十四至十五節
[00:06:42.360 --> 00:06:44.360]  當對方的老婆
[00:06:44.360 --> 00:06:46.360]  以大衛病了為由
[00:06:46.360 --> 00:06:48.360]  打發那些殺手折返的時候
[00:06:48.360 --> 00:06:50.360]  素羅竟然變本加厲
[00:06:50.360 --> 00:06:52.360]  要求他們連人帶床
[00:06:52.360 --> 00:06:54.360]  將大衛帶回去
[00:06:54.360 --> 00:06:56.360]  處死
[00:06:56.360 --> 00:06:58.360]  可惜暗殺的失敗
[00:06:58.360 --> 00:07:00.360]  並沒有令這位
[00:07:00.360 --> 00:07:02.360]  被仇恨蒙蔽的罪人
[00:07:02.360 --> 00:07:04.360]  放下滅口的念頭
[00:07:04.360 --> 00:07:08.360]  反而在十八至二十四節裏
[00:07:08.360 --> 00:07:10.360]  大衛到拉瑪向
[00:07:10.360 --> 00:07:12.360]  撒姆爾先知求救的時候
[00:07:12.360 --> 00:07:14.360]  竟然不惜得罪耶和華
[00:07:14.360 --> 00:07:16.360]  三次派人追殺他
[00:07:16.360 --> 00:07:18.360]  甚至親身前往當地
[00:07:18.360 --> 00:07:20.360]  打算手刃對方
[00:07:20.360 --> 00:07:22.360]  公然和耶和華
[00:07:22.360 --> 00:07:24.360]  和他所高納的皇帝
[00:07:24.360 --> 00:07:26.360]  作對
[00:07:26.360 --> 00:07:28.360]  來到這裏我們就要問
[00:07:28.360 --> 00:07:30.360]  為什麼素羅對於上帝
[00:07:30.360 --> 00:07:32.360]  受高者的仇恨
[00:07:32.360 --> 00:07:34.360]  會變得越來越深呢
[00:07:34.360 --> 00:07:36.360]  其實素羅一開始
[00:07:36.360 --> 00:07:38.360]  不是這樣的
[00:07:38.360 --> 00:07:40.360]  由第九至第十章我們可以看到
[00:07:40.360 --> 00:07:42.360]  他本身其實是一個自卑人
[00:07:42.360 --> 00:07:44.360]  例如
[00:07:44.360 --> 00:07:46.360]  他向撒姆爾否定自己做皇帝的資格
[00:07:46.360 --> 00:07:48.360]  他又趁
[00:07:48.360 --> 00:07:50.360]  以色列人抽籤立王的時候
[00:07:50.360 --> 00:07:52.360]  躲起來
[00:07:52.360 --> 00:07:54.360]  到被人藐視的時候
[00:07:54.360 --> 00:07:56.360]  他都選擇去啞忍
[00:07:56.360 --> 00:07:58.360]  但自從他被聖靈感動
[00:07:58.360 --> 00:08:00.360]  內心改變了之後
[00:08:00.360 --> 00:08:02.360]  他就變得充滿了勇氣
[00:08:02.360 --> 00:08:04.360]  有能力帶領以色列人打勝仗之餘
[00:08:04.360 --> 00:08:06.360]  更加能夠帶領人民一起
[00:08:06.360 --> 00:08:08.360]  去敬拜上帝
[00:08:08.360 --> 00:08:10.360]  紀念耶和華的拯救
[00:08:10.360 --> 00:08:12.360]  不過不用多久
[00:08:12.360 --> 00:08:14.360]  他又開始忘記了
[00:08:14.360 --> 00:08:16.360]  上主為他做過的事
[00:08:16.360 --> 00:08:18.360]  基於內心那份自卑
[00:08:18.360 --> 00:08:20.360]  還有失去皇位
[00:08:20.360 --> 00:08:22.360]  對於失去
[00:08:22.360 --> 00:08:24.360]  皇位和民意的恐懼
[00:08:24.360 --> 00:08:26.360]  素羅竟然多次寧願
[00:08:26.360 --> 00:08:28.360]  得罪上帝
[00:08:28.360 --> 00:08:30.360]  都要守住人民對他的支持
[00:08:30.360 --> 00:08:32.360]  例如在打仗之前
[00:08:32.360 --> 00:08:34.360]  獻祭
[00:08:34.360 --> 00:08:36.360]  來挽留那些志氣低落的士兵
[00:08:36.360 --> 00:08:38.360]  又聽從
[00:08:38.360 --> 00:08:40.360]  士兵的意願
[00:08:40.360 --> 00:08:42.360]  私吞敵人最上乘的
[00:08:42.360 --> 00:08:44.360]  生畜
[00:08:44.360 --> 00:08:46.360]  違反了耶和華的命令
[00:08:46.360 --> 00:08:48.360]  導致上帝要廢除皇位
[00:08:48.360 --> 00:08:50.360]  可惜面臨著
[00:08:50.360 --> 00:08:52.360]  耶和華的審判
[00:08:52.360 --> 00:08:54.360]  素羅沒有反省不止
[00:08:54.360 --> 00:08:56.360]  他更加遷怒於
[00:08:56.360 --> 00:08:58.360]  上帝所揀選的皇帝
[00:08:58.360 --> 00:09:00.360]  第十八章
[00:09:00.360 --> 00:09:02.360]  在高利亞回來
[00:09:02.360 --> 00:09:04.360]  婦女對歌功頌德時
[00:09:04.360 --> 00:09:06.360]  素羅開始深深恐懼
[00:09:06.360 --> 00:09:08.360]  妒忌和憎恨
[00:09:08.360 --> 00:09:10.360]  擔心對方會褫奪
[00:09:10.360 --> 00:09:12.360]  自己的皇位
[00:09:12.360 --> 00:09:14.360]  因此萌生了殺人的念頭
[00:09:14.360 --> 00:09:16.360]  換言之
[00:09:16.360 --> 00:09:18.360]  素羅追殺上帝的受告者
[00:09:18.360 --> 00:09:20.360]  這個罪
[00:09:20.360 --> 00:09:22.360]  不只是一時三刻的衝動那麼簡單
[00:09:22.360 --> 00:09:24.360]  而是像一朵蒲公英一樣
[00:09:24.360 --> 00:09:26.360]  由起初
[00:09:26.360 --> 00:09:28.360]  埋下了自卑的種子
[00:09:28.360 --> 00:09:30.360]  後生長成了一朵戀棧權威的花
[00:09:30.360 --> 00:09:32.360]  再被風一吹
[00:09:32.360 --> 00:09:34.360]  散播出更多的恐懼
[00:09:34.360 --> 00:09:36.360]  仇恨和妒忌
[00:09:36.360 --> 00:09:38.360]  最終形成了罪惡的困局
[00:09:38.360 --> 00:09:40.360]  而令這位
[00:09:40.360 --> 00:09:42.360]  本來親近上帝的人
[00:09:42.360 --> 00:09:44.360]  深陷在這個罪惡
[00:09:44.360 --> 00:09:46.360]  困局之中
[00:09:46.360 --> 00:09:48.360]  正是他那種忘恩負義
[00:09:48.360 --> 00:09:50.360]  又是一己私利
[00:09:50.360 --> 00:09:52.360]  不斷藐視上主
[00:09:52.360 --> 00:09:54.360]  無視警告的態度
[00:09:54.360 --> 00:09:56.360]  弟兄姊妹
[00:09:56.360 --> 00:09:58.360]  這個故事會不會是我們今天的寫照呢?
[00:09:58.360 --> 00:10:00.360]  在當中
[00:10:00.360 --> 00:10:02.360]  可能有一些
[00:10:02.360 --> 00:10:04.360]  是在尋求信仰的
[00:10:04.360 --> 00:10:06.360]  有一些是初信主的
[00:10:06.360 --> 00:10:08.360]  亦有一些信了主後
[00:10:08.360 --> 00:10:10.360]  一段年日
[00:10:10.360 --> 00:10:12.360]  無論你是那一種人也好
[00:10:12.360 --> 00:10:14.360]  那一種是有機會
[00:10:14.360 --> 00:10:16.360]  好像素羅一樣
[00:10:16.360 --> 00:10:18.360]  因為經歷了上帝的恩典之後
[00:10:18.360 --> 00:10:20.360]  他因為心中的自卑
[00:10:20.360 --> 00:10:22.360]  不信、恐懼、慾望
[00:10:22.360 --> 00:10:24.360]  等等
[00:10:24.360 --> 00:10:26.360]  遺忘了他為我們所做的事
[00:10:26.360 --> 00:10:28.360]  令自己陷入了
[00:10:28.360 --> 00:10:30.360]  罪惡的困局之中
[00:10:30.360 --> 00:10:32.360]  其實上帝所為我們做的
[00:10:32.360 --> 00:10:34.360]  可以說是比素羅
[00:10:34.360 --> 00:10:36.360]  所得到的多一千倍、一萬倍
[00:10:36.360 --> 00:10:38.360]  上帝將
[00:10:38.360 --> 00:10:40.360]  地上短暫的王國賜給了素羅
[00:10:40.360 --> 00:10:42.360]  他將永恆的
[00:10:42.360 --> 00:10:44.360]  國度賜給了我們
[00:10:44.360 --> 00:10:46.360]  他藉著戰爭的勝利
[00:10:46.360 --> 00:10:48.360]  令到素羅暫時
[00:10:48.360 --> 00:10:50.360]  體會、淺嘗到他的拯救
[00:10:50.360 --> 00:10:52.360]  他透過戰勝死亡的主耶穌
[00:10:52.360 --> 00:10:54.360]  令我們深深體會
[00:10:54.360 --> 00:10:56.360]  他的救恩
[00:10:56.360 --> 00:10:58.360]  他令聖靈暫時改變素羅的心
[00:10:58.360 --> 00:11:00.360]  後來又將他收回
[00:11:00.360 --> 00:11:02.360]  但是他又讓聖靈
[00:11:02.360 --> 00:11:04.360]  時刻的更新我們的生命
[00:11:04.360 --> 00:11:06.360]  直至主再回來的那一天
[00:11:06.360 --> 00:11:08.360]  偏偏面對著
[00:11:08.360 --> 00:11:10.360]  生命裡面的罪的時候
[00:11:10.360 --> 00:11:12.360]  我們又會砌詞狡辯地說
[00:11:12.360 --> 00:11:14.360]  上帝都沒有跟我說話
[00:11:14.360 --> 00:11:16.360]  我怎知道他想我怎樣呢?
[00:11:16.360 --> 00:11:18.360]  他都沒有感動我
[00:11:18.360 --> 00:11:20.360]  我怎會改變呢?
[00:11:20.360 --> 00:11:22.360]  更坦白說,你聽得到
[00:11:22.360 --> 00:11:24.360]  查得經,讀得十誡
[00:11:24.360 --> 00:11:26.360]  你會不會不知道
[00:11:26.360 --> 00:11:28.360]  自己不應該拜假神
[00:11:28.360 --> 00:11:30.360]  不應該選人利己
[00:11:30.360 --> 00:11:32.360]  他要去全心全意的愛神
[00:11:32.360 --> 00:11:34.360]  和他個人如己
[00:11:34.360 --> 00:11:36.360]  弟兄姊妹,今天我們最大的問題
[00:11:36.360 --> 00:11:38.360]  不是我們聽不到
[00:11:38.360 --> 00:11:40.360]  上帝的說話
[00:11:40.360 --> 00:11:42.360]  而是我們不願意聽上帝的說話
[00:11:42.360 --> 00:11:44.360]  我們就好像素羅一樣
[00:11:44.360 --> 00:11:46.360]  內心充斥著各樣的黑暗
[00:11:46.360 --> 00:11:48.360]  然後容讓這些
[00:11:48.360 --> 00:11:50.360]  骯髒骯髒的思想
[00:11:50.360 --> 00:11:52.360]  轉化成言語和行動
[00:11:52.360 --> 00:11:54.360]  一而再再而三地犯罪
[00:11:54.360 --> 00:11:56.360]  然後當我們
[00:11:56.360 --> 00:11:58.360]  越是這樣做的時候
[00:11:58.360 --> 00:12:00.360]  我就越是將上帝的恩典和教導
[00:12:00.360 --> 00:12:02.360]  拋諸腦後
[00:12:02.360 --> 00:12:04.360]  最終活在罪惡的困局之中
[00:12:04.360 --> 00:12:06.360]  沒辦法自拔
[00:12:06.360 --> 00:12:08.360]  對每一個人來說
[00:12:08.360 --> 00:12:10.360]  罪惡的困局
[00:12:10.360 --> 00:12:12.360]  都可以有不一樣的形態
[00:12:12.360 --> 00:12:14.360]  我認識一個中學同學
[00:12:14.360 --> 00:12:16.360]  以前對信仰很認真
[00:12:16.360 --> 00:12:18.360]  他也是學校敬拜隊的成員
[00:12:18.360 --> 00:12:20.360]  也是教會團體的職員
[00:12:20.360 --> 00:12:22.360]  而且他帶茶經
[00:12:22.360 --> 00:12:24.360]  也比同齡的人
[00:12:24.360 --> 00:12:26.360]  做得更加好
[00:12:26.360 --> 00:12:28.360]  所以有很多人去賞識他
[00:12:28.360 --> 00:12:30.360]  也都肩負著眾人的期望
[00:12:30.360 --> 00:12:32.360]  不過上了大學之後
[00:12:32.360 --> 00:12:34.360]  由於讀書的壓力越來越大
[00:12:34.360 --> 00:12:36.360]  加上人際關係的挫敗
[00:12:36.360 --> 00:12:38.360]  就令到這個同學開始
[00:12:38.360 --> 00:12:40.360]  很多的沉迷的行為
[00:12:40.360 --> 00:12:42.360]  例如是一個
[00:12:42.360 --> 00:12:44.360]  不懂得讀書的人
[00:12:44.360 --> 00:12:46.360]  有沉迷的行為
[00:12:46.360 --> 00:12:48.360]  例如是一個玩遊戲機
[00:12:48.360 --> 00:12:50.360]  看動漫 看到不收手
[00:12:50.360 --> 00:12:52.360]  希望不斷用這些
[00:12:52.360 --> 00:12:54.360]  去麻醉他自己
[00:12:54.360 --> 00:12:56.360]  來逃避現實中的失敗
[00:12:56.360 --> 00:12:58.360]  初初每次
[00:12:58.360 --> 00:13:00.360]  這樣犧牲完之後
[00:13:00.360 --> 00:13:02.360]  他都會覺得很自責
[00:13:02.360 --> 00:13:04.360]  多次流著眼淚求上帝
[00:13:04.360 --> 00:13:06.360]  去原諒他
[00:13:06.360 --> 00:13:08.360]  但當壓力和關係的創傷
[00:13:08.360 --> 00:13:10.360]  不斷去累積的時候
[00:13:10.360 --> 00:13:12.360]  他就開始將自己沉溺的行為
[00:13:12.360 --> 00:13:14.360]  合理化了
[00:13:14.360 --> 00:13:18.360]  他心想 其實這種無拘無束的生活都很好
[00:13:18.360 --> 00:13:20.360]  反正上帝都幫不了我
[00:13:20.360 --> 00:13:22.360]  有什麼所謂
[00:13:22.360 --> 00:13:25.360]  如是者 他決定放棄他的信仰
[00:13:25.360 --> 00:13:28.360]  繼續去過著這種自暴自棄的生活
[00:13:28.360 --> 00:13:30.360]  直到沉溺的行為
[00:13:30.360 --> 00:13:32.360]  惡化到那個地步
[00:13:32.360 --> 00:13:34.360]  嚴重影響了他的學業
[00:13:34.360 --> 00:13:36.360]  關係和自己的情緒
[00:13:36.360 --> 00:13:39.360]  甚至產生了輕生的念頭
[00:13:39.360 --> 00:13:41.360]  他才意識到
[00:13:41.360 --> 00:13:43.360]  原來自己不知不覺間
[00:13:43.360 --> 00:13:45.360]  已經陷入了罪惡的困局之中
[00:13:45.360 --> 00:13:47.360]  然而
[00:13:47.360 --> 00:13:49.360]  他無法憑著自己一己之力
[00:13:49.360 --> 00:13:52.360]  去破除這個局面
[00:13:52.360 --> 00:13:54.360]  因為由他選擇離棄上帝
[00:13:54.360 --> 00:13:56.360]  忘恩負義的那一天開始
[00:13:56.360 --> 00:13:59.360]  他就已經步上了掃羅的後塵
[00:13:59.360 --> 00:14:02.360]  以致他承受犯罪的惡果
[00:14:02.360 --> 00:14:04.360]  弟兄姊妹
[00:14:04.360 --> 00:14:06.360]  今天在上帝面前
[00:14:06.360 --> 00:14:08.360]  我們都必須負心自問
[00:14:08.360 --> 00:14:10.360]  我們有沒有在一些事情上
[00:14:10.360 --> 00:14:12.360]  因為習慣了得罪上帝
[00:14:12.360 --> 00:14:14.360]  而我們自己不知道
[00:14:14.360 --> 00:14:16.360]  那些會令我們陷入
[00:14:16.360 --> 00:14:18.360]  在罪惡困局的事情
[00:14:18.360 --> 00:14:20.360]  又是什麼呢
[00:14:20.360 --> 00:14:22.360]  來到這裡你可能會問
[00:14:22.360 --> 00:14:24.360]  究竟我們要怎樣做
[00:14:24.360 --> 00:14:26.360]  才可以破除
[00:14:26.360 --> 00:14:28.360]  這個罪惡的困局呢
[00:14:28.360 --> 00:14:30.360]  要回答這個問題
[00:14:30.360 --> 00:14:32.360]  就來到今天第二個重點
[00:14:32.360 --> 00:14:36.360]  就是坦誠靠主的同行者
[00:14:36.360 --> 00:14:38.360]  坦誠靠主的同行者
[00:14:38.360 --> 00:14:40.360]  在第一至七節
[00:14:40.360 --> 00:14:42.360]  和十一至十七節裡面
[00:14:42.360 --> 00:14:45.360]  面對著掃羅的罪惡困局
[00:14:45.360 --> 00:14:47.360]  若拿丹和米格
[00:14:47.360 --> 00:14:49.360]  也就是掃羅的子女
[00:14:49.360 --> 00:14:51.360]  作出了兩種截然不同的回應
[00:14:51.360 --> 00:14:53.360]  我們先論若拿丹
[00:14:53.360 --> 00:14:56.360]  身為太子皇位的繼承人
[00:14:56.360 --> 00:14:59.360]  其實本來都可以和掃羅一樣
[00:14:59.360 --> 00:15:02.360]  聯手對抗大魏
[00:15:02.360 --> 00:15:04.360]  但第一節他告訴我們
[00:15:04.360 --> 00:15:07.360]  若拿丹因為非常喜愛大魏
[00:15:07.360 --> 00:15:10.360]  而選擇幫助對方
[00:15:10.360 --> 00:15:12.360]  第二至五節
[00:15:12.360 --> 00:15:14.360]  當我們聽到掃羅的陰謀之後
[00:15:14.360 --> 00:15:17.360]  他隨即通知大魏躲起來
[00:15:17.360 --> 00:15:20.360]  然後力勸他父親放棄殺人的念頭
[00:15:20.360 --> 00:15:22.360]  其中他特別用了
[00:15:22.360 --> 00:15:24.360]  三次得罪這個字
[00:15:24.360 --> 00:15:26.360]  和流無辜人的血
[00:15:26.360 --> 00:15:29.360]  還有無緣無故殺死大魏這些句子
[00:15:29.360 --> 00:15:32.360]  來指責掃羅的罪惡
[00:15:32.360 --> 00:15:34.360]  正是因為這一份的坦誠
[00:15:34.360 --> 00:15:38.360]  驅使掃羅一度脫離罪惡的困局
[00:15:38.360 --> 00:15:41.360]  重新接納耶和華的受告者
[00:15:41.360 --> 00:15:43.360]  他在邊廂
[00:15:43.360 --> 00:15:45.360]  作為掃羅 作為若拿丹的妹妹
[00:15:45.360 --> 00:15:48.360]  米鴿雖然同樣愛大魏
[00:15:48.360 --> 00:15:52.360]  但他選擇了延續掃羅的狡猾
[00:15:52.360 --> 00:15:55.360]  以謊言維護他的另一半
[00:15:55.360 --> 00:15:56.360]  第十一至十一節
[00:15:56.360 --> 00:15:58.360]  十一至十二節
[00:15:58.360 --> 00:16:00.360]  他識穿了他父親的計謀
[00:16:00.360 --> 00:16:04.360]  之後他派來的人準備第二招殺死大魏
[00:16:04.360 --> 00:16:06.360]  幫對方漏夜的逃走
[00:16:06.360 --> 00:16:09.360]  這一點足以證明米鴿的智慧
[00:16:09.360 --> 00:16:11.360]  和他對大魏的忠誠
[00:16:11.360 --> 00:16:14.360]  但是幫對方逃跑的時候
[00:16:14.360 --> 00:16:17.360]  他就一心欺騙掃羅
[00:16:17.360 --> 00:16:20.360]  將神像放在床上扮大魏
[00:16:20.360 --> 00:16:22.360]  然後欺騙殺手
[00:16:22.360 --> 00:16:24.360]  說他病了不方便下床
[00:16:24.360 --> 00:16:26.360]  到被掃羅揭發的時候
[00:16:26.360 --> 00:16:29.360]  他用一個謊言掩蓋另一個謊言
