
[00:00:00.000 --> 00:00:04.760]  在前幾次的訊息我們透過哥倫多前書的經文
[00:02:48.240 --> 00:02:49.160]  這個指的是什麼呢
[00:02:49.160 --> 00:02:52.160]  就是說我們都和其他世人一樣
[00:02:52.160 --> 00:02:55.320]  都是這樣來工作我們生活
[00:02:55.320 --> 00:02:58.760]  但是不同的就是我們有屬靈的眼光
[00:02:58.760 --> 00:03:01.440]  來看究竟我們的生活
[00:03:01.440 --> 00:03:04.760]  我們的為人怎樣來合乎神的心意
[00:03:04.760 --> 00:03:06.560]  有一個基督徒的見證
[00:03:06.560 --> 00:03:09.920]  以致我們帶著這種價值觀和眼光
[00:03:09.920 --> 00:03:12.320]  來過我們的人生
[00:03:12.320 --> 00:03:19.680]  以致我們能夠完成神在我們人生當中不同的崗位裡所達成的使命
[00:03:19.680 --> 00:03:20.800]  作為基督徒
[00:03:20.800 --> 00:03:25.840]  我們工作也是我們人生一個很大的部分
[00:03:25.840 --> 00:03:30.640]  當然我們知道在我們參加教會的弟兄姊妹當中
[00:03:30.640 --> 00:03:33.520]  有些已經離開了日常的工作
[00:03:33.520 --> 00:03:36.040]  已經到了退休的階段
[00:03:36.040 --> 00:03:42.160]  但也有一些一直以來都是可能是做家庭主婦
[00:03:42.160 --> 00:03:44.840]  以前我們在香港就說家庭主婦
[00:03:44.840 --> 00:03:46.720]  當我來美國的時候有一個新的名詞
[00:03:46.720 --> 00:03:49.160]  這個名詞叫做 Home Making
[00:03:49.160 --> 00:03:51.680]  我第一次聽到叫 Home Making
[00:03:51.680 --> 00:03:53.440]  原來這個很重要的觀念就是
[00:03:53.440 --> 00:03:56.360]  原來他在家裡建立家園
[00:03:56.360 --> 00:04:00.840]  他是幫助這個家能夠建造起來
[00:04:00.840 --> 00:04:03.720]  所以絕對不是等閒的事
[00:04:03.720 --> 00:04:06.520]  雖然可能他未必在社會裡工作
[00:04:06.520 --> 00:04:11.560]  但可能他在家裡在輪舍當中是一個工作的身份
[00:04:11.560 --> 00:04:13.920]  所以無論我們在哪一個階段
[00:04:13.920 --> 00:04:15.880]  或者你仍然有正常的工作
[00:04:15.880 --> 00:04:17.880]  或者你是兼職的工作
[00:04:17.880 --> 00:04:20.240]  或者你是在退休的階段
[00:04:20.240 --> 00:04:23.160]  或者你一直以來都是在家裡工作
[00:04:23.160 --> 00:04:25.880]  現在我們更多的就是 work from home
[00:04:25.880 --> 00:04:27.960]  所以在家裡工作
[00:04:27.960 --> 00:04:31.200]  無論是時間的調配各方面
[00:04:31.200 --> 00:04:35.040]  其實我們都是仍然是一個工作的狀態
[00:04:35.040 --> 00:04:40.680]  生命是一個作工的人生
[00:04:40.680 --> 00:04:44.280]  因為我們不希望我們人生是一個頹廢的人生
[00:04:44.280 --> 00:04:45.920]  是一個浪費的人生
[00:04:45.920 --> 00:04:50.880]  我們日子只過在那些熱鬧無聊的日子
[00:04:50.880 --> 00:04:53.520]  以前我們看見在去公園的時候
[00:04:53.520 --> 00:04:58.960]  經常有一群年紀很大的人在那裡做什麼呢?
[00:04:58.960 --> 00:05:02.280]  捉棋,從早到晚都是捉棋
[00:05:02.280 --> 00:05:04.120]  過了一個捉棋的人生
[00:05:04.120 --> 00:05:05.920]  當然現在美國可能沒有了
[00:05:05.920 --> 00:05:09.000]  香港以前一去到公園就很多人在那裡捉棋
[00:05:09.000 --> 00:05:11.080]  看見那些都是上了年紀的人
[00:05:11.080 --> 00:05:12.880]  因為他們沒什麼事做
[00:05:12.880 --> 00:05:14.880]  當然我不反對捉棋
[00:05:14.880 --> 00:05:17.640]  不過如果你從早到晚都是捉棋的話
[00:05:17.640 --> 00:05:20.120]  那就真的可能浪費了我們人生
[00:05:20.120 --> 00:05:23.320]  或者其他的嗜好也不一定
[00:05:23.320 --> 00:05:25.560]  所以我們怎樣去工作呢?
[00:05:25.560 --> 00:05:28.800]  今天剛才唱的那首詩歌很有感動
[00:05:28.800 --> 00:05:31.360]  我也不知道詩母令這首歌
[00:05:31.360 --> 00:05:34.800]  或者我們一會兒回應的時候用這首歌作回應
[00:05:34.800 --> 00:05:39.000]  這首歌講到我們在人群當中
[00:05:39.000 --> 00:05:40.000]  在鬧事當中
[00:05:40.000 --> 00:05:40.880]  在人生當中
[00:05:40.880 --> 00:05:42.080]  在每日當中
[00:05:42.080 --> 00:05:43.480]  我們與神同行
[00:05:43.480 --> 00:05:45.800]  我們實踐順亡來
[00:05:45.800 --> 00:05:47.800]  但是有一句說話很寶貴的
[00:05:47.800 --> 00:05:48.920]  在這裡附歌
[00:05:48.920 --> 00:05:51.920]  我們效法基督的什麼人?
[00:05:51.920 --> 00:05:53.240]  剛才唱過
[00:05:53.240 --> 00:05:56.120]  效法基督的新群
[00:05:56.120 --> 00:05:59.560]  所以我們看見在約翰福音第五章
[00:05:59.560 --> 00:06:00.800]  十七節
[00:06:00.800 --> 00:06:02.280]  在這裡這樣說
[00:06:02.280 --> 00:06:03.160]  我們一起讀
[00:06:03.160 --> 00:06:04.560]  這次經文請讀
[00:06:04.560 --> 00:06:06.840]  耶穌就對他們說
[00:06:06.840 --> 00:06:10.280]  我父做事直到如今
[00:06:10.280 --> 00:06:12.960]  我也做事
[00:06:12.960 --> 00:06:16.200]  在現代中文日本的翻譯是這樣翻譯的
[00:06:16.200 --> 00:06:17.960]  他說耶穌對他們說
[00:06:17.960 --> 00:06:19.720]  我的父親
[00:06:19.720 --> 00:06:20.960]  一直工作
[00:06:20.960 --> 00:06:24.680]  我也該照樣工作
[00:06:24.680 --> 00:06:28.280]  我覺得這個翻譯很好
[00:06:28.280 --> 00:06:31.200]  原諒我們看到耶穌說明
[00:06:31.200 --> 00:06:34.280]  父神是一位工作的神
[00:06:34.280 --> 00:06:36.920]  所以祂也有六天工作
[00:06:36.920 --> 00:06:39.760]  然後有一天安息
[00:06:39.760 --> 00:06:42.320]  當然這個祂是樹立一個榜樣給世人
[00:06:42.320 --> 00:06:45.880]  也表示祂的創造是完美的
[00:06:45.880 --> 00:06:49.000]  但是原來不單止創造的時候
[00:06:49.000 --> 00:06:54.320]  祂說我父做事直到如今
[00:06:54.320 --> 00:06:56.520]  一直工作
[00:06:56.520 --> 00:06:58.880]  原來神沒有停止祂的工作
[00:06:58.880 --> 00:07:00.720]  祂不是創造完後
[00:07:00.720 --> 00:07:04.200]  就把這個世界這個地球這個人類放手
[00:07:04.200 --> 00:07:06.440]  而是祂不斷地工作
[00:07:06.440 --> 00:07:09.000]  不斷地有神的工作
[00:07:09.000 --> 00:07:11.280]  所以我們希望和神同工
[00:07:11.280 --> 00:07:13.440]  在我們人生當中
[00:07:13.440 --> 00:07:16.480]  直到我們有一天去見主的面之前
[00:07:16.480 --> 00:07:18.960]  我們都應該這樣工作
[00:07:18.960 --> 00:07:21.640]  他說耶穌說
[00:07:21.640 --> 00:07:23.800]  我也照樣工作
[00:07:23.800 --> 00:07:27.360]  所以我們看到不單止父神是一位工作的神
[00:07:27.360 --> 00:07:31.880]  原來主耶穌自己也是一個工作的神
[00:07:31.880 --> 00:07:37.120]  神喜歡祂的工作能夠完成
[00:07:37.120 --> 00:07:40.400]  祂的工作能夠圓滿
[00:07:40.400 --> 00:07:42.960]  因為神是一個有計劃
[00:07:42.960 --> 00:07:45.720]  也有不斷工作的神
[00:07:45.720 --> 00:07:48.120]  而祂當創造人的時候
[00:07:48.120 --> 00:07:50.400]  當我們看到創世紀第一制二章
[00:07:50.400 --> 00:07:55.960]  祂把這個責任交託給祂所做的人
[00:07:55.960 --> 00:07:58.160]  當然祂不是不工作
[00:07:58.160 --> 00:07:59.400]  祂和他們同工
[00:07:59.400 --> 00:08:01.440]  但是把這個交給人
[00:08:01.440 --> 00:08:04.280]  人也開始工作
[00:08:04.280 --> 00:08:09.320]  我們知道我們每一天在人生當中工作
[00:08:09.320 --> 00:08:12.120]  我們不單止養活我們的家庭
[00:08:12.120 --> 00:08:15.160]  或者我們需要完成我們的責任
[00:08:15.160 --> 00:08:16.720]  也貢獻這個社會
[00:08:16.720 --> 00:08:19.520]  剛才那首詩歌也有說到
[00:08:19.520 --> 00:08:20.600]  作為基督徒
[00:08:20.600 --> 00:08:22.720]  我們更加明白原來更重要的
[00:08:22.720 --> 00:08:25.240]  不單止世人已經有這個觀念
[00:08:25.240 --> 00:08:27.040]  我們更加有的就是
[00:08:27.040 --> 00:08:29.960]  原來這位是一位工作的主
[00:08:29.960 --> 00:08:33.680]  祂也是賜工作給我們的主
[00:08:33.680 --> 00:08:37.000]  所以當我們領受神給我們的任命的時候
[00:08:37.000 --> 00:08:40.720]  原來我們是要向祂交賬
[00:08:40.720 --> 00:08:46.200]  以及向這位神配合
[00:08:46.200 --> 00:08:48.640]  以致我們能夠達成
[00:08:48.640 --> 00:08:52.480]  神在我們身上要完成的工作
[00:08:52.480 --> 00:08:54.600]  其中當然我們就是見證上帝
[00:08:54.600 --> 00:08:56.600]  因為這一切都是神的作為
[00:08:56.600 --> 00:08:57.680]  所以在這個過程裏面
[00:08:57.680 --> 00:09:01.480]  我們不斷地去體會神和見證神
[00:09:01.480 --> 00:09:03.240]  所以今天我們看看基督徒
[00:09:03.240 --> 00:09:05.040]  或者我們屬靈的人
[00:09:05.040 --> 00:09:07.360]  我們能夠與世人有些不同的
[00:09:07.360 --> 00:09:09.360]  能夠參透萬事的
[00:09:09.360 --> 00:09:13.200]  我們怎樣去看我們的工作觀呢
[00:09:13.200 --> 00:09:15.200]  第一我們再回到剛才這個觀念
[00:09:15.200 --> 00:09:18.520]  就是工作是神創造時候的任命
[00:09:18.520 --> 00:09:20.120]  我們詳細看看這些經文
[00:09:20.120 --> 00:09:21.760]  在《創世紀》第一章第二章
[00:09:21.760 --> 00:09:24.320]  我們讀一讀這三節的經文
[00:09:24.320 --> 00:09:25.160]  請讀
[00:09:25.160 --> 00:09:28.400]  上帝就照著自己的形象做人
[00:09:28.400 --> 00:09:32.280]  乃是照著他的形象做男做女
[00:09:32.280 --> 00:09:34.920]  上帝就賜福給他們
[00:09:34.920 --> 00:09:37.320]  又對他們說要生養眾多
[00:09:37.320 --> 00:09:40.880]  遍滿地面自理者地
[00:09:40.880 --> 00:09:43.080]  也要管理海裏的魚
[00:09:43.080 --> 00:09:44.320]  空中的鳥
[00:09:44.320 --> 00:09:48.080]  和地上各樣行動的活物
[00:09:48.080 --> 00:09:52.560]  這是第一章提到神叫我們自理這個地
[00:09:52.560 --> 00:09:56.720]  也管理這些是他所做的其他一切
[00:09:56.720 --> 00:09:58.040]  在《創世紀》第二章
[00:09:58.040 --> 00:09:59.680]  我們再看十五節
[00:09:59.680 --> 00:10:00.400]  請讀
[00:10:00.400 --> 00:10:05.560]  耶穌說上帝將那人安置在伊甸園
[00:10:05.560 --> 00:10:08.760]  使他修理看守
[00:10:08.760 --> 00:10:11.600]  上帝將亞當夏娃人
[00:10:11.600 --> 00:10:14.360]  放在他所創造的地方
[00:10:14.360 --> 00:10:15.720]  但是要他們什麼
[00:10:15.720 --> 00:10:17.640]  要他們修理看守
[00:10:17.640 --> 00:10:25.080]  這是他賦予人的一個工作責任
[00:10:25.080 --> 00:10:27.240]  所以我們無論在家也好
[00:10:27.240 --> 00:10:29.520]  在什麼崗位也好
[00:10:29.520 --> 00:10:31.920]  這裡可以指到我們家
[00:10:31.920 --> 00:10:34.240]  可以指到我們工作的地方
[00:10:34.240 --> 00:10:35.920]  指到我們在地上
[00:10:35.920 --> 00:10:37.400]  這個時間
[00:10:37.400 --> 00:10:39.240]  原來神委派我們
[00:10:39.240 --> 00:10:42.080]  我們需要配合他去自理
[00:10:42.080 --> 00:10:43.880]  去管理
[00:10:43.880 --> 00:10:46.560]  去修理
[00:10:46.560 --> 00:10:51.040]  這是神給我們的一種任命
[00:10:51.040 --> 00:10:56.920]  當然神安排每一個人的呼召和引導都有不同
[00:10:56.920 --> 00:10:59.520]  但是我們應該照著神的引導
[00:10:59.520 --> 00:11:02.200]  我們的一個任命和使命
[00:11:02.200 --> 00:11:05.080]  來完成他託付給我們的責任
[00:11:05.080 --> 00:11:07.040]  這就是神給我們的祝福
[00:11:07.040 --> 00:11:10.120]  所以當時神創造所有人的時候
[00:11:10.120 --> 00:11:11.600]  就祝福他們
[00:11:11.600 --> 00:11:13.480]  叫他們生養眾多
[00:11:13.480 --> 00:11:16.600]  遍滿地面 治理自己的地
[00:11:16.600 --> 00:11:19.680]  我們又發覺到第三章大家熟悉的時候
[00:11:19.680 --> 00:11:21.720]  有關乎工作來說
[00:11:21.720 --> 00:11:25.200]  就是有一個情況
[00:11:25.200 --> 00:11:26.360]  就是當人犯罪
[00:11:26.360 --> 00:11:28.280]  第三章 人犯罪
[00:11:28.280 --> 00:11:29.680]  人犯罪
[00:11:29.680 --> 00:11:32.360]  做了一些神叫他們不要做的事
[00:11:32.360 --> 00:11:34.920]  中了魔鬼的試探和詭計
[00:11:34.920 --> 00:11:39.240]  叛跌了和離開了上帝的旨意
[00:11:39.240 --> 00:11:44.840]  結果當神去處罰的時候
[00:11:44.840 --> 00:11:47.920]  讓魔鬼這個古蛇受到處罰
[00:11:47.920 --> 00:11:52.560]  接著女人生養的時候有一個困難
[00:11:52.560 --> 00:11:55.480]  然後到男人這個亞當的時候
[00:11:55.480 --> 00:11:57.440]  他說你要終身奴婦
[00:11:57.440 --> 00:11:58.360]  然後怎麼樣
[00:11:58.360 --> 00:12:01.000]  流汗財得什麼
[00:12:01.000 --> 00:12:03.000]  財得糊口
[00:12:03.000 --> 00:12:09.520]  即是找吃的艱難
[00:12:09.520 --> 00:12:10.360]  這裡給我們看見
[00:12:10.360 --> 00:12:13.680]  原來神沒有奏奏工作的本身
[00:12:13.680 --> 00:12:15.800]  神仍然要他們耕種
[00:12:15.800 --> 00:12:17.920]  不過因為地長出荊棘來了
[00:12:17.920 --> 00:12:21.360]  因為人犯罪的時候帶來全國的人類
[00:12:21.360 --> 00:12:24.640]  落在這種混亂和罪的影響當中
[00:12:24.640 --> 00:12:26.760]  連天地都變化了
[00:12:26.760 --> 00:12:28.240]  所以地本來很好
[00:12:28.240 --> 00:12:29.080]  很容易耕種
[00:12:29.080 --> 00:12:30.120]  現在很困難
[00:12:30.120 --> 00:12:31.280]  長出荊棘來了
[00:12:31.280 --> 00:12:34.160]  所以他們很辛苦才能夠完成
[00:12:34.160 --> 00:12:37.480]  所以今天我們在工作裡面可能沒有很辛苦
[00:12:37.480 --> 00:12:40.800]  或者有時候真的不容易
[00:12:40.800 --> 00:12:43.040]  我們都不是用一個埋怨的心
[00:12:43.040 --> 00:12:46.480]  因為我們知道工作本身仍然是神祝福的
[00:12:46.480 --> 00:12:49.520]  不過可惜是因為人犯罪之後所帶來的結果
[00:12:49.520 --> 00:12:54.280]  令到我們真的是奴婦流汗財得糊口
[00:12:54.280 --> 00:12:58.200]  這個是我們有時候所面對的事實
[00:12:58.200 --> 00:13:02.360]  但我們知道今天這個不是神的奏作
[00:13:02.360 --> 00:13:04.360]  工作本身不是神的奏作
[00:13:04.360 --> 00:13:06.400]  是罪帶來的後果
[00:13:06.400 --> 00:13:07.920]  但神也有救用的恩典
[00:13:07.920 --> 00:13:11.200]  讓我們在這些墜落的世界
[00:13:11.200 --> 00:13:12.880]  在神學裡面的意義就是
[00:13:12.880 --> 00:13:14.760]  在這個墜落的世界當中
[00:13:14.760 --> 00:13:17.440]  神有救用的恩典幫助我們
[00:13:17.440 --> 00:13:20.120]  特別當我們知道神有救恩
[00:13:20.120 --> 00:13:23.080]  所以當時神已經預表了救恩
[00:13:23.080 --> 00:13:25.160]  已經將救恩預表了
[00:13:25.160 --> 00:13:28.760]  將來這個女人的後裔要踐踏蛇的後裔
[00:13:28.760 --> 00:13:31.440]  而且神為她們做了一個皮衣
[00:13:31.440 --> 00:13:36.240]  代表神用她們的恩典遮蓋了人的罪
[00:13:36.240 --> 00:13:39.760]  以致她們殺了這個濟生
[00:13:39.760 --> 00:13:41.760]  拿了她的皮遮蓋了她們
[00:13:41.760 --> 00:13:47.120]  要叫她們能夠繼續完成神在這個墜落的世界當中
[00:13:47.120 --> 00:13:52.440]  神最初要她們去完成的使命
[00:13:52.440 --> 00:13:57.440]  雙立門說公民的權利是公民的權利,而公民的權利是公民的權利。
[00:13:57.440 --> 00:13:57.730]  工作本身是神聖的,也是神所命令的
[00:13:57.730 --> 00:14:04.730]  叫我們人在這個世界上要跟父神和主耶穌一樣繼續工作
[00:14:04.730 --> 00:14:08.730]  當然有些人現在可能是義務的工作
[00:14:08.730 --> 00:14:13.730]  退休了或者再不在受薪水的情況下
[00:14:13.730 --> 00:14:16.730]  但仍然是在教會的侍奉
[00:14:16.730 --> 00:14:19.730]  或者在你的日常裡參加義務工作
[00:14:19.730 --> 00:14:22.730]  或者在你家裡繼續完成神所交託給你的工作
[00:14:22.730 --> 00:14:25.730]  或者在其他方面神安排給我們
[00:14:25.730 --> 00:14:29.730]  繼續可以在這個地上不要白佔地土
[00:14:29.730 --> 00:14:32.730]  繼續為主作功
[00:14:32.730 --> 00:14:35.730]  所以工作無分貴賤
[00:14:35.730 --> 00:14:39.730]  因為是一個神聖的命令和神聖的安排
[00:14:39.730 --> 00:14:48.730]  這是神給我們所謂的文化上要完成的使命
[00:14:48.730 --> 00:14:52.730]  在這方面我們可以有幾方面反省
[00:14:52.730 --> 00:14:54.730]  第一方面就是我們發覺
[00:14:54.730 --> 00:14:57.730]  這個既然是神所命令的
[00:14:57.730 --> 00:14:59.730]  創造的時候就任命的
[00:14:59.730 --> 00:15:02.730]  所以我們有時候不要去到極端
[00:15:02.730 --> 00:15:05.730]  以為我們屬靈
[00:15:05.730 --> 00:15:08.730]  所以我工作就還工作
[00:15:08.730 --> 00:15:10.730]  教會就還教會
[00:15:10.730 --> 00:15:12.730]  靈性生活就還靈性生活
[00:15:12.730 --> 00:15:13.730]  完全分割了
[00:15:13.730 --> 00:15:15.730]  甚至有些極端到
[00:15:15.730 --> 00:15:18.730]  第二就是我們認為
[00:15:18.730 --> 00:15:23.730]  工作本身只不過是次等的
[00:15:23.730 --> 00:15:25.730]  我們暫時賺一點錢
[00:15:25.730 --> 00:15:28.730]  主要我就是去侍奉神
[00:15:28.730 --> 00:15:30.730]  我們做教會屬靈的工作
[00:15:30.730 --> 00:15:33.730]  我在教會裡很多侍奉
[00:15:33.730 --> 00:15:36.730]  工作做得好不好那些不是很重要
[00:15:36.730 --> 00:15:39.730]  當然我這樣說大家都已經知道
[00:15:39.730 --> 00:15:41.730]  這是一個極端的看法
[00:15:41.730 --> 00:15:44.730]  是不正確的聖經觀和世界觀
[00:15:44.730 --> 00:15:47.730]  其實我們不是用一個藉口
[00:15:47.730 --> 00:15:49.730]  說我很忙於教會的侍奉
[00:15:49.730 --> 00:15:51.730]  或者我要做神屬靈的工作
[00:15:51.730 --> 00:15:53.730]  所以我就不去履行
[00:15:53.730 --> 00:15:56.730]  我應該在地上有的本分
[00:15:56.730 --> 00:15:58.730]  或者在我們工作上的盡忠
[00:15:58.730 --> 00:16:01.730]  這個也是極端的
[00:16:01.730 --> 00:16:03.730]  有一個例子就是我們知道
[00:16:03.730 --> 00:16:05.730]  在帖撒來家前書
[00:16:05.730 --> 00:16:08.730]  保羅提到主快回來
[00:16:08.730 --> 00:16:11.730]  在前書後書都有講到這方面的信息
[00:16:11.730 --> 00:16:16.730]  其中他的教導就在帖撒來家後書第三章
[00:16:16.730 --> 00:16:19.730]  他說若有人不作工就不可吃飯
[00:16:19.730 --> 00:16:23.730]  要安靜工作吃自己的飯
[00:16:23.730 --> 00:16:25.730]  為什麼保羅會這樣說呢
[00:16:25.730 --> 00:16:28.730]  因為當時這個信徒認為主很快回來
[00:16:28.730 --> 00:16:33.730]  所以他們就用了時間閒懶
[00:16:33.730 --> 00:16:35.730]  工作做不做就罷了
[00:16:35.730 --> 00:16:36.730]  主都快回來了
[00:16:36.730 --> 00:16:38.730]  所以我們不需要工作
[00:16:38.730 --> 00:16:40.730]  今天我們都說主很快回來
[00:16:40.730 --> 00:16:43.730]  透過世界各樣的跡象各樣的預兆
[00:16:43.730 --> 00:16:45.730]  我們知道主再來的日子很快
[00:16:45.730 --> 00:16:50.730]  你說我不需要再緊張地上任何的事情
[00:16:50.730 --> 00:16:53.730]  的確是的我們不需要太緊張
[00:16:53.730 --> 00:16:57.730]  但是我們仍然要盡忠於神託付給我們的每一天
[00:16:57.730 --> 00:17:00.730]  以及給我們每一個崗位
[00:17:00.730 --> 00:17:03.730]  能夠在地上盡忠的使命
[00:17:03.730 --> 00:17:05.730]  當時保羅這樣說
[00:17:05.730 --> 00:17:07.730]  若有人不作工就不可吃飯
[00:17:07.730 --> 00:17:11.730]  意思就是說你不可以用一些屬靈的理由
[00:17:11.730 --> 00:17:15.730]  來說我們不需要做我們應該有的本分
[00:17:15.730 --> 00:17:19.730]  所以這個就是保羅當時提醒教會
[00:17:19.730 --> 00:17:22.730]  也叫教會去提醒信徒
[00:17:22.730 --> 00:17:26.730]  要安靜作工吃自己的飯
[00:17:26.730 --> 00:17:31.730]  所以我們不需要這麼多侍奉
[00:17:31.730 --> 00:17:33.730]  工作很忙
[00:17:33.730 --> 00:17:37.730]  所以牧師不要再叫我參與侍奉
[00:17:37.730 --> 00:17:40.730]  太多我自己的工作
[00:17:40.730 --> 00:17:43.730]  不可以再承擔教會的侍奉
[00:17:43.730 --> 00:17:46.730]  所以第二個反省又去到另一個極端
[00:17:46.730 --> 00:17:48.730]  有時候我們會說
[00:17:48.730 --> 00:17:50.730]  我現在最重要的是我的工作
[00:17:50.730 --> 00:17:52.730]  我最重要的是賺錢
[00:17:52.730 --> 00:17:56.730]  我最重要的是在現在我的事業上打好基礎
[00:17:56.730 --> 00:17:58.730]  這個時候你不要找我侍奉
[00:17:58.730 --> 00:18:03.730]  有時候我們又會在這方面走到另一個錯誤的極端
[00:18:03.730 --> 00:18:07.730]  因為我們發覺真的有些過往很多年
[00:18:07.730 --> 00:18:10.730]  看見不同的教會不同的信徒都有這個毛病
[00:18:10.730 --> 00:18:14.730]  有時候我們就會真的認為
[00:18:14.730 --> 00:18:16.730]  這個時候我的工作最重要
[00:18:16.730 --> 00:18:17.730]  家庭最重要
[00:18:17.730 --> 00:18:20.730]  所以教會這些東西我一點都不參與
[00:18:20.730 --> 00:18:23.730]  當然在我們不同的人生階段裡
[00:18:23.730 --> 00:18:26.730]  有時候神都幫助我們要平衡
[00:18:26.730 --> 00:18:29.730]  可能那段時間你很需要照顧家庭多一點
[00:18:29.730 --> 00:18:31.730]  那你應該減少這些侍奉是真的
[00:18:31.730 --> 00:18:34.730]  如果那段時間你的工作特別忙
[00:18:34.730 --> 00:18:39.730]  那你也不要讓自己耗盡了你自己的身體
[00:18:39.730 --> 00:18:42.730]  以致你也不能做一個很好的管家
[00:18:42.730 --> 00:18:45.730]  所以我們需要好好地去平衡
[00:18:45.730 --> 00:18:47.730]  但每一方面我們都知道
[00:18:47.730 --> 00:18:49.730]  我們是以耶穌基督為主
[00:18:49.730 --> 00:18:52.730]  就是究竟神你在我現在這個人生階段
[00:18:52.730 --> 00:18:53.730]  在我這個情況底下
[00:18:53.730 --> 00:18:55.730]  你的旨意要我怎樣怎樣
[00:18:55.730 --> 00:18:59.730]  我相信一約一定不會神叫你放棄所有教會生活
[00:18:59.730 --> 00:19:00.730]  放棄侍奉
[00:19:00.730 --> 00:19:02.730]  可能就是輕一些
[00:19:02.730 --> 00:19:06.730]  或者你在那段時間可能暫時停一段小的時間
[00:19:06.730 --> 00:19:09.730]  但是不代表你完全不侍奉
[00:19:09.730 --> 00:19:12.730]  包括了退休的影子媒
[00:19:12.730 --> 00:19:16.730]  所以我們發覺原來在這裡真的給我們看見
[00:19:16.730 --> 00:19:19.730]  如果這個是神創造時候的任命
[00:19:19.730 --> 00:19:24.730]  他一定是和神不會相抵觸
[00:19:24.730 --> 00:19:29.730]  所以如果我們不把工作認為這個只是我一部分不關神事
[00:19:29.730 --> 00:19:32.730]  那我要自己鞏固我自己的東西
[00:19:32.730 --> 00:19:34.730]  這樣和神沒有關係
[00:19:34.730 --> 00:19:36.730]  那這個一定是有問題了
[00:19:36.730 --> 00:19:38.730]  所以另一個反省就是
[00:19:38.730 --> 00:19:42.730]  我們怎樣同時間把工作本身
[00:19:42.730 --> 00:19:44.730]  也是交在神的手中
