
[00:00:00.000 --> 00:00:05.920]  最近我接連收到兩位神樂院同學離開世界的消息
[00:04:57.200 --> 00:05:03.200]  參孫所面對的其中一個試探就是情慾
[00:05:03.200 --> 00:05:05.200]  按《時詩記》記載
[00:05:05.200 --> 00:05:08.200]  參孫曾經有過三段情
[00:05:08.200 --> 00:05:11.200]  第一段情是記載在第十四章
[00:05:11.200 --> 00:05:14.200]  這也是他唯一一次正式結婚
[00:05:14.200 --> 00:05:17.200]  我們一齊讀這段經文
[00:05:17.200 --> 00:05:25.200]  「參孫下到庭那,在那裡看見一個女子,是非利士人的女兒。
[00:05:25.200 --> 00:05:28.200]  參孫上來稟告他父母說:
[00:05:28.200 --> 00:05:34.200]  我在庭那看見一個女子,是非利士人的女兒,
[00:05:34.200 --> 00:05:38.200]  願你們給我娶來為妻。」
[00:05:38.200 --> 00:05:43.200]  參孫在一個叫庭那的地方邂逅這個女子
[00:05:43.200 --> 00:05:47.200]  而經文對於這個女子的背景提得非常少
[00:05:47.200 --> 00:05:52.200]  只是兩次提到她是一個非利士人
[00:05:52.200 --> 00:05:57.200]  經文裏連她的名字都沒有提及
[00:05:57.200 --> 00:05:59.200]  當參孫的父母問他
[00:05:59.200 --> 00:06:02.200]  「為何你要娶一個這樣的外邦女子?」
[00:06:02.200 --> 00:06:06.200]  當時參孫所提的理由就是
[00:06:06.200 --> 00:06:09.200]  「因為我看中她。」
[00:06:09.200 --> 00:06:12.200]  這是《聖經新譯本》的翻譯
[00:06:12.200 --> 00:06:17.200]  其實也很能代表原文的意思
[00:06:17.200 --> 00:06:22.200]  意思是「我看中她,她適合我的心水。」
[00:06:22.200 --> 00:06:26.200]  這是眼目的情慾
[00:06:26.200 --> 00:06:31.200]  參孫的第二段情記載於第十六章
[00:06:31.200 --> 00:06:39.200]  「參孫到了家宅,在那裡看見一個妓女,就與她親近。」
[00:06:39.200 --> 00:06:42.200]  今次與上次有少許不同
[00:06:42.200 --> 00:06:44.200]  今次的對象是一個妓女
[00:06:44.200 --> 00:06:46.200]  並且是速戰速決的
[00:06:46.200 --> 00:06:49.200]  看中她就馬上上來
[00:06:49.200 --> 00:06:51.200]  來得快,走得也快
[00:06:51.200 --> 00:06:54.200]  而相同的是同樣是漢奸
[00:06:54.200 --> 00:06:56.200]  那就糟糕了
[00:06:56.200 --> 00:07:00.200]  第三段關係亦記載於第十六章
[00:07:00.200 --> 00:07:06.200]  「後來參孫在梭列谷喜愛一個婦人,名叫大利拉。」
[00:07:06.200 --> 00:07:10.200]  經文對於參孫與大利拉這段的邂逅
[00:07:10.200 --> 00:07:12.200]  同樣是寫得非常簡單
[00:07:12.200 --> 00:07:13.200]  亦是一個字
[00:07:13.200 --> 00:07:15.200]  「喜愛」
[00:07:15.200 --> 00:07:17.200]  從這三段情我們可以看到
[00:07:17.200 --> 00:07:22.200]  參孫行事完全是由情慾來主導
[00:07:22.200 --> 00:07:26.200]  只要看中、合眼緣、喜歡
[00:07:26.200 --> 00:07:28.200]  就可以在一起
[00:07:28.200 --> 00:07:34.200]  這其實反映到今天香港不少人都是這樣
[00:07:34.200 --> 00:07:36.200]  參孫是頗先進的
[00:07:36.200 --> 00:07:40.200]  還有就是參孫不單是輕率地用情
[00:07:40.200 --> 00:07:43.200]  而且他還是被情所困
[00:07:43.200 --> 00:07:45.200]  在他第一段的關係當中
[00:07:45.200 --> 00:07:50.200]  他經不起妻子當時用軟硬兼施的手段
[00:07:50.200 --> 00:07:56.200]  來引誘他去揭自揭底牌
[00:07:56.200 --> 00:08:01.200]  結果他在與菲律士人一場打賭中輸了
[00:08:01.200 --> 00:08:03.200]  不單輸了一場賭
[00:08:03.200 --> 00:08:08.200]  更害死了自己的妻子和岳父
[00:08:08.200 --> 00:08:11.200]  而在與大利拉一段關係當中
[00:08:11.200 --> 00:08:17.200]  菲律士人亦借大利拉運用美人計
[00:08:17.200 --> 00:08:22.200]  借她先後四次誘騙參孫
[00:08:22.200 --> 00:08:25.200]  說出她的大力之謎
[00:08:25.200 --> 00:08:26.200]  為何她那麼大力呢?
[00:08:26.200 --> 00:08:28.200]  謎底是甚麼呢?
[00:08:28.200 --> 00:08:32.200]  結果這個原本力大無窮的大力士
[00:08:32.200 --> 00:08:35.200]  被人破解知道了他的死穴
[00:08:35.200 --> 00:08:38.200]  力量盡失之餘被人生擒
[00:08:38.200 --> 00:08:41.200]  還挖了雙眼出來
[00:08:41.200 --> 00:08:44.200]  鎖在監獄裏面推磨
[00:08:44.200 --> 00:08:45.200]  原本是一個大力士
[00:08:45.200 --> 00:08:49.200]  但最後竟然要有一個童子來拉住他
[00:08:49.200 --> 00:08:51.200]  他才可以出入
[00:08:51.200 --> 00:08:54.200]  從這兩段情我們可以看到
[00:08:54.200 --> 00:08:57.200]  參孫可以說是英雄難過美人關
[00:08:57.200 --> 00:09:00.200]  他的一生栽在兩個女人的手上
[00:09:00.200 --> 00:09:03.200]  第一個女人因為被菲律士人恐嚇
[00:09:03.200 --> 00:09:05.200]  要殺她全家
[00:09:05.200 --> 00:09:07.200]  所以這個女人背叛她
[00:09:07.200 --> 00:09:13.200]  第二個女人受不住菲律士人金瓷口臂的誘惑
[00:09:13.200 --> 00:09:17.200]  於是引誘參孫墮入這個圈套
[00:09:17.200 --> 00:09:23.200]  以致令參孫身心靈都受到嚴重的創傷
[00:09:23.200 --> 00:09:25.200]  參孫的經歷
[00:09:25.200 --> 00:09:32.200]  充分反映出什麼是色字頭上一把刀
[00:09:32.200 --> 00:09:36.200]  他還有力拔山河的氣勢
[00:09:36.200 --> 00:09:39.200]  但都逃不過情慾的試探
[00:09:39.200 --> 00:09:43.200]  香港基督教女青年會在2013年3月
[00:09:43.200 --> 00:09:46.200]  發表過一份調查報告
[00:09:46.200 --> 00:09:48.200]  他們調查的對象都是女士
[00:09:48.200 --> 00:09:52.200]  都是一些分居和離婚的女士
[00:09:52.200 --> 00:09:58.200]  問他們導致離婚和分居的原因是什麼
[00:09:58.200 --> 00:10:00.200]  結果顯示有三個
[00:10:00.200 --> 00:10:02.200]  婚姻出現第三者
[00:10:02.200 --> 00:10:03.200]  即有婚外情
[00:10:03.200 --> 00:10:05.200]  欠缺溝通
[00:10:05.200 --> 00:10:06.200]  性格不合
[00:10:06.200 --> 00:10:10.200]  這個問卷可以選擇多過一項
[00:10:10.200 --> 00:10:13.200]  所以你見到三個百分比都接近
[00:10:13.200 --> 00:10:19.200]  不過亦都反映婚外情都是一個主要原因
[00:10:19.200 --> 00:10:24.200]  香港做這方面的研究和調查不太多
[00:10:24.200 --> 00:10:26.200]  這個對象是婦女
[00:10:26.200 --> 00:10:29.200]  不過亦都有她的參考價值
[00:10:29.200 --> 00:10:33.200]  還有是前幾天的事
[00:10:33.200 --> 00:10:36.200]  國內有一個論壇
[00:10:36.200 --> 00:10:39.200]  不妨參考一下國內的情況
[00:10:39.200 --> 00:10:43.200]  在這個論壇上發表了一份調查報告
[00:10:43.200 --> 00:10:46.200]  指出導致離婚的原因中
[00:10:46.200 --> 00:10:48.200]  第三者插足
[00:10:48.200 --> 00:10:52.200]  即第三者插腳到別人的婚姻
[00:10:52.200 --> 00:10:55.200]  這個原因佔了75%
[00:10:55.200 --> 00:10:58.200]  亦都是位居榜首
[00:10:58.200 --> 00:11:02.200]  除此之外還有一個數字值得我們留意
[00:11:02.200 --> 00:11:04.200]  就是2014年以來
[00:11:04.200 --> 00:11:10.200]  通過微信、默默等新型社交工具
[00:11:10.200 --> 00:11:14.200]  所引發的婚外情案例增加了20%
[00:11:14.200 --> 00:11:16.200]  大家知不知道什麼是默默
[00:11:16.200 --> 00:11:18.200]  默生的默
[00:11:18.200 --> 00:11:20.200]  即兩個默,即兩個陌生人
[00:11:20.200 --> 00:11:22.200]  其實我昨晚才知道是什麼
[00:11:22.200 --> 00:11:29.200]  就是一些最新的社交網絡的渠道
[00:11:29.200 --> 00:11:32.200]  出軌的其實不單止是男性
[00:11:32.200 --> 00:11:37.200]  亦都有不少女性藉著這些社交工具來結識異性
[00:11:37.200 --> 00:11:41.200]  聊著聊著,關係就越來越曖昧
[00:11:41.200 --> 00:11:45.200]  先是精神出軌,接著就是肉體出軌
[00:11:45.200 --> 00:11:48.200]  我們說回參孫
[00:11:48.200 --> 00:11:53.200]  他的問題不單止在於他抵受不住性的誘惑
[00:11:53.200 --> 00:11:56.200]  糊里糊塗地闖入情關
[00:11:56.200 --> 00:12:01.200]  還有他根本不曉得怎樣去做一個丈夫
[00:12:01.200 --> 00:12:05.200]  他根本沒有想過要負責任
[00:12:05.200 --> 00:12:09.200]  在他第一段婚姻中,亦是他唯一的婚姻
[00:12:09.200 --> 00:12:13.200]  他雖然被妻子欺騙
[00:12:13.200 --> 00:12:16.200]  但他竟然不問一句
[00:12:16.200 --> 00:12:21.200]  連一個被妻子解釋的理由的機會都不給他
[00:12:21.200 --> 00:12:27.200]  一怒之下,就返回自己的父家
[00:12:27.200 --> 00:12:30.200]  其實要鞏固婚姻
[00:12:30.200 --> 00:12:35.200]  我們不單止要潔淨我們的社交網絡
[00:12:35.200 --> 00:12:38.200]  通訊的網絡
[00:12:38.200 --> 00:12:44.200]  更重要的是夫妻雙方需要不斷努力
[00:12:44.200 --> 00:12:50.200]  去經營彼此之間的關係
[00:12:50.200 --> 00:12:56.200]  所謂「無冤不成夫婦,無仇不成父子」
[00:12:56.200 --> 00:12:59.200]  兩個人的相處不可能沒有衝突
[00:12:59.200 --> 00:13:06.200]  但衝突卻能夠幫助我們彼此的了解和體諒
[00:13:06.200 --> 00:13:10.200]  唯有透過這些了解和體諒
[00:13:10.200 --> 00:13:15.200]  大家慢慢磨合才能維繫婚姻
[00:13:15.200 --> 00:13:17.200]  這才是婚姻的要訣
[00:13:17.200 --> 00:13:20.200]  我在「明愛向情牽」的網頁上
[00:13:20.200 --> 00:13:24.200]  看到一篇關於如何預防婚外情的文章
[00:13:24.200 --> 00:13:27.200]  裡面有幾句說話,我覺得很有意思
[00:13:27.200 --> 00:13:30.200]  婚姻不是習慣
[00:13:30.200 --> 00:13:34.200]  不要因共同生活而將一切變作理所當然
[00:13:34.200 --> 00:13:35.200]  不注重溝通
[00:13:35.200 --> 00:13:38.200]  若雙方開始懶惰
[00:13:38.200 --> 00:13:40.200]  忽略對方的需要
[00:13:40.200 --> 00:13:44.200]  誤會及衝突便隨之而產生
[00:13:44.200 --> 00:13:48.200]  的確,隨著時間慢慢過去
[00:13:48.200 --> 00:13:53.200]  婚姻可能已經不知不覺間成為一種習慣
[00:13:53.200 --> 00:13:58.200]  你的配偶很可能成為你家中其中一件家具
[00:13:58.200 --> 00:14:01.200]  你回到家中,電視壞了
[00:14:01.200 --> 00:14:02.200]  你會第一時間發現
[00:14:02.200 --> 00:14:06.200]  第一時間打電話叫人來修理
[00:14:06.200 --> 00:14:10.200]  但你有沒有發覺你的配偶心情壞呢?
[00:14:10.200 --> 00:14:12.200]  你有沒有發現他猜謊呢?
[00:14:12.200 --> 00:14:14.200]  又或者你又發現
[00:14:14.200 --> 00:14:16.200]  但心裡卻在想
[00:14:16.200 --> 00:14:18.200]  又來了,說不定他
[00:14:18.200 --> 00:14:22.200]  看不到他,看不到他
[00:14:22.200 --> 00:14:25.200]  今天我給大家做一個功課
[00:14:25.200 --> 00:14:28.200]  聽班尼崇拜要做功課
[00:14:28.200 --> 00:14:29.200]  這個功課是甚麼呢?
[00:14:29.200 --> 00:14:33.200]  接下來的一個星期,你用一分鐘的時間
[00:14:33.200 --> 00:14:35.200]  在那一分鐘裡
[00:14:35.200 --> 00:14:39.200]  你專一地看著你的配偶
[00:14:39.200 --> 00:14:43.200]  很可能在那一分鐘裡你會發現
[00:14:43.200 --> 00:14:45.200]  他胖了
[00:14:45.200 --> 00:14:48.200]  或者是他的頭髮變少了
[00:14:48.200 --> 00:14:49.200]  因為剛飛了髮
[00:14:49.200 --> 00:14:52.200]  又或者他會發現我
[00:14:52.200 --> 00:14:55.200]  色斑多了,皺紋多了
[00:14:55.200 --> 00:14:56.200]  但不要緊
[00:14:56.200 --> 00:15:01.200]  你要知道那個是曾經跟你同甘共苦
[00:15:01.200 --> 00:15:03.200]  並且在未來的日子裡
[00:15:03.200 --> 00:15:07.200]  他仍然要跟你相伴到老
[00:15:07.200 --> 00:15:09.200]  如果你還沒有結婚
[00:15:09.200 --> 00:15:12.200]  你也可以回去看著你爸爸
[00:15:12.200 --> 00:15:14.200]  你老爺,或者你媽媽
[00:15:14.200 --> 00:15:17.200]  或者你的親人
[00:15:17.200 --> 00:15:21.200]  因為那個也是跟你血脈相連
[00:15:21.200 --> 00:15:22.200]  而且你要知道
[00:15:22.200 --> 00:15:27.200]  明天你未必一定有機會再看著他
[00:15:27.200 --> 00:15:30.200]  當然,你在那一分鐘裡
[00:15:30.200 --> 00:15:32.200]  只是看著他也挺悶的
[00:15:32.200 --> 00:15:34.200]  你可以心裡為他祈禱
[00:15:34.200 --> 00:15:36.200]  祝福他
[00:15:36.200 --> 00:15:40.200]  下個星期我再問你們有沒有做
[00:15:40.200 --> 00:15:42.200]  對參選來說
[00:15:42.200 --> 00:15:45.200]  他還要面對另一個試探
[00:15:45.200 --> 00:15:49.200]  就是報復
[00:15:49.200 --> 00:15:52.200]  你可以從14至16章
[00:15:52.200 --> 00:15:53.200]  在這三章裡
[00:15:53.200 --> 00:15:57.200]  其實可以說是參選和菲利士人之間
[00:15:57.200 --> 00:15:59.200]  報復的歷史
[00:15:59.200 --> 00:16:00.200]  我們來看看
[00:16:00.200 --> 00:16:01.200]  首先
[00:16:01.200 --> 00:16:04.200]  菲利士人威脅參選的妻子
[00:16:04.200 --> 00:16:06.200]  要套取他的謎底
[00:16:06.200 --> 00:16:09.200]  然後參選輸了
[00:16:09.200 --> 00:16:12.200]  於是他就殺死30個菲利士人
[00:16:12.200 --> 00:16:15.200]  拿他們的衣服來還賭債
[00:16:15.200 --> 00:16:18.200]  然後參選憤而離家
[00:16:18.200 --> 00:16:23.200]  他的岳父將妻子許配給其他男人
[00:16:23.200 --> 00:16:25.200]  參選回來後
[00:16:25.200 --> 00:16:27.200]  怒火中燒
[00:16:27.200 --> 00:16:31.200]  燒了菲利士人的農作物
[00:16:31.200 --> 00:16:35.200]  然後菲利士人還以顏色
[00:16:35.200 --> 00:16:39.200]  燒死參選的妻子和岳父
[00:16:39.200 --> 00:16:42.200]  然後參選又大開殺戒
[00:16:42.200 --> 00:16:44.200]  殺死菲利士人
[00:16:44.200 --> 00:16:50.200]  然後菲利士人就搬馬來恐嚇猶大派
[00:16:50.200 --> 00:16:57.200]  然後參選又假裝束手就擒
[00:16:57.200 --> 00:17:00.200]  然後用一塊廬腮骨
[00:17:00.200 --> 00:17:03.200]  殺死了一千個菲利士人
[00:17:03.200 --> 00:17:08.200]  然後菲利士人又在加薩埋伏
[00:17:08.200 --> 00:17:10.200]  要攻擊參選
[00:17:10.200 --> 00:17:13.200]  誰知參選半夜起床
[00:17:13.200 --> 00:17:17.200]  連他的城門也拆走了
[00:17:17.200 --> 00:17:22.200]  然後菲利士人又用大利拉來施美人計
[00:17:22.200 --> 00:17:26.200]  最後參選使出殺手鐧
[00:17:26.200 --> 00:17:30.200]  和菲利士人同歸於盡
[00:17:30.200 --> 00:17:36.200]  有兩節經文完全可以反映到這段冤冤相報的歷史
[00:17:36.200 --> 00:17:38.200]  在15章裏
[00:17:38.200 --> 00:17:40.200]  當猶大人來問菲利士人
[00:17:40.200 --> 00:17:44.200]  為何要攻擊我們
[00:17:44.200 --> 00:17:48.200]  菲利士人當時的回答是
[00:17:48.200 --> 00:17:51.200]  我們上來是要捆綁參選
[00:17:51.200 --> 00:17:53.200]  他向我們怎樣行
[00:17:53.200 --> 00:17:56.200]  我們也要向他怎樣行
[00:17:56.200 --> 00:18:00.200]  然後猶大人就去找參選
[00:18:00.200 --> 00:18:01.200]  跟參選說
[00:18:01.200 --> 00:18:02.200]  參選參選
[00:18:02.200 --> 00:18:05.200]  菲利士人來找我們負氣
[00:18:05.200 --> 00:18:07.200]  到底你們做了甚麼
[00:18:07.200 --> 00:18:09.200]  做了甚麼好事
[00:18:09.200 --> 00:18:12.200]  然後參選的回答是
[00:18:12.200 --> 00:18:14.200]  他們向我怎樣行
[00:18:14.200 --> 00:18:17.200]  我也要向他們怎樣行
[00:18:17.200 --> 00:18:19.200]  你看到這兩段說話
[00:18:19.200 --> 00:18:24.200]  參選和菲利士人所說的是一模一樣的說話
[00:18:24.200 --> 00:18:26.200]  他們都是以惡報惡
[00:18:26.200 --> 00:18:27.200]  亦都是這樣
[00:18:27.200 --> 00:18:32.200]  他們的暴力不斷升溫
[00:18:32.200 --> 00:18:35.200]  到底人為何會報復
[00:18:35.200 --> 00:18:40.200]  是因為人心中存有憤恨
[00:18:40.200 --> 00:18:43.200]  怎樣可以防止冤冤相報
[00:18:43.200 --> 00:18:48.200]  就是要化解我們心中的憤恨
[00:18:48.200 --> 00:18:51.200]  在美國有一宗離婚案
[00:18:51.200 --> 00:18:57.200]  法庭下令一對夫婦分開離婚
[00:18:57.200 --> 00:19:01.200]  下令他們平分家產
[00:19:01.200 --> 00:19:05.200]  丈夫不太願意
[00:19:05.200 --> 00:19:07.200]  懷恨在心
[00:19:07.200 --> 00:19:10.200]  於是他用尺量度
[00:19:10.200 --> 00:19:14.200]  他和太太共同擁有的那間屋
[00:19:14.200 --> 00:19:16.200]  用尺量度
[00:19:16.200 --> 00:19:18.200]  然後在正中間
[00:19:18.200 --> 00:19:21.200]  用鋸鋸開那間屋
[00:19:21.200 --> 00:19:23.200]  你知道美國的屋是用木做的
[00:19:23.200 --> 00:19:25.200]  可以鋸開它
[00:19:25.200 --> 00:19:26.200]  劏開兩邊
[00:19:26.200 --> 00:19:28.200]  你一邊我一邊
[00:19:28.200 --> 00:19:31.200]  另外還有一個案例
[00:19:31.200 --> 00:19:34.200]  有一個被妻子拋棄的丈夫
[00:19:34.200 --> 00:19:40.200]  法庭判他要付一筆贍養費
[00:19:40.200 --> 00:19:44.200]  這筆贍養費為數不少
[00:19:44.200 --> 00:19:46.200]  這個丈夫被人拋棄
[00:19:46.200 --> 00:19:47.200]  還要付贍養費
[00:19:47.200 --> 00:19:48.200]  當然生氣
[00:19:48.200 --> 00:19:51.200]  他想到一個辦法
[00:19:51.200 --> 00:19:53.200]  用硬幣付款
[00:19:53.200 --> 00:19:55.200]  每個月到時候
[00:19:55.200 --> 00:19:59.200]  運一筆重70公斤的硬幣
[00:19:59.200 --> 00:20:02.200]  放在前妻的門口
[00:20:02.200 --> 00:20:04.200]  這招很絕
[00:20:04.200 --> 00:20:06.200]  我想想妻子以後如何生活
[00:20:06.200 --> 00:20:08.200]  拿著這麼多硬幣
[00:20:08.200 --> 00:20:10.200]  交租給50鎊
[00:20:10.200 --> 00:20:11.200]  不是英鎊
[00:20:11.200 --> 00:20:13.200]  是50鎊的硬幣
[00:20:13.200 --> 00:20:15.200]  她如何生活呢
[00:20:15.200 --> 00:20:18.200]  這兩個案例好像很有趣
[00:20:18.200 --> 00:20:20.200]  但其實也反映了
[00:20:20.200 --> 00:20:24.200]  人的報復心理很恐怖
[00:20:24.200 --> 00:20:26.200]  到底如何可以避免
[00:20:26.200 --> 00:20:30.200]  落入冤冤相報的試探呢
[00:20:30.200 --> 00:20:32.200]  我們一般人被傷害後
[00:20:32.200 --> 00:20:35.200]  第一個反應當然是很憤怒
[00:20:35.200 --> 00:20:37.200]  然後想報復
[00:20:37.200 --> 00:20:40.200]  向傷害我們的人還以顏色
[00:20:40.200 --> 00:20:42.200]  不過當我們這樣做的時候
[00:20:42.200 --> 00:20:44.200]  其實只會火上加油
[00:20:44.200 --> 00:20:48.200]  令局面更加一發不可收拾
[00:20:48.200 --> 00:20:51.200]  憤怒只會令人更加執著於
[00:20:51.200 --> 00:20:54.200]  他自己的觀點裏面
[00:20:54.200 --> 00:20:56.200]  最好的方法就是
[00:20:56.200 --> 00:20:58.200]  我們將心中的意念
[00:20:58.200 --> 00:21:02.200]  我們的冤屈向神傾訴
[00:21:02.200 --> 00:21:05.200]  在新約我們一起讀羅馬書
[00:21:05.200 --> 00:21:07.200]  親愛的弟兄
[00:21:07.200 --> 00:21:09.200]  不要自己身冤
[00:21:09.200 --> 00:21:11.200]  寧可讓步
[00:21:11.200 --> 00:21:13.200]  聽憑主路
[00:21:13.200 --> 00:21:15.200]  因為經上記著
[00:21:15.200 --> 00:21:17.200]  主說身冤在我
[00:21:17.200 --> 00:21:20.200]  我必報應
[00:21:20.200 --> 00:21:22.200]  唯有上帝知道
[00:21:22.200 --> 00:21:24.200]  有什麼對我們最好
[00:21:24.200 --> 00:21:30.200]  唯有上帝可以為我們主持公道
[00:21:30.200 --> 00:21:32.200]  還有一個方法就是
[00:21:32.200 --> 00:21:35.200]  我們可以找人來做傾訴對象
[00:21:35.200 --> 00:21:37.200]  除了向上帝傾訴之外
[00:21:37.200 --> 00:21:40.200]  也可以向一個你信任的
[00:21:40.200 --> 00:21:42.200]  不要隨便找
[00:21:42.200 --> 00:21:44.200]  找一個你信任的人
[00:21:44.200 --> 00:21:46.200]  向他傾訴
[00:21:46.200 --> 00:21:48.200]  將你心中的憤恨、惡念
[00:21:48.200 --> 00:21:50.200]  告訴他
[00:21:50.200 --> 00:21:53.200]  一方面可以化解心中的冤屈
[00:21:53.200 --> 00:21:55.200]  另外一人計短
[00:21:55.200 --> 00:21:56.200]  二人計長
[00:21:56.200 --> 00:21:58.200]  事情就會處理得更好
[00:21:58.200 --> 00:22:00.200]  還有一個就是
[00:22:00.200 --> 00:22:03.200]  這樣做可以防止
[00:22:03.200 --> 00:22:06.200]  你心中的惡念繼續在裏面勾
[00:22:06.200 --> 00:22:08.200]  繼續滋長
[00:22:08.200 --> 00:22:10.200]  以致一發不可收拾
