
[00:00:00.000 --> 00:00:01.600]  各位靚智媒員平安
[00:08:57.760 --> 00:09:00.680]  聖經裡面其實有兩個方向
[00:09:00.680 --> 00:09:02.000]  第一個方向是說到
[00:09:02.000 --> 00:09:04.840]  當主的公義臨到的時候
[00:09:04.840 --> 00:09:07.760]  就是主耶穌基督的降臨
[00:09:07.760 --> 00:09:09.640]  因為祂的救恩
[00:09:09.640 --> 00:09:13.240]  我們被稱為義
[00:09:13.240 --> 00:09:15.000]  第二
[00:09:15.000 --> 00:09:16.880]  這段經文同時指向一個方向
[00:09:16.880 --> 00:09:18.360]  就是當主耶穌
[00:09:18.360 --> 00:09:21.880]  在第二次再來的時候
[00:09:21.880 --> 00:09:23.360]  經文指向一個
[00:09:23.360 --> 00:09:27.760]  主最終有的公義的審判
[00:09:27.760 --> 00:09:28.880]  主公義的審判
[00:09:28.880 --> 00:09:31.400]  也都很快就會臨到
[00:09:31.400 --> 00:09:33.800]  因此在主在臨之前
[00:09:33.800 --> 00:09:35.080]  我們趕快的
[00:09:35.080 --> 00:09:37.040]  來到去到主的面前
[00:09:37.040 --> 00:09:39.200]  領受祂的救恩
[00:09:39.200 --> 00:09:40.800]  或者說我們趕快的
[00:09:40.800 --> 00:09:42.520]  帶人到主的面前
[00:09:42.520 --> 00:09:46.480]  讓主能夠領受祂的救恩
[00:09:46.480 --> 00:09:47.680]  當你讀到聖經
[00:09:47.680 --> 00:09:49.560]  特別是聖經的試圖行轉
[00:09:49.560 --> 00:09:51.560]  講述到當時很多的
[00:09:51.560 --> 00:09:54.000]  宣教的工作的時候
[00:09:54.000 --> 00:09:55.360]  你會發覺在過程當中
[00:09:55.360 --> 00:09:58.440]  有很多主自己的說話在裡面
[00:09:58.440 --> 00:10:00.720]  向人講述出來
[00:10:00.720 --> 00:10:02.640]  很多方面都是不斷講出
[00:10:02.640 --> 00:10:05.520]  主自己的心很急切
[00:10:05.520 --> 00:10:07.160]  其中我想到就是
[00:10:07.160 --> 00:10:09.840]  在試圖行轉第十八章
[00:10:09.840 --> 00:10:12.480]  講述到當時保羅
[00:10:12.480 --> 00:10:15.760]  去到哥倫多的地方來傳道
[00:10:15.760 --> 00:10:17.040]  去到那個地方的時候
[00:10:17.040 --> 00:10:19.680]  他發覺當地的人很抗拒
[00:10:19.680 --> 00:10:21.560]  猶太人去毀謗他
[00:10:21.560 --> 00:10:24.080]  去逼迫他
[00:10:24.080 --> 00:10:26.600]  他面對很大的阻礙
[00:10:26.600 --> 00:10:28.680]  照一般人的反應就會覺得
[00:10:28.680 --> 00:10:32.200]  這樣的情況不如暫時避一避
[00:10:32.200 --> 00:10:34.080]  或者可以避下風頭
[00:10:34.080 --> 00:10:38.120]  遲些等情況穩定些再做
[00:10:38.120 --> 00:10:38.960]  但是在那個時候
[00:10:38.960 --> 00:10:40.080]  聖經就講到
[00:10:40.080 --> 00:10:43.240]  保羅在萬間有一個異象
[00:10:43.240 --> 00:10:45.360]  主要是特別跟他講一句說話
[00:10:45.360 --> 00:10:48.920]  在聖經的試圖行轉第十八章裡面說
[00:10:48.920 --> 00:10:50.360]  主跟保羅說
[00:10:50.360 --> 00:10:52.840]  不要怕 只管講
[00:10:52.840 --> 00:10:54.320]  不要沉默
[00:10:54.320 --> 00:10:55.720]  有我與你同在
[00:10:55.720 --> 00:10:58.920]  沒有人會下手害你
[00:10:58.920 --> 00:11:00.880]  最後一句話大家一起讀
[00:11:00.880 --> 00:11:03.360]  因為在這城裡
[00:11:03.360 --> 00:11:07.480]  有許多屬我的人
[00:11:07.480 --> 00:11:11.960]  主的心很深切地來告訴保羅
[00:11:11.960 --> 00:11:15.280]  這裡有很多屬於我的人
[00:11:15.280 --> 00:11:18.560]  你不要怕 你不要停止
[00:11:18.560 --> 00:11:20.640]  你要向他們講述
[00:11:20.640 --> 00:11:24.880]  讓他們可以歸向我
[00:11:24.880 --> 00:11:28.800]  這位感受到當主來呼籲我們去傳道
[00:11:28.800 --> 00:11:31.320]  去作宣教的服侍的時候
[00:11:31.320 --> 00:11:33.920]  去向人作見證的時候
[00:11:33.920 --> 00:11:37.840]  在他內心裡面有一個迫切感
[00:11:37.840 --> 00:11:42.200]  好盼望有更多這些屬於他的人
[00:11:42.200 --> 00:11:44.320]  已經是被神所揀選
[00:11:44.320 --> 00:11:48.440]  但是他們能夠真正的信靠主 歸向主
[00:11:48.440 --> 00:11:52.280]  以致他們能夠得到神的拯救
[00:11:52.280 --> 00:11:54.920]  有的時候當你在你的工作崗位
[00:11:54.920 --> 00:11:57.440]  或者家庭遇到你的親友
[00:11:57.440 --> 00:11:59.600]  或者你在街上有時看到大群人
[00:11:59.600 --> 00:12:01.480]  到處走的時候
[00:12:01.480 --> 00:12:05.600]  或者你可以停一停 望望他們
[00:12:05.600 --> 00:12:08.600]  你可以感受到主跟你講
[00:12:08.600 --> 00:12:13.440]  在這個城裡面有很多屬於我的百姓
[00:12:13.440 --> 00:12:17.440]  在你的家裡面有很多屬於他的人
[00:12:17.440 --> 00:12:21.000]  而主渴望你都能夠不要怕
[00:12:21.000 --> 00:12:24.040]  你去作見證 不要沉默
[00:12:24.040 --> 00:12:26.640]  不要擔心因為神與你同在
[00:12:26.640 --> 00:12:29.600]  你放膽 你都去帶領他們
[00:12:29.600 --> 00:12:32.280]  你都去認識著
[00:12:32.280 --> 00:12:34.480]  在聖經裡面 剛才我們讀的經文
[00:12:34.480 --> 00:12:38.080]  你會留意到就是之前有一句說話
[00:12:38.080 --> 00:12:39.360]  五十六章第一節講
[00:12:39.360 --> 00:12:45.720]  你們當守公平行公義 因為我的救恩臨近
[00:12:45.720 --> 00:12:47.760]  正因為神的救恩臨近
[00:12:47.760 --> 00:12:51.360]  你們就當守公平行公義
[00:12:51.360 --> 00:12:55.000]  這段並不是講我們因行為清義
[00:12:55.000 --> 00:12:57.920]  而是講述到守公平行公義
[00:12:57.920 --> 00:13:01.520]  正是信心的一種表現
[00:13:01.520 --> 00:13:03.840]  因為你信靠上帝
[00:13:03.840 --> 00:13:07.480]  你知道祂的公義審判會臨到
[00:13:07.480 --> 00:13:09.760]  因此你讓你的行為
[00:13:09.760 --> 00:13:13.480]  按照你的信心去行出來
[00:13:13.480 --> 00:13:16.520]  配合著心意
[00:13:16.520 --> 00:13:21.360]  正如當獅子約翰去問一班人的時候
[00:13:21.360 --> 00:13:22.600]  他們問獅子約翰
[00:13:22.600 --> 00:13:25.080]  我們怎樣才能夠得救呢
[00:13:25.080 --> 00:13:27.600]  獅子約翰就說 你們要留意
[00:13:27.600 --> 00:13:31.080]  你要結出悔改的果子
[00:13:31.080 --> 00:13:34.920]  和你們悔改的心相情
[00:13:34.920 --> 00:13:40.720]  讓你悔改的果子是證明你真的相信主
[00:13:40.720 --> 00:13:44.320]  因此你的行為正是信心的奉獻
[00:13:44.320 --> 00:13:47.000]  獻情你的行為 見證
[00:13:47.000 --> 00:13:51.560]  以至能夠證實你真正信靠耶穌
[00:13:51.560 --> 00:13:54.400]  我想起聖經在彼得前書
[00:13:54.400 --> 00:13:56.560]  彼得前書的經文裡面
[00:13:56.560 --> 00:14:00.120]  有很多處地方提到主在來的事
[00:14:00.120 --> 00:14:02.440]  然後第一章十三節的時候
[00:14:02.440 --> 00:14:06.680]  聖經說 所有要準備好你們的心
[00:14:06.680 --> 00:14:08.720]  這個準備 和合本譯做
[00:14:08.720 --> 00:14:10.680]  約束你們的心
[00:14:10.680 --> 00:14:14.440]  謹慎自守 專心盼望一件事情
[00:14:14.440 --> 00:14:15.680]  什麼事情呢
[00:14:15.680 --> 00:14:17.400]  是耶穌基督顯現的時候
[00:14:17.400 --> 00:14:20.920]  要帶給你們的恩惠
[00:14:20.920 --> 00:14:25.560]  你發覺整個方向是指向將來的
[00:14:25.560 --> 00:14:27.760]  是主在顯現的時候
[00:14:27.760 --> 00:14:32.120]  祂會將真正的恩惠帶給你和帶給我
[00:14:32.120 --> 00:14:34.560]  而因為相信主的應許
[00:14:34.560 --> 00:14:39.360]  因此我們今天準備好我們的心謹慎自守
[00:14:39.360 --> 00:14:44.400]  或者說我們今天就守公平 行公義
[00:14:44.400 --> 00:14:47.760]  因為我們相信 聖經所說
[00:14:47.760 --> 00:14:53.200]  主耶穌基督顯現的時候要帶給我們恩惠
[00:14:53.200 --> 00:14:57.800]  接著當我們講述到宣教全方位的時候
[00:14:57.800 --> 00:15:01.080]  首先我們跟自己說
[00:15:01.080 --> 00:15:05.360]  如果你是真正信靠耶穌的
[00:15:05.360 --> 00:15:11.200]  願你今天的生活行為是配合你的信心
[00:15:11.200 --> 00:15:14.720]  也都表明你真的知道主會再回來
[00:15:14.720 --> 00:15:17.800]  因此以你的行為 以你的見證
[00:15:17.800 --> 00:15:22.080]  你都向神獻祠你的信心
[00:15:22.080 --> 00:15:24.360]  不單止你鼓勵別人這樣做
[00:15:24.360 --> 00:15:27.600]  你自己也都真實地走出來
[00:15:27.600 --> 00:15:31.040]  你都向主表達出你的心智
[00:15:31.040 --> 00:15:35.920]  你的心靈裡面的一種方向
[00:15:35.920 --> 00:15:38.720]  講起聖經裡面的約束你們的心
[00:15:38.720 --> 00:15:40.840]  或者準備好你們的心
[00:15:40.840 --> 00:15:43.520]  你一定會想到聖經在福音書裡面
[00:15:43.520 --> 00:15:48.360]  順便講到一些僕人的比喻
[00:15:48.360 --> 00:15:50.760]  盧家芬講述到一個的僕人
[00:15:50.760 --> 00:15:54.960]  他等待主人從婚宴裡面回來
[00:15:54.960 --> 00:15:58.240]  聖經說他束上腰就已經到了寺
[00:15:58.240 --> 00:16:00.240]  束上腰點著燈
[00:16:00.240 --> 00:16:03.920]  等候主人從婚宴來到回來
[00:16:03.920 --> 00:16:05.320]  不知道什麼時候
[00:16:05.320 --> 00:16:08.240]  但他準備好當主人回來的時候
[00:16:08.240 --> 00:16:11.120]  叩門他立刻開門
[00:16:11.120 --> 00:16:12.800]  聖經就說在那個時候
[00:16:12.800 --> 00:16:17.360]  主人就稱讚那個僕人有福
[00:16:17.360 --> 00:16:21.200]  當你今天來到過敬虔的生活
[00:16:21.200 --> 00:16:28.600]  守公平 行公義是因為你相信主會再回來
[00:16:28.600 --> 00:16:33.480]  這些電影節目我們太容易會為了眼前的事情來生活
[00:16:33.480 --> 00:16:37.400]  會為了自己有美好的前途作各樣的打算
[00:16:37.400 --> 00:16:43.880]  但是更重要的是帶著一個對將來的盼望
[00:16:43.880 --> 00:16:46.720]  來去過今天的生活
[00:16:46.720 --> 00:16:51.200]  或者說你帶著一個期待永恆的心
[00:16:51.200 --> 00:16:55.360]  去守公平 行公義
[00:16:55.360 --> 00:16:57.200]  在那個時候你會發覺
[00:16:57.200 --> 00:17:03.040]  你真正可以領受到神給你生命的恩惠
[00:17:03.040 --> 00:17:04.600]  我們再讀下帝的經文
[00:17:04.600 --> 00:17:06.720]  下帝的經文告訴我們
[00:17:06.720 --> 00:17:11.160]  當主一直呼籲我們去信靠祂的時候
[00:17:11.160 --> 00:17:14.720]  然後聖經在下帝的第三節提及
[00:17:14.720 --> 00:17:19.040]  神真是很願意接納所有的人來歸向祂
[00:17:19.040 --> 00:17:21.040]  五十六章第三節到第七節
[00:17:21.040 --> 00:17:22.880]  一直在說兩類的人
[00:17:22.880 --> 00:17:26.480]  一類就是外邦的人 一類是太監
[00:17:26.480 --> 00:17:28.160]  這些人在當事人來說
[00:17:28.160 --> 00:17:31.040]  是完全不會有機會信耶穌
[00:17:31.040 --> 00:17:34.200]  不會有機會歸向耶和華上帝
[00:17:34.200 --> 00:17:35.680]  聖經提到他說
[00:17:35.680 --> 00:17:39.760]  這些人他們心裡面覺得自己都是不屬於神的
[00:17:39.760 --> 00:17:40.800]  這些外邦人說
[00:17:40.800 --> 00:17:44.200]  耶和華將我和祂的子民分別出來
[00:17:44.200 --> 00:17:47.240]  分別出來的意思是沒有份的
[00:17:47.240 --> 00:17:51.720]  分開出來不屬於神的舊恩之內的人
[00:17:51.720 --> 00:17:53.040]  有提到太監
[00:17:53.040 --> 00:17:54.240]  太監大家都會知道
[00:17:54.240 --> 00:17:57.120]  是當時一些身體受到閹割
[00:17:57.120 --> 00:17:59.960]  不能有自己子孫的人
[00:17:59.960 --> 00:18:03.000]  他們說我是一些的枯樹來的
[00:18:03.000 --> 00:18:06.520]  也都意味著他們是被輕視
[00:18:06.520 --> 00:18:08.720]  他們會覺得自己不如人
[00:18:08.720 --> 00:18:13.000]  死之後沒有人會再紀念他們
[00:18:13.000 --> 00:18:16.280]  會覺得自己不可能得到什麼幫助
[00:18:16.280 --> 00:18:18.560]  得到什麼救恩
[00:18:18.560 --> 00:18:20.000]  但是當他們這樣說的時候
[00:18:20.000 --> 00:18:24.160]  經文接著就馬上說第四節就提了
[00:18:24.160 --> 00:18:25.040]  神跟他們說
[00:18:25.040 --> 00:18:27.000]  那些緊守我的安息日
[00:18:27.000 --> 00:18:28.280]  選擇我子兒
[00:18:28.280 --> 00:18:30.920]  持守我約的太監
[00:18:30.920 --> 00:18:33.280]  我必使他們在我的殿中
[00:18:33.280 --> 00:18:38.360]  在我牆內有紀念碑 有名號
[00:18:38.360 --> 00:18:42.560]  他們以為會不被人紀念
[00:18:42.560 --> 00:18:45.560]  他們以為自己消失的時候
[00:18:45.560 --> 00:18:48.320]  就永遠消失
[00:18:48.320 --> 00:18:50.440]  但是主要告訴他們就是
[00:18:50.440 --> 00:18:52.440]  他們在我的殿中
[00:18:52.440 --> 00:18:54.840]  意味著在神的家裡面
[00:18:54.840 --> 00:18:58.120]  他們是永遠被紀念的
[00:18:58.120 --> 00:19:00.680]  是有神給他們的名份
[00:19:00.680 --> 00:19:03.200]  有他們的身份
[00:19:03.200 --> 00:19:05.160]  比起有兒有女的人
[00:19:05.160 --> 00:19:08.440]  他們更加領受神的恩惠
[00:19:08.440 --> 00:19:11.960]  而且他們的被紀念是永遠的
[00:19:11.960 --> 00:19:13.000]  聖經提到
[00:19:13.000 --> 00:19:15.480]  我必使他們永遠的名
[00:19:15.480 --> 00:19:19.200]  是不能被剪除的
[00:19:19.200 --> 00:19:21.640]  我相信大家都會遇過一些人
[00:19:21.640 --> 00:19:22.600]  他們會告訴你
[00:19:22.600 --> 00:19:24.720]  你不要跟我傳福音了
[00:19:24.720 --> 00:19:27.600]  我的這樣的人不會相信的
[00:19:27.600 --> 00:19:31.120]  我很記得有一位曾經吸毒的朋友說
[00:19:31.120 --> 00:19:34.040]  他說我早年的時候我吸毒
[00:19:34.040 --> 00:19:34.880]  我又戒毒
[00:19:34.880 --> 00:19:37.280]  吸毒又戒毒很多次
[00:19:37.280 --> 00:19:40.920]  但是依然顧我
[00:19:40.920 --> 00:19:43.160]  家人都對他完全失望
[00:19:43.160 --> 00:19:46.840]  而且有些家人已經很清楚表達了
[00:19:46.840 --> 00:19:48.320]  已經跟他斷絕關係
[00:19:48.320 --> 00:19:51.240]  不讓他再回家
[00:19:51.240 --> 00:19:53.560]  有一次他在街上遇到一個基督徒
[00:19:53.560 --> 00:19:56.680]  跟他說道主耶穌的事情
[00:19:56.680 --> 00:19:58.960]  然後他馬上就說
[00:19:58.960 --> 00:20:01.520]  你不用說了
[00:20:01.520 --> 00:20:03.360]  上帝如果他在這裡
[00:20:03.360 --> 00:20:05.160]  他都不會要我的
[00:20:05.160 --> 00:20:06.600]  你跟別人說吧
