
[00:00:00.000 --> 00:00:01.600]  各位女童姐妹轉來平安
[00:02:29.200 --> 00:02:31.700]  不過我想問一下自己
[00:02:31.700 --> 00:02:32.800]  問一下你們
[00:02:32.800 --> 00:02:35.300]  當你聽到這句說話的時候
[00:02:35.300 --> 00:02:37.200]  你是一個怎樣的感覺呢
[00:02:37.200 --> 00:02:38.700]  你是興奮
[00:02:38.700 --> 00:02:40.700]  激昂的感覺
[00:02:40.700 --> 00:02:42.500]  抑或是一種平安
[00:02:42.500 --> 00:02:44.500]  很溫暖的個人經歷呢
[00:02:44.500 --> 00:02:45.900]  這一切
[00:02:45.900 --> 00:02:48.300]  可能都是聖靈工作的一部分
[00:02:48.300 --> 00:02:49.100]  不過
[00:02:49.100 --> 00:02:51.400]  如果我們將聖靈充滿
[00:02:51.600 --> 00:02:55.000]  僅僅停留在一個個人的屬靈經驗
[00:02:55.000 --> 00:02:56.800]  或者感受上面
[00:02:56.800 --> 00:02:58.700]  那可能大家會錯失了
[00:02:58.700 --> 00:02:59.700]  最核心
[00:02:59.700 --> 00:03:02.400]  最具顛覆性的意義
[00:03:02.400 --> 00:03:04.100]  今天我們一起思想
[00:03:04.100 --> 00:03:05.200]  第二章
[00:03:05.200 --> 00:03:06.400]  第四節
[00:03:06.400 --> 00:03:08.800]  他們就都被聖靈充滿
[00:03:08.800 --> 00:03:11.000]  按照聖靈所賜的口才
[00:03:11.000 --> 00:03:12.900]  說起別國的話來
[00:03:12.900 --> 00:03:14.100]  讓我們看看
[00:03:14.100 --> 00:03:15.800]  聖做了什麼
[00:03:15.800 --> 00:03:16.800]  或者
[00:03:16.800 --> 00:03:18.700]  門徒又做了什麼
[00:03:18.700 --> 00:03:20.700]  為什麼解經家說
[00:03:20.800 --> 00:03:21.700]  在這個時候
[00:03:21.700 --> 00:03:23.900]  對於當時那群門徒來說
[00:03:23.900 --> 00:03:25.700]  繼何等的震撼
[00:03:25.700 --> 00:03:27.100]  何等的挑戰
[00:03:27.100 --> 00:03:29.700]  甚至有色經學者認為
[00:03:29.700 --> 00:03:31.300]  這是一件可怕的事
[00:03:31.300 --> 00:03:32.800]  親愛的影子妹
[00:03:32.800 --> 00:03:34.000]  當我們看
[00:03:34.000 --> 00:03:35.700]  這段經文
[00:03:35.700 --> 00:03:37.700]  說我們聖靈充滿
[00:03:37.700 --> 00:03:38.900]  是要知顛覆
[00:03:38.900 --> 00:03:40.800]  首先應當是
[00:03:40.800 --> 00:03:42.300]  信服等候
[00:03:42.300 --> 00:03:44.000]  交出主權
[00:03:44.000 --> 00:03:45.800]  可能你會看
[00:03:45.800 --> 00:03:46.700]  經文說
[00:03:46.700 --> 00:03:49.200]  他們就都被聖靈充滿
[00:03:49.200 --> 00:03:50.500]  根本是
[00:03:51.000 --> 00:03:52.900]  神主權的充滿
[00:03:52.900 --> 00:03:54.900]  是神聖的介入
[00:03:54.900 --> 00:03:56.300]  為什麼我們還會說
[00:03:56.300 --> 00:03:57.000]  是
[00:03:57.000 --> 00:03:59.000]  信服等候
[00:03:59.000 --> 00:04:00.500]  交出主權呢
[00:04:00.500 --> 00:04:02.100]  如果你要這樣理解
[00:04:02.100 --> 00:04:03.600]  這兩者的關係
[00:04:03.600 --> 00:04:05.200]  首先我們回到
[00:04:05.200 --> 00:04:06.900]  這件事件裡面
[00:04:06.900 --> 00:04:08.900]  為什麼他有那份張力
[00:04:08.900 --> 00:04:10.000]  或者
[00:04:10.000 --> 00:04:11.700]  他的震撼力何在
[00:04:11.700 --> 00:04:13.400]  我們回去當日
[00:04:13.400 --> 00:04:15.200]  那個樓房裡面
[00:04:15.200 --> 00:04:16.100]  看看
[00:04:16.100 --> 00:04:17.800]  那群門徒
[00:04:17.800 --> 00:04:19.900]  他的心路歷程是怎樣
[00:04:20.800 --> 00:04:23.400]  那一群一百二十個門徒
[00:04:23.400 --> 00:04:25.300]  他有什麼心路歷程呢
[00:04:25.300 --> 00:04:27.900]  剛剛耶穌升天
[00:04:27.900 --> 00:04:29.600]  不過不要忘記
[00:04:29.600 --> 00:04:31.900]  他們當耶穌升天的時候
[00:04:31.900 --> 00:04:33.200]  他們再一次
[00:04:33.200 --> 00:04:35.200]  又失去牧羊人
[00:04:35.200 --> 00:04:36.400]  他們是一群
[00:04:36.400 --> 00:04:39.200]  失去牧羊人的羊群
[00:04:39.200 --> 00:04:40.500]  他們的心情
[00:04:40.500 --> 00:04:42.800]  應該是坐過山車
[00:04:42.800 --> 00:04:44.600]  四十幾天前
[00:04:44.600 --> 00:04:46.500]  他們很興奮陪伴耶穌
[00:04:46.500 --> 00:04:47.800]  進入耶路撒冷
[00:04:47.800 --> 00:04:49.200]  接受群眾
[00:04:49.400 --> 00:04:51.400]  軍王式的歡迎
[00:04:51.400 --> 00:04:53.900]  陪伴是榮幸的
[00:04:53.900 --> 00:04:55.500]  開心的
[00:04:55.500 --> 00:04:56.700]  振奮的
[00:04:56.700 --> 00:04:58.400]  但是不足一個星期
[00:04:58.400 --> 00:05:00.000]  當耶穌被捉拿
[00:05:00.000 --> 00:05:01.600]  被殺害
[00:05:01.600 --> 00:05:03.900]  他們四散
[00:05:03.900 --> 00:05:04.900]  灰心
[00:05:04.900 --> 00:05:06.000]  驚慌
[00:05:06.000 --> 00:05:07.000]  沮喪
[00:05:07.000 --> 00:05:09.200]  心情
[00:05:09.200 --> 00:05:11.200]  是從一個高天
[00:05:11.200 --> 00:05:13.000]  跌落到深淵
[00:05:13.000 --> 00:05:14.700]  然後第三天
[00:05:14.700 --> 00:05:15.800]  耶穌復活
[00:05:15.800 --> 00:05:17.600]  他們很盼望
[00:05:17.700 --> 00:05:20.200]  耶穌復國有望
[00:05:20.200 --> 00:05:21.500]  他們興奮
[00:05:21.500 --> 00:05:23.400]  再一次拉到最高
[00:05:23.400 --> 00:05:26.000]  當他們拉到最高的時候
[00:05:26.000 --> 00:05:28.000]  耶穌停留在地上
[00:05:28.000 --> 00:05:29.400]  只用四十天
[00:05:29.400 --> 00:05:30.700]  教導他們
[00:05:30.700 --> 00:05:31.800]  勉勵他們
[00:05:31.800 --> 00:05:32.900]  鼓勵他們
[00:05:32.900 --> 00:05:34.000]  然後
[00:05:34.000 --> 00:05:35.000]  四十天後
[00:05:35.000 --> 00:05:36.800]  又再次升天
[00:05:36.800 --> 00:05:38.900]  他們復國的期望
[00:05:38.900 --> 00:05:40.500]  再一次失落
[00:05:40.500 --> 00:05:42.400]  他們有牧羊人
[00:05:42.400 --> 00:05:44.200]  那種的同在
[00:05:44.200 --> 00:05:45.500]  那份的陪伴
[00:05:45.500 --> 00:05:46.700]  那份的引導
[00:05:46.800 --> 00:05:48.500]  他又再次失去
[00:05:48.500 --> 00:05:51.000]  這種七上八落的狀況
[00:05:51.000 --> 00:05:55.500]  對於創傷未愈的門徒
[00:05:55.500 --> 00:05:57.300]  實在是不好過
[00:05:57.300 --> 00:06:00.800]  甚至可以說是非常難過
[00:06:00.800 --> 00:06:02.800]  而最致命的是
[00:06:02.800 --> 00:06:04.800]  耶穌要求他們
[00:06:04.800 --> 00:06:06.900]  不要離開耶路撒冷
[00:06:06.900 --> 00:06:07.900]  各位
[00:06:07.900 --> 00:06:11.300]  這個不是去旅遊景點的耶路撒冷
[00:06:11.300 --> 00:06:14.900]  這個不是去暴價的耶路撒冷
[00:06:15.200 --> 00:06:17.900]  這個是當高壓的羅馬政權
[00:06:17.900 --> 00:06:20.900]  殺害耶穌的宗教領袖
[00:06:20.900 --> 00:06:23.500]  還在對他們虎視眈眈
[00:06:23.500 --> 00:06:25.300]  還在監視著他們
[00:06:25.300 --> 00:06:26.700]  還在看著他們
[00:06:26.700 --> 00:06:29.200]  將會做什麼事情的時候
[00:06:29.200 --> 00:06:32.100]  這是一個艱難的時刻
[00:06:32.100 --> 00:06:34.000]  是他們充滿未知
[00:06:34.000 --> 00:06:34.800]  恐懼
[00:06:34.800 --> 00:06:36.600]  無力感的等候
[00:06:36.600 --> 00:06:38.000]  所以
[00:06:38.000 --> 00:06:41.500]  可以說這是一個最致命的情緒毒藥
[00:06:41.500 --> 00:06:43.200]  我們說
[00:06:43.500 --> 00:06:47.200]  聖經用一個不用門徒選擇的動詞
[00:06:47.200 --> 00:06:49.100]  去形容這件事
[00:06:49.100 --> 00:06:50.800]  被動語氣
[00:06:50.800 --> 00:06:52.000]  被充滿
[00:06:52.000 --> 00:06:54.100]  門徒不是主動
[00:06:54.100 --> 00:06:56.700]  他們不是靠努力祈禱
[00:06:56.700 --> 00:07:00.000]  他們不是禁食、虔誠、爭取
[00:07:00.000 --> 00:07:01.700]  達成聖靈充滿
[00:07:01.700 --> 00:07:03.800]  是聖靈主動
[00:07:03.800 --> 00:07:05.500]  以大能臨到
[00:07:05.500 --> 00:07:06.900]  將他們充滿
[00:07:06.900 --> 00:07:10.200]  這是神聖靈主權的行動
[00:07:10.200 --> 00:07:11.900]  是神聖的行動
[00:07:12.200 --> 00:07:13.800]  門徒確實
[00:07:13.800 --> 00:07:16.800]  只是承受這件事
[00:07:16.800 --> 00:07:20.000]  而且我們看看這個字
[00:07:20.000 --> 00:07:22.100]  被充滿這個動詞
[00:07:22.100 --> 00:07:23.500]  採取用的
[00:07:23.500 --> 00:07:25.900]  是一種不定過去式的事態
[00:07:25.900 --> 00:07:27.200]  你說說什麼
[00:07:27.200 --> 00:07:28.300]  不重要的
[00:07:28.300 --> 00:07:29.600]  那個名詞
[00:07:29.600 --> 00:07:31.400]  怎麼命定不重要
[00:07:31.400 --> 00:07:32.400]  我告訴你
[00:07:32.400 --> 00:07:33.500]  它重要的是
[00:07:33.500 --> 00:07:34.400]  這個字
[00:07:34.400 --> 00:07:35.000]  告訴你
[00:07:35.000 --> 00:07:36.400]  已經發生了
[00:07:36.400 --> 00:07:39.400]  而且是被完整的呈現
[00:07:39.400 --> 00:07:41.800]  所以它不是一個緩慢
[00:07:42.000 --> 00:07:44.100]  不是一個漸進式的滲透
[00:07:44.100 --> 00:07:46.400]  被充滿這個字
[00:07:46.400 --> 00:07:48.000]  其實是有滲透的意思
[00:07:48.000 --> 00:07:49.300]  所以這個過程
[00:07:49.300 --> 00:07:52.300]  是突然之間發生的事
[00:07:52.300 --> 00:07:55.700]  一次性就成就了
[00:07:55.700 --> 00:07:56.700]  在那一刻
[00:07:56.700 --> 00:07:58.500]  事情就成了
[00:07:58.500 --> 00:07:59.500]  神行動
[00:07:59.500 --> 00:08:01.300]  一切就改變了
[00:08:01.300 --> 00:08:02.800]  不過在這裡提一提
[00:08:02.800 --> 00:08:06.200]  這個不定的過去式事態
[00:08:06.200 --> 00:08:10.100]  並不涉及這個行動就此終結
[00:08:10.100 --> 00:08:11.300]  或者以後
[00:08:11.400 --> 00:08:13.000]  就不會重複
[00:08:13.000 --> 00:08:13.900]  不過
[00:08:13.900 --> 00:08:15.500]  由於它是充滿
[00:08:15.500 --> 00:08:16.600]  滿了
[00:08:16.600 --> 00:08:18.900]  所以它又有另一種解釋
[00:08:18.900 --> 00:08:20.700]  就是它只需要滿了
[00:08:20.700 --> 00:08:22.100]  就不用再充滿了
[00:08:22.100 --> 00:08:24.100]  所以這個詞態
[00:08:24.100 --> 00:08:26.300]  這個字
[00:08:26.300 --> 00:08:27.800]  很巧妙地
[00:08:27.800 --> 00:08:30.700]  呈現了這件事情的獨特性
[00:08:30.700 --> 00:08:32.600]  被充滿了
[00:08:32.600 --> 00:08:35.900]  這個字不僅是被裝滿了
[00:08:35.900 --> 00:08:37.300]  它更加是在說
[00:08:37.300 --> 00:08:38.600]  剛才我說的這個字
[00:08:38.600 --> 00:08:40.100]  就是滲透的意思
[00:08:40.200 --> 00:08:42.100]  其實說的是被一種力量
[00:08:42.100 --> 00:08:43.600]  完全的滲透
[00:08:43.600 --> 00:08:45.200]  完全的影響
[00:08:45.200 --> 00:08:47.500]  甚至支配
[00:08:47.500 --> 00:08:49.000]  大家可能熟悉
[00:08:49.000 --> 00:08:51.200]  保羅在《爾弗索書》第五章
[00:08:51.200 --> 00:08:52.700]  他用另一個對比
[00:08:52.700 --> 00:08:54.100]  比喻的對比
[00:08:54.100 --> 00:08:55.400]  他說不要醉酒
[00:08:55.400 --> 00:08:57.500]  乃要被聖靈充滿
[00:08:57.500 --> 00:08:59.900]  作出對比是告訴別人
[00:08:59.900 --> 00:09:01.400]  被喝醉酒的人
[00:09:01.400 --> 00:09:02.500]  不是被喝醉
[00:09:02.500 --> 00:09:04.500]  他主動喝醉酒的人
[00:09:04.500 --> 00:09:06.700]  他其實是身不由己
[00:09:06.700 --> 00:09:07.800]  不能自控
[00:09:07.800 --> 00:09:09.400]  被酒精控制
[00:09:09.800 --> 00:09:11.700]  就好像未信耶穌之前
[00:09:11.700 --> 00:09:14.100]  我們心中充滿著舊我
[00:09:14.100 --> 00:09:15.500]  一切思念
[00:09:15.500 --> 00:09:17.400]  被舊我私慾所控制
[00:09:17.400 --> 00:09:19.100]  一個自我中心的人
[00:09:19.100 --> 00:09:21.500]  一切的計算盡都為我
[00:09:21.500 --> 00:09:23.000]  一切的心思
[00:09:23.000 --> 00:09:24.300]  都是為了自己
[00:09:24.300 --> 00:09:26.100]  就好像醉酒的人
[00:09:26.100 --> 00:09:27.200]  不能自控
[00:09:27.200 --> 00:09:30.000]  這種無視一切的自我中心
[00:09:30.000 --> 00:09:32.000]  完全失去了理性
[00:09:32.000 --> 00:09:35.300]  但是唯有被聖靈充滿的人
[00:09:35.300 --> 00:09:38.000]  願意主動交出主權
[00:09:38.300 --> 00:09:40.400]  因為認識聖經的真理
[00:09:40.400 --> 00:09:42.900]  而能夠理性地復甦過來
[00:09:42.900 --> 00:09:44.700]  在聖靈的引導之下
[00:09:44.700 --> 00:09:46.400]  懂得理性地
[00:09:46.400 --> 00:09:48.100]  遵行主的命令
[00:09:48.100 --> 00:09:49.600]  行事為人
[00:09:49.600 --> 00:09:50.600]  對得起主
[00:09:50.600 --> 00:09:53.000]  成為新造的人
[00:09:53.000 --> 00:09:54.100]  所以
[00:09:54.100 --> 00:09:57.100]  他們面對著每一個被聖靈充滿的人
[00:09:57.100 --> 00:09:58.400]  他心中
[00:09:58.400 --> 00:10:00.200]  前前後後
[00:10:00.200 --> 00:10:02.200]  他都面對著一種
[00:10:02.200 --> 00:10:04.400]  交出主權的恐懼
[00:10:04.400 --> 00:10:07.100]  這種對當時的門徒來說
[00:10:07.200 --> 00:10:08.800]  剛才我們才說完
[00:10:08.800 --> 00:10:09.900]  他們的情緒
[00:10:09.900 --> 00:10:12.400]  是否在一個最大的張力狀況
[00:10:12.400 --> 00:10:13.400]  他們的情緒
[00:10:13.400 --> 00:10:16.400]  是否在一個最低的低谷當中
[00:10:16.400 --> 00:10:17.600]  對他們來說
[00:10:17.600 --> 00:10:21.100]  他們可能是決定自己等候
[00:10:21.100 --> 00:10:22.100]  不過
[00:10:22.100 --> 00:10:24.000]  聖經再一次提醒我們
[00:10:24.000 --> 00:10:25.300]  這種決定
[00:10:25.300 --> 00:10:29.000]  更多的是聖靈主動式的行動
[00:10:29.000 --> 00:10:31.400]  他們不是主導者
[00:10:31.400 --> 00:10:34.600]  反而是聖靈降臨的方式告訴我們
[00:10:34.600 --> 00:10:36.900]  人是沒有辦法按自己的計劃
[00:10:37.000 --> 00:10:37.900]  按自己的理性
[00:10:37.900 --> 00:10:39.100]  按自己的方式
[00:10:39.100 --> 00:10:40.800]  去做神的事情
[00:10:40.800 --> 00:10:43.200]  如果我們要與神同工
[00:10:43.200 --> 00:10:45.100]  決定做上帝的事
[00:10:45.100 --> 00:10:46.800]  與神共事
[00:10:46.800 --> 00:10:51.300]  請讓我們交出我們的方向盤
[00:10:51.300 --> 00:10:53.200]  將我們人生的主權
[00:10:53.200 --> 00:10:55.100]  交在上帝的手裡面
[00:10:55.100 --> 00:10:57.000]  這份交出去
[00:10:57.000 --> 00:10:58.800]  既需要有勇氣
[00:10:58.800 --> 00:11:02.700]  同時間需要戰勝我們內心的怯懦
[00:11:02.700 --> 00:11:04.500]  聖經用了一個字
[00:11:04.600 --> 00:11:07.500]  它是一個不遺留任何人的字
[00:11:07.500 --> 00:11:08.800]  他們都
[00:11:08.800 --> 00:11:10.800]  中文就翻譯了三個字
[00:11:10.800 --> 00:11:14.100]  但是希臘原文其實用的一個字
[00:11:14.100 --> 00:11:17.500]  這個字意思就是包括所有的人
[00:11:17.500 --> 00:11:20.100]  這是一個非常重要的宣告
[00:11:20.100 --> 00:11:22.000]  在場一百二十個人
[00:11:22.000 --> 00:11:24.400]  無論是三次不認主的彼得
[00:11:24.400 --> 00:11:26.800]  或者是多兒多女的多瑪
[00:11:26.800 --> 00:11:29.300]  或者是有名有姓的使徒
[00:11:29.300 --> 00:11:32.500]  或者是無名無姓的男女信徒
[00:11:32.800 --> 00:11:35.000]  沒有一個例外
[00:11:35.000 --> 00:11:37.600]  都被聖靈充滿了
[00:11:37.600 --> 00:11:39.800]  這是一個極大的顛覆
[00:11:39.800 --> 00:11:42.900]  是對精英主義的徹底粉碎
[00:11:42.900 --> 00:11:44.300]  聖靈的充滿
[00:11:44.300 --> 00:11:46.800]  不是給那些比較屬靈
[00:11:46.800 --> 00:11:49.000]  比較堅強的人的專利
[00:11:49.000 --> 00:11:51.600]  聖靈的充滿恰恰相反
[00:11:51.600 --> 00:11:54.600]  臨到一群當時是最軟弱
[00:11:54.600 --> 00:11:55.600]  最無奈
[00:11:55.600 --> 00:11:56.600]  最破碎
[00:11:56.600 --> 00:11:58.200]  最恐懼
[00:11:58.200 --> 00:12:00.600]  最驚慌的人
[00:12:00.600 --> 00:12:01.700]  神的能力
[00:12:01.800 --> 00:12:03.800]  只是在人的軟弱上
[00:12:03.800 --> 00:12:05.200]  顯得完全
[00:12:05.200 --> 00:12:06.600]  顯得堅強
[00:12:06.600 --> 00:12:08.400]  對於當時的門徒
[00:12:08.400 --> 00:12:10.100]  對於今天的你
[00:12:10.100 --> 00:12:11.100]  今天的我
[00:12:11.100 --> 00:12:12.700]  是一個極大的福音
[00:12:12.700 --> 00:12:14.000]  我們不配
[00:12:14.000 --> 00:12:16.100]  我們不配
[00:12:16.100 --> 00:12:19.300]  只是神聖靈的工作的時候
[00:12:19.300 --> 00:12:22.000]  那是不是代表我們沒得選擇呢
[00:12:22.000 --> 00:12:25.400]  是不是無須選擇呢
[00:12:25.400 --> 00:12:27.600]  無論你以為沒得選擇
[00:12:27.600 --> 00:12:28.900]  或者無須選擇
[00:12:28.900 --> 00:12:31.000]  這都是絕對錯誤
[00:12:31.300 --> 00:12:34.300]  因為神尊重每一個人的自由意志
[00:12:34.300 --> 00:12:36.000]  耶穌的侍功
[00:12:36.000 --> 00:12:37.900]  吸引上千上萬
[00:12:37.900 --> 00:12:39.000]  你看看福音書
[00:12:39.000 --> 00:12:41.000]  有多少人跟隨祂
[00:12:41.000 --> 00:12:42.800]  但是跟隨祂的群眾
[00:12:42.800 --> 00:12:44.000]  是流動的
[00:12:44.000 --> 00:12:46.000]  是動機複雜的
[00:12:46.000 --> 00:12:49.300]  信仰的程度都不一
[00:12:49.300 --> 00:12:50.800]  就好像我們今天
[00:12:50.800 --> 00:12:51.600]  坐在這裡
[00:12:51.600 --> 00:12:53.200]  所有的會眾一樣
[00:12:53.200 --> 00:12:56.400]  你心中跟隨主的決定
[00:12:56.400 --> 00:12:58.000]  你那份決心
[00:12:58.000 --> 00:13:00.000]  你的信仰程度
[00:13:00.100 --> 00:13:01.900]  可能都不一
[00:13:01.900 --> 00:13:02.800]  當日的人
[00:13:02.800 --> 00:13:05.400]  有人為了吃餅得飽
[00:13:05.400 --> 00:13:07.200]  而跟隨耶穌
[00:13:07.200 --> 00:13:08.800]  今天有多少人
[00:13:08.800 --> 00:13:11.100]  是因為信耶穌
[00:13:11.100 --> 00:13:12.700]  得福氣
[00:13:12.700 --> 00:13:14.400]  而信耶穌呢
[00:13:14.400 --> 00:13:17.200]  問問自己
[00:13:17.200 --> 00:13:20.300]  我們跟隨上帝的決定
[00:13:20.300 --> 00:13:22.800]  跟隨耶穌的決定
[00:13:22.800 --> 00:13:24.600]  是不是有得選擇呢
[00:13:24.600 --> 00:13:26.200]  是有得選擇的
[00:13:26.200 --> 00:13:29.200]  當日成千上萬的跟隨者
[00:13:29.300 --> 00:13:31.300]  最終耶穌基督吩咐
[00:13:31.300 --> 00:13:33.600]  門徒要等在耶路撒冷
[00:13:33.600 --> 00:13:36.200]  剩下的有多少人
[00:13:36.200 --> 00:13:37.800]  一百二十人
[00:13:37.800 --> 00:13:39.300]  獨有這一百二十人
[00:13:39.300 --> 00:13:40.700]  信服這個命令
[00:13:40.700 --> 00:13:43.600]  持續同心合意的恨切祈禱
[00:13:43.600 --> 00:13:45.100]  唯有他們實踐
[00:13:45.100 --> 00:13:46.700]  信服等候
[00:13:46.700 --> 00:13:48.500]  交出主權
[00:13:48.500 --> 00:13:49.800]  百中選一
[00:13:49.800 --> 00:13:51.600]  千中取垂
[00:13:51.600 --> 00:13:53.600]  萬中歸真
[00:13:53.600 --> 00:13:54.400]  弟兄姊妹
[00:13:54.400 --> 00:13:56.100]  你能夠坐在這裡
[00:13:56.100 --> 00:13:58.400]  你心仰望上帝
[00:13:58.500 --> 00:14:00.800]  你就是萬中無一
[00:14:00.800 --> 00:14:02.700]  僅僅社己
[00:14:02.700 --> 00:14:05.500]  背十字架跟隨主的弟兄姊妹
[00:14:05.500 --> 00:14:08.000]  所以如果我們說
[00:14:08.000 --> 00:14:09.800]  要交出主權
[00:14:09.800 --> 00:14:11.400]  傾情信服
[00:14:11.400 --> 00:14:12.800]  這個的確是
[00:14:12.800 --> 00:14:14.300]  我們每一個人
[00:14:14.300 --> 00:14:16.100]  做信仰的選擇
[00:14:16.100 --> 00:14:19.200]  我們能夠如此蒙因被照
[00:14:19.200 --> 00:14:22.700]  你和我是不是作出一個這樣的回應呢
[00:14:22.700 --> 00:14:24.700]  就好像剛才獻唱詩歌
[00:14:24.700 --> 00:14:26.400]  你和我立誓
[00:14:26.400 --> 00:14:28.400]  永遠跟隨
[00:14:28.500 --> 00:14:31.200]  至死不歉
[00:14:31.200 --> 00:14:33.900]  但願這個是我們每一個
[00:14:33.900 --> 00:14:35.800]  跟隨主的人的心願
[00:14:35.800 --> 00:14:36.900]  所以如果我說
[00:14:36.900 --> 00:14:38.500]  聖靈充滿之顛覆
[00:14:38.500 --> 00:14:39.700]  交出主權
[00:14:39.700 --> 00:14:40.900]  情信服
[00:14:40.900 --> 00:14:43.900]  這樣我們就需要再次看一看
[00:14:43.900 --> 00:14:45.700]  聖經裡面下半節
[00:14:45.700 --> 00:14:47.100]  是說什麼好嗎
[00:14:47.100 --> 00:14:47.900]  聖經說
[00:14:47.900 --> 00:14:49.600]  他們就都被聖靈充滿
[00:14:49.600 --> 00:14:51.900]  按著聖靈所賜的口才
[00:14:51.900 --> 00:14:55.000]  說出說起別國的話
[00:14:55.000 --> 00:14:58.300]  如果前半句是神聖的輸入
[00:14:58.400 --> 00:15:02.100]  那後半句就是顛覆性的輸出
[00:15:02.100 --> 00:15:05.800]  如果我們要經驗聖靈充滿之顛覆
[00:15:05.800 --> 00:15:07.700]  除了要信服等候
[00:15:07.700 --> 00:15:09.500]  交出我們的主權
[00:15:09.500 --> 00:15:12.400]  更加需要走出忐忑
[00:15:12.400 --> 00:15:14.800]  敢於參與
[00:15:14.800 --> 00:15:16.000]  開始
[00:15:16.000 --> 00:15:17.300]  這個希臘文
[00:15:17.300 --> 00:15:20.200]  其實是一個不尋常的動詞
[00:15:20.200 --> 00:15:21.700]  它同樣
