
[00:00:00.000 --> 00:00:02.000]  今天跟大家講什麼題目呢?
[00:04:02.000 --> 00:04:03.000]  作為一個基督徒
[00:04:03.000 --> 00:04:05.000]  當我們知道弟兄一個姐妹
[00:04:05.000 --> 00:04:08.000]  有軟弱有問題的時候
[00:04:08.000 --> 00:04:10.000]  我們有責任
[00:04:10.000 --> 00:04:13.000]  我們有義務去幫助他
[00:04:13.000 --> 00:04:14.000]  中國人也說
[00:04:14.000 --> 00:04:16.000]  當你見到魚子張陷於井
[00:04:16.000 --> 00:04:17.000]  小孩掉進井裡
[00:04:17.000 --> 00:04:18.000]  你也會拉住他
[00:04:18.000 --> 00:04:19.000]  是不是?
[00:04:19.000 --> 00:04:20.000]  所以我覺得
[00:04:20.000 --> 00:04:21.000]  特別我們姜濤舜耶穌的人
[00:04:21.000 --> 00:04:25.000]  我覺得我們更加應該這樣去做
[00:04:25.000 --> 00:04:29.000]  去勸他
[00:04:29.000 --> 00:04:31.000]  我和他不是很熟
[00:04:31.000 --> 00:04:32.000]  你什麼水來勸我呢?
[00:04:32.000 --> 00:04:34.000]  他年紀比我大一點
[00:04:34.000 --> 00:04:36.000]  那你怎麼去幫他呢?
[00:04:36.000 --> 00:04:37.000]  但好像我剛才所說的
[00:04:37.000 --> 00:04:40.000]  我覺得如果聖靈感動
[00:04:40.000 --> 00:04:41.000]  你就去吧
[00:04:41.000 --> 00:04:42.000]  為什麼?
[00:04:42.000 --> 00:04:43.000]  聖經怎麼說呢?
[00:04:43.000 --> 00:04:46.000]  我們先看《迦拉太書》第六章
[00:04:46.000 --> 00:04:48.000]  《迦拉太書》第六章第一節說
[00:04:48.000 --> 00:04:49.000]  弟兄姐妹們
[00:04:49.000 --> 00:04:53.000]  如果有人偶然犯了過錯
[00:04:53.000 --> 00:04:54.000]  你們這些屬靈的人
[00:04:54.000 --> 00:04:58.000]  就要用溫和的方法去矯正他
[00:04:58.000 --> 00:04:59.000]  你們自己也要小心
[00:04:59.000 --> 00:05:02.000]  免得也受人誘
[00:05:02.000 --> 00:05:05.000]  我想跟大家分享的是什麼呢?
[00:05:05.000 --> 00:05:07.000]  你有沒有犯過錯?
[00:05:07.000 --> 00:05:09.000]  你有沒有做過一些不對的事?
[00:05:09.000 --> 00:05:11.000]  我有啊
[00:05:11.000 --> 00:05:13.000]  Everybody does
[00:05:13.000 --> 00:05:15.000]  每個人都會犯錯的
[00:05:15.000 --> 00:05:17.000]  每個人都會犯錯的
[00:05:17.000 --> 00:05:20.000]  每個人都會有軟弱跌倒的時候的
[00:05:20.000 --> 00:05:22.000]  這個是很正常的
[00:05:22.000 --> 00:05:25.000]  所以其實我們每個人
[00:05:25.000 --> 00:05:27.000]  都需要一些關心我們的人
[00:05:27.000 --> 00:05:30.000]  來提醒我們
[00:05:30.000 --> 00:05:32.000]  鼓勵我們
[00:05:32.000 --> 00:05:33.000]  安慰我們
[00:05:33.000 --> 00:05:35.000]  甚至是幫助我們
[00:05:35.000 --> 00:05:36.000]  與此同時
[00:05:36.000 --> 00:05:38.000]  當我們比較堅強的時間
[00:05:38.000 --> 00:05:39.000]  我們看到我們的朋友
[00:05:39.000 --> 00:05:42.000]  身邊的家人或者弟兄姐妹
[00:05:42.000 --> 00:05:43.000]  有軟弱跌倒的時候
[00:05:43.000 --> 00:05:47.000]  是不是我們都同意應該去幫助他們呢?
[00:05:47.000 --> 00:05:50.000]  保留說你們屬靈的人
[00:05:50.000 --> 00:05:51.000]  什麼叫屬靈人?
[00:05:51.000 --> 00:05:52.000]  屬靈就是說
[00:05:52.000 --> 00:05:54.000]  有聖靈在心中
[00:05:54.000 --> 00:05:56.000]  有聖靈在你身上
[00:05:56.000 --> 00:05:59.000]  以及你願意順從聖靈的指引
[00:05:59.000 --> 00:06:00.000]  雖然你覺得沒辦法
[00:06:00.000 --> 00:06:01.000]  像我一樣膽粗粗
[00:06:01.000 --> 00:06:04.000]  我當時沒有受過輔導訓練
[00:06:04.000 --> 00:06:06.000]  但是聖靈感動了
[00:06:06.000 --> 00:06:07.000]  那就去吧
[00:06:07.000 --> 00:06:08.000]  幾個小時車
[00:06:08.000 --> 00:06:09.000]  沒問題
[00:06:09.000 --> 00:06:10.000]  那時候年輕
[00:06:10.000 --> 00:06:11.000]  頂得住
[00:06:11.000 --> 00:06:13.000]  那就去吧
[00:06:13.000 --> 00:06:14.000]  受聖靈感動
[00:06:14.000 --> 00:06:16.000]  願意順從聖靈的感動
[00:06:16.000 --> 00:06:19.000]  就嘗試去幫助這些
[00:06:19.000 --> 00:06:21.000]  在信心、行為各方面
[00:06:21.000 --> 00:06:24.000]  一些有軟弱的弟兄姐妹和朋友
[00:06:24.000 --> 00:06:26.000]  將聖經的教導告訴他們
[00:06:26.000 --> 00:06:28.000]  希望他們能夠改過
[00:06:28.000 --> 00:06:29.000]  我剛才說的例子
[00:06:29.000 --> 00:06:30.000]  我就很感恩
[00:06:30.000 --> 00:06:31.000]  因為他肯聽
[00:06:31.000 --> 00:06:36.000]  以及真的可以處理好那件事情
[00:06:36.000 --> 00:06:37.000]  那你說牧師
[00:06:37.000 --> 00:06:38.000]  你是屬靈人
[00:06:38.000 --> 00:06:40.000]  我不是
[00:06:40.000 --> 00:06:41.000]  我想問問我袋座裡面
[00:06:41.000 --> 00:06:42.000]  哪些是屬靈人
[00:06:42.000 --> 00:06:44.000]  舉舉手
[00:06:44.000 --> 00:06:46.000]  德國舉舉手
[00:06:46.000 --> 00:06:48.000]  不是吧
[00:06:48.000 --> 00:06:49.000]  聖經怎麼說
[00:06:49.000 --> 00:06:51.000]  當你信耶穌之後
[00:06:51.000 --> 00:06:54.000]  聖靈住在你心裡面
[00:06:54.000 --> 00:06:55.000]  是不是聖經這麼說
[00:06:55.000 --> 00:06:58.000]  有聖靈在你心裡面為印記
[00:06:58.000 --> 00:06:59.000]  每個去信耶穌的人
[00:06:59.000 --> 00:07:00.000]  除非你是假信
[00:07:00.000 --> 00:07:02.000]  你真心信主的時候
[00:07:02.000 --> 00:07:03.000]  聖靈就在你心裡面
[00:07:03.000 --> 00:07:05.000]  當然有第二個條件是
[00:07:05.000 --> 00:07:06.000]  聖靈感動你
[00:07:06.000 --> 00:07:08.000]  你肯不肯聽
[00:07:08.000 --> 00:07:09.000]  你肯不肯順從
[00:07:09.000 --> 00:07:10.000]  大家記不記得
[00:07:10.000 --> 00:07:12.000]  如果你有參加我們週年聚餐
[00:07:12.000 --> 00:07:15.000]  我姐妹孫營書沒多久
[00:07:15.000 --> 00:07:17.000]  都不到一年
[00:07:17.000 --> 00:07:18.000]  她就跟我們分享
[00:07:18.000 --> 00:07:19.000]  聖靈怎麼感動她
[00:07:19.000 --> 00:07:22.000]  她肯順從聖靈的感動去做事
[00:07:22.000 --> 00:07:23.000]  那又如何
[00:07:23.000 --> 00:07:25.000]  那就經歷到上帝
[00:07:25.000 --> 00:07:27.000]  這位上帝真的很真
[00:07:27.000 --> 00:07:28.000]  這位上帝真的很厲害
[00:07:28.000 --> 00:07:31.000]  因為你就是一個屬靈人
[00:07:31.000 --> 00:07:32.000]  好 我再問一次
[00:07:32.000 --> 00:07:35.000]  我們當中誰是屬靈人
[00:07:35.000 --> 00:07:38.000]  這樣也像樣
[00:07:38.000 --> 00:07:42.000]  你嚇死牧師了
[00:07:42.000 --> 00:07:45.000]  現在知道了
[00:07:45.000 --> 00:07:47.000]  你不一定需要很熟悉聖經
[00:07:47.000 --> 00:07:49.000]  你不一定知道很多東西
[00:07:49.000 --> 00:07:52.000]  但是聖靈是很真實的
[00:07:52.000 --> 00:07:53.000]  聖靈是很真實的
[00:07:53.000 --> 00:07:55.000]  聖靈在你心裡面做工的時候
[00:07:55.000 --> 00:07:56.000]  你肯不肯留心聽
[00:07:56.000 --> 00:07:58.000]  如果你不確定怎麼辦
[00:07:58.000 --> 00:07:59.000]  問吧
[00:07:59.000 --> 00:08:01.000]  是不是你想我這樣做
[00:08:01.000 --> 00:08:02.000]  你再問幾次
[00:08:02.000 --> 00:08:03.000]  你就會知道了
[00:08:03.000 --> 00:08:06.000]  所以屬靈人
[00:08:06.000 --> 00:08:07.000]  我們應該去
[00:08:07.000 --> 00:08:09.000]  多看聖靈姊妹
[00:08:09.000 --> 00:08:10.000]  有雨藥有跌倒
[00:08:10.000 --> 00:08:14.000]  所以我們應該扶他們一把
[00:08:14.000 --> 00:08:15.000]  鼓勵他們
[00:08:15.000 --> 00:08:16.000]  安慰他們
[00:08:16.000 --> 00:08:17.000]  還有什麼
[00:08:17.000 --> 00:08:18.000]  幫助他們
[00:08:18.000 --> 00:08:19.000]  希望他們能夠
[00:08:19.000 --> 00:08:20.000]  矯正他們的錯誤
[00:08:20.000 --> 00:08:21.000]  能夠改過
[00:08:21.000 --> 00:08:23.000]  你說是
[00:08:23.000 --> 00:08:24.000]  那就是了
[00:08:24.000 --> 00:08:25.000]  不過牧師你一開始也說了
[00:08:25.000 --> 00:08:28.000]  你想去幫人
[00:08:28.000 --> 00:08:30.000]  人家想不想你幫呢
[00:08:30.000 --> 00:08:32.000]  幫人其實很難的
[00:08:32.000 --> 00:08:34.000]  我也知道難的
[00:08:34.000 --> 00:08:35.000]  所以耶穌教我們
[00:08:35.000 --> 00:08:37.000]  怎樣去幫人
[00:08:37.000 --> 00:08:39.000]  現在我們在看什麼
[00:08:39.000 --> 00:08:41.000]  登山寶訓
[00:08:41.000 --> 00:08:43.000]  在登山寶訓裡面
[00:08:43.000 --> 00:08:45.000]  其實耶穌是有教我們
[00:08:45.000 --> 00:08:47.000]  怎樣去做這件事的
[00:08:47.000 --> 00:08:50.000]  或者我們先看一看
[00:08:50.000 --> 00:08:51.000]  聖經怎麼說
[00:08:51.000 --> 00:08:54.000]  看第七章的第一第二節
[00:08:54.000 --> 00:08:57.000]  這是耶穌給我們的教導
[00:08:57.000 --> 00:08:58.000]  這裡說
[00:08:58.000 --> 00:08:59.000]  第一第二節
[00:08:59.000 --> 00:09:02.000]  你們不要去論斷人
[00:09:02.000 --> 00:09:04.000]  免得你們被論斷
[00:09:04.000 --> 00:09:06.000]  因為你們怎樣論斷人
[00:09:06.000 --> 00:09:09.000]  也必怎樣被論斷
[00:09:09.000 --> 00:09:11.000]  你們用什麼良氣良給人
[00:09:11.000 --> 00:09:16.000]  也必用什麼良氣良給你們
[00:09:16.000 --> 00:09:17.000]  不要論斷
[00:09:17.000 --> 00:09:19.000]  英文聖經就清楚一點
[00:09:19.000 --> 00:09:21.000]  叫 judge not
[00:09:21.000 --> 00:09:24.000]  即是不要去什麼
[00:09:24.000 --> 00:09:25.000]  批判
[00:09:25.000 --> 00:09:27.000]  不要去審判一個人
[00:09:27.000 --> 00:09:29.000]  好像個 judge 你個法官
[00:09:29.000 --> 00:09:31.000]  我定你有罪還是沒有罪
[00:09:31.000 --> 00:09:32.000]  judge not
[00:09:32.000 --> 00:09:35.000]  英文聖經這個翻譯
[00:09:35.000 --> 00:09:37.000]  是比較接近希臘文
[00:09:37.000 --> 00:09:40.000]  原文聖經那個翻譯的
[00:09:40.000 --> 00:09:42.000]  所以其實這裡說什麼
[00:09:42.000 --> 00:09:43.000]  提醒我們
[00:09:43.000 --> 00:09:44.000]  當我們想去幫人的時候
[00:09:44.000 --> 00:09:46.000]  第一件事你要想的是什麼
[00:09:46.000 --> 00:09:48.000]  你要知道自己的位置
[00:09:48.000 --> 00:09:50.000]  你要知道自己的位置
[00:09:50.000 --> 00:09:52.000]  不要隨便去審判人
[00:09:52.000 --> 00:09:54.000]  因為只有至聖結
[00:09:54.000 --> 00:09:56.000]  至公義至公正的上帝
[00:09:56.000 --> 00:09:58.000]  才有這樣的條件和資格
[00:09:58.000 --> 00:09:59.000]  去審判一個人
[00:09:59.000 --> 00:10:01.000]  所以聖經怎麼說
[00:10:01.000 --> 00:10:02.000]  人人都可以死
[00:10:02.000 --> 00:10:03.000]  死後死後審判
[00:10:03.000 --> 00:10:04.000]  誰審判你
[00:10:04.000 --> 00:10:05.000]  不是牧師
[00:10:05.000 --> 00:10:07.000]  是上帝
[00:10:07.000 --> 00:10:09.000]  這個聖經講得很清楚
[00:10:09.000 --> 00:10:11.000]  只有上帝才能夠這樣
[00:10:11.000 --> 00:10:13.000]  完全公正完全正直地
[00:10:13.000 --> 00:10:14.000]  去審判一個人
[00:10:14.000 --> 00:10:16.000]  你和我不是上帝
[00:10:16.000 --> 00:10:18.000]  所以第一件事要記住
[00:10:18.000 --> 00:10:19.000]  當我們有感動了
[00:10:19.000 --> 00:10:20.000]  神去幫人的時候
[00:10:20.000 --> 00:10:21.000]  我們要提醒自己
[00:10:21.000 --> 00:10:24.000]  We are not God
[00:10:24.000 --> 00:10:25.000]  我們不是上帝
[00:10:25.000 --> 00:10:28.000]  所以我們不可以像上帝那樣
[00:10:28.000 --> 00:10:29.000]  去審判一個人
[00:10:29.000 --> 00:10:32.000]  說你是錯或是對或是不好
[00:10:32.000 --> 00:10:33.000]  我們要很小心
[00:10:33.000 --> 00:10:35.000]  即是如果我們隨便去審判人
[00:10:35.000 --> 00:10:36.000]  好像一個judge那樣
[00:10:36.000 --> 00:10:38.000]  好像一個法官那樣的時候
[00:10:38.000 --> 00:10:40.000]  聖經說上帝會同樣審判你
[00:10:40.000 --> 00:10:41.000]  你用什麼方法去審判人
[00:10:41.000 --> 00:10:43.000]  上帝用同樣的方法
[00:10:43.000 --> 00:10:45.000]  這樣去審判你
[00:10:45.000 --> 00:10:46.000]  那你說牧師
[00:10:46.000 --> 00:10:47.000]  那究竟如果是這樣
[00:10:47.000 --> 00:10:48.000]  我很害怕
[00:10:48.000 --> 00:10:51.000]  究竟是耶穌想我去幫人還是不幫人
[00:10:51.000 --> 00:10:54.000]  大家會不會有這樣的想法
[00:10:54.000 --> 00:10:58.000]  我相信耶穌很明顯
[00:10:58.000 --> 00:11:00.000]  祂說這段聖經給我們聽
[00:11:00.000 --> 00:11:01.000]  這段話給我們聽
[00:11:01.000 --> 00:11:03.000]  是想我們去幫人
[00:11:03.000 --> 00:11:05.000]  不過祂提醒我們要小心一點
[00:11:05.000 --> 00:11:08.000]  不要過分主觀
[00:11:08.000 --> 00:11:10.000]  不要過分主觀
[00:11:10.000 --> 00:11:12.000]  看一個弟兄或者一個姊妹
[00:11:12.000 --> 00:11:15.000]  因為每個人成種的環境不同
[00:11:15.000 --> 00:11:19.000]  每個人的文化背景又是不同
[00:11:19.000 --> 00:11:21.000]  我們成種的環境
[00:11:21.000 --> 00:11:23.000]  家人或者我們社會的氣候
[00:11:23.000 --> 00:11:25.000]  很多時候我們不知不覺
[00:11:25.000 --> 00:11:26.000]  受到這樣的影響
[00:11:26.000 --> 00:11:29.000]  我們的觀念價值觀是不同的
[00:11:29.000 --> 00:11:31.000]  所以如果我們不了解這些東西的時候
[00:11:31.000 --> 00:11:34.000]  我們很容易會有偏見
[00:11:34.000 --> 00:11:36.000]  所以耶穌說要小心
[00:11:36.000 --> 00:11:41.000]  不要用一個絕對的態度去看一個人
[00:11:41.000 --> 00:11:46.000]  上個月幾星期前
[00:11:46.000 --> 00:11:49.000]  有個牧師問我一個問題
[00:11:49.000 --> 00:11:53.000]  牧師我追求你的姊妹
[00:11:53.000 --> 00:11:54.000]  雖然沒有多久
[00:11:54.000 --> 00:11:57.000]  不過她全身都是紋身
[00:11:57.000 --> 00:11:58.000]  手手腳腳
[00:11:58.000 --> 00:12:00.000]  你見到的地方都有紋身
[00:12:00.000 --> 00:12:02.000]  我是很不舒服的
[00:12:02.000 --> 00:12:04.000]  我跟她說她都很聽話
[00:12:04.000 --> 00:12:07.000]  有些都去紋身
[00:12:07.000 --> 00:12:11.000]  有些是去不了的
[00:12:11.000 --> 00:12:14.000]  牧師我應該怎麼做
[00:12:14.000 --> 00:12:16.000]  問我這個問題
[00:12:16.000 --> 00:12:20.000]  我應該怎麼做
[00:12:20.000 --> 00:12:23.000]  這是什麼聲音
[00:12:23.000 --> 00:12:26.000]  提我怎麼做
[00:12:26.000 --> 00:12:27.000]  我應該怎麼做
[00:12:27.000 --> 00:12:29.000]  OK
[00:12:29.000 --> 00:12:31.000]  首先姊妹的紋身
[00:12:31.000 --> 00:12:33.000]  是否不雅的紋身
[00:12:33.000 --> 00:12:34.000]  有些紋身是不雅的
[00:12:34.000 --> 00:12:36.000]  是否邪惡的紋身
[00:12:36.000 --> 00:12:38.000]  刀有劍就殺人
[00:12:38.000 --> 00:12:39.000]  骷髏頭那些
[00:12:39.000 --> 00:12:41.000]  大家都見過很多
[00:12:41.000 --> 00:12:42.000]  是否那些
[00:12:42.000 --> 00:12:43.000]  如果是那些
[00:12:43.000 --> 00:12:45.000]  如果脫不掉就遮一遮
[00:12:45.000 --> 00:12:47.000]  給別人一個不好的印象
[00:12:47.000 --> 00:12:48.000]  應該是挺好的
[00:12:48.000 --> 00:12:50.000]  不過你知不知道
[00:12:50.000 --> 00:12:52.000]  我兒子是牧師
[00:12:52.000 --> 00:12:53.000]  我兒子都紋身
[00:12:53.000 --> 00:12:55.000]  我媳婦的腳都紋身
[00:12:55.000 --> 00:12:56.000]  現在很流行
[00:12:56.000 --> 00:12:59.000]  我兒子有一個很大的十字架
[00:12:59.000 --> 00:13:00.000]  因為他很胖
[00:13:00.000 --> 00:13:01.000]  手很粗
[00:13:01.000 --> 00:13:02.000]  十字架
[00:13:02.000 --> 00:13:06.000]  現在是時裝
[00:13:06.000 --> 00:13:10.000]  好像你兒子喜歡的紙貼
[00:13:10.000 --> 00:13:11.000]  貼在手上
[00:13:11.000 --> 00:13:12.000]  貼在臉上
[00:13:12.000 --> 00:13:14.000]  他覺得很漂亮
[00:13:14.000 --> 00:13:16.000]  觀念不同了
[00:13:16.000 --> 00:13:18.000]  以前我們的時代紋身
[00:13:18.000 --> 00:13:20.000]  黑社會是要紋身的
[00:13:20.000 --> 00:13:22.000]  那些華人需要紋身
[00:13:22.000 --> 00:13:23.000]  讓我嚇嚇你
[00:13:23.000 --> 00:13:25.000]  現在不同了
[00:13:25.000 --> 00:13:28.000]  我問你怎麼做
[00:13:28.000 --> 00:13:29.000]  我不能救你
[00:13:29.000 --> 00:13:31.000]  不過我分享我的觀點給你聽
[00:13:31.000 --> 00:13:34.000]  所以剛才說到
[00:13:34.000 --> 00:13:36.000]  如果我們用judge
[00:13:36.000 --> 00:13:38.000]  一個審判官的角度去看
[00:13:38.000 --> 00:13:41.000]  紋身就假定你是華人
[00:13:41.000 --> 00:13:43.000]  假定你是黑社會
[00:13:43.000 --> 00:13:45.000]  這就有問題了
[00:13:45.000 --> 00:13:50.000]  所以耶穌其實是在提醒我們
[00:13:50.000 --> 00:13:52.000]  要學習分辨什麼
[00:13:52.000 --> 00:13:54.000]  什麼是審判
[00:13:54.000 --> 00:13:56.000]  什麼是判斷
[00:13:56.000 --> 00:13:58.000]  審判就好像我剛才解釋過
[00:13:58.000 --> 00:13:59.000]  judge
[00:13:59.000 --> 00:14:01.000]  當你是神
[00:14:01.000 --> 00:14:02.000]  當你是法官
[00:14:02.000 --> 00:14:04.000]  由我決定你的對與錯
[00:14:04.000 --> 00:14:06.000]  判斷呢
[00:14:06.000 --> 00:14:09.000]  判斷就是你要搜集所有的資料
[00:14:09.000 --> 00:14:14.000]  嘗試了解一下人的角度
[00:14:14.000 --> 00:14:17.000]  然後你做出一個決擇
[00:14:17.000 --> 00:14:19.000]  到底是一件什麼事
[00:14:19.000 --> 00:14:21.000]  但就算是這樣也好
[00:14:21.000 --> 00:14:23.000]  我剛才說過
[00:14:23.000 --> 00:14:25.000]  我們人在不同的環境成長
[00:14:25.000 --> 00:14:27.000]  文化背景很不同
[00:14:27.000 --> 00:14:29.000]  所以你怎樣去解讀呢
[00:14:29.000 --> 00:14:31.000]  我們都要小心
[00:14:31.000 --> 00:14:33.000]  所以耶穌提醒我們什麼
[00:14:33.000 --> 00:14:35.000]  不要這樣judgemental
[00:14:35.000 --> 00:14:37.000]  要always給人什麼
[00:14:37.000 --> 00:14:38.000]  有個空間
[00:14:38.000 --> 00:14:42.000]  對自己的觀察結論留一些餘地
[00:14:42.000 --> 00:14:43.000]  英文是什麼
[00:14:43.000 --> 00:14:46.000]  benefit of doubt
[00:14:46.000 --> 00:14:50.000]  你按照你自己的經驗
[00:14:50.000 --> 00:14:52.000]  你自己的價值觀各方面
[00:14:52.000 --> 00:14:53.000]  你大概知道是什麼
[00:14:53.000 --> 00:14:56.000]  但是可能有些東西你是不知道的
[00:14:56.000 --> 00:14:57.000]  可能有些東西你不明白
[00:14:57.000 --> 00:14:59.000]  他從哪裡來的
[00:14:59.000 --> 00:15:00.000]  為什麼會有這樣的看法
