
[00:00:00.000 --> 00:00:02.000]  姜:信眾姊妹早,平安
[00:02:07.000 --> 00:02:09.000]  姜:Touch他們的眼睛
[00:02:09.000 --> 00:02:12.000]  姜:然後主啊讓我們都能夠敞開心胸
[00:02:12.000 --> 00:02:15.000]  姜:和起來聽主的信息
[00:02:15.000 --> 00:02:17.000]  姜:聽你今天你要接的孩子
[00:02:17.000 --> 00:02:20.000]  姜:來跟我們弟兄姊妹所分享的信息
[00:02:20.000 --> 00:02:22.000]  姜:主求你與我們同在
[00:02:22.000 --> 00:02:24.000]  姜:然後我們就去跟你們禱告
[00:02:24.000 --> 00:02:26.000]  姜:好
[00:02:26.000 --> 00:02:30.000]  姜:第三
[00:02:30.000 --> 00:02:33.000]  姜:我們的每日靈量
[00:02:33.000 --> 00:02:35.000]  姜:生命靈量
[00:02:35.000 --> 00:02:37.000]  姜:在我們的網站上面
[00:02:37.000 --> 00:02:39.000]  姜:講到了一個在時間上
[00:02:39.000 --> 00:02:42.000]  姜:離我們並不是很遠的一個
[00:02:42.000 --> 00:02:44.000]  姜:基督徒的運動員
[00:02:44.000 --> 00:02:46.000]  姜:他的名字叫李戴爾
[00:02:46.000 --> 00:02:47.000]  姜:那李戴爾呢
[00:02:47.000 --> 00:02:49.000]  姜:他是在1902年
[00:02:49.000 --> 00:02:51.000]  姜:出生在中國天津
[00:02:51.000 --> 00:02:53.000]  姜:中間有很多天津人
[00:02:53.000 --> 00:02:55.000]  姜:可以跟他relate
[00:02:55.000 --> 00:02:57.000]  姜:這個李戴爾他是在天津生的
[00:02:57.000 --> 00:02:59.000]  姜:然後他的父母親呢
[00:02:59.000 --> 00:03:03.000]  姜:都是愛爾蘭的宣教士
[00:03:03.000 --> 00:03:05.000]  姜:那在1924年的時候呢
[00:03:05.000 --> 00:03:08.000]  姜:李戴爾代表英國
[00:03:08.000 --> 00:03:11.000]  姜:去參加巴黎的奧運會比賽
[00:03:11.000 --> 00:03:14.000]  姜:那他得金牌的強項呢
[00:03:14.000 --> 00:03:16.000]  姜:是那個一百尺的短跑
[00:03:16.000 --> 00:03:18.000]  姜:可是當他一聽到說
[00:03:18.000 --> 00:03:21.000]  姜:那個一百尺短跑初賽的那一天呢
[00:03:21.000 --> 00:03:23.000]  姜:是在主日
[00:03:23.000 --> 00:03:25.000]  姜:他就馬上決定他不跑了
[00:03:25.000 --> 00:03:27.000]  姜:他不參加這個比賽
[00:03:27.000 --> 00:03:29.000]  姜:因為對他來講
[00:03:29.000 --> 00:03:32.000]  姜:這個禮拜天不去教會
[00:03:32.000 --> 00:03:35.000]  姜:這個是對他來講不可能的事情
[00:03:35.000 --> 00:03:37.000]  姜:所以他後來就報名了
[00:03:37.000 --> 00:03:39.000]  姜:參加這個一百尺的長跑
[00:03:39.000 --> 00:03:41.000]  姜:其實那是他最弱的一環
[00:03:41.000 --> 00:03:46.000]  姜:所以到了1924年7月8號禮拜三那天呢
[00:03:46.000 --> 00:03:49.000]  姜:他先參加了一個兩百尺的決賽
[00:03:49.000 --> 00:03:51.000]  姜:在那個比賽裡面
[00:03:51.000 --> 00:03:53.000]  姜:他只拿到一個銅牌
[00:03:53.000 --> 00:03:55.000]  姜:他只得到一個銅牌
[00:03:55.000 --> 00:03:57.000]  姜:而且在從初賽一直比賽
[00:03:57.000 --> 00:03:59.000]  姜:在那個四百公尺的長跑裡面呢
[00:03:59.000 --> 00:04:01.000]  姜:他的成績真的不怎麼樣
[00:04:01.000 --> 00:04:03.000]  姜:很多其他的人都破紀錄
[00:04:03.000 --> 00:04:05.000]  姜:而且都跑得很快
[00:04:05.000 --> 00:04:07.000]  姜:可是他成績不怎麼樣
[00:04:07.000 --> 00:04:09.000]  姜:所以呢
[00:04:09.000 --> 00:04:11.000]  姜:那個四百公尺的長跑對他來講
[00:04:11.000 --> 00:04:15.000]  姜:其實是一個很大的挑戰
[00:04:15.000 --> 00:04:17.000]  姜:但是
[00:04:17.000 --> 00:04:22.000]  姜:在那個7月11號下午的長跑的時候
[00:04:22.000 --> 00:04:24.000]  姜:在四百公尺的決賽中
[00:04:24.000 --> 00:04:26.000]  姜:李大人拿到了金牌
[00:04:26.000 --> 00:04:28.000]  姜:他拿到金牌
[00:04:28.000 --> 00:04:30.000]  姜:而且他不但是拿到金牌
[00:04:30.000 --> 00:04:33.000]  姜:而且他也創了世界的紀錄
[00:04:33.000 --> 00:04:36.000]  姜:他的成績是4.47.6秒
[00:04:36.000 --> 00:04:39.000]  姜:但是所有的人都對他刮目相看
[00:04:39.000 --> 00:04:41.000]  姜:也只他在這個奧運的歷史上面
[00:04:41.000 --> 00:04:44.000]  姜:留下了專家黃名
[00:04:44.000 --> 00:04:46.000]  姜:那後來呢
[00:04:46.000 --> 00:04:47.000]  姜:很有意思的是
[00:04:47.000 --> 00:04:49.000]  姜:他的故事就拍成了一個電影
[00:04:49.000 --> 00:04:51.000]  姜:叫做火戰車
[00:04:51.000 --> 00:04:54.000]  姜:這個電影不是基督教的團體
[00:04:54.000 --> 00:04:57.000]  姜:為了要表揚他來拍的
[00:04:57.000 --> 00:05:00.000]  姜:而是有一個自券家
[00:05:00.000 --> 00:05:03.000]  姜:他生病在家裡面無聊
[00:05:03.000 --> 00:05:06.000]  姜:他就把這個奧運的歷史拿出來翻
[00:05:06.000 --> 00:05:09.000]  姜:當他看到李大人的故事的時候
[00:05:09.000 --> 00:05:12.000]  姜:其實他是很佩服
[00:05:12.000 --> 00:05:15.000]  姜:這個傢伙這麼堅持他的原則
[00:05:15.000 --> 00:05:17.000]  姜:有那個勇氣
[00:05:17.000 --> 00:05:20.000]  姜:所以這個自券家是佩服他的勇氣
[00:05:20.000 --> 00:05:23.000]  姜:所以他決定要拍這一部
[00:05:23.000 --> 00:05:26.000]  姜:看起來無利可負的電影
[00:05:26.000 --> 00:05:28.000]  姜:所以他拍了這部電影
[00:05:28.000 --> 00:05:33.000]  姜:結果就像李大人400公尺的金牌一樣
[00:05:33.000 --> 00:05:37.000]  姜:這部電影得了奧斯卡
[00:05:37.000 --> 00:05:40.000]  姜:1981年奧斯卡金像獎
[00:05:40.000 --> 00:05:41.000]  姜:四個大獎
[00:05:41.000 --> 00:05:45.000]  姜:他得了最佳劇本獎
[00:05:45.000 --> 00:05:46.000]  姜:最佳影片獎
[00:05:46.000 --> 00:05:49.000]  姜:最佳服裝跟配音獎
[00:05:49.000 --> 00:05:51.000]  姜:他得了四個大獎
[00:05:51.000 --> 00:05:55.000]  姜:使得李大人的名字在1981年
[00:05:55.000 --> 00:05:59.000]  姜:就是在李大人過世了三四十年之後
[00:05:59.000 --> 00:06:02.000]  姜:又把李大人的名字再套起來
[00:06:02.000 --> 00:06:04.000]  姜:但是很可惜的是
[00:06:04.000 --> 00:06:07.000]  姜:因為李大人拍電影的動機
[00:06:07.000 --> 00:06:09.000]  姜:他只是在佩服李大人的勇氣
[00:06:09.000 --> 00:06:13.000]  姜:所以在這部電影一拍完結束的時候
[00:06:13.000 --> 00:06:15.000]  姜:他就是很簡單的說
[00:06:15.000 --> 00:06:20.000]  姜:李大人宣教士第二次世界大戰末期
[00:06:20.000 --> 00:06:23.000]  姜:死於日本佔領下的中國
[00:06:23.000 --> 00:06:26.000]  姜:蘇格蘭重生哀悼
[00:06:26.000 --> 00:06:29.000]  姜:這就是這部電影的結束
[00:06:29.000 --> 00:06:33.000]  姜:但是其實在獲得奧斯卡金像獎
[00:06:33.000 --> 00:06:35.000]  姜:跟愛丁堡大學的文憑之後
[00:06:35.000 --> 00:06:37.000]  姜:在1925年的夏天
[00:06:37.000 --> 00:06:41.000]  姜:李大人參加完最後一次蘇格蘭的比賽
[00:06:41.000 --> 00:06:43.000]  姜:一個賽跑的比賽之後
[00:06:43.000 --> 00:06:45.000]  姜:他就毅然的決定
[00:06:45.000 --> 00:06:48.000]  姜:要放棄他在愛爾蘭很擁護的待遇
[00:06:48.000 --> 00:06:51.000]  姜:而且他放下享譽全球
[00:06:51.000 --> 00:06:53.000]  姜:大家對他的尊榮
[00:06:53.000 --> 00:06:56.000]  姜:奧運金牌選手的美名
[00:06:56.000 --> 00:07:00.000]  姜:他輾轉回到他的出生地天津
[00:07:00.000 --> 00:07:04.000]  姜:他繼續他父親跟他哥哥之後
[00:07:04.000 --> 00:07:07.000]  姜:他回到中國在新學院
[00:07:07.000 --> 00:07:11.000]  姜:就是現在的天津第十七中學
[00:07:11.000 --> 00:07:13.000]  姜:我不曉得你們從天津來的人
[00:07:13.000 --> 00:07:14.000]  姜:知不知道這個學校
[00:07:14.000 --> 00:07:17.000]  姜:第十七中學擔任老師
[00:07:17.000 --> 00:07:20.000]  姜:從此他在那邊差不多二十年的時間
[00:07:20.000 --> 00:07:23.000]  姜:在那邊開始教書生涯
[00:07:23.000 --> 00:07:25.000]  姜:1934年的時候
[00:07:25.000 --> 00:07:28.000]  姜:李大人在天津跟他的妻子結婚
[00:07:28.000 --> 00:07:34.000]  姜:他的妻子也是加拿大宣教士後的家族出生
[00:07:34.000 --> 00:07:37.000]  姜:所以他們結婚之後
[00:07:37.000 --> 00:07:39.000]  姜:在1937年的時候
[00:07:39.000 --> 00:07:42.000]  姜:日本已經開始侵略華北
[00:07:42.000 --> 00:07:44.000]  姜:而且在日軍的很嚴厲的
[00:07:44.000 --> 00:07:47.000]  姜:很火的攻擊之下
[00:07:47.000 --> 00:07:50.000]  姜:宣導的工作其實越來越困難
[00:07:50.000 --> 00:07:53.000]  姜:但是李大人他在傳教的時候
[00:07:53.000 --> 00:07:55.000]  姜:他很小心的在行事
[00:07:55.000 --> 00:07:59.000]  姜:而且他盡量的避免去跟日軍起衝突
[00:07:59.000 --> 00:08:04.000]  姜:而且他很多次都冒險去拯救中國的上半
[00:08:04.000 --> 00:08:06.000]  姜:到了1940年的時候
[00:08:06.000 --> 00:08:09.000]  姜:第二次世界大戰是打得最火烈
[00:08:09.000 --> 00:08:11.000]  姜:火烈劇烈的時候
[00:08:11.000 --> 00:08:14.000]  姜:他就安排他的妻子
[00:08:14.000 --> 00:08:17.000]  姜:帶了兩個女兒就回到加拿大去
[00:08:17.000 --> 00:08:18.000]  姜:回到加拿大之後
[00:08:18.000 --> 00:08:20.000]  姜:他的妻子在加拿大
[00:08:20.000 --> 00:08:23.000]  姜:就生下了他們的第三個女兒
[00:08:23.000 --> 00:08:28.000]  姜:後來李大人在這段時間
[00:08:28.000 --> 00:08:30.000]  姜:他的妻子在加拿大的時候
[00:08:30.000 --> 00:08:33.000]  姜:李大人的孩子留在戰亂的天津
[00:08:33.000 --> 00:08:35.000]  姜:繼續的為神宣教
[00:08:35.000 --> 00:08:38.000]  姜:還有宣導神的福音
[00:08:38.000 --> 00:08:41.000]  姜:所以珍珠港事變之後
[00:08:41.000 --> 00:08:44.000]  姜:當地的宣教士都被關到日本人的
[00:08:44.000 --> 00:08:46.000]  姜:俘虜人的集中營裡面去了
[00:08:46.000 --> 00:08:50.000]  姜:在這個集中營裡面的環境非常的惡劣
[00:08:50.000 --> 00:08:52.000]  姜:而且很殘無人道
[00:08:52.000 --> 00:08:55.000]  姜:所以在那裡面俘虜人都生病
[00:08:55.000 --> 00:08:58.000]  姜:而且精神上很多都崩潰
[00:08:58.000 --> 00:09:02.000]  姜:在那樣的環境之下
[00:09:02.000 --> 00:09:05.000]  姜:李大人他用幽默溫柔的態度
[00:09:05.000 --> 00:09:08.000]  姜:去安慰鼓勵大家
[00:09:08.000 --> 00:09:10.000]  姜:而且還去分工
[00:09:10.000 --> 00:09:11.000]  姜:組織委員會
[00:09:11.000 --> 00:09:14.000]  姜:負責教育財務住宿補給
[00:09:14.000 --> 00:09:17.000]  姜:而且他引導大家
[00:09:17.000 --> 00:09:18.000]  姜:他去引導大家
[00:09:18.000 --> 00:09:21.000]  姜:去帶大家去思想一下
[00:09:21.000 --> 00:09:23.000]  姜:過去美好的時光
[00:09:23.000 --> 00:09:26.000]  姜:而且他把對未來的盼望
[00:09:26.000 --> 00:09:28.000]  姜:放在大家的心裡面
[00:09:28.000 --> 00:09:31.000]  姜:所以其實他將最黑暗的集中營
[00:09:31.000 --> 00:09:34.000]  姜:換為最神聖的聖殿
[00:09:34.000 --> 00:09:35.000]  姜:拜一拜他
[00:09:35.000 --> 00:09:37.000]  姜:讓大家在裡面
[00:09:37.000 --> 00:09:38.000]  姜:即使是那麼黑暗
[00:09:38.000 --> 00:09:41.000]  姜:但是能有一顆依靠的心
[00:09:41.000 --> 00:09:44.000]  姜:所以李大人被關了一年半之後
[00:09:44.000 --> 00:09:45.000]  姜:他自己就病倒
[00:09:45.000 --> 00:09:49.000]  姜:病倒的時候他得了腦瘤
[00:09:49.000 --> 00:09:53.000]  姜:而且他臨終的最後一句話
[00:09:53.000 --> 00:09:54.000]  姜:最後一句話就是
[00:09:54.000 --> 00:09:56.000]  姜:完全的降服
[00:09:56.000 --> 00:09:59.000]  姜:Complete surrender
[00:09:59.000 --> 00:10:01.000]  姜:這是我們每個基督徒都要的
[00:10:01.000 --> 00:10:04.000]  姜:完全的把自己降服在神的手中
[00:10:04.000 --> 00:10:05.000]  姜:李大人的一生
[00:10:05.000 --> 00:10:08.000]  姜:他把他自己降服在神的手中
[00:10:08.000 --> 00:10:10.000]  姜:所以1945年2月21號
[00:10:10.000 --> 00:10:12.000]  姜:李大人安息庭完
[00:10:12.000 --> 00:10:14.000]  姜:他只有62歲
[00:10:14.000 --> 00:10:16.000]  姜:我今年已經61歲了
[00:10:16.000 --> 00:10:17.000]  姜:如果說比照李大人的年齡
[00:10:17.000 --> 00:10:19.000]  姜:我大概還有一年而已
[00:10:19.000 --> 00:10:23.000]  姜:但是我們不這樣子看
[00:10:23.000 --> 00:10:24.000]  姜:我不去信
[00:10:24.000 --> 00:10:25.000]  姜:李大人過世的時候
[00:10:25.000 --> 00:10:28.000]  姜:他只有43歲
[00:10:28.000 --> 00:10:31.000]  姜:而且同年那一年的8月
[00:10:31.000 --> 00:10:33.000]  姜:日本就投降了
[00:10:33.000 --> 00:10:36.000]  姜:我那天也跟我媽媽講
[00:10:36.000 --> 00:10:37.000]  姜:說李大人他其實
[00:10:37.000 --> 00:10:40.000]  姜:他可能他們家裡頭也是講英文的
[00:10:40.000 --> 00:10:42.000]  姜:就像我們在美國
[00:10:42.000 --> 00:10:44.000]  姜:我們家裡面都講國語
[00:10:44.000 --> 00:10:46.000]  姜:我們都叫我們的小孩講國語
[00:10:46.000 --> 00:10:49.000]  姜:所以李大人他的家裡是講英文
[00:10:49.000 --> 00:10:50.000]  姜:但他也會學
[00:10:50.000 --> 00:10:52.000]  姜:因為他在中國生
[00:10:52.000 --> 00:10:53.000]  姜:所以他應該也會學
[00:10:53.000 --> 00:10:54.000]  姜:也會講中文的
[00:10:54.000 --> 00:10:57.000]  姜:所以他最喜歡講一句中文
[00:10:57.000 --> 00:11:01.000]  姜:就是笑口常開
[00:11:01.000 --> 00:11:02.000]  姜:所以我也鼓勵我的母親
[00:11:02.000 --> 00:11:04.000]  姜:要笑口常開
[00:11:04.000 --> 00:11:05.000]  姜:我鼓勵我們大家
[00:11:05.000 --> 00:11:07.000]  姜:也要笑口常開
[00:11:07.000 --> 00:11:10.000]  姜:這是他信心很具體的一個流露
[00:11:10.000 --> 00:11:14.000]  姜:李大人他不只是一個優秀的運動員
[00:11:14.000 --> 00:11:17.000]  姜:他贏得了地上的桂冠金牌
[00:11:17.000 --> 00:11:21.000]  姜:而且他更是一個很傑出的宣教師
[00:11:21.000 --> 00:11:24.000]  姜:他贏得了天上永恆的冠冕
[00:11:24.000 --> 00:11:25.000]  姜:永恆的冠冕
[00:11:25.000 --> 00:11:27.000]  姜:他的金牌的人生
[00:11:27.000 --> 00:11:29.000]  姜:是以敬畏者為基礎
[00:11:29.000 --> 00:11:32.000]  姜:他尊重神所設定的主日
[00:11:32.000 --> 00:11:33.000]  姜:他分別為神
[00:11:33.000 --> 00:11:35.000]  姜:他說我不跑
[00:11:35.000 --> 00:11:36.000]  姜:我不跑
[00:11:36.000 --> 00:11:38.000]  姜:他分別為神
[00:11:38.000 --> 00:11:40.000]  姜:這些都是叫我們非常尊敬的事情
[00:11:40.000 --> 00:11:43.000]  姜:所以我們說完了李大人的故事之後
[00:11:43.000 --> 00:11:47.000]  姜:讓我們回來思想一下保羅
[00:11:47.000 --> 00:11:50.000]  姜:保羅在這篇前書九章的經文裡面所說的
[00:11:50.000 --> 00:11:53.000]  姜:其實保羅是要提醒我們
[00:11:53.000 --> 00:11:54.000]  姜:屬神的兒女
[00:11:54.000 --> 00:11:55.000]  姜:在信仰的路上面
[00:11:55.000 --> 00:11:58.000]  姜:我們也是要有運動家的精神
[00:11:58.000 --> 00:12:00.000]  姜:我們要像一個運動家一樣
[00:12:00.000 --> 00:12:02.000]  姜:我們要過嚴謹的生活
[00:12:02.000 --> 00:12:03.000]  姜:分別為神
[00:12:03.000 --> 00:12:05.000]  姜:過嚴謹的生活
[00:12:05.000 --> 00:12:06.000]  姜:只要在此圖形專根
[00:12:06.000 --> 00:12:07.000]  姜:保羅書信裡面
[00:12:07.000 --> 00:12:08.000]  姜:你就可以看得到
[00:12:08.000 --> 00:12:11.000]  姜:保羅在鼎後五十五年的時候
[00:12:11.000 --> 00:12:14.000]  姜:他在以柏所寫了更多前書
[00:12:14.000 --> 00:12:17.000]  姜:然後到六十一年的時候
[00:12:17.000 --> 00:12:19.000]  姜:他在羅馬的監獄裡面
[00:12:19.000 --> 00:12:21.000]  姜:寫了菲林書
[00:12:21.000 --> 00:12:24.000]  姜:然後到了主後六十七年的時候
[00:12:24.000 --> 00:12:27.000]  姜:他寫完了提摩太前後書之後
[00:12:27.000 --> 00:12:30.000]  姜:他就尋道了
[00:12:30.000 --> 00:12:32.000]  姜:所以他
[00:12:32.000 --> 00:12:35.000]  姜:很有趣
[00:12:35.000 --> 00:12:36.000]  姜:他尋道的時候
[00:12:36.000 --> 00:12:38.000]  姜:也是六十二歲
[00:12:38.000 --> 00:12:41.000]  姜:所以你去數 你去算一算
[00:12:41.000 --> 00:12:44.000]  姜:從他寫格林多前的書到提摩太書
[00:12:44.000 --> 00:12:45.000]  姜:寫完了之後
[00:12:45.000 --> 00:12:49.000]  姜:這中間差不多十二年到十三年的時間
[00:12:49.000 --> 00:12:53.000]  姜:如果你用奧林匹克運動會
[00:12:53.000 --> 00:12:55.000]  姜:每四年舉行一次的話
[00:12:55.000 --> 00:12:59.000]  姜:所以保羅基本上在那段時間裡面
[00:12:59.000 --> 00:13:01.000]  姜:他參加了三次的奧運會
[00:13:01.000 --> 00:13:03.000]  姜:你看保羅
[00:13:03.000 --> 00:13:06.000]  姜:他做的態度跟他的表現
[00:13:06.000 --> 00:13:10.000]  姜:我相信若保羅去參加奧運會
[00:13:10.000 --> 00:13:12.000]  姜:他的成績一定是很頂尖
[00:13:12.000 --> 00:13:13.000]  姜:很非凡的
[00:13:13.000 --> 00:13:15.000]  姜:所以我們來看看
[00:13:15.000 --> 00:13:18.000]  姜:保羅他對運動的要求是什麼
[00:13:18.000 --> 00:13:20.000]  姜:他對運動的要求
[00:13:20.000 --> 00:13:23.000]  姜:第一個他說要有自律跟節制
[00:13:23.000 --> 00:13:25.000]  姜:自律節制是什麼
[00:13:25.000 --> 00:13:26.000]  姜:Self-control
[00:13:26.000 --> 00:13:28.000]  姜:Self-control 自律
[00:13:28.000 --> 00:13:30.000]  姜:保羅說凡教義爭勝的
[00:13:30.000 --> 00:13:33.000]  姜:諸事都有節制
[00:13:33.000 --> 00:13:34.000]  姜:這個美德
[00:13:34.000 --> 00:13:36.000]  姜:節制這個美德呢
[00:13:36.000 --> 00:13:38.000]  姜:是在聖靈的九個果子中間的一個
[00:13:38.000 --> 00:13:41.000]  姜:其實很難做到的
[00:13:41.000 --> 00:13:45.000]  姜:我們常常晚上打電動
[00:13:45.000 --> 00:13:47.000]  姜:打到不想睡覺
[00:13:47.000 --> 00:13:49.000]  姜:我們常常晚上看電視
[00:13:49.000 --> 00:13:51.000]  姜:看到不想睡覺
[00:13:51.000 --> 00:13:53.000]  姜:所以這個節制是非常困難的
[00:13:53.000 --> 00:13:56.000]  姜:我在準備今天的獎章的時候
[00:13:56.000 --> 00:14:00.000]  姜:我去讀了一些奧運獎牌得主的經歷
[00:14:00.000 --> 00:14:02.000]  姜:他們都是從很小的時候
[00:14:02.000 --> 00:14:05.000]  姜:開始接受很嚴格的訓練
[00:14:05.000 --> 00:14:07.000]  姜:他們生活都很有節制
[00:14:07.000 --> 00:14:08.000]  姜:自我挑戰
[00:14:08.000 --> 00:14:10.000]  姜:一個成功的運動員
[00:14:10.000 --> 00:14:12.000]  姜:一個成功的運動員
[00:14:12.000 --> 00:14:14.000]  姜:他一定要有很穩定的人格
[00:14:14.000 --> 00:14:16.000]  姜:他的人格一定要很穩定
[00:14:16.000 --> 00:14:17.000]  姜:而且要很沉醉
[00:14:17.000 --> 00:14:19.000]  姜:要不浮躁
[00:14:19.000 --> 00:14:22.000]  姜:而且學校的成績一定要好
[00:14:22.000 --> 00:14:24.000]  姜:做事的成績一定要好
[00:14:24.000 --> 00:14:25.000]  姜:工作要認真
[00:14:25.000 --> 00:14:28.000]  姜:在美國你參加籃球隊
[00:14:28.000 --> 00:14:29.000]  姜:足球隊
[00:14:29.000 --> 00:14:30.000]  姜:什麼隊
[00:14:30.000 --> 00:14:31.000]  姜:什麼隊
[00:14:31.000 --> 00:14:33.000]  姜:你的成績沒有達到一定的標準
[00:14:33.000 --> 00:14:34.000]  姜:他就把你踢出去了
[00:14:34.000 --> 00:14:36.000]  姜:你不能夠參加他們的隊
[00:14:36.000 --> 00:14:38.000]  姜:所以成績也是很重要的
[00:14:38.000 --> 00:14:44.000]  姜:因為成績是學生最基本的成績單
[00:14:44.000 --> 00:14:47.000]  姜:而且一個很好的運動員
[00:14:47.000 --> 00:14:48.000]  姜:要沉得住氣
[00:14:48.000 --> 00:14:51.000]  姜:而且要善於靈機應變
[00:14:51.000 --> 00:14:56.000]  姜:而且對求勝的意志要很強烈
[00:14:56.000 --> 00:14:57.000]  姜:一定要很強烈
[00:14:57.000 --> 00:15:00.000]  姜:而且要能夠承受很高度的壓力
[00:15:00.000 --> 00:15:04.000]  姜:所以我們做神的工人也是一樣
[00:15:04.000 --> 00:15:09.000]  姜:我們神的工人要願意接受訓練
[00:15:09.000 --> 00:15:10.000]  姜:要有無數的操練
[00:15:10.000 --> 00:15:13.000]  姜:我們要常常的自我挑戰
[00:15:13.000 --> 00:15:15.000]  姜:我們要締造出新的成績
[00:15:15.000 --> 00:15:17.000]  姜:每一個服飾
[00:15:17.000 --> 00:15:18.000]  姜:每一件衣服
[00:15:18.000 --> 00:15:21.000]  姜:我們都要盡心盡力盡力
[00:15:21.000 --> 00:15:23.000]  姜:要表現呈現最好的
[00:15:23.000 --> 00:15:26.000]  姜:我們要把我們最好的獻給主
[00:15:26.000 --> 00:15:29.000]  姜:教會是一個沒有約束力的地方
[00:15:29.000 --> 00:15:31.000]  姜:所以我們在教會所做的每一個事情
[00:15:31.000 --> 00:15:35.000]  姜:都是自願的
[00:15:35.000 --> 00:15:39.000]  姜:所以你要把教會的服飾
[00:15:39.000 --> 00:15:42.000]  姜:當作運動場上的比賽
[00:15:42.000 --> 00:15:45.000]  姜:要全力以赴
[00:15:45.000 --> 00:15:48.000]  姜:你是在服飾神
[00:15:48.000 --> 00:15:50.000]  姜:所以你在服飾的時候
[00:15:50.000 --> 00:15:51.000]  姜:你不要鬧情緒
[00:15:51.000 --> 00:15:53.000]  姜:你不要燒脾氣
[00:15:53.000 --> 00:15:54.000]  姜:而且服飾的時候
[00:15:54.000 --> 00:15:59.000]  姜:你會覺得我付點勞力
[00:15:59.000 --> 00:16:01.000]  姜:體力都沒有問題的
[00:16:01.000 --> 00:16:04.000]  姜:但是若是碰到困難的時候
[00:16:04.000 --> 00:16:08.000]  姜:你還要保持你心靈上的善良潔淨
[00:16:08.000 --> 00:16:12.000]  姜:其實是很不容易的
[00:16:12.000 --> 00:16:15.000]  姜:但是李黛兒給我們做了非常好的榜樣
[00:16:15.000 --> 00:16:19.000]  姜:她在集中營裡面那麼困難的環境之下
[00:16:19.000 --> 00:16:22.000]  姜:她用很溫柔的方式去安慰
[00:16:22.000 --> 00:16:24.000]  姜:去鼓勵
