
[00:00:00.000 --> 00:00:02.000]  我們先領受話語之前
[00:03:11.960 --> 00:03:14.240]  說到在道理上受教的人
[00:03:14.240 --> 00:03:16.040]  當把一切需用的
[00:03:16.040 --> 00:03:18.560]  供給施教的人
[00:03:18.560 --> 00:03:20.840]  就是說原來在教會裡面的牧者
[00:03:20.840 --> 00:03:23.440]  他們的薪水是來自弟兄姊妹的奉獻裡面
[00:03:23.440 --> 00:03:24.960]  差一部分出來的
[00:03:24.960 --> 00:03:27.760]  在一個商業社會裡面
[00:03:27.760 --> 00:03:29.440]  出錢請你的那個
[00:03:29.440 --> 00:03:30.560]  就是老闆
[00:03:30.560 --> 00:03:31.840]  就是老闆
[00:03:31.840 --> 00:03:33.960]  你受薪的那個就是僱員
[00:03:33.960 --> 00:03:35.120]  就是下屬
[00:03:35.120 --> 00:03:38.360]  那當然是要聽老闆的話的
[00:03:38.360 --> 00:03:39.960]  沒理由那個下屬
[00:03:39.960 --> 00:03:41.680]  經常點老闆做事
[00:03:41.680 --> 00:03:44.160]  是要那個老闆聽你說話的
[00:03:44.160 --> 00:03:46.960]  但是在教會裡面
[00:03:46.960 --> 00:03:48.960]  卻剛剛相反
[00:03:48.960 --> 00:03:51.160]  這是一個很矛盾的關係
[00:03:51.160 --> 00:03:53.960]  我們奉獻
[00:03:53.960 --> 00:03:56.560]  然後去維持教會的運作
[00:03:56.560 --> 00:03:59.160]  以及讓傳道人有薪水
[00:03:59.160 --> 00:04:01.360]  但是我們又不是老闆
[00:04:01.360 --> 00:04:03.360]  更加我們要怎樣呢?
[00:04:03.360 --> 00:04:06.760]  要聽牧者的教導和吩咐
[00:04:06.760 --> 00:04:09.360]  沒理由我出錢要聽你吩咐
[00:04:09.360 --> 00:04:11.160]  但是這個是聖經的原則
[00:04:11.160 --> 00:04:15.160]  這是非信徒很難去接受
[00:04:15.160 --> 00:04:16.960]  或者明白的觀念
[00:04:16.960 --> 00:04:18.760]  我們一起來看看
[00:04:18.760 --> 00:04:20.960]  希伯來書十三章第十七節
[00:04:20.960 --> 00:04:22.760]  我們一起來讀出
[00:04:41.960 --> 00:04:45.160]  看到那三個很重要的真理嗎?
[00:04:45.160 --> 00:04:46.160]  第一
[00:04:46.160 --> 00:04:53.960]  會友是應該順從牧者的教導和指引
[00:04:53.960 --> 00:04:57.160]  但不要只是要會友要求他們這樣做
[00:04:57.160 --> 00:04:59.160]  牧者要反省
[00:04:59.160 --> 00:05:03.360]  你究竟有沒有好好地著緊會友的需要
[00:05:03.360 --> 00:05:07.160]  有沒有看到他們的屬靈生命是怎樣
[00:05:07.160 --> 00:05:09.960]  有沒有怕他們面對一些危機
[00:05:09.960 --> 00:05:14.160]  你預先關心和鼓勵他們
[00:05:14.160 --> 00:05:16.960]  有沒有重視弟兄姊妹的屬靈生命
[00:05:16.960 --> 00:05:20.160]  這是牧者很重要要做的事情
[00:05:20.160 --> 00:05:22.960]  所以如果牧者是愛會友
[00:05:22.960 --> 00:05:27.760]  時刻為他們警醒、守望、禱告、紀念他們的時候
[00:05:27.760 --> 00:05:29.160]  當教導這些會友
[00:05:29.160 --> 00:05:31.160]  會友就要去聽從
[00:05:31.160 --> 00:05:32.360]  第二就是
[00:05:32.360 --> 00:05:35.560]  原來這些牧者不只是向會友交代
[00:05:35.560 --> 00:05:37.160]  他是向誰交代呢?
[00:05:37.160 --> 00:05:39.360]  是向神來交仗
[00:05:39.360 --> 00:05:41.360]  真正的老闆原來是神
[00:05:41.360 --> 00:05:43.360]  是向神來交代
[00:05:43.360 --> 00:05:46.760]  所以今天我們要很清晰這一點
[00:05:46.760 --> 00:05:48.560]  但當然我不會說
[00:05:48.560 --> 00:05:49.960]  作為一個傳道人
[00:05:49.960 --> 00:05:53.160]  只是向神交代就夠了
[00:05:53.160 --> 00:05:55.760]  我看到很多教會出現這些矛盾
[00:05:55.760 --> 00:05:58.360]  會友不知道牧者在做什麼
[00:05:58.360 --> 00:05:59.760]  執事又不知道教會在做什麼
[00:05:59.760 --> 00:06:02.560]  牧者就說我向神交代就可以了
[00:06:02.560 --> 00:06:04.160]  我就站在傳道立場
[00:06:04.160 --> 00:06:04.960]  我都這樣說
[00:06:04.960 --> 00:06:06.560]  不如叫神給你薪水
[00:06:06.560 --> 00:06:08.360]  你不用叫教會給你薪水
[00:06:08.360 --> 00:06:10.760]  我們當然不是要彌帶去
[00:06:10.760 --> 00:06:12.760]  事事都要報告
[00:06:12.760 --> 00:06:15.960]  但你應該讓弟兄姊妹知道你在做什麼
[00:06:15.960 --> 00:06:19.360]  互相之間有那份關心、了解、守望
[00:06:19.360 --> 00:06:20.760]  這是很重要的
[00:06:20.760 --> 00:06:23.760]  所以你見不見到這是一個很矛盾的關係
[00:06:23.760 --> 00:06:25.560]  會友彌帶去奉獻
[00:06:25.560 --> 00:06:29.960]  但絕對不是老闆指令牧者來做事
[00:06:29.960 --> 00:06:32.160]  你可以建議牧者做什麼
[00:06:32.160 --> 00:06:36.160]  但不是彌帶去指三道四
[00:06:36.160 --> 00:06:39.960]  而牧者侍奉是以神為主
[00:06:39.960 --> 00:06:41.960]  但最重要記住
[00:06:41.960 --> 00:06:44.960]  我們侍奉不是為錢而侍奉
[00:06:44.960 --> 00:06:46.960]  這是很重要的
[00:06:46.960 --> 00:06:48.760]  不過很可惜
[00:06:48.760 --> 00:06:50.760]  無論在聖經裡面
[00:06:50.760 --> 00:06:53.160]  或者今天這個世代
[00:06:53.160 --> 00:06:55.560]  我們見到有些神的僕人
[00:06:55.560 --> 00:06:58.760]  真的為錢而侍奉
[00:06:58.760 --> 00:07:00.760]  只是打份工而已
[00:07:00.760 --> 00:07:02.360]  是很悲哀的
[00:07:02.360 --> 00:07:06.160]  甚至有些人說他們騙飯吃
[00:07:06.160 --> 00:07:08.560]  我們看看聖經裡面有這些例證
[00:07:08.560 --> 00:07:10.760]  事司記大家都很熟悉
[00:07:10.760 --> 00:07:13.760]  事司記就是記載當時社會的混亂
[00:07:13.760 --> 00:07:16.360]  於是神興起事司救拔他們
[00:07:16.360 --> 00:07:19.160]  於是在事司記最後那幾章裡面
[00:07:19.160 --> 00:07:23.360]  就舉出一些例證當時是怎樣混亂的
[00:07:23.360 --> 00:07:26.960]  第一個例證很不幸地就是神的僕人
[00:07:26.960 --> 00:07:28.760]  他說有一個神的僕人
[00:07:28.760 --> 00:07:30.560]  他是利味人
[00:07:30.560 --> 00:07:32.360]  他真的去謀生
[00:07:32.360 --> 00:07:34.760]  後來就遇到一個有錢人
[00:07:34.760 --> 00:07:38.160]  這個有錢人就問他你去哪裡了?
[00:07:38.160 --> 00:07:40.360]  他就說我去謀生而已
[00:07:40.360 --> 00:07:43.960]  於是這個有錢人就提出一個很優厚的條件
[00:07:43.960 --> 00:07:46.960]  高薪厚職包食宿
[00:07:46.960 --> 00:07:48.560]  於是他就立刻留下了
[00:07:48.560 --> 00:07:50.360]  我們一起來讀這一段聖經
[00:07:50.360 --> 00:07:53.960]  事司記第十七章的第九到第十一節
[00:07:53.960 --> 00:07:54.960]  我們一起來讀
[00:08:00.560 --> 00:08:27.560]  [聖經]
[00:08:27.560 --> 00:08:29.760]  這個神的僕人
[00:08:29.760 --> 00:08:31.360]  他們去找地方
[00:08:31.360 --> 00:08:32.560]  別人問你去哪裡了?
[00:08:32.560 --> 00:08:35.760]  我想找一個地方可以住宿的
[00:08:35.760 --> 00:08:37.960]  接著這個人就開出很優厚的條件
[00:08:37.960 --> 00:08:39.960]  不如你住在我家吧
[00:08:39.960 --> 00:08:42.960]  你做我家裡面的祭司吧
[00:08:42.960 --> 00:08:45.160]  我給你很好的工資
[00:08:45.160 --> 00:08:46.560]  十四克勒銀紙
[00:08:46.560 --> 00:08:47.960]  不是一個小的數目
[00:08:47.960 --> 00:08:49.560]  有特別的衣服給你
[00:08:49.560 --> 00:08:52.360]  還有包你食宿
[00:08:52.360 --> 00:08:53.960]  於是這個人就留下了
[00:08:53.960 --> 00:08:56.560]  這個米家本身已經有問題
[00:08:56.560 --> 00:08:58.560]  因為他有錢人
[00:08:58.560 --> 00:09:00.960]  他不想去很遠的伯特利裡面
[00:09:00.960 --> 00:09:02.560]  尼大爺或者是士羅裡面
[00:09:02.560 --> 00:09:03.960]  去敬拜神
[00:09:03.960 --> 00:09:06.760]  他竟然在自己家裡弄了一個神像出來
[00:09:06.760 --> 00:09:08.960]  當然這個神像也會是耶和華神
[00:09:08.960 --> 00:09:10.360]  在家裡敬拜就好了
[00:09:10.360 --> 00:09:13.360]  何必要這麼遙遠回來呢?
[00:09:13.360 --> 00:09:15.160]  現在看到這個還是神的僕人
[00:09:15.160 --> 00:09:16.160]  就說好啊
[00:09:16.160 --> 00:09:17.560]  不如你來我家裡面
[00:09:17.560 --> 00:09:19.360]  做我家庭祭司
[00:09:19.360 --> 00:09:21.760]  這樣的時候就更加好了
[00:09:21.760 --> 00:09:23.360]  但是很悲哀地
[00:09:23.360 --> 00:09:25.360]  你看到這個少年人
[00:09:25.360 --> 00:09:26.360]  沒有求問神
[00:09:26.360 --> 00:09:29.760]  這個是不是神要我留下的地方
[00:09:29.760 --> 00:09:33.360]  他只是看到條件非常優厚
[00:09:33.360 --> 00:09:34.360]  有食宿
[00:09:34.360 --> 00:09:35.360]  工資不錯
[00:09:35.360 --> 00:09:37.360]  於是他就留下了
[00:09:37.360 --> 00:09:38.760]  還有一個矛盾是什麼呢?
[00:09:38.760 --> 00:09:39.560]  這個人跟他說
[00:09:39.560 --> 00:09:41.560]  我會以你為我的父
[00:09:41.560 --> 00:09:42.160]  為祭司
[00:09:42.160 --> 00:09:43.960]  我會尊重你的
[00:09:43.960 --> 00:09:45.560]  但是後來你又看到
[00:09:45.560 --> 00:09:46.960]  聖經裡面怎麼記載呢?
[00:09:46.960 --> 00:09:49.160]  人看這少年人
[00:09:49.160 --> 00:09:52.160]  好像自己的兒子一樣
[00:09:52.160 --> 00:09:53.760]  不是疼愛他
[00:09:53.760 --> 00:09:56.160]  當然我們兒子也會疼愛的
[00:09:56.160 --> 00:09:57.560]  但是你有沒有留意到
[00:09:57.560 --> 00:09:58.760]  多數父母是怎樣的?
[00:09:58.760 --> 00:10:00.160]  叫兒子做事的
[00:10:00.160 --> 00:10:01.160]  你好洗碗啊
[00:10:01.160 --> 00:10:02.960]  你幫我收拾好東西
[00:10:02.960 --> 00:10:03.960]  有沒有兒子說
[00:10:03.960 --> 00:10:04.760]  你好洗碗啊
[00:10:04.760 --> 00:10:05.560]  你幫我收拾好自己的東西
[00:10:05.560 --> 00:10:06.360]  雖然你在做
[00:10:06.360 --> 00:10:07.560]  但是兒子也不敢叫你這麼做的
[00:10:07.560 --> 00:10:08.560]  對不對?
[00:10:08.560 --> 00:10:10.360]  就是說原來表面是說
[00:10:10.360 --> 00:10:11.760]  我以你為父
[00:10:11.760 --> 00:10:14.560]  但是他是指令他做事
[00:10:14.560 --> 00:10:16.560]  所以這是一個悲哀
[00:10:16.560 --> 00:10:20.760]  他成為他的私人祭司
[00:10:20.760 --> 00:10:22.560]  這個很可悲
[00:10:22.560 --> 00:10:24.960]  他將侍奉變成一種商品
[00:10:24.960 --> 00:10:25.960]  當然
[00:10:25.960 --> 00:10:26.960]  你記住
[00:10:26.960 --> 00:10:29.960]  利美人是服侍整個支派的
[00:10:29.960 --> 00:10:31.760]  但是這是一個概念
[00:10:31.760 --> 00:10:33.760]  他當然有時候要服侍某些人
[00:10:33.760 --> 00:10:35.160]  正如今天我們教會的牧者
[00:10:35.160 --> 00:10:37.760]  我們是服侍整個教會
[00:10:37.760 --> 00:10:39.760]  但是可能在某一個時段裡面
[00:10:39.760 --> 00:10:41.960]  一個家庭有特別需要
[00:10:41.960 --> 00:10:43.160]  於是怎樣呢?
[00:10:43.160 --> 00:10:44.760]  牧者可能在這段時間裡面
[00:10:44.760 --> 00:10:48.360]  要特別多一點關注去幫助他
[00:10:48.360 --> 00:10:51.560]  但不是永遠服侍一個家庭
[00:10:51.560 --> 00:10:53.360]  但是現在這個人
[00:10:53.360 --> 00:10:54.760]  他是怎樣呢?
[00:10:54.760 --> 00:10:57.360]  他是服侍一個家庭而已
[00:10:57.360 --> 00:10:59.160]  而這個有錢人
[00:10:59.160 --> 00:11:01.160]  心裡面又很安恕
[00:11:01.160 --> 00:11:02.360]  很平安
[00:11:02.360 --> 00:11:05.360]  我們再讀《史詩記》第十七章
[00:11:05.360 --> 00:11:06.560]  十二、十三兩節
[00:11:06.560 --> 00:11:07.560]  我們一起來讀出
[00:11:23.160 --> 00:11:26.760]  米加是分派少年人作祭司
[00:11:26.760 --> 00:11:28.960]  就是指令他做什麼
[00:11:28.960 --> 00:11:30.760]  因為我出錢就是老闆
[00:11:30.760 --> 00:11:34.360]  結果他心裡面自我良好
[00:11:34.360 --> 00:11:35.760]  哇!多好
[00:11:35.760 --> 00:11:37.560]  現在我有自己的神像
[00:11:37.560 --> 00:11:38.360]  還有
[00:11:38.360 --> 00:11:39.560]  神的僕人
[00:11:39.560 --> 00:11:42.160]  到現在我家裡來服侍我
[00:11:42.160 --> 00:11:44.760]  我要獻祭他幫我搞定的時候
[00:11:44.760 --> 00:11:45.560]  多好啊
[00:11:45.560 --> 00:11:47.560]  神會特別的來伺服我
[00:11:47.560 --> 00:11:49.560]  這是自我感覺良好
[00:11:49.560 --> 00:11:51.160]  但其實是錯誤
[00:11:51.160 --> 00:11:53.360]  好了,我們跳過一些混亂的事情
[00:11:53.360 --> 00:11:55.360]  接著另外一章聖經是說什麼呢?
[00:11:55.360 --> 00:11:58.360]  當時十二支派有一個支派叫丹
[00:11:58.360 --> 00:12:00.760]  這個丹的支派分了一些地不是很好
[00:12:00.760 --> 00:12:03.360]  於是他們很想找一些好一點的地方來住
[00:12:03.360 --> 00:12:05.760]  於是他搶掠一些有錢人的地方
[00:12:05.760 --> 00:12:07.160]  然後入住他們的家
[00:12:07.160 --> 00:12:09.360]  米加是獨立別墅
[00:12:09.360 --> 00:12:10.760]  於是他去搶家裡
[00:12:10.760 --> 00:12:14.160]  發現這個有錢人很厲害
[00:12:14.160 --> 00:12:15.560]  家裡不僅有錢
[00:12:15.560 --> 00:12:17.160]  竟然有神像
[00:12:17.160 --> 00:12:20.360]  還發現有一個利尾人服侍他
[00:12:20.360 --> 00:12:22.560]  有一個私人祭司
[00:12:22.560 --> 00:12:24.160]  嘩!這麼厲害
[00:12:24.160 --> 00:12:27.160]  於是丹這個支派很尊重這個祭司
[00:12:27.160 --> 00:12:28.960]  因為他是神的僕人
[00:12:28.960 --> 00:12:31.560]  開出更優厚的條件
[00:12:31.560 --> 00:12:32.560]  挖角
[00:12:32.560 --> 00:12:33.960]  叫他跳槽
[00:12:33.960 --> 00:12:35.560]  好,我們一起來看看
[00:12:35.560 --> 00:12:38.760]  第十八章的十九到二十節
[00:12:38.760 --> 00:12:40.360]  我們一起來讀出
[00:12:40.360 --> 00:12:41.960]  跟我們去吧
[00:12:41.960 --> 00:12:45.160]  我們必以你為父為祭司
[00:12:45.160 --> 00:12:47.560]  你作一家的祭司好呢
[00:12:47.560 --> 00:12:51.760]  還是作以色列一族一支派的祭司好呢
[00:12:51.760 --> 00:12:53.560]  祭司心裡喜悅
[00:12:53.560 --> 00:12:56.960]  便拿著已忽得和家中的神像
[00:12:56.960 --> 00:12:58.360]  並雕刻的像
[00:12:58.360 --> 00:13:00.360]  進入他們中間
[00:13:00.360 --> 00:13:02.760]  丹的支派跟你說
[00:13:02.760 --> 00:13:04.360]  你服侍一個家庭好
[00:13:04.360 --> 00:13:07.760]  還是作為一族的人好呢
[00:13:07.760 --> 00:13:09.360]  在一個商業社會裡面
[00:13:09.360 --> 00:13:11.760]  我們出來工作的時候
[00:13:11.760 --> 00:13:14.160]  如果有一個機會
[00:13:14.160 --> 00:13:16.960]  給你現在工作的地方
[00:13:16.960 --> 00:13:18.960]  那個機構是更大的
[00:13:18.960 --> 00:13:21.360]  那間公司是更有名聲的
[00:13:21.360 --> 00:13:24.360]  而且那個人工是更加高的
[00:13:24.360 --> 00:13:26.560]  你沒理由不跳槽的
[00:13:26.560 --> 00:13:27.960]  這個是絕對正常的
[00:13:27.960 --> 00:13:29.560]  是對的
[00:13:29.560 --> 00:13:31.360]  在這個商業社會是這樣的
[00:13:31.360 --> 00:13:33.360]  最近有一個調查是什麼呢
[00:13:33.360 --> 00:13:34.960]  就是香港很多
[00:13:34.960 --> 00:13:37.160]  特別資深的醫生
[00:13:37.160 --> 00:13:38.160]  是跳槽的
[00:13:38.160 --> 00:13:40.560]  我們看下一章的PowerPoint就會看到了
[00:13:40.560 --> 00:13:41.760]  你看到的時候
[00:13:41.760 --> 00:13:42.960]  很多的醫生
[00:13:42.960 --> 00:13:45.560]  特別是在公立醫院流失了
[00:13:45.560 --> 00:13:47.760]  特別是最資深的那些
[00:13:47.760 --> 00:13:49.160]  因為有經驗
[00:13:49.160 --> 00:13:51.160]  大家知道開了很多私家醫院
[00:13:51.160 --> 00:13:52.760]  如果你在私家醫院裡面
[00:13:52.760 --> 00:13:54.160]  第一人工一定會好一點
[00:13:54.160 --> 00:13:55.760]  工作環境好一點
[00:13:55.760 --> 00:13:57.560]  更加還有什麼呢
[00:13:57.560 --> 00:13:59.960]  就是那個對象
[00:13:59.960 --> 00:14:01.160]  多數是有錢人
[00:14:01.160 --> 00:14:04.360]  沒那麼多的問題產生
[00:14:04.360 --> 00:14:07.160]  所以你也不要只怪公立醫院經常出問題
[00:14:07.160 --> 00:14:08.760]  屯門醫院很多問題
[00:14:08.760 --> 00:14:10.360]  最近剛剛這個星期
[00:14:10.360 --> 00:14:12.560]  東區拿打數醫院又出問題
[00:14:12.560 --> 00:14:13.760]  但是你不要忘記
[00:14:13.760 --> 00:14:16.560]  其實他們要面對很多很多的壓力
[00:14:16.560 --> 00:14:18.360]  他們還留在這裡做事的時候
[00:14:18.360 --> 00:14:21.160]  我們是要欣賞尊重他們
[00:14:21.160 --> 00:14:22.560]  我很感恩我們有一個會友
[00:14:22.560 --> 00:14:23.960]  一會兒會再說另外一個會友
[00:14:23.960 --> 00:14:26.160]  特意去屯門醫院做護士
[00:14:26.160 --> 00:14:28.760]  他有機會在私家醫院裡面來做
[00:14:28.760 --> 00:14:30.160]  但是他放棄了
[00:14:30.160 --> 00:14:35.760]  他寧願服侍一些基層的市民
[00:14:35.760 --> 00:14:37.160]  我要欣賞他
[00:14:37.160 --> 00:14:40.960]  但是那個工作量是大很多的
[00:14:40.960 --> 00:14:43.160]  所以如果一個好的機會
[00:14:43.160 --> 00:14:46.760]  你挑燥是絕對正常
[00:14:46.760 --> 00:14:49.960]  但是侍奉不是用這件事
[00:14:49.960 --> 00:14:53.160]  作為一個指標
[00:14:53.160 --> 00:14:54.360]  你應該要去想
[00:14:54.360 --> 00:14:55.560]  究竟這個地方
[00:14:55.560 --> 00:14:57.960]  我可不可以發揮我的恩賜
[00:14:57.960 --> 00:15:01.760]  可不可以服侍更多更多的人
[00:15:01.760 --> 00:15:03.160]  但是很可悲
[00:15:03.160 --> 00:15:05.160]  你看到這個祭司說什麼
[00:15:05.160 --> 00:15:07.160]  去心裡喜悅
[00:15:07.160 --> 00:15:10.160]  馬上走
[00:15:10.160 --> 00:15:12.960]  大家熟悉我都記得我曾經分享過
[00:15:12.960 --> 00:15:16.160]  32年前我還沒開美恩堂之前
[00:15:16.160 --> 00:15:18.160]  我在信義會裡面侍奉
[00:15:18.160 --> 00:15:20.360]  在美孚的一間教會
[00:15:20.360 --> 00:15:21.960]  那些人很有錢
[00:15:21.960 --> 00:15:23.360]  他們大部分是什麼呢
[00:15:23.360 --> 00:15:25.960]  經理、醫生、律師
[00:15:25.960 --> 00:15:28.560]  我兩年多讀完我的Master
[00:15:28.560 --> 00:15:31.360]  我只負責講篇道理就已經夠了
[00:15:31.360 --> 00:15:32.760]  但是為什麼觸動我離開
[00:15:32.760 --> 00:15:34.360]  是因為一句話
[00:15:34.360 --> 00:15:35.760]  當時那間是幼稚園來的
[00:15:35.760 --> 00:15:37.360]  很大
[00:15:37.360 --> 00:15:39.360]  我就跟教會說
[00:15:39.360 --> 00:15:41.560]  四點多就已經放學了
[00:15:41.560 --> 00:15:43.160]  晚上很空的
[00:15:43.160 --> 00:15:44.760]  不如我們開放這個地方
[00:15:44.760 --> 00:15:46.960]  給年輕人來讀書
[00:15:46.960 --> 00:15:49.360]  我們可以來跟他們傳福音
[00:15:49.360 --> 00:15:50.560]  但教會說不要
[00:15:50.560 --> 00:15:51.760]  會搞亂檔的
[00:15:51.760 --> 00:15:52.160]  不行
[00:15:52.160 --> 00:15:53.160]  現在多好
[00:15:53.160 --> 00:15:53.960]  他們很滿足
[00:15:53.960 --> 00:15:55.360]  當時一百多人
[00:15:55.360 --> 00:15:57.360]  我知道我不應該再留在這裡
[00:15:57.360 --> 00:16:00.360]  後來神帶領我來到富善村
[00:16:00.360 --> 00:16:02.160]  我還記得那個情景
[00:16:02.160 --> 00:16:03.160]  三十多年前
[00:16:03.160 --> 00:16:05.160]  1986年1月
[00:16:05.160 --> 00:16:08.360]  站在臨時火車巴士站那裡
[00:16:08.360 --> 00:16:10.960]  還沒有東姑亭
[00:16:10.960 --> 00:16:13.760]  我看到富善村四棟公屋
[00:16:13.760 --> 00:16:14.760]  名雅園
[00:16:14.760 --> 00:16:15.760]  新興花園
[00:16:15.760 --> 00:16:16.960]  未有怡雅園
[00:16:16.960 --> 00:16:19.160]  一間教會都沒有
[00:16:19.160 --> 00:16:21.360]  還有一個臨時安置區
[00:16:21.360 --> 00:16:23.360]  一個這麼大的禾場
[00:16:23.360 --> 00:16:25.160]  我覺得這是一個很大的機會
[00:16:25.160 --> 00:16:26.960]  可以來傳福音
[00:16:26.960 --> 00:16:29.360]  於是畢業之後
[00:16:29.360 --> 00:16:31.760]  就建立冥恩堂
[00:16:31.760 --> 00:16:33.760]  工資少一半以上
[00:16:33.760 --> 00:16:37.760]  當年我真的包住宿的
[00:16:37.760 --> 00:16:39.360]  教會出的地方的錢
[00:16:39.360 --> 00:16:40.960]  給我們留住
[00:16:40.960 --> 00:16:42.560]  但是沒有
[00:16:42.560 --> 00:16:46.360]  但是我看的不是那個經濟的抉擇
[00:16:46.360 --> 00:16:49.760]  而是福音的機會有多少
[00:16:49.760 --> 00:16:50.960]  很感恩
[00:16:50.960 --> 00:16:52.760]  好了兩年多前
[00:16:52.760 --> 00:16:55.560]  離開冥恩堂不再做堂主任了
[00:16:55.560 --> 00:16:57.960]  難道我如果做六間教會的堂主任
[00:16:57.960 --> 00:16:59.160]  可以在辦公室
[00:16:59.160 --> 00:17:01.560]  較為舒服地叫同工做事就行了
[00:17:01.560 --> 00:17:03.160]  為什麼要離開
