
[00:00:00.000 --> 00:00:05.200]  大概一個月之前我在這裡都有講過一堂薩姆爾記
[00:03:49.800 --> 00:03:53.400]  他也是蘇羅家裏面的元帥
[00:03:53.400 --> 00:03:55.400]  在蘇羅死後
[00:03:55.400 --> 00:03:59.600]  厄尼爾是同過蘇羅的妃子有染
[00:03:59.600 --> 00:04:01.200]  因為這樣的緣故
[00:04:01.200 --> 00:04:05.600]  蘇羅的兒子伊斯波切有一天就來找他
[00:04:05.600 --> 00:04:07.000]  他說你究竟在搞什麼
[00:04:07.000 --> 00:04:09.400]  你是不是要謀朝篡位
[00:04:09.400 --> 00:04:11.800]  厄尼爾當時非常氣憤
[00:04:11.800 --> 00:04:14.400]  他說我只是搞女人
[00:04:14.400 --> 00:04:17.400]  我不是在跟你謀朝篡位
[00:04:17.400 --> 00:04:18.800]  因為他的氣憤
[00:04:18.800 --> 00:04:21.200]  於是他說從今天之後
[00:04:21.200 --> 00:04:25.800]  我要擁護大威來代替你成為以色列的君王
[00:04:25.800 --> 00:04:27.600]  這個是第一個片段
[00:04:27.600 --> 00:04:31.400]  第二個片段是復仇的虐壓
[00:04:31.400 --> 00:04:35.200]  瞞著大威王殺了厄尼爾
[00:04:35.200 --> 00:04:39.800]  你又要知道前面發生的一些故事
[00:04:39.800 --> 00:04:42.600]  虐壓是大威的元帥
[00:04:42.600 --> 00:04:45.400]  在之前的一場戰爭裏面
[00:04:45.400 --> 00:04:51.400]  他的弟弟阿薩克是被厄尼爾殺了
[00:04:51.400 --> 00:04:55.800]  當時兩個是各為其主
[00:04:55.800 --> 00:04:59.200]  在一個戰爭上當然是有生有死的
[00:04:59.200 --> 00:05:02.000]  其實他的死亡是沒有問題的
[00:05:02.000 --> 00:05:05.200]  然而虐壓深深不服
[00:05:05.200 --> 00:05:07.600]  他找機會去報仇
[00:05:07.600 --> 00:05:08.800]  而在這個時刻
[00:05:08.800 --> 00:05:12.000]  當他遇上厄尼爾的時候
[00:05:12.000 --> 00:05:14.000]  他就暗箭
[00:05:14.000 --> 00:05:15.200]  他謀殺他
[00:05:15.200 --> 00:05:16.400]  他暗殺他
[00:05:16.400 --> 00:05:19.200]  所以我說復仇的虐壓
[00:05:19.200 --> 00:05:20.400]  他瞞著大威
[00:05:20.400 --> 00:05:22.200]  他暗殺了厄尼爾
[00:05:22.200 --> 00:05:24.600]  帶我們去到第三個片段
[00:05:24.600 --> 00:05:29.200]  無辜的大威斥責虐壓的不義
[00:05:29.200 --> 00:05:33.400]  大威很清晰在這個故事裏面的最終說
[00:05:33.400 --> 00:05:35.200]  這件事我完全不知道
[00:05:35.200 --> 00:05:41.200]  而這件事不是我和我國的不義
[00:05:41.200 --> 00:05:45.800]  而且他還當眾斥責虐壓的不義
[00:05:45.800 --> 00:05:48.400]  這個是我們今天要看的故事
[00:05:48.400 --> 00:05:50.000]  可能我們當中會有人問
[00:05:50.000 --> 00:05:54.000]  林牧師你會怎樣說這一篇道呢
[00:05:54.000 --> 00:05:55.000]  簡單來說
[00:05:55.000 --> 00:06:00.000]  這篇道是沒得說的
[00:06:00.000 --> 00:06:03.000]  是沒可能有得說的
[00:06:03.000 --> 00:06:05.200]  就算我真的說出來
[00:06:05.200 --> 00:06:06.800]  都是強硬說
[00:06:06.800 --> 00:06:08.200]  亂說
[00:06:08.200 --> 00:06:11.200]  隨便找一些東西來說
[00:06:11.200 --> 00:06:17.000]  我是完全沒辦法解讀這篇聖經的真正意義給你聽的
[00:06:17.000 --> 00:06:19.000]  那你說怎樣算呢
[00:06:19.000 --> 00:06:21.000]  最終解決的方法是
[00:06:21.000 --> 00:06:23.400]  不要只是看這幾節聖經
[00:06:23.400 --> 00:06:26.800]  最終的解決方法永遠都是要看大一點
[00:06:26.800 --> 00:06:27.600]  看大一點
[00:06:27.600 --> 00:06:28.600]  看大一點
[00:06:28.600 --> 00:06:33.200]  這樣你才可以明白這篇聖經究竟在說什麼
[00:06:33.200 --> 00:06:35.400]  要真正明白這篇聖經
[00:06:35.400 --> 00:06:38.000]  你必須要接受一個事實
[00:06:38.000 --> 00:06:45.000]  就是這段聖經只是一個大拼圖裏面的很小的一小塊
[00:06:45.000 --> 00:06:47.000]  當你明白它是一小塊
[00:06:47.000 --> 00:06:49.200]  它不是整幅圖的時候
[00:06:49.200 --> 00:06:53.000]  那你就開始有得說了
[00:06:53.000 --> 00:06:54.800]  我想你看一幅圖畫
[00:06:54.800 --> 00:06:58.600]  那你就會明白我究竟在說什麼
[00:06:58.600 --> 00:06:59.800]  如果我告訴你
[00:06:59.800 --> 00:07:05.000]  剛才我們所讀的故事是這個小小的一個圈
[00:07:05.000 --> 00:07:08.000]  我現在要你說這篇道
[00:07:08.000 --> 00:07:10.000]  你會說什麼呢
[00:07:10.000 --> 00:07:11.000]  那你說
[00:07:11.000 --> 00:07:12.800]  我就說直升機
[00:07:12.800 --> 00:07:15.400]  說一下左 說一下右 說一下前 說一下後
[00:07:15.400 --> 00:07:16.400]  就說直升機
[00:07:16.400 --> 00:07:17.400]  這段聖經說什麼呢
[00:07:17.400 --> 00:07:19.000]  說直升機
[00:07:19.000 --> 00:07:20.000]  但是你一看這個圖
[00:07:20.000 --> 00:07:21.200]  你馬上知道
[00:07:21.200 --> 00:07:24.800]  其實這個圖畫大概不是直升機來的
[00:07:24.800 --> 00:07:26.200]  如果你只是針對直升機
[00:07:26.200 --> 00:07:28.400]  你可能說到一些東西出來
[00:07:28.400 --> 00:07:31.600]  但是其實你是說不到那個故事
[00:07:31.600 --> 00:07:35.000]  究竟這段聖經是代表了什麼
[00:07:35.000 --> 00:07:36.400]  於是你要看大一點
[00:07:36.400 --> 00:07:40.400]  不如我們看看整個薩姆爾記
[00:07:40.400 --> 00:07:42.400]  當你將它打開的時候
[00:07:42.400 --> 00:07:43.400]  你會發覺
[00:07:43.400 --> 00:07:46.600]  原來薩姆爾記不是說直升機的
[00:07:46.600 --> 00:07:47.800]  那是說什麼呢
[00:07:47.800 --> 00:07:49.000]  我不知道你看不看到
[00:07:49.000 --> 00:07:51.200]  下面有個老鷹俠
[00:07:51.200 --> 00:07:53.200]  然後有個爆炸
[00:07:53.200 --> 00:07:54.200]  於是我們說
[00:07:54.200 --> 00:07:57.400]  薩姆爾記就是說有個老鷹俠
[00:07:57.400 --> 00:08:00.600]  然後在爆炸裏面不知道在做什麼
[00:08:00.600 --> 00:08:02.800]  所以就算你看了薩姆爾記
[00:08:02.800 --> 00:08:04.400]  你都是看不明白的
[00:08:04.400 --> 00:08:06.400]  那不如再看多一點
[00:08:06.400 --> 00:08:07.600]  看完薩姆爾記
[00:08:07.600 --> 00:08:09.200]  再看獵王記
[00:08:09.200 --> 00:08:12.000]  再看歷代至上下
[00:08:12.000 --> 00:08:13.200]  這樣行不行呢
[00:08:13.200 --> 00:08:14.200]  這樣又行
[00:08:14.200 --> 00:08:15.600]  你看完的時候
[00:08:15.600 --> 00:08:16.400]  你開始發覺
[00:08:16.400 --> 00:08:18.000]  原來這段圖畫
[00:08:18.000 --> 00:08:20.400]  就不是說直升機
[00:08:20.400 --> 00:08:23.600]  也不是說那個老鷹俠
[00:08:23.600 --> 00:08:26.000]  也不是說爆炸這麼簡單
[00:08:26.000 --> 00:08:30.600]  而是說一個逃亡的浣熊
[00:08:30.600 --> 00:08:35.400]  那你就發覺又不行
[00:08:35.400 --> 00:08:38.200]  因為還有另外一個
[00:08:38.200 --> 00:08:40.000]  更大的圖畫你還沒看
[00:08:40.000 --> 00:08:41.800]  你要看完那個圖畫
[00:08:41.800 --> 00:08:43.800]  你才明白這個故事說什麼
[00:08:43.800 --> 00:08:47.600]  那你看完那幅圖畫你就知道
[00:08:47.600 --> 00:08:52.000]  原來這套戲是說超人特攻隊
[00:08:54.400 --> 00:08:57.400]  我現在要帶你回到那架直升機
[00:08:57.400 --> 00:09:01.600]  但是我要你不要忘記那幅大圖畫
[00:09:01.600 --> 00:09:02.800]  你明白嗎
[00:09:02.800 --> 00:09:06.400]  這個不是一個單獨的直升機
[00:09:06.400 --> 00:09:10.800]  這個是超人特攻隊裏面一個角落
[00:09:10.800 --> 00:09:14.400]  那個角落的最終目的是
[00:09:14.400 --> 00:09:17.000]  讓你更加看到那個大圖畫
[00:09:17.000 --> 00:09:18.600]  究竟說什麼
[00:09:18.600 --> 00:09:20.000]  如果不是
[00:09:20.000 --> 00:09:21.800]  你就根本沒看明白
[00:09:21.800 --> 00:09:24.600]  那個直升機的作用
[00:09:24.600 --> 00:09:29.400]  我想帶你再次回去看《薩姆爾記》
[00:09:29.400 --> 00:09:32.600]  《薩姆爾記》是關於三個人物的故事
[00:09:32.600 --> 00:09:34.800]  薩姆爾、蘇羅、大衛
[00:09:34.800 --> 00:09:39.400]  和他們一段錯綜複雜的三國關係
[00:09:39.400 --> 00:09:41.600]  雖然我剛才一直都說
[00:09:41.600 --> 00:09:45.200]  大衛才是上帝最終所揀選的君王
[00:09:45.200 --> 00:09:48.200]  大衛是上帝所揀選的真命天子
[00:09:48.200 --> 00:09:51.400]  然而當你去看《薩姆爾記》上的時候
[00:09:51.400 --> 00:09:57.400]  你發覺大衛其實不斷地被蘇羅所追殺
[00:09:57.400 --> 00:10:02.800]  直至《薩姆爾記》上的結束
[00:10:02.800 --> 00:10:06.000]  我們看到蘇羅死了
[00:10:06.000 --> 00:10:11.400]  蘇羅和三個兒子在沙場上戰死
[00:10:11.400 --> 00:10:14.200]  在費利士人的手上戰死
[00:10:14.200 --> 00:10:18.000]  在那一刻那個追捕停止了
[00:10:18.000 --> 00:10:23.400]  蘇羅的死為《薩姆爾記》上畫了一個句號
[00:10:23.400 --> 00:10:29.200]  也都為我們開啟了《薩姆爾記》下
[00:10:29.200 --> 00:10:32.800]  在《薩姆爾記》下裏面再沒有蘇羅
[00:10:32.800 --> 00:10:35.200]  也都沒有薩姆爾
[00:10:35.200 --> 00:10:36.800]  剩下的是大衛
[00:10:36.800 --> 00:10:41.800]  《薩姆爾記》下看到大衛終於成功登上皇位
[00:10:41.800 --> 00:10:44.800]  於是《薩姆爾記》第一章第一節這樣說
[00:10:44.800 --> 00:10:47.400]  我想你跟我一起讀這一節聖經好不好
[00:10:47.400 --> 00:10:49.200]  一二三
[00:10:49.200 --> 00:10:54.400]  蘇羅死後大衛擊殺阿瑪力人回來
[00:10:54.400 --> 00:10:58.800]  以色列的重長老都來到希伯倫
[00:10:58.800 --> 00:11:04.400]  大衛在希伯倫在耶和華面前與他們納約
[00:11:04.400 --> 00:11:09.600]  他們就高大為作以色列的王
[00:11:09.600 --> 00:11:13.400]  這個是《薩姆爾記》下第一章第一節
[00:11:13.400 --> 00:11:15.600]  不過這段聖經是有些問題的
[00:11:15.600 --> 00:11:17.400]  問題在哪裏呢
[00:11:17.400 --> 00:11:21.600]  我們剛才讀的不是一節聖經是兩節聖經
[00:11:21.600 --> 00:11:25.600]  我們剛才讀的不單止是兩節聖經
[00:11:25.600 --> 00:11:30.600]  而是兩節聖經當中是隔了四章聖經
[00:11:30.600 --> 00:11:34.200]  超過七年的歲月
[00:11:34.200 --> 00:11:39.400]  原來在蘇羅死後大衛登基的中間
[00:11:39.400 --> 00:11:43.200]  還有一段很漫長的日子
[00:11:43.200 --> 00:11:45.600]  那段漫長的日子裏面
[00:11:45.600 --> 00:11:48.600]  大衛不是做了以色列人的王
[00:11:48.600 --> 00:11:52.800]  而是做了猶太家的王
[00:11:52.800 --> 00:11:55.200]  不是在耶路撒冷那裏做王
[00:11:55.200 --> 00:11:57.800]  而是在希伯倫做王
[00:11:57.800 --> 00:11:59.800]  《薩姆爾記》下第二章第一節這樣說
[00:11:59.800 --> 00:12:01.400]  大衛求問耶和華說
[00:12:01.400 --> 00:12:03.200]  我想哪一個城去
[00:12:03.200 --> 00:12:06.400]  耶和華說希伯倫猶太人來
[00:12:06.400 --> 00:12:11.000]  在哪裏高大為作猶太人的王
[00:12:11.000 --> 00:12:12.200]  這個是第二章
[00:12:12.200 --> 00:12:15.200]  要去到第五章的時候
[00:12:15.200 --> 00:12:18.400]  大衛才有機會坐正
[00:12:18.400 --> 00:12:20.200]  去到做以色列
[00:12:20.200 --> 00:12:22.200]  整個以色列的王
[00:12:22.200 --> 00:12:23.800]  我想你回看
[00:12:23.800 --> 00:12:27.400]  當你去看蘇羅王的死的時候
[00:12:27.400 --> 00:12:31.600]  蘇羅王的死是一個轉燈的開始
[00:12:31.600 --> 00:12:33.400]  在蘇羅王未死之前
[00:12:33.400 --> 00:12:35.600]  所有東西都是紅燈的
[00:12:35.600 --> 00:12:37.800]  大衛是沒有一個清晰的路徑
[00:12:37.800 --> 00:12:39.400]  可以有機會做王的
[00:12:39.400 --> 00:12:42.400]  但是蘇羅王一死就轉燈了
[00:12:42.400 --> 00:12:44.400]  我知道如果你開車的
[00:12:44.400 --> 00:12:47.400]  紅燈就轉綠燈
[00:12:47.400 --> 00:12:48.400]  但在聖經裏面
[00:12:48.400 --> 00:12:50.400]  紅燈不是馬上轉綠燈的
[00:12:50.400 --> 00:12:54.400]  紅燈要經過黃燈才會轉綠燈的
[00:12:54.400 --> 00:12:55.400]  你明不明白
[00:12:55.400 --> 00:12:57.400]  所以你看到
[00:12:57.400 --> 00:13:00.400]  在大衛登基的過程裏面
[00:13:00.400 --> 00:13:03.400]  是有一個中間
[00:13:03.400 --> 00:13:05.400]  在這個中間線裏面
[00:13:05.400 --> 00:13:08.400]  他仍然處於一個黃燈的狀態
[00:13:08.400 --> 00:13:10.400]  當你仔細去讀的時候
[00:13:10.400 --> 00:13:14.400]  你發現他之所以有一個黃燈的狀態
[00:13:14.400 --> 00:13:17.400]  是因為在蘇羅死後
[00:13:17.400 --> 00:13:20.400]  仍然有一個叛逆的國度
[00:13:20.400 --> 00:13:21.400]  這個叛逆的國度
[00:13:21.400 --> 00:13:26.400]  還未完全俯伏在大衛的面前
[00:13:26.400 --> 00:13:29.400]  撒末爾記下第二章第八節這樣說
[00:13:29.400 --> 00:13:33.400]  蘇羅軍隊的元帥尼爾的兒子厄尼爾
[00:13:33.400 --> 00:13:37.400]  曾將蘇羅的兒子伊斯波切
[00:13:37.400 --> 00:13:39.400]  帶過河到阿瑪廉
[00:13:39.400 --> 00:13:40.400]  勒他作王
[00:13:40.400 --> 00:13:43.400]  治理基列阿胥利
[00:13:43.400 --> 00:13:44.400]  阿斯利
[00:13:44.400 --> 00:13:45.400]  以百年
[00:13:45.400 --> 00:13:47.400]  變雅敏和以色列
[00:13:47.400 --> 00:13:48.400]  送人
[00:13:48.400 --> 00:13:55.400]  大衛的登基之所以有一個黃燈的階段
[00:13:55.400 --> 00:13:57.400]  是因為蘇羅死了之後
[00:13:57.400 --> 00:13:58.400]  還有餘種
[00:13:58.400 --> 00:14:00.400]  有一個叛逆的國度
[00:14:00.400 --> 00:14:02.400]  這裏提了一個名字
[00:14:02.400 --> 00:14:05.400]  蘇羅的兒子叫做伊斯波切
[00:14:05.400 --> 00:14:07.400]  如果你有機會回去看聖經
[00:14:07.400 --> 00:14:09.400]  你會發現伊斯波切
[00:14:09.400 --> 00:14:13.400]  只是在撒末爾記下第二章至第四章出現
[00:14:13.400 --> 00:14:15.400]  其他地方找不到他的名字
[00:14:15.400 --> 00:14:17.400]  還有在這裏的時候
[00:14:17.400 --> 00:14:20.400]  伊斯波切的名字是第一次出現
[00:14:20.400 --> 00:14:23.400]  在這節聖經之前
[00:14:23.400 --> 00:14:27.400]  我們完全不知道蘇羅還有另一個兒子叫伊斯波切
[00:14:27.400 --> 00:14:30.400]  這個有意思的
[00:14:30.400 --> 00:14:31.400]  為什麼呢
[00:14:31.400 --> 00:14:33.400]  因為之前蘇羅帶了三個兒子去打仗
[00:14:33.400 --> 00:14:35.400]  三個兒子都和他一起戰死沙場
[00:14:35.400 --> 00:14:38.400]  但是為什麼伊斯波切沒有去呢
[00:14:38.400 --> 00:14:39.400]  簡單來說
[00:14:39.400 --> 00:14:41.400]  或者你可以猜想
[00:14:41.400 --> 00:14:44.400]  這個伊斯波切其實是軟弱無能的
[00:14:44.400 --> 00:14:45.400]  所以他不會打仗的
[00:14:45.400 --> 00:14:47.400]  他沒有辦法打仗的
[00:14:47.400 --> 00:14:49.400]  他的名字從來都沒有出現
[00:14:49.400 --> 00:14:50.400]  直至蘇羅死了
[00:14:50.400 --> 00:14:52.400]  現在要找一個人
[00:14:52.400 --> 00:14:55.400]  做這個傀儡政權的頭
[00:14:55.400 --> 00:14:58.400]  於是就找了伊斯波切
[00:14:58.400 --> 00:15:02.400]  伊斯波切代表了這個叛逆的帝國
[00:15:02.400 --> 00:15:04.400]  是一個傀儡的政權
[00:15:04.400 --> 00:15:06.400]  因為他自己不強
[00:15:06.400 --> 00:15:09.400]  是靠著另外他的元帥
[00:15:09.400 --> 00:15:13.400]  阿迪爾去頂著的
[00:15:13.400 --> 00:15:17.400]  伊斯波切的帝國是一個叛逆的帝國
[00:15:17.400 --> 00:15:19.400]  是一個張纏的帝國
[00:15:19.400 --> 00:15:20.400]  你可不可以記住這一點
[00:15:20.400 --> 00:15:21.400]  是叛逆的帝國
[00:15:21.400 --> 00:15:23.400]  是一個張纏的帝國
[00:15:23.400 --> 00:15:24.400]  蘇羅已經死了
[00:15:24.400 --> 00:15:27.400]  蘇羅家現在是奄奄一息
[00:15:27.400 --> 00:15:30.400]  死亡滅亡在即
[00:15:30.400 --> 00:15:32.400]  但是這個奄奄一息
[00:15:32.400 --> 00:15:34.400]  滅亡在即的國度
[00:15:34.400 --> 00:15:38.400]  仍然堅持著要繼續去叛逆
[00:15:38.400 --> 00:15:42.400]  撒姆爾記的作者這樣說
[00:15:42.400 --> 00:15:45.400]  但猶太家卻聚從大衛
[00:15:45.400 --> 00:15:48.400]  大衛在希伯倫作猶太家的皇宮
[00:15:48.400 --> 00:15:50.400]  七年六個月
[00:15:50.400 --> 00:15:52.400]  在第二章的時候
[00:15:52.400 --> 00:15:54.400]  當撒姆爾記的作者
[00:15:54.400 --> 00:15:58.400]  還沒有開始去形容兩家人的戰事之前
[00:15:58.400 --> 00:16:01.400]  他其實已經將最終的結局告訴你
[00:16:01.400 --> 00:16:03.400]  他告訴你這場戰爭
[00:16:03.400 --> 00:16:05.400]  只能持續七年
[00:16:05.400 --> 00:16:06.400]  七年之後
[00:16:06.400 --> 00:16:09.400]  大衛就再不是猶太人的皇
[00:16:09.400 --> 00:16:11.400]  不是因為他死了
[00:16:11.400 --> 00:16:15.400]  是因為他將要成為整個以色列的皇
[00:16:15.400 --> 00:16:16.400]  即是告訴你
[00:16:16.400 --> 00:16:21.400]  大衛已經是勝利在握
[00:16:21.400 --> 00:16:23.400]  當我們繼續看第三章的時候
[00:16:23.400 --> 00:16:24.400]  就越來越清晰
[00:16:24.400 --> 00:16:28.400]  他說「蘇羅嘉和大衛家爭戰許久」
[00:16:28.400 --> 00:16:30.400]  如果你驟耳聽來
[00:16:30.400 --> 00:16:32.400]  你會覺得是不是爭戰許久
[00:16:32.400 --> 00:16:34.400]  是因為大家勢均力敵
[00:16:34.400 --> 00:16:35.400]  旗鼓相當
[00:16:35.400 --> 00:16:37.400]  但你再看下一句
[00:16:37.400 --> 00:16:39.400]  你會發現原來不是的
[00:16:39.400 --> 00:16:42.400]  大衛家一見強盛
[00:16:42.400 --> 00:16:46.400]  蘇羅嘉卻一見衰微
[00:16:46.400 --> 00:16:48.400]  一面衰弱
[00:16:48.400 --> 00:16:51.400]  大衛是勝券在握
[00:16:53.400 --> 00:16:55.400]  大衛的家越來越強
[00:16:55.400 --> 00:16:58.400]  蘇羅嘉的家越來越弱
[00:16:58.400 --> 00:17:01.400]  我們知道的結果
[00:17:01.400 --> 00:17:03.400]  是一定會發生的
[00:17:03.400 --> 00:17:05.400]  但在這個時候
[00:17:05.400 --> 00:17:07.400]  在這個時候發生了一件事
[00:17:07.400 --> 00:17:09.400]  當他們還在戰爭的時候
[00:17:09.400 --> 00:17:11.400]  這件事是很突然
[00:17:11.400 --> 00:17:12.400]  很重要的事
[00:17:12.400 --> 00:17:15.400]  這件事就是阿尼爾突然間暴斃
[00:17:15.400 --> 00:17:21.400]  這件事令大衛陷入了一個政治的危機當中
[00:17:21.400 --> 00:17:24.400]  我想你和我想一下當時的情況
[00:17:24.400 --> 00:17:27.400]  阿尼爾他決定出賣自己的國家
[00:17:27.400 --> 00:17:29.400]  阿尼爾現在開始
[00:17:29.400 --> 00:17:31.400]  如果你記得剛才讀的東西
[00:17:31.400 --> 00:17:34.400]  阿尼爾去了和以色列的長老商議
[00:17:34.400 --> 00:17:36.400]  要大衛做他們的王
[00:17:36.400 --> 00:17:39.400]  阿尼爾還去變雅敏人那裡和他們遊說
[00:17:39.400 --> 00:17:40.400]  變雅敏人是誰
[00:17:40.400 --> 00:17:43.400]  是蘇羅的支派
[00:17:43.400 --> 00:17:46.400]  他嘗試遊說其他以色列的長老
[00:17:46.400 --> 00:17:48.400]  他遊說變雅敏人
[00:17:48.400 --> 00:17:51.400]  然後他去到希伯倫大衛的大本營裡面
[00:17:51.400 --> 00:17:54.400]  和他商討大事
[00:17:54.400 --> 00:17:58.400]  阿尼爾是一個以色列大臣
[00:17:58.400 --> 00:18:00.400]  他來到大衛家
[00:18:00.400 --> 00:18:02.400]  他致力要做一件事
[00:18:02.400 --> 00:18:05.400]  就是將猶大和以色列合一
[00:18:05.400 --> 00:18:09.400]  誰知道他去到猶大家訪問
[00:18:09.400 --> 00:18:11.400]  在那裡說合一的時候
[00:18:11.400 --> 00:18:14.400]  竟然被大衛家的元帥
[00:18:14.400 --> 00:18:20.400]  約翰所暗殺了
[00:18:20.400 --> 00:18:22.400]  你想一下當時的情況是怎麼樣
[00:18:22.400 --> 00:18:23.400]  你可以打個比喻
[00:18:23.400 --> 00:18:26.400]  比喻就是南北韓在說合一
[00:18:26.400 --> 00:18:27.400]  是不是
[00:18:27.400 --> 00:18:30.400]  然後有一個北韓的大使
[00:18:30.400 --> 00:18:34.400]  他致力說和上面的人爭得一致
[00:18:34.400 --> 00:18:35.400]  然後他去訪問南韓
[00:18:35.400 --> 00:18:37.400]  竟然在南韓被殺
[00:18:37.400 --> 00:18:38.400]  你明白嗎
[00:18:38.400 --> 00:18:40.400]  你現在合一還做不做得到
[00:18:40.400 --> 00:18:43.400]  你是不是立刻落了一個很大的危機
[00:18:43.400 --> 00:18:46.400]  你合併的計劃搖搖欲墜
[00:18:46.400 --> 00:18:50.400]  另外一場的內戰即將要爆發
[00:18:50.400 --> 00:18:51.400]  但最大的問題
[00:18:51.400 --> 00:18:53.400]  最大的問題是什麼呢
[00:18:53.400 --> 00:18:58.400]  這件事令大衛的人格都會蒙上污點
[00:18:58.400 --> 00:19:03.400]  因為這件事發生在大衛的大本營
[00:19:03.400 --> 00:19:05.400]  大家會不會想
[00:19:05.400 --> 00:19:08.400]  還以為大衛是一個公義的君王
[00:19:08.400 --> 00:19:13.400]  現在竟然我們的大使去到他那裡他殺了他
[00:19:13.400 --> 00:19:15.400]  原來大衛和蘇羅都是一樣
