
[00:00:00.000 --> 00:00:03.540]  各位兄弟姐妹,早晨!晚安!
[00:03:18.660 --> 00:03:23.260]  投進媽媽的懷抱,
[00:03:23.260 --> 00:03:26.260]  幸福想不了。
[00:03:26.260 --> 00:03:28.260]  如果你會唱,就跟着唱吧。
[00:03:28.260 --> 00:03:33.460]  世上只有媽媽好,
[00:03:33.460 --> 00:03:38.160]  有媽的孩子像個寶,
[00:03:38.160 --> 00:03:42.860]  投進媽媽的懷抱,
[00:03:42.860 --> 00:03:48.360]  幸福想不了。
[00:03:48.360 --> 00:03:50.160]  怎麼感受呢?
[00:03:50.160 --> 00:03:53.460]  可能年輕的你會有一點陌生,
[00:03:53.460 --> 00:03:56.460]  年長的你又會怎樣呢?
[00:03:56.460 --> 00:04:00.760]  有時候這首歌縈繞在我的腦海裏面,
[00:04:00.760 --> 00:04:04.360]  都會帶給我一些感觸,的確。
[00:04:04.360 --> 00:04:08.960]  媽媽的辛勞孕育了我這個人,
[00:04:08.960 --> 00:04:12.260]  雖然我不是一個很出色,
[00:04:12.260 --> 00:04:15.260]  或者光宗耀祖的人,
[00:04:15.260 --> 00:04:17.860]  但是在我生命裏面,
[00:04:17.860 --> 00:04:22.160]  總有她給我的教導,
[00:04:22.160 --> 00:04:27.060]  她的辛勞,刻苦,忍耐,的確,
[00:04:27.060 --> 00:04:30.460]  都成爲我學習的榜樣。
[00:04:30.460 --> 00:04:35.160]  聖經裏面同樣有很多偉大的人物,
[00:04:35.160 --> 00:04:38.060]  他們的成長,他們的生命故事裏面,
[00:04:38.060 --> 00:04:44.760]  都有一個背後有敬虔生命的媽媽。
[00:04:44.760 --> 00:04:49.260]  今天我和大家分享這位撒姆爾。
[00:04:49.260 --> 00:04:50.560]  在猶太人歷史裏面,
[00:04:50.560 --> 00:04:55.260]  他的侍奉生命成爲了歷代的傳衆。
[00:04:55.260 --> 00:04:56.560]  新入聖經裏面,
[00:04:56.560 --> 00:05:01.060]  希伯來書提及信心榜樣的人物的名單的時候,
[00:05:01.060 --> 00:05:04.160]  有這樣的記載。
[00:05:04.160 --> 00:05:06.460]  希伯來書第十一章三十二節說:
[00:05:06.460 --> 00:05:08.260]  我還要說什麼呢?
[00:05:08.260 --> 00:05:12.460]  若要一一細說基丹、巴拉、參宣、耶佛、他、大衛、
[00:05:12.460 --> 00:05:14.560]  撒姆爾和衆先知的事,
[00:05:14.560 --> 00:05:17.460]  時間就不夠了。
[00:05:17.460 --> 00:05:18.660]  在這個名單裏面,
[00:05:18.660 --> 00:05:21.960]  基丹、巴拉、參宣、耶佛、他、大衛,
[00:05:21.960 --> 00:05:26.760]  他們都是民族的領袖、君王的身份。
[00:05:26.760 --> 00:05:29.060]  而撒姆爾就成爲了
[00:05:29.060 --> 00:05:32.160]  歷代以來衆先知的代表人物。
[00:05:32.160 --> 00:05:34.160]  在這個刻,
[00:05:34.160 --> 00:05:36.560]  希伯來書的作者將他的名字
[00:05:36.560 --> 00:05:40.660]  放在衆先知的代表人物。
[00:05:40.660 --> 00:05:41.660]  毫無疑問,
[00:05:41.660 --> 00:05:44.560]  對於我們常常讀聖經的弟兄姐妹來看,
[00:05:44.560 --> 00:05:46.060]  撒姆爾的生命故事,
[00:05:46.060 --> 00:05:49.360]  也是我們耳熟能詳的了。
[00:05:49.360 --> 00:05:52.860]  今天,我嘗試透過撒姆爾的成長經歷,
[00:05:52.860 --> 00:05:54.960]  也嘗試去探索,
[00:05:54.960 --> 00:05:56.560]  作爲媽媽的哈拿,
[00:05:56.560 --> 00:06:00.860]  她帶給了兒子如何的影響。
[00:06:00.860 --> 00:06:05.860]  我們一起同心吐槽。
[00:06:05.860 --> 00:06:07.360]  撒谷主,我們感恩,
[00:06:07.360 --> 00:06:12.160]  你給我們有家庭,有媽媽,
[00:06:12.160 --> 00:06:14.660]  她帶給我們很多很多
[00:06:14.660 --> 00:06:18.660]  生命裏面美麗的經歷。
[00:06:18.660 --> 00:06:20.760]  又或者在當中,
[00:06:20.760 --> 00:06:22.260]  各種美麗經裏面,
[00:06:22.260 --> 00:06:25.760]  充滿了眼淚,
[00:06:25.760 --> 00:06:28.860]  甚至很多的歡笑,
[00:06:28.860 --> 00:06:32.060]  都伴隨着這些經驗出現。
[00:06:32.060 --> 00:06:35.160]  所以我們爲了我們的媽媽感恩,
[00:06:35.160 --> 00:06:38.360]  今天我們在聖經的啓發當中,
[00:06:38.360 --> 00:06:41.560]  再次去探索一位敬乾母親,
[00:06:41.560 --> 00:06:47.160]  帶給她身邊的孩子的生命影響的時候,
[00:06:47.160 --> 00:06:50.960]  同樣求你,讓我們在當中得到啓發,
[00:06:50.960 --> 00:06:53.960]  去學習我們的媽媽的榜樣,
[00:06:53.960 --> 00:06:55.860]  求你切腹,讓我們同在,
[00:06:55.860 --> 00:06:57.960]  吐槽奉耶穌基督聖靈祈求。
[00:06:57.960 --> 00:07:00.560]  阿們。
[00:07:00.560 --> 00:07:02.260]  一個偉大的人物,
[00:07:02.260 --> 00:07:06.060]  不必然是要出生在一個顯黑之家,
[00:07:06.060 --> 00:07:09.560]  平凡的父母也都可以造就出
[00:07:09.560 --> 00:07:13.260]  出色的才俊言士。
[00:07:13.260 --> 00:07:14.460]  在舊約聖經裏面,
[00:07:14.460 --> 00:07:18.660]  特別是在士司紀這個混亂的時代裏面,
[00:07:18.660 --> 00:07:20.960]  不少的英雄故事人物,
[00:07:20.960 --> 00:07:23.160]  除了上帝的揀選之外,
[00:07:23.160 --> 00:07:26.460]  也都有着父母的心意。
[00:07:26.460 --> 00:07:28.860]  其中參宣和撒姆爾兩位,
[00:07:28.860 --> 00:07:32.760]  就是同樣具有上述兩個成長的元素。
[00:07:32.760 --> 00:07:35.160]  父母都是敬乾的一代,
[00:07:35.160 --> 00:07:38.860]  也都是將兒子奉獻給耶和華上帝的。
[00:07:38.860 --> 00:07:43.660]  兩個家庭都經歷了不育的難過日子。
[00:07:43.660 --> 00:07:48.160]  不育即是生不了。
[00:07:48.160 --> 00:07:50.660]  在不育這個現實之下,
[00:07:50.660 --> 00:07:52.860]  生不了兒子之下,
[00:07:52.860 --> 00:07:56.460]  哈拿又如何成爲撒姆爾的媽媽,
[00:07:56.460 --> 00:07:59.660]  她這個經歷就成爲了往後
[00:07:59.660 --> 00:08:01.460]  孕育出撒姆爾這位
[00:08:01.460 --> 00:08:04.460]  習師、祭師和先知的領袖
[00:08:04.460 --> 00:08:08.360]  一生的關鍵背景。
[00:08:08.360 --> 00:08:10.560]  回顧第一章裏面,
[00:08:10.560 --> 00:08:14.560]  在撒姆爾記裏的當時形容到
[00:08:14.560 --> 00:08:17.360]  哈拿沒有孩子、不育。
[00:08:17.360 --> 00:08:19.060]  在某些人眼中,
[00:08:19.060 --> 00:08:25.460]  不育是一個失去了作爲父女的尊嚴。
[00:08:25.460 --> 00:08:26.560]  她沒有地位,
[00:08:26.560 --> 00:08:31.360]  甚至被她家裏的妾侍皮尼娜所侮辱,
[00:08:31.360 --> 00:08:33.360]  她心裏沒有平安。
[00:08:33.360 --> 00:08:37.160]  聖經形容她成日都很憤怒,很生氣。
[00:08:37.160 --> 00:08:39.560]  我們可以看到她的失落。
[00:08:39.560 --> 00:08:42.260]  不過,哈拿不孤單,
[00:08:42.260 --> 00:08:45.560]  因爲丈夫尼娜很安息她,
[00:08:45.560 --> 00:08:48.860]  給她在物質上更多的供應。
[00:08:48.860 --> 00:08:52.360]  你分多點,大分點。
[00:08:52.360 --> 00:08:55.860]  不過,她的心仍然受到別人的傷害,
[00:08:55.860 --> 00:08:58.660]  她不能夠平靜、安穩,
[00:08:58.660 --> 00:09:01.260]  她仍然有所期盼,
[00:09:01.260 --> 00:09:04.060]  她生活在仇苦裏面。
[00:09:04.060 --> 00:09:07.660]  然而,有一次的節旗裏面的憲祭裏面,
[00:09:07.660 --> 00:09:11.860]  她在傷心之中向上帝耶和華上帝討告,
[00:09:11.860 --> 00:09:15.360]  祈求一個兒子的時候,
[00:09:15.360 --> 00:09:17.860]  她在這一次的聖殿討告,
[00:09:17.860 --> 00:09:23.260]  帶來了巨大的生命轉變。
[00:09:23.260 --> 00:09:25.160]  她的轉變是什麼呢?
[00:09:25.160 --> 00:09:29.960]  就是她的討告蒙英韻生了一個兒子,
[00:09:29.960 --> 00:09:33.460]  而她將這個首生的兒子奉獻了給耶和華,
[00:09:33.460 --> 00:09:37.860]  到聖殿來侍奉。
[00:09:37.860 --> 00:09:42.060]  等到撒姆爾到了聖殿服侍之後,
[00:09:42.060 --> 00:09:46.460]  耶和華上帝又再令到她懷孕生兒育女,
[00:09:46.460 --> 00:09:50.760]  前後共生了三男二女,
[00:09:50.760 --> 00:09:54.160]  不計撒姆爾。
[00:09:54.160 --> 00:09:57.460]  從一個不育的婦人,
[00:09:57.460 --> 00:09:58.760]  沒得生,
[00:09:58.760 --> 00:10:01.060]  而成爲一個多子之母,
[00:10:01.060 --> 00:10:06.360]  這就是對哈拿來說,生命裏面最大的改變。
[00:10:06.360 --> 00:10:09.760]  她的轉變是始於一次的討告,
[00:10:09.760 --> 00:10:13.660]  我們回顧她在當中的討告是怎樣的。
[00:10:13.660 --> 00:10:15.160]  她說:「萬君之耶和華,
[00:10:15.160 --> 00:10:18.060]  你若誰顧你侍女的苦情,
[00:10:18.060 --> 00:10:21.260]  眷念不忘你的侍女,
[00:10:21.260 --> 00:10:24.060]  此你的侍女一個子次,
[00:10:24.060 --> 00:10:27.260]  我必使她終生歸給耶和華,
[00:10:27.260 --> 00:10:30.760]  不用剃頭刀剃她的頭。」
[00:10:30.760 --> 00:10:35.160]  她在許願向上帝祈求賜她兒子,
[00:10:35.160 --> 00:10:38.660]  但她又甘願奉獻她的孩子,
[00:10:38.660 --> 00:10:42.960]  在那一刻,她唯一所愛的孩子給上帝。
[00:10:42.960 --> 00:10:48.360]  那是怎樣的?得到又捨去?
[00:10:48.360 --> 00:10:50.960]  是不是有些矛盾呢?
[00:10:50.960 --> 00:10:53.060]  但我們再看看她的許願,
[00:10:53.060 --> 00:10:55.160]  她是怎樣還願呢?
[00:10:55.160 --> 00:10:58.160]  當她有了孩子,
[00:10:58.160 --> 00:11:01.360]  孩子長大到斷奶的年紀之後,
[00:11:01.360 --> 00:11:03.160]  她真的去還願了。
[00:11:03.160 --> 00:11:04.960]  到了聖殿的時候,
[00:11:04.960 --> 00:11:08.260]  她與祭司以利地說:
[00:11:08.260 --> 00:11:10.160]  「我主啊,請容許我說,
[00:11:10.160 --> 00:11:12.560]  我向你我的主起誓,
[00:11:12.560 --> 00:11:17.960]  從前在你這裏站着祈求耶和華的那婦人就是我。
[00:11:17.960 --> 00:11:20.360]  我祈求爲要得這孩子,
[00:11:20.360 --> 00:11:24.860]  耶和華已將我向他所求的次給我了。」
[00:11:24.860 --> 00:11:27.960]  所以,我將這孩子獻給耶和華,
[00:11:27.960 --> 00:11:30.760]  使他終生歸給耶和華。
[00:11:30.760 --> 00:11:34.660]  她很清楚地說了昔日她是怎樣祈禱,
[00:11:34.660 --> 00:11:36.160]  她許的願是怎樣,
[00:11:36.160 --> 00:11:40.060]  現在她很認真正重地來還願。
[00:11:40.060 --> 00:11:43.260]  她還的是拿世以人之約,
[00:11:43.260 --> 00:11:45.960]  是人和上帝之間的約定,
[00:11:45.960 --> 00:11:48.960]  許願、還願。
[00:11:48.960 --> 00:11:52.660]  還願當中有一份意味深長的內含,
[00:11:52.660 --> 00:11:53.860]  其中就是:
[00:11:53.860 --> 00:12:01.360]  「我願意將我最好的東西給你來換取我想要的東西。」
[00:12:01.360 --> 00:12:04.160]  對於哈娜來說,
[00:12:04.160 --> 00:12:09.460]  她期望有兒子成就了。
[00:12:09.460 --> 00:12:13.560]  但是由甘願將兒子奉獻給上帝,
[00:12:13.560 --> 00:12:16.660]  當中一個很重要的地方,
[00:12:16.660 --> 00:12:22.660]  是她對上帝那份的敬虔、信任。
[00:12:22.660 --> 00:12:26.460]  昔日哈娜在聖殿中爲自己的委屈來禱告,
[00:12:26.460 --> 00:12:31.160]  向耶和華許願如今她一家來還願。
[00:12:31.160 --> 00:12:32.660]  哈娜的敬虔,
[00:12:32.660 --> 00:12:36.060]  從她還願的心聲來表現出來,
[00:12:36.060 --> 00:12:38.560]  這是令我感動的。
[00:12:38.560 --> 00:12:41.760]  很多時候我們跟上帝說了很多很多東西,
[00:12:41.760 --> 00:12:43.460]  我答應上帝很多很多東西,
[00:12:43.460 --> 00:12:44.260]  接着就說:
[00:12:44.260 --> 00:12:48.760]  「不好意思,我忘記了。」
[00:12:48.760 --> 00:12:50.360]  但是哈娜不是這樣,
[00:12:50.360 --> 00:12:51.860]  她很認真。
[00:12:51.860 --> 00:12:57.260]  她很認真地對待上帝。
[00:12:57.260 --> 00:13:00.460]  我們再看看作爲母親哈娜的表現,
[00:13:00.460 --> 00:13:02.960]  和撒姆爾的警訪,
[00:13:02.960 --> 00:13:06.260]  孩子去到聖殿會是怎樣呢?
[00:13:06.260 --> 00:13:07.660]  經文裏面第十八節說:
[00:13:07.660 --> 00:13:10.060]  「那時撒姆爾還是孩子,
[00:13:10.060 --> 00:13:13.060]  穿着細麻布的爾弗德,
[00:13:13.060 --> 00:13:15.660]  侍立在耶和華面前。」
[00:13:15.660 --> 00:13:18.660]  這一節很簡單地明確地勾勒出
[00:13:18.660 --> 00:13:22.660]  《孩提時代》這個撒姆爾來,
[00:13:22.660 --> 00:13:25.960]  他在斷奶的時候被奉獻,
[00:13:25.960 --> 00:13:28.960]  哈娜願意孩子一生歸給耶和華,
[00:13:28.960 --> 00:13:31.260]  這是一個不簡單的決定,
[00:13:31.260 --> 00:13:33.960]  但是以尼加拿作爲丈夫的,
[00:13:33.960 --> 00:13:40.760]  也很支持她的做法。
[00:13:40.760 --> 00:13:46.360]  在這裏我們看到哈娜的決心,
[00:13:46.360 --> 00:13:49.460]  因爲在她的許願裏面,
[00:13:49.460 --> 00:13:52.560]  她說:「萬君之耶和華。」
[00:13:52.560 --> 00:13:54.460]  這個昔日她的許願是怎樣呢?
[00:13:54.460 --> 00:13:56.860]  「你若誰貫你的侍女苦情,
[00:13:56.860 --> 00:13:58.860]  眷戀不忘你的侍女,
[00:13:58.860 --> 00:14:00.960]  賜你的侍女一個子嗣,
[00:14:00.960 --> 00:14:03.160]  我必使她終生歸給耶和華,
[00:14:03.160 --> 00:14:05.560]  不用剃刀剃頭。」
[00:14:05.560 --> 00:14:09.960]  就是這樣的娜細爾人的願,
[00:14:09.960 --> 00:14:15.360]  承諾成爲了撒姆爾生命裏面的一個大轉變。
[00:14:15.360 --> 00:14:20.760]  小小年紀的撒姆爾就開始了她的侍奉人生,
[00:14:20.760 --> 00:14:24.560]  歸給耶和華。
[00:14:24.560 --> 00:14:26.360]  在這一節裏面,
[00:14:26.360 --> 00:14:30.660]  我們可以看到她穿上祭司服飾的爾弗德,
[00:14:30.660 --> 00:14:36.160]  我相信總有一份神氣,
[00:14:36.160 --> 00:14:39.160]  我估計她這麼高吧,
[00:14:39.160 --> 00:14:44.760]  因爲三歲的弟弟的團奶應該站不了這麼久,
[00:14:44.760 --> 00:14:51.660]  最少也有四五歲才能夠去擔當在服飾的工作。
[00:14:51.660 --> 00:14:53.460]  在經文裏面我看到,
[00:14:53.460 --> 00:14:57.560]  這個說話"撒姆爾"還是"孩子"這個字。
[00:14:57.560 --> 00:14:58.760]  我們要留心,
[00:14:58.760 --> 00:15:02.760]  "孩子"這個字可以說是一個十幾歲的小孩,
[00:15:02.760 --> 00:15:05.760]  也可以說是嬰孩、小男孩。
[00:15:05.760 --> 00:15:08.560]  如果我按照上文下理去描述,
[00:15:08.560 --> 00:15:12.360]  我個人會傾向起碼有五歲或者六歲以上,
[00:15:12.360 --> 00:15:15.160]  才能夠去擔當這個角色。
[00:15:15.160 --> 00:15:19.360]  那哈拿又怎麼看孩子的處境呢?
[00:15:19.360 --> 00:15:23.160]  我們只能夠推斷她心裏面的思緒,
[00:15:23.160 --> 00:15:24.460]  她蒙恩了,
[00:15:24.460 --> 00:15:26.560]  現在還原了,
[00:15:26.560 --> 00:15:29.960]  她經歷了被上帝的大能更新,
[00:15:29.960 --> 00:15:34.760]  能夠由不育到有孩子,
[00:15:34.760 --> 00:15:38.260]  在她眼中那世以人的服飾是一個奉獻,
[00:15:38.260 --> 00:15:41.460]  是一個感恩的回應,
[00:15:41.460 --> 00:15:44.960]  呈上了她心裏面的禮物,
[00:15:44.960 --> 00:15:47.360]  心之所愛的禮物。
[00:15:47.360 --> 00:15:51.060]  那世以人的制度讓人可以不受制於身份,
[00:15:51.060 --> 00:15:53.760]  而可以來到聖殿服飾。
[00:15:53.760 --> 00:15:57.760]  我相信她對於能夠服飾上帝
[00:15:57.760 --> 00:16:00.760]  是她自己心裏面的渴求。
[00:16:00.760 --> 00:16:03.860]  哈拿服飾的心造就了
[00:16:03.860 --> 00:16:08.360]  撒姆爾走上了這條侍奉之路。
[00:16:08.360 --> 00:16:11.960]  在這裏,我看到她的侍奉心志,
[00:16:11.960 --> 00:16:16.160]  她願意奉獻她所愛。
[00:16:16.160 --> 00:16:18.960]  我們來到下一次,第十九節。
[00:16:18.960 --> 00:16:23.160]  十九節說她母親每年爲她做一件小外袍,
[00:16:23.160 --> 00:16:27.360]  和丈夫上來獻年祭的時候來戴給她,
[00:16:27.360 --> 00:16:30.960]  爸爸媽媽每年上聖殿去獻祭的時候
[00:16:30.960 --> 00:16:34.060]  就帶着一件小外袍。
[00:16:34.060 --> 00:16:39.760]  哈拿做的小外袍和爾弗德是兩樣不同的服飾。
[00:16:39.760 --> 00:16:45.460]  爾弗德是祭司的服飾,有特別的要求。
[00:16:45.460 --> 00:16:48.160]  我們可以很明顯地看到。
[00:16:48.160 --> 00:16:51.260]  而在這一件的過程裏面,
[00:16:51.260 --> 00:16:54.260]  哈拿每年送上這個小外袍,
[00:16:54.260 --> 00:16:56.060]  這個簡單的陳述裏面,
[00:16:56.060 --> 00:16:59.660]  既包含了媽媽對孩子的思念,
[00:16:59.660 --> 00:17:02.560]  也反映了媽媽的細心。
[00:17:02.560 --> 00:17:04.760]  在這裏,我在想,
[00:17:04.760 --> 00:17:06.360]  我們可以想象一下,
[00:17:06.360 --> 00:17:09.660]  你每次做給撒姆爾的那件小外袍,
[00:17:09.660 --> 00:17:11.960]  合不合身呢?
[00:17:11.960 --> 00:17:14.660]  孩子的身形在變化。
[00:17:14.660 --> 00:17:18.160]  哈拿要怎麼去,才能夠…
[00:17:18.160 --> 00:17:21.260]  哈拿需要去到士羅度身,
[00:17:21.260 --> 00:17:25.160]  才知道小朋友究竟有多高。
[00:17:25.160 --> 00:17:30.760]  否則,她就只能靠猜測來製作這件衣服。
[00:17:30.760 --> 00:17:34.260]  在這裏,我想大家去思考一下,
[00:17:34.260 --> 00:17:37.460]  由於從以利加那的住處,
[00:17:37.460 --> 00:17:41.760]  以法聯山地去到拉瑪,
[00:17:41.760 --> 00:17:44.460]  相隔二十至三十公里路。
[00:17:44.460 --> 00:17:48.460]  地形就是耶路撒冷在這裏,
[00:17:48.460 --> 00:17:50.960]  這個就是士羅,
[00:17:50.960 --> 00:17:54.760]  這邊就是拉瑪的地方,
[00:17:54.760 --> 00:17:56.460]  中間有一些山脈,
[00:17:56.460 --> 00:17:59.760]  一些崎嶇的山路。
[00:17:59.760 --> 00:18:04.160]  要過這段路,並不是一件簡單的事。
[00:18:04.160 --> 00:18:05.960]  要去士羅,
[00:18:05.960 --> 00:18:09.160]  來爲自己的孩子度身訂造,
[00:18:09.160 --> 00:18:10.260]  不是沒可能,
[00:18:10.260 --> 00:18:13.560]  不過也是不容易的事。
[00:18:13.560 --> 00:18:17.260]  因爲以利加那這一家所處的士師時代,
[00:18:17.260 --> 00:18:20.360]  並不是一個太平無事的日子。
[00:18:20.360 --> 00:18:22.660]  還記不記得士師記裏面
[00:18:22.660 --> 00:18:25.460]  最後一章的內容的結束的時候,
[00:18:25.460 --> 00:18:29.860]  怎麼評價當時的世代?
[00:18:29.860 --> 00:18:30.860]  在當中,
[00:18:30.860 --> 00:18:33.960]  士師記21章25節說:
[00:18:33.960 --> 00:18:36.860]  "那時以色列中沒有王,
[00:18:36.860 --> 00:18:40.060]  各人照自己眼中爲對的去做。"
[00:18:40.060 --> 00:18:41.960]  即是說沒有王管,
[00:18:41.960 --> 00:18:43.160]  我喜歡做就做,
[00:18:43.160 --> 00:18:45.460]  一個這樣的年代,
[00:18:45.460 --> 00:18:47.160]  安全嗎?
[00:18:47.160 --> 00:18:49.160]  所以我認爲,
[00:18:49.160 --> 00:18:52.360]  除非是一幫人一起集體上路,
[00:18:52.360 --> 00:18:56.060]  否則,單靠三五成羣的家庭出遊,
[00:18:56.060 --> 00:19:02.660]  走這段由以利加那的拉瑪地區
[00:19:02.660 --> 00:19:05.960]  去到這個士羅是很危險的。
[00:19:05.960 --> 00:19:09.360]  哈拿應該沒可能經常出門
[00:19:09.360 --> 00:19:10.960]  去看看自己的孩子,
[00:19:10.960 --> 00:19:14.260]  有多高有多大。
[00:19:14.260 --> 00:19:20.460]  所以,一年一度的送贈就來得很重要。
[00:19:20.460 --> 00:19:22.060]  每年一次的送贈,
[00:19:22.060 --> 00:19:27.560]  我相信並不在乎衣服是否清新,
[00:19:27.560 --> 00:19:32.160]  而是在乎這是兩個人之間的聯繫,
[00:19:32.160 --> 00:19:34.960]  是雙方感情的慰藉,
[00:19:34.960 --> 00:19:37.760]  特別是作爲媽媽的哈拿。
[00:19:37.760 --> 00:19:42.160]  18、19節兩句中出現了兩件衣飾,
[00:19:42.160 --> 00:19:43.560]  一件是爾弗德,
[00:19:43.560 --> 00:19:45.860]  一件是小外婆。
[00:19:45.860 --> 00:19:48.360]  我在想,我在想像,
[00:19:48.360 --> 00:19:51.060]  想像我是哈拿的一個親族,
[00:19:51.060 --> 00:19:52.460]  在身邊。
[00:19:52.460 --> 00:19:54.860]  我看着這兩件衣服
[00:19:54.860 --> 00:19:58.460]  掛在撒姆爾身上的時候,
[00:19:58.460 --> 00:19:59.960]  就好像代表着
[00:19:59.960 --> 00:20:02.460]  上帝的心意和媽媽的心意
[00:20:02.460 --> 00:20:06.760]  同時就放在這位小孩子身上。
[00:20:06.760 --> 00:20:11.760]  上帝愛惜撒姆爾,
[00:20:11.760 --> 00:20:16.360]  透過撒姆爾來安慰哈拿。
[00:20:16.360 --> 00:20:19.860]  哈拿也愛惜撒姆爾,
[00:20:19.860 --> 00:20:24.260]  因爲從孩子身上去看到上帝的戀愛,
[00:20:24.260 --> 00:20:28.760]  所以哈拿更加愛上帝。
[00:20:28.760 --> 00:20:31.160]  當人看重上帝的時候,
[00:20:31.160 --> 00:20:37.260]  就能夠活在上帝的看顧裏面。
[00:20:37.260 --> 00:20:41.260]  在當中經歷了上帝的看顧的時候,
[00:20:41.260 --> 00:20:43.260]  就更容易地體會到
[00:20:43.260 --> 00:20:46.360]  上帝的信實和慈愛。
[00:20:46.360 --> 00:20:50.260]  這是哈拿生命裏面的體育。
[00:20:50.260 --> 00:20:53.560]  在哈拿的心中所記掛的、思念的
[00:20:53.560 --> 00:20:55.560]  不單止是撒姆爾,
[00:20:55.560 --> 00:20:57.360]  這是他自己的意志,
[00:20:57.360 --> 00:21:00.760]  更加是那位慈愛的上帝。
[00:21:00.760 --> 00:21:05.360]  這正正就是哈拿第三個的生命素質,
[00:21:05.360 --> 00:21:10.660]  他思念上帝、渴想上帝。
[00:21:10.660 --> 00:21:12.460]  我們再來看
[00:21:12.460 --> 00:21:16.160]  這個段落裏面的最後兩句。
[00:21:16.160 --> 00:21:18.460]  二十字二十一節上,
[00:21:18.460 --> 00:21:22.460]  以你爲以利加拿和他妻子祝福說,
[00:21:22.460 --> 00:21:25.760]  願耶和華由這夫人再次你後裔,
[00:21:25.760 --> 00:21:29.760]  代替從耶和華求來的孩子,
