
[00:00:00.000 --> 00:00:06.000]  有個童工每一次崇拜就將隻狗綁喺禮堂出面
[00:07:05.000 --> 00:07:09.000]  記唔記得喺大馬式嘅路上,突然之間強光,佢慢咗
[00:07:09.000 --> 00:07:12.000]  之後耶穌問佢,你點解要逼迫我?
[00:07:12.000 --> 00:07:15.000]  與此同時,一個叫阿拿尼亞嘅門徒
[00:07:15.000 --> 00:07:20.000]  信復聖靈嘅感動,去到掃羅面前為佢祈禱
[00:07:20.000 --> 00:07:23.000]  掃羅就悔改受鎮,熱心傳道
[00:07:23.000 --> 00:07:26.000]  另一個就係古實人太監
[00:07:26.000 --> 00:07:31.000]  呢個唔咁熟悉啦可能,上年朱傳道都講過嘅
[00:07:31.000 --> 00:07:35.000]  為咗等大家去清楚啲,我有一條一分鐘嘅短片
[00:07:35.000 --> 00:07:38.000]  等大家去睇下,究竟呢個古實人太監
[00:07:38.000 --> 00:07:40.000]  發生咗啲咩事呢?
[00:07:56.000 --> 00:07:59.000]  有一個人主義嘅使者同佢講嘢
[00:07:59.000 --> 00:08:03.000]  佢話,你而家向南下向光影道
[00:08:03.000 --> 00:08:06.000]  佢哋就幾次啦
[00:08:06.000 --> 00:08:10.000]  路上佢遇到埃塞俄比亞嘅國父總管
[00:08:10.000 --> 00:08:13.000]  佢去完耶路撒冷做禮拜一
[00:08:13.000 --> 00:08:17.000]  喺回程嘅車上大聲讀緊二塞亞書
[00:08:17.000 --> 00:08:21.000]  古實人就對佢哋講
[00:08:21.000 --> 00:08:24.000]  你行埋去佢架車側邊嗰度啦
[00:08:24.000 --> 00:08:27.000]  佢哋走到去
[00:08:27.000 --> 00:08:30.000]  聽到佢哋喺度讀緊二塞亞書就問佢
[00:08:30.000 --> 00:08:33.000]  你讀緊啲嘢,你明唔明啊?
[00:08:33.000 --> 00:08:37.000]  呢個人就話,讀武藝教我,我點會明白呢?
[00:08:37.000 --> 00:08:41.000]  佢就叫佢哋上佢架車,坐喺佢隔離
[00:08:41.000 --> 00:08:44.000]  埃塞俄比亞嘅總管問佢
[00:08:44.000 --> 00:08:49.000]  話俾我聽啦,二塞亞係咪佢自己對你同其他人呢?
[00:08:49.000 --> 00:08:52.000]  於是就由二塞亞呢段經文開始
[00:08:52.000 --> 00:08:57.000]  佩里就向埃塞俄比亞人傳講耶穌嘅福音
[00:08:57.000 --> 00:09:00.000]  佢哋繼續開車,到一個有水嘅地方
[00:09:00.000 --> 00:09:04.000]  埃塞俄比亞人就話,彩虹,我點有水啊?
[00:09:04.000 --> 00:09:08.000]  我點解係唔可以喺度溯水呢?佢就分辨啫
[00:09:08.000 --> 00:09:13.000]  佢哋兩個行落水裏面,佩里就幫佢撕洗
[00:09:13.000 --> 00:09:15.000]  佢哋喺水上返嚟嘅時候
[00:09:15.000 --> 00:09:18.000]  同主嘅命就將佩里抬咗頂喺城市嗰度啦
[00:09:18.000 --> 00:09:20.000]  呢個人再見到佩里
[00:09:20.000 --> 00:09:24.000]  佢就接住佢哋
[00:09:24.000 --> 00:09:28.000]  睇完應該熟悉啦,勾起返嚟回憶
[00:09:28.000 --> 00:09:33.000]  就係一個胎監,佢被肥力帶去受浸信耶穌
[00:09:33.000 --> 00:09:36.000]  而今日呢就講第三個人哥利劉
[00:09:36.000 --> 00:09:39.000]  頭先講啦,路加作者
[00:09:39.000 --> 00:09:43.000]  佢刻意將呢三個信主嘅見證擺喺仕途行轉
[00:09:43.000 --> 00:09:47.000]  係有個目的嘅,所以我哋又睇埋哥利劉第三個人物
[00:09:47.000 --> 00:09:52.000]  哥利劉係邊個呢?頭先讀經嘅時候,大家都讀得好詳細啦
[00:09:52.000 --> 00:09:57.000]  第一節佢咁講,喺蓋薩利亞有一個人名叫哥利劉
[00:09:57.000 --> 00:10:00.000]  是意大利營的百夫長
[00:10:00.000 --> 00:10:02.000]  蓋薩利亞係個咩城市呢?
[00:10:02.000 --> 00:10:08.000]  係一個為咗紀念羅馬軍事領袖海撒大帝而建設嘅城市
[00:10:08.000 --> 00:10:11.000]  係當時羅馬政權嘅軍事重地
[00:10:11.000 --> 00:10:16.000]  甚至有人講呢個蓋薩利亞嘅城市好近佢哋猶太嘅人
[00:10:16.000 --> 00:10:22.000]  就係為咗要訓練一個軍營嘅士兵去專管理猶太人嘅問題
[00:10:22.000 --> 00:10:27.000]  所以呢,蓋薩利亞呢個城市呢,絕對唔係猶太人鍾意嘅城市
[00:10:27.000 --> 00:10:32.000]  都好容易理解嘅,係個統治者嘅軍事重地
[00:10:32.000 --> 00:10:36.000]  甚至喺往後嘅歷史,呢個城市發生好大嘅衝突
[00:10:36.000 --> 00:10:38.000]  好多猶太人傷亡
[00:10:38.000 --> 00:10:42.000]  哥利劉就係呢個營地裏面嘅一個百夫長
[00:10:42.000 --> 00:10:46.000]  百夫長,即係一個統領100個部下嘅領袖
[00:10:46.000 --> 00:10:51.000]  大概就係今日嘅上校或者解放軍上校
[00:10:51.000 --> 00:10:55.000]  作者簡單一句,蓋薩利亞嘅百夫長
[00:10:55.000 --> 00:10:59.000]  啲讀者,當時嘅讀者就知道呢,呢個係一個衰人
[00:10:59.000 --> 00:11:02.000]  又係蓋薩利亞,又係一個百夫長
[00:11:02.000 --> 00:11:06.000]  讀者知道呢,嗯,呢個係衰人
[00:11:06.000 --> 00:11:08.000]  作者應該係講緊佢嘅不是啦
[00:11:08.000 --> 00:11:12.000]  不過之後嗰句第二節就令大家跌晒眼鏡啦
[00:11:12.000 --> 00:11:13.000]  頭先都讀咗啦
[00:11:13.000 --> 00:11:17.000]  佢是個虔誠人,佢和全家都敬畏臣
[00:11:17.000 --> 00:11:21.000]  多多周濟百姓,常常禱告臣
[00:11:21.000 --> 00:11:25.000]  一個外邦嘅軍人,點解會敬畏臣呢?好唔合邏輯
[00:11:25.000 --> 00:11:30.000]  好有趣嘅,頭先睇肥力嗰條短片,即係個太監保嘅卡通片呢
[00:11:30.000 --> 00:11:34.000]  肥力喺最後幫佢施浸完之後,咪突然間消失咗嘅
[00:11:34.000 --> 00:11:38.000]  原來喺《使徒行》轉百章40節去講
[00:11:38.000 --> 00:11:42.000]  肥力在各城宣傳福音,直到蓋薩利亞
[00:11:42.000 --> 00:11:45.000]  就係呢個百夫長嘅城市
[00:11:45.000 --> 00:11:48.000]  所以其實作者呢,已經鋪排咗,解釋咗
[00:11:48.000 --> 00:11:52.000]  呢個蓋薩利亞嘅城呢,已經有福音工作
[00:11:52.000 --> 00:11:55.000]  冇記載嘅事跡,好多嘅見證
[00:11:55.000 --> 00:11:59.000]  聖經冇記載嘅,但係原來喺蓋薩利亞呢個城呢
[00:11:59.000 --> 00:12:01.000]  已經有福音工作
[00:12:01.000 --> 00:12:05.000]  基督信仰、文化、價值觀呢,已經深入緊呢個地方
[00:12:05.000 --> 00:12:09.000]  所以哥尼樓呢,被基督信仰影響
[00:12:09.000 --> 00:12:12.000]  會周祭百姓,會常常禱告
[00:12:12.000 --> 00:12:15.000]  甚至被形容係一個虔誠嘅人
[00:12:15.000 --> 00:12:18.000]  聽到呢度呢,可能你都覺得幾好呀
[00:12:18.000 --> 00:12:21.000]  佢又聽過神,又周祭貧窮人,又禱告
[00:12:21.000 --> 00:12:24.000]  咁得啦,應該就完啦個故事
[00:12:24.000 --> 00:12:28.000]  但係其實哥尼樓同頭先個古實太監好似
[00:12:28.000 --> 00:12:31.000]  佢哋需要人去教導真理
[00:12:31.000 --> 00:12:34.000]  古實太監頭先條片睇到啦
[00:12:34.000 --> 00:12:37.000]  佢睇爾塞亞書,但係佢唔明白
[00:12:37.000 --> 00:12:41.000]  聖靈就感動肥力,但係佢信主受朕
[00:12:41.000 --> 00:12:44.000]  不過問題嚟啦,亦都係今日嘅重點
[00:12:44.000 --> 00:12:47.000]  哥尼樓頭先講,係咩呀?
[00:12:47.000 --> 00:12:50.000]  該薩利亞嘅一個白夫長,一個外邦人
[00:12:50.000 --> 00:12:53.000]  一個黑人真,黑猶太人真嘅人
[00:12:53.000 --> 00:12:56.000]  佢嘅身份上係咁衰嘅
[00:12:56.000 --> 00:12:59.000]  有邊個猶太人敢埋佢身呢?
[00:12:59.000 --> 00:13:02.000]  唔驚俾佢拉咩?而且佢係外邦人喎
[00:13:02.000 --> 00:13:05.000]  唔能夠進入猶太人會堂
[00:13:05.000 --> 00:13:08.000]  更加冇可能加入猶太人群體
[00:13:08.000 --> 00:13:11.000]  咁佢做幾多好事,佢睇幾多聖經
[00:13:11.000 --> 00:13:15.000]  佢祈幾多禱,有咩方法進入呢個群體呢?
[00:13:15.000 --> 00:13:18.000]  就係呢個時候,神就出手啦
[00:13:18.000 --> 00:13:21.000]  異象中向佢顯現,頭先經文讀咗啦
[00:13:21.000 --> 00:13:24.000]  天使叫佢去約柏海邊
[00:13:24.000 --> 00:13:27.000]  搵一個叫彼得嘅人
[00:13:27.000 --> 00:13:30.000]  就係咁,歌利樓就差派佢兩個屋企人同埋一個士兵
[00:13:30.000 --> 00:13:33.000]  一個虔誠嘅士兵去搵彼得
[00:13:33.000 --> 00:13:36.000]  原來除咗佢自己之外,同樣有佢嘅下屬
[00:13:36.000 --> 00:13:39.000]  都係被基督信仰影響
[00:13:39.000 --> 00:13:42.000]  接住呢,我哋就另一邊相啦
[00:13:42.000 --> 00:13:45.000]  我哋睇,彼得
[00:13:45.000 --> 00:13:48.000]  喺使徒行轉十章九節十六節
[00:13:48.000 --> 00:13:51.000]  就喺歌利樓嘅士兵就嚟到嘅時候
[00:13:51.000 --> 00:13:54.000]  彼得見到異象
[00:13:54.000 --> 00:13:57.000]  第十一節,天開鳥,有一脈幹下
[00:13:57.000 --> 00:14:00.000]  好象一塊大布,係著四角
[00:14:00.000 --> 00:14:03.000]  垂在地上,裏面有地上各樣
[00:14:03.000 --> 00:14:06.000]  四足的走獸和昆蟲,並天上的
[00:14:06.000 --> 00:14:09.000]  飛鳥,又有聲音向佢說
[00:14:09.000 --> 00:14:12.000]  彼得,起來,宰鳥吃
[00:14:12.000 --> 00:14:15.000]  喺你未記十一章,好清楚記載
[00:14:15.000 --> 00:14:18.000]  邊啲食物係可以食,邊啲食物
[00:14:18.000 --> 00:14:21.000]  不潔淨,唔可以食,例如佢咁樣記載
[00:14:21.000 --> 00:14:24.000]  十方嘅飛鳥,即係嗰啲
[00:14:24.000 --> 00:14:27.000]  食屍體,食垃圾嘅雀仔
[00:14:27.000 --> 00:14:30.000]  或者嗰啲爬行嘅動物,即係四隻腳喺度爬
[00:14:30.000 --> 00:14:33.000]  或者多過四隻腳喺度爬嘅動物昆蟲
[00:14:33.000 --> 00:14:36.000]  仲有嗰啲無分題嘅動物,即係隻手得
[00:14:36.000 --> 00:14:39.000]  一隻手指甲,無分題,即係唔係叉燒
[00:14:39.000 --> 00:14:42.000]  燒肉嗰啲分題,仲有啲無期無論片
[00:14:42.000 --> 00:14:45.000]  嘅海中生物,可能啲鰻魚嗰啲
[00:14:45.000 --> 00:14:48.000]  都視為不潔淨嘅
[00:14:48.000 --> 00:14:51.000]  將食物分潔淨,不潔淨
[00:14:51.000 --> 00:14:54.000]  係猶太人當時一個標誌性嘅行為
[00:14:54.000 --> 00:14:57.000]  係表達緊佢哋對舊約律法嘅尊崇
[00:14:57.000 --> 00:14:59.720]  是一個很自豪、很榮耀的行為
[00:14:59.720 --> 00:15:02.720]  對猶太人來說,這個行動
[00:15:02.720 --> 00:15:04.720]  分辨哪些吃得、不吃得
[00:15:04.720 --> 00:15:08.720]  是對神一個很信服的表達
[00:15:08.720 --> 00:15:11.720]  彼得作為一個虔誠的猶太人
[00:15:11.720 --> 00:15:14.720]  作為教會的使徒、教會的領袖
[00:15:14.720 --> 00:15:17.720]  他一眼就分到哪些吃得、哪些不吃得
[00:15:17.720 --> 00:15:20.720]  所以他很堅定地回答主
[00:15:20.720 --> 00:15:22.720]  主啊,絕對不可
[00:15:22.720 --> 00:15:27.720]  凡污俗和不潔淨的東西,我從來沒有吃過
[00:15:27.720 --> 00:15:30.720]  彼得的立場非常堅定清楚
[00:15:30.720 --> 00:15:32.720]  他說什麼?絕對不可
[00:15:32.720 --> 00:15:34.720]  從來沒有
[00:15:34.720 --> 00:15:36.720]  他很明確地拒絕了主
[00:15:36.720 --> 00:15:38.720]  神第二次跟彼得說
[00:15:38.720 --> 00:15:42.720]  神所潔淨的,你不可當作俗物
[00:15:42.720 --> 00:15:44.720]  彼得又拒絕了
[00:15:44.720 --> 00:15:47.720]  連續三次的命令和拒絕
[00:15:47.720 --> 00:15:49.720]  這個異象就消失了
[00:15:49.720 --> 00:15:54.720]  世界上有誰敢拒絕神連續三次呢?
[00:15:54.720 --> 00:15:56.720]  這就是彼得,其中一個
[00:15:56.720 --> 00:15:59.720]  連續三次令我們聯想到
[00:15:59.720 --> 00:16:01.720]  彼得三次不認主
[00:16:01.720 --> 00:16:04.720]  彼得被耶穌問三次你愛我媽
[00:16:04.720 --> 00:16:07.720]  這次同樣是有三次
[00:16:07.720 --> 00:16:10.720]  證明有些東西,彼得要成長、要突破
[00:16:10.720 --> 00:16:13.720]  經文說到,彼得不明白
[00:16:13.720 --> 00:16:16.720]  心裡正在猜疑之間
[00:16:16.720 --> 00:16:20.720]  不知所看見的異象是什麼意思
[00:16:20.720 --> 00:16:22.720]  分潔淨、不潔淨
[00:16:22.720 --> 00:16:25.720]  是他們一直以來的教導
[00:16:25.720 --> 00:16:28.720]  不明白神為什麼要他吃
[00:16:28.720 --> 00:16:31.720]  要他去改變這個習慣呢?
[00:16:31.720 --> 00:16:35.720]  直到哥尼樓的士兵來找他
[00:16:35.720 --> 00:16:37.720]  突然有個士兵找他
[00:16:37.720 --> 00:16:39.720]  他就突然間眼睛明亮
[00:16:39.720 --> 00:16:40.720]  就發現了
[00:16:40.720 --> 00:16:43.720]  原來神說的不是吃東西
[00:16:43.720 --> 00:16:46.720]  神說的是猶太人和外邦人
[00:16:46.720 --> 00:16:49.720]  潔淨不潔淨的傳統問題
[00:16:49.720 --> 00:16:50.720]  長久以來
[00:16:50.720 --> 00:16:53.720]  猶太人將外邦人視為不潔淨
[00:16:53.720 --> 00:16:54.720]  是次等的
[00:16:54.720 --> 00:16:57.720]  排除他們在救恩的門外
[00:16:57.720 --> 00:17:00.720]  今天神改變他根深蒂固的傳統
[00:17:00.720 --> 00:17:02.720]  要更新他
[00:17:02.720 --> 00:17:04.720]  神所潔淨的
[00:17:04.720 --> 00:17:07.720]  你不可當作不潔淨
[00:17:07.720 --> 00:17:11.720]  難道神親自去潔淨那些聖物都不行嗎?
[00:17:11.720 --> 00:17:13.720]  要給你批准嗎?
[00:17:13.720 --> 00:17:15.720]  如果我是神我就會這樣跟他說
[00:17:15.720 --> 00:17:17.720]  我潔淨那些食物要你批准
[00:17:17.720 --> 00:17:18.720]  你是哪位?
[00:17:18.720 --> 00:17:20.720]  很明顯我不是神
[00:17:20.720 --> 00:17:21.720]  他沒有這樣說
[00:17:21.720 --> 00:17:23.720]  這個異象裏面
[00:17:23.720 --> 00:17:25.720]  在哥尼樓的出現
[00:17:25.720 --> 00:17:28.720]  更新了彼得對福音的看法
[00:17:28.720 --> 00:17:30.720]  在第28節彼得這樣說
[00:17:30.720 --> 00:17:33.720]  神已經指示我
[00:17:33.720 --> 00:17:36.720]  無論什麼人都不可看作
[00:17:36.720 --> 00:17:38.720]  俗而不潔淨的
[00:17:38.720 --> 00:17:40.720]  彼得一下子去想通
[00:17:40.720 --> 00:17:42.720]  其實當時的教會
[00:17:42.720 --> 00:17:44.720]  一直在討論這個問題
[00:17:44.720 --> 00:17:46.720]  究竟他們的福音
[00:17:46.720 --> 00:17:48.720]  可不可以傳給外邦人呢?
[00:17:48.720 --> 00:17:50.720]  他們見到外邦人的需要
[00:17:50.720 --> 00:17:53.720]  究竟彼得作為教會領袖
[00:17:53.720 --> 00:17:56.720]  他能不能夠容許這些外邦人
[00:17:56.720 --> 00:17:59.720]  進入他們的群體裏面呢?
[00:17:59.720 --> 00:18:02.720]  所以其實彼得一直都面對這個問題
[00:18:02.720 --> 00:18:03.720]  處理不了
[00:18:03.720 --> 00:18:05.720]  而神知道在這個時間
[00:18:05.720 --> 00:18:07.720]  就將那個異象
[00:18:07.720 --> 00:18:10.720]  將哥尼樓放在他裏面
[00:18:10.720 --> 00:18:12.720]  去突破他的思想
[00:18:12.720 --> 00:18:14.720]  從前外邦人
[00:18:14.720 --> 00:18:16.720]  是不能夠跟他們有來往的
[00:18:16.720 --> 00:18:18.720]  而今天這個教會領袖
[00:18:18.720 --> 00:18:20.720]  被聖靈更新
[00:18:20.720 --> 00:18:22.720]  要將福音傳給外邦人
[00:18:22.720 --> 00:18:25.720]  將福音傳給外邦人
[00:18:25.720 --> 00:18:27.720]  就是這個異象的重點
[00:18:27.720 --> 00:18:29.720]  而忽所書第二章他這樣說
[00:18:29.720 --> 00:18:32.720]  那時你們與基督無關
[00:18:32.720 --> 00:18:33.720]  即是在說外邦人
[00:18:33.720 --> 00:18:35.720]  外邦人本來跟基督無關
[00:18:35.720 --> 00:18:37.720]  在以色列國民以外
[00:18:37.720 --> 00:18:40.720]  在所應許的諸弱上是局外人
[00:18:40.720 --> 00:18:42.720]  並且活在世上
[00:18:42.720 --> 00:18:44.720]  沒有子亡沒有神
[00:18:44.720 --> 00:18:45.720]  從前遠離神
[00:18:45.720 --> 00:18:47.720]  如今卻在基督耶穌裏
[00:18:47.720 --> 00:18:49.720]  靠著他的血
[00:18:49.720 --> 00:18:51.720]  已經得親近了
[00:18:51.720 --> 00:18:54.720]  從前他們是沒有份的
[00:18:54.720 --> 00:18:57.720]  但當神更新了彼得
[00:18:57.720 --> 00:18:59.720]  這個教會領袖之後
[00:18:59.720 --> 00:19:02.720]  福音就開始給外邦人
[00:19:02.720 --> 00:19:04.720]  進入他們的群體
[00:19:04.720 --> 00:19:06.720]  經文之後講到
[00:19:06.720 --> 00:19:08.720]  彼得就去應邀
[00:19:08.720 --> 00:19:09.720]  去見哥利留
[00:19:09.720 --> 00:19:12.720]  並且為他一家去施浸
[00:19:12.720 --> 00:19:13.720]  剛才講了
[00:19:13.720 --> 00:19:15.720]  《使徒行傳》連續記載
[00:19:15.720 --> 00:19:17.720]  這三個信主的見證
[00:19:17.720 --> 00:19:20.720]  作者一定是有些東西想表達
[00:19:20.720 --> 00:19:22.720]  沒有理由三千多人信耶穌
[00:19:22.720 --> 00:19:24.720]  只是記載這三個
[00:19:24.720 --> 00:19:26.720]  還要用這麼長的篇幅去講
[00:19:26.720 --> 00:19:29.720]  再看看這三個人
[00:19:29.720 --> 00:19:30.720]  究竟有什麼共通
[00:19:30.720 --> 00:19:33.720]  究竟作者要去帶出什麼
[00:19:33.720 --> 00:19:34.720]  第一個
