
[00:00:00.000 --> 00:00:02.500]  那是最好的時代
[00:03:13.000 --> 00:03:17.500]  我們讀過十七章,十八章,其實一路去到二十一章
[00:03:17.500 --> 00:03:21.500]  都是講一個社會混亂的處境底下
[00:03:21.500 --> 00:03:24.500]  而更加諷刺的就是,其實我們剛才有讀到的
[00:03:24.500 --> 00:03:30.500]  十八章最後有提到中間亦都牽涉摩西的孫
[00:03:30.500 --> 00:03:34.500]  亞倫的孫,即是第三代
[00:03:34.500 --> 00:03:37.500]  信三代,但已經出問題了
[00:03:37.500 --> 00:03:42.500]  於是道德敗壞,社會混亂的處境
[00:03:43.000 --> 00:03:47.500]  其實都出現在士司祭早期的時代
[00:03:47.500 --> 00:03:49.500]  即是說頭幾位士司
[00:03:49.500 --> 00:03:52.500]  不過如果你對士司祭有一些認識
[00:03:52.500 --> 00:03:57.500]  士司祭是有十二個士司的敘述
[00:03:57.500 --> 00:03:59.500]  主要有十二個士司
[00:03:59.500 --> 00:04:04.500]  那十二個士司之中,頭五個相信是早期的
[00:04:04.500 --> 00:04:08.500]  都提到國中是有太平的日子
[00:04:09.000 --> 00:04:15.500]  因為士司領導的緣故,有四十年,有八十年等等的時間
[00:04:15.500 --> 00:04:18.500]  不過再加一件事更加複雜
[00:04:18.500 --> 00:04:21.500]  我們熟悉的路德記
[00:04:21.500 --> 00:04:26.500]  路德記是提及在士司秉政的時候
[00:04:26.500 --> 00:04:29.500]  即是士司領導的時候發生的
[00:04:29.500 --> 00:04:32.500]  我們只記得拿訛米,我們只記得路德
[00:04:32.500 --> 00:04:37.500]  因為拿訛米的丈夫死得早,他叫做以利米勒
[00:04:38.000 --> 00:04:41.500]  然後以利米勒帶著拿訛米
[00:04:41.500 --> 00:04:44.500]  帶著兩個兒子叫做馬倫和基連
[00:04:44.500 --> 00:04:48.500]  他們是為了避開伯利恆的饑荒
[00:04:48.500 --> 00:04:51.500]  國中太平,但是有饑荒
[00:04:51.500 --> 00:04:55.500]  他們避開這個饑荒,移民去摩押
[00:04:55.500 --> 00:05:01.500]  摩押就是他們準備經過約旦河進入迦南地的時候
[00:05:01.500 --> 00:05:03.500]  外邦人的地方
[00:05:03.500 --> 00:05:05.500]  現在這麼快,一有饑荒
[00:05:06.000 --> 00:05:09.500]  馬上就要走出去約旦河之外求生
[00:05:09.500 --> 00:05:13.500]  他們的時代比起我們的時代
[00:05:13.500 --> 00:05:17.500]  不會更加簡單,如果不是更加複雜的話
[00:05:17.500 --> 00:05:20.500]  那個是一個很現實的時代
[00:05:20.500 --> 00:05:23.500]  但是在這麼現實的時代
[00:05:23.500 --> 00:05:28.500]  上帝仍然和祂的兒女和祂的子民同在
[00:05:28.500 --> 00:05:33.500]  所以我想我們大概不怕上帝不和我們同在
[00:05:34.000 --> 00:05:39.500]  如果不是祂帶領我們,我們沒有本事去經歷這麼複雜的時代
[00:05:39.500 --> 00:05:46.500]  剛才讀過的第一段經文是在第十七章第七節到第十三節
[00:05:46.500 --> 00:05:50.500]  其實這一段有一個特色
[00:05:50.500 --> 00:05:56.500]  就是故事中的人把錢搬來搬去
[00:05:56.500 --> 00:06:01.500]  這段聖經靠著錢,靠著資本
[00:06:02.000 --> 00:06:05.500]  想著可以得到人才,這段聖經是說祭司
[00:06:05.500 --> 00:06:09.500]  然後有錢拿到人才,拿到祭司之後
[00:06:09.500 --> 00:06:13.500]  就必定得到上主的善待
[00:06:13.500 --> 00:06:16.500]  簡單來說,得到上主的好處
[00:06:16.500 --> 00:06:21.500]  這是當時人想的想法
[00:06:21.500 --> 00:06:24.500]  十七章一至六節我們沒有讀到
[00:06:24.500 --> 00:06:30.500]  先講米加這個人,交代這個人是什麼人
[00:06:31.000 --> 00:06:33.500]  米加這個人其實在其他位置
[00:06:33.500 --> 00:06:37.500]  同樣的希伯來文的名字是譯作米該雅
[00:06:37.500 --> 00:06:40.500]  米該雅其實是後來
[00:06:40.500 --> 00:06:47.500]  試過在聯合以色列王和猶大王要一起出戰的時候
[00:06:47.500 --> 00:06:50.500]  米該雅是一個好的先知
[00:06:50.500 --> 00:06:55.500]  被皇帝困住,坐牢的先知是好先知
[00:06:55.500 --> 00:06:57.500]  這個米該雅就一般般
[00:06:57.500 --> 00:07:00.500]  可能不知道是不是被他媽媽害了
[00:07:01.000 --> 00:07:04.500]  經文一開始,十七章開頭的時候提及
[00:07:04.500 --> 00:07:11.500]  他應該是先前已經拿了媽媽的十二公斤銀紙
[00:07:11.500 --> 00:07:15.500]  新業館譯成公祭是有一點麻煩的
[00:07:15.500 --> 00:07:17.500]  用赦赫勒比較好
[00:07:17.500 --> 00:07:21.500]  因為你才能比較到他的錢是怎麼搬來搬去的
[00:07:21.500 --> 00:07:25.500]  是一千一百赦赫勒,如果你看一看和合本你也會看到
[00:07:25.500 --> 00:07:28.500]  大概是被媽媽發現了他偷錢
[00:07:29.000 --> 00:07:31.500]  於是乎你做家長也是這樣
[00:07:31.500 --> 00:07:33.500]  坦白從寬,抗拒從嚴
[00:07:33.500 --> 00:07:35.500]  就要他交出來
[00:07:35.500 --> 00:07:38.500]  但是這個兒子很厲害
[00:07:38.500 --> 00:07:41.500]  米該雅惡人先告狀
[00:07:41.500 --> 00:07:45.500]  就說媽媽你不見錢的時候
[00:07:45.500 --> 00:07:50.500]  你曾經因為不見錢就說了一些很難聽
[00:07:50.500 --> 00:07:53.500]  咒了別人的說話
[00:07:53.500 --> 00:07:56.500]  很能捉到媽媽的痛腳
[00:07:57.000 --> 00:08:00.500]  有時候我們做基督徒也很著緊我們的言語
[00:08:00.500 --> 00:08:02.500]  別人捉就捉我們這些
[00:08:02.500 --> 00:08:08.500]  我們就忘記了他偷竊一千一百赦赫勒銀紙
[00:08:08.500 --> 00:08:12.500]  媽媽因為這樣被捉到痛腳之下
[00:08:12.500 --> 00:08:15.500]  反應是很特別的
[00:08:15.500 --> 00:08:17.500]  我不知道你會怎麼反應
[00:08:17.500 --> 00:08:21.500]  即是識時令人,既然這麼醜
[00:08:22.000 --> 00:08:27.500]  還是坦白承認我也說了不對的說話
[00:08:27.500 --> 00:08:29.500]  連摩西也說過急躁的說話
[00:08:29.500 --> 00:08:32.500]  不要緊,說過不對的說話,承認了
[00:08:32.500 --> 00:08:36.500]  然後好言相勸兒子悔改就行了
[00:08:36.500 --> 00:08:39.500]  但是這段經文沒有這樣說
[00:08:39.500 --> 00:08:41.500]  這個媽媽可能礙於面子
[00:08:41.500 --> 00:08:45.500]  沒有直接指證米家的錯處
[00:08:45.500 --> 00:08:50.500]  反而米家的媽媽做了一件事
[00:08:51.000 --> 00:08:53.500]  既然收回兒子的一千一百赦赫勒
[00:08:53.500 --> 00:08:56.500]  就拿出二百赦赫勒
[00:08:56.500 --> 00:08:58.500]  所以要改變這個制度
[00:08:58.500 --> 00:09:00.500]  少過五分之一
[00:09:00.500 --> 00:09:04.500]  少過五分之一做一些神像給他
[00:09:04.500 --> 00:09:07.500]  然後又為他的兒子米家
[00:09:07.500 --> 00:09:11.500]  我們用民間宗教的說法作一個福
[00:09:11.500 --> 00:09:13.500]  做一個偶像給他
[00:09:13.500 --> 00:09:15.500]  讓他以後乖乖的
[00:09:15.500 --> 00:09:18.500]  其實從現代的觀點來看
[00:09:19.000 --> 00:09:21.500]  這種教導的方法
[00:09:21.500 --> 00:09:23.500]  是一種指鹿為馬的方法
[00:09:23.500 --> 00:09:25.500]  我們漸漸心理學知道
[00:09:25.500 --> 00:09:28.500]  有時候人的性格障礙
[00:09:28.500 --> 00:09:30.500]  是這樣訓練出來的
[00:09:30.500 --> 00:09:32.500]  長期都是指鹿為馬
[00:09:32.500 --> 00:09:35.500]  長期不教他對的事是對的
[00:09:35.500 --> 00:09:37.500]  錯的事是錯的
[00:09:37.500 --> 00:09:40.500]  長大之後不懂得分是非
[00:09:40.500 --> 00:09:44.500]  不懂得分人際關係的界線
[00:09:44.500 --> 00:09:47.500]  得罪人多,稱呼人少
[00:09:48.000 --> 00:09:51.500]  米家竟然自己有神廟
[00:09:51.500 --> 00:09:53.500]  又有神像
[00:09:53.500 --> 00:09:57.500]  又有祭司穿的禮袍叫以弗德
[00:09:57.500 --> 00:09:59.500]  這個信徒很厲害
[00:09:59.500 --> 00:10:02.500]  信徒自備祭司袍
[00:10:02.500 --> 00:10:06.500]  然後找他的兒子客串做祭司
[00:10:06.500 --> 00:10:08.500]  厲害
[00:10:08.500 --> 00:10:11.500]  所以當十七章第七節
[00:10:11.500 --> 00:10:15.500]  提到有一個寄居的猶大伯利恆
[00:10:16.000 --> 00:10:18.500]  年輕的利美人來到
[00:10:18.500 --> 00:10:23.500]  米家索性招聘了他
[00:10:23.500 --> 00:10:25.500]  不用自己的兒子做
[00:10:25.500 --> 00:10:28.500]  而剛好這個利美的年輕人
[00:10:28.500 --> 00:10:31.500]  也上來由伯利恆城出發
[00:10:31.500 --> 00:10:34.500]  找一個可以寄居的地方
[00:10:34.500 --> 00:10:36.500]  北上發展
[00:10:36.500 --> 00:10:39.500]  他南部一點
[00:10:39.500 --> 00:10:41.500]  他要北上發展
[00:10:41.500 --> 00:10:43.500]  我們就可能要北上發展
[00:10:44.000 --> 00:10:46.500]  我們的工種,我們的事業
[00:10:46.500 --> 00:10:48.500]  但是對於利美人來說
[00:10:48.500 --> 00:10:51.500]  其實他的行業是不需要北上發展的
[00:10:51.500 --> 00:10:53.500]  他只要散居在郭城
[00:10:53.500 --> 00:10:56.500]  在那裡做服侍就可以了
[00:10:56.500 --> 00:10:59.500]  將來徵召去中央的地方也好
[00:10:59.500 --> 00:11:01.500]  平時散居的地方也好
[00:11:01.500 --> 00:11:03.500]  他們可以服侍的
[00:11:03.500 --> 00:11:05.500]  不過更加可怕的事實就是
[00:11:05.500 --> 00:11:07.500]  十八章三十節
[00:11:07.500 --> 00:11:09.500]  我們剛才畫公仔畫出場
[00:11:09.500 --> 00:11:11.500]  都已經讀完那一節了
[00:11:11.500 --> 00:11:13.500]  就是說這個年輕的利美人
[00:11:14.000 --> 00:11:17.500]  其實是摩西的孫若拿丹
[00:11:17.500 --> 00:11:19.500]  真的很可怕
[00:11:19.500 --> 00:11:21.500]  摩西是領受上帝的說話
[00:11:21.500 --> 00:11:23.500]  吩咐以色的人
[00:11:23.500 --> 00:11:25.500]  要怎樣做怎樣做的
[00:11:25.500 --> 00:11:27.500]  去到第三代這個利美人
[00:11:27.500 --> 00:11:29.500]  已經人浮於事
[00:11:29.500 --> 00:11:32.500]  竟然要北上發展
[00:11:32.500 --> 00:11:35.500]  很艱難,沒有跟上帝的說話這樣做
[00:11:35.500 --> 00:11:37.500]  這個人來到以法連山地
[00:11:37.500 --> 00:11:40.500]  來到米家的家裡面
[00:11:41.000 --> 00:11:46.500]  一直讓兒子做祭司的米家
[00:11:46.500 --> 00:11:49.500]  看到這樣的利美人
[00:11:49.500 --> 00:11:51.500]  我們說是根正苗紅
[00:11:51.500 --> 00:11:53.500]  用了他做祭司
[00:11:53.500 --> 00:11:55.500]  就沒有那麼會被人說
[00:11:55.500 --> 00:11:57.500]  於是當機立斷
[00:11:57.500 --> 00:12:01.500]  就將他媽媽朱姿了二百赦赫勒
[00:12:01.500 --> 00:12:03.500]  做神像
[00:12:03.500 --> 00:12:05.500]  他又怎樣做呢
[00:12:05.500 --> 00:12:08.500]  他就每一年給十赦赫勒
[00:12:08.500 --> 00:12:10.500]  你要看和合本才看到
[00:12:11.000 --> 00:12:13.500]  十赦赫勒做連生
[00:12:13.500 --> 00:12:15.500]  就給這個利美人
[00:12:15.500 --> 00:12:17.500]  要他做師父做祭司
[00:12:17.500 --> 00:12:20.500]  多好啊,二百赦赫勒分二十年
[00:12:20.500 --> 00:12:25.500]  攤分,很划算
[00:12:25.500 --> 00:12:27.500]  這個投資
[00:12:27.500 --> 00:12:29.500]  供養一個利美人在這裡
[00:12:29.500 --> 00:12:31.500]  然後這個利美人
[00:12:31.500 --> 00:12:34.500]  又可以做他們私人的祭司
[00:12:34.500 --> 00:12:37.500]  米家用這個利美人
[00:12:37.500 --> 00:12:39.500]  又當他是兒子般看待
[00:12:40.000 --> 00:12:41.500]  很有趣
[00:12:41.500 --> 00:12:43.500]  叫他做師父,叫他做祭司
[00:12:43.500 --> 00:12:45.500]  但又當他是兒子
[00:12:45.500 --> 00:12:47.500]  因為他年紀太輕了
[00:12:47.500 --> 00:12:50.500]  二十歲,二十多歲,頂多是這樣
[00:12:50.500 --> 00:12:52.500]  十七章第十三節
[00:12:52.500 --> 00:12:54.500]  米家認為
[00:12:54.500 --> 00:12:56.500]  他知道當他這樣做的時候
[00:12:56.500 --> 00:12:59.500]  上主就會善待他
[00:12:59.500 --> 00:13:01.500]  給他一些好處
[00:13:01.500 --> 00:13:04.500]  因為利美人做了他的祭司
[00:13:04.500 --> 00:13:09.500]  他靠資本,靠金錢得到這個人才
[00:13:10.000 --> 00:13:13.500]  就一定得到上帝的善待
[00:13:13.500 --> 00:13:17.500]  來到現代我們沒有這麼古怪
[00:13:17.500 --> 00:13:19.500]  我們不會覺得
[00:13:19.500 --> 00:13:22.500]  如果某某人做我的牧者就一定可以
[00:13:22.500 --> 00:13:24.500]  我信仰一定可以
[00:13:24.500 --> 00:13:26.500]  然後又或者
[00:13:26.500 --> 00:13:28.500]  來到崇拜
[00:13:28.500 --> 00:13:30.500]  如果今天某某講完
[00:13:30.500 --> 00:13:32.500]  總是會好一點
[00:13:32.500 --> 00:13:34.500]  這個我們不敢說
[00:13:34.500 --> 00:13:36.500]  我們不會這樣想
[00:13:36.500 --> 00:13:38.500]  在崇拜之中敬拜上帝
[00:13:39.000 --> 00:13:40.500]  我們在生活之中敬拜上帝
[00:13:40.500 --> 00:13:42.500]  我們想都沒有想過
[00:13:42.500 --> 00:13:47.500]  但其實和某某人做我們的牧者沒有關係
[00:13:47.500 --> 00:13:50.500]  當然除了耶和華是你的牧者之外
[00:13:50.500 --> 00:13:52.500]  否則沒有關係
[00:13:52.500 --> 00:13:55.500]  要我們親身去做神的兒女
[00:13:55.500 --> 00:13:58.500]  要我們親身去做神的子民
[00:13:58.500 --> 00:14:00.500]  才可以
[00:14:00.500 --> 00:14:02.500]  所以五百年前
[00:14:02.500 --> 00:14:04.500]  現在五百零二年前
[00:14:05.000 --> 00:14:09.500]  改革運動告訴我們信徒皆祭司
[00:14:09.500 --> 00:14:11.500]  就顯得很重要
[00:14:11.500 --> 00:14:13.500]  也從此我們走不掉
[00:14:13.500 --> 00:14:18.500]  我們一定要自己做上帝的祭司
[00:14:18.500 --> 00:14:22.500]  不過其實這不是五百零二年前發明的事情
[00:14:22.500 --> 00:14:24.500]  你知道
[00:14:24.500 --> 00:14:27.500]  這個利美人的爺爺
[00:14:27.500 --> 00:14:33.500]  在上帝那裡領受出埃及記第十九章第六節的說話
[00:14:34.000 --> 00:14:36.500]  上主透過摩西向以色列人說
[00:14:36.500 --> 00:14:40.500]  你們要歸我作祭司的國度
[00:14:40.500 --> 00:14:43.500]  作神聖的國民
[00:14:43.500 --> 00:14:46.500]  後來彼得在彼得前書二章九節
[00:14:46.500 --> 00:14:49.500]  又說基督徒是被揀選的族類
[00:14:49.500 --> 00:14:51.500]  是有君尊的祭司
[00:14:51.500 --> 00:14:53.500]  是聖潔的國度
[00:14:53.500 --> 00:14:55.500]  是屬神的子民
[00:14:55.500 --> 00:14:57.500]  根本撞不掉
[00:14:57.500 --> 00:15:00.500]  只是改革運動重新提及
[00:15:01.000 --> 00:15:05.500]  在聖經裡面信徒皆祭司的道理
[00:15:05.500 --> 00:15:07.500]  不過當然
[00:15:07.500 --> 00:15:12.500]  你會說我是平信徒
[00:15:12.500 --> 00:15:14.500]  有時候會這樣說
[00:15:14.500 --> 00:15:16.500]  在教會的傳統裡面
[00:15:16.500 --> 00:15:18.500]  其實不是平的
[00:15:18.500 --> 00:15:20.500]  我們沒有聖品人的制度
[00:15:20.500 --> 00:15:24.500]  其實理論上也沒有平信徒的制度
[00:15:24.500 --> 00:15:27.500]  不過在改革運動也有提及
[00:15:28.000 --> 00:15:31.500]  一般弟兄姊妹是普遍的祭司
[00:15:31.500 --> 00:15:35.500]  牧師傳道是特殊的祭司
[00:15:35.500 --> 00:15:40.500]  而特殊的祭司不是在上帝面前地位特別高
[00:15:40.500 --> 00:15:43.500]  特殊的祭司只是因為有特別的任務
[00:15:43.500 --> 00:15:47.500]  就是教導真理、牧養信徒
[00:15:47.500 --> 00:15:51.500]  而最後我們成為一個祭司的國度
[00:15:51.500 --> 00:15:53.500]  神聖的國民
[00:15:53.500 --> 00:15:55.500]  所以可以這樣說
[00:15:55.500 --> 00:15:57.500]  在崇拜之中敬拜上帝
[00:15:58.000 --> 00:16:00.500]  其實牧者是代替不了你的
[00:16:00.500 --> 00:16:03.500]  不是我們坐在這裡
[00:16:03.500 --> 00:16:06.500]  聽完一場講道會就敬拜了
[00:16:06.500 --> 00:16:09.500]  反過來我代不了你禱告
[00:16:09.500 --> 00:16:11.500]  我代不了你奉獻
[00:16:11.500 --> 00:16:14.500]  我代不了你行道
[00:16:14.500 --> 00:16:15.500]  就更加不行
[00:16:15.500 --> 00:16:17.500]  因為在工作生活的環境
[00:16:17.500 --> 00:16:22.500]  又或者我和師班代不了你去唱詩讚美
[00:16:22.500 --> 00:16:26.500]  需要我們自己去投入
[00:16:27.000 --> 00:16:28.500]  在聖靈感動之下
[00:16:28.500 --> 00:16:31.500]  我們盡情地去表達
[00:16:31.500 --> 00:16:36.500]  當然可能我們華人好像吃虧一點
[00:16:36.500 --> 00:16:38.500]  好像生下來是沒有
[00:16:38.500 --> 00:16:39.500]  譬如亞洲來說
[00:16:39.500 --> 00:16:42.500]  菲律賓人我們覺得他們很有音樂細胞
[00:16:42.500 --> 00:16:44.500]  又或者非洲裔的人
[00:16:44.500 --> 00:16:48.500]  我們覺得他們渾身都是音符
[00:16:48.500 --> 00:16:51.500]  尤其是我們做弟兄的
[00:16:51.500 --> 00:16:55.500]  遇到音樂傳到很高音的時候
[00:16:56.000 --> 00:16:57.500]  我們就很想投降
[00:16:57.500 --> 00:16:59.500]  怎樣能夠很感動地
[00:16:59.500 --> 00:17:03.500]  很激昂地唱首詩出來
[00:17:03.500 --> 00:17:04.500]  不是很容易
[00:17:04.500 --> 00:17:06.500]  不過我見過
[00:17:06.500 --> 00:17:12.500]  讓我最感動投入的唱詩
[00:17:12.500 --> 00:17:16.500]  其實不是有最龐大的師班
[00:17:16.500 --> 00:17:19.500]  也不是有最優美的獻唱
[00:17:19.500 --> 00:17:21.500]  我試過最投入的敬拜
[00:17:21.500 --> 00:17:24.500]  只是見到我身邊的弟兄
[00:17:25.000 --> 00:17:28.500]  怎樣盡力投入去敬拜
[00:17:28.500 --> 00:17:31.500]  盡力投入去唱詩歌
[00:17:31.500 --> 00:17:35.500]  我形容是唱到青筋都燃起來
[00:17:35.500 --> 00:17:38.500]  你說去到高音的時候大聲不到
[00:17:38.500 --> 00:17:40.500]  怎樣青筋都燃起來
[00:17:40.500 --> 00:17:42.500]  投入青筋都燃起來
[00:17:42.500 --> 00:17:44.500]  就不需要一定大聲
[00:17:44.500 --> 00:17:47.500]  不大聲就不代表我不投入
[00:17:47.500 --> 00:17:52.500]  所以敬拜是很在乎我們的態度
[00:17:53.000 --> 00:17:55.000]  你和我都是祭司
[00:17:55.000 --> 00:17:57.500]  你和我都不用找別人代替
[00:17:57.500 --> 00:18:03.500]  第二段聖經是在第十八章第十四到第二十節
[00:18:03.500 --> 00:18:08.500]  這段聖經提到彈之派的人
[00:18:08.500 --> 00:18:10.500]  用他們的權力
[00:18:10.500 --> 00:18:13.500]  希望取得偶像
[00:18:13.500 --> 00:18:19.500]  希望這樣的緣故得到上主的月立
[00:18:19.500 --> 00:18:21.500]  當然有一個背景
[00:18:22.000 --> 00:18:23.500]  我們讀完第十八章
[00:18:23.500 --> 00:18:26.500]  其實是在說彈之派的人
[00:18:26.500 --> 00:18:29.500]  要出發到拉翼
[00:18:29.500 --> 00:18:31.500]  拉翼的地方其實是在今天
[00:18:31.500 --> 00:18:35.500]  如果是後來他們取得整個以色列地
[00:18:35.500 --> 00:18:37.500]  是在最北的地方
[00:18:37.500 --> 00:18:41.500]  他們準備出發到拉翼殺人搶地
[00:18:41.500 --> 00:18:43.500]  有一個背景
[00:18:43.500 --> 00:18:45.500]  為什麼他們要去殺人搶地
[00:18:45.500 --> 00:18:47.500]  因為他們守不住
[00:18:48.000 --> 00:18:52.500]  田底藥書已經分配給他們的地
[00:18:52.500 --> 00:18:56.500]  所以上主認為惡貫滿盈那些
[00:18:56.500 --> 00:18:58.500]  他就沒有辦法取得他們的地
[00:18:58.500 --> 00:19:02.500]  現在於是乎誰好欺負
[00:19:02.500 --> 00:19:05.500]  他們就想去佔領那個地方
[00:19:05.500 --> 00:19:09.500]  北面拉翼的人與世無爭
[00:19:09.500 --> 00:19:12.500]  又沒有那是最好的時代
[00:19:12.500 --> 00:19:16.500]  想到捨而不取難
[00:19:17.000 --> 00:19:18.500]  於是乎取而不取難
[00:19:18.500 --> 00:19:21.500]  於是乎他們就不要那個難的地方
[00:19:21.500 --> 00:19:25.500]  就北上去拿拉翼這個地方
[00:19:25.500 --> 00:19:29.500]  但是很明顯是上帝沒有吩咐他們
[00:19:29.500 --> 00:19:32.500]  上帝吩咐他們要進入艱難地
[00:19:32.500 --> 00:19:34.500]  要殲滅的民族
[00:19:34.500 --> 00:19:36.500]  你喜歡也好不喜歡也好
[00:19:36.500 --> 00:19:41.500]  講明那六族或者七族是惡貫滿盈的
[00:19:41.500 --> 00:19:42.500]  聖經是這樣形容的
[00:19:42.500 --> 00:19:45.500]  但是拉翼很明顯不是在這個名單上
[00:19:46.000 --> 00:19:49.500]  雖然日後變成了彈人
[00:19:49.500 --> 00:19:52.500]  北上拿了拉翼的地方
[00:19:52.500 --> 00:19:55.500]  於是乎從彈到別氏巴
[00:19:55.500 --> 00:19:58.500]  就成為了整個以色列地的總稱呼
[00:19:58.500 --> 00:19:59.500]  但是無論如何
[00:19:59.500 --> 00:20:02.500]  這個不見得是上帝的心意
[00:20:02.500 --> 00:20:05.500]  十八章第六節這位年輕的利未人
[00:20:05.500 --> 00:20:09.500]  對彈之派的人說過
[00:20:09.500 --> 00:20:13.500]  你們要走的道路是蒙上主閱立的
[00:20:14.000 --> 00:20:17.500]  所以這次這群彈人真的回來了
[00:20:17.500 --> 00:20:19.500]  要準備有行動了
[00:20:19.500 --> 00:20:22.500]  又經過利未人的身邊了
[00:20:22.500 --> 00:20:25.500]  於是乎想了一個辦法
[00:20:25.500 --> 00:20:27.500]  這個利未人這麼好祝福我們
[00:20:27.500 --> 00:20:30.500]  於是乎我們不如帶著這個利未人
[00:20:30.500 --> 00:20:32.500]  帶著他的偶像去
[00:20:32.500 --> 00:20:35.500]  我們打起仗來就有保障了
[00:20:35.500 --> 00:20:37.500]  於是乎搶了利未人
[00:20:37.500 --> 00:20:39.500]  搶了偶像回去
[00:20:39.500 --> 00:20:42.500]  一起上去北上打仗
[00:20:43.000 --> 00:20:45.500]  初時這個利未人還是有些抗拒的
[00:20:45.500 --> 00:20:49.500]  但是當聽到說可以升職加薪
[00:20:49.500 --> 00:20:51.500]  做彈之派的祭司
[00:20:51.500 --> 00:20:54.500]  好過只是做米家的祭司
[00:20:54.500 --> 00:20:57.500]  於是乎他就樂意跳槽了
[00:20:57.500 --> 00:21:00.500]  第十八章三十一節
[00:21:00.500 --> 00:21:01.500]  剛才我們讀過的
[00:21:01.500 --> 00:21:04.500]  神的殿在示羅有多少日子
[00:21:04.500 --> 00:21:08.500]  人為自己設立米家所雕的像
[00:21:08.500 --> 00:21:10.500]  就有多久的日子
[00:21:11.000 --> 00:21:15.500]  當時以神的殿在示羅做一個標準
[00:21:15.500 --> 00:21:17.500]  會幕也好什麼也好
[00:21:17.500 --> 00:21:19.500]  建設在示羅的地方
[00:21:19.500 --> 00:21:22.500]  但是彈人就自己在最北邊
[00:21:22.500 --> 00:21:25.500]  另外立敬拜的地方
[00:21:25.500 --> 00:21:27.500]  企圖用權力
[00:21:27.500 --> 00:21:31.500]  企圖用偶像希望蒙上主的月能
