
[00:00:00.000 --> 00:00:04.320]  好了,今天我們來到最後一課
[00:01:41.440 --> 00:01:42.640]  一般來說
[00:01:42.640 --> 00:01:46.240]  你起碼會去兩次聚會
[00:01:46.240 --> 00:01:48.000]  第一個是甚麼?
[00:01:48.000 --> 00:01:49.160]  小組
[00:01:49.160 --> 00:01:50.520]  第二個呢?
[00:01:50.520 --> 00:01:51.240]  崇拜
[00:01:51.240 --> 00:01:53.560]  那麼加起來大概有多少小時?
[00:01:53.560 --> 00:01:55.280]  平均
[00:01:55.280 --> 00:01:57.480]  視乎吧
[00:01:57.480 --> 00:01:58.520]  兩個小時、三個小時
[00:01:58.520 --> 00:02:00.440]  我當你六個小時
[00:02:00.440 --> 00:02:02.280]  平均六至八個小時
[00:02:02.280 --> 00:02:03.480]  好了
[00:02:03.480 --> 00:02:04.800]  八個小時
[00:02:04.800 --> 00:02:06.280]  放在教會的生活
[00:02:06.280 --> 00:02:07.960]  所謂教會的生活裡面
[00:02:07.960 --> 00:02:09.880]  168小時減掉八個小時
[00:02:09.880 --> 00:02:11.920]  多少小時?
[00:02:11.920 --> 00:02:12.800]  160
[00:02:12.800 --> 00:02:16.200]  好了,減掉你睡覺的時間
[00:02:16.200 --> 00:02:17.480]  通常三分之一
[00:02:17.480 --> 00:02:18.080]  是不是?
[00:02:18.080 --> 00:02:18.920]  160
[00:02:18.920 --> 00:02:19.960]  減掉三分之一是多少?
[00:02:19.960 --> 00:02:23.040]  剩下大概一百個小時
[00:02:23.040 --> 00:02:25.040]  好了,問題是問
[00:02:25.040 --> 00:02:27.040]  請問你
[00:02:27.040 --> 00:02:29.800]  覺得你餘下這一百個小時裡面
[00:02:29.800 --> 00:02:32.200]  和你的家人、朋友、相處
[00:02:32.200 --> 00:02:35.000]  或者同事、同學相處的時候
[00:02:35.000 --> 00:02:36.200]  一到十分
[00:02:36.200 --> 00:02:37.760]  問一下你們
[00:02:37.760 --> 00:02:42.840]  你覺得你是被他影響多
[00:02:42.840 --> 00:02:45.720]  還是他影響你多?
[00:02:45.720 --> 00:02:46.080]  可以嗎?
[00:02:46.080 --> 00:02:48.040]  你覺得是被他影響你多的舉手
[00:02:48.040 --> 00:02:51.600]  即是超過五的
[00:02:51.600 --> 00:02:55.120]  被你的朋友、同事影響你多的
[00:02:55.120 --> 00:02:56.480]  影響你的生活多的
[00:02:56.480 --> 00:02:58.000]  那裡有
[00:02:58.000 --> 00:02:59.040]  少一點
[00:02:59.040 --> 00:03:00.480]  那倒過來
[00:03:00.480 --> 00:03:02.440]  你就知道我問什麼了
[00:03:02.440 --> 00:03:03.640]  如果你回答這個
[00:03:03.640 --> 00:03:05.400]  我就為你鼓掌
[00:03:05.400 --> 00:03:07.040]  你覺得你是
[00:03:07.040 --> 00:03:08.440]  這一百個小時裡面
[00:03:08.440 --> 00:03:11.920]  你是影響他多一點的
[00:03:11.920 --> 00:03:14.040]  你影響著他
[00:03:14.040 --> 00:03:16.240]  都有些舉呀舉呀站呀舉呀舉呀
[00:03:16.240 --> 00:03:18.600]  你影響著他
[00:03:18.600 --> 00:03:21.000]  就好像這個圖畫
[00:03:21.000 --> 00:03:22.520]  你一對多少在這裡?
[00:03:22.520 --> 00:03:23.800]  十個你影響他
[00:03:23.800 --> 00:03:25.040]  那我真的為你感恩
[00:03:25.040 --> 00:03:27.200]  如果你能夠影響到他
[00:03:27.200 --> 00:03:28.760]  影響到他
[00:03:28.760 --> 00:03:31.240]  我相信大家都同意一樣東西
[00:03:31.240 --> 00:03:33.320]  如果你一對十
[00:03:33.320 --> 00:03:36.560]  回到公司的時候
[00:03:36.560 --> 00:03:38.640]  你的屬靈生命
[00:03:38.640 --> 00:03:40.440]  你這個基督徒的生命
[00:03:40.440 --> 00:03:43.840]  有多大的能力能夠影響他
[00:03:43.840 --> 00:03:48.040]  大家去想一下、去思想一下
[00:03:48.040 --> 00:03:48.640]  有多少?
[00:03:48.640 --> 00:03:50.120]  我相信不多
[00:03:50.120 --> 00:03:50.600]  是吧?
[00:03:50.600 --> 00:03:52.240]  你很難是孤軍作戰
[00:03:52.240 --> 00:03:54.120]  一個人能夠面對
[00:03:54.120 --> 00:03:55.920]  以前我回公司
[00:03:55.920 --> 00:03:56.840]  我告訴你
[00:03:56.840 --> 00:03:58.840]  周圍的同事全部都是
[00:03:58.840 --> 00:04:00.840]  很多都是同性戀
[00:04:00.840 --> 00:04:04.080]  不是去offend他們
[00:04:04.080 --> 00:04:06.440]  怎樣跟他們開口
[00:04:06.440 --> 00:04:10.560]  公司講明不能夠講religious
[00:04:10.560 --> 00:04:12.720]  你怎樣開口
[00:04:12.720 --> 00:04:16.240]  你怎樣能夠影響他
[00:04:16.240 --> 00:04:18.240]  上幾堂我們講了一個
[00:04:18.240 --> 00:04:19.920]  耶穌做了一個偉大的工程
[00:04:19.920 --> 00:04:20.840]  這個十字架
[00:04:20.840 --> 00:04:22.040]  偉大的工程
[00:04:22.040 --> 00:04:24.040]  耶穌十字架偉大的工程
[00:04:24.040 --> 00:04:28.320]  令我們能夠做一個很偉大合一的工程
[00:04:28.320 --> 00:04:29.000]  是吧?
[00:04:29.000 --> 00:04:31.520]  偉大合一即是我們同一個天父
[00:04:31.520 --> 00:04:32.160]  是吧?
[00:04:32.160 --> 00:04:33.880]  同一個什麼?
[00:04:33.880 --> 00:04:36.560]  耶穌基督救主和同一個聖靈
[00:04:36.560 --> 00:04:38.560]  根據這三個同一的時候
[00:04:38.560 --> 00:04:41.000]  我們就能夠學習到合一
[00:04:41.000 --> 00:04:41.280]  是吧?
[00:04:41.280 --> 00:04:43.560]  我們學了幾堂都是講這件事
[00:04:43.560 --> 00:04:44.480]  好了
[00:04:44.480 --> 00:04:47.480]  應該我們帶著這個合一的心
[00:04:47.480 --> 00:04:49.480]  很勁地背著回去
[00:04:49.480 --> 00:04:52.360]  去到我們的社群裏面
[00:04:52.360 --> 00:04:54.680]  然後就影響他
[00:04:54.680 --> 00:04:56.440]  我知道這個星期
[00:04:56.440 --> 00:04:58.000]  穿著藍衣的戰士
[00:04:58.000 --> 00:05:01.120]  就是那些游泳池式的那些
[00:05:01.120 --> 00:05:02.640]  那些衣服進去的時候
[00:05:02.640 --> 00:05:04.280]  這個星期我想問一下
[00:05:04.280 --> 00:05:06.960]  你去到街頭報道的時候
[00:05:06.960 --> 00:05:10.040]  你可不可以就這樣憑著這件事
[00:05:10.040 --> 00:05:11.280]  一下子在街上
[00:05:11.280 --> 00:05:14.640]  每個人都聽你說話
[00:05:14.640 --> 00:05:16.480]  還是說你面對的時候
[00:05:16.480 --> 00:05:19.000]  你的心裡戰驚
[00:05:19.000 --> 00:05:21.760]  不敢跟別人說
[00:05:21.760 --> 00:05:23.560]  我相信大部分
[00:05:23.560 --> 00:05:24.960]  我自己走出街
[00:05:24.960 --> 00:05:26.480]  雖然傳了很多年
[00:05:26.480 --> 00:05:29.680]  仍然有這種膽怯在裏面
[00:05:29.680 --> 00:05:30.640]  同意嗎?
[00:05:30.640 --> 00:05:32.400]  不容易的
[00:05:32.400 --> 00:05:33.960]  說是很容易
[00:05:33.960 --> 00:05:34.960]  做很難
[00:05:34.960 --> 00:05:38.560]  究竟我們怎樣能夠用我們這個新的生命
[00:05:38.560 --> 00:05:41.280]  基督徒的生命去影響別人
[00:05:41.280 --> 00:05:43.000]  而不被他們影響呢?
[00:05:43.000 --> 00:05:47.560]  這個是今天我們想討論的一個話題
[00:05:47.560 --> 00:05:50.080]  好了,在說這件事之前
[00:05:50.080 --> 00:05:52.480]  我想我們相信要看看這個世界
[00:05:52.480 --> 00:05:53.480]  世界是怎樣的?
[00:05:53.480 --> 00:05:56.000]  這個世界倫理觀是怎樣的呢?
[00:05:56.000 --> 00:05:57.680]  看看這個世界是怎樣的
[00:05:57.680 --> 00:05:59.000]  會不會這個世界
[00:05:59.000 --> 00:06:00.800]  你回到公司
[00:06:00.800 --> 00:06:02.440]  回到同事
[00:06:02.440 --> 00:06:05.000]  回到你學習的地方裏面
[00:06:05.000 --> 00:06:07.440]  你經常都要爭
[00:06:07.440 --> 00:06:10.720]  那些是誰要做額度的?
[00:06:10.720 --> 00:06:13.360]  上班的工作要做額度的?
[00:06:13.360 --> 00:06:14.880]  有沒有需要?
[00:06:14.880 --> 00:06:17.120]  要做那些做生意的沒有?
[00:06:17.120 --> 00:06:22.680]  誰讀書要鬥取高分的?
[00:06:22.680 --> 00:06:23.520]  不需要
[00:06:23.520 --> 00:06:26.040]  肥佬都可以的
[00:06:26.040 --> 00:06:29.960]  你是需要去努力
[00:06:29.960 --> 00:06:31.640]  爭取這個分數
[00:06:31.640 --> 00:06:33.280]  你能夠進入這個科目
[00:06:33.280 --> 00:06:36.520]  這個世界的倫理觀是要我們去競爭
[00:06:36.520 --> 00:06:37.680]  要我們向上爬
[00:06:37.680 --> 00:06:38.480]  同意嗎?
[00:06:38.480 --> 00:06:40.520]  無論你用什麼方法
[00:06:40.520 --> 00:06:41.920]  你多麼的放鬆
[00:06:41.920 --> 00:06:44.600]  總之這個分數來到你的面前
[00:06:44.600 --> 00:06:47.400]  你的務求都是自己想進一步的
[00:06:47.400 --> 00:06:48.120]  同意嗎?
[00:06:48.120 --> 00:06:49.200]  你沒有理由想
[00:06:49.200 --> 00:06:50.960]  明明自己拿90分說算了
[00:06:50.960 --> 00:06:53.480]  我拿80分就算了
[00:06:53.480 --> 00:06:55.600]  你是想向上的
[00:06:55.600 --> 00:06:58.280]  所以這個世界的倫理觀是怎樣的呢?
[00:06:58.280 --> 00:07:01.000]  賺得越多越好
[00:07:01.000 --> 00:07:03.720]  擁有越多越好
[00:07:03.720 --> 00:07:05.400]  學識呢?
[00:07:05.400 --> 00:07:07.520]  越高越好
[00:07:07.520 --> 00:07:09.560]  轉數呢?
[00:07:09.560 --> 00:07:11.120]  越快越好
[00:07:11.120 --> 00:07:12.800]  所謂的醒目
[00:07:12.800 --> 00:07:14.520]  爬得越高的
[00:07:14.520 --> 00:07:15.920]  你就可以請人
[00:07:15.920 --> 00:07:19.080]  請人回來幫你去做事
[00:07:19.080 --> 00:07:22.520]  以致你就可以叫人去服侍你
[00:07:22.520 --> 00:07:23.040]  同意嗎?
[00:07:23.040 --> 00:07:25.120]  這個世界無論你怎樣看
[00:07:25.120 --> 00:07:28.120]  你都希望自己能夠爬得高一點
[00:07:28.120 --> 00:07:28.840]  向上爬
[00:07:28.840 --> 00:07:30.160]  步步高升
[00:07:30.160 --> 00:07:31.480]  結果是什麼呢?
[00:07:31.480 --> 00:07:36.720]  結果這個世界越來越多越有的人就越有
[00:07:36.720 --> 00:07:40.000]  越窮的人就越窮
[00:07:40.000 --> 00:07:41.080]  我不知道你同不同意
[00:07:41.080 --> 00:07:42.520]  無論你是從香港來的
[00:07:42.520 --> 00:07:44.200]  或者你是從中國大陸來的
[00:07:44.200 --> 00:07:45.880]  或者你是從任何地方來的
[00:07:45.880 --> 00:07:46.880]  來到美國
[00:07:46.880 --> 00:07:47.920]  美國一樣的
[00:07:47.920 --> 00:07:49.720]  年輕一代呢
[00:07:49.720 --> 00:07:52.520]  今天就算你有學位
[00:07:52.520 --> 00:07:56.160]  我相信你買一間屋
[00:07:56.160 --> 00:07:57.920]  都不是這麼容易的
[00:07:57.920 --> 00:07:59.680]  比起二三十年前
[00:07:59.680 --> 00:08:01.400]  你開始想買一間屋都不容易
[00:08:01.400 --> 00:08:03.520]  同意嗎?
[00:08:03.520 --> 00:08:04.880]  你現在要買一間屋
[00:08:04.880 --> 00:08:07.160]  起碼你要儲到首期
[00:08:07.160 --> 00:08:08.200]  然後才開始
[00:08:08.200 --> 00:08:09.560]  利息又高
[00:08:09.560 --> 00:08:11.480]  還有很多其他的娛樂
[00:08:11.480 --> 00:08:12.480]  加起來
[00:08:12.480 --> 00:08:14.120]  你想買一間屋開始不容易
[00:08:14.120 --> 00:08:15.200]  為什麼呢?
[00:08:15.200 --> 00:08:17.280]  因為這個世界所有的財富
[00:08:17.280 --> 00:08:20.440]  好像金字塔那樣已經去到頂點
[00:08:20.440 --> 00:08:24.600]  金字塔上面這一班人已經坐穩在高位
[00:08:24.600 --> 00:08:26.760]  所謂既有利益者
[00:08:26.760 --> 00:08:30.280]  每天我們要服侍的所有的開支
[00:08:30.280 --> 00:08:33.000]  所謂的經濟的壟斷
[00:08:33.000 --> 00:08:34.800]  所謂的財團的壟斷就是這個意思
[00:08:34.800 --> 00:08:35.800]  他在上面的時候
[00:08:35.800 --> 00:08:37.240]  你每天的人
[00:08:37.240 --> 00:08:41.240]  工作的時候都要為這幫人服務
[00:08:41.240 --> 00:08:43.160]  這個就是現在這個社會
[00:08:43.160 --> 00:08:45.120]  所帶給我們的現象
[00:08:45.120 --> 00:08:47.680]  這種自私不共享的倫理
[00:08:47.680 --> 00:08:51.240]  造成了人與人之間走向分裂
[00:08:51.240 --> 00:08:56.280]  倒過來
[00:08:56.280 --> 00:08:59.640]  倒過來在我們的信仰裡面
[00:08:59.640 --> 00:09:01.960]  這班信了耶穌的人
[00:09:01.960 --> 00:09:04.080]  有基督教信仰的人
[00:09:04.080 --> 00:09:07.680]  相反我們有另外一種新的倫理觀
[00:09:07.680 --> 00:09:09.720]  看看這個經文怎麼說
[00:09:09.720 --> 00:09:10.520]  這個經文說
[00:09:10.520 --> 00:09:13.120]  基督是教會的頭
[00:09:13.120 --> 00:09:19.360]  基督是全體教會的救主
[00:09:19.360 --> 00:09:20.360]  另一方面
[00:09:20.360 --> 00:09:22.360]  基督愛教會
[00:09:22.360 --> 00:09:23.800]  會是教會社稷
[00:09:23.800 --> 00:09:26.400]  相信剛才你在我的祈禱裡面
[00:09:26.400 --> 00:09:30.760]  你都知道今天我們能夠坐在這裡
[00:09:30.760 --> 00:09:33.360]  享受這個信仰
[00:09:33.360 --> 00:09:35.520]  享受這個真實的道理
[00:09:35.520 --> 00:09:36.800]  剛才有新朋友來到
[00:09:36.800 --> 00:09:40.040]  其實我想去這個基督教的教會很久了
[00:09:40.040 --> 00:09:41.760]  你知不知道
[00:09:41.760 --> 00:09:45.840]  很多人看成今天的福音很廉價
[00:09:45.840 --> 00:09:49.160]  但是這個十字架是用重價買回來的
[00:09:49.160 --> 00:09:52.560]  今天你能夠坐在這裡享受這個福音
[00:09:52.560 --> 00:09:55.040]  是因為耶穌基督寫在十字架上面
[00:09:55.040 --> 00:09:58.880]  於是今天你免費坐在這裡享受
[00:09:58.880 --> 00:10:00.800]  這是什麼樣的倫理觀?
[00:10:00.800 --> 00:10:03.720]  這就是我們信仰的倫理觀
[00:10:03.720 --> 00:10:05.240]  他說基督是教會的頭
[00:10:05.240 --> 00:10:07.320]  是教會的救主
[00:10:07.320 --> 00:10:09.600]  為教會社稷
[00:10:09.600 --> 00:10:12.040]  原來基督做了一個什麼樣的榜樣?
[00:10:12.040 --> 00:10:13.440]  社稷
[00:10:13.440 --> 00:10:16.480]  服侍人的榜樣
[00:10:16.480 --> 00:10:19.040]  捨棄自己去服侍人
[00:10:19.040 --> 00:10:23.160]  外面的社會是叫你給人服侍
[00:10:23.160 --> 00:10:25.840]  你賺得多可以請工人幫你做事
[00:10:25.840 --> 00:10:28.200]  這是外面的倫理觀
[00:10:28.200 --> 00:10:30.080]  原來彼此服侍
[00:10:30.080 --> 00:10:31.240]  社稷服侍
[00:10:31.240 --> 00:10:34.080]  就幫助我們能夠去合一
[00:10:34.080 --> 00:10:35.240]  很難明白
[00:10:35.240 --> 00:10:37.800]  今天我們在這個群體裡面
[00:10:37.800 --> 00:10:39.360]  你知不知道我們回來
[00:10:39.360 --> 00:10:41.960]  為什麼你今天可以共享坐在這裡?
[00:10:41.960 --> 00:10:43.240]  你知不知道之前
[00:10:43.240 --> 00:10:45.280]  我相信在兩個小時之前
[00:10:45.280 --> 00:10:46.720]  我們很害怕
[00:10:46.720 --> 00:10:49.480]  今天你不能安靜坐在這裡
[00:10:49.480 --> 00:10:52.600]  因為有個弟兄能夠應變
[00:10:52.600 --> 00:10:54.200]  車子不動
[00:10:54.200 --> 00:10:57.840]  車子不動這些裝備全部拿不出來
[00:10:57.840 --> 00:11:00.000]  不是有弟兄在當中想到
[00:11:00.000 --> 00:11:01.520]  不是大家一起祈禱
[00:11:01.520 --> 00:11:03.600]  不是上帝的供應的時候
[00:11:03.600 --> 00:11:05.240]  今天你看到的東西
[00:11:05.240 --> 00:11:06.200]  你可能坐在這裡
[00:11:06.200 --> 00:11:08.920]  但是之前有多少人擺了出來
[00:11:08.920 --> 00:11:10.800]  同樣我們今天的信仰
[00:11:10.800 --> 00:11:13.520]  能夠安坐享受的時候
[00:11:13.520 --> 00:11:15.800]  是因為耶穌基督做了這件事
[00:11:15.800 --> 00:11:17.480]  我們能夠享受
[00:11:17.480 --> 00:11:20.240]  嘗試從經文裡面去看一下
[00:11:20.240 --> 00:11:21.760]  三種的關係
[00:11:21.760 --> 00:11:26.560]  如何去演繹彼此服侍和彼此的觀念
[00:11:26.560 --> 00:11:28.480]  三種的關係
[00:11:28.480 --> 00:11:29.480]  第一種
[00:11:29.480 --> 00:11:32.760]  他說作妻子的,亦當馴服丈夫
[00:11:32.760 --> 00:11:35.760]  作丈夫的,要愛妻子
[00:11:35.760 --> 00:11:37.560]  象社稷
[00:11:37.560 --> 00:11:39.400]  好不好笑?
[00:11:39.400 --> 00:11:40.960]  我們每個人作丈夫的
[00:11:40.960 --> 00:11:45.600]  當中有丈夫都希望妻子去服侍你
[00:11:45.600 --> 00:11:47.280]  希望而已
[00:11:47.280 --> 00:11:50.040]  但是你要贊取一件事的時候
[00:11:50.040 --> 00:11:52.000]  然後後面有一句補充的
[00:11:52.000 --> 00:11:53.600]  你要為他甚麼?
[00:11:53.600 --> 00:11:55.240]  社稷
[00:11:55.240 --> 00:11:56.520]  社稷是甚麼?
[00:11:56.520 --> 00:11:57.840]  就是
[00:11:57.840 --> 00:11:58.960]  這件事
[00:11:58.960 --> 00:12:01.160]  扔出來
[00:12:01.160 --> 00:12:03.320]  這件事又扔出來
[00:12:03.320 --> 00:12:04.880]  總之你所有的東西都扔出來
[00:12:04.880 --> 00:12:05.440]  為他社稷
[00:12:05.440 --> 00:12:06.840]  社稷的意思就是這樣
[00:12:06.840 --> 00:12:07.800]  同意嗎?
[00:12:07.800 --> 00:12:09.880]  你要社稷
[00:12:09.880 --> 00:12:11.800]  丈夫要得太太的敬重
[00:12:11.800 --> 00:12:13.840]  首先你為他社稷
[00:12:13.840 --> 00:12:16.480]  他才會尊重你
[00:12:16.480 --> 00:12:19.000]  所以是一個相互的關係
[00:12:19.000 --> 00:12:21.000]  下一個
[00:12:21.000 --> 00:12:24.120]  兒女和爸爸的關係
[00:12:24.120 --> 00:12:25.760]  很容易而已
[00:12:25.760 --> 00:12:27.160]  我們說從小到大
[00:12:27.160 --> 00:12:30.320]  兒女要孝敬父母
[00:12:30.320 --> 00:12:32.360]  不難明白的
[00:12:32.360 --> 00:12:34.240]  但後面突然說了一句話
[00:12:34.240 --> 00:12:37.320]  作父親的不要惹兒女的氣
[00:12:37.320 --> 00:12:39.960]  破壞他們的志氣
[00:12:39.960 --> 00:12:44.680]  我相信中國人比較難去接受這件事
[00:12:44.680 --> 00:12:47.880]  父親即是說你做父母要懂得平衡
[00:12:47.880 --> 00:12:53.000]  特別對小孩子不能用過大的權力去壓制他
[00:12:53.000 --> 00:12:54.920]  破壞他成長
[00:12:54.920 --> 00:12:56.800]  順利給他成長的機會
[00:12:56.800 --> 00:12:58.120]  所以你要看著他
[00:12:58.120 --> 00:13:00.600]  不要破壞他的志氣
[00:13:00.600 --> 00:13:03.320]  我成長就沒有這套東西
[00:13:03.320 --> 00:13:05.320]  父母說甚麼就甚麼
[00:13:05.320 --> 00:13:07.000]  如果不是就
[00:13:07.000 --> 00:13:08.520]  藤鱔就炆豬肉
[00:13:08.520 --> 00:13:10.200]  沒得反駁的
[00:13:10.200 --> 00:13:11.440]  所以我們要學習
[00:13:11.440 --> 00:13:15.000]  原來那個小孩子這麼小的時候
[00:13:15.000 --> 00:13:17.520]  他都要我們去保護他
[00:13:17.520 --> 00:13:18.360]  去尊重他
[00:13:18.360 --> 00:13:21.120]  因為他是上帝所做的
[00:13:21.120 --> 00:13:23.680]  第三種的關係
[00:13:23.680 --> 00:13:25.680]  就是僱人和主人
[00:13:25.680 --> 00:13:30.040]  即是老闆和員工的關係
[00:13:30.040 --> 00:13:32.520]  作僱人的誠實甘心侍奉主
[00:13:32.520 --> 00:13:37.520]  作主人的不要威嚇他們
[00:13:37.520 --> 00:13:39.960]  僱人的要專心的
[00:13:39.960 --> 00:13:41.640]  不用老闆整天看著你
[00:13:41.640 --> 00:13:44.400]  你都勤力做事
[00:13:44.400 --> 00:13:47.840]  不用老闆用攝影機照著你才做事
[00:13:47.840 --> 00:13:51.200]  自然你會忠心服侍主
[00:13:51.200 --> 00:13:55.240]  老闆更加不能剋度你的僱人
[00:13:55.240 --> 00:13:57.440]  如果你留意這三種人的關係
[00:13:57.440 --> 00:13:59.520]  我不知道你同不同意一樣東西
[00:13:59.520 --> 00:14:03.200]  好像一個三角形的關係在裡面
[00:14:03.200 --> 00:14:05.400]  就是說因為基督為首
[00:14:05.400 --> 00:14:07.600]  因為基督在上面
[00:14:07.600 --> 00:14:10.840]  我們每個人都要尊敬基督的時候
[00:14:10.840 --> 00:14:12.840]  我們兩個人的關係
[00:14:12.840 --> 00:14:15.760]  就能夠做到互相服侍
[00:14:15.760 --> 00:14:18.160]  這就是今天所說的
[00:14:18.160 --> 00:14:22.360]  能夠互相服侍的一個基本的關係
[00:14:22.360 --> 00:14:24.880]  透過彼此的服侍
[00:14:24.880 --> 00:14:29.560]  我們就能夠將人與人之間的關係拉在一起
[00:14:29.560 --> 00:14:32.040]  今天你能夠和你旁邊的人完全不認識
[00:14:32.040 --> 00:14:34.320]  或者有時甚至有嫌隙吵架
[00:14:34.320 --> 00:14:36.000]  你能夠坐在一起
[00:14:36.000 --> 00:14:39.120]  是因為我們兩個都尊重上帝
[00:14:39.120 --> 00:14:40.320]  你的夫婦關係
[00:14:40.320 --> 00:14:42.840]  你的家人的兄弟姊妹關係
[00:14:42.840 --> 00:14:44.600]  甚至你的老闆與你的關係
[00:14:44.600 --> 00:14:50.120]  同樣一樣可以有這個合一
[00:14:50.120 --> 00:14:51.760]  好了
[00:14:51.760 --> 00:14:53.560]  來到這裡
[00:14:53.560 --> 00:14:54.840]  又問一問你的問題
[00:14:54.840 --> 00:14:59.160]  讓你們清醒一下
[00:14:59.160 --> 00:15:00.800]  剛才的原則是什麼?
[00:15:00.800 --> 00:15:01.880]  一個原則四個字
[00:15:01.880 --> 00:15:04.320]  是彼此什麼?
[00:15:04.320 --> 00:15:05.840]  彼此馴服
[00:15:05.840 --> 00:15:07.640]  或者彼此服侍
[00:15:07.640 --> 00:15:10.280]  是吧?難不難明白?
[00:15:10.280 --> 00:15:11.400]  不難
[00:15:11.400 --> 00:15:13.200]  不難明白,是吧?
[00:15:13.200 --> 00:15:14.280]  一聽就明白
[00:15:14.280 --> 00:15:16.040]  好了,問第二個問題
[00:15:16.040 --> 00:15:19.960]  難不難做到?
[00:15:19.960 --> 00:15:21.920]  但是假以時日
[00:15:21.920 --> 00:15:24.480]  你努力還做得到嗎?
[00:15:24.480 --> 00:15:25.920]  做得到
[00:15:25.920 --> 00:15:27.400]  是吧?努力就做得到
[00:15:27.400 --> 00:15:31.520]  所以互相服侍的倫理不難
[00:15:31.520 --> 00:15:33.520]  練習一下就可以了
[00:15:33.520 --> 00:15:36.800]  是吧?
[00:15:36.800 --> 00:15:38.480]  先回頭看看
[00:15:38.480 --> 00:15:39.960]  既然不難
[00:15:39.960 --> 00:15:43.400]  我們回頭看看整個系列
[00:15:43.400 --> 00:15:46.520]  來到這裡
[00:15:46.520 --> 00:15:49.280]  首先我們說神創造這個家
[00:15:49.280 --> 00:15:51.000]  理想的家
[00:15:51.000 --> 00:15:51.440]  神創造
[00:15:51.440 --> 00:15:53.360]  誰知道人有罪
[00:15:53.360 --> 00:15:56.000]  我們就不能夠在這個家裡發揮作用
[00:15:56.000 --> 00:15:59.000]  結果越愛越難
[00:15:59.000 --> 00:16:00.760]  想和大家相親相愛
[00:16:00.760 --> 00:16:01.680]  因為罪的緣故
[00:16:01.680 --> 00:16:03.520]  我們互相破壞
[00:16:03.520 --> 00:16:05.920]  神就在十字架上做了救恩
[00:16:05.920 --> 00:16:08.400]  令我們能夠靠祂重建
[00:16:08.400 --> 00:16:10.640]  有能力去重建
[00:16:10.640 --> 00:16:11.440]  到最後
[00:16:11.440 --> 00:16:15.400]  家庭和教會是有關係的
[00:16:15.400 --> 00:16:17.240]  你在教會學習了這個倫理觀之後
[00:16:17.240 --> 00:16:19.200]  你就帶回家影響你的家人
[00:16:19.200 --> 00:16:20.480]  影響你的同事
[00:16:20.480 --> 00:16:22.080]  你的家庭好
[00:16:22.080 --> 00:16:23.600]  又影響你的教會
[00:16:23.600 --> 00:16:25.040]  生活好
[00:16:25.040 --> 00:16:26.800]  好了,今天我們最後一課
[00:16:26.800 --> 00:16:31.240]  說到這個愛回家的主題是什麼呢?
[00:16:31.240 --> 00:16:33.200]  就是愛回家
[00:16:33.200 --> 00:16:35.160]  今天我們說到
