
[00:00:00.000 --> 00:00:02.000]  很高興能夠和大家見面
[00:04:35.000 --> 00:04:37.000]  主,我們仰望你
[00:04:37.000 --> 00:04:39.000]  我們相信你
[00:04:39.000 --> 00:04:42.000]  我們信服你的教導
[00:04:43.000 --> 00:04:45.000]  我們的禱告是奉主耶穌基督的名字求
[00:04:45.000 --> 00:04:47.000]  阿們
[00:05:13.000 --> 00:05:16.000]  主命令的就是我的朋友
[00:05:16.000 --> 00:05:19.000]  以後我不再稱你們為僕人
[00:05:19.000 --> 00:05:22.000]  因為僕人不知道主人所做的事
[00:05:22.000 --> 00:05:24.000]  但我稱你們為朋友
[00:05:24.000 --> 00:05:27.000]  因為我從父所聽見的一切
[00:05:27.000 --> 00:05:30.000]  都已經讓你們知道了
[00:05:30.000 --> 00:05:32.000]  在二月份的開始
[00:05:32.000 --> 00:05:35.000]  我跟大家講到朝聖的道路
[00:05:35.000 --> 00:05:38.000]  其中講到是友情
[00:05:38.000 --> 00:05:40.000]  不知道大家有沒有留意到
[00:05:41.000 --> 00:05:44.000]  這個是主要配合教會的主題
[00:05:44.000 --> 00:05:46.000]  教會主題是基督是主
[00:05:46.000 --> 00:05:50.000]  與己,與人結年
[00:05:50.000 --> 00:05:55.000]  尤其是我們談到與人結年的部分
[00:05:55.000 --> 00:06:01.000]  與人結年就是關乎友情的建立和成長
[00:06:01.000 --> 00:06:03.000]  一般來說
[00:06:03.000 --> 00:06:07.000]  友情通常是被歸為世俗的領域
[00:06:08.000 --> 00:06:11.000]  是一個我們隨時、很隨便使用的詞語
[00:06:11.000 --> 00:06:14.000]  我們幾乎稱呼每一位我們聯絡的人
[00:06:14.000 --> 00:06:16.000]  都說是朋友
[00:06:16.000 --> 00:06:18.000]  我們有臉書的朋友
[00:06:18.000 --> 00:06:20.000]  Facebook的朋友
[00:06:20.000 --> 00:06:22.000]  我們有同事的朋友
[00:06:22.000 --> 00:06:24.000]  我們有小學、中學、大學
[00:06:24.000 --> 00:06:26.000]  神學院的朋友
[00:06:26.000 --> 00:06:29.000]  我們也有很好的教會弟兄姊妹的朋友
[00:06:29.000 --> 00:06:33.000]  我們跟朋友一起吃飯、一起開心
[00:06:33.000 --> 00:06:35.000]  當我們有需要的時候
[00:06:36.000 --> 00:06:38.000]  我們跟朋友會出現
[00:06:38.000 --> 00:06:46.000]  但是耶穌基督所表達的是另外一種友情
[00:06:46.000 --> 00:06:49.000]  在《讓福音》的十五章十三節
[00:06:49.000 --> 00:06:52.000]  耶穌基督對友情
[00:06:52.000 --> 00:06:55.000]  作出了一個有別於現代人
[00:06:55.000 --> 00:06:58.000]  有別於我們的一種想法
[00:06:58.000 --> 00:07:01.000]  祂說:人為朋友寫明
[00:07:02.000 --> 00:07:06.000]  人的愛心沒有比這個更大的了
[00:07:06.000 --> 00:07:13.000]  約翰就是描述耶穌基督是朋友的典範
[00:07:13.000 --> 00:07:19.000]  朋友是關心別人的安好和美善
[00:07:19.000 --> 00:07:25.000]  在當中我們看到為朋友寫命的寫命
[00:07:25.000 --> 00:07:31.000]  想起寫命就想起好牧羊人耶穌基督
[00:07:32.000 --> 00:07:36.000]  在約翰福音的第十章說到耶穌基督是好牧羊人
[00:07:36.000 --> 00:07:39.000]  好牧羊人常常想起群羊
[00:07:39.000 --> 00:07:46.000]  是以群羊的安好、美善為優先
[00:07:46.000 --> 00:07:48.000]  對照我們來說
[00:07:48.000 --> 00:07:52.000]  好牧羊人和故宮就不同了
[00:07:52.000 --> 00:07:56.000]  故宮就是要有人工
[00:07:57.000 --> 00:08:02.000]  故宮就是說當有生命危險的時候
[00:08:02.000 --> 00:08:04.000]  我當然先顧著我的命
[00:08:04.000 --> 00:08:06.000]  是不會保護群羊的
[00:08:06.000 --> 00:08:08.000]  是保護自己的命
[00:08:08.000 --> 00:08:11.000]  先保護群羊的命
[00:08:11.000 --> 00:08:14.000]  但是耶穌基督卻直接說
[00:08:14.000 --> 00:08:16.000]  我為羊寫命
[00:08:16.000 --> 00:08:19.000]  沒有人奪去我的命
[00:08:19.000 --> 00:08:22.000]  是我自己寫的
[00:08:23.000 --> 00:08:30.000]  在這裡我們可以將約翰福音十五章和第十章一起去想
[00:08:30.000 --> 00:08:33.000]  耶穌的羊
[00:08:33.000 --> 00:08:41.000]  就是十五章耶穌基督的朋友
[00:08:41.000 --> 00:08:45.000]  牧羊人和故宮的對比
[00:08:45.000 --> 00:08:49.000]  和真朋友和假朋友的對比
[00:08:50.000 --> 00:08:55.000]  故宮是不會保護羊群的
[00:08:55.000 --> 00:09:00.000]  假朋友不會在人的危難的時候出現的
[00:09:00.000 --> 00:09:02.000]  正如古人所說
[00:09:02.000 --> 00:09:04.000]  在風平浪靜的時候
[00:09:04.000 --> 00:09:13.000]  一個人無法判斷船上航海的師傅是否優秀
[00:09:13.000 --> 00:09:17.000]  唯有經過暴風
[00:09:18.000 --> 00:09:20.000]  才能夠證明他是否優秀
[00:09:20.000 --> 00:09:23.000]  耶穌基督在我們為朋友
[00:09:23.000 --> 00:09:25.000]  為我們寫命
[00:09:25.000 --> 00:09:27.000]  耶穌基督在這裡宣佈
[00:09:27.000 --> 00:09:29.000]  宣佈的是
[00:09:29.000 --> 00:09:34.000]  你們若遵行我所命令的就是我的朋友
[00:09:34.000 --> 00:09:37.000]  細心去看細心去聽
[00:09:37.000 --> 00:09:43.000]  這句似乎是一句條件性的句子
[00:09:43.000 --> 00:09:46.000]  意思是如果你聽我命令
[00:09:47.000 --> 00:09:48.000]  我所命令的事情
[00:09:48.000 --> 00:09:52.000]  你將會成為我的朋友
[00:09:52.000 --> 00:09:54.000]  耶穌基督的意思是
[00:09:54.000 --> 00:09:57.000]  我們與耶穌基督成為朋友
[00:09:57.000 --> 00:10:02.000]  是取決於你和我有沒有實行愛人的命令
[00:10:02.000 --> 00:10:05.000]  但我們看回十三節
[00:10:05.000 --> 00:10:08.000]  一開始就說朋友
[00:10:08.000 --> 00:10:11.000]  好像沒有條件
[00:10:11.000 --> 00:10:14.000]  正如十五章第二節所說
[00:10:15.000 --> 00:10:17.000]  已經結證了
[00:10:17.000 --> 00:10:20.000]  聽起來是沒有條件的
[00:10:20.000 --> 00:10:24.000]  其實門徒由僕人的身份
[00:10:24.000 --> 00:10:27.000]  轉為朋友的身份
[00:10:27.000 --> 00:10:31.000]  不是因為門徒做過什麼事情
[00:10:31.000 --> 00:10:34.000]  他們還未完全完成
[00:10:34.000 --> 00:10:37.000]  還需要繼續努力
[00:10:37.000 --> 00:10:41.000]  要繼續努力去實踐神的命令
[00:10:41.000 --> 00:10:44.000]  所以耶穌基督的說話
[00:10:45.000 --> 00:10:47.000]  他們能夠有身份的改變
[00:10:47.000 --> 00:10:51.000]  是因為耶穌基督主動
[00:10:51.000 --> 00:10:56.000]  先改變門徒的身份
[00:10:56.000 --> 00:10:59.000]  接著耶穌基督說
[00:10:59.000 --> 00:11:02.000]  以後我不再稱你們為僕人
[00:11:02.000 --> 00:11:05.000]  因為僕人不知道主人所做的事
[00:11:05.000 --> 00:11:08.000]  但我稱你們為朋友
[00:11:08.000 --> 00:11:12.000]  這句說人要努力去愛
[00:11:13.000 --> 00:11:16.000]  他們能夠成為耶穌基督的朋友
[00:11:16.000 --> 00:11:19.000]  這個前設的條件似乎沒有了
[00:11:19.000 --> 00:11:22.000]  耶穌基督其實在宣佈
[00:11:22.000 --> 00:11:26.000]  祂說你們是我的朋友
[00:11:26.000 --> 00:11:28.000]  所以祂說
[00:11:28.000 --> 00:11:32.000]  門徒再不是稱為僕人
[00:11:32.000 --> 00:11:34.000]  而是朋友
[00:11:34.000 --> 00:11:37.000]  究竟耶穌基督所說的意思是什麼呢
[00:11:37.000 --> 00:11:39.000]  耶穌接著就解釋
[00:11:39.000 --> 00:11:41.000]  朋友的意思是什麼
[00:11:42.000 --> 00:11:47.000]  我們知道耶穌基督會說自己是門徒的主人
[00:11:47.000 --> 00:11:50.000]  所以祂真的繼續說
[00:11:50.000 --> 00:11:52.000]  我實實在在告訴你們
[00:11:52.000 --> 00:11:55.000]  僕人不大於主人
[00:11:55.000 --> 00:12:00.000]  奉差遣的人也不會大於差遣他的人
[00:12:00.000 --> 00:12:03.000]  耶穌基督真的有說過僕人
[00:12:03.000 --> 00:12:06.000]  不過祂不是常常強調門徒
[00:12:06.000 --> 00:12:09.000]  記住你們是僕人
[00:12:10.000 --> 00:12:12.000]  記住你們是奴僕
[00:12:12.000 --> 00:12:15.000]  所以祂的焦點不是叫我們盯著
[00:12:15.000 --> 00:12:17.000]  說我們是僕人
[00:12:17.000 --> 00:12:19.000]  其實不是
[00:12:19.000 --> 00:12:22.000]  其實重點是
[00:12:22.000 --> 00:12:27.000]  耶穌基督更加喜歡
[00:12:27.000 --> 00:12:31.000]  看門徒為朋友
[00:12:31.000 --> 00:12:34.000]  你們是耶穌基督的朋友
[00:12:34.000 --> 00:12:37.000]  當然僕人的身份仍然存在
[00:12:38.000 --> 00:12:42.000]  所以接著五節經文仍然有說到僕人
[00:12:42.000 --> 00:12:44.000]  不過耶穌基督說
[00:12:44.000 --> 00:12:47.000]  我稱你們為朋友
[00:12:47.000 --> 00:12:50.000]  我喜歡稱你們為朋友
[00:12:50.000 --> 00:12:53.000]  耶穌基督說
[00:12:53.000 --> 00:12:56.000]  僕人不知道主人所做的事
[00:12:56.000 --> 00:12:59.000]  而祂的朋友就知道
[00:12:59.000 --> 00:13:01.000]  所以十五節說
[00:13:01.000 --> 00:13:03.000]  因為我從我父親所聽見的一切
[00:13:03.000 --> 00:13:06.000]  都已經讓你們知道了
[00:13:07.000 --> 00:13:10.000]  僕人只是被告知
[00:13:10.000 --> 00:13:13.000]  被命令、被吩咐去做什麼事情
[00:13:13.000 --> 00:13:15.000]  只是知道這麼多
[00:13:15.000 --> 00:13:18.000]  但朋友知道的是更多
[00:13:18.000 --> 00:13:23.000]  朋友知道耶穌基督的心思
[00:13:23.000 --> 00:13:26.000]  感受、看法
[00:13:26.000 --> 00:13:28.000]  知道更多
[00:13:28.000 --> 00:13:31.000]  所以作為耶穌基督的朋友門徒
[00:13:31.000 --> 00:13:35.000]  是可以繼續領受耶穌基督的啟示
[00:13:36.000 --> 00:13:38.000]  可以知道耶穌基督的心
[00:13:38.000 --> 00:13:40.000]  是以耶穌基督的心為心
[00:13:40.000 --> 00:13:43.000]  明白耶穌基督的感受和思想
[00:13:43.000 --> 00:13:46.000]  享受神的信任
[00:13:46.000 --> 00:13:48.000]  我們在當中又學習
[00:13:48.000 --> 00:13:51.000]  對神繼續的信服
[00:13:51.000 --> 00:13:53.000]  就是這樣
[00:13:53.000 --> 00:13:57.000]  耶穌基督向我們展示
[00:13:57.000 --> 00:14:01.000]  祂的心懷、祂的心靈
[00:14:01.000 --> 00:14:05.000]  祂告訴我們祂救贖的計劃是什麼
[00:14:06.000 --> 00:14:08.000]  祂的動機是什麼
[00:14:08.000 --> 00:14:14.000]  祂幫助我們進入父神的奧秘裡面
[00:14:14.000 --> 00:14:17.000]  門徒能夠得到這樣的啟示
[00:14:17.000 --> 00:14:22.000]  因此他們是親密的神的朋友
[00:14:22.000 --> 00:14:26.000]  這就好比亞伯拉罕和摩西
[00:14:26.000 --> 00:14:29.000]  都被稱呼為神的朋友
[00:14:29.000 --> 00:14:32.000]  因為他們能夠有機會
[00:14:33.000 --> 00:14:36.000]  進入到神的心思和意念裡面
[00:14:36.000 --> 00:14:42.000]  而在當中一同去分享生命的喜怒哀樂
[00:14:42.000 --> 00:14:44.000]  這種親密的關係
[00:14:44.000 --> 00:14:47.000]  其實在約翰福音十三章洗腳的故事
[00:14:47.000 --> 00:14:49.000]  我們也看到一點
[00:14:49.000 --> 00:14:52.000]  耶穌基督在被賣的晚上
[00:14:52.000 --> 00:14:54.000]  祂用毛巾束腰
[00:14:54.000 --> 00:14:56.000]  要為門徒去洗腳
[00:14:56.000 --> 00:14:59.000]  在當時這種做法不是很正常
[00:14:59.000 --> 00:15:01.000]  正常的做法就是
[00:15:02.000 --> 00:15:04.000]  學生幫老師去洗腳
[00:15:04.000 --> 00:15:07.000]  是僕人而不是主人
[00:15:07.400 --> 00:15:14.400]  主人是為客人洗腳,老師為學生洗腳,主人為客人洗腳
[00:15:14.400 --> 00:15:23.400]  這是不正常,只會顛倒社會的秩序和安寧
[00:15:23.400 --> 00:15:29.400]  所以彼得就問耶穌,主啊,你幹什麼?
[00:15:29.400 --> 00:15:34.400]  祢要洗我的腳
[00:15:34.400 --> 00:15:39.400]  但是耶穌基督就要求彼得改變祂對權力的看法
[00:15:39.400 --> 00:15:45.400]  祂就說,我若不洗你,你就與我無分了
[00:15:45.400 --> 00:15:49.400]  如果我不洗你的腳,你就和我無分了
[00:15:49.400 --> 00:15:56.400]  用友情的說話來說,就是除非我洗你的腳
[00:15:56.400 --> 00:16:02.400]  否則,你就不是我的朋友
[00:16:02.400 --> 00:16:05.400]  雖然耶穌基督是門徒的主人、老師
[00:16:05.400 --> 00:16:08.400]  但是祂願意為他們洗腳,放下自己
[00:16:08.400 --> 00:16:13.400]  繼續關注門徒的美善和安好
[00:16:13.400 --> 00:16:16.400]  甚至為他們寫命
[00:16:16.400 --> 00:16:20.400]  在十三章第四節說到脫下外袍
[00:16:20.400 --> 00:16:25.400]  與約翰福音第十章寫命的動詞是一樣的
[00:16:25.400 --> 00:16:33.400]  所以脫下袍子是預示在這種神聖的友情當中會捨棄生命
[00:16:33.400 --> 00:16:38.400]  彼得是最終接受耶穌基督的洗腳和友情
[00:16:38.400 --> 00:16:42.400]  投入耶穌基督的愛的裡面
[00:16:42.400 --> 00:16:46.400]  耶穌基督的愛改變了歷代的門徒
[00:16:46.400 --> 00:16:48.400]  繼續祂的愛
[00:16:48.400 --> 00:16:54.400]  繼續叫我們關注別人的安好和美善
[00:16:54.400 --> 00:17:00.400]  事實上,耶穌基督祂的生命就展示了這種友情最高的理想
[00:17:00.400 --> 00:17:03.400]  祂為朋友寫命
[00:17:03.400 --> 00:17:05.400]  在約翰福音的技術當中
[00:17:05.400 --> 00:17:09.400]  耶穌基督背起自己的十字架去到各國他
[00:17:09.400 --> 00:17:14.400]  祂捨棄自己的生命
[00:17:14.400 --> 00:17:17.400]  人為朋友寫命
[00:17:17.400 --> 00:17:25.400]  人的愛心沒有比這個更大的了
[00:17:25.400 --> 00:17:31.400]  但是耶穌基督寫的友情不是故事的結局
[00:17:31.400 --> 00:17:33.400]  祂要求門徒
[00:17:33.400 --> 00:17:37.400]  要求你們學習祂的愛
[00:17:37.400 --> 00:17:41.400]  門徒是耶穌基督的朋友
[00:17:41.400 --> 00:17:44.400]  你們是耶穌基督的朋友
[00:17:44.400 --> 00:17:47.400]  門徒是耶穌基督的朋友
[00:17:47.400 --> 00:17:49.400]  因為是祂的朋友
[00:17:49.400 --> 00:17:54.400]  就很自然去遵守祂的誡命
[00:17:54.400 --> 00:17:56.400]  所以我們的留心
[00:17:56.400 --> 00:17:59.400]  我們說耶穌基督是我們的朋友
[00:17:59.400 --> 00:18:01.400]  這不僅僅是說
[00:18:01.400 --> 00:18:05.400]  耶穌基督,祢知道我們的悲傷
[00:18:05.400 --> 00:18:08.400]  祢聽我們的祈禱
[00:18:08.400 --> 00:18:10.400]  不僅僅是這樣
[00:18:10.400 --> 00:18:15.400]  我們也要為耶穌基督做一些事情
[00:18:15.400 --> 00:18:18.400]  我們為耶穌基督做的事情
[00:18:18.400 --> 00:18:25.400]  就是要成為祂的朋友
[00:18:25.400 --> 00:18:28.400]  我們如何靠著主耶穌基督的恩情
[00:18:28.400 --> 00:18:31.400]  成為耶穌基督的朋友呢?
[00:18:31.400 --> 00:18:32.400]  對我來說
[00:18:32.400 --> 00:18:34.400]  我的意思不是叫你們
[00:18:34.400 --> 00:18:38.400]  快點達到友情的理想去寫命
[00:18:38.400 --> 00:18:40.400]  不是你想繼續去的
[00:18:40.400 --> 00:18:42.400]  有一天你為人寫命
[00:18:42.400 --> 00:18:44.400]  我會很感動
[00:18:44.400 --> 00:18:47.400]  我們說我們見證這種生命的真實
[00:18:47.400 --> 00:18:49.400]  但是我們在朝聖的路程當中
[00:18:49.400 --> 00:18:51.400]  那是我們的目標
[00:18:51.400 --> 00:18:53.400]  但是如今我們做
[00:18:53.400 --> 00:18:55.400]  在朝聖的道路上
[00:18:55.400 --> 00:18:57.400]  友伴同行的路上
[00:18:57.400 --> 00:18:59.400]  我們一起繼續學習
[00:18:59.400 --> 00:19:02.400]  坦白,真誠的愛
[00:19:02.400 --> 00:19:08.400]  是神聖友情的基本特徵
[00:19:08.400 --> 00:19:11.400]  耶穌基督的那種真誠的愛
[00:19:11.400 --> 00:19:14.400]  可見於剛才所說的為門徒洗腳
[00:19:14.400 --> 00:19:21.400]  所以洗腳是一個友情的神聖禮節
[00:19:21.400 --> 00:19:24.400]  在這裡我們看到耶穌基督
[00:19:24.400 --> 00:19:26.400]  祂是本有神的形象
[00:19:26.400 --> 00:19:28.400]  與神是同等的
[00:19:28.400 --> 00:19:32.400]  反倒虛己,取了勞僕的形象
[00:19:32.400 --> 00:19:34.400]  祂是主人,祂是老師
[00:19:34.400 --> 00:19:37.400]  但是祂是彎低腰來
[00:19:37.400 --> 00:19:40.400]  為祂的門生去洗腳
[00:19:40.400 --> 00:19:42.400]  在洗腳的當中
[00:19:42.400 --> 00:19:45.400]  主人、僕人的那種關係
[00:19:45.400 --> 00:19:50.400]  變成了朋友的關係
[00:19:50.400 --> 00:19:54.400]  所以耶穌基督是亦師亦友
[00:19:54.400 --> 00:19:56.400]  耶穌基督這種的友愛
[00:19:56.400 --> 00:19:59.400]  這種謙卑是改變了信徒的群體
[00:19:59.400 --> 00:20:02.400]  我們是會被這種神聖的愛情
[00:20:02.400 --> 00:20:06.400]  友愛是會被影響的
[00:20:06.400 --> 00:20:08.400]  如果你想想我們成浸家
[00:20:08.400 --> 00:20:10.400]  我們常常在腦海當中
[00:20:10.400 --> 00:20:11.400]  每一次的開會
[00:20:11.400 --> 00:20:12.400]  每一次的侍奉
[00:20:12.400 --> 00:20:15.400]  我們都是記得耶穌基督
[00:20:15.400 --> 00:20:16.400]  是洗腳的榜樣
[00:20:16.400 --> 00:20:18.400]  我們每個人去做的時候
[00:20:18.400 --> 00:20:19.400]  都是去洗腳
[00:20:19.400 --> 00:20:21.400]  我們去講道的時候
[00:20:21.400 --> 00:20:22.400]  都是去洗腳
[00:20:22.400 --> 00:20:23.400]  我們做任何的事情
[00:20:23.400 --> 00:20:25.400]  都是耶穌基督的洗腳
[00:20:25.400 --> 00:20:29.400]  你說教會是否會變得何等的奇妙
[00:20:29.400 --> 00:20:31.400]  其實是一種生命的表現
[00:20:31.400 --> 00:20:33.400]  如果在社會表達出來
[00:20:33.400 --> 00:20:35.400]  是很奇妙的
[00:20:35.400 --> 00:20:36.400]  表面來看
[00:20:36.400 --> 00:20:39.400]  洗腳這些卑微的活動
[00:20:39.400 --> 00:20:41.400]  是對社會人士來說
[00:20:41.400 --> 00:20:42.400]  是奇怪的
[00:20:42.400 --> 00:20:46.400]  但我會說洗腳是奇妙的
[00:20:46.400 --> 00:20:48.400]  洗腳的奇妙就在於
[00:20:48.400 --> 00:20:53.400]  祂不在乎刻意地去對抗
[00:20:53.400 --> 00:20:57.400]  祂在於生命的心肝細作
[00:20:57.400 --> 00:21:02.400]  有心 有力 堅定 堅而不屈
[00:21:02.400 --> 00:21:08.400]  去繼續的心肝細作
[00:21:08.400 --> 00:21:09.400]  甚至在當中
[00:21:09.400 --> 00:21:12.400]  看到很多事情是不行的
[00:21:12.400 --> 00:21:14.400]  祂是成功了
[00:21:14.400 --> 00:21:17.400]  是很戲劇性地
[00:21:17.400 --> 00:21:20.400]  將社會 將世界改變
[00:21:20.400 --> 00:21:23.400]  所以用英文說其實是很稀奇的
[00:21:23.400 --> 00:21:26.400]  這麼戲劇性 這麼特別
[00:21:26.400 --> 00:21:27.400]  沒有可能的
[00:21:27.400 --> 00:21:29.400]  竟然可能
[00:21:29.400 --> 00:21:31.400]  這種就是生命的奧秘
[00:21:31.400 --> 00:21:34.400]  就是神的奧秘
[00:21:34.400 --> 00:21:35.400]  洗腳的行動
[00:21:35.400 --> 00:21:37.400]  叫教會在社會當中
[00:21:37.400 --> 00:21:40.400]  擔當卑微的角色
[00:21:40.400 --> 00:21:43.400]  但是會成就極美
[00:21:43.400 --> 00:21:47.400]  極奇妙的事情
[00:21:47.400 --> 00:21:49.400]  洗腳的生命榜樣
[00:21:49.400 --> 00:21:52.400]  是叫那些身居要職的人
[00:21:52.400 --> 00:21:55.400]  是要去愛祂的下屬
[00:21:55.400 --> 00:21:57.400]  前代祂的下屬
[00:21:57.400 --> 00:21:59.400]  洗腳的生命榜樣
[00:21:59.400 --> 00:22:00.400]  是挑戰那些
[00:22:00.400 --> 00:22:03.400]  站在很重高位置的人
[00:22:03.400 --> 00:22:05.400]  他們要知道自己的位置
[00:22:05.400 --> 00:22:10.400]  是怎樣可以服侍周圍的人
[00:22:10.400 --> 00:22:13.400]  洗腳的踐行
[00:22:13.400 --> 00:22:15.400]  是要我們看到
[00:22:15.400 --> 00:22:18.400]  生命的平等
[00:22:18.400 --> 00:22:20.400]  所以在教會裡面
[00:22:20.400 --> 00:22:23.400]  是沒有階級的分別的
[00:22:23.400 --> 00:22:25.400]  在社會裡面
[00:22:25.400 --> 00:22:28.400]  也不應該有這種的分別
[00:22:28.400 --> 00:22:29.400]  在教會裡面
[00:22:29.400 --> 00:22:31.400]  我們知道我們是平等的
[00:22:31.400 --> 00:22:32.400]  尤其是在朕信會裡面
[00:22:32.400 --> 00:22:33.400]  平等的
[00:22:33.400 --> 00:22:35.400]  牧師和大家是平等的
[00:22:35.400 --> 00:22:37.400]  不過站在港台的時候
[00:22:37.400 --> 00:22:39.400]  是有神的權柄
[00:22:39.400 --> 00:22:40.400]  是神秘的權柄
