
[00:00:00.000 --> 00:00:02.880]  在今日的商業社會裏
[00:02:55.360 --> 00:02:58.280]  但是瓦國如果大家記得的話
[00:02:58.280 --> 00:03:01.400]  在這封書信一開始的時候
[00:03:01.400 --> 00:03:02.920]  他就寫明了
[00:03:02.920 --> 00:03:04.920]  這封書信是寫給什麼?
[00:03:04.920 --> 00:03:11.520]  散居在巴勒斯坦地一帶的信徒
[00:03:11.520 --> 00:03:14.120]  在這張經文二、三節裡面
[00:03:14.120 --> 00:03:15.320]  瓦國也提出
[00:03:15.320 --> 00:03:17.040]  他們有這樣的問題的原因
[00:03:17.040 --> 00:03:19.280]  就是因為他們缺乏禱告
[00:03:19.280 --> 00:03:21.480]  或者妄用禱告
[00:03:21.480 --> 00:03:23.960]  就是說雖然說很難接受
[00:03:23.960 --> 00:03:25.280]  但是事實上
[00:03:25.280 --> 00:03:31.120]  這些問題確切是發生在當時的教會裡面的
[00:03:31.120 --> 00:03:35.800]  甚至也可能是發生在今天的教會裡面
[00:03:35.800 --> 00:03:39.920]  你說教會為什麼會有這樣的事情發生?
[00:03:39.920 --> 00:03:40.840]  在第四節
[00:03:40.840 --> 00:03:43.120]  瓦國就直接指出他們的問題所在
[00:03:43.120 --> 00:03:44.160]  問題就是說
[00:03:44.160 --> 00:03:48.680]  他們是與世俗為友
[00:03:48.680 --> 00:03:49.960]  世俗為友
[00:03:49.960 --> 00:03:52.080]  與世俗為友的時候
[00:03:52.080 --> 00:03:55.480]  他們就與神為敵
[00:03:55.480 --> 00:03:56.520]  好了
[00:03:56.520 --> 00:03:59.040]  什麼叫與世俗為友?
[00:03:59.040 --> 00:04:01.560]  「世俗」在希臘文的原文
[00:04:01.560 --> 00:04:06.920]  這個字其實更加常的翻譯是指世界
[00:04:06.920 --> 00:04:08.040]  好了
[00:04:08.040 --> 00:04:09.440]  與世界為友
[00:04:09.440 --> 00:04:10.720]  我想問大家
[00:04:10.720 --> 00:04:13.320]  你覺得你是不是世界的朋友?
[00:04:13.320 --> 00:04:16.280]  你愛不愛這個世界?
[00:04:16.280 --> 00:04:17.280]  你愛不愛這個世界?
[00:04:17.280 --> 00:04:20.120]  你說首先我們會問
[00:04:20.120 --> 00:04:22.800]  為什麼愛這個世界有什麼不妥?
[00:04:22.800 --> 00:04:26.400]  世界豈不是神所創造的嗎?
[00:04:26.400 --> 00:04:28.800]  我們也應該愛這個世界
[00:04:28.800 --> 00:04:30.120]  世界是神所創造的時候
[00:04:30.120 --> 00:04:32.040]  從這個角度看的時候
[00:04:32.040 --> 00:04:37.080]  我們不覺得與世界為友有什麼問題
[00:04:37.080 --> 00:04:39.600]  我們就需要去理解一下
[00:04:39.600 --> 00:04:45.040]  究竟什麼叫做世界?
[00:04:45.040 --> 00:04:50.040]  在聖經裡面講得很清楚
[00:04:50.040 --> 00:04:52.520]  這個世界是神所創造的
[00:04:52.520 --> 00:04:54.680]  如果我們看《創世紀》的故事的時候
[00:04:54.680 --> 00:04:56.720]  神在每一天的創造完工之後
[00:04:56.720 --> 00:04:58.520]  祂都有一個評語
[00:04:58.520 --> 00:04:59.960]  祂說什麼?
[00:04:59.960 --> 00:05:02.440]  「這是美好的」
[00:05:02.440 --> 00:05:06.240]  所以神在整個創造是美好的
[00:05:06.240 --> 00:05:10.720]  神甚至賜給人有一個責任
[00:05:10.720 --> 00:05:14.640]  去管理、愛護祂所創造的世界
[00:05:14.640 --> 00:05:16.720]  所以在某個程度上
[00:05:16.720 --> 00:05:18.200]  這也是我們的責任
[00:05:18.200 --> 00:05:19.760]  所以我們要環保
[00:05:19.760 --> 00:05:20.920]  基督徒應該要環保
[00:05:20.920 --> 00:05:25.200]  應該要愛護、保育神所創造的世界
[00:05:25.200 --> 00:05:27.200]  如果從這個角度來看的時候
[00:05:27.200 --> 00:05:29.120]  我們要問為什麼雅各說
[00:05:29.120 --> 00:05:31.800]  叫我們不要與世界為友呢?
[00:05:31.800 --> 00:05:33.120]  如果是這樣的情況
[00:05:33.120 --> 00:05:34.120]  我們要解答這個問題
[00:05:34.120 --> 00:05:35.360]  我們要首先理解
[00:05:35.360 --> 00:05:38.440]  世界究竟發生過什麼事情
[00:05:38.440 --> 00:05:40.240]  如果我們看《羅馬書》的時候
[00:05:40.240 --> 00:05:41.640]  那裡告訴我們
[00:05:41.640 --> 00:05:44.040]  由於一個人的不信服
[00:05:44.040 --> 00:05:48.080]  罪就進入了這個世界
[00:05:48.080 --> 00:05:51.240]  而罪就帶來死亡
[00:05:51.240 --> 00:05:53.840]  我們聖經所說的死亡
[00:05:53.840 --> 00:05:58.280]  不只是我們地上生命完結之後的那種經歷
[00:05:58.280 --> 00:06:01.200]  而是指到屬靈上的死亡
[00:06:01.200 --> 00:06:03.560]  什麼叫屬靈上的死亡?
[00:06:03.560 --> 00:06:05.240]  當人屬靈上
[00:06:05.240 --> 00:06:07.600]  當人的靈性死了的時候
[00:06:07.600 --> 00:06:10.560]  人與神就不能再有任何的溝通
[00:06:10.560 --> 00:06:14.320]  人對神的事不僅是無知無覺
[00:06:14.320 --> 00:06:15.800]  也莫不關心
[00:06:15.800 --> 00:06:18.680]  這就是六成性的死
[00:06:18.680 --> 00:06:21.320]  而當罪進入世界的時候
[00:06:21.320 --> 00:06:24.120]  由於罪在這個世界存在
[00:06:24.120 --> 00:06:27.240]  魔鬼撒旦就利用罪
[00:06:27.240 --> 00:06:31.720]  去誘惑、蒙騙人的心
[00:06:31.720 --> 00:06:34.760]  所以如果我們看《爾弗所書》
[00:06:34.760 --> 00:06:36.120]  保羅的形容就是
[00:06:36.120 --> 00:06:42.760]  撒旦就好像是這個世界的空中掌權者
[00:06:42.760 --> 00:06:44.600]  所以
[00:06:44.600 --> 00:06:50.520]  雅各所說的並不是叫我們不要愛神所創造的世界
[00:06:50.520 --> 00:06:52.360]  雅各很明顯的意思是
[00:06:52.360 --> 00:06:57.480]  不要愛這個世界背後
[00:06:57.480 --> 00:07:00.920]  控制著、影響著這個世界
[00:07:00.920 --> 00:07:06.840]  或者是影響著人的心的邪惡力量
[00:07:06.840 --> 00:07:10.520]  根據保羅
[00:07:10.520 --> 00:07:15.720]  每一個不信神的人
[00:07:15.720 --> 00:07:16.840]  無論他們知道與否
[00:07:16.840 --> 00:07:18.040]  無論他們相信與否
[00:07:18.040 --> 00:07:22.320]  他們都是在罪惡的權勢底下的
[00:07:22.320 --> 00:07:24.160]  那麼信徒呢?
[00:07:24.160 --> 00:07:25.720]  我想問大家
[00:07:25.720 --> 00:07:29.120]  信徒今天信了耶穌之後
[00:07:29.120 --> 00:07:32.960]  是不是仍然在罪惡的權勢底下?
[00:07:32.960 --> 00:07:37.560]  我們是否仍然被罪惡所控制?
[00:07:37.560 --> 00:07:39.000]  我們需要明白
[00:07:39.000 --> 00:07:44.880]  當基督徒真實地相信耶穌基督
[00:07:44.880 --> 00:07:47.880]  我們就得著從神而來新的生命
[00:07:47.880 --> 00:07:54.360]  這個新的生命是不再受罪的克制
[00:07:54.360 --> 00:07:58.120]  我們從罪的枷鎖裏被釋放出來
[00:07:58.120 --> 00:07:59.480]  不過
[00:07:59.480 --> 00:08:04.560]  今天整個世界仍然在罪的影響底下
[00:08:04.560 --> 00:08:09.120]  所以雖然我們今天真正信耶穌的人
[00:08:09.120 --> 00:08:12.400]  可以真正在罪裏得著釋放的自由
[00:08:12.400 --> 00:08:18.600]  但是我們仍然受到罪的試探、誘惑
[00:08:18.600 --> 00:08:19.720]  每一個人都是
[00:08:19.720 --> 00:08:24.320]  信神與不信神都在罪的誘惑底下
[00:08:24.320 --> 00:08:28.000]  包括子徒保羅
[00:08:28.000 --> 00:08:29.480]  如果我們看《羅馬書》的七章
[00:08:29.480 --> 00:08:31.040]  子徒保羅在這裏說了一個
[00:08:31.040 --> 00:08:36.200]  他與罪是一個很真實的鬥爭
[00:08:36.200 --> 00:08:40.280]  他說:我所做的,我自己不明白
[00:08:40.280 --> 00:08:42.800]  我所願意的,我並不去做
[00:08:42.800 --> 00:08:46.120]  我反而所恨惡的,我都去做
[00:08:46.120 --> 00:08:48.200]  我真是苦
[00:08:48.200 --> 00:08:49.720]  保羅其實在說
[00:08:49.720 --> 00:08:51.520]  如果我們真心信耶穌
[00:08:51.520 --> 00:08:53.320]  如果我們一心想行善
[00:08:53.320 --> 00:08:54.440]  卻是行不出來
[00:08:54.440 --> 00:08:55.960]  那種內心的掙扎
[00:08:55.960 --> 00:08:58.800]  他很一針見血、很實在、很具體的
[00:08:58.800 --> 00:09:02.120]  你都說了出來
[00:09:02.120 --> 00:09:03.880]  而這個經驗
[00:09:03.880 --> 00:09:07.360]  我相信每一個我們真是想在神面前
[00:09:07.360 --> 00:09:10.000]  過土神生活的真實信徒
[00:09:10.000 --> 00:09:14.000]  是同一個經驗來的
[00:09:14.000 --> 00:09:15.520]  而當我們真的犯罪
[00:09:15.520 --> 00:09:17.560]  當我們跌倒的時候
[00:09:17.560 --> 00:09:19.280]  如果我們真是信神的話
[00:09:19.280 --> 00:09:21.720]  我們心裏面亦都會感到傷痛
[00:09:21.720 --> 00:09:23.160]  因為我們傷了神的心
[00:09:23.160 --> 00:09:25.920]  而我相信這個傷痛
[00:09:25.920 --> 00:09:28.240]  神亦都感受到同樣的傷痛
[00:09:28.240 --> 00:09:32.960]  我們怎知道神會因為我們的犯罪而傷痛呢?
[00:09:32.960 --> 00:09:38.600]  我相信我們可以看四章五節
[00:09:38.600 --> 00:09:40.560]  《雅各》這裡說
[00:09:40.560 --> 00:09:43.840]  「你們想經上所說是徒然的嗎?
[00:09:43.840 --> 00:09:46.840]  神所賜諸在我們裏面的靈
[00:09:46.840 --> 00:09:49.920]  是戀愛至於嫉妒嗎?」
[00:09:49.920 --> 00:09:53.160]  這個翻譯我覺得是比較難理解的
[00:09:53.160 --> 00:09:56.640]  好像意思並不是很清楚地帶出來
[00:09:56.640 --> 00:09:58.040]  我們看新譯本的時候
[00:09:58.040 --> 00:09:59.560]  意思是比較清楚一點
[00:09:59.560 --> 00:10:01.240]  新譯本就是說聖經說
[00:10:01.240 --> 00:10:02.480]  然後是一句說話來的
[00:10:02.480 --> 00:10:05.800]  「神安置我們裏面的靈」
[00:10:05.800 --> 00:10:07.320]  即是聖靈
[00:10:07.320 --> 00:10:10.400]  「愛到嫉妒的地步」
[00:10:10.400 --> 00:10:13.680]  難道這個說話是假的嗎?
[00:10:13.680 --> 00:10:16.080]  意思就是說
[00:10:16.080 --> 00:10:19.000]  神愛我們的心
[00:10:19.000 --> 00:10:22.520]  是可以愛到一個嫉妒的地步
[00:10:22.520 --> 00:10:24.360]  這就是舊約聖經所說的
[00:10:24.360 --> 00:10:26.800]  「神是忌邪的」
[00:10:26.800 --> 00:10:28.840]  我記得和大家解釋過
[00:10:28.840 --> 00:10:29.840]  神是忌邪的
[00:10:29.840 --> 00:10:32.480]  God is a jealous God
[00:10:32.480 --> 00:10:35.680]  神是一個忌邪的神
[00:10:35.680 --> 00:10:38.760]  意思就是說神並不容許
[00:10:38.760 --> 00:10:44.160]  有第三者介入在人與神之間的關係裏面
[00:10:44.160 --> 00:10:47.080]  我相信大家都很顯淺的道理
[00:10:47.080 --> 00:10:48.880]  結過婚的人都知道
[00:10:48.880 --> 00:10:51.520]  拍拖的時候情侶都應該知道
[00:10:51.520 --> 00:10:55.320]  你不可能可以有一個量度
[00:10:55.320 --> 00:11:00.240]  容讓第三者介入在夫婦之間的關係裏面
[00:11:00.240 --> 00:11:01.920]  當丈夫見到妻子
[00:11:01.920 --> 00:11:03.240]  抱著男性
[00:11:03.240 --> 00:11:08.520]  或者太太見到丈夫抱著女性的時候
[00:11:08.520 --> 00:11:12.240]  總是不能接受
[00:11:12.240 --> 00:11:15.720]  婚姻愛的關係不能容讓第三者介入
[00:11:15.720 --> 00:11:18.080]  同樣當我們成為基督徒之後
[00:11:18.080 --> 00:11:21.480]  我們和神建立了一個愛的關係
[00:11:21.480 --> 00:11:28.560]  這個愛的關係同樣不能容讓第三者的存在
[00:11:28.560 --> 00:11:32.280]  這個第三者就是撒旦
[00:11:32.280 --> 00:11:36.200]  或者是其他我們戀慕的事物
[00:11:36.200 --> 00:11:41.800]  所以當我們去隨從今世的風俗
[00:11:41.800 --> 00:11:42.880]  雅各就告訴我們
[00:11:42.880 --> 00:11:48.280]  我們實際上就是與世界為友
[00:11:48.280 --> 00:11:51.080]  所以雅各就很嚴厲地提醒我們
[00:11:51.080 --> 00:11:53.320]  當我們與世界為友的時候
[00:11:53.320 --> 00:11:56.240]  就好像婚姻的關係引入第三者
[00:11:56.240 --> 00:12:01.080]  就會變成神的敵人
[00:12:01.080 --> 00:12:03.800]  因為我們將生命的主權
[00:12:03.800 --> 00:12:05.840]  原本屬於神的生命主權
[00:12:05.840 --> 00:12:11.440]  雙手奉上給空中的掌權者
[00:12:11.440 --> 00:12:13.360]  就是撒旦
[00:12:13.360 --> 00:12:18.400]  耶穌也告訴我們
[00:12:18.400 --> 00:12:22.040]  在人神之間的關係
[00:12:22.040 --> 00:12:24.480]  不能無伶兩可
[00:12:24.480 --> 00:12:26.680]  沒有中間路線
[00:12:26.680 --> 00:12:29.480]  一個僕人不能侍奉兩個主
[00:12:29.480 --> 00:12:31.520]  你不是愛那個就是護那個
[00:12:31.520 --> 00:12:33.680]  你不是重這個就是輕那個
[00:12:33.680 --> 00:12:38.960]  所以不要以為我們可以愛神的同一個時間
[00:12:38.960 --> 00:12:44.160]  也可以享受世界的享樂上面
[00:12:44.160 --> 00:12:46.200]  一腳不能踏兩船
[00:12:46.200 --> 00:12:47.520]  大家有沒有試過?
[00:12:47.520 --> 00:12:49.160]  我真的試過一腳踏兩船
[00:12:49.160 --> 00:12:50.120]  那種離心力
[00:12:50.120 --> 00:12:51.560]  很可怕
[00:12:51.560 --> 00:12:52.400]  一腳踏兩船
[00:12:52.400 --> 00:12:54.400]  如果你不放棄其中一隻的時候
[00:12:54.400 --> 00:12:56.920]  最後我相信你還是會掉下水
[00:12:56.920 --> 00:12:58.320]  所以雅各在這裡告訴我們
[00:12:58.320 --> 00:13:00.040]  不要一腳踏兩船
[00:13:00.040 --> 00:13:03.600]  不要心懷異議
[00:13:03.600 --> 00:13:05.120]  他的建議是怎樣呢?
[00:13:05.120 --> 00:13:06.600]  他給我們的意見就是
[00:13:06.600 --> 00:13:09.320]  我們要親近上帝
[00:13:09.320 --> 00:13:11.840]  這個也不難去理解
[00:13:11.840 --> 00:13:13.520]  我想問大家
[00:13:13.520 --> 00:13:14.760]  結過婚的那些
[00:13:14.760 --> 00:13:16.840]  或者在拍拖的那些
[00:13:16.840 --> 00:13:22.880]  你會做些什麼去讓你的配偶忠誠對你
[00:13:22.880 --> 00:13:29.200]  你會做些什麼令你的配偶沒有婚外情
[00:13:29.200 --> 00:13:31.000]  你會做些什麼?
[00:13:31.000 --> 00:13:32.760]  很簡單
[00:13:32.760 --> 00:13:35.840]  經濟封鎖他
[00:13:35.840 --> 00:13:39.560]  每隔一兩個小時查一下他的位置在哪裡
[00:13:39.560 --> 00:13:41.680]  又或者更加簡單
[00:13:41.680 --> 00:13:48.320]  趁他洗澡的時候看看他的手機有沒有什麼隱密的訊息
[00:13:48.320 --> 00:13:49.880]  行不行呢?
[00:13:49.880 --> 00:13:52.440]  如果你是用這些方法
[00:13:52.440 --> 00:13:55.240]  你都可以留住一份愛的時候
[00:13:55.240 --> 00:13:55.960]  我告訴大家
[00:13:55.960 --> 00:13:59.600]  這些所有的方法不單止是沒用
[00:13:59.600 --> 00:14:00.760]  反而是有反效果
[00:14:00.760 --> 00:14:01.800]  反效果就是說
[00:14:01.800 --> 00:14:05.200]  你失去了對方的信任
[00:14:05.200 --> 00:14:06.440]  尊重
[00:14:06.440 --> 00:14:09.320]  甚至破壞了你婚姻
[00:14:09.320 --> 00:14:12.080]  甚至是家庭的關係
[00:14:12.080 --> 00:14:16.080]  這些統統都沒有辦法達到你所要的效果
[00:14:16.080 --> 00:14:17.640]  只有一個途徑
[00:14:17.640 --> 00:14:20.000]  你要維繫對方或者維繫一個愛的關係
[00:14:20.000 --> 00:14:21.040]  只有一個途徑
[00:14:21.040 --> 00:14:22.480]  這個途徑就是
[00:14:22.480 --> 00:14:26.760]  愛是需要花時間
[00:14:26.760 --> 00:14:28.880]  花心機
[00:14:28.880 --> 00:14:29.760]  功夫
[00:14:29.760 --> 00:14:30.440]  努力
[00:14:30.440 --> 00:14:31.160]  忍耐
[00:14:31.160 --> 00:14:36.240]  來去孕育一份愛情
[00:14:36.240 --> 00:14:38.080]  沒有第二條路的
[00:14:38.080 --> 00:14:44.440]  同樣當我們要忠誠在我們的信仰的時候
[00:14:44.440 --> 00:14:46.000]  雅各告訴我們
[00:14:46.000 --> 00:14:49.280]  你要親近上帝
[00:14:49.280 --> 00:14:51.920]  人和神之間的關係跟人與人的關係不同
[00:14:51.920 --> 00:14:53.760]  人與人的關係是雙向的
[00:14:53.760 --> 00:14:55.640]  我做過很多婚姻輔導
[00:14:55.640 --> 00:15:00.520]  如果只有一個是願意去重建關係
[00:15:00.520 --> 00:15:04.320]  另一個是不停不掉不想不願意的時候
[00:15:04.320 --> 00:15:05.880]  我告訴大家
[00:15:05.880 --> 00:15:08.320]  這個輔導可以說是注定失敗
[00:15:08.320 --> 00:15:11.960]  因為永遠都是事倍功半
[00:15:11.960 --> 00:15:14.720]  甚至可能沒有功
[00:15:14.720 --> 00:15:17.640]  但是雅各告訴我們這裡不是
[00:15:17.640 --> 00:15:19.240]  人與神之間的關係
[00:15:19.240 --> 00:15:20.600]  雅各告訴我們很清楚
[00:15:20.600 --> 00:15:22.400]  只要我們親近神的時候
[00:15:22.400 --> 00:15:26.000]  神就必親近你們
[00:15:26.000 --> 00:15:28.400]  神一直在等待我們
[00:15:28.400 --> 00:15:30.120]  神從來沒有離開過我們
[00:15:30.120 --> 00:15:32.200]  只有我們離開神
[00:15:32.200 --> 00:15:36.640]  所以當我們跟神的關係
[00:15:36.640 --> 00:15:41.600]  通過親近神而越來越變得健壯的時候
[00:15:41.600 --> 00:15:45.760]  撒旦在我們生命裡面的影響會慢慢的減退
[00:15:45.760 --> 00:15:47.480]  甚至消失
[00:15:47.480 --> 00:15:49.640]  當然在我們人生的歷程裡面
[00:15:49.640 --> 00:15:51.520]  永遠都有高有低
[00:15:51.520 --> 00:15:53.040]  永遠都有起有跌
[00:15:53.040 --> 00:15:54.440]  有時候我們會軟弱
[00:15:54.440 --> 00:15:55.440]  有時候我們會失弱
[00:15:55.440 --> 00:15:57.480]  甚至有時候我們會犯罪
[00:15:57.480 --> 00:15:59.040]  但是雅各在這裡提醒我們
[00:15:59.040 --> 00:16:02.480]  神是充滿恩典
[00:16:02.480 --> 00:16:04.640]  希伯來書的作者甚至告訴我們
[00:16:04.640 --> 00:16:07.960]  耶穌基督在地上行走的時候
[00:16:07.960 --> 00:16:10.520]  祂自己也受過不同類型
[00:16:10.520 --> 00:16:12.160]  各式各樣的試探
[00:16:12.160 --> 00:16:13.640]  跟我們一樣
[00:16:13.640 --> 00:16:15.800]  只不過唯一的分別就是
[00:16:15.800 --> 00:16:19.040]  耶穌基督並沒有犯罪
[00:16:19.040 --> 00:16:21.320]  由於祂被試探
[00:16:21.320 --> 00:16:23.320]  所以祂明白、祂知道、祂理解
[00:16:23.320 --> 00:16:27.160]  我們也是受到不同類型的試探
[00:16:27.160 --> 00:16:28.360]  所以大家當我們受到試探
[00:16:28.360 --> 00:16:29.600]  當我們軟弱、當我們跌倒的時候
[00:16:29.600 --> 00:16:32.200]  我們不需要害怕
[00:16:32.200 --> 00:16:33.920]  我們只管坦然無懼
[00:16:33.920 --> 00:16:35.320]  去到施恩寶座面前
[00:16:35.320 --> 00:16:37.240]  悔改求寬恕
[00:16:37.240 --> 00:16:39.240]  雅各就在第六節告訴我們
[00:16:39.240 --> 00:16:40.760]  神是一個有恩典
[00:16:40.760 --> 00:16:42.880]  很多很多的恩典
[00:16:42.880 --> 00:16:45.400]  讓我們可以得到寬恕
[00:16:45.400 --> 00:16:47.360]  我想大家留意第六節
[00:16:47.360 --> 00:16:48.600]  第六節
[00:16:48.600 --> 00:16:51.720]  雅各要表達一個邏輯
[00:16:51.720 --> 00:16:54.360]  我覺得這個邏輯帶出一個很重要的真理
[00:16:54.360 --> 00:16:55.520]  大家留意一下
[00:16:55.520 --> 00:16:57.280]  第六節所說的就是
[00:16:57.280 --> 00:17:00.160]  「神賜更多的恩典
[00:17:00.160 --> 00:17:02.480]  所以經常說
[00:17:02.480 --> 00:17:03.800]  神阻擋驕傲的人
[00:17:03.800 --> 00:17:06.160]  賜恩給謙卑的人」
[00:17:06.160 --> 00:17:08.440]  我想問問大家
[00:17:08.440 --> 00:17:11.200]  為何有個「所以」在這裏?
[00:17:11.200 --> 00:17:14.080]  為何神的恩典
[00:17:14.080 --> 00:17:17.480]  為何由於神的恩典
[00:17:17.480 --> 00:17:21.240]  神會阻擋驕傲的人
[00:17:21.240 --> 00:17:23.760]  賜恩給謙卑的人
[00:17:23.760 --> 00:17:27.160]  為何有一個這樣的因果關係在當中?
[00:17:27.160 --> 00:17:29.320]  如果我們再看第九節
[00:17:29.320 --> 00:17:31.240]  會更加令人害怕
[00:17:31.240 --> 00:17:32.440]  雅各告訴我們
[00:17:32.440 --> 00:17:34.920]  你要將喜笑變作悲哀
[00:17:34.920 --> 00:17:38.600]  將歡笑變作愁悶
[00:17:38.600 --> 00:17:40.760]  雅各在說甚麼?
[00:17:40.760 --> 00:17:43.800]  雅各是否在說一些悲觀主義?
[00:17:43.800 --> 00:17:47.200]  雅各是否在說基督徒在世不要有歡笑?
[00:17:47.200 --> 00:17:50.440]  天天以淚洗面就對了?
[00:17:50.440 --> 00:17:53.200]  雅各是否在說這件事?
[00:17:53.200 --> 00:17:56.120]  當然不是
[00:17:56.120 --> 00:17:58.160]  我之前也有看過
[00:17:58.160 --> 00:18:00.600]  我們要理解一節經文的意思
[00:18:00.600 --> 00:18:02.080]  我們必須看上下文
[00:18:02.080 --> 00:18:05.760]  必須看整個聖經的教導
[00:18:05.760 --> 00:18:08.000]  所以如果我們問為何雅各要說
[00:18:08.000 --> 00:18:11.000]  我們要將喜樂變為悲哀
[00:18:11.000 --> 00:18:13.280]  如果我們看回前小弟三節的時候
[00:18:13.280 --> 00:18:17.280]  雅各在那裏斥責當時的人
[00:18:17.280 --> 00:18:20.360]  他們花很多時間與錢財
[00:18:20.360 --> 00:18:21.880]  甚至祈禱
[00:18:21.880 --> 00:18:24.000]  浪費在他們的言諾當中
[00:18:24.000 --> 00:18:27.120]  因為他們貪戀世界,放縱私慾
[00:18:27.120 --> 00:18:29.440]  這是之前剛才所說的
[00:18:29.440 --> 00:18:35.240]  即是說這裏所說的這班人的歡笑喜樂
[00:18:35.240 --> 00:18:36.880]  是來自甚麼?
[00:18:36.880 --> 00:18:40.280]  是來自世界的享樂
[00:18:40.280 --> 00:18:47.240]  是來自對世界的貪戀而引發的喜樂
[00:18:47.240 --> 00:18:49.880]  並不是由於神的恩典
[00:18:49.880 --> 00:18:53.800]  獲得屬靈上的滿足而喜樂
[00:18:53.800 --> 00:18:56.640]  這是很大的分別
[00:18:56.640 --> 00:18:57.960]  大家有沒有想過
