
[00:00:00.000 --> 00:00:05.000]  今天是什麼日子啊?
[00:06:52.000 --> 00:06:55.000]  從這個中間走過去
[00:06:55.000 --> 00:06:56.000]  這表示說
[00:06:56.000 --> 00:06:59.000]  神約納了他的獻祭
[00:06:59.000 --> 00:07:01.000]  神就與他立約
[00:07:01.000 --> 00:07:03.000]  神跟他說
[00:07:03.000 --> 00:07:05.000]  這地要賜給你們
[00:07:05.000 --> 00:07:09.000]  但是你們要離開四百年
[00:07:09.000 --> 00:07:11.000]  被埃及人統治
[00:07:11.000 --> 00:07:14.000]  然後最後我帶你們回來
[00:07:14.000 --> 00:07:15.000]  基本上
[00:07:15.000 --> 00:07:17.000]  這個約是這樣子的
[00:07:17.000 --> 00:07:19.000]  所以獻祭的禮成了
[00:07:19.000 --> 00:07:21.000]  約也定了
[00:07:21.000 --> 00:07:24.000]  但是
[00:07:24.000 --> 00:07:28.000]  約英文叫做covenant
[00:07:28.000 --> 00:07:31.000]  人與人有立約
[00:07:31.000 --> 00:07:34.000]  有租房子有租約
[00:07:34.000 --> 00:07:36.000]  結婚有婚約
[00:07:36.000 --> 00:07:38.000]  買賣有契約
[00:07:38.000 --> 00:07:43.000]  還有各式各樣的約等等
[00:07:43.000 --> 00:07:46.000]  但是約你仔細看一看
[00:07:46.000 --> 00:07:48.000]  神與人立約
[00:07:48.000 --> 00:07:52.000]  每一個約都被破壞了
[00:07:52.000 --> 00:07:55.000]  我們的神是不會毀約的
[00:07:55.000 --> 00:07:59.000]  在和西亞書二章十九二十節
[00:07:59.000 --> 00:08:00.000]  他說
[00:08:00.000 --> 00:08:04.000]  我必聘你永遠歸我爲妻
[00:08:04.000 --> 00:08:07.000]  以仁義公平慈愛憐憫
[00:08:07.000 --> 00:08:09.000]  聘你歸我
[00:08:09.000 --> 00:08:12.000]  願以誠實聘你歸我
[00:08:12.000 --> 00:08:15.000]  你就必認識我耶和華
[00:08:15.000 --> 00:08:19.000]  所以神把人看作是他的妻子
[00:08:19.000 --> 00:08:21.000]  他的心腹
[00:08:21.000 --> 00:08:23.000]  我上次講過一個比喻
[00:08:23.000 --> 00:08:27.000]  我們人際關係最重要的一個關係是什麼
[00:08:27.000 --> 00:08:29.000]  是父子嗎
[00:08:29.000 --> 00:08:31.000]  還是兒女呢
[00:08:31.000 --> 00:08:32.000]  還是同事呢
[00:08:32.000 --> 00:08:33.000]  還是朋友呢
[00:08:33.000 --> 00:08:34.000]  還是夫妻
[00:08:34.000 --> 00:08:38.000]  我不是講了一個例子嗎
[00:08:38.000 --> 00:08:41.000]  結果是夫妻關係是最重要的
[00:08:41.000 --> 00:08:44.000]  雖然有的時候我們開玩笑說
[00:08:44.000 --> 00:08:46.000]  太太可以換
[00:08:46.000 --> 00:08:49.000]  老孃不能換
[00:08:49.000 --> 00:08:50.000]  先生可以換
[00:08:50.000 --> 00:08:53.000]  兒子不能換
[00:08:53.000 --> 00:08:56.000]  但是你仔細再想想看
[00:08:56.000 --> 00:08:59.000]  你的爸媽會早你先走的
[00:08:59.000 --> 00:09:04.000]  你的兒女也會遲早要離開家的
[00:09:04.000 --> 00:09:06.000]  十八二十歲他們就走了
[00:09:06.000 --> 00:09:08.000]  剩下的就是誰
[00:09:08.000 --> 00:09:10.000]  就是老伴
[00:09:10.000 --> 00:09:12.000]  所以這是最重要的
[00:09:12.000 --> 00:09:14.000]  所以神說
[00:09:14.000 --> 00:09:16.000]  我以永遠的慈愛仁義公正
[00:09:16.000 --> 00:09:20.000]  我聘你爲妻
[00:09:20.000 --> 00:09:23.000]  耶利米也說
[00:09:23.000 --> 00:09:25.000]  我與你立了新約
[00:09:25.000 --> 00:09:27.000]  但是不像我拉着你們祖宗的手
[00:09:27.000 --> 00:09:29.000]  領他們出埃及地的時候
[00:09:29.000 --> 00:09:31.000]  與他們所立的約
[00:09:31.000 --> 00:09:33.000]  我雖做他們的丈夫
[00:09:33.000 --> 00:09:36.000]  他們卻背了我的約
[00:09:36.000 --> 00:09:38.000]  表示說我們人毀了約
[00:09:38.000 --> 00:09:40.000]  人毀了約
[00:09:40.000 --> 00:09:42.000]  這樣怎麼樣
[00:09:42.000 --> 00:09:45.000]  如果今天你欠錢不還
[00:09:45.000 --> 00:09:47.000]  房子貸款不交
[00:09:47.000 --> 00:09:51.000]  你車子貸款不給
[00:09:51.000 --> 00:09:53.000]  這個警察要來執行
[00:09:53.000 --> 00:09:56.000]  法院要來拍賣等等
[00:09:56.000 --> 00:09:58.000]  所以必須要付代價
[00:09:58.000 --> 00:10:00.000]  要有犧牲
[00:10:00.000 --> 00:10:01.000]  在那個時候
[00:10:01.000 --> 00:10:04.000]  當人犯了滔天大罪的時候
[00:10:04.000 --> 00:10:06.000]  那個代價那個犧牲
[00:10:06.000 --> 00:10:09.000]  就是必須要流血
[00:10:09.000 --> 00:10:11.000]  要有人犧牲
[00:10:11.000 --> 00:10:16.000]  我們人在耶穌來了
[00:10:16.000 --> 00:10:19.000]  猜測耶穌降世爲人
[00:10:19.000 --> 00:10:22.000]  成爲我們的贖罪
[00:10:22.000 --> 00:10:25.000]  爲我們的罪被釘死在十字架上
[00:10:25.000 --> 00:10:26.000]  是不是
[00:10:26.000 --> 00:10:28.000]  並且三日後復活昇天
[00:10:28.000 --> 00:10:32.000]  耶穌被殺流血流淚
[00:10:32.000 --> 00:10:34.000]  耶穌受難
[00:10:34.000 --> 00:10:36.000]  耶穌受死
[00:10:36.000 --> 00:10:38.000]  最後復活昇天
[00:10:38.000 --> 00:10:41.000]  但是您知道嗎
[00:10:41.000 --> 00:10:44.000]  耶穌來之前的人怎麼辦呢
[00:10:44.000 --> 00:10:46.000]  沒有叫一些信他的
[00:10:46.000 --> 00:10:49.000]  不致滅亡反得永生不是嗎
[00:10:49.000 --> 00:10:52.000]  原來就從亞伯拉罕開始
[00:10:52.000 --> 00:10:54.000]  他獻祭
[00:10:54.000 --> 00:10:56.000]  所以人毀了業
[00:10:56.000 --> 00:10:58.000]  人犯了罪
[00:10:58.000 --> 00:10:59.000]  被逆了神
[00:10:59.000 --> 00:11:01.000]  包括從亞當夏娃開始
[00:11:01.000 --> 00:11:04.000]  他們被逆了神
[00:11:04.000 --> 00:11:06.000]  神就殺身
[00:11:06.000 --> 00:11:08.000]  然後取了皮紙
[00:11:08.000 --> 00:11:10.000]  給他們做衣服穿上
[00:11:10.000 --> 00:11:13.000]  把他們的罪遮蓋起來
[00:11:13.000 --> 00:11:14.000]  用神的愛
[00:11:14.000 --> 00:11:16.000]  神的犧牲
[00:11:16.000 --> 00:11:18.000]  把他們遮掩住
[00:11:18.000 --> 00:11:19.000]  有血
[00:11:19.000 --> 00:11:20.000]  有死
[00:11:20.000 --> 00:11:21.000]  有難
[00:11:21.000 --> 00:11:23.000]  有救贖
[00:11:23.000 --> 00:11:25.000]  神就再一次
[00:11:25.000 --> 00:11:29.000]  已經彰顯出他對人的愛
[00:11:29.000 --> 00:11:30.000]  感謝神
[00:11:30.000 --> 00:11:31.000]  讚美神
[00:11:31.000 --> 00:11:32.000]  好的
[00:11:32.000 --> 00:11:33.000]  所以
[00:11:33.000 --> 00:11:35.000]  神就小於摩西
[00:11:35.000 --> 00:11:39.000]  在西乃山上領授十戒法板
[00:11:39.000 --> 00:11:44.000]  推演出摩西律法六百一十三條
[00:11:44.000 --> 00:11:47.000]  就是我們行事爲人的準則
[00:11:47.000 --> 00:11:51.000]  我們怎麼樣才能夠榮耀神
[00:11:51.000 --> 00:11:54.000]  我們怎麼樣纔不會偏行其路
[00:11:54.000 --> 00:11:58.000]  我們怎麼樣纔不會死在罪孽過犯之中
[00:11:58.000 --> 00:12:02.000]  如果不小心做了什麼犯罪的事情的時候
[00:12:02.000 --> 00:12:03.000]  我們就獻祭
[00:12:03.000 --> 00:12:05.000]  所以除了摩西律法
[00:12:05.000 --> 00:12:09.000]  摩西也定了獻祭的條例
[00:12:09.000 --> 00:12:10.000]  比如說是初二祭祭
[00:12:10.000 --> 00:12:11.000]  生命祭
[00:12:11.000 --> 00:12:12.000]  立位祭都講到
[00:12:12.000 --> 00:12:13.000]  凡祭
[00:12:13.000 --> 00:12:14.000]  數祭
[00:12:14.000 --> 00:12:15.000]  贖罪祭
[00:12:15.000 --> 00:12:16.000]  贖千祭
[00:12:16.000 --> 00:12:17.000]  平安祭
[00:12:17.000 --> 00:12:18.000]  心甘樂意祭等等
[00:12:18.000 --> 00:12:22.000]  就是用祭來贖我們的罪
[00:12:22.000 --> 00:12:23.000]  也都很好
[00:12:23.000 --> 00:12:24.000]  感謝神
[00:12:24.000 --> 00:12:26.000]  讚美神
[00:12:26.000 --> 00:12:28.000]  獻祭的條例
[00:12:28.000 --> 00:12:31.000]  那麼亞伯拉罕他獻了祭
[00:12:31.000 --> 00:12:35.000]  而亞伯拉罕他有一個獻了一個祭
[00:12:35.000 --> 00:12:38.000]  是最偉大的一個祭
[00:12:38.000 --> 00:12:41.000]  到現在連我都不太容易做得來
[00:12:41.000 --> 00:12:43.000]  我確信我做不來
[00:12:43.000 --> 00:12:45.000]  亞伯拉罕獻以赦
[00:12:45.000 --> 00:12:46.000]  是不是
[00:12:46.000 --> 00:12:47.000]  好的
[00:12:47.000 --> 00:12:49.000]  我們都知道這樣的事情
[00:12:49.000 --> 00:12:51.000]  但是您知道嗎
[00:12:51.000 --> 00:12:55.000]  亞伯拉罕獻以赦是在什麼地方啊
[00:12:55.000 --> 00:12:57.000]  是在摩利亞山上面
[00:12:57.000 --> 00:12:58.000]  摩利亞
[00:12:58.000 --> 00:13:02.000]  摩利亞山就是今天叫做
[00:13:02.000 --> 00:13:04.000]  或者叫做
[00:13:04.000 --> 00:13:06.000]  基利新山
[00:13:06.000 --> 00:13:08.000]  或者叫做趕南山
[00:13:08.000 --> 00:13:10.000]  或者今天
[00:13:10.000 --> 00:13:13.000]  耶穌被釘十字架的格格他獨樓地
[00:13:13.000 --> 00:13:15.000]  也就是在摩利亞山上面
[00:13:15.000 --> 00:13:18.000]  聖殿也在摩利亞山上面
[00:13:18.000 --> 00:13:21.000]  亞伯拉罕獻以赦那個大石頭
[00:13:21.000 --> 00:13:23.000]  也在摩利亞山上面
[00:13:23.000 --> 00:13:27.000]  所以這整個事情就發生在那個地方
[00:13:27.000 --> 00:13:29.000]  我講基利新山
[00:13:29.000 --> 00:13:32.000]  如果你看耶穌亞記
[00:13:32.000 --> 00:13:36.000]  當他們耶穌亞帶着大軍過了約旦河的時候
[00:13:36.000 --> 00:13:39.000]  來到兩山之間的時候
[00:13:39.000 --> 00:13:42.000]  一邊是基利新山
[00:13:42.000 --> 00:13:45.000]  一邊是以巴路山
[00:13:45.000 --> 00:13:48.000]  神說你們六個支派要在基利新山上面
[00:13:48.000 --> 00:13:51.000]  你們六個支派要在以巴路山上面
[00:13:51.000 --> 00:13:53.000]  祭司法利塞人
[00:13:53.000 --> 00:13:58.000]  要扛着約櫃走在兩山中間
[00:13:58.000 --> 00:14:01.000]  然後在基利新山上面的人
[00:14:01.000 --> 00:14:05.000]  要高聲地朗讀神的祝福
[00:14:05.000 --> 00:14:10.000]  在以巴路山上面要高聲朗讀神的咒詛
[00:14:10.000 --> 00:14:11.000]  這是從生命紀出來
[00:14:11.000 --> 00:14:13.000]  就是說你若尊敬耶和華的神
[00:14:13.000 --> 00:14:15.000]  你的薄面不短少
[00:14:15.000 --> 00:14:16.000]  你出入綠都平安
[00:14:16.000 --> 00:14:18.000]  否則怎麼樣怎麼樣
[00:14:18.000 --> 00:14:20.000]  一邊是祝福一邊是咒詛
[00:14:20.000 --> 00:14:23.000]  感謝神讚美神
[00:14:23.000 --> 00:14:25.000]  哈雷路亞
[00:14:25.000 --> 00:14:28.000]  亞伯拉罕縣以下在摩利亞山
[00:14:28.000 --> 00:14:30.000]  耶穌
[00:14:30.000 --> 00:14:33.000]  神獻上他兒子也在摩利亞山
[00:14:33.000 --> 00:14:35.000]  在格格他弟獨樓地
[00:14:35.000 --> 00:14:37.000]  同樣的事情
[00:14:37.000 --> 00:14:39.000]  同樣是獨生的愛子
[00:14:39.000 --> 00:14:44.000]  同樣是神甘心樂意願意做的事情
[00:14:44.000 --> 00:14:47.000]  所以有人預表說
[00:14:47.000 --> 00:14:50.000]  是的
[00:14:50.000 --> 00:14:52.000]  這就是兩個
[00:14:52.000 --> 00:14:57.000]  以上就已經預表耶穌基督要被獻上
[00:14:57.000 --> 00:15:01.000]  所以這是因爲人毀了約
[00:15:01.000 --> 00:15:05.000]  哈雷路亞摩利裏山上的聖殿
[00:15:05.000 --> 00:15:08.000]  那個時候定了縣紀的條例
[00:15:08.000 --> 00:15:11.000]  每天清晨三點鐘
[00:15:11.000 --> 00:15:13.000]  下午三點鐘
[00:15:13.000 --> 00:15:18.000]  他們會準備一隻沒有瑕疵的羔羊
[00:15:18.000 --> 00:15:20.000]  然後把羔羊殺了
[00:15:20.000 --> 00:15:23.000]  然後獻上祭壇上面
[00:15:23.000 --> 00:15:26.000]  然後聖殿的號角就要吹響
[00:15:26.000 --> 00:15:29.000]  每天猶太人都聽得到
[00:15:29.000 --> 00:15:32.000]  每次當他們聽到號角聲音的時候
[00:15:32.000 --> 00:15:34.000]  他們就說
[00:15:34.000 --> 00:15:37.000]  這羔羊爲贖我的罪
[00:15:37.000 --> 00:15:39.000]  它已經被殺了
[00:15:39.000 --> 00:15:41.000]  我的罪得以洗清了
[00:15:41.000 --> 00:15:44.000]  心裏面就得到了安慰
[00:15:44.000 --> 00:15:47.000]  而當他們想到摩西的律法
[00:15:47.000 --> 00:15:51.000]  當他們想到亞伯拉罕之約
[00:15:51.000 --> 00:15:53.000]  牛奶與蜜之地
[00:15:53.000 --> 00:15:54.000]  他們心裏說
[00:15:54.000 --> 00:15:56.000]  神啊
[00:15:56.000 --> 00:15:58.000]  謝謝
[00:15:58.000 --> 00:16:01.000]  耶穌基督來就成就了
[00:16:01.000 --> 00:16:03.000]  這兩件大事情
[00:16:03.000 --> 00:16:05.000]  您知道嗎
[00:16:05.000 --> 00:16:07.000]  順便一提
[00:16:07.000 --> 00:16:09.000]  我們所信的神
[00:16:09.000 --> 00:16:12.000]  他最喜歡有兩件事情
[00:16:12.000 --> 00:16:15.000]  一個是流血
[00:16:15.000 --> 00:16:18.000]  一個是流淚
[00:16:18.000 --> 00:16:20.000]  神不喜歡流汗
[00:16:20.000 --> 00:16:22.000]  所以你去看聖經上面講說
[00:16:22.000 --> 00:16:24.000]  剃絲袍子
[00:16:24.000 --> 00:16:27.000]  裏面是細麻布衣的內衣
[00:16:27.000 --> 00:16:30.000]  因爲通風不流汗
[00:16:30.000 --> 00:16:31.000]  記得嗎
[00:16:31.000 --> 00:16:33.000]  亞當夏娃犯了罪的時候
[00:16:33.000 --> 00:16:34.000]  神說
[00:16:34.000 --> 00:16:38.000]  從此以後人要汗流浹背
[00:16:38.000 --> 00:16:40.000]  要勉強餬口
[00:16:40.000 --> 00:16:41.000]  所以你不要說
[00:16:41.000 --> 00:16:42.000]  牧師啊
[00:16:42.000 --> 00:16:43.000]  我在教會做得好辛苦啊
[00:16:43.000 --> 00:16:45.000]  流了好多汗
[00:16:45.000 --> 00:16:48.000]  流汗受阻啊
[00:16:48.000 --> 00:16:49.000]  您知道嗎
[00:16:49.000 --> 00:16:53.000]  我不是說你不要在教會做事情
[00:16:53.000 --> 00:16:54.000]  我是說
[00:16:54.000 --> 00:16:57.000]  我們在教會在神的骨裏面
[00:16:57.000 --> 00:16:59.000]  我們所做的事情
[00:16:59.000 --> 00:17:01.000]  不是拼着我們的肉體
[00:17:01.000 --> 00:17:04.000]  我們是拼着耶穌基督的名
[00:17:04.000 --> 00:17:07.000]  我們靠着聖靈的力量
[00:17:07.000 --> 00:17:08.000]  我們來做
[00:17:08.000 --> 00:17:10.000]  做起來就清神
[00:17:10.000 --> 00:17:12.000]  我們就不流汗
[00:17:12.000 --> 00:17:13.000]  還能流氧
[00:17:13.000 --> 00:17:16.000]  流血是神所看重的
[00:17:16.000 --> 00:17:19.000]  流淚也是神所看重的
[00:17:19.000 --> 00:17:23.000]  當耶穌騎着犁雞在中述子日
[00:17:23.000 --> 00:17:25.000]  進入耶路撒冷聖城的時候
[00:17:25.000 --> 00:17:27.000]  老百姓夾道歡呼
[00:17:27.000 --> 00:17:32.000]  手拿中述之口唱和善納
[00:17:32.000 --> 00:17:34.000]  耶穌基督
[00:17:34.000 --> 00:17:37.000]  結果因爲先前
[00:17:37.000 --> 00:17:40.000]  發生過這樣一件事情
[00:17:40.000 --> 00:17:42.000]  這個猶太人歷史叫做
[00:17:42.000 --> 00:17:44.000]  馬加比的中心
[00:17:44.000 --> 00:17:46.000]  換句話說
[00:17:46.000 --> 00:17:48.000]  有一個馬加比的人
[00:17:48.000 --> 00:17:50.000]  他帶領了一撮人
[00:17:50.000 --> 00:17:52.000]  起來反抗羅馬帝國
