
[00:00:00.000 --> 00:00:04.720]  我們每天都生活在充滿壓力的世界裏面
[00:07:15.680 --> 00:07:19.200]  而且這個喜樂、這個快樂也會因而失去的
[00:07:19.200 --> 00:07:20.480]  舉個例子
[00:07:20.480 --> 00:07:22.960]  有一個年輕人叫小飛
[00:07:22.960 --> 00:07:24.880]  開着他心愛的跑車
[00:07:24.880 --> 00:07:27.360]  帶着他綜藝的女朋友手做
[00:07:27.360 --> 00:07:30.080]  拉着他的手開車往聖納克魯斯海邊去
[00:07:30.080 --> 00:07:31.760]  你說他快不快樂啊?
[00:07:31.760 --> 00:07:33.760]  大男快樂啊
[00:07:33.760 --> 00:07:35.120]  換一個情景
[00:07:35.120 --> 00:07:36.640]  同樣一個小飛
[00:07:36.640 --> 00:07:38.160]  汽車跑車壞了
[00:07:38.160 --> 00:07:40.160]  女朋友把他甩了
[00:07:40.160 --> 00:07:41.760]  一個人坐在家裏面
[00:07:41.760 --> 00:07:43.440]  你說他會快樂嗎?
[00:07:43.440 --> 00:07:44.240]  不會
[00:07:44.240 --> 00:07:45.360]  他的快樂是什麼?
[00:07:45.360 --> 00:07:47.440]  是因爲環境所帶來的
[00:07:47.440 --> 00:07:49.520]  也是受環境所影響的
[00:07:49.520 --> 00:07:50.560]  但是耶穌基督說
[00:07:50.560 --> 00:07:53.040]  我的喜樂存在你們心裏
[00:07:53.040 --> 00:07:54.320]  你們的喜樂可以滿足
[00:07:54.320 --> 00:07:56.400]  這個喜樂是從主而來的
[00:07:56.400 --> 00:07:57.840]  是不受環境影響
[00:07:57.840 --> 00:08:02.080]  也是人不能奪去的
[00:08:02.080 --> 00:08:05.120]  那你說爲什麼有一些人
[00:08:05.120 --> 00:08:08.080]  有些基督徒還是不喜樂呢?
[00:08:08.080 --> 00:08:10.160]  我不是講你們
[00:08:10.160 --> 00:08:12.320]  有一些基督徒還是不喜樂
[00:08:12.320 --> 00:08:13.440]  主日來崇拜的時候
[00:08:13.440 --> 00:08:15.840]  每個主日崇拜都在外面等候大家
[00:08:15.840 --> 00:08:17.760]  有些人愁眉苦臉苦瓜臉帶進來
[00:08:17.760 --> 00:08:19.040]  我說你來敬拜神
[00:08:19.040 --> 00:08:20.800]  應該喜樂來敬拜神
[00:08:20.800 --> 00:08:21.280]  對不對
[00:08:21.280 --> 00:08:23.040]  有些人爲什麼還是苦瓜臉
[00:08:23.040 --> 00:08:24.640]  來到神面前呢?
[00:08:24.640 --> 00:08:27.520]  我想不喜樂有主要的兩個原因
[00:08:27.520 --> 00:08:29.200]  想知道嗎?
[00:08:29.200 --> 00:08:30.560]  只有前面的人想知道
[00:08:30.560 --> 00:08:32.240]  有兩個不喜樂的原因
[00:08:32.240 --> 00:08:33.600]  首先第一個原因是什麼?
[00:08:33.600 --> 00:08:35.360]  不知道主所定的旨意
[00:08:35.360 --> 00:08:38.880]  高宗黃元說不知道主所定的旨意
[00:08:38.880 --> 00:08:42.080]  會使你不喜樂
[00:08:42.080 --> 00:08:43.040]  你知道聖經裏面
[00:08:43.040 --> 00:08:44.560]  你可以從舊約到新約裏面
[00:08:44.560 --> 00:08:48.800]  最清楚講說神的旨意是什麼的經文
[00:08:48.800 --> 00:08:50.400]  在哪裏你知道嗎?
[00:08:50.400 --> 00:08:53.840]  鐵砂羅尼迦前書第五章十六十七十八節
[00:08:53.840 --> 00:08:55.760]  大家非常熟悉你可以背起來的
[00:08:55.760 --> 00:08:56.800]  要怎麼樣?
[00:08:56.800 --> 00:09:00.320]  常常喜樂不祝的禱告
[00:09:00.320 --> 00:09:01.520]  凡是謝恩
[00:09:01.520 --> 00:09:02.160]  因爲什麼?
[00:09:02.160 --> 00:09:04.000]  因爲這隻神在哪裏?
[00:09:04.000 --> 00:09:05.680]  基督耶穌裏做什麼?
[00:09:05.680 --> 00:09:07.040]  向你們
[00:09:07.040 --> 00:09:08.880]  誰是你們呢?
[00:09:08.880 --> 00:09:10.720]  高宗黃元說就是你了
[00:09:10.720 --> 00:09:11.840]  就是我了
[00:09:11.840 --> 00:09:14.000]  向你們所定的旨意
[00:09:14.000 --> 00:09:15.920]  太清楚了
[00:09:15.920 --> 00:09:17.920]  如果你問尊穆斯什麼是神的旨意
[00:09:17.920 --> 00:09:21.120]  鐵砂羅尼迦前書第五章十六十七十八節
[00:09:21.120 --> 00:09:24.240]  常常喜樂不祝的禱告
[00:09:24.240 --> 00:09:25.360]  凡是謝恩
[00:09:25.360 --> 00:09:26.960]  因爲這隻神在基督耶穌裏
[00:09:26.960 --> 00:09:33.040]  向你、向我所定的旨意
[00:09:33.040 --> 00:09:34.320]  很多時候我們不明白神的旨意
[00:09:34.320 --> 00:09:36.400]  神的旨意就是要我們喜樂嘛
[00:09:36.400 --> 00:09:38.320]  主的心意是要我們喜樂地過生活
[00:09:38.320 --> 00:09:40.400]  不是苦哈哈地過日子
[00:09:40.400 --> 00:09:41.680]  太難受了
[00:09:41.680 --> 00:09:44.320]  所以跟從耶穌是可以不流淚的
[00:09:44.320 --> 00:09:46.880]  是可以喜樂的
[00:09:46.880 --> 00:09:51.200]  因爲主的心意就是要我們歡喜快樂
[00:09:51.200 --> 00:09:53.760]  那你說我們怎麼能夠喜樂呢?
[00:09:53.760 --> 00:09:55.600]  就是要禱告啊
[00:09:55.600 --> 00:09:56.720]  就是要感恩啊
[00:09:56.720 --> 00:09:59.040]  這是另外一個沒有喜樂的原因
[00:09:59.040 --> 00:10:01.120]  是沒有禱告和感恩的心
[00:10:01.120 --> 00:10:04.800]  告訴我們說不能沒有禱告和感恩的心
[00:10:04.800 --> 00:10:06.320]  爲什麼沒有禱告和感恩的心呢?
[00:10:06.320 --> 00:10:08.560]  這裏說常常喜樂不祝的禱告
[00:10:08.560 --> 00:10:09.280]  凡是謝恩
[00:10:09.280 --> 00:10:11.920]  這三個在游泳裏面是連接在一起的
[00:10:11.920 --> 00:10:13.520]  一個接着一個都影響
[00:10:13.520 --> 00:10:15.680]  下面一個你要常常喜樂嗎?
[00:10:15.680 --> 00:10:16.640]  就懂得怎麼樣?
[00:10:16.640 --> 00:10:18.160]  禱告啊
[00:10:18.160 --> 00:10:19.200]  當你禱告的時候
[00:10:19.200 --> 00:10:21.760]  就將一切所求的奉主的名求
[00:10:21.760 --> 00:10:22.560]  就會怎麼樣?
[00:10:22.560 --> 00:10:23.360]  得着
[00:10:23.360 --> 00:10:24.400]  叫你們什麼?
[00:10:24.400 --> 00:10:28.240]  喜樂可以滿足,約翰福音第16章24節
[00:10:28.240 --> 00:10:29.760]  記得嗎?剛纔所看的
[00:10:29.760 --> 00:10:30.960]  叫你們喜樂可以滿足
[00:10:30.960 --> 00:10:31.600]  然後呢
[00:10:31.600 --> 00:10:32.720]  當你禱告的時候
[00:10:32.720 --> 00:10:33.840]  就想起神的恩典
[00:10:33.840 --> 00:10:35.520]  哇,神聽了我這麼多的禱告
[00:10:35.520 --> 00:10:37.520]  神就祝福我的家庭
[00:10:37.520 --> 00:10:38.160]  我的婚姻
[00:10:38.160 --> 00:10:38.800]  我的工作
[00:10:38.800 --> 00:10:39.200]  因此呢
[00:10:39.200 --> 00:10:40.800]  你就感恩啊
[00:10:40.800 --> 00:10:42.000]  所以常常喜樂
[00:10:42.000 --> 00:10:43.680]  你就會不祝的禱告
[00:10:43.680 --> 00:10:44.800]  你不祝的禱告呢
[00:10:44.800 --> 00:10:47.600]  你就會凡事都謝恩
[00:10:47.600 --> 00:10:48.800]  當你如此做的時候
[00:10:48.800 --> 00:10:50.320]  知道是神的旨意的話呢
[00:10:50.320 --> 00:10:52.640]  肯定你是世界上最快樂的人
[00:10:52.640 --> 00:10:53.280]  最喜樂的人
[00:10:53.280 --> 00:10:54.160]  Amen
[00:10:54.160 --> 00:10:55.680]  因爲你做在神的旨意上嘛
[00:10:55.680 --> 00:10:58.000]  當你順福就是蒙福啊
[00:10:58.000 --> 00:10:59.680]  那你信靠耶穌基督的順從
[00:10:59.680 --> 00:11:00.720]  祂的話語去做的時候
[00:11:00.720 --> 00:11:04.000]  你肯定會是最喜樂的人
[00:11:04.000 --> 00:11:05.600]  是個最感恩的人
[00:11:05.600 --> 00:11:07.360]  最會禱告的人
[00:11:07.360 --> 00:11:08.480]  那你說
[00:11:08.480 --> 00:11:09.840]  沒有禱告和感恩的心
[00:11:09.840 --> 00:11:10.640]  會不喜樂嗎?
[00:11:10.640 --> 00:11:12.080]  肯定會不喜樂
[00:11:12.080 --> 00:11:13.760]  因爲我們人自然的傾向
[00:11:13.760 --> 00:11:16.720]  都是往負面的事情去思想
[00:11:16.720 --> 00:11:18.800]  往悲觀的角度去看事情
[00:11:18.800 --> 00:11:20.960]  我們很快就落入到這種
[00:11:20.960 --> 00:11:24.800]  悲傷 憂愁 掛慮的情景裏面
[00:11:24.800 --> 00:11:26.160]  另外一段非常熟悉的經文
[00:11:26.160 --> 00:11:28.800]  菲律賓書第四章第六節提及的是什麼
[00:11:28.800 --> 00:11:30.640]  應當義無掛慮
[00:11:30.640 --> 00:11:34.480]  凡事皆做禱告 祈求 而感謝
[00:11:34.480 --> 00:11:36.640]  將你們所要的告訴神
[00:11:36.640 --> 00:11:37.440]  然後呢
[00:11:37.440 --> 00:11:39.040]  神所賜助人意外的平安
[00:11:39.040 --> 00:11:39.840]  必在哪裏
[00:11:39.840 --> 00:11:41.120]  祭禱耶穌裏
[00:11:41.120 --> 00:11:44.240]  保守你們的心懷意念
[00:11:44.240 --> 00:11:45.200]  保守你們的心懷意念
[00:11:45.200 --> 00:11:47.120]  就好像一個葬乾的賓室一樣
[00:11:47.120 --> 00:11:48.480]  保守你的腦袋裏面
[00:11:48.480 --> 00:11:50.160]  不胡思亂想
[00:11:50.160 --> 00:11:52.160]  不要想不該想的東西
[00:11:52.160 --> 00:11:54.800]  讓你能夠跌入到這種憂慮
[00:11:54.800 --> 00:11:56.240]  掛慮裏面
[00:11:56.240 --> 00:11:59.680]  這是爲什麼我們必須要禱告感恩
[00:11:59.680 --> 00:12:02.720]  當你沒有禱告交託給神的時候
[00:12:02.720 --> 00:12:04.400]  你就心中裏面就有很多的掛慮
[00:12:04.400 --> 00:12:07.120]  很多掛慮就喜樂不起來
[00:12:07.120 --> 00:12:09.200]  當你懂得凡事皆做禱告祈求
[00:12:09.200 --> 00:12:11.920]  以感恩的心告訴神的時候
[00:12:11.920 --> 00:12:13.920]  神在基督耶穌裏要賜給你
[00:12:13.920 --> 00:12:14.880]  祝人意外的平安
[00:12:14.880 --> 00:12:16.240]  這個平會帶給你什麼
[00:12:16.240 --> 00:12:19.200]  心中滿足的喜樂
[00:12:19.200 --> 00:12:21.680]  因爲你奉我那邊祈求
[00:12:21.680 --> 00:12:23.760]  就必得早
[00:12:23.760 --> 00:12:28.480]  叫你們的喜樂可以滿足阿們
[00:12:28.480 --> 00:12:31.040]  這是兩個沒有喜樂的原因
[00:12:31.040 --> 00:12:33.120]  一個是不懂得主的心意
[00:12:33.120 --> 00:12:33.680]  主的旨意
[00:12:33.680 --> 00:12:35.520]  另外一個是沒有禱告和感恩的心
[00:12:35.520 --> 00:12:40.320]  所以高潮要常常感恩常常禱告
[00:12:40.320 --> 00:12:41.520]  那不小心的話呢
[00:12:41.520 --> 00:12:44.720]  仇敵魔鬼會偷去你的喜樂
[00:12:44.720 --> 00:12:46.240]  仇敵魔鬼會偷去你的喜樂
[00:12:46.240 --> 00:12:47.120]  怎麼說呢
[00:12:47.120 --> 00:12:49.920]  因爲仇敵魔鬼就是與神作對的嘛
[00:12:49.920 --> 00:12:51.680]  主要你過喜樂的生活
[00:12:51.680 --> 00:12:53.520]  他就不想你過喜樂的生活
[00:12:53.520 --> 00:12:55.440]  只要你過得勝的生活
[00:12:55.440 --> 00:12:58.160]  他就讓你失敗的一塌糊塗
[00:12:58.160 --> 00:13:00.880]  仇敵的工作就是來破壞神的工作
[00:13:00.880 --> 00:13:02.480]  所以在約翰福音十章第十節說
[00:13:02.480 --> 00:13:04.800]  盜賊來無非是偷竊毀壞和殺害
[00:13:04.800 --> 00:13:06.880]  但是耶穌說我來了
[00:13:06.880 --> 00:13:10.240]  教教養得生命
[00:13:10.240 --> 00:13:13.520]  並且得得更豐盛
[00:13:13.520 --> 00:13:14.960]  所以他們不小心的時候
[00:13:14.960 --> 00:13:19.440]  仇敵就會來偷去我們的喜樂
[00:13:19.440 --> 00:13:21.360]  怎麼偷去呢
[00:13:21.360 --> 00:13:24.640]  我們會以爲追求物質上的享受
[00:13:24.640 --> 00:13:26.480]  追求事實上的功成名就
[00:13:26.480 --> 00:13:28.480]  我們就會快樂就會幸福
[00:13:28.480 --> 00:13:30.400]  因此我們就忽略了與主親近
[00:13:30.400 --> 00:13:32.240]  忽略了主流的敬拜
[00:13:32.240 --> 00:13:34.800]  忽略了與家庭建立美好的關係
[00:13:34.800 --> 00:13:36.000]  因此我們掉入到什麼
[00:13:36.000 --> 00:13:38.000]  許多的仇苦裏面
[00:13:38.000 --> 00:13:40.000]  因此我們就沒辦法喜樂起來
[00:13:40.000 --> 00:13:41.440]  這是仇敵的工作
[00:13:41.440 --> 00:13:44.000]  因此我們要警醒 禱告 抵擋魔鬼
[00:13:44.000 --> 00:13:45.200]  魔鬼就會快跑離開我們
[00:13:45.200 --> 00:13:46.880]  阿們
[00:13:46.880 --> 00:13:47.840]  這是第一個
[00:13:47.840 --> 00:13:49.760]  我們跟從耶穌
[00:13:49.760 --> 00:13:50.640]  可以不流淚
[00:13:50.640 --> 00:13:52.960]  可以喜樂這個很重要的原因是
[00:13:52.960 --> 00:13:54.960]  主要你喜樂地過生活
[00:13:54.960 --> 00:13:56.080]  不要憂愁地過日子
[00:13:56.080 --> 00:13:56.800]  阿們
[00:13:56.800 --> 00:13:57.760]  然後第二
[00:13:57.760 --> 00:13:59.120]  喜樂是從哪裏來的
[00:13:59.120 --> 00:14:00.480]  是從主而來的
[00:14:00.480 --> 00:14:01.280]  是什麼
[00:14:01.280 --> 00:14:04.160]  不受環境限制的
[00:14:04.160 --> 00:14:05.440]  一起講一遍來
[00:14:05.440 --> 00:14:07.680]  喜樂是從主而來的
[00:14:07.680 --> 00:14:10.080]  是不受環境所限制的
[00:14:10.080 --> 00:14:11.040]  爲什麼呢
[00:14:11.040 --> 00:14:11.920]  耶穌講得很清楚
[00:14:11.920 --> 00:14:14.960]  第十五章第十一節在約翰福音案裏面所念的
[00:14:14.960 --> 00:14:19.920]  祂說我將我的喜樂存在你們的心裏
[00:14:19.920 --> 00:14:23.760]  然後叫你們的喜樂可以滿足
[00:14:23.760 --> 00:14:30.560]  請問有誰膽敢從神的手中奪去我們的喜樂
[00:14:30.560 --> 00:14:33.040]  環境不能改變
[00:14:33.040 --> 00:14:36.560]  不能影響主已經放在我們心中的喜樂
[00:14:36.560 --> 00:14:38.880]  因爲這個喜樂是從主而來的嘛
[00:14:38.880 --> 00:14:42.080]  然後在第十六章第二十二節剛纔約翰福音所讀的說
[00:14:42.080 --> 00:14:46.560]  世人沒有人能夠奪去我們的喜樂
[00:14:46.560 --> 00:14:47.520]  雖然抽屜會偷去
