
[00:00:00.000 --> 00:00:04.340]  說入經文之前,我們一起有祈禱
[00:02:49.000 --> 00:02:52.680]  現在我們是否這幾項是我們的核心價值
[00:02:52.680 --> 00:02:54.680]  究竟我們在這十年間裏
[00:02:54.680 --> 00:02:59.640]  有沒有在這個核心價值裏有成長過
[00:02:59.640 --> 00:03:02.320]  我們有沒有在當中所說的
[00:03:02.320 --> 00:03:06.800]  來發揮更大的神給我們的恩賜
[00:03:06.800 --> 00:03:09.480]  在當中彼此的來發揮
[00:03:09.480 --> 00:03:14.880]  我們教會在這十年裏有沒有成長
[00:03:14.880 --> 00:03:20.200]  我覺得再提這個核心價值是很有意思的
[00:03:20.200 --> 00:03:21.640]  都是一種回顧
[00:03:21.640 --> 00:03:28.640]  一種我們自己在神面前去審查的時間
[00:03:28.640 --> 00:03:31.160]  所以今天的經文
[00:03:31.160 --> 00:03:34.440]  我們就去看教會的成長方面
[00:03:34.440 --> 00:03:39.360]  究竟這段經文裏有甚麼真理
[00:03:39.360 --> 00:03:42.800]  是我們需要去知道的
[00:03:42.800 --> 00:03:45.680]  教會成長在這段經文裏面
[00:03:45.680 --> 00:03:47.880]  有沒有一些真理
[00:03:47.880 --> 00:03:51.720]  我們是需要很清楚地拿實
[00:03:51.720 --> 00:03:53.880]  這些真理在我們生命裏面
[00:03:53.880 --> 00:03:56.440]  第一個方面跟大家思想
[00:03:56.440 --> 00:03:59.160]  就是教會是蒙神揀選
[00:03:59.160 --> 00:04:01.600]  這個真理我們要拿得實
[00:04:01.600 --> 00:04:05.560]  因為我們每一個都是蒙照的
[00:04:05.560 --> 00:04:10.960]  我們這個教會是被神蒙照的一個群體
[00:04:10.960 --> 00:04:13.440]  這個蒙照方面我們要知道
[00:04:13.440 --> 00:04:14.920]  在第一章
[00:04:14.920 --> 00:04:18.120]  現在所說的第一章已經很明確地跟我們說了
[00:04:18.120 --> 00:04:19.560]  我們蒙照是怎樣蒙照
[00:04:19.560 --> 00:04:22.360]  就是在神創立世界以前
[00:04:22.360 --> 00:04:25.640]  在基督裏面已經揀選了我們
[00:04:25.640 --> 00:04:28.000]  我們這個被揀選
[00:04:28.000 --> 00:04:30.480]  在基督裏面我們成為聖潔的群體
[00:04:30.480 --> 00:04:33.400]  我們是無瑕疵的
[00:04:33.400 --> 00:04:34.480]  我再說一次
[00:04:34.480 --> 00:04:36.720]  我們這個群體是聖潔的群體
[00:04:36.720 --> 00:04:38.480]  是無瑕疵的
[00:04:38.480 --> 00:04:41.640]  只是要住在基督裏面
[00:04:41.640 --> 00:04:43.160]  我們就會成為聖潔
[00:04:43.160 --> 00:04:44.680]  我們就會無瑕疵
[00:04:44.680 --> 00:04:46.360]  在基督裏面我們就是了
[00:04:46.360 --> 00:04:47.440]  我們要認定
[00:04:47.440 --> 00:04:49.760]  我們知道我們整個群體都是
[00:04:49.760 --> 00:04:51.280]  有這份的恩典
[00:04:51.280 --> 00:04:52.440]  在基督裏面
[00:04:52.440 --> 00:04:54.160]  我們並且是成為
[00:04:54.160 --> 00:04:58.320]  被揀選了作神的兒女的命分
[00:04:58.320 --> 00:05:02.160]  這個命分是耶穌基督用祂的身體
[00:05:02.160 --> 00:05:04.600]  用祂的生命、寵嫁
[00:05:04.600 --> 00:05:06.480]  來賣淑
[00:05:06.480 --> 00:05:07.840]  去救贖我們
[00:05:07.840 --> 00:05:10.480]  我們過犯德義赦免
[00:05:10.480 --> 00:05:12.560]  我們成為聖潔的子民
[00:05:12.560 --> 00:05:14.040]  無有瑕疵
[00:05:14.040 --> 00:05:17.200]  是一份很大的榮耀
[00:05:17.200 --> 00:05:18.600]  在我們心靈裏面
[00:05:18.600 --> 00:05:21.880]  亦是極重、豐富的恩典
[00:05:21.880 --> 00:05:23.800]  在我們心靈裏面
[00:05:23.800 --> 00:05:26.520]  所以我們這個蒙照的群體
[00:05:26.520 --> 00:05:29.560]  最基礎是甚麼?打出來
[00:05:29.560 --> 00:05:33.920]  就是以救恩為蒙照的基礎
[00:05:33.920 --> 00:05:35.360]  我們每一個
[00:05:35.360 --> 00:05:37.880]  都已經領受救恩的時候
[00:05:37.880 --> 00:05:41.400]  我們就可以宣告
[00:05:41.400 --> 00:05:44.520]  我們就是聖潔的一群
[00:05:44.520 --> 00:05:46.640]  因著耶穌基督的緣故
[00:05:46.640 --> 00:05:50.720]  一切的罪債都一筆勾銷
[00:05:50.720 --> 00:05:52.360]  這個我們要很清楚
[00:05:52.360 --> 00:05:55.000]  第二就是教會蒙照
[00:05:55.000 --> 00:05:56.600]  有它裏面有些甚麼
[00:05:56.600 --> 00:05:58.080]  要蒙照些甚麼呢?
[00:05:58.080 --> 00:05:59.920]  有些甚麼內容呢?
[00:05:59.920 --> 00:06:03.120]  保羅在規勸弟兄姐妹要知道
[00:06:03.120 --> 00:06:06.120]  我們既然要蒙照,就是行事為人
[00:06:06.120 --> 00:06:09.120]  就要當與蒙照的恩相稱
[00:06:09.120 --> 00:06:11.160]  很多時我們去看這節的經文
[00:06:11.160 --> 00:06:12.200]  我們很熟悉
[00:06:12.200 --> 00:06:14.560]  我們會說在耶穌基督的寵家
[00:06:14.560 --> 00:06:15.400]  賣淑我們
[00:06:15.400 --> 00:06:18.200]  很大的恩典、很大的恩兆
[00:06:18.200 --> 00:06:19.360]  所以我們要行事為人
[00:06:19.360 --> 00:06:21.000]  都要行得正、站得正
[00:06:21.000 --> 00:06:23.760]  活在神的裏面、活在愛的裏面
[00:06:23.760 --> 00:06:25.200]  但原來我們看回
[00:06:25.200 --> 00:06:27.280]  在原文、希臘文裏面
[00:06:27.280 --> 00:06:29.360]  它更大更大的提示我們
[00:06:29.360 --> 00:06:32.400]  除了我們知道的救恩
[00:06:32.400 --> 00:06:34.960]  原來蒙照的恩
[00:06:34.960 --> 00:06:36.600]  它原文的意思是
[00:06:36.600 --> 00:06:37.960]  我們行事為人
[00:06:37.960 --> 00:06:41.720]  是要我們被照的呼召相符
[00:06:41.720 --> 00:06:43.000]  即是甚麼呢?
[00:06:43.000 --> 00:06:44.680]  即是原來我們蒙照本身
[00:06:44.680 --> 00:06:48.080]  是有一些呼召的
[00:06:48.080 --> 00:06:50.080]  我們蒙照本身是呼召
[00:06:50.080 --> 00:06:51.240]  呼召是甚麼呢?
[00:06:51.240 --> 00:06:53.960]  你要對應這個呼召是甚麼
[00:06:53.960 --> 00:06:55.400]  上帝去召喚我們
[00:06:55.400 --> 00:06:56.200]  去蒙照
[00:06:56.200 --> 00:06:57.240]  召喚我們
[00:06:57.240 --> 00:06:59.040]  我們每一個都屬神的子民
[00:06:59.040 --> 00:07:02.960]  我們每一個都有獨特的呼召
[00:07:02.960 --> 00:07:05.840]  我們有沒有行在這個獨特的呼召裏面呢?
[00:07:05.840 --> 00:07:06.920]  這就是保羅
[00:07:06.920 --> 00:07:09.920]  很著緊地跟教會說的一件事
[00:07:09.920 --> 00:07:12.280]  在英文聖經裏面
[00:07:12.280 --> 00:07:13.960]  King James Version
[00:07:13.960 --> 00:07:17.640]  以及在 The Message 的裏面
[00:07:17.640 --> 00:07:19.160]  很清楚地讓我們看到
[00:07:19.160 --> 00:07:21.040]  那個呼召是甚麼
[00:07:21.040 --> 00:07:22.320]  第一段是
[00:07:22.320 --> 00:07:25.080]  What worth of the vocation
[00:07:25.080 --> 00:07:27.800]  這個 vocation是一個即是來的
[00:07:27.800 --> 00:07:29.480]  是有些事情要做的
[00:07:29.480 --> 00:07:31.720]  是有一個即是在當中的
[00:07:31.720 --> 00:07:33.600]  然後 The Message 說
[00:07:33.600 --> 00:07:37.960]  你要行在 On the road
[00:07:37.960 --> 00:07:40.680]  God calls you to travel
[00:07:40.680 --> 00:07:45.360]  這是你行在上帝叫你行的道路上
[00:07:45.360 --> 00:07:46.640]  這是一個旅程
[00:07:46.640 --> 00:07:48.960]  是同神同行的旅程
[00:07:48.960 --> 00:07:49.920]  原來這個即是
[00:07:49.920 --> 00:07:54.000]  這個呼召是同神一起的
[00:07:54.000 --> 00:07:57.160]  是同神同行的一個旅程
[00:07:57.160 --> 00:07:59.720]  然後 The Message 還提到
[00:07:59.720 --> 00:08:01.080]  你不是行
[00:08:01.080 --> 00:08:03.200]  是要跑
[00:08:03.200 --> 00:08:05.160]  Better yet run
[00:08:05.160 --> 00:08:06.360]  是跑
[00:08:06.360 --> 00:08:08.280]  去快跑去跟隨主
[00:08:08.280 --> 00:08:10.520]  行在神要你在即是上的
[00:08:10.520 --> 00:08:13.000]  服侍的道路上
[00:08:13.000 --> 00:08:14.840]  這個很清楚
[00:08:14.840 --> 00:08:16.720]  保羅很清楚地跟我們說
[00:08:16.720 --> 00:08:19.320]  我們每一個夢召是有一個身份
[00:08:19.320 --> 00:08:20.320]  是一個即是
[00:08:20.320 --> 00:08:23.200]  而在即是上是與神同行的
[00:08:23.200 --> 00:08:25.520]  而這個即是是我們每一個群體
[00:08:25.520 --> 00:08:26.960]  我們整個群體裏面
[00:08:26.960 --> 00:08:29.760]  一起都各有領袖的
[00:08:29.760 --> 00:08:31.280]  一個這樣的群體
[00:08:31.280 --> 00:08:34.400]  然後這個群體是同神行的
[00:08:34.400 --> 00:08:37.120]  同神一起跑的
[00:08:37.120 --> 00:08:39.680]  這個是與神合一
[00:08:39.680 --> 00:08:42.680]  一個信息
[00:08:42.680 --> 00:08:44.680]  我們怎樣去跟神合一
[00:08:44.680 --> 00:08:46.160]  我們這個被召的群體
[00:08:46.160 --> 00:08:48.280]  怎樣去跟神去合一
[00:08:48.280 --> 00:08:51.040]  就是因為在耶穌基督的裏面
[00:08:51.040 --> 00:08:53.600]  我們能夠與神去親密
[00:08:53.600 --> 00:08:55.120]  我們成為聖潔的一群
[00:08:55.120 --> 00:08:56.960]  成為無瑕疵的一群
[00:08:56.960 --> 00:08:58.320]  無瑕疵的
[00:08:58.320 --> 00:09:00.120]  是與神去結連的
[00:09:00.120 --> 00:09:01.800]  是親密的
[00:09:01.800 --> 00:09:02.880]  原來這個召喚
[00:09:02.880 --> 00:09:03.560]  這個呼召
[00:09:03.560 --> 00:09:06.360]  這個命定我們生命的旅程
[00:09:06.360 --> 00:09:08.040]  與神一起同行的旅程
[00:09:08.040 --> 00:09:11.440]  是與神去親近的
[00:09:11.440 --> 00:09:16.160]  我們要去取回這個親近的這一份
[00:09:16.160 --> 00:09:18.800]  因為耶穌已經在當中
[00:09:18.800 --> 00:09:23.000]  去斷開一切的隔絕
[00:09:23.000 --> 00:09:24.840]  隔絕了的是甚麼隔絕
[00:09:24.840 --> 00:09:27.440]  就是罪
[00:09:27.440 --> 00:09:29.160]  一切的罪
[00:09:29.160 --> 00:09:30.720]  無論你是你自己的罪人
[00:09:30.720 --> 00:09:33.720]  你被別人的罪去傷害的罪
[00:09:33.720 --> 00:09:35.800]  都會因著耶穌的緣故
[00:09:35.800 --> 00:09:38.200]  一筆勾銷
[00:09:38.200 --> 00:09:39.800]  這個就是我們這個群體
[00:09:39.800 --> 00:09:41.200]  要重新去領受
[00:09:41.200 --> 00:09:42.440]  與神合一
[00:09:42.440 --> 00:09:46.400]  就要斷開一切的罪債的牆
[00:09:46.400 --> 00:09:47.440]  第二
[00:09:47.440 --> 00:09:51.600]  就是我們要與人合一
[00:09:51.600 --> 00:09:53.240]  與神合一
[00:09:53.240 --> 00:09:54.440]  而保羅在此提醒我們
[00:09:54.440 --> 00:09:57.200]  我們要與人合一
[00:09:57.200 --> 00:09:59.360]  凡事謙虛溫柔忍耐
[00:09:59.360 --> 00:10:01.560]  用愛心互相寬容
[00:10:01.560 --> 00:10:03.960]  用和平彼此聯絡
[00:10:03.960 --> 00:10:06.560]  竭力保守
[00:10:06.560 --> 00:10:10.160]  聖靈所賜合二唯一的心
[00:10:10.160 --> 00:10:11.720]  這個合二唯一的心
[00:10:11.720 --> 00:10:14.040]  是從哪裡來的
[00:10:14.040 --> 00:10:15.400]  聖靈
[00:10:15.400 --> 00:10:19.600]  耶穌基督已經復活了
[00:10:19.600 --> 00:10:20.960]  已經得聖了
[00:10:20.960 --> 00:10:24.160]  已經在升上高天
[00:10:24.160 --> 00:10:28.640]  耶穌透過約翰福音14章告訴我們
[00:10:28.640 --> 00:10:30.760]  祂已經差遣聖靈
[00:10:30.760 --> 00:10:31.760]  差遣聖靈
[00:10:31.760 --> 00:10:35.640]  在每一個跟隨祂的門徒的生命之中
[00:10:35.640 --> 00:10:37.680]  所以現在我們生命之中
[00:10:37.680 --> 00:10:39.240]  是有誰
[00:10:39.240 --> 00:10:40.160]  有主與我們一起
[00:10:40.160 --> 00:10:41.560]  透過誰
[00:10:41.560 --> 00:10:41.960]  聖靈
[00:10:41.960 --> 00:10:45.840]  我們相信三位一體的神
[00:10:45.840 --> 00:10:48.520]  我們相信我們有三位一體的神
[00:10:48.520 --> 00:10:51.080]  這三位一體的神
[00:10:51.080 --> 00:10:54.640]  透過聖靈要表彰在我們生命之中
[00:10:54.640 --> 00:10:57.440]  所以我們說凡事要謙虛溫柔
[00:10:57.440 --> 00:10:59.360]  忍耐用愛心互相寬容
[00:10:59.360 --> 00:11:02.640]  用和平彼此聯絡
[00:11:02.640 --> 00:11:05.680]  是聖靈的果子
[00:11:05.680 --> 00:11:11.440]  是聖靈去促進人與人之間的合一
[00:11:11.440 --> 00:11:14.000]  我們要努力竭力保守
[00:11:14.000 --> 00:11:15.760]  住在聖靈之中
[00:11:15.760 --> 00:11:18.800]  我們竭力保守要在聖靈的同在之中
[00:11:18.800 --> 00:11:24.400]  要竭力保守我們真正在神托同在之中
[00:11:24.400 --> 00:11:27.800]  我們竭力保守自己在神的同在之中
[00:11:27.800 --> 00:11:29.200]  與神親密的時候
[00:11:29.200 --> 00:11:32.120]  我們可否合一呢
[00:11:32.120 --> 00:11:34.560]  是可以合一的
[00:11:34.560 --> 00:11:36.240]  當我們見到不合一的時候
[00:11:36.240 --> 00:11:40.320]  一定中間出現了一些問題
[00:11:40.320 --> 00:11:41.960]  有東西隔絕了
[00:11:41.960 --> 00:11:43.800]  甚麼東西會隔絕呢
[00:11:43.800 --> 00:11:48.720]  就是罪在當中
[00:11:48.720 --> 00:11:53.560]  寶羅在《爾忽所書》第五章十八節中說
[00:11:53.560 --> 00:12:01.000]  「不要醉酒,酒能使人放蕩,乃要被聖靈充滿」
[00:12:01.000 --> 00:12:05.240]  聖靈充滿的原文是不斷的
[00:12:05.240 --> 00:12:08.600]  是持續性的意思在內
[00:12:08.600 --> 00:12:10.840]  即是聖靈充滿不是一次的
[00:12:10.840 --> 00:12:13.000]  不是一次的聚會很興奮
[00:12:13.000 --> 00:12:15.040]  你就被聖靈充滿了
[00:12:15.040 --> 00:12:18.040]  原來聖靈充滿的意思是不斷的
[00:12:18.040 --> 00:12:19.560]  是持續性的
[00:12:19.560 --> 00:12:21.240]  即是每時每刻
[00:12:21.240 --> 00:12:24.520]  生命都要被聖靈充滿
[00:12:24.520 --> 00:12:25.400]  即是說
[00:12:25.400 --> 00:12:29.440]  我們生命有機會是不會被聖靈充滿的
[00:12:29.440 --> 00:12:30.840]  是甚麼呢
[00:12:30.840 --> 00:12:34.440]  是一些私慾的罪
[00:12:34.440 --> 00:12:37.840]  而酒是帶來一個影響
[00:12:37.840 --> 00:12:41.640]  聖靈充滿亦都是帶來影響
[00:12:41.640 --> 00:12:44.280]  而聖靈充滿
[00:12:44.280 --> 00:12:50.440]  我們教會以前都經歷過聖靈充滿的聚會
[00:12:50.440 --> 00:12:52.520]  我們會見到有外顯
[00:12:52.520 --> 00:12:59.160]  聖靈充滿可能會令人的心很熱
[00:12:59.160 --> 00:13:03.760]  可能會令人身體有觸電的感覺
[00:13:03.760 --> 00:13:05.760]  令人很興奮
[00:13:05.760 --> 00:13:07.760]  有一種狂喜
[00:13:07.760 --> 00:13:15.320]  或是放開自己的生命時會被聖靈擊倒
[00:13:15.320 --> 00:13:18.480]  我們教會以前都有經歷過
[00:13:18.480 --> 00:13:21.920]  這個外顯聖靈充滿的經驗
[00:13:21.920 --> 00:13:24.720]  但我們亦有很深的經歷過
[00:13:24.720 --> 00:13:27.880]  聖靈如何改變人的生命
[00:13:27.880 --> 00:13:29.760]  內在的生命去改變
[00:13:29.760 --> 00:13:31.800]  讓人有知罪
[00:13:31.800 --> 00:13:35.200]  讓人能夠自我審查
[00:13:35.200 --> 00:13:38.120]  令人的生命反轉
[00:13:38.120 --> 00:13:41.440]  由很頑皮的變成很乖巧的
[00:13:41.440 --> 00:13:43.440]  或是很懶惰的變成很勤力的
[00:13:43.440 --> 00:13:44.880]  令人有很多改變
[00:13:44.880 --> 00:13:47.080]  是祝福生命的
[00:13:47.080 --> 00:13:51.200]  對神的事物很有熱情
[00:13:51.200 --> 00:13:53.080]  一有關於神的聚會
[00:13:53.080 --> 00:13:55.920]  服侍就很想去參加
[00:13:55.920 --> 00:13:59.200]  這種就是聖靈充滿
[00:13:59.200 --> 00:14:02.800]  我們說外顯和內在
[00:14:02.800 --> 00:14:04.920]  是否有衝突呢?
[00:14:04.920 --> 00:14:09.200]  若果這些都是出自聖靈的話
[00:14:09.200 --> 00:14:11.720]  是不會有衝突的
[00:14:11.720 --> 00:14:15.040]  有外顯一定有內在的更生
[00:14:15.040 --> 00:14:16.840]  如果只有外顯
[00:14:16.840 --> 00:14:19.480]  沒有內在的實質經驗
[00:14:19.480 --> 00:14:24.120]  事實上是充滿懷疑性的
[00:14:24.120 --> 00:14:27.360]  但在我們頂姐妹的內在
[00:14:27.360 --> 00:14:30.680]  甚至在我個人的經驗內
[00:14:30.680 --> 00:14:33.520]  是經歷到改變的
[00:14:33.520 --> 00:14:37.120]  是經歷到更生的
[00:14:37.120 --> 00:14:42.560]  聖靈的工作會否有停止呢?
[00:14:42.560 --> 00:14:44.240]  我相信聖靈的工作
[00:14:44.240 --> 00:14:46.400]  是不會有停止的
[00:14:46.400 --> 00:14:50.560]  只有人去拒絕聖靈的工作
[00:14:50.560 --> 00:14:53.040]  而今天經文告訴我們
[00:14:53.040 --> 00:14:56.240]  我們要去追求聖靈去充滿
[00:14:56.240 --> 00:14:59.160]  這個充滿不是要限制
[00:14:59.160 --> 00:15:00.600]  聖靈充滿是怎樣
[00:15:00.600 --> 00:15:02.440]  我們要限制
[00:15:02.440 --> 00:15:04.320]  我們要開放給神
[00:15:04.320 --> 00:15:07.200]  祂如何在我們當中工作
[00:15:07.200 --> 00:15:09.600]  這就是信心信任
[00:15:09.600 --> 00:15:11.400]  信任神是愛我們
[00:15:11.400 --> 00:15:13.880]  信任我們去追求聖靈的時候
[00:15:13.880 --> 00:15:16.440]  我們去追求主祂充滿我們的時候
[00:15:16.440 --> 00:15:19.440]  祂不會給我們石頭
[00:15:19.440 --> 00:15:22.840]  這也是神很清楚地去應允我們
[00:15:22.840 --> 00:15:26.440]  我們尋找必定會尋得見
[00:15:26.440 --> 00:15:29.720]  我們叩門必定會開門
[00:15:29.720 --> 00:15:32.840]  我們去親近神,神就會怎樣呢?
[00:15:32.840 --> 00:15:35.920]  會親近我們
[00:15:35.920 --> 00:15:37.600]  所以弟兄姊妹
[00:15:37.600 --> 00:15:39.480]  很想邀請你
[00:15:39.480 --> 00:15:42.080]  真的開放你的生命
[00:15:42.080 --> 00:15:44.720]  去讓聖靈去充滿你
[00:15:44.720 --> 00:15:46.600]  或許聖靈充滿的時候
[00:15:46.600 --> 00:15:50.720]  你在你的生命裏面會有很多歇事
[00:15:50.720 --> 00:15:53.040]  可能你未預備好去面對的事
[00:15:53.040 --> 00:15:53.880]  也不出奇
[00:15:53.880 --> 00:15:56.280]  但你有沒有一份勇敢去相信神
[00:15:56.280 --> 00:15:59.680]  去幫你改變你的生命呢?
[00:15:59.680 --> 00:16:01.840]  將你不冷不熱的心
[00:16:01.840 --> 00:16:04.840]  重新去飄旺起來呢?
[00:16:04.840 --> 00:16:07.120]  這是我們的信心
[00:16:07.120 --> 00:16:08.800]  是一份信任
[00:16:08.800 --> 00:16:12.480]  信任我們的主去愛我們
[00:16:12.480 --> 00:16:16.560]  祂要我們的生命跟祂一起
[00:16:16.560 --> 00:16:17.720]  我有個術語說
[00:16:17.720 --> 00:16:19.320]  與神對齊
[00:16:19.320 --> 00:16:21.440]  怎樣去與神對齊?
[00:16:21.440 --> 00:16:23.440]  我也是在學務
[00:16:23.440 --> 00:16:26.720]  我自己也在學務與神對齊
[00:16:26.720 --> 00:16:28.240]  因為人的生命
[00:16:28.240 --> 00:16:30.520]  有很多自己的想法
[00:16:30.520 --> 00:16:32.880]  有很多的自限
[00:16:32.880 --> 00:16:35.520]  可能是自己覺得不行
[00:16:35.520 --> 00:16:36.880]  很多東西限制
[00:16:36.880 --> 00:16:39.160]  有沒有可能的?
[00:16:39.160 --> 00:16:40.240]  生命這麼軟弱
[00:16:40.240 --> 00:16:42.920]  怎樣去視奉神呢?
[00:16:42.920 --> 00:16:46.360]  是有很多的限制的
[00:16:46.360 --> 00:16:47.520]  人與人關係
[00:16:47.520 --> 00:16:49.280]  怎樣可以去突破呢?
[00:16:49.280 --> 00:16:52.320]  有一些關口很難去開口的
[00:16:52.320 --> 00:16:55.000]  又怎樣去突破出來呢?
[00:16:55.000 --> 00:16:56.160]  這個告訴我們
[00:16:56.160 --> 00:17:00.080]  聖靈賜給我們是一個合二為一的心
[00:17:00.080 --> 00:17:05.560]  我們有沒有信心一起去領受呢?
[00:17:05.560 --> 00:17:07.440]  我們很重要再提一次
[00:17:07.440 --> 00:17:10.800]  我們對神的看法
[00:17:10.800 --> 00:17:13.680]  身體只有一個
[00:17:13.680 --> 00:17:17.120]  聖靈只有一個
[00:17:17.120 --> 00:17:19.040]  夢照是一個指望
[00:17:19.040 --> 00:17:22.880]  一主、一信、一朕、一神
[00:17:22.880 --> 00:17:24.240]  就是眾人的父
[00:17:24.240 --> 00:17:27.560]  飄乎眾人之上、灌乎眾人之中
[00:17:27.560 --> 00:17:29.400]  也都住在眾人之內的
[00:17:29.400 --> 00:17:33.000]  這個神是一個神
[00:17:33.000 --> 00:17:35.160]  三位一體的神
[00:17:35.160 --> 00:17:38.400]  正如猶太人的侍馬、侍媽
[00:17:38.400 --> 00:17:40.960]  他們每一天念叢的土民
[00:17:40.960 --> 00:17:46.080]  去宣告耶和華神是獨一的神的宣言
[00:17:46.080 --> 00:17:47.000]  這個保羅
[00:17:47.000 --> 00:17:49.560]  祂正是有這個概念
[00:17:49.560 --> 00:17:51.640]  這個神觀的概念
[00:17:51.640 --> 00:17:55.680]  也都是對應我們相信聖父、聖子、聖靈
[00:17:55.680 --> 00:17:59.320]  跟一個神的對應
[00:17:59.320 --> 00:18:02.240]  我們每一個人的呼召、夢召
[00:18:02.240 --> 00:18:07.640]  是從一個神、同一個神來的
[00:18:07.640 --> 00:18:10.240]  所以每一個呼召
[00:18:10.240 --> 00:18:13.800]  神要召我們的職事、我們的照明
[00:18:13.800 --> 00:18:16.320]  是可以融合的
[00:18:16.320 --> 00:18:20.280]  因為神祂本身不會混亂的
[00:18:20.280 --> 00:18:24.200]  神祂本身有祂自己獨特的心意
[00:18:24.200 --> 00:18:28.520]  來釋放祂的恩賜在我們的中間
[00:18:28.520 --> 00:18:29.560]  問題就是
[00:18:29.560 --> 00:18:31.840]  我們有沒有跟祂一起
[00:18:31.840 --> 00:18:34.040]  我們有沒有跟神去聯合
[00:18:34.040 --> 00:18:37.520]  我們有沒有被聖靈去充滿
[00:18:37.520 --> 00:18:40.160]  我們的生命是有多少自己的
[00:18:40.160 --> 00:18:42.080]  充滿了自己的價值觀
[00:18:42.080 --> 00:18:44.440]  充滿了自己的私慾、自己的概念
[00:18:44.440 --> 00:18:46.560]  自己的間尺
[00:18:46.560 --> 00:18:50.000]  我們有很多間尺
[00:18:50.000 --> 00:18:53.960]  這些間尺是不是從神而來的呢
[00:18:53.960 --> 00:18:56.640]  還是從你的家庭的觀念而來的呢
[00:18:56.640 --> 00:18:58.360]  從你的成長而來呢
[00:18:58.360 --> 00:19:01.720]  從你自己做人處事的價值觀而來的呢
[00:19:01.720 --> 00:19:05.920]  從你做了幾十年人的體健而來的這把間尺
[00:19:05.920 --> 00:19:08.400]  是不是從神而來的呢
[00:19:08.400 --> 00:19:11.720]  我們得一國標準就是從神而來的標準
[00:19:11.720 --> 00:19:14.440]  如果當我們的群體被聖靈充滿
[00:19:14.440 --> 00:19:17.520]  是同歸於一的時候
[00:19:17.520 --> 00:19:20.720]  我相信是很不一樣的
[00:19:20.720 --> 00:19:24.120]  我們這個主已經得聖了
[00:19:24.120 --> 00:19:25.480]  聖經告訴我們
