
[00:00:00.000 --> 00:00:04.460]  信啊 求您與我們同在
[00:07:28.360 --> 00:07:31.480]  但是前幾年開始我開始做一個工作
[00:07:31.480 --> 00:07:35.960]  叫做醫治釋放的工作
[00:07:35.960 --> 00:07:37.080]  那
[00:07:37.080 --> 00:07:39.000]  弟兄姊妹來到你面前
[00:07:39.000 --> 00:07:42.800]  他就會分享他的生命的故事
[00:07:42.800 --> 00:07:47.160]  令我驚訝的就是十之八九
[00:07:47.160 --> 00:07:49.760]  跟爸爸的關係
[00:07:49.760 --> 00:07:53.120]  都是不好的
[00:07:53.120 --> 00:07:57.560]  甚至很差
[00:07:57.560 --> 00:08:01.120]  我曾經試過跟別人祈禱服事
[00:08:01.120 --> 00:08:03.880]  然後微信那些
[00:08:03.880 --> 00:08:07.360]  情詞懇切地邀請他信耶穌
[00:08:07.360 --> 00:08:08.840]  然後就跟他說
[00:08:08.840 --> 00:08:10.040]  你知不知道
[00:08:10.040 --> 00:08:11.840]  神很愛你的
[00:08:11.840 --> 00:08:16.360]  神想你做祂的兒子 兒女
[00:08:16.360 --> 00:08:21.240]  祂愛你好像爸爸愛你一樣
[00:08:21.240 --> 00:08:23.440]  反應就是
[00:08:23.440 --> 00:08:25.560]  你不要說
[00:08:25.560 --> 00:08:27.360]  你說起我爸爸
[00:08:27.360 --> 00:08:29.640]  我就毛骨悚然
[00:08:29.640 --> 00:08:31.760]  我這輩子最討厭的
[00:08:31.760 --> 00:08:35.080]  就是我爸爸
[00:08:35.080 --> 00:08:36.840]  搞什麼鬼
[00:08:36.840 --> 00:08:40.480]  為什麼會這樣
[00:08:40.480 --> 00:08:44.000]  出了什麼問題
[00:08:44.000 --> 00:08:45.760]  問大家不用舉手
[00:08:45.760 --> 00:08:47.880]  你自己想就可以了
[00:08:47.880 --> 00:08:50.560]  你想起你爸爸的時候
[00:08:50.560 --> 00:08:56.200]  你有什麼感覺
[00:08:56.200 --> 00:08:58.320]  很想念他
[00:08:58.320 --> 00:09:01.160]  很感謝他
[00:09:01.160 --> 00:09:03.720]  還是很多遺憾
[00:09:03.720 --> 00:09:09.000]  很多無奈
[00:09:09.000 --> 00:09:10.120]  可能你是個爸爸
[00:09:10.120 --> 00:09:15.600]  你又想想你跟你的兒子的關係
[00:09:15.600 --> 00:09:19.040]  很親密
[00:09:19.040 --> 00:09:23.640]  還是有很多話不能說
[00:09:23.640 --> 00:09:33.640]  還是他歸他 你歸你
[00:09:33.640 --> 00:09:39.280]  今天很想跟大家再次看父親這個題目
[00:09:39.280 --> 00:09:41.440]  其實父親這個題目大家都知道
[00:09:41.440 --> 00:09:44.720]  爸爸究竟是誰
[00:09:44.720 --> 00:09:47.800]  我只是用三節聖經
[00:09:47.800 --> 00:09:50.120]  希望在這三節聖經裡
[00:09:50.120 --> 00:09:53.240]  給大家一些新的看法
[00:09:53.240 --> 00:09:56.760]  或者新的發現
[00:09:56.760 --> 00:09:59.360]  好 來吧
[00:09:59.360 --> 00:10:01.000]  有些聖經
[00:10:01.000 --> 00:10:04.800]  你看的時候每個字都認識
[00:10:04.800 --> 00:10:06.240]  每個字都很淺
[00:10:06.240 --> 00:10:09.440]  但不知道為什麼合起來就不知道它說什麼
[00:10:09.440 --> 00:10:10.880]  介紹一句給大家
[00:10:10.880 --> 00:10:13.200]  就是這一句
[00:10:13.200 --> 00:10:16.480]  已忽所書三章十四節十五節
[00:10:16.480 --> 00:10:17.800]  保羅寫的
[00:10:17.800 --> 00:10:19.360]  一起讀好不好
[00:10:19.360 --> 00:10:29.960]  一二三
[00:10:29.960 --> 00:10:32.240]  知道有什麼嗎
[00:10:32.240 --> 00:10:33.880]  不知道說什麼
[00:10:33.880 --> 00:10:35.920]  前面那句很容易
[00:10:35.920 --> 00:10:38.000]  因此保羅就說
[00:10:38.000 --> 00:10:41.280]  我就在天父面前跪在這裡
[00:10:41.280 --> 00:10:43.360]  接著他括弧
[00:10:43.360 --> 00:10:49.680]  他說天上地上的國家都是從他得名的
[00:10:49.680 --> 00:10:51.640]  說什麼
[00:10:51.640 --> 00:10:53.760]  看英文
[00:10:53.760 --> 00:10:54.920]  英文說
[00:10:54.920 --> 00:11:02.040]  From whom every family in heaven and on earth derives its name
[00:11:02.040 --> 00:11:04.560]  看完之後明白說什麼嗎
[00:11:04.560 --> 00:11:06.640]  還是很不明白
[00:11:06.640 --> 00:11:10.040]  不明白就查一下經 查一下原文
[00:11:10.040 --> 00:11:15.640]  什麼叫做國家 什麼叫做天上地上的國家
[00:11:15.640 --> 00:11:21.720]  每一個家庭都是因它的名字
[00:11:21.720 --> 00:11:24.120]  說什麼
[00:11:24.120 --> 00:11:25.480]  原文
[00:11:25.480 --> 00:11:27.960]  家 family 這個字
[00:11:27.960 --> 00:11:30.040]  就是這個
[00:11:30.040 --> 00:11:31.560]  希臘文
[00:11:31.560 --> 00:11:33.920]  而這個字的字根
[00:11:33.920 --> 00:11:35.800]  字的源頭
[00:11:35.800 --> 00:11:37.640]  就是這個
[00:11:37.640 --> 00:11:41.920]  意思就是爸爸
[00:11:41.920 --> 00:11:43.400]  如果是這樣
[00:11:43.400 --> 00:11:45.240]  這句聖經
[00:11:45.240 --> 00:11:48.720]  可以是這樣翻譯的
[00:11:48.720 --> 00:11:50.120]  因此
[00:11:50.120 --> 00:11:53.560]  我在父面前屈膝
[00:11:53.560 --> 00:11:54.440]  你們讀吧
[00:11:54.440 --> 00:12:01.920]  一二三
[00:12:01.920 --> 00:12:03.560]  天上地上
[00:12:03.560 --> 00:12:06.320]  天下所有的父親
[00:12:06.320 --> 00:12:08.760]  這個名字
[00:12:08.760 --> 00:12:10.960]  是從何而來的
[00:12:10.960 --> 00:12:14.920]  是從天父而來的
[00:12:14.920 --> 00:12:17.440]  看完之後有什麼特別
[00:12:17.440 --> 00:12:20.280]  我們來看看神有什麼名字
[00:12:20.280 --> 00:12:21.720]  在舊約聖經裡面
[00:12:21.720 --> 00:12:23.920]  神有很多個名字
[00:12:23.920 --> 00:12:24.800]  例如
[00:12:24.800 --> 00:12:25.480]  舉例而已
[00:12:25.480 --> 00:12:27.520]  不是單指這幾個
[00:12:27.520 --> 00:12:29.200]  耶和華以勒
[00:12:29.200 --> 00:12:31.920]  意思就是耶和華會預備一切
[00:12:31.920 --> 00:12:32.680]  公認的
[00:12:32.680 --> 00:12:33.800]  耶和華拉法
[00:12:33.800 --> 00:12:35.080]  就是神會醫治
[00:12:35.080 --> 00:12:36.280]  耶和華彌西
[00:12:36.280 --> 00:12:40.240]  神是星期給我得勝的
[00:12:40.240 --> 00:12:41.440]  耶和華沙龍
[00:12:41.440 --> 00:12:43.160]  祂是持平安的
[00:12:43.160 --> 00:12:46.320]  耶和華約以祂是我的目者
[00:12:46.320 --> 00:12:48.240]  就是說在舊約聖經裡面
[00:12:48.240 --> 00:12:51.760]  那些人怎樣認識神是一個怎樣的神
[00:12:51.760 --> 00:12:55.360]  他們就用耶和華的名字去認識祂
[00:12:55.360 --> 00:12:58.160]  哦 祂叫做耶和華沙龍
[00:12:58.160 --> 00:12:59.440]  沙龍就是平安
[00:12:59.440 --> 00:13:03.040]  就是說神就會持平安的
[00:13:03.040 --> 00:13:05.360]  神就會醫治的
[00:13:05.360 --> 00:13:07.880]  神是我們的目者
[00:13:07.880 --> 00:13:11.240]  神是那個令我們得勝的
[00:13:11.240 --> 00:13:12.960]  神是公認我們的
[00:13:12.960 --> 00:13:14.920]  神是自有永有的
[00:13:14.920 --> 00:13:16.480]  神是大能的
[00:13:16.480 --> 00:13:18.360]  神是聖潔的
[00:13:18.360 --> 00:13:20.520]  所有這些的名字
[00:13:20.520 --> 00:13:22.800]  都是告訴人們
[00:13:22.800 --> 00:13:26.360]  我們所說的神是怎樣的
[00:13:26.360 --> 00:13:27.800]  在舊約聖經裡面
[00:13:27.800 --> 00:13:30.880]  有十幾個名字的耶和華神
[00:13:30.880 --> 00:13:35.560]  就彰顯著神是一個怎樣的神
[00:13:35.560 --> 00:13:38.840]  但是有其中神的一個名字
[00:13:38.840 --> 00:13:42.120]  在舊約聖經裡面暗示
[00:13:42.120 --> 00:13:45.800]  但是沒有明明說出
[00:13:45.800 --> 00:13:52.960]  這個名字要直到新約聖經才有的
[00:13:52.960 --> 00:13:55.760]  這個名字其實大家都很熟悉
[00:13:55.760 --> 00:14:01.120]  這個名字就是Holy Father
[00:14:01.120 --> 00:14:04.240]  聖父
[00:14:04.240 --> 00:14:10.200]  耶和華是爸爸
[00:14:10.200 --> 00:14:11.560]  為什麼有一個名字
[00:14:11.560 --> 00:14:13.240]  舊約沒有新約才有的
[00:14:13.240 --> 00:14:15.040]  我想其中一個原因
[00:14:15.040 --> 00:14:20.160]  是要等祂的兒子耶穌來教我們
[00:14:20.160 --> 00:14:21.920]  啟示我們
[00:14:21.920 --> 00:14:25.520]  所以門徒問耶穌怎樣祈禱
[00:14:25.520 --> 00:14:27.320]  耶穌就會說
[00:14:27.320 --> 00:14:28.640]  你要這樣祈禱
[00:14:28.640 --> 00:14:32.360]  我們在天上的父
[00:14:32.360 --> 00:14:34.640]  和你爸爸說
[00:14:34.640 --> 00:14:35.840]  在舊約聖經裡面
[00:14:35.840 --> 00:14:37.480]  人們不會這樣祈禱
[00:14:37.480 --> 00:14:38.920]  在新約
[00:14:38.920 --> 00:14:41.960]  耶穌教我們
[00:14:41.960 --> 00:14:45.040]  在《約翰福音》第十七章
[00:14:45.040 --> 00:14:46.400]  有一個很出名的
[00:14:46.400 --> 00:14:49.320]  叫做大祭司的祈禱
[00:14:49.320 --> 00:14:52.520]  就是耶穌臨上十字架之前
[00:14:52.520 --> 00:14:54.000]  祂的一個祈禱
[00:14:54.000 --> 00:14:55.800]  在整篇的圖文裡面
[00:14:55.800 --> 00:14:59.320]  祂用六字來說
[00:14:59.320 --> 00:15:01.040]  呼求耶和華神
[00:15:01.040 --> 00:15:03.640]  是祂的父
[00:15:03.640 --> 00:15:05.920]  是祂的聖父
[00:15:05.920 --> 00:15:07.120]  而其中一句就說
[00:15:07.120 --> 00:15:10.280]  我已經將祢的名字
[00:15:10.280 --> 00:15:11.720]  教了他們
[00:15:11.720 --> 00:15:14.120]  指示了給他們
[00:15:14.120 --> 00:15:15.440]  祂是什麼名字
[00:15:15.440 --> 00:15:20.040]  作為父的名字
[00:15:20.040 --> 00:15:21.760]  那裡怎樣形容
[00:15:21.760 --> 00:15:25.440]  耶穌怎樣形容祂和天父的關係
[00:15:25.440 --> 00:15:26.960]  祂在我裡面
[00:15:26.960 --> 00:15:28.920]  我在祂裡面
[00:15:28.920 --> 00:15:30.600]  我有一切的東西
[00:15:30.600 --> 00:15:32.800]  都是從父而來
[00:15:32.800 --> 00:15:34.560]  而天父有的一切
[00:15:34.560 --> 00:15:37.120]  都屬於我
[00:15:37.120 --> 00:15:40.640]  這種的關係
[00:15:40.640 --> 00:15:42.120]  我求天父
[00:15:42.120 --> 00:15:44.240]  你叫他們明白
[00:15:44.240 --> 00:15:46.200]  你是我的父
[00:15:46.200 --> 00:15:47.760]  你愛我
[00:15:47.760 --> 00:15:49.520]  那種的愛
[00:15:49.520 --> 00:15:51.800]  和你愛他們
[00:15:51.800 --> 00:15:54.040]  即是我們信了的人的愛
[00:15:54.040 --> 00:15:56.600]  是一樣的
[00:15:56.600 --> 00:15:58.480]  天父怎樣愛耶穌
[00:15:58.480 --> 00:16:01.600]  祂就是怎樣愛你
[00:16:01.600 --> 00:16:04.120]  過往我有一個誤解
[00:16:04.120 --> 00:16:05.920]  其實沒有人教過我的
[00:16:05.920 --> 00:16:08.680]  不過我以為是這樣
[00:16:08.680 --> 00:16:09.640]  我以為天父
[00:16:09.640 --> 00:16:12.160]  為什麼叫做天父呢
[00:16:12.160 --> 00:16:15.720]  就是天父很想我們知道祂愛祂
[00:16:15.720 --> 00:16:17.440]  於是天父就在想
[00:16:17.440 --> 00:16:19.240]  怎樣讓這些人知道
[00:16:19.240 --> 00:16:20.120]  我愛祂呢
[00:16:20.120 --> 00:16:23.600]  於是祂就找個例子給他們聽
[00:16:23.600 --> 00:16:24.600]  他們就明白了
[00:16:24.600 --> 00:16:25.480]  於是他們就看了
[00:16:25.480 --> 00:16:26.800]  啊 你看
[00:16:26.800 --> 00:16:29.880]  那個人這麼愛祂的子女
[00:16:29.880 --> 00:16:32.760]  我就解釋了
[00:16:32.760 --> 00:16:33.760]  你知不知道
[00:16:33.760 --> 00:16:34.960]  我愛你
[00:16:34.960 --> 00:16:37.720]  就好像那個爸爸愛你一樣
[00:16:37.720 --> 00:16:39.720]  所以我就叫做天父
[00:16:39.720 --> 00:16:41.640]  我以為是這樣
[00:16:41.640 --> 00:16:46.320]  以為神用了我們作為父親的職位
[00:16:46.320 --> 00:16:51.120]  去表達祂是一個這樣慈愛的父
[00:16:51.120 --> 00:16:51.920]  你明白嗎
[00:16:51.920 --> 00:16:52.640]  我們
[00:16:52.640 --> 00:16:55.600]  神說我像你
[00:16:55.600 --> 00:16:57.880]  我初時以為是這樣
[00:16:57.880 --> 00:17:00.160]  但是我看這段聖經的時候
[00:17:00.160 --> 00:17:01.480]  有一個很大的提醒
[00:17:01.480 --> 00:17:04.680]  不是神像我們
[00:17:04.680 --> 00:17:07.960]  是神將為父這個職責
[00:17:07.960 --> 00:17:12.520]  天上地下所有的父親這個職位
[00:17:12.520 --> 00:17:14.160]  這個呼召
[00:17:14.160 --> 00:17:16.200]  臨到弟兄的呼召
[00:17:16.200 --> 00:17:21.200]  你們要像我
[00:17:21.200 --> 00:17:24.480]  我就是那個第一個父
[00:17:24.480 --> 00:17:26.640]  第一個父是從哪裡來的
[00:17:26.640 --> 00:17:28.440]  不是亞當生子
[00:17:28.440 --> 00:17:30.920]  自有天下第一個父
[00:17:30.920 --> 00:17:33.240]  在創世以前
[00:17:33.240 --> 00:17:36.840]  已經是聖父 聖子 聖女
[00:17:36.840 --> 00:17:42.840]  耶和華神已經是耶穌的父
[00:17:42.840 --> 00:17:45.920]  祂是聖父
[00:17:45.920 --> 00:17:49.280]  耶穌是聖子
[00:17:49.280 --> 00:17:51.600]  由聖子來解釋
[00:17:51.600 --> 00:17:53.440]  父是誰
[00:17:53.440 --> 00:17:58.400]  是最貼切的
[00:17:58.400 --> 00:18:00.920]  不是祂見到人
[00:18:00.920 --> 00:18:04.000]  爸爸很愛小孩
[00:18:04.000 --> 00:18:05.800]  於是我就是天父
[00:18:05.800 --> 00:18:07.680]  讓你明白我是怎樣
[00:18:07.680 --> 00:18:09.920]  而是天父這個職銜
[00:18:09.920 --> 00:18:11.880]  這個職位
[00:18:11.880 --> 00:18:14.520]  是自有永有的
[00:18:14.520 --> 00:18:17.600]  是祂將這個很尊貴的身份
[00:18:17.600 --> 00:18:20.120]  很尊貴的職責
[00:18:20.120 --> 00:18:24.200]  交給弟兄
[00:18:24.200 --> 00:18:29.480]  今日天上地上所有的父
[00:18:29.480 --> 00:18:34.800]  都是因為天父而不明
[00:18:34.800 --> 00:18:37.800]  你是父親
[00:18:37.800 --> 00:18:41.640]  你有一個很重要的呼召
[00:18:41.640 --> 00:18:45.400]  就是反映 向你的下一代
[00:18:45.400 --> 00:18:49.800]  去反映天上的父是怎樣的
[00:18:49.800 --> 00:18:51.280]  天上的父怎樣愛你
[00:18:51.280 --> 00:18:57.760]  你就應該怎樣愛你的子女
[00:18:57.760 --> 00:19:00.080]  我很想說
[00:19:00.080 --> 00:19:02.000]  其實做爸爸是怎樣
[00:19:02.000 --> 00:19:03.120]  大家都知道的
[00:19:03.120 --> 00:19:04.520]  我們活在這個世界上
[00:19:04.520 --> 00:19:07.080]  要養妻活兒
[00:19:07.080 --> 00:19:09.920]  承擔家庭的責任
[00:19:09.920 --> 00:19:14.720]  不過今日有三點很想提醒
[00:19:14.720 --> 00:19:18.400]  告訴在座的每一個父親知道
[00:19:18.400 --> 00:19:21.240]  神說你是父
[00:19:21.240 --> 00:19:23.960]  你是家庭的父的時候
[00:19:23.960 --> 00:19:28.600]  有三個責任和意思
[00:19:28.600 --> 00:19:29.840]  包括了這三個
[00:19:29.840 --> 00:19:33.240]  第一個就是你家庭的祭司
[00:19:33.240 --> 00:19:35.720]  你是家庭的先知
[00:19:35.720 --> 00:19:38.600]  以及你是家庭的君王
[00:19:38.600 --> 00:19:40.240]  最喜歡誰的身份
[00:19:40.240 --> 00:19:42.280]  當然是做皇帝
[00:19:42.280 --> 00:19:43.640]  你是家庭的皇帝
[00:19:43.640 --> 00:19:45.920]  所以最後才說
[00:19:45.920 --> 00:19:50.680]  甚麼叫做你是家庭的祭司
