
[00:00:00.000 --> 00:00:04.680]  各位聽眾我們繼續在今天研讀《約書亞記》的系列
[00:08:10.700 --> 00:08:14.260]  和一些歸順了以色列人的外邦人
[00:08:14.260 --> 00:08:17.820]  他們就一起來到上帝面前
[00:08:17.820 --> 00:08:23.060]  獻祭和聽上帝藉著約書亞和那群利物人
[00:08:23.060 --> 00:08:26.380]  向他們宣讀很重要的訊息
[00:08:26.380 --> 00:08:29.900]  再一次教導新生代的這些以色列人
[00:08:29.900 --> 00:08:32.740]  究竟上帝的屬性是怎麼樣的
[00:08:32.740 --> 00:08:37.020]  這也是我們今天每個基督徒要思考的
[00:08:37.020 --> 00:08:41.220]  究竟我們上帝是一個怎樣的上帝呢?
[00:08:41.220 --> 00:08:44.940]  簡選這個事件不是沒有目的的
[00:08:44.940 --> 00:08:47.220]  在創世之先
[00:08:47.220 --> 00:08:50.420]  我深信上帝已經準備了一個地方
[00:08:50.420 --> 00:08:54.780]  讓以色列人和我們今天去看看上帝
[00:08:54.780 --> 00:08:57.820]  讓我們知道祂的屬性是怎麼樣的
[00:08:57.820 --> 00:09:02.020]  事件其實是一個以色列人的聖地
[00:09:02.020 --> 00:09:05.780]  大家知道在創世紀裡面記載到
[00:09:05.780 --> 00:09:12.060]  在十二章裡面亞伯拉罕第一次接受上帝的應許
[00:09:12.060 --> 00:09:13.460]  就在事件裡面
[00:09:13.460 --> 00:09:16.740]  如果我們看回創世紀第三十五章裡面
[00:09:16.740 --> 00:09:25.020]  講到亞各在他舅舅的家裡回來的時候
[00:09:25.020 --> 00:09:28.620]  他也在事件裡面安頓下來
[00:09:28.620 --> 00:09:32.540]  然後在事件裡面破碎和埋葬了
[00:09:32.540 --> 00:09:35.820]  一切他愛邦帶回來的偶像
[00:09:35.820 --> 00:09:38.460]  重新在上帝面前立志
[00:09:38.460 --> 00:09:42.540]  以色列人看到事件是一個很重要的地方
[00:09:42.540 --> 00:09:46.420]  而事件城外邊的大草原
[00:09:46.420 --> 00:09:49.860]  如果你看圖
[00:09:49.860 --> 00:09:53.060]  你會看到有一座山叫基里森山
[00:09:53.060 --> 00:09:56.100]  基里森山是2849呎
[00:09:56.100 --> 00:09:58.980]  在南邊
[00:09:58.980 --> 00:10:02.980]  而北邊就是這座以巴路山
[00:10:02.980 --> 00:10:04.620]  3020呎
[00:10:04.620 --> 00:10:06.820]  是高一點點的
[00:10:06.820 --> 00:10:12.500]  而中間當然就是平原的中間進去
[00:10:12.500 --> 00:10:14.180]  就會是事件城
[00:10:14.180 --> 00:10:18.540]  當然今天已經因為以巴協議的緣故
[00:10:18.540 --> 00:10:20.620]  交給巴勒斯坦去管理
[00:10:20.620 --> 00:10:23.420]  改名叫做納布盧斯
[00:10:23.420 --> 00:10:30.060]  但在希伯來文中事件的意思就是肩膀
[00:10:30.060 --> 00:10:34.300]  如果你看那兩座山就像兩個肩膀一樣
[00:10:34.300 --> 00:10:38.180]  去擋住中間的事件城
[00:10:38.180 --> 00:10:41.420]  在事件城外邊的大草原當中
[00:10:41.420 --> 00:10:44.820]  幾百萬人去到當中
[00:10:44.820 --> 00:10:48.380]  去進行一個佩靈會
[00:10:48.380 --> 00:10:54.740]  約書亞根據摩西在出埃及之後
[00:10:54.740 --> 00:10:56.180]  幾十年前
[00:10:56.180 --> 00:10:59.500]  摩西在這裡跟以色列人說
[00:10:59.500 --> 00:11:05.380]  有一天你會去到這個事件城外邊
[00:11:05.380 --> 00:11:13.580]  你就要在這個草原重新聽摩西所定的
[00:11:13.580 --> 00:11:17.700]  所有要透過摩西定的律法
[00:11:17.700 --> 00:11:22.620]  我們看看這次耶和華透過約書亞
[00:11:22.620 --> 00:11:26.100]  去實現摩西要做的事情
[00:11:26.100 --> 00:11:28.460]  究竟是說什麼呢?
[00:11:28.460 --> 00:11:30.620]  我們看看聖經怎麼說
[00:11:30.620 --> 00:11:34.460]  我們從三方面去看今天這篇信息
[00:11:34.460 --> 00:11:38.060]  我們知道以色列人幾百萬人一起
[00:11:38.060 --> 00:11:42.420]  憲制之後約書亞就叫利物人開始宣讀
[00:11:42.420 --> 00:11:45.540]  摩西的律法
[00:11:45.540 --> 00:11:48.020]  今天我們當然不會全部讀完
[00:11:48.020 --> 00:11:50.540]  摩西五經裡面的律法
[00:11:50.540 --> 00:11:52.900]  但是也會很長
[00:11:52.900 --> 00:11:54.980]  我們也知道以色列人當日
[00:11:54.980 --> 00:11:58.580]  他們沒有像大家在家裡拿著一杯咖啡
[00:11:58.580 --> 00:11:59.900]  或者坐在沙發上
[00:11:59.900 --> 00:12:00.900]  或者躺在沙發上
[00:12:00.900 --> 00:12:03.620]  動一隻腳去聽上帝的話語
[00:12:03.620 --> 00:12:08.020]  他們很嚴肅地站在上帝面前
[00:12:08.020 --> 00:12:10.420]  去聆聽上帝的話
[00:12:10.420 --> 00:12:13.100]  因為約書亞告訴以色列人
[00:12:13.100 --> 00:12:16.460]  這才是很重要的一些信息
[00:12:16.460 --> 00:12:17.820]  所以一開始的時候
[00:12:17.820 --> 00:12:22.980]  他就開始讀摩西的一些警告
[00:12:22.980 --> 00:12:24.660]  什麼是吉凶?
[00:12:24.660 --> 00:12:27.140]  什麼是和服?
[00:12:27.140 --> 00:12:29.180]  所以我們叫做咒助而祝福
[00:12:29.180 --> 00:12:30.340]  一開始的時候
[00:12:30.340 --> 00:12:38.700]  約書亞就先讀了這些咒助的說話
[00:12:38.700 --> 00:12:39.780]  我不會全部讀完
[00:12:39.780 --> 00:12:40.820]  當然會很長
[00:12:40.820 --> 00:12:43.300]  但是也會抽一些讓大家聽聽
[00:12:43.300 --> 00:12:52.420]  當時以色列人在上帝所創造的球場
[00:12:52.420 --> 00:12:56.140]  大型的劇場當中
[00:12:56.140 --> 00:13:00.940]  如何去看上帝藉著利美人和約書亞讀出
[00:13:00.940 --> 00:13:04.420]  描述他屬性的這番話
[00:13:04.420 --> 00:13:05.700]  有人製造說
[00:13:05.700 --> 00:13:08.620]  所徵護的偶像或者雕刻或者鑄造
[00:13:08.620 --> 00:13:09.940]  就是公眾所做的
[00:13:09.940 --> 00:13:12.820]  暗中設立的那人必受咒助
[00:13:12.820 --> 00:13:15.900]  興曼父母的必受咒助
[00:13:15.900 --> 00:13:21.540]  羅爾倫社的地界的
[00:13:21.540 --> 00:13:25.180]  就是倫社把粉絲移過一點的
[00:13:25.180 --> 00:13:26.380]  必受咒助
[00:13:26.380 --> 00:13:29.140]  使核子走岔路的必受咒助
[00:13:29.140 --> 00:13:34.180]  向寄居和孤兒寡婦屈往正直的必受咒助
[00:13:34.180 --> 00:13:36.420]  有時候你也不明白為什麼
[00:13:36.420 --> 00:13:44.460]  上帝在大清早中叫你們一早起床來崇拜
[00:13:44.460 --> 00:13:48.900]  來聽培靈報道或者培靈的粉兄妹
[00:13:48.900 --> 00:13:50.420]  一開始的時候
[00:13:50.420 --> 00:13:52.900]  可不可以說一些好的東西呢?
[00:13:52.900 --> 00:13:56.940]  為什麼一開始的時候就說一些難聽的話呢?
[00:13:56.940 --> 00:14:00.740]  可不可以早上給我們一些好的訊息呢?
[00:14:00.740 --> 00:14:05.620]  我覺得上帝是有特別的儀式
[00:14:05.620 --> 00:14:08.020]  如果沒有壞消息
[00:14:08.020 --> 00:14:10.460]  就沒有好消息
[00:14:10.460 --> 00:14:13.700]  上帝告訴我們一個很重要的訊息
[00:14:13.700 --> 00:14:17.620]  就是上帝對於罪
[00:14:17.620 --> 00:14:19.180]  對於人所行的
[00:14:19.180 --> 00:14:22.740]  他眼中捍衛惡的事
[00:14:22.740 --> 00:14:24.780]  他是不能夠容忍
[00:14:24.780 --> 00:14:28.860]  和他是很恨惡罪
[00:14:28.860 --> 00:14:30.580]  上帝沒錯他是愛每一個人
[00:14:30.580 --> 00:14:33.140]  但他不是愛所有的東西
[00:14:33.140 --> 00:14:35.900]  上帝是恨惡罪
[00:14:35.900 --> 00:14:37.980]  恨惡偷竊的
[00:14:37.980 --> 00:14:41.020]  恨惡憎恨父母的
[00:14:41.020 --> 00:14:42.420]  欺瞞父母的
[00:14:42.420 --> 00:14:44.340]  恨惡殺人的
[00:14:44.340 --> 00:14:45.740]  恨惡行淫的
[00:14:45.740 --> 00:14:47.940]  這些都是上帝所恨惡的
[00:14:47.940 --> 00:14:48.500]  上帝是愛
[00:14:48.500 --> 00:14:49.900]  但他不是愛所有的東西
[00:14:49.900 --> 00:14:52.100]  他是恨惡這些東西
[00:14:52.100 --> 00:14:55.500]  所以有人說為什麼上帝要造地獄呢?
[00:14:55.500 --> 00:14:58.900]  這就是因為上帝是不能夠容忍
[00:14:58.900 --> 00:15:04.420]  他自己的本質是不能夠容忍罪和惡
[00:15:04.420 --> 00:15:07.540]  所以上帝自己公平地說
[00:15:07.540 --> 00:15:11.100]  沒有可能每個人都能夠享受
[00:15:11.100 --> 00:15:15.100]  自己設立的完美天堂
[00:15:15.100 --> 00:15:21.180]  因為上帝是恨惡不完全在他的天國裡面
[00:15:21.180 --> 00:15:24.020]  所以他就開始讀這個奏訟
[00:15:24.020 --> 00:15:27.540]  這個奏訟讓我們基督徒明白
[00:15:27.540 --> 00:15:31.340]  我們今天如果沒有
[00:15:31.340 --> 00:15:34.260]  我們知道上帝所恨惡這些東西
[00:15:34.260 --> 00:15:36.180]  耶穌基督的死
[00:15:36.180 --> 00:15:39.140]  就不會有這麼大的意義
[00:15:39.140 --> 00:15:41.500]  因為這些罪
[00:15:41.500 --> 00:15:44.380]  是帶來耶穌基督為我們的罪
[00:15:44.380 --> 00:15:46.340]  死在十字架上
[00:15:46.340 --> 00:15:48.380]  所以一開始的時候
[00:15:48.380 --> 00:15:49.660]  他就讀這些
[00:15:49.660 --> 00:15:51.820]  我當然不會全部讀
[00:15:51.820 --> 00:15:54.340]  與繼母行淫的必受奏助
[00:15:54.340 --> 00:15:57.140]  與收淫俠的必受奏助
[00:15:57.140 --> 00:16:02.700]  與異母同父或異父同母的姊妹行淫的必受奏助
[00:16:02.700 --> 00:16:05.700]  與惡母行淫的必受奏助
[00:16:05.700 --> 00:16:07.300]  突然之間你聽到這些
[00:16:07.300 --> 00:16:10.740]  你會覺得好像很噁心
[00:16:10.740 --> 00:16:13.380]  當你聽到的時候你會知道
[00:16:13.380 --> 00:16:16.460]  這個變態性的行為
[00:16:16.460 --> 00:16:21.380]  不是二十世紀二十一世紀我們獨有的專利
[00:16:21.380 --> 00:16:23.740]  三千多年前
[00:16:23.740 --> 00:16:26.420]  有人已經在行這些行為
[00:16:26.420 --> 00:16:30.700]  上帝也指明了這些東西是上帝會奏助的
[00:16:30.700 --> 00:16:33.220]  暗中殺人的必受奏助
[00:16:33.220 --> 00:16:36.460]  受賄賂害死無辜人的必受奏助
[00:16:36.460 --> 00:16:41.180]  不堅守進行律法言語的必受奏助
[00:16:41.180 --> 00:16:44.940]  當然我沒辦法讀完所有的東西
[00:16:44.940 --> 00:16:46.300]  在《深淵記》裡面
[00:16:46.300 --> 00:16:51.100]  當時約書亞對以色列人所讀的經文
[00:16:51.100 --> 00:16:54.620]  所以約書亞和曼里美人是這麼說的
[00:16:54.620 --> 00:16:57.780]  他說你若不聽從耶和華理神的話
[00:16:57.780 --> 00:17:02.020]  不謹守進行你一切的誡明律例
[00:17:02.020 --> 00:17:03.820]  就是我今天所吩咐你的
[00:17:03.820 --> 00:17:06.740]  以下的奏助就會追隨著你
[00:17:06.740 --> 00:17:08.060]  淋到你身上
[00:17:08.060 --> 00:17:09.860]  在理成裡面必受奏助
[00:17:09.860 --> 00:17:11.340]  田間必受奏助
[00:17:11.340 --> 00:17:15.820]  你的糠子和你搓麵粉的盤都必受奏助
[00:17:15.820 --> 00:17:19.900]  你所生的所出產的牛毒羊群都要受奏助
[00:17:19.900 --> 00:17:21.340]  你也必受奏助
[00:17:21.340 --> 00:17:22.740]  你出又受奏助
[00:17:22.740 --> 00:17:23.940]  入也受奏助
[00:17:23.940 --> 00:17:26.300]  耶和華因你的惡離棄他
[00:17:26.300 --> 00:17:28.580]  就必在你手裡所辦的一切事
[00:17:28.580 --> 00:17:31.140]  受奏助擾亂
[00:17:31.140 --> 00:17:33.780]  責罰淋到你直到你毀滅
[00:17:33.780 --> 00:17:35.260]  速速地滅亡
[00:17:35.260 --> 00:17:37.940]  耶和華必將你所立的王
[00:17:37.940 --> 00:17:39.260]  領導你和你列祖
[00:17:39.260 --> 00:17:40.700]  素不認識的國去
[00:17:40.700 --> 00:17:43.660]  在那裡你必侍奉木頭石頭的神
[00:17:43.660 --> 00:17:45.900]  在耶和華領你們的各國當中
[00:17:45.900 --> 00:17:47.980]  要令人驚嚇
[00:17:47.980 --> 00:17:49.020]  笑談
[00:17:49.020 --> 00:17:50.020]  譏笑
[00:17:50.020 --> 00:17:52.220]  你生兒養女卻不算是你的
[00:17:52.220 --> 00:17:53.820]  因為必被擄去
[00:17:53.820 --> 00:17:56.060]  耶和華必將其災
[00:17:56.060 --> 00:17:58.300]  就是至大至長的災
[00:17:58.300 --> 00:18:00.020]  至重至久的病
[00:18:00.020 --> 00:18:02.940]  加在你和你後裔的身上
[00:18:02.940 --> 00:18:06.300]  也必使你所懼怕埃及人的病
[00:18:06.300 --> 00:18:07.260]  都臨在你
[00:18:07.260 --> 00:18:08.220]  貼在你身上
[00:18:08.220 --> 00:18:12.460]  你聽到這些奏助的話
[00:18:12.460 --> 00:18:18.500]  你不要說聖經純粹是得祝福的話
[00:18:18.500 --> 00:18:21.060]  聖經裡面一大段的生命記載
[00:18:21.060 --> 00:18:24.020]  摩西要曉如以色列人的說話
[00:18:24.020 --> 00:18:25.580]  全部都說了當作
[00:18:25.580 --> 00:18:26.540]  當你聽的時候
[00:18:26.540 --> 00:18:31.540]  其實你的心裡面也很不安
[00:18:31.540 --> 00:18:33.020]  聖經說的是
[00:18:33.020 --> 00:18:36.740]  上帝的說話是如此嚴厲
[00:18:36.740 --> 00:18:40.340]  我小時候好像做什麼都不好
[00:18:40.340 --> 00:18:43.900]  你知道我們廣東人有很多童謠
[00:18:43.900 --> 00:18:46.020]  那些奏助人的童謠
[00:18:46.020 --> 00:18:49.620]  我想你們也有可能聽過
[00:18:49.620 --> 00:18:52.380]  三十個都可以轉做
[00:18:52.380 --> 00:18:55.060]  祝福你今天撞破了頭
[00:18:55.060 --> 00:18:56.540]  慶祝你死了爸爸
[00:18:56.540 --> 00:18:58.020]  或者童謠就是
[00:18:58.020 --> 00:18:59.780]  我以前聽過的童謠就是
[00:18:59.780 --> 00:19:02.300]  耳縮宮吹火瞳
[00:19:02.300 --> 00:19:04.580]  買塊餅又穿洞
[00:19:04.580 --> 00:19:05.860]  買粒蔗又生蟲
[00:19:05.860 --> 00:19:07.220]  娶個老婆耳又聾
[00:19:07.220 --> 00:19:09.380]  這些全部都是奏助說話
[00:19:09.380 --> 00:19:15.180]  就好像當日以色列人聽的一樣
[00:19:15.180 --> 00:19:17.020]  做什麼都不好
[00:19:17.020 --> 00:19:19.900]  凡他所作的盡都不順利
[00:19:19.900 --> 00:19:24.380]  因為你是蒙奏助
[00:19:24.380 --> 00:19:29.780]  因為你沒有聽到上帝的說話
[00:19:29.780 --> 00:19:31.740]  其實奏助的目的就是
[00:19:31.740 --> 00:19:38.420]  申明罪和不聽從上帝說話的嚴重性
[00:19:38.420 --> 00:19:41.380]  你說我們不喜歡聽這些說話
[00:19:41.380 --> 00:19:44.580]  但上帝一定要說清楚給我們知道
[00:19:44.580 --> 00:19:47.940]  在公義的本性裡面他憎恨什麼
[00:19:47.940 --> 00:19:51.860]  他不喜歡我們做什麼
[00:19:51.860 --> 00:19:52.820]  而上帝的奏助
[00:19:52.820 --> 00:19:54.540]  上帝很清楚告訴我們
[00:19:54.540 --> 00:19:58.460]  上帝的奏助是人犯罪的功架
[00:19:58.460 --> 00:20:01.540]  因為罪的功架乃是死
[00:20:01.540 --> 00:20:04.860]  羅馬書6:23
[00:20:04.860 --> 00:20:06.700]  但當我們聽這些的時候
[00:20:06.700 --> 00:20:07.900]  不要反過來看
[00:20:07.900 --> 00:20:10.140]  因為因果的邏輯就是
[00:20:10.140 --> 00:20:12.020]  上帝說你做這些事
[00:20:12.020 --> 00:20:15.020]  必招致上帝的奏助
[00:20:15.020 --> 00:20:17.100]  但這些惡果的出現
[00:20:17.100 --> 00:20:19.740]  不一定是因為你做了不好的事
[00:20:19.740 --> 00:20:23.700]  好像我爸爸有鬍子
[00:20:23.700 --> 00:20:25.860]  但是不是有鬍子的那個就是我爸爸呢?
[00:20:25.860 --> 00:20:26.940]  不是的
[00:20:26.940 --> 00:20:31.460]  但上帝有一個因果的邏輯告訴我們
[00:20:31.460 --> 00:20:33.260]  罪的嚴重性
[00:20:33.260 --> 00:20:36.100]  如果你不聽上帝的話
[00:20:36.100 --> 00:20:43.020]  你就會招致這些罪惡帶來的惡果
[00:20:43.020 --> 00:20:45.780]  我想每個人都不喜歡聽這些說話
[00:20:45.780 --> 00:20:48.900]  但這些說話在上帝口中出現的
[00:20:48.900 --> 00:20:49.740]  是很真實的
[00:20:49.740 --> 00:20:51.260]  所以上帝告訴我們
[00:20:51.260 --> 00:20:54.460]  以色列人繼續聽的那一半人
[00:20:54.460 --> 00:21:00.420]  對著以巴魯山和基里森山那一半的時候
