
[00:00:00.000 --> 00:00:02.000]  第一個訊息是聖誕節的話
[00:01:14.320 --> 00:01:15.200]  是不是很sweet
[00:01:15.200 --> 00:01:17.200]  你會不會開車去看一下
[00:01:17.200 --> 00:01:18.000]  都會看一下的
[00:01:18.000 --> 00:01:21.680]  今天我們拿到天國身份的基督徒
[00:01:21.680 --> 00:01:25.040]  不單止能夠享受外在的聖誕氣氛
[00:01:25.040 --> 00:01:26.800]  還多了一層裏面
[00:01:26.800 --> 00:01:28.000]  剛才Justin這樣說
[00:01:28.000 --> 00:01:29.840]  裏面屬靈的氣氛
[00:01:29.840 --> 00:01:31.200]  盼望今天透過
[00:01:31.200 --> 00:01:34.480]  馬太福音和以賽亞書的經文
[00:01:34.480 --> 00:01:36.640]  讓弟兄姊妹我們一起
[00:01:36.640 --> 00:01:37.920]  深思一下
[00:01:37.920 --> 00:01:39.440]  聖誕節的意義
[00:01:39.440 --> 00:01:41.920]  成為可以活出使命的基督徒
[00:01:41.920 --> 00:01:42.640]  好不好
[00:01:42.640 --> 00:01:43.600]  我們一起祈禱
[00:01:43.600 --> 00:01:46.320]  基本上就是感謝你
[00:01:46.320 --> 00:01:48.240]  感謝你讓弟兄姊妹
[00:01:48.240 --> 00:01:50.240]  一起回來教會
[00:01:50.240 --> 00:01:51.680]  一起去敬拜你
[00:01:51.680 --> 00:01:53.920]  盼望我們一會藉著你的話語
[00:01:53.920 --> 00:01:55.840]  能夠讓你去無助
[00:01:56.880 --> 00:01:58.960]  神啊求你保守我們的心
[00:01:58.960 --> 00:02:00.400]  勝過保守一切
[00:02:00.400 --> 00:02:03.440]  神啊求你開啟我們的心
[00:02:03.440 --> 00:02:04.880]  開啟我們的耳朵
[00:02:04.880 --> 00:02:07.520]  這一刻時間交託給你
[00:02:07.520 --> 00:02:08.560]  感謝你聽我們禱告
[00:02:08.560 --> 00:02:09.920]  奉主耶穌救命祈求
[00:02:09.920 --> 00:02:10.800]  Amen
[00:02:10.800 --> 00:02:15.200]  好 我們一起看馬太福音第四章的
[00:02:15.200 --> 00:02:16.640]  十二至十七節
[00:02:16.640 --> 00:02:18.240]  我讀給大家聽
[00:02:18.240 --> 00:02:20.480]  耶穌聽見約翰下了監
[00:02:20.480 --> 00:02:22.720]  就退到加利利去
[00:02:22.720 --> 00:02:24.320]  後又離開勒撒勒
[00:02:24.320 --> 00:02:25.760]  往加伯隆去
[00:02:25.760 --> 00:02:27.360]  就住在那裡
[00:02:27.360 --> 00:02:28.960]  那地方靠海
[00:02:28.960 --> 00:02:33.040]  在西布倫和拿忽他里的邊界上
[00:02:33.040 --> 00:02:36.400]  這是要應驗先知以賽亞的話
[00:02:36.400 --> 00:02:39.680]  說西布倫地拿忽他里地
[00:02:39.680 --> 00:02:41.520]  就是沿海的路
[00:02:41.520 --> 00:02:43.200]  約旦河外
[00:02:43.200 --> 00:02:45.120]  外邦人的加利利地
[00:02:45.120 --> 00:02:47.920]  那坐在黑暗裡的百姓
[00:02:47.920 --> 00:02:49.920]  看見了大光
[00:02:49.920 --> 00:02:52.560]  坐在死蔭之地的人有光
[00:02:52.560 --> 00:02:54.640]  發現照著他們
[00:02:54.640 --> 00:02:58.720]  從那時候耶穌就傳起道來說
[00:02:58.720 --> 00:03:02.240]  天國近了你們應當悔改
[00:03:02.240 --> 00:03:02.800]  Amen
[00:03:02.800 --> 00:03:04.080]  因為時間的關係
[00:03:04.080 --> 00:03:05.600]  我就讀到這裡
[00:03:05.600 --> 00:03:07.200]  如果時間許可的話
[00:03:07.200 --> 00:03:09.520]  我會一口氣讀到二十五節
[00:03:09.520 --> 00:03:10.560]  當中包括
[00:03:10.560 --> 00:03:12.240]  召第一批門徒
[00:03:12.240 --> 00:03:13.120]  傳福音
[00:03:13.120 --> 00:03:15.120]  醫病講鬼等等的訊息
[00:03:15.120 --> 00:03:18.240]  因為四章十二至二十五節
[00:03:18.240 --> 00:03:22.800]  其實是第五章至十一章的intro
[00:03:22.800 --> 00:03:24.000]  即是引言
[00:03:24.000 --> 00:03:25.600]  在文學結構上
[00:03:25.600 --> 00:03:26.880]  我們可以看到
[00:03:26.880 --> 00:03:28.960]  馬太分了兩個進程
[00:03:28.960 --> 00:03:31.840]  分別由兩個書甲來組成
[00:03:31.840 --> 00:03:33.200]  第一個書甲
[00:03:33.200 --> 00:03:34.800]  四章二十三節
[00:03:34.800 --> 00:03:36.960]  耶穌走遍加利利
[00:03:36.960 --> 00:03:39.360]  在國會堂裡教訓人
[00:03:39.360 --> 00:03:41.040]  傳天國的福音
[00:03:41.040 --> 00:03:42.800]  醫治百姓各樣的病症
[00:03:42.800 --> 00:03:43.200]  是不是?
[00:03:43.200 --> 00:03:43.840]  下面
[00:03:43.840 --> 00:03:44.800]  如果你看看內容
[00:03:44.800 --> 00:03:46.800]  就是權柄的彰顯
[00:03:46.800 --> 00:03:48.480]  九章三十五節
[00:03:48.480 --> 00:03:49.840]  同一個書甲
[00:03:49.840 --> 00:03:52.880]  緊隨其後的是十章一節
[00:03:52.880 --> 00:03:54.640]  耶穌叫了十二門徒來
[00:03:54.640 --> 00:03:56.160]  給權柄給他們
[00:03:56.160 --> 00:03:56.720]  是不是?
[00:03:56.720 --> 00:03:57.840]  然後你看看內容
[00:03:57.840 --> 00:03:59.840]  就是權柄的委派
[00:03:59.840 --> 00:04:01.120]  十一章一節
[00:04:01.120 --> 00:04:04.720]  耶穌吩咐完十二個門徒就離開了
[00:04:04.720 --> 00:04:05.520]  是不是?
[00:04:05.520 --> 00:04:06.480]  所以
[00:04:06.480 --> 00:04:09.680]  四章十二至二十五節的任務
[00:04:09.680 --> 00:04:12.000]  是要為耶穌的權柄
[00:04:12.000 --> 00:04:15.120]  在讀者的內心奠定一個基礎
[00:04:15.120 --> 00:04:16.480]  不單止是這樣
[00:04:16.480 --> 00:04:19.280]  馬太更精心地鋪排
[00:04:19.280 --> 00:04:20.000]  約翰
[00:04:20.000 --> 00:04:21.680]  是施洗約翰的出場
[00:04:21.680 --> 00:04:24.400]  來包圍以上所有的經文
[00:04:24.400 --> 00:04:26.560]  來引導和證實
[00:04:26.560 --> 00:04:29.360]  耶穌就是舊約所說的那個救世主
[00:04:29.360 --> 00:04:32.560]  就是我們基督徒稱為的彌賽亞
[00:04:32.560 --> 00:04:34.400]  四章十二節記得嗎?
[00:04:34.400 --> 00:04:37.680]  就是耶穌聽見約翰下了監
[00:04:37.680 --> 00:04:39.280]  就退到加利利去
[00:04:39.280 --> 00:04:43.680]  直到剛才完結的十一章一節之後
[00:04:43.680 --> 00:04:46.720]  約翰在監裏聽見基督所作的事
[00:04:46.720 --> 00:04:48.080]  就受不了了
[00:04:48.080 --> 00:04:49.520]  找人去找耶穌問一下
[00:04:49.520 --> 00:04:50.480]  你是不是?
[00:04:50.480 --> 00:04:53.120]  還是我應該等第二個呢?
[00:04:53.120 --> 00:04:54.720]  這樣看這段經文
[00:04:54.720 --> 00:04:58.640]  就好像在吃金沙朱古力
[00:04:58.640 --> 00:05:00.480]  有沒有人吃過金沙朱古力?
[00:05:00.480 --> 00:05:02.080]  舉手給我看看好不好?
[00:05:02.080 --> 00:05:05.920]  有沒有人看過金沙朱古力以前的廣告?
[00:05:05.920 --> 00:05:07.440]  那個slogan是什麼?
[00:05:07.440 --> 00:05:08.800]  金沙的吸引力
[00:05:08.800 --> 00:05:10.000]  怎樣?
[00:05:10.000 --> 00:05:11.360]  凡人沒法擋
[00:05:11.360 --> 00:05:14.480]  有沒有人看過?舉手來看看
[00:05:14.480 --> 00:05:16.080]  糟了 教會老化了
[00:05:16.080 --> 00:05:17.200]  是不是?
[00:05:17.200 --> 00:05:20.160]  我經常都這樣來測試大家的年紀
[00:05:20.160 --> 00:05:22.160]  我小時候經常看這個
[00:05:22.160 --> 00:05:27.280]  你看那個廣告是很有趣的
[00:05:27.280 --> 00:05:29.920]  你見到它不是凡人的朱古力
[00:05:29.920 --> 00:05:31.440]  它是從天上下來的朱古力
[00:05:31.440 --> 00:05:33.920]  看見的時候心裏多麼如癡如醉
[00:05:33.920 --> 00:05:35.040]  終於買了一粒
[00:05:35.040 --> 00:05:35.840]  真的沒法擋
[00:05:35.840 --> 00:05:36.640]  一吃下去
[00:05:36.640 --> 00:05:37.680]  你怎樣吃的?
[00:05:37.680 --> 00:05:38.400]  咔咔咔
[00:05:38.400 --> 00:05:40.160]  是不是很立體?很香
[00:05:40.160 --> 00:05:42.240]  不知道喝什麼的
[00:05:42.240 --> 00:05:44.160]  然後你就會怎樣吃呢?
[00:05:44.160 --> 00:05:45.600]  你一定會這樣吃的
[00:05:45.600 --> 00:05:48.640]  拿出來然後咬掉外面的朱古力
[00:05:48.640 --> 00:05:50.400]  有沒有人這樣做的?舉手來看看
[00:05:50.400 --> 00:05:51.680]  然後裏面是怎樣的?
[00:05:51.680 --> 00:05:52.960]  有個殼的
[00:05:52.960 --> 00:05:54.960]  打開有沒有人這樣做的?舉手來看看
[00:05:54.960 --> 00:05:55.520]  是不是?
[00:05:55.520 --> 00:05:56.560]  裏面軟的朱古力
[00:05:56.560 --> 00:05:58.160]  然後你把它們都吸掉
[00:05:58.160 --> 00:06:00.000]  然後那粒核才吃的
[00:06:00.000 --> 00:06:00.960]  那你就知道了
[00:06:00.960 --> 00:06:02.240]  嘩 原來這麼立體的
[00:06:02.240 --> 00:06:04.000]  到你下一次真的再吃的時候
[00:06:04.000 --> 00:06:04.720]  你就覺得
[00:06:04.720 --> 00:06:07.360]  嘩 金沙的吸引力真的是凡人沒法擋
[00:06:07.360 --> 00:06:08.640]  非常立體
[00:06:08.640 --> 00:06:09.840]  是不是?
[00:06:09.840 --> 00:06:11.360]  所以我們剛才這樣看
[00:06:11.360 --> 00:06:13.120]  希望你將來看回經文
[00:06:13.120 --> 00:06:13.680]  你就覺得
[00:06:13.680 --> 00:06:17.280]  嘩 耶穌的吸引力真的是凡人沒法擋
[00:06:17.280 --> 00:06:18.800]  我們先留意一下
[00:06:18.800 --> 00:06:21.120]  剛才十二節開始的經文
[00:06:21.120 --> 00:06:24.640]  它註明了一些地方
[00:06:24.640 --> 00:06:25.440]  靠海
[00:06:25.440 --> 00:06:26.480]  西布倫
[00:06:26.480 --> 00:06:27.600]  拿不他利
[00:06:27.600 --> 00:06:28.960]  記得
[00:06:28.960 --> 00:06:33.280]  馬太跟耶穌之前做什麼的?
[00:06:33.280 --> 00:06:34.640]  accounting
[00:06:34.640 --> 00:06:36.080]  不是阿May那些那麼高級的
[00:06:36.080 --> 00:06:37.120]  他是稅吏
[00:06:37.120 --> 00:06:39.200]  但是他數學很精的
[00:06:39.200 --> 00:06:41.120]  在短短幾句經文裏面
[00:06:41.120 --> 00:06:42.320]  他就帶出了
[00:06:42.320 --> 00:06:44.320]  原來耶穌去到加利利
[00:06:44.320 --> 00:06:46.080]  不是一個巧合
[00:06:46.080 --> 00:06:47.360]  沒有那麼巧合的
[00:06:47.360 --> 00:06:48.240]  同意嗎?
[00:06:48.240 --> 00:06:50.160]  有沒有人看過這個廣告
[00:06:50.160 --> 00:06:50.880]  知不知道是什麼廣告
[00:06:50.880 --> 00:06:53.040]  什麼那麼巧合的?
[00:06:53.040 --> 00:06:55.360]  有看過的舉手來看一看
[00:06:55.360 --> 00:06:57.280]  看你們的年紀去到哪裡
[00:06:57.280 --> 00:06:58.880]  哎呀 真是糟糕了這次
[00:06:58.880 --> 00:07:00.480]  OK 傳福音真的要
[00:07:00.480 --> 00:07:01.440]  嘩 什麼那麼巧合的?
[00:07:01.440 --> 00:07:04.320]  你記不記得這個是陽光檸檬茶的廣告
[00:07:04.320 --> 00:07:05.280]  什麼那麼巧合的?
[00:07:05.280 --> 00:07:07.360]  你記不記得男主角是誰?
[00:07:07.360 --> 00:07:09.440]  不是鄭伊健 是鄭霆鋒
[00:07:09.440 --> 00:07:10.320]  我今天早上查了
[00:07:10.320 --> 00:07:11.600]  我開頭都以為是鄭伊健
[00:07:11.600 --> 00:07:12.560]  有兩個的
[00:07:12.560 --> 00:07:13.520]  什麼那麼巧合的?
[00:07:13.520 --> 00:07:14.640]  特意的嘛
[00:07:14.640 --> 00:07:15.760]  走走走走走過去
[00:07:15.760 --> 00:07:17.840]  然後嘩 什麼那麼巧合的?
[00:07:17.840 --> 00:07:19.440]  你想起
[00:07:19.440 --> 00:07:20.720]  什麼那麼巧合的時候
[00:07:20.720 --> 00:07:22.880]  你會想起陽光檸檬茶
[00:07:22.880 --> 00:07:23.360]  是不是?
[00:07:23.360 --> 00:07:24.240]  那句口號是什麼?
[00:07:24.240 --> 00:07:25.600]  記不記得?
[00:07:25.600 --> 00:07:27.360]  哪裡都有陽光
[00:07:27.360 --> 00:07:29.440]  馬太故意highlight耶穌
[00:07:29.440 --> 00:07:32.000]  故意highlight的重點就是要
[00:07:32.000 --> 00:07:33.200]  道出耶穌
[00:07:33.200 --> 00:07:34.720]  好認地應驗了
[00:07:34.720 --> 00:07:36.400]  祂就是七百多年前
[00:07:36.400 --> 00:07:38.480]  那一位以塞亞先知
[00:07:38.480 --> 00:07:40.560]  裡面以塞亞先知書第九章
[00:07:40.560 --> 00:07:42.960]  那個預言的那個尼塞亞
[00:07:42.960 --> 00:07:44.000]  同意嗎?
[00:07:44.000 --> 00:07:44.960]  是不是?
[00:07:44.960 --> 00:07:45.840]  我們可以看到
[00:07:45.840 --> 00:07:48.000]  上面就是這個馬太
[00:07:48.000 --> 00:07:49.760]  下面就是以塞亞
[00:07:49.760 --> 00:07:50.560]  OK
[00:07:50.560 --> 00:07:52.720]  應驗了先知以塞亞的話
[00:07:52.720 --> 00:07:54.880]  還要在下一章
[00:07:54.880 --> 00:07:55.360]  看一下
[00:07:55.360 --> 00:07:56.240]  OK
[00:07:56.240 --> 00:07:58.480]  嘩 西布倫 中
[00:07:58.480 --> 00:08:00.160]  拿忽他利 中
[00:08:00.160 --> 00:08:01.600]  沿海的路 中
[00:08:01.600 --> 00:08:03.120]  喂 還不是你?
[00:08:03.120 --> 00:08:04.480]  戴口罩的那個
[00:08:04.480 --> 00:08:06.000]  每個都是 是不是?
[00:08:06.000 --> 00:08:07.360]  短頭髮的那個
[00:08:07.360 --> 00:08:08.480]  都不知道是誰
[00:08:08.480 --> 00:08:09.520]  站在台上的那個
[00:08:09.520 --> 00:08:10.320]  你知道是誰嗎?
[00:08:10.320 --> 00:08:11.440]  沒得跑了
[00:08:11.440 --> 00:08:12.560]  還不是你?
[00:08:12.560 --> 00:08:14.320]  真是
[00:08:14.320 --> 00:08:15.360]  那你就明白
[00:08:15.360 --> 00:08:16.560]  經文那裡
[00:08:16.560 --> 00:08:18.160]  想說些什麼
[00:08:18.160 --> 00:08:19.280]  立即就意會到
[00:08:19.280 --> 00:08:23.680]  嘩 原來耶穌就是黑暗中的大光
[00:08:23.680 --> 00:08:24.640]  是不是?
[00:08:24.640 --> 00:08:26.320]  所以有耶穌的話
[00:08:26.320 --> 00:08:27.520]  哪裡都有大光
[00:08:27.520 --> 00:08:28.640]  OK 記得
[00:08:28.640 --> 00:08:29.760]  不單止是這樣
[00:08:29.760 --> 00:08:31.600]  一讀到以塞亞書第九章
[00:08:31.600 --> 00:08:33.280]  就會自動記錄
[00:08:33.280 --> 00:08:34.480]  那句經典的對白
[00:08:34.480 --> 00:08:36.960]  就是九章六節
[00:08:36.960 --> 00:08:37.520]  聖誕節
[00:08:37.520 --> 00:08:38.160]  每個人都認識
[00:08:38.160 --> 00:08:39.600]  那個鷹鞋那個
[00:08:39.600 --> 00:08:40.960]  九章六節是什麼?
[00:08:40.960 --> 00:08:44.400]  就是因有一鷹鞋
[00:08:44.400 --> 00:08:45.600]  為我們而生
[00:08:45.600 --> 00:08:47.840]  有一子賜給我們政權
[00:08:47.840 --> 00:08:49.920]  必擔在他的肩頭上
[00:08:49.920 --> 00:08:52.480]  他的名稱為奇妙賊士
[00:08:52.480 --> 00:08:53.360]  全能的神
[00:08:53.360 --> 00:08:55.520]  永在的父和平的君
[00:08:55.520 --> 00:08:56.640]  Amen
[00:08:56.640 --> 00:08:59.920]  耶穌不單止是黑暗中的大光
[00:08:59.920 --> 00:09:02.800]  更加是以塞亞書裡面那個
[00:09:02.800 --> 00:09:05.200]  鷹鞋的終極應驗
[00:09:05.200 --> 00:09:07.200]  所以今天
[00:09:07.200 --> 00:09:08.640]  哪裡都有大光
[00:09:08.640 --> 00:09:09.760]  記得了
[00:09:09.760 --> 00:09:12.480]  所以因為基督的權柄
[00:09:12.480 --> 00:09:13.920]  透過我們基督徒
[00:09:13.920 --> 00:09:14.720]  發放出來
[00:09:14.720 --> 00:09:15.280]  表明出來
[00:09:15.280 --> 00:09:17.120]  所以哪裡有基督徒
[00:09:17.120 --> 00:09:18.560]  哪裡都有耶穌
[00:09:18.560 --> 00:09:19.360]  行不行?
[00:09:19.360 --> 00:09:19.920]  OK
[00:09:19.920 --> 00:09:20.880]  如果有人說
[00:09:20.880 --> 00:09:22.400]  叫你耶穌出來見我
[00:09:22.400 --> 00:09:23.120]  那你就說
[00:09:23.120 --> 00:09:23.760]  我在這裡
[00:09:23.760 --> 00:09:24.640]  我在這裡
[00:09:24.640 --> 00:09:25.520]  感謝神
[00:09:25.520 --> 00:09:26.640]  讓我們
[00:09:26.640 --> 00:09:28.560]  都可以透過救恩
[00:09:28.560 --> 00:09:31.360]  來見證耶穌基督的大輪函
[00:09:31.360 --> 00:09:32.240]  也感謝神
[00:09:32.240 --> 00:09:34.800]  讓我們有聖誕節去慶祝
[00:09:34.800 --> 00:09:35.920]  一想起聖誕節
[00:09:35.920 --> 00:09:37.520]  就當然想起剛才那個鷹鞋
[00:09:37.520 --> 00:09:38.480]  是不是很有感覺
[00:09:38.480 --> 00:09:39.840]  給一張照片給你看
[00:09:39.840 --> 00:09:40.720]  咦 OK
[00:09:40.720 --> 00:09:42.320]  給一張照片給你看
[00:09:42.320 --> 00:09:43.920]  但是
[00:09:43.920 --> 00:09:46.240]  對於當時以塞亞的時候
[00:09:46.240 --> 00:09:48.320]  那些人就沒那麼有感覺了
[00:09:48.320 --> 00:09:50.080]  因為當時
[00:09:50.080 --> 00:09:52.000]  他們正正就是
[00:09:52.000 --> 00:09:54.000]  在一個黑暗的時代
[00:09:54.000 --> 00:09:56.640]  充滿了辛酸
[00:09:56.640 --> 00:09:57.840]  說一點點歷史背景
[00:09:57.840 --> 00:10:00.160]  在主前七八三十五年
[00:10:00.160 --> 00:10:01.680]  亞述國興起
[00:10:01.680 --> 00:10:03.360]  在周圍打人
[00:10:03.360 --> 00:10:04.720]  擴展勢力
[00:10:04.720 --> 00:10:06.880]  當時候的以色列
[00:10:06.880 --> 00:10:08.080]  和雅蘭國
[00:10:08.080 --> 00:10:10.960]  就組織了一個反亞述的聯盟
[00:10:10.960 --> 00:10:12.960]  有沒有聽過五眼聯盟
[00:10:12.960 --> 00:10:14.560]  差不多是那些東西
[00:10:14.560 --> 00:10:17.120]  不過當時的亞述是很兇的
[00:10:17.120 --> 00:10:18.880]  他們採取戰狼外交
[00:10:18.880 --> 00:10:19.520]  OK
[00:10:19.520 --> 00:10:21.280]  他說戳你的眼睛
[00:10:21.280 --> 00:10:23.520]  所以猶大很害怕
[00:10:23.520 --> 00:10:26.960]  不肯加入這個聯盟
[00:10:26.960 --> 00:10:28.800]  最終得罪了誰
[00:10:28.800 --> 00:10:30.160]  就是剛才說的
[00:10:30.160 --> 00:10:31.680]  以色列和雅蘭國
[00:10:31.680 --> 00:10:32.720]  被他們圍攻
[00:10:32.720 --> 00:10:34.720]  導致元氣大傷
[00:10:34.720 --> 00:10:37.120]  以色列王還一晚
[00:10:37.120 --> 00:10:38.880]  殺了猶大軍隊
[00:10:38.880 --> 00:10:39.600]  十二萬
[00:10:39.600 --> 00:10:41.680]  這個記載在歷代之下
[00:10:41.680 --> 00:10:43.600]  二十八章六節
[00:10:43.600 --> 00:10:46.400]  當時猶太王阿哈斯
[00:10:46.400 --> 00:10:47.600]  兩邊不是人
[00:10:47.600 --> 00:10:51.200]  所以必須選一邊來靠攏
[00:10:51.200 --> 00:10:54.800]  要找的當然是找一個厲害的
[00:10:54.800 --> 00:10:58.880]  所以猶大王審時度勢
[00:10:58.880 --> 00:11:00.640]  選擇靠攏誰
[00:11:00.640 --> 00:11:01.920]  你猜猜
[00:11:01.920 --> 00:11:03.680]  亞述國最厲害的那個
[00:11:03.680 --> 00:11:04.320]  OK
[00:11:04.320 --> 00:11:06.000]  If you can't beat them, join them
[00:11:06.000 --> 00:11:10.320]  以前我同事和人鬥
[00:11:10.320 --> 00:11:11.840]  和那個人鬥不夠鬥
[00:11:11.840 --> 00:11:12.960]  鬥輸了
[00:11:12.960 --> 00:11:14.320]  以為很慘
[00:11:14.320 --> 00:11:16.560]  誰知隔天又買奶茶咖啡
[00:11:16.560 --> 00:11:17.840]  又買蛋撻
[00:11:17.840 --> 00:11:19.440]  送給人吃
[00:11:19.440 --> 00:11:20.560]  和他朋友打BANG
[00:11:20.560 --> 00:11:22.000]  我說什麼事
[00:11:22.000 --> 00:11:23.520]  是不是思想錯亂
[00:11:23.520 --> 00:11:24.560]  他說
[00:11:24.560 --> 00:11:26.640]  If you can't beat them, join them
[00:11:26.640 --> 00:11:27.440]  他跟我說
[00:11:27.440 --> 00:11:28.160]  然後他說
[00:11:28.160 --> 00:11:30.640]  But one day I will win
[00:11:30.640 --> 00:11:31.280]  人就是這樣
[00:11:31.280 --> 00:11:33.040]  猶太王和阿哈斯
[00:11:33.040 --> 00:11:33.840]  猶太王
[00:11:33.840 --> 00:11:36.640]  阿哈斯一樣
[00:11:36.640 --> 00:11:39.840]  拿了黃金珠寶去投靠亞述
[00:11:39.840 --> 00:11:42.960]  這是權宜之計
[00:11:42.960 --> 00:11:44.160]  十分正常
[00:11:44.160 --> 00:11:45.680]  比利會這樣做
[00:11:45.680 --> 00:11:46.800]  我都會這樣做
[00:11:46.800 --> 00:11:48.640]  但神說不要這樣做
[00:11:48.640 --> 00:11:51.680]  神派了以賽亞仙之去安慰阿哈斯
[00:11:51.680 --> 00:11:52.640]  還跟他說
[00:11:52.640 --> 00:11:54.080]  千萬不要投靠亞述
[00:11:54.080 --> 00:11:56.080]  你要一心倚靠誰
[00:11:56.080 --> 00:11:57.520]  真的最厲害的是誰
[00:11:57.520 --> 00:11:59.680]  耶和華
[00:11:59.680 --> 00:12:00.720]  但是
[00:12:00.720 --> 00:12:01.920]  好像我媽媽這樣說
[00:12:01.920 --> 00:12:04.240]  經常跟我說不聽老人言
[00:12:04.240 --> 00:12:05.360]  吃虧在眼前
[00:12:05.360 --> 00:12:07.360]  阿哈斯真的不聽
[00:12:07.360 --> 00:12:08.880]  他選擇了人的辦法
[00:12:08.880 --> 00:12:10.720]  去投靠亞述
[00:12:10.720 --> 00:12:12.800]  導致神的審判來臨
[00:12:12.800 --> 00:12:15.120]  記載在以賽亞書
[00:12:15.120 --> 00:12:16.800]  七章十七節
[00:12:16.800 --> 00:12:21.120]  亞述王必定入侵猶太的豪傑
[00:12:21.120 --> 00:12:23.200]  以賽亞第九章的時期
[00:12:23.200 --> 00:12:27.680]  就是正正亞述終於打贏了反亞述聯盟
[00:12:27.680 --> 00:12:28.480]  什麼都吃了
[00:12:28.480 --> 00:12:30.480]  沒有玩大富翁
[00:12:30.480 --> 00:12:31.520]  什麼地都買了
[00:12:31.520 --> 00:12:33.520]  只剩下這一塊地
[00:12:33.520 --> 00:12:34.640]  都買了
[00:12:34.640 --> 00:12:35.920]  都走過去
[00:12:35.920 --> 00:12:37.440]  吃得不要浪費
[00:12:37.440 --> 00:12:38.400]  當然吃了
[00:12:38.400 --> 00:12:40.800]  以賽亞書第九章的百姓
[00:12:40.800 --> 00:12:46.000]  就是處於亞述國入侵的黑暗時代
[00:12:46.000 --> 00:12:47.840]  這個就是以賽亞書時代
[00:12:47.840 --> 00:12:50.240]  公元前七百多年
[00:12:50.240 --> 00:12:54.080]  對於公元七百多年之後
[00:12:54.080 --> 00:12:57.200]  馬太福音的讀者來說
[00:12:57.200 --> 00:12:59.280]  一看這個第九章
[00:12:59.280 --> 00:13:00.800]  以賽亞書第九章
[00:13:00.800 --> 00:13:02.800]  都一定是心同感受
[00:13:02.800 --> 00:13:04.080]  知道為什麼嗎
[00:13:04.080 --> 00:13:08.000]  因為當時他們正處於羅馬帝國的統治當中
[00:13:08.000 --> 00:13:10.960]  你知不知道哪個王去管治他們呢
[00:13:10.960 --> 00:13:13.120]  有沒有聽過很變態的希律王
[00:13:13.120 --> 00:13:14.240]  就是他了
[00:13:14.240 --> 00:13:15.840]  他是被希律王管治著
[00:13:15.840 --> 00:13:20.800]  所以當時猶太人的社會出現嚴重的撕裂
[00:13:20.800 --> 00:13:22.880]  又是一個黑暗的時代
[00:13:22.880 --> 00:13:24.000]  ok
[00:13:24.000 --> 00:13:28.400]  咦 不行
[00:13:28.400 --> 00:13:29.440]  下一章
[00:13:29.440 --> 00:13:30.880]  可不可以按下一章
[00:13:30.880 --> 00:13:35.680]  當時社會分別有大概五種人
[00:13:35.680 --> 00:13:38.640]  看本書都知道
