
[00:00:00.000 --> 00:00:02.840]  我們繼續講出拉及記
[00:02:13.960 --> 00:02:15.840]  他先會有一個行動
[00:02:15.840 --> 00:02:18.160]  就是他看到有一個埃及人
[00:02:18.160 --> 00:02:20.160]  去欺負他自己的同胞
[00:02:20.160 --> 00:02:21.560]  欺負他自己的意識的人
[00:02:21.560 --> 00:02:25.000]  於是他就殺了這個埃及人
[00:02:25.000 --> 00:02:28.760]  以至法老就要殺這位摩西
[00:02:28.760 --> 00:02:32.480]  他就逃去一個米店的曠野裡
[00:02:32.480 --> 00:02:33.800]  又住了四十年
[00:02:33.800 --> 00:02:36.680]  做了四十年的牧羊人
[00:02:36.680 --> 00:02:39.440]  最近Netflix有一個系列
[00:02:39.440 --> 00:02:41.800]  有一個片集是三集的
[00:02:41.800 --> 00:02:42.960]  是講摩西
[00:02:42.960 --> 00:02:45.520]  也是不同的宗教的人
[00:02:45.520 --> 00:02:47.480]  對摩西的評價
[00:02:47.480 --> 00:02:48.640]  有伊斯蘭教
[00:02:48.640 --> 00:02:49.520]  也有基督教
[00:02:49.520 --> 00:02:51.280]  也有猶太教
[00:02:51.280 --> 00:02:52.280]  怎樣去看摩西
[00:02:52.280 --> 00:02:54.640]  所以換言之摩西在不同的宗教那邊
[00:02:54.640 --> 00:02:56.000]  對這個摩西
[00:02:56.000 --> 00:02:58.400]  都有一點興趣的一個人物
[00:02:58.400 --> 00:03:01.520]  但是經過八十年之後
[00:03:01.520 --> 00:03:03.280]  忽然之間第三章
[00:03:03.280 --> 00:03:04.720]  第一節到第八節
[00:03:04.720 --> 00:03:07.000]  摩西看到一個異象
[00:03:07.000 --> 00:03:09.520]  就是有火燒荊棘的異象
[00:03:09.520 --> 00:03:11.120]  咦 為什麼火燒荊棘
[00:03:11.120 --> 00:03:13.000]  而荊棘還在呢
[00:03:13.000 --> 00:03:14.000]  一個異象
[00:03:14.000 --> 00:03:14.880]  異神跟他說
[00:03:14.880 --> 00:03:15.920]  喂 摩西
[00:03:15.920 --> 00:03:17.400]  這是一個聖地
[00:03:17.400 --> 00:03:18.440]  你要脫鞋
[00:03:18.440 --> 00:03:20.640]  於是他就按照神自己
[00:03:20.640 --> 00:03:22.160]  對他的吩咐
[00:03:22.160 --> 00:03:23.440]  能夠脫鞋
[00:03:23.440 --> 00:03:25.640]  去看著這個異象
[00:03:25.640 --> 00:03:26.880]  而在這個過程中
[00:03:26.880 --> 00:03:29.240]  神跟他對話
[00:03:29.240 --> 00:03:33.440]  神要他回到埃及
[00:03:33.440 --> 00:03:37.080]  帶以色列百姓離開埃及
[00:03:37.080 --> 00:03:39.720]  去到應許之地
[00:03:39.720 --> 00:03:41.840]  各位電影姐妹
[00:03:41.840 --> 00:03:43.040]  今天去到第九章
[00:03:43.040 --> 00:03:44.120]  第二十二章
[00:03:44.120 --> 00:03:49.480]  其實是一個延續神和摩西的對話
[00:03:49.480 --> 00:03:51.280]  有時候我們做基督徒
[00:03:51.280 --> 00:03:53.360]  我們很想跟神聊天
[00:03:53.360 --> 00:03:55.840]  大家有沒有想過跟神聊天
[00:03:55.840 --> 00:03:56.960]  大家會想
[00:03:56.960 --> 00:03:59.480]  究竟明天應該做些什麼
[00:03:59.480 --> 00:04:01.000]  如果神跟我說就好了
[00:04:01.000 --> 00:04:01.920]  大家明白我的意思嗎
[00:04:01.920 --> 00:04:02.960]  我們很多時候都希望
[00:04:02.960 --> 00:04:04.800]  神直接跟我們說話
[00:04:04.800 --> 00:04:06.280]  哇 好像摩西多好啊
[00:04:06.280 --> 00:04:07.960]  喂 神說這裡是聖地
[00:04:07.960 --> 00:04:09.280]  就脫鞋吧
[00:04:09.280 --> 00:04:11.280]  你要回去埃及就回去埃及
[00:04:11.280 --> 00:04:13.960]  我們都很羨慕有些人
[00:04:13.960 --> 00:04:16.400]  可以聽到神跟他說話
[00:04:16.400 --> 00:04:20.240]  因為摩西很明顯神直接跟他說話
[00:04:20.240 --> 00:04:21.520]  他說要回去
[00:04:21.520 --> 00:04:23.160]  但是對於摩西來說
[00:04:23.160 --> 00:04:25.040]  在整個對話裡邊
[00:04:25.040 --> 00:04:30.080]  我們發覺摩西經過四十年的曠野
[00:04:30.080 --> 00:04:32.880]  做一個牧羊人的過程裡邊
[00:04:32.880 --> 00:04:35.120]  他整個意志都消沉了
[00:04:35.120 --> 00:04:37.280]  甚至可能他對神有一個
[00:04:37.280 --> 00:04:38.720]  我覺得 我猜就是這個
[00:04:38.720 --> 00:04:39.400]  我先不要說
[00:04:39.400 --> 00:04:41.920]  我猜可能他對神有一個回應
[00:04:41.920 --> 00:04:42.440]  就是說
[00:04:42.440 --> 00:04:43.160]  神啊
[00:04:43.160 --> 00:04:46.040]  為什麼不在四十歲的時候用我
[00:04:46.040 --> 00:04:48.280]  四十歲的時候我正在做埃及王子
[00:04:48.280 --> 00:04:50.360]  我可以在那個時候
[00:04:50.360 --> 00:04:51.400]  哇 做一個王子
[00:04:51.400 --> 00:04:52.840]  可以革命
[00:04:52.840 --> 00:04:54.200]  將埃及推翻
[00:04:54.200 --> 00:04:56.960]  就大於四百歲就要去埃及
[00:04:56.960 --> 00:05:00.000]  為什麼神沒有在四十歲的時候
[00:05:00.000 --> 00:05:01.200]  去用他
[00:05:01.200 --> 00:05:03.560]  回到八十歲的時候
[00:05:03.560 --> 00:05:05.560]  忽然之間呼叫他
[00:05:05.560 --> 00:05:09.040]  當然我們不可以去猜神做什麼
[00:05:09.040 --> 00:05:12.240]  他的心意絕對高過你和我的意念
[00:05:12.240 --> 00:05:15.600]  我們不敢去挑戰神的時間
[00:05:15.600 --> 00:05:21.000]  但是回望回看摩西
[00:05:21.000 --> 00:05:22.480]  去到八十歲的時候
[00:05:22.480 --> 00:05:24.400]  神先呼叫他
[00:05:24.400 --> 00:05:28.280]  其實神就要他最簡單一個觀點
[00:05:28.280 --> 00:05:29.880]  如果四十歲呼叫他
[00:05:29.880 --> 00:05:32.120]  他在應用他自己的能力
[00:05:32.120 --> 00:05:33.560]  去到八十歲的時候
[00:05:33.560 --> 00:05:35.160]  神要他知道
[00:05:35.160 --> 00:05:37.040]  今日所作的一切
[00:05:37.040 --> 00:05:38.400]  不是你的能力
[00:05:38.400 --> 00:05:41.400]  而是神自己的大能
[00:05:41.400 --> 00:05:43.800]  所以變成很明顯八十歲
[00:05:43.800 --> 00:05:46.120]  當然 去到八十歲的時候
[00:05:46.120 --> 00:05:51.240]  哇 怎麼可能去帶著意識的百姓
[00:05:51.240 --> 00:05:52.400]  離開埃及
[00:05:52.400 --> 00:05:55.200]  埃及法老在追殺我
[00:05:55.200 --> 00:05:58.360]  回去不容易死
[00:05:58.360 --> 00:06:00.200]  在這樣的過程裡
[00:06:00.200 --> 00:06:02.880]  神和摩西的對話
[00:06:02.880 --> 00:06:04.800]  而在對話裡
[00:06:04.800 --> 00:06:07.520]  我就看到有三樣東西
[00:06:07.520 --> 00:06:09.640]  是幫我們
[00:06:09.640 --> 00:06:11.320]  我們一班的信徒
[00:06:11.320 --> 00:06:13.880]  或者我們一班願意在神那邊
[00:06:13.880 --> 00:06:16.480]  去學習侍奉的人
[00:06:16.480 --> 00:06:18.600]  有三個提醒
[00:06:18.600 --> 00:06:21.480]  我覺得是對我們今日每一個基督徒
[00:06:21.480 --> 00:06:24.080]  是一個提醒
[00:06:24.080 --> 00:06:27.640]  為什麼我們說對每一個基督徒的提醒
[00:06:27.640 --> 00:06:29.960]  就是因為聖經教導我們
[00:06:29.960 --> 00:06:32.040]  我們每一個信徒
[00:06:32.040 --> 00:06:34.400]  其實都是祭司
[00:06:34.400 --> 00:06:36.000]  我們信徒皆祭司
[00:06:36.000 --> 00:06:37.160]  我們每一個基督徒
[00:06:37.160 --> 00:06:39.400]  都是有一個身份
[00:06:39.400 --> 00:06:40.440]  祭司的身份
[00:06:40.440 --> 00:06:41.880]  我們可以侍奉神
[00:06:41.880 --> 00:06:43.400]  所以這三點
[00:06:43.400 --> 00:06:48.760]  是值得今日你和我去思考
[00:06:48.760 --> 00:06:50.480]  第一
[00:06:50.480 --> 00:06:51.720]  這段聖經第一樣東西
[00:06:51.720 --> 00:06:53.720]  神提醒我們
[00:06:53.720 --> 00:06:55.720]  不要自卑
[00:06:55.720 --> 00:06:57.840]  他說要謙卑
[00:06:57.840 --> 00:07:02.640]  那你說怎麼去界定自卑和謙卑
[00:07:02.640 --> 00:07:04.840]  我們很多時在教會
[00:07:04.840 --> 00:07:07.640]  我自己在教會這麼多年
[00:07:07.640 --> 00:07:09.120]  有時叫弟兄姐妹侍奉
[00:07:09.120 --> 00:07:10.960]  你說拜託你出來侍奉
[00:07:10.960 --> 00:07:12.560]  通常第一個反應就是
[00:07:12.560 --> 00:07:13.520]  怎麼會是我
[00:07:13.520 --> 00:07:14.040]  我不行的
[00:07:14.040 --> 00:07:15.040]  戒哥好一點
[00:07:15.040 --> 00:07:16.200]  你的戒哥讀完聖經
[00:07:16.200 --> 00:07:17.560]  我還沒讀完聖經
[00:07:17.560 --> 00:07:19.920]  我們會有很多的藉口
[00:07:19.920 --> 00:07:21.320]  我不行的
[00:07:21.320 --> 00:07:22.760]  我們以為謙卑
[00:07:22.760 --> 00:07:24.320]  我們以為謙卑
[00:07:24.320 --> 00:07:26.840]  我們中國人很謙卑
[00:07:26.840 --> 00:07:28.240]  我們中國人什麼都不行
[00:07:28.240 --> 00:07:30.200]  介紹自己的兒子都是犬子
[00:07:30.200 --> 00:07:31.040]  我犬子
[00:07:31.040 --> 00:07:33.480]  如果介紹他犬子我是什麼
[00:07:33.480 --> 00:07:34.640]  我們會這樣
[00:07:34.640 --> 00:07:35.920]  這個是我犬子
[00:07:35.920 --> 00:07:37.560]  那我是什麼
[00:07:37.560 --> 00:07:39.920]  我們以為自己很謙卑
[00:07:39.920 --> 00:07:42.000]  甚至聖經有時我們讀聖經
[00:07:42.000 --> 00:07:44.680]  聖經都說我只是一條蟲
[00:07:44.680 --> 00:07:45.760]  這條蟲有什麼作用
[00:07:45.760 --> 00:07:47.280]  有什麼價值只是一條蟲
[00:07:47.280 --> 00:07:49.800]  我們以為很謙卑
[00:07:49.800 --> 00:07:51.440]  但其實這個是自卑
[00:07:51.440 --> 00:07:55.640]  究竟自卑和謙卑有什麼分別
[00:07:55.640 --> 00:07:58.760]  其實一個自卑的人
[00:07:58.760 --> 00:08:01.400]  其實他什麼都說自己不行
[00:08:01.400 --> 00:08:03.360]  但真正謙卑的人
[00:08:03.360 --> 00:08:07.760]  聖經有兩樣東西給我們提醒
[00:08:07.760 --> 00:08:09.760]  真正謙卑的人
[00:08:09.760 --> 00:08:12.520]  不是說他自己什麼都不行
[00:08:12.520 --> 00:08:16.840]  而是他願意靠著神的大能
[00:08:16.840 --> 00:08:19.840]  去做應該做的事
[00:08:19.840 --> 00:08:22.000]  聖經不是我說的
[00:08:22.000 --> 00:08:22.760]  為什麼呢
[00:08:22.760 --> 00:08:24.880]  因為在第三章十二節
[00:08:24.880 --> 00:08:29.640]  當摩西覺得我有什麼資格
[00:08:29.640 --> 00:08:31.320]  我是誰
[00:08:31.320 --> 00:08:34.400]  我有什麼資格回去埃及
[00:08:34.400 --> 00:08:36.960]  去帶以色列百姓離開埃及
[00:08:36.960 --> 00:08:38.880]  但神說了一句話
[00:08:38.880 --> 00:08:43.440]  他說我必與你同去
[00:08:43.440 --> 00:08:48.120]  這句話就成為了摩西一個很重要的提醒
[00:08:48.120 --> 00:08:49.440]  不是他自己去
[00:08:49.440 --> 00:08:50.680]  是誰跟他一起去
[00:08:50.680 --> 00:08:52.480]  是神跟他一起去
[00:08:52.480 --> 00:08:53.520]  所以真正的謙卑
[00:08:53.520 --> 00:08:57.080]  不是說我什麼都不行
[00:08:57.080 --> 00:08:58.560]  這個可能是自卑
[00:08:58.560 --> 00:08:59.800]  但真正的謙卑
[00:08:59.800 --> 00:09:02.120]  就是我靠著上帝的恩典
[00:09:02.120 --> 00:09:03.440]  上帝的能力
[00:09:03.440 --> 00:09:06.640]  我去做應該做的事
[00:09:06.640 --> 00:09:08.400]  縱然在人的眼中
[00:09:08.400 --> 00:09:10.240]  可能會失敗
[00:09:10.240 --> 00:09:11.560]  可能會成功
[00:09:11.560 --> 00:09:14.000]  我要強調是人的眼中
[00:09:14.000 --> 00:09:15.920]  但是如果成功的
[00:09:15.920 --> 00:09:17.400]  就歸還要給誰
[00:09:17.400 --> 00:09:18.120]  給神
[00:09:18.120 --> 00:09:19.640]  失敗的我跟神說
[00:09:19.640 --> 00:09:21.840]  我盡了應該盡的本分
[00:09:21.840 --> 00:09:23.640]  讓我知道這個工作
[00:09:23.640 --> 00:09:25.680]  不是我應該去承擔
[00:09:25.680 --> 00:09:26.480]  沒問題
[00:09:26.480 --> 00:09:27.440]  但我做了
[00:09:27.440 --> 00:09:28.400]  第二
[00:09:28.400 --> 00:09:30.000]  我覺得真正的謙卑
[00:09:30.000 --> 00:09:34.960]  就是我不是帶人去到我那裡
[00:09:34.960 --> 00:09:36.280]  去到哪間教會那裡
[00:09:36.280 --> 00:09:38.040]  去到哪個人那裡
[00:09:38.040 --> 00:09:40.600]  我是帶神去到哪個地方
[00:09:40.600 --> 00:09:42.480]  去到神那裡
[00:09:42.480 --> 00:09:43.440]  各位頂纖維
[00:09:43.440 --> 00:09:45.480]  我這樣說
[00:09:45.480 --> 00:09:48.120]  我這樣說不是我做得到
[00:09:48.120 --> 00:09:53.680]  原來謙卑是一生要學的功課
[00:09:53.680 --> 00:09:55.280]  因為有個神學家
[00:09:55.280 --> 00:09:56.720]  叫做CS Lewis
[00:09:56.720 --> 00:09:58.080]  大家可能很熟的
[00:09:58.080 --> 00:09:59.480]  就是路易斯
[00:09:59.480 --> 00:10:00.480]  他曾經寫了一本書
[00:10:00.480 --> 00:10:01.920]  叫做《魔鬼家書》
[00:10:01.920 --> 00:10:02.880]  就是那本書
[00:10:02.880 --> 00:10:04.600]  書裡面有個大魔鬼
[00:10:04.600 --> 00:10:06.520]  大魔鬼他訓練小魔鬼
[00:10:06.520 --> 00:10:07.840]  就是大魔鬼
[00:10:07.840 --> 00:10:09.360]  大頭就是訓練小魔鬼
[00:10:09.360 --> 00:10:10.480]  訓練他做什麼呢
[00:10:10.480 --> 00:10:14.240]  訓練他去到人那裡
[00:10:14.240 --> 00:10:16.760]  讓他謙卑
[00:10:16.760 --> 00:10:18.440]  挺好的
[00:10:18.440 --> 00:10:22.480]  但是更加要讓他在謙卑的時候
[00:10:22.480 --> 00:10:23.840]  他自豪
[00:10:23.840 --> 00:10:25.240]  大家明白我的意思嗎
[00:10:25.240 --> 00:10:28.960]  就是說我的驕傲
[00:10:28.960 --> 00:10:30.720]  就是我的謙卑
[00:10:30.720 --> 00:10:32.920]  你驕傲都不知道
[00:10:32.920 --> 00:10:33.720]  大家明白嗎
[00:10:33.720 --> 00:10:35.760]  魔鬼的訓練就是說
[00:10:35.760 --> 00:10:39.640]  要讓人自己驕傲都不知道
[00:10:39.640 --> 00:10:41.240]  各位頂纖維
[00:10:41.240 --> 00:10:42.200]  我自己想
[00:10:42.200 --> 00:10:44.600]  我不敢說自己謙卑
[00:10:44.600 --> 00:10:47.000]  我絕對不會說我自己今天很謙卑
[00:10:47.000 --> 00:10:50.000]  我只是求神讓我繼續去學
[00:10:50.000 --> 00:10:51.840]  這個謙卑的功課
[00:10:51.840 --> 00:10:52.680]  我學了幾十年
[00:10:52.680 --> 00:10:54.040]  我還在學
[00:10:54.040 --> 00:11:00.160]  因為人很容易帶人來到我那裡
[00:11:00.160 --> 00:11:01.000]  各位頂纖維
[00:11:01.000 --> 00:11:02.160]  特別過去這幾年
[00:11:02.160 --> 00:11:05.880]  當我自己沒有在教會做主人牧師的時候
[00:11:05.880 --> 00:11:09.160]  我和師母很多時候去到不同的地方去講道
[00:11:09.160 --> 00:11:10.920]  接下來我們去澳洲
[00:11:10.920 --> 00:11:15.680]  出去講道其實是很容易驕傲的
[00:11:15.680 --> 00:11:16.760]  因為人家請得你
[00:11:16.760 --> 00:11:20.320]  當然覺得就算你不好都說你好
[00:11:20.320 --> 00:11:21.640]  因為已經請了你來
[00:11:21.640 --> 00:11:23.000]  難道說你不好嗎
[00:11:23.000 --> 00:11:24.080]  我一定會這樣說
[00:11:24.080 --> 00:11:25.320]  而我們也覺得
[00:11:25.320 --> 00:11:27.760]  我們盡了本分去講道
[00:11:27.760 --> 00:11:30.920]  比英國講得好
[00:11:30.920 --> 00:11:34.000]  但是有時候都會覺得
[00:11:34.000 --> 00:11:38.240]  外面講道飄飄然的
[00:11:38.240 --> 00:11:39.600]  又吃龍蝦了
[00:11:39.600 --> 00:11:40.760]  又吃什麼了
[00:11:40.760 --> 00:11:42.680]  你知道第一次不是很好嗎
[00:11:42.680 --> 00:11:44.840]  因為請你吃很多東西
[00:11:44.840 --> 00:11:47.400]  如果你說我要吃沙律
[00:11:47.400 --> 00:11:49.840]  曾經在加拿大有一個牧師
[00:11:49.840 --> 00:11:50.800]  我們和牧師說
[00:11:50.800 --> 00:11:52.240]  我們吃了很多龍蝦
[00:11:52.240 --> 00:11:53.760]  今天可不可以吃沙律
[00:11:53.760 --> 00:11:55.640]  他說怎麼行
[00:11:55.640 --> 00:11:57.560]  要你吃草
[00:11:57.560 --> 00:11:59.360]  吃錯叫吃草
[00:11:59.360 --> 00:12:00.640]  他們很好
[00:12:00.640 --> 00:12:04.760]  他們很想我們能夠得到上帝給我們的祝福
[00:12:04.760 --> 00:12:06.520]  所以有時候很容易
[00:12:06.520 --> 00:12:08.280]  在不同的環境裡
[00:12:08.280 --> 00:12:10.560]  我們都要學謙卑
[00:12:10.560 --> 00:12:12.600]  所以我不敢說我自己是謙卑
[00:12:12.600 --> 00:12:15.680]  我只是求神讓我繼續在人生裡
[00:12:15.680 --> 00:12:18.320]  在侍奉裡學一個謙卑的功課
[00:12:18.320 --> 00:12:19.320]  第二
[00:12:19.320 --> 00:12:21.280]  就是我們侍奉的人
[00:12:21.280 --> 00:12:22.640]  不只是要知識
[00:12:22.640 --> 00:12:23.920]  而是要智慧
[00:12:23.920 --> 00:12:25.560]  很明顯
[00:12:25.560 --> 00:12:28.840]  這個世代是知識爆棚的
[00:12:28.840 --> 00:12:30.720]  對於摩西而言
[00:12:30.720 --> 00:12:33.320]  在司徒行傳曾經說過摩西
[00:12:33.320 --> 00:12:37.920]  他說摩西在埃及受了所有的知識
[00:12:37.920 --> 00:12:42.040]  受了所有埃及的教導
[00:12:42.040 --> 00:12:43.800]  加上他有才能
[00:12:43.800 --> 00:12:45.280]  有知識有才能
[00:12:45.280 --> 00:12:46.720]  但是在希伯河書中
[00:12:46.720 --> 00:12:48.240]  他忽然間描述摩西
[00:12:48.240 --> 00:12:49.000]  很有趣
[00:12:49.000 --> 00:12:50.960]  他說摩西憑著信
[00:12:50.960 --> 00:12:54.360]  他不去選擇做一個埃及王子
[00:12:54.360 --> 00:12:57.760]  他反而選擇跟以色列民一起去受苦
[00:12:57.760 --> 00:12:59.240]  你會覺得很有趣
[00:12:59.240 --> 00:13:00.520]  摩西在那八十年裡
[00:13:00.520 --> 00:13:02.520]  原來是他自己選擇的
[00:13:02.520 --> 00:13:04.080]  以致在過程中
[00:13:04.080 --> 00:13:07.840]  他一定認識這個神
[00:13:07.840 --> 00:13:11.360]  但是當神差派他回埃及的時候
[00:13:11.360 --> 00:13:14.160]  忽然間摩西問了神一個問題
[00:13:14.160 --> 00:13:14.960]  他說
[00:13:14.960 --> 00:13:17.240]  神啊你叫什麼名字
[00:13:17.240 --> 00:13:18.280]  哇你說什麼名字
[00:13:18.280 --> 00:13:22.080]  為什麼忽然間問神叫什麼名字
[00:13:22.080 --> 00:13:24.520]  因為猶太人跟中國人很相近
[00:13:24.520 --> 00:13:26.760]  我們對於名字是很看重的
[00:13:26.760 --> 00:13:29.120]  但是我爸爸媽媽改我的名字叫做何志迪
[00:13:29.120 --> 00:13:29.960]  一定有他的原因
[00:13:29.960 --> 00:13:30.880]  大家明白嗎
[00:13:30.880 --> 00:13:34.640]  我跟太太師母改我的女兒的名字叫做何應
[00:13:34.640 --> 00:13:35.960]  一定有他的意思
[00:13:35.960 --> 00:13:39.400]  因為我想我們女兒的「應」字就是專心
[00:13:39.400 --> 00:13:41.760]  專注在神的工作裡面
[00:13:41.760 --> 00:13:43.160]  這是我們的心願
[00:13:43.160 --> 00:13:46.120]  我們希望她能夠專注在神那裡
[00:13:46.120 --> 00:13:49.080]  換言之我們改名字是很重要的
[00:13:49.080 --> 00:13:50.440]  猶太人一樣
[00:13:50.440 --> 00:13:53.000]  所以當他問神叫什麼名字的時候
[00:13:53.000 --> 00:13:54.960]  不是他不認識神
[00:13:54.960 --> 00:13:56.360]  但是他想知道神的名字
[00:13:56.360 --> 00:13:57.720]  這個神的緣由是什麼
[00:13:57.720 --> 00:14:00.680]  我是「自有永有」
[00:14:00.680 --> 00:14:01.920]  原文來說
[00:14:01.920 --> 00:14:04.440]  我們通常讀是「丫維」
[00:14:04.440 --> 00:14:06.840]  其實真正的原文是希望人們問
[00:14:06.840 --> 00:14:08.680]  其實這個名字是讀不出來的
[00:14:08.680 --> 00:14:09.200]  為什麼呢
[00:14:09.200 --> 00:14:11.080]  是沒有響音的
[00:14:11.080 --> 00:14:13.000]  是後人加了一個響音進去
[00:14:13.000 --> 00:14:14.320]  「丫維」
[00:14:14.320 --> 00:14:18.160]  所以中文叫做「耶和華」
[00:14:18.160 --> 00:14:20.440]  而猶太人對於神的名字
[00:14:20.440 --> 00:14:22.280]  他不可以隨便說
[00:14:22.280 --> 00:14:24.040]  猶太人對於神的名字
[00:14:24.040 --> 00:14:25.600]  是包含網青神的名字
[00:14:25.600 --> 00:14:26.880]  就是十戒港
[00:14:26.880 --> 00:14:29.920]  所以猶太人不敢說「丫維」
[00:14:29.920 --> 00:14:32.800]  因為覺得這個神的名字很厲害
[00:14:32.800 --> 00:14:34.840]  今天你跟我經常說「耶和華」「耶和華」
[00:14:34.840 --> 00:14:36.400]  猶太人不會這麼做的
[00:14:36.400 --> 00:14:37.560]  他們會說「阿道奈」
[00:14:37.560 --> 00:14:38.480]  另一個希臘文
[00:14:38.480 --> 00:14:40.160]  希臘文「阿道奈」
[00:14:40.160 --> 00:14:43.160]  就是「老主」
[00:14:43.160 --> 00:14:46.960]  換言之猶太人在抄聖經的時候
[00:14:46.960 --> 00:14:49.960]  就是傳統二千年前的猶太人
[00:14:49.960 --> 00:14:51.160]  抄聖經的時候
[00:14:51.160 --> 00:14:52.680]  抄到「神」的時候
[00:14:52.680 --> 00:14:54.000]  他不知道他寫「神」的
[00:14:54.000 --> 00:14:56.200]  他先衝過去
[00:14:56.200 --> 00:14:58.120]  衝過去才寫了「神」字
[00:14:58.120 --> 00:15:00.680]  他很嚴謹對「神」
[00:15:00.680 --> 00:15:02.480]  各位弟兄姊妹
[00:15:02.480 --> 00:15:03.880]  知識很多
[00:15:03.880 --> 00:15:06.040]  但是神跟他說
[00:15:06.040 --> 00:15:07.840]  「我是自有永有」
[00:15:07.840 --> 00:15:08.520]  意思是什麼
[00:15:08.520 --> 00:15:09.000]  意思就是說
[00:15:09.000 --> 00:15:12.840]  今天我們要不單止知道知識
[00:15:12.840 --> 00:15:17.640]  還要去經歷「神」的真實
[00:15:17.640 --> 00:15:20.280]  今天我們的智慧的意思
[00:15:20.280 --> 00:15:23.520]  就是怎樣去運用知識
[00:15:23.520 --> 00:15:26.560]  今天我們要有智慧去運用知識
[00:15:26.560 --> 00:15:28.240]  今天我們要彼此相愛
[00:15:28.240 --> 00:15:29.920]  誰不知道我們要彼此相愛
[00:15:29.920 --> 00:15:31.040]  各位弟兄姊妹
[00:15:31.040 --> 00:15:32.120]  結婚那天
[00:15:32.120 --> 00:15:35.600]  結婚那天在紅地址走到這裡
[00:15:35.600 --> 00:15:36.960]  牧師一定問他
[00:15:36.960 --> 00:15:38.440]  你愛不愛對方
[00:15:38.440 --> 00:15:39.440]  你怎麼回答
[00:15:39.440 --> 00:15:40.160]  當然愛
[00:15:40.160 --> 00:15:41.760]  難道不愛嗎
[00:15:41.760 --> 00:15:43.560]  你問那個女方
[00:15:43.560 --> 00:15:44.520]  你愛不愛老公
[00:15:44.520 --> 00:15:46.160]  當然愛
