
[00:00:00.000 --> 00:00:02.800]  今天有什麼特別呢?
[00:02:38.200 --> 00:02:41.400]  好像是說彼此間有一個
[00:02:41.400 --> 00:02:44.100]  很獨特很獨特的一份關係
[00:02:44.100 --> 00:02:48.100]  在聖經裏面都提及很多的父親
[00:02:48.100 --> 00:02:51.200]  有很多關於父親的教導
[00:02:51.200 --> 00:02:55.400]  早前我們就嘗試從聖經一個例子
[00:02:55.800 --> 00:02:56.600]  一個人物
[00:02:56.600 --> 00:02:58.000]  我們一起去思考
[00:02:58.000 --> 00:03:01.300]  可能這個故事對我們來講一點都不陌生
[00:03:01.300 --> 00:03:04.100]  但是我們嘗試從三個角度
[00:03:04.100 --> 00:03:05.500]  一起去分享
[00:03:05.500 --> 00:03:06.700]  一起去學習
[00:03:06.700 --> 00:03:08.600]  究竟從這個人物當中
[00:03:08.600 --> 00:03:10.200]  今天對我們有什麼啟迪
[00:03:10.200 --> 00:03:13.400]  究竟今天對我們活在這個世代裏面
[00:03:13.400 --> 00:03:15.100]  我們有什麼角色
[00:03:15.100 --> 00:03:17.900]  我們仍然可以彰顯出
[00:03:17.900 --> 00:03:19.600]  神那份的恩典
[00:03:19.600 --> 00:03:21.300]  和神那份的榮美
[00:03:21.300 --> 00:03:23.900]  讓我們思考神自己的話語之先
[00:03:24.300 --> 00:03:26.100]  讓我們再一次低頭祈禱
[00:03:26.100 --> 00:03:28.800]  按我們恩典
[00:03:28.800 --> 00:03:30.300]  賜給我們恩典的符
[00:03:30.300 --> 00:03:32.300]  我們獻上我們的感謝
[00:03:32.300 --> 00:03:34.300]  我們多謝你讓我們有一個
[00:03:34.300 --> 00:03:36.200]  這麼美好的一個環境
[00:03:36.200 --> 00:03:37.400]  當我們
[00:03:37.400 --> 00:03:40.400]  查閱你自己的話語的時候
[00:03:40.400 --> 00:03:42.000]  我們盼望你的話語
[00:03:42.000 --> 00:03:43.900]  就成為我們心中的力量
[00:03:43.900 --> 00:03:46.100]  成為我們人生的指引
[00:03:46.100 --> 00:03:48.300]  更加成為我們腳前的燈
[00:03:48.300 --> 00:03:49.700]  路上的光
[00:03:49.700 --> 00:03:51.500]  和隨時的幫助
[00:03:51.500 --> 00:03:54.000]  我們恭敬你將到以下的時間
[00:03:54.200 --> 00:03:55.500]  仰望在你的面前
[00:03:55.500 --> 00:03:58.200]  寇主自己親自賜福我們
[00:03:58.200 --> 00:03:59.600]  無論人聽的
[00:03:59.600 --> 00:04:00.400]  說的
[00:04:00.400 --> 00:04:01.400]  在你面前
[00:04:01.400 --> 00:04:02.500]  都蒙印
[00:04:02.500 --> 00:04:04.100]  我們祈禱感謝
[00:04:04.100 --> 00:04:06.000]  鳳耶穌基督的名寇
[00:04:06.000 --> 00:04:07.000]  阿們
[00:04:07.000 --> 00:04:10.200]  剛才主要帶領我們讀出
[00:04:10.200 --> 00:04:13.000]  創世紀第二十二章第一到第十四節
[00:04:13.000 --> 00:04:13.900]  這一段的經文
[00:04:13.900 --> 00:04:17.800]  這一段的經文一開始就介紹了一個人物
[00:04:17.800 --> 00:04:19.200]  而這個人物
[00:04:19.200 --> 00:04:22.400]  初期叫做阿伯蘭
[00:04:22.400 --> 00:04:24.000]  後來改名
[00:04:24.200 --> 00:04:25.400]  叫做阿伯拉罕
[00:04:25.400 --> 00:04:28.700]  曾經一開始描述這個人的時候
[00:04:28.700 --> 00:04:31.500]  就描述他是一個夢幻的一個人
[00:04:31.500 --> 00:04:34.700]  因為當他被介紹出來的時候
[00:04:34.700 --> 00:04:36.600]  就首先說明
[00:04:36.600 --> 00:04:39.000]  他會必要成為一個大國
[00:04:39.000 --> 00:04:42.800]  但是他要離開他的本地本族附加
[00:04:42.800 --> 00:04:45.600]  要去神所指示的地方
[00:04:45.600 --> 00:04:47.100]  在那裡
[00:04:47.100 --> 00:04:49.200]  他要成為大國
[00:04:49.200 --> 00:04:50.700]  萬族
[00:04:50.700 --> 00:04:52.100]  萬國
[00:04:52.100 --> 00:04:53.900]  都要因他得福
[00:04:55.100 --> 00:04:57.200]  這是一個何等大的一個祝福
[00:04:57.200 --> 00:04:59.400]  何等大的一個應許
[00:04:59.400 --> 00:05:04.700]  但是對於一個無兒無女的家庭
[00:05:04.700 --> 00:05:07.700]  聽得到這一份的祝福
[00:05:07.700 --> 00:05:10.200]  又怎樣去應驗呢
[00:05:10.200 --> 00:05:14.000]  一個已經年老的一個夫婦
[00:05:14.000 --> 00:05:18.800]  怎樣能夠成為大國
[00:05:18.800 --> 00:05:23.100]  怎樣讓他的後裔能夠壯大起來呢
[00:05:25.200 --> 00:05:29.200]  確實對人來講是一個很大的挑戰
[00:05:29.200 --> 00:05:32.200]  是一個很大很大的一份的考驗
[00:05:32.200 --> 00:05:38.200]  但是無論一個人怎樣敬前
[00:05:38.200 --> 00:05:43.200]  但是總有他軟弱的一個時刻
[00:05:43.200 --> 00:05:46.200]  無論怎樣去依靠上帝
[00:05:46.200 --> 00:05:48.200]  但是我們相信
[00:05:48.200 --> 00:05:52.200]  可能我們都會有我們被錯誤引導
[00:05:53.200 --> 00:05:56.200]  因為當我們活在困惑當中的時候
[00:05:56.200 --> 00:05:58.200]  我們很容易
[00:05:58.200 --> 00:06:01.200]  我們的老我 我們的自我
[00:06:01.200 --> 00:06:04.200]  就會湧現出來
[00:06:04.200 --> 00:06:08.200]  我們想到的就不是神自己在我們中間
[00:06:08.200 --> 00:06:10.200]  可以為我們怎樣解決
[00:06:10.200 --> 00:06:12.200]  因為已經等了很久了
[00:06:12.200 --> 00:06:14.200]  這個問題已經存在很久
[00:06:14.200 --> 00:06:18.200]  但是仍然沒有解決
[00:06:18.200 --> 00:06:21.200]  對亞伯拉尼說一等已經等了十年
[00:06:24.200 --> 00:06:25.200]  在這段日子裏面
[00:06:25.200 --> 00:06:29.200]  不單止是年日一路一路過去
[00:06:29.200 --> 00:06:34.200]  而是作為一個能夠生育的機會
[00:06:34.200 --> 00:06:39.200]  這個狀態亦都一路一路的消減
[00:06:39.200 --> 00:06:41.200]  對於這個家庭來講
[00:06:41.200 --> 00:06:45.200]  這一種困境 這一種疑惑
[00:06:45.200 --> 00:06:49.200]  人想到的就是用自己的方法
[00:06:50.200 --> 00:06:55.200]  在當時 稱呼做薩萊
[00:06:55.200 --> 00:06:57.200]  後來改名為薩拉的
[00:06:57.200 --> 00:06:59.200]  亞伯拉罕的太太
[00:06:59.200 --> 00:07:00.200]  就想到一個方法
[00:07:00.200 --> 00:07:04.200]  就是不如我們用一個屎女
[00:07:04.200 --> 00:07:06.200]  養這個屎女
[00:07:06.200 --> 00:07:09.200]  能夠使我們這個家庭能夠有後裔
[00:07:09.200 --> 00:07:11.200]  以致神這一份的應許
[00:07:11.200 --> 00:07:13.200]  以致神這一份的祝福
[00:07:13.200 --> 00:07:16.200]  能夠淋在我們這個家庭當中
[00:07:20.200 --> 00:07:25.200]  薩萊就容許下甲與亞伯拉同房
[00:07:25.200 --> 00:07:29.200]  原來亞伯拉就是一個耳朵軟的人
[00:07:29.200 --> 00:07:33.200]  原來亞伯拉就是很容易被太太
[00:07:33.200 --> 00:07:37.200]  這一份的吩咐 太太這一份的安排
[00:07:37.200 --> 00:07:41.200]  而忽略了原來自己是一個敬前的人
[00:07:41.200 --> 00:07:46.200]  原來自己應該是繼續帶著那份的忍耐
[00:07:46.200 --> 00:07:48.200]  不單止等十年
[00:07:48.700 --> 00:07:50.200]  可能往後的日子繼續等
[00:07:50.200 --> 00:07:53.200]  因為神是信實可靠的上帝
[00:07:53.200 --> 00:07:55.200]  但是可惜
[00:07:55.200 --> 00:07:58.200]  人就是這樣陷在這種軟弱當中
[00:07:58.200 --> 00:08:04.200]  人用上了自己的方法
[00:08:04.200 --> 00:08:09.200]  同樣今天對我們的信徒來說
[00:08:09.200 --> 00:08:13.200]  我們都時常被這些處境去考驗
[00:08:13.200 --> 00:08:17.200]  很多時候我們不斷地去禱告 禱告
[00:08:18.200 --> 00:08:20.200]  但是似乎我們的禱告
[00:08:20.200 --> 00:08:23.200]  在神的眼中 在神的語裡面
[00:08:23.200 --> 00:08:25.200]  好像沒有聽到
[00:08:25.200 --> 00:08:30.200]  好像問題仍然的存在
[00:08:30.200 --> 00:08:33.200]  問題仍然的不斷的可能擴張
[00:08:33.200 --> 00:08:37.200]  但是我們怎樣去看禱告呢
[00:08:37.200 --> 00:08:40.200]  我們是不是可以放下禱告
[00:08:40.200 --> 00:08:45.200]  繼續用我們自己的聰明
[00:08:45.700 --> 00:08:50.200]  用我們的方法去解決我們周遭的問題呢
[00:08:50.200 --> 00:08:54.200]  原來當人用上了自己的方法
[00:08:54.200 --> 00:08:58.200]  超越了上帝的工作和計劃的時候
[00:08:58.200 --> 00:09:02.200]  帶來的就是問題 問題
[00:09:02.200 --> 00:09:05.200]  使得這件事情更加糟
[00:09:05.200 --> 00:09:08.200]  帶來的就是一連串的痛苦
[00:09:08.200 --> 00:09:10.200]  因為我們看到的就是當
[00:09:10.200 --> 00:09:13.200]  下甲懷孕的時候
[00:09:13.700 --> 00:09:19.200]  聖經告訴我們 祂就小看了祂的主母撒拉
[00:09:19.200 --> 00:09:24.200]  以致撒拉心裡面感覺到悲傷
[00:09:24.200 --> 00:09:30.200]  這個家庭就帶來了這一份的哀慟
[00:09:30.200 --> 00:09:36.200]  這個家庭就起了這一份的凌亂
[00:09:36.200 --> 00:09:42.200]  沒錯 阿伯拉罕是一個敬前的人
[00:09:44.200 --> 00:09:50.200]  所以阿伯拉罕一方面順應太太
[00:09:50.200 --> 00:09:53.200]  但是另一方面聖經告訴我們
[00:09:53.200 --> 00:09:57.200]  他是聽神的吩咐繼續行事
[00:09:57.200 --> 00:10:01.200]  當我們看到聖經一路描述的時候
[00:10:01.200 --> 00:10:06.200]  阿伯拉罕是一個聆聽上帝的人
[00:10:06.200 --> 00:10:09.200]  當神呼喚他的時候
[00:10:09.200 --> 00:10:12.200]  他的回應就是 我在這裡
[00:10:14.200 --> 00:10:16.200]  我們細心看回剛才所讀的經文
[00:10:16.200 --> 00:10:18.200]  有前後兩段
[00:10:18.200 --> 00:10:22.200]  從事的就是神向阿伯拉罕發出這一份的呼喚
[00:10:22.200 --> 00:10:25.200]  他說 我在這裡
[00:10:25.200 --> 00:10:28.200]  是一個重申 不是聽人的聲音
[00:10:28.200 --> 00:10:30.200]  而是轉向聽神的聲音
[00:10:30.200 --> 00:10:32.200]  而是聽神的聲音的時候
[00:10:32.200 --> 00:10:34.200]  是抱著一個願意聆聽的態度
[00:10:34.200 --> 00:10:36.200]  來聽神的聲音
[00:10:36.200 --> 00:10:39.200]  所以當我們在軟弱當中的時候
[00:10:39.200 --> 00:10:41.200]  我們失敗的時候
[00:10:42.200 --> 00:10:44.200]  沒有改變
[00:10:44.200 --> 00:10:47.200]  原來我們能夠重新的出發
[00:10:47.200 --> 00:10:50.200]  當我們在哪裡跌倒的時候
[00:10:50.200 --> 00:10:53.200]  我們就能夠在哪裡重新的站立起來
[00:10:53.200 --> 00:10:57.200]  最近一場的東京奧運會
[00:10:57.200 --> 00:11:00.200]  在這場奧運會當中
[00:11:00.200 --> 00:11:03.200]  是一場一千五百尺的競賽
[00:11:03.200 --> 00:11:05.200]  在這個競賽的跑道上
[00:11:05.200 --> 00:11:09.200]  佈滿了不同的國家的賽手
[00:11:11.200 --> 00:11:13.200]  當一路一路跑的時候
[00:11:13.200 --> 00:11:15.200]  跑到最後一個圈
[00:11:15.200 --> 00:11:20.200]  有一位荷蘭的選手 黑桑
[00:11:20.200 --> 00:11:23.200]  他被其他的選手一路的擠迫
[00:11:23.200 --> 00:11:25.200]  因為他跑得很快
[00:11:25.200 --> 00:11:27.200]  當一路擠迫的時候
[00:11:27.200 --> 00:11:29.200]  他就被碰跌
[00:11:29.200 --> 00:11:31.200]  一碰跌的時候
[00:11:31.200 --> 00:11:34.200]  整個人就坐在這個跑道上
[00:11:34.200 --> 00:11:37.200]  眼巴巴地看著這些賽手
[00:11:37.200 --> 00:11:40.200]  一路一路的向前衝
[00:11:41.200 --> 00:11:42.200]  越跑越遠
[00:11:42.200 --> 00:11:46.200]  但這個桑巴
[00:11:46.200 --> 00:11:48.200]  黑桑他沒有放棄
[00:11:48.200 --> 00:11:52.200]  他重新認定他的標杆
[00:11:52.200 --> 00:11:57.200]  重新認定他應該向哪一個方向繼續前進
[00:11:57.200 --> 00:12:00.200]  所以他很迅速地從這個跑道上
[00:12:00.200 --> 00:12:02.200]  重新站立起來
[00:12:02.200 --> 00:12:05.200]  一直的追趕 一直的追趕
[00:12:05.200 --> 00:12:07.200]  你想不到
[00:12:07.200 --> 00:12:10.200]  他好像開了一部跑車一樣
[00:12:11.200 --> 00:12:12.200]  像法拉利一樣
[00:12:12.200 --> 00:12:14.200]  含含聲衝呀衝
[00:12:14.200 --> 00:12:20.200]  追回所有的競賽者
[00:12:20.200 --> 00:12:25.200]  甚至沒有他第一個衝越這個終點
[00:12:25.200 --> 00:12:30.200]  一個能夠從失敗當中
[00:12:30.200 --> 00:12:32.200]  從跌倒當中
[00:12:32.200 --> 00:12:34.200]  仍然能夠站立起來
[00:12:34.200 --> 00:12:37.200]  朝著正確的方向邁進
[00:12:38.200 --> 00:12:41.200]  朝著那個的目標出發的時候
[00:12:41.200 --> 00:12:47.200]  原來就能夠更闖更闖 闖高峰
[00:12:47.200 --> 00:12:50.200]  得來的就是全場的掌聲
[00:12:50.200 --> 00:12:53.200]  並不是一個失敗者
[00:12:53.200 --> 00:12:56.200]  當我們繼續看阿巴拉罕的時候
[00:12:56.200 --> 00:13:01.200]  沒錯 當他順應太太
[00:13:01.200 --> 00:13:05.200]  的意思的時候
[00:13:07.200 --> 00:13:08.200]  帶來是家庭的失敗
[00:13:08.200 --> 00:13:13.200]  但是當他重拾這份敬畏神的心
[00:13:13.200 --> 00:13:16.200]  繼續等待
[00:13:16.200 --> 00:13:20.200]  等了十幾年
[00:13:20.200 --> 00:13:24.200]  神的應許臨在他身上
[00:13:24.200 --> 00:13:27.200]  在《創世紀》第十七章第十九節說
[00:13:27.200 --> 00:13:32.200]  神說不厭你的妻子撒拉要給你生一個兒子
[00:13:32.200 --> 00:13:34.200]  你要給他起名叫以撒
[00:13:35.200 --> 00:13:39.200]  你要與他堅定所立的約
[00:13:39.200 --> 00:13:43.200]  作他後裔永遠的約
[00:13:43.200 --> 00:13:45.200]  神應許阿巴拉罕
[00:13:45.200 --> 00:13:48.200]  他必定會生一個兒子
[00:13:48.200 --> 00:13:52.200]  甚至要求他 你要給他起名叫以撒
[00:13:52.200 --> 00:13:57.200]  果然當撒拉生子的時候
[00:13:57.200 --> 00:14:01.200]  阿巴拉罕沒有忘記一年之前
[00:14:01.200 --> 00:14:03.200]  神對他這一份的吩咐
[00:14:04.200 --> 00:14:07.200]  他就將這個名字賦予了給這個嬰孩
[00:14:07.200 --> 00:14:09.200]  也按照神的吩咐
[00:14:09.200 --> 00:14:12.200]  當這個孩子已經到第八天的時候
[00:14:12.200 --> 00:14:16.200]  就為他舉行了這個國禮
[00:14:16.200 --> 00:14:21.200]  阿巴拉罕完全信服在神的帶領
[00:14:21.200 --> 00:14:23.200]  不單是這樣
[00:14:23.200 --> 00:14:25.200]  在往後的日子
[00:14:25.200 --> 00:14:27.200]  今天我們所讀的經文
[00:14:27.200 --> 00:14:29.200]  他說這些事以後
[00:14:29.200 --> 00:14:31.200]  就經過一連串的生活
[00:14:31.200 --> 00:14:33.200]  一連串的挑戰
[00:14:34.200 --> 00:14:36.200]  他對的是神童的發聲
[00:14:36.200 --> 00:14:38.200]  他說你要將你的兒子
[00:14:38.200 --> 00:14:40.200]  你所愛的獨生兒子
[00:14:40.200 --> 00:14:42.200]  就是那個以撒
[00:14:42.200 --> 00:14:44.200]  帶到摩尼亞這個地方
[00:14:44.200 --> 00:14:47.200]  建作繁濟
[00:14:47.200 --> 00:14:51.200]  這個是何等大一棍的挑戰
[00:14:51.200 --> 00:14:54.200]  在十多年來
[00:14:54.200 --> 00:14:57.200]  撒母以撒在這個家庭裏面
[00:14:57.200 --> 00:15:00.200]  帶給這個家庭何等大的喜樂
[00:15:00.200 --> 00:15:03.200]  就好像她的名字一樣
[00:15:04.200 --> 00:15:06.200]  是帶給很多的歡樂
[00:15:06.200 --> 00:15:08.200]  很多的滿足
[00:15:08.200 --> 00:15:11.200]  但竟然在這個時候
[00:15:11.200 --> 00:15:13.200]  神和阿巴拉罕說
[00:15:13.200 --> 00:15:15.200]  你要將這個兒子
[00:15:15.200 --> 00:15:18.200]  成為濟生獻給我
[00:15:18.200 --> 00:15:21.200]  建作繁濟
[00:15:21.200 --> 00:15:24.200]  是一去不返
[00:15:24.200 --> 00:15:26.200]  建作繁濟
[00:15:26.200 --> 00:15:30.200]  是毫不保留的一個獻祭
[00:15:32.200 --> 00:15:34.200]  但我們繼續看這段經文
[00:15:34.200 --> 00:15:36.200]  這段經文形容怎麼樣
[00:15:36.200 --> 00:15:38.200]  這段經文告訴我們
[00:15:38.200 --> 00:15:40.200]  第二 清早
[00:15:40.200 --> 00:15:43.200]  阿巴拉罕就工作
[00:15:43.200 --> 00:15:47.200]  他避了路 踢了踩
[00:15:47.200 --> 00:15:50.200]  帶同孩童
[00:15:50.200 --> 00:15:53.200]  呼喚了兩個僕人
[00:15:53.200 --> 00:15:55.200]  就出發
[00:15:55.200 --> 00:15:58.200]  我深信
[00:15:59.200 --> 00:16:02.200]  整夜阿巴拉罕在做什麼
[00:16:02.200 --> 00:16:06.200]  阿巴拉罕整夜一定是盤算
[00:16:06.200 --> 00:16:09.200]  神要我去這個地方
[00:16:09.200 --> 00:16:12.200]  由別士巴去到摩尼亞這個地方
[00:16:12.200 --> 00:16:14.200]  很遠的路程
[00:16:14.200 --> 00:16:16.200]  神已經告訴我
[00:16:16.200 --> 00:16:18.200]  去到第三天
[00:16:18.200 --> 00:16:20.200]  他們才去到山腰 山腳
[00:16:20.200 --> 00:16:22.200]  在這麼遠的路程下
[00:16:22.200 --> 00:16:24.200]  阿巴拉罕都在想
[00:16:24.200 --> 00:16:27.200]  我的糧草怎麼安排
[00:16:28.200 --> 00:16:30.200]  我的行裝應該怎麼樣
[00:16:30.200 --> 00:16:33.200]  整夜阿巴拉罕不斷地
[00:16:33.200 --> 00:16:35.200]  在做好這一份準備
[00:16:35.200 --> 00:16:39.200]  聖經在原文說到他們劈柴
[00:16:39.200 --> 00:16:42.200]  避路 預備好各樣東西的時候
[00:16:42.200 --> 00:16:45.200]  原來在文字上
[00:16:45.200 --> 00:16:48.200]  是表達一個連續
[00:16:48.200 --> 00:16:51.200]  一個動作的意思
[00:16:51.200 --> 00:16:54.200]  是一件工作接著一件工作
[00:16:54.200 --> 00:16:56.200]  一件工作接著一件工作
[00:16:57.200 --> 00:16:59.200]  是一個不停
[00:16:59.200 --> 00:17:02.200]  換句話說
[00:17:02.200 --> 00:17:05.200]  阿巴拉罕在整個的裝備上
[00:17:05.200 --> 00:17:08.200]  他沒有任何的思考
[00:17:08.200 --> 00:17:10.200]  只有聽命
[00:17:10.200 --> 00:17:13.200]  聖經也沒有告訴我們
[00:17:13.200 --> 00:17:17.200]  他究竟跟神有任何的爭辯
[00:17:17.200 --> 00:17:22.200]  因為要將以煞呈獻的時候
[00:17:22.200 --> 00:17:26.200]  確實是一個不可能接受的處境
[00:17:27.200 --> 00:17:29.200]  是你所應許賜予
[00:17:29.200 --> 00:17:32.200]  如今你又要收回
[00:17:32.200 --> 00:17:37.200]  怎麼能夠親手將自己的孩子
[00:17:37.200 --> 00:17:42.200]  切順碎塊放在柴火上
[00:17:42.200 --> 00:17:44.200]  是一個不能夠
[00:17:44.200 --> 00:17:46.200]  在人的感情 在人的思維當中
[00:17:46.200 --> 00:17:50.200]  是不能夠接納的一個狀態
[00:17:50.200 --> 00:17:52.200]  阿巴拉罕
[00:17:52.200 --> 00:17:56.200]  他沒有糾纏
[00:17:57.200 --> 00:17:58.200]  只有信服
[00:17:58.200 --> 00:18:01.200]  其實在聖經裡面
[00:18:01.200 --> 00:18:03.200]  很多時候都告訴我們
[00:18:03.200 --> 00:18:09.200]  信服比一切更重要
[00:18:09.200 --> 00:18:13.200]  聽命勝於自由的憲制
[00:18:13.200 --> 00:18:20.200]  很多時辰的吩咐是超出
[00:18:20.200 --> 00:18:23.200]  我們的想法
[00:18:26.200 --> 00:18:28.200]  在饑荒的日子
[00:18:28.200 --> 00:18:30.200]  在塞納法尼亞的一個地方
[00:18:30.200 --> 00:18:32.200]  有一個寡婦
[00:18:32.200 --> 00:18:35.200]  她談裡面只有一把面
[00:18:35.200 --> 00:18:37.200]  評裡面只有一點油
[00:18:37.200 --> 00:18:40.200]  她說我吃了死就死吧
[00:18:40.200 --> 00:18:44.200]  沒有公認斷絕
[00:18:44.200 --> 00:18:47.200]  但她是來了一個不速之客
[00:18:47.200 --> 00:18:49.200]  先知伊利亞
[00:18:49.200 --> 00:18:52.200]  伊利亞去到一個家庭的時候
[00:18:52.200 --> 00:18:54.200]  你先做一個餅乾
[00:18:56.200 --> 00:18:57.200]  一個寡婦心想
[00:18:57.200 --> 00:18:59.200]  我吃完這個餅乾
[00:18:59.200 --> 00:19:01.200]  用完這些麵粉的時候
[00:19:01.200 --> 00:19:03.200]  用完這些油 已經沒有了
[00:19:03.200 --> 00:19:06.200]  但要為你做一個餅乾
[00:19:06.200 --> 00:19:08.200]  換句話說 做完這個餅乾
[00:19:08.200 --> 00:19:10.200]  就空了
[00:19:10.200 --> 00:19:13.200]  但先知說你放心
[00:19:13.200 --> 00:19:17.200]  吃完再有得吃
[00:19:17.200 --> 00:19:19.200]  吃完再有得吃
[00:19:19.200 --> 00:19:22.200]  在人的理智上面
[00:19:22.200 --> 00:19:24.200]  是通過不了的
[00:19:26.200 --> 00:19:29.200]  但是 信心就是這樣
[00:19:29.200 --> 00:19:32.200]  信服就是這樣
[00:19:32.200 --> 00:19:35.200]  當她為伊利亞
[00:19:35.200 --> 00:19:37.200]  預備了這個餅的時候
[00:19:37.200 --> 00:19:40.200]  談裡面的麵粉不斷缺
[00:19:40.200 --> 00:19:43.200]  評裡面的油也不斷缺
[00:19:43.200 --> 00:19:47.200]  直到天降下雨來的日子
[00:19:47.200 --> 00:19:52.200]  是超過人世所想所求
[00:19:52.200 --> 00:19:54.200]  所以希伯來書告訴我們
[00:19:55.200 --> 00:19:57.200]  神是所望之視的實底
[00:19:57.200 --> 00:19:59.200]  是未見之視的確率
[00:19:59.200 --> 00:20:01.200]  當我們帶著一份信心
[00:20:01.200 --> 00:20:03.200]  仰望依靠我們的上帝的時候
[00:20:03.200 --> 00:20:05.200]  神不會叫我們失望
[00:20:05.200 --> 00:20:09.200]  神不會叫我們羞愧
[00:20:09.200 --> 00:20:12.200]  因為祂是那位恭應的上帝
[00:20:12.200 --> 00:20:16.200]  因為祂是那位守約斯詞外的上帝
[00:20:16.200 --> 00:20:24.200]  所以當阿巴拉罕聽到神的呼聲
[00:20:25.200 --> 00:20:26.200]  要他帶著孩童
[00:20:26.200 --> 00:20:28.200]  他就出發預備好
[00:20:28.200 --> 00:20:33.200]  他為了堅持自己不受干擾
[00:20:33.200 --> 00:20:36.200]  所以去到一個地方
[00:20:36.200 --> 00:20:38.200]  他撇下他的盧卜
[00:20:38.200 --> 00:20:41.200]  單獨與孩童上路
[00:20:41.200 --> 00:20:43.200]  聖經繼續描寫
[00:20:43.200 --> 00:20:46.200]  就是他所做的是什麼
[00:20:46.200 --> 00:20:49.200]  他所做的就是去到指定的地方
[00:20:49.200 --> 00:20:51.200]  他就在那裡撿十石塊
[00:20:52.200 --> 00:20:55.200]  捉起祭壇 鋪上柴枝
[00:20:55.200 --> 00:20:57.200]  然後把孩子捆上
[00:20:57.200 --> 00:21:00.200]  放在祭壇上
[00:21:00.200 --> 00:21:03.200]  一連串的行為
