
[00:00:00.000 --> 00:00:01.200]  丁師妹,早晨
[00:06:38.280 --> 00:06:43.000]  其實也反映出他對侍奉那份的嚴謹
[00:06:43.000 --> 00:06:45.640]  還有他也覺得侍奉其實很特別的
[00:06:45.640 --> 00:06:48.760]  為什麼做牧者會願意花這麼多錢呢?
[00:06:48.760 --> 00:06:51.000]  去讀神學
[00:06:51.000 --> 00:06:54.560]  而且他問的時候也很準確
[00:06:54.560 --> 00:06:57.240]  於是乎我想了一想之後
[00:06:57.240 --> 00:06:59.240]  我就跟著這樣跟他說
[00:06:59.240 --> 00:07:00.680]  「是的,沒錯」
[00:07:00.680 --> 00:07:03.960]  「其實讀神學的確真的很昂貴」
[00:07:03.960 --> 00:07:06.920]  我還記得我自己讀神學的時候
[00:07:06.920 --> 00:07:11.760]  我將三年的課程整理在一起去讀
[00:07:11.760 --> 00:07:14.480]  然後讀完第一個學位之後
[00:07:14.480 --> 00:07:17.000]  去研究院的時候讀第二個神學
[00:07:17.000 --> 00:07:20.080]  雖然是在一個公立的大學裡面讀
[00:07:20.080 --> 00:07:22.200]  但是仍然是很貴的
[00:07:22.200 --> 00:07:23.360]  所以
[00:07:23.360 --> 00:07:25.240]  當我們去讀神學的時候
[00:07:25.240 --> 00:07:26.960]  除了要交學費之外
[00:07:26.960 --> 00:07:27.960]  是很貴的
[00:07:27.960 --> 00:07:29.160]  還要買書
[00:07:29.160 --> 00:07:30.240]  做很多研究
[00:07:30.240 --> 00:07:31.040]  去看很多書
[00:07:31.040 --> 00:07:33.160]  因為有時候一些圖書館的書
[00:07:33.160 --> 00:07:35.680]  未必一定讓你去借得到
[00:07:35.680 --> 00:07:38.160]  並且有些參考書
[00:07:38.160 --> 00:07:40.720]  或者一些研究比較新的
[00:07:40.720 --> 00:07:42.720]  你去圖書館未必有得借
[00:07:42.720 --> 00:07:44.640]  那本書未必是圖書館馬上有
[00:07:44.640 --> 00:07:46.840]  可能要過一兩年後才有
[00:07:46.840 --> 00:07:50.120]  於是乎就要自己掏錢包出來去買
[00:07:50.120 --> 00:07:51.520]  我記得那時候
[00:07:51.520 --> 00:07:54.120]  閒閒地我買一本神學書籍
[00:07:54.120 --> 00:07:55.800]  是比較有質素的
[00:07:55.800 --> 00:07:57.560]  都要花我一、二百塊加幣
[00:07:57.560 --> 00:07:59.600]  去買一本這樣的神學書籍
[00:07:59.600 --> 00:08:01.080]  所以其實做牧者
[00:08:01.080 --> 00:08:05.040]  其實真的那個開支如果你認真去傳導的話
[00:08:05.040 --> 00:08:08.080]  的確是挺昂貴的一件事
[00:08:08.080 --> 00:08:09.800]  加上最近我都知道
[00:08:09.800 --> 00:08:12.600]  原來稅局說我們做牧者買書去做研究
[00:08:12.600 --> 00:08:15.680]  他說這個不是必須要的事情
[00:08:15.680 --> 00:08:18.520]  所以你可以看這個熟悉世界
[00:08:18.520 --> 00:08:20.600]  他對於神的事情
[00:08:20.600 --> 00:08:22.280]  其實他很放輕的
[00:08:22.280 --> 00:08:23.520]  不是很看重的
[00:08:23.520 --> 00:08:24.840]  其實作為一個牧者
[00:08:24.840 --> 00:08:28.240]  不是說因為我有奉獻於是神的聲靈
[00:08:28.240 --> 00:08:30.480]  就自動可以告訴我所有事情了
[00:08:30.480 --> 00:08:31.800]  我們什麼都不用讀的
[00:08:31.800 --> 00:08:32.680]  不用預備的
[00:08:32.680 --> 00:08:33.960]  上港台隨便說
[00:08:33.960 --> 00:08:37.000]  我不是那些很有恩賜的牧者
[00:08:37.000 --> 00:08:38.560]  我是需要做功課的
[00:08:38.560 --> 00:08:40.960]  是需要用時間去看的
[00:08:40.960 --> 00:08:42.320]  去研究的
[00:08:42.320 --> 00:08:43.680]  研讀的
[00:08:43.680 --> 00:08:45.520]  所以去讀神學
[00:08:45.520 --> 00:08:47.880]  或者我講得更加白一點
[00:08:47.880 --> 00:08:49.880]  要去真的侍奉神
[00:08:49.880 --> 00:08:51.200]  全時間奉獻
[00:08:51.200 --> 00:08:55.160]  的而且確是挺花費的一件事情
[00:08:55.160 --> 00:08:59.400]  是需要自己真的花很多的時間
[00:08:59.400 --> 00:09:01.920]  甚至是真的金錢
[00:09:01.920 --> 00:09:07.480]  是你的資財去預備自己去好好侍奉主
[00:09:07.480 --> 00:09:09.680]  但是我們要相信一件事就是
[00:09:09.680 --> 00:09:13.240]  即使這些費用這麼貴的話
[00:09:13.240 --> 00:09:15.400]  上帝都自有祂的安排
[00:09:15.400 --> 00:09:18.600]  只需要我們願意去學習的時候
[00:09:18.600 --> 00:09:20.840]  上帝一定有祂的安排
[00:09:20.840 --> 00:09:23.360]  譬如過去以我自己做例子
[00:09:23.360 --> 00:09:24.840]  我第一個神學學位
[00:09:24.840 --> 00:09:26.480]  道學碩士的時候
[00:09:26.480 --> 00:09:27.520]  很記得的
[00:09:27.520 --> 00:09:31.160]  其實當時我自己來到加拿大去讀神學
[00:09:31.160 --> 00:09:33.800]  我拿著的只是三萬多塊的家幣
[00:09:33.800 --> 00:09:36.200]  包括生活費一家三口
[00:09:36.200 --> 00:09:38.360]  並且要加上神學院的學費
[00:09:38.360 --> 00:09:42.200]  神學院的學費當時大約是一千塊一科左右
[00:09:42.200 --> 00:09:44.480]  總共是讀二十四科
[00:09:44.480 --> 00:09:48.560]  其實根本上計算那條數根本是沒辦法生存的
[00:09:48.560 --> 00:09:51.600]  但是當時我相信上帝一定有祂的安排
[00:09:51.600 --> 00:09:54.760]  於是原本是想著只是來讀神學
[00:09:54.760 --> 00:09:56.560]  讀書好像學生身份
[00:09:56.560 --> 00:10:02.880]  上帝又讓我以一個移民身份來到加拿大生活
[00:10:02.880 --> 00:10:06.120]  並且又讓師母可以工作
[00:10:06.120 --> 00:10:09.960]  所以在過去讀一個神學學位的時候
[00:10:09.960 --> 00:10:13.960]  我的確在那兩年期間
[00:10:13.960 --> 00:10:15.760]  我們當然很節儉
[00:10:15.760 --> 00:10:17.520]  但是上帝又好好安排
[00:10:17.520 --> 00:10:21.760]  讓我們租的地方超出我們所想的便宜
[00:10:21.760 --> 00:10:24.400]  並且在兩年的期間
[00:10:24.400 --> 00:10:28.040]  我就沒什麼特別說哪個教會要給錢
[00:10:28.040 --> 00:10:28.920]  讓我交學費
[00:10:28.920 --> 00:10:31.960]  或者哪些弟兄姊妹給很多錢讓我去讀神學
[00:10:31.960 --> 00:10:36.480]  總共其實大部份都是從我自己的儲蓄
[00:10:36.480 --> 00:10:41.400]  或者是師母在平日的工作上賺回來的
[00:10:41.400 --> 00:10:46.600]  並且在過程當中教會就給我有機會在教會侍奉
[00:10:46.600 --> 00:10:50.360]  每個月有三百塊的居馬費
[00:10:50.360 --> 00:10:54.720]  以及我曾經接過兩個弟兄姊妹的奉獻
[00:10:54.720 --> 00:10:55.920]  總共二千塊
[00:10:55.920 --> 00:10:57.480]  其實就是這麼多
[00:10:57.480 --> 00:10:59.200]  但是弟兄姊妹你可以想到
[00:10:59.200 --> 00:11:02.680]  其實在一個這樣的侍奉的裡面
[00:11:02.680 --> 00:11:07.360]  的而且確是需要我們作為一個傳道人
[00:11:07.360 --> 00:11:10.480]  願意付出去侍奉
[00:11:10.480 --> 00:11:12.160]  不是一件容易的事
[00:11:12.160 --> 00:11:16.840]  但是這個也更加能夠讓我們學習到
[00:11:16.840 --> 00:11:18.600]  作為一個侍奉神的人
[00:11:18.600 --> 00:11:21.440]  怎樣去依靠上帝而行事
[00:11:21.440 --> 00:11:23.520]  依靠上帝去侍奉
[00:11:23.520 --> 00:11:27.160]  我不是太過同意有些弟兄姊妹
[00:11:27.160 --> 00:11:29.400]  他們說如果我要侍奉
[00:11:29.400 --> 00:11:33.440]  那我一定要找教會找人去支持我
[00:11:33.440 --> 00:11:34.800]  給我學費
[00:11:34.800 --> 00:11:36.640]  甚至我自己也相信
[00:11:36.640 --> 00:11:39.560]  即使你是做宣教士也好
[00:11:39.560 --> 00:11:42.680]  教會或者其他人給一些支持你
[00:11:42.680 --> 00:11:45.920]  這個不是主要的來源
[00:11:45.920 --> 00:11:49.240]  最重要的是你自己能不能夠在過程當中
[00:11:49.240 --> 00:11:51.240]  一邊侍奉一邊同神同行
[00:11:51.240 --> 00:11:53.960]  看見上帝不斷的供應
[00:11:53.960 --> 00:11:56.200]  並且你願意毀身
[00:11:56.200 --> 00:11:58.200]  過程容易嗎?絕對不容易
[00:11:58.200 --> 00:12:02.440]  我們看回即使是在《舊約聖經》裡面
[00:12:02.440 --> 00:12:05.120]  以色列人出埃及的過程當中
[00:12:05.120 --> 00:12:07.720]  上帝給他們的供應
[00:12:07.720 --> 00:12:11.080]  其實仍然是他們每一天要出去努力的
[00:12:11.080 --> 00:12:15.160]  而不是說我一次過給你所有三十年四十年的供應
[00:12:15.160 --> 00:12:16.880]  然後你慢慢享受
[00:12:16.880 --> 00:12:19.160]  然後走進去英許地裏面
[00:12:19.160 --> 00:12:20.040]  不是這樣的
[00:12:20.040 --> 00:12:23.000]  上帝是每一天需要以色列人
[00:12:23.000 --> 00:12:25.920]  真的出去在曠野裏面去收取
[00:12:25.920 --> 00:12:27.720]  譬如瑪拿等等
[00:12:27.720 --> 00:12:28.920]  借菇等等
[00:12:28.920 --> 00:12:32.960]  然後他們才可以繼續去信靠著神
[00:12:32.960 --> 00:12:34.680]  走在面前的道路
[00:12:34.680 --> 00:12:37.440]  不過有一樣東西我很強調一點
[00:12:37.440 --> 00:12:40.920]  在回答弟兄姊妹的回答的時候
[00:12:40.920 --> 00:12:42.920]  我就這樣跟他們說了一句
[00:12:42.920 --> 00:12:46.640]  那個侍奉神呢 其實侍奉者
[00:12:46.640 --> 00:12:51.600]  是必須要在他身上讓上帝看到他有付出的
[00:12:51.600 --> 00:12:54.600]  因為這個是我看見在聖經裡面的教訓
[00:12:54.600 --> 00:12:59.000]  也是真正全時間奉獻的原則
[00:12:59.000 --> 00:13:02.400]  全時間侍奉不是代表
[00:13:02.400 --> 00:13:04.600]  上帝給了你所有東西
[00:13:04.600 --> 00:13:09.480]  然後你就可以去無憂無慮地侍奉著
[00:13:09.480 --> 00:13:11.480]  我更加不同意一樣東西就是
[00:13:11.480 --> 00:13:13.800]  有些弟兄姊妹他們侍奉說
[00:13:13.800 --> 00:13:19.040]  我一定要教會來供我所有的經費
[00:13:19.040 --> 00:13:20.320]  然後我去讀
[00:13:20.320 --> 00:13:23.600]  因為這樣真的不能夠去體驗到
[00:13:23.600 --> 00:13:29.040]  與神同行那份真正的侍奉的特色
[00:13:29.040 --> 00:13:30.440]  並且一樣東西
[00:13:30.440 --> 00:13:34.840]  上帝其實反而在同行的過程當中
[00:13:34.840 --> 00:13:35.960]  一方面操練
[00:13:35.960 --> 00:13:38.040]  並且同時可以試驗到
[00:13:38.040 --> 00:13:43.200]  究竟我們是否真是願意在裡面全時間奉獻
[00:13:43.200 --> 00:13:47.320]  所以侍奉其實我很強調一樣東西就是
[00:13:47.320 --> 00:13:51.720]  那個人能不能夠真是與神同行
[00:13:51.720 --> 00:13:57.160]  順依靠在上帝的供應之下而去參與侍奉
[00:13:57.160 --> 00:14:00.720]  今天為什麼我跟大家分享這個經驗呢
[00:14:00.720 --> 00:14:03.680]  或者這個弟兄姊妹的訊問呢
[00:14:03.680 --> 00:14:08.360]  因為今天我們所看的經文在《路德記》的第二章
[00:14:08.360 --> 00:14:10.360]  從第十節至第十七節裡面
[00:14:10.360 --> 00:14:14.720]  其實我們看到原來當我們要去侍奉主的時候
[00:14:14.720 --> 00:14:18.120]  原來上帝是需要我們有付出的
[00:14:18.120 --> 00:14:21.040]  不是說人家給了我們所有資源
[00:14:21.040 --> 00:14:23.440]  然後我就順著水去
[00:14:23.440 --> 00:14:24.640]  不是這樣的
[00:14:24.640 --> 00:14:27.560]  其實那個過程是充滿挑戰
[00:14:27.560 --> 00:14:31.000]  甚至是要自己去付出
[00:14:31.000 --> 00:14:33.440]  要為自己付出
[00:14:33.440 --> 00:14:36.400]  這樣的侍奉才是一個真正的侍奉
[00:14:36.400 --> 00:14:40.280]  所以從今天這段經文我們先看頭一部分
[00:14:40.280 --> 00:14:43.000]  第二章的第十節至第十三節裡面
[00:14:43.000 --> 00:14:44.280]  我們看第一部分
[00:14:44.280 --> 00:14:48.720]  就是看究竟透過路德向波亞斯去求問
[00:14:48.720 --> 00:14:51.080]  為什麼你要接濟我呢?
[00:14:51.080 --> 00:14:52.760]  這個原因的過程
[00:14:52.760 --> 00:14:56.280]  在他們對話裡面讓我們更加準確去看
[00:14:56.280 --> 00:15:00.440]  原來侍奉主是需要付出的
[00:15:00.440 --> 00:15:04.200]  好了,我們事不宜遲,我們回到這段經文裡面
[00:15:04.200 --> 00:15:06.880]  我們先看第一點
[00:15:06.880 --> 00:15:08.240]  第一點就是第十節
[00:15:08.240 --> 00:15:10.240]  或者讓我不厭其煩的
[00:15:10.240 --> 00:15:12.240]  再為大家讀出第十節
[00:15:12.240 --> 00:15:13.360]  第十節這樣說
[00:15:13.360 --> 00:15:17.680]  「路德就俯伏在地叩拜
[00:15:17.680 --> 00:15:18.560]  對他說」
[00:15:18.560 --> 00:15:20.280]  這個「他」就是波亞斯
[00:15:20.280 --> 00:15:22.880]  「我既是外邦人
[00:15:22.880 --> 00:15:25.440]  怎麼蒙你的恩
[00:15:25.440 --> 00:15:29.720]  這樣顧恤我呢?」
[00:15:29.720 --> 00:15:36.560]  在這裡其實打開了路德向波亞斯一連串的求問
[00:15:36.560 --> 00:15:38.280]  問一個原因
[00:15:38.280 --> 00:15:45.160]  為什麼你要在一個當時已經是很困難
[00:15:45.160 --> 00:15:50.160]  遇見一個非自己族裔的群體的路德
[00:15:50.160 --> 00:15:51.160]  好像我
[00:15:51.160 --> 00:15:54.200]  一位從外邦而來的女子
[00:15:54.200 --> 00:15:58.320]  跟你本身真的沒有什麼關係的
[00:15:58.320 --> 00:16:02.520]  但是你仍然能夠伸出援手
[00:16:02.520 --> 00:16:06.160]  並且能夠去幫助呢?
[00:16:06.160 --> 00:16:09.160]  路德其實主要是問這條問題
[00:16:09.160 --> 00:16:12.000]  不過我們也在這個時候要問
[00:16:12.000 --> 00:16:16.520]  為什麼路德這麼大膽去問這條問題呢?
[00:16:16.520 --> 00:16:19.880]  這是一個很重要的機會
[00:16:19.880 --> 00:16:23.720]  也讓我們透過路德與波亞斯的交談裡面
[00:16:23.720 --> 00:16:25.320]  認識他這兩個人物
[00:16:25.320 --> 00:16:28.120]  這也是路德記的作者
[00:16:28.120 --> 00:16:31.560]  很刻意地去鋪排出來
[00:16:31.560 --> 00:16:33.320]  去陳述給我們看
[00:16:33.320 --> 00:16:37.160]  從那個角色自己的否白裡面
[00:16:37.160 --> 00:16:41.000]  我們明白他自己的屬靈的境況
[00:16:41.000 --> 00:16:44.320]  原來路德雖然他看見現在
[00:16:44.320 --> 00:16:47.880]  他是得著波亞斯的照顧
[00:16:47.880 --> 00:16:51.480]  好像有人照顧無比好處
[00:16:51.480 --> 00:16:54.000]  自己再無需要擔憂了
[00:16:54.000 --> 00:16:58.320]  但是路德也表現出他一份的尊嚴
[00:16:58.320 --> 00:17:01.360]  別人幫你也好
[00:17:01.360 --> 00:17:05.120]  你要很小心去處理別人幫你
[00:17:05.120 --> 00:17:07.120]  這是一個藝術
[00:17:07.120 --> 00:17:09.040]  接受別人去幫助
[00:17:09.040 --> 00:17:11.840]  不是一個只是說有人給我好處
[00:17:11.840 --> 00:17:15.000]  我就馬上對他投懷送抱
[00:17:15.000 --> 00:17:17.560]  或者甚至五體投地
[00:17:17.560 --> 00:17:20.840]  完全聽從他所說的話
[00:17:20.840 --> 00:17:24.040]  如果路德這種性格
[00:17:24.040 --> 00:17:27.120]  別人幫你你還要問三問四
[00:17:27.120 --> 00:17:30.000]  你這樣真的很麻煩
[00:17:30.000 --> 00:17:33.240]  你應該怎樣去討好別人
[00:17:33.240 --> 00:17:37.720]  路德這種性格如果今天在WHO就搞不定了
[00:17:37.720 --> 00:17:39.240]  一定搞不定
[00:17:39.240 --> 00:17:41.120]  為什麼?教會也搞不定
[00:17:41.120 --> 00:17:43.640]  因為在這樣的情況之下
[00:17:43.640 --> 00:17:45.120]  別人幫你了
[00:17:45.120 --> 00:17:47.280]  奉獻給你了
[00:17:47.280 --> 00:17:51.040]  給你的時候你應該千多謝、萬多謝
[00:17:51.040 --> 00:17:53.040]  弟兄姊妹也會留意到
[00:17:53.040 --> 00:17:55.040]  在教會裡面這麼多年來
[00:17:55.040 --> 00:17:58.080]  其實我們教會弟兄姊妹奉獻的時候
[00:17:58.080 --> 00:18:00.080]  你從來沒有聽過一句話
[00:18:00.080 --> 00:18:02.080]  從我口出的
[00:18:02.080 --> 00:18:05.080]  就是多謝哪個弟兄姊妹奉獻多少錢
[00:18:05.080 --> 00:18:07.440]  多謝哪個弟兄姊妹
[00:18:07.440 --> 00:18:10.480]  每一次當有弟兄姊妹肯奉獻的時候
[00:18:10.480 --> 00:18:14.480]  我永遠的感謝都是向上帝
[00:18:14.480 --> 00:18:16.640]  為什麼要這樣做呢?
[00:18:16.640 --> 00:18:18.480]  就是說我不看重弟兄姊妹
[00:18:18.480 --> 00:18:23.400]  或者一些聽完我們講道之後的弟兄姊妹的奉獻
[00:18:23.400 --> 00:18:25.560]  我不存感恩的心
[00:18:25.560 --> 00:18:26.920]  不是
[00:18:26.920 --> 00:18:29.240]  不過我感恩的事情是
[00:18:29.240 --> 00:18:33.560]  因為他們的奉獻是回應在上帝的裡面
[00:18:33.560 --> 00:18:37.440]  而我們能夠教會去接受到他們的支持
[00:18:37.440 --> 00:18:40.760]  也是因為他們對上帝的回應
[00:18:40.760 --> 00:18:45.200]  所以我也感謝上帝有同樣的共信的弟兄姊妹
[00:18:45.200 --> 00:18:47.680]  這是我值得感恩的事情
[00:18:47.680 --> 00:18:49.480]  所以值得感恩的
[00:18:49.480 --> 00:18:51.120]  不是錢
[00:18:51.120 --> 00:18:52.840]  不是因為他給了我錢
[00:18:52.840 --> 00:18:54.560]  不是好像這段聖經裡面
[00:18:54.560 --> 00:18:57.880]  不是路德得到波亞斯的支援之後
