
[00:00:00.000 --> 00:00:01.000]  丹丹姐妹平安
[00:03:52.000 --> 00:03:53.000]  有一晚農曆新年
[00:03:53.000 --> 00:03:55.000]  應該是年初三左右
[00:03:55.000 --> 00:03:56.000]  晚上回到宿舍
[00:03:56.000 --> 00:03:57.000]  我在宿舍做社監
[00:03:57.000 --> 00:04:01.000]  那些同學正在吃安寧飯
[00:04:01.000 --> 00:04:02.500]  就衝過來圍住我
[00:04:02.500 --> 00:04:04.000]  跟我拜年祝賀
[00:04:04.000 --> 00:04:06.000]  我知道他們很疼愛我
[00:04:06.000 --> 00:04:07.500]  同樣更加疼愛我
[00:04:07.500 --> 00:04:10.000]  然後就派利是祝福他們
[00:04:10.000 --> 00:04:11.500]  我們都是這樣的
[00:04:11.500 --> 00:04:14.000]  我們很想圍住耶穌
[00:04:14.000 --> 00:04:15.000]  圍住我們的主
[00:04:15.000 --> 00:04:16.000]  當然好
[00:04:16.500 --> 00:04:18.000]  但還要拿到福氣更加好
[00:04:18.000 --> 00:04:19.000]  都很像的
[00:04:19.000 --> 00:04:20.500]  這個畫面就很像拜年
[00:04:20.500 --> 00:04:21.500]  我經常都說
[00:04:21.500 --> 00:04:22.500]  好像那些人去到耶穌面前
[00:04:22.500 --> 00:04:24.500]  不過他們不只是拜年
[00:04:24.500 --> 00:04:26.000]  而是他們期盼
[00:04:26.000 --> 00:04:28.000]  耶穌在他們身上有些事情發生
[00:04:28.000 --> 00:04:31.000]  他們身心靈遠若需要被醫治
[00:04:31.000 --> 00:04:33.500]  他們在限制裡面需要釋放
[00:04:33.500 --> 00:04:37.000]  他們更在摸一摸耶穌都得到能力
[00:04:37.000 --> 00:04:38.500]  各位朋友
[00:04:38.500 --> 00:04:39.500]  弟兄姊妹今天來到教會
[00:04:39.500 --> 00:04:41.000]  坐在崇拜
[00:04:41.000 --> 00:04:43.500]  你有沒有期望些什麼呢?
[00:04:43.500 --> 00:04:45.500]  你有沒有期望上帝在這裡
[00:04:46.000 --> 00:04:46.500]  祂會理醫治理?
[00:04:46.500 --> 00:04:48.500]  你有沒有期望在這裡得到上帝的能力
[00:04:48.500 --> 00:04:49.500]  才離開?
[00:04:49.500 --> 00:04:51.500]  還是你說我也是來坐一坐
[00:04:51.500 --> 00:04:54.500]  有多好聽多好看就走吧
[00:04:54.500 --> 00:04:57.000]  還是我們對耶穌有期望呢?
[00:04:57.000 --> 00:04:59.000]  當時這群門徒
[00:04:59.000 --> 00:05:01.000]  這群群眾對耶穌很大期望
[00:05:01.000 --> 00:05:02.000]  去到耶穌面前
[00:05:02.000 --> 00:05:03.000]  耶穌就開口
[00:05:03.000 --> 00:05:05.500]  《聖經》裡面跟著說的是什麼呢?
[00:05:05.500 --> 00:05:07.500]  耶穌在第六章二十節就說
[00:05:07.500 --> 00:05:10.000]  耶穌舉目看著門徒
[00:05:10.000 --> 00:05:11.000]  就說了
[00:05:11.000 --> 00:05:12.500]  舉目看著門徒
[00:05:12.500 --> 00:05:14.000]  這個細節很有意思
[00:05:14.500 --> 00:05:16.000]  耶穌看著每一個
[00:05:16.000 --> 00:05:18.000]  耶穌看到每一個需要的人
[00:05:18.000 --> 00:05:20.500]  看到每一個需要渴求的眼睛
[00:05:20.500 --> 00:05:23.000]  看到每一個真正心裡面的需要
[00:05:23.000 --> 00:05:25.500]  所以耶穌就開口跟他們說
[00:05:25.500 --> 00:05:27.500]  要去回應祂上帝的道
[00:05:27.500 --> 00:05:28.500]  耶穌說什麼呢?
[00:05:28.500 --> 00:05:30.500]  你們貧窮的人有福了
[00:05:30.500 --> 00:05:32.500]  因為上帝的國是你們的
[00:05:32.500 --> 00:05:34.000]  你們飢餓的人有福了
[00:05:34.000 --> 00:05:35.500]  因為你們要得飽足
[00:05:35.500 --> 00:05:37.000]  你們哀哭的人有福了
[00:05:37.000 --> 00:05:38.500]  因為你們要喜笑
[00:05:38.500 --> 00:05:40.500]  人為人子恨乎你們
[00:05:40.500 --> 00:05:41.500]  拒絕你們
[00:05:41.500 --> 00:05:42.500]  辱罵你們
[00:05:43.000 --> 00:05:44.500]  棄掉你們的名
[00:05:44.500 --> 00:05:46.500]  以為是惡你們就有福了
[00:05:46.500 --> 00:05:48.500]  當那天你們要喜樂
[00:05:48.500 --> 00:05:50.000]  你們要歡喜跳躍
[00:05:50.000 --> 00:05:52.500]  因為你們在天上的賞賜是大的
[00:05:52.500 --> 00:05:55.500]  他們的祖宗代先知都是這樣
[00:05:55.500 --> 00:05:59.000]  裡面用了一些字去描述他們的狀況
[00:05:59.000 --> 00:06:00.500]  貧窮
[00:06:00.500 --> 00:06:02.000]  飢餓
[00:06:02.000 --> 00:06:03.000]  哀哭
[00:06:03.000 --> 00:06:04.500]  被恨惡
[00:06:04.500 --> 00:06:06.000]  被拒絕
[00:06:06.000 --> 00:06:07.000]  被羞辱
[00:06:07.000 --> 00:06:08.500]  名字被棄掉
[00:06:08.500 --> 00:06:10.500]  被以為是惡
[00:06:11.000 --> 00:06:14.000]  這些是不是我們生活的境遇呢
[00:06:14.000 --> 00:06:17.500]  這些是不是很多人生活遇見的狀況呢
[00:06:17.500 --> 00:06:19.000]  耶穌很有趣
[00:06:19.000 --> 00:06:20.000]  耶穌去祝福的時候
[00:06:20.000 --> 00:06:23.000]  才提出原來我們有不同的狀況
[00:06:23.000 --> 00:06:25.000]  這些是什麼狀況
[00:06:25.000 --> 00:06:26.500]  貧窮是什麼狀況
[00:06:26.500 --> 00:06:29.000]  貧窮就是客觀的貧窮
[00:06:29.000 --> 00:06:30.000]  打開你的袋
[00:06:30.000 --> 00:06:31.500]  打開你的戶口就看到貧窮
[00:06:31.500 --> 00:06:34.000]  其實貧窮是相對的
[00:06:34.000 --> 00:06:36.000]  旁邊那個有這麼多個零
[00:06:36.000 --> 00:06:37.500]  你的戶口只有一個零
[00:06:37.500 --> 00:06:39.000]  那就貧窮
[00:06:39.500 --> 00:06:41.000]  大家都是零沒有貧窮的
[00:06:41.000 --> 00:06:43.000]  貧窮是相對的
[00:06:43.000 --> 00:06:45.000]  當時的貧窮其實今天都是
[00:06:45.000 --> 00:06:46.500]  都挺社會性的
[00:06:46.500 --> 00:06:48.000]  為什麼有些人會貧窮呢
[00:06:48.000 --> 00:06:50.500]  今天可能很複雜的政治經濟問題
[00:06:50.500 --> 00:06:53.000]  但是當時大家都是農耕畜牧
[00:06:53.000 --> 00:06:54.500]  生活應該自給自足的
[00:06:54.500 --> 00:06:56.000]  除非你懶而已
[00:06:56.000 --> 00:06:58.500]  但是為什麼有些人很努力仍然貧窮呢
[00:06:58.500 --> 00:07:00.500]  可能和社會性很有關係
[00:07:00.500 --> 00:07:02.000]  可能很多人被壓制
[00:07:02.000 --> 00:07:05.000]  很多人被人去描述氣壓
[00:07:05.000 --> 00:07:07.500]  以致落入一個貧窮的狀況
[00:07:08.000 --> 00:07:10.000]  而貧窮是真的很客觀
[00:07:10.000 --> 00:07:13.000]  很容易看到的
[00:07:13.000 --> 00:07:14.500]  上帝就說
[00:07:14.500 --> 00:07:17.000]  耶穌就說上帝的國是你們的
[00:07:17.000 --> 00:07:20.000]  上帝的國是屬於貧窮的人
[00:07:20.000 --> 00:07:22.500]  就是說這些貧窮的人
[00:07:22.500 --> 00:07:24.000]  他們是屬於上帝的
[00:07:24.000 --> 00:07:25.500]  是上帝接納他們的
[00:07:25.500 --> 00:07:27.500]  是最豐富的
[00:07:27.500 --> 00:07:29.500]  是進入上帝的國
[00:07:29.500 --> 00:07:32.000]  是很重要很重要的事情
[00:07:32.000 --> 00:07:34.000]  當然這裡不是說富足的人
[00:07:34.000 --> 00:07:35.500]  不能進入上帝的國
[00:07:36.000 --> 00:07:39.000]  不過這裡很明顯刻意講到那些貧窮的人
[00:07:39.000 --> 00:07:41.000]  是上帝所接納的
[00:07:41.000 --> 00:07:42.000]  是的
[00:07:42.000 --> 00:07:45.000]  很多時候人不是很接納那些貧窮的人
[00:07:45.000 --> 00:07:47.000]  就是社會看不起那些貧窮的人
[00:07:47.000 --> 00:07:48.000]  很正常
[00:07:48.000 --> 00:07:49.000]  特別我們經濟的社會
[00:07:49.000 --> 00:07:50.500]  香港那些貧窮的人
[00:07:50.500 --> 00:07:52.000]  可能就說他懶
[00:07:52.000 --> 00:07:54.000]  他勤奮就不貧窮了
[00:07:54.000 --> 00:07:56.000]  但是真的有很多不同的原因
[00:07:56.000 --> 00:07:57.000]  但是聖經裡面講得很清楚
[00:07:57.000 --> 00:07:58.000]  上帝是接納的
[00:07:58.000 --> 00:08:00.000]  更重要原來貧窮
[00:08:00.000 --> 00:08:02.000]  這裡沒有講什麼貧窮
[00:08:02.000 --> 00:08:03.000]  當然有其他經文講
[00:08:03.000 --> 00:08:04.500]  可能是真的生活的貧窮
[00:08:04.500 --> 00:08:05.500]  或者心靈的貧窮
[00:08:06.000 --> 00:08:08.500]  無論如何這些是限制在弱勢
[00:08:08.500 --> 00:08:09.500]  被欺壓的人
[00:08:09.500 --> 00:08:10.500]  上帝是接納
[00:08:10.500 --> 00:08:13.000]  並且他們能夠進入上帝的國
[00:08:13.000 --> 00:08:14.500]  接著繼續講
[00:08:14.500 --> 00:08:15.500]  不止貧窮
[00:08:15.500 --> 00:08:16.500]  講到飢餓
[00:08:16.500 --> 00:08:19.000]  飢餓和貧窮其實可能是很一致的
[00:08:19.000 --> 00:08:21.000]  你貧窮你就餓囉
[00:08:21.000 --> 00:08:23.000]  更重要就是這個飢餓是很實在的
[00:08:23.000 --> 00:08:25.000]  是當下是即時需要解決的
[00:08:25.000 --> 00:08:26.000]  是危急的
[00:08:26.000 --> 00:08:28.000]  飢餓不解決會怎樣
[00:08:28.000 --> 00:08:29.500]  會死的
[00:08:29.500 --> 00:08:31.000]  餓是會餓死人的
[00:08:31.000 --> 00:08:33.000]  窮都辛苦的
[00:08:33.000 --> 00:08:35.000]  不過窮不會窮死的
[00:08:35.500 --> 00:08:38.000]  但是窮如果真的窮到你連飯都沒得吃
[00:08:38.000 --> 00:08:39.000]  你就會飢餓
[00:08:39.000 --> 00:08:40.000]  飢餓就會死
[00:08:40.000 --> 00:08:41.000]  是更極端的狀態
[00:08:41.000 --> 00:08:42.000]  是更實在的狀態
[00:08:42.000 --> 00:08:43.000]  更危急的狀態
[00:08:43.000 --> 00:08:46.000]  所以耶穌的描述這個祝福是什麼
[00:08:46.000 --> 00:08:48.000]  飢餓的人就飽足囉
[00:08:48.000 --> 00:08:49.500]  很即時的
[00:08:49.500 --> 00:08:50.500]  當下
[00:08:50.500 --> 00:08:52.000]  是代表上你的憐憫
[00:08:52.000 --> 00:08:55.000]  是代表上你看見當時你餓嗎
[00:08:55.000 --> 00:08:56.000]  馬上飽足
[00:08:56.000 --> 00:08:58.500]  我又記得耶穌在很多群眾裡面
[00:08:58.500 --> 00:09:01.000]  就用過五餅魚餵飽五千人
[00:09:01.000 --> 00:09:03.500]  用四個餅的魚
[00:09:03.500 --> 00:09:05.000]  又餵飽了很多人
[00:09:05.500 --> 00:09:07.000]  其實很多時候
[00:09:07.000 --> 00:09:09.000]  很多事情耶穌是即時
[00:09:09.000 --> 00:09:12.000]  用行動去回應那些飢餓的人
[00:09:12.000 --> 00:09:13.500]  接著還有的
[00:09:13.500 --> 00:09:16.000]  這裡說的是飢餓
[00:09:16.000 --> 00:09:17.500]  貧窮
[00:09:17.500 --> 00:09:20.000]  接著說到那些哀哭的人
[00:09:20.000 --> 00:09:22.500]  哀哭的其實都是當下的需要
[00:09:22.500 --> 00:09:25.000]  耶穌有一份悲憫的心
[00:09:25.000 --> 00:09:26.500]  看到他心裡面的需要
[00:09:26.500 --> 00:09:27.500]  即時去回應他
[00:09:27.500 --> 00:09:30.500]  所以由哀哭變成喜笑
[00:09:30.500 --> 00:09:32.000]  上帝要改變你
[00:09:32.000 --> 00:09:35.000]  上帝的祝福是要改變你
[00:09:35.500 --> 00:09:36.500]  改變你的狀況
[00:09:36.500 --> 00:09:38.000]  更加改變你的心
[00:09:38.000 --> 00:09:40.500]  接著說了幾樣很重要的事情
[00:09:40.500 --> 00:09:42.500]  有些人是被恨惡
[00:09:42.500 --> 00:09:43.500]  被拒絕
[00:09:43.500 --> 00:09:44.500]  被羞辱
[00:09:44.500 --> 00:09:45.500]  名字被除掉
[00:09:45.500 --> 00:09:47.000]  即是不再被人紀念
[00:09:47.000 --> 00:09:49.500]  不再在一個應該有的位置當中
[00:09:49.500 --> 00:09:50.500]  被以為是惡
[00:09:50.500 --> 00:09:51.500]  有兩個翻譯就是
[00:09:51.500 --> 00:09:53.500]  被認為沒有價值
[00:09:53.500 --> 00:09:55.500]  這些人的狀況
[00:09:55.500 --> 00:09:57.500]  《死經》裡面加了個描述
[00:09:57.500 --> 00:10:00.500]  他說人為人子的緣故
[00:10:00.500 --> 00:10:01.500]  即是什麼
[00:10:01.500 --> 00:10:04.500]  即是當其他人為了耶穌的緣故
[00:10:05.000 --> 00:10:06.500]  不公平地對待你
[00:10:06.500 --> 00:10:08.500]  去恨惡你、拒絕你、羞辱你
[00:10:08.500 --> 00:10:10.500]  甚至不再尊重你
[00:10:10.500 --> 00:10:11.500]  覺得你沒有價值
[00:10:11.500 --> 00:10:13.500]  人是因為這樣的緣故
[00:10:13.500 --> 00:10:15.500]  因為耶穌的緣故這樣看待你的話
[00:10:15.500 --> 00:10:18.500]  你在天上是有最大的賞賜
[00:10:18.500 --> 00:10:21.500]  當然這裡是說當時很大的狀況
[00:10:21.500 --> 00:10:23.500]  就是因為那些人信耶穌、跟隨耶穌
[00:10:23.500 --> 00:10:26.500]  因為這樣而被恨惡、被拒絕
[00:10:26.500 --> 00:10:29.500]  丙智梅剛才說的這些狀況
[00:10:29.500 --> 00:10:30.500]  是不是我們的狀況呢?
[00:10:30.500 --> 00:10:32.500]  我們是不是在貧窮當中
[00:10:32.500 --> 00:10:34.000]  是不是在飢餓當中
[00:10:34.500 --> 00:10:35.500]  是不是在哀哭當中
[00:10:35.500 --> 00:10:37.000]  是不是因為耶穌的光明
[00:10:37.000 --> 00:10:39.500]  我們曾經被恨惡拒絕呢?
[00:10:39.500 --> 00:10:42.500]  你說可能都不是很嚴重
[00:10:42.500 --> 00:10:44.000]  不過也有一些
[00:10:44.000 --> 00:10:46.000]  有時甚至其實還沒被拒絕
[00:10:46.000 --> 00:10:47.000]  我們已經怕了
[00:10:47.000 --> 00:10:48.000]  所以就不做了
[00:10:48.000 --> 00:10:49.500]  有些電影節目經常跟我說
[00:10:49.500 --> 00:10:51.000]  我也很想跟別人分享信仰
[00:10:51.000 --> 00:10:52.500]  邀請別人回教會去傳福音
[00:10:52.500 --> 00:10:53.500]  不過一說到信耶穌
[00:10:53.500 --> 00:10:54.500]  那些人就會罵我
[00:10:54.500 --> 00:10:55.500]  所以我就不說了
[00:10:55.500 --> 00:10:57.000]  但是耶穌說
[00:10:57.000 --> 00:10:58.500]  原來因為這些緣故
[00:10:58.500 --> 00:11:01.000]  被恨惡拒絕甚至被辱罵
[00:11:01.000 --> 00:11:02.500]  是上帝的賞賜
[00:11:03.000 --> 00:11:05.000]  當然不是我們自己找事情被人罵
[00:11:05.000 --> 00:11:07.000]  而是有價值地做一些事情
[00:11:07.000 --> 00:11:08.500]  我們就不應該擔心
[00:11:08.500 --> 00:11:10.000]  被其他人拒絕
[00:11:10.000 --> 00:11:11.500]  因為這是上帝賜的福氣
[00:11:11.500 --> 00:11:13.500]  上帝要祝福
[00:11:13.500 --> 00:11:15.000]  耶穌當下要祝福
[00:11:15.000 --> 00:11:16.000]  那時候在地上
[00:11:16.000 --> 00:11:17.500]  在現世
[00:11:17.500 --> 00:11:20.000]  在當時被人看輕的
[00:11:20.000 --> 00:11:21.500]  被苦待的
[00:11:21.500 --> 00:11:24.000]  那些失落受損的人
[00:11:24.000 --> 00:11:26.000]  今天我們要做同樣的
[00:11:26.000 --> 00:11:27.000]  在我們當中
[00:11:27.000 --> 00:11:28.500]  在這個地上
[00:11:28.500 --> 00:11:30.000]  在這個時候
[00:11:31.000 --> 00:11:33.000]  去看見我們的需要去回應我們
[00:11:33.000 --> 00:11:35.000]  並且去安撫我們的需要
[00:11:35.000 --> 00:11:36.500]  但是他還沒說完
[00:11:36.500 --> 00:11:37.500]  繼續他講到
[00:11:37.500 --> 00:11:39.000]  有一些人有禍
[00:11:39.000 --> 00:11:41.000]  當耶穌說他要祝福的時候
[00:11:41.000 --> 00:11:42.000]  我們常常在想
[00:11:42.000 --> 00:11:44.000]  教會信仰當然是祝福
[00:11:44.000 --> 00:11:45.000]  回到教會都是得著祝福
[00:11:45.000 --> 00:11:46.000]  原來不是的
[00:11:46.000 --> 00:11:47.000]  有些人有禍要提醒
[00:11:47.000 --> 00:11:49.000]  我們不只是拿到祝福就走
[00:11:49.000 --> 00:11:51.000]  我們要提醒那些人不應該做的
[00:11:51.000 --> 00:11:53.000]  耶穌說什麼呢
[00:11:53.000 --> 00:11:54.000]  第二十四節
[00:11:54.000 --> 00:11:56.000]  但你們富足的人有禍了
[00:11:56.000 --> 00:11:59.000]  因為你們受過你們的安慰
[00:11:59.500 --> 00:12:01.000]  你們飽足的人有禍了
[00:12:01.000 --> 00:12:02.500]  因為你們將要飢餓
[00:12:02.500 --> 00:12:04.000]  你們喜笑的人有禍了
[00:12:04.000 --> 00:12:07.000]  因為你們將要哀動哭泣
[00:12:07.000 --> 00:12:09.000]  人都說你們好的時候
[00:12:09.000 --> 00:12:10.000]  你們就有禍了
[00:12:10.000 --> 00:12:12.000]  因為他們的祖宗代駕
[00:12:12.000 --> 00:12:15.000]  才知道都是這樣
[00:12:15.000 --> 00:12:17.000]  新年當然講福氣講祝福的說話
[00:12:17.000 --> 00:12:18.500]  但是原來新年
[00:12:18.500 --> 00:12:20.000]  都要講一些禍患
[00:12:20.000 --> 00:12:22.000]  我們要提醒的內容
[00:12:22.000 --> 00:12:23.500]  不是要我們出吉避凶
[00:12:23.500 --> 00:12:26.000]  是要我們明白上你的心意
[00:12:26.500 --> 00:12:30.000]  這裡講到富足飽足喜笑
[00:12:30.000 --> 00:12:33.000]  頂只會問你富不富足
[00:12:33.000 --> 00:12:36.000]  你富不富足就問你自己
[00:12:36.000 --> 00:12:38.000]  你覺不覺得自己是富足的人
[00:12:38.000 --> 00:12:40.000]  你是不是覺得自己飽足的人
[00:12:40.000 --> 00:12:41.000]  其實不止飽足
[00:12:41.000 --> 00:12:43.000]  香港人是飽得過龍的
[00:12:43.000 --> 00:12:46.000]  經常笑我們很開心
[00:12:46.000 --> 00:12:48.000]  是不是不應該這樣做呢
[00:12:48.000 --> 00:12:51.000]  很有趣耶穌特別講到
[00:12:51.000 --> 00:12:55.000]  富足是跟貧窮去做一個比較
[00:12:57.000 --> 00:12:59.000]  飽足跟飢餓做比較
[00:12:59.000 --> 00:13:02.000]  喜笑跟哀哭做比較
[00:13:02.000 --> 00:13:04.000]  他說有些事情
[00:13:04.000 --> 00:13:07.000]  原來在生活中是一個相對的狀況
[00:13:07.000 --> 00:13:11.000]  貧窮的人可能會有上帝的祝福
[00:13:11.000 --> 00:13:12.000]  或是富足
[00:13:12.000 --> 00:13:13.000]  但是富足的人
[00:13:13.000 --> 00:13:14.500]  有一天可能有很多原因
[00:13:14.500 --> 00:13:15.500]  他都會貧窮
[00:13:15.500 --> 00:13:17.000]  這裡比較有趣的描述就是
[00:13:17.000 --> 00:13:18.000]  你富足嗎
[00:13:18.000 --> 00:13:20.000]  你已經得到你的安慰了
[00:13:20.000 --> 00:13:21.500]  因為你們受過安慰
[00:13:21.500 --> 00:13:22.500]  就是有了
[00:13:22.500 --> 00:13:23.500]  你已經有你的安慰了
[00:13:23.500 --> 00:13:25.500]  就是沒有人再去補足你了
[00:13:26.000 --> 00:13:26.500]  就是你已經很足夠了
[00:13:26.500 --> 00:13:28.000]  沒有再多了
[00:13:28.000 --> 00:13:30.000]  你是飽足嗎
[00:13:30.000 --> 00:13:31.000]  現在這一刻
[00:13:31.000 --> 00:13:32.000]  下一刻你就會餓了
[00:13:32.000 --> 00:13:33.500]  你會喜笑
[00:13:33.500 --> 00:13:36.000]  有一刻你都會面對哭泣
[00:13:36.000 --> 00:13:38.000]  在這個描述裡面
