
[00:00:00.000 --> 00:00:02.800]  今天要和大家講的一個訊息
[00:03:05.800 --> 00:03:10.780]  一節很短的經文,但是非常非常之豐富
[00:03:10.780 --> 00:03:15.500]  很多時候我讀聖經都喜歡去看原文怎麼說
[00:03:15.500 --> 00:03:17.880]  原文字的意思是怎麼樣
[00:03:17.880 --> 00:03:21.040]  原文的結構是怎麼樣
[00:03:21.040 --> 00:03:24.280]  如果你看看希臘原文的話
[00:03:24.280 --> 00:03:26.300]  不難看得到
[00:03:26.300 --> 00:03:31.100]  這個作者有心將注意力放在兩個字的身上
[00:03:31.100 --> 00:03:33.660]  兩個字都和「帶」有關
[00:03:33.660 --> 00:03:35.780]  英文是carry
[00:03:35.780 --> 00:03:39.380]  第一個字是carry toward
[00:03:39.380 --> 00:03:41.780]  「帶給神」的就是什麼?
[00:03:41.780 --> 00:03:43.320]  就是獻祭
[00:03:43.320 --> 00:03:45.680]  「帶給神」的東西就是獻祭
[00:03:45.680 --> 00:03:48.640]  所以第一個字是「帶給神」
[00:03:48.640 --> 00:03:52.280]  第二個字也是carry,是carry through
[00:03:52.280 --> 00:03:54.260]  帶領到底
[00:03:54.260 --> 00:04:00.120]  耶穌基督所獻的祭是能夠使我們永遠完全
[00:04:00.120 --> 00:04:01.960]  這個就是carry through
[00:04:01.960 --> 00:04:04.300]  所以很明顯這個作者
[00:04:04.300 --> 00:04:07.260]  是要我們將注意力放在這兩個字的身上
[00:04:07.260 --> 00:04:10.320]  都和獻祭有關
[00:04:10.320 --> 00:04:13.820]  耶穌基督所獻的祭是一次的祭
[00:04:13.820 --> 00:04:20.020]  耶穌基督所獻的祭是能夠帶領到底使我們永遠完全
[00:04:20.020 --> 00:04:23.260]  這個就是這節經文的重要性
[00:04:23.260 --> 00:04:27.100]  其實如果你看一看
[00:04:27.100 --> 00:04:32.260]  希伯來書有很大的語比性
[00:04:32.260 --> 00:04:35.140]  在希伯來書十章十一節
[00:04:35.140 --> 00:04:40.820]  經文說「舊約的祭司是天天站著侍奉神
[00:04:40.820 --> 00:04:44.120]  是屢次獻上一樣的祭物
[00:04:44.120 --> 00:04:48.160]  這祭物永不能除罪」
[00:04:48.160 --> 00:04:51.620]  這個大祭司是天天站著侍奉神
[00:04:51.620 --> 00:04:53.980]  獻來獻去都是一樣的祭
[00:04:53.980 --> 00:04:57.780]  但是這個祭是永遠不能夠除罪
[00:04:57.780 --> 00:04:59.480]  但是耶穌基督的祭
[00:04:59.480 --> 00:05:00.940]  今天的經文
[00:05:00.940 --> 00:05:05.980]  「一次獻祭叫那誠聖的人永遠完全」
[00:05:05.980 --> 00:05:09.000]  有沒有看到一個很強烈的對比
[00:05:09.000 --> 00:05:12.620]  就是耶穌基督和舊約的祭物
[00:05:12.620 --> 00:05:19.340]  其實希伯來書是一本很富於比較的書
[00:05:19.340 --> 00:05:21.140]  在第一、二章
[00:05:21.140 --> 00:05:25.740]  這個作者是將耶穌基督和天使來比較
[00:05:25.740 --> 00:05:28.120]  耶穌基督是勝過天使
[00:05:28.120 --> 00:05:31.440]  因為天使都要敬拜耶穌基督
[00:05:31.440 --> 00:05:33.320]  在第三章
[00:05:33.320 --> 00:05:37.920]  他說耶穌基督是勝過摩西
[00:05:37.920 --> 00:05:39.880]  摩西是神的僕人
[00:05:39.880 --> 00:05:42.800]  但是耶穌基督是神的兒子
[00:05:42.800 --> 00:05:44.400]  在第四至七章
[00:05:44.400 --> 00:05:46.900]  他說是勝過舊約的祭司
[00:05:46.900 --> 00:05:48.360]  稍後你們會看到
[00:05:48.360 --> 00:05:50.980]  舊約的祭司自己都是罪人
[00:05:50.980 --> 00:05:53.460]  大祭司要進去至聖所獻祭
[00:05:53.460 --> 00:05:55.920]  先要替自己贖罪
[00:05:55.920 --> 00:05:59.140]  但是耶穌基督是無罪的
[00:05:59.140 --> 00:06:00.920]  在第八章
[00:06:00.920 --> 00:06:04.560]  耶穌基督是勝過舊約
[00:06:04.560 --> 00:06:06.800]  舊約是立在石板上
[00:06:06.800 --> 00:06:11.500]  新約是立在我們每個人的心上
[00:06:11.500 --> 00:06:17.900]  第九章是說到耶穌基督是勝過聖所
[00:06:17.900 --> 00:06:19.900]  我們看到一年一度
[00:06:19.900 --> 00:06:23.360]  大祭司要進去至聖所獻祭
[00:06:23.360 --> 00:06:25.480]  每年都是這樣做
[00:06:25.480 --> 00:06:28.800]  耶穌基督一次獻上祂的祭
[00:06:28.800 --> 00:06:31.940]  使我們永遠完全
[00:06:31.940 --> 00:06:33.920]  第九至第十章不用說了
[00:06:33.920 --> 00:06:35.580]  就是我們今天要說的
[00:06:35.580 --> 00:06:38.980]  耶穌基督比舊約的祭物還要好
[00:06:38.980 --> 00:06:41.680]  舊約的祭物不能夠除罪
[00:06:41.680 --> 00:06:46.460]  耶穌基督是能夠永遠除去我們的罪
[00:06:46.460 --> 00:06:48.120]  十至十二章
[00:06:48.120 --> 00:06:51.080]  說到信心的重要性
[00:06:51.080 --> 00:06:53.500]  尤其是十一章你會看到
[00:06:53.500 --> 00:06:55.940]  就是信心的龍虎榜
[00:06:55.940 --> 00:07:00.640]  雲彩一般的見證說了很多有信心的人
[00:07:00.640 --> 00:07:03.420]  第十三章說行為
[00:07:03.420 --> 00:07:09.700]  信心和行為在聖經裏面永遠是一致
[00:07:09.700 --> 00:07:12.860]  我們看到在雅各書就是這樣告訴我們
[00:07:12.860 --> 00:07:15.540]  沒有行為的信心是死的
[00:07:15.540 --> 00:07:19.040]  等等你也會看到我們的經文
[00:07:19.040 --> 00:07:20.760]  今天一節這麼短的經文
[00:07:20.760 --> 00:07:26.700]  也會讓我們看到信心和行為是一樣的重要
[00:07:26.700 --> 00:07:29.240]  我剛才說過
[00:07:29.240 --> 00:07:30.840]  舊約的祭
[00:07:30.840 --> 00:07:33.440]  獻來獻去都是一樣的祭
[00:07:33.440 --> 00:07:36.180]  但是都不能夠除罪
[00:07:36.180 --> 00:07:41.580]  那為什麼神還要叫以色列人每年獻一樣的祭
[00:07:41.580 --> 00:07:43.680]  有沒有想過
[00:07:43.680 --> 00:07:46.480]  其實獻舊約的祭
[00:07:46.480 --> 00:07:50.400]  有些像是走火警
[00:07:50.400 --> 00:07:52.580]  時時我們都會走火警
[00:07:52.580 --> 00:07:55.040]  在學校在辦公室
[00:07:55.040 --> 00:07:59.680]  如果有火警的時候應該要怎樣做
[00:07:59.680 --> 00:08:01.860]  是不是真的有火
[00:08:01.860 --> 00:08:03.260]  不是真的有火
[00:08:03.260 --> 00:08:05.580]  但是我們學習走火警
[00:08:05.580 --> 00:08:08.720]  舊約獻的祭就好像走火警一樣
[00:08:08.720 --> 00:08:12.580]  不是真正的祭不是真正能夠除去罪
[00:08:12.580 --> 00:08:14.340]  但是指向的是什麼
[00:08:14.340 --> 00:08:18.060]  有一天耶穌基督會來到世上
[00:08:18.060 --> 00:08:23.000]  釘十字架祂的血就能夠替我們贖罪
[00:08:23.000 --> 00:08:26.960]  所以舊約獻很多的祭都不能夠贖罪
[00:08:26.960 --> 00:08:31.400]  只不過是一些走火警性質的教導
[00:08:31.400 --> 00:08:35.720]  我們不妨看看舊約走火警怎樣走法
[00:08:35.720 --> 00:08:39.640]  一年一度的贖罪日是Yom Kippur
[00:08:39.640 --> 00:08:44.920]  今年是我們西力的10月8日的黃昏
[00:08:44.920 --> 00:08:47.040]  到10月9日的黃昏
[00:08:47.040 --> 00:08:49.360]  就是猶太人的贖罪日
[00:08:49.360 --> 00:08:51.480]  贖罪日要做些什麼
[00:08:51.480 --> 00:08:53.560]  相信我以前都跟大家講過
[00:08:53.560 --> 00:08:55.580]  在利美記十六章
[00:08:55.580 --> 00:08:58.300]  猶太人是要獻兩隻羊
[00:08:58.300 --> 00:09:01.540]  兩隻山羊不是一隻山羊
[00:09:01.540 --> 00:09:04.240]  兩隻山羊根據拉比來說
[00:09:04.240 --> 00:09:06.460]  是要一樣的大小
[00:09:06.460 --> 00:09:08.220]  是要一樣的重量
[00:09:08.220 --> 00:09:10.740]  是要一樣的顏色
[00:09:10.740 --> 00:09:13.160]  為什麼樣樣都要一樣
[00:09:13.160 --> 00:09:19.900]  原來兩隻山羊所獻的祭都是同一個祭
[00:09:19.900 --> 00:09:22.000]  如果是同一個祭來說
[00:09:22.000 --> 00:09:24.800]  兩隻山羊就要一模一樣
[00:09:24.800 --> 00:09:26.280]  如果是兩個不同的祭
[00:09:26.280 --> 00:09:29.720]  說明你這隻羊大些那隻羊小些
[00:09:29.720 --> 00:09:33.340]  但是如果是一樣的祭就要一模一樣
[00:09:33.340 --> 00:09:35.260]  兩隻羊都被拉
[00:09:35.260 --> 00:09:39.200]  拖著去會幕或者是聖殿的門口
[00:09:39.200 --> 00:09:43.360]  然後大祭司就會在那裡執丑
[00:09:43.360 --> 00:09:45.060]  來抽籤
[00:09:45.060 --> 00:09:46.920]  在耶和華的面前
[00:09:46.920 --> 00:09:50.040]  抽到一隻羊是屬於耶和華
[00:09:50.040 --> 00:09:54.900]  另外一隻羊是屬於亞撒塞勒的羊
[00:09:54.900 --> 00:09:57.820]  等一下會解釋什麼是亞撒塞勒
[00:09:57.820 --> 00:10:00.860]  將屬於亞撒塞勒的羊
[00:10:00.860 --> 00:10:04.900]  就找一條珠紅色的繩綁著在聖殿的門口
[00:10:04.900 --> 00:10:11.780]  然後那隻屬於耶和華的羊就會被拖到祭壇來獻祭
[00:10:11.780 --> 00:10:14.600]  大祭司先要為自己贖罪
[00:10:14.600 --> 00:10:16.960]  要宰了一隻公牛
[00:10:16.960 --> 00:10:19.260]  為自己的罪來贖罪
[00:10:19.260 --> 00:10:24.400]  然後才宰了那隻屬於耶和華的羊
[00:10:24.400 --> 00:10:29.220]  然後拿著血走進至聖所
[00:10:29.220 --> 00:10:36.260]  進入至聖所 他就將血彈放在施恩寶座的上方
[00:10:36.260 --> 00:10:38.580]  施恩寶座是什麼?
[00:10:38.580 --> 00:10:42.880]  施恩寶座是耶和華的座位
[00:10:42.880 --> 00:10:44.220]  是神的座位
[00:10:44.220 --> 00:10:48.020]  施恩寶座的下面裝了什麼?
[00:10:48.020 --> 00:10:50.940]  施恩寶座的下面是藥櫃
[00:10:50.940 --> 00:10:54.260]  藥櫃裝了三樣東西
[00:10:54.260 --> 00:11:03.140]  阿倫的杖、裝著瑪拿的罐和法板
[00:11:03.140 --> 00:11:06.740]  法板上刻著十戒
[00:11:06.740 --> 00:11:09.860]  十戒是彰顯出人的罪
[00:11:09.860 --> 00:11:14.260]  然後在施恩寶座上有血
[00:11:14.260 --> 00:11:17.440]  當耶和華當神向下望的時候
[00:11:17.440 --> 00:11:21.500]  祂只見到血 祂是見不到人的罪
[00:11:21.500 --> 00:11:25.340]  這個就是讓我們見到將來耶穌基督
[00:11:25.340 --> 00:11:30.700]  就是幾千年後為我們釘十字架
[00:11:30.700 --> 00:11:32.860]  祂在十字架上所成就
[00:11:32.860 --> 00:11:35.060]  祂的血就是包著我們
[00:11:35.060 --> 00:11:38.260]  祂的血就是遮蓋著我們的罪
[00:11:38.260 --> 00:11:41.100]  所以神看不見我們的罪
[00:11:41.100 --> 00:11:43.900]  稱我們成為一個義人
[00:11:43.900 --> 00:11:46.000]  這個遮蓋這個字
[00:11:46.000 --> 00:11:48.220]  這個屬罪這個字很有趣
[00:11:48.220 --> 00:11:51.580]  在希伯來文是Kepha這個字
[00:11:51.580 --> 00:11:53.660]  Kepha這個字是代表遮蓋
[00:11:53.660 --> 00:11:56.900]  也是代表屬罪 是同一個字
[00:11:56.900 --> 00:12:00.580]  而這個字也是和Yom Kippur
[00:12:00.580 --> 00:12:03.340]  Kippur這個字是同一個字根
[00:12:03.340 --> 00:12:06.540]  所以叫做屬罪人
[00:12:06.540 --> 00:12:09.180]  其實在聖經裏面
[00:12:09.180 --> 00:12:16.060]  有很多很多其它是耶穌基督屬罪的預象
[00:12:16.060 --> 00:12:20.860]  我以前也和大家說過羅亞方舟的事
[00:12:20.860 --> 00:12:23.740]  羅亞方舟就是一個很好屬罪的
[00:12:23.740 --> 00:12:26.300]  耶穌基督屬罪的預象
[00:12:26.300 --> 00:12:29.260]  在創世紀六章十四節
[00:12:29.260 --> 00:12:33.980]  神叫羅亞用戈肥木來建方舟
[00:12:33.980 --> 00:12:38.780]  在方舟裏面外面都要遊上松香
[00:12:38.780 --> 00:12:43.820]  松香這個字在舊約有一個特別的字給松香
[00:12:43.820 --> 00:12:47.340]  但是在創世紀六章十四節
[00:12:47.340 --> 00:12:50.540]  你猜一下松香這個字是甚麼字
[00:12:50.540 --> 00:12:52.460]  就是Kepha這個字
[00:12:52.460 --> 00:12:56.940]  就是剛才所說的遮蓋屬罪這個字
[00:12:56.940 --> 00:13:01.740]  所以我說這個方舟就是耶穌基督救贖的預象
[00:13:01.740 --> 00:13:04.860]  任何人進到這個方舟裏面
[00:13:04.860 --> 00:13:07.420]  都能夠得到救贖
[00:13:07.420 --> 00:13:08.860]  為甚麼要有方舟呢
[00:13:08.860 --> 00:13:10.940]  因為洪水就快來臨
[00:13:10.940 --> 00:13:12.620]  為甚麼要有洪水呢
[00:13:12.620 --> 00:13:14.300]  因為洪水是審判
[00:13:14.300 --> 00:13:16.140]  當時的人很大罪
[00:13:16.140 --> 00:13:17.980]  就像現在的人一樣
[00:13:17.980 --> 00:13:20.620]  神說要毀滅所有的人
[00:13:20.620 --> 00:13:23.580]  但是任何人如果進入這個方舟
[00:13:23.580 --> 00:13:29.420]  就會被松香被Kepha被救贖包住
[00:13:29.420 --> 00:13:33.660]  以致審判不能夠進入這個方舟
[00:13:33.660 --> 00:13:37.340]  松香就好像一些油性質的東西
[00:13:37.340 --> 00:13:40.620]  我們經常說水溝油水溝油
[00:13:40.620 --> 00:13:43.340]  好像Nika油一樣油了之後
[00:13:43.340 --> 00:13:45.100]  水就不能夠進去
[00:13:45.100 --> 00:13:50.460]  所以絕對這個是救贖的預象
[00:13:50.460 --> 00:13:51.820]  有人說
[00:13:51.820 --> 00:13:54.220]  牧師你是不是想多了
[00:13:54.220 --> 00:13:57.740]  或者這個字剛好叫做Kepha這麼巧
[00:13:57.740 --> 00:14:02.300]  未必是耶穌基督贖罪的預象
[00:14:02.300 --> 00:14:04.300]  如果你是這樣想
[00:14:04.300 --> 00:14:09.980]  你就要看這個方舟是何時登岸何時登陸
[00:14:09.980 --> 00:14:12.300]  我們知道洪水退了
[00:14:12.300 --> 00:14:15.660]  這個方舟就登陸了
[00:14:15.660 --> 00:14:20.060]  創世紀八章四節告訴我們
[00:14:20.060 --> 00:14:25.100]  這個方舟脫離洪水的時間
[00:14:25.100 --> 00:14:26.540]  登陸的時間
[00:14:26.540 --> 00:14:30.620]  是在舊約的7月17日
[00:14:30.620 --> 00:14:33.420]  7月17日有什麼這麼重要
[00:14:33.420 --> 00:14:40.780]  舊約的舊曆的7月14日是逾月節
[00:14:40.780 --> 00:14:46.140]  我們知道耶穌基督在逾月節為我們釘十字架
[00:14:46.140 --> 00:14:49.820]  你說是7月17日不是7月14日
[00:14:49.820 --> 00:14:52.460]  三天後發生什麼事
[00:14:52.460 --> 00:14:55.420]  耶穌基督是從死裡復活
[00:14:55.420 --> 00:14:58.620]  就是那個方舟是從審判當中
[00:14:58.620 --> 00:15:01.580]  脫離審判登陸的同一天
[00:15:01.580 --> 00:15:04.620]  就是耶穌基督復活的那一天
[00:15:04.620 --> 00:15:12.060]  所以你說這個方舟是否真是耶穌基督救贖的預象
[00:15:12.060 --> 00:15:14.300]  我剛才說
[00:15:14.300 --> 00:15:18.140]  是舊曆的7月14日是逾月節
[00:15:18.140 --> 00:15:21.180]  如果大家心水清的就會知道
[00:15:21.180 --> 00:15:26.060]  新曆猶太人的逾月節是何時
[00:15:26.060 --> 00:15:29.420]  新曆的逾月節是1月14日
[00:15:29.420 --> 00:15:31.100]  不是7月14日
[00:15:31.100 --> 00:15:35.740]  在《出埃及記》12章
[00:15:35.740 --> 00:15:39.420]  神是叫以色列人為了要紀念逾月節
[00:15:39.420 --> 00:15:44.460]  將本來是7月14日的逾月節改了去1月14日
[00:15:44.460 --> 00:15:48.700]  本來在1月的節日變成了7月的節日
[00:15:48.700 --> 00:15:50.140]  所以你們不要奇怪
[00:15:50.140 --> 00:15:53.980]  為什麼猶太人的舊曆新年是7月1日
[00:15:53.980 --> 00:15:55.260]  不是1月1日
[00:15:55.260 --> 00:15:59.340]  因為將1月1日變成了7月1日
[00:15:59.340 --> 00:16:06.140]  所以猶太人好像我們中國人有兩個新年很高興
[00:16:06.140 --> 00:16:12.300]  說方舟就是說在《出埃及記》12章之前的事
[00:16:12.300 --> 00:16:14.460]  所以我們要說回舊曆
[00:16:14.460 --> 00:16:18.620]  舊曆就是7月14日是逾月節
[00:16:18.620 --> 00:16:25.260]  7月17日就是代表耶穌基督復活的那一天
[00:16:25.260 --> 00:16:30.220]  很明顯神是叫以色列人要時時刻刻
[00:16:30.220 --> 00:16:37.740]  來紀念著耶穌基督將會為他們所做的贖罪
[00:16:37.740 --> 00:16:41.100]  我講了這麼久也只講了一隻羊
[00:16:41.100 --> 00:16:45.020]  就是耶和華屬於耶和華的羊
[00:16:45.020 --> 00:16:49.260]  耶和華那隻羊的血就遮蓋我們
[00:16:49.260 --> 00:16:54.380]  以至耶和華神在寶座上看下來看不到我們的罪
[00:16:54.380 --> 00:16:56.860]  只見到是耶穌基督的血
[00:16:56.860 --> 00:16:58.540]  這是第一隻羊
[00:16:58.540 --> 00:17:00.060]  第二隻羊呢
[00:17:00.060 --> 00:17:01.980]  第一隻羊被祭的時候
[00:17:01.980 --> 00:17:07.420]  第二隻羊是用珠紅色的繩綁著在聖殿的門口
[00:17:07.420 --> 00:17:10.940]  然後獻完第一隻羊
[00:17:10.940 --> 00:17:12.620]  大祭司就會來到
[00:17:12.620 --> 00:17:17.900]  將雙手按在這一隻屬於亞撒塞勒的羊的頭上
[00:17:17.900 --> 00:17:22.220]  然後將以色列人的罪歸給這一隻羊
[00:17:22.220 --> 00:17:25.100]  接著就會找人帶去曠野
[00:17:25.100 --> 00:17:28.140]  不是大祭司自己帶去曠野
[00:17:28.140 --> 00:17:31.340]  是找人帶這隻羊去曠野
[00:17:31.340 --> 00:17:34.220]  然後這隻羊就會迷失了路
[00:17:34.220 --> 00:17:35.500]  不會再回來
[00:17:35.500 --> 00:17:39.420]  是代表以色列人的罪一去不返
[00:17:39.420 --> 00:17:42.620]  但是在第二個聖殿的時候
[00:17:42.620 --> 00:17:43.900]  甚麼叫第二個聖殿
[00:17:43.900 --> 00:17:47.260]  第一個聖殿是所羅門王所建的
[00:17:47.260 --> 00:17:53.100]  巴比倫人來攻擊的時候這個殿已經是毀滅了
[00:17:53.100 --> 00:17:56.700]  猶太人回歸的時候建了第二個聖殿
[00:17:56.700 --> 00:17:59.180]  就是在這個聖殿的時候
[00:17:59.180 --> 00:18:03.020]  那隻羊本來帶著罪走去曠野
[00:18:03.020 --> 00:18:06.540]  突然間走回頭去而復返
[00:18:06.540 --> 00:18:08.940]  大件事
[00:18:08.940 --> 00:18:12.060]  那些猶太人是驚訝到不得了
[00:18:12.060 --> 00:18:15.740]  本來帶著他們的罪走了去的那隻羊
[00:18:15.740 --> 00:18:19.500]  現在帶著他們的罪走回耶路撒冷
[00:18:19.500 --> 00:18:21.980]  你想想他們的心情是怎樣
[00:18:21.980 --> 00:18:23.740]  很害怕很害怕
[00:18:23.740 --> 00:18:28.220]  所以以後就跟帶這隻羊去曠野的人說
[00:18:28.220 --> 00:18:30.300]  你不要再帶牠去曠野了
[00:18:30.300 --> 00:18:33.820]  你帶牠去山坑帶牠去懸崖峭壁
[00:18:33.820 --> 00:18:35.340]  扔牠下去
[00:18:35.340 --> 00:18:39.180]  扔牠下去死了牠就永遠都不會回來了
[00:18:39.180 --> 00:18:43.180]  這個就是第二個聖殿的時候曾經發生的事
[00:18:43.180 --> 00:18:46.460]  這個人扔完那隻羊去山崖走回來
[00:18:46.460 --> 00:18:50.460]  經過聖殿門口奇怪的事就出現了
[00:18:50.460 --> 00:18:53.500]  本來那條是珠紅色的繩
[00:18:53.500 --> 00:18:54.860]  變成了雪白
[00:18:54.860 --> 00:18:57.100]  雪一樣白色
[00:18:57.100 --> 00:19:00.300]  就好像以賽亞書一章十八節說
[00:19:00.300 --> 00:19:04.380]  你們的罪雖然是珠紅必變成雪白
[00:19:04.380 --> 00:19:09.420]  雖然紅如丹紅必然會雪白如羊毛
[00:19:09.420 --> 00:19:12.780]  這是一個神蹟奇事
[00:19:12.780 --> 00:19:14.460]  猶太人的拉比
[00:19:14.460 --> 00:19:17.260]  猶太人不會否認這件事
[00:19:17.260 --> 00:19:19.740]  甚至在他們的經典著作
[00:19:19.740 --> 00:19:22.220]  Talmud 塔穆德
[00:19:22.220 --> 00:19:24.220]  他們都記載這件事
[00:19:24.220 --> 00:19:27.660]  在《Tractate Yoma》第39章
[00:19:27.660 --> 00:19:29.980]  記載得很清楚
[00:19:29.980 --> 00:19:34.460]  自那次之後每年
[00:19:34.460 --> 00:19:38.220]  那條珠紅色的繩都會變成白色
[00:19:38.220 --> 00:19:40.380]  真是很神奇
[00:19:40.380 --> 00:19:42.220]  直至到有一天
[00:19:42.220 --> 00:19:45.100]  這條繩不再變白
[00:19:45.100 --> 00:19:47.260]  猶太人有記載這件事
[00:19:47.260 --> 00:19:49.340]  就在他們的Talmud
[00:19:49.340 --> 00:19:55.420]  是在第二個聖殿被毀滅之前的四十年
[00:19:55.420 --> 00:19:59.100]  如果我們知道第二個聖殿是何時被毀的
[00:19:59.100 --> 00:20:01.260]  我們就能計算到是何時
[00:20:01.260 --> 00:20:06.140]  第二個聖殿是在公元七十年被毀
[00:20:06.140 --> 00:20:13.340]  再計算四十年就是公元三十年被毀
[00:20:13.340 --> 00:20:16.860]  之後那條珠紅色的繩不再變白
[00:20:16.860 --> 00:20:20.940]  猶太人都承認這件事
[00:20:20.940 --> 00:20:23.020]  公元三十年是甚麼事
[00:20:23.020 --> 00:20:26.780]  有很多人說是耶穌基督釘十字架
[00:20:26.780 --> 00:20:28.940]  真正的祭物來到了
[00:20:28.940 --> 00:20:32.540]  不再需要這些走火警
[00:20:32.540 --> 00:20:39.100]  不再需要有神跡騎士使到珠紅色的繩變成白色
[00:20:39.100 --> 00:20:40.620]  但如果你記得
[00:20:40.620 --> 00:20:44.140]  我跟大家說過有一篇道叫《日月星宿》
[00:20:44.140 --> 00:20:46.700]  到傳揚基督的救贖
[00:20:46.700 --> 00:20:49.260]  在那篇道我曾經說過
[00:20:49.260 --> 00:20:52.540]  在但爾利書的九章七十七
[00:20:52.540 --> 00:20:55.660]  你能夠很清楚地計算到
[00:20:55.660 --> 00:20:58.940]  耶穌基督為我們釘十字架的時候
[00:20:58.940 --> 00:21:04.460]  是公元三十三年四月三日
[00:21:04.460 --> 00:21:08.860]  那一天太空發生了很奇怪的事
[00:21:08.860 --> 00:21:12.860]  太陽變黑 月亮變紅 有血月的出現
[00:21:12.860 --> 00:21:14.380]  NASA都有記載
[00:21:14.380 --> 00:21:17.180]  不是作出來 NASA的記載
[00:21:17.180 --> 00:21:19.740]  公元三十三年四月三日
[00:21:19.740 --> 00:21:22.700]  那一天地上有很奇怪的事發生
[00:21:22.700 --> 00:21:23.740]  有大地震
[00:21:23.740 --> 00:21:28.300]  這個你想網上去查你都能夠查得到
[00:21:28.300 --> 00:21:33.020]  但我說那條繩不再由珠紅變白
[00:21:33.020 --> 00:21:36.300]  是公元三十年 不是公元三十三年
[00:21:36.300 --> 00:21:40.060]  為何早了三年那麼奇怪
[00:21:40.060 --> 00:21:42.780]  如果我們再想清楚一點的話
[00:21:42.780 --> 00:21:49.260]  公元三十年其實就是施洗約翰被殺的那一年
[00:21:49.260 --> 00:21:53.900]  施洗約翰死是代表舊約的宗旨
[00:21:53.900 --> 00:21:56.460]  這個也不是我說的
[00:21:56.460 --> 00:21:58.460]  《馬太福音》十一章十一節
[00:21:58.460 --> 00:21:59.420]  耶穌基督說
[00:21:59.420 --> 00:22:00.940]  「我實在告訴你們
[00:22:00.940 --> 00:22:05.100]  凡婦人所生的沒有興起來大過施洗約翰的
