
[00:00:00.000 --> 00:00:02.000]  各位弟兄姐妹平安。
[00:02:00.000 --> 00:02:02.000]  你看整個禱告的內容,
[00:02:02.000 --> 00:02:06.000]  首先,求神的國和義。
[00:02:06.000 --> 00:02:09.000]  剛才我們唱詩也有唱了,
[00:02:09.000 --> 00:02:13.000]  同心合一,求神的國和義。
[00:02:13.000 --> 00:02:20.000]  第二,我們也求上帝供應我們的飲食。
[00:02:20.000 --> 00:02:27.000]  很多時候,我們都覺得我們的生活是理所當然的。
[00:02:27.000 --> 00:02:30.000]  我不知道每天當你打開你的冰箱的時候,
[00:02:30.000 --> 00:02:33.000]  你有沒有感謝上帝。
[00:02:33.000 --> 00:02:39.000]  裡面有牛奶,有牛油,黃油,
[00:02:39.000 --> 00:02:41.000]  有很多的食物。
[00:02:41.000 --> 00:02:45.000]  你知道全世界每天有很多人,
[00:02:45.000 --> 00:02:49.000]  他們很多連冰箱都沒有,
[00:02:49.000 --> 00:02:51.000]  何況裡面有東西呢?
[00:02:51.000 --> 00:02:53.000]  我不知道每天打開冰箱的時候,
[00:02:53.000 --> 00:02:58.000]  你有沒有感謝上帝,賜給你飲食。
[00:02:58.000 --> 00:03:03.000]  第三方面,我們要求上帝幫助我們勝過試探。
[00:03:03.000 --> 00:03:07.000]  最好不要碰到試探,
[00:03:07.000 --> 00:03:12.000]  最好沒有凶惡領導我們。
[00:03:12.000 --> 00:03:15.000]  我們到外面去旅遊,
[00:03:15.000 --> 00:03:19.000]  也要求神保守帶領。
[00:03:19.000 --> 00:03:24.000]  第四方面,我們先饒恕別人,
[00:03:24.000 --> 00:03:27.000]  才求上帝來饒恕我們。
[00:03:27.000 --> 00:03:33.000]  我不知道你心裡面對某某人有沒有一些過不去,
[00:03:33.000 --> 00:03:37.000]  或者你覺得他對你不是很好,
[00:03:37.000 --> 00:03:42.000]  你有沒有原諒他,饒恕他。
[00:03:42.000 --> 00:03:48.000]  我們先饒恕別人,同時也求上帝饒恕我們的過犯。
[00:03:48.000 --> 00:03:52.000]  最後呢,就讚美神的國。
[00:03:52.000 --> 00:03:55.000]  國度、權品、榮耀全是上帝的。
[00:03:55.000 --> 00:03:59.000]  所以主禱文環繞著五個方面,
[00:03:59.000 --> 00:04:05.000]  都可以做我們的一個典範。
[00:04:05.000 --> 00:04:14.000]  我們再看一下,從反面來看。
[00:04:14.000 --> 00:04:18.000]  這個是我要特別提出來的。
[00:04:18.000 --> 00:04:23.000]  幸好今天我們敬拜詐騙小組沒有選這首《雅比士的禱告》,
[00:04:23.000 --> 00:04:27.000]  不然的話就真的是很可笑。
[00:04:27.000 --> 00:04:31.000]  我痛罵這個《雅比士的禱告》的作者。
[00:04:31.000 --> 00:04:35.000]  這個是一個美國神學博士,
[00:04:35.000 --> 00:04:39.000]  他寫了一本書叫做《The Prayer of the Best》。
[00:04:39.000 --> 00:04:43.000]  《雅比士的禱告》整個內容呢,
[00:04:43.000 --> 00:04:47.000]  就環繞著美國一個老大的心態。
[00:04:47.000 --> 00:04:51.000]  求神祝福我們,擴張我的警戒,
[00:04:51.000 --> 00:04:55.000]  使我有財富,不要遇見氾濫。
[00:04:55.000 --> 00:04:59.000]  聽起來都很好,也很中聽。
[00:04:59.000 --> 00:05:03.000]  到底這個《雅比士的禱告》出自何處呢?
[00:05:03.000 --> 00:05:07.000]  只有短短兩段的經文,大家放在歷代記上。
[00:05:07.000 --> 00:05:13.000]  第四章。
[00:05:13.000 --> 00:05:17.000]  我們看第九跟第十節。
[00:05:17.000 --> 00:05:21.000]  《雅比士的禱告》很短,其實這個《雅比士》,
[00:05:21.000 --> 00:05:25.000]  如果沒有這本書出來,沒有《雅比士的禱告》這首詩歌,
[00:05:25.000 --> 00:05:29.000]  我基本上從來都沒有注意這個《雅比士的禱告》。
[00:05:29.000 --> 00:05:35.000]  但是呢,這位Bruce Wilkinson,
[00:05:35.000 --> 00:05:39.000]  他寫了這本書發財了,你看這個是,
[00:05:39.000 --> 00:05:43.000]  賣了一千萬本,所以賺很多錢了。
[00:05:43.000 --> 00:05:47.000]  很多教會也去學《雅比士的禱告》,還有開什麼培訓班。
[00:05:47.000 --> 00:05:51.000]  你看啊,這個歷代記上第四章,
[00:05:51.000 --> 00:05:55.000]  第九跟第十兩節,我們找大家同聲來誦讀。
[00:05:55.000 --> 00:05:59.000]  找到了,好,開始。
[00:05:59.000 --> 00:06:03.000]  雅比士比他眾弟兄更尊貴。
[00:06:03.000 --> 00:06:07.000]  他母親給他起名叫雅比士,
[00:06:07.000 --> 00:06:11.000]  意思說,我生他甚是痛苦。
[00:06:11.000 --> 00:06:15.000]  雅比士求告以色列的神說,
[00:06:15.000 --> 00:06:19.000]  聖願祢賜福於我,擴張我的境界,
[00:06:19.000 --> 00:06:23.000]  常與我同在,保佑我不遭患難,
[00:06:23.000 --> 00:06:27.000]  不受艱苦,神就應允他所求的。
[00:06:27.000 --> 00:06:31.000]  你看,很短的,我們也不知道他是誰,
[00:06:31.000 --> 00:06:35.000]  到今天很多寫信家也找不出他到底是什麼,
[00:06:35.000 --> 00:06:39.000]  是哪一個人,很短的,兩段的經文。
[00:06:39.000 --> 00:06:43.000]  其實呢,他的禱告非常好,求上帝賜福於我,
[00:06:43.000 --> 00:06:47.000]  擴張我的境界,常與我同在,
[00:06:47.000 --> 00:06:51.000]  保佑我不遭患難,不受艱苦。
[00:06:51.000 --> 00:06:55.000]  那你想一想,耶穌告訴我們,
[00:06:55.000 --> 00:06:59.000]  你們要背起十字架,天天背起十字架,
[00:06:59.000 --> 00:07:03.000]  若有人要跟隨我,就是要背起他的十字架。
[00:07:03.000 --> 00:07:07.000]  我們基督徒很多時候會碰到患難,
[00:07:07.000 --> 00:07:11.000]  所以當這本書出來的時候,哎呀,很多教會都很喜歡,很好。
[00:07:11.000 --> 00:07:15.000]  求神賜福我,做喪業越做越大,
[00:07:15.000 --> 00:07:19.000]  也不要碰到什麼患難,
[00:07:19.000 --> 00:07:23.000]  大家聽得很中聽,所以在美國一出來的時候,
[00:07:23.000 --> 00:07:27.000]  這本書出來的時候,很受歡迎。
[00:07:27.000 --> 00:07:31.000]  跟著很多人也搞什麼音樂,搞什麼雅比士的禱告,
[00:07:31.000 --> 00:07:35.000]  我們教會也上了很多次了。
[00:07:35.000 --> 00:07:39.000]  所以今天在這裡提醒大家,不是所有的聖詩都是好的,
[00:07:39.000 --> 00:07:43.000]  不是所有的俗靈書籍都可以看的,
[00:07:43.000 --> 00:07:47.000]  裡面隱藏著很多都不是合符,
[00:07:47.000 --> 00:07:51.000]  整卷聖經的教訓,它是找出一段的經文,
[00:07:51.000 --> 00:07:57.000]  斷章取義,所以變成了我們禱告的典範。
[00:07:57.000 --> 00:08:01.000]  其實這個也是沒有什麼不對的地方,
[00:08:01.000 --> 00:08:05.000]  求神祝福我們,不要遭患難,這個是可以的,
[00:08:05.000 --> 00:08:09.000]  但是我們不要太偏重,
[00:08:09.000 --> 00:08:13.000]  也就是說不要太偏重,我們要平衡一下。
[00:08:13.000 --> 00:08:17.000]  雅比士禱告,它的背景是財富神學,
[00:08:17.000 --> 00:08:27.000]  就是在美國,我也參加過一些商界的基督徒團聚,
[00:08:27.000 --> 00:08:33.000]  他們是標榜成功神學,就是信耶穌以後,
[00:08:33.000 --> 00:08:37.000]  你應該做生意越做越大,
[00:08:37.000 --> 00:08:41.000]  你如果是打工的話,步步高升,很好。
[00:08:41.000 --> 00:08:45.000]  但是我要問一句,
[00:08:45.000 --> 00:08:49.000]  是不是所有的基督徒做生意都成功呢?
[00:08:49.000 --> 00:08:53.000]  也不一定,我也看到很多很好的基督徒,
[00:08:53.000 --> 00:08:59.000]  他們也不是很成功,所以我們不要說基督徒一定成功,
[00:08:59.000 --> 00:09:03.000]  上帝是非常公平的,我在大學教書的時候,
[00:09:03.000 --> 00:09:07.000]  我就常常教導學生,我說我們的上帝是非常公平的,
[00:09:07.000 --> 00:09:11.000]  在國內不可以傳福音,但是我可以說上帝是很公平的,
[00:09:11.000 --> 00:09:15.000]  每個人的財富,每個人的天才都不一樣,很公平的。
[00:09:15.000 --> 00:09:21.000]  你發財,不一定是基督徒,最有錢的人不一定是基督徒,
[00:09:21.000 --> 00:09:25.000]  讀書最好的也不一定是基督徒,很公平的。
[00:09:25.000 --> 00:09:31.000]  你有天分,你努力,你都會成為成功的人士。
[00:09:31.000 --> 00:09:39.000]  所以這個背景是一個財富哲學,財富神學,還有成功神學。
[00:09:39.000 --> 00:09:43.000]  所以今天我們要小心,因為這樣的話,
[00:09:43.000 --> 00:09:47.000]  我們就將我們的信仰有一點是偏差了。
[00:09:47.000 --> 00:09:51.000]  亞比斯禱告,所以我們要小心,我們可以理解它的背景,
[00:09:51.000 --> 00:09:57.000]  但是我們也不要說太過追求亞比斯禱告的典範。
[00:09:57.000 --> 00:10:07.000]  我們看一下求神的果和神的義。
[00:10:07.000 --> 00:10:15.000]  剛才我們也唱過同心合一,讓我們先求神果和義。
[00:10:15.000 --> 00:10:20.000]  這個就是剛才我們讀的第二段的經文,非常重要。
[00:10:20.000 --> 00:10:28.000]  很多時候我們需要禱告,有很多困擾我們的一些問題。
[00:10:28.000 --> 00:10:33.000]  上幾個禮拜我到尖島新社會去參加他們的崇拜,
[00:10:33.000 --> 00:10:39.000]  他們那邊的人非常興旺,人數很多。
[00:10:39.000 --> 00:10:45.000]  你遲到基本上就沒位子坐了,他們有大禮堂,
[00:10:45.000 --> 00:10:49.000]  你遲到的話很多時候都到下面去,復堂去。
[00:10:49.000 --> 00:10:54.000]  有的時候可能要到客舍裡面去看電視。
[00:10:54.000 --> 00:10:57.000]  所以很興旺的一個教會。
[00:10:57.000 --> 00:11:03.000]  他們也講登身保訓,連續四個禮、四個月,
[00:11:03.000 --> 00:11:07.000]  什麼都不講,只講登身保訓,我覺得是挺有意思的。
[00:11:07.000 --> 00:11:13.000]  剛才我也跟牧師講,這是我們的講臺,應該可以考慮考慮一下。
[00:11:13.000 --> 00:11:20.000]  我覺得這個是比較好的,將一些寶貴的信息集中在一段時間,
[00:11:20.000 --> 00:11:23.000]  弟兄姐妹也同心來讀,同心來聽。
[00:11:23.000 --> 00:11:30.000]  這樣的話可能會更有系統地去了解神要我們知道的一些教訓。
[00:11:30.000 --> 00:11:37.000]  不然的話今天講這一篇,明天下個禮拜另外一段,可能是沒有什麼關係的。
[00:11:37.000 --> 00:11:47.000]  所以他們講了一個很好的信息,對神的話語的回應非常重要。
[00:11:47.000 --> 00:11:52.000]  神的國,很多時候我們都會說神的國、神的義人到底是怎麼回事呢?
[00:11:52.000 --> 00:11:58.000]  有一天他們的主任牧師講了一篇信息,
[00:11:58.000 --> 00:12:02.000]  就是要參與社會的服務。
[00:12:02.000 --> 00:12:07.000]  他們有猜拳,成功的教會、神祝福的教會他們有猜拳。
[00:12:07.000 --> 00:12:12.000]  然後他們說我們有猜拳,我們在國內也有很多事工了,
[00:12:12.000 --> 00:12:16.000]  但是我們好像缺一點,就是沒有社會的服務,
[00:12:16.000 --> 00:12:21.000]  就是幫助一些沒有信主的人,他們有些需要。
[00:12:21.000 --> 00:12:27.000]  講到以後,有一位弟兄就約牧師請牧師吃飯。
[00:12:27.000 --> 00:12:32.000]  這次飯牧師應該多點去。
[00:12:32.000 --> 00:12:35.000]  為什麼呢?請他吃飯,人家拿一張支票。
[00:12:35.000 --> 00:12:39.000]  人家說牧師,我聽到你講到以後,我有感動,
[00:12:39.000 --> 00:12:44.000]  所以今天我特別將這張支票交給你,牧師一看,
[00:12:44.000 --> 00:12:50.000]  七位數字的支票,超過一百萬了。
[00:12:50.000 --> 00:12:54.000]  他說牧師,我對教會的事工非常熱心,
[00:12:54.000 --> 00:12:57.000]  也對你們的工作能力很有信心,
[00:12:57.000 --> 00:13:06.000]  所以今天我願意將這張支票轉交給社會服務的小組。
[00:13:06.000 --> 00:13:09.000]  我對你們的能力非常有信心,
[00:13:09.000 --> 00:13:12.000]  所以我放心將這張支票交給你們。
[00:13:12.000 --> 00:13:16.000]  所以他對神的事工,社會的事工,
[00:13:16.000 --> 00:13:21.000]  我們也不是講福音的事工,為什麼他會這樣回應呢?
[00:13:21.000 --> 00:13:26.000]  神的國不一定是,他們有財權,
[00:13:26.000 --> 00:13:31.000]  他們也有在國內的事工,缺了就是社會的服務。
[00:13:31.000 --> 00:13:36.000]  很多時候我們基督徒對於社會的服務都是掉以輕心,
[00:13:36.000 --> 00:13:39.000]  哎呀,跟我們福音沒關係,不看它了。
[00:13:39.000 --> 00:13:42.000]  其實我們應該除了我們教會的奉獻,
[00:13:42.000 --> 00:13:46.000]  我們教會的事工,外面的也應該去參與。
[00:13:46.000 --> 00:13:54.000]  所以神的國和神的義,我相信,我不知道這位弟兄是不是很有錢,
[00:13:54.000 --> 00:13:57.000]  不管他是有沒有錢,這個不重要,
[00:13:57.000 --> 00:14:04.000]  但是他願意將一張超過百萬的支票交給教會,
[00:14:04.000 --> 00:14:08.000]  對講壇信息的回應。
[00:14:08.000 --> 00:14:13.000]  人家說,哎呀,你可能會說,我沒有這位弟兄那麼有錢,
[00:14:13.000 --> 00:14:16.000]  所以我可能不能參與了。
[00:14:16.000 --> 00:14:20.000]  但是同時他們教會有一個少年的團體,
[00:14:20.000 --> 00:14:23.000]  他們聽完這一篇道,也有回應了,
[00:14:23.000 --> 00:14:27.000]  搞了一個漢堡包運動。
[00:14:27.000 --> 00:14:30.000]  他們講漢堡包運動的時候,我覺得有點可笑,
[00:14:30.000 --> 00:14:32.000]  什麼漢堡包運動呢?
[00:14:32.000 --> 00:14:41.000]  原來少年團體說,我們每個月少吃一頓漢堡包,
[00:14:41.000 --> 00:14:50.000]  少去麥當勞一次,省下的錢就將它儲起來,
[00:14:50.000 --> 00:14:55.000]  參與教會的社會服務的基金。
[00:14:55.000 --> 00:15:04.000]  所以每個月這些少年人就將麥當勞漢堡包套餐省下來二十多塊,
[00:15:04.000 --> 00:15:12.000]  過了幾個月他們也省下一萬多塊,也交給社會服務的基金。
[00:15:12.000 --> 00:15:15.000]  我覺得神之父這個教會是有它的理由,
[00:15:15.000 --> 00:15:22.000]  他們除了猜拳,除了去支援我們國內教會的士工,
[00:15:22.000 --> 00:15:26.000]  同時也去參與社會的服務。
[00:15:26.000 --> 00:15:33.000]  所以我們要先求神的國和神的義。
[00:15:33.000 --> 00:15:35.000]  神也知道我們的需要,
[00:15:35.000 --> 00:15:41.000]  很多時候你說,哎呀,我這個生活也是挺困難的。
[00:15:41.000 --> 00:15:47.000]  這個我可以理解,今天不但是這裡香港,
[00:15:47.000 --> 00:15:53.000]  很多地方的人的生活真的是非常難。
[00:15:53.000 --> 00:15:56.000]  我不知道你過去有沒有發覺,
[00:15:56.000 --> 00:16:01.000]  你每次到超市去買東西,好像東西越來越貴。
[00:16:01.000 --> 00:16:07.000]  麵包,我平常很少去看,好像我們的麵包也越來越貴,
[00:16:07.000 --> 00:16:10.000]  同時越來越薄。
[00:16:10.000 --> 00:16:17.000]  本來以前很厚的三明治麵包,現在好像薄了一點。
[00:16:17.000 --> 00:16:22.000]  我覺得開玩笑,現在這個廠商都賺很多錢了,
[00:16:22.000 --> 00:16:25.000]  人老他們賺錢還不夠,還越賺越多。
[00:16:25.000 --> 00:16:30.000]  所以生活真的是很難,我們這個社會有很多很多的問題。
[00:16:30.000 --> 00:16:37.000]  今天剛才牧師也講了,很多你要講壇,來講一個主題,
[00:16:37.000 --> 00:16:41.000]  真的很多時候不能夠回應我們的社會的變化。
[00:16:41.000 --> 00:16:43.000]  真的是變化很大。
[00:16:43.000 --> 00:16:49.000]  比方說過去幾年我看我們的物價,米,大米都漲得很大。
[00:16:49.000 --> 00:16:53.000]  神知不知道?肯定知道祂是全能的嗎?
[00:16:53.000 --> 00:16:56.000]  祂是全智的嗎?祂知道我們的苦放。
[00:16:56.000 --> 00:17:00.000]  但是你有錢的話,沒關係了。
[00:17:00.000 --> 00:17:06.000]  如果是你有收入的話,你不在意了。
[00:17:06.000 --> 00:17:12.000]  但是我們很多時候面對一些經濟方面的困難,
[00:17:12.000 --> 00:17:16.000]  到底上帝知不知道呢?
[00:17:16.000 --> 00:17:21.000]  我們有幾個人可能禱告上帝,我的生活好像不是太理想,
[00:17:21.000 --> 00:17:26.000]  求神祝福我,讓我這樣這樣這樣,
[00:17:26.000 --> 00:17:31.000]  好像禱告禱告,好像都沒有什麼回應。
[00:17:31.000 --> 00:17:34.000]  到底是什麼原因呢?
[00:17:34.000 --> 00:17:43.000]  或者你碰到一些朋友,他們也同樣有這方面的困擾。
[00:17:43.000 --> 00:17:46.000]  那我們禱告,神知會聽了嗎?
[00:17:46.000 --> 00:17:53.000]  我患職病,上帝可能醫我,但是可能也不醫我。
[00:17:53.000 --> 00:17:59.000]  上幾個禮拜我看電視,有一個創世電視,
[00:17:59.000 --> 00:18:03.000]  看到美國有一個女牧師講到,
[00:18:03.000 --> 00:18:09.000]  她說上帝有祂的權力,也有祂的不同的安排。
[00:18:09.000 --> 00:18:13.000]  同時坐牢,彼得坐牢,
[00:18:13.000 --> 00:18:19.000]  但是他會差派天使將她從監牢裡面領出來。
[00:18:19.000 --> 00:18:24.000]  但是另外一個人也是坐牢,
[00:18:24.000 --> 00:18:29.000]  後來他的頭被砍掉,是誰呀?
[00:18:29.000 --> 00:18:34.000]  啊,很好了,感謝上帝。
[00:18:34.000 --> 00:18:39.000]  同樣,一個是坐牢,他有天使去帶他出來,
[00:18:39.000 --> 00:18:44.000]  那有的人坐牢,砍頭了,上帝是怎麼回事啊?
[00:18:44.000 --> 00:18:47.000]  上帝有沒有聽約翰禱告啊?
[00:18:47.000 --> 00:18:51.000]  我們知道上帝肯定聽彼得禱告了,
[00:18:51.000 --> 00:18:55.000]  天使過去領他出來,上帝有祂的計劃。
[00:18:55.000 --> 00:18:59.000]  所以我們不要埋怨上帝,要有祂的安排。
[00:18:59.000 --> 00:19:09.000]  斯金約翰砍頭了,做了美好的見證。
[00:19:09.000 --> 00:19:15.000]  也就是說天國裡面最小的比他還要大,
[00:19:15.000 --> 00:19:19.000]  這是恩典,我們都是恩典,我們都是上帝的兒女。
[00:19:19.000 --> 00:19:26.000]  約翰是先鋒,來之前他就開路先鋒。
[00:19:26.000 --> 00:19:32.000]  所以我們神的兒子,身份比開路先鋒可能更尊貴了。
[00:19:32.000 --> 00:19:36.000]  所以我們覺得很多時候,
[00:19:36.000 --> 00:19:40.000]  神上帝知道我們的需要,祂有祂的安排。
[00:19:40.000 --> 00:19:44.000]  第二方面呢,不要憂慮這個是最困難的。
[00:19:44.000 --> 00:19:47.000]  你說不憂慮是假的,很難的。
[00:19:47.000 --> 00:19:52.000]  你會不會為你的工作憂慮啊?為你的前途憂慮啊?
[00:19:52.000 --> 00:19:58.000]  念書的會不會為你的成績來憂慮啊?
[00:19:58.000 --> 00:20:03.000]  身體不是太好的,年紀大了,你會不會憂慮啊?
[00:20:03.000 --> 00:20:07.000]  其實憂慮是每個人的通病。
[00:20:07.000 --> 00:20:12.000]  有的人就,有些人有智慧的說,不要憂慮了。
[00:20:12.000 --> 00:20:18.000]  因為憂慮也不可能改變什麼,那乾脆就不要去憂慮了。
[00:20:18.000 --> 00:20:23.000]  其實很聰明,你憂慮跟不憂慮都不會改變事實。
[00:20:23.000 --> 00:20:28.000]  當然,如果是你憂慮的話,你採取些行動,
[00:20:28.000 --> 00:20:35.000]  可能就有辦法,或者是可以將情況改善。
[00:20:35.000 --> 00:20:41.000]  基督徒唯一的分別,我覺得我們常常唱詩啊,
[00:20:41.000 --> 00:20:46.000]  我一生最大的祝福就是什麼呢?
[00:20:46.000 --> 00:20:48.000]  認識主耶穌。
[00:20:48.000 --> 00:20:53.000]  我們跟其他的人不一樣,一個信主的人跟一個不信的人,
[00:20:53.000 --> 00:20:58.000]  主要的分別就是我們可以求告我們的上帝。
[00:20:58.000 --> 00:21:03.000]  那我們可能也要憂慮啊,但是我們將憂慮交給上帝,這樣就好辦了。
[00:21:03.000 --> 00:21:10.000]  我們看一下下一張,你看這裡耶穌講道,這很好。
[00:21:10.000 --> 00:21:14.000]  所以我們所有講人都要學耶穌講道,
[00:21:14.000 --> 00:21:20.000]  他是多媒體的,他以前沒有發佈,所以很難。
[00:21:20.000 --> 00:21:23.000]  以前在山,在野地講道,
[00:21:23.000 --> 00:21:29.000]  你看天上的飛鳥,本來是講道的嘛,一講就指向天上的飛鳥。
[00:21:29.000 --> 00:21:33.000]  你看天上的飛鳥,很生動啊,他的聽眾,
[00:21:33.000 --> 00:21:36.000]  大家說指頭一指向天上的時候,飛了,
[00:21:36.000 --> 00:21:41.000]  他們往天一看,藍色的天,上面飛了,飛來飛去,很壯觀。
[00:21:41.000 --> 00:21:44.000]  可能當時這個情況比這個更好。
[00:21:44.000 --> 00:21:50.000]  我在Google那邊找出來的,挑了很多張,最後我覺得這張好像像樣一點。
[00:21:50.000 --> 00:22:00.000]  天上的飛鳥,不種不收,上帝尚且養活他們。
[00:22:00.000 --> 00:22:05.000]  那我們人比這個飛鳥更重要,更貴重啊。
[00:22:05.000 --> 00:22:07.000]  我們是上帝的兒女啊,
[00:22:07.000 --> 00:22:14.000]  跟著我們唱詩啊,我們是他的兒女啊,我們豈不比飛鳥更貴重?
[00:22:14.000 --> 00:22:16.000]  那很多人又走極端了,
[00:22:16.000 --> 00:22:19.000]  哦,這樣的話很好的,我們就將什麼都交給上帝啊,
[00:22:19.000 --> 00:22:26.000]  我們就什麼都不幹啊,我們就敲起雙手,等上帝來餵養我們。
[00:22:26.000 --> 00:22:31.000]  我常常說一句話就是說,上帝要賜福給你,
[00:22:31.000 --> 00:22:38.000]  你要伸手去接啊,如果去你連手也不伸,不會給你了。
[00:22:38.000 --> 00:22:43.000]  他要傾福於你啊,看你有什麼回應哦。
[00:22:43.000 --> 00:22:47.000]  上帝啊,求你祝福我,一二三四五六七八,Amen。
[00:22:47.000 --> 00:22:50.000]  好了,我們就等了。
[00:22:50.000 --> 00:22:53.000]  天降馬納,在炙熱的時候,
[00:22:53.000 --> 00:22:58.000]  你要太陽出來以前要動身啊,要起床啊,
[00:22:58.000 --> 00:23:01.000]  太陽一出來,沒了,馬納就沒了。
[00:23:01.000 --> 00:23:06.000]  所以你要勤奮啊,很多時候基督徒我們都不是太勤奮,
[00:23:06.000 --> 00:23:12.000]  哎呀,很好了,我們都感謝上帝,我們有衣有食就夠了,
[00:23:12.000 --> 00:23:15.000]  那麼生活就到此為止了。
[00:23:15.000 --> 00:23:19.000]  所以很多基督徒不是太勤奮啊,但是就少數了。
[00:23:19.000 --> 00:23:24.000]  我看大部分的基督徒都是非常勤奮的,
[00:23:24.000 --> 00:23:30.000]  不種不收,不擋淤,不勤奮,不努力。
[00:23:30.000 --> 00:23:33.000]  所以我們讓我們大家互相的勉勵,
[00:23:33.000 --> 00:23:39.000]  多行喪事,多得賞賞。
[00:23:39.000 --> 00:23:43.000]  將來建築的時候,我們多得賞賞。
[00:23:43.000 --> 00:23:46.000]  有一次我講這個信息的時候,
[00:23:46.000 --> 00:23:49.000]  有些姐妹就問我,那好像我們是很現實啊,
[00:23:49.000 --> 00:23:56.000]  我們做些喪事好像我們要得到賞賜,好像世人一樣。
[00:23:56.000 --> 00:24:01.000]  其實基督徒應不應該這樣呢?我覺得應該。
[00:24:01.000 --> 00:24:06.000]  你看保羅,他不但是要拿賞賜,還要拿什麼?
[00:24:06.000 --> 00:24:10.000]  他要拿冠冕啊,他要拿這個冠軍啊,
[00:24:10.000 --> 00:24:15.000]  他要努力,面前啊,王祭背後啊,現在標竿,
[00:24:15.000 --> 00:24:19.000]  標竿是什麼?終點。標竿就是你拿冠軍的時候,
[00:24:19.000 --> 00:24:22.000]  你第一個過線,就是標竿。
[00:24:22.000 --> 00:24:26.000]  很多時候我們讀的時候,讀完以後也不明白什麼意思。
[00:24:26.000 --> 00:24:31.000]  現在標竿執跑,王祭背後,就是要拿冠軍。
[00:24:31.000 --> 00:24:37.000]  所以如果這個信息,不要學亞比斯的財富神學,
[00:24:37.000 --> 00:24:41.000]  我們應該學保羅的神學,要拿冠軍,
[00:24:41.000 --> 00:24:46.000]  要傾盡我們的能力為主做工,
[00:24:46.000 --> 00:24:53.000]  我們應該勤奮,我們應該為主的工作來努力。
[00:24:53.000 --> 00:24:58.000]  所以要記住啊,飛鳥很自在,上帝養活他們,
[00:24:58.000 --> 00:25:02.000]  他也會養活我們,他會知道我們的需要。
[00:25:02.000 --> 00:25:09.000]  很多時候我們碰到一些挫折,碰到一些困難,
[00:25:09.000 --> 00:25:16.000]  這些是有他的美意,可能是要讓我們學習等待。
[00:25:16.000 --> 00:25:21.000]  很多時候我們禱告一次兩次,可能都沒有回應,
[00:25:21.000 --> 00:25:25.000]  就是要我們等待,等待是最難的。
[00:25:25.000 --> 00:25:30.000]  我知道上帝會聽我的禱告,不知道是不是今天,
[00:25:30.000 --> 00:25:34.000]  是不是明天,或者是明年,不知道。
[00:25:34.000 --> 00:25:39.000]  上帝有他的時間表,時間表不是按你跟我的心意,
[00:25:39.000 --> 00:25:47.000]  好像剛才我講的,兩個有名的人彼得坐牢,約翰坐牢,
[00:25:47.000 --> 00:25:54.000]  有不同的結果,上帝有他的計劃。
[00:25:54.000 --> 00:26:00.000]  好,我們再看另外一段,這個是更難讀的,
[00:26:00.000 --> 00:26:06.000]  我不知道你有沒有對這個經文問了很多次,
[00:26:06.000 --> 00:26:13.000]  到底說什麼,我們一起打開馬太福音第七章第七節,
[00:26:13.000 --> 00:26:19.000]  這是最難讀,最難理解的一段經文。
