
[00:00:00.000 --> 00:00:02.560]  如果我們一開始的時候
[00:06:26.880 --> 00:06:28.800]  一句很安慰的話
[00:06:28.800 --> 00:06:33.760]  他說「亞伯拉罕信神,這就算為他的義」
[00:06:33.760 --> 00:06:36.320]  這句話我覺得很有鼓勵作用
[00:06:36.320 --> 00:06:38.960]  這個鼓勵作用不是在於
[00:06:38.960 --> 00:06:41.440]  我們有時候說
[00:06:41.440 --> 00:06:46.880]  亞伯拉罕是信心之父
[00:06:46.880 --> 00:06:48.480]  他其實不是
[00:06:48.480 --> 00:06:52.000]  相反我們很少去留意
[00:06:52.000 --> 00:06:56.640]  其實聖經不是強調他是信心之父
[00:06:56.640 --> 00:06:59.360]  你聽清楚才找東西扔我
[00:06:59.360 --> 00:07:01.760]  亞伯拉罕本身
[00:07:01.760 --> 00:07:07.120]  亞伯蘭這個名字
[00:07:07.120 --> 00:07:09.200]  受尊敬的父親
[00:07:09.200 --> 00:07:10.720]  或者可敬之父
[00:07:10.720 --> 00:07:11.600]  你可以這樣說
[00:07:11.600 --> 00:07:16.160]  有時候跟我們英文牧師的英文說法
[00:07:16.160 --> 00:07:17.200]  reverend
[00:07:17.200 --> 00:07:18.080]  有點相似
[00:07:18.080 --> 00:07:20.000]  可敬的一個人
[00:07:20.000 --> 00:07:21.120]  然後
[00:07:21.120 --> 00:07:25.200]  上帝答應亞伯蘭改名要變成亞伯拉罕
[00:07:25.200 --> 00:07:26.160]  成為了
[00:07:26.160 --> 00:07:27.680]  這個你應該知道
[00:07:27.680 --> 00:07:31.920]  亞伯拉罕是什麼意思
[00:07:31.920 --> 00:07:33.440]  多國之父
[00:07:33.440 --> 00:07:37.120]  由可敬之父變成多國之父
[00:07:37.120 --> 00:07:38.640]  是上帝的應許
[00:07:38.640 --> 00:07:40.320]  我們的印象
[00:07:40.320 --> 00:07:43.280]  亞伯拉罕信心之父是來自
[00:07:43.280 --> 00:07:46.160]  希伯來書第十一章
[00:07:46.160 --> 00:07:53.120]  不過希伯來書第十一章其實數了很多有信心的人
[00:07:53.120 --> 00:07:57.920]  那個名單是由亞伯開始
[00:07:57.920 --> 00:07:59.600]  你知道亞伯不是亞伯拉罕
[00:07:59.600 --> 00:08:00.720]  是兩個人
[00:08:00.720 --> 00:08:02.080]  由亞伯開始
[00:08:02.080 --> 00:08:03.840]  就是第一個被人謀殺的
[00:08:03.840 --> 00:08:06.960]  然後才到亞伯拉罕
[00:08:06.960 --> 00:08:07.920]  當然了
[00:08:07.920 --> 00:08:10.560]  希伯來書提及
[00:08:10.560 --> 00:08:12.960]  亞伯拉罕是因著信
[00:08:12.960 --> 00:08:14.720]  然後遵命出去
[00:08:14.720 --> 00:08:16.960]  離開本地本族
[00:08:16.960 --> 00:08:18.640]  然後因著信
[00:08:18.640 --> 00:08:22.080]  他在應許之地寄居
[00:08:22.080 --> 00:08:24.720]  不過如果你心水清
[00:08:24.720 --> 00:08:26.400]  你有讀《創世紀》
[00:08:26.400 --> 00:08:28.880]  當然希伯來書沒有說
[00:08:28.880 --> 00:08:32.000]  他就說他不認太太
[00:08:32.000 --> 00:08:34.800]  他怕太太太美
[00:08:34.800 --> 00:08:36.160]  有殺身之禍
[00:08:36.160 --> 00:08:38.000]  他自己不是太太
[00:08:38.000 --> 00:08:42.000]  然後希伯來書繼續反駁
[00:08:42.000 --> 00:08:43.280]  因著信
[00:08:43.280 --> 00:08:45.840]  亞伯拉罕上了年紀
[00:08:45.840 --> 00:08:48.240]  仍然可以做父親
[00:08:48.240 --> 00:08:49.440]  因著信
[00:08:49.440 --> 00:08:52.640]  他也獻上耳朵
[00:08:52.640 --> 00:08:54.240]  不過希伯來書沒有說
[00:08:54.240 --> 00:08:56.080]  在這件事之前
[00:08:56.080 --> 00:08:58.960]  他太太撒萊勸他
[00:08:58.960 --> 00:09:00.640]  提個建議
[00:09:00.640 --> 00:09:03.040]  借福生子好不好
[00:09:03.040 --> 00:09:04.960]  不知道他是否六十歲
[00:09:04.960 --> 00:09:06.000]  他不止六十歲
[00:09:06.000 --> 00:09:07.760]  不過他很善解人意
[00:09:07.760 --> 00:09:09.840]  我們說六十而耳順
[00:09:09.840 --> 00:09:11.520]  什麼都聽聽
[00:09:11.520 --> 00:09:13.600]  他太耳朵軟
[00:09:13.600 --> 00:09:16.480]  於是聽了撒萊的要求
[00:09:16.480 --> 00:09:20.800]  後來你知道他面對上帝的使者
[00:09:20.800 --> 00:09:22.880]  八十六歲的時候
[00:09:22.880 --> 00:09:24.480]  就可以生兒子
[00:09:24.480 --> 00:09:26.080]  一百歲了
[00:09:26.080 --> 00:09:28.160]  就像我說的
[00:09:28.160 --> 00:09:29.760]  得啖笑
[00:09:29.760 --> 00:09:31.760]  那裡的笑可圈可點
[00:09:31.760 --> 00:09:33.520]  因為亞伯蘭笑完
[00:09:33.520 --> 00:09:34.560]  又到撒萊笑
[00:09:34.560 --> 00:09:35.920]  都不知道他們笑什麼
[00:09:35.920 --> 00:09:40.960]  你細心去考究一下
[00:09:40.960 --> 00:09:43.520]  亞伯拉罕信神
[00:09:43.520 --> 00:09:46.400]  這就算為他的義
[00:09:46.400 --> 00:09:49.600]  我說很安慰的信息就是
[00:09:49.600 --> 00:09:51.200]  其實我們都是一樣的
[00:09:51.200 --> 00:09:53.760]  在跌跌撞撞裡面
[00:09:53.760 --> 00:09:56.480]  去學習怎樣相信神
[00:09:56.480 --> 00:09:59.360]  然後這樣相信神
[00:09:59.360 --> 00:10:03.600]  神都竟然稱我們為義
[00:10:03.600 --> 00:10:05.680]  所以是由聖靈開始
[00:10:05.680 --> 00:10:08.320]  由聖靈去完成
[00:10:08.320 --> 00:10:10.080]  然後保羅進一步解釋
[00:10:10.080 --> 00:10:11.760]  去到第十四節下半節
[00:10:11.760 --> 00:10:12.800]  他都提醒我們
[00:10:12.800 --> 00:10:16.560]  亞伯拉罕所夢的福
[00:10:16.560 --> 00:10:19.760]  如何在基督耶穌裡面
[00:10:19.760 --> 00:10:21.760]  臨到外族人
[00:10:21.760 --> 00:10:23.360]  而那個途徑
[00:10:23.360 --> 00:10:25.040]  是在第七節說過的
[00:10:25.040 --> 00:10:26.800]  有信心的人
[00:10:26.800 --> 00:10:29.920]  才是亞伯拉罕的子孫
[00:10:29.920 --> 00:10:32.480]  什麼叫有信心的人呢?
[00:10:32.480 --> 00:10:35.680]  同樣你可以演繹為
[00:10:35.680 --> 00:10:40.000]  本著信心的生活態度的人
[00:10:40.000 --> 00:10:44.400]  這裡保羅將亞伯拉罕和後世的人
[00:10:44.400 --> 00:10:46.160]  做了一個聯繫
[00:10:46.160 --> 00:10:50.880]  本來在猶太人在以色列人的了解
[00:10:50.880 --> 00:10:54.480]  就是他們有血脈關係
[00:10:54.480 --> 00:10:56.960]  總之他們是以色列人
[00:10:56.960 --> 00:10:59.360]  歸化的都可以
[00:10:59.360 --> 00:11:02.480]  但是如果是猶太裔就更加好
[00:11:02.480 --> 00:11:04.880]  然後保羅在這裡提到
[00:11:04.880 --> 00:11:08.400]  當耶穌基督為我們死
[00:11:08.400 --> 00:11:09.920]  為我們復活的時候
[00:11:09.920 --> 00:11:11.760]  開了一條道路
[00:11:11.760 --> 00:11:13.280]  將這樣的關係
[00:11:13.280 --> 00:11:14.400]  這樣的聯繫
[00:11:14.400 --> 00:11:17.200]  轉了去信心
[00:11:17.200 --> 00:11:20.320]  轉了去信仰行動的角度
[00:11:20.320 --> 00:11:24.080]  然後將我們這些外族人
[00:11:24.080 --> 00:11:26.080]  和合本稱為外邦人
[00:11:26.080 --> 00:11:27.760]  就是非猶太裔的人
[00:11:27.760 --> 00:11:32.320]  納入了基督耶穌的信仰群體裡面
[00:11:32.320 --> 00:11:33.280]  於是乎
[00:11:33.280 --> 00:11:36.320]  亞伯拉罕如何相信上主
[00:11:36.320 --> 00:11:39.200]  上主以此算為他的義
[00:11:39.200 --> 00:11:41.280]  照樣我們這些外族人
[00:11:41.280 --> 00:11:42.720]  非猶太裔的人
[00:11:42.720 --> 00:11:46.480]  一樣可以相信耶穌
[00:11:46.480 --> 00:11:47.840]  或者用保羅的說法
[00:11:47.840 --> 00:11:51.680]  你口裡承認耶穌基督是主
[00:11:51.680 --> 00:11:53.440]  心裡相信神
[00:11:53.440 --> 00:11:56.480]  使祂從死人當中復活
[00:11:56.480 --> 00:11:58.400]  就必得救
[00:11:58.400 --> 00:11:59.440]  於是乎
[00:11:59.440 --> 00:12:02.640]  保羅在十四節的上半節說
[00:12:02.640 --> 00:12:04.720]  亞伯拉罕所蒙的福
[00:12:04.720 --> 00:12:06.640]  在基督耶穌裡面
[00:12:06.640 --> 00:12:10.560]  臨到外族人
[00:12:10.560 --> 00:12:13.120]  但是我們也想知道
[00:12:13.120 --> 00:12:17.600]  究竟如何可以像加拉太人一樣
[00:12:17.600 --> 00:12:19.120]  聽信福音
[00:12:19.120 --> 00:12:20.640]  領受聖靈
[00:12:20.640 --> 00:12:23.840]  但是可以一個過去式
[00:12:23.840 --> 00:12:26.880]  進到現在仍然進行的狀態
[00:12:26.880 --> 00:12:29.200]  我猜我們最想知道這一點
[00:12:29.200 --> 00:12:31.040]  正如有人問
[00:12:31.040 --> 00:12:35.200]  我們經常強調傳福音
[00:12:35.200 --> 00:12:36.880]  讓人接受福音
[00:12:36.880 --> 00:12:38.960]  就能夠重生得救
[00:12:38.960 --> 00:12:39.840]  有人問
[00:12:39.840 --> 00:12:42.400]  基督徒重生得救之後
[00:12:42.400 --> 00:12:44.720]  究竟可以做什麼?
[00:12:44.720 --> 00:12:45.840]  究竟可以做什麼?
[00:12:45.840 --> 00:12:47.760]  尤其是保羅說
[00:12:47.760 --> 00:12:50.000]  不要靠肉身來完成
[00:12:50.000 --> 00:12:51.840]  我們要做什麼呢?
[00:12:51.840 --> 00:12:54.000]  靠聖靈完成?
[00:12:54.000 --> 00:12:56.880]  具體的意思是什麼呢?
[00:12:56.880 --> 00:12:59.840]  先留意保羅在第十節
[00:12:59.840 --> 00:13:01.360]  和第十一節上
[00:13:01.360 --> 00:13:02.560]  他跟我們提到
[00:13:02.560 --> 00:13:06.400]  凡靠行律法清義的
[00:13:06.400 --> 00:13:08.560]  都在咒咒之下
[00:13:08.560 --> 00:13:11.520]  甚至說基督替我們受咒咒
[00:13:11.520 --> 00:13:14.960]  就救我們脫離律法的咒咒
[00:13:14.960 --> 00:13:17.040]  所以是很困難的
[00:13:17.040 --> 00:13:17.920]  讓我們覺得
[00:13:17.920 --> 00:13:21.760]  究竟基督徒重生得救之後
[00:13:21.760 --> 00:13:24.320]  如何重新做人呢?
[00:13:24.320 --> 00:13:26.880]  律法又說是咒咒
[00:13:26.880 --> 00:13:28.160]  那我跟什麼呢?
[00:13:28.160 --> 00:13:29.440]  領受聖靈
[00:13:29.440 --> 00:13:30.720]  在基督裡
[00:13:30.720 --> 00:13:32.400]  但是我如何生活呢?
[00:13:32.400 --> 00:13:35.680]  有沒有什麼規範
[00:13:35.680 --> 00:13:38.480]  我可以留意呢?
[00:13:38.480 --> 00:13:40.480]  首先我們需要留意
[00:13:40.480 --> 00:13:42.640]  律法是什麼呢?
[00:13:42.640 --> 00:13:45.440]  律法的功用
[00:13:45.440 --> 00:13:48.400]  其實我稱為
[00:13:48.400 --> 00:13:51.600]  在福和禍的選擇上
[00:13:51.600 --> 00:13:53.520]  是在這個層次上
[00:13:53.520 --> 00:13:56.080]  如果你跟律法而行
[00:13:56.080 --> 00:13:57.760]  好像我們中國人會明白的
[00:13:57.760 --> 00:13:59.280]  種瓜得瓜
[00:13:59.280 --> 00:14:00.560]  種豆得豆
[00:14:00.560 --> 00:14:02.640]  遵命就得福
[00:14:02.640 --> 00:14:04.880]  不遵命就受禍
[00:14:04.880 --> 00:14:08.240]  這是很明顯的
[00:14:08.240 --> 00:14:11.760]  不過如果我們打算行律法
[00:14:11.760 --> 00:14:14.640]  跟著上上之策
[00:14:14.640 --> 00:14:15.920]  得福也好
[00:14:15.920 --> 00:14:18.480]  但是靠行為清義
[00:14:18.480 --> 00:14:20.160]  靠律法清義的
[00:14:20.160 --> 00:14:23.360]  都在咒咒之下
[00:14:23.360 --> 00:14:27.440]  可能我們其實是抓錯了用神
[00:14:27.440 --> 00:14:30.880]  可能我們抓錯了用神,得福受禍
[00:14:30.880 --> 00:14:32.320]  這個層次
[00:14:32.320 --> 00:14:35.360]  我們其實是很容易
[00:14:35.360 --> 00:14:37.440]  掉進了陷阱裡面
[00:14:37.440 --> 00:14:39.200]  因為無可避免
[00:14:39.200 --> 00:14:41.520]  我們都很難
[00:14:41.520 --> 00:14:45.360]  跟足律法上的說話去講
[00:14:45.360 --> 00:14:46.880]  這樣做的
[00:14:46.880 --> 00:14:48.240]  他這樣說
[00:14:48.240 --> 00:14:50.240]  我們偏不做
[00:14:50.240 --> 00:14:52.240]  他不勸我們做的
[00:14:52.240 --> 00:14:53.280]  我們反而去做
[00:14:53.280 --> 00:14:55.040]  這也是我們人性
[00:14:55.040 --> 00:14:57.840]  所以在聖經裡面甚至提到
[00:14:57.840 --> 00:15:04.000]  耶穌基督反而死在
[00:15:04.000 --> 00:15:05.520]  律法底下
[00:15:05.520 --> 00:15:07.760]  死在人藉著律法
[00:15:07.760 --> 00:15:09.760]  冤枉他
[00:15:09.760 --> 00:15:12.960]  然後監一個罪名給他
[00:15:12.960 --> 00:15:17.280]  然後藉著羅馬人的法律系統底下
[00:15:17.280 --> 00:15:20.640]  將他殺死
[00:15:20.640 --> 00:15:25.520]  律法對我們來說是禍福難料的
[00:15:25.520 --> 00:15:27.680]  但是對於耶穌基督來說
[00:15:27.680 --> 00:15:33.440]  他受的咒咒要為我們帶來祝福
[00:15:33.440 --> 00:15:34.720]  你說怎麼辦呢?
[00:15:34.720 --> 00:15:37.280]  律法是做不到的
[00:15:37.280 --> 00:15:39.840]  可以是咒咒來的
[00:15:39.840 --> 00:15:42.640]  羅馬書保羅的另外一個說法也有說
[00:15:42.640 --> 00:15:45.600]  律法是叫人知罪的
[00:15:45.600 --> 00:15:48.000]  於是我們究竟可以怎樣呢?
[00:15:48.000 --> 00:15:51.120]  做不到的時候就說律法叫人知罪
[00:15:51.120 --> 00:15:53.840]  然後我們想嘗試去做
[00:15:53.840 --> 00:16:01.840]  但是又會覺得我們好像專門走法律路
[00:16:01.840 --> 00:16:04.400]  其實律法的危險就是這樣
[00:16:04.400 --> 00:16:07.200]  人是很會走法律路的
[00:16:07.200 --> 00:16:10.160]  於是我們生活的方式
[00:16:10.160 --> 00:16:13.600]  有時候在我們疲倦軟弱的時候
[00:16:13.600 --> 00:16:19.040]  我們都會想基督徒的倫理的下限在哪裡
[00:16:19.040 --> 00:16:20.960]  這樣說好像很抽象
[00:16:20.960 --> 00:16:24.400]  如果你打開宣導會紀律手冊
[00:16:24.400 --> 00:16:28.720]  我們通常都會找他的疤痕在哪裡
[00:16:28.720 --> 00:16:33.600]  譬如一對未結婚的基督徒戀人
[00:16:33.600 --> 00:16:36.480]  兩個人自由行
[00:16:36.480 --> 00:16:38.880]  都拍結婚照
[00:16:38.880 --> 00:16:42.160]  沒事的,我們謹慎自守,自我約束
[00:16:42.160 --> 00:16:46.000]  最多訂房的時候是兩張床的
[00:16:46.000 --> 00:16:49.200]  不是一張床就沒事了
[00:16:49.200 --> 00:16:52.160]  我最近跟一位肢體去聊天
[00:16:52.160 --> 00:16:54.320]  不告訴你是男還是女了
[00:16:54.320 --> 00:16:56.800]  讓你不要有stereotype
[00:16:56.800 --> 00:17:03.600]  他跟他未婚的戀人打算一起去旅行
[00:17:03.600 --> 00:17:05.520]  是自由行
[00:17:05.520 --> 00:17:09.520]  他知道我很掛心他
[00:17:09.520 --> 00:17:13.280]  他主動加了一句令我很感動的話
[00:17:13.280 --> 00:17:19.360]  他說我會多帶一個跟我同性別的朋友一起
[00:17:19.360 --> 00:17:22.160]  跟我同住一間房
[00:17:22.160 --> 00:17:29.360]  然後我的未婚戀人會在另一間房
[00:17:29.360 --> 00:17:33.840]  他也說得很自然,他也不是應酬我
[00:17:33.840 --> 00:17:36.560]  你知道這樣的安排
[00:17:36.560 --> 00:17:40.560]  你找雲卓花高也好,hotels.com也好
[00:17:40.560 --> 00:17:42.080]  都是不划算的
[00:17:42.080 --> 00:17:47.600]  無論如何都是沒好處,不划算的
[00:17:47.600 --> 00:17:50.640]  但我為他感謝上帝
[00:17:50.640 --> 00:17:52.000]  我聽到他這樣說的時候
[00:17:52.000 --> 00:17:55.360]  他選擇了上好的福分
[00:17:55.360 --> 00:17:59.040]  他沒有選擇到律法的規定
[00:17:59.040 --> 00:18:02.080]  基督所說真的沒有寫明那麼仔細
[00:18:02.080 --> 00:18:04.160]  他沒有鑽這個空子
[00:18:04.160 --> 00:18:09.920]  他相信上主,他們不相信自己
[00:18:09.920 --> 00:18:15.200]  他們相信上主,上主就以此算為他們的義
[00:18:15.200 --> 00:18:18.160]  我突然間明白了這句話的意思
[00:18:18.160 --> 00:18:20.320]  又或者
[00:18:20.320 --> 00:18:22.240]  另一個例子,十一奉獻
[00:18:22.240 --> 00:18:23.840]  教會也很喜歡說
[00:18:23.840 --> 00:18:26.880]  因為聖經的教導
[00:18:26.880 --> 00:18:29.360]  有時候我們也很思前想後
[00:18:29.360 --> 00:18:31.040]  在香港沒有那麼覺得
[00:18:31.040 --> 00:18:33.040]  在外國的教會
[00:18:33.040 --> 00:18:34.720]  這個掙扎是大一點的
[00:18:34.720 --> 00:18:35.920]  因為在香港
[00:18:35.920 --> 00:18:38.480]  無論是稅前稅後去計算
[00:18:38.480 --> 00:18:40.080]  分別不是很大
[00:18:40.080 --> 00:18:43.600]  就算你是位高權重
[00:18:43.600 --> 00:18:47.200]  薪水很高也好
[00:18:47.200 --> 00:18:49.200]  都是十幾個百分比
[00:18:49.200 --> 00:18:54.800]  究竟是隨稅前還是稅後分別不大
[00:18:54.800 --> 00:18:56.480]  你知道外國不是的
[00:18:56.480 --> 00:19:03.920]  小小的,比較有良心的政府
[00:19:03.920 --> 00:19:06.080]  也有三十個百分比
[00:19:06.080 --> 00:19:07.280]  在這樣的時候
[00:19:07.280 --> 00:19:08.960]  稅前和稅後
[00:19:08.960 --> 00:19:11.760]  真的有弟兄姊妹這樣計較
[00:19:11.760 --> 00:19:14.800]  真的有弟兄姊妹會問牧師
[00:19:14.800 --> 00:19:18.240]  傳道人究竟應該怎樣做
[00:19:18.240 --> 00:19:19.760]  不過我經常想
[00:19:19.760 --> 00:19:23.200]  其實你納稅是為了誰?
[00:19:23.200 --> 00:19:25.600]  納稅是為了建設社會
[00:19:25.600 --> 00:19:28.000]  納稅是為了社會福利
[00:19:28.000 --> 00:19:29.760]  納稅簡單來說
[00:19:29.760 --> 00:19:32.960]  和國民市民的福利是有關的
[00:19:32.960 --> 00:19:38.560]  就是說你和我或遲或早都有份的
[00:19:38.560 --> 00:19:42.800]  那個是大家合作者夾錢
[00:19:42.800 --> 00:19:45.440]  以備不時之需
[00:19:45.440 --> 00:19:46.560]  這樣的話
[00:19:46.560 --> 00:19:51.600]  沒理由說這些豁免不用奉獻給上帝
[00:19:51.600 --> 00:19:52.640]  其實說不通的
[00:19:52.640 --> 00:19:56.480]  是我們自己運用的金錢
[00:19:56.480 --> 00:19:57.920]  第十節到第十一節
