
[00:00:00.000 --> 00:00:02.000]  各位看影聚會 再一次平安
[00:06:49.520 --> 00:06:51.520]  甚至
[00:06:51.520 --> 00:06:53.520]  我們可以出去外面
[00:06:53.520 --> 00:06:55.520]  空地敬拜神都是
[00:06:55.520 --> 00:06:57.520]  地方
[00:06:57.520 --> 00:06:59.520]  我很記得在
[00:06:59.520 --> 00:07:01.520]  外國和香港都會有
[00:07:01.520 --> 00:07:03.520]  很多叫做無牆的教會
[00:07:03.520 --> 00:07:05.520]  有沒有聽過
[00:07:05.520 --> 00:07:07.520]  無牆的教會
[00:07:07.520 --> 00:07:09.520]  無牆的教會是什麼意思
[00:07:09.520 --> 00:07:11.520]  就是有些教會
[00:07:11.520 --> 00:07:13.520]  他們沒有固定自己聚會的地方
[00:07:13.520 --> 00:07:15.520]  因為他們
[00:07:15.520 --> 00:07:17.520]  要出去接觸人群
[00:07:17.520 --> 00:07:19.520]  他們走到公園
[00:07:19.520 --> 00:07:21.520]  或者很多人聚集的地方
[00:07:21.520 --> 00:07:23.520]  就是每個星期日
[00:07:23.520 --> 00:07:25.520]  在那裡聚會
[00:07:25.520 --> 00:07:27.520]  崇拜 以致他們能夠
[00:07:27.520 --> 00:07:29.520]  吸引更多的人和他們一起
[00:07:29.520 --> 00:07:31.520]  去聚會
[00:07:31.520 --> 00:07:33.520]  所以弟兄姊妹
[00:07:33.520 --> 00:07:35.520]  我們要想一想我們的帳幕
[00:07:35.520 --> 00:07:39.520]  我們的帳幕
[00:07:39.520 --> 00:07:41.520]  這個帳幕不可以成為我們的限制
[00:07:41.520 --> 00:07:43.520]  弟兄姊妹
[00:07:43.520 --> 00:07:45.520]  我們多少週年
[00:07:45.520 --> 00:07:47.520]  帕斯宣導會建立了
[00:07:47.520 --> 00:07:49.520]  三十週年了
[00:07:49.520 --> 00:07:51.520]  邁向三十一週年了
[00:07:51.520 --> 00:07:53.520]  所以弟兄姊妹
[00:07:53.520 --> 00:07:55.520]  如果你在這裡
[00:07:55.520 --> 00:07:57.520]  經歷了很多年的時候
[00:07:57.520 --> 00:07:59.520]  你會看到教會不斷的變遷
[00:07:59.520 --> 00:08:01.520]  地方的變遷
[00:08:01.520 --> 00:08:03.520]  應該是一開始的時候
[00:08:03.520 --> 00:08:05.520]  不會有現在這麼多的課堂
[00:08:05.520 --> 00:08:07.520]  現在我們加起來有五個課堂
[00:08:07.520 --> 00:08:09.520]  南邊有三個英語
[00:08:09.520 --> 00:08:11.520]  粵語 華語
[00:08:11.520 --> 00:08:13.520]  北邊有粵語 華語
[00:08:13.520 --> 00:08:15.520]  現在英文
[00:08:15.520 --> 00:08:17.520]  青少年的英文正在建立
[00:08:17.520 --> 00:08:19.520]  聚會的地方
[00:08:19.520 --> 00:08:21.520]  地點你會看到
[00:08:21.520 --> 00:08:23.520]  以前不斷的遷移
[00:08:23.520 --> 00:08:25.520]  有時經過
[00:08:25.520 --> 00:08:27.520]  福縣
[00:08:27.520 --> 00:08:29.520]  弟兄姊妹都告訴我
[00:08:29.520 --> 00:08:31.520]  這附近聚會
[00:08:31.520 --> 00:08:33.520]  不斷的變遷來到這裡
[00:08:33.520 --> 00:08:35.520]  有課堂的建立
[00:08:35.520 --> 00:08:37.520]  弟兄姊妹
[00:08:37.520 --> 00:08:41.520]  我們有沒有
[00:08:41.520 --> 00:08:43.520]  好好地
[00:08:43.520 --> 00:08:45.520]  運用我們所擁有的資源
[00:08:45.520 --> 00:08:47.520]  我們的空間
[00:08:47.520 --> 00:08:49.520]  我們有沒有盡用
[00:08:49.520 --> 00:08:51.520]  這個空間是神給我們的
[00:08:51.520 --> 00:08:53.520]  我們有沒有好好地盡用呢
[00:08:59.520 --> 00:09:01.520]  可口可樂
[00:09:01.520 --> 00:09:03.520]  我不喝的
[00:09:03.520 --> 00:09:07.520]  但有時頸渴的時候
[00:09:07.520 --> 00:09:09.520]  我在香港真的很久沒喝過
[00:09:09.520 --> 00:09:11.520]  來到這裡 天氣熱 有人說冷了
[00:09:11.520 --> 00:09:13.520]  帶過來給我喝 我都喝的
[00:09:13.520 --> 00:09:15.520]  可口可樂
[00:09:15.520 --> 00:09:17.520]  這個世界
[00:09:17.520 --> 00:09:19.520]  真是全片每一個角落
[00:09:19.520 --> 00:09:21.520]  可口可樂
[00:09:21.520 --> 00:09:23.520]  雖然現在都有很多不同牌子的飲品
[00:09:23.520 --> 00:09:25.520]  但我相信可口可樂
[00:09:25.520 --> 00:09:27.520]  是一間很多不同的地方
[00:09:27.520 --> 00:09:29.520]  都有的
[00:09:29.520 --> 00:09:31.520]  飲品公司
[00:09:31.520 --> 00:09:33.520]  為什麼
[00:09:33.520 --> 00:09:35.520]  因為可口可樂在幾十年前
[00:09:35.520 --> 00:09:37.520]  他們做了一個
[00:09:37.520 --> 00:09:39.520]  有一個口號
[00:09:39.520 --> 00:09:41.520]  和一個願景
[00:09:41.520 --> 00:09:43.520]  他的願景是什麼呢
[00:09:43.520 --> 00:09:45.520]  我們看到這個飢渴的世界
[00:09:45.520 --> 00:09:47.520]  有幾十億的人
[00:09:47.520 --> 00:09:49.520]  這幾十億的顧客
[00:09:49.520 --> 00:09:51.520]  需要被我們可口可樂振奮
[00:09:51.520 --> 00:09:53.520]  多厲害
[00:09:53.520 --> 00:09:55.520]  他看到這個世界有幾十億的人
[00:09:55.520 --> 00:09:57.520]  他們很需要可口可樂的振奮
[00:09:57.520 --> 00:09:59.520]  這個是他們說的
[00:09:59.520 --> 00:10:01.520]  目標和口號
[00:10:01.520 --> 00:10:03.520]  可能你未必認同
[00:10:03.520 --> 00:10:05.520]  覺得不是健康的飲品
[00:10:05.520 --> 00:10:07.520]  所以他們要在
[00:10:07.520 --> 00:10:09.520]  以前就說
[00:10:09.520 --> 00:10:11.520]  要在公元2000年前
[00:10:11.520 --> 00:10:13.520]  讓世界每一個人
[00:10:13.520 --> 00:10:15.520]  都能夠喝到可口可樂
[00:10:15.520 --> 00:10:17.520]  多厲害
[00:10:17.520 --> 00:10:19.520]  這個就是他們
[00:10:19.520 --> 00:10:21.520]  看到的遠像
[00:10:21.520 --> 00:10:23.520]  他們看得很闊 很遠
[00:10:25.520 --> 00:10:27.520]  弟兄姊妹
[00:10:27.520 --> 00:10:31.520]  這個世界
[00:10:31.520 --> 00:10:33.520]  我都沒有檢查過
[00:10:33.520 --> 00:10:35.520]  最近有幾多
[00:10:35.520 --> 00:10:37.520]  幾多十億的人口
[00:10:37.520 --> 00:10:43.520]  但是仍然有很多人
[00:10:43.520 --> 00:10:45.520]  他未聽過耶穌
[00:10:45.520 --> 00:10:47.520]  仍然未接受耶穌
[00:10:47.520 --> 00:10:49.520]  這麼寶貴這麼好的愛
[00:10:49.520 --> 00:10:53.520]  今天
[00:10:53.520 --> 00:10:55.520]  神讓我們去拍屍的地方
[00:10:55.520 --> 00:10:57.520]  最起碼
[00:10:57.520 --> 00:10:59.520]  最起碼我們是廣東話課
[00:10:59.520 --> 00:11:01.520]  粵語課
[00:11:01.520 --> 00:11:03.520]  我相信拍屍講廣東話的人
[00:11:03.520 --> 00:11:05.520]  不只是我們這裡
[00:11:05.520 --> 00:11:07.520]  或者其他
[00:11:07.520 --> 00:11:09.520]  在拍屍不是很多
[00:11:09.520 --> 00:11:11.520]  廣東話的
[00:11:11.520 --> 00:11:13.520]  華人教會
[00:11:13.520 --> 00:11:15.520]  我相信我們這麼多間
[00:11:15.520 --> 00:11:17.520]  廣東話華人教會聚會的人數
[00:11:17.520 --> 00:11:19.520]  加起來仍然在拍屍
[00:11:19.520 --> 00:11:21.520]  還有很多講廣東話的人
[00:11:21.520 --> 00:11:23.520]  未信耶穌
[00:11:23.520 --> 00:11:25.520]  未接受耶穌
[00:11:25.520 --> 00:11:27.520]  這個是我們的使命
[00:11:27.520 --> 00:11:29.520]  最起碼
[00:11:29.520 --> 00:11:31.520]  是和我們同聲同氣
[00:11:31.520 --> 00:11:33.520]  當然包括
[00:11:33.520 --> 00:11:35.520]  不同聲不同氣的
[00:11:35.520 --> 00:11:37.520]  和我們不同文化不同背景
[00:11:37.520 --> 00:11:39.520]  甚至是不同
[00:11:39.520 --> 00:11:41.520]  國籍的人
[00:11:41.520 --> 00:11:43.520]  我們願不願意將福音傳開出去
[00:11:43.520 --> 00:11:45.520]  我們願不願意
[00:11:45.520 --> 00:11:47.520]  突破這個罪惡的界限
[00:11:47.520 --> 00:11:49.520]  擴展出去
[00:11:49.520 --> 00:11:51.520]  第二
[00:11:51.520 --> 00:11:53.520]  放長你的繩子
[00:11:53.520 --> 00:11:55.520]  放長你的繩子
[00:11:55.520 --> 00:11:57.520]  我沒有辦法回到
[00:11:57.520 --> 00:11:59.520]  以前古代
[00:11:59.520 --> 00:12:01.520]  他們敬拜的帳幕
[00:12:01.520 --> 00:12:03.520]  看看他們的繩子是怎樣
[00:12:03.520 --> 00:12:05.520]  我唯有用一個比喻
[00:12:05.520 --> 00:12:07.520]  就是我們現代的紮路營
[00:12:07.520 --> 00:12:09.520]  這個是多少人營
[00:12:09.520 --> 00:12:11.520]  住了多少人
[00:12:11.520 --> 00:12:13.520]  兩至三個人左右
[00:12:13.520 --> 00:12:15.520]  胖一點也是兩個
[00:12:15.520 --> 00:12:17.520]  下一個呢
[00:12:17.520 --> 00:12:19.520]  這個很大
[00:12:19.520 --> 00:12:21.520]  十幾二十個也可以
[00:12:21.520 --> 00:12:23.520]  這個
[00:12:23.520 --> 00:12:25.520]  再下一個呢
[00:12:25.520 --> 00:12:27.520]  嘩
[00:12:27.520 --> 00:12:29.520]  但我想問一下
[00:12:29.520 --> 00:12:31.520]  如果我用回之前
[00:12:31.520 --> 00:12:33.520]  最先那兩三人營
[00:12:33.520 --> 00:12:35.520]  那個帳幕的繩子
[00:12:35.520 --> 00:12:37.520]  用回這個
[00:12:37.520 --> 00:12:39.520]  這樣的
[00:12:39.520 --> 00:12:41.520]  建築物上面
[00:12:41.520 --> 00:12:43.520]  行不行呢
[00:12:43.520 --> 00:12:45.520]  無論他用的材料
[00:12:45.520 --> 00:12:47.520]  他的質地
[00:12:47.520 --> 00:12:49.520]  和他的長度
[00:12:49.520 --> 00:12:51.520]  都不能夠
[00:12:51.520 --> 00:12:53.520]  承載著這個建築物
[00:12:53.520 --> 00:12:57.520]  所以弟兄姊妹
[00:12:57.520 --> 00:12:59.520]  這條的繩子
[00:12:59.520 --> 00:13:01.520]  是要和這個帳幕
[00:13:01.520 --> 00:13:03.520]  是要配合的
[00:13:03.520 --> 00:13:05.520]  這個帳幕才能夠慢慢地
[00:13:05.520 --> 00:13:07.520]  伸展開出去
[00:13:07.520 --> 00:13:09.520]  同樣在我們教會發展來說
[00:13:09.520 --> 00:13:13.520]  這條繩子是什麼呢
[00:13:13.520 --> 00:13:15.520]  就可以是我們的人手
[00:13:15.520 --> 00:13:19.520]  如果我們教會要
[00:13:19.520 --> 00:13:21.520]  擴展出去的時候
[00:13:21.520 --> 00:13:23.520]  除了有些硬件的東西之外
[00:13:23.520 --> 00:13:25.520]  我們人
[00:13:25.520 --> 00:13:27.520]  這個人都很重要
[00:13:27.520 --> 00:13:29.520]  我們屬靈的生命
[00:13:29.520 --> 00:13:31.520]  能不能夠承載著這個使命
[00:13:31.520 --> 00:13:33.520]  今天神要叫你出去的時候
[00:13:33.520 --> 00:13:37.520]  你有沒有很好的樣子
[00:13:37.520 --> 00:13:39.520]  已經有一個很好的屬靈生命
[00:13:39.520 --> 00:13:41.520]  正如我們站在台上
[00:13:41.520 --> 00:13:43.520]  如果我們沒有一個
[00:13:43.520 --> 00:13:45.520]  好的屬靈生命
[00:13:45.520 --> 00:13:47.520]  我們怎麼去服侍神呢
[00:13:47.520 --> 00:13:51.520]  你的屬靈生命
[00:13:51.520 --> 00:13:53.520]  預備好
[00:13:53.520 --> 00:13:55.520]  配合神的工作嗎
[00:13:55.520 --> 00:13:59.520]  我們有沒有同心
[00:13:59.520 --> 00:14:01.520]  願意為神
[00:14:01.520 --> 00:14:03.520]  去得著更加多未信耶穌的人
[00:14:03.520 --> 00:14:07.520]  我們有沒有這個熱誠呢
[00:14:07.520 --> 00:14:09.520]  我們願不願意付出
[00:14:09.520 --> 00:14:11.520]  我們的財幹
[00:14:11.520 --> 00:14:13.520]  我們的金錢
[00:14:13.520 --> 00:14:15.520]  去配合神的工作
[00:14:15.520 --> 00:14:17.520]  多於做自己
[00:14:17.520 --> 00:14:19.520]  想做的事
[00:14:19.520 --> 00:14:25.520]  所以今天弟兄姊妹
[00:14:25.520 --> 00:14:27.520]  我相信我都和你們分享過
[00:14:27.520 --> 00:14:29.520]  在我人生裡面
[00:14:29.520 --> 00:14:31.520]  我有一次被一個長者很大大的鼓勵我
[00:14:31.520 --> 00:14:35.520]  有一個長者他和我說
[00:14:35.520 --> 00:14:37.520]  牧師我真的什麼都做不到
[00:14:37.520 --> 00:14:39.520]  那個長者
[00:14:39.520 --> 00:14:41.520]  由香港
[00:14:41.520 --> 00:14:45.520]  七十幾八十歲
[00:14:45.520 --> 00:14:47.520]  他要由香港回到中國大陸
[00:14:47.520 --> 00:14:49.520]  他自己的鄉下
[00:14:49.520 --> 00:14:51.520]  過去的萬年度過餘生
[00:14:51.520 --> 00:14:53.520]  他臨走的時候
[00:14:53.520 --> 00:14:55.520]  他和我說
[00:14:55.520 --> 00:14:57.520]  牧師我真的在教會什麼都做不到
[00:14:57.520 --> 00:14:59.520]  但是這麼多年裡面
[00:14:59.520 --> 00:15:01.520]  我不斷都有為教會
[00:15:01.520 --> 00:15:03.520]  為弟兄姊妹祈禱
[00:15:03.520 --> 00:15:05.520]  我一聽到這些說話
[00:15:05.520 --> 00:15:07.520]  我都想哭
[00:15:07.520 --> 00:15:09.520]  多麼厲害多麼感動
[00:15:09.520 --> 00:15:13.520]  他能夠看到自己的恩賜
[00:15:13.520 --> 00:15:15.520]  盡自己的本分
[00:15:15.520 --> 00:15:17.520]  他的祈禱
[00:15:17.520 --> 00:15:19.520]  每一天
[00:15:19.520 --> 00:15:21.520]  我們有沒有這樣
[00:15:21.520 --> 00:15:23.520]  為我們的教會為弟兄姊妹
[00:15:23.520 --> 00:15:25.520]  每一天去禱告
[00:15:25.520 --> 00:15:27.520]  這個姊妹
[00:15:27.520 --> 00:15:29.520]  她就是有神給她的恩賜
[00:15:29.520 --> 00:15:31.520]  她就這樣用
[00:15:31.520 --> 00:15:33.520]  所以今天我們不可以說我們自己
[00:15:33.520 --> 00:15:35.520]  為弟兄姊妹
[00:15:35.520 --> 00:15:37.520]  神做你一定有你的長處
[00:15:37.520 --> 00:15:39.520]  有你的恩賜
[00:15:39.520 --> 00:15:41.520]  你願不願意去發掘它
[00:15:41.520 --> 00:15:43.520]  願不願意給神去使用
[00:15:43.520 --> 00:15:45.520]  今天我們教會
[00:15:45.520 --> 00:15:47.520]  我們需要
[00:15:47.520 --> 00:15:49.520]  讓身邊的人得罪福音
[00:15:49.520 --> 00:15:51.520]  不只是一兩個人的事
[00:15:51.520 --> 00:15:53.520]  是需要我們一起
[00:15:53.520 --> 00:15:55.520]  神是喜歡我們一起
[00:15:55.520 --> 00:15:57.520]  一起去做
[00:15:57.520 --> 00:15:59.520]  我們才能夠放長我們的繩子
[00:15:59.520 --> 00:16:01.520]  最後一點
[00:16:01.520 --> 00:16:03.520]  堅固你的缺子
[00:16:03.520 --> 00:16:07.520]  我記得我人生
[00:16:07.520 --> 00:16:09.520]  有一次第一次的露營
[00:16:09.520 --> 00:16:11.520]  很惡劣
[00:16:11.520 --> 00:16:13.520]  在香港一個叫鳳凰山的地方
[00:16:13.520 --> 00:16:15.520]  當日去到的時候
[00:16:15.520 --> 00:16:17.520]  自己肚子又肚痛
[00:16:17.520 --> 00:16:19.520]  經常要上廁所
[00:16:19.520 --> 00:16:21.520]  加上紮了兩個營
[00:16:21.520 --> 00:16:23.520]  其中一個營那天暴風雨很厲害
[00:16:23.520 --> 00:16:25.520]  其中一個營
[00:16:25.520 --> 00:16:27.520]  就摧塌了
[00:16:27.520 --> 00:16:29.520]  一大群人
[00:16:29.520 --> 00:16:31.520]  下大雨就擠到一個營裡
[00:16:31.520 --> 00:16:33.520]  蹲在裡面沒地方睡
[00:16:33.520 --> 00:16:35.520]  一個營
[00:16:35.520 --> 00:16:37.520]  紮不到的時候
[00:16:37.520 --> 00:16:41.520]  什麼都做不到
[00:16:41.520 --> 00:16:43.520]  所以今天
