
[00:00:00.000 --> 00:00:03.640]  今天我們開始一個新的講道系列
[00:04:58.080 --> 00:05:00.080]  Fine OK
[00:05:00.080 --> 00:05:02.080]  不過他說什麼呢
[00:05:02.080 --> 00:05:05.080]  他說如果你要買一個77萬多中位價的房子
[00:05:05.080 --> 00:05:08.080]  你的家庭收入每年要多少錢呢
[00:05:08.080 --> 00:05:11.080]  11萬5千最少
[00:05:11.080 --> 00:05:13.080]  那你才可以供得起
[00:05:13.080 --> 00:05:15.080]  中位價的房子
[00:05:15.080 --> 00:05:16.080]  如果你的房子超過了
[00:05:16.080 --> 00:05:18.080]  那就是神祝福你們
[00:05:18.080 --> 00:05:21.080]  你的家庭收入可能不止11萬5千
[00:05:21.080 --> 00:05:23.080]  因為你能夠住這樣的房子
[00:05:23.080 --> 00:05:26.080]  所以我們覺得很感恩
[00:05:26.080 --> 00:05:27.080]  我們生活在一個
[00:05:27.080 --> 00:05:32.080]  好像比其他地方富裕的地區裡
[00:05:32.080 --> 00:05:34.080]  而我們是其中一份子
[00:05:34.080 --> 00:05:36.080]  甚至是超越三藩市
[00:05:36.080 --> 00:05:38.080]  三藩市房屋價的升幅
[00:05:38.080 --> 00:05:41.080]  都不夠聖濠四那麼厲害
[00:05:41.080 --> 00:05:44.080]  問題是什麼呢
[00:05:44.080 --> 00:05:46.080]  原來人的需要不是在乎溫飽
[00:05:46.080 --> 00:05:48.080]  在我們來說就不是在乎溫飽
[00:05:48.080 --> 00:05:49.080]  不是沒有房子住
[00:05:49.080 --> 00:05:51.080]  不是沒有東西吃
[00:05:51.080 --> 00:05:53.080]  雖然我們社區裡面
[00:05:53.080 --> 00:05:55.080]  間中你在紅綠燈就會看到
[00:05:55.080 --> 00:05:57.080]  Homeless 幫幫我
[00:05:57.080 --> 00:06:00.080]  但是美國從來沒有餓死人
[00:06:00.080 --> 00:06:02.080]  美國從來不會餓死人
[00:06:02.080 --> 00:06:05.080]  但是我留意到其實
[00:06:05.080 --> 00:06:06.080]  我們在美國生活的人
[00:06:06.080 --> 00:06:07.080]  所面對的問題
[00:06:07.080 --> 00:06:09.080]  其實可能跟中國大陸裡面
[00:06:09.080 --> 00:06:12.080]  那個分別不是很大
[00:06:12.080 --> 00:06:15.080]  因為我們的根源都是很類似
[00:06:15.080 --> 00:06:17.080]  我們的問題仍然是來自
[00:06:17.080 --> 00:06:20.080]  人心裡面那種黑暗
[00:06:20.080 --> 00:06:23.080]  美國人包括你和我在內
[00:06:23.080 --> 00:06:25.080]  會不會自私自利
[00:06:25.080 --> 00:06:28.080]  可能你說我信耶穌好一點
[00:06:28.080 --> 00:06:30.080]  但是在美國這個社會裡
[00:06:30.080 --> 00:06:32.080]  多少自私自利
[00:06:32.080 --> 00:06:34.080]  道德淪喪為個人利益
[00:06:34.080 --> 00:06:36.080]  為了要升職
[00:06:36.080 --> 00:06:38.080]  為了要自己工作有成就
[00:06:38.080 --> 00:06:41.080]  不擇手段
[00:06:41.080 --> 00:06:42.080]  這些情況
[00:06:42.080 --> 00:06:43.080]  舉個例子
[00:06:43.080 --> 00:06:44.080]  舉目皆是
[00:06:44.080 --> 00:06:47.080]  那個問題帶來的後果是怎麼樣
[00:06:47.080 --> 00:06:49.080]  帶來的後果是製造了很多
[00:06:49.080 --> 00:06:50.080]  很孤獨
[00:06:50.080 --> 00:06:52.080]  很狂躁
[00:06:52.080 --> 00:06:53.080]  狂躁病很重要
[00:06:53.080 --> 00:06:54.080]  美國你知不知道
[00:06:54.080 --> 00:06:56.080]  抑鬱
[00:06:56.080 --> 00:06:57.080]  depression
[00:06:57.080 --> 00:06:58.080]  不知道有多少
[00:06:58.080 --> 00:07:00.080]  醉酒放蕩
[00:07:00.080 --> 00:07:01.080]  婚姻的失敗
[00:07:01.080 --> 00:07:04.080]  帶來一連串的什麼問題
[00:07:04.080 --> 00:07:06.080]  小孩子的問題
[00:07:06.080 --> 00:07:08.080]  青少年的問題
[00:07:08.080 --> 00:07:10.080]  美國用多少資源
[00:07:10.080 --> 00:07:11.080]  去處理這些
[00:07:11.080 --> 00:07:15.080]  社會裡面人那種的問題
[00:07:15.080 --> 00:07:16.080]  所以我說
[00:07:16.080 --> 00:07:18.080]  我們在美國生活
[00:07:18.080 --> 00:07:19.080]  聽起來看起來
[00:07:19.080 --> 00:07:20.080]  很多人很渴慕
[00:07:20.080 --> 00:07:21.080]  似乎很多
[00:07:21.080 --> 00:07:23.080]  但如果你看到人
[00:07:23.080 --> 00:07:25.080]  問題那種深處
[00:07:25.080 --> 00:07:27.080]  其實都是一樣
[00:07:27.080 --> 00:07:29.080]  我們真的活在一個
[00:07:29.080 --> 00:07:30.080]  黑暗的時代當中
[00:07:30.080 --> 00:07:32.080]  但是聖經說
[00:07:32.080 --> 00:07:35.080]  我們每一個相信耶穌基督的人
[00:07:35.080 --> 00:07:37.080]  Everyone
[00:07:37.080 --> 00:07:42.080]  都是已經被神的愛點亮了的燈
[00:07:42.080 --> 00:07:43.080]  這個燈
[00:07:43.080 --> 00:07:46.080]  是應該放在燈台上
[00:07:46.080 --> 00:07:50.080]  是要照亮周圍人那種的黑暗
[00:07:50.080 --> 00:07:51.080]  特別我們說
[00:07:51.080 --> 00:07:53.080]  是要照亮人那種的生命
[00:07:53.080 --> 00:07:54.080]  作為一個基督徒
[00:07:54.080 --> 00:07:55.080]  你不可以單單說
[00:07:55.080 --> 00:07:56.080]  我自己好
[00:07:56.080 --> 00:07:57.080]  我自己發光
[00:07:57.080 --> 00:08:01.080]  這個不是神點亮我們那種的心意
[00:08:01.080 --> 00:08:02.080]  神將我們的生命點亮了
[00:08:02.080 --> 00:08:04.080]  是要照亮其他的人
[00:08:04.080 --> 00:08:06.080]  活在黑暗當中
[00:08:06.080 --> 00:08:07.080]  當然你說
[00:08:07.080 --> 00:08:09.080]  每個燈的亮度都不一樣
[00:08:09.080 --> 00:08:10.080]  如果你進來
[00:08:10.080 --> 00:08:11.080]  可能你沒留意
[00:08:11.080 --> 00:08:12.080]  我是40day
[00:08:12.080 --> 00:08:13.080]  我是派電筒仔
[00:08:13.080 --> 00:08:14.080]  有沒有拿了
[00:08:14.080 --> 00:08:15.080]  我有一堆在這裏
[00:08:15.080 --> 00:08:16.080]  誰沒有拿過
[00:08:16.080 --> 00:08:18.080]  不過我逐個去看看的時候
[00:08:18.080 --> 00:08:19.080]  你會發覺
[00:08:19.080 --> 00:08:20.080]  你看看
[00:08:20.080 --> 00:08:21.080]  我沒有那麼多的手
[00:08:21.080 --> 00:08:22.080]  只有兩隻
[00:08:22.080 --> 00:08:24.080]  不過你會看到
[00:08:24.080 --> 00:08:25.080]  同樣的電筒
[00:08:25.080 --> 00:08:26.080]  但是
[00:08:26.080 --> 00:08:29.080]  那些光暗有沒有不同
[00:08:29.080 --> 00:08:31.080]  看不看到有不同
[00:08:31.080 --> 00:08:33.080]  我應該是特意選一些有不同的
[00:08:33.080 --> 00:08:36.080]  事實上是有不同的
[00:08:36.080 --> 00:08:38.080]  你看看我們的單張也是
[00:08:38.080 --> 00:08:40.080]  很多點在這裏
[00:08:40.080 --> 00:08:41.080]  那些灰灰黑黑的
[00:08:41.080 --> 00:08:43.080]  其實是光
[00:08:43.080 --> 00:08:45.080]  有大有小
[00:08:45.080 --> 00:08:46.080]  其實是光
[00:08:46.080 --> 00:08:47.080]  你看不到
[00:08:47.080 --> 00:08:48.080]  你留心看
[00:08:48.080 --> 00:08:51.080]  其實那些一點點的星光
[00:08:51.080 --> 00:08:53.080]  或者什麼光都好
[00:08:53.080 --> 00:08:55.080]  我們的光亮的程度
[00:08:55.080 --> 00:08:57.080]  可能不一樣
[00:08:57.080 --> 00:08:59.080]  但是有一樣東西是相同的
[00:08:59.080 --> 00:09:02.080]  我們都在發光
[00:09:02.080 --> 00:09:06.080]  當將所有的燈光放在一起的時候
[00:09:06.080 --> 00:09:08.080]  我們就很光了
[00:09:08.080 --> 00:09:12.080]  我能夠照亮很多很多其他的人
[00:09:12.080 --> 00:09:13.080]  聚在一起的時候
[00:09:13.080 --> 00:09:15.080]  可以更光更亮
[00:09:15.080 --> 00:09:16.080]  And that's why
[00:09:16.080 --> 00:09:18.080]  為什麼我們有這個40days
[00:09:18.080 --> 00:09:20.080]  Be the light
[00:09:20.080 --> 00:09:21.080]  怎麼樣
[00:09:21.080 --> 00:09:22.080]  Together
[00:09:22.080 --> 00:09:23.080]  一起
[00:09:23.080 --> 00:09:25.080]  來發光
[00:09:25.080 --> 00:09:26.080]  所以我鼓勵大家
[00:09:26.080 --> 00:09:28.080]  今晚開始這個campaign
[00:09:28.080 --> 00:09:33.080]  這個是靈性復興的屬靈的運動
[00:09:33.080 --> 00:09:36.080]  如果你還沒有參加會點小組
[00:09:36.080 --> 00:09:39.080]  我鼓勵你最少納至未來的40日
[00:09:39.080 --> 00:09:41.080]  6個星期至7個星期
[00:09:41.080 --> 00:09:42.080]  試一試
[00:09:42.080 --> 00:09:44.080]  在未來的40日裏
[00:09:44.080 --> 00:09:46.080]  參加會點一個小組
[00:09:46.080 --> 00:09:47.080]  我不知道參加了誰
[00:09:47.080 --> 00:09:49.080]  這個就是報名表
[00:09:49.080 --> 00:09:51.080]  是不是
[00:09:51.080 --> 00:09:54.080]  簡單填一填
[00:09:54.080 --> 00:09:56.080]  放在我們招待會的reception table
[00:09:56.080 --> 00:09:58.080]  我們會有人聯絡你
[00:09:58.080 --> 00:10:02.080]  幫你去找一個合適的小組
[00:10:02.080 --> 00:10:07.080]  先從參加會點小組開始
[00:10:07.080 --> 00:10:10.080]  你不單單可以自己參加
[00:10:10.080 --> 00:10:12.080]  我鼓勵大家
[00:10:12.080 --> 00:10:15.080]  請你的家人朋友一起參加
[00:10:15.080 --> 00:10:18.080]  他們不需要是基督徒
[00:10:18.080 --> 00:10:20.080]  只要他們有心
[00:10:20.080 --> 00:10:22.080]  學習將愛傳遞出去
[00:10:22.080 --> 00:10:23.080]  只要他們有心
[00:10:23.080 --> 00:10:25.080]  幫助社區裏面的所有人
[00:10:25.080 --> 00:10:27.080]  當然他們不討厭你
[00:10:27.080 --> 00:10:28.080]  不討厭教會
[00:10:28.080 --> 00:10:30.080]  如果他們很討厭教會
[00:10:30.080 --> 00:10:31.080]  很不喜歡基督徒
[00:10:31.080 --> 00:10:33.080]  那就沒話可說
[00:10:33.080 --> 00:10:35.080]  你同樣可以邀請你的同事朋友
[00:10:35.080 --> 00:10:36.080]  試一試
[00:10:36.080 --> 00:10:37.080]  40日
[00:10:37.080 --> 00:10:38.080]  40日
[00:10:38.080 --> 00:10:39.080]  試一試
[00:10:39.080 --> 00:10:41.080]  40日之後你不喜歡
[00:10:41.080 --> 00:10:43.080]  你覺得學不到什麼
[00:10:43.080 --> 00:10:45.080]  對你來說沒有什麼意義
[00:10:45.080 --> 00:10:48.080]  每個星期一個多小時
[00:10:48.080 --> 00:10:52.080]  我相信可能這是改變你生命的一個開始
[00:10:52.080 --> 00:10:54.080]  我不知道我們在座裏面
[00:10:54.080 --> 00:10:55.080]  有沒有參加
[00:10:55.080 --> 00:10:58.080]  我知道應該很多人沒有參加
[00:10:58.080 --> 00:11:00.080]  但如果你的生命不再一樣
[00:11:00.080 --> 00:11:03.080]  學習如何將神放在生命裏面
[00:11:03.080 --> 00:11:05.080]  讓光燃點起來
[00:11:05.080 --> 00:11:08.080]  而且能夠發亮
[00:11:08.080 --> 00:11:11.080]  The coming 40 days
[00:11:11.080 --> 00:11:13.080]  參加一個小組
[00:11:13.080 --> 00:11:15.080]  參加小組的目的是什麼
[00:11:15.080 --> 00:11:17.080]  小組裏面會做些什麼
[00:11:17.080 --> 00:11:18.080]  我告訴你
[00:11:18.080 --> 00:11:19.080]  今天就要告訴你
[00:11:19.080 --> 00:11:21.080]  在小組裏面我們會做些什麼
[00:11:21.080 --> 00:11:23.080]  第一 一同長大
[00:11:23.080 --> 00:11:24.080]  一同長大
[00:11:24.080 --> 00:11:26.080]  Growing together
[00:11:26.080 --> 00:11:30.080]  希伯來書第五章十二節到六章第二節
[00:11:30.080 --> 00:11:32.080]  先看這段聖經
[00:11:32.080 --> 00:11:35.080]  希伯來書第五章十二節說
[00:11:35.080 --> 00:11:39.080]  看你們學習的功夫本該作師傅
[00:11:39.080 --> 00:11:45.080]  誰知還得有人將神聖賢小學的開端另教導你們
[00:11:45.080 --> 00:11:49.080]  並且承料那必須吃奶不能吃乾糧的人
[00:11:49.080 --> 00:11:52.080]  凡只能吃奶的都不熟練仁義的道理
[00:11:52.080 --> 00:11:54.080]  因為他是鷹孩
[00:11:54.080 --> 00:11:58.080]  唯獨長大成人的人才能吃乾糧
[00:11:58.080 --> 00:12:00.080]  他們的心竅習練得通達
[00:12:00.080 --> 00:12:02.080]  就能分辨好大料
[00:12:02.080 --> 00:12:03.080]  六章一節
[00:12:03.080 --> 00:12:07.080]  所以我們應當離開基督道理的開端
[00:12:07.080 --> 00:12:10.080]  竭力進到完全的地步
[00:12:10.080 --> 00:12:12.080]  不必再立禁忌
[00:12:12.080 --> 00:12:13.080]  就如懊悔死行
[00:12:13.080 --> 00:12:14.080]  信靠神
[00:12:14.080 --> 00:12:15.080]  各樣的洗禮
[00:12:15.080 --> 00:12:16.080]  按手之禮
[00:12:16.080 --> 00:12:17.080]  死人復活
[00:12:17.080 --> 00:12:22.080]  以及永遠審判各等教訓
[00:12:22.080 --> 00:12:24.080]  希伯來書的作者
[00:12:24.080 --> 00:12:26.080]  不論是保羅還是其他人
[00:12:26.080 --> 00:12:29.080]  作者當他寫這封書的時候
[00:12:29.080 --> 00:12:34.080]  他知道他的讀者不是沒有去學習
[00:12:34.080 --> 00:12:36.080]  不是不肯學習
[00:12:36.080 --> 00:12:37.080]  有沒有學習?
[00:12:37.080 --> 00:12:38.080]  有的
[00:12:38.080 --> 00:12:42.080]  問題是他們還未學會
[00:12:42.080 --> 00:12:43.080]  他們有去學習
[00:12:43.080 --> 00:12:45.080]  不是不肯學習
[00:12:45.080 --> 00:12:48.080]  學來學去不知道為何學不會
[00:12:48.080 --> 00:12:50.080]  去讓自己屬靈的生命
[00:12:50.080 --> 00:12:52.080]  因為學不會的時候
[00:12:52.080 --> 00:12:56.080]  停留在一個信仰的開端
[00:12:56.080 --> 00:12:58.080]  就好像一個人信耶穌
[00:12:58.080 --> 00:13:00.080]  我相信我們在座當中也有
[00:13:00.080 --> 00:13:02.080]  信耶穌三年、五年、十年、十五年、二十年
[00:13:02.080 --> 00:13:03.080]  有沒有?
[00:13:03.080 --> 00:13:05.080]  我相信我們在座很多
[00:13:05.080 --> 00:13:07.080]  信耶穌有不同的年日
[00:13:07.080 --> 00:13:09.080]  但是雖然信耶穌這麼久
[00:13:09.080 --> 00:13:12.080]  有些日子可以數得出來
[00:13:12.080 --> 00:13:17.080]  我們仍然不清楚什麼叫信耶穌
[00:13:17.080 --> 00:13:20.080]  不知道什麼叫做基督徒
[00:13:20.080 --> 00:13:23.080]  我們對信耶穌仍然停留在
[00:13:23.080 --> 00:13:25.080]  星期天要上教堂
[00:13:25.080 --> 00:13:27.080]  有時間參加小組
[00:13:27.080 --> 00:13:29.080]  參加團契
[00:13:29.080 --> 00:13:32.080]  當然也要捐錢
[00:13:32.080 --> 00:13:34.080]  很多人對信耶穌覺得
[00:13:34.080 --> 00:13:35.080]  就是這樣
[00:13:35.080 --> 00:13:36.080]  我這樣做的時候
[00:13:36.080 --> 00:13:37.080]  做了這些事
[00:13:37.080 --> 00:13:39.080]  我就是基督徒了
[00:13:39.080 --> 00:13:42.080]  但是事實上我們如何應用
[00:13:42.080 --> 00:13:44.080]  和實踐聖經的真理
[00:13:44.080 --> 00:13:48.080]  仍然好像一個小孩子
[00:13:48.080 --> 00:13:49.080]  同意嗎?
[00:13:49.080 --> 00:13:52.080]  你覺得自己是不是?
[00:13:52.080 --> 00:13:54.080]  小孩子
[00:13:54.080 --> 00:13:58.080]  知不知道吃飯前要洗手?
[00:13:58.080 --> 00:13:59.080]  知不知道?
[00:13:59.080 --> 00:14:00.080]  你問小朋友
[00:14:00.080 --> 00:14:01.080]  吃飯前要做什麼?
[00:14:01.080 --> 00:14:03.080]  洗手
[00:14:03.080 --> 00:14:04.080]  為什麼?
[00:14:04.080 --> 00:14:06.080]  媽媽叫
[00:14:06.080 --> 00:14:07.080]  媽媽說要洗手
[00:14:07.080 --> 00:14:08.080]  為什麼小朋友要洗手?
[00:14:08.080 --> 00:14:10.080]  我剛剛玩完
[00:14:10.080 --> 00:14:11.080]  所以要洗手
[00:14:11.080 --> 00:14:13.080]  為什麼小朋友要洗手?
[00:14:13.080 --> 00:14:14.080]  我手髒了
[00:14:14.080 --> 00:14:16.080]  所以要洗手
[00:14:16.080 --> 00:14:18.080]  為什麼要洗手?
[00:14:18.080 --> 00:14:21.080]  可能說不出第二個原因
[00:14:21.080 --> 00:14:22.080]  當你問小朋友的時候
[00:14:22.080 --> 00:14:24.080]  他最多能夠告訴你是這麼多
[00:14:24.080 --> 00:14:26.080]  他是小朋友
[00:14:26.080 --> 00:14:29.080]  所以很多小朋友不能夠告訴你
[00:14:29.080 --> 00:14:31.080]  因為你不洗手吃東西不衛生
[00:14:31.080 --> 00:14:32.080]  你不洗手吃東西
[00:14:32.080 --> 00:14:34.080]  可能會把細菌吃進肚子裡
[00:14:34.080 --> 00:14:35.080]  於是你會生病
[00:14:35.080 --> 00:14:36.080]  你會拉肚子
[00:14:36.080 --> 00:14:38.080]  你會肚瀉
[00:14:38.080 --> 00:14:40.080]  小朋友懂得這樣說嗎?
[00:14:40.080 --> 00:14:42.080]  除非你現在開始教他
[00:14:42.080 --> 00:14:43.080]  否則他只會知道
[00:14:43.080 --> 00:14:44.080]  媽媽叫我要洗手
[00:14:44.080 --> 00:14:45.080]  玩完之後要洗手
[00:14:45.080 --> 00:14:46.080]  吃飯前要洗手
[00:14:46.080 --> 00:14:48.080]  就是這麼多
[00:14:48.080 --> 00:14:50.080]  因為他們是小朋友
[00:14:50.080 --> 00:14:51.080]  他們未長大
[00:14:51.080 --> 00:14:52.080]  他們未懂得思想
[00:14:52.080 --> 00:14:54.080]  考慮這些
[00:14:54.080 --> 00:14:59.080]  今天在教育裡
[00:14:59.080 --> 00:15:03.080]  有很多屬靈的嬰孩
[00:15:03.080 --> 00:15:04.080]  你說他們不相信耶穌嗎?
[00:15:04.080 --> 00:15:05.080]  不是
[00:15:05.080 --> 00:15:07.080]  他們真的相信耶穌
[00:15:07.080 --> 00:15:08.080]  大家真的相信耶穌
[00:15:08.080 --> 00:15:09.080]  我知道你相信主
[00:15:09.080 --> 00:15:12.080]  否則你不會坐在這裡
[00:15:12.080 --> 00:15:14.080]  我們每一個信耶穌的人
[00:15:14.080 --> 00:15:16.080]  已經擁有基督耶穌那種生命
[00:15:16.080 --> 00:15:21.080]  但卻是一個長不大的嬰孩
[00:15:21.080 --> 00:15:23.080]  這就是我們的問題
[00:15:23.080 --> 00:15:24.080]  我們長不大
[00:15:24.080 --> 00:15:27.080]  大家知道原因在哪裡嗎?
[00:15:27.080 --> 00:15:29.080]  為什麼經常聽到
[00:15:29.080 --> 00:15:30.080]  一年五十二個星期
[00:15:30.080 --> 00:15:31.080]  我當你很忠心
[00:15:31.080 --> 00:15:33.080]  沒有錯過一個星期
[00:15:33.080 --> 00:15:35.080]  起碼聽五十二篇
[00:15:35.080 --> 00:15:38.080]  為什麼長不大呢?
[00:15:38.080 --> 00:15:41.080]  我們再看看希伯來書第五章十三十四節
[00:15:41.080 --> 00:15:42.080]  剛才看過
[00:15:42.080 --> 00:15:47.080]  「凡子能吃奶的都不熟練」
[00:15:47.080 --> 00:15:49.080]  仁義的道理
