
[00:00:00.000 --> 00:00:06.600]  保羅在加拿大書上次我們講到說
[00:06:57.000 --> 00:07:01.560]  所出現的一個完美的人
[00:07:01.560 --> 00:07:04.240]  所以耶穌是不是神
[00:07:04.240 --> 00:07:06.400]  不是神
[00:07:06.400 --> 00:07:08.320]  所以在他們的觀念當中
[00:07:08.320 --> 00:07:10.560]  耶穌不是神
[00:07:10.560 --> 00:07:11.960]  親愛的弟兄姊妹
[00:07:11.960 --> 00:07:14.240]  如果耶穌不是神
[00:07:14.240 --> 00:07:19.200]  你我信的是枉然的
[00:07:19.200 --> 00:07:21.560]  因爲耶穌定在實相上面
[00:07:21.560 --> 00:07:24.880]  祂死了 對不對
[00:07:24.880 --> 00:07:27.040]  祂是人啊
[00:07:27.040 --> 00:07:28.280]  祂沒有再復活
[00:07:28.280 --> 00:07:30.720]  所以講到這些東西的時候
[00:07:30.720 --> 00:07:32.400]  那耶穌基督的復活
[00:07:32.400 --> 00:07:35.400]  耶穌基督的再來這些通通都沒有了
[00:07:35.400 --> 00:07:36.920]  瞭解這個意思嗎
[00:07:36.920 --> 00:07:41.880]  因此那我們所相信的這位耶穌是誰
[00:07:41.880 --> 00:07:44.560]  祂是道成了肉身
[00:07:44.560 --> 00:07:50.160]  充充滿滿 有恩典 有真理 住在我們中間
[00:07:50.160 --> 00:07:56.000]  好了 第五項 我們要講
[00:07:56.000 --> 00:07:57.800]  那麼基督徒
[00:07:57.800 --> 00:08:00.680]  今天我們信了耶穌 我們做什麼
[00:08:00.680 --> 00:08:03.560]  我們在地上的使命是什麼
[00:08:03.560 --> 00:08:06.720]  我們存在這個地上的目的是什麼
[00:08:06.720 --> 00:08:08.920]  信了耶穌之後就坐在教堂裏面
[00:08:08.920 --> 00:08:10.480]  每個禮拜聽牧師講道
[00:08:10.480 --> 00:08:16.040]  然後聚完會之後
[00:08:16.040 --> 00:08:19.120]  我們不唱三一誦了 我們唱什麼
[00:08:19.120 --> 00:08:23.920]  唱祝福誦 祖導文
[00:08:23.920 --> 00:08:26.080]  唱完之後 回去之後
[00:08:26.080 --> 00:08:28.720]  從此再過另外一個生活
[00:08:28.720 --> 00:08:31.640]  教堂的那段一個半小時沒了
[00:08:31.640 --> 00:08:33.160]  不是的
[00:08:33.160 --> 00:08:37.680]  可是自由派的神學認爲什麼呢
[00:08:37.680 --> 00:08:40.040]  我們基督徒在地上
[00:08:40.040 --> 00:08:44.840]  我們要積極地參與在地上社會的工作
[00:08:44.840 --> 00:08:48.480]  去幫助弱勢的 好不好
[00:08:48.480 --> 00:08:52.360]  但是去幫助弱勢 去解決貧窮問題
[00:08:52.360 --> 00:08:55.120]  去積極地參與政治的目的
[00:08:55.120 --> 00:08:59.200]  是爲了要在地上建立一個天國
[00:08:59.200 --> 00:09:02.360]  懂這個差別嗎
[00:09:02.360 --> 00:09:03.840]  但是身心上告訴我們
[00:09:03.840 --> 00:09:06.480]  特別你看看我們啓示那邊
[00:09:06.480 --> 00:09:10.920]  地上所有的一切是會越來越好
[00:09:10.920 --> 00:09:13.560]  還是越來越差
[00:09:13.560 --> 00:09:16.600]  明天會更好嗎
[00:09:16.600 --> 00:09:20.080]  明天的股市市場會更好
[00:09:20.080 --> 00:09:21.760]  會嗎
[00:09:21.760 --> 00:09:24.920]  可能好了一下 又沒了
[00:09:24.920 --> 00:09:27.040]  但是我告訴你 身心上讓我們看見
[00:09:27.040 --> 00:09:30.200]  這個世界有一天
[00:09:30.200 --> 00:09:33.000]  最後統統要銷燬
[00:09:33.000 --> 00:09:35.000]  這個世界會越來越糟糕
[00:09:35.000 --> 00:09:38.640]  這個世界會越來越墮落 是不是
[00:09:38.640 --> 00:09:41.480]  所以 不是說基督徒不要管這個世界
[00:09:41.480 --> 00:09:44.880]  脫離這個世界 好像過一個與世無關的生活
[00:09:44.880 --> 00:09:48.080]  不是 但是不是像自由神學一樣
[00:09:48.080 --> 00:09:51.040]  他們認爲說我們要積極地在地上
[00:09:51.040 --> 00:09:53.000]  甚至他們贊成要透過革命
[00:09:53.000 --> 00:09:55.720]  透過這些所謂的解放
[00:09:55.720 --> 00:09:58.400]  這個自由神學跟解放神學
[00:09:58.400 --> 00:10:00.240]  很多的地方受到他們影響
[00:10:00.240 --> 00:10:03.120]  所以教會也會去參與這些的
[00:10:03.120 --> 00:10:06.440]  怎麼樣去參與這些戰爭 參與這些事情
[00:10:06.440 --> 00:10:08.320]  好 再給我準備
[00:10:08.320 --> 00:10:09.960]  最後一個
[00:10:09.960 --> 00:10:14.600]  那麼 講到這裏
[00:10:14.600 --> 00:10:18.600]  我們基督徒的使命是什麼
[00:10:18.600 --> 00:10:25.120]  我們基督徒的使命是什麼
[00:10:25.120 --> 00:10:27.760]  來吧 佛地28章49節20節會背吧
[00:10:27.760 --> 00:10:29.880]  來 預備 請
[00:10:29.880 --> 00:10:34.640]  所以 你們要去使萬民做我的門徒
[00:10:34.640 --> 00:10:38.640]  奉父子聖靈的名給他們施血
[00:10:38.640 --> 00:10:41.200]  凡我所吩咐的你們的都教訓
[00:10:41.200 --> 00:10:45.080]  他們遵守 我就長與你們同在
[00:10:45.080 --> 00:10:47.120]  直到世界的末了
[00:10:47.120 --> 00:10:48.040]  好 丟準備
[00:10:48.040 --> 00:10:55.120]  大使命是我們基督徒在地上的使命
[00:10:55.120 --> 00:10:57.360]  這些世界怎麼樣子
[00:10:57.360 --> 00:10:59.960]  有一天都要改變的
[00:10:59.960 --> 00:11:02.320]  不是 again 我再次強調
[00:11:02.320 --> 00:11:04.400]  不是要變成另外一個極端
[00:11:04.400 --> 00:11:06.960]  基督徒都是一羣與世隔絕的人
[00:11:06.960 --> 00:11:08.200]  不是
[00:11:08.200 --> 00:11:09.960]  但是基督徒你不要忘記
[00:11:09.960 --> 00:11:11.160]  我們關心社會
[00:11:11.160 --> 00:11:13.080]  我們今天關心貧窮的人
[00:11:13.080 --> 00:11:14.840]  我們去做homeless的工作
[00:11:14.840 --> 00:11:18.360]  我們今天去發放這些物資給這些有需要的人
[00:11:18.360 --> 00:11:21.920]  我們做這一切的目的是爲了什麼
[00:11:21.920 --> 00:11:25.320]  使萬民做主的門徒
[00:11:28.360 --> 00:11:33.320]  社會關懷不傳福音就變成社會福音
[00:11:33.320 --> 00:11:36.680]  這就是自由神學所帶來的結果
[00:11:36.680 --> 00:11:39.760]  但是我們社會關懷
[00:11:39.760 --> 00:11:42.000]  我們目的是爲
[00:11:42.000 --> 00:11:44.160]  最後是爲了達到福音的目的
[00:11:44.160 --> 00:11:46.080]  對不對
[00:11:46.080 --> 00:11:49.000]  好 那麼最後一個
[00:11:49.000 --> 00:11:52.960]  這個是跟今天美國整個趨勢很有關係的
[00:11:52.960 --> 00:11:58.240]  就自由神學強調宗教多元與真理
[00:11:58.240 --> 00:11:59.560]  多元
[00:11:59.560 --> 00:12:02.080]  你聽這個多元這名稱
[00:12:02.080 --> 00:12:07.840]  六月是所謂的驕傲月 懂嗎
[00:12:07.840 --> 00:12:11.880]  什麼叫驕傲月
[00:12:11.880 --> 00:12:17.160]  就是我以我自己是同性的
[00:12:17.160 --> 00:12:21.200]  同性戀 我驕傲 是吧
[00:12:21.200 --> 00:12:24.600]  我以我自己的 我覺得
[00:12:24.600 --> 00:12:27.720]  我雖然身體是一個男的
[00:12:27.720 --> 00:12:31.880]  但是我覺得我是女的
[00:12:31.880 --> 00:12:34.880]  所以我去做了變性手術
[00:12:34.880 --> 00:12:36.600]  我就變成女了
[00:12:36.600 --> 00:12:39.280]  I'm proud of myself
[00:12:39.280 --> 00:12:41.440]  驕傲月
[00:12:41.440 --> 00:12:47.480]  最近在美國各地舉行同志驕傲月
[00:12:47.480 --> 00:12:51.520]  哎呀 我在禮拜天 禱告會的時候跟大家放
[00:12:51.520 --> 00:12:54.240]  你看見特別是在紐約的那個
[00:12:54.240 --> 00:12:57.680]  那個多少人啊 幾十萬人啊
[00:12:57.680 --> 00:13:01.440]  那麼在那個地方遊行的在旁邊圍觀的啦
[00:13:01.440 --> 00:13:05.000]  然後你就看見那個主持人帶着大家一起一直講
[00:13:05.000 --> 00:13:06.760]  Love is love
[00:13:06.760 --> 00:13:08.720]  Love is love
[00:13:08.720 --> 00:13:12.200]  什麼意思啊 愛就是愛
[00:13:12.200 --> 00:13:14.040]  什麼叫愛就是愛
[00:13:14.040 --> 00:13:15.520]  講到後來
[00:13:15.520 --> 00:13:18.760]  也就是說我跟誰愛 只要我們愛就可以了
[00:13:18.760 --> 00:13:20.560]  那什麼叫做愛
[00:13:20.560 --> 00:13:21.920]  愛可以同性愛
[00:13:21.920 --> 00:13:27.280]  愛也可以跟我的狗狗愛 你懂意思嗎
[00:13:27.280 --> 00:13:29.640]  歐洲已經有些國家走到這個地步
[00:13:29.640 --> 00:13:35.440]  就是從接納多元 接納同性戀 接納跨性別
[00:13:35.440 --> 00:13:40.480]  到最後就接納人壽交 懂嗎
[00:13:40.480 --> 00:13:43.280]  可悲 當人離開了真理之後
[00:13:43.280 --> 00:13:47.080]  人就連畜生怎麼樣都不如
[00:13:47.080 --> 00:13:49.400]  這個意思不是說我們基督徒
[00:13:49.400 --> 00:13:53.040]  我們恨惡同性戀的人 懂這意思嗎
[00:13:53.040 --> 00:13:55.400]  我們恨惡罪
[00:13:55.400 --> 00:13:58.440]  但是我們愛罪人 懂這個差別嗎
[00:13:58.440 --> 00:14:03.080]  神愛世人 但是神不愛罪
[00:14:03.080 --> 00:14:06.320]  這是要很清楚分別出來的
[00:14:06.320 --> 00:14:08.720]  所以很多一些不明白的人
[00:14:08.720 --> 00:14:10.400]  他們定罪基督徒
[00:14:10.400 --> 00:14:11.800]  他們認爲基督徒說
[00:14:11.800 --> 00:14:15.400]  你們都是不接納 我們不愛 我們不是
[00:14:15.400 --> 00:14:20.920]  我們愛 但是我們不能夠容許罪 懂這意思嗎
[00:14:20.920 --> 00:14:23.760]  所以這個是真理
[00:14:23.760 --> 00:14:27.360]  真理就是真理
[00:14:27.360 --> 00:14:31.720]  很多時候真理是隻有一個 不可能有多個
[00:14:31.720 --> 00:14:32.680]  瞭解意思嗎
[00:14:32.680 --> 00:14:36.200]  可是自由神學多元主義的一個結果就是
[00:14:36.200 --> 00:14:40.640]  只要我喜歡 沒有什麼不可以
[00:14:40.640 --> 00:14:43.480]  好了 那丟什麼
[00:14:43.480 --> 00:14:45.600]  所以在基督教裏面
[00:14:45.600 --> 00:14:51.520]  長老會 衛理公會 還有信義會
[00:14:51.520 --> 00:14:54.200]  這幾個大的宗派
[00:14:54.200 --> 00:14:58.760]  全部都因爲這一個自由神學的影響
[00:14:58.760 --> 00:15:02.440]  在他們總會里面最後形成一些人
[00:15:02.440 --> 00:15:04.320]  這些很厲害
[00:15:04.320 --> 00:15:06.200]  他們花了幾十年的工作
[00:15:06.200 --> 00:15:09.600]  最後進入總會里面掌握了多數
[00:15:09.600 --> 00:15:13.040]  最後投票 決定我們總會的立場
[00:15:13.040 --> 00:15:16.960]  是決定接納同性戀 案例同性戀的牧師
[00:15:16.960 --> 00:15:20.120]  這一決定一下分裂
[00:15:20.120 --> 00:15:25.000]  凡是不贊成的 最後就離開
[00:15:25.000 --> 00:15:28.480]  那這是今天美國的這些主流教會
[00:15:28.480 --> 00:15:31.880]  一個一個的衰退的原因
[00:15:31.880 --> 00:15:36.480]  很多的基督徒離開了這些的主流教會
[00:15:36.480 --> 00:15:38.800]  有的離開了教派
[00:15:38.800 --> 00:15:41.680]  他們自己成立新的教派
[00:15:41.680 --> 00:15:47.360]  這是爲什麼我在這邊語重心長地要講
[00:15:47.360 --> 00:15:50.240]  想想看當年約翰·魏斯里
[00:15:50.240 --> 00:15:52.320]  英國大復興的時候
[00:15:52.320 --> 00:15:56.000]  衛理公會是多麼樣子的被上帝使用
[00:15:56.000 --> 00:15:58.680]  想想看 加爾文
[00:15:58.680 --> 00:16:02.800]  這也是其中 改教的其中一個祖師
[00:16:02.800 --> 00:16:07.040]  他在改教的時候帶來後面長老會的影響
[00:16:07.040 --> 00:16:11.200]  長老會一般來講是非常看重聖經的
[00:16:11.200 --> 00:16:14.240]  但是今天的長老會 今天的衛理公會
[00:16:14.240 --> 00:16:17.000]  信義會 馬丁·路德帶出來的信義會
[00:16:17.000 --> 00:16:22.720]  全都被自由神學怎麼樣 腐敗了
[00:16:22.720 --> 00:16:27.760]  所以講到這裏 他說有誰攔住你們呢
[00:16:27.760 --> 00:16:32.440]  丟子妹 那你說牧師這些東西太高大上了
[00:16:32.440 --> 00:16:36.640]  我這個平民小族跟我有什麼關係呢
[00:16:36.640 --> 00:16:41.120]  丟子妹 那就是我們要從聖經裏面去想到
[00:16:41.120 --> 00:16:46.200]  有誰攔住我們在這條信仰的道路上奔跑呢
[00:16:46.200 --> 00:16:49.720]  可能不是主有主義
[00:16:49.720 --> 00:16:52.760]  但是可能是誰
[00:16:52.760 --> 00:16:55.320]  我們當中還沒有結婚的
[00:16:55.320 --> 00:16:57.440]  年輕人
[00:16:57.440 --> 00:17:00.360]  我記得以前我在帶年輕人的時候
[00:17:00.360 --> 00:17:03.480]  好些很愛主的姐妹
[00:17:03.480 --> 00:17:05.280]  很可惜
[00:17:05.280 --> 00:17:12.000]  後來碰到了不信主的男生
[00:17:12.000 --> 00:17:15.440]  最後結婚之後
[00:17:15.440 --> 00:17:20.120]  能夠保住信仰的已經不錯了
[00:17:20.120 --> 00:17:25.440]  很多最後就跟着先生就走了 離開主了
[00:17:25.440 --> 00:17:27.200]  那就是信仰上面的攔住
[00:17:27.200 --> 00:17:30.000]  丟子妹 你瞭解我意思嗎
[00:17:30.000 --> 00:17:32.320]  在我們的家庭裏面 在我們的婚姻當中
[00:17:32.320 --> 00:17:35.240]  會不會有這種情形呢
[00:17:35.240 --> 00:17:37.040]  哎呀 一個很愛主
[00:17:37.040 --> 00:17:43.640]  另外一個就在後面扯後腿 有沒有
[00:17:43.640 --> 00:17:46.720]  當然 不要誤會我意思
[00:17:46.720 --> 00:17:50.200]  那好 你既然攔住我
[00:17:50.200 --> 00:17:53.720]  那我覺得怎麼樣
[00:17:53.720 --> 00:17:57.520]  牧師今天講了要認清這個攔住 是不是
[00:17:57.520 --> 00:17:58.680]  那我就隔絕了
[00:17:58.680 --> 00:18:03.400]  不是 不是 千萬不要亂解釋
[00:18:03.400 --> 00:18:07.160]  我的意思就是說 今天可能你會覺得你的利益一敗
[00:18:07.160 --> 00:18:09.960]  在你的信仰上面成爲你的攔住
[00:18:09.960 --> 00:18:13.880]  你更有責任 你要堅持的往前奔跑
[00:18:13.880 --> 00:18:17.400]  同時呢 你要積極的用你的生命見證
[00:18:17.400 --> 00:18:21.600]  來帶領他 影響他跟你一起跑 懂這意思嗎
[00:18:21.600 --> 00:18:25.480]  你不要說 你看你都不讀經禱告
[00:18:25.480 --> 00:18:29.800]  每天早上起來 你都在那邊睡大覺
[00:18:29.800 --> 00:18:35.240]  我參加教會的六點鐘 六點半的晨導
[00:18:35.240 --> 00:18:38.840]  你就在旁邊睡覺 十年了
[00:18:38.840 --> 00:18:40.920]  你都是這個樣子
[00:18:40.920 --> 00:18:46.160]  哎呀 算了 我不理你了
[00:18:46.160 --> 00:18:49.360]  我今天自己追求吧
[00:18:49.360 --> 00:18:54.240]  親愛的劉子梅 不要放棄
[00:18:54.240 --> 00:18:56.360]  不要放棄 持續下去
[00:18:56.360 --> 00:18:59.480]  繼續的爲他禱告 繼續爲你的另外一半禱告
[00:18:59.480 --> 00:19:02.160]  繼續的你自己不要受到影響
[00:19:02.160 --> 00:19:05.880]  你仍然要保持追求主的信仰
[00:19:05.880 --> 00:19:09.400]  Amen
[00:19:09.400 --> 00:19:12.280]  同樣的劉子梅
[00:19:12.280 --> 00:19:14.920]  這個攔住可能是誰呢
[00:19:14.920 --> 00:19:18.240]  這個攔住可能是你的兒女
[00:19:18.240 --> 00:19:23.320]  會不會
[00:19:23.320 --> 00:19:25.880]  很多弟兄姐妹
[00:19:25.880 --> 00:19:30.800]  沒有孩子的時候很積極很追求
[00:19:30.800 --> 00:19:35.560]  有了孩子之後呢
[00:19:35.560 --> 00:19:40.280]  全世界的忠心都在我的兒子身上
[00:19:40.280 --> 00:19:44.080]  一切的忠心都在女兒身上
[00:19:44.080 --> 00:19:48.520]  劉子梅 不可以如此
[00:19:48.520 --> 00:19:51.120]  繼續的抓住神
[00:19:51.120 --> 00:19:53.960]  那個攔住我們跟隨神的
[00:19:53.960 --> 00:19:58.400]  很多在我們跑天路上面都會來影響我們
[00:19:58.400 --> 00:20:02.000]  有一個在臺灣根據統計
[00:20:02.000 --> 00:20:06.840]  他是在臺灣宣教的歷史最長的宣教士
[00:20:06.840 --> 00:20:10.120]  你們猜是誰
[00:20:10.120 --> 00:20:14.960]  他早期的時候曾經到中國大陸去宣教
[00:20:14.960 --> 00:20:17.000]  12歲的時候
[00:20:17.000 --> 00:20:21.920]  他就聽到這個護照要他去中國
[00:20:21.920 --> 00:20:24.320]  他就預備心了
[00:20:24.320 --> 00:20:27.040]  就21歲的那年
[00:20:27.040 --> 00:20:32.680]  那麼他就單身一個人就到了中國去
[00:20:32.680 --> 00:20:36.320]  可是剛好碰到國共戰爭
[00:20:36.320 --> 00:20:39.680]  那麼最後他就跟着國民黨的政府
[00:20:39.680 --> 00:20:42.720]  就逃到了臺灣
[00:20:42.720 --> 00:20:49.560]  這個人是誰
[00:20:49.560 --> 00:20:54.480]  這個人叫做彭蒙慧
[00:20:54.480 --> 00:20:57.920]  臺灣來的人肯定都認識他
[00:20:57.920 --> 00:21:01.480]  他在臺灣創辦了空中英語雜誌
[00:21:01.480 --> 00:21:05.480]  就是傳播協會
[00:21:05.480 --> 00:21:10.400]  他曾經 他不是 你看他長得很漂亮吧
[00:21:10.400 --> 00:21:12.200]  有點反應嘛
[00:21:12.200 --> 00:21:15.800]  不是我 他長得很漂亮吧
[00:21:15.800 --> 00:21:19.360]  不是那個嫁不出去的吧
[00:21:19.360 --> 00:21:21.720]  可是他不是沒有機會
[00:21:21.720 --> 00:21:26.760]  他曾經在臺灣碰到一個門諾會
[00:21:26.760 --> 00:21:30.040]  從美國來的 在門諾會的一個醫生
[00:21:30.040 --> 00:21:35.040]  在那邊做一診 做短期宣教
[00:21:35.040 --> 00:21:38.640]  結果兩個人就相戀了
[00:21:38.640 --> 00:21:42.360]  那這個男的 這個醫生
[00:21:42.360 --> 00:21:46.000]  他後來就是要調到越南
[00:21:46.000 --> 00:21:52.160]  去越南也是一個短期的去那邊做宣教
[00:21:52.160 --> 00:21:54.160]  做服侍
