
[00:00:00.000 --> 00:00:03.380]  今天我們讀的經文
[00:01:53.840 --> 00:01:55.520]  我們有上帝帶領我們經過
[00:01:55.520 --> 00:01:57.280]  我們可以靠主得勝
[00:01:57.280 --> 00:01:58.720]  我們可以靠主得勝
[00:01:58.720 --> 00:02:01.560]  這是基督徒和一般人最大的分別
[00:02:01.560 --> 00:02:04.040]  這是基督徒和一般人最大的分別
[00:02:04.040 --> 00:02:05.600]  當我們力不能勝
[00:02:05.600 --> 00:02:06.880]  當我們力不能勝
[00:02:06.880 --> 00:02:07.920]  全無出路的時候
[00:02:07.920 --> 00:02:09.120]  全無出路的時候
[00:02:09.120 --> 00:02:10.160]  但我們知道
[00:02:10.160 --> 00:02:11.000]  但我們知道
[00:02:11.000 --> 00:02:13.240]  神凡事都有安排
[00:02:13.240 --> 00:02:14.600]  在神凡事都有安排
[00:02:14.600 --> 00:02:15.800]  祂都有祂的計劃
[00:02:15.800 --> 00:02:16.520]  都有祂的計劃
[00:02:16.520 --> 00:02:17.600]  都有祂的目的
[00:02:17.600 --> 00:02:18.560]  都有祂的目的
[00:02:18.560 --> 00:02:20.800]  只要我們懷著這種信念
[00:02:20.800 --> 00:02:22.080]  只要我們懷著這樣的信念
[00:02:22.080 --> 00:02:23.200]  這種信心
[00:02:23.200 --> 00:02:24.040]  這種信心
[00:02:24.040 --> 00:02:26.080]  我們才能夠屹立不倒
[00:02:26.080 --> 00:02:27.760]  我們才能夠屹立不倒
[00:02:27.760 --> 00:02:29.880]  但我確信遇到壓力的時候
[00:02:29.880 --> 00:02:32.800]  我確信遇到壓力的時候
[00:02:32.800 --> 00:02:36.520]  舉足輕重的是我們生命裏面有些什麽
[00:02:36.520 --> 00:02:40.000]  舉足輕重的是我們生命裏面有些什麽
[00:02:40.000 --> 00:02:43.280]  究竟有些什麽在我們裏面
[00:02:43.280 --> 00:02:45.000]  究竟有些什麽在我們裏面
[00:02:45.000 --> 00:02:46.760]  不是外面有些什麽
[00:02:46.760 --> 00:02:48.280]  不是外面有些什麽
[00:02:48.280 --> 00:02:49.720]  人生一定有壓力
[00:02:49.720 --> 00:02:50.840]  人生一定會有壓力
[00:02:50.840 --> 00:02:50.880]  人生一定會有壓力
[00:02:50.880 --> 00:02:52.080]  一定有挫折
[00:02:52.080 --> 00:02:52.640]  一定有挫折
[00:02:52.640 --> 00:02:52.680]  一定有挫折
[00:02:52.680 --> 00:02:53.560]  一定有失敗
[00:02:53.560 --> 00:02:54.120]  一定有失敗
[00:02:54.120 --> 00:02:57.400]  我們唯有靠著內在生命的素質
[00:02:57.400 --> 00:02:57.400]  我們唯有靠著內在生命的素質
[00:02:57.400 --> 00:02:59.240]  才能夠勝過
[00:02:59.240 --> 00:02:59.280]  我們唯有靠著內裏的生命素質才能夠勝過
[00:02:59.280 --> 00:03:04.560]  我們唯有靠著內裏的生命素質才能夠勝過
[00:03:04.560 --> 00:03:06.880]  以利亞擔任先知的時候
[00:03:06.880 --> 00:03:06.880]  以利亞擔任先知的時候
[00:03:06.880 --> 00:03:08.480]  以利亞擔任先知的時候
[00:03:08.480 --> 00:03:10.120]  當時在政治方面
[00:03:10.120 --> 00:03:11.400]  當時在政治方面
[00:03:11.400 --> 00:03:15.320]  不過是阿哈執掌政權
[00:03:15.320 --> 00:03:19.320]  美國正是由雅哈執掌政權
[00:03:19.320 --> 00:03:22.520]  阿哈是暗利王朝始創者
[00:03:22.520 --> 00:03:26.960]  阿哈是暗利王朝始創者
[00:03:26.960 --> 00:03:28.240]  是暗利的兒子
[00:03:28.240 --> 00:03:28.320]  是暗利的兒子
[00:03:28.320 --> 00:03:29.440]  是暗利的兒子
[00:03:29.440 --> 00:03:33.040]  阿哈擔任以色列王22年
[00:03:33.040 --> 00:03:33.080]  阿哈擔任以色列王22年
[00:03:33.080 --> 00:03:36.160]  阿哈擔任以色列王22年
[00:03:36.160 --> 00:03:37.600]  阿哈在統治期間
[00:03:37.600 --> 00:03:37.640]  阿哈在統治期間
[00:03:37.640 --> 00:03:39.960]  在阿哈的統治期間
[00:03:39.960 --> 00:03:42.160]  在撒瑪利亞大興土木
[00:03:42.160 --> 00:03:42.200]  在撒瑪利亞大興土木
[00:03:42.200 --> 00:03:44.480]  在撒瑪利亞大興土木
[00:03:44.480 --> 00:03:47.200]  他用象牙裝飾皇宮
[00:03:47.200 --> 00:03:47.200]  他用象牙裝飾皇宮
[00:03:47.200 --> 00:03:49.480]  他用象牙裝飾皇宮
[00:03:49.480 --> 00:03:51.240]  而且有龐大的軍力
[00:03:51.240 --> 00:03:52.760]  而且有龐大的軍力
[00:03:52.760 --> 00:03:55.080]  曾經用2千輛戰車和1萬戰士
[00:03:55.080 --> 00:03:57.080]  曾經用2千輛戰車和1萬戰士
[00:03:57.080 --> 00:03:59.360]  去支持阿蘭王變哈達
[00:03:59.360 --> 00:04:02.680]  他曾經用2千輛戰車
[00:04:02.680 --> 00:04:02.720]  還有1萬名戰士去支持阿蘭王變哈達
[00:04:02.720 --> 00:04:08.800]  還有1萬名戰士去支持阿蘭王變哈達
[00:04:08.800 --> 00:04:11.200]  他打了很多場聖戰
[00:04:11.200 --> 00:04:11.240]  他打了很多場聖戰
[00:04:11.240 --> 00:04:13.200]  他打了很多場聖戰
[00:04:13.200 --> 00:04:13.200]  暫時阻止了亞述軍隊向西南推進
[00:04:13.200 --> 00:04:19.240]  暫時阻止了亞述軍隊向西南推進
[00:04:19.240 --> 00:04:24.160]  暫時阻止了亞述軍隊向西南推進
[00:04:24.160 --> 00:04:25.360]  經濟方面呢?
[00:04:25.360 --> 00:04:25.360]  經濟方面呢?
[00:04:25.360 --> 00:04:26.600]  經濟方面呢?
[00:04:26.600 --> 00:04:26.600]  因為暗利和西頓結盟
[00:04:26.600 --> 00:04:31.280]  因為暗利和西頓結盟
[00:04:31.280 --> 00:04:31.280]  因為暗利和西頓結盟
[00:04:31.280 --> 00:04:35.840]  因為暗利和西頓結盟
[00:04:35.840 --> 00:04:35.840]  他的兒子亞哈娶了西頓的公主耶洗別
[00:04:35.840 --> 00:04:40.640]  他的兒子亞哈娶了西頓的公主耶洗別
[00:04:40.640 --> 00:04:40.680]  他的兒子亞哈娶了西頓的公主耶洗別
[00:04:40.680 --> 00:04:46.680]  他的兒子亞哈娶了西頓的公主耶洗別
[00:04:46.680 --> 00:04:50.040]  這場是很出名的政治婚姻
[00:04:50.040 --> 00:04:50.080]  這場是很出名的政治婚姻
[00:04:50.080 --> 00:04:52.600]  這場是很出名的政治婚姻
[00:04:52.600 --> 00:04:52.640]  不過就令到以色列經濟大大的獲益
[00:04:52.640 --> 00:04:57.720]  不過就令到以色列經濟大大的獲益
[00:04:57.720 --> 00:04:57.760]  就令到以色列經濟大大的獲得利益
[00:04:57.760 --> 00:05:00.680]  就令到以色列經濟大大的獲得利益
[00:05:00.680 --> 00:05:00.680]  但因為這樣就貧富懸殊
[00:05:00.680 --> 00:05:03.520]  但因為這樣就貧富懸殊
[00:05:03.520 --> 00:05:03.560]  但因為這樣子就貧富懸殊
[00:05:03.560 --> 00:05:05.600]  但因為這樣子就貧富懸殊
[00:05:05.600 --> 00:05:05.640]  在社會方面亞哈也沒有持守以色列的律法和維護公義
[00:05:05.640 --> 00:05:10.680]  在社會方面亞哈也沒有持守以色列的律法和維護公義
[00:05:10.680 --> 00:05:22.680]  聖經提到亞哈垂言一個叫做拿伯的葡萄園,聖經提到亞哈垂言一個叫做拿伯的葡萄園,
[00:05:22.680 --> 00:05:22.680]  聖經提到亞哈垂言一個叫做拿伯的葡萄園,
[00:05:22.680 --> 00:05:29.320]  聖經提到亞哈垂言一個叫做拿伯的葡萄園,
[00:05:29.320 --> 00:05:29.360]  縱容他老婆殺了拿伯,縱容他老婆殺了拿伯,縱容他老婆殺了拿伯,
[00:05:29.360 --> 00:05:32.400]  縱容他老婆殺了拿伯,縱容他老婆殺了拿伯,
[00:05:32.400 --> 00:05:32.440]  縱容他老婆殺了拿伯,縱容他老婆殺了拿伯,
[00:05:32.440 --> 00:05:37.440]  縱容他老婆殺了拿伯,縱容他老婆殺了拿伯,
[00:05:37.440 --> 00:05:44.440]  在亞哈的縱容之下,耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:05:44.440 --> 00:05:44.440]  在亞哈的縱容之下,耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:05:44.440 --> 00:05:52.440]  在亞哈的縱容之下,耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:05:52.440 --> 00:05:52.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:05:52.440 --> 00:05:52.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:05:52.440 --> 00:05:52.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:05:52.440 --> 00:05:52.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:05:52.440 --> 00:06:07.440]  在亞哈的縱容之下,耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:07.440 --> 00:06:07.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:07.440 --> 00:06:07.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:07.440 --> 00:06:07.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:07.440 --> 00:06:07.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:07.440 --> 00:06:07.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:07.440 --> 00:06:07.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:07.440 --> 00:06:22.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:22.440 --> 00:06:22.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:22.440 --> 00:06:22.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:22.440 --> 00:06:22.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:22.440 --> 00:06:22.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:22.440 --> 00:06:22.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:22.440 --> 00:06:22.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:22.440 --> 00:06:22.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:22.440 --> 00:06:37.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:37.440 --> 00:06:37.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:37.440 --> 00:06:37.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:37.440 --> 00:06:37.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:37.440 --> 00:06:37.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:37.440 --> 00:06:37.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:37.440 --> 00:06:37.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:37.440 --> 00:06:37.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:37.440 --> 00:06:52.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:52.440 --> 00:06:52.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:52.440 --> 00:06:52.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:52.440 --> 00:06:52.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:52.440 --> 00:06:52.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:52.440 --> 00:06:52.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:52.440 --> 00:06:52.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:52.440 --> 00:06:52.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:06:52.440 --> 00:07:09.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:09.440 --> 00:07:09.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:09.440 --> 00:07:09.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:09.440 --> 00:07:09.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:09.440 --> 00:07:09.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:09.440 --> 00:07:09.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:09.440 --> 00:07:09.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:09.440 --> 00:07:09.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:09.440 --> 00:07:24.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:24.440 --> 00:07:24.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:24.440 --> 00:07:24.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:24.440 --> 00:07:24.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:24.440 --> 00:07:24.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:24.440 --> 00:07:24.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:24.440 --> 00:07:24.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:24.440 --> 00:07:24.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:24.440 --> 00:07:39.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:39.440 --> 00:07:39.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:39.440 --> 00:07:39.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:39.440 --> 00:07:39.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:39.440 --> 00:07:39.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:39.440 --> 00:07:39.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:39.440 --> 00:07:39.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:39.440 --> 00:07:39.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:39.440 --> 00:07:54.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:54.440 --> 00:07:54.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:54.440 --> 00:07:54.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:54.440 --> 00:07:54.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:54.440 --> 00:07:54.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:54.440 --> 00:07:54.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:54.440 --> 00:07:54.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:54.440 --> 00:07:54.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:07:54.440 --> 00:08:09.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:09.440 --> 00:08:09.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:09.440 --> 00:08:09.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:09.440 --> 00:08:09.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:09.440 --> 00:08:09.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:09.440 --> 00:08:09.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:09.440 --> 00:08:09.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:09.440 --> 00:08:09.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:09.440 --> 00:08:29.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:29.440 --> 00:08:29.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:29.440 --> 00:08:29.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:29.440 --> 00:08:29.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:29.440 --> 00:08:29.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:29.440 --> 00:08:29.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:29.440 --> 00:08:29.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:29.440 --> 00:08:29.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:29.440 --> 00:08:39.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:39.440 --> 00:08:39.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:39.440 --> 00:08:39.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:39.440 --> 00:08:44.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:44.440 --> 00:08:44.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:44.440 --> 00:08:44.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:44.440 --> 00:08:44.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:44.440 --> 00:08:44.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:44.440 --> 00:08:59.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:59.440 --> 00:08:59.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:59.440 --> 00:08:59.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:59.440 --> 00:08:59.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:59.440 --> 00:08:59.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:59.440 --> 00:08:59.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:59.440 --> 00:08:59.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:59.440 --> 00:08:59.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:08:59.440 --> 00:09:14.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:09:14.440 --> 00:09:14.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:09:14.440 --> 00:09:14.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:09:14.440 --> 00:09:14.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:09:14.440 --> 00:09:14.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:09:14.440 --> 00:09:14.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:09:14.440 --> 00:09:14.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:09:14.440 --> 00:09:14.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:09:14.440 --> 00:09:31.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:09:31.440 --> 00:09:31.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:09:31.440 --> 00:09:31.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:09:31.440 --> 00:09:31.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:09:31.440 --> 00:09:31.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:09:31.440 --> 00:09:31.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:09:31.440 --> 00:09:31.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:09:31.440 --> 00:09:31.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:09:31.440 --> 00:09:48.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:09:48.440 --> 00:09:48.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:09:48.440 --> 00:09:48.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:09:48.440 --> 00:09:48.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:09:48.440 --> 00:09:48.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:09:48.440 --> 00:09:48.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:09:48.440 --> 00:09:48.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:09:48.440 --> 00:09:48.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:09:48.440 --> 00:10:03.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:03.440 --> 00:10:03.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:03.440 --> 00:10:03.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:03.440 --> 00:10:03.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:03.440 --> 00:10:03.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:03.440 --> 00:10:03.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:03.440 --> 00:10:03.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:03.440 --> 00:10:03.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:03.440 --> 00:10:18.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:18.440 --> 00:10:18.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:18.440 --> 00:10:18.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:18.440 --> 00:10:18.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:18.440 --> 00:10:18.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:18.440 --> 00:10:18.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:18.440 --> 00:10:18.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:18.440 --> 00:10:18.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:18.440 --> 00:10:38.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:38.440 --> 00:10:38.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:38.440 --> 00:10:38.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:38.440 --> 00:10:38.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:38.440 --> 00:10:38.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:38.440 --> 00:10:38.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:38.440 --> 00:10:38.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:38.440 --> 00:10:38.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:38.440 --> 00:10:53.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:53.440 --> 00:10:53.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:53.440 --> 00:10:53.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:53.440 --> 00:10:53.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:53.440 --> 00:10:53.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:53.440 --> 00:10:53.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:53.440 --> 00:10:53.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:53.440 --> 00:10:53.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:10:53.440 --> 00:11:08.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:11:08.440 --> 00:11:08.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:11:08.440 --> 00:11:08.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:11:08.440 --> 00:11:08.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:11:08.440 --> 00:11:08.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:11:08.440 --> 00:11:08.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:11:08.440 --> 00:11:08.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
[00:11:08.440 --> 00:11:08.440]  耶穌在撒瑪利亞建造了巴力的神廟和祭壇,
