
[00:00:00.000 --> 00:00:02.000]  各位靈影姊妹平安
[00:01:16.800 --> 00:01:20.600]  以致我們的信心有根有基
[00:01:20.600 --> 00:01:24.200]  也許這個就是今天我們都需要學習的功課
[00:01:24.200 --> 00:01:29.200]  在面對疫情困難很多不可知的變數裡
[00:01:29.200 --> 00:01:32.800]  我們怎樣在上帝的裡頭有一份堅定的信心
[00:01:32.800 --> 00:01:37.200]  去明白神的愛是何等長闊高深
[00:01:37.200 --> 00:01:40.200]  同樣在我們信仰的生活當中
[00:01:40.200 --> 00:01:44.200]  有時總有很多錯誤失敗軟弱
[00:01:44.200 --> 00:01:47.200]  回望我自己都是一樣
[00:01:47.200 --> 00:01:50.200]  在我信主侍奉的幾十年裡
[00:01:50.200 --> 00:01:53.200]  起跌浮沉跌跌碰碰
[00:01:53.200 --> 00:01:57.200]  回望我都有很多的軟弱很多的失敗
[00:01:57.200 --> 00:01:59.200]  但在這些困難當中
[00:01:59.200 --> 00:02:03.200]  我會不會因為這樣就失去上帝的愛
[00:02:03.200 --> 00:02:09.200]  失去上帝對我們那種有根有基長闊高深的愛
[00:02:09.200 --> 00:02:12.200]  也許今天在這個境況當中
[00:02:12.200 --> 00:02:14.200]  我們一起都要學習
[00:02:14.200 --> 00:02:17.200]  在我靈修的裡頭我找到幾個經文很有意思
[00:02:17.200 --> 00:02:19.200]  很大的鼓勵
[00:02:19.200 --> 00:02:22.200]  裡頭都用了「到底」這個字
[00:02:22.200 --> 00:02:25.200]  它描述上帝和我們的關係到底
[00:02:25.200 --> 00:02:28.200]  我們中國人對「到底」這個字很明白
[00:02:28.200 --> 00:02:30.200]  由始到終
[00:02:30.200 --> 00:02:32.200]  由開始到結尾
[00:02:32.200 --> 00:02:34.200]  不改變不放棄
[00:02:34.200 --> 00:02:36.200]  所以很有趣
[00:02:36.200 --> 00:02:38.200]  人家不是說笑嗎
[00:02:38.200 --> 00:02:42.200]  結婚預備那一晚就梳頭
[00:02:42.200 --> 00:02:45.200]  一梳到尾就梳到白髮齊眉
[00:02:45.200 --> 00:02:48.200]  這個就是我們對婚姻的期望
[00:02:48.200 --> 00:02:51.200]  一開始去到年老白髮
[00:02:51.200 --> 00:02:54.200]  我們都是完全不改變
[00:02:54.200 --> 00:02:57.200]  而上帝的愛對我們就是這樣
[00:02:57.200 --> 00:03:00.200]  主的愛愛我們到底
[00:03:00.200 --> 00:03:03.200]  在第一節的經文上帝提醒我們
[00:03:03.200 --> 00:03:07.200]  神的愛愛我們去到底
[00:03:07.200 --> 00:03:12.200]  在預知以前耶穌知道自己離世歸附的時候到了
[00:03:12.200 --> 00:03:15.200]  祂既然愛世間屬自己的人
[00:03:15.200 --> 00:03:18.200]  就愛他們到底
[00:03:18.200 --> 00:03:21.200]  祂既然愛世間屬自己的人
[00:03:21.200 --> 00:03:23.200]  就愛他們到底
[00:03:23.200 --> 00:03:25.200]  這個就是我們的主耶穌
[00:03:25.200 --> 00:03:27.200]  愛我們到底
[00:03:27.200 --> 00:03:31.200]  《約翰福音》是四卷福音書裡頭最後一卷
[00:03:31.200 --> 00:03:36.200]  所以《約翰福音》的重點不是像前面那三卷那樣
[00:03:36.200 --> 00:03:38.200]  只是記錄事件
[00:03:38.200 --> 00:03:42.200]  記錄耶穌那個實際真實的經歷
[00:03:42.200 --> 00:03:45.200]  《約翰福音》其實是一個信仰的反省
[00:03:45.200 --> 00:03:48.200]  是從耶穌的生平
[00:03:48.200 --> 00:03:52.200]  耶穌的生活當中反省信仰是什麼
[00:03:52.200 --> 00:03:55.200]  所以你看《約翰福音》的結構很特別
[00:03:55.200 --> 00:03:57.200]  也很清晰
[00:03:57.200 --> 00:03:58.200]  《約翰福音》的第一章
[00:03:58.200 --> 00:04:01.200]  「太初有道,道與神同在,道就似神
[00:04:01.200 --> 00:04:04.200]  道成了肉身,住在我們中間
[00:04:04.200 --> 00:04:08.200]  充充滿滿,有恩典,有真理」
[00:04:08.200 --> 00:04:13.200]  第一章是整個上帝救恩上帝臨在的宣示
[00:04:13.200 --> 00:04:17.200]  然後由《約翰福音》第二章到第十二章
[00:04:17.200 --> 00:04:21.200]  是清楚證明耶穌是大能的主
[00:04:21.200 --> 00:04:25.200]  就是舊約所預言的尼賽亞基督
[00:04:25.200 --> 00:04:28.200]  所以那裡有七大神蹟
[00:04:28.200 --> 00:04:33.200]  「變水為酒,死人復活,五餅二魚,滿有能力」
[00:04:33.200 --> 00:04:37.200]  證明耶穌基督就是這個道,就是真理
[00:04:37.200 --> 00:04:39.200]  就是我們當中的救主
[00:04:39.200 --> 00:04:40.200]  但很有趣的
[00:04:40.200 --> 00:04:43.200]  一到第十三章到尾
[00:04:43.200 --> 00:04:46.200]  整個氣氛是全轉的
[00:04:46.200 --> 00:04:48.200]  整個氣氛是灰暗的
[00:04:48.200 --> 00:04:50.200]  是低沉的
[00:04:50.200 --> 00:04:52.200]  由十三章開始你看
[00:04:52.200 --> 00:04:55.200]  耶穌最後的晚餐
[00:04:55.200 --> 00:04:58.200]  耶穌到赫西瑪利園悲哀的祈禱
[00:04:58.200 --> 00:05:02.200]  耶穌被捉拿、被鞭打、被侮辱
[00:05:02.200 --> 00:05:05.200]  最後寫在十字架上
[00:05:05.200 --> 00:05:07.200]  整個氣氛是很低沉
[00:05:07.200 --> 00:05:11.200]  所以你看我們會怎樣去理解
[00:05:11.200 --> 00:05:13.200]  第十三章第一節說
[00:05:13.200 --> 00:05:17.200]  預節以前耶穌知道自己離世歸附的時候到了
[00:05:17.200 --> 00:05:19.200]  時間是預節
[00:05:19.200 --> 00:05:26.200]  預備是耶穌基督自己知道離世歸附的時候到
[00:05:26.200 --> 00:05:28.200]  然後接著下去
[00:05:28.200 --> 00:05:31.200]  下去耶穌的受苦受死
[00:05:31.200 --> 00:05:32.200]  正如舊約的預言
[00:05:32.200 --> 00:05:35.200]  正如祂自己向門徒的宣示
[00:05:35.200 --> 00:05:38.200]  不過有時看起來很悲慘
[00:05:38.200 --> 00:05:41.200]  跟祂一起的門徒
[00:05:41.200 --> 00:05:45.200]  當祂被捉拿的時候是四散的
[00:05:45.200 --> 00:05:49.200]  當祂被侮辱羞辱的時候是孤單面對的
[00:05:49.200 --> 00:05:52.200]  彼得是三次不認祂的
[00:05:52.200 --> 00:05:54.200]  猶大是賣祂的
[00:05:54.200 --> 00:05:56.200]  看不看到?
[00:05:56.200 --> 00:05:59.200]  在這十幾章裡
[00:05:59.200 --> 00:06:01.200]  是耶穌那種痛苦
[00:06:01.200 --> 00:06:03.200]  耶穌那種悲哀
[00:06:03.200 --> 00:06:07.200]  耶穌孤孤單單的渡過這個時間
[00:06:07.200 --> 00:06:08.200]  我還記不記得
[00:06:08.200 --> 00:06:10.200]  去到赫西瑪利園
[00:06:10.200 --> 00:06:11.200]  祂跪下祈禱
[00:06:11.200 --> 00:06:12.200]  心裡哀痛
[00:06:12.200 --> 00:06:17.200]  因為祂要承擔全人類那個苦悲那個痛苦
[00:06:17.200 --> 00:06:20.200]  聖經說祂汗滴如血
[00:06:20.200 --> 00:06:23.200]  我們想想耶穌當時是經歷多深的痛
[00:06:23.200 --> 00:06:25.200]  但是祂跟門徒說
[00:06:25.200 --> 00:06:29.200]  請你給我警醒片時
[00:06:29.200 --> 00:06:31.200]  我們知道結果的
[00:06:31.200 --> 00:06:34.200]  門徒都睡了覺
[00:06:34.200 --> 00:06:36.200]  是祂孤單地掙扎
[00:06:36.200 --> 00:06:38.200]  弟兄姐妹
[00:06:38.200 --> 00:06:41.200]  當我們看十三章下去
[00:06:41.200 --> 00:06:43.200]  這是一個悲劇
[00:06:43.200 --> 00:06:45.200]  這是一個悲慘的故事
[00:06:45.200 --> 00:06:48.200]  是一個悲傷的故事
[00:06:48.200 --> 00:06:50.200]  但是第十三章第一節怎麼說?
[00:06:50.200 --> 00:06:56.200]  耶穌愛世間屬自己的人
[00:06:56.200 --> 00:06:58.200]  就愛他們到底
[00:06:58.200 --> 00:07:01.200]  耶穌知道他們是怎樣
[00:07:01.200 --> 00:07:02.200]  愛他們到底
[00:07:02.200 --> 00:07:03.200]  然後做什麼?
[00:07:03.200 --> 00:07:06.200]  聖經說祂脫去外衣束上腰帶
[00:07:06.200 --> 00:07:10.200]  然後拿水來逐個為他們洗腳
[00:07:10.200 --> 00:07:14.200]  逐個逐個為他們洗腳
[00:07:14.200 --> 00:07:17.200]  耶穌愛世間屬自己的人
[00:07:17.200 --> 00:07:20.200]  就愛他們到底
[00:07:20.200 --> 00:07:23.200]  這個是約翰的經歷
[00:07:23.200 --> 00:07:26.200]  約翰回望那一晚最後晚餐的事
[00:07:26.200 --> 00:07:28.200]  他深深刻刻記住
[00:07:28.200 --> 00:07:30.200]  耶穌就是這樣愛他
[00:07:30.200 --> 00:07:32.200]  這個不單止是門徒的經歷
[00:07:32.200 --> 00:07:34.200]  不單止是約翰的經歷
[00:07:34.200 --> 00:07:37.200]  也是今天你和我很多弟兄姐妹
[00:07:37.200 --> 00:07:42.200]  在信仰的路上真真實實的經歷
[00:07:42.200 --> 00:07:44.200]  耶穌不是說的
[00:07:44.200 --> 00:07:48.200]  牧羊人在羊圈有九十九隻羊
[00:07:48.200 --> 00:07:50.200]  但是有一隻還在外面流浪
[00:07:50.200 --> 00:07:52.200]  在外面掙扎
[00:07:52.200 --> 00:07:56.200]  牧人沒有放棄去找牠
[00:07:56.200 --> 00:07:58.200]  親自去找牠回來
[00:07:58.200 --> 00:08:01.200]  那個婦人有九個錢在手
[00:08:01.200 --> 00:08:05.200]  他怎麼都不放棄點上燈找回那個
[00:08:05.200 --> 00:08:07.200]  那個爸爸有兩個兒子
[00:08:07.200 --> 00:08:10.200]  一個壞了走了
[00:08:10.200 --> 00:08:14.200]  他還有一個好的孝順的在工作
[00:08:14.200 --> 00:08:17.200]  但是聖經說到這個浪子怎樣?
[00:08:17.200 --> 00:08:19.200]  耶穌說到這個浪子怎樣?
[00:08:19.200 --> 00:08:22.200]  他終於回轉過來回去的時候
[00:08:22.200 --> 00:08:27.200]  爸爸是相離還遠就跑過去擁抱他
[00:08:27.200 --> 00:08:32.200]  他遇上爸爸不是偶然
[00:08:32.200 --> 00:08:37.200]  是爸爸天天在等候這個兒子回來
[00:08:37.200 --> 00:08:41.200]  相離還遠不是等他過來跪下認錯
[00:08:41.200 --> 00:08:44.200]  是跑過去擁抱他
[00:08:44.200 --> 00:08:49.200]  這個是我的兒子失而有得死而有活
[00:08:49.200 --> 00:08:51.200]  這個就是上帝的愛
[00:08:51.200 --> 00:08:53.200]  這個就是上帝的愛
[00:08:53.200 --> 00:08:57.200]  有一個老弟兄病重在醫院
[00:08:57.200 --> 00:08:59.200]  牧師去探他
[00:08:59.200 --> 00:09:01.200]  牧師跟他聊天
[00:09:01.200 --> 00:09:05.200]  他說我這次病得這麼嚴重
[00:09:05.200 --> 00:09:08.200]  年紀又大應該都差不多了
[00:09:08.200 --> 00:09:12.200]  他說反過來上帝一生對我都很好
[00:09:12.200 --> 00:09:14.200]  很多恩典
[00:09:14.200 --> 00:09:16.200]  我真的覺得很感恩
[00:09:16.200 --> 00:09:19.200]  不過我總是覺得很難過
[00:09:19.200 --> 00:09:21.200]  很不開心
[00:09:21.200 --> 00:09:24.200]  牧師問他你不開心些什麼?
[00:09:24.200 --> 00:09:28.200]  他說反過來看到的就是上帝對我的美好
[00:09:28.200 --> 00:09:31.200]  同樣看到我多少的欠缺
[00:09:31.200 --> 00:09:33.200]  我沒有愛主
[00:09:33.200 --> 00:09:34.200]  我愛主不夠
[00:09:34.200 --> 00:09:35.200]  我侍奉不夠
[00:09:35.200 --> 00:09:37.200]  我奉獻不夠
[00:09:37.200 --> 00:09:39.200]  我虧欠了很多上帝
[00:09:39.200 --> 00:09:44.200]  所以我覺得很內疚很難過
[00:09:44.200 --> 00:09:49.200]  牧師說我們一生都是恩典
[00:09:49.200 --> 00:09:52.200]  我們總是愛得不夠
[00:09:52.200 --> 00:09:54.200]  包括我都是
[00:09:54.200 --> 00:09:57.200]  不過弟兄我想問你一個問題
[00:09:57.200 --> 00:09:59.200]  你有幾個兒子幾個孫子?
[00:09:59.200 --> 00:10:01.200]  牧師你知道的
[00:10:01.200 --> 00:10:03.200]  我有三個兒女
[00:10:03.200 --> 00:10:06.200]  我有六、七個孫子
[00:10:06.200 --> 00:10:08.200]  有一個快出生
[00:10:08.200 --> 00:10:10.200]  她們已經照顧過嬰兒
[00:10:10.200 --> 00:10:12.200]  她說照顧過
[00:10:12.200 --> 00:10:15.200]  她說那你怎樣照顧嬰兒?
[00:10:15.200 --> 00:10:17.200]  這個老人家說什麼意思?
[00:10:17.200 --> 00:10:19.200]  她們照顧嬰兒的時候
[00:10:19.200 --> 00:10:21.200]  疼愛嬰兒的時候
[00:10:21.200 --> 00:10:23.200]  換尿片餵奶的時候
[00:10:23.200 --> 00:10:25.200]  有沒有跟她算過數?
[00:10:25.200 --> 00:10:27.200]  我想所有弟兄姐妹
[00:10:27.200 --> 00:10:29.200]  有子女的都明白
[00:10:29.200 --> 00:10:31.200]  我們有誰照顧嬰兒的
[00:10:31.200 --> 00:10:33.200]  是將來怎樣對我?
[00:10:33.200 --> 00:10:35.200]  還多少?
[00:10:35.200 --> 00:10:36.200]  不是就不餵奶
[00:10:36.200 --> 00:10:37.200]  不是就不換尿片
[00:10:37.200 --> 00:10:41.200]  有誰算過數才照顧嬰兒?
[00:10:41.200 --> 00:10:43.200]  我也有三個女兒
[00:10:43.200 --> 00:10:45.200]  我還記得我大女兒出生的時候
[00:10:45.200 --> 00:10:47.200]  我們新手上路
[00:10:47.200 --> 00:10:48.200]  不知怎樣
[00:10:48.200 --> 00:10:50.200]  我們那時候還是開奶粉餵奶
[00:10:50.200 --> 00:10:52.200]  她一哭的時候
[00:10:52.200 --> 00:10:53.200]  我們手忙腳亂
[00:10:53.200 --> 00:10:56.200]  開完就擠一下滴一下熱不熱
[00:10:56.200 --> 00:10:58.200]  就給她喝了
[00:10:58.200 --> 00:10:59.200]  後來我跟警察說
[00:10:59.200 --> 00:11:01.200]  我有些感覺不良好
[00:11:01.200 --> 00:11:02.200]  怎樣?
[00:11:02.200 --> 00:11:04.200]  每次她肚餓就哭
[00:11:04.200 --> 00:11:06.200]  哭到我們開奶給她吃
[00:11:06.200 --> 00:11:07.200]  二十分鐘
[00:11:07.200 --> 00:11:08.200]  真是可憐
[00:11:08.200 --> 00:11:10.200]  哭十幾二十分鐘才可以吃
[00:11:10.200 --> 00:11:12.200]  一出生就發覺謀生艱難
[00:11:12.200 --> 00:11:14.200]  我覺得真的不太好
[00:11:14.200 --> 00:11:16.200]  所以我說不如以後開了
[00:11:16.200 --> 00:11:17.200]  到差不多就餵了
[00:11:17.200 --> 00:11:18.200]  她一哭就餵了
[00:11:18.200 --> 00:11:20.200]  弟兄姐妹
[00:11:20.200 --> 00:11:22.200]  你跟我照顧過嬰兒的
[00:11:22.200 --> 00:11:24.200]  我們明白的
[00:11:24.200 --> 00:11:26.200]  有誰做爸爸做媽媽
[00:11:26.200 --> 00:11:28.200]  是算過數才照顧的?
[00:11:28.200 --> 00:11:32.200]  其實做父母
[00:11:32.200 --> 00:11:34.200]  嬰兒健康就快樂
[00:11:34.200 --> 00:11:36.200]  子女開心就快樂
[00:11:36.200 --> 00:11:38.200]  現在沒有學回
[00:11:38.200 --> 00:11:41.200]  你們是不是不停帶她去郊外?
[00:11:41.200 --> 00:11:43.200]  弟兄姐妹
[00:11:43.200 --> 00:11:45.200]  你和我一樣
[00:11:45.200 --> 00:11:48.200]  你和我很喜歡吃M、F、K
[00:11:48.200 --> 00:11:51.200]  你以為我們真的很想去迪士尼嗎?
[00:11:51.200 --> 00:11:53.200]  我們只是排隊
[00:11:53.200 --> 00:11:54.200]  很多時候
[00:11:54.200 --> 00:11:55.200]  子女喜歡去我們就去
[00:11:55.200 --> 00:11:57.200]  子女喜歡吃我們就吃
[00:11:57.200 --> 00:11:59.200]  做父母就是這樣
[00:11:59.200 --> 00:12:00.200]  所以聖經說
[00:12:00.200 --> 00:12:03.200]  「焉有婦人忘記她吃奶的嬰孩」
[00:12:03.200 --> 00:12:06.200]  「縱然或有我也不忘記你」
[00:12:06.200 --> 00:12:09.200]  上帝愛我們就是這樣
[00:12:09.200 --> 00:12:12.200]  上帝愛我們就好像媽媽疼寶寶一樣
[00:12:12.200 --> 00:12:15.200]  牧師和老人家說
[00:12:15.200 --> 00:12:17.200]  你算過才給的嗎?
[00:12:17.200 --> 00:12:18.200]  他說不會
[00:12:18.200 --> 00:12:20.200]  上帝和我們計較嗎?
[00:12:20.200 --> 00:12:21.200]  不會
[00:12:21.200 --> 00:12:25.200]  當然我們什麼時候都還清
[00:12:25.200 --> 00:12:28.200]  我們什麼時候都不會用我們
[00:12:28.200 --> 00:12:30.200]  為上帝做了多少事
[00:12:30.200 --> 00:12:33.200]  爭上帝一億還一元夠嗎?
[00:12:33.200 --> 00:12:34.200]  不夠
[00:12:34.200 --> 00:12:37.200]  只願盡心的愛主
[00:12:37.200 --> 00:12:38.200]  是不夠
[00:12:38.200 --> 00:12:39.200]  但是讓他明白
[00:12:39.200 --> 00:12:44.200]  上帝的愛就是長闊高深
[00:12:44.200 --> 00:12:45.200]  所以耶穌說
[00:12:45.200 --> 00:12:47.200]  既然愛世間屬祂的人
[00:12:47.200 --> 00:12:50.200]  就愛他們到底
[00:12:50.200 --> 00:12:54.200]  是的,那些人離棄祂、出賣祂、不認祂
[00:12:54.200 --> 00:12:57.200]  但是怎樣?
[00:12:57.200 --> 00:13:00.200]  耶穌仍然脫去外衣、束上腰
[00:13:00.200 --> 00:13:03.200]  為他們逐一洗腳
[00:13:03.200 --> 00:13:07.200]  愛世間屬祂的人就愛他們到底
[00:13:07.200 --> 00:13:08.200]  弟兄姊妹
[00:13:08.200 --> 00:13:10.200]  由十三章開始
[00:13:10.200 --> 00:13:13.200]  這不是一個悲慘的故事
[00:13:13.200 --> 00:13:16.200]  這是一個愛的故事
[00:13:16.200 --> 00:13:18.200]  是一個love story
[00:13:18.200 --> 00:13:21.200]  是上帝怎樣愛你和愛我
[00:13:21.200 --> 00:13:24.200]  愛到底的紀錄
[00:13:24.200 --> 00:13:27.200]  讓我們清楚、讓我們明白
[00:13:27.200 --> 00:13:28.200]  不單這樣
[00:13:28.200 --> 00:13:31.200]  上帝還堅固我們到底
[00:13:31.200 --> 00:13:34.200]  主一定堅固我們到底
[00:13:34.200 --> 00:13:36.200]  他也必堅固你們到底
[00:13:36.200 --> 00:13:38.200]  叫你們在我們主耶穌基督的日子
[00:13:38.200 --> 00:13:40.200]  是無可指責
[00:13:40.200 --> 00:13:44.200]  上帝不單愛我們還承諾
[00:13:44.200 --> 00:13:47.200]  要堅固、要幫助我們到底
[00:13:47.200 --> 00:13:50.200]  其實這是多大的鼓勵、多大的安全
[00:13:50.200 --> 00:13:52.200]  正如我都分享過
[00:13:52.200 --> 00:13:55.200]  在我信主這幾十年之間
[00:13:55.200 --> 00:13:59.200]  你以為常常都貼近主嗎?
[00:13:59.200 --> 00:14:02.200]  當中起跌浮沉、跌跌碰碰
[00:14:02.200 --> 00:14:06.200]  很多時候我都軟弱失敗、跌倒、不信、懷疑
[00:14:06.200 --> 00:14:10.200]  但是上帝就會放棄我
[00:14:10.200 --> 00:14:13.200]  上帝仍然要堅固我到底
[00:14:13.200 --> 00:14:17.200]  直到耶穌基督的日子無可指責
[00:14:17.200 --> 00:14:20.200]  弟兄姊妹留意一下這段經文出處在哪裡
[00:14:20.200 --> 00:14:24.200]  這段經文在聖經裡邊出
[00:14:24.200 --> 00:14:29.200]  是保羅親自寫給哥林多教會的
[00:14:29.200 --> 00:14:33.200]  弟兄姊妹我們都知道哥林多教會是怎樣的
[00:14:33.200 --> 00:14:40.200]  哥林多教會充滿了紛爭、結黨、嫉妒甚至淫亂
[00:14:40.200 --> 00:14:46.200]  上帝特別提醒叫保羅寫信給哥林多教會
[00:14:46.200 --> 00:14:51.200]  哥林多前書是保羅對他們提醒、指責
[00:14:51.200 --> 00:14:55.200]  但是很特別,保羅在第一章不是開口就罵
[00:14:55.200 --> 00:14:59.200]  是說上帝會愛他們、堅固他們到底
[00:14:59.200 --> 00:15:02.200]  直到耶穌基督的日子無可指責
[00:15:02.200 --> 00:15:06.200]  保羅看到那個結局
[00:15:06.200 --> 00:15:08.200]  保羅看到遠處的應許
[00:15:08.200 --> 00:15:10.200]  保羅看到上帝的祝福
[00:15:10.200 --> 00:15:15.200]  雖然這一班是充滿了犯錯、跌倒的教會
[00:15:15.200 --> 00:15:17.200]  但是保羅就在鼓勵
[00:15:17.200 --> 00:15:20.200]  保羅就在祝福、保羅就在安慰
[00:15:20.200 --> 00:15:24.200]  提醒完之後,你看看哥林多後書
[00:15:24.200 --> 00:15:26.200]  是整篇不同了
[00:15:26.200 --> 00:15:28.200]  保羅為他們感恩
[00:15:28.200 --> 00:15:31.200]  保羅為他們的悔改而感動
[00:15:31.200 --> 00:15:34.200]  保羅和他們一起在上帝的裡頭慶祝
[00:15:34.200 --> 00:15:38.200]  因為上帝必要堅固我們到底
[00:15:38.200 --> 00:15:42.200]  直到耶穌基督的日子無可指責
[00:15:42.200 --> 00:15:46.200]  聖經多少、多少、多少的例子就是這樣
[00:15:46.200 --> 00:15:51.200]  彼得三次不認主,耶穌就放棄他
[00:15:51.200 --> 00:15:55.200]  耶穌豈不是重新的顯現,問他
[00:15:55.200 --> 00:16:00.200]  彼得你愛我比這些更什麼
[00:16:00.200 --> 00:16:01.200]  三次的問他
[00:16:01.200 --> 00:16:04.200]  彼得一次、一次、又一次的回應
[00:16:04.200 --> 00:16:06.200]  主啊,你知道我愛你
[00:16:06.200 --> 00:16:10.200]  然後耶穌信任他、委派他
[00:16:10.200 --> 00:16:13.200]  讓你去養我的羊、餵我、養我的羊
[00:16:13.200 --> 00:16:15.200]  耶穌仍然堅固彼得
[00:16:15.200 --> 00:16:18.200]  有兩個門徒見到耶穌死亡
[00:16:18.200 --> 00:16:22.200]  他們就灰心放棄,甚至離開耶路撒冷
[00:16:22.200 --> 00:16:24.200]  離開
[00:16:24.200 --> 00:16:28.200]  而在伊萬斯的路上,還記不記得
[00:16:28.200 --> 00:16:33.200]  在伊萬斯的路上,耶穌親自向他顯現
[00:16:33.200 --> 00:16:39.200]  然後用聖經、用舊約、先知律法
[00:16:39.200 --> 00:16:43.200]  所顯示的、啟示的預言
[00:16:43.200 --> 00:16:47.200]  彌賽亞要來到,並且受苦受死
[00:16:47.200 --> 00:16:50.200]  重新將他們心裡火熱
[00:16:50.200 --> 00:16:52.200]  這就是我們的經驗
[00:16:52.200 --> 00:16:55.200]  所以為什麼要恐懼呢?
[00:16:55.200 --> 00:16:57.200]  為什麼要怕我們生命的軟弱
[00:16:57.200 --> 00:17:01.200]  以致我們會失去上帝的救恩?
[00:17:01.200 --> 00:17:05.200]  為什麼我們怕我們無法去跟隨
[00:17:05.200 --> 00:17:08.200]  以致我們以為就此跌倒?
[00:17:08.200 --> 00:17:10.200]  不是的
[00:17:10.200 --> 00:17:12.200]  在神學的討論裡
[00:17:12.200 --> 00:17:17.200]  有一個命題是受加很多的討論
[00:17:17.200 --> 00:17:21.200]  究竟有沒有一些罪是不可以不被赦免呢?
[00:17:21.200 --> 00:17:24.200]  有沒有一些罪上帝不肯赦免我們?
[00:17:24.200 --> 00:17:27.200]  有沒有一些不可赦免的罪?
[00:17:27.200 --> 00:17:31.200]  我們不在說神學的論題
[00:17:31.200 --> 00:17:34.200]  但是結論,你看回很多的書籍
[00:17:34.200 --> 00:17:36.200]  最後受加的結論仍然是
[00:17:36.200 --> 00:17:40.200]  沒有罪是不可以被神赦免的
[00:17:40.200 --> 00:17:42.200]  在神的恩典這麼大的時候
[00:17:42.200 --> 00:17:45.200]  一切的罪都可以被赦免
[00:17:45.200 --> 00:17:49.200]  不過可惜有unforgivable sinner
[00:17:49.200 --> 00:17:51.200]  是unpardon的
[00:17:51.200 --> 00:17:55.200]  不肯去悔改,unrepent的sinner
[00:17:55.200 --> 00:17:59.200]  就是說任何的罪在上帝的眼中
[00:17:59.200 --> 00:18:03.200]  都可以因祂的恩典和慈愛而被寬恕
[00:18:03.200 --> 00:18:05.200]  而重新的堅固我們
[00:18:05.200 --> 00:18:09.200]  最慘的是我們不肯去接受寬恕
[00:18:09.200 --> 00:18:12.200]  我們不肯進到救恩裡頭
[00:18:12.200 --> 00:18:13.200]  我們很明白的
[00:18:13.200 --> 00:18:16.200]  明明戴了口罩有保護,我是不戴
[00:18:16.200 --> 00:18:20.200]  明明有藥吃了,我可以醫好,我是不吃
[00:18:20.200 --> 00:18:23.200]  那怎麼好呢?
[00:18:23.200 --> 00:18:26.200]  所以我的信心裡頭,我覺得悲哀的
[00:18:26.200 --> 00:18:30.200]  給了三次不認主,它結局是怎樣呢?
[00:18:30.200 --> 00:18:34.200]  它結局就是耶穌重新堅固它,委任它
[00:18:35.200 --> 00:18:40.200]  但是猶大?猶大知道自己犯錯,知道自己失敗
[00:18:40.200 --> 00:18:44.200]  它怎樣呢?它去奠女吊頸
[00:18:44.200 --> 00:18:48.200]  它去奠女吊頸
[00:18:48.200 --> 00:18:51.200]  在我的信心裡,我也覺得悲哀
[00:18:51.200 --> 00:18:54.200]  如果猶大不是用這樣的反應
[00:18:54.200 --> 00:18:56.200]  如果猶大不是去吊頸
[00:18:56.200 --> 00:19:03.200]  我仍然相信耶穌會拿著三十塊銀子問它
[00:19:03.200 --> 00:19:07.200]  猶大你愛我比這些更深嗎?
[00:19:07.200 --> 00:19:12.200]  猶大肯迴轉,猶大肯回到恩典裡頭
[00:19:12.200 --> 00:19:17.200]  今天它仍然是我們的典範
