
[00:00:00.000 --> 00:00:02.920]  我們一同低頭再次禱告
[00:05:09.800 --> 00:05:13.960]  是他真的很有權力、很有能力
[00:05:13.960 --> 00:05:16.680]  將那個京城建立
[00:05:16.680 --> 00:05:20.440]  還說「要顯我威嚴的榮耀嗎?」
[00:05:20.440 --> 00:05:21.640]  當時他說這句話
[00:05:21.640 --> 00:05:26.440]  我想如果不將創造者放在其中的話
[00:05:26.440 --> 00:05:30.840]  他應該說是面無慚愧的
[00:05:30.840 --> 00:05:34.200]  不過當他說完這句話之後
[00:05:34.200 --> 00:05:40.280]  「這話在王的口中尚未說完」
[00:05:40.280 --> 00:05:42.520]  可能他還想說下去的時候
[00:05:42.520 --> 00:05:46.120]  「聲音從天降下說尼泊格尼撒王
[00:05:46.120 --> 00:05:48.280]  有話對你講」
[00:05:48.280 --> 00:05:52.120]  「你未說完,上面有話跟你講」
[00:05:52.120 --> 00:05:57.000]  這個情景出來工作的人可能知道
[00:05:57.000 --> 00:05:59.720]  要開會議的時候
[00:05:59.720 --> 00:06:03.480]  剛出茅廬的人有些業績
[00:06:03.480 --> 00:06:06.040]  口呱呱地想說話的時候
[00:06:06.040 --> 00:06:08.040]  突然間老闆出現
[00:06:08.040 --> 00:06:10.040]  「喂,你說什麼?」
[00:06:10.040 --> 00:06:11.240]  這樣就夠了
[00:06:11.240 --> 00:06:12.600]  但這個時候就這樣了
[00:06:12.600 --> 00:06:15.400]  「有話對你說,你的國為離開了你
[00:06:15.400 --> 00:06:17.880]  你必被趕出世,離開世人
[00:06:17.880 --> 00:06:21.880]  與野地的獸同居吃草如牛」
[00:06:21.880 --> 00:06:25.880]  你不能吃東西了,吃草了
[00:06:25.880 --> 00:06:27.560]  「再經過七期
[00:06:27.560 --> 00:06:31.480]  等你知道至高者在人的國中掌權
[00:06:31.480 --> 00:06:34.920]  他要將各賜給誰就賜給誰」
[00:06:34.920 --> 00:06:36.520]  當他這樣口出
[00:06:36.520 --> 00:06:39.320]  你不要說大言,是實言
[00:06:39.320 --> 00:06:42.360]  是我用能力建造的
[00:06:42.360 --> 00:06:44.520]  我相信今天在座的每位弟兄姊妹
[00:06:44.520 --> 00:06:49.160]  我們都是相信神,相信耶穌的人
[00:06:49.160 --> 00:06:51.160]  信耶穌是一件事情
[00:06:51.160 --> 00:06:53.960]  但我想你都不會否定
[00:06:53.960 --> 00:06:56.280]  今時今日你有的
[00:06:56.280 --> 00:06:57.800]  容許我這樣說
[00:06:57.800 --> 00:07:00.040]  如果身家也好,地位也好
[00:07:00.040 --> 00:07:02.280]  事業也好,健康也好
[00:07:02.280 --> 00:07:07.080]  你都不會完全否定自己沒有出過力
[00:07:07.080 --> 00:07:11.320]  你不是走去街邊路口買幾個號碼
[00:07:11.320 --> 00:07:13.080]  賭回來的
[00:07:13.080 --> 00:07:16.440]  你不是用劏呃拐騙手法去做回來的
[00:07:16.440 --> 00:07:17.960]  你是真材實料的
[00:07:17.960 --> 00:07:20.200]  你勤力讀書
[00:07:20.200 --> 00:07:22.280]  甚至你努力工作
[00:07:22.280 --> 00:07:26.200]  才有今天的成就
[00:07:26.200 --> 00:07:31.000]  這句沒有說錯
[00:07:31.000 --> 00:07:32.360]  好了
[00:07:32.360 --> 00:07:33.560]  是應該可以的
[00:07:33.560 --> 00:07:36.280]  不過問題是到這裏
[00:07:36.280 --> 00:07:38.840]  尼泊爾加尼修行就說了一句
[00:07:38.840 --> 00:07:45.240]  「要顯出我的榮耀」
[00:07:45.240 --> 00:07:47.800]  當他說這句話的時候
[00:07:47.800 --> 00:07:49.880]  聖經上記載
[00:07:49.880 --> 00:07:53.880]  當時有聲音跟他說
[00:07:53.880 --> 00:07:56.600]  當說應驗在尼泊爾身上的時候
[00:07:56.600 --> 00:07:59.000]  他就被趕出離開世人
[00:07:59.000 --> 00:08:03.080]  不知道是神僕趕他出去
[00:08:03.080 --> 00:08:05.960]  還是他自己因為失常的問題
[00:08:05.960 --> 00:08:10.600]  自己離開皇宮吃草如牛
[00:08:10.600 --> 00:08:13.880]  指甲都不會修剪
[00:08:13.880 --> 00:08:18.280]  但34節說「日子滿足我」
[00:08:18.280 --> 00:08:19.720]  他知道這件事是我
[00:08:19.720 --> 00:08:21.800]  尼泊爾加尼沙
[00:08:21.800 --> 00:08:28.200]  「舉目望天」
[00:08:28.200 --> 00:08:30.680]  在七期之前
[00:08:30.680 --> 00:08:34.760]  他看到他所做的一切
[00:08:34.760 --> 00:08:36.920]  是真實的
[00:08:36.920 --> 00:08:38.680]  不過在那個時刻
[00:08:38.680 --> 00:08:42.200]  他的自我就不斷的膨脹到那個地步
[00:08:42.200 --> 00:08:43.880]  你看看
[00:08:43.880 --> 00:08:45.560]  如果謙卑一點說的話
[00:08:45.560 --> 00:08:47.880]  你看我多幸運
[00:08:47.880 --> 00:08:49.000]  不謙卑一點說的話
[00:08:49.000 --> 00:08:53.720]  你看我的努力沒有白費
[00:08:53.720 --> 00:08:55.240]  但在那個時候
[00:08:55.240 --> 00:08:57.960]  當他在「舉目望天」以後
[00:08:57.960 --> 00:08:59.240]  他的聰明
[00:08:59.240 --> 00:09:02.680]  他的想法就回來了
[00:09:02.680 --> 00:09:05.960]  原來那段時間有些想法不存在
[00:09:05.960 --> 00:09:10.200]  接著他說「我便稱頌至高者」
[00:09:10.200 --> 00:09:13.160]  這個時候跟至高者有什麼關係?
[00:09:13.160 --> 00:09:15.080]  跟稱頌有什麼關係?
[00:09:15.080 --> 00:09:20.200]  接著說「我要讚美、尊敬、活到永遠的神」
[00:09:20.200 --> 00:09:22.200]  難道這個時候他才看到
[00:09:22.200 --> 00:09:26.520]  原來尼泊爾加尼沙會發起棺木?
[00:09:26.520 --> 00:09:29.720]  他原來看到創造者是永活的
[00:09:29.720 --> 00:09:32.360]  在那個時候才發現
[00:09:32.360 --> 00:09:34.360]  人真的是這樣的
[00:09:34.360 --> 00:09:37.480]  當你在注目地上城的時候
[00:09:37.480 --> 00:09:40.680]  你覺得人很偉大
[00:09:40.680 --> 00:09:43.000]  你的努力沒有白費
[00:09:43.000 --> 00:09:49.400]  甚至你想建立一個永恆的王國
[00:09:49.400 --> 00:09:51.400]  是不是?
[00:09:51.400 --> 00:09:53.800]  今天在這個世界
[00:09:53.800 --> 00:09:55.960]  不要說在亞洲
[00:09:55.960 --> 00:09:58.200]  我們看到那些政權的反復
[00:09:58.200 --> 00:09:59.720]  看到那些變化
[00:09:59.720 --> 00:10:03.320]  是不是?
[00:10:03.320 --> 00:10:05.880]  如果你還記得有去旅行過
[00:10:05.880 --> 00:10:07.480]  去到國內的地方
[00:10:07.480 --> 00:10:12.280]  看到那些庭園、宮殿
[00:10:12.280 --> 00:10:14.280]  漂亮嗎?
[00:10:14.280 --> 00:10:16.840]  那些人富甲一方
[00:10:16.840 --> 00:10:18.200]  那些享受的地方
[00:10:18.200 --> 00:10:20.360]  差不多皇帝都沒有享受
[00:10:20.360 --> 00:10:25.000]  這些人以前歷史上真正有存在過的人物
[00:10:25.000 --> 00:10:27.480]  朔正元
[00:10:27.480 --> 00:10:31.560]  是不是真的?
[00:10:31.560 --> 00:10:32.360]  是的
[00:10:32.360 --> 00:10:33.560]  那些不是神話
[00:10:33.560 --> 00:10:35.800]  不是現在的建築
[00:10:35.800 --> 00:10:37.800]  那些人現在在哪裏?
[00:10:42.120 --> 00:10:43.640]  弟兄姊妹
[00:10:43.640 --> 00:10:47.800]  當你懂得將榮耀歸給神的時候
[00:10:47.800 --> 00:10:53.400]  你一定先會有一個稱頌讚美
[00:10:53.400 --> 00:10:58.600]  這個稱頌讚美是一個感恩的行動
[00:10:58.600 --> 00:11:01.640]  記得跟大家看過魯迦夫音
[00:11:01.640 --> 00:11:07.480]  十個大麻瘋患病者的遭遇嗎?
[00:11:07.480 --> 00:11:09.160]  不要用大麻瘋這個詞
[00:11:09.160 --> 00:11:11.880]  十個皮膚病的人
[00:11:11.880 --> 00:11:14.680]  那個E字了嗎?
[00:11:14.680 --> 00:11:17.320]  其中九個沒有回來
[00:11:17.320 --> 00:11:18.680]  其中一個回來
[00:11:18.680 --> 00:11:20.680]  他做什麼呢?
[00:11:20.680 --> 00:11:25.400]  他在那裏稱頌感謝
[00:11:25.400 --> 00:11:27.480]  但耶穌基督回應的時候
[00:11:27.480 --> 00:11:28.840]  怎麼回應呢?
[00:11:28.840 --> 00:11:33.240]  他說:沒有人回來歸榮耀給神嗎?
[00:11:33.240 --> 00:11:37.080]  原來這個人的行動只是感謝
[00:11:37.080 --> 00:11:41.400]  並不是在那裏找一隊Hallelujah Chorus來大唱
[00:11:41.400 --> 00:11:43.640]  祂只是說:主啊,我感謝祢
[00:11:43.640 --> 00:11:44.680]  只是這麼簡單
[00:11:44.680 --> 00:11:47.080]  但耶穌基督眼光中所看到的
[00:11:47.080 --> 00:11:52.760]  就是這個人在那一刻就將榮耀歸給神
[00:11:52.760 --> 00:11:55.400]  原來榮耀歸不歸神
[00:11:55.400 --> 00:12:04.840]  與你的心境裏有沒有感恩等候著你
[00:12:04.840 --> 00:12:07.480]  我到了這個年紀
[00:12:07.480 --> 00:12:10.680]  才明白以前少年的時候
[00:12:10.680 --> 00:12:13.560]  有些Auntie,教會裏面的Auntie
[00:12:13.560 --> 00:12:15.800]  看到我的際遇就說
[00:12:15.800 --> 00:12:22.920]  小弟兄,耶利米茲說:少年負額原是好的
[00:12:22.920 --> 00:12:28.280]  當時我都覺得很淒涼很慘
[00:12:28.280 --> 00:12:32.200]  爸爸早死
[00:12:32.200 --> 00:12:36.360]  沒有留下任何的錢
[00:12:36.360 --> 00:12:42.120]  但是那些Auntie跟我說:少年負額原是好的
[00:12:42.120 --> 00:12:43.560]  我不明白
[00:12:43.560 --> 00:12:46.040]  後來我稍微明白之後
[00:12:46.040 --> 00:12:48.280]  當我還做校長的時候
[00:12:48.280 --> 00:12:50.360]  我都有授課
[00:12:50.360 --> 00:12:53.240]  學生教的文章
[00:12:53.240 --> 00:12:55.240]  我批一句給他們,批這句文章
[00:12:55.240 --> 00:12:58.600]  原來這句文章很有用
[00:12:58.600 --> 00:13:02.520]  我現在沒有時間講這個見證
[00:13:02.520 --> 00:13:03.640]  當時我不太明白
[00:13:03.640 --> 00:13:05.880]  但我現在明白了
[00:13:05.880 --> 00:13:09.080]  原來人生都是先苦後甜
[00:13:09.080 --> 00:13:13.720]  好過先甜後苦
[00:13:13.720 --> 00:13:21.560]  如果你以前經歷過居住環境的惡劣
[00:13:21.560 --> 00:13:23.960]  今時今日有一個四百呎的地方
[00:13:23.960 --> 00:13:25.160]  讓你安居樂業
[00:13:25.160 --> 00:13:27.480]  你滿足了沒有?滿足了
[00:13:27.480 --> 00:13:29.240]  但如果你過去住開
[00:13:29.240 --> 00:13:32.200]  對不起,我不是比較這些
[00:13:32.200 --> 00:13:35.800]  如果聽到,你不要對號入座
[00:13:35.800 --> 00:13:38.920]  如果你有一個五六百呎住開的地方
[00:13:38.920 --> 00:13:42.760]  突然間轉去住板間
[00:13:42.760 --> 00:13:45.240]  你會感恩嗎?
[00:13:45.240 --> 00:13:49.080]  如果你會感恩,你一定蒙福
[00:13:49.080 --> 00:13:51.800]  在實際生活中間
[00:13:51.800 --> 00:13:53.800]  我們看不到我們以前
[00:13:53.800 --> 00:13:57.640]  所以忘記背後佬在你面前的時候
[00:13:57.640 --> 00:13:59.480]  神要我們不斷的
[00:13:59.480 --> 00:14:01.640]  不是忘記所有的東西
[00:14:01.640 --> 00:14:05.720]  要數算恩典
[00:14:05.720 --> 00:14:08.280]  才知道你得到皇后的位分
[00:14:08.280 --> 00:14:09.720]  因此今天
[00:14:09.720 --> 00:14:13.560]  當尼泊爾加尼蘇王看到的時候
[00:14:13.560 --> 00:14:14.760]  他怎麼說?
[00:14:14.760 --> 00:14:19.320]  這不是大巴比倫我親手建立的嗎?
[00:14:19.320 --> 00:14:21.320]  他沒有說謊
[00:14:21.320 --> 00:14:23.880]  他不是承繼父業
[00:14:23.880 --> 00:14:27.000]  他一手建立的
[00:14:27.000 --> 00:14:29.640]  那又如何?
[00:14:29.640 --> 00:14:31.640]  他有沒有感恩?
[00:14:31.640 --> 00:14:33.560]  如果當尼泊爾加尼蘇王
[00:14:33.560 --> 00:14:34.440]  我舉例
[00:14:34.440 --> 00:14:38.200]  當他在大巴比倫經典上行走的時候
[00:14:38.200 --> 00:14:41.560]  哎呀,至高者,我感謝你
[00:14:41.560 --> 00:14:44.040]  讓我能夠這樣建造
[00:14:44.040 --> 00:14:47.160]  他就不會將榮耀歸給自己
[00:14:47.160 --> 00:14:48.520]  但他沒有這樣做
[00:14:48.520 --> 00:14:49.800]  只差一件事
[00:14:49.800 --> 00:14:53.320]  當你享受神恩典的時候
[00:14:53.320 --> 00:14:55.400]  無論大或小
[00:14:55.400 --> 00:14:58.680]  有沒有感恩?
[00:14:58.680 --> 00:15:00.760]  如果你沒有感恩
[00:15:00.760 --> 00:15:05.240]  你會步尼泊爾加尼蘇王的後塵
[00:15:05.240 --> 00:15:07.640]  不過神很恩待這位尼泊爾加尼蘇王
[00:15:07.640 --> 00:15:09.080]  真的很恩待
[00:15:09.080 --> 00:15:09.720]  這個你不明白
[00:15:09.720 --> 00:15:12.920]  我看大英哲學書看過很多次都不明白
[00:15:12.920 --> 00:15:13.880]  是不是?
[00:15:13.880 --> 00:15:16.760]  按道理應該大以你做皇帝才是
[00:15:16.760 --> 00:15:19.480]  怎麼跟尼泊爾加尼蘇王做皇帝?
[00:15:19.480 --> 00:15:21.640]  義蒙都不給那些祭司
[00:15:21.640 --> 00:15:23.560]  不給那些猶太人
[00:15:23.560 --> 00:15:25.560]  是給外邦人
[00:15:25.560 --> 00:15:28.360]  神要這樣做你有沒有辦法?
[00:15:28.360 --> 00:15:29.800]  是不是?
[00:15:29.800 --> 00:15:31.720]  他有沒有權?有的
[00:15:31.720 --> 00:15:35.080]  撒德拉米撒阿班尼哥
[00:15:35.080 --> 00:15:38.280]  雖然他們遭其他人妒忌、陷害
[00:15:38.280 --> 00:15:39.640]  但他可以將他們
[00:15:39.640 --> 00:15:43.160]  好像操生殺之權
[00:15:43.160 --> 00:15:45.960]  但是真正的權不在他那裡
[00:15:45.960 --> 00:15:47.800]  所以當他舉目望天
[00:15:47.800 --> 00:15:49.640]  他聰明復歸的時候
[00:15:49.640 --> 00:15:52.760]  他就稱頌、讚美、尊敬
[00:15:52.760 --> 00:15:55.000]  活到永遠的神
[00:15:55.000 --> 00:15:55.880]  接著他說過
[00:15:55.880 --> 00:15:58.760]  他的權柄是永有的
[00:15:58.760 --> 00:16:04.200]  他的國是傳到萬代的
[00:16:04.200 --> 00:16:06.360]  領子回求主幫助我們
[00:16:06.360 --> 00:16:08.520]  一群屬於神的人
[00:16:08.520 --> 00:16:11.640]  如果你有時間安靜的時候想一想
[00:16:11.640 --> 00:16:13.320]  今時今日你所有的
[00:16:13.320 --> 00:16:18.200]  你應該埋怨、應該感恩
[00:16:18.200 --> 00:16:21.400]  你感恩的時候是自豪、自滿
[00:16:21.400 --> 00:16:23.720]  還是說真的我不配得
[00:16:23.720 --> 00:16:28.840]  但是你給我了
[00:16:28.840 --> 00:16:32.040]  我說這番話突然間
[00:16:32.040 --> 00:16:35.880]  我經歷了很多的失敗
[00:16:35.880 --> 00:16:40.200]  我都曾經嘗試將自己做到的事
[00:16:40.200 --> 00:16:42.920]  建樹的事
[00:16:42.920 --> 00:16:44.440]  給別人看
[00:16:44.440 --> 00:16:46.440]  或者別人看到
[00:16:46.440 --> 00:16:48.360]  當然我聽到這些說話的時候
[00:16:48.360 --> 00:16:49.720]  我口裡一定這樣說
[00:16:49.720 --> 00:16:52.120]  不是的,感謝上帝
[00:16:52.120 --> 00:16:54.040]  但是心裡想想
[00:16:54.040 --> 00:16:57.240]  我都盡了力吧
[00:16:57.240 --> 00:16:58.440]  有人盡力
[00:16:58.440 --> 00:17:03.400]  是不是跟你一樣得到這樣的後果
[00:17:03.400 --> 00:17:04.920]  有人要求
[00:17:04.920 --> 00:17:07.720]  你知道我說什麼
[00:17:07.720 --> 00:17:12.840]  尼泊爾格尼撒旺的失落的地方
[00:17:12.840 --> 00:17:17.160]  是因為他看不到無形的手
[00:17:17.160 --> 00:17:21.160]  掌管萬有的主在管理一切
[00:17:21.160 --> 00:17:24.360]  弟兄姊妹,包括你今天身體很健康
[00:17:24.360 --> 00:17:27.800]  不是因為你天天游泳打太極
[00:17:27.800 --> 00:17:29.480]  是好事來的
[00:17:29.480 --> 00:17:32.040]  我都經歷過
[00:17:32.040 --> 00:17:33.320]  神有恩典
[00:17:33.320 --> 00:17:35.160]  還留你在這裡
[00:17:35.160 --> 00:17:37.240]  要你去宣揚
[00:17:37.240 --> 00:17:43.400]  那召你們出黑暗入奇妙光明者的美德
[00:17:43.400 --> 00:17:45.080]  到我這個年紀
[00:17:45.080 --> 00:17:48.120]  和我現在有時短訊來往一些
[00:17:48.120 --> 00:17:52.040]  都是我昔日的一班同學
[00:17:52.040 --> 00:17:54.120]  有些真是很厲害的
[00:17:54.120 --> 00:17:58.840]  就算我在大學那時任教一段時間
[00:17:58.840 --> 00:18:03.480]  那些學生真是很厲害的
[00:18:03.480 --> 00:18:05.400]  但是
[00:18:05.400 --> 00:18:07.560]  到今時今日
[00:18:07.560 --> 00:18:11.000]  我都不知道有時怎麼跟他們說
[00:18:11.000 --> 00:18:14.040]  間中我會搭訕說兩句
[00:18:14.040 --> 00:18:17.000]  都是扔兩段經文出去
[00:18:17.000 --> 00:18:18.840]  原因就是看到
[00:18:18.840 --> 00:18:22.120]  人心得到真正的滿足
[00:18:22.120 --> 00:18:23.800]  神要恩代
[00:18:23.800 --> 00:18:25.960]  是要神德榮耀
[00:18:25.960 --> 00:18:30.920]  不是人要拿盡所有的秘密
[00:18:30.920 --> 00:18:34.040]  所以那段經文說
[00:18:34.040 --> 00:18:39.960]  尼泊爾格尼撒族讚美、尊崇、恭敬天上的王
[00:18:39.960 --> 00:18:43.400]  因為
[00:18:43.400 --> 00:18:46.280]  是不是這裡
[00:18:46.280 --> 00:18:48.200]  第20、第4章
[00:18:48.200 --> 00:18:52.920]  尼泊爾格尼撒族讚美、尊崇、恭敬天上的王
[00:18:52.920 --> 00:18:56.360]  因為他所做的全都誠實
[00:18:56.360 --> 00:19:02.040]  他所行的也都公平
[00:19:02.040 --> 00:19:06.280]  不是,下面那段
[00:19:06.280 --> 00:19:11.000]  行動驕傲的他能降臂
[00:19:11.000 --> 00:19:13.080]  今日求主幫助我們
[00:19:13.080 --> 00:19:16.040]  因為驕傲這件事
[00:19:16.040 --> 00:19:18.040]  是無形
[00:19:18.040 --> 00:19:21.000]  但是實在存在
[00:19:21.000 --> 00:19:25.080]  存在在哪裡?在內心裏面
[00:19:25.080 --> 00:19:30.200]  當尼泊爾格尼撒族王在這樣的情況下
[00:19:30.200 --> 00:19:35.160]  我相信給我們很大的提醒
[00:19:35.160 --> 00:19:37.960]  今日在座各位弟兄姊妹
[00:19:37.960 --> 00:19:41.800]  我會肯定你樂意跟隨耶穌
[00:19:41.800 --> 00:19:44.680]  不跟隨耶穌你不會坐在這裏
[00:19:44.680 --> 00:19:47.560]  但你不要忘記耶穌釋出一個呼召時
[00:19:47.560 --> 00:19:49.160]  不是說來跟隨我
[00:19:49.160 --> 00:19:52.680]  Happy, enjoy your life
[00:19:52.680 --> 00:19:54.680]  他說來跟隨我
[00:19:54.680 --> 00:20:02.440]  天天背起他的十字架來跟隨我
[00:20:02.440 --> 00:20:04.680]  要跟隨耶穌的人多
[00:20:04.680 --> 00:20:07.080]  但肯背十字架的人
[00:20:07.080 --> 00:20:10.840]  就一定,我想減半都不知道可不可以這樣說
[00:20:10.840 --> 00:20:13.560]  還要天天更加肥
[00:20:13.560 --> 00:20:16.680]  你不相信就看看這個十字架
[00:20:16.680 --> 00:20:19.560]  我們中間有多少人抬得起呢?
[00:20:19.560 --> 00:20:23.640]  這個就行了,不要說耶穌那個
[00:20:23.640 --> 00:20:25.720]  在我們的生活裏面
[00:20:25.720 --> 00:20:29.800]  十字架的記號不是要你去死
[00:20:29.800 --> 00:20:36.200]  要你這個人與基督同釘十字架
[00:20:36.200 --> 00:20:44.040]  如果不是的話,你講不到現在活著的乃是基督
[00:20:44.040 --> 00:20:46.360]  今天基督徒活不出基督
