
[00:00:00.000 --> 00:00:01.760]  靜止梅平安
[00:02:10.600 --> 00:02:14.800]  說:那位阿們的忠信真實的見證人
[00:02:14.800 --> 00:02:17.000]  神創造萬有的根源
[00:02:17.000 --> 00:02:18.520]  這樣說」
[00:02:18.520 --> 00:02:20.240]  正如我們讀其他的書信時
[00:02:20.240 --> 00:02:22.840]  我們留心到每一封書信開始時
[00:02:22.840 --> 00:02:26.360]  都有一個關於耶穌基督很獨特的稱呼
[00:02:26.360 --> 00:02:28.120]  而在這裏主耶穌被稱為
[00:02:28.120 --> 00:02:31.640]  「那位阿們的忠信真實的見證人」
[00:02:31.640 --> 00:02:34.400]  是神創造萬有的根源
[00:02:34.400 --> 00:02:36.640]  很多聖經學者都一致認定
[00:02:36.640 --> 00:02:40.680]  這句說話背後的舊約原來的背景
[00:02:40.680 --> 00:02:42.840]  就是以創下書六十五章的十六節
[00:02:42.840 --> 00:02:44.960]  在那裏神曾經這樣宣告
[00:02:44.960 --> 00:02:47.320]  「所以在地上為自己求福的
[00:02:47.320 --> 00:02:49.760]  必憑著真實的神求福
[00:02:49.760 --> 00:02:53.800]  在地上起誓的必憑著真實的神起誓
[00:02:53.800 --> 00:02:56.760]  因為先前的患難都被忘記了
[00:02:56.760 --> 00:03:00.200]  也從我的眼前隱藏了」
[00:03:00.200 --> 00:03:03.320]  在以創下書的經文裏提到
[00:03:03.320 --> 00:03:04.840]  為自己求福的
[00:03:04.840 --> 00:03:06.720]  和在地上起誓的
[00:03:06.720 --> 00:03:10.240]  都必憑著真實的神去到起誓
[00:03:10.240 --> 00:03:11.760]  在原來的文字裏
[00:03:11.760 --> 00:03:14.840]  就是憑著阿們的神去到起誓
[00:03:14.840 --> 00:03:18.200]  我們知道在以創下書六十五章十六節的上文
[00:03:18.200 --> 00:03:20.560]  提到耶和華的另一位僕人
[00:03:20.560 --> 00:03:25.280]  而在下文裏提到神對新天新地的應許
[00:03:25.280 --> 00:03:26.880]  主賴阿們
[00:03:26.880 --> 00:03:30.920]  耶穌基督是舊約裏所預言的耶和華的僕人
[00:03:30.920 --> 00:03:33.880]  他所說的話是真實可靠的
[00:03:33.880 --> 00:03:37.680]  即耶穌基督上帝的新創造已經實現
[00:03:37.680 --> 00:03:39.200]  透過耶穌基督的復活
[00:03:39.200 --> 00:03:43.000]  新的創造已經逐步展現
[00:03:43.000 --> 00:03:45.880]  在這個真理和對照下
[00:03:45.880 --> 00:03:48.920]  老底家教會是完全不像樣的教會
[00:03:48.920 --> 00:03:53.360]  主耶穌形容這個教會是一個不冷不熱的教會
[00:03:53.360 --> 00:03:54.480]  耶穌是這樣說
[00:03:54.480 --> 00:03:56.520]  祂說:我知道你的行為
[00:03:56.520 --> 00:03:57.760]  你不冷也不熱
[00:03:57.760 --> 00:04:00.440]  我怕不得你或冷或熱
[00:04:00.440 --> 00:04:02.640]  因為你好像溫水
[00:04:02.640 --> 00:04:03.640]  不熱也不冷
[00:04:03.640 --> 00:04:07.560]  所以我要把你從我口中吐出來
[00:04:07.560 --> 00:04:08.840]  主耶穌所說的話
[00:04:08.840 --> 00:04:11.440]  很容易就令當事人去想起
[00:04:11.440 --> 00:04:14.360]  他們身處的地理環境
[00:04:14.360 --> 00:04:17.880]  老底家這個地方是一個很富裕的城市
[00:04:17.880 --> 00:04:19.440]  但他們有一個問題
[00:04:19.440 --> 00:04:22.840]  就是他們缺乏一個良好的水源
[00:04:22.840 --> 00:04:24.560]  他們身處在亞細亞這個地方
[00:04:24.560 --> 00:04:26.160]  在附近有兩個城
[00:04:26.160 --> 00:04:30.440]  分別有一個熱的水源和冷的水源
[00:04:30.440 --> 00:04:32.240]  在希臘波納這個城市裏面
[00:04:32.240 --> 00:04:34.520]  我們知道它有一個溫泉
[00:04:34.520 --> 00:04:36.800]  水可以高到九十五度
[00:04:36.800 --> 00:04:39.880]  是一個很有療效的溫泉水
[00:04:39.880 --> 00:04:40.800]  相對來說
[00:04:40.800 --> 00:04:41.880]  在哥羅西裏面
[00:04:41.880 --> 00:04:43.680]  有一些很清澈的泉水
[00:04:43.680 --> 00:04:46.440]  可以作飲用的渠道
[00:04:46.440 --> 00:04:48.320]  但對於老底家這個地方
[00:04:48.320 --> 00:04:49.240]  它的死穴
[00:04:49.240 --> 00:04:53.720]  就是它是一個遠離活水泉源的城市
[00:04:53.720 --> 00:04:55.240]  在這幅圖裏面所展現的
[00:04:55.240 --> 00:04:56.720]  正是古代的時候
[00:04:56.720 --> 00:05:00.720]  通往老底家這個城市裏面的引水道
[00:05:00.720 --> 00:05:04.040]  但很可惜當水去到老底家城市時
[00:05:04.040 --> 00:05:06.160]  就已經變為了溫水
[00:05:06.160 --> 00:05:08.680]  並且有很多化學的沉澱物
[00:05:08.680 --> 00:05:11.560]  令到它根本不太適宜飲用
[00:05:11.560 --> 00:05:13.080]  所以對於老底家人來說
[00:05:13.080 --> 00:05:14.080]  他們很明白
[00:05:14.080 --> 00:05:15.480]  所謂溫水
[00:05:15.480 --> 00:05:20.160]  其實就是沒有了任何效用益處的水
[00:05:20.160 --> 00:05:23.280]  它不像熱的溫泉水
[00:05:23.280 --> 00:05:25.400]  亦不像冷的礦泉水
[00:05:25.400 --> 00:05:27.000]  那麼有效有益
[00:05:27.000 --> 00:05:29.800]  主耶穌去形容老底家的教會
[00:05:29.800 --> 00:05:32.480]  好像「溫水不熱也不冷」
[00:05:32.480 --> 00:05:33.920]  顯示他們的屬靈生命
[00:05:33.920 --> 00:05:36.120]  不是榮神益人的
[00:05:36.120 --> 00:05:38.320]  老底家教會的屬靈狀況
[00:05:38.320 --> 00:05:40.800]  可能是表面裝扮得很好看
[00:05:40.800 --> 00:05:42.600]  但沒有屬靈的實質
[00:05:42.600 --> 00:05:46.080]  可以說是口信而心不信的一群人
[00:05:46.080 --> 00:05:47.720]  所以在他們的生命中
[00:05:47.720 --> 00:05:50.480]  未能顯示出得救的功效
[00:05:50.480 --> 00:05:53.160]  除了一些宗教的行為之外
[00:05:53.160 --> 00:05:56.560]  他們與世俗人並沒有分別
[00:05:56.560 --> 00:06:01.600]  聖經形容上帝對他們子民的期望和要求
[00:06:01.600 --> 00:06:02.960]  就是他們的生命
[00:06:02.960 --> 00:06:07.200]  因著得著上帝的拯救和與神納約的關係
[00:06:07.200 --> 00:06:09.960]  他們生發出一種生命的果效
[00:06:09.960 --> 00:06:11.520]  所以在聖經其他地方中
[00:06:11.520 --> 00:06:13.200]  常常用一個比喻
[00:06:13.200 --> 00:06:15.840]  去形容神對他們子民的期望
[00:06:15.840 --> 00:06:18.400]  神就好像葡萄園的主人一樣
[00:06:18.400 --> 00:06:20.720]  神的子民就是葡萄園
[00:06:20.720 --> 00:06:21.920]  作為栽種的人
[00:06:21.920 --> 00:06:23.440]  神期望的是
[00:06:23.440 --> 00:06:27.320]  他所開墾的葡萄園會長出好的葡萄
[00:06:27.320 --> 00:06:31.160]  但神的子民卻往往成為了野葡萄
[00:06:31.160 --> 00:06:32.640]  在舊約的《以賽亞書》
[00:06:32.640 --> 00:06:34.920]  有一段聖經稱為「葡萄園詩歌」
[00:06:34.920 --> 00:06:36.200]  在裏面這樣說
[00:06:36.200 --> 00:06:38.800]  「我要為我所親愛的唱歌
[00:06:38.800 --> 00:06:40.880]  是我所愛者的歌」
[00:06:40.880 --> 00:06:42.320]  「論到他的葡萄園
[00:06:42.320 --> 00:06:44.560]  我所親愛的有葡萄園
[00:06:44.560 --> 00:06:48.080]  在一個很肥美的山崗上做了很多功夫
[00:06:48.080 --> 00:06:50.520]  希望可以結成有好葡萄
[00:06:50.520 --> 00:06:53.600]  但返島結出野葡萄」
[00:06:53.600 --> 00:06:56.920]  這個「好葡萄」和「野葡萄」的對照
[00:06:56.920 --> 00:07:00.040]  在那段聖經的第七節裏表明出來
[00:07:00.040 --> 00:07:03.480]  「萬君之而華的葡萄園就是以色列家
[00:07:03.480 --> 00:07:07.080]  他所喜愛的樹就是猶大人
[00:07:07.080 --> 00:07:08.960]  他所指望的是公平
[00:07:08.960 --> 00:07:10.880]  誰知道有報約
[00:07:10.880 --> 00:07:12.560]  指望的是公義
[00:07:12.560 --> 00:07:15.720]  誰知道有怨性」
[00:07:15.720 --> 00:07:16.440]  弟兄姊妹
[00:07:16.440 --> 00:07:21.160]  上帝在他所救贖人的生命裏面所盼望見到的
[00:07:21.160 --> 00:07:23.000]  是好葡萄
[00:07:23.000 --> 00:07:24.520]  是公義的
[00:07:24.520 --> 00:07:25.760]  公平的
[00:07:25.760 --> 00:07:27.520]  在他生命裏面能夠展現出
[00:07:27.520 --> 00:07:31.400]  因著得受救恩而有的生命的轉變
[00:07:31.400 --> 00:07:34.360]  並且能夠將福音帶給別人
[00:07:34.360 --> 00:07:38.080]  將祝福與別人分享
[00:07:38.080 --> 00:07:38.880]  弟兄姊妹
[00:07:38.880 --> 00:07:41.920]  相對於這位雅門的上帝
[00:07:41.920 --> 00:07:46.840]  「老弟家教會」的人的生命是不真實的
[00:07:46.840 --> 00:07:50.120]  有一位真實的上帝要指出他們的生命
[00:07:50.120 --> 00:07:52.800]  他們的信仰生命是不真實的
[00:07:52.800 --> 00:07:55.560]  是並沒有淺信於行
[00:07:55.560 --> 00:07:56.960]  是言行不一
[00:07:56.960 --> 00:07:59.560]  沒有顯出到救恩的果效
[00:07:59.560 --> 00:08:02.400]  這個對比是非常強烈
[00:08:02.400 --> 00:08:03.760]  我們知道一位靈修學者
[00:08:03.760 --> 00:08:04.760]  Eugene Henderson
[00:08:04.760 --> 00:08:07.320]  在他所翻譯的聖經信息版裏面
[00:08:07.320 --> 00:08:09.600]  去形容主要作的反應
[00:08:09.600 --> 00:08:13.120]  就是要將他們套出來
[00:08:13.120 --> 00:08:15.000]  聖經形容到
[00:08:15.000 --> 00:08:17.360]  這群「老弟家教會」的人
[00:08:17.360 --> 00:08:21.960]  令到主耶穌想去嘔吐
[00:08:21.960 --> 00:08:24.160]  一群言行不一
[00:08:24.160 --> 00:08:26.680]  沒有淺信於行的基督徒
[00:08:26.680 --> 00:08:30.400]  是很容易將別人叛倒
[00:08:30.400 --> 00:08:31.920]  我們要承認一件事情
[00:08:31.920 --> 00:08:33.600]  我們亦要求主憐憫我們
[00:08:33.600 --> 00:08:34.880]  幫助我們
[00:08:34.880 --> 00:08:38.280]  我們不要去過一個虛有其表的基督徒生活
[00:08:38.280 --> 00:08:40.480]  我們知道在很多發達的地區
[00:08:40.480 --> 00:08:43.600]  都出現了年青人很嚴重流失
[00:08:43.600 --> 00:08:46.280]  離開教會的情況
[00:08:46.280 --> 00:08:49.440]  將會在日後再去宣佈
[00:08:49.440 --> 00:08:51.960]  一個關於香港教會普查的消息
[00:08:51.960 --> 00:08:52.960]  告訴我們
[00:08:52.960 --> 00:08:54.600]  其實在2019年
[00:08:54.600 --> 00:08:57.080]  我們大概知道一個統計的數字
[00:08:57.080 --> 00:08:59.800]  是比起上一次5年前的普查
[00:08:59.800 --> 00:09:02.760]  教會流失了超過10%的人
[00:09:02.760 --> 00:09:04.080]  他們離開了教會
[00:09:04.080 --> 00:09:06.480]  沒有再去崇拜
[00:09:06.480 --> 00:09:11.080]  究竟是甚麼令到年青人和很多人離開教會
[00:09:11.080 --> 00:09:13.560]  很多研究都告訴我們
[00:09:13.560 --> 00:09:15.920]  是因為一些不同的人在教會裏面
[00:09:15.920 --> 00:09:17.520]  見到其他人的生命
[00:09:17.520 --> 00:09:19.640]  只不過是虛有其表
[00:09:19.640 --> 00:09:22.000]  並沒有淺信於行
[00:09:22.000 --> 00:09:24.400]  以至要將他們去叛倒
[00:09:24.400 --> 00:09:26.880]  待會我們聽主的聲音
[00:09:26.880 --> 00:09:29.160]  檢視自己的屬靈生命
[00:09:29.160 --> 00:09:31.880]  有沒有剛才所說的問題
[00:09:31.880 --> 00:09:34.240]  一個真實敬虔的屬靈生命
[00:09:34.240 --> 00:09:36.440]  是追求旅外一致
[00:09:36.440 --> 00:09:38.520]  言行相扶的生命
[00:09:38.520 --> 00:09:42.080]  這樣的生命不會在別人的缺乏或苦難中
[00:09:42.080 --> 00:09:43.600]  置身事外
[00:09:43.600 --> 00:09:47.760]  亦不會漠視自己與神的關係疏離
[00:09:47.760 --> 00:09:50.120]  在《牙國書》的一章27節裏說
[00:09:50.120 --> 00:09:51.880]  「在父神看來
[00:09:51.880 --> 00:09:53.880]  純潔無添污的虔誠
[00:09:53.880 --> 00:09:57.080]  就是照顧患難中的孤兒寡婦
[00:09:57.080 --> 00:10:02.000]  並且保守自己不被世俗所沾染」
[00:10:02.000 --> 00:10:05.360]  頂尖我們知道我們正面對疫情的考驗
[00:10:05.360 --> 00:10:09.600]  有不少人都因為欠缺抗疫的物資而徬徨
[00:10:09.600 --> 00:10:11.960]  口罩的價格炒得很高
[00:10:11.960 --> 00:10:16.280]  而且往往一瞬間就被人去搶購一空
[00:10:16.280 --> 00:10:19.120]  我們知道已經出現了一個新的財富指標
[00:10:19.120 --> 00:10:21.000]  是以口罩去形容
[00:10:21.000 --> 00:10:24.080]  去釐定一個人的財富的準則
[00:10:24.080 --> 00:10:27.800]  但我們亦看到坊間有些人說出一個口號
[00:10:27.800 --> 00:10:30.680]  他們說「互相爭就不足
[00:10:30.680 --> 00:10:33.360]  互相分就會有餘」
[00:10:33.360 --> 00:10:37.240]  我們知道基督徒與其他一般的市民一樣
[00:10:37.240 --> 00:10:39.600]  我們都會落入一個有困難
[00:10:39.600 --> 00:10:41.840]  有缺乏的境況裏面
[00:10:41.840 --> 00:10:46.360]  但我們聽到有些不同的頂尖姐妹
[00:10:46.360 --> 00:10:49.360]  有一個很能夠將他們信仰生命的實質
[00:10:49.360 --> 00:10:51.240]  活出來的一個表現
[00:10:51.240 --> 00:10:52.800]  在六六年前後
[00:10:52.800 --> 00:10:54.800]  就已經有頂尖姐妹響應呼籲
[00:10:54.800 --> 00:10:56.240]  集合了一些口罩
[00:10:56.240 --> 00:10:59.800]  送給最缺乏的基層的鄰舍
[00:10:59.800 --> 00:11:02.320]  在這種愛鄰舍的實踐底下
[00:11:02.320 --> 00:11:05.200]  是因為他們領受了救恩的果效
[00:11:05.200 --> 00:11:07.840]  在他們心裏面有主耶穌基督的平安
[00:11:07.840 --> 00:11:11.640]  以至他們脫離那種不夠用的恐懼
[00:11:11.640 --> 00:11:15.520]  將不知道將來會不會缺乏的資源
[00:11:15.520 --> 00:11:18.880]  今天就分享出去
[00:11:18.880 --> 00:11:20.080]  隨著疫情的發展
[00:11:20.080 --> 00:11:23.720]  我們知道保持社交的距離很重要
[00:11:23.720 --> 00:11:26.880]  亦都在最近有些連鎖的快餐店表示
[00:11:26.880 --> 00:11:29.520]  他們去到晚上某個鐘數之後
[00:11:29.520 --> 00:11:32.400]  就不會再給人保留堂食
[00:11:32.400 --> 00:11:33.720]  但亦都因為這樣的緣故
[00:11:33.720 --> 00:11:35.960]  那些常常在這些快餐店裏面
[00:11:35.960 --> 00:11:38.640]  晚上到宿的難民
[00:11:38.640 --> 00:11:41.080]  他們就突然間失去了一個
[00:11:41.080 --> 00:11:42.880]  他們能夠在其中
[00:11:42.880 --> 00:11:46.960]  可以到宿一宵的這樣的地方
[00:11:46.960 --> 00:11:50.080]  當默難民無家可歸的時候
[00:11:50.080 --> 00:11:52.240]  有些弟兄姊妹在做些什麼呢?
[00:11:52.240 --> 00:11:55.960]  當我還是和一些教內其他的教目
[00:11:55.960 --> 00:11:58.680]  在談論究竟有什麼方法
[00:11:58.680 --> 00:12:01.520]  可以回應這個困難的時候
[00:12:01.520 --> 00:12:03.560]  在油麻地裏面有一間教會
[00:12:03.560 --> 00:12:06.560]  他們過去一直都透過派發飯食
[00:12:06.560 --> 00:12:08.760]  去服侍這些基層的鄰舍
[00:12:08.760 --> 00:12:10.840]  一些無家者
[00:12:10.840 --> 00:12:12.520]  他們都沒有辦法
[00:12:12.520 --> 00:12:15.000]  可以將一個地方找出來
[00:12:15.000 --> 00:12:18.560]  令到這些默難民可以去到宿一宵
[00:12:18.560 --> 00:12:21.440]  不過他和他們附近的教會的弟兄姊妹
[00:12:21.440 --> 00:12:23.760]  做了一件很有意義的事情
[00:12:23.760 --> 00:12:26.040]  他們在一個比較充裕的
[00:12:26.040 --> 00:12:27.920]  防護裝備的底下
[00:12:27.920 --> 00:12:32.360]  就去到很多露宿者會聚居的公園裏面
[00:12:32.360 --> 00:12:36.760]  去教導他們怎樣去保持社交距離
[00:12:36.760 --> 00:12:39.520]  並且怎樣做好防疫的一些準備
[00:12:39.520 --> 00:12:41.680]  事實上過去他們都不斷去透過
[00:12:41.680 --> 00:12:43.640]  派發口罩和潔手液
[00:12:43.640 --> 00:12:47.880]  去幫助這些最缺乏、最困難的人士
[00:12:47.880 --> 00:12:50.080]  雖然沒有根本地解決到
[00:12:50.080 --> 00:12:53.360]  他們沒有地方留宿的困難
[00:12:53.360 --> 00:12:57.000]  但是這一份的情誼
[00:12:57.000 --> 00:13:01.960]  就好像上帝要與人同在的那種心腸一樣
[00:13:01.960 --> 00:13:04.040]  去陪伴這些的街坊
[00:13:04.040 --> 00:13:07.240]  渡過他們最困難的一個時刻
[00:13:07.240 --> 00:13:09.640]  幫他們探業、幫他們消毒
[00:13:09.640 --> 00:13:11.440]  渡過一段很短的時間
[00:13:11.440 --> 00:13:15.880]  但是真情流露在其中去作出服侍
[00:13:15.880 --> 00:13:19.000]  弟兄姊妹你們有沒有聽到主的聲音?
[00:13:19.000 --> 00:13:20.120]  主救贖我們
[00:13:20.120 --> 00:13:23.360]  設盼在我們的生命裏看到救恩的果效
[00:13:23.360 --> 00:13:27.440]  就是一個「虔信於恆,榮神益人」的生命
[00:13:27.440 --> 00:13:30.200]  你願不願意聽從主的聲音呢?
[00:13:30.200 --> 00:13:33.240]  這是第一方面我們要一起學習的訊息
[00:13:33.240 --> 00:13:34.480]  第二方面我們知道
[00:13:34.480 --> 00:13:35.960]  針對著老弟家教會那種
[00:13:35.960 --> 00:13:39.640]  純粹以今世所擁有而自滿
[00:13:39.640 --> 00:13:43.040]  而對福音、對生命、對世界無動於衷的
[00:13:43.040 --> 00:13:44.480]  一個這樣的狀況
[00:13:44.480 --> 00:13:46.600]  這位稱為「阿門」的上帝
[00:13:46.600 --> 00:13:49.760]  要切示他們屬靈上的「眼瞎」
[00:13:49.760 --> 00:13:51.280]  聖經是這樣說的
[00:13:51.280 --> 00:13:54.400]  耶穌基督對他們說
[00:13:54.400 --> 00:13:59.040]  「我是富足的,已經發了財,毫無缺乏
[00:13:59.040 --> 00:14:03.880]  卻不知道你是困苦的、可憐的、貧窮的
[00:14:03.880 --> 00:14:06.800]  瞎眼的、赤身的」
[00:14:06.800 --> 00:14:10.000]  這裏的「你說」在原來的文字裏面
[00:14:10.000 --> 00:14:12.440]  用了一種現在式的表達
[00:14:12.440 --> 00:14:14.440]  強調他們經常是這樣說的
[00:14:14.440 --> 00:14:18.520]  「我是富足的,已經發了財,毫無缺乏」
[00:14:18.520 --> 00:14:22.560]  他們的警報和另一封給教會的書信
[00:14:22.560 --> 00:14:24.440]  「善妹那教會」的書信裏面強調
[00:14:24.440 --> 00:14:28.400]  那個教會是物質貧窮、靈裡豐富的
[00:14:28.400 --> 00:14:29.880]  但剛剛相反
[00:14:29.880 --> 00:14:33.160]  老弟家教會在物質上是富裕
[00:14:33.160 --> 00:14:35.800]  在靈裏面卻是貧窮的
[00:14:35.800 --> 00:14:38.240]  我們知道老弟家位於一個交通樞紐
[00:14:38.240 --> 00:14:41.560]  是當時最富有的商業中心之一
[00:14:41.560 --> 00:14:44.680]  亦是昔日重要的金融中心
[00:14:44.680 --> 00:14:47.640]  老弟家曾經在主後十七年時
[00:14:47.640 --> 00:14:51.240]  經歷了一場嚴重的地震,損失很大
[00:14:51.240 --> 00:14:56.280]  後來不同地方都需要中央政府協助重建
[00:14:56.280 --> 00:14:58.880]  但老弟家城非常富裕
[00:14:58.880 --> 00:15:00.640]  他們不需要政府重建
[00:15:00.640 --> 00:15:04.200]  而且很快就重建了這個城市
[00:15:04.200 --> 00:15:05.880]  歷史上亦告訴我們
[00:15:05.880 --> 00:15:10.200]  老弟家這個地方聚集了很多猶太社群
[00:15:10.200 --> 00:15:12.320]  他們往往在供應
[00:15:12.320 --> 00:15:16.480]  在猶撒冷特別將聖殿稅送上去聖殿時
[00:15:16.480 --> 00:15:20.440]  將很多大量的黃金送上去
[00:15:20.440 --> 00:15:23.720]  但對於一個這麼富裕的城市
[00:15:23.720 --> 00:15:26.200]  主說他們是貧窮的
[00:15:26.200 --> 00:15:27.120]  另外我們又知道
[00:15:27.120 --> 00:15:30.120]  在老弟家有著名的醫院
[00:15:30.120 --> 00:15:32.520]  製造了一些治療眼睛的藥品
[00:15:32.520 --> 00:15:34.000]  是很有效的
[00:15:34.000 --> 00:15:37.400]  但主卻說這個教會是黑眼的
[00:15:37.400 --> 00:15:40.760]  老弟家盛產上乘的羊毛
[00:15:40.760 --> 00:15:43.600]  而且以成衣製造文明
[00:15:43.600 --> 00:15:47.760]  但主卻說你是赤身的
[00:15:47.760 --> 00:15:49.640]  弟子們耶穌基督藉著
[00:15:49.640 --> 00:15:52.880]  當時教會所熟悉的事物
[00:15:52.880 --> 00:15:55.000]  去教導他們屬靈的功課
[00:15:55.000 --> 00:15:59.200]  去提醒他們他們窮得虛有其表
[00:15:59.200 --> 00:16:02.560]  老弟家人的教會自視甚高
[00:16:02.560 --> 00:16:04.560]  以為樣樣都強於別人
[00:16:04.560 --> 00:16:05.400]  一無所缺
[00:16:05.400 --> 00:16:07.520]  但在耶穌基督的眼中
[00:16:07.520 --> 00:16:08.760]  他是可憐的
[00:16:08.760 --> 00:16:12.400]  是一個可憐的教會
[00:16:12.400 --> 00:16:13.360]  弟兄姊妹
[00:16:13.360 --> 00:16:17.960]  從耶穌對老弟教會的提醒裏面
[00:16:17.960 --> 00:16:19.480]  我們都要留心我們自己
[00:16:19.480 --> 00:16:21.360]  屬靈生命的狀況
[00:16:21.360 --> 00:16:23.600]  當人看得自己過高
[00:16:23.600 --> 00:16:24.960]  或者用了錯誤的標準
[00:16:24.960 --> 00:16:27.400]  去衡量自己的生命的時候
[00:16:27.400 --> 00:16:30.480]  究竟我們自己是強是弱
[00:16:30.480 --> 00:16:32.800]  是好是壞
[00:16:32.800 --> 00:16:34.640]  我們都會弄錯
[00:16:34.640 --> 00:16:37.440]  而結果可以令我們陷入一個
[00:16:37.440 --> 00:16:40.080]  很困難的局面
[00:16:40.080 --> 00:16:41.280]  老弟家教會的信徒
[00:16:41.280 --> 00:16:43.640]  不少是有財富有名望的
[00:16:43.640 --> 00:16:46.120]  但卻在不警醒的裏面
[00:16:46.120 --> 00:16:47.920]  讓財富和名望
[00:16:47.920 --> 00:16:51.360]  叫到他們的心眼瞎了下來
[00:16:51.360 --> 00:16:54.400]  於是主對他們作出一個勸告
[00:16:54.400 --> 00:16:57.480]  向主買三樣東西
[00:16:57.480 --> 00:16:58.960]  第十八節聖經這樣說
[00:16:58.960 --> 00:17:00.800]  我勸你
[00:17:00.800 --> 00:17:03.160]  向我買精煉的金紙
[00:17:03.160 --> 00:17:04.680]  使你富足
[00:17:04.680 --> 00:17:06.160]  又買白衣穿上
[00:17:06.160 --> 00:17:07.840]  使你赤身的羞恥
[00:17:07.840 --> 00:17:10.040]  不會顯露出來
[00:17:10.040 --> 00:17:11.440]  又買眼藥
[00:17:11.440 --> 00:17:13.360]  去抹你的眼睛
[00:17:13.360 --> 00:17:16.600]  使你可以看見
[00:17:16.600 --> 00:17:19.040]  一個教會在屬靈的境況裏面
[00:17:19.040 --> 00:17:20.400]  需要得到扭轉
[00:17:20.400 --> 00:17:25.880]  唯有從上帝那裏得到出路
[00:17:25.880 --> 00:17:31.600]  聖經形容這個教會是貧窮的
[00:17:31.600 --> 00:17:34.720]  主勸他們要買火煉的金紙
[00:17:34.720 --> 00:17:37.360]  讓他們能夠真正的富足
[00:17:37.360 --> 00:17:41.080]  我們知道在《彼得前書》一章六、七節裏說
[00:17:41.080 --> 00:17:43.000]  因此你們要喜樂
[00:17:43.000 --> 00:17:46.480]  然而你們現在要經歷各樣的試煉中
[00:17:46.480 --> 00:17:48.440]  或者暫時會難過
[00:17:48.440 --> 00:17:51.040]  是要叫你們的信心經過試驗
[00:17:51.040 --> 00:17:56.400]  就比那火煉過的仍然能夠扭轉的金紙更寶貴
[00:17:56.400 --> 00:17:58.520]  可以在基督耶穌顯現的時候
[00:17:58.520 --> 00:18:02.800]  得著稱讚、榮耀和尊貴
