
[00:00:00.000 --> 00:00:03.240]  我一直和大家分享彼得前書
[00:06:02.080 --> 00:06:05.080]  在四川的地震裡面,大家記得有兩個女學生
[00:06:05.080 --> 00:06:08.080]  就被壓在這些壓力裡面
[00:06:08.080 --> 00:06:11.080]  他們等有人救援的時候,他們很痛,有人想放棄
[00:06:11.080 --> 00:06:13.080]  但是隔壁的女同學跟他說
[00:06:13.080 --> 00:06:17.080]  你見到了,快有人來了,不要放棄,撐下去
[00:06:17.080 --> 00:06:21.080]  原來當他們在痛苦的裡面,互相有鼓勵
[00:06:21.080 --> 00:06:23.080]  他們可以堅持
[00:06:23.080 --> 00:06:26.080]  很可能那個受到勉勵的人,後來OK了
[00:06:26.080 --> 00:06:29.080]  但是輪到勸他的人,後來自己捱不住了
[00:06:29.080 --> 00:06:32.080]  哎呀,我想死了,隔壁那個說不是吧
[00:06:32.080 --> 00:06:36.080]  剛才你才叫我自己撐下去,現在你不撐,你搞什麼?
[00:06:36.080 --> 00:06:39.080]  當他們互相之間去鼓勵的時候
[00:06:39.080 --> 00:06:43.080]  終於他等到有人給他有這個救援
[00:06:43.080 --> 00:06:46.080]  患病的人,可能你自己都很想
[00:06:46.080 --> 00:06:49.080]  在病的當中,有人安慰你
[00:06:49.080 --> 00:06:52.080]  有人探望你,有人鼓勵你
[00:06:52.080 --> 00:06:55.080]  喂,好真,他們又不是醫生
[00:06:55.080 --> 00:06:57.080]  探你有什麼用呢?
[00:06:57.080 --> 00:06:59.080]  但是其實不是的
[00:06:59.080 --> 00:07:01.080]  當你發現原來有人關心支持的時候
[00:07:01.080 --> 00:07:04.080]  你就有這種動力繼續下去
[00:07:04.080 --> 00:07:06.080]  在信仰也是
[00:07:06.080 --> 00:07:08.080]  以下有兩個圖片
[00:07:08.080 --> 00:07:11.080]  大家再按下去
[00:07:11.080 --> 00:07:13.080]  OK,再按
[00:07:13.080 --> 00:07:15.080]  再按一張,好嗎?
[00:07:15.080 --> 00:07:17.080]  好了,就是戴德生
[00:07:17.080 --> 00:07:19.080]  大家猜猜誰是戴德生?
[00:07:19.080 --> 00:07:21.080]  年輕那個還是老的那個?
[00:07:21.080 --> 00:07:23.080]  我們普選,一人一票
[00:07:23.080 --> 00:07:25.080]  認為年輕的是戴德生的,請舉手
[00:07:25.080 --> 00:07:27.080]  年輕那個
[00:07:27.080 --> 00:07:29.080]  OK,認為老的是戴德生的,請舉手
[00:07:29.080 --> 00:07:31.080]  其他的人你已經放棄權利了,是嗎?
[00:07:31.080 --> 00:07:33.080]  好了
[00:07:33.080 --> 00:07:35.080]  其實年輕的是戴德生
[00:07:35.080 --> 00:07:37.080]  戴德生牧師是誰?大家都很熟悉
[00:07:37.080 --> 00:07:40.080]  現在香港或者世界各地
[00:07:40.080 --> 00:07:42.080]  有基督海外使團,是嗎?
[00:07:42.080 --> 00:07:45.080]  基督海外使團就是來自內地會
[00:07:45.080 --> 00:07:47.080]  內地會的創辦人就是戴德生
[00:07:47.080 --> 00:07:49.080]  他在影響這個世代很重要
[00:07:49.080 --> 00:07:52.080]  但是不要忘記,如果你看回他的傳記
[00:07:52.080 --> 00:07:55.080]  當他當年來中國,來傳福音的時候
[00:07:55.080 --> 00:07:57.080]  沒多久他已經想放棄
[00:07:57.080 --> 00:07:59.080]  因為那個年代要飄洋過海
[00:07:59.080 --> 00:08:01.080]  沒有好的通訊設備
[00:08:01.080 --> 00:08:03.080]  當他來了之後沒多久
[00:08:03.080 --> 00:08:05.080]  他的未婚妻
[00:08:05.080 --> 00:08:07.080]  就已經跟他解除婚約
[00:08:07.080 --> 00:08:10.080]  因為我不知道你什麼時候會再回來
[00:08:10.080 --> 00:08:13.080]  好了,他失落了這段感情不止
[00:08:13.080 --> 00:08:15.080]  但是最大的一個問題就是
[00:08:15.080 --> 00:08:17.080]  他在中國裏面的服侍
[00:08:17.080 --> 00:08:20.080]  又得不到在英國教會裏面的支持
[00:08:20.080 --> 00:08:22.080]  又覺得他怎樣呢?
[00:08:22.080 --> 00:08:24.080]  甚至戴德生試過是怎樣呢?
[00:08:24.080 --> 00:08:27.080]  他覺得他是道成肉身
[00:08:27.080 --> 00:08:30.080]  他是會穿長衫馬褂,戴薄帽
[00:08:30.080 --> 00:08:32.080]  在英國裏面的弟兄姊妹就說
[00:08:32.080 --> 00:08:33.080]  你搞什麼?
[00:08:33.080 --> 00:08:36.080]  你不要裝成這樣,不倫不類
[00:08:36.080 --> 00:08:39.080]  他很孤單,他很想放棄
[00:08:39.080 --> 00:08:41.080]  但是很感恩
[00:08:41.080 --> 00:08:43.080]  在當時有一個年長的
[00:08:43.080 --> 00:08:46.080]  就是蘇格蘭裏面的一位宣教士
[00:08:46.080 --> 00:08:48.080]  就陪伴他
[00:08:48.080 --> 00:08:50.080]  在這個日子裏面,跟他一起來看聖經
[00:08:50.080 --> 00:08:53.080]  一起來祈禱,鼓勵他
[00:08:53.080 --> 00:08:55.080]  八個多九個月的時間
[00:08:55.080 --> 00:08:57.080]  這種一起同行的時候
[00:08:57.080 --> 00:08:59.080]  戴德生再一次
[00:08:59.080 --> 00:09:02.080]  能夠重拾那份信心
[00:09:02.080 --> 00:09:04.080]  繼續堅持
[00:09:04.080 --> 00:09:07.080]  然後後來就創立了內地會
[00:09:07.080 --> 00:09:09.080]  今天的基督海外使團
[00:09:09.080 --> 00:09:11.080]  所以你看到
[00:09:11.080 --> 00:09:16.080]  原來一個人有時候走十字架的路都很孤單
[00:09:16.080 --> 00:09:18.080]  但是如果有一個人
[00:09:18.080 --> 00:09:20.080]  或者多過一個人
[00:09:20.080 --> 00:09:23.080]  給你有關心,有支援的時候
[00:09:23.080 --> 00:09:25.080]  你就容易堅持下去
[00:09:25.080 --> 00:09:28.080]  但是很真,很可惜
[00:09:28.080 --> 00:09:30.080]  今天我在教會裏面
[00:09:30.080 --> 00:09:32.080]  有時候我們只是回來崇拜
[00:09:32.080 --> 00:09:35.080]  我們在教會,或者不一定在自己的教會裏面
[00:09:35.080 --> 00:09:37.080]  或者在你的生命路上
[00:09:37.080 --> 00:09:40.080]  你未必找到一個同心,跟你同行的人
[00:09:40.080 --> 00:09:43.080]  有時候我們鼓勵大家盡量參加團契
[00:09:43.080 --> 00:09:45.080]  但是有時候我們也很擔心
[00:09:45.080 --> 00:09:48.080]  團契只是說得太形式化
[00:09:48.080 --> 00:09:51.080]  沒有了一個深入的交往
[00:09:51.080 --> 00:09:54.080]  其實這個失去了團契的意義
[00:09:54.080 --> 00:09:56.080]  我觀察到在教會裏面
[00:09:56.080 --> 00:09:59.080]  多數出現三類的人
[00:09:59.080 --> 00:10:01.080]  第一種是什麼呢?
[00:10:01.080 --> 00:10:03.080]  我覺得在冥恩堂是最多這類的人
[00:10:03.080 --> 00:10:06.080]  就是穿山甲式的信徒
[00:10:06.080 --> 00:10:08.080]  大家知道什麼叫穿山甲嗎?
[00:10:08.080 --> 00:10:11.080]  穿山甲後面有很多硬殼
[00:10:11.080 --> 00:10:13.080]  一有什麼的時候就捲起來
[00:10:13.080 --> 00:10:15.080]  保護自己,刀槍不入
[00:10:15.080 --> 00:10:18.080]  但其實內裏面是很脆弱的
[00:10:18.080 --> 00:10:22.080]  今天很多人是逃避團契的生活
[00:10:22.080 --> 00:10:24.080]  他回來教會的時候
[00:10:24.080 --> 00:10:26.080]  他未必要關心別人
[00:10:26.080 --> 00:10:28.080]  更加不需要別人關心他
[00:10:28.080 --> 00:10:30.080]  總之我回來就是敬拜神
[00:10:30.080 --> 00:10:32.080]  這些全部都是君子
[00:10:32.080 --> 00:10:35.080]  不過我對中國的君子是很有保留的
[00:10:35.080 --> 00:10:36.080]  因為我覺得很有問題
[00:10:36.080 --> 00:10:38.080]  君子報仇
[00:10:38.080 --> 00:10:41.080]  十年未邁,說是邁得很緊要
[00:10:41.080 --> 00:10:43.080]  有仇不報又如何?
[00:10:43.080 --> 00:10:46.080]  非君子,所以我對中國的君子是有問題的
[00:10:46.080 --> 00:10:49.080]  還有君子之交如何?
[00:10:49.080 --> 00:10:51.080]  淡如水
[00:10:51.080 --> 00:10:53.080]  小人之情如何?
[00:10:53.080 --> 00:10:54.080]  濃如墨
[00:10:54.080 --> 00:10:56.080]  我經常都是小人,為什麼呢?
[00:10:56.080 --> 00:10:59.080]  我的感情絕對不是淡如水
[00:10:59.080 --> 00:11:03.080]  很多人回來教會就不想有什麼接觸
[00:11:03.080 --> 00:11:05.080]  就是你不要搞我,我不要搞你
[00:11:05.080 --> 00:11:07.080]  趁家良眠
[00:11:07.080 --> 00:11:09.080]  這也是事實,為什麼呢?
[00:11:09.080 --> 00:11:12.080]  很可能他過去經歷過
[00:11:12.080 --> 00:11:14.080]  我付出了
[00:11:14.080 --> 00:11:17.080]  但可能我是真心去跟一些人分享
[00:11:17.080 --> 00:11:19.080]  但某個程度可能被人出賣
[00:11:19.080 --> 00:11:23.080]  你私底下的秘密純粹跟他說一下就全村都知道
[00:11:23.080 --> 00:11:26.080]  又或者你自己經歷過一些的侍奉
[00:11:26.080 --> 00:11:28.080]  但遇到挫敗
[00:11:28.080 --> 00:11:30.080]  很快的去受到傷害
[00:11:30.080 --> 00:11:34.080]  所以今天很多的教會,特別是大教會
[00:11:34.080 --> 00:11:37.080]  我所指的大教會是指人多的
[00:11:37.080 --> 00:11:39.080]  就特別多穿山甲的信徒
[00:11:39.080 --> 00:11:40.080]  為什麼呢?
[00:11:40.080 --> 00:11:42.080]  這班人受了傷害的基督徒
[00:11:42.080 --> 00:11:44.080]  他不想放棄他的信仰
[00:11:44.080 --> 00:11:46.080]  他仍然很想敬拜
[00:11:46.080 --> 00:11:48.080]  於是就來到這些教會裡面
[00:11:48.080 --> 00:11:50.080]  因為人多嘛
[00:11:50.080 --> 00:11:52.080]  你又不認識我,我又不認識你
[00:11:52.080 --> 00:11:55.080]  這個時候就不會讓別人來,但他認識得到
[00:11:55.080 --> 00:11:58.080]  甚至這些是東方閃電教徒
[00:11:58.080 --> 00:11:59.080]  為什麼呢?
[00:11:59.080 --> 00:12:01.080]  有壓散會就向外面閃
[00:12:01.080 --> 00:12:02.080]  然後向東方走
[00:12:02.080 --> 00:12:04.080]  所以這些是另類東方閃電教徒
[00:12:04.080 --> 00:12:06.080]  有壓散會就閃走了
[00:12:06.080 --> 00:12:09.080]  他能夠盡上了自己宗教上的責任
[00:12:09.080 --> 00:12:13.080]  但又不需要怎樣來跟別人交往
[00:12:13.080 --> 00:12:16.080]  因為他們曾經滄海難為水
[00:12:16.080 --> 00:12:18.080]  於是就怎樣呢?
[00:12:18.080 --> 00:12:22.080]  他就不會來,但他跟別人有什麼的深交
[00:12:22.080 --> 00:12:23.080]  但他又忘記了
[00:12:23.080 --> 00:12:25.080]  「隨寇無山,不是雲」
[00:12:25.080 --> 00:12:26.080]  是不是?
[00:12:26.080 --> 00:12:29.080]  好了,但其實愛是什麼?
[00:12:29.080 --> 00:12:32.080]  真正的愛是要付出
[00:12:32.080 --> 00:12:34.080]  是要承擔責任
[00:12:34.080 --> 00:12:36.080]  但自從人類犯罪之後
[00:12:36.080 --> 00:12:38.080]  人就不喜歡承擔責任
[00:12:38.080 --> 00:12:42.080]  記不記得人類第一個謀殺案
[00:12:42.080 --> 00:12:44.080]  該隱殺了阿伯
[00:12:44.080 --> 00:12:45.080]  他是兄弟來的
[00:12:45.080 --> 00:12:47.080]  後來神特意問該隱
[00:12:47.080 --> 00:12:49.080]  你的兄弟在哪裡?
[00:12:49.080 --> 00:12:53.080]  其實是想他去面對自己所犯的錯
[00:12:53.080 --> 00:12:55.080]  但該隱怎樣說呢?
[00:12:55.080 --> 00:12:59.080]  「我起事看顧我弟兄的媽」
[00:12:59.080 --> 00:13:02.080]  這麼大個還需要我來嗎?
[00:13:02.080 --> 00:13:04.080]  這就是一個問題
[00:13:04.080 --> 00:13:07.080]  所以今天有時候在教會裏面
[00:13:07.080 --> 00:13:10.080]  有很多弟兄姊妹是很好
[00:13:10.080 --> 00:13:13.080]  盡上了敬拜這個責任
[00:13:13.080 --> 00:13:16.080]  但不想跟別人有交往
[00:13:16.080 --> 00:13:18.080]  或者那個交往只是很表面
[00:13:18.080 --> 00:13:19.080]  永遠都是什麼呢?
[00:13:19.080 --> 00:13:22.080]  散會的時候「再見,拜拜」
[00:13:22.080 --> 00:13:24.080]  見到你的時候「平安」
[00:13:24.080 --> 00:13:26.080]  我經常說這些人回來教會20年都不會有衝突
[00:13:26.080 --> 00:13:27.080]  為什麼呢?
[00:13:27.080 --> 00:13:30.080]  因為只是這麼表面的交往
[00:13:30.080 --> 00:13:34.080]  但這些人就缺乏了勇氣去面對自己
[00:13:34.080 --> 00:13:35.080]  面對別人
[00:13:35.080 --> 00:13:38.080]  更加缺乏責任去承擔
[00:13:38.080 --> 00:13:40.080]  所以求神要幫助我們
[00:13:40.080 --> 00:13:42.080]  讓我們有這個突破
[00:13:42.080 --> 00:13:45.080]  所以有很多這些穿山甲式的
[00:13:45.080 --> 00:13:49.080]  第二就是穿花蝴蝶式
[00:13:49.080 --> 00:13:51.080]  什麼叫穿花蝴蝶呢?
[00:13:51.080 --> 00:13:54.080]  就是這些人追求一間夢幻的教會
[00:13:54.080 --> 00:13:56.080]  很希望這間教會是很好的
[00:13:56.080 --> 00:13:59.080]  於是這些人就落腳去某間教會
[00:13:59.080 --> 00:14:01.080]  「啊,這間教會多好啊」
[00:14:01.080 --> 00:14:03.080]  因為剛剛來就覺得好
[00:14:03.080 --> 00:14:05.080]  再留久一點
[00:14:05.080 --> 00:14:07.080]  半年、八、九個月
[00:14:07.080 --> 00:14:09.080]  其實有些事情是不太行的
[00:14:09.080 --> 00:14:11.080]  有些人敬拜不是很專心
[00:14:11.080 --> 00:14:12.080]  那些牧者說到
[00:14:12.080 --> 00:14:14.080]  有時候沒什麼信息
[00:14:14.080 --> 00:14:16.080]  這個不行,那個不行
[00:14:16.080 --> 00:14:17.080]  這間也是不行
[00:14:17.080 --> 00:14:20.080]  於是又去尋覓另外一間的教會
[00:14:20.080 --> 00:14:21.080]  希望可以落腳
[00:14:21.080 --> 00:14:23.080]  這些人永遠就是在不同的教會裡面
[00:14:23.080 --> 00:14:25.080]  但是到處去尋覓
[00:14:25.080 --> 00:14:27.080]  就好像穿花蝴蝶那樣
[00:14:27.080 --> 00:14:29.080]  有些人很想
[00:14:29.080 --> 00:14:30.080]  我希望有一間教會
[00:14:30.080 --> 00:14:33.080]  牧師是很完美的
[00:14:33.080 --> 00:14:34.080]  我告訴你
[00:14:34.080 --> 00:14:36.080]  我以為是沒有的
[00:14:36.080 --> 00:14:38.080]  但是我終於找到了
[00:14:38.080 --> 00:14:40.080]  如果大家要找一間牧師很完美的話
[00:14:40.080 --> 00:14:42.080]  我介紹大家去哪間教會
[00:14:42.080 --> 00:14:44.080]  不是名人堂
[00:14:44.080 --> 00:14:46.080]  是信義會真理堂
[00:14:46.080 --> 00:14:48.080]  大家知道在哪裏嗎?
[00:14:48.080 --> 00:14:49.080]  窩打老道
[00:14:49.080 --> 00:14:51.080]  你可以去這間教會聚會
[00:14:51.080 --> 00:14:52.080]  你會找到一個完美的牧師
[00:14:52.080 --> 00:14:54.080]  因為那間牧師叫王完美
[00:14:54.080 --> 00:14:56.080]  也挺完美的
[00:14:56.080 --> 00:14:58.080]  你可以去這間教會
[00:14:58.080 --> 00:15:00.080]  但是我也推薦
[00:15:00.080 --> 00:15:02.080]  如果你找到一個良善的牧師
[00:15:02.080 --> 00:15:04.080]  請你來名人堂
[00:15:04.080 --> 00:15:06.080]  因為有一個叫梁永善的
[00:15:06.080 --> 00:15:09.080]  今天原來有很多人就很想尋覓一間
[00:15:09.080 --> 00:15:11.080]  很完美的教會
[00:15:11.080 --> 00:15:12.080]  但是沒有的
[00:15:12.080 --> 00:15:16.080]  所以這些人永遠都不能夠在教會裡面落腳
[00:15:16.080 --> 00:15:19.080]  而在祖堂裡面
[00:15:19.080 --> 00:15:20.080]  我會接受到
[00:15:20.080 --> 00:15:22.080]  因為我們祖堂是開放給
[00:15:22.080 --> 00:15:24.080]  其實我們堂堂都開放給人的
[00:15:24.080 --> 00:15:27.080]  但是祖堂是特別有第二些教會的弟兄姊妹
[00:15:27.080 --> 00:15:29.080]  甚至是侍奉人員
[00:15:29.080 --> 00:15:30.080]  有時候會來的
[00:15:30.080 --> 00:15:31.080]  因為可能星期天
[00:15:31.080 --> 00:15:33.080]  他們要在自己的教會裡面
[00:15:33.080 --> 00:15:34.080]  是很忙碌
[00:15:34.080 --> 00:15:36.080]  沒有機會安靜
[00:15:36.080 --> 00:15:38.080]  所以我們往往都很開心
[00:15:38.080 --> 00:15:39.080]  你們能夠來
[00:15:39.080 --> 00:15:41.080]  我們很希望我們的訊息
[00:15:41.080 --> 00:15:42.080]  我們的敬拜
[00:15:42.080 --> 00:15:43.080]  可以成為你的幫助
[00:15:43.080 --> 00:15:44.080]  但我仍然說
[00:15:44.080 --> 00:15:46.080]  最好散了會才走
[00:15:46.080 --> 00:15:47.080]  有時候一講完道
[00:15:47.080 --> 00:15:48.080]  一祈禱
[00:15:48.080 --> 00:15:49.080]  就走了
[00:15:49.080 --> 00:15:50.080]  連奉獻都沒有放下
[00:15:50.080 --> 00:15:51.080]  那你就走了
[00:15:51.080 --> 00:15:52.080]  那你對神不住
[00:15:52.080 --> 00:15:53.080]  和對我們不住
[00:15:53.080 --> 00:15:55.080]  求神來幫助
[00:15:55.080 --> 00:15:57.080]  我們來到很肯定
[00:15:57.080 --> 00:15:59.080]  我們是整體的敬拜
[00:15:59.080 --> 00:16:01.080]  直接祝福社員
[00:16:01.080 --> 00:16:03.080]  除非你是要趕著上班
[00:16:03.080 --> 00:16:05.080]  最後都是穿
[00:16:05.080 --> 00:16:06.080]  第三種是什麼呢
[00:16:06.080 --> 00:16:09.080]  是穿牆破壁式的護遊
[00:16:09.080 --> 00:16:11.080]  就是願意毀身
[00:16:11.080 --> 00:16:13.080]  在團體裡面
[00:16:13.080 --> 00:16:15.080]  這類人是不怕艱辛
[00:16:15.080 --> 00:16:17.080]  不怕挫敗
[00:16:17.080 --> 00:16:19.080]  肯付代價
[00:16:19.080 --> 00:16:21.080]  願意和肢體一齊去學習
[00:16:21.080 --> 00:16:23.080]  探索
[00:16:23.080 --> 00:16:26.080]  努力互相扶持
[00:16:26.080 --> 00:16:31.080]  這就是神要建立教會的目的和心意
[00:16:31.080 --> 00:16:35.080]  神讓我們互相守望
[00:16:35.080 --> 00:16:40.080]  絕對不是叫我們獨自去面對
[00:16:40.080 --> 00:16:41.080]  今天
[00:16:41.080 --> 00:16:44.080]  神期望一個人孤身上路
[00:16:44.080 --> 00:16:47.080]  有一首歌我也很喜歡
[00:16:47.080 --> 00:16:53.080]  孤身走我路,是痛苦卻也自豪
[00:16:53.080 --> 00:16:55.080]  真的好像很瀟灑
[00:16:55.080 --> 00:16:56.080]  但是傳道書怎麼說
[00:16:56.080 --> 00:16:58.080]  你跌倒沒有人去扶持
[00:16:58.080 --> 00:16:59.080]  是很大的悲哀
[00:16:59.080 --> 00:17:02.080]  所以今天我期望我們的弟兄姊妹
[00:17:02.080 --> 00:17:05.080]  是一些穿牆破壁式的
[00:17:05.080 --> 00:17:08.080]  但是我們要探索愛是什麼一回事
[00:17:08.080 --> 00:17:12.080]  原來愛是一個意志
[00:17:12.080 --> 00:17:14.080]  彼得告訴我們
